0.023355-0.0271665j -0.0115933+0.00101268j -0.000475648-0.00328811j 0.092873-0.0317643j -0.0174981-0.0110238j -0.0271709-0.107067j 0.1186-0.0356106j 0.0463158+0.0691481j -0.0615452+0.0176473j -0.00131913-0.00722293j -0.0144535-0.0210565j 0.19353+0.0493111j -0.0984263+0.00684394j -0.161098+0.0458835j 0.0276373-0.0541581j -0.194803-0.0212905j -0.0221709-0.0104279j 0.00205957-0.0242088j 0.017187+0.00317285j 0.0057047-0.0157706j 0.0188294+0.0141388j 0.0609997+0.147808j -0.104581-0.0192068j 0.142334-0.0340526j -0.0364759+0.041415j -0.0358456-0.151027j 0.0724487-0.170807j 0.00673496-0.0520779j -0.00500254+0.139347j 0.0125687-0.0720432j 0.0114845-0.0562147j -0.0492387-0.0292522j 0.128467+0.0147992j -0.0291126-0.00553166j -0.019516-0.0388489j 0.0545524-0.0384083j 0.0510992+0.172316j -0.0572758-0.093278j 0.027705-0.057104j 0.101677-0.134395j -0.0975273-0.0431314j 0.0257438-0.0159657j -0.164409+0.13373j -0.052628+0.053373j -0.018398+0.0764311j 0.00512158+0.0601437j 0.0668077+0.0894957j -0.00670157-0.0158029j -0.230463-0.0700784j -0.0105073+0.0199591j 0.00853796+0.046131j 0.0773575-0.0179212j 0.0519939+0.031811j 0.0412658+0.00347646j -0.067606+0.00396684j -0.0222171+0.201849j -0.00997151-0.042114j 0.0499569+0.0448369j 0.0374272-0.00687565j 0.0227184+0.0223011j 0.0117633+0.139608j -0.0488356-0.0759018j 0.00185614+0.0588612j -0.02377+0.0277041j -0.0366453+0.0349514j 0.0110345+0.0133849j -0.0179484-0.0338321j 0.00103151+0.0170431j 0.0101039+0.0285521j 0.0152284+0.0166358j -0.00426379+0.0461187j -0.0149504+0.0245792j 0.00289478+0.0605506j 0.00267062+0.0103722j 0.0592877-0.0892787j -0.0562568-0.00313815j 0.0399436+0.000655207j 0.0129302+0.00328688j -0.051157+0.0464896j 0.0141864+0.0057076j 0.0124794+0.0282682j -0.0409638-0.0287426j -0.00206931+0.0556361j 0.084969+0.0619496j -0.101488+0.0486282j 0.0283008+0.0882241j 0.0702098-0.00424862j -0.0281249+0.0183825j 0.00397653-0.0865908j -0.0300945-0.0238395j -0.0234041+0.00931614j -0.0202761-0.0482691j -0.0180416-0.00164248j 0.0215631+0.0323131j -0.0121063-0.0724926j -0.0272792+0.01369j -0.0360934+0.0294504j 0.00753574+0.0334308j 0.00319695-0.0413907j 0.0280872+0.0227809j 0.0116877-0.0245683j 0.00839891+0.0161387j -0.0224104+0.00258454j -0.00110467+0.000613894j -0.0161137-0.0213837j 0.0122225+0.0123901j 0.00485539-0.00649947j 0.0133727-0.0398956j -0.00819854-0.00059827j -0.0033866+0.00852504j 0.0117652+0.0351477j -0.00840011+0.0152242j -0.000618647-0.0168019j -0.0121462+0.0473876j 0.000550723-0.00657347j 0.0041082+0.0214344j 0.0216153+0.0188141j 0.015365+0.00897643j 0.00447829-0.00353987j 0.0202627+0.00282762j -0.00894613-0.0261817j -0.009253-0.00419137j 0.00310618+0.000828212j 0.00147183-0.00528478j 0.00588017-0.00895949j -0.0096042+0.00838894j -0.00553575+0.0111328j 0.0130425+0.00608039j 0.0115213+0.00652113j 0.00517555-0.020072j 0.00408628+0.000193851j 0.00717596+0.00664392j 0.00870636-0.000637615j -0.00459072+0.0335251j -0.0109651+0.00818081j 0.00389613+0.0425019j 0.00428348+0.0122836j 0.0133039+0.0280931j -0.0158622-0.0632503j 0.00605906+0.0326371j 0.012283-0.0114094j 0.0293153+0.0104164j -0.00797658+0.0025337j -0.00841072+0.0102935j 0.00911824+0.0454934j 0.000754042+0.0122295j 0.0019535+0.0275021j -0.0283481+0.0117481j 0.0615793-0.00547442j 0.0475551-0.0196653j 0.027258-0.00176131j -0.0674797-0.00215252j -0.0204052-0.0194411j 0.0152951-0.0073568j 0.0217363+0.0303559j -0.012985-0.0311984j -0.0240493-0.00232492j 0.00153725-0.0474946j 0.0279362+0.0117654j -0.000134408-0.0162079j -0.00976703-0.00955178j 0.00294001+0.00695696j -0.0459632+0.0279995j -0.0140184+0.017929j 0.00146358-0.00789333j 0.0264768+0.0123725j 0.00471249-0.0375613j -0.00510874+0.0131202j -0.00417514+0.00339214j -0.0192728+0.0270882j -0.0109665+0.0112656j 0.0131143-0.00284045j 0.00839441+0.0138703j 0.00169291+0.00871593j 0.0192278+0.0270821j 0.0278813+0.0019484j -0.00656576-0.0143675j 0.0309295+0.00814939j 0.0274548-0.0186472j -0.0282316+0.00963478j 0.0060644+0.0478046j -0.027293+0.0167372j 0.00132114-0.0379354j 0.038335-0.00472126j 0.000889214-0.0407053j 0.0197909+0.0133995j 0.015709+0.010333j 0.0518959+0.0728456j -0.0107876-0.0059586j -0.0404699+0.0262447j -0.0140922-0.0179424j -0.0230958-0.096325j -0.00786335+0.111198j -0.0200413+0.0776289j 0.00364112-0.0961058j -0.00225197-0.166636j 
-0.0324644-0.0292799j -0.0387177+0.0297226j 0.00345556+0.0105367j 0.0460507-0.0166133j 0.0100922+0.00305253j -0.026347-0.0442862j 0.0328818-0.0617934j 0.00173571+0.0469924j -0.0914086-0.0567783j -0.0112108-0.0218847j -0.109109+0.0256549j 0.0577789+0.0130774j 0.00574969+0.0134129j -0.109607-0.00929921j -0.0467489-0.00350479j -0.103751-0.000602393j 0.0376032-0.00522529j -0.0761703+0.00987235j -0.0668966+0.0276992j 0.0585244-0.0280798j -0.482119-0.0131956j 0.0330474+0.055267j -0.084549+0.0225344j -0.126071+0.09413j 0.0349549+0.0210122j 0.0965137+0.043907j -0.0428844-0.0990204j 0.055162+0.140185j -0.010306+0.031737j 0.00731516+0.0110791j 8.92476e-05+0.0235943j 0.0242114-0.0256158j -0.0600709-0.0659735j 0.0298697-0.423283j -0.0064547-0.226577j 0.0445307+0.00976639j -0.0181739-0.105834j -0.0381819-0.15527j 0.0028596-0.0256209j 0.0178027-0.0689883j 0.0181019+0.0695606j -0.020243+0.0643461j 0.0654032-0.0378407j 0.023895-0.0196934j 0.0285769-0.0475123j -0.0195657+0.018143j -0.0199053-0.0735057j -0.00160043+0.0333936j 0.102196+0.0343442j 0.004158-0.00417693j -0.00694948-0.0252295j -0.0222549+0.0165383j -0.0245419+0.029437j -0.0118117+0.0470942j 0.0276119+0.0580932j 0.0188428-0.0765552j -0.0399744-0.0125781j -0.0288283-0.0310228j 0.0212156-0.0391812j -0.00181239-0.0488117j 0.0211966-0.0495616j -0.0208788+0.0270594j -0.0451893+0.0332486j -0.0280883-0.0150913j 0.0339454+0.0180632j 0.0454493-0.0182256j -0.0152128-0.0218481j 0.038716-0.0113108j -0.0217798-0.0104879j 0.0148445+0.0067759j 0.014698-0.00639947j -0.0550891+0.0293125j -0.0131167-0.0137791j -0.00715397-0.0164145j 0.0598768-0.0455245j 0.0322887+0.0357097j -0.0273456+0.00835719j 0.050341-0.0287637j 0.00812286+0.030059j -0.0193448+0.0180515j 0.0429249-0.0458686j 0.0183966-0.0161402j 0.0294424-0.0242414j -0.0310759+0.0369839j 0.00496456+0.0241637j 0.0747799-0.0322364j 0.0560222+0.0460358j -0.12472-0.0754956j -0.0200834+0.0382864j -0.0183334+0.0184254j 0.0091459-0.0147556j 0.0550705+0.0511095j -0.00113621+0.0701054j 0.00729912+0.00141484j -0.0199476+0.00887581j -0.0202118-0.0131714j 0.00687631+0.0242547j 0.020974-0.00526324j -0.0170312+0.00350265j 0.0275378+0.00968315j -0.0203538-0.0068924j -0.00452035+0.0204606j 0.0198991+0.0603223j 0.00650846+0.0122328j -0.00770124-0.0451719j 0.00168816-0.0228907j -0.00537076+0.0174905j -0.0130439+0.00865546j 0.0147976-0.034407j -0.0130756-0.00761315j -0.0211908-0.0369977j -0.0369725-0.00337134j -0.00701703+0.018676j -0.000848413-0.00893698j 0.00729643+0.0251799j 0.000944512+0.010373j -0.0116377+0.0020115j 0.00621073+0.0103585j 0.00509557-0.00418462j 0.000519358+0.00363065j -0.00177489-0.00751322j -0.00886265+0.00618362j 0.00326705-0.00762349j 0.00019382-0.00677061j -0.00320249+0.00123928j 0.004612+0.00419282j 0.000133804-0.0121719j -0.0146646+0.0247525j 0.0043935-0.00385193j -0.00329557+0.00606125j 0.00283772-0.0053558j 0.00402353+0.0100865j 0.0056543+0.00341755j -0.0178988+0.000659988j 0.0143845-0.00177906j -0.0189096+0.00258357j -0.0116882-0.0479806j -0.000934977-0.0257653j 0.00598323+0.00119165j 0.00632055+0.00824073j 0.025329-0.0188921j -0.0117182-0.0588896j 0.0134897+0.0105543j 0.0197748-0.00703344j 0.00678366+0.00206163j 0.00968818-0.0175883j 0.0193309+0.0209052j -0.0188495+0.0105979j 0.00575479+0.0241846j -0.0123453-0.0117821j -0.0292783+0.0172527j -0.0578873+0.0231038j -0.0403074+0.00392832j -0.0213409-0.00108965j 0.026816+0.00395454j 0.00912381-0.030689j -0.00738348-0.00782928j 0.0681536-0.0308232j -0.0313218-0.0316592j -0.0203304+0.000204726j -0.027746+0.00162483j -0.0156596+0.0231158j 0.00898624-0.0180507j 0.0101716-0.00130486j 0.00199841+0.0081028j -0.00806956+0.00432456j -0.00294488+0.0211706j 0.00171015-0.0157247j -0.0069728-0.00697374j 0.0103837-0.0139329j 0.0134725-0.0247367j -0.0102737+0.0102127j -0.022749-0.0257814j -0.00683637+0.0239159j -0.0102356-0.0356758j -0.0248696+0.000855256j 0.0153417+0.0386451j 0.000603461+0.0129841j 0.0297766-0.0324522j -0.0313894-0.0188631j -0.00918571-0.0260205j -0.0323939-0.0224655j 0.0166762+0.0130132j 0.0304547+0.0118025j -0.0177731-0.0683334j -0.00553498+0.0340399j 0.0119379-0.00964366j -0.0268855+0.0173068j 0.008204-0.0111727j -0.0477621-0.0362192j 0.00499786+0.00924924j -0.00749439-0.0409932j -0.0286168+0.00639218j 0.00031931-0.0786047j -0.00141214-0.170479j -0.002004+0.0386742j 
-0.0475612+0.00190421j -0.0294192-0.0370302j 0.00371053+0.0190026j 0.0556939-0.0205496j 0.0403117-0.0174132j 0.0158916-0.071367j 0.0392944+0.0271127j 0.0779175-0.0141816j 0.00476035+0.0028224j -0.0483676+0.0337775j -0.0179212+0.00581243j 0.0750216+0.0262622j -0.0974115+0.0418028j -0.218041+0.0163517j -0.07893-0.0618805j 0.0851804-0.0263969j 0.223586-0.013668j -0.336679-0.00966508j -0.0246483-0.00516336j -0.324635-0.000925747j 0.221847+0.0200759j 0.0335791+0.0086428j -0.0218245+0.0165136j -0.0987437+0.00124743j -0.0134362-0.0858681j 0.0653318-0.119155j -0.037428-0.10966j 0.0419183+0.156443j -0.00244325+0.0118795j 0.0188828-0.257705j 0.0263614+0.347482j -0.0206603+0.296901j -0.051198+0.13847j 0.0142773+0.113945j 0.0279045+0.128789j 0.0697901+0.0190867j -0.0165292-0.0694389j 0.00618221-0.14455j 0.00916717-0.0664549j -0.00274687-0.0389914j -0.0359446+0.0290558j 0.0407435+0.0704507j 0.0429656-0.0898822j 0.0355978-0.0623443j 0.0347656+0.0219407j -0.0348914-0.0573366j -0.000881219-0.0265346j -0.0155489+0.0127468j 0.113949+0.0516667j 0.00931887-0.00667061j -0.04324+0.0461613j -0.0290008-0.0112094j 0.0028146-0.0386075j -0.00692024+0.0267741j 0.0326941-0.0410641j 0.0132013-0.0565748j 0.00557718-0.0317533j -0.0429899-0.0478856j 0.0324757-0.0354611j -0.0161867+0.00580149j 0.0207823-0.0404544j -0.0038749-0.0223458j -0.0695757-2.04256e-05j -0.00495514+0.0193565j -0.0294659+0.0176516j 0.0482829-0.0173466j 0.00495754-0.0285643j 0.0104437-0.00305169j -0.0180424+0.00711653j 0.031907-0.0159974j 0.00224088-0.0410393j 0.00558692-0.044252j 0.0174087-0.0237558j -0.00791316-0.00628433j 0.00741574+0.00512082j 0.00754089+0.060684j -0.0101243-0.01736j -0.00468012+0.0122712j 0.0344678-0.00570178j -0.0103735-0.0213015j -0.0536379-0.0226246j -0.0261108+0.0316015j 0.0372048+0.00628823j 0.0206818+0.0355981j -0.0467542-0.0104454j -0.013462-0.00133306j 0.00269508+0.0187878j 0.0100367+0.020766j 0.00542897+0.00545886j -0.000435877-0.001522j 0.0125745+0.00267532j 0.0254135-0.0222688j 0.00280732+0.00242136j -0.0105857+0.023422j 0.00380394+0.0192441j -0.0114943+0.0218174j 0.0239844+0.00355395j 0.012699-0.00862871j 0.00125527-0.00159158j 0.00570217+0.000696197j -0.00048065-0.00649507j 0.00365177+0.0183579j 0.0174841+0.014562j -0.00277618+0.00470107j 0.00122279-0.0122921j -0.000329593-0.00765358j 0.0042507+1.40126e-05j 0.00289008-0.00510802j 0.0195325+0.00485963j 0.0137116-0.00167986j -0.00474828-0.017861j -0.00826916-0.0049776j 0.00208264+0.013151j -0.000703728-0.022292j 0.000491468+0.0210509j 0.0010807-0.0022526j 0.00289066-0.00550152j -4.61318e-05+0.013487j 0.000713095+0.0027451j 0.0100263+0.00463658j 0.00697912-0.0104083j -0.00340107+0.00140388j 0.00873218-0.00726059j 0.00333371-0.0022073j 0.00239105+0.00403945j 0.00540362-6.3628e-05j 0.00656388-0.0182528j -0.010985+0.00700043j -0.00988655+0.00435912j 0.00211797-0.00435838j -0.00884266-0.00847505j 0.011551+0.00228497j 0.0145335-0.0123942j 0.00689377+0.000484738j -0.0146525+0.00409496j 0.0221921-0.0133181j 0.011911+0.00287151j 0.012591+0.00492686j -0.0112543+0.00422766j -0.00505452+0.00414361j 0.0164973-0.00712057j 0.00109374-0.0101182j -0.0137672+0.012205j -0.00137227-0.00637513j 0.0175474-0.0135446j 0.00317533-0.0027751j 0.00416898+0.00905898j -0.00812735+0.000746566j 0.0106995+0.0241063j -6.25666e-05-0.00175785j -0.00224188-0.00595175j -0.00107096-0.0140626j -0.00255799+0.00881374j -0.00810094+0.00950894j 0.0011702-0.00496309j -0.000679667-0.00634225j 3.64043e-05+0.0105365j -0.0096002+0.000251364j 0.00987637-0.0130908j 0.000663237-0.0106243j 0.00391009+0.0141558j 0.00160027+0.00539033j -0.0177827-0.000883925j -0.0102446+0.00919302j 0.00821705-0.00304045j -0.000976212-0.00807697j -0.00282887-0.000457098j -0.00626147-0.00268498j 0.00426343-0.000216445j 0.0065846-0.00170455j 0.00913168+0.000125577j -0.00284413-0.00388066j 0.00584614-0.000422271j -0.00681486+0.00133513j 0.0180753+0.000296685j -0.0101679+0.00060738j 0.0221551-0.0034011j -0.00282723-0.00491158j -0.000473727-0.00592577j -0.0102726-0.0169537j -0.00520426+0.00930471j -0.00705851-0.0163294j 0.00989827+2.7717e-05j 0.00814186-0.0160744j -0.0052699-0.00540422j 0.00157756+0.0207327j -0.00187166-0.025429j 0.0132993-0.00125429j -0.00298908+0.00142034j -0.00593591-0.0170021j -0.00446061+0.00232847j -0.00645741+0.00884213j 0.000403927+0.00582821j -0.0056521-0.00278688j 0.000516527-0.0103868j -0.00119862-0.0264851j 
0.0404464-0.0166099j 0.0162223+0.0101056j -0.00633992-0.0576284j 0.0243601-0.00685162j -0.0666795-0.00291994j 0.00559555-0.0339555j 0.00786616-0.00993789j 0.0168562-0.00432883j -0.0560668-0.0299117j -0.0299848-0.0264263j -0.0387347-0.00015127j 0.0445439+0.00632923j -0.0745192-0.0184106j -0.197801+0.00704112j 0.0978713-0.0131628j -0.253041-0.00909285j -0.130157+0.00384388j 0.258292-0.0139641j 0.118097-0.0243056j 0.146797+0.0299836j 0.279582+0.00992948j 0.122121-0.000930569j -0.00652658+0.000858962j -0.198904+0.0519757j 0.0176207+0.0123796j 0.111791-0.0229511j -0.13976-0.20355j 0.0101003-0.184179j -0.0349533+0.0850068j 0.0493429-0.234796j 0.0315828-0.273725j 0.00753579-0.258144j -0.0415394+0.0366466j 0.0169194+0.165661j 0.0176757+0.0977668j 0.0722196+0.0539327j -0.00686002-0.170186j 0.00600231-0.194115j 0.00927461-0.0532521j 0.0320078+0.0272814j 0.072805+0.0765558j -0.0420293+0.0568182j 0.0799867-0.109079j 0.0534817-0.0137998j 0.0326324+0.0115559j -0.0485266+0.0184768j -0.0371993+0.0354668j -0.00488078+0.0127922j 0.150982+0.0831964j 0.0137613+0.043604j 0.00769878-0.0686344j -0.0486889+0.00585452j -0.020185-0.0292152j -0.0046866+0.0364959j 0.0440108-0.0210929j 0.0262873-0.146671j -0.00210865-0.0106024j -0.0371522-0.0503729j 0.0183679-0.0154912j -0.003223-0.0765212j 0.0148225-0.0335462j 0.00125188+0.0254637j -0.0264323-0.000429754j -0.00791424-0.016352j -0.00300503+0.018747j 0.0102627+0.00676818j -0.0167238-0.00634758j 0.00325284+0.00462061j -0.0443105-0.00398025j -0.00292171+0.0195535j -0.00501645-0.018045j -0.00646915+0.000289438j 0.0084631-0.0432086j -0.022057-0.00949316j 0.0017028+0.0103526j -0.00148032+0.0237554j -0.0185732-0.0135938j 0.00536555+0.0132051j 0.0176359-0.0280254j 0.0161431-0.000843577j 0.00549644-0.00913083j -0.00757059+0.0239864j -0.0104763-0.0176633j -0.00152131+0.00990295j 0.0068627-0.0170957j 0.0091966-0.00664375j 0.0101819+0.0219738j 0.00273852-0.00294692j 0.00562812+0.0472325j 0.00477045+0.0166545j 0.00343399+0.0104127j 0.0097577+0.00837979j -0.00312049+0.0326441j 0.00542633+0.000283597j -0.00492164+0.0153332j -0.0119185-0.00293745j -0.0149715+0.00906441j -0.010976-0.00739462j -0.00459325+0.00623461j 0.013816+0.0123355j 0.0134512-0.0090734j -0.00554707-0.00109614j -0.00992569-0.0100864j -0.00120851+0.0163394j -0.0105818-0.00206378j -0.0069326-0.00656392j -0.00948406+0.0289735j 0.00150188+0.0191651j -0.0305054-0.0271342j -0.00355066-0.00792914j 0.0116832-0.00844868j -0.00756627+0.000421621j -0.00868293+0.0180013j 0.0103818+0.0208997j 0.0109052-0.0054843j 0.00237808+0.0103575j -0.000223192-0.00660917j 0.00103262+0.00223856j 0.00555508-0.00642396j 0.00828199-0.0252739j 0.00264972+0.0175604j -0.00597683-0.00318917j -0.0127206-0.000435787j 0.00502711+0.00129209j 0.00526104-0.00939589j -0.00794073+1.13432e-06j 0.0020448+0.0216107j 0.0133723+0.00799773j -0.00481323+0.00844393j 0.0123787+0.0185961j 0.00689184+0.0149175j -0.00126412-0.0202425j 0.00780415+0.00453969j -0.00116501-0.00649056j -0.00235892-0.00617539j 0.005276-0.0301714j -0.00332141-0.0142535j 0.00157328-0.00215926j -0.00154579+0.0233968j 0.0080034+0.00418984j -0.00232056+0.00708885j -0.0126325+0.00175413j -0.000701334-0.00728041j -0.00350042+0.0120702j -0.00299451-0.00592666j 0.00029732+0.00439865j 0.00616472-0.005335j 0.0144854-0.0142188j 0.00767517-0.00597655j -0.0124649+0.0220912j 0.00990698-0.0099513j -0.0160576+0.0111672j 0.00173712-0.0256853j 0.0101152-0.00053558j -0.0126944+0.00755387j 0.00188579+0.00212932j 0.011075-0.00120397j 0.00790506-0.00786086j -0.01468-0.0139789j -0.00338091-0.00066157j 0.00553734-0.00600229j 0.00566924+0.00579427j -0.0127347-0.00941539j 0.00504003-0.000431586j 0.00320518-0.00220123j 0.00946357+0.00323237j 0.00336296+0.0140679j 0.017881-0.00791716j -0.00942441-0.00814102j -0.00038422-0.00882086j -0.00264517-0.00764676j 0.00277902+0.00383296j -0.00398239-0.00553737j 0.0117632+0.00752207j -0.0202217-0.0113541j 0.00957952-0.00108042j -0.0303388+0.00313941j 0.0276801-0.00683407j 0.00113333-0.0113232j 0.00103338-0.00459142j -0.0076615-0.0074101j 0.00195872-0.0118715j -0.00815779+0.0153737j 0.00385793-0.00706393j 0.0005053-0.0099444j 0.00769234-0.00195234j 0.00345482-0.0122752j 0.00495596-0.0126665j -0.00176682+0.00471044j -0.00226367-0.0199747j 0.00198607-0.0103825j -0.00229144+0.0134715j -0.00200693-0.0189785j -0.00264224-0.0138822j 0.000606026-0.0101963j -0.000462641+0.0175159j 
-0.0677376+0.00329001j -0.0405525-0.0318234j 0.00481579-0.0525337j 0.0217229-0.00103061j -0.0556769-0.00858223j 0.026543-0.010267j 0.00159289+0.0235494j 0.0336438-0.00765923j 0.047785+0.0262555j -0.0154826+0.0432913j 0.0004731+0.00372496j -0.103442+0.00254624j -0.258435+0.0636612j -0.128701-0.00450058j -0.452829-0.0251137j 0.191328-0.00915276j 0.0903215-0.00930607j 0.240887+0.012465j 0.167528+0.0579279j 0.0967028-0.0498466j -0.0568048-0.0146666j 0.00944311+0.0558311j 0.0572951+0.0048637j -0.0639584-0.133278j -0.00904995-0.26332j 0.0241289-0.146666j 0.000635451+0.0352072j 0.0284763+0.147477j 0.0240225-0.40873j 0.0112427-0.116644j 0.00227291-0.309471j -0.0162917+0.00501454j 0.00671388+0.087159j 0.00618902-0.101267j 0.010281+0.0244767j 0.0121665-0.0287527j -0.0141058-0.0696705j 0.0288914+0.0169741j -0.0197481-0.0509042j -0.0481233-0.00128968j -0.032384-0.0303742j 0.0591519+0.0133527j -0.0499635+0.0523947j -0.00378781+0.00679604j -0.0172144+0.0103189j 0.030007-0.051775j 0.0216471+0.00937492j 0.00302723+0.00899455j -0.0779841-0.00467358j 0.00245629-0.0330592j -0.0192582+0.0892711j 0.0197888+0.022855j 0.0208451-0.0132861j -0.0133439-0.00377839j -0.0172349+0.0126852j -0.00942128+0.0191171j 0.00614367+0.00738254j -0.00634771-0.0199776j -0.00547441+0.00875323j -0.00728476+0.0655488j 0.0087353+0.00501749j 0.0042111-0.0460764j -0.00242706+0.0049902j 0.0198076+0.00601237j -0.0259892-0.00366842j 0.0186539-0.00891938j 0.0135856+0.01142j 0.0056141-0.00846421j 0.0253151-0.00593478j 0.0158872-0.0363018j 0.0262071-0.0164364j 0.0013601-0.00922144j -0.0254001+0.00412954j 0.00970056+0.0144966j 0.00525393-0.000211782j 0.0198024+0.0053873j 0.0170475+0.0126886j -0.000931985-0.00567441j 0.00608921+0.0190056j -0.0282865+0.000219203j -0.0204572-0.00873006j 0.00439658-0.0164653j 0.0243852+0.0123811j -0.000933041-0.00473015j -0.0135561+0.00745473j -0.00307809-0.00297723j -0.0211114-0.00952918j -0.00705755+0.00482625j -0.0016547-0.0167875j -0.00569909-0.0141507j 0.00122985+0.00351957j 0.00910868+0.00126438j 0.0100597-0.0183481j -0.00827357+0.00388963j -0.00378265+0.00315198j 9.56402e-05+0.00242857j 0.0248835+0.0103521j -0.021867+0.0348248j 0.00213233+0.0309226j 0.0367007+0.0307081j -0.0346109-0.0144717j -0.0129886-0.00845976j -0.00641531-0.00379643j -0.0205853-0.0153971j 0.00623709+0.00869806j -0.0128041-0.0189685j -0.00121828-0.0111495j 0.0112584+0.011444j 0.00360406+0.00947515j -0.00215058-0.00769547j 0.00856894-0.0180833j 0.00369024+0.0073442j -1.57264e-05+0.0300808j -0.0100668-0.0125131j -0.0154492-0.00671554j -0.0201982+0.00448399j -0.00837315+0.0140534j -0.00543712-0.00212147j 0.00387053-0.00999221j 0.00911221-0.0102895j -0.000402818+0.00489206j 0.0204971-0.0100747j -0.00316176+0.0202513j 0.00794397-0.00727026j -0.00326813+0.0161267j 0.00279684+0.0170466j 0.0151179+0.000272038j -0.00321518+0.0128717j 0.0127345+0.00413982j 0.000177463+0.00097675j 0.0112391-0.00319309j -0.00824499-0.00141143j -0.00404298+0.000895104j -0.00500747+0.00997859j 0.00696325+0.00802769j 0.00200369+0.00900515j 0.00660253-0.0109531j -0.00968693+0.0195223j 0.000743007-0.0169156j 0.00665944+0.0180664j 0.0093254-0.0173072j 0.0105732-0.0049778j 0.00437722-0.00842435j -0.0168928+0.0199732j 0.00992684-0.00639282j 0.00359082-0.00978151j 0.0022429-0.00292997j 0.0045013-0.00241379j 0.00532324-0.000306115j 0.0044348-0.00351411j -1.71764e-06+0.00774839j -0.00236686-0.00979786j -0.000400565+0.00644524j -0.00357231+0.00261401j -0.00192113+0.00423169j 0.00305399-0.0128274j 0.00121889+0.00362515j -0.00574212+0.0025344j 0.00404801+0.00637931j 0.00792435-0.00712682j -0.00489561+0.0100938j 0.0001184-0.000761759j -0.000315449+0.00389088j -0.000759432+0.00225557j 0.019321+0.00143519j -0.00794468-0.00665267j 0.00881757-0.00840188j 0.027223-0.000332904j -0.00403443+0.005471j 0.00370711+0.00305202j 0.0364902+0.00639067j 0.00679044-0.00601242j 0.0109015+0.00299429j 0.00490791-0.00944431j -0.00319024+0.00698419j 0.000548133+0.00139792j 0.0128987-0.00753632j 0.00954229+0.00195929j -0.00267533+0.00026942j -0.00747382-0.00695348j 0.00275937+0.00256726j -0.00436261+0.00276639j 0.00503546-0.00356916j 0.00179824+0.00500472j 0.00314285+0.000666497j 0.000658285+0.0190444j 0.00124186+0.00835245j 0.00232371-0.000496062j -0.00189727+0.00151274j -0.00388295+0.0068313j -0.000172461+0.00479371j -0.000884774-0.0107223j 0.00040124+0.0108176j 0.000304774+0.0064654j 0.000403519-0.0015025j -0.000547359-0.0120841j 
