0.0414759+0.0214724j -0.0053157-0.0254174j -0.0305948-0.00751545j 0.00579781+0.0032106j 0.0194864+0.0163955j 0.0111592+0.00278744j 0.0352684+0.00285262j 0.00462212+0.00279976j -0.0254728+0.000254038j 0.0122014-0.00165129j -0.00635819+0.00256444j -0.000516637-0.0029019j 0.00160715-0.0198353j 0.00654303-0.00708736j -0.00486013+0.0168352j -0.0180521+0.00419081j 0.0147789-0.010667j 0.0101713-0.00255326j -0.0131636+0.00974892j -0.00299589-0.00311795j -0.00565323+0.000870674j 0.00281367-4.39185e-05j -0.00296995+0.00433521j -0.0023554+0.0072771j -0.00157479+0.00203861j 0.0154754+0.00458772j 0.0186685-0.0142938j 0.0224206+0.00735249j 0.012516+0.00431243j -0.00109032+0.000479729j -0.0098784+0.00289384j 0.00653961-0.00061511j -0.0249031+0.0117942j -0.000624629-0.00830481j -0.00482895-0.00215554j -0.00391227-0.0123242j -0.00213605-0.0077515j 0.00347452+0.000672464j -0.000576038-0.00912948j -0.0198651+0.00031083j 0.00954006+0.0107183j -0.00766537-0.0188874j -0.000194316-0.0174813j 0.0230946-0.000780453j -0.00687598+0.010915j -0.0317617-0.00859039j 0.0224977-0.000862834j 0.00584158-0.0274861j 0.0121314+0.00394121j 0.0135833-0.0117145j 0.00370579-0.00146356j 0.00485557+0.00159003j 0.0125337+0.00170013j 0.00941437-0.0108608j -0.00428925+0.00331471j -0.00633074-0.0107039j 0.00377734+0.00171337j -0.000143823+0.00626426j -0.0141865-0.0018125j -0.013043+0.00765848j 0.00482254+0.00852977j 0.00102317+0.0133j 0.0203436+0.0153263j 0.00559801+0.0147078j 0.0108517+0.00213895j -0.0134773-0.00970282j 0.0182391-0.0102326j 0.00782897-0.0122668j 0.00877587-0.00531384j -0.00431543+0.00317426j -0.00212985-0.00712641j -0.014073+0.00408787j 0.0170834+0.00704433j -0.0191813+0.00895611j 0.0073279+0.00872014j -0.00784827-0.00662471j -0.0108329+0.0101738j -0.00152097-0.0163273j -0.00407942+0.0145657j -0.00339948+0.000812866j -0.00499809-0.00341688j -0.00949482-0.00861039j -0.0076188+0.00149599j -0.0150851+0.000284795j -0.00217471+0.00410096j -0.00949266+0.0111228j -0.00122461-0.0194494j -0.0155783+0.0173384j 0.00245382-3.0425e-07j 0.00677522-0.00261047j 0.0130096-0.00376059j -0.00506991+0.00257531j -0.025674+0.00641966j 0.0197476-0.0135722j -0.00547717-0.00500038j -0.00958899+0.000147554j 0.0199138+0.000186926j -0.0110236-0.00842283j -0.0169967+0.00243812j -0.0117986-0.0024383j -0.00155158+0.00561779j -0.00437601+0.00761255j -0.00681475-0.0143899j -0.00388828-0.0013975j 0.0229654+0.0090039j -0.0153031-0.000202514j -0.0263326-0.00192719j 0.00387005+0.0149402j 0.0287352+0.00765411j 0.0173713+0.0179246j 0.0096139+0.00273491j -0.00501211-0.00217969j -0.00488255-0.0126408j -0.00242754-0.00424125j 0.00441928+0.000150641j 0.000746585+0.00851327j 0.0019731+0.000211079j -0.014368-0.00538901j 0.0167035-0.00305137j -0.00870672-0.00410584j -0.00853851-0.00161318j -0.00887417-0.00473099j -0.00462174+0.000608562j 0.00343037+0.00101786j 0.0196706-0.00312353j 0.00798817-0.00383462j -0.00165577-0.0157289j -0.00894273-0.00346514j -0.00161507-0.00545875j -0.00812166-0.00361795j -0.000590012-0.00588407j -0.0042987+0.00236379j -0.00372572-0.0140381j -0.00141995-0.00104487j 0.000215015-0.00419624j 0.0267141+0.00216569j -0.00166403-0.000873858j 0.00413976-0.000240372j -0.00549913+0.00218991j -0.0177216+0.00452861j -0.00269124+0.0047335j -0.00186155+0.000172565j -0.0110447-0.00299463j 0.00307085-0.00515843j -0.00671443+0.0033695j 0.0082498-0.00351901j 0.00679376-0.00554657j 0.0145332+0.000722488j -0.00208456-0.00775865j -0.0253242-0.00307504j -0.00556949+0.00335451j -0.00757167-0.0149967j 0.000614195-0.00278432j 0.0157701-0.00188964j -0.00378697+0.00480969j 0.0142961-0.00252781j -0.00444386+0.00650146j -0.0184589+0.000571677j -0.0206128+0.00303681j 0.00368722+0.00388293j -0.0038717+0.00719283j 0.00438374+0.00254524j 0.0253163+0.00201668j -0.000945932+0.00143191j -0.0278253-0.00526554j -0.00280677-0.00669398j 0.0243045+0.0070914j 0.00633268-0.00915344j 0.0240974-0.000634557j -0.0165546-0.0071415j -0.00476368-0.00281077j -0.0150459+0.0127306j 0.0190624+0.00406179j 0.0233094-0.00121388j -0.015072-0.00780725j 0.00834623+0.00641894j 0.00433214+0.0178129j -0.0284456+0.00122427j -0.00635875+0.00427108j 0.014992-0.00191409j -0.000921378+0.00234606j 0.016664+0.00286242j 0.000891326-0.014671j 0.0197085-0.00542576j 0.0274976+0.00483664j -0.000110617+0.00940241j 0.0124859+0.00484698j -0.000753067-0.00547948j 0.0291589+0.00313383j -0.0198634+0.000197429j -0.00294352-0.0112302j -0.00129213+0.00738468j 0.0263449+0.00178205j -0.041817-0.00144153j 0.015916+0.00080154j 0.0027966+0.00371021j -0.00575065+0.00740825j -0.00471779+0.00130071j -0.0230892-0.00713659j -0.0204025-0.0152869j -0.0363783-0.000179446j 0.0344225+0.00589241j 0.00147565-0.0105073j 0.0221515-0.015654j -0.0192171-0.0231077j 0.0242832-0.00760662j 0.00316966+0.0320624j -0.0153544+0.0146727j 0.0138029-0.0330825j 0.0776825-0.0162386j 
-0.0200072+0.0247149j 0.0178136-0.0221023j 0.0197193-0.0119607j -0.00224155-0.00528882j 0.0149548+0.0177463j -0.00296637+0.00478526j -0.0187782+0.00393345j -0.00574818+0.00561917j -0.00618477-0.0180301j 0.00924033+0.0183445j -0.00939211-0.00968481j -0.0072533-0.00352921j 0.000158999-0.0133216j 0.00236551-0.00499967j 0.00421485+0.00632138j -0.00351783-0.0153898j 0.013122+0.00819168j -0.000793568+0.0052378j -0.00173697+0.0047028j -0.00367787-0.0168456j 0.00220459-0.00430143j -0.00608735+0.000721163j 0.010255+0.00814666j -0.00707249+0.00250592j -2.39854e-05-0.00443146j -0.00988975+0.0142071j 0.0121372+0.0178329j -0.0063895+0.0137236j 0.00637749+0.0123539j -0.00204374+0.00447158j -0.00696869-0.00574607j 0.000938703+0.00679236j 0.000276808-0.00772213j 0.0098476+0.00362461j -0.0107882-0.00129125j 0.0170798-0.0022134j 0.00763285+0.000734633j -0.0013324+0.00929453j 0.00711205+0.00212538j -0.0107441-0.019383j -0.0142363+0.00891251j 0.0171311-0.00565865j 0.0176669+0.00172358j 0.00583777+0.0124842j -0.0121194-0.0102664j 0.0124291-0.0237629j -0.00137337+0.0149694j 0.0194467-0.0144702j -0.0028577+0.0041215j 0.0158443+0.00751555j 0.00096307+0.00540257j -0.00235878+0.000377529j 0.00118177+0.0121703j 0.01143+0.00736967j -0.000486247-0.00343865j 0.00689005-0.0108631j 0.00033985-0.00195262j -0.00674204-0.00220032j 0.00248495-0.00920741j -0.00524933-0.014691j -0.00337538+0.0140167j -0.0184198-0.000413718j -0.0149746+0.0143316j -0.0114218+0.0104908j -0.000727489+0.00514948j 0.00861533-0.00766904j 0.0119997+0.0141414j 0.0161704+0.0129428j 0.00183285+0.00206773j -0.00185009-0.00556056j 0.0114657-0.0014005j -0.00254204-0.00384418j -0.0123289+0.0147258j -0.0165826-0.0123684j -0.0185154-0.000337283j 0.00917165-0.00489208j -0.00577798+0.000267312j 0.00690092+7.33714e-05j -0.00709974-0.000966464j -0.00122762-0.00158612j 0.000712232-0.00770263j 0.00799509-0.00688874j -0.0038244-0.00156509j -0.00251243-0.00700848j -0.00169399-0.00402364j -0.00823547-0.00631377j 0.00757931+0.00746857j -0.0123151-0.0121915j 0.00181509-0.00309653j 0.00682664+0.00198683j 0.00102861+0.00919358j -0.0052731-0.00685377j -0.00996751-0.0203554j 0.0187221+0.014479j 0.00471182+0.00155083j 0.00435604-0.00502267j 0.000598897+0.0177825j 0.00900226-0.00875148j -0.000389683-0.0154493j 0.00297821-0.0108785j -0.00306846+0.00100323j -0.00368424-0.00473878j 0.0102725-0.00858927j -0.00096062-0.00191137j -0.00234048+0.0269169j -0.00909406-0.0127178j 0.00469383-0.023171j -0.0116584+0.0024501j 0.00203085+0.0272492j -0.0114537+0.0215195j -0.00475963+0.00824619j -0.00517691+0.00103729j 0.00466812-0.0112067j -0.00279451+0.00224622j 0.00109718+0.0161387j -0.00584138+0.00512424j 0.00393842-0.000339386j 0.00595767-0.00591292j 0.00144326+0.00878512j 0.00492313-0.0106738j 0.000515927-0.000653686j -0.00412841+0.0012682j -0.00407209+0.0065475j 0.00309688+0.00105992j 0.00152168+0.0173692j 0.00102115+0.018309j 0.011364+0.000331729j 0.00118409-0.00234755j -2.21499e-05+0.00399678j -0.00075567-0.000648951j -0.00224378+0.00876951j 0.000617283-0.00207726j 0.00355125+0.000586414j 0.00112301-0.000572887j 0.00870208-0.00975653j 0.00388343+0.0189555j 0.00101842-0.00178526j 0.00133045+0.00446783j 0.000691443-0.00836132j -0.0017669-0.015493j -0.0180547+0.00245504j 0.000877703+0.00503329j -0.00620313-0.00145624j -0.00165852+0.0113418j 0.000936755-0.00686635j 0.00553604+0.00343121j 0.00743742+0.00519327j -0.00183348+0.00383875j 0.0116368-4.11181e-05j 0.00824477-0.00912581j -0.0217953-0.0137144j 0.0125442-0.013252j -0.00104619-0.00258797j -0.00940931+0.0117182j -0.0076963+0.000651752j -0.00592576+0.0135817j 0.00282413+0.00521535j 0.00970485-0.0136618j 0.00264476-0.01915j 0.00247272+0.00628445j -0.0101209-0.00328789j 0.002426+0.0072601j -0.000929276+0.00704192j -0.00758078+0.00223149j -0.00540405-0.0085535j 0.000218555-0.00174571j -0.00844908+0.00207698j -0.000132341-0.00602585j 0.00225907+0.0146074j -0.00269225-0.000509407j 0.00960028+0.00204257j -0.0195752-0.00791455j -0.0078544+0.014754j 0.00447131+0.0161933j -0.0239839-0.0289918j -0.00466431+0.000539396j 0.00235288+0.00984518j 0.0149282-0.00661258j -0.00951934+0.000254971j -0.00396221+0.00852354j 0.00515484-0.00320699j -0.0137997+0.00351524j 0.0207017+0.00722139j 0.0111802+0.0103014j 0.0015798+0.0106946j -0.0248905+0.00568007j 0.00434904-0.00784734j -0.00203047-0.0039723j 0.00752191+0.0147142j 0.00927703-0.0061458j -0.00922107-0.0164335j 0.0209212-0.00469817j -0.00554095+0.0082399j -0.000642452-0.0337645j 0.0200311+0.0021324j 0.00207944-0.0147195j -0.0130874+0.00964068j 0.0215541-0.0128522j -0.0203443-0.00942985j -0.000490472+0.0138701j -0.0016197-0.00499066j 0.00129742+0.0186468j -0.00837705-0.00629684j -0.0109777-0.00768217j -0.0157999-0.00487397j -0.0152013-0.0191148j 0.0135551-0.0317068j 0.021935+0.0209559j -0.0185188-0.0352152j -0.0263383+0.014801j 
0.0791225+0.0177746j 0.0455259-0.0197685j -0.0638082+0.00538825j 0.0487918+0.00736439j -0.00776861+0.048204j -0.0116067+0.00238197j 0.0968558-0.0248151j -0.0205902-0.00353029j -0.0280516-0.0230116j 0.00951511+0.00876428j 0.00485554-0.00357489j -0.00765151-6.43136e-05j 0.0348241-0.0142622j 0.0273459+0.00474959j -0.00591506+0.0041371j -0.0501217+0.008121j 0.0204265+0.0164963j 0.0204587-0.0234294j -0.0439755+0.0107988j 0.0117279-0.0326735j -0.00110299+0.0163104j 0.0198235-0.0192654j -0.0290934+0.0205489j -0.0101261-0.00164338j -0.00648698-0.00746403j 0.0470848-0.00975384j 0.0204856-0.00480136j 0.0372789-0.0110557j 0.00824731+0.0210945j -0.000333016+0.00985848j -0.0130907-0.00261114j -0.00895051-0.00246602j -0.0388897+0.0188938j -0.0143505+0.00432992j -0.00459837-0.0176499j 0.0226824+0.00873176j -0.0175536-0.0051163j -0.00018015+0.00457934j 0.0132176-0.00339822j 0.00454505-0.0426955j 0.0429718-0.00388027j -0.0360115+0.0165387j 0.0194059+0.0250303j 0.0393218+0.0228673j 0.0114024-0.0168743j -0.0263124+0.01199j 0.0191035-0.0132721j 0.0335674-0.011731j 0.0246469+0.00890873j 0.000964762+0.0109659j 0.00644544-0.00457178j 0.00044378+0.000563808j 0.0308777+0.00275855j 0.00263371+0.00869182j 0.00921037+0.00162172j 0.018046-0.0248917j 0.0298742-0.00947954j 0.00949841+0.000557145j -0.0357132-0.00939577j 0.00132465-0.00715191j -0.0190584+0.022344j 0.0269925-0.0150423j 0.0150982+0.00259011j -0.031519+0.0133313j 0.0015695+0.00646359j -0.035075-0.00569898j 0.0257963-0.0128753j 0.00837711+0.032004j 0.00975546+0.00500382j -0.00593105+0.0103706j 0.00663394+0.0131401j -0.0350636+0.00496132j 0.00744874-0.00219495j -0.00484762-0.0139791j 0.0320421-0.0137964j 0.010755-0.00885289j -0.0202537+0.00368924j 0.0340484-0.0218638j -0.0233655+0.0150472j -0.0135468+0.0116634j 0.0178407-0.00500568j -0.00201088+0.000856849j -0.000888484+0.00569447j -0.0369942+0.00437336j -0.00341712+0.00927646j -0.00135264-0.0149031j -0.00282279-0.016085j -0.0340537-0.0015205j 0.0119047+0.00717903j 0.0248964+0.00867428j 0.0175205-0.00394146j -0.00353222-0.0101907j -0.0157452-0.00952418j 0.0258752+0.0282641j 0.00432787+0.000105351j -0.0322654+0.0224119j 0.0236556+0.00761786j -0.00187144-0.0187448j -0.0164168-0.0010001j -0.0230512+0.0080902j -0.0275103-0.00499549j 0.00787328-0.0246049j -0.0364164-0.00221891j -0.010054-0.00262731j 0.0411035-0.00980905j 0.000616442-0.0385901j -0.0202017+0.0124063j -0.0215998-0.00495398j 0.0768224-0.0128354j -0.0471076+0.0221072j 0.017803-0.0132104j -0.0114317-0.00214501j -0.0135192-0.00653136j -0.0373859-0.0124169j 0.0164375-0.026356j -0.00830003+0.00108656j 0.0097013+0.00599049j -0.0194738-0.0127809j 0.00247323+0.0138286j 0.015524-0.0170947j 0.0180025-0.00374149j -0.0355276+0.000756683j -0.0185172+0.00924035j 0.000342829+0.0139277j -0.00125555+0.00993641j -0.00308143-0.00150065j 0.0159249+0.00313446j -0.00476879-0.017447j -0.00608027-0.00298402j 0.00554966-0.0167483j -0.0161894-0.0228003j -0.00169055+0.00701525j 0.0164391-0.0139148j -0.0204184+0.00357431j 0.0184938-0.00859349j 0.034955+0.00123238j -0.001951+0.00101972j 0.00434672-0.00170367j 0.00282926-0.0193984j -0.034684+0.0115136j -0.0251489-0.018186j 0.00404407-0.00327998j 0.000196594-0.00621612j -0.0022578-0.0292823j -0.0141699+0.0162974j -0.00204746-0.000256905j 0.00131015+0.00721758j 0.0252903+0.00303924j 0.0229421+0.00920642j -0.0550427+0.00785701j 0.00126549-0.0442921j 0.0343103-0.00257515j -0.00486696+0.0115006j 0.0254244-0.0184951j -0.00893293-0.00941577j 0.0359616-0.0437741j 6.22334e-05+0.00734185j -0.0413864+0.0207647j -0.023419+0.0149684j -0.0175231+0.00278592j -0.000941781-0.0127677j 0.0118577-0.00376615j 0.0468741-0.00163249j 0.002915-0.0167594j -0.00350514-0.0184168j -0.00460048-0.00113892j 0.0537402+0.00803609j 0.00101386-0.003236j 0.018745-0.00357895j -0.0184165-0.0305072j 0.0153728+0.0141914j -0.013392-0.0215963j 0.0377145+0.00175912j 0.0236207-0.0179293j 0.00706656-0.0478616j 0.0407692+0.0139155j -0.00459695+0.0102919j -0.0829222+0.0300794j -0.017613-0.0275165j 0.0284367-0.0228645j 0.00663659+0.010503j 0.0638235-0.0279714j 0.0197321+0.0145525j 0.00867807-0.00536718j 0.0577581+0.0153387j -0.0379898-0.0142577j 0.00350961+0.00268742j -0.00413164-0.0194294j 0.0267488-0.00964018j -0.0670994+0.0226654j 0.00727066-0.0343283j 0.0103863-0.0112643j 0.0640892-0.0145629j -0.10284+0.0303972j 0.0238863+0.0203636j 0.00571855+0.00331286j -0.0202848+0.00839471j 0.03526-0.016883j 0.00445096-0.0146058j -0.012566-0.00629755j -0.0721128-0.00535985j 0.0655317-0.0135972j -0.00511171+0.0270003j 0.0233881-0.0305251j 0.0425875-0.0131471j -0.0124221+0.00142793j -0.0190804+0.0530236j -0.0388936+0.0414211j 0.0913245-0.0268442j 0.178835+0.000967883j 
0.000683437+0.00581032j -0.00834292+0.0233735j -0.00711446-0.00222734j -0.0191587-0.0291951j -0.00689009-0.0200872j -0.00553113+0.016465j 0.00118052-0.016128j 0.0185209+0.022585j -0.0112294-0.00258025j -0.00351348-0.00791269j -0.00989806+0.00956592j 0.0113238+0.00642887j -0.00541435+0.0135845j -0.00631394+0.000851387j -0.0161396-0.0219601j -0.0052306+0.0301618j -0.0161969-0.00388226j -0.0001478-0.0101743j -0.0067825-0.0080671j -0.00557772+0.0111651j -0.00747707-0.00769498j -0.00315665-0.00126804j -0.00458314+0.00290305j 0.0100273+0.00147187j -0.000665428-0.00376323j 0.00234325-0.0160295j 0.0266358-0.00511095j -0.00889818-0.00218222j -0.0111441-0.0160832j 0.0100656+0.00322236j -0.0059584+8.62777e-05j 0.00380232+0.00701021j -0.00830249+0.00935322j 0.00920962-0.0105052j 0.0130416+0.00306315j -0.000119558-0.00303945j -0.0039401+0.00792296j 0.0248987+0.00335412j 0.00310226-0.0092169j -0.0232706-0.00875632j 0.00355099-0.0324j 0.0178308+0.00954017j 0.0103015-0.0141434j 0.0245794-0.00155892j -0.033083-0.00587079j -0.013891-0.019941j -0.00127525-0.00632606j -0.0206439+0.0275971j 0.00525815+0.00243857j 0.0059373+0.016609j 2.68812e-05-0.0109532j -0.00175368+0.0158065j -0.0106862-0.0144908j 0.0145523-0.00598603j -0.00657569-0.00813531j -0.00242277-0.000525216j -0.0136565-0.0208448j -0.00363761-0.00270162j -0.000630966+0.0132231j -0.00977635+0.00496126j 0.00556491-0.000649547j 0.00385698-0.00683986j -0.00397627+0.0272408j 0.0073025+0.00584646j -0.00743408+0.00666913j 0.00558646+0.0110169j -0.0272286-0.0145153j 0.0047798-0.0174212j -0.00653101-0.00127j 0.00131371+0.0039758j 0.0138973-0.0119894j 0.00141519+0.0120642j 0.0110161+0.0183475j -0.0021711-0.0100286j -0.000815975-0.00244491j -0.00109632-0.0032944j 0.0253023-0.00885383j -0.000493733-0.0196573j -0.00571961+0.0141042j 0.00294087+0.0121307j -0.0109639-0.00533971j 0.0153507+0.00451897j -0.00385694+0.000717914j 0.000375929+0.0119557j 8.10311e-05+0.00629197j 0.0039014-0.00758877j 0.00474098+0.0201628j 0.011543-0.026265j 0.0079736-0.00439193j -0.009314-0.00873497j 0.0157538-0.00443534j -8.47124e-05-0.00994919j -0.00312058-0.0121279j -0.0211144+0.00251939j -0.00191404-0.00871158j 0.0101355+0.0113928j 0.0120621+0.00404419j 0.0168085+0.00224215j -0.00931935+0.00520401j -0.0143146-0.000204227j -0.00123698+0.00803166j -0.0314021+0.00910227j -0.00423003+0.00581202j -0.0011918+0.00611619j 0.0246084-0.00550392j 0.00973923+0.0140563j -0.0286183-0.00985026j 0.00847722+0.000104588j -0.000402312-0.0291279j 0.0174828+0.00347479j 0.00614061-0.0023493j 0.00318058+0.00133052j -0.00872911-0.00281941j 0.0187349+0.0126209j 0.0144546-0.0117997j 0.0100501-0.0121434j 0.0103671-0.0127698j -0.016094-0.0122676j -0.00912232-0.0151167j -0.00728399+0.0100625j -0.011491-0.0184846j 0.0116584+0.0287256j 0.0106531+0.0158443j 0.0087145-0.00110312j 0.0261368+0.0311673j 0.0124571+0.0106462j -0.00861419+0.000960094j -0.00378278-0.014879j 0.00145661+0.00723068j -0.00175495-3.79183e-05j 0.00840076+0.00373901j -0.00257986-0.00614903j -0.00415238+0.0211574j 0.00260946+0.00905092j -0.00957922+0.012251j 0.00764493-0.00110006j 0.00010274-0.00742406j 0.00495514+0.0046712j -0.00423224+0.00321926j 0.00468517+0.00896706j 0.0175885-0.00184897j -0.0128282-0.0157086j -0.000534172-0.00242022j 0.00998982+0.00109857j -0.00627238+0.0151271j 0.00717746-0.00814816j -0.00149622+0.00600432j 0.00502339+0.00790207j -0.00799159-0.000840634j 0.0194578+0.00733914j -0.00372846+0.0196527j -0.00459753+0.00865864j 0.00517194+0.0161656j 0.0164442-0.00380411j 0.0105104-0.0066659j 0.000932606-0.0117542j -0.00398322-0.00629149j -0.0118342+0.0130502j -0.0189735+0.00184395j 0.00469914-0.00556625j -0.000189599+0.00896033j -0.0118196-0.0119338j -0.00565516-0.00190995j 0.00561091+0.0131662j -0.00416881-0.0250364j 0.00438307+0.0115474j -0.0080237-0.00197259j -0.00597693+0.0109126j 0.0139336+0.00260046j 0.0139019-0.0157481j 0.000897547-0.00173078j 0.0343705+0.00404405j -0.000674728-0.00354061j 0.0145581-0.00168897j 0.0259704+0.0268134j -0.0159892-0.0013884j -0.0209778-0.0272161j 0.00438505+0.0116374j 0.0233697-0.00183551j 0.0218081-0.00200612j -0.00123478-0.0095801j -0.0112176-0.0167604j -0.0134563-0.00171002j 0.0124438-0.0101175j -0.0105069-0.00634697j 0.0243119-0.0049236j 0.00669213+0.00906992j 0.00114058+0.000591512j 0.000942868+0.00987329j -0.00274502+0.0131442j -6.0374e-05-0.0277054j -0.00604609+0.00719056j -0.0139815-0.00397388j -0.016168-0.0103972j -0.0383732-0.000527215j -0.0247305-0.0187893j -0.00829007-0.0208248j -0.0137677+0.0247079j -0.00191896-0.017321j -0.0114761+0.000132558j -0.012295-0.0186731j 0.0196461-0.0221563j -0.0026259+0.0360889j -0.0104285-0.0257177j 0.0109693+0.00515883j 0.0283252+0.00935393j -0.0414387-0.00299068j -0.00301154+0.00795244j -0.0157562+0.0552208j -0.000993838+0.0187953j 
0.0449895+0.0339118j 0.021105-0.00236422j -0.0246435+0.00954399j -0.00809965+0.0122881j -0.0279198+0.0103261j 0.0024445+0.00490672j 0.00778757-0.0217351j 0.0165262-0.00631836j -0.0413278-0.0202786j 0.0248577+0.0218039j 0.000834588+0.0128116j -0.00645456-0.00642836j 0.0217459+0.000704291j 0.0052091+0.0394095j -0.00557371+0.00311053j 0.0115619+0.00924518j 0.00673648+0.0101051j 0.00657714-0.00457292j -0.0089306+0.0089905j 0.00720425-0.00444219j 0.00292879+0.0178374j 0.00408511-0.00929622j 0.0148171+0.0183507j -0.00857356-0.00336904j -0.00881333+0.00037943j 0.00232825+0.00953625j -0.0068088-0.0367242j 0.0396338+0.0089453j -0.000822376+0.0016036j 0.00995277+0.00236673j -0.0111592-0.00120235j 0.000768383-0.0128642j 0.00194808+0.0279144j -0.00526709-0.0164927j 0.00335968-0.0145299j -0.00379343-0.00170707j 0.000183544-0.0165451j 0.00974325-0.00573899j 0.00352163-0.00908759j -0.0437871-0.00242891j -0.0104475-0.00097519j -0.012242-0.00382238j -0.00706752+0.00897559j 0.017058+0.0125003j 0.0110335+0.00536181j -0.0384617+0.00440612j -0.00959294-0.00194797j 0.0131752+0.0149105j 0.03368+0.0167323j 0.0498512+0.00929727j -0.0012756-0.0114955j 0.0180597+0.00905078j 0.00621137-0.00163546j -0.01616-0.00724313j 0.00932165+0.0202804j 0.00860836-0.0123149j 0.00229762+0.00817608j 0.0161622+0.00914456j -0.00635363-0.0114682j 0.0026776+0.0167536j -0.00248154+0.00276634j 0.00205453-0.00210799j 0.0592323+0.0326639j -0.000158219+0.0126387j 0.012299+0.00329417j -0.0153185-0.0101539j 0.0188931-0.00806564j -0.0292977+0.00100262j 0.00916524+0.00288695j 0.00705939+0.00702657j -0.00660332+0.00281405j -0.00457057+0.00777013j 0.0211962+0.000899615j -0.0213083+0.00742926j 0.0115539-0.00925524j 0.000106567-0.00661811j 0.00131495-0.0161804j -0.0061819-0.0185654j 0.00373668+0.0245345j 0.00477356+0.00394732j 0.0161395+0.0174264j 0.0219138+0.00658324j 0.00421046+0.00371222j -0.0116186+0.0124981j 0.00901013+0.0268131j -0.0171001-0.00985408j -0.00589477-0.00953316j -0.0317967+0.011996j -0.0139592+0.00374436j 0.0198514+0.0239559j 0.00529423-0.0157126j -0.0106724-0.000186579j -0.0349102+0.00340324j -0.00665044+0.0143751j 0.00233858+0.00802498j -0.00119195+0.0043055j 0.0243402+0.00466674j -0.016963-0.00804194j -0.0107094+0.0053293j -0.00480446+0.00416613j -0.00501658-0.00699374j 0.0271625-0.00293824j -0.0221045-0.0270614j -0.00390897-0.00079196j 0.0242961+0.00435717j 0.0186806-0.013801j -0.0162293+0.0220887j 0.00801732-0.0242949j 0.0299829+0.00922612j -0.0119893-0.0156124j 0.00152314-0.00223741j -0.0226052+0.0132731j -0.0319872-0.0229018j -0.0199797-0.0396644j -0.008899-0.0129038j -0.00264022-0.00623125j 0.0168915-0.00743368j -0.0261227-0.00503866j -0.0108044-0.00783921j 0.000507449-0.0113882j 0.00323475-0.000457023j 0.0115481-0.00174475j 0.0180787-0.000150563j 0.00158305+0.00926989j 0.0315809-0.0124349j 0.0101549-0.014421j -0.000836924+0.0145064j -0.0258826-0.0120803j 0.00311045+0.00596922j -0.00529658-0.00833371j -0.0139681-0.0303051j 0.000126362+0.00340715j 0.00668116-0.0133914j 0.0044919-0.00915377j 0.00781028-0.00562561j 0.0245118+0.00213246j -0.00340175-0.000445643j 0.00843299+0.000450471j 0.00844973-0.00181056j -0.0197338+0.0022066j -0.00444035-0.0110884j -0.00917116-0.00553362j -0.0111252+0.00205273j -0.015415-0.030176j 0.0117217+0.0179181j -0.0103069-0.0096551j 0.00357409-0.00758688j 0.0115569+0.0103015j -0.00309043+0.000983249j -0.0190172+0.00210417j 0.0234352-0.00777814j -0.00151513+0.0324421j 0.00801529+0.00408729j -0.00430828-0.0178312j 0.00658629-0.0107464j -0.00623558-0.0227912j 0.0135204+0.00115914j 0.0111548+0.0312217j -0.00334238+0.0156933j -0.00633657-0.0224181j 0.00518978-0.00569441j -0.00194271-0.00744514j 0.0205014+0.0042333j 0.0079631+0.00285705j -0.0485908-0.01576j 0.00643337-0.00478877j 0.0215591+0.00578463j -0.0200608+0.006172j 0.0131695-0.00677365j -0.040826-0.0269978j -0.0150901+0.00254489j 0.012573-0.0177597j 0.0160265-0.00187622j 0.0115607-0.0130953j 0.0282065-0.00740494j 0.00273392+0.0120587j 0.00155556+0.00792685j 0.00408705+0.0140412j -0.00105773-0.00629582j -0.0141719-0.00670578j -0.00623167-0.00713647j -0.00131352-0.0131823j -0.00759516+0.00742663j 0.0316845-0.00246933j 0.0235151+0.00494102j -0.00662056-0.0317894j 0.0239907+0.00100808j -0.0051676-0.00293788j 0.0369412-0.00196047j 0.0114537+0.0132967j -0.0537182-0.0212369j -0.00859221+0.0137249j -0.00573512-0.0181553j -0.00462734+0.0146856j 0.000206732-0.0078937j 0.0235556+0.00229892j -0.00169067-0.0318417j 0.0127458+0.000819942j -0.0177952+0.0181565j 0.0128652-0.00334793j -0.0217861-0.0322713j 0.0232131+0.00400691j 0.0040899-0.0224983j 0.00836978-0.0307515j 0.0356415+0.0360167j -0.0195749-0.00594318j -0.0182935+0.0159215j 0.0585386+0.0217382j 0.0380203+0.0239762j 0.0718507+0.0151786j 
