-0.00984865-0.00357814j 0.00436426-0.006676j -0.0013694-0.00901772j 0.0116813+0.00148455j 0.0023647-0.00719113j 0.00293498-0.00636269j 0.0140342+0.00280816j 0.00197412-0.0100591j 0.000203777-0.0011883j -0.00225363+0.00616453j 0.0134971-0.00237546j 0.0049433-0.003552j 0.000591956+0.00521046j -0.00832131+0.00340141j -0.00332537+0.0107803j 0.00350791+0.00478338j 0.00345568-0.00357965j -0.00630126+0.00229268j -0.00470516+0.00324227j -0.00265057+0.000911871j -0.00607597+0.00144768j 0.00209644-0.00744115j -0.00636056+0.00781981j 0.00239292+0.00720792j 0.00350064-0.00103656j -0.00135943+0.00420654j 0.00203516-0.00721532j -0.00193549-0.0038038j -0.000103789+5.74026e-05j -0.00179079+0.00620068j -0.00398136-0.000467149j -0.00422741-0.000952781j -0.00348129+0.00138557j -0.00148361-0.00615949j 0.000684681-0.00315179j 0.00487888-0.00453192j -0.000435951-0.00102176j 0.000319508-0.000538284j -0.000570506+0.00458969j 0.000381724-0.00203454j 0.00265226+0.000497404j 0.00300628-0.0075416j -0.000473934+0.0036146j 0.00382211+0.00428143j 0.00071295+0.00468831j 0.00409537-0.00323303j 0.00134508+0.00209214j -0.0033638-0.00669202j -0.0022703-0.0014035j 0.000449598+0.00442619j -0.00200799-0.00484056j 0.00273436-0.000972557j -0.00140457+0.000318699j 0.00432352-0.00151782j -0.00649215-0.000975426j -0.00623599+0.00782413j -0.00105777-0.00503768j 0.000527348+0.00825087j -0.00617121-0.00671175j 0.00417053-0.00372858j -0.00837267-0.00770499j 0.00885735+0.0012397j -0.00360733+0.000465398j 0.00681474-0.00985233j -4.93788e-05-0.00834045j -0.000260698-0.00388505j 0.00667282+0.00345236j -0.0144169+0.0044351j -0.00848821+0.000744453j -0.00471471+0.00150003j -0.00574825-0.00505575j -0.0133617-0.00331348j -0.00428798-0.00627286j -0.006442-0.00370567j -0.00880373+0.0171656j 0.0128278-0.0118944j -0.00781709+0.00243548j -5.08947e-05+0.00424807j -0.0185245-0.010051j -0.00427339+0.0163439j 0.00103788-0.0134595j 0.00987988+0.00418337j 0.0284129+0.00510704j -0.0153908+0.00295634j 0.0038488+0.0560157j 0.0720545-0.0231226j 0.019292-0.0150227j -0.00306586-0.00862777j 0.0154174+0.00996485j 0.0114978+0.00360188j -0.00242466+0.0079732j -0.00804233+0.0240129j -0.0128974-0.00330114j -0.00944746+0.0316803j -0.000302481+0.034126j 0.0248774-0.0148964j 0.0454552+0.0680284j 0.0688101-0.0619973j 
-0.00506491+0.006298j -0.0104953-0.00375697j -0.0103472+1.73761e-05j 0.00268743-0.0107566j -0.00247933-0.00305159j -0.00812868-0.00517271j 0.00287381-0.0125955j -0.00332693-0.00147829j 0.000804019-0.00251471j 0.00990421+7.96654e-05j 0.000702453-0.010747j -0.00572235-0.00333004j 0.00652265-0.000310254j 0.00606594+0.00913887j 0.00734954+0.00113666j 0.00051698-0.00332421j 0.000109757-0.0035643j -0.00146807+0.00339747j 0.00532365+0.00498762j 0.00401565+0.00326851j 0.00308825+0.00585296j -0.00576635-0.00137642j 0.00621998+0.00605529j 0.0100772-0.00461466j -0.000166268-0.0015576j 0.00724455-0.000136182j -0.0080407-0.00256012j -0.00463295+0.00280192j -0.00140108+0.000233701j 0.00690109+0.00150978j -0.00128218+0.00320645j -0.00145198+0.00517988j 0.00249465+0.0048414j -0.00685698-0.000559625j -0.0054535-0.000909586j -0.00179937-0.00281464j -0.000421492-0.00270191j -0.000583714-0.00092227j 0.00320507-0.00242921j -0.000819608+0.000546224j 0.003266-0.00165147j -0.00733338-0.00306707j 0.00449311+0.00282973j 0.00502473-0.00176505j 0.0052374-0.000219017j -0.00305138-0.00528102j 0.00255624-0.000405071j -0.00882657+0.00623019j -0.00375532+0.00190627j 0.0031691-0.0022985j -0.00700207+0.00118823j 0.00239673-0.00243002j -0.00283776+0.00065967j 0.00252534-0.0033041j -0.00175084+0.00575748j 0.00559208+0.00344167j -0.00800257+0.000601206j 0.00601267-0.000272127j -0.00793484+0.00497517j -0.00303523-0.0023874j -0.00651508+0.00397763j 0.00369195-0.00413784j 0.000506572+0.000815094j -0.00682368-0.00483721j -0.00762461+0.00216641j -0.00205437+0.000934788j 0.00433742-0.00789226j -0.000357332+0.0117985j -0.00207295+0.00514595j 0.00721394+0.000499781j -0.00151911+0.00638961j 8.94882e-05+0.0137717j -0.0141736+0.00340168j -0.00754248+0.00791734j 0.00864603+0.00454119j -0.0171407-0.00701098j -0.00159369+0.00828037j 0.0104199-0.00154016j -0.0142236+0.0154414j 0.0235818+0.00444415j -0.0126451-1.15906e-05j 0.00205007-0.00583643j 0.0130828-0.0256141j 0.00377996+0.0105606j 0.0737983-0.0173754j -0.00297158-0.0546267j -0.0209302-0.00462942j -0.0196482-0.00221753j 0.0140935-0.00894175j -0.00428605-0.0115931j 0.00223641+0.00347628j -0.0107991+0.00164734j 0.0109917-0.0402052j -0.00974434-0.00447191j -0.0176656+0.002041j 0.00604767+0.0456843j 0.0678556-0.0597656j -0.0450031-0.0662479j 
-0.00213766+0.00389099j -0.00674615-0.00251615j -0.000440582-0.0010185j 0.00644176-0.00408416j 0.0118667-0.00075103j -0.00294766-0.00241181j 0.0044893-0.00907373j 0.0118659-0.0107119j 0.0179735-0.00149509j 0.00243506-0.0014597j 0.00260367-0.0114302j 0.000861709+0.00257069j 0.00315101-0.00357273j 0.00856342+0.00427105j -0.0090495+0.0145155j -0.00903538+0.000850473j 0.0110841-0.00882327j -0.00955357+0.00809893j 0.00130362+0.00568021j 0.00266557+0.00596704j 0.00146969+0.00024755j -0.00733627-0.00372098j 0.00386746+0.00589109j 0.000179527-0.00233151j 0.00287193-0.00375413j 0.00591037-0.00193734j 0.00533378-0.0109236j 0.00414406+0.000602449j -0.00481985-0.00154634j -3.91391e-05+0.00369825j -0.00648056+0.00400816j -0.00500571+0.00681258j 0.00204239+0.00220347j -0.00353931-0.00844808j -0.00819513-0.00166584j 0.00286967-0.0101041j 0.0058201-0.00175014j 0.00372597-0.00198264j -0.00631132+0.00464765j 0.00322733-0.00266881j 0.00731957-0.00110644j -0.00163037-0.00423665j 0.00485489+0.000756503j 0.00487299+0.00224125j -0.00381564+0.00968645j -0.000599311-0.0085742j 0.000327638+0.0012012j -0.00623898+0.000973459j -0.00439903+0.005348j -0.004546+0.00211939j -0.00916223-0.000497122j 0.00372112-0.00142279j -0.00931664+0.00121683j 0.0029212+0.000179086j 0.0016202+0.00128343j -0.0127566+0.00921698j -0.00246533-0.00215094j -0.0118946+0.00743226j 0.00176198-0.004499j 0.00314537-0.00721654j 0.00427242-0.0130404j 0.00399979+0.00759156j 0.000931653+0.00114123j 0.0135798-0.0113159j 0.000776564+0.00887547j 0.00953-0.0132015j 0.0106079+2.36333e-05j -0.0185915+0.0162429j -0.0151138+0.00212713j 0.0118273-0.0125953j 0.00475632-0.00363158j 0.0152249-0.0225362j -0.00994467+0.00297383j 0.00748633+0.0154888j -0.010347+0.0553904j -0.00983847-0.00107251j -0.0238874+0.0161356j 0.0310321-0.0255641j -0.019024-0.00869075j -0.00398077+0.00654157j 0.0192288-0.0202365j -0.0129379+0.0139382j -0.00548569-0.0196331j 0.00421031-0.0109414j -0.00498394+0.00188737j -0.0150589-0.041431j -0.00674991+0.0156349j -0.00159579+0.01239j 0.0019676-0.0103802j 0.0109272-0.00555339j 0.00151734+0.0253552j 0.0158222-0.0280298j 0.016942+0.0185671j -0.0202578+0.0151621j -0.0227669-0.0694291j 0.0714179-0.0738233j -0.00911784+0.0013991j 0.00184686-0.0208256j 
-0.00342831-0.00450457j 0.00399321-0.0049165j -0.000708965-0.00400959j -0.00738373+0.005799j -0.00789133+0.0019984j -0.00106463-0.00760425j 0.00179142+0.0112803j 0.00233844+0.00648188j -0.0114954+0.0102284j 0.00197174+0.000370345j 0.00627678+0.006932j 0.00138258-0.00354288j 0.00458038+0.00697574j -0.00756939+0.00013683j -0.00491001-0.00617341j 0.00407294+0.00110801j -0.000554258+0.00577938j -0.00453793-0.00198995j -0.0116924-0.00309171j -0.00310328-0.00521656j 0.000119363+0.00181838j 0.00179965-0.00831651j -0.0014887+3.31581e-05j -0.00357308+0.00435316j 0.00562381+0.00388758j -0.00409769+0.00165063j 0.00566427+0.0064334j 0.00487232-0.000961268j 0.00422679+0.00385349j -0.00345764+0.00260608j -0.00141935-0.00502447j -0.000926398-0.00713749j -0.00374358-0.00183492j 0.00284821-0.00138773j 0.00765339-0.00476144j 0.00968095-0.00100846j -0.00741378+0.00953463j -0.00481484+0.00674668j -0.00319745-0.000901149j 0.0015296+0.00167492j -0.0020384+0.00298108j -9.94696e-05-0.0018764j 0.00498554+0.000402793j 0.00492849-0.00247509j -0.00903685-0.00436004j 0.00398613+0.00286j -0.00342215+0.00178442j 0.00578173-0.00744371j 0.000632345-0.00258572j 0.00129569-0.00398591j 0.00136833-0.0101722j -0.0014352+0.00268214j 0.00341802-0.00837413j 0.0005163+0.000111551j -0.00392552+0.00424251j 0.00251681-0.0101369j 0.00437024-0.00827901j 0.00268114-0.00644752j 0.0023265+0.00195891j 0.00799396+0.00500185j 0.00372942+0.00713754j -0.00222616-0.00165871j -0.0146768+0.000242142j 0.00514869+0.00221519j -0.000344317-0.0149724j 0.0108001+0.00466407j -0.00632478+0.0158783j -0.00101383-0.0197643j 0.00366341-0.0101139j 0.00049042+0.00757173j 0.00283165-0.00807086j 0.0184079+0.0065943j 0.0122738-0.00383816j -0.00755707-0.00583929j -0.0560864+0.00606431j 0.0186266-0.0211664j 0.00503941-0.0240293j 0.0101526+0.0310041j 0.0306903-0.0259678j 0.00251959-0.00867714j -0.00141526+0.0181782j -0.0201834-0.00199779j 0.0163337+0.00775386j 0.0168603-0.00147419j 0.00851527+0.0363166j -0.0113553-0.0205296j 0.000702807-0.037538j -0.00199234+0.0105891j -0.0139355+0.00807095j -0.000166056-0.0119269j 0.00566935+0.010492j -0.0187191-0.0384642j 0.01101-0.00841777j 0.00189932+0.0504772j 0.0630458-0.0433069j 0.0245278+0.0380788j -0.0114066+0.0247206j -0.00767463+0.00134405j 
0.000896673-0.00321307j -0.00777465+0.000524785j -0.00715629-0.00347712j -0.000442511+0.00414017j -0.00376585-0.00300714j -0.00542031+0.000153171j -0.00314119+0.00399226j -0.0105813-0.0084812j 0.000126962+0.00199975j 0.00329762+0.00204097j -0.00799464-0.00374339j -0.00628182-0.00440039j 0.000363515-0.00244581j 0.0016835-0.00400815j 0.00998111+0.00999907j 0.000129525+0.00110791j -0.00792909-0.00360711j 0.00637554+0.00231913j 0.000520355-0.00305689j 0.00245509-0.00208257j 0.00129789+0.000200564j 0.00243275+0.000555423j 0.00369913+0.00331114j 0.0100736+0.0075776j -0.00176653-0.00236169j 0.00500524+0.00436684j -0.00617793-0.00391474j -0.00306809-0.00143532j 0.00390788+0.00197478j 0.00636221+0.00444564j -0.000287096-0.00299869j 0.00169766-0.00201725j 0.00169672-0.0012911j -0.00424384-0.00461577j -0.00350819+0.00131528j -0.00522555-0.00112914j 0.00554509+0.00501264j -0.00123681-0.00287107j 0.00694908+0.00670538j 0.000942766-0.00176991j 0.000869151-0.00158852j -0.00196375-0.00232261j -0.00163124-0.00217603j 0.00136403+0.00390847j 0.00776027+0.00288268j -0.00216515+0.00566701j 0.00155096-0.00077095j -0.00575288-0.00762097j -0.00180182+0.00109828j 0.00385378+0.00648951j 0.000620233+0.00155111j 0.00454255+0.00481184j -0.00380594-0.000449559j -0.000601137-0.000640531j -0.00018474-0.0029535j -4.82176e-05+0.0085472j -0.00648654-0.00627228j 0.00412783+0.00559157j -0.00538595-0.00433839j -0.00291515-0.00438811j -0.00598195-0.000162296j 0.00634844+0.00189778j 0.000121663-0.00686855j -0.00562697-0.00684614j -0.00523925-0.0080355j -0.00721324-0.00449522j -0.000798376+0.00640663j 0.00250771+0.00571565j -0.000192664+0.00817734j 0.0028629+0.0107621j -0.0045463-0.00235335j -0.0081697-0.0128049j -0.00847636-0.00848037j -0.00345434-0.0155864j 0.030987+0.0121684j -0.00938867-0.00526892j 0.00630584+0.00764897j -0.00803055-0.0013375j -0.0229873-0.0171344j 0.0154972+0.0333641j -0.00942827-0.0314587j 0.0168632+0.00488016j -0.00148265+0.0228901j -0.00369978+0.00870106j 0.0477695+0.113549j 0.00380025+0.0141078j -0.0123747-0.0176798j -0.0209441-0.0517073j 0.0273875+0.0537047j 0.000894731-0.0165848j 0.000550043+0.0157822j -0.00963257-0.0198917j -0.010077+0.0277074j -0.0214942-0.0105797j -0.0132159-0.0309569j -0.0202987-0.0272625j 0.0149771+0.033843j -0.0445312+0.00544726j 
-0.00941239-0.000433308j 0.00179189+0.00257262j 0.000386462+0.00217744j 0.00770625+0.00488461j 0.00169607+0.00357766j -0.00126056+0.00381412j 0.0118071+0.00872129j 0.002512+0.00316098j 0.005261+0.00891278j 0.00236329+0.00296438j 0.0118106+0.0108268j 0.00113463+0.00514905j -0.00333266-0.00657249j -0.00412849-0.00226119j 0.00124597-0.000495913j -0.0010261-0.00200202j 0.00508566+0.00637106j -0.00388976-0.00695416j -0.000999653+0.000511064j -0.00485557-0.00130792j 0.000640008-0.00270315j 0.000788694+0.000345505j -0.00681197-0.00662526j -0.00326267-0.00332909j 0.00379896+0.00168944j -0.00400012-0.00130598j 0.000519204+8.8044e-05j 0.00474032+0.00389369j -1.15359e-05-0.00302877j 0.000864971-0.000632795j -0.00230376-0.0058845j -0.00472847-0.00448858j -0.00239896-0.00214998j 0.00556432+0.00227301j 0.00200369+0.000303524j -4.5537e-05-0.000660639j 0.00103596+0.00199091j 0.00262614+0.00135898j -0.000179735-0.00140352j 0.000784746-0.000256321j -8.16419e-05+0.00180258j 0.00112682+0.00411285j -0.000360345+1.19742e-05j 0.0001993+0.0059762j 0.000306118+0.00287832j 0.00235646+0.00522762j -0.000495722-0.000738233j -0.000412942-0.00152233j -0.00311772-0.00295812j -0.00200297-0.00113721j -0.0034035-0.00209963j 0.00238517+0.00590403j -0.0024837-0.000476365j -0.00135579+0.00269044j -0.000848518-0.00534409j -0.00701167-0.0105829j 0.00403568+0.00232034j -0.00124744-0.00319764j -0.00358838-0.00615639j 0.00385134+0.00361685j 0.0038981+0.00123594j 0.000164094+0.00746467j 0.000861235-0.00473526j 0.00896484+0.0129721j -0.00439812+0.00300186j 0.00825767+0.0013698j 0.00581606+0.00446941j -0.0162127-0.0183313j -0.00178848-0.00578369j 0.00340412+0.00189749j -0.00500034-0.00700181j -0.00386856-0.0163287j -0.00439066-0.00697957j -0.00502132+0.00258685j -0.0187413-0.00398536j 0.0104951+0.0166855j -0.0158016-0.0130486j 0.0139275-4.97898e-05j -0.0116013-0.0276182j -0.00564672-0.0110321j 0.0142977+0.0102797j -0.00211602+0.0144839j 0.0199458+0.0440414j -0.00105524-0.0271582j -0.00595434-0.00732588j 0.0452683+0.109165j 0.0209807+0.0570792j 0.00442286+0.0217626j 0.00616541+0.0427683j 0.0220836+0.040361j -0.0048576+0.00495007j 0.00256977-0.0355503j -0.0121918-0.0190232j 0.0016511+0.0093359j -0.0118157-0.0321058j 0.0177559+0.037658j 0.0430313-0.000451695j 0.0141412+0.0386509j 
-0.00103921+0.000206986j -0.0058019-0.00568062j -0.00488259-0.00120468j -0.00531578+0.00202775j -0.00603+0.00455668j -0.00176308-0.0134803j 0.00894751+0.00388283j -0.00281105+0.00484191j 0.000568276+0.00470594j 0.00221315-0.00492048j 0.00369543+0.000978471j 0.00153197-0.0100358j -0.000670753+0.00609996j -0.00457094+0.00667772j 0.00356202-0.00212472j 0.00887549-0.00168576j 0.000588482-0.00274809j 0.00541681+0.00758066j -0.00861155+0.00530033j -0.0105161-0.00328377j 0.00760881+0.00951466j -0.00831788+0.000979666j 0.00376539+0.00123879j -0.00725567+0.00788783j 0.00238171+0.00507909j -0.00578993+0.00221736j 0.00242103-0.00190565j 0.00321613-0.000328423j 0.00614523+0.00400126j 0.00272469+0.0101753j 0.00208127+0.00391143j -0.00123073+0.00166525j -0.00233858+0.00713496j 0.00271444+0.00125659j 0.00641815-0.0096829j 0.000244849-0.00611878j -0.000458543+0.00623125j 0.00044166+0.00817257j 0.00638432+0.00364561j 0.00261202+0.0078618j -0.00708875+0.00322291j -0.00836097-0.00529811j 0.000555238+0.00510805j -0.00435051-0.00825751j -0.00660814+0.00576349j 0.00289524-0.0100756j 7.71455e-05+0.00671146j -0.00194995-0.00498269j 0.00348243-0.00686904j -0.00213363-0.00386185j -0.00491851-0.01509j 6.59796e-05-0.00382618j -0.0114889-0.00377422j 0.00072545+0.00311909j 0.00489083+0.00924893j 0.00834543-0.00882882j -0.00414629-0.0111502j 0.00197492-0.00305909j 0.00816312-0.00581321j 0.00585187-0.000327602j 0.0040093-0.0185279j -0.00533405+0.00169803j -0.0159602+0.0263837j -0.0143182-0.00929518j -0.016945-0.010226j -0.00459206-0.000845068j 0.0284485+0.00940012j 0.00830103-0.0149284j 0.00340741-0.0238747j -0.0013023-0.0124501j -0.00841859-0.0074927j -0.0247756+0.00826585j 0.032523-0.00907818j -0.0284222+0.0118019j 0.0251664+0.0288707j -0.0180182-0.0321098j -0.0132737-0.0132929j 0.00636414+0.0095146j -0.0276232-0.0150995j 0.00944222+0.010754j -0.00887826+0.0345494j -0.00116156+0.0434703j -0.0159474-0.00756862j 0.00354817-0.010827j 0.0135531+0.0281262j 0.0159698+0.00581343j 0.000235642-0.0069617j 0.0031193-0.0291879j 0.0136495-0.0028343j 0.00215469+0.000122697j 0.018151+0.025879j 0.0223178+0.0155672j 0.00711726-0.0589948j 0.0569915-0.0186018j -0.0151651-0.0164925j -0.0110478+0.0132415j 0.00750723+0.0164286j -0.00723561-0.0108049j 
-0.00191277+0.00412185j -0.00142655+0.000914317j -0.0013457+0.00135016j 0.00545557-0.0104017j -0.00310751-0.00830805j 0.00929788-0.00090797j 0.00240546-0.0079299j -0.00276792-0.00305475j 0.00406815-0.0141098j -0.00317067-0.000315194j 0.00516931-0.00514932j 0.00156783-0.00885313j -0.00737548-0.00216339j -0.000174312+0.00833447j -0.00314296+0.00809818j -0.00287059+0.00250891j 0.00905974-0.0071305j 0.002867+3.64738e-06j 0.0113579+0.00807761j -0.00204595-0.00231247j -0.00456964+0.00754628j -0.00478672+0.00467327j -0.00415133+0.0108374j -0.00195022-0.0038605j -0.00454736-0.00124197j 0.00158783-0.00394993j 0.00305558-0.013036j -0.00184546-0.000698872j -0.00297898+0.00198339j -0.00577582+0.00721515j -0.000193666+0.00662096j -0.00402962+0.00897782j -0.00154669+0.00962995j 0.00286835+0.00208743j 0.00187947+0.00203531j 3.21592e-05-0.000260939j -0.00181568-0.0216264j 0.00250527-0.00761445j -0.000244091+0.00253994j 0.000514416-0.00235367j -0.00239592-0.00703302j 0.00167366-0.0138528j -0.00447911+0.0121114j -0.00794117+0.00428065j -0.00810392+0.0067369j 0.00515018-0.013753j -0.00352332+0.00214648j 0.000338377+0.00351433j 0.0015142-0.0088266j -0.00839149+0.0084532j 0.00611016+0.00282147j -0.00423337-0.013989j 0.0100151+0.00707575j 0.00251661-0.00357823j 0.00116871-0.00656137j 0.00293897+0.0171341j 0.00340383+0.00306604j -0.00777935+0.0178115j 0.00679325-0.00486115j -0.00735412+0.00193433j 0.00577613-0.0437342j -0.0111688+0.00831411j -0.00425568+0.00405019j -0.00698043-0.0113548j -0.00630452+0.00674463j -0.0155406-0.00232206j -0.00048337+0.009161j 0.017236+0.0133642j 0.00497627-0.0105333j 0.0206483-0.0420036j 0.00993858-0.0200765j 0.0125366-0.0272078j 0.0151186+0.0309171j 0.0063091-0.00770392j 0.0013258+0.0134086j -7.24189e-05+0.00823851j 0.0183919+0.0146226j -0.0144814-0.0161017j 0.0171499+0.0471293j -0.000217629-0.011057j -0.00541825-0.0242392j -0.000424165+0.00924875j 0.000641432-0.00859866j 0.00180303-0.0213939j -0.00127219+0.0133433j 0.000523186+0.00741506j 0.00731543-0.0241404j 0.0231934-0.0223503j 0.0087498+0.0273116j -0.0266038+0.0105013j 0.00973535-0.0539532j 0.0379354+0.00270116j 0.0285872-0.0462163j -0.00933545+0.0434165j 0.0172466+0.00179206j -0.00327499-0.0339698j -0.00660499+0.00177811j -0.00122451-0.0155206j 
0.006728+0.00488869j 0.000423459+0.00210755j 0.00441956+0.00411967j -0.00532525-0.00454119j -0.00480346+0.00512105j -0.00098199-0.000747334j -0.00162182-0.0139996j 0.00185105+0.00117581j -0.00314109-0.0106354j -0.00490758+0.00119516j -0.00800554-0.0109411j -0.00335217+0.00156066j -0.0011408-0.00102283j 0.00623808+0.00487671j -0.00200942+0.00190134j -0.00409919-0.00275328j -0.00960686-0.0142176j 0.00215841+0.00665548j 0.00290465-0.00379423j 0.000492579+0.00999506j 0.00856701+0.0075687j 0.003389+0.00675463j 0.00581443+0.00157975j -0.00123879-0.00148938j 0.00706603-0.00411296j 0.00279881+0.00275118j -0.0043241-0.00980665j 0.00236732+0.00905897j 0.000888875-0.00685622j -0.0015223+0.000794731j 0.00990187+0.00679748j 0.0122778+0.00620226j 0.00939226+0.00314679j 0.00641002+0.007733j 0.000348591-0.00118261j 0.000449216-0.00961247j -0.0104983-0.00893085j 0.00276182-0.00839696j 0.00391093-0.00281677j 0.0115769-0.00423294j -0.00286052+0.00365312j -0.00932202+0.00217473j 0.00104299+0.00325589j -0.00577556+0.00854232j 0.00260094+0.014138j -0.0157806-0.0119134j 0.00830152+0.00264986j 0.00101083+0.00347706j 0.0036088+0.00644154j 0.00413722+0.013325j -0.00241571+0.00571575j -0.0171829-0.0071078j -0.00383074+0.0129481j 0.00344339-8.36752e-05j 0.0124144+0.00106599j 0.00984357+0.00240513j 0.0015581+0.00979361j 0.00469797+0.015645j 0.00248639-0.00834445j 0.00317149+0.0057166j -0.030619-0.00200449j -0.00279034+0.012135j 0.00483188+0.0124069j -0.0220761-0.00295177j -0.00546211+0.0126207j -0.000619485+0.00657595j 0.01616-0.0317378j 0.0202521+0.0121376j -0.0121975+0.0209016j -0.0445895-0.0201254j -0.00544225-0.00104448j 0.00127611+0.00166351j 0.0213116+0.00830121j -0.0047026+0.0125558j 0.0134097+0.0137942j 0.00463921+0.00942139j 0.013745+0.0273475j -0.01989-0.0341798j 0.0156053+0.0112936j -0.0176542+0.0404186j -0.0125022+0.0129306j 0.00468955+0.00726091j -0.0118576+0.00827223j 0.00935441+0.0187766j 0.00952725+0.00231891j -0.0157504-0.0235084j 0.00849801-0.00095976j 0.00819601+0.0473119j 0.00201472+0.0101339j -0.017621-0.0425702j -0.00251793+0.0134444j 0.0170632-0.0715802j -0.0506578-0.0149161j 0.0142272+0.0027303j 0.016583-0.00525958j -0.0184677-0.0196105j -0.010537-0.0160792j -0.00475744-0.0171647j 
-0.00803879+0.00176428j -0.00278877+0.0034616j 0.00306318+0.00336515j 0.00952475+0.000199156j 0.00541213+0.00276616j -0.000992469+0.000482234j 0.0144279+0.00044024j 0.00773574+0.00462003j 0.0187912+0.00573959j -0.00351676-0.000790171j 0.0100299+0.00174674j -0.00300904-0.00199697j -0.00660201-0.0065887j -0.00172431+0.00378232j -0.0101303-0.00578046j -0.0110062-0.00923739j 0.0116422+0.00493786j -0.00899342-0.00973405j -0.000732043+0.00272653j -0.00688591+0.00333337j 0.000986889+0.00388177j -0.000915357-0.000581048j -0.00795989-0.000745187j -0.00424777-0.00567545j 0.00755146+0.000428727j 0.000238999-0.000339955j 0.00792866-0.00320116j 0.010111+0.0114852j 0.00285927-0.00531304j -0.00428998-5.32133e-05j -0.00816913-0.00638591j -0.00442996-0.00236763j 0.000256058+0.00312394j 0.000738638-0.00444009j -0.00129779-0.00480868j 0.00608104+0.00565752j 0.00143852-0.00852273j 0.0072664-0.00636204j -0.00664681-0.0110662j 0.0102293-0.00105538j 0.00182129+0.00507024j 0.000252105-0.00512987j 0.000423491+0.0118884j 0.00248899+0.0130639j -0.0111645-0.00219893j 0.0063255-0.00342266j 0.000838636+0.000849657j 0.00311386+0.00651476j -0.000772772-0.00101044j -0.0178599-0.00690742j -0.0111903-0.00733688j 0.00198522+0.000426494j -0.00235415+0.0128377j -0.000210851+0.00158229j 0.00701536-0.00122458j -0.0156005-0.014673j 0.000265319+0.00328559j -0.0150073-0.00205159j 0.000514358-0.00727987j 0.00140777+0.00324539j 0.002431-0.0137476j -0.00761975+0.00909593j -0.00599575+0.00265492j 0.00671105+0.0147717j -0.018778+0.0018625j 0.00751165+0.0158296j 0.0154407-0.00657466j -0.0180066-0.0188886j -0.0169543-0.0212739j 0.0153225-0.00176304j 0.00879669+0.0053527j 0.0347281+0.0390385j -0.00160412-0.00238115j 0.00652279+0.0261455j -0.0480463-0.0641832j 0.00813668+0.0169935j -0.0158309-0.0224131j 0.0246218+0.0410179j 0.00386451+0.0170634j -0.026135-0.00764914j 0.0200401+0.0264632j -0.0346007-0.0451401j 0.0445184+0.0540008j 0.0059955+0.0218751j -0.0177064-0.00669973j 0.0178364-0.0110887j 0.00885016-0.00789293j 0.00366599-0.0285688j -0.00367753-0.0233775j -0.00644021-0.00948628j -0.00993512+0.0133738j 0.0278434+0.000668156j -0.00735092-0.0102191j -0.018047-0.0527596j -0.00776252+0.0142855j 0.0482136+0.0245181j 0.00303634-0.0118519j 0.0152097+0.00347242j 
