-0.0220688-0.0179422j -0.00749215-0.0292687j -0.00150116-0.00527732j -0.0165608-0.0189986j 0.00108217-0.00245028j 0.00333371-0.02484j 0.0107281+0.00251806j 0.00251273+0.00253125j -0.0108324+0.00505925j -0.00125715+0.0171321j -0.00503834+0.00502931j -0.0136639+0.0207183j 0.000396414+0.00462595j 0.00563379-0.0077391j -0.000465705-0.0134921j 0.0195595-0.00428261j 0.00544091-0.010186j -0.00585038+0.00352505j 0.00804899+0.0124492j 0.00268239+0.0143315j 0.00379038-0.00729986j 0.00526831+0.00522619j 0.0031386+0.000199443j 0.00103855+0.0100627j -0.00775486+0.00553502j 0.00281748-0.00218473j -0.00969241-0.00787308j -0.0039899+0.00104814j 0.00703271-0.00624474j 0.000197822-0.00931053j -0.00579795+0.00194818j -0.00013639+0.00557379j -0.00520472+0.00598267j 0.0140142-0.00830512j 0.00930884-0.00474618j 0.0102481+0.00556517j -0.00407571-0.00987097j -0.000136862-0.00364298j -0.00508271+0.00386488j 0.00675374+0.00496236j 0.0196442+0.00540231j 0.00144321+0.000783642j -0.00170878+0.00218106j -0.00468517-0.000210172j 0.00200323+0.00640632j 0.00266499-0.00106661j -0.00463101+0.004886j 0.00117834-0.000935036j 0.00648327+0.00203599j -0.00413343+0.00298002j 0.00859938+0.00393956j -0.00935157-0.000882219j -0.00280076+0.00373981j 0.00558668+0.00886299j -0.00800618+0.00026901j 0.00678596-0.00431541j 0.0129082+8.96748e-05j 0.00614016+0.00108495j 0.00636292+0.00197253j 0.00297194-0.0030588j 0.00113076-0.00201996j -0.00686315+0.0012611j 0.000494295+0.00923618j -0.00353998-7.36975e-06j 0.00844122-0.011769j -0.000808137-0.0072637j -0.0102144+0.00605587j 0.00605635-0.00480875j -0.00404784-0.00357134j 0.00597865+0.0126336j -0.00519192+0.00657912j 0.00184382-0.000849745j 0.0047407-0.00163913j -0.00940085+0.00319331j -0.00614681-0.00530939j 0.00177355-0.00328904j 0.0092443+0.0020124j 0.00638248-0.0128825j 0.000974335+0.00185569j -0.00195888+0.00239272j -0.000264893-0.00924632j -0.0077027-0.00437512j 0.00489829-0.00984849j -0.00402541+0.00575757j 0.0098009-0.000771424j 0.0083091+0.00815429j -0.0034214+0.00218855j 0.0136232-0.00764071j -0.00850725+0.00292068j 0.00350942+0.00570181j -0.000673868-0.00937281j -0.00813927-0.00272604j -0.00474906+0.00328978j 0.00121963-0.000134347j -0.00621177+0.00317376j 0.00294861-0.00629447j -0.0055451-0.00204662j 0.00236298-0.00348617j 0.00262947-0.00337526j -0.000696171+0.00620628j -0.00520889+0.00969047j -0.004576+0.00399801j 0.00833176-0.00750398j 0.0100656-0.000795499j -0.00388538-0.00278294j 0.00656688-0.00895001j 0.00812329+0.00333323j -0.00672723+0.00664385j -0.00937708+0.00322713j -0.00155444-0.00361974j 0.00225756-0.00416262j -0.0100745+0.00830313j -0.00805127-0.000658967j 0.0116387-0.00709651j -0.0050464+0.000690567j -0.00199712-0.00333985j 0.000187197-0.00893769j 0.00478915+0.00875625j -0.00389355+0.00160762j -0.000245147-0.00161502j 0.00314389+0.00405099j 0.00827297+0.00276595j 0.000233791-0.00298232j 0.00407134+0.000613024j 0.00776222-0.000139002j -0.00264357+0.00223238j 0.00325592-0.0181065j 0.00976168-0.0107328j -0.00962466-0.000439852j -0.00118719+0.00493247j 0.00421783+0.00254941j -0.00324726+0.00820968j -0.00289971+0.00846158j 0.00113982+0.00307519j -0.00387482-0.00391478j 0.0066093-0.00232315j -0.00482415-0.0039327j 0.00457814+0.0049896j 0.00106044-0.00211279j -0.00498016-0.00355087j -0.00651736+0.00433983j -0.00532729-0.00471617j -0.0119879-0.0048805j -0.0179073+0.0076206j 0.00395373-0.0135055j -0.000726725-0.00104561j -0.00458379-0.0107306j -0.0166871+0.00872418j -0.000163565+0.00932076j -0.0090754+0.013782j 0.00522158+0.000358825j -0.00430995+0.00106833j -0.00247527+0.0133068j -0.00344985+0.0106857j -0.000297338-0.00847069j -0.00678228+0.00556071j 0.0251744-0.0076535j 0.0146595-0.00611319j 0.00461805-0.0102302j -0.00273326-0.0103829j -0.00384123-0.00675493j -0.0170122+7.74627e-06j -0.0203786-0.00190858j 0.0204963-0.00660068j -0.00825978+0.00463729j 0.000615672+0.00532043j 0.0102795-0.00489239j 0.000536988+0.00398956j 0.0124488-0.00195618j -0.0206965+0.0221892j -0.00278107-0.0177942j 0.0260667-0.00932274j -0.0214446+0.012343j -0.0206713+0.00781011j 0.00162013+0.0155823j 0.00991079-0.0149166j 0.0135387-0.00846797j 0.029129+0.00153077j -0.0197453+0.00836148j 0.00107052-0.0321207j -0.0161896-0.00962471j 0.0055051+0.0130461j -0.015424+0.0118108j 0.00236588-0.0280243j -0.0125286+0.0169505j 0.0276883+0.0182818j -0.0214865-0.0136978j -0.0145128+0.067189j -0.0275105+0.0252327j 
-0.00233521-0.0283965j 0.021744+0.0140999j 0.0114242+0.0226192j 0.00108341-0.0116335j -0.00941335+0.00430417j 0.0110405-0.0020688j -0.00741494-0.0118513j 0.00445428+0.0229011j -0.00264882+0.00767681j -0.00270772+0.00240783j -0.00419905+0.00226567j 0.00744538-0.0155399j 0.00322208+0.00186199j 0.0042592+0.00724936j -0.00809737-0.00573145j -0.00690935+0.0111566j 0.00156691-0.00399386j -0.00818209+0.00417912j -0.0134037+0.0100985j -0.000772999-0.000147425j 0.00857453-0.00119467j -0.000223264+0.0138436j 0.0183447-0.00693559j 0.000773615+0.00677251j -0.0178684-0.00754133j -0.0179976-0.000585475j 0.0067586-0.0103648j 0.00115902-0.00906665j 0.00467677+0.00602453j 0.00949765-0.00489576j -0.003616+0.00550154j -0.00371576+0.00136263j -0.0118794+0.00308347j 0.00886156+0.0128284j -0.00649339+0.0104797j 0.00189118+0.00176591j 0.0146447-0.000626637j 0.00229624-0.000247269j -0.00737952+0.0070153j 0.000887921+0.00966837j 0.000717762+0.00973054j -0.00537485-0.00106675j 0.00648429-0.000314349j 0.00780741-0.00688225j -0.005844-0.00219573j 0.00585782+0.00296575j -0.00402439-0.00984155j 0.00510271+0.00532597j -0.00558998-0.00722859j -0.00145746-0.00657538j -0.00333605-0.00024372j -0.00515205-0.00659613j -0.00264723-0.000524949j -0.00521976-0.000107915j 0.00661181+0.00146257j 0.00580521+0.00718574j 0.0034996-0.00056734j 0.00270514-0.00416092j -0.00660042+0.00908488j 0.00422728-0.000921019j 0.00488049+0.00802893j -0.00552288-0.00690364j -0.00544103+0.00155381j 0.00582692-0.00369842j 0.00799356+0.00878649j -0.00226304+0.00899931j -0.00678923-0.00965262j 0.00198235+0.0127315j -0.00347073+0.00145033j -0.00527813+0.0073332j -0.00324617+0.00147924j 0.00805044+0.000878464j 0.000932543-0.00282355j -0.00971202+0.0015525j -0.0023708+0.00289183j 0.00777068+0.000589385j 0.00266077+0.00512377j 6.41878e-05+0.00720852j -0.00210717-0.000175301j 0.00139207-0.00420128j 0.0066011-0.00476719j 0.00679687-0.0046077j 0.000848768+0.00332434j 0.0116238+0.00376559j -0.00466259-0.00489573j 0.00225192+0.00434089j 0.003192-0.00149017j -0.00638923+0.0068724j -0.0063374+0.00567993j 0.00114423-0.00583894j 0.00287296+0.000209401j -0.00993802+0.0115609j 0.01014-0.0114069j 0.0100987-0.00375231j -0.00266313-0.00161301j 0.00273726-0.00409231j 0.00493611-0.00550728j -0.000255331-0.00381806j 0.00472364+0.00885527j -0.00242081-0.00272294j -0.00147636-0.000842967j -0.011195+0.00187415j -8.55568e-05+0.00598274j 0.000254213+0.00823692j 0.00977517-0.00667479j 0.011281-0.00565048j 0.00299037+0.00216406j 0.00657862-0.00122131j -0.00464813+0.00364812j -0.00198143+0.000945121j 0.0039054-0.00041203j 0.00160942-0.0009943j -0.00132341-0.00308882j 0.00496458+0.00926561j 0.00392751-0.000966627j 0.00614207-0.0054905j 0.00329447+0.00197071j 0.00275258-0.00130461j -0.00226159-0.000863217j -0.00798621+0.0110756j -0.000116428-0.00294083j 0.00480351+0.00376053j 0.00435153-0.0108276j 0.0035574+0.00532602j 0.00171724-0.00546817j 0.00272459+0.00379148j 0.000701585-0.000418054j -0.00153704+0.0100822j -0.00361159+0.00450645j 0.00321594+0.00372776j -0.00134828-0.00135149j 0.00830064-0.00286971j 0.00614727+0.00209074j 0.00577815-0.00276998j 0.00570537-0.00536347j 0.00603733-0.00584188j -0.00079129-0.00382542j -0.00597113-7.95569e-05j 0.00514179-0.00412186j 0.00954123-0.00626046j -0.0029549-0.0040966j 0.00016479-0.000771642j -0.00329235-0.0013673j -0.000992012+0.00354361j -0.00986159+0.000851326j 0.00600179+0.0150772j -0.0134227-0.00787394j -0.00988903+0.00949345j -0.00211163+0.00155743j 0.0114385-0.000728672j 0.00158252-0.00841778j -0.0011006+0.00688014j 0.00647653-0.0140518j 0.000181578+0.00257112j 0.00317315-0.00423781j -0.0122115+0.00244186j -0.0048727+0.00956015j -0.000524799-0.0177511j -0.00804532-0.0159227j -0.0189826+0.00633745j -0.00145531+0.0148978j 0.00443867+0.00739943j -0.0195765+0.016154j -0.0126557-0.0075951j 0.0040184+0.00382821j 0.00204354-0.0030442j -0.0123281+0.0142506j -0.00204183-0.00367658j 0.00390722-0.0152223j -0.0020106+0.00631527j -0.0407099+0.011342j 0.0113989+0.008205j 0.00474983-0.00637446j 0.00195336+0.00770602j -0.0015659-0.00642067j -0.0173268-0.0105632j 0.00725823-0.00731421j 0.0259299-0.0135333j 0.0237008+0.0153252j -0.00172876+0.0108483j -0.00597909+0.00681019j -0.0102825+0.0190189j 0.0232291-0.00631322j 0.00654612+0.0243161j 0.0153887+0.0344465j 0.0238361-0.00306063j 0.0233376-0.0119367j 0.0163826-0.025583j -0.0116418+0.0586982j 
0.00357713-0.0734653j -0.0359701-0.0218264j -0.0718525-0.00703038j -0.00522131-0.0456133j -0.0181771-0.0220634j 0.0126865-0.00373386j 0.080785+0.0167031j -0.0489679+0.0402068j -0.0168815+0.00360886j 0.00231366+0.0276718j 0.0030069-0.0046698j -0.0258687+0.00727673j -0.0265672-0.00214416j -0.000992468+0.000663346j 0.0106013-0.0441273j 0.0249191+0.00112446j 0.0313098-0.0168591j -0.0188033-0.0139659j -0.0112139+0.00154865j 0.0045748+0.0203961j 0.0103905-0.00705122j 0.0156063+0.0350969j 0.0346029+0.0279647j 0.0256235+0.0285619j 5.82485e-05-0.0294959j -0.00613172-0.0367786j 0.00265547-0.0200538j -0.00255088-0.00897619j 0.0131092+0.0170546j 0.00217127-0.0125349j -0.0264005-0.0187489j -0.000192246-0.01452j -0.0215542+0.000323491j -0.00975292-0.0108846j 0.00398541-0.0135383j 0.0221594+0.00663683j -0.0280426-0.000722311j 0.00506225-0.00315166j -0.016337-0.00235537j 0.00128358+0.0386804j 0.0342982+0.0218452j 0.00913123-0.00627096j 0.0207265+0.0278028j -0.0366012+0.0137153j 0.0265571-0.0022365j 0.00893956+0.0253769j 0.0349866+0.0189796j -0.0280622+0.00717432j 0.0160399-0.0109921j 0.0099473+0.0113618j 0.00420462-0.00589334j 0.0179301-0.00649479j 0.0158977+0.00832818j 0.0334919-0.010321j -0.013173-0.00112838j 0.014772+0.000300614j 0.0300012-0.0142842j 0.00355434+0.0292474j -0.0178758-0.0109022j 0.041613+0.013067j -0.0172936+0.0117479j -0.0197523-0.0148693j -0.0159269+0.0129113j -0.0225093+0.0122559j 0.00764568+0.00817156j -0.0452694-0.0293649j -0.00632129-0.0196585j -0.0151567+0.00212705j -0.00265522-0.0217862j -0.0184439+0.0229217j -0.036898+0.00122359j 0.0115948+0.00240168j 0.0157022-0.0155182j -0.0331054-0.0248774j -0.0227917+0.00417527j 0.00187182+0.00323628j -0.0105469+0.0133882j 0.00774485-0.0223425j 0.000372039+0.0144551j 0.0142674-0.0021284j 0.0389467-0.023852j -0.0115242-0.013415j -0.0147313-0.0112731j -0.00628014+0.0381179j 0.0109778+0.010957j 0.00899414+0.0353282j 0.0140217+0.0430007j 0.0108466-0.0327783j -0.00838957-0.0118681j -0.0126444-0.00145348j -0.00111735-0.0158739j -0.0211895-0.0248642j -0.0296348+0.00583139j 0.0134412+0.020643j -0.0089805+0.0142231j -0.0360615-0.0208004j -0.0152602+0.0066354j 0.00160391-0.00315994j -0.0173767-0.00891793j 0.0119135+0.0390527j -0.0206746+0.0154531j 0.0106312-0.00637635j -0.0171993-0.0277462j 0.0425165+0.029318j -0.0161569+0.00860027j 0.0105748+0.0125088j 0.0287042+0.0138188j -0.0189817-0.00982459j -0.021135-0.0140913j 0.0217234+0.00387948j 0.0065811+0.0221764j -0.0203639+0.0139131j -0.00529781-0.00393187j 0.0369496+0.0119817j -0.023062+0.00809515j 0.00660887+0.0217871j 0.0269198-0.0151348j 0.0269484+0.00850068j -0.0220254-0.0120416j -0.0184784-0.038931j -0.00946324-0.0158547j 0.0278083+0.0138289j 0.0233005-0.00438438j -0.0058592+0.0135076j -0.00864563-0.00238916j -0.0338763+0.0108514j 0.0278592-0.0144722j 0.0374394-0.0226697j -0.0328507-0.00331187j 0.00725977+0.0176932j -0.0378292+0.000475093j -0.0264446+0.0106642j -0.0280236+0.0285052j 0.0196169+0.0268084j 0.00748719+0.0223637j 0.00562368-0.00413853j 0.0122563+0.00711784j 0.0146652-0.00715484j -0.00263656+0.00700031j 0.0188742+0.00462041j -0.0307605+0.0141334j -0.0121318-0.0184534j -0.0513119-0.0043771j -0.0356941+0.0227512j -0.00675793-0.0376285j -0.0284468+0.0221701j -0.0317384-0.0352268j -0.088543-0.00900922j -0.0018018+0.0209443j 0.00110561+0.0324521j 0.0200522+0.0113521j -0.0174652-0.00573551j 0.0175842+0.0222994j 0.0109985+0.0199296j 0.0191406-0.0125718j -0.015092-0.00381519j 0.0399845-0.0443437j 0.0404728-0.00837969j 0.0329335+0.0103606j -0.00829206-0.0364015j -0.0298352+0.00151301j -0.0554166+0.0101058j -0.0616375-0.038102j 0.0211324-0.0430626j -0.0445791+0.00963313j 0.0279065+0.0372215j -0.0147215-0.0466125j 0.0448695+0.0147879j -0.0106839-0.0145593j -0.0396964+0.0280446j -0.0608337-0.0495528j 0.0736381-0.0099365j -0.0182715+0.0251807j -0.0545154+0.0183994j -0.00148729+0.0111707j 0.0289763-0.0168205j 0.00371878+0.0168424j 0.0703432+0.0195421j -0.0244163+0.0463677j 0.0119027-0.0379423j -0.0229111-0.000824742j -0.0651702-0.0296881j 0.00462007-0.0294274j 0.0343726-0.0367305j -0.0105062-0.0310175j -0.059933-0.0142633j 0.00946101-0.0287184j -0.0152788+0.117994j -0.143268-0.01667j 
-0.024291-0.0160593j -0.0156448+0.0618634j 0.000819996+0.0359778j -0.0432766+0.00548938j -0.00711431-0.0203714j -0.0290457+0.0164229j 0.00279814-0.0263459j 0.0116519+0.039771j 0.0220278+0.0232609j 0.0363976-0.0178545j -0.024175-0.00299826j 0.0453442+0.00369588j 0.031814-0.00630509j 0.00178313+0.0125695j -0.0463243-0.0207189j -0.00475816-0.0134489j -0.0214951-0.018657j -0.00877184-0.00278447j -0.00290666-0.0144662j 0.0249307-0.014788j -0.0116087+0.00560926j -0.00255118+0.000804503j 0.0442357+0.00375449j 0.0376711+0.00728537j -0.0292994-0.00913123j -0.0297908-0.0073404j 0.0032776+0.0208969j -0.00129825-0.0167802j 0.0062267-0.00170688j 0.000484602+0.00662485j -0.00551487+0.00239909j -0.0023701-0.00263452j -0.00169162+0.00619025j -0.000891336-0.000386602j -0.00548491-0.000940187j 0.0127448-0.0231968j 0.0177099+0.0179379j 0.00376239+0.01087j -0.00498571+0.0170018j 0.0269418+0.019013j 0.013145-0.0253381j -0.00352267+0.000705526j 0.010489+0.0152328j 0.0216468+0.0033311j -0.00306821-0.00209912j -0.0141305+0.0102352j -0.00679973-0.013996j -0.000487391+0.00521423j 0.00104255-0.0366537j 0.00125251-0.0165819j -0.00954195-0.0327929j 0.00441142+0.00217036j -0.00491041-0.00409074j -0.0140335-0.0121195j 0.0116131+0.0317983j 0.00629261+0.00132939j -0.0113828-0.0162593j 0.00549463-0.0305333j -0.00676897+0.000901989j 0.0126179-0.00510547j 0.000572664+0.0184207j -0.0216808-0.0108521j -0.00748038-0.0153581j 0.0188657+0.00913255j -0.00205366+0.0166998j -0.0294674+0.00561186j -0.000567953-0.0137724j -0.00574271+0.00816254j -0.00970007+0.00260605j 0.0195264-0.00640059j 0.0190592+0.0043069j -0.000130665-0.0259808j 0.00416813-0.0282022j -0.0229782+0.0181198j -0.000461906+0.0196971j -0.00370907-0.0100288j 0.021702+0.000880617j -0.033501+0.00338525j 0.0107657+0.0021387j 0.00511785-0.0100993j -0.0131827+0.00783193j -0.0167711+0.0174612j -0.00373473+0.00327249j 0.0336389+0.0403231j 0.0139846-0.0208442j 0.0386001+0.00984802j 0.0270432+0.0270128j -0.0175289-0.0293736j -0.0175622+0.021842j 0.0405092-0.00799708j -0.0191453+0.0065326j -0.0401299+0.0137502j 0.0321845+0.00512642j 0.0296997-0.00361024j 0.0194998+0.0185152j -0.0119961+0.0352827j 0.00727309+0.0221547j 0.000863934-0.0265241j -0.0255975+0.0176284j 0.0324727+0.00905905j 0.00263067+0.00337037j -0.00817493+0.0209242j -0.0176665-0.00466654j 0.0233952-0.0110937j 0.0177947+0.000126173j 0.0323581-0.00508406j 0.0157249-0.0296265j 0.00384652+0.0135491j -0.0289657+0.0374349j 0.0019401-0.00475501j 0.0192404+0.00304692j 0.0103789+0.00497098j -0.00389889-0.00809663j 0.0145651-0.019967j 0.00799637-0.00555396j 0.0151254+0.0137142j -0.0179659-0.00937037j 0.0125058-0.0124783j -0.00931273+0.00536594j -0.041764+0.00295003j -0.0109433-0.0145212j 0.00867393-0.0147788j -0.0129362-0.0332922j 0.00932298+0.0147158j 0.00593988-0.000373176j 0.0337007+0.0135946j -0.0093761-0.02436j -0.0234287-0.00923521j -0.0151144+0.0286593j 0.0179258+0.00598701j 0.0030499-0.0202503j 0.026768+0.00909103j 0.0373712-0.00322948j 0.0171739-0.0116832j 0.0239776-0.00869977j 0.0108768-0.0336748j 0.00409463-0.016712j -0.00476268+0.0167545j 0.00908577-0.01548j 0.00399299+0.00355341j 0.0174566+0.0074499j 0.000105139-0.00156423j 0.000231016+0.0162772j 0.0337512+0.0205717j -0.0532403-0.00391587j 0.0224603+0.0206656j -0.0289184+0.0099933j 0.00752711+0.0412789j 0.0112157+0.0141185j 0.0443856+0.0128069j -0.000789139-0.00683j -0.00693748+0.00942544j 0.0276413-0.00913221j 0.0142195+0.0175267j -0.01165-0.0134083j -0.0155176+0.0359119j -0.0449644-0.0283756j -0.00994068-0.0340499j -0.00423059-0.0241917j -0.0422783+0.00944211j -0.00567056+0.00585365j 0.0164217+0.0361326j -0.0331744+0.0432389j -0.0430048-0.0336837j -0.000140403+0.0264783j 0.0269395+0.000503299j -0.0601188-0.00771997j -0.000601174+0.000708197j -0.0141762-0.0264412j 0.0416337+0.00673974j -0.0722713+0.0523642j -0.0127708-0.0322775j 0.0468297+0.0265869j 0.0169582+0.0238512j 0.00332436-0.00586724j -0.0336554-0.0192446j 0.00535781-0.000913206j 0.000614091-0.0377539j 0.0414202+0.0158992j -0.0301085-0.00915745j -0.0153421-0.0157219j -0.024376+0.0378519j -0.0158843-0.0164833j -0.0679988-0.0271472j -0.0350584+0.0197696j -0.0370075+0.0288241j -0.0056701-0.0369343j 0.121932+0.00683113j -0.0185521+0.109597j 
-0.0141068+0.00326263j 0.00879541+0.00253679j -0.00427791+0.0134443j 0.016388+0.0136928j -0.000824109+0.00734475j 0.00613113-0.00761262j -0.00986443-0.0163383j 0.000718746-0.0253982j 0.00620618-0.0102069j -0.00764594-0.00260825j -0.00452834-0.0083591j -0.0167016-0.00631427j -0.00964494-0.00854899j 0.0327085+0.00514145j -0.0021516+0.00859591j -0.00546039+0.000315332j 0.0190401+0.0340975j 0.0158516+0.0251612j 0.0111819+0.00107902j -0.00481383+0.00472745j -0.0013209+0.013175j -0.00748075-0.0152747j -0.0181052-0.00580963j -0.0134608-0.0297128j -0.00168072+0.00951035j 0.0018477-0.002902j -0.0236214-0.0154297j -0.00594751+0.00709993j 0.000660353-0.0107315j -0.00467514+0.00652423j 0.00956903+0.00770733j -0.000830365+0.00663541j 0.0160827+0.00630292j 0.00459766+0.0195038j -0.00401949+0.0129386j -0.0102014+0.0139886j 0.00504233+0.0101943j 0.00771755-0.00441032j 0.00778595-0.00530603j 0.00359173-0.0208651j 0.00194268-0.00448666j -0.00506158+0.00639584j 0.00151387-0.0125594j 0.00240668+0.00810964j 0.00271091-0.00705781j -0.00609001+0.00531298j -0.00600218-0.0180319j 0.00861358+0.0050077j 0.00127683+0.00681458j -0.00800528+0.00811593j -0.0103913+0.0160968j 0.000667495-0.0120441j -0.0203384-0.0134323j -0.0105715+0.00292232j 0.0149426-0.00398566j -0.00535413+0.00709116j -0.0171963+0.0227062j -0.0196472+0.00464467j 0.0160539-0.00960688j -0.0222164-0.0145418j 0.0176081+0.000444355j 0.0118205+0.00568401j 0.0168284-0.00169268j 0.00904814-0.0315919j -0.00157972+0.00256568j 0.00433365+0.014817j 0.00495556+0.00117909j -0.017585+0.00443495j -0.0166248+0.00335191j 0.000851425-0.0137575j 0.00718617-0.00726438j -0.0276186+0.015047j -0.00116339+0.00294832j 0.0101946-0.00450134j 0.0202724+0.0105372j -0.00200305+0.00519883j 0.00458895+0.00214226j -0.00908025+0.0221075j 0.00247445-0.00211352j -0.00149837-0.00727331j -0.00793692+0.00146708j -0.0153373-0.00212194j 0.00194983-0.00597147j -0.00265687-0.0422675j 0.0174-0.0142591j 0.00369807-0.0286743j -0.0198709-0.0270587j 0.0123655+0.0201104j -0.00900787+0.00443352j 0.0105834+0.00438906j -0.00504246-0.000501097j 0.00467074-0.00366951j 0.00404322+0.00198926j -0.0121503+0.00240764j -0.0069829-0.0147681j 0.00962709-0.0108686j -0.00661355-0.0127963j 0.0020747+8.61535e-05j -0.00376622-0.00788066j -0.00868763-0.0338619j -0.000744148-0.0097641j 0.00363746-0.0186995j -0.00049969+0.0187294j -0.0156438-0.028739j -0.00767732+0.00324889j -0.0200354-0.0145217j -0.00137168+0.00420534j 0.0132816+0.0178019j 0.00236918-0.00640349j -0.0119671-0.0168807j -0.00909104-0.00852442j 0.00610291-0.00213305j 0.00814973+0.0110189j -0.0158799+0.0025676j 0.00302624+0.00830123j -0.0139039-0.0133739j -0.0130026+0.00185744j -0.00482463+0.00218941j 0.0105359+0.0122435j 0.0108328+0.0118159j 0.0134766+0.0204263j -0.0125858-0.0197101j -0.00781268+0.00832864j -0.00435855-0.000327694j 0.0145051+0.00420948j 0.0065116-0.00570912j -0.00226237+0.00845185j -0.0221202+0.00927365j 0.0023176-0.0177756j -0.00432145-0.0129824j 0.0143162+0.0199872j -0.000356028+0.0190907j 0.00917978-0.00395349j -0.00428769-0.0186418j -0.00463092-0.0172362j -0.00310711+0.014631j -0.0115127-0.0010273j -0.00422298+0.00505098j -0.00845767-0.0075888j -0.00764813-0.00946625j 0.0109626-0.00335697j 0.0149021-0.00623823j 0.0140206-0.00816636j 0.00301687+0.00494954j 0.0300648+0.0159015j 0.000498193-0.0191099j 0.00716462+0.00565606j 0.0382197-0.00247678j 0.0187782-0.0237606j -0.00354369-0.00469792j 0.00470728-0.00497527j -0.00135284+0.0140072j 0.00337355-0.00512846j -0.00886938-0.028993j -0.0170399+0.0158461j -0.00795965-0.0182894j 0.00520976+0.017025j 0.0194259+0.0236621j 0.0211072-0.0133285j 0.000671713+0.00137322j 0.0266676+0.01431j -0.00609298-0.0160093j 0.00115598+0.0165085j 0.0059134+0.0105957j 0.00218663+0.0104102j 0.00100004-0.0116554j 0.00839944+0.002511j 0.00416036-0.0130609j 0.0193373+0.0158952j 0.00365175-0.0180548j 0.0167836+0.00679862j -0.00765646-0.00175602j -0.00740431-0.00406198j -0.0207594-0.00887513j -0.00874669-0.0443365j -0.0303182-0.0339858j -0.00188509-0.0121079j -0.00849655-0.0100213j -0.00276264-0.030404j 0.00392603+0.0171873j 0.0331858+0.0303732j 0.018831+0.0195678j -0.010453+0.0267957j 0.00766913+0.0356418j 0.0129036+0.0111978j 0.0333473-0.0108949j 0.000470661+0.0319229j -0.0202056-0.00703065j 0.00549771+0.006748j 
