-0.00791301+0.00234023j -0.00221438-0.00580168j 0.000989796+0.00596394j 0.00676123-0.00243799j -0.00199818+0.002562j 0.00376778+0.000107063j 0.00388263+0.00163909j 0.001913-0.00435877j 0.0013153-0.00102262j 0.00155686-0.000780899j 0.00188288+0.00013904j -0.00188789-0.000564959j -0.000289362+0.00444973j -0.000142224+0.000556452j 0.00277964-0.00255562j -0.00249192+0.00324704j 0.000732636+0.00123729j -0.000473719-0.000588753j -0.00422517+0.00013831j -0.0028023+0.00304706j 0.00194176-0.00265171j 0.000399304+0.00283609j -0.0019591+0.00311864j -0.00322633-0.00077913j 0.00268635-0.00379495j -0.00073701-0.0002723j 0.000366264-0.00195771j -0.00484597+0.00120394j -0.00313453+1.53135e-05j -0.0016193+0.00265662j 0.00172213+0.00359533j -0.00123827+0.000969795j 0.0030881-0.00262427j -0.00147375+0.00388213j 0.00112028-0.000924047j 0.000812191+0.000222793j -0.00118061+0.00361382j 0.00194239+0.000282201j 0.000463671-0.000259681j 0.00329403-0.0015048j 0.00163363+0.00321464j -0.00113701+0.00341049j 0.00247484-0.000550423j -0.000595654-0.00117502j 0.00379114-0.00069227j 0.000197018-0.00290975j 0.00102375+0.00132533j 6.55768e-05-0.00231949j 0.00498601+0.000494883j 0.00185147-0.00045429j 0.00299482-0.000624826j -0.00131521+0.0034123j 8.42641e-05-0.00230211j -0.00272658+0.000476033j -0.00239365+0.00286531j -0.00186222-0.00119012j -0.00064082-0.00214996j -0.00122597+0.000268535j 0.000802459-0.00178299j -0.000365395-0.00188453j 0.00119409-0.00163801j 0.00129872-0.00481847j -0.000264565-0.00439883j 0.00557761+0.00563261j -0.00363918-0.00714223j -0.00134564-0.00538622j -0.00415404-0.00554939j -0.00230764+0.00549997j -0.00517329-0.00140415j 0.00205724-0.000225099j 0.00207739+0.00439166j 0.00158537-0.000925513j 0.00136504-0.00523975j -7.67089e-05+0.00123958j 0.00139848+0.000284964j -0.00089544-5.93769e-05j -0.00385341+0.00487406j -0.00065931-0.0020463j 0.00170924-0.00227574j -0.000519582+0.00270407j -0.000537254+0.00152431j -0.00226828-0.000333441j 0.00157515-0.000561203j 0.000806596+3.32845e-05j -0.000219736+0.000533146j 0.00256634-0.00276155j 0.000495205-0.000922671j -0.0042149+0.00258215j -0.00124047+0.0011903j -0.0025693+0.00294442j -0.000637468-9.53062e-05j 0.00156632+0.00272983j -0.00439294-0.00112982j -0.00181926+0.00259673j -0.00169297-0.000390918j -0.0032947-0.00116454j -0.00120613-0.00321135j -0.00430202+0.00264825j -0.00414652-0.00060633j 0.0018332+5.77391e-05j -0.00318425+0.00243129j 0.00709798+0.00277258j 0.00173331+0.00390918j 0.00377541-0.000296503j 0.00198126+0.00324726j 0.00454266-0.00370858j 0.0070214-0.00294766j -0.00181844-0.00324829j 0.000814396+0.00379574j -0.00152802-0.000966716j 0.000371437-0.00260935j -0.00186006-0.00119384j 0.00539591+0.00235376j -0.00605715+0.00257311j -0.000949979-9.80776e-05j 0.00518328+0.00332268j 0.00324356+0.000548908j -0.00146776+0.000674614j 0.00121838-0.00418511j 0.00131597+0.0054757j 0.00812626+0.00514777j -0.00117319-0.00528467j 0.004503+0.00658731j 0.00489867+0.00297152j -0.00133694+0.000739552j 0.0036854-0.0103978j 0.00635144+0.00815207j 0.00975366-0.0090226j 0.0126661-0.00765543j -0.0105103-0.0111488j 
-0.00100853-0.0077512j 0.00590794-0.00177896j -0.0059524+9.92768e-05j 0.00206404+0.00816997j 0.00041562-0.00337369j -0.000496743+0.00392665j -0.00379139+0.0064746j 0.00271488-0.000500464j 0.00228862+0.000924081j -0.0025625-0.000740632j 0.000714598+0.000941964j 0.00187735-0.00234051j -0.00153912+0.00154208j -0.000815622+0.000602676j 0.00533919-0.000205116j -0.00405542+0.000524432j -0.000846644+0.000705952j 0.00215127+0.000869978j 0.00170613-0.000927831j -0.00348002-0.000870834j 0.00034183-0.000266679j 0.00222004+0.00285343j -0.00110432-0.00154397j -0.0027694+0.000952496j 0.000941204-0.000969884j 0.00149341+0.00118484j -0.0022909+0.000948142j -0.00137492-0.00192445j 0.000981277+0.00255866j -0.00150365-0.000341487j -0.000228095-6.7119e-05j 0.000720408-0.000983885j 0.00488643-0.00076377j -0.00248659-0.00094188j -0.000134769-0.00223637j -0.00209596-0.00263115j -0.00415173+0.000274347j 0.000471766+0.0041981j 0.00271212-0.000524384j -0.00106213+0.00110776j -0.00186946+0.00226842j 0.000630543+0.00186575j -0.0020476+0.00225785j -0.00083397-7.79947e-06j -0.00269795+0.00107816j 0.00164908-0.000797864j 0.00136758+0.00190729j 0.000119894-0.000907539j 0.000903861+0.000402016j -0.000636505+7.27332e-05j -0.0018538-0.000985502j 0.00132882+0.000169109j -0.00228162-0.00217657j 0.00226977+0.000173054j -0.0021257+0.00393518j 0.00169108-0.000746198j 0.00117437-0.00191458j 0.00466443+0.000459573j -0.00251444-0.000517724j -0.0020332+0.00109765j -0.00542775+0.00122873j -0.00503193+0.000834335j 0.00177439+0.000715882j 0.00157368-0.00539623j -0.00382272+0.000554908j -0.00193759+0.00156248j -0.0042231+0.00287171j 0.000890797+0.00273957j 0.000125825+0.00293276j 0.0040201-0.000703451j 0.0035295-0.0065369j 0.000496903+0.000819848j -0.00174589-0.00259189j -0.00338735-0.00125013j -0.000405105-0.000339481j -0.00589769-0.00126447j 0.000558136-0.000834424j -0.00626596+0.000619186j -0.00306396-0.00268345j 0.00373871+0.0019671j -0.000832465+0.000804765j -0.00507307+0.00296052j -0.00603449-0.00244287j -0.00295121+0.000241601j -0.000260977+0.000148052j -0.00486022-0.00111656j -0.000663492+0.000427286j 0.00117501-0.000970995j 0.00218049+0.000408177j -0.00547152-0.00119741j 0.00228981-0.00494873j 0.000236913+0.000688194j -0.0026765+1.01877e-05j -0.00448988-0.0009757j -0.00064236+0.00210039j -0.000476146+0.00100613j 0.00652048+0.00243232j -0.00186307+0.00292749j 0.000736799+0.00055979j -0.00605081-0.004586j 0.000107755-0.00255511j 0.00184091-0.00188517j -0.00194641+0.00150166j -0.0022629+0.000117306j -0.00173716+0.00137412j 0.00369231+0.00248259j 3.36609e-05-0.000675488j 0.00678071-0.000569156j 0.00443409+0.00105146j -0.0040105+0.000582193j 0.00153999-0.000526437j -0.0010676+0.00273314j -0.00120949-0.000786313j -0.00316337-0.00461826j -0.00190111-0.00532832j -0.00729665-0.00470414j 0.00484826+0.000429147j 0.00438916+0.00143849j 0.00274209+0.00103627j -0.0048907-0.00171398j 0.00490512+0.00644801j 0.00446706+0.00643923j -0.0010801-0.0025272j 0.00375688+0.0101513j 0.00122188-0.00310492j 0.00500095+0.00450596j -0.00713091+0.0104396j 0.00633662+0.008059j 0.00808746+0.012749j 0.0101968-0.0104083j 
0.00350397+0.00450926j -0.00487135+0.000261036j 0.0014012+0.000281666j -0.000900396-0.00272047j 0.00459251-0.00216894j 0.00256541+0.00123134j -0.000401191+0.0018912j -0.00384708-0.00137628j 0.000388731-0.00204419j 0.00105982-0.00242623j 0.000130066+0.000311416j -0.00465705+0.00189656j -0.00224995-0.000393866j -0.000237165-0.000891277j 0.000883417+0.00175703j 0.000909211-1.565e-06j 0.000974625-0.00063463j -0.000342842+0.00172027j -0.00129183+0.0029401j 0.00305325-0.000102211j 0.00439222+0.00437825j -0.000849925+0.000430005j 0.000219916+0.00467414j -0.000678134-0.00206011j -0.000114586+0.00261937j 0.00110453+0.00150212j 0.00286106-0.00131343j -0.000520784+9.96649e-06j -0.000628882-0.00201431j 0.000685815-0.00126897j 0.00123222+0.00105455j 0.000648455+0.00220237j -0.0017579+0.0032633j -0.000196912+0.000639309j -0.000652721+0.00279855j -3.20042e-05+0.000330966j 0.00252282-0.0031962j 0.00260996-0.00202071j -0.000176237+0.00142743j 0.0041806-0.000988838j 0.00434684-0.00412208j 0.00123955-0.00148837j 0.00150407+0.00211453j -0.0015711+0.000871576j 0.00209995+0.000302737j 0.000278615+0.000249709j 0.000727218-9.84303e-05j 4.58467e-05-0.000810547j -0.000351683+0.000988968j 0.00196207+0.00120263j 0.00247014+0.000832726j -0.00212683+0.00147356j 0.000835535+0.00142586j -0.00158469-0.00029414j 0.00100258-0.00520762j -0.0015842+0.00300147j -0.00067668-0.00037911j -0.00310549-0.00258409j -0.000136285+0.00431214j 0.00517202+0.00152576j -0.000100966-0.00209172j 0.00472864+0.00237585j -0.00664925-0.000944539j -0.00210562+0.00386005j -0.00237029+0.00125373j -0.000537811+0.000107204j 0.00323963-0.00165736j 0.00149509-0.000661699j -0.00235076+0.000689675j -0.0008141+0.00377213j 0.00512556-0.000257411j -0.000855261+0.00382385j 0.00266246-0.00376956j -0.000825229+0.00513118j 0.0024364-0.00115582j -0.00109131+0.00236865j -0.000198796-0.00308401j -0.000320649+0.00254346j 0.00317973-0.00160766j -0.00512457-1.41983e-05j 0.0018347-0.00226824j -0.000408754-0.00340363j 0.00255874-0.00361477j -0.000566622+0.00255462j -0.00348929-0.00216817j -0.00507925+0.000613179j 0.00393089+0.00266428j 0.00335459-0.00205005j -0.00107918-0.000398131j -0.00618271-0.00140429j -0.0021703+0.00289036j -0.00494749-0.00045115j -0.000704469+0.00197741j 0.00119969+0.00244693j 0.00267111+0.00102915j -0.00174232+0.00222052j -0.00636802+0.00208153j 0.00118214+0.00130908j -0.00340536-0.00370617j -0.00420439-0.0025885j 0.00131293-0.00218853j -0.00172048-0.000411163j -0.00293535+0.00481173j -0.00200825-0.00240848j 0.00146246-0.00216335j 0.00824753-0.000897002j -0.00337871+0.00324976j -0.00643764+0.00283523j -0.00498911-6.20072e-05j 0.000176999+0.00347865j 0.00214337+0.00348348j 0.00740482+0.00309303j -0.00766137-0.00244239j 0.00707955+0.00109191j -0.00179073-0.000477321j 0.000916636+0.00280381j 0.00168889+0.0046329j 0.00443293-0.00388612j -0.00135135+0.00182478j 0.00191043+0.00678571j 0.00242505+0.00380104j 0.00103184+0.0022137j 0.0010269+0.00131874j -0.00440766-0.00853475j 0.0026291-0.0154456j 0.0109285+0.00667244j 0.00622937-0.000868424j -0.0100313-0.00046392j 0.00315862-0.00384683j 0.000309822-0.0066499j 
-0.0059191+0.00415197j -0.000694675-0.00531982j 0.00189925+0.0021939j 0.00178818-0.00221871j -0.000160237+0.00742593j -0.00189043+0.000682864j -0.000535057-0.00535946j 0.00523215-0.00361815j -0.00211631+0.000297936j 0.00428504+0.000602198j -0.000604818-0.000358983j -0.00145572-0.00464596j 0.00122918-0.002318j -0.000577013+0.00367382j -0.00372891+0.00405575j -0.00146872-0.0010744j -0.00096655+0.00126136j -0.00634612-0.00126267j -0.00220449-0.00438356j -0.000351769+0.00581683j -0.00613899+0.00255227j -0.000486247-0.00135593j -0.00397749+0.00177629j 0.00291406-0.00176795j 0.000787766-0.000380806j -0.00437058-0.000680476j 0.003442-0.00242672j 0.00188846-0.000556028j -0.000322316+0.000334134j 0.000772076+0.000934939j 0.000935863+0.00452887j 0.000140971+0.000185912j -0.00113081+0.000367688j 0.00355148+0.000433848j 0.00197399+0.000697849j 0.00104553+0.00207806j 0.00184528+0.0033658j -0.00078115+0.000735833j -0.000991368+0.00200729j 0.00267873+0.00111576j -0.000712668+0.00154403j -0.000841214-0.00110174j -0.000430297-0.00139437j 0.00301586-0.0012066j 0.0028887+0.00133615j -0.00255457+0.000871718j -0.000951153-0.000147668j -0.00220476-0.00113705j 0.00227717-3.52409e-05j 0.00149537-0.000841755j -0.000576727+0.0014779j -0.00151782+0.000737108j 0.00257511+0.00040119j -0.00407831+0.000504111j -0.00133113+0.00315257j -0.00606113-0.00194699j 0.00201694-0.00221527j -0.00599504+0.0011965j -0.000435155-0.00136879j -0.00537136-0.00591445j -0.00140247+0.00107407j 0.000537632-0.00454397j 0.000433573+0.00538184j 0.00387491+0.00508804j -0.00134501+0.00313582j 0.00397078-0.00293881j 0.00131471-0.00256927j 6.71507e-05+0.00481744j 0.000797053+0.000361101j 0.0038415-0.00079413j 0.000533805-0.00843905j -0.00150283+0.000273538j -0.00338815-0.00161662j 0.00188291+5.31298e-05j 0.00232346+0.00230231j 0.00309055+0.00053681j 0.00135585-0.00224973j -0.000782995+0.00153672j -0.000592023-0.00035848j -0.00426538+0.00379159j -0.000511752+0.00183935j -0.00274191+0.00147971j 0.00381642-0.00299768j 0.00043857+0.000103399j -0.00107932-0.000773696j 0.00243583+0.00171502j 0.00220271-0.00189829j 0.00519186-0.000824881j -0.00428673-0.00326062j -3.44513e-05+0.00235756j 0.00400474-0.00446758j -0.00149631+0.00112319j -0.00152207-0.00146564j -0.00337969-0.00119477j 0.00341391+0.000415344j -0.00142999+0.0010479j 0.00123966+0.00242601j -0.00221976+0.000943121j -0.000154396-0.00182543j -0.0046235-0.00407568j 0.00270225-0.000421009j 0.00499791-0.000327793j -0.00247992+0.00318525j -0.00220512+0.00181987j -0.00685756-0.00148545j 0.000780603+0.00249186j -0.0021909+0.00116669j -0.00297232-0.00516995j -0.00256058-0.00173513j -0.00692207-0.00269658j 0.00133937+0.00074146j 0.00238277+0.0039263j -0.0040793-0.00475676j 0.00346205+0.00405248j 0.000786958-0.00221966j -0.000564054+0.00597072j 0.00270347-0.000989021j 0.0063701+0.0103785j -0.00313819-0.00401421j -0.00119786+0.00222829j -0.00356651+0.0058871j 0.00189745+0.00699467j -0.00382837-0.0015401j 0.00645907-0.00924552j 0.0132449-0.00238484j -0.00198131+0.0149779j -0.000568105+0.00578482j -0.00266773-0.00578621j 0.00352886+0.00494817j 0.0101244-0.000813996j 
-0.00102224-0.00217246j 0.00507097-1.43519e-05j -0.000880449-0.0011299j -0.00167903+0.00293981j -0.00184421+0.0030075j -0.0030008-0.000534246j -0.00225774-0.00244731j 0.00454089-0.000589174j 0.00157665+0.000566488j -0.000791942+0.00248534j 0.000492126+0.00119923j 3.46986e-05-0.00606227j 0.002288-0.000422366j 0.000860016+0.00154342j -0.00194104+0.00088j -0.00136991+0.00221587j -0.00165676+0.000642042j 0.000177111-0.000982321j -0.00125642-0.00332129j 0.000450485+0.00194001j -0.00286836+0.00208106j -7.48268e-05+0.000152022j -0.0014823-0.000614745j -0.00209138+0.00029756j 0.000840368-0.00179781j -0.00497915+0.000159159j 0.00172462-0.00178743j -0.000662667+0.000764429j 0.00255434+0.0011229j -0.0026395+0.00018249j 0.000187042+0.00135585j -0.00136089-0.00533419j 0.00192528+0.00190305j 0.00530371-0.00279717j 0.00434977-0.000801383j 0.00148684-0.00331924j -0.00146389-0.000245823j -0.00116164+0.000877466j 0.00351852+0.00240134j -0.00406262+0.00249844j -0.00249571+0.00187889j 0.000741324-0.00124874j 0.00232904-0.000763946j 0.00334634-0.000490731j 0.00201061+0.000585324j -0.00362892+0.00261823j -0.00172214+0.00135929j -0.00241334+0.00176981j -0.000882498-0.000489792j -0.000668462+0.000178255j -0.000424431-8.21527e-05j 0.00289532-0.00237023j 0.00167339+0.000306205j 0.000735049-0.00150116j -0.00204151-0.000406262j 0.000144884-0.00256014j 0.00235352-0.000711928j -0.00192692+0.00255583j 0.00124228-0.00105358j -0.00237494-0.000518193j 0.00294985+0.00127732j -0.000860851-0.0014399j 0.000562398+0.0038382j 0.00174807-0.00282212j 0.00462429+0.00200188j 0.00662789-0.00158884j 0.000121938+0.000386127j 0.00117083-0.0012209j 0.00475919+0.00202472j -0.00224785-0.00116348j -0.0029852-0.00555233j -0.00220107+0.00162863j 0.00159648+0.000754808j -0.00325132-0.000981852j 0.00105691+0.000447929j 0.00110883-0.000780467j 0.00307595-0.00305971j 0.00262009+0.0031715j -0.00064801-0.00167567j 0.000878619-0.000807714j 0.00210646-0.000100073j -0.0040771-0.00159956j 0.0047397-0.000570596j 0.000595352+7.8649e-05j 0.00188632+0.0017848j -0.0013999-0.000187544j -0.000372369+0.000136771j 0.000895348-0.00170328j 0.0011566+0.00015505j 0.00350604-0.0035812j 0.00150834-0.000564109j -0.000130605-0.00367996j 0.00524189-0.00367528j 0.000411612-0.00457622j 0.00121721-0.00230566j 0.0011656-0.000129009j 0.00811632+0.00432706j 0.00214374-0.00381969j 0.000789497+0.000208028j -0.000160349-0.00125656j 0.000439861-0.00253174j -0.00471396+0.00208422j 0.010793-0.00166498j 0.00195663+0.00301402j 0.000633511-0.00233609j -0.00847958+0.00418948j -0.0056832-0.000288301j -0.00436617-0.00287925j -0.000899027-0.00337098j -0.000338973-0.00237901j 0.000471163+0.00452844j 0.00305866-0.00367354j -0.000851476+0.00561667j 0.00278093-0.00251535j 0.0026133-0.00570003j -0.00293253+0.00505277j -0.00395195-0.0114959j 0.00121996-0.00610107j 0.00226757-0.00754953j 0.00258412+0.00141413j -0.00789832-0.0122997j -0.00176386-0.00625284j -0.0156772-0.0045504j -0.000197681-0.00817897j -0.0110355+0.00712444j -0.00584742+0.000960439j 0.00538704-0.00393111j -0.0002629+0.00568382j -0.00705481-0.00710643j -0.00222532+0.00634054j 
9.63829e-05+0.00302327j -0.00332584+0.00424464j 0.00385229-0.00106677j -0.00113463-0.00520635j -0.00155241+0.000817426j -0.00176797-0.00418799j 0.00433468-0.00467999j 0.00251386+0.00360312j 0.00323159+0.000962977j -0.000526467+7.45453e-05j -0.00108655-0.000664145j 0.00622332-0.00147702j -0.000461967+0.00358877j -0.00173282-0.000394031j -0.000993633-0.000650589j -0.00253026+0.00262369j -0.000230719+0.000308061j 0.000188592-0.00122869j -0.000385025+0.00142594j 0.00100332+0.000968948j 0.00159995-0.00421976j -0.000745304-0.00299311j 0.00036827-0.000643308j -0.000585179-0.00249687j -0.000169506+0.0008471j -0.00206597+0.000624376j 0.000323412-0.000329773j -0.00108774-5.35336e-05j -0.00265933+0.00059703j -0.000687112-0.00407784j -0.00104237-0.00140426j -0.000598001+0.00157167j -0.00625683+0.0013331j 0.000998581+0.0019925j -0.000284798+0.000181116j -0.000618798+0.00115229j -0.00261082+0.000697557j -0.00352308+0.00143122j 0.00101803+0.000925363j -0.00208194-0.0016459j 9.51756e-05+0.000896282j -0.00241759+0.00270221j 1.82782e-05+0.00105072j 0.00129698+0.00270539j 0.00123561-0.00333952j -0.00265015-0.00309772j -0.000422635-0.00100933j 0.00389367+0.00100987j -0.00174264-0.00138109j -0.00135902-0.00242612j 0.00194473+0.0031776j 0.000548608-0.00456926j 0.000528566-0.00214135j 0.00397364+0.000221276j 0.00223856+0.00331035j 0.00235099+0.00401669j 0.00214734+0.000332002j -0.000758079-0.00286275j -0.00131472-0.00153022j 0.000749459+0.000660915j 0.00163805-0.000469521j -0.00286752+0.00100769j -0.00114709-0.00412452j 0.00131677+0.0079507j 0.00270449-0.00535819j -0.00440481-0.00735416j -0.00374659+0.000408657j 0.000972118-0.0027832j 0.00574465-0.00370322j -0.00171318+0.00145623j -0.0023473+0.00357541j 0.00502775+0.000522675j 0.00252667-0.00203702j 0.00350705-0.000461537j 0.00402459-0.00379596j 0.00499612+0.00261255j -0.0036549-0.000225357j 0.00402383+0.00230208j -0.00722564+0.00194333j -0.0011039+0.00294949j -0.00207693-0.00203736j 0.00256691-0.000284779j -0.00105085+0.00139865j -0.00476022+0.00308542j 0.00335844-0.00103832j 0.00344612-0.00601542j 0.0026803-0.00390688j -0.00468488-0.0016373j -0.00105343-0.00115072j 0.00132757+0.00424479j 0.00506605+0.00171044j -0.00175771+0.00322991j 0.00488379+0.000720513j 0.00153186+0.0011076j -0.00126448+0.00694217j 0.000429967-0.00419874j -0.00366598-0.000176381j 0.000735517-0.000955792j 0.00541097+0.0041339j 0.00434203+0.00229301j -0.00161117-0.0017651j 0.00237431+0.00233633j -0.00386584+0.00164412j 0.00170309+0.000818704j 0.007846+0.00412734j 0.000838993-0.00453396j 0.000332016-0.00596053j 0.00454054+0.00146844j -0.00206077-0.00343811j -0.00268488-0.0029206j -0.00163495-0.0027721j 0.000552965-0.00211529j -0.00184913-0.00639192j 0.00308085-0.00514723j 0.00444099+0.0061358j -0.000854696+0.00262452j 0.006436+0.00244588j -0.000109412+0.00360908j 0.00257049+0.0119479j -0.00699859+0.00797558j -0.00571398-0.00179957j 0.00657197-0.00559695j 0.00873566-0.0050168j 0.00318115+0.00207024j -0.00122624-0.0053937j 0.00363957+4.98603e-05j 0.000611787+0.000951202j -0.000234174+0.00119413j 0.00595756+0.00014223j 0.00136302-0.00239335j 
-0.00534983+0.00180691j -0.0024769-0.00585257j 0.00239238+0.00270615j 0.0047995-0.000614659j 0.000560481+0.0033135j 0.000349684-0.000588532j 0.00164165-6.24088e-05j 0.000723403-0.00191547j -0.00283639+0.000431861j 0.00220904-0.00285044j 0.00159207-0.00250656j -0.00035762+0.00286488j -0.000483366-0.000437804j -0.00243153-0.000105834j 0.00198731+0.00205709j -0.00129436-0.00477902j -0.000986328+0.00156463j -0.00513145-0.0023638j -0.00262459+0.0016298j -0.00261074+0.0021591j 0.00350237-0.00276502j 0.00112417+0.00180313j 0.000561087+0.000816829j 0.00068119-0.00164003j 0.000860796-0.000385744j 0.00014355+0.00177452j -0.00071273-0.000343839j -0.00161344-0.00103551j -0.00249495+0.000503533j 0.00351189+0.000753682j 0.00187945+0.00385922j -0.00168338+0.00366285j 0.00187-0.00274644j -0.00543221+0.0017716j -0.000896911-0.000391358j -0.000490148+0.00226641j -0.00322163+0.00156432j -0.00161693+0.00206157j -0.0026682+0.00023535j 0.00267541+0.000624196j -0.00233093+0.00197823j -0.00465194+0.00127677j 0.000499242-0.000871847j 0.000881163-0.000706361j 0.00245717-0.00210773j 0.00135816-0.000803796j 0.000402516+0.000380901j 0.00320583-0.00406034j 0.00556665-0.000362143j 0.000503917-1.03749e-05j -0.00280721+0.00155537j -0.0046526+0.000113944j -0.00161986-0.000796569j -0.00115354-0.00213379j 0.000718919+0.00262898j -0.00282103+0.000678136j -0.00458891+0.00100929j 0.00219788-0.00184174j -0.00379801+0.000807308j -0.00385569-0.00297438j -0.00405678+0.00269734j 6.85748e-05+0.000976066j 0.00236777-0.00332486j 0.00437393+0.00436068j -0.00166396+0.000804552j -0.0026999+0.00135149j 0.000748326-0.00112505j 2.64794e-07+0.0077344j -0.00633324-0.00154055j 0.00509844-0.00100108j 0.000826168-0.00151238j 0.000135254+0.000925809j -0.000571435+0.000670414j 0.00224371-0.00259876j -0.00338779+9.94226e-05j -0.0023462-0.000458676j -0.00318148+0.000973924j -0.00405305+0.00063554j -0.00200309+0.00150056j -0.00425176+0.00262134j -0.00197138+0.00219426j 0.0045748-0.000794225j -0.00168232-0.000256582j 0.000871426-0.000223338j 0.000919644-0.00406475j 0.00260901-0.00318319j 0.00238206-0.00404593j 0.0035667+0.000746348j 0.00297847-0.00433045j 0.000277005+0.00264503j -0.00184363-0.00552918j 0.00531527+0.00154553j -0.00079745+0.00152735j -0.00385669-0.00140667j 0.00170023-0.00118806j 0.00510188+0.00102105j 0.000617208-0.00166574j 0.00302864+0.000295292j 0.0102608+0.00431687j -0.00277365-0.00111612j 0.00667141+0.00293184j 0.000626868-0.00165859j 0.00188863+0.00144045j -0.00338797+0.000857097j -0.00135887+0.00419029j -0.00849635+0.000692806j 0.00406568+0.00628098j 0.00711064+0.00140247j 0.00319633-0.000695444j -0.00107854+0.00126004j 0.00112719+0.00780162j -0.0038312-0.00478155j 0.00260896+0.00435555j 0.000675257-0.00576589j 0.00130708+0.0106224j -0.00112225+0.00107634j -0.000885052-0.0083418j -0.00383938+0.00709051j -0.0108262+0.00476038j -0.00160019-0.0107791j -0.00292034-0.0102203j 0.015537+0.00861153j -0.00452766+0.00480396j 0.000800996-0.00153815j -0.00358376+0.00861326j -0.00495815+0.00323787j -0.00253443+0.00100223j 0.00259134+0.00761249j -0.00588353+0.00735535j 0.00606529+0.00396061j 
0.00419174+0.00335181j -0.00379338+0.000843595j -0.00328075-0.0041316j -0.000609569-0.0018426j 0.00682639-0.00236988j -0.00176666+0.00722719j -0.00282831-0.000207068j -0.000407175-0.00172793j 0.00044336-0.00198206j 0.000732173-0.000722969j -0.00308806-0.00339104j -0.00282554-0.00176504j -0.00168794-0.00128679j -0.00250933+0.00429736j 0.000488757+0.000738565j 7.02675e-05+0.00338045j 0.00416529-0.000626386j 0.000272231+0.00270208j 0.00312807+0.00160043j 0.00277768+0.00189374j -0.00248921-0.000875537j 0.00164761-0.00025992j -0.00131097-0.00165178j 0.00151186+0.00137297j 0.00138405+0.00195807j 0.0010329+0.00105114j 0.0018384+0.000256496j 0.00290256+0.00128257j -0.000510968+0.0013013j -0.00461079+0.00059045j 0.00160177-0.0029982j -0.000226463+0.00383794j -0.00104539-0.000147519j 0.00224518+0.00231182j -0.000105991+0.00078864j -0.00309803+0.00295887j 0.00311835+0.00327812j 0.00132303+0.000313794j -0.000326454-6.82358e-05j 0.00244174-9.09258e-06j 0.00432359-0.00186725j 0.00173091+0.000177797j 0.00391253-0.001244j -0.000505541+0.000184712j 0.000139354+0.00193263j 0.00250801+0.00415643j 0.00314545-0.00389307j -0.0013456-0.000553396j 0.00116755-0.00338751j -0.00245779-0.00308601j -0.000891261-0.00174559j -0.00136104-0.00249792j -0.00134119+0.00173166j -0.00277122+0.00341548j 0.00335005+0.00113099j -0.000397756+0.00118536j 0.000804435-0.00205541j -0.0095881+0.00216056j -0.00119327-0.00469783j 0.000587876-0.00686704j 0.000748054-0.00172315j -0.000642045-0.000808839j 0.000498637+0.00246649j -0.00320753+0.00734373j -0.00461964+0.00185607j 0.00174293-0.00304784j -0.00310402+0.00310543j -0.00314454+0.00604008j 0.00193136+0.00284183j -0.00272907-0.000242417j -0.000306599+0.000349796j -0.0085754-0.0015116j -0.00400907+0.00458941j 0.00268722-0.00305603j -0.00287736+0.00292723j 0.000809334-0.00179981j -0.000574301-0.000460714j -0.000204781-0.00315046j -0.00304843+0.00194903j 0.00026699-0.00146343j -0.00565986+0.00321346j 0.0081506-0.00359365j 0.0035979+0.00112609j 0.00169763-0.0051865j -0.000211091-0.00185154j 0.00537064+0.000400938j 0.00873617+0.000697818j -0.00147676+0.00138245j -0.00212598-0.00468029j 0.00546903+0.00385481j -0.00385454-0.000827315j -0.000222331-0.00257324j 0.00125813-0.00085277j 0.00354557+0.00219317j -0.0025372-0.00214594j -0.00211721+0.000925158j 0.00189103-0.00169815j 0.00324706+0.000991255j 0.00239297-0.00421362j -0.00232524+0.000588289j -0.002721-0.00117952j 0.00534372-0.00422565j -0.00289776-0.00113182j 0.00034624+0.00555003j -0.00564918+0.00156568j -0.00549117-0.00720691j 0.00386097+0.00173455j -0.0010783-0.00200729j -0.00194459-0.00558171j -0.00103697+0.00308304j 0.00208739-0.000442731j -0.0081858-0.00560719j 0.00681975+0.00528439j -0.00676695-0.00503271j 0.00493691-7.4722e-05j 0.00927139+0.00280885j -0.00213036-0.00520981j -0.00056191+0.00916188j 0.00158443+0.00261627j 0.0081373-0.0029536j -0.000187865+0.00848063j 0.00645184-0.0067158j 0.00094233+0.00365481j -0.00112268-0.00162632j 0.00123276+0.00998584j 0.000590772-0.00924655j -0.00302903+0.00161272j 0.00970683-0.0031765j 0.00196174+0.0012924j -0.00281076-0.00449262j 
