-0.132914-0j -0.140976-0j -0.106568-0j -0.106568-0j 0.480652-0j -0.0891613-0j 0.588676-0j 0.339872-0j -0.102955-0j -0.0704882-0j -0.0630466-0j -0.0891613-0j -0.0813928-0j -0.0364-0j -0.0313281-0j -0.0813928-0j -0.0704882-0j -0.0664569-0j -0.0575534-0j -0.0332285-0j -0.0383689-0j -0.0182-0j -0.0575534-0j -0.0203482-0j -0.0332285-0j -0.0234961-0j -0.00857955-0j -0.0128693-0j -0.00397156-0j -0.000661927-0j 
0.1456-0j -0.000485925-0j 0.11674-0j -0.117474-0j 0.102955-0j -0.398417-0j -0.000396756-0j -0.146287-0j 0.00144757-0j -0.000242963-0j -0.281723-0j 0.400924-0j 0.0891613-0j 0.490006-0j 0.0343182-0j -0.0897224-0j -0.000242963-0j -0.000229067-0j -0.126688-0j 0.0364-0j -0.0844589-0j -0.080062-0j -0.0634433-0j -7.01373e-05-0j -0.109658-0j -0.0517203-0j -0.0471696-0j -0.0566124-0j -0.0261996-0j -0.00582137-0j 
0.115107-0j 0.122089-0j -0.0934542-0j 0.0922907-0j 0.0813928-0j -0.235554-0j -0.100942-0j 0.0575534-0j 0.0891613-0j -0.433488-0j -0.165176-0j -0.0781894-0j 0.217741-0j 0.0315233-0j 0.0271309-0j -0.21503-0j 0.56336-0j -0.0582789-0j 0.153966-0j -0.144972-0j 0.0332285-0j -0.0480822-0j -0.150785-0j -0.124243-0j -0.0291395-0j -0.102511-0j 0.00743011-0j -0.0337165-0j -0.00348283-0j 0.000573246-0j 
0.0767379-0j 0.0813928-0j 0.0615272-0j 0.0615272-0j -0.274392-0j 0.0514773-0j 0.0664569-0j 0.0383689-0j -0.300582-0j 0.0406964-0j 0.0364-0j 0.0514773-0j -0.237631-0j 0.0210155-0j 0.684732-0j -0.237631-0j 0.0406964-0j 0.277364-0j 0.0332285-0j -0.0970123-0j 0.160136-0j 0.0105078-0j -0.16803-0j 0.011748-0j -0.0970123-0j 0.0135655-0j -0.0250485-0j 0.00743011-0j 0.00229298-0j 0.000382164-0j 
-0.115107-0j 0.122857-0j -0.0922907-0j 0.0922889-0j -0.0813928-0j 0.235554-0j 0.100313-0j -0.0586434-0j 0.0897224-0j -0.436216-0j -0.0545999-0j 0.0772145-0j 0.21503-0j -0.159207-0j -0.0271309-0j -0.215026-0j -0.187393-0j 0.0579156-0j 0.154929-0j -0.0287767-0j -0.0338578-0j 0.533453-0j 0.0498417-0j 0.017733-0j -0.145336-0j -0.0207336-0j -0.142297-0j -0.123651-0j -0.100504-0j -0.0317562-0j 
-0.132914-0j 0.000443587-0j 0.107912-0j 0.107239-0j 0.190639-0j -0.0891613-0j -0.000366753-0j 0.133541-0j -0.000657103-0j 0.000221793-0j 0.190729-0j -0.0908535-0j -0.167179-0j 0.109658-0j 0.253295-0j -0.166137-0j -0.000670972-0j 0.00107076-0j -0.117108-0j -0.339553-0j -0.389881-0j 0.0730863-0j 0.355391-0j -0.000451412-0j 0.205611-0j -0.237855-0j -0.0873427-0j -0.156342-0j -0.0242183-0j 0.00531416-0j 
-0.0469921-0j -0.0498427-0j 0.189813-0j -0.0376775-0j -0.0332285-0j -0.0315233-0j 0.205021-0j -0.0234961-0j -0.0364-0j -0.0249214-0j -0.294853-0j 0.158809-0j 0.144972-0j -0.0128693-0j -0.0110762-0j -0.0287767-0j -0.329656-0j 0.118369-0j 0.102511-0j -0.0808697-0j -0.0135655-0j -0.00643466-0j -0.269163-0j 0.525058-0j 0.0591845-0j -0.0571835-0j -0.00303333-0j -0.0601867-0j 0.0070739-0j -0.000234027-0j 
0.0767379-0j -0.163554-0j 0.0615272-0j 0.0626924-0j -0.110065-0j 0.0514773-0j -0.133541-0j 0.154562-0j 0.242279-0j -0.0817769-0j 0.0364-0j 0.0524522-0j -0.0953193-0j 0.0202145-0j -0.14624-0j -0.0971245-0j -0.0817769-0j 0.389881-0j 0.133855-0j -0.0389139-0j -0.451253-0j -0.149601-0j -0.0686774-0j -0.023607-0j -0.0374307-0j 0.054646-0j 0.478521-0j -0.105784-0j -0.24136-0j -0.121335-0j 
0.0813928-0j -0.0868734-0j -0.197424-0j -0.0652581-0j 0.0575534-0j 0.0545999-0j 0.214584-0j 0.0414671-0j -0.0634433-0j -0.0434367-0j 0.040567-0j 0.165173-0j -0.150785-0j 0.112577-0j 0.0191845-0j -0.0498417-0j -0.0456407-0j 0.12389-0j -0.10864-0j 0.269163-0j 0.0239411-0j 0.123651-0j -0.0370317-0j -0.420137-0j -0.310894-0j 0.193932-0j 0.100619-0j 0.0918711-0j -0.214992-0j 0.022455-0j 
-0.0469921-0j 0.150155-0j 0.0381525-0j -0.190289-0j -0.0332285-0j -0.0315233-0j -0.124147-0j -0.0226005-0j 0.109658-0j 0.0750777-0j 0.067433-0j 0.161214-0j 0.0291395-0j 0.195641-0j -0.0110762-0j -0.145336-0j -0.227126-0j -0.0716762-0j 0.0198193-0j 0.0591845-0j -0.0130484-0j 0.122656-0j 0.310894-0j -0.152804-0j -0.180846-0j 0.0402546-0j -0.115467-0j -0.262379-0j 0.325845-0j -0.3339-0j 
0.0121333-0j -0.0645896-0j 0.0097283-0j 0.18631-0j 0.00857955-0j 0.00813928-0j -0.0527372-0j -0.288929-0j -0.0471696-0j -0.0322948-0j 0.00575534-0j 0.155878-0j 0.00743011-0j 0.126488-0j 0.00285985-0j 0.142297-0j -0.0322948-0j -0.0304478-0j -0.25022-0j 0.00303333-0j -0.166813-0j 0.25386-0j 0.100619-0j -0.00932271-0j 0.115467-0j -0.102152-0j -0.149913-0j 0.179506-0j -0.402822-0j 0.378647-0j 
