0.0790935-0.119078j -0.118115-0.0828174j 0.0617909-0.0715548j 0.184232-0.096399j -0.174719-0.161337j -0.0191117-0.0221329j -0.0843972+0.0285751j 0.0491034+0.0778851j 0.124236+0.0386858j -0.0683719-0.112829j 0.0388282+0.0258214j 0.000102056+0.0767659j 0.0667006-0.136559j -0.061538+0.0662273j 0.126467+0.282742j 0.116044-0.0115361j 0.112674+0.0366499j 0.0122096-0.119342j -0.0553908-0.114303j 0.013829-0.0222886j -0.0430874-0.0154638j -0.0417965+0.103528j 0.0100113+0.0366185j -0.0416909+0.226925j 0.143552-0.166502j 0.162003-0.0479092j -0.0952644-0.24107j 0.277576-0.239117j 0.191874-0.00449561j -0.0364097-0.128714j 0.0205874+0.128264j -0.0319734-0.0816297j 0.00198097-0.031052j -0.0345029-0.0100163j -0.0834546-0.0832898j -0.145327-0.0556783j -0.253445-0.0482681j 0.0594585+0.0318784j -0.135381+0.00500548j 0.11267-0.0055801j -0.0161537+0.0060374j 0.0203451-0.0131544j -0.0426567-0.018234j -0.0630751+0.054825j -0.0765353-0.0506064j 0.024185-0.0100772j 0.00481482-0.000419262j 0.026044+0.0166346j -0.0114823-0.0294719j -0.00833621+0.0100599j -0.00337052-0.00973093j 0.00208817+0.00712036j -0.00273226+0.00243896j 0.00818477-0.00550897j -0.0154173+0.0404667j -0.0137257+0.0278664j -0.00200934+0.00695096j -0.00776397+0.017261j -0.0417235+0.0187767j -0.0215596+0.0399015j 0.00165387+0.00801696j 0.00953366+0.0188983j -0.0157994+0.00550677j 0.00741401-0.0265801j 0.00779163-0.0146273j -0.0210381-0.00293413j -0.00970578-0.00656738j -0.0020735+0.0157793j -0.0324432-0.0209494j 0.0489416-0.009442j 0.00768749+0.00637727j 0.0244892+0.00479854j 0.00321411-0.00973076j 0.038335-0.0142874j 0.000700186-0.013825j 0.0154892+0.0113512j 0.00930175-0.0241518j -0.0167478+0.00734825j -0.00504043-0.00559727j 0.0334752+0.0159352j -0.0102263-0.0150671j 0.00590963-0.00614175j 0.00625681+0.0178035j 0.0236538+0.000735828j -0.0149284-0.010183j 0.0234358-0.00581526j -0.00496737-0.0101422j 0.000757123+0.000249703j 0.0176304-0.0193417j 0.00525008+0.0139383j 0.00426562+0.0050915j -0.00682253-0.00880762j 0.0328896+0.0187804j -0.0199032-0.0316942j -0.00344312-0.00966305j 0.000384321+0.00940233j -0.00354817+0.00428953j -0.0131178-0.0149982j 0.0113719+0.0187704j -0.00482024-0.0129345j -0.000139678+0.00546537j 0.00156705+0.0276893j 0.00152488-0.00714285j 5.87479e-05+0.00742451j 0.00490334+0.00361208j -0.00231347+0.0241897j -0.0171558+0.000620307j -0.000634046-0.0578561j -0.00380359+0.0128337j 0.0063421-0.0100618j 0.00916842+0.00318221j 0.0210805-0.0177239j -0.015297+0.0188082j -0.0118996+0.0206071j -0.00186791+0.00567796j -0.001525+0.00346179j -0.0119517-0.0031598j -0.00771715+0.0164044j 0.00605576+0.0257262j -0.00192717+0.00522101j 0.0114257-0.00072392j -0.0153722-0.000123855j 0.0217384+0.00431567j -0.00123741-0.00668531j -0.00539817+0.00488249j -0.00306087+0.0107868j 0.00170304-0.0010368j 0.000513831-0.00299464j 0.00312905-0.0010376j -0.00416469+0.000116065j -0.00345679+0.000698523j 0.00799937+0.00643117j -0.00859207+0.000365809j -0.00560906-0.00595542j 0.0187011-0.00222131j 0.0133233+0.00861622j 0.00344838+0.00302117j -0.00579635-0.0143097j 0.00201895+0.00133992j 0.00480659+0.00041274j -0.010768-0.00787816j 0.0321593-0.0247925j -0.00225836-0.00431572j -0.00585188-0.00540974j 0.0130326-0.0138441j -0.0023939-0.00266552j 0.000377819+0.000448279j 0.000301451-0.00644638j -0.00273091+0.0112591j -0.0155574-0.0138657j -0.0191039-0.0202233j 0.00170751-0.0172692j -0.026756+0.00237394j 0.0378377-0.0136904j 0.00639859+0.0253125j 0.0440566+0.00668012j -0.00651391+0.0400052j 
0.0487161-0.178106j -0.182846-0.0527976j -0.0101875+0.0392051j -0.0212162+0.00245013j 0.057693+0.0376428j -0.0428034+0.0297853j 0.00222297-0.0337834j -0.0121708+0.0046644j -0.0176587+0.0189401j 0.00262307+0.0196495j 0.00336585+0.00790829j -0.0193288-0.0219701j -0.0289964+0.051726j -0.016964+0.0406522j 0.0170739-0.0424418j 0.0379876+0.02965j -0.0900283-0.0161087j -0.0330497+0.0927437j -0.0141819-0.0103045j -0.00512681-0.0344739j 0.00211164-0.0133234j 0.0337207-0.000210447j 0.031901-0.00210792j -0.0108349+0.033748j -0.0514291+0.0181904j 0.0200124+0.00626891j 0.00131236+0.0285685j -0.0268169+0.0493858j -0.0229283+0.0693344j 0.0677777+0.0223081j -0.0386953-0.0150531j 0.0716846+0.0121931j -0.100136-0.0703099j 0.0244192-0.00858048j 0.0491714-0.0165833j 0.109991+0.00308052j -0.00611849+0.0840225j -0.00256573-0.00373958j 0.0235521-0.0429849j -0.0276761+0.0768429j 0.0238771+0.0105964j -0.0013214-0.0168289j 0.0727547+0.074572j -0.0716421+0.0762055j -0.0111194+0.19489j -0.0153657+0.0620708j 0.0597084-0.0508927j -0.124189-0.0448655j -0.0852382+0.0949696j -0.103543+0.00163207j 0.0649526+0.0503304j 0.0883415-0.065627j -0.0612471-0.0171101j -0.0906626+0.0149776j -0.0881345-0.0420839j -0.0396956+0.00106898j 0.183705-0.0364057j -0.0541281-0.0137908j 0.0510271-0.144938j -0.019005-0.126628j -0.00981783+4.39663e-05j 0.0457665+0.0521313j 0.0465005-0.0306723j -0.0709537-0.0100377j -0.0267346-0.0144938j -0.118989-0.0737071j -0.0235544-0.0528854j 0.116311+0.174497j -0.117262-0.130661j 0.0215066+0.0525531j -0.0535621-0.0157562j -0.00612536-0.0368493j 0.0442155+0.000730292j 0.0105551-0.107849j -0.148482+0.0226325j 0.0578371-0.0249778j -0.103457-0.0770971j -0.178598+0.0729952j -0.0357967-0.0530498j 0.115985-0.0867489j -0.0121222+0.0196292j -0.0429661-0.000565311j 0.0211415+0.0247801j 0.083706-0.0612263j 0.0134717-0.0908628j 0.047669-0.0189422j -0.00710915+0.00946549j -0.00891389+0.0250133j -0.00779994+0.0346585j 0.00221349+0.0250576j 0.00696965-0.000514693j -0.031464-0.0488305j 0.0894192+0.0563052j -0.0752681-0.170043j -0.0194473-0.0378788j -0.0180933+0.0139345j -0.00187153+0.0216761j -0.0258359-0.0728547j -0.0133006+0.0561849j 0.0486732-0.0666171j -0.0746717+0.055287j -0.0376354+0.0874697j -0.00232492-0.0134513j -0.0473216+0.0139105j 0.0367594+0.0275735j 0.0302646+0.127168j -0.0249338-0.0234474j 0.10243-0.185273j -0.0166593+0.0415575j 0.0100652-0.0122641j 0.00875566+0.0059347j 0.0414942-0.0244197j -0.0116651+0.0407511j -0.0283001-0.00264696j -0.066234+0.0231976j -0.0145701-0.0120793j -0.0507136-0.0343813j 0.00961094+0.0125832j -0.00392819+0.0598743j 0.0250464+0.00364066j 0.0490161+0.0132198j -0.0656417-0.0248048j 0.0206252+0.00422368j -0.012486-0.00599674j 0.00698815-0.00309401j 0.00197837+0.0117103j -0.00619907+0.0057168j -0.00846112+0.0255431j 0.00409418+0.0242475j -0.0138411-0.0226106j -0.00207187+0.0213411j 0.0360414+0.0221707j -0.0372496+0.00836388j -0.0264173-0.0153253j -0.00644153-0.00323606j 0.00378391+0.00307018j 0.0198668+0.0203834j -0.00242503-0.0550811j -0.0118105-0.049622j 0.028061-0.0213679j 0.00121377-0.0133357j -0.0165563-0.0216955j -0.0013936-0.00389812j 0.0394771-0.00574162j 0.0108661-0.0465365j -0.030697+0.011159j -0.00525001+0.0103994j 0.0150398-0.067077j -0.0255797+0.0106121j -0.0475568-0.0194586j -0.0246275+0.0306072j -0.066407-0.0351043j -0.0355552+0.0432164j 0.0234111-0.020737j -0.0142496+0.015219j 0.145384+0.028758j -0.0350283+0.132295j 
-0.07662+0.0392199j 0.0402134+0.0797312j 1.52257e-05-0.00131274j 0.01449-0.00600892j -0.0126813+0.0198234j -0.0405917-0.0834786j 0.0701381-0.0256344j -0.0169424+0.0364956j -0.0221888-0.012357j -0.0167332+0.00201224j -0.00463114+0.0334497j 0.0313573-0.0236605j -0.00608253-0.00931865j -0.0632863+0.0520792j -0.000734906-0.0188206j -0.0625616+0.0243666j -0.00846791-0.0890698j -0.0022563-0.0248687j -0.0204613-0.0106267j 0.0270747-0.0298215j -0.011848-0.0290165j 0.0306825+0.0363965j 0.0249139-0.000623888j -0.0486309+0.0440249j 0.0459244-0.0158316j 0.103832+0.0140605j -0.0182656-0.0573825j -0.0160377+0.017057j -0.0532088+0.132407j 0.091027+0.0503819j 0.0323889+0.0057912j 0.045757+0.0532381j 0.0160272+0.0703204j -0.0801258-0.011281j -0.102036-0.0103971j 0.0922126+0.0069158j -0.00311072+0.0228653j 0.0121063+0.021479j -0.0479652+0.0998036j 0.0608625+0.108209j -0.01531+0.1206j 0.0396965+0.115778j 0.0490763-0.079293j 0.0667461-0.0651788j -0.103405+0.0673751j -0.011716+0.0405588j 0.0791793+0.122352j -0.027295+0.0136469j 0.160498+0.0308677j 0.106587-0.0731061j 0.115733+0.0453875j 0.126675+0.100334j -0.107394+0.131273j 0.0451441-0.0849108j -0.0607595+0.132488j -0.0867863+0.105048j -0.0382724-0.0301345j 0.196945+0.000211781j 0.046293-0.0522609j -0.0245412-0.0338822j -0.0824965-0.0138494j 0.0832497+0.0963772j 0.144385+0.0251475j 0.0582943+0.0288362j -0.120915-0.201494j -0.0916513-0.0134553j 0.0230905+0.11793j -0.143872-0.0710863j -0.109537-0.0092278j -0.0132963-0.042626j -0.107636+0.0834303j 0.044772+0.00635808j -0.0639393-0.0298818j -0.0042487-0.0654239j -0.0361841+0.13496j -0.150133-0.024329j 0.153616-0.112377j 0.0155289-0.126181j -0.0432305-0.00716632j 0.0640571+0.00236708j -0.0226278-0.036632j -0.12202-0.0234975j -0.00682766-0.0586562j -0.0342201-0.0049456j -0.0198947+0.0038308j -0.0851985+3.17474e-05j -0.0545157-0.00909254j -0.00773339-0.00768069j -0.0849245+0.0328332j -0.0337528-0.117386j 0.0122764+0.0232058j -0.0599329-0.13366j 0.0187768+0.00594278j 0.0361563+0.0302705j -0.00965299+0.0204111j -0.0482054-0.0627354j 0.0338969-0.00912309j -0.0115229-0.0446951j 0.0450342+0.126913j 0.0157056-0.140518j 0.0330733+0.0326372j 0.00576132+0.00218924j 0.108381-0.163015j 0.0797856-0.0860027j -0.0148233+0.0259664j 0.0369448-0.0419302j 0.00152536+0.010792j 0.0108278+0.0664021j 0.00314848-0.0122529j 0.0180749+0.00569855j -0.01833+0.0188323j -0.00415216-0.0346559j -0.0123467+0.0213057j 0.0243766-0.00206803j 0.022688-0.00901477j 0.00585286+0.0154564j 0.00489537-0.0144888j -0.00401453-0.0101954j 0.0370065-0.0609973j 0.0043154+0.00459204j -0.00271121-0.00861332j -0.000136437-0.000881939j -0.00521484-0.00169297j -0.0250862+0.000283264j -0.00616687+0.0112868j -0.00310332+0.00984037j -0.00151056+0.00363424j -0.00254762+0.00288474j -0.00104836-0.00656128j -0.00671817+0.00482959j -0.00476961+0.0221789j -0.00943178-0.00388777j 0.00486583+0.0219019j 0.00697456+0.0109355j -2.83644e-05-0.0136814j 0.0107303-0.00925266j 0.0119757-0.0183153j 0.00465858+0.020015j 0.0123804+0.00953691j 0.0106068+0.0109367j -0.0222072-0.00745993j -0.0268541-0.00676176j -0.0242854-0.00904897j 0.00659667+0.0220272j 0.00333028-0.022802j 0.0027776-0.00767512j -0.00395283+0.00544353j 0.0201799-0.0158913j 0.0107639-0.0180075j -0.0203896+0.0411923j -0.0209333+0.0225207j -0.0742632-0.0197505j -0.0118527+0.0668055j -0.0422284-0.00494635j 0.0161646-0.0185316j -0.0137478-0.0354362j 0.0385655-0.0131374j 
0.111825-0.00923151j -0.010153-0.107129j -0.0280467-0.000380338j -0.0517314-0.0279836j -0.0370571+0.0523438j 0.0139699+0.0172323j -0.00233132+0.0237449j 0.00485006+0.00440422j 0.0106198-0.0179584j -0.0164599+0.0103362j 0.00169523-0.00327519j -0.0351909+0.0619124j 0.0367174+0.0215112j 0.0124626-0.0384169j 0.0340134+0.016494j 0.0455379-0.0355013j 0.0519962+0.0580298j 0.0495833+0.0216061j -0.00565104+0.00353267j 0.0128412+0.00274798j 0.0120275-0.000919788j -0.008497+0.000699645j -0.0274634+0.00268653j 0.0114854-0.036226j -0.0220818+0.0316916j -0.0591753+0.0178364j 0.0419911-0.0124377j 0.0268925-0.0271655j -0.0128089-0.0625137j -0.0448519+0.0122981j -0.0715351+0.00697161j -0.109741+0.0240944j -0.0396588+0.0481751j -0.0042556+0.00840546j -0.0439676+0.024543j 0.0570586-0.069001j -0.016778+0.00770665j -0.00761228+0.173598j 0.0396567+0.04581j 0.0289694+0.0385928j -0.0179456-0.0606158j -0.0635454-0.080962j 0.00573643-0.0223942j -0.015427+0.0371939j 0.0680608+0.0247118j 0.0295365+0.105412j 0.0530567+0.0487103j -0.0325991-0.0450786j -0.00428063+0.0316436j 0.0863302-0.0550289j 0.0624882-0.0210958j 0.140117-0.0350682j -0.0156074+0.0125738j 0.0563552-0.0242699j 0.0476596+0.0993555j -0.0265389+0.0556563j 0.0162244-0.0870431j -0.0623591-0.0277532j 0.0311371+0.00542737j -0.0815198-0.0378993j -0.0443498-0.023395j -0.0488342+0.0172262j 0.0852479+0.0136885j 0.073601+0.0378879j -0.0637496-0.0751524j -0.060288-0.0461738j -0.0167112-0.0377376j 0.0651903+0.057126j -0.0916042-0.0902452j -0.0725078+0.0391784j -0.0597304-0.0264444j 0.0979715-0.0953215j 0.0411757-0.0184749j 0.000231763+0.0305123j -0.0788322+0.0121826j 0.0197692-0.0719827j 0.0380435-0.046479j -0.0353138-0.0228293j 0.0286318-0.00469362j 0.068705-0.0377863j -0.0453749-0.0383777j 0.05883+0.0183944j -0.0337691+0.0285321j 0.0282937+0.020979j -0.00384933+0.0521267j -0.0824186-0.167268j 0.0127572+0.0339163j 0.0142018-0.00442715j 0.0317026+0.070484j 0.00391449+0.0525634j 0.018534-0.0839728j -0.0243957-0.11233j -0.0290598-0.0236512j -0.0155048+0.0250812j -0.0200241-0.0521017j 0.00194072-0.0273512j -0.00712477+0.0889533j -0.0426269-0.0354332j 0.0363631-0.0908026j 0.0182243+0.0820275j -0.0710491+0.0846677j 0.019272-0.0783634j 0.056132-0.0909086j 0.0133416-0.0592182j 0.10063-0.0141559j 0.0249715-0.0534489j -0.028154-0.0181061j 0.0507722-0.1108j 0.0714238+0.0113074j -0.0237164+0.00665312j -0.0776009+0.00592857j -0.0860935+2.47118e-05j -0.034774+0.0167152j -0.00573677+0.0257011j -0.0097777-0.019102j -0.0390073-0.0517213j -0.0137583+0.0383042j 0.084665+0.0147448j 0.0341831-0.0690312j -0.0108106-0.0377347j -0.00950304-0.0422028j 0.0303029+0.0420694j 0.0113325-0.0610615j 0.0178805+0.0397352j 0.00983838+0.0129681j 0.00375285-0.0312467j 0.00457473+0.00178529j -0.011764+0.0196602j 0.00120634-0.0145025j 0.0222968+0.0245311j 0.0236346-0.00727461j 0.0248796-0.0378635j 0.054956-0.00380184j 0.00522618-0.0103241j -0.0466175-0.0567448j -0.0191319-0.0176547j -0.0273636-0.00498512j -0.0281382-0.00946877j 0.0134091+0.0551592j -0.00908881-0.0278391j 0.0367555+0.0353521j -0.0462887-0.0406789j 0.0553578+0.0209413j -0.113651-0.015745j -0.0515242+0.106863j -0.00567607+0.0221225j 0.0146575-0.019754j -0.0583402+0.0421515j 0.000659459+0.0243644j 0.0593702-0.0314979j 0.0366939-0.0423372j 0.173233+0.0562249j 0.0334266-0.132282j 0.0786749-0.0500835j 0.0237323+0.0506458j -0.078833+0.0671919j -0.0745282-0.0705263j 
-0.0210339+0.0629853j 0.0789091+0.0227099j 0.00236574+0.0111591j -0.0102776+0.032934j 0.0485749+0.0298872j 0.018978+0.0266974j -0.00640764+0.0276906j -0.00989417+0.0140015j -0.0134513+0.0101033j 0.000131269-0.0201478j -0.0136548+0.00115923j -0.00333009+0.0213803j 0.0302824-0.00649909j -0.0145219+0.0766418j 0.0429821+0.0161066j 0.0447026+0.0376161j -0.0935653+0.00417993j -0.0333471+0.0464335j -0.0259165+0.00957527j -0.0208792+0.00226582j -0.0115218+0.0045253j 0.00713514+0.00647678j 0.00377527-0.00800726j -0.00101936+0.0815992j -0.00675843-0.0476754j 0.0347308-0.0426551j -0.0273357+0.0493945j 0.0169387+0.00660672j 0.0782926+0.0474316j 0.0826765-0.065953j -0.041444+0.000431132j -0.00939143+0.0383459j 0.0393487-0.00649971j 0.0738634-0.000264603j -0.00855074-0.00262046j 0.000955032+0.0499606j -0.0549919-0.00181995j 0.0285863+0.0352559j 0.00546864-0.114278j -0.0643226-0.00406258j -0.146891-0.000662233j -0.18349+0.0517036j 0.0487498+0.132276j 0.0336618+0.13914j -0.0636976-0.0780194j -0.00729087+0.0389899j 0.0914414+0.144973j 0.0198062-0.034241j -0.0676289+0.0616314j 0.0462862-0.00725149j -0.0473894-0.0275329j -0.0215353-0.0138025j 0.0960684+0.0186537j -0.0150043-0.0402523j 0.0190375+0.00837352j -0.0111482-0.0394441j 0.00831521-0.00661234j 4.63569e-05-0.0824301j -0.0771755+0.0633666j -0.0306173+0.0136974j -0.00968048+0.00102782j 0.0613368-0.00287337j 0.0196214-0.103693j -0.103617+0.00158779j 0.0193718+0.0032796j -0.0334298+0.0316273j 0.0274945-0.0384956j -0.0196691-0.0242412j -0.0123701-0.057376j -0.00578116+0.0060685j 0.0572259-0.0512063j -0.0019355-0.0962674j -0.0235429+0.0735111j 0.0245126+0.00509305j -0.0793876-0.0196853j -0.0371983+0.0271216j -0.0439366+0.0151178j 0.000410098+0.0557318j -0.062441+0.0720186j 0.0425416+0.0578011j 0.0539896-0.0824587j 0.118158+0.0269889j 0.0235614-0.0620618j 0.0752374-0.0411342j -0.0950408+0.0817659j 0.0223649+0.00934058j 0.0477398-0.0556777j 0.0384809-0.0171309j -0.0446045+0.0281229j -0.109735+0.039169j -0.0146642-0.0135483j 0.041063+0.00287821j -0.0358079+0.00027186j -0.00284058-0.0824076j -0.112751-0.0120529j -0.00266119+0.0313964j 0.00370496-0.0188772j 0.00497604-0.010089j -0.025313+0.0541924j -0.00377931+0.0216172j -0.10827+0.00596777j 0.0854517-0.0160274j 0.0193691-0.0264856j 0.00172264+0.0324733j 0.104783+0.0336096j -0.0363341+0.0533849j -0.0515983-0.0192707j -0.0244043-0.0495383j 0.0497546+0.0858726j 0.062787+0.0900962j -0.015092-0.0297856j 0.118541-0.173627j -0.16795-0.0684095j 0.103005+0.102435j -0.0218143+0.0577099j -0.0810974-0.0262919j -0.00105102-0.0612393j 0.0348532-0.106838j -0.114919-0.130531j -0.0134771-0.0590955j -0.0117783+0.0637712j -0.0144698-0.0537313j -0.0465013-0.0159433j 0.0506594-0.0817138j 0.0377804-0.0289578j -0.00176426-0.0512845j -0.0064495-0.00926122j 0.0219093+0.0111018j -0.0134616+0.00527294j 0.0117598-0.0468225j 0.0157274-0.0131722j -0.0450109-0.0101154j 0.031195-0.0375795j 0.00326169+0.000893604j -0.0982738+0.0128362j -0.0118174-0.034087j 0.0467069+0.0424159j 0.000617173+0.0669231j 0.0111987-0.00235759j 0.0320472-0.0232134j 0.0619031-0.0349345j -0.0651047+0.117547j -0.0792216+0.0105376j 0.0317365-0.0235285j -0.0572301-0.00896781j -0.0507739+0.0234052j -0.00433776+0.0126489j 0.00573276-0.0884214j -0.0399133-0.0452282j -0.000403374+0.0237924j 0.0289505+0.026439j -0.0872338+0.0103374j 0.0394783+0.0754787j -0.0749639+0.0026998j 0.0334348-0.0283094j -0.0500773-0.0578704j 0.0643407-0.0405653j 
-0.0254669+0.0564349j 0.0594239+0.0223043j 0.0101642-0.0450925j 0.0663293-0.0806155j -0.0804365-0.0614251j 0.0127336-0.0452032j 0.00413561+0.00813776j -0.00435236+0.00415423j 0.0133248-0.000290009j 0.000481573-0.0334272j -0.00328843+0.00526392j -0.0104175-0.0360441j -0.0765123-0.0135063j -0.0351624-0.039683j 0.00875826+0.0287387j -0.0247963-0.065364j 0.0648095-0.054971j 0.0300843+0.0119467j -0.010986-0.0226585j -0.00108493-0.0192218j 0.02495-0.0198137j 0.0116222+0.0106156j 0.0217828+0.0183024j -0.0342569+0.00302788j -0.0382229+0.00834378j -0.0423365+0.0394659j 0.0215836+0.035459j 0.00802945+0.0123688j -0.00561497-0.00126054j 0.0576707-0.00442344j 0.0252903-0.0213501j 0.021515+0.0375719j -0.0246619-0.00461175j -0.00566591+0.00960107j 0.0329824+0.0502474j 0.00609334-0.00686876j 0.00730805-0.0201948j 0.0236015-0.0242379j 0.0150535-0.0419457j 0.00151016+0.0175137j 0.0667054+0.0562961j 0.0330701-0.0285669j -0.00111012+0.00309004j -0.0676136-0.0203305j -0.0185274+0.0471863j 0.0296835+0.0129441j -0.00839337-0.0869793j -0.00517744+0.013785j 0.00281175+0.0308797j -0.0910803+0.0464715j 0.00729921+0.0172679j 0.00157544-0.0636354j -0.0401025-0.0451458j -0.0614468+0.0240603j -0.0507236-0.0289438j 0.00616222+0.0264566j 0.069074-0.00316422j -0.0326554+0.0580336j 0.0225631-0.0590646j -0.012383-0.0365506j 0.00390943+0.0154773j -0.00696138+0.0249613j -0.00112956-0.0161881j -0.0302298-0.0382914j 0.00961836+0.038785j -0.019673-0.0398465j -0.028131-0.007232j 0.0650354+0.0924482j -0.0421699+0.00244188j -0.0135095+0.000282337j -0.0365397+0.0130053j -0.0954477-0.00746791j 0.00177794-0.003931j -0.0309553-0.0791857j -0.0164429+0.00756333j 0.0406934-0.0247165j -0.0377097-0.0364524j -0.0456327+0.0171194j -0.0401471-0.0171172j 0.0901493-0.000490467j 0.0399551-0.0305012j -0.0268946-0.0240044j 0.00656199+0.0683984j 0.0160484-0.0420609j 0.0338099-0.130127j 0.0478309+0.0386994j -0.0209145+0.00431678j -0.0124725+0.035377j 0.0311142-0.0281064j 0.0784836-0.00238093j -0.0483415+0.038282j -0.0851949+0.0128673j -0.0218841+0.0412089j -0.037828-0.0440782j 0.0127188+0.0313084j 0.0473949-0.00962787j -0.0368028-0.0178051j 0.0254971-0.00100613j 0.00804401+0.0205725j -0.0262449-0.0360134j 0.035703-0.00454634j -0.0586261+0.0391328j -0.0114102+0.024979j -0.0140552+0.0168479j -0.0664077-0.0335287j -0.0307117+0.0159334j 0.0220241+0.0297938j 0.0352511-0.0380447j -0.0623461+0.00764922j -0.00130463-0.016945j 0.000599303+0.0134055j -0.00995886+0.0822595j 0.0548308+0.0132589j -0.0928024-0.0488364j 0.0233713-0.0246453j 0.0235448+0.00658978j -0.0151783-0.0460983j -0.0239144+0.0593473j 0.00791319+0.050491j -0.0189942-0.0748851j 0.0179481-0.0136331j -0.0307189+0.055125j -0.00272654-0.0315263j -0.0342236-0.089692j -0.00774811-0.0371823j -0.00721012-0.000121385j -0.00316339-0.0169953j -0.0239333-0.0807403j -0.0170194-0.0299466j -0.000291974+0.0158329j -0.0188086-0.0441759j 0.0240754+0.0739889j -0.0384119+0.00577019j -0.016115+0.00853219j 0.03419-0.00551998j 0.0012632+0.00776859j 0.0226961-0.046576j -0.0169538+0.0478147j -0.0780208+0.0699968j 0.0615057+0.0396025j 0.0113646-0.00681129j 0.00773216-0.0113488j -0.0840962-0.0283197j -0.0657316+0.0321482j 0.056374-0.0156842j -0.0209453-0.0124138j -0.0146778+0.00531978j 0.0498864+0.00384577j 0.0406279-0.022734j -0.024282-0.0329878j -0.0314165-0.0633293j -0.0619797-0.0322523j -0.0837744+0.0999682j 0.101129-0.0868103j 0.104002+0.105886j -0.121851-0.0489849j 0.0576729-0.117964j 
