-0.00246239-0.00125994j 0.0014192-0.00308215j -0.0072458-0.00143011j -0.00497759+0.00867128j 0.0173501-0.00743131j -0.00111817+0.00625496j 0.0150247-0.00758553j -0.00490351+0.00771021j -0.015632+0.00255696j 0.00583969-0.00155236j -0.00304891+0.000982893j -0.00267749+0.00170659j 0.00678374+0.000116924j 0.000267496-0.000116744j 0.00623225-0.000488233j 0.000340843+0.000512912j 9.64267e-05-3.61603e-05j 0.00334661-0.00243972j 0.00533985-0.00152566j 0.0012116-0.00111412j -0.000686837-6.97366e-05j -0.00217389+0.000948741j 0.00206553-0.00166908j -0.004212+0.000508281j 0.00585928-0.00164897j 0.00243184+0.0022109j 0.00307184-0.000923898j 0.00132134-0.00251763j 0.00131856-0.000407057j -0.000350433-0.00144714j -0.00350437-0.000158591j -0.00366952+0.000189168j -0.00277412-0.00129384j 0.00403391+0.000948205j 0.000135644+0.00266617j 0.000562534-0.00197505j -0.00245408+0.000937236j 0.00151875-0.000852164j 0.00177921-0.00789477j 0.00126966-0.000152335j -0.00156737-0.0043887j -0.00160446+0.00837078j -0.00322807-5.54296e-05j -0.00155109-0.003052j -0.00499882+0.0126476j -0.000883178-0.00748255j -0.00139039+0.00722683j 0.0009718-0.0074132j -0.00244735+0.0113254j -0.000381069+0.0017118j -0.00287294+0.00650902j -0.0029623+0.00731895j -0.0031849+0.00254589j -0.00430442+0.00773738j 0.00216603-0.000844634j -0.00430707+0.00407915j -0.00290588+0.00637483j -0.00222479+0.00286866j 0.00152439-0.0024477j 0.00122337-0.00114063j -0.00218189+0.00427774j 0.00216822-0.000418064j -0.00176232+5.56769e-05j -8.91654e-05-0.00157356j -0.00178616+0.0033632j -0.000751516+0.00049496j -0.00324087+0.00310422j -8.00962e-05-0.000191723j -0.0064071+0.00654652j 0.00166413-0.00135347j -0.000259961+0.000446605j 0.00105786-0.00155839j -0.000896886+0.00101322j 4.27229e-05-0.000139904j -0.000132584+9.63461e-05j -0.000826267+0.00198762j -0.00243023+0.00354787j 0.00106035-0.00205713j 0.0036273-0.00280195j -0.00356564+0.00173354j 0.00175669-0.000744232j 0.00406173-0.00214531j -0.00209099+0.00143943j 0.000863135-0.000532365j -0.00255496+0.00149672j 0.00240503-0.00204537j 0.00398451-0.00198695j -0.00334178-0.00019459j 0.00146793-0.000393086j -0.0035907-0.00138816j 0.000410693+0.00383622j -0.000789474+0.0026461j -0.00208566+0.00312872j -0.00441497+0.00100169j -0.00091895-0.00442932j 0.00493466-0.00182492j 0.00122861+0.00430254j 0.00475698-0.00172371j 
0.00311429+0.00097515j -0.000192469+0.000859144j 0.00671579+0.00516153j 0.00230808+0.000728946j -0.0123729-0.0165382j 0.00210387+0.000223856j -0.00853293-0.0155199j 0.00361531+0.00458392j 0.00805858+0.0187754j 0.00114015-0.00690783j -0.00213994+0.00229844j 0.00101395+0.00406657j -0.00219819-0.00882028j 0.0015806+0.00162591j -0.00168153-0.00780356j -0.00110753-0.00137937j 0.000145536+0.000472803j 0.000619158-0.00597472j 0.00389366-0.00409177j 0.00156125-0.00201263j -0.000727585+0.000908733j 0.000183772+0.0015591j 0.00249057-0.00314839j -0.00219856+0.00504058j 0.00253878-0.00503812j 0.00043164-0.0016695j 0.00179678-0.0015351j 0.00123512-0.000468695j 0.000642437-0.00137533j 0.000886327-0.000785239j -0.000892062+0.00172453j -0.00279114+0.00347483j 0.000306123+0.00303036j 0.00405368-0.000237323j -0.00402976-0.00135005j 0.00369298-0.000335829j -0.00434024+0.00281444j 0.00286146+0.00230273j 0.00767087-0.000838581j 0.00689429+0.00211506j -0.000500354-0.00374197j -0.00699557-0.00125126j 0.00210291+0.00380186j 0.000907088+0.00337034j -0.0130165-0.000844753j 0.00295379-0.00218779j -0.00904609-0.000796519j 0.0082619+0.004532j -0.00963958-0.00503304j 0.000960075-0.0012133j -0.00478684-0.0014154j -0.00694819-0.0031878j -0.000701996-0.000230893j -0.006569-0.00314436j -0.00031858-0.000181946j -0.00519341-0.00157929j -0.00646496-0.00318631j -0.00386113-0.00167755j 0.00270198+0.00137796j 0.00149472+0.000483492j -0.00306175-0.00214538j 0.000579422+0.000579666j -0.000112916-0.000263353j 0.00177696+0.00107952j -0.00306263-0.00190958j -0.000290486-0.000194848j -0.00394612-0.00246301j 8.13077e-05+0.00029648j -0.00803102-0.00512132j 0.00221317+0.00152305j -0.000743123-0.000430342j 0.00231625+0.0015476j -0.00125169-0.00107667j -2.93551e-05-0.000168122j -0.000297193-0.000207065j -0.00184644-0.00110843j -0.00301155-0.0021462j 0.00208803+0.000995395j 0.00333994+0.00246945j -0.0020491-0.00204283j 0.00102681+0.00115812j 0.0030386+0.00303246j -0.0016839-0.00188711j 0.000966042+0.000677697j -0.00143053-0.00199701j 0.00208893+0.00206987j 0.00156164+0.00208994j -0.000592687-0.00132732j 0.000785704+0.000538256j 0.000250072-0.00154986j -0.00295981-0.000780353j -0.00175863-0.00120147j -0.00190268-0.00136711j -0.00124319-0.00190448j 0.00223658+0.000792449j 0.00149383+0.00188707j -0.000738819-0.00072392j 0.000424074+0.00084802j 
0.00351335-0.00537165j 0.00509191+0.00287453j 0.00628819-0.00281357j -0.00335053-0.00647047j 0.00245463+0.00173915j -0.00621664-0.00316615j 0.00358976-0.0049841j -0.00211182-0.00270128j -0.00608474+0.00148838j -0.000301254-0.00576653j -0.000592408+0.00328571j -0.00241758-0.00250447j 0.004955-0.00187209j -0.00169946+0.00125241j 0.000939187+0.00189644j -0.000567153-3.42863e-05j -0.000304453+0.000530055j 0.00639158-0.00037127j 0.00320288+0.000256394j 0.00461449-0.00191333j -0.000142546+0.00106702j 0.000262276-0.00425621j 0.00492359-0.000965412j -0.00286647+0.00219773j 0.00173456+0.00366108j -0.00309852-0.00132442j -0.000708163+0.0030982j -7.71033e-05+0.00392728j 0.000703319-0.000570708j 0.00129938-0.000781999j 0.00233105-0.00212174j 0.000561745+0.00308967j 0.00257082+0.0019904j -0.000656556-0.000425893j -0.00172684+0.00103876j 0.00155167-0.00211874j -0.00338987+0.00129296j -0.00310491+0.000640457j 0.00154152-0.000930483j 0.00241441-0.0057632j 0.00636523-0.0013968j 0.0008896-0.00305888j 0.00309-6.07456e-05j 0.000304195+0.00236814j 0.00322167+0.00591202j 0.00326678+0.000775996j -0.00186462+0.0074004j 0.00308373-0.00364636j -0.00107217+0.000687077j 0.00503624-0.00550624j 0.00332639+0.00164284j -0.00180143+0.00157541j 0.0104002-0.00169164j 0.0017118+0.000625456j -0.00718347+0.00167244j 0.00562204+0.00615794j -0.00283485+0.00111693j 0.000946603+0.00334582j 0.0017029-0.0011655j -0.00169478-0.000565775j -0.000817486-0.003616j -0.00511113-0.00175499j 0.00373026+0.00171291j 0.00209069-4.01736e-06j -0.0022674-0.00101666j 0.00318268+8.30089e-05j 0.000667216+0.00376323j 0.000535026+0.00033039j 0.000623941+0.006274j 0.000932024-0.0031884j -0.0013045+0.0011795j 0.00278188-0.00220686j -0.00138032+0.000685366j -0.000183628+0.0013762j -0.00139114+0.000170043j -0.00140031-0.000404034j -0.000355539-0.00175076j 0.000852471-0.000409854j -0.000506223-0.00294854j 0.00326678+0.0019424j -0.000853017-0.00190316j 0.00126316-0.00400652j -0.00226268+0.000526303j 9.14251e-05-0.00297186j -0.00166839-0.000309152j 0.00356832+0.000687235j -0.00231878+0.00226759j 0.00296255+0.00369453j -0.00294606-0.00244984j -0.000836841+0.0033618j 0.00010201+0.000936989j -0.00267985-0.00299882j 0.00352735-0.00337741j 0.00315304+0.00292391j 0.00102743+0.00529003j -0.00623252-0.00182703j -0.0033251-0.0159507j -0.0156541+0.00254255j 
-0.00440594-0.00138311j 0.00218661-0.00655664j -0.00167108-0.00436147j -0.00741653+0.00697478j 0.00208789-0.00340474j -0.00621216+0.00951826j -0.00593816-0.000557764j -0.00607456+0.00407062j 0.00303769+0.00438764j -0.010069+0.00661788j 0.00716032-0.00250648j -0.00665715+0.0023811j -0.00423942-0.00451783j -0.00077942+0.00104246j 0.00272223-0.000812321j 0.000762447+0.000526248j -0.000998868+0.00114355j 0.00160749-0.00357293j -0.00359929-0.000908258j -0.00245297-0.0039781j 0.00165582-0.000170188j -0.00369773-0.000701101j 0.000999055-0.00361241j 0.00379539+0.00256176j 0.00237706-0.00125963j -0.0041751+0.00112279j 0.00202166-0.000264422j 0.00522122+0.000133067j -0.00152665-1.30002e-05j 0.000317432+0.000429272j -0.00235869-0.00215449j 0.00377127-0.0020941j 0.00211395-0.00260662j -0.0023833-0.00184638j 0.00164927+0.00159804j -0.00212753-0.00098229j -0.000273464+0.00022478j -0.00164564+0.00123329j 0.000460077+0.00406077j -0.00718496-0.00268076j 0.00285922-0.00260374j -0.00554108-0.00259018j 0.000319329-0.00607992j 0.00482481-0.0031253j 0.00530748-0.00289428j 0.00500176+0.00315748j 0.00482154+0.00336889j 0.000967764-0.00369781j -0.00388516+0.00547058j -0.00582673+0.00249345j -0.00438079-0.00536626j -0.000735673+0.000265388j -0.000664267-0.00252849j -0.00314532-0.00114754j 0.00154953+0.00366271j 0.00321585-0.00374888j -0.0020862-0.00145646j 0.00234885+0.000867856j -0.000262807+0.000390737j -0.000353663+0.00160413j -0.00401343-0.000208235j -0.00140623-0.000719985j 0.00104486+6.12198e-05j 0.000715091-0.00158588j -0.00224786-0.00151107j -0.000368741-0.000353293j 0.00117657-0.000331762j 0.000657822-0.00164097j 0.00240521+0.000210096j -0.00162482-0.00165028j 0.000409567+0.000501496j -0.000704306-0.00127942j -0.000586205+0.00129889j 0.000652634+0.00289601j 0.000563999+0.000143022j -0.000558515-0.000180577j -0.00267232-0.00117145j -0.000397176+0.00259476j -0.00168297+0.00105233j 0.000187805-0.000636428j -0.000505305-0.00127439j -0.00159015-0.00124762j -0.000326311+0.00189588j -0.00186588-0.00110154j -0.00176964+0.00171247j 0.00056574-0.000705873j 0.00220871+0.00160119j 0.00240397-0.000655213j -0.00229139+0.000688148j 0.00194891+0.00222582j -6.15918e-05-0.00129208j -0.00235185+0.000139835j -0.00261146-0.00270735j 0.00141306-0.000818653j 0.00407347+0.00109418j -0.000922597+0.00325797j -0.0123273-3.29965e-05j 0.00144163+0.0112629j 
0.00377954-0.000181021j -0.00448918+0.00134269j 0.00330121-0.000721123j 0.00820403+0.00310106j -0.00529872-0.00159959j 0.0071753+0.00768366j 0.000726648+0.00381297j 0.00409434+0.00608374j 0.00180738-0.000370883j 0.00887998+0.0125148j -0.00312236-0.00931726j 0.000131588+0.00840581j -0.00146242+0.00354713j -0.00173753+0.00334091j -0.00108364-0.00358597j 0.000270057-0.0023827j 0.000358913+0.00333492j 0.00359441-0.00229078j 0.000923881+0.00876721j 0.000736423+0.0024896j -0.000468545-0.00134849j 0.000851-0.000405786j 0.00213253-0.00298493j 0.000426195-0.00317993j -0.00138233+0.00177651j -0.00379842+0.00449265j -0.00275107+0.00201807j -0.00029869-0.00205356j 0.000647123+0.00169229j 0.00301345-0.00160481j 0.000549662+0.00174544j -0.00197801-0.00136568j 1.36097e-05+0.000352972j -0.00463692+0.00355647j 0.000209312-0.00286954j 0.000525947+0.00169558j -0.00431813+0.00103475j -0.00335261+0.00369492j 0.00819153+0.000329527j -0.00083123+0.00468943j 0.00613155-0.00508531j -0.0017998+0.00212206j -0.00520346-4.90625e-06j -0.00404919-0.0034654j -0.000478658-0.00226634j 0.0087698-0.00574115j 0.000816236+0.000464921j -0.000883456-0.00301351j 0.00696524+0.00295966j 0.0116294+0.000901314j -0.00353933+0.0072156j -0.00171136+0.00139502j 0.0115514-0.000874931j 0.00166946+0.00355987j -0.00544997-0.00046155j 0.00175969+0.00214235j -0.00615095+0.00287729j 0.00285834+0.000568189j 0.00246868-0.000387452j -0.000426395-0.000602573j -0.000124318+0.00101198j -0.00877905-0.000300499j 0.00619407+0.000490853j 0.000940203-0.000373411j -0.00518399+0.000858817j 0.00394345+0.000748147j 0.000805923+0.00167668j -0.00176695-4.16951e-05j 0.00251204+0.00259574j -0.00165553-0.000876916j -0.000837257+0.000183793j 0.0014503-0.000632086j 0.000974569+0.000684373j 0.00465107+0.000531903j -0.00188434-0.000530984j -0.00256982-0.000109933j -0.0014287+0.000673101j 0.00641261+0.000723664j 0.000657575-0.000542186j 0.00470592+0.00216019j -0.00389225-0.0012651j -0.0013513-0.00178978j 0.000854964+0.000649808j -0.000840178-0.000328727j 0.0023564+0.00151967j 0.00287357+0.000980695j -0.0023762-0.000322621j 0.00367532+0.00164054j -0.00199839+0.000172839j 0.00371848+0.00158154j -0.00313365-0.000517457j -0.00246556-0.00114813j 0.00115103-0.000461274j 0.00414876+0.00130492j 0.00359695+0.00209056j -0.00400116-0.000770782j -0.00158446-0.00242382j -0.00378625-0.00141339j 
-0.00827138-0.0012249j 0.00105576-0.00591433j -0.00481885-0.00221523j 0.00198996-4.88893e-05j -0.0014055+0.00104537j 0.0107696-0.000576353j 0.00110192+0.00288943j 0.00483421-0.00122138j 0.00389182-0.00149939j 0.0149278+0.000845756j -0.00892323-0.00100236j 0.00943874+0.00144439j 0.00135953+0.000357691j 0.00424887+0.000499333j -0.00450002+0.000716849j -0.00255795+0.00143164j 0.00424782+0.00151125j -0.00387832-0.00320702j 0.0103616+0.00136096j 0.00115682-0.00269218j -0.00119503-0.00131559j -0.0031333-0.000550364j -0.00469186-0.00413652j -0.00164328-0.00141834j 0.004028+0.000644793j 0.00473269+0.00642355j 0.004925+0.0025109j 0.000868952+0.000248708j 0.000901344-0.000227555j -0.00254341-0.000525432j 0.00125853+0.000657029j 0.000889877-0.00245419j 0.00161966-0.00291498j 0.00359955+0.000149935j -0.00311179-0.00108007j 0.00164377+0.00233247j -0.000514497-0.00242393j 0.0031843+0.00126592j 0.000206371+0.00107527j 0.00192746-0.000668107j -0.00415407-0.00293352j -0.00208177-0.00295623j 0.00222155+0.00212599j 0.000566025-0.00142788j 0.00094192-0.00035531j -0.00418036+0.00401258j 0.00185534+2.6534e-05j -0.000571744-0.00062279j -0.00366026+0.00215046j -0.00669249+0.00168347j 0.00421191-0.00413532j 0.00073389+0.000337157j -0.00474398+0.000417646j -0.00155283-0.00139964j 0.00305067+0.00276402j 0.00220743-0.000666259j 0.00267452-0.00204015j -0.000168927+0.00137446j -0.00095609-2.82725e-06j -7.97054e-05+0.001665j -0.00232268-0.00211696j 0.00386835-0.000841267j -0.00288107+0.000378231j -0.000268104-0.00084241j 0.0015322-0.00204343j -0.00138524-0.000652032j 0.000575097+0.000265063j 0.00157699-0.00135435j 0.000758374+0.000486342j 0.00042261-0.00208622j 6.81255e-05+0.00114249j -2.20113e-06-0.0014719j -0.00203419+0.00081998j -0.00266473+0.00276122j 0.00120078+0.000343236j 0.00159565+0.000188814j -0.000549257-0.00174581j -0.00574233+0.000906528j -0.00291182-0.000148305j -0.00237793-0.00157069j 0.00224975-0.000738115j 0.000217953-0.00101968j -0.00145472+0.000991213j -0.00150088-0.00249056j -0.00406985-0.000325478j -0.00135445-0.00160075j 0.00229667+0.00256442j -0.000102132-0.000887789j -0.00220818-0.00119483j -0.0024954+0.00121058j 0.00310564+0.00148843j -0.000514696+0.000471905j -0.000351401-0.00226248j -0.000895707+0.000246212j -0.00127873-0.00084063j -0.000222638+0.000984514j -0.00969123-0.0045667j -0.00328246+0.0112144j 
0.000305912+0.0053385j -0.00732945+0.000694846j -7.57429e-06+0.00111465j 0.00269136-0.00342573j -0.00134619+0.00280252j 0.00187022-0.00862778j 0.00379421-0.000928328j -0.000233689-0.0035459j -0.000239597-0.00271733j 0.00545457-0.0132098j -0.00253995+0.00680753j 0.0010774-0.00701727j 0.000448187-0.00216889j -0.000809425-0.00198258j 1.83375e-05+0.0036069j 0.00138386+0.00137099j 0.00231293-0.00246728j -3.42058e-05+0.00106405j 0.0035566-0.00817197j -0.00131272-0.0022883j -0.00178414+0.00147382j -0.000650153+0.0011735j -0.0028004+0.00156874j -0.00193818+0.00233933j 0.000954899-0.00271323j 0.00463717-0.00270696j 0.00218136-0.00292917j 0.000887747-0.000681902j 0.000166611-0.000661359j 0.000917958+0.000636498j 0.00192436-0.00235605j -0.00290478-0.000424783j -0.00211628-0.00181835j -0.00216949-0.00120591j -0.00174734+0.00311825j 0.00329853-0.00256214j -0.0061154+0.00328547j -0.0013272+7.28772e-06j 0.00523026-0.002041j -0.00159208-0.00192122j 0.00196401-0.00102981j -0.00418738+0.00198445j 0.000481419-0.00347685j -0.00272355-0.00100533j 0.00210599-0.00122744j 0.00949317-0.00037037j 0.000490632+0.00148712j 0.000136648-0.00143575j 0.00559956+0.00338422j 0.00793428+0.00242845j -0.00622821-0.00214538j 7.78633e-05+0.00019597j 0.0097208-0.00136505j 0.000608767+0.000955398j -0.00185922+0.00100006j 0.00227225-0.00300148j -0.00579137+0.00063795j 0.00524127+0.000572209j 0.00107484+0.000515278j -0.000136708-0.000177622j -0.00161828+0.0027763j -0.00800167-0.00106312j 0.00582092+0.000348137j 0.000391328-0.00138677j -0.00587981-0.000115122j 0.00215475+0.000852733j 0.00182395+0.000141249j -0.0021147-0.00114654j 0.00501364+0.000632499j -0.00401018-0.0010549j 7.6176e-05-6.73656e-05j -0.000481909-0.00102183j 0.00143251+0.00193281j 0.00596502+0.00251674j -0.000691273-0.000856266j -0.00175845-0.000515558j -0.00264103+0.000812107j 0.00586762+0.00458048j -0.00090166+0.00229813j 0.00307714+0.00211112j -0.0040071-0.00200622j -0.00322672-0.00107435j 0.00203844+0.0025606j -0.00300402+0.00108j 0.00165737+0.0045295j 0.000387528+0.00105898j 0.000199515-0.000941017j 0.00316056-0.000261407j -0.00332876+0.00301511j 0.00541736+0.00289874j -0.00154259-0.00392925j -0.0012452-1.64944e-05j -0.00152742-0.00123918j 0.00477777-0.000556445j 0.00428699+0.00327629j -0.00396094+0.00322436j -0.00926833+0.00704293j 0.0065121+0.00706472j 
0.000620364+0.00427154j 0.000680985+0.0029896j 0.000217052+0.00699029j 0.000743246-0.00425866j -0.000579847-0.0033781j 0.00283118-0.00795975j -0.00445918+0.00131035j -0.00206084+0.000630779j -0.00168275-0.00351808j -0.00208214-0.00733987j -0.00224364+0.000157592j -0.0093879+0.00297752j -0.00749259+0.00432824j 0.00245463+0.00308477j 0.00474425+0.0027053j 0.00272425-0.000138341j 0.00269963-0.0026371j 0.000544286-0.00107647j 0.00172667-0.00221596j -0.00634193+0.00139693j 0.00251024+0.000234195j -0.00372739+0.0015883j 0.000548436+0.00322496j 0.00534441-0.00289265j 0.00282763+0.00134293j -0.00281669-6.64516e-05j -0.00110927-0.0019439j -0.00155665-0.00175902j 0.000311692+0.00146006j -0.000175219+0.00172949j -0.0048989-0.00114115j -0.00197079-0.00153106j -0.00142557+0.000756745j -0.00307499-0.000773017j 0.00322573+2.79897e-05j -0.00184595-6.12974e-05j -0.000290323+0.00302661j 0.000779513+0.00151218j 0.00549986+0.00258804j -0.000546977+0.000752779j -0.00404032-0.00192038j -0.00453108+0.000647612j -0.0032067+0.00245401j -0.00438312-0.000662714j -0.00223205-0.0106453j 0.00487615+0.00035302j 0.00568007-0.00606203j -0.00740893-0.00412235j 0.00517847+0.00362682j -0.00142605+0.00105006j 0.000794604+0.00601282j -0.000434396+0.00187973j -0.00527141-0.00146122j -0.000950221+0.00595801j 0.00267881-0.00501388j 0.000665807+0.00182213j -0.00043038+0.000944261j -0.00294116-0.00402503j 0.000163966-0.00333208j 0.00408026+0.000998057j -0.00515461-0.00242535j 0.00049446-0.000396931j -0.00163166+0.00442082j -0.00140283+0.00369735j -0.000344155+0.00150531j -0.00073011-0.00327774j 3.32596e-05+0.00188732j -0.00120591-0.000196851j -0.00393119+0.00059721j -6.16913e-05-0.000929459j 0.002281+0.00285168j -0.00190222-0.00284897j 0.000638805+0.00304365j 0.000537805-0.0025544j -0.000737983+0.00173789j 0.000569075-0.00291793j -0.00130092-0.00149438j -0.00152858+0.00108499j 0.00279888+0.000501239j -0.00206242-0.000322959j 0.000637741-0.000696776j 0.000430349-0.0040326j -0.00212733-0.000793761j -0.00209987+0.000821587j -0.00100192+0.00122356j 0.00260653-0.00070738j 0.00387407+0.00203322j -0.000822455+0.00157528j 0.000600913+0.00225935j -0.00244573+0.00341586j 0.00518611+0.00210742j -0.00280102+0.00125482j -0.00206016-0.00464637j -0.0015368+0.00243262j -0.00395395+0.000486702j 0.00275778-0.00244685j -0.00132307-0.0024947j 0.00209969+0.00269616j 
0.000173758+0.000648527j 0.00127598+0.00105679j -0.00128654+0.00262784j 0.00105411+0.0015394j 0.000398695-0.000834229j -0.00359203-0.00468239j -0.00171871-0.00806294j 0.00482726+0.00352691j -0.0010581-0.00971271j -0.00463218-0.00730343j -0.00108108-0.00483701j -0.00112611-0.00183879j -0.00231298+0.000894134j 0.000533292+0.00607448j -0.00239007+0.000687702j -0.00205394+0.00235719j 9.68624e-05-0.00649821j -0.000765589-0.00567867j -0.00143289+0.0029978j -0.00125955+0.00102449j 0.00053883-5.18681e-05j -0.00189917+0.00370596j -0.00225963+0.00453949j 0.0023158-0.000688216j -0.00110595+0.000747748j -0.00367805+0.00269246j -0.00178043-0.00096721j -0.000227519+0.000334159j 0.000884499-0.00377522j -0.000187691-0.00127011j -0.000501846-0.00320194j 2.41709e-05-0.000396135j -0.00105598+0.00216168j 0.000704551+0.00442001j 0.00149844-0.000303837j -0.00234404-0.0021885j 0.0041031-0.00167687j 0.00328729+0.000875743j -0.00134524-0.00320491j -0.00113033+0.00516563j 0.000441259-0.00254912j 0.00293853+0.000258898j -0.00777427+0.00045062j -0.00175124-0.00412737j 0.000979845+6.32529e-05j -0.000517656-0.00366011j 0.00630333+0.000901539j 0.00146683-0.000734789j 0.000528149-0.00105513j 0.00758277+0.00689718j -0.000849657+0.0060016j -0.00291291-0.00378069j 0.00177264+0.0061545j -0.00521437-0.00489228j 0.00418901+0.00281372j 0.000738649+0.00501756j 0.00232316-0.00168464j 0.00199029+0.00224059j 0.00428732+0.00507352j -0.000595311+0.00195823j 0.000472656-0.00367742j 0.00140087-0.00169253j -0.00315337-0.00427917j -0.00317533-0.00516887j 0.000346072-0.00206825j 0.00271044+0.00495287j 0.000703514+0.00107956j 0.000172566-0.00107909j 0.000745295-0.00328224j -0.000841103-0.000841976j -0.00182079+0.00142788j -0.000157832-0.000996382j -0.00124632-9.94437e-05j 1.11327e-05+0.0052792j -0.00106369-0.00578924j 0.0008921+0.00181661j -5.03819e-05-5.80759e-05j -0.00060209-0.000269126j -2.71833e-05+0.0037564j 0.000889482+0.00143901j 0.000558942-0.000863695j 0.0015174+0.00209333j 0.00223921-0.000902201j 0.000659216-0.00426291j -0.00114821+0.000342112j -0.000506473+0.00502879j -2.17151e-05+0.00318752j -0.00174359-0.00125835j -0.00158547-0.000550713j -0.0011791-0.00406019j -0.00492437+0.00350267j -0.000458522-0.00636979j 0.00268344+0.00135171j -0.00285413-0.00230065j 0.00419881-0.00250009j 0.00270379+0.00541516j -0.000594773-0.00236737j -0.00150708+0.0019437j 
0.0020611+0.000459857j 0.00235072+0.00153709j 0.000795906+0.00114267j -0.00458631+0.00178704j 0.000512443-0.00116542j -6.10387e-05-0.00487299j 0.00958054-0.00396383j -0.00248248+0.00666232j 0.00959488-0.00495417j 0.00469434-0.00553544j 0.00597655-0.00337578j 0.00613042+0.00201182j 0.00180589+0.00148644j -0.00592847+0.00285817j -0.00160786-0.00381349j -0.00600897-0.00258347j 0.00715162-0.0041659j 0.00645982-0.00290852j -0.00554254-0.000222612j 0.000440939+0.00229641j 0.000443711-0.000967717j -0.00552992+0.000464742j -0.00598115-0.00115597j 0.000107045-0.00115478j -0.00126208-0.000622311j -0.00489629-0.000440189j 0.000644279-0.000331886j -0.000653397+0.00201401j 0.00553036-0.000113225j 0.0019424+0.000486883j 0.00384867+0.00176754j 0.00200748+0.00117591j -0.00148669-0.000629902j -0.00638173+0.00267018j 0.000140587-0.000956637j 0.00188897-0.000317587j 0.00666358+0.00524764j 0.000916752+0.0040917j 0.00509049-0.00297029j -0.00534649-0.00117997j 0.00113309+0.00351505j 0.000691362+0.00351023j 0.000662298-0.00473922j 0.0031304+0.000333731j -0.00687049-0.000356127j 0.00309085-0.00356743j -0.00131967+0.00108261j -0.00353551+0.00166868j 0.000989433-0.000252649j -0.00727883+0.00532229j 1.51272e-05+0.00131001j 0.00232739-0.00107432j -0.00858067+0.00254038j 0.00568312-0.00232351j -0.00423671+1.10777e-05j -0.00209606+0.00239972j 0.00169623+0.0017463j -0.00554005+0.000723482j -0.00541163+0.00116695j -0.000120003-0.000917716j -0.000272666-0.000205369j 0.00165268+0.000533096j 0.00483597-0.000214853j 0.00617779-1.82048e-05j 0.00263831+0.000780156j -0.00543483+0.000840554j 0.000342376+0.00118913j 0.00126975+0.000559454j 0.00208554+0.00186688j 0.000132835-0.000719911j 0.00104786+7.9439e-05j -0.00146159-0.00114348j 0.00182833+0.000288351j -0.00551571-0.00118884j 0.00465677-9.79913e-05j -0.00327706-0.00126208j -0.0013013-0.000827806j 0.000460426+0.000419362j -0.00223925-0.000593681j -0.00108004+0.00131233j 0.000537912-0.000222378j -0.0032881-0.0012889j 0.000446692+0.00145011j 0.00374553+0.00175532j 0.00025562-0.000111655j -0.0035811-0.00163259j -0.000835069-0.000103228j 0.00185029+0.000521909j 0.00192926-9.4848e-05j 0.00415663+0.0015222j -0.00224897-0.00462298j 0.00375572-0.000349689j -0.00287245+0.000166954j 0.00218458-0.000735393j 0.00343473+0.00488969j -0.00341058+0.00170671j -0.000285125-0.00213128j -0.000616781-0.000389798j 
