0.780965+1.09178j 2.70292+0.404054j -1.80183-0.229596j 0.674964-0.696663j 1.88856-1.21681j -0.172238+2.06898j 0.687884+0.456086j 0.394938+0.639714j 1.4258-0.391536j -0.147911+1.32463j 0.0312488-1.70071j -1.31387+0.885485j 0.016374+1.86886j 0.850771+2.47043j 2.29324-0.176803j 0.0148557-0.422302j 0.0583312-0.0760644j -0.890491-0.284546j -0.294348-0.376296j 0.309261-0.501018j 0.0842806-0.753737j 1.47729-0.315617j 0.969733+0.141821j -0.629973+0.131807j -0.0376837+0.228596j 1.56032-1.15436j 0.79623-1.40323j -0.224424+0.296361j -0.594037+0.745026j 1.56095+0.0324406j -0.269217-0.742939j -0.119477-0.69467j -0.891183-0.0256835j 0.781598+1.58826j -2.44335-1.59375j -0.607434+0.159139j 0.488413+0.224888j 0.638716-0.210314j -1.45489+2.57813j 1.44968+0.876686j -0.245828-0.055036j 0.0408223-0.0703505j 0.00348753+0.793762j 0.0900955-0.379497j 0.082573+0.187215j -0.800115+0.305186j 0.364074+0.828085j 0.122099+0.411618j -0.0513354+0.370478j 0.421678+0.29379j 0.946127-0.023928j -0.0117917-0.231507j 1.29562-0.210907j 0.273601+0.344296j 0.861158+1.23288j -0.488459+0.344135j 0.964129-0.194883j -0.755182+0.0730768j 1.37449-0.375918j -0.669941+0.205834j -0.333268+0.649447j 0.452892+0.671782j 1.3598+1.62283j 0.70889-0.173983j 0.245217-0.671015j 0.274053-1.52945j -0.835891+1.15453j 0.725225-0.194516j 0.304919+0.677762j -0.91337-1.51185j -1.26393+0.225735j -0.59277-0.343223j 0.832884+0.124929j -1.53369+1.15286j -0.19117-1.50185j -0.662066+0.520534j -2.17827+0.442573j 1.18735-1.65628j -0.56892+0.307601j -0.708009+0.121676j 0.961177+0.670474j 1.17165+0.603641j 1.23907-1.75334j 1.4123+1.48461j -0.814801-0.307303j -0.257557-1.48008j -2.53505+0.321099j -1.55415-0.0440347j 0.234597+1.97852j 0.273506-0.0467843j 0.0506447-0.250516j 0.469116+0.455606j 0.265153+0.13464j 0.215741-0.42217j -0.149131+0.831453j 0.472117-0.283394j -0.207813+0.432781j -0.0722588+0.0745512j 0.0332822+0.065982j -0.647875-0.233866j -0.00558515-0.0408711j 0.224793-0.158279j -1.06544+0.204258j 0.108956-0.0277134j 0.248315+0.0924193j -0.0647852+0.327651j 0.965078+0.244637j 0.160023-0.365418j -0.733666-0.307639j 1.09837+0.446278j -0.472555-0.988675j -0.130322-0.662391j -0.995352+0.403722j -0.289748+0.837868j 0.286258+0.145917j 0.736804-0.201777j 0.299335-0.152929j 0.835767+0.0996633j 0.11581+0.111736j -0.714056-0.0922598j -0.721708-0.129127j -0.638232-0.433176j -0.185506-0.629966j -0.260503-0.241246j 0.393638+1.4458j 0.567031-0.554976j 0.402339-0.57109j -1.72414+0.0880198j 0.742941+0.148931j 0.0793455-0.607228j 1.17435-0.282125j -0.166664+0.748506j -0.829184-1.1664j -0.282701+0.696903j 0.0651522-0.37457j 0.245452+0.342995j -0.746071-0.217778j -1.17407-0.610903j -0.139217-0.476565j -0.638145+0.317814j -0.280831+1.36636j -0.0678205+0.032375j -0.408571+0.0424741j -0.0347196+0.31882j 0.81731-0.695374j -0.48593-0.101434j -0.156567+0.267214j 0.0152367+0.330205j -0.558061+0.247226j 0.0506386+0.640777j 1.03986+0.44152j 0.805228-0.253564j 2.08746-1.42737j 0.770082-0.843065j 0.746599+0.129469j -0.791302+0.951434j 0.862127+0.19095j 0.465714-0.462958j -0.0480989+0.228188j -0.944427-0.427538j -0.616782-0.629265j 0.0948789-0.699176j -0.279538-0.705289j -0.226629+1.12115j -0.371143-1.09785j -0.588158-0.267327j -0.694513+0.975076j 0.0663881+0.320369j 0.980102+1.32645j 0.0207409+1.31243j -0.299941+0.850483j -0.693094-1.07317j 0.16045-0.743205j -0.184829-0.152915j 1.22649+0.141531j -0.690956-0.525788j 1.56126+0.445221j -1.64186-0.609906j 1.01618+0.710378j -0.512419-0.132869j 0.710423-0.36516j -0.118054-0.0785593j -0.429796-0.642467j -0.0557692+0.244627j 0.973453-0.816949j -0.129608-0.181617j -2.00585-0.0478763j 1.17206-0.40865j -0.23673-0.044113j -0.365605+1.39341j -1.32479+1.03124j 0.861365-0.900816j -0.270095+0.917745j -0.361476-0.296186j 0.249579+1.98429j -1.25485+0.592488j -0.600908-0.432063j -0.409887+1.3456j -0.192529-1.57053j 1.27346-0.519492j -0.593489-1.27642j 0.795263-1.21897j -0.403224+0.590894j -1.44619-0.71456j 2.99101-0.0448259j 1.01167-0.426756j 0.801431-1.65402j 0.0616713-2.48263j 0.0312104+1.16744j -1.56029-0.225917j 
-1.81591+1.34063j -0.234599+2.02262j 0.459385+0.711928j 1.53863-0.398517j -0.788394+1.64022j -1.91613-0.773743j -0.0868793-0.817437j -0.249226-0.419685j -1.39168-0.858944j 1.85899-1.49696j 0.505054-1.4893j -0.373673-1.70366j 0.256769+2.66731j -2.23845+0.558359j 1.42189+1.32579j 0.198842+0.493388j -1.21302+1.30015j -0.243318+0.704387j -1.29302-0.933198j 0.7143+0.515447j -2.52781-0.875786j 0.196406+0.134468j -0.00451067-0.145577j -0.792208-0.13921j 0.35799-1.80837j 0.813524-2.30368j -0.384423+1.49802j 0.422388-0.313013j -0.415252-1.1144j 0.0353753+1.36754j 0.829819-0.132416j -0.887697-0.173185j -2.02703+0.639587j -0.644017+1.26148j 2.05801-0.38822j 0.174802-0.0726221j -0.207523+1.05066j 1.54685+1.189j -1.24632-1.452j -0.724267+1.62932j 0.472019-0.205782j 0.634022-1.01352j -0.148671+0.0440277j 1.21043+0.951181j -0.112263+0.483475j -0.834747+1.14599j -0.765554-0.122667j 0.14071+0.384246j -0.213635-0.23777j 1.99752+1.07778j 0.400739+0.635343j -0.173603-0.403033j 0.762712-0.158674j -1.38717-0.462901j -1.21966-0.455699j -0.369154+1.13072j -0.404241+0.210366j -0.37293-0.281447j 1.26666-0.587032j 0.0417538-1.46242j -0.0564171+0.728871j 0.390232-1.66276j -0.00320489+0.37471j 0.638458-0.625254j 0.500345-0.188441j 0.158245+1.84818j -1.15499-0.671476j 0.0144204+0.475928j 0.833103+0.394759j 0.00557501-0.3088j -0.287436+0.477605j 1.60906+0.121388j 0.431177-0.176261j -0.840416+0.0906586j 1.68525-0.371544j 0.236408-0.142318j 1.79199-0.936352j -0.529213+0.22411j 0.416601+0.897567j -0.036261-0.00632508j 0.144383+0.943611j 0.106897+0.483399j 1.28431+1.08303j -1.11045-1.21387j -0.978445-0.455967j 0.409961+0.277664j 0.42266-1.62633j -0.800829-0.113231j -0.97058+0.45328j -0.127168+0.525328j 0.823331-0.228408j -0.528288+0.483607j 0.398119+1.06889j 0.18028+0.314068j -0.605966+0.663372j 0.743798+0.868866j -0.733974+0.165886j 0.284162-0.124328j 0.23842+0.552347j 0.828165-0.704444j -0.0891899-0.697458j 0.423291-0.26101j -1.25603-0.0589256j 0.386722-0.552304j 0.0156015-0.301993j -0.442348+0.745397j 0.623643+1.03031j -1.68092+0.722522j -0.311657+0.417709j 0.137021-0.179812j -0.847496-1.06645j -0.218266-0.554538j 0.0712464-0.245242j -0.766161-1.12156j -0.279543-0.458284j 0.0595967+1.19683j 0.133642-0.438436j 0.668755+0.401687j 0.655665+0.378888j -0.621523-0.566274j -1.20129+0.76588j -1.65338+0.214963j -0.906457-0.457601j 0.134502+1.29356j 0.804713+0.24327j -1.17538-1.32345j -0.576883-0.944255j 0.53781-0.710444j 0.367764-1.49442j 0.250142-0.453165j -0.0556133-0.188732j -0.918806-0.0309099j 0.811095-0.500968j 0.319024-0.586641j 0.334034+0.309063j 0.0699724-0.275293j 0.155786-0.0780798j 0.245207-1.14364j -0.831935-0.0185573j 0.0825754+0.699787j 0.518055+0.715075j -1.36855+0.978797j -0.00724674+0.769603j 0.304508+0.297751j 1.26684+0.623805j -0.0242297-0.154682j 0.79978-0.130211j 1.292+0.769551j 0.500297+1.26054j 0.339042+0.770507j 0.449813+0.133694j -0.560953+0.731071j -0.00541436-0.404366j -1.1755+1.03685j 0.399673-1.46515j 0.194868-1.17097j 0.376516-1.43159j 0.0372374+0.225765j 0.0488379+0.000289957j -0.499997-0.434881j 0.53743-0.00640583j -0.99697-0.339078j -0.849609+0.558751j 0.708846+1.28647j 0.682079+1.04118j -0.736479+0.516164j -0.775885-0.0811152j -0.088133-0.133627j -0.328356+1.04003j -1.51237+0.513072j 0.324689+0.191533j 0.23032+1.06288j -0.311115-1.13832j -0.0413949+0.765402j 0.133659-0.24574j -0.383557-0.0938789j -2.56973+0.184938j -0.195525+0.855671j 1.03742-0.467104j -0.0842854+1.07944j -0.696372-0.863914j 0.151522-0.327782j -0.153824-0.758181j -0.396872+1.44108j -1.50746+0.46306j 0.497231-0.312169j -0.0945294+0.00314704j -0.0127279-0.969032j 0.361985-0.673126j -0.350457+0.605469j -1.18176-1.22357j -0.971976-0.558888j 0.949541-0.667869j -0.00576607-0.333667j -1.10664-2.22488j -0.0206693+1.55952j -1.23063-1.08742j 0.148217-0.0754966j 0.533661+1.21767j 0.307311-0.184089j -0.839725+0.541655j -0.0974451-0.371974j 0.210967+0.497861j 0.759843-1.85633j -1.10414+0.721306j 1.29506-0.390318j -0.385995-0.486111j 1.11828-0.041416j 0.667881+0.997838j -0.700571-0.388029j 
0.864445+0.457997j -0.844838+0.351045j 2.33825-1.02426j -3.2639-0.691094j 0.528722+0.0319845j 1.91344+1.00221j -1.35952-0.562266j 0.46202-2.1202j -0.766986+0.305572j 1.88414-0.141033j -0.637963-0.136495j -0.995541-0.324246j 0.986353+1.5575j 0.0336572+0.369012j 1.06231-0.500613j -0.0597735+0.470946j -0.460508+0.532432j 0.314998+0.723006j -1.8518+0.802081j -2.03233-0.223787j -0.196911-0.460453j 0.711626+0.340995j -0.643719+1.24183j 1.35606+2.97503j 2.13497+1.67691j 0.882262-0.137058j 1.72528+0.310198j -1.50816+0.797216j 0.124982-0.477127j 0.0933596-0.177251j -0.910698+2.24725j 2.01109-2.49927j -0.545987-0.255624j 0.144331-0.468236j -0.455217-1.00966j -1.91104-0.209536j -1.80178-0.32409j 0.0223149+0.454987j -0.215021+0.372173j 0.0468372+0.21685j -0.119615-0.115781j -0.622039-0.817542j 0.921613+0.176938j -0.943538+0.218566j 1.67863+0.629311j 0.558887+0.78116j 0.0695447+0.980526j -0.391034-0.70489j 1.88243-2.11631j 0.0617939+1.28274j 0.571666-1.2212j -0.919389+0.0518928j -0.321896+0.455091j 0.306869+1.63308j -0.543106+0.399714j -1.16645-0.185073j -2.16725+0.33425j -0.718431+1.98033j 0.0921016-1.88987j 1.00806-0.672514j -2.37352-0.0071573j -0.506328-0.345104j -0.911154-0.967454j 0.960329-0.77028j -1.10386+0.885662j 1.89762+0.206841j 0.111898+0.406587j -0.0647007+0.147813j 2.20066-0.963281j -1.28174+0.558747j -0.487707-1.74201j 1.4374+1.25546j -0.0939758-1.0802j 0.308705-0.153354j -0.537485+0.0110773j 0.53387+0.11216j -0.168871-1.94994j -1.48339-0.720569j 2.41438-0.118373j -0.700198+0.874794j -0.617638+0.611584j -0.621775-0.625164j 0.355163-0.393951j -0.933007+0.409315j -1.21585+0.456603j -0.451918+1.51585j -0.342057-0.052668j 0.578722-0.00461015j 0.0458484-0.224584j 0.349969-0.0733083j -0.653429-0.368113j 0.14817+0.0109325j 0.106158+0.0697038j 0.28641-0.997323j 0.362354-0.378469j 0.702386-0.454577j 0.543042-0.939701j -0.0876747-0.876082j -0.637422-1.00216j -0.704244+0.536479j -0.171391-0.371338j 0.841311+0.665157j -0.0983851-0.0201848j -1.71984+0.718204j -1.03389+0.78907j 1.25458+0.299383j -0.855554+0.787445j 0.172882+0.777874j -0.385332+1.23825j 0.869724+0.814715j 0.287224-0.029507j 0.487874-0.765857j 1.02328+0.233847j 0.73162+0.527499j 0.837228-0.368032j -0.833371-0.489412j -1.0929+0.834598j 0.129615+0.709087j -0.541921-1.02484j -0.437883-0.686643j -2.14801-0.313104j -0.677221+0.0102429j -1.89285+0.375738j 0.961525-0.310564j 0.0504613-0.70539j 1.19606+1.13474j 0.935797+0.521876j -0.20316-0.279286j -0.596168+0.264053j 0.670222-0.859937j 0.412032-0.190406j -0.925352-0.970393j -0.811128+0.399651j -0.0579531+0.676911j -1.07009-0.573843j -1.26083+0.423268j 1.5459+0.764114j 0.632528+0.177257j -0.947829-0.832666j -0.207699+0.78703j -0.838925-0.451601j -0.293785-0.188167j -0.0845154+0.609925j 0.144049+1.00416j -0.278195-0.654549j 0.125531-0.0630713j 0.0315767+1.59017j -0.365436+0.136376j 0.433908+0.374808j 0.868807+1.99986j 0.440896+1.62937j 0.802888-0.10443j -0.347746+0.684683j -0.0478016+0.442225j -1.81194+0.624731j 0.227096-0.223503j 0.350312-0.0711466j 0.769998-0.51761j -0.451497-0.825896j -0.971052+0.870587j -0.244731-0.316305j -0.347562-1.11061j -1.19334-0.418085j -0.392079-1.45443j 0.350883+0.718466j 0.0643842-0.921248j -0.140986-1.04908j 0.225705+0.343339j -0.00337432-0.165334j 0.580494+0.00818492j 0.148908+1.82793j 0.794345+0.373818j 1.20297-0.824137j -0.61939+1.0704j 0.559283-1.60078j 0.782633-0.17142j 0.345401+1.29926j 0.988303+0.430013j -0.112765+0.177003j -0.908825+0.914636j 0.17901-1.50004j -0.868437+0.580953j 0.70832+0.182426j 1.14651+0.428404j -0.196464-0.12598j -0.405774+0.4789j 0.307573-0.930103j -0.723519+0.413724j -0.361411+0.138417j -0.0331767-0.386755j -0.147291+0.784414j -0.0401937-2.19757j 1.90456+0.180058j 0.904025-0.852587j -0.842163+0.475501j 0.585876-0.254832j 0.121454+0.519144j 0.0343525-0.157816j -0.0741667+1.39571j 0.938875-1.08687j -0.318702-0.429634j 0.636914+1.17567j 0.544041-0.0900245j -0.5298+0.121378j -0.00065494-0.224171j 0.251086-0.531232j 0.921606+0.775925j -0.420997-0.252644j -0.473021-0.633357j 0.351521+0.0703559j 
1.09511+1.79611j -0.132897+2.06208j 1.33902-1.12549j -0.949104-0.62135j 1.10186+1.19864j -0.543389+0.887389j 0.963428-1.39184j 1.32612+2.59684j -2.21861+0.505226j -3.09734-0.60692j -1.20369-0.982049j -0.0971046-1.63822j -0.0554823-1.16923j -0.897787+1.46073j 0.167438+0.501034j -1.75344-0.508967j 1.69103-2.37824j 0.27434+1.91129j 2.36058+0.940509j -0.114161-0.665391j 0.05834+0.412472j 1.2905-0.652278j -2.59107+1.0098j 0.500724-1.12326j -0.276194-0.920696j 1.00942+1.78344j 1.88569+0.901813j 0.284568-0.242392j -0.235258-1.27367j 0.978954-1.01776j 1.51911-0.477359j -0.0905971-0.350108j 0.880849-2.01776j 0.335138-0.0158607j 0.633572-1.74176j -0.121088+0.610075j -0.0608851+0.326822j -1.49902-0.842682j -1.05525-0.335134j -0.153025-0.409327j -0.558278+0.454401j -0.703541+0.758264j 1.02333+0.428239j -0.14574-1.66642j -0.377694-1.28854j 0.349458+1.01718j 0.160553+0.290821j 0.5704-1.67487j -0.771619+1.25913j 0.448364-1.84947j 0.382545-0.476226j 1.01218+0.500951j -0.603733-0.0603217j -1.62941+0.332947j 0.070012+0.855549j 2.2095+0.0289334j -1.35648+0.0403952j 0.324732-0.882583j -0.624977+0.162198j -1.02113-0.351901j 1.25973-1.11145j -0.942101-0.999371j -0.283372-0.283883j -0.897063+0.33735j 0.295936-0.273816j 1.14753+1.83604j 0.357784+1.4049j 2.97361e-05+0.509684j -0.426126-0.258588j 1.38257+0.255687j 1.30079+0.209056j -0.258507-0.893134j -0.538784+0.412778j 0.635744+0.984799j -0.305402-0.315164j -0.547576+0.0326423j 1.27705-1.78248j 0.470865+1.50979j -0.107307-0.552424j -0.21826-0.309635j 0.147528-0.941622j 0.669878-1.08252j 0.214906-0.0419515j -1.54814+0.0724626j 0.600589+0.981082j 0.337605-0.233064j -0.331293-0.196905j 0.66026+1.05619j 0.556403-0.162899j 0.581002-0.197933j -0.676472-0.738598j 0.848346+0.259892j 0.816596-0.978907j -0.0185249-0.558739j 0.917328+0.599339j 0.240647+0.544939j -0.762155+0.549716j -0.590065+1.38432j -0.887634-1.35773j -1.26631+0.156838j -0.32061-0.0298423j -0.596039-0.0135784j 0.148159+0.989713j 1.56508+0.606597j 1.08561+1.62151j -1.98907+1.22144j -1.26558+0.346445j 0.947296+0.138853j -1.05769+0.484765j 0.161636+0.672646j -0.706533+1.08742j -0.386237+0.133215j 0.339938+0.631558j 0.184575+0.373852j -0.385568-0.931374j 0.27446-0.641249j 1.10267+0.0240727j -1.42735-0.00669163j 0.0207677+1.39946j -0.879387-0.189832j 0.327294+0.132584j 0.229973-1.39309j -0.589577+0.715491j -1.78588+0.051021j -0.124817+0.360488j -0.606831-0.0483924j 0.491293-0.404595j -1.14815+0.052368j -1.71081-0.597415j 2.29542+0.757378j -0.410935-0.31368j 0.0423473+0.237053j -0.282528+0.875776j 0.857916-0.747937j -0.722019+0.800247j 1.1088+0.246757j -1.09761+0.853583j 1.09192-1.01819j 0.0684138-0.148732j -0.308635-0.180018j -0.139995-0.192239j -0.26807-0.257021j -0.485719-0.261525j 0.194384-0.138266j 0.0160522-1.41387j 0.00330293-0.201891j 0.826121-0.0826926j -1.05746+0.775128j -1.15793+0.0904277j 0.454852-0.135456j 0.138013-0.859741j 0.286364+1.24418j -0.330762+0.15237j 0.903185+0.717862j 0.141511-1.6j 0.180143-1.23365j 1.36609+1.15919j -1.06747-0.479595j -0.481203+0.606719j -0.288586-0.135187j 1.46504+1.7073j 0.304112-0.257936j 0.0445494-0.0210155j -0.397568+0.162109j 0.169053+0.29313j 0.0348074-0.725822j -0.356974-0.632598j 0.274593+0.253206j 1.10341-0.0130777j 0.216408+0.643275j 0.930626-0.970808j -0.818856-0.635317j 0.508781+0.0791661j -0.775732-0.345214j -0.968885-0.484624j 0.0121257-0.20595j -1.97812+0.736038j -1.13603+0.446631j -0.977032+1.64847j -0.282754-0.223731j -0.0653661-0.148623j -0.475641+0.622587j -0.0500582-0.0814964j -0.446919-0.878433j -0.865628+0.636011j -0.0238019-0.32223j -0.278402+0.0253748j 0.0993894+1.55511j 0.581513+0.162532j 1.51901+0.64072j -0.829466-0.21359j 0.50452-0.271823j 0.420144-0.714199j -0.050641+0.75296j -0.339143-0.835237j -0.877841-0.512903j 0.438859+0.69106j -0.443204+0.606934j 1.00362+0.0821891j 0.0990103-0.795508j 1.19056+0.236271j -0.309091-0.370447j 0.038196+0.931009j 0.237526+0.307616j 0.508217+0.748864j -0.844976-1.02148j -0.0992909+0.448119j -0.410975-0.228163j 0.302577-0.873268j 0.241754+0.483675j 
1.04663-0.725901j 2.79449+0.1287j -1.02576-2.24662j 0.584056+0.984802j 2.20324+0.721376j -1.35758+0.588892j -2.26484+1.18847j -1.21687-1.62099j 0.646372+2.94081j -0.740216-0.748674j 1.01306+1.6382j -1.72616-0.375369j -0.334089-0.684243j -1.31917+0.382495j -0.260735+0.840425j 0.317965+1.50325j -0.691906+0.636558j 3.15257+0.210127j -0.62901+0.211065j -0.73143+0.396206j -0.808453+2.82622j -1.69541-0.481247j -0.104167+2.33762j 0.496002+0.787581j -1.23057-0.306598j -1.82962-0.432396j 1.70705+0.457011j -0.43272-0.275915j -1.06769-0.262654j -1.68085-0.931025j 0.0132122-0.16243j -0.0350578+0.412458j -0.0253718+0.809982j 0.302119-1.8124j 0.797237-0.437798j 0.35761+0.0464129j -0.0713266+0.0461142j -0.259965+0.0438714j 0.454096-0.807947j -0.525917-0.24573j 1.43961+0.839102j 1.47039+0.00503857j 1.04538-2.6792j -0.00410313+2.00071j -1.82732-0.370319j 1.64025+1.78457j 0.237941-1.61986j -2.21962-0.127475j 0.0610088-0.405889j 2.3243-0.641693j -0.559143-0.0445819j 0.497141-2.04614j 0.388619-0.646705j -1.46572+0.961324j 1.31998-1.86702j -0.134658-0.05769j 0.223256+2.55808j -1.26289-0.527339j 0.562596-0.8341j -1.13405-1.45492j 0.297292+0.915321j -0.540058-0.705189j 2.07429+0.389788j 0.364314-0.657673j 0.658638-0.502661j 1.05151+0.784315j 1.53932-0.95317j 0.94655-0.118783j 0.61582+0.308385j 0.00739849-0.834617j -1.0737+1.19437j 0.886561-0.766116j 0.445909+0.0290841j 1.28767+0.564988j 0.959862-0.343163j -0.00866407+1.45336j 0.100589-0.244119j 0.0617907-0.499212j -0.390973+0.378095j 0.816435+0.746555j 0.302952+0.621374j -0.504196-0.790089j 0.130759+0.24594j 0.546632-0.405488j 0.314981-0.18556j -0.188119+0.0679289j 0.639684+0.450042j 0.122654-0.122624j 0.0378311-0.353225j -1.067-0.245754j 1.1079+0.0211686j 0.752736-2.05596j -0.91009+0.586431j -0.913053+0.724775j 2.65706+1.25388j -1.13442-0.0580915j -0.0504554-1.17519j 0.362817-0.151771j -0.494639+0.769996j 1.33883+0.171776j 0.449665+1.43291j -0.994714+1.08654j -0.971562+1.41284j -0.707761+0.865307j -0.0693243+1.60983j -0.0840485+1.3376j 0.046573-2.04208j -0.561431-0.833524j 0.512503+1.04528j -0.00537952-0.43656j 1.50238-0.17744j 0.61816-0.458335j 0.716172+0.0277093j 0.609308-0.0265531j -1.8396+0.652749j 2.11274+1.26519j -0.167216+0.458486j 0.341389+0.0380908j -0.4-0.0167634j -0.553403-0.953249j -0.193855-0.277455j -0.215559-0.33002j -1.46941-0.0575371j -0.465449-1.24681j 0.888974+0.678238j -1.38155+0.497144j -0.272231+0.940625j 0.981509+1.47038j -0.47756+1.93191j -0.0794554+1.0474j 0.474484+0.0919097j -1.31791+0.324591j -0.811368-0.703608j -0.61951-1.71281j 0.178002-0.272643j -0.522247+0.601446j -0.0403531-1.13688j 0.857083-1.18034j 0.0767933-0.0648846j -0.158775-0.134005j -0.711521+0.0337423j -0.593369+0.77255j 0.0562944+0.00713271j -0.101841+0.271214j -1.1201+0.384093j -0.647006+0.078158j 0.0270671+0.27101j -0.00767633-0.31164j 0.142364-0.392938j -0.125345+0.863913j -0.65927+0.601285j 1.05642+0.0810272j -0.650791-2.40904j 1.2739+0.990378j 0.923542-0.346418j -0.268828-1.2441j -0.976717+0.561834j 0.73429-0.118011j -0.520226-0.306368j 0.1243-1.06646j 0.188524-0.0305252j 0.131425-0.0433451j 0.147947-0.0301361j -0.647676+0.245051j 1.26364+0.0605841j -0.984877+0.00438438j -0.480243-0.321125j -0.16377+0.124063j 0.783891-1.56855j -0.461462+0.623683j -0.425186+1.22923j 1.0281-0.529905j 0.426946-0.420791j 0.722365-0.250367j -0.0476115+0.552508j 0.277945-0.172198j -0.868974+0.0066208j -1.48435-0.33387j -0.21718-0.75256j 0.145798-0.0649608j 0.00456669+0.255869j 0.278112+0.561131j 0.354289-0.260171j -0.0690963+0.636848j 0.434592+0.612164j -0.0910787+1.43453j -0.375256-0.726589j 0.231972-0.203355j -0.139587+0.191296j 1.02448+0.410272j 0.342539-0.911167j -0.202654+0.228083j -0.584859+0.256195j 0.105078-0.189301j -0.20151+0.187182j 0.380702+0.839355j 0.553931+0.191283j -0.113438+0.0263536j -0.406852-0.407112j -0.565677+0.0510539j -0.420616-0.0537586j -0.170394+0.102569j 0.454579-0.0809453j 0.146637-0.0098193j -0.188837-0.682339j -0.267825+0.243426j -0.0923385-0.15737j -0.260254+0.37814j -0.114594+0.0800487j 0.136203+0.0103103j 
