0.0317452+0.125026j 0.0400999+0.185279j -0.0278559+0.290855j 0.186161+0.0425422j -0.102323+0.152936j -0.00427955+0.489215j -0.0784941+0.0418292j 0.182361-0.200747j 0.344278+0.334408j -0.142626+0.653499j -0.577943+0.054876j -0.2192-0.174659j -0.148775+0.136013j -0.0338223-0.8049j -0.0497201-0.362681j 0.79529-0.389954j 0.195348-0.478739j 0.442123+0.459719j -0.185046+0.0106534j 0.135316+0.325179j -0.138765+0.381025j -0.650676-0.176983j -0.0265536+0.0822043j 0.0818777-0.169079j 0.407158-0.20867j 0.332291+0.22622j 0.00270075-0.40319j 0.7198-0.578396j 0.415636-0.0220804j 0.362431+0.332472j 0.773191-0.2114j 0.406255-0.0397492j -0.358793+0.825073j -0.979609-0.448562j -0.129777-0.568265j -0.638051+0.226934j 0.218486-0.266028j 0.85936-0.941257j 0.0834019-0.725371j 1.05014+0.678785j 0.355032+0.900732j -0.776632+0.290565j -1.15539+0.689682j -0.11927-1.27138j 0.573065-0.568873j -0.106545-0.192163j 0.267777-0.0384775j -0.285413-0.123588j 0.204239-0.080411j 0.205511-0.09451j 0.536459+0.490982j 0.154863+0.129256j -0.20172-0.330447j 0.806435-0.825256j -0.0689026-0.199014j -0.16624-0.472287j -0.293801+0.0824737j 0.0776671+0.296445j -0.815195-0.4694j -0.128114-0.0459585j -0.504827-0.147021j 0.126377-0.450307j 0.186045+0.94223j -0.252102+0.0474757j -0.0830836+0.0793163j -0.631222-0.175383j -0.795057+0.482783j -0.0753181+0.062917j 0.0833563+0.316489j 0.156814-1.13632j 0.0582449+0.295656j 0.258827+1.04426j 0.504072+0.400732j 0.17809+0.195253j 0.730567+0.211243j 1.01927+0.238194j -0.531376+0.540346j -0.2851+0.37313j 0.764568-0.468759j -0.919812-0.456576j 0.0850133-0.766038j -0.253033-0.394169j 0.192177+0.24693j -0.0458085-0.556865j 0.496897+0.799569j 0.855806-0.521282j -0.396744-0.0821655j -0.460443-0.0308381j -0.929614-0.208327j -0.962283-0.167069j 0.0469988+0.615114j -1.00888+0.289942j -0.0369752-0.638053j -0.383254+0.358286j 0.488463+1.22508j 0.252928-0.777641j 1.31975-0.267814j -0.526378-0.276127j -0.600137-0.235383j 1.47393+0.321318j 0.729917+0.67531j -0.105766-0.590327j -0.571014+1.49011j -0.940843-0.365699j -0.109341+0.0683213j 0.821511-0.000851265j 0.221205+0.134581j -0.127788+0.685124j -0.297158+0.578445j -0.43857-0.126132j 0.0641263+0.213645j -0.130954+0.281043j -0.69222+0.0194312j -0.261067-0.248168j -0.393+0.504151j -0.0213786+0.082461j 0.431421-0.834599j 0.550584+0.189495j 0.263261-0.23719j 0.0194681-0.0828671j -0.176049+0.256694j -0.0858507+0.285512j 0.530166+0.190099j 0.00597946+0.00481491j 0.147792-0.0947516j -0.151223-0.144033j 0.312974+0.445859j -0.019556+0.0832572j -1.023+0.580723j 0.0929595+0.114934j -0.611949-1.18655j 
0.343309-0.0257645j 0.281325-0.177517j 0.334192+0.0129443j -0.495821+0.0410542j -0.155817-0.356899j 0.553599-0.309619j 0.163025-0.148425j 0.379953-0.125219j -0.372992-0.0857299j -0.212952-0.254546j -0.335394-0.354452j -0.159574-0.787566j 0.349278-0.276937j -0.179528-0.135594j 0.137895+0.34066j 0.0957212-0.210512j 0.657589-0.370096j -0.0335946+0.306936j 0.155292+0.329614j 0.10357+0.624321j -0.181424-0.108245j 0.259923+0.708645j 0.164906+0.338494j -0.451877-0.256775j -0.43158-0.706675j -0.428663+0.215101j 0.378904+1.10779j -0.862443-0.153528j -0.759116-0.254977j 0.580415+0.00856627j -0.483328-0.00927279j -0.85886+0.441759j -0.625636-0.0647841j 0.0199645-0.791359j 0.465672-1.32909j 0.688726+0.160768j -0.583117-0.668568j 0.17145+0.0879673j 0.381481+0.617672j 0.283893-0.349649j 0.221712+0.1637j -0.0684552-0.383636j -1.02177-0.160586j 0.422277-0.524483j 0.33553-0.49705j -0.504846+0.796424j -0.160432+0.300008j -0.927975-0.500309j 0.691749+0.51736j -0.515798+0.121149j -0.382532+0.440874j -0.0420719-0.164232j -0.808935+0.848547j -1.01237-0.0710453j 0.118103+0.567756j -0.804129+0.0594128j -0.0473734+0.499877j -1.03494-0.0822838j 0.310154+0.0801743j 0.277736-0.624969j 0.313271-0.265106j 0.029656+0.0182152j 0.683851-1.59015j -0.121218-0.0905028j 0.233358+0.0495399j 0.824848+1.15755j 0.0279067+0.240538j -0.0131734+0.101785j -0.163078+0.0741603j 0.0886218+0.939462j 0.482772+0.718586j -0.86937-0.0830106j -0.508736-0.416008j -0.888542-0.202742j -0.415123+0.557266j 1.10277+0.128108j 0.0909807-0.838958j 0.0918397-0.0499118j 0.994084-1.30187j -0.0443615+0.413162j 0.687934-0.133188j -0.931182+0.474366j -0.180546-0.95066j 0.297235-0.0320944j -0.141795+0.446452j -0.440773-0.632352j 0.240824+1.08158j 0.418973-0.0409703j -0.372435-0.170394j 0.439848-0.266555j 0.38427+0.258809j -0.465704-0.258882j -0.0723648+0.0232587j 0.228173-0.771551j -0.591389+0.530915j 0.384211+0.249637j -0.164537+0.426841j -0.337006-0.258531j -0.464216+0.428725j 0.328246+0.769651j -0.459292+0.5927j -0.117254-0.0872488j -0.213082+0.0398924j -0.0737548+0.457484j 0.208715+0.335231j 0.069646-0.0295886j -0.30694-0.111423j 0.28786+0.534647j -0.683876+0.166661j 0.16788-0.236172j 0.481486-0.36413j -0.177009+0.20401j -0.42453-0.646514j -0.844535+0.501231j -0.478884-0.24754j -0.0314366-0.348128j 0.745511-0.674502j 0.696609+0.398145j -0.0395625+0.329497j -0.532659-0.0939491j 0.157444+0.165333j 0.337678+0.770697j -0.32381-0.276528j 0.259044-0.825529j 1.08189+0.0614879j 0.00265926+0.553071j -0.313999+0.512901j 0.99167-0.946003j 0.173757-0.153712j 0.685354+0.285765j -0.201252+0.910278j 
0.117328+0.25463j 0.0311915-0.193369j 0.0840996-0.075536j 0.0748095+0.554363j 0.320662-0.881319j 0.0784197+0.394754j 0.41343+0.159329j -0.473959-0.353802j 0.319231-0.0678808j -0.180846-0.0626943j 0.124583-0.0031058j -0.385646+0.2838j 0.0551598-0.158259j 0.00909206-0.153577j 0.244204-0.487248j -0.218092+0.457482j -0.456962+0.366417j 0.527273+0.785128j 0.208368+0.575828j -0.393813-0.148158j -0.182493-0.225021j -0.0674521+0.240805j -0.390632+0.245984j -0.357815+0.065299j -0.538519-0.110416j -1.66192+0.379245j -0.153275-0.352886j 0.744163-0.407383j -0.163604-1.48178j 0.27147-0.817971j -0.0271787+0.729213j 0.491204+0.44715j 0.26756+0.129952j 0.366054-0.0278239j -0.584933-0.180105j 0.199254-0.0617846j 0.287296+0.13335j -0.376858-0.0918759j 0.156411-0.827373j -0.314489+0.211448j 0.230981-0.0124566j -0.175844-0.757663j 0.344062-0.226408j -0.719725-0.589488j 0.792795+1.41894j 0.202962-0.670773j 0.342593-0.413052j -1.39395+0.615163j -0.860387+0.465629j -0.541898-0.398983j -0.344581+0.0401603j 0.220716-0.179923j -0.0317822+0.683632j -0.311159-0.176885j 0.245969+0.202462j 0.0912178+0.604547j 0.269463+0.0829706j 0.0770387-1.68137j -1.38172-1.25968j 0.971875+0.385864j 0.437305+0.19718j 1.81529-0.704897j 1.04567-0.103812j -0.0390227-0.862072j 0.118012-0.495198j -0.250159+0.618608j 0.783548+0.258338j 0.188181-0.0360773j 0.499864-0.385445j 1.02682-0.201425j 0.649888-0.962175j -0.136618-0.440577j -0.312245+0.76242j 0.302699+0.782243j -0.533913-0.15767j 0.22718-0.25884j -0.189945-0.131631j 0.00669499+0.08783j -0.344888-0.418464j 0.0991785+0.038976j 0.0320063-0.212539j -0.244902-0.0230261j -0.111131+0.0841196j -0.0493602-0.0549685j -0.387371-0.78563j -0.033805+0.240636j -0.175067+0.082577j 0.0973544-0.0376103j 1.02863+0.150229j -0.359511-0.137751j -0.165357-0.0213346j -0.410689+0.312229j 0.687611-0.19688j -0.26458+0.543308j 0.289553+0.0988709j 0.0570892-0.326118j -0.157036+0.034892j 0.234006-0.595641j 0.436534-0.179623j 0.000343708-0.178073j 0.337924+0.217619j 0.230639-0.186076j 0.0438988-0.128461j 0.226685+0.160719j -0.0272212-0.540893j 0.128872+0.306717j -0.109373+0.000765324j 0.158428+0.407117j 0.764313-0.215782j -0.407631-0.698383j -0.256751-0.471225j 0.443594+0.121198j 0.328607+0.305748j 0.188947-0.655574j -1.03478+0.103531j -0.187905+0.950327j -0.353924+0.335042j 0.527472+0.229263j 0.336936-0.758302j -0.881278-0.298794j -1.66464-0.236407j -0.152062-0.598146j 0.413278+0.997043j 0.993393-0.997606j -0.338569-0.831586j -0.253211+1.12899j -0.248708+0.00311377j 0.246601+0.579367j -0.00508735-0.114133j 0.322691+0.366522j -0.343907+0.252936j 
-0.0750924-0.598674j -0.190273+0.142506j -0.0184393-0.551658j 0.289417-0.244132j 0.209481+0.0643301j -0.0308968+0.334798j 0.860601+0.164432j -0.0013961-0.372916j -0.255805+0.111678j 0.353598+0.106985j 0.313772-0.291861j -0.136901-0.68072j 0.0025085+0.355306j -0.216846+0.031829j 0.554169-0.159899j 0.710271+0.33726j 0.206375+0.0873075j 0.426736-0.441539j -0.384139+0.143229j 0.302557-0.267813j 0.507025-0.0474781j 0.452399-0.0147303j 0.83299-0.377536j 0.590428+0.270293j -0.68078+1.06792j 0.357479-0.660993j -0.534295-0.183416j 0.371656+0.295362j -0.70388-0.851523j 0.596624+0.320501j -0.701046-0.0178073j 0.649653-0.455975j -0.17636+0.033844j 0.386954+0.455039j 0.100792-0.811011j -0.224168+0.13508j 0.557528-0.996487j 0.778869-0.110624j 0.801591+0.908378j 0.232362+0.862249j 0.362754-0.142875j 0.86599-0.209033j 0.344882-0.145952j 0.215053-0.534707j 0.996779-0.670721j 0.0510941+0.000512367j -0.0914531-1.24454j 0.197493+0.259388j -0.2377-0.865783j 0.456307+0.966237j 0.401338-0.727068j -0.535232-0.0201117j 0.699279-0.3429j -0.184784+0.0985019j -0.206753-0.501879j 1.13368+1.14192j 1.02962-0.431014j 1.39821-0.555007j 0.325836+0.419956j -0.198731+0.899744j 0.376157-0.530078j -0.281836-0.418009j 0.40233-0.285374j -0.259076-0.26837j -1.04136-0.674392j 0.302633+0.648863j 0.0503644+1.04312j 0.292413-0.533466j 0.927537+0.528656j -0.128038+0.118529j -0.512754-0.310059j 0.0716439+0.150571j -0.426082+0.00576744j 0.731016-0.387605j 0.0432624-0.0866809j 0.218894+0.29015j -0.0675657-0.24411j -0.324621-0.485753j 0.248362-0.581412j 0.0620938-0.458485j 0.468935-0.152537j -0.649361-0.449981j -0.160569-0.533809j -0.24603+0.651839j 0.0017206+0.15619j 0.387442+0.0439776j -0.598168+0.365321j 0.55265+0.545157j -0.171351-0.0534922j -0.136224-0.662855j -0.336987-0.176968j -0.290756-0.411316j 0.717481-0.551377j -0.452171-0.347925j -0.482875-0.296239j -0.0246028+0.796155j 0.374164-0.16757j -0.337941-0.84684j -0.345198+0.888045j -0.398083-0.0449114j -0.728026-0.312753j -0.34272+0.295086j 0.440559+0.782541j -0.214836-0.196423j 0.800534+0.619111j -0.22268-0.442541j 0.234433+0.556377j -1.18601+0.419093j -0.624109+0.359232j 0.479452-0.479949j -0.712767+0.108122j -0.173299+0.146035j -0.162777+0.343734j 0.307339-0.818385j -0.532849-0.971608j 0.785328-0.609127j -0.0369501+0.304718j 0.281212-0.144525j 0.0950333-0.290543j -0.35316-0.333446j 0.283222+1.33849j 0.289871+0.412282j 0.426306+0.5425j 0.52199-0.147826j -0.740162-0.504532j 0.380899-0.293499j 0.445793-0.512275j -0.841863-0.219474j 0.495526+0.188438j -0.406219-0.397717j 0.265169+0.0808144j 
0.516203-0.405288j 0.13525+0.47715j -0.0995218+0.269465j 0.0107862-0.110977j 0.141186-0.351668j -0.716758+0.0812468j -0.475414-0.449818j -0.083143-0.631949j -0.169847-0.453206j 0.127268-0.156941j -0.340208+0.139243j -0.0243313+0.483827j 0.64278+0.472305j -0.324197+0.55117j -0.104345+0.0353542j 0.458104+0.710789j -0.037154-0.08216j -0.279191-0.0187283j -0.231232+0.201294j 0.265369+0.533883j -0.0703337+0.37346j -0.0827605+0.0940509j 1.26176+0.647221j 0.520776-0.766782j 0.147311-0.0974399j -0.17987+0.216305j -0.14893+0.125083j 0.574927+0.445291j 0.443009+0.0289098j -0.329361-1.03277j 0.0484004+0.614812j -1.51724-0.0675126j -0.0438764-0.883252j -0.698877+1.04394j -0.884267-0.489812j -1.04608-0.308262j -0.027992+0.0864694j 0.113794-0.387239j -0.70429-0.685473j 0.212432-0.289491j -0.696091-0.309503j 1.08043-0.626821j -0.184035+0.193535j 0.11737+0.745251j 1.17373-0.0678177j 0.879157+0.0272792j -0.072138-0.492966j 0.271941-0.750732j 0.637346-0.0997933j -0.351427+1.89514j -0.0165369-0.0203235j -1.06524-0.547468j -1.10323-0.413859j 0.0649064-0.216892j -0.526238+0.584604j 0.459334-0.145447j -0.001454-0.248781j 0.147286+0.163834j 0.101856-0.26907j -0.0862252-0.0206793j 0.0930817-0.32104j 0.224596-0.0221812j 0.0623708+0.0520654j -0.114764-0.442146j 0.877962+0.766439j -0.385278-0.231347j 0.290125-0.38114j -0.600945+0.315966j -0.0617787-0.331908j 0.389327+0.301027j 0.592709-0.389697j 0.221957+0.184839j -0.266782+0.189935j -0.221143+0.188389j 0.273519+0.0228412j -0.34618-0.835858j 1.04456-0.0378321j 1.09875+0.417423j -0.0611464+0.121726j -0.538077-1.35269j -0.992852+0.542682j -0.769394+0.422104j 0.0166301-0.505591j 1.31431-0.477233j 0.658218-0.397685j 0.961598+0.487555j 0.0312762+0.740919j 0.271588-1.26235j 0.312392+1.09387j -0.509587-0.406634j 0.427051-0.343415j -0.441784+0.503662j -0.403195+0.286057j -0.79121-0.011031j -0.248431-0.0342939j -0.604421-0.0175812j 0.616655+0.494014j -0.259185+0.896014j -0.0229311-0.223796j -0.22711+0.154512j 0.363284-0.854942j -0.122908+0.53108j -0.644593+0.433843j 0.762558+0.0764428j -0.248157-0.737369j -0.404655-0.37465j 0.903401-0.186718j 0.709586+0.146631j 0.718273+0.0378617j 0.559636-0.364225j -0.297129+1.20532j 0.0598954-0.202477j 0.137105-0.0183693j -0.324388+0.105606j -0.129105-0.986398j 0.744464+0.132913j 0.148245+0.0849719j -0.527449-0.565014j 0.329745-0.0725833j -0.198889-0.360453j -0.0067758+0.392757j -0.382079+0.494173j -0.497687+0.555213j 0.331101-0.221512j 0.165299+0.287683j 0.263764-0.133928j 0.0508342+0.0477368j 0.295996-0.440914j 0.0525481+0.0673044j -0.0322125-0.215629j 0.171334+0.0971483j 
-0.152788-0.103729j -0.22844-0.217541j -0.132342-0.411364j -0.229625-0.131222j 0.0497753-0.271685j -0.110634-0.581624j 0.0573321-0.0421108j -0.288325+0.284527j 0.0850354-0.206687j 0.204312-0.553645j 0.66049+0.40998j 0.24106+0.176861j 0.0230058-0.115776j -0.767885+0.420067j 0.667317+1.09995j 0.71169-0.802006j -0.758181+0.439787j 0.229882+0.60202j -0.988986-0.185479j -0.853885+1.47119j -0.239297-1.32989j 0.923297-0.624609j -0.060808-0.0295994j 0.104324+0.156677j -0.240873+0.306156j -0.323632-0.0150643j 0.0771203+0.241759j -0.543893+0.595634j -0.353734+0.0477994j -0.541088-0.202398j -0.561887+0.326876j -0.398936-0.0303753j 0.65993+0.191046j -0.00277634+1.04046j 0.148662+0.547775j 0.381019+0.184731j -0.321765+0.243398j -1.04243+0.707358j 0.114406+0.552973j 1.04751-0.860073j 0.789843+0.900198j -0.0200067+0.632219j 1.41916-0.0686269j 0.138475-0.939687j 1.33399-0.437584j 0.0560712+0.0139629j 0.9518+0.263808j 0.0610414-1.13576j 0.163051+0.766968j -0.172632+0.0448853j -0.969179-0.190303j -0.280006-0.00907158j 0.165647-0.0312942j 0.255998+1.14868j 0.264699+0.0822303j 0.246181+0.212704j 0.0841902-0.258783j -0.0498372-0.137015j 0.309853+0.257944j 0.0357599-0.0911982j 0.353216-0.157753j -0.11022+0.366293j -0.213838-0.36356j 0.0788754-0.261702j 0.0764328-0.206045j 0.331722-0.354083j 0.326846-0.234077j 0.0501429-0.0207811j -0.282674-0.124902j 0.0863768+0.55294j -0.1535-0.124696j 0.797912-0.240232j -0.564262+0.260405j -0.192706-0.0300798j -0.389567-0.665993j -0.60055-0.492257j 0.424107+0.627591j 0.165286-0.360676j -0.268552+0.310281j -0.189347+0.976083j -0.536293+0.514109j -0.0275474+0.535062j 0.263804-0.29551j -0.441645+0.372195j 0.0470589-0.887611j -1.00731+0.11121j 0.372275-0.0153317j 0.328754+0.163322j 0.779007-0.0549011j 0.751313+0.438383j 0.670483+0.665997j 0.218637+0.177997j -0.27276+0.182318j 0.314195-1.00694j 0.71586-0.983492j -0.17688-0.364076j 0.860327-0.344746j -0.0629604+0.0789282j -0.174757+0.671789j -1.16719-0.62112j 0.17095-0.231726j 0.400378-0.867473j 0.495352+0.129002j 0.176308-0.759306j 0.636925+0.231532j 0.513011-0.14647j 0.324766+0.137809j -0.315115+1.165j -0.827475-0.28562j 0.053062-0.43412j 0.855764-0.0703076j -1.25141+0.0846781j 0.142622+0.610952j -0.893529+0.540152j -0.290037-0.0986228j 0.496326+1.06205j -0.650559-0.169597j 0.401728+0.880722j 0.439228+0.360729j 0.187671-0.29514j 0.288248+0.354333j -0.403903+0.909268j 0.196847+0.226028j 0.256121+0.0972825j 0.204408+0.0602697j -0.485646+0.231297j -0.820816-0.298084j 0.172859-0.16089j 0.126107-1.37147j 0.0878585-0.297713j 0.91428-0.27255j 
-0.404993+0.204613j -0.399864+0.275976j -0.385208+0.156597j 0.34593+0.385646j -0.0148369+0.399763j -0.540651+0.269637j -0.100231+0.183127j -0.375631-0.467212j -0.570452+0.504806j -0.487325+0.642757j 0.345312-0.725759j -0.0788872+0.785984j 0.0347668-0.769719j 0.00755103-0.615432j -0.881647+0.783818j 0.655664+0.479468j -0.856419-1.33088j 0.99606-0.886835j -1.19483-0.463275j -0.713775+0.0696403j 0.441973-0.779666j -1.03572-0.0116623j -0.221857-0.114341j 0.314805+0.169856j 0.37786+0.5724j 0.167871-0.0588488j 0.4398-0.59951j 0.765784+0.528403j 0.474435+0.127687j -0.0499978-0.696439j 0.475508+0.268667j 0.944732+0.166856j -1.55613-0.185756j 0.242395-0.614738j -0.433452+0.414403j 0.449726-1.04192j 0.0356784+0.465696j -0.0236076-0.204679j -0.360506+0.964684j 0.448115+0.621379j -0.212772+1.07231j 0.190049+0.142385j -0.0180654+1.62076j -0.60389+0.187718j 0.346718-0.764756j 0.421224+0.102613j 0.888572-0.570964j 0.572147-0.0045584j -0.436644+0.488075j 0.086091-0.330766j -0.318575-0.921406j 0.0930784+0.0885778j 0.336494-0.206688j 0.346093-0.947269j -0.438653-0.59879j 0.293334-0.314393j -0.323791-0.473024j 0.203278+0.236916j 0.102845-0.736301j -0.207652+0.379506j -0.483171+0.0395976j 0.732364+0.0685265j -0.678869+0.0742649j -0.0451609-0.139643j -0.0787473-0.29049j -0.291019-0.74422j 0.508114-0.151067j 0.218772-0.088463j -0.322989-0.377355j 0.505534-0.305584j 0.131825-0.854333j -0.589551+0.625054j 0.385428+0.31498j 0.734479+0.24992j 0.992219+0.40053j -0.220825-0.225805j -0.583473-1.0711j -0.212527-0.120599j -0.511997+0.864161j 0.197612-0.314377j 0.756394-0.959965j 0.390084-0.00517761j -0.0291863+0.34164j 0.833937-0.103288j 0.230643+0.272902j 0.427074-0.0568589j -0.129605-0.563545j -0.257543-0.233843j -0.266788+0.133997j 0.813954+0.322755j -0.334389+0.515812j -0.40611-0.454447j 0.355766+0.475331j 0.608362-0.571106j 0.640498+0.931985j -0.263746+0.660026j 0.844089-0.14045j -0.0402619-0.451817j -4.52361e-05+0.660247j 0.434263-1.15717j -0.0745712+0.00329381j -0.302658-0.156262j 1.13518+0.322211j 0.686296-0.239298j -0.443713-0.309393j 0.127156-0.148342j 0.440085+0.104669j -0.00373475-0.354797j -0.670144-0.312824j -0.0449419+0.27093j 0.191946+0.228061j 0.263044+0.51412j -1.44056+0.669721j -0.251009+0.134689j 0.0855008+0.0397294j 0.61832+0.51152j -0.649717-0.570102j 0.0259434-0.21189j -0.232832-0.503247j 0.319336-0.181418j 0.2444+0.48598j -0.198153+0.288479j 0.159667-0.0423071j 0.209657+0.496641j -1.00261+0.44257j -0.684927+0.280163j -0.139502-0.706827j 0.685941+0.432282j -0.0145568+0.543258j -0.776276+0.86723j -0.730942-0.11613j 
0.175156+0.490647j 0.359921-0.129119j 0.125234-0.201653j -0.427182+0.141624j 0.713635-0.896238j -0.0390841+0.741308j 0.180818-0.0611618j 0.662856+0.925311j -0.532074+0.264694j 0.152643-0.848934j -0.0236484+0.0920108j -0.159315-0.0104217j 1.34702-0.274067j -0.209701-0.844028j -0.20779-0.218264j -0.534614+0.366695j 0.299887-1.32645j 1.4149-0.0421882j 0.501208+0.293747j -0.026739-0.0785522j -0.944154+0.105214j 0.535857+0.549299j -0.413227+0.265725j -0.156141-0.248317j -0.270554-0.264556j -1.45738-0.580289j -0.525029+0.525232j 0.593343-0.066304j 0.146055-0.398948j -0.425204+1.20358j -0.872356+0.252805j -1.05766-0.267851j -0.544281-0.246215j 0.165764-0.647403j 0.389729+0.308955j 0.884381+1.14526j 0.525445+0.446255j 0.0163913-0.519946j -0.0237852-0.176071j 0.0866343+0.055428j -0.153879+0.393496j 0.166407-0.598682j -0.437382+0.805979j -0.718623-0.333159j 0.362075-0.423256j 0.749801+1.54776j 0.176011-0.0407617j -0.730244+1.19056j -0.223521+0.622396j -0.279207+0.0606877j -0.304192+0.785273j 0.190825-0.2605j -0.347304+0.0131603j -0.583435+0.34567j 0.0970705+0.707619j -0.0647211+0.30578j 0.180293+0.063567j 0.294836-0.959361j 0.24254-0.455949j 1.44557+0.0591143j 0.0169572+0.0986691j 0.895871+0.354175j 0.394914+0.388181j -0.0604603-0.505224j -0.0490007+0.237372j -0.339404+0.602513j -0.43442-0.594747j -0.330621-0.0723262j -0.342411+0.742011j -0.12661+0.62095j -0.897329+0.599853j -0.428642-0.401294j -0.993068+0.172547j -0.997547-0.536511j -0.0282954+0.682113j -0.222898+0.303371j 0.453501-0.0355602j -0.402223+0.0213124j 0.161467+0.152997j -1.13343-0.0325614j 0.522572+0.395761j 0.653328-0.925521j -0.048422+0.367847j 0.125083+0.170537j 0.1594-0.439921j -0.602172-0.928339j -1.03217-0.0574045j 0.2279+0.0459074j 0.3341+0.387136j -0.147633-0.212959j -0.209273+0.506867j -0.311653+0.142739j -0.242677+0.881455j 0.280376+0.342835j -0.445934+0.304322j 0.144468-0.059982j 0.194262+0.33491j 0.691599-0.409284j -0.371463+0.673804j 0.487075-0.14502j 0.0152264+0.41119j 0.0833275-0.343508j 0.398567+0.387649j 0.0553704+0.376461j 0.328049-0.282199j 0.212776-0.0887757j -0.118654+0.0580276j 0.774012-0.248279j 0.0897134-0.0487551j -0.209879-0.705015j -0.0930615-0.285618j 0.0864447+0.478417j -1.31971+0.163559j -0.288515+0.535076j -0.516354+0.349544j 0.232848+0.217978j -0.372692-0.456983j 0.49531-0.9755j -0.0468971+0.633965j -1.10876+0.46623j -0.38427+0.495979j 0.414438-0.32556j -0.749137+0.616336j -0.757027-0.561278j -0.664994+0.198262j 0.756009+0.59826j -0.336837+0.831115j 0.251286+0.0608795j 0.0523977-0.146107j 0.875386-0.18473j 0.295899+0.44052j 
0.0999823+0.615228j 0.391825+0.209661j -0.075265+0.344945j 0.179992-0.789014j -0.249052+0.257737j 0.721093+0.41221j -0.651156-0.254001j -0.144158-0.0137846j -0.353775-0.849218j -0.454364-1.26714j 0.341469-0.0938623j -1.8489+0.204067j -0.14791-1.38529j 0.513811-0.603695j -0.651989+0.6008j -0.410147+0.473758j 0.611749-0.188754j -0.265331+0.263784j -0.550025-0.969944j 0.122427+0.287161j -0.218264+0.316308j -0.246193+0.878751j -0.46344+0.267751j 0.0756452-0.40782j 0.825135-0.193758j 0.234138-0.197546j -1.19904+0.704845j -0.447236-1.31254j 0.0698346+0.539749j -0.0973165+0.129644j -0.314599+0.197703j 0.437049+1.0309j -0.104614-0.881029j 0.264276-0.0309009j -0.857997+0.018097j 0.616245-0.710321j -1.63768-0.152849j -0.366866-0.392424j 0.74402-0.0819166j -0.117507-0.159739j -0.23631+0.948744j -0.496701-0.41208j 0.292908-0.76728j 0.214097+0.653755j 0.0553826+0.201486j -0.47031+0.787579j 1.30728+0.704981j 0.181067-0.282319j 0.786027-0.169656j -0.0148939-0.195162j 0.372679+0.338446j 0.459779-0.0961091j -0.402881-0.456899j -0.436018-0.363088j -0.618386+0.487602j -0.0315915-0.500871j -0.777308+0.109711j -0.42275-0.476455j -0.145556+0.491984j 0.64141-0.492758j -0.150403+0.0128559j -1.18316+0.255217j 0.53049+0.534324j 0.517226+1.01059j 0.166372+0.773307j -0.452274+0.907003j 0.0420379+0.296985j -0.0461114+0.380189j 0.0355062-0.0821881j -0.0220649-0.121975j 0.231023-0.382628j -0.0509667-0.188293j 0.112215-0.0220439j 0.306284+0.240159j -0.0484074+0.532066j -0.0255671+0.322779j 0.156125-0.363729j -1.07319-0.518153j -0.852523-0.516924j -0.0109972+0.256057j 0.562559-0.0789634j -0.604742+1.3716j 0.0121844+1.36855j 0.595366+0.131377j 0.156531+0.0797383j -0.305469+0.462644j 1.30311+0.0306631j -0.70625+0.105799j 0.359262+0.0817599j -0.00591541+0.0965843j 0.147249+0.241669j 0.0287648+0.309434j -0.198542-0.194065j 0.250146-0.362234j -0.957467+0.155836j 0.49202+0.0395734j -0.380206+0.310363j -0.101426+0.35014j 0.614184+1.60955j 0.349731+0.23515j 0.381984+0.472053j 0.306996-0.0520177j 0.346964-0.593325j 0.966568-0.540536j 0.0892073-0.419378j 0.161499+0.636271j -0.122763-0.444184j -0.492625+0.0352619j -0.0676098-0.357519j -0.168479+0.303419j 0.64979-0.108651j 0.234469-0.210166j 0.097735-0.234136j -0.292029-0.18293j 0.222729+0.0327525j 0.219624+0.904321j 0.190126-0.0227805j 0.360252+0.221898j -0.295187+0.991677j 0.919725+0.0876476j -0.688389-0.204437j 0.237541+0.939979j -0.763861-0.0912109j -0.0969928+0.729305j 0.593989-0.427293j 0.42795+0.399078j 0.594045+0.699294j 0.0841753-0.308066j 0.0504181+0.473883j 0.280026-0.0822683j -0.100925+0.319595j 
