-0.504953+0.133034j -0.155027+0.213827j -1.09357+0.472133j -0.149931-0.701297j 0.176069+0.523048j 0.0677603+0.434827j 0.165277+0.122647j 0.127083-0.488378j 0.294449+0.280268j -0.666563-0.118955j 0.526174-0.815076j 0.528551+0.629249j 0.321076+0.0940361j 1.4956+1.15124j -1.20313+0.728331j -0.760102+1.25446j -0.524593+0.460567j 0.0926512+0.145116j -0.560552-0.434284j -0.853406+0.920814j -0.0816855+0.685901j -0.226509-0.683647j 0.166368+0.111729j -0.972505+0.375357j 0.728864-1.12066j -1.14489-1.15601j -0.603873+0.662427j -0.291524-0.512336j 0.099285+0.251281j -0.17825-0.0908546j 0.814884-2.08748j 0.869924+1.01085j 0.942166+1.15434j 2.09217+0.591856j -1.15386+0.320054j -0.898138+0.619646j -0.0410389-0.862023j 0.256955-0.447002j 0.409444-0.121068j 0.40776-0.481287j -0.0550119-0.170389j -0.504403+0.926977j 0.214211+0.249515j -1.29422-0.555766j 0.70092+0.75996j -0.779839-0.0355857j -0.25146+0.130471j -1.09003+0.681848j -0.29275+0.338552j -0.203195+0.346642j 0.138148-0.615506j -0.37139+0.545101j 0.0555404+0.347139j 0.58959-0.976001j -0.244128-0.385754j 0.571079+1.02848j 0.567593+0.822705j 0.321997-0.416627j -1.02542+0.0583439j 0.279641+0.503035j 0.21847+0.35378j -0.179193+0.228847j 0.546452+0.0276833j 0.314305+0.35489j 0.650937-0.630825j 0.241011+1.04798j 0.287173-1.10876j 1.37593+0.983665j -0.934694-0.704531j 0.835061+0.0686468j 1.16637-1.2665j 0.591048-0.313584j 0.0452967+0.43325j -0.509711+0.38921j 0.245723+0.7293j -1.87258-1.16049j 0.303541+0.0993499j -2.0723+1.75451j -1.19133+0.89081j 0.72324-1.19558j 0.358857+1.09686j -0.735931-1.84392j 0.707191+0.201833j -0.676913-1.52432j -1.12254-0.457987j 0.326935-0.238626j 1.20896+0.26361j -0.419004-0.608628j -0.330426-0.738456j 1.06182-0.721338j -0.0251892-0.101843j -0.236702+0.342616j -0.646869+0.158645j -1.18155+0.529773j 0.136196-0.391596j 0.458429+0.137598j 0.163068+0.0275559j -0.544541+0.593167j 0.0537551+0.524727j -0.681262-1.42384j 0.0361873-0.501102j 0.0392783-1.19026j 0.0283463+0.000364856j 0.630066+0.957546j 0.396264+0.204655j -0.522871-0.0563217j 0.382577+0.0545411j -1.19093+0.138887j 0.634439+0.731882j -0.921799-0.212543j -0.69619-0.0720377j -0.309343+0.254161j 0.573246+0.0649998j 0.0872567+0.175553j 0.420587-0.569473j -0.756614-0.154825j 1.23255-0.615234j -0.0283404+0.182785j 0.05353-0.406172j 0.489434-0.358922j 0.451016+0.329778j -0.114183-0.350195j -0.552541+0.729392j 0.398797-1.53587j -0.332784-0.332585j -0.380251+0.270915j -0.244293-0.0252577j -0.780007+0.797364j -0.605694-0.861525j 0.139681+0.396823j -0.787444-0.571764j -0.396787+0.5384j -0.2761-0.284589j -0.329342-0.71679j 0.352014+0.0204827j -0.499669+0.465183j 0.731807+0.67193j -0.0587592+0.196337j 0.104448-0.0748162j -0.726809-0.76065j -0.154222+0.538182j -1.01691+0.421671j -0.27704-0.152206j -0.331967+0.388615j 1.01869-0.283491j -0.272227-0.988098j 0.165731+0.206702j 0.277557-0.240221j 0.425865-1.00203j 0.388933+0.360169j 0.197784+0.358266j -1.15133-0.649667j 0.655101+1.06595j -0.0998315-0.790208j -1.92205+0.96208j -0.626654+0.436248j 0.605939+1.48153j 
0.73198+0.487679j -0.448257+0.402288j -0.00532127-0.17101j 0.310455+0.0792412j 0.22238+0.627542j 0.09606+0.424229j 0.119448+0.993498j -0.159611-0.122014j -1.18614-0.0769037j -0.383986-0.0364814j -0.582884+0.00420729j 0.290977-1.55533j 1.22209+0.393504j -0.549723+0.300439j 0.0959447-0.131345j -0.161234+0.934127j -0.149695-0.461175j 1.46618+0.567045j 0.403585-0.712048j -0.10794+0.304921j -0.784847-0.0379629j -1.49707-0.372047j -1.28888-0.314891j 0.511785-1.77886j 0.223421-0.710153j -0.209753+0.908826j 2.06196-0.0568254j -0.348103+0.76512j -0.185265+1.8976j -0.913897-0.467811j 0.79742+0.663101j -0.569745+0.29608j 0.0635935-0.310778j 0.48548-0.371273j 0.158352+0.136179j 0.198675-0.0975306j 0.721533-0.790296j -0.329589-0.982495j 0.289417+0.862179j -0.314818-1.17703j -0.606998-0.266294j -0.0635616-0.424795j 0.998857+0.305382j -0.34283-0.57983j -0.290224+0.00440442j 0.193373+0.21707j 0.97592+0.337769j -0.207246+0.155449j 0.488379-0.226523j -1.48261+0.375979j -0.400346+0.465115j 0.0751295+0.766335j -0.337162+1.4278j 0.00355556+0.420425j -0.885793-0.438775j -0.263453-0.230147j -0.432069+0.721991j -0.276365-0.124402j -0.199554-0.742277j 0.383623-0.312624j 1.38384-0.276804j 1.2356-0.701526j 0.247545-1.61214j 0.079074-1.64005j 0.637028+1.3632j -1.91722+0.0503767j -0.110795-0.487087j 0.7737+0.11991j -0.115417+0.609721j -0.670924-2.04652j -0.609144+0.24084j -2.20758-0.495145j 0.931788-1.05761j -1.46099+0.0715139j -0.633367+1.85582j 0.55823-0.485555j 0.974838+0.790395j -0.136712-0.887253j -0.105338-0.0452527j -0.275811-0.500036j -0.407508-0.0994028j 0.235683+0.00289203j -0.167024-0.131481j -0.748551+0.544554j -1.04941-0.61237j 0.309304+0.385801j -0.196761-0.794704j 1.49717-0.655284j -0.249648-0.0455398j 0.297296-0.506662j 0.173729+0.209036j 0.557052-0.329617j -0.00377404-1.14263j -0.504693+0.99635j 0.452869+0.612357j 0.16171-0.15715j -0.782624-0.236159j 0.610825-0.587386j 0.26429+0.960443j 0.027483-0.420412j -0.711944-0.452675j -0.0365394-0.504975j 0.365772+1.13493j -0.738047-0.752393j -0.145336-0.616809j 0.392064-0.091003j -0.502604-0.124407j -0.487443-0.00613702j 0.219265+0.570506j 0.29695-0.373895j -1.66369-0.0390283j 0.445939-0.203504j -0.252767-0.587336j -0.661586-0.258441j -0.349213+0.260215j 0.459882+0.13691j 0.864486-0.126198j -0.521385+0.119484j 0.381306-0.929177j 0.725742-0.422501j 0.379453+0.23288j 0.646072+0.0702459j 0.819301-0.352177j -0.295047+0.444998j 0.272716-1.00631j 0.00961308+0.421505j -0.369063-0.349813j -0.0587912+0.353307j 0.245158-1.20213j 0.10214-0.948502j 0.830642+0.423521j -0.0405972+0.407483j 0.517521+0.0241484j -0.0213939-0.199151j 0.457271-0.241457j -0.58843-0.555288j 0.975466+0.311086j 1.05286+0.557634j -0.674632+0.200372j -0.150711-0.639398j 0.534514-0.655645j -0.113793-0.191465j -1.33882+1.79794j -0.726989-0.391032j 0.342994+0.363529j 0.0762491+1.16241j -0.483799+0.495683j -1.29211-1.50768j 0.924958-0.0598183j -1.33398-1.30162j -0.835837-0.00222779j 1.22214-1.46946j 0.736624-0.508525j -0.548418-0.186168j -0.272802+0.0880627j 0.594221+0.369149j 0.359267-0.275562j 
0.402345-0.205716j 0.494443-0.464689j 1.15113-0.0821424j -0.932211+0.0430271j -0.113135-0.176903j -1.01644+1.17587j 1.23013+0.169968j -0.932008-0.0851425j -0.184996-1.19234j 0.38198-0.259257j 0.602335+1.17843j -0.386553-0.334279j -0.598136-0.29911j -0.733861-1.11897j 0.859843+0.827637j 0.141926-0.357243j -1.61271-0.161853j -0.33853+0.773705j -0.123615-1.21137j 1.65879+1.20759j 1.22943-1.16225j -0.614082+0.0591559j -0.321983-0.198835j 0.332423-0.100979j 0.574744+0.843196j 1.65373-0.42874j 0.157854-0.251872j 0.362975+0.336454j 0.253399-0.36335j 0.598866+0.264411j -0.784341+0.414014j -0.66629-1.00948j 0.650345-0.472373j -0.248717-0.337438j 0.797777+0.599573j 0.311233-0.752149j 0.101296-0.866889j 0.216515+0.15321j 1.2777+0.00935448j 1.02705+0.262034j 0.100513-0.17536j -0.974964-0.217679j -0.0984167+0.820975j -1.0492+1.27651j 0.236525+1.06556j 0.268827+1.57593j -0.458784+0.597051j 1.61156+1.123j 0.95143-1.09176j 0.762295-0.260612j -1.07632+0.433759j -0.398871+0.737514j -0.20575-0.398533j -0.517526+0.161151j -0.913139+0.14734j -0.268453-0.353625j 0.34387+0.0670696j -0.0156247-1.08686j 0.326549+0.390141j 0.710279-0.402558j -0.340585-0.242644j 0.185367+0.074087j -0.0300588+0.0890297j 0.0508824-0.075802j -0.12643+0.564608j -0.332614+0.00814868j 0.626329+1.13003j -0.546931+0.786611j 1.65262-0.250375j 0.185795+0.187133j 0.46583+0.852088j -0.0141901+0.220849j -0.185754-0.0723273j 0.0919212+0.330087j 0.0114574-0.614641j -0.459443+0.758054j -0.558055-0.19543j 1.05386-0.643161j 0.64554-0.226749j 0.255971-0.575924j -0.345344-1.18276j 0.470346+0.737047j 0.204659-0.516858j 0.148966+0.769852j -0.552722-0.794706j -0.487064+0.239585j -0.138089+0.509944j 0.11671-0.689623j 1.13836-0.143523j -0.410437-0.715194j -0.354176-0.259277j -0.395624-0.0548364j -1.20282-0.473767j -0.404344+0.677221j -0.0332894-1.77127j 0.174446+1.2361j 0.181344-0.259001j 1.75263+0.809597j 0.0669291-0.793446j -1.15382-0.0358659j 0.955811-0.657684j 0.10965-0.0410427j 0.898079-0.382931j 0.194784-1.18984j 0.446261+0.290346j 0.10098+0.25455j 0.3111-0.36762j 1.36729+1.62057j 0.369411+0.112991j 0.175271-0.999903j 0.0265238+0.344834j 1.79033-0.717203j 0.0862442-0.0485514j 0.433552-0.00553658j -1.23581+0.159315j -0.248602+0.700377j -0.0438686-0.150914j -0.673044-0.118161j 0.0750227+0.855672j 0.550893+0.551433j 0.813784-0.360099j -1.25219-0.419309j 0.163903+0.0864304j -0.655392+0.208775j -0.0801984+0.109506j 0.326479-0.553923j -0.108503-0.12662j -0.122689+0.92484j -0.0940761+0.49094j -0.0562184+0.020912j 0.637212+0.452889j -0.423643+0.562965j 0.0447557+0.317721j -0.860044+0.987132j 0.232011-0.577616j 0.355113-0.474986j -0.463721-0.359839j -0.314292-0.0651941j 0.0974736+0.371546j -0.150236-0.266034j 0.679365+0.555988j -0.0712931-0.319642j -0.00179105+0.351293j 0.0023026-0.674888j -0.226346-0.255916j 0.259534+0.0806592j 0.106008-0.280109j -0.0403548-0.307799j 0.434204+1.14567j -0.130536+0.20048j -0.222218+0.280964j 0.850654-0.214289j -1.79097+0.131829j 0.281626+0.0045587j -0.552691-1.20866j 0.507069-1.36375j -0.378255+0.821383j 
-0.662712-0.99979j -0.455684+0.398317j -0.506761-0.718931j 0.0422994-1.08263j 0.480077-1.09558j -0.0248727+0.232296j 0.351642-0.269343j -0.763102-1.3596j 0.742246-0.731346j 0.573758+0.412695j 0.642298-1.30435j -0.729559+1.22851j 0.339194+0.066555j -0.497645+1.57391j -1.24391-0.0251782j 1.09069-0.984863j -0.567039+0.230397j -0.401696-0.863655j -0.279701-0.303256j 0.315143+1.34873j 0.158488+0.0653472j -1.32881-0.726211j 1.40335-0.147982j 0.531244+1.29791j -0.182298+0.519975j -1.14592-1.04435j -0.743624-0.493873j 0.620401-1.19399j 0.0999348-0.0299085j -0.223814-0.0794459j 1.16586+0.311669j -0.353395+1.63626j -0.364701+0.845362j -1.1758-0.219726j -1.37369-0.194272j -0.0187987-1.40312j -0.228573+0.0974802j -0.835127+0.654537j 0.679404-0.280043j -0.787942+0.0778918j 0.567449+0.51991j -0.584255-0.144959j -0.783289-0.934153j -0.467591-0.0448008j 0.164535+0.695588j -0.371016-0.232796j 0.361131+0.33946j 0.137342+0.811597j -0.0871836+0.33727j 0.620112+0.554909j -0.20505+0.379749j -0.106538+0.97157j 0.176004-0.548169j 0.0124032-0.878309j -0.587739+0.287007j 0.902462-0.345677j 0.130317+0.425399j 0.159731-1.1101j -0.0598035+0.449769j 0.688308-0.32564j 0.710433+0.863895j -1.3719+0.539264j 0.322701-1.14852j 0.865345+0.637556j -0.613474-1.17031j 0.38214-0.93518j 0.0616718+0.433627j -0.265503+0.150847j -0.789011-1.10441j -0.160498-0.298416j 0.482893-0.684049j 1.03302+0.503841j -0.809827+0.716662j 0.0748579-0.37774j -0.154248+0.534614j 0.939201-0.400437j 0.455903+0.379789j -1.51913+0.0682652j 1.03606+0.337303j 0.0557903+0.807841j -0.0713519+1.51597j 1.06409-0.526637j -0.37985+1.4865j 0.289732+0.676434j -0.704607+0.0659524j -0.670038+0.366802j -1.16968+1.48047j -0.640393-0.323407j -0.322073+0.69971j 0.859962+0.115778j -0.258855+0.340507j -1.00518-0.995047j -0.407232+0.759937j -0.0531021-0.0754461j 0.850368-0.335277j -0.402247+0.305011j -0.214474+0.485883j -0.354803-0.442216j -0.373971+0.29306j -0.645108+0.230874j 0.704904+1.03831j 0.0361333-0.0510436j 0.620667-0.206111j 0.307255+0.298518j -0.767577+0.261031j 0.232429-0.485776j 0.259578-0.614353j -0.138947+1.03563j 0.383772+0.424041j -0.381532+0.0839087j 0.200854+0.334855j -0.224195+0.539108j -0.142862-0.72567j 0.547898-0.219768j 0.21278+0.671587j -0.729903-0.409368j 0.251425-0.138372j -0.012222-0.254286j -0.487833+0.287737j 0.12212+0.226477j 0.145406-0.795996j -0.949425-0.492585j 0.333292+0.0382754j -0.371406-0.561175j -0.846098+0.192764j -0.259231+0.978908j 0.166977-0.146299j -0.0389348+0.313923j -0.315217+0.361446j -0.578041-0.102712j -0.392393+0.596313j -0.523494+1.55926j -0.432312-0.010229j -0.331087+0.251301j 0.0982717-0.244307j 0.889402+0.0970381j 0.431853+0.119634j -0.667356+0.389682j -0.863288-0.794007j -1.09427-0.339107j -0.221119+0.236932j -0.0905511+0.781985j -0.183829-1.16874j 0.139588+0.183445j -0.687806-1.4762j -0.946739+0.492813j -0.380207+0.654079j 0.310624-0.650633j -0.756133+0.264859j 0.518677+0.328129j 1.46047-0.0267541j 1.15292+0.437763j 0.809907+0.564762j -0.150486+0.569774j -0.397941-0.0697546j -0.725312+0.534345j 0.51965-0.0144716j 
0.402097-1.21142j 0.504043+0.191692j 0.142386+1.13477j 0.449213-0.361498j -1.39259+0.558024j 1.26381+0.68553j -0.74025-0.172004j 0.0810105+0.473138j 1.29756-0.40459j 0.96193+0.354129j 0.606417+0.317682j -1.70217+0.0849619j 0.286157-1.17972j 0.33738-0.301519j -0.337637+0.280523j -0.428182+0.583229j 1.61784+0.716851j -1.13884+1.61711j -0.339719-1.20586j 0.699971-0.341377j -1.25227+0.845349j 0.75987-0.0348973j -0.0245848-0.495132j -0.14167+1.42803j -0.716053+0.837956j 0.480189-0.425754j 0.0347164-1.26445j 1.56065-0.120542j 1.31363+0.299492j -0.382+1.46282j 0.361524-0.200107j 0.477137+0.294485j 0.106483-0.0840982j 0.170844-0.312199j 0.125311+0.258094j 0.366578+0.142783j -0.021509+0.222368j 1.01184-0.17196j -0.559511-0.00458956j 0.0803674-0.243678j -0.667684-1.06094j -0.225651+0.735528j 0.178076+0.189521j 0.635255+0.466402j 0.756747+0.048228j -1.32901-0.12773j -0.952138+0.423709j -0.152179-0.797167j 0.148742+1.53734j 0.784171-0.963921j -1.01181-0.726062j 1.23943+0.62934j -1.61934+0.0679318j 0.0296125+0.750484j -0.192663+1.38024j -0.518342+0.113091j -0.931147+0.771085j -0.06473+0.312293j -1.26077-0.271541j -0.234109+0.0254547j -0.656434-0.323825j -0.15544+0.553174j 0.0914798+0.480966j 0.402041-0.193597j 0.251752-1.19084j 0.860386-0.399352j -0.657308+0.612086j -0.672178-0.126291j 0.397667-0.175577j -0.113394-0.465064j 0.345066+0.318357j 0.428983+2.00711j -1.89627-0.42404j -0.924639+0.127955j 1.38934-0.115169j 0.163118-0.239474j 0.56591-1.49139j -0.242438+0.429175j 0.255657-0.281031j -0.282621-0.145287j 0.270393+0.430575j 0.085913-0.00435086j 0.0358554-0.792886j 0.282616-0.331245j -0.110623-0.0318902j -0.149647+0.464665j 0.399356-0.162069j 0.0778189-0.271034j -0.164799+0.64517j -0.259921-0.0473286j -1.1999-0.319647j 1.07011+1.04882j 0.193993+0.233776j -0.0478876-0.266999j -0.548993-0.311252j 0.318648+0.397096j -0.457225-0.858634j -0.444237+0.377446j -0.081368+0.337601j 0.0673047+0.166233j 0.501987-0.0324937j 0.0305736-0.365278j -0.48903+0.0943661j 0.175577+8.70723e-05j 1.18625-0.50506j 0.620283+0.0803858j -0.758798+0.671019j 0.0490826-0.282123j -0.148427-1.11005j -0.305661+0.483807j -0.155441-0.5011j 0.131825+0.496014j 1.31349+0.157858j 0.731276-0.0341015j -0.307606-0.192534j -1.53057-0.497893j -0.45608+0.314171j -0.342787+0.860899j 0.874769-0.15553j -0.483408+0.401838j -0.660706+0.730565j -0.657863+1.35653j 0.234961+0.700418j 0.66656-0.452232j 0.346477+0.97435j 0.920469+0.596249j -0.74824-0.401666j 0.0126222-0.106251j 0.736253+0.961061j 1.12327-0.612967j -1.2844+0.549348j -0.40581-0.0191447j 1.19209-0.513261j 0.127892-0.181759j 0.0167694-0.562154j -0.289535-2.09722j 0.709978+0.0503024j -0.181541+0.514257j 0.569785+0.770183j -0.321135-0.401243j -0.53595-0.795077j 0.792846-0.432246j 0.0221164-0.672563j -0.865134+0.855678j -0.158155-0.359728j 0.401051-0.969784j 0.445796+0.340402j 0.0136309-0.376457j -0.923738-0.336089j 0.714907+0.596765j 0.0365609+0.232168j 0.354034+0.776844j 0.0219043+0.00980534j -0.266249+0.0943384j 0.180561-0.335982j -0.0194227+0.0126233j -0.0986254+0.121336j 
-0.196446+0.274735j -0.267812+0.534222j -0.616829+0.299743j 0.530076+0.449019j 0.26176+0.0087928j 0.774088-0.942799j 0.276387-1.14019j 1.52445-0.440076j -0.120874-1.32878j -0.252913+2.03931j -1.3251-0.330804j 0.224303-0.0833053j 0.374847-0.151832j 0.606849+0.193622j -0.169618-0.544517j 0.277591+0.127505j 0.999377-0.000577148j -0.0921316-0.219159j -0.749917+0.881936j -1.25209-0.330584j -0.378357-1.11644j -0.909838-0.0439786j -0.0813727+0.547219j 0.610208+0.853829j -0.867126+0.143027j 0.266098+0.971871j 0.122077-0.100296j -0.401768+0.0448338j 0.0726898-0.0517852j -0.621324+0.0435083j -0.170657+0.0557869j 0.994249+0.322742j -0.131419+0.0177042j -0.0924347+0.0495693j 0.0258775-0.636629j 0.395033+0.316459j -0.13265-0.0859228j -0.173829-0.106683j -1.57059-0.22647j -0.308443-0.21552j -0.0193034+0.277543j 0.083384+0.00534046j -0.188206-0.531803j 0.475486+0.025812j 0.882815-1.19745j 0.0537672-0.115174j 0.62766-0.131218j -1.70139-0.429061j -0.587832-1.47178j -0.198722-0.373229j 0.402073-0.301959j -0.472815-0.054839j -0.450018-0.213867j -0.0321113+0.0549392j -1.90825+0.509808j 0.528884-0.136839j 0.189907+0.783145j -0.451118+0.0507801j 1.18375+1.53863j -1.19258-0.221307j -0.58145+0.384905j -0.0900806+0.165225j 0.760693-1.23189j -0.057845-0.308357j 0.428013-0.0109818j 0.564465-0.550347j -0.697566-0.198613j -1.11652-0.127395j -0.705389+1.16136j -0.0841007+0.464426j -0.162+1.22256j -0.0481259-0.0154219j 0.0146025-0.0943218j 0.100539-0.117787j 0.191013+0.100176j 0.481954-0.00123695j 0.184182-0.142655j -0.0414552+0.68818j -0.252401-0.244142j 0.0500632-0.247032j 0.46601+0.512682j -0.754569+0.0978122j -0.607189+0.0987276j 0.748857-0.188742j -0.292222+0.484522j 0.241544-0.135237j -0.242894-0.789005j 0.275284+1.21589j -0.232852-0.0839875j -0.349233+0.66905j 0.181796+0.13003j 0.51711+0.0373309j 1.53209+0.57802j 0.972836-0.232772j -0.2491+0.457734j 0.106227+0.523406j 0.0561302+0.428457j 0.579347-0.440824j 0.21238+0.837814j 0.529241-0.426912j -0.523275+0.70053j -0.507609-0.172311j 0.489363-0.548989j -0.0134594+0.559095j -0.107872-0.273459j -0.262659-0.28372j 0.0248787-0.0423527j -1.1702-1.22351j -0.241281+1.13486j -0.905071-0.0172915j -0.1448-0.234214j 0.153392-0.72534j 0.231523+0.695375j 0.234649+0.389592j 1.02466-0.365294j -1.16307-0.165997j -0.482357-0.409878j -0.372795-0.568053j -0.0168698+0.466444j 0.56395-0.761959j 0.510987-1.05937j 0.246606+0.508617j 0.548981+0.215666j -1.08459+0.182846j -0.895584-0.273408j -0.749567-0.949869j -0.508521-0.0889513j -0.205943-0.844504j -0.645992+0.2307j 1.20717-0.222149j 0.417112+1.15161j -0.108025+0.32803j -0.185088-0.794816j 1.85589-0.116691j -0.280266-1.37555j 0.35938+0.635812j -0.0134317-0.0989914j -0.396765+0.144771j 0.0863582+0.0469613j -0.198191+0.017284j 0.322882-0.49046j -0.375623+0.926574j 0.234844+0.0456183j 0.131763-0.00818693j -0.149235-0.189988j -1.03444+0.430938j -0.0500847-0.341375j -0.218811-0.0575645j -0.834234-0.021433j -0.238994-0.313515j 0.0805776+0.319643j 0.337037+0.679984j 0.6121-1.10272j 0.310711-0.495948j 0.598017-0.990988j 0.505494+0.51974j -1.79833-0.235349j 
0.154125-0.118936j 0.261493-0.0222666j 0.401851+0.212426j 0.205033-0.240168j 0.0458278-0.327977j -0.661184-0.048593j -1.19505+0.0212181j -0.843607-1.14973j -0.97287+0.566107j 1.68651-0.678435j 0.123357+0.788753j -0.119344-0.18243j -0.0506864-0.429583j 0.135835-0.709064j -0.462137-0.254501j 0.448774-0.426702j 0.315738-0.906745j -0.270876+0.170851j 0.593467+1.13214j -0.535264+1.35255j -1.48422-0.285875j -0.679526+1.12618j 0.412815+0.398422j 1.5111-0.151501j -0.053909+0.963625j 1.28181+0.0138425j 0.298258-0.0536842j 0.113353-0.128112j 0.482543-0.0856395j 0.180215-0.052981j -0.940804-0.133346j -0.226162-0.104254j -0.0800738+0.510758j -0.570689-0.375137j -0.113-0.104687j 0.764461-0.0684419j 1.22299+0.412941j -0.229157+0.362189j -0.108206-0.00297307j 0.0267236+0.610474j 0.157724+0.11723j 1.1265-0.810824j -0.028329+0.0228382j -1.64971-0.443901j -0.05986-0.252081j -0.203231-1.8098j -0.151994+0.553184j -0.420413+0.437902j -0.081784+0.134511j -0.588348-0.237453j -0.237608+0.00305236j 2.36922+0.18147j 0.0530329-0.167035j -0.300401+0.210921j -0.601148-0.0376771j 0.427984-0.449758j -0.48913-2.10248j 1.0716+0.749205j 0.192074+0.387204j -0.321127-0.0802492j 1.46652-0.73655j 0.13884-0.172111j 0.168025-0.447886j 0.117604-0.118072j -0.714281+0.205732j -0.188459-0.319185j 1.0177+0.608358j -0.880584+0.0881898j 0.65652-0.971698j -0.249885+0.353233j -0.567642+1.4163j 0.0720047+0.0798311j -0.106089+0.0783004j 0.208443+0.310038j -0.0113522+0.0223003j -0.295244+0.69954j -0.132798+0.142075j 0.011843+0.410473j 0.653864+0.214505j 0.343163+0.468964j -0.325324-0.0856194j -0.218577+0.400439j -0.406964-0.0327818j 0.199414+0.939875j 0.850668-0.994425j -0.0337747+0.422024j -0.47066-0.126122j 0.277705+1.47851j 0.597484+0.714575j 0.100622+0.251015j -0.274559-0.174337j -0.202919-0.175339j -0.163875-0.119555j 0.126646+0.364344j 1.15547-0.33869j -0.185514-0.535909j -0.401217+0.116777j -0.741539+0.247565j -0.347879+0.494148j 0.0451728-1.7215j -0.00923925-0.044757j -0.86134-0.765456j -0.122433-0.0424335j -0.782497+0.847263j 0.585228+0.419527j -0.347069-0.285752j 0.344479+0.186086j -0.366485+0.108934j 0.329554-0.916242j 0.37117+0.179684j 0.478942-0.82641j 0.0847891+0.149737j -0.257415-0.469055j -0.0171802-0.606515j -0.297221+0.305471j 0.898217+0.342326j -1.02261-1.54149j 0.313345+0.738518j -0.036841+0.145874j -0.883726+0.670683j -0.784953+0.525503j 0.250781-0.629798j 1.4328+0.822659j -1.0112+0.536392j 0.45102-0.949448j 0.067086+0.999922j -1.29037-0.0364329j -0.703238-2.13388j -0.578531+0.674162j -0.0496339+0.398356j -0.255314+0.0233017j 0.374962-0.165982j -0.210581+0.224889j -0.185602+0.345403j -0.116899+0.0736582j 0.447248-0.0457205j 1.29788-0.201452j 0.316398+0.102884j -0.271255-0.0880171j 0.245213+0.539651j 0.475534+0.197132j 0.570679+0.395006j -0.0484959+0.288808j 0.262406+0.135019j 0.126377-0.0162957j -0.336316+0.171528j 0.0139989+0.29243j -0.12866-0.516172j 0.462091+0.546205j 0.116444+0.0492456j -0.0911797-0.330017j 0.645245-0.43457j -1.06019+0.45257j 0.496333-0.0662905j -0.144082-1.13729j -0.727422-0.878061j -0.798553-1.14735j 
