0.00416889+0.0111345j 0.0068315-0.00275803j -0.00500364-0.00121625j 0.00500763+0.00167591j -0.00266287-0.00058753j 0.00076444+0.0126107j 0.00226904+0.000759707j -0.00533204+0.00240283j -0.00482418-0.00303471j 0.00076968+0.00700107j 0.00238969+0.00210668j -0.00225621+0.0140368j -0.00295825-0.00151731j 0.00178092-0.00429837j -0.000978354+0.00147156j -0.00147376-0.00135721j 0.00190824+0.00251418j -0.00283112+0.00862731j 0.00020736+0.00362899j 5.91421e-05+0.00659024j -0.000898163+0.00934954j 0.000202598-0.0020366j 0.000134823-0.00239295j 0.00665582+0.00275751j -0.00853177-0.000809149j -0.00174076-0.00882024j 0.00163071-0.00278005j -0.0041292+0.00215601j 0.00160578-0.00486123j 0.0100091-0.00306321j -0.00189087+0.0113574j -0.00124436+0.0120974j -0.00248517+0.00193573j 0.00218858-0.00553179j 0.00676005+0.00293136j -0.000566665-0.00544697j 0.001624+0.00408997j 0.00155191+0.00243812j -0.00911764-0.00434592j 0.000983177+0.00319012j -0.00151043-0.00460204j -0.00168067-0.00360705j -0.00936961-0.0013796j 0.011588+0.00521051j -0.00523652-0.00343788j 0.0049914-0.00229244j -0.00732094+0.00541475j 0.00483612-0.00316978j 0.0085412+0.000838837j -0.00486653+0.00472641j -0.00298972+0.000107257j -0.00647297-0.00229916j 0.00393054+0.000827087j -0.0105182+0.00053266j 0.00548425-0.0023495j -0.000104175-0.00140337j 0.00214449+0.00157421j -0.00306702-0.000986599j -0.000811019-0.00315231j 0.00195363+0.00252168j 0.000974918+0.0051684j 0.0035403+0.00167896j 0.00383827+0.00149481j -0.000162557-0.00775753j -0.00270637-0.00793498j 0.0171536-0.00586497j 0.000688192-0.00179375j -0.00514751+0.000126248j -0.0125838+0.00465333j -0.00280667+0.00327082j 0.00377004-0.00629103j 0.0109783-0.00413967j 0.0115772+0.000226578j 0.0071939+0.00157829j 0.000848982+0.00617218j -0.00626298-0.00504272j -0.00178235+0.00328732j 0.0177712+0.00756204j 0.00031371+0.00731783j -0.00944816-0.00206054j -0.00521996+0.00157915j 0.0117148+0.00411869j -0.00859871+0.0100417j -0.00612409-0.00340405j -0.001889-0.00422032j 0.00385371+0.00159237j 0.00254189+0.00261992j 0.00530814+0.00286204j 0.00577708-0.00302223j -0.0111215-0.00611282j -0.00548956-0.00397726j -0.00284046-0.00593586j -0.00252431-0.00993056j -0.00894008-0.00556238j 0.00426511-0.00335475j -1.05843e-05-0.00073939j -0.00154018+0.0103568j 0.00313806-0.0069887j 0.00300394+0.0107726j 0.00200521+6.381e-05j 0.0346173+0.00706566j 0.0172304+0.0295905j -0.0276481+0.0312725j -0.0202838+0.00406012j -0.0299531-0.0238906j -0.0112322+0.00852545j 0.00807549-0.013441j 0.00758828-0.00722354j -0.0344724+0.0307342j -0.0191225-0.0189404j 0.00989357+0.0148039j -0.0194547+0.00824327j 0.0752464-0.0225452j 0.0346585+0.0713523j 
0.00868642-0.00205204j -0.00396855-0.0122051j 0.00301908+0.00653841j 0.00499355+0.000158127j 0.00265062-0.00888989j -0.00101646-0.00240903j -0.00491479-0.00421321j -0.00358039+0.000793866j -0.00252667-0.00156189j -0.00250763+0.00585765j -0.00823063+0.00799537j -0.000795425-0.000720578j -0.000630284-0.00926864j 0.00114986+0.000137952j 0.000628377+0.00133771j 0.00298588-0.0110658j 0.00115333-0.00201148j 0.00115408-0.0010373j -0.00425691-0.00573534j -0.00504232-0.00712597j -0.00352704+0.00564325j 0.00292823+0.0010913j 0.00473651+0.00403841j -0.000644527+0.011087j 0.000379563-0.00632464j 0.00881167+0.000606805j -0.000187478+0.000999928j -0.00379478-0.00273044j 0.00549218+0.000858583j 0.00291734+0.010559j -0.00306603-0.00127922j -0.00496745+0.00458693j 0.0018365+0.00520113j 0.00861707-0.00385055j 0.00449255+0.00255843j 0.00795716-0.0055718j 0.00055131-0.00403614j 0.000752053+0.00417422j 0.00789443-0.00339144j -0.0017387+0.00373897j 0.00441344+0.00107539j 0.00142855-0.00267946j 0.00156647-0.00265993j -0.0072896+0.00852143j -0.00176574-0.00298703j 0.000854793+0.00408181j -0.00325749-0.00158697j -8.41316e-05+0.0081405j -0.00141029+0.00571899j 4.77163e-05-0.00335556j 0.00272801+0.00102528j 0.00181395-0.0061785j -0.000503838-0.000327128j -0.000739246-0.00703467j 0.00464473+0.0022087j 0.000728483-0.00116557j -0.00273622+0.00703013j -0.00102841-0.00379285j -0.000608351-0.00143585j -0.00542286+0.00391277j -0.00675029-0.00149143j 0.00274363+0.00242369j -0.00043932+0.00404451j 0.00511383-0.00500275j 0.0158789+0.00266176j 0.00824192+0.00673561j -0.0041624+0.00574081j -2.9559e-05-0.00212832j -0.0233786-0.000347158j 0.00171637+0.0045334j 0.00828992+0.00128492j 0.00185567+0.00407501j 0.00844292-0.00319649j -0.0130793+0.00603586j -0.00450179-0.00116042j 0.0055697+0.00419741j 0.003091-0.000220303j -0.0211603+0.000557071j -0.00503622+0.00415695j 0.00138356-0.00220734j 0.00517148+0.00245437j 0.00704166+0.00544582j 0.00104399-0.00274021j 0.00161928+0.00135206j 0.00594393+0.0107424j -0.00605675-0.00286722j 0.000204126+0.00250121j 0.00450175+0.00366889j 0.00256473-0.00114901j -0.00636023-0.00466178j -0.0023853-0.00281485j -0.00171048+0.000593455j 0.00754849-0.00611287j 0.000752512-0.00512688j 0.00269023+0.00961106j -0.00425298+0.00347896j -0.0204002-0.00711655j 0.0041066-0.00699025j -0.00112219+0.00164403j -0.00135412-0.000287569j -0.00100631+0.0230851j -0.033408+0.0117295j -0.0410411-0.0286694j -0.00733295-0.0259225j 0.0236245-0.0256767j 0.001482-0.00202329j 0.0236713+0.000527803j -0.00660887+0.0131364j -0.0166314-0.0207293j 0.0289384-0.034379j -0.0276191+0.00091373j -0.00998916-0.0108276j -0.0340268-0.072947j 0.078351-0.02213j 
0.0116999-0.000757842j -0.00314026-0.0115983j 0.00244578-0.00154957j 0.00357212+0.00450004j -0.00109526-0.00715271j -0.00357065-0.00498726j -0.00140896-0.00644173j 0.00110278-0.00464608j -0.00419805-3.74399e-06j -0.00389455-0.00837679j 0.00213973-0.00381143j 0.00426189-0.00294626j 0.0020042-0.00670531j -0.00378519+0.00113393j 0.00400708+0.00236572j -0.00319211+0.00349214j 0.00252108-0.00377858j 0.00391303+0.00419461j -0.00184798+0.00827033j -0.00119564+0.0120065j 0.00964583-0.0205696j -0.000268029+0.000757605j 0.00227202+0.00267561j 0.00387738+0.0132643j -0.00745189-0.000510416j 0.00487702-0.00554234j 0.00704449+0.00312842j -0.00693354+0.0019764j 0.00194155-0.00192935j 0.00566852-0.000631817j -0.00788694-0.00381586j -0.00831098+0.0016231j 0.00789423+0.00405474j -0.00392573-0.00399509j 0.00386736+0.000408152j 0.0115825-0.00280145j 0.0010384+0.00205758j -0.00217241+0.000445733j 0.00531062+0.00111218j 0.00337389-0.000898748j -0.00114803+0.00177303j -0.00131512-0.00144256j 0.00474131+0.000916716j -0.00268195-0.00261588j -0.00574497+0.0041431j 0.00105331-0.00234664j 0.00156135-0.000928252j 0.00421085+0.00393119j -0.0053608+0.00275969j 0.00171908-0.00448437j 8.73949e-05-0.00494264j -0.00151054-0.00399958j -0.0032547+0.0040447j 0.00910248-0.00493636j 0.00504049-0.00743461j 0.00100085-0.00143717j 0.00373165+0.0029399j 0.00332336+0.000165576j 0.00302463-0.000257263j -0.00351868+0.00830305j 0.000307764+0.0025487j -0.00258282+0.00162487j 0.0090751+0.00556696j -0.00753565+0.00328461j -0.000238923-0.00437802j 0.0160231+0.00228805j 0.00428584+0.000669613j 7.534e-05+0.00749336j -0.0117982+0.00826766j -0.000724453-0.00640756j -0.0043084-0.00194918j 0.0105921-0.00136232j -0.00636361-0.0125353j -9.84479e-05+0.00587029j -0.0187556-0.00741943j 0.015694-0.00345452j -0.00251988-0.00198979j -0.0141283+0.00424489j 0.00180965-0.00556881j -0.00172302-0.00246069j 0.00761386+0.00768022j -0.00192667-0.00235447j 0.00261539-0.00571196j 0.00493358-0.0066647j -0.000416195+0.00519466j -0.00732587-0.011575j -0.00123706+0.000267234j -0.00384821-0.0170438j 0.0118822+0.0232227j 0.0156628+0.00288252j -0.00102771-0.00997982j -0.00335993+0.00858656j 0.00773655-0.00282111j 0.0327869+0.014478j -0.00949721-0.00456275j 0.00932971+0.00184118j -0.00320246-0.0176017j 0.00655815+0.0103944j -0.00707449-0.00918973j 0.00250584-0.00125541j 0.0257323+0.00608385j 0.00700081+0.0140837j -0.0338421+0.0203673j 0.00730954-0.030573j -0.00717672+0.0206451j -0.000125952-0.0144919j -0.0172875+0.0282381j -0.0365493+0.0165747j 0.0452043-0.0351712j -0.0278656+0.020839j -0.0389695+0.0142092j 0.0664166+0.062599j 0.0358847-0.0010339j -0.0112656-0.0300103j 
0.000637798+0.00922386j 0.0100037-0.000845623j -0.000322421+0.00540474j 0.00358755-0.0116514j -0.00367119-0.00383924j 0.00217175+0.00233759j 0.00148057+0.00494541j -0.00784072+0.00769712j -0.000295616-0.00563722j 0.000474086+0.00417566j -0.00922565-0.009412j -0.00336594-0.000476037j -0.00689451+0.0043937j 0.00537624+0.00566191j -0.00134372-0.00747764j 0.00375816-0.00158006j -0.00156728-0.0025696j 0.00272917+0.00978913j 0.00506281+0.00415107j 0.00647395-0.00620009j -0.0103966-0.00545145j -0.000312612+0.00207241j -9.73584e-05-0.00640558j 0.00755605-0.00824292j 0.00706127+0.00585743j -0.00654686-0.00549858j 0.00165568-0.00920937j -0.00115341+0.00626529j 0.00589584+0.00080302j 0.00849195-0.0150761j 0.00263425+0.00922606j 0.0116279+0.00863684j -0.00246503-0.000170991j 0.00223241+0.00268697j 0.00647353+0.00059416j -0.00269137-0.0126475j 0.00786938-0.00487394j -0.000588062+0.00161814j 0.000948345-0.00143767j -0.00367743+0.00268295j -0.000237872+0.00449448j -0.00049444+0.00292942j -0.00185418+0.00103891j 0.000973201+0.000175761j -0.00454598+0.00626243j 0.000508445-0.00402995j -0.00459486+0.00448906j 0.00293271-0.00388976j 0.0113018+0.0021637j -0.00787936+0.00163454j -0.00629311+0.00859408j -0.00754306-0.00017026j 0.0102836-0.00418765j -0.00655183-0.00631362j 0.000267079-0.00277186j 0.016414-0.00175439j 0.00632007+0.00666868j 0.00103948-0.00144788j -0.00208849-0.0118486j 0.0162752+0.00412394j 0.000323942-0.00353616j 0.00501035-0.00231294j 0.00944181-0.00160938j 0.00108913+0.00479781j -0.00901397+0.00939129j 0.00966914-0.0072109j 0.00514277+0.00262426j -0.00243671-0.00146384j -0.0156672+0.00859071j -0.0134604+0.00289526j -0.00375318-0.00619733j -0.0104348-0.0050907j -0.0114735-0.0014977j 0.00445273-0.00906782j -0.00806399+0.0042419j -0.00213085+0.00499722j -0.00764251-0.00141887j -0.00518196-0.00231838j 0.00296667-0.00919413j 0.00554882+0.00403979j 0.00910903-0.00295095j 0.00158159-0.00836438j 0.0128372+0.00586588j -0.0073842+0.009403j 0.0116268+0.00883266j -0.0137127-0.00970384j 0.000400491-0.00105371j -0.0103102-0.00236665j 0.0235692+0.00586426j 0.00503217-0.0103978j -0.0111034-0.00209793j 0.00745293+0.00304401j -0.0110454-0.00536374j 0.00215356-0.0278634j -0.00708735+0.00628785j -0.00678672-0.0136275j -0.026972+0.00153545j 0.00122518-0.00272702j -0.00246682-0.00358695j -0.0103001-0.00491588j 0.019642-0.0314561j 0.0447373-0.00435934j 0.0221841+0.0071302j -0.00108901-0.016299j 0.0165537-0.0169203j -0.00980375-0.00396291j 0.0135075+0.012838j 0.00237519+0.0214356j 0.0312444-0.00627733j 0.0335857-0.0326355j -0.0447126-0.0580635j -0.0694613+0.011519j -0.00307806-0.0179109j -0.0328405-0.00320003j 
0.00590794-0.00159936j -0.00323888-0.00287768j -0.00161532-0.00952144j 0.0019696+0.00941918j -2.8077e-05-0.00172326j -0.00188918+0.000146238j 0.000552614-0.00394558j 0.00398047+0.00288487j -0.00787467+0.00880252j 0.000761881-0.0018646j 0.00368036+0.00640063j 0.00705059-0.000580391j 0.00483681-0.0063378j -0.00147711-0.00298073j 0.00221707-0.000522547j 0.00272675-0.00262323j 0.00314131+0.00353275j 0.00995581+0.00212605j 0.00332586+0.00580516j 0.00236633+0.00221686j 0.0031014-0.00609921j -0.00218151-0.0032245j 0.000647013-0.00194716j 0.00273693+0.00929096j -0.00822354+0.00581872j 0.00180751-0.00266627j 0.00445625+0.0123863j 0.00314883-0.00489579j -0.000245151+0.00358319j 0.000604453+0.00392417j -0.00394776-0.00203958j -0.00740982+0.00528284j 0.010391+0.00775916j -0.00336939-0.0044227j 0.0118945+0.00460229j 0.010482-0.00614538j 0.0096367+0.00590582j -0.00303523-0.00246848j -0.000967951-0.000302112j 0.00495284-0.000222445j -0.00538883-0.00108439j -0.00720378+0.00165071j -0.0021503+0.000210378j 2.29168e-05+0.00492258j 0.00237835+0.001698j -0.00106841-0.000288405j -0.00591884-0.000812425j -0.00570666+0.000829598j -0.00784142+0.0108869j 0.00616876-0.00268415j -0.00431074-0.000395827j -0.00451886-0.00997365j -0.00578115+0.00707851j 0.00296577-0.0143548j -0.00362518-0.00441728j -0.0240995+0.00703653j -0.00616122+0.00756121j 0.00263359+0.00922538j -0.000374002+6.36407e-05j -0.0100066+0.00429215j 0.0119778-0.00370092j 0.00630708+0.0028256j 0.00254768+0.0041704j 0.00203631+0.0053492j 0.000324091+0.0128796j 0.0106254+0.00699376j -0.00457814+0.00125409j -0.000451859-0.0203089j 0.0190426+0.0080409j 0.0099701-0.00277606j 0.0117958+0.00975189j 0.003679+0.00307494j -0.00554136-0.000340496j 0.0217561+0.0103879j 0.00265288-0.0113227j -0.0035438+0.00110015j 0.00817751+0.00949875j 0.0119577-0.0139119j 0.0144974+0.00925318j -0.0046633-0.0142798j -0.0165569-0.0116083j -0.0106167+0.00318952j -0.00152213+0.00655739j 0.00501527-0.00319132j -0.00920182-6.51998e-05j 0.0113475+0.0141166j -0.0040991-0.00434786j 0.0104718+0.00320073j -0.027417-0.0164038j 0.0166286+0.00671065j 0.0109305+0.000288573j -0.0185044+0.00901812j 0.0175728-5.73477e-05j 0.010919+0.00744517j -0.0193866+0.0204396j -0.0124525+0.0288133j 0.010143-0.00251488j 0.00279123+0.000364486j 0.00731548-0.00734491j 0.00919724+0.00263151j 0.0153962-0.00639541j -0.0164745+0.0149091j 0.0251585-0.00520213j -0.0296075+0.0299661j 0.0395491-0.00224929j 0.0117335+0.0165081j 0.0169067-0.0470065j 0.0408705+0.0410112j -0.00676601+0.0103274j -0.0140153+0.0115715j -0.0358704-0.0132535j -0.0244052-0.0214689j -0.0254594+0.00793022j 0.0309894+0.0144678j 
0.0068168-0.00029526j -0.00184905-0.00980828j 0.00427865+0.00313786j 0.0104168+0.00018571j 0.000788536-0.00544218j 0.00209033+0.000859724j -0.0136869-0.00278848j -0.00397993-0.00533792j 0.000493264+0.00206124j -0.000387524+0.00768197j -0.0073833+0.00375674j 0.00143688-0.00610988j -8.87976e-06+0.00591237j -0.00370236+0.0164988j 0.00144928-0.00451334j 0.00232686+0.0152872j 0.000575122+0.0153973j 0.00115548+0.0170139j -0.0068391-0.00988756j 0.000853748+0.0062479j 0.00902049-0.00156641j 0.003219-0.00288928j 0.0062458-0.0028705j 0.00322475+0.00242398j 0.00323612-0.000861761j -0.0027884+0.00279742j 8.10397e-06+0.00485387j -0.0017077+0.000214462j -0.00242826-0.00576353j 0.00902664-0.00184474j 0.001691-2.61356e-05j 0.000797265+0.0027811j 0.00565261+0.0120734j 0.00671219-0.0104312j 0.00534698+0.00157394j 0.0113696+0.00359475j 0.00770257-0.00336183j 0.00859711+0.00504799j -0.00361862-0.00439984j 0.00101358+0.0108579j 0.00179745+0.00155967j 0.00518689-0.00673131j 0.00900463-0.0111254j 0.00441688+0.00334999j 0.000670685-0.00325186j 0.00826156+0.00487317j -0.00675796-0.000156535j 0.0123391+0.000189156j -0.00498329-0.00494984j 0.00275234+0.00526204j -0.00777072+0.00267244j 0.00973874+2.47254e-06j -0.00232082-0.0109373j -0.00656216-0.00446898j 0.0130969+0.00684608j 0.000628386-0.0121405j -0.0105684+0.00258494j -0.013456-0.00602366j 0.00389988-0.010476j 0.0261236-0.00346205j 0.00581402+0.00595834j 0.00107079-0.00023129j 0.00537214+0.00987374j 0.00983169-0.000680714j -0.00858287+0.0101329j 0.0260155-0.00692539j 0.00823099-0.00293115j -0.00335592-0.00213145j -0.0218636+0.000506274j -0.00335293-0.00886587j 0.00801772+0.0118611j 0.00486125+0.0122862j -0.00194138+0.00385042j -0.00753149+0.00386229j 0.00494774-0.00317735j -0.00626394-0.00388305j -0.015574+0.00459876j 0.0239124+0.00126123j -0.0336461-0.0106283j 0.00451303-0.00334598j 2.17598e-05+0.0031977j -0.011759-0.00516372j 0.00233708+0.00514913j 0.0101116-0.00127105j 0.022923+0.0138089j -0.0014104-0.0107795j -0.00630659+0.00224951j -0.00373143+0.0080958j 0.0124488-0.0124951j 0.0019124-0.0011169j -0.0141888+0.00104157j -0.00870509+0.00255846j -0.00135993+0.0261776j -0.0119919-0.000647451j 0.00557058+0.0152041j -0.0176799-0.00560879j -0.00647175+0.0224362j 0.00290298+0.0169135j 0.0207265-0.0258986j 0.015945-0.0232481j -0.0107047+0.0118647j -0.0151743+0.0244138j 0.0108628+0.0126945j -0.000819452-0.0143924j 0.0107365+0.000483903j 0.0100268-0.0536571j -0.080142-0.00663366j -0.00895665+3.10579e-05j -0.0316863-0.00129537j 0.0254395+0.0101861j 0.0142436+0.0112453j 0.00294237+0.0309794j -0.0351169-0.0113405j -0.00964036+0.00861324j 
0.00117676+0.0138813j 0.0132581-0.00159088j -0.00726933+0.00397896j 0.00958957-0.00267307j -0.00604012-0.00307558j 0.0108016+0.010299j 0.00025837-0.0107478j -0.00825442+0.00150305j -0.00634319+0.00143643j 0.0064478+0.00891198j 0.00326095+0.00279397j 0.00112929+0.000740425j 0.00216008-0.00731358j 0.00509297+0.0057926j -0.00675208-0.0079345j 0.00717264+0.00063569j 0.0107642+1.53542e-05j 0.00124006-0.0138218j -0.0030219-0.0015106j 0.00812829-0.00445601j -0.00326268-0.00357725j 0.000957229+0.000906262j -0.00505911-0.00543398j 0.00801803-0.00477808j -0.000275025+0.00607875j -0.00820559-0.00160297j 0.00120859-0.0051243j 0.00220793+0.0155865j 0.00690425+0.00127961j 0.00328683-0.017764j 0.0065534-0.000146364j 0.00211057+0.00917645j -0.00985839+0.00851852j 0.00279448+0.00032908j 0.0113492-0.000967605j -0.00016249-0.00321322j 0.0011106-0.00402221j 0.00817102+0.00593497j -0.00284121-0.00420257j 0.00712012+0.00157447j 0.00352274-0.00612353j -0.00935043+0.00668857j -0.00812459-0.00225892j 0.0118163+0.000236132j -0.000720376-0.0146544j -0.000169953+0.0044834j -0.00386478+0.00418924j 0.000884673-0.00556475j 0.00978464+0.00105108j -0.00808901+0.00614733j -0.0123124+0.00360187j -0.000573293-0.00313466j 0.000803166+0.00398777j -0.0299995+0.00962294j -0.00623374+0.00362656j -0.0132735+0.00168582j -0.000788054+0.012329j -0.012286-0.0052001j -0.0183769+0.00558529j 0.00356556-0.0112904j 0.00405168-0.00252366j -0.000852954-0.00251268j 0.0050442+0.00618329j 0.0127263-0.00435478j -0.00716692-0.00785829j 0.00299991+0.00400874j 0.00150925-0.00131453j -0.0065848+0.00459552j 0.0174465+0.00807516j -0.00921105+0.00644468j -0.00619999+0.00543316j -0.0114898+0.00445329j -0.0190206-0.000933133j 0.0153563-0.00254559j -0.00899873-0.00143904j 0.00756367+0.00371763j -0.00324639-0.0122061j -0.0166154+0.00167108j -0.00101352+0.0114896j 0.00647053-0.00163179j -0.0150951+0.00579241j -0.00950841+0.00840613j 0.0143498+0.00119095j 0.00373923-0.000855636j 0.0104389-0.00122311j -0.0131849-0.0168558j 0.00381281+0.0103882j -0.00626029+0.00271591j -0.0204046+0.000596101j -0.0192973-0.0143536j -0.00544001-0.00175467j 0.0040662+0.00517722j 0.0136486-0.015867j -0.00829645+0.00214953j 0.0176441+0.0020866j -0.012128+0.0299543j -0.00454813+0.0128245j 0.0186854-0.0156937j -0.0241649-0.0156638j 0.00837792-0.0129061j 0.00547767-0.0260198j -0.00234167+0.00640507j -0.00980971+0.0264404j 0.0145533-0.0330202j 0.00522036+0.031406j 0.055181+0.0188312j 0.00870123-0.0179305j -0.0438843-0.000869806j -0.028579-0.00818105j -0.0331728+0.00350716j 0.0280917-0.026483j 0.0211317+0.0175067j 0.0115834+0.0152099j 0.0186738+0.00533826j 
0.00947164-0.00208669j -0.00287191+0.000101407j 0.0132983-0.0126136j -0.00463733-8.03654e-05j -0.00718637-0.0125788j -0.00886207-0.00990953j 0.00179648-0.00130517j -0.00015751-0.00393781j -0.00347101+0.00254243j -0.00506448-0.0121967j 0.000104974+0.00380511j 0.00910058-0.00131624j 0.00205347-0.00814065j -0.00472845-0.00572791j -0.000808264-0.0114818j -0.00450285-0.0105311j -0.000773307-0.000198029j 0.00859244-0.00262531j 0.00355397-0.0142293j 0.00680068-0.00568709j 0.00797879-0.00399293j 9.39154e-05+0.00317434j -0.00659924+0.000694628j 0.0170358+0.00469237j -0.00802744+0.014076j -5.56278e-05-0.00208069j 0.00497092+0.000780633j 0.00482202-0.00151211j 0.0020887+0.0064765j 0.00404895+0.00689824j 0.000358102+0.00870244j 0.00211528+0.00757997j 0.0032952-0.00271295j -0.0102716-0.0013243j -0.00167078-0.00631068j 0.0158945-0.0128273j 0.00578111-0.00953014j 0.00866587+0.0146482j 0.0194518+0.00691826j 0.00365605+0.00734626j -0.00231154+0.0103578j 0.00295842-0.000717547j 0.00231431+0.000688181j 0.000359374+0.00455537j -0.00241381+0.000349248j 0.0026646+0.00843547j -0.0132214-0.0110938j -0.0109971+0.00892601j -0.0037973-0.000686629j -0.00698513-0.0172829j -0.0132812-0.00439011j -0.0173044+0.0137864j -0.0117304+0.00180441j 0.0011079-0.0138179j 0.00318252-0.00236698j 0.0104801+0.00582531j -0.00409522+0.0031073j 0.000173325-0.0101605j 0.00946732-0.000172642j -0.0105616+0.00976504j -0.0086684-0.0151769j 0.002709+0.00254345j -0.00774088-0.00619878j -0.00196067+0.00748765j 0.0120262-0.00246703j 0.00295587-0.0091473j -0.017155-0.0208679j -0.00251548-0.00413717j 0.0152134+0.00822029j 0.0110039+0.0113043j 0.00731206+0.00673695j -0.00857618+0.00978609j 0.00325785-0.00839658j 0.0317267-0.000193212j -0.00556782+0.00499947j -0.00327373+0.00272153j 0.0118384+6.88346e-05j -0.00469036-0.00767745j 0.0185304+0.00838571j -0.00256393+0.0119379j -0.00938279-0.00228688j 0.00026445+0.00642861j -0.00451064-0.00755765j -0.00284188-0.00839235j -0.00835983+0.00977064j 0.00483723+0.0175631j -0.0141146-0.0110371j -0.00134131-0.00701339j 0.000583279-0.00884666j 0.0115061-0.00949382j -0.0015752-0.00626834j 0.00311802+0.00921102j -0.00118581-0.0109634j -0.0141431+0.00632026j -0.0234211+0.0388401j -0.00361934+0.00884533j -0.0383674-0.00051261j 0.00389188+0.0171584j 0.00217461-0.00873171j 0.0197279+0.00673146j -0.0181321+0.0258088j 0.000912573-0.0139366j 0.00511022+0.0232834j -0.0369724+0.00725108j -0.0204107-0.0135468j -0.037339-0.0179121j -0.0201348-0.0209389j -0.0435389+0.00517463j -0.000431013+0.00450061j 0.0143205+0.00268331j -0.0139044+0.00773324j -0.0178009+0.00906636j 0.00525318+0.00150298j 0.00802299+0.00789463j 
-0.00544952+0.00850772j 0.00267673+0.00541071j 0.00421467-0.0112956j -0.0104203+0.00148783j 0.00582362+0.00450748j 0.00186092+0.00431059j 0.00178766+0.00161004j 0.00404164+0.00865876j 0.00214891+0.00472213j -0.00599563-0.0108394j -0.00859384+0.00348399j -0.00545149+0.00413179j 0.00800574-0.00641786j 0.00519851+0.00538785j 0.00291043+0.000680744j 0.00675104-0.0149456j 0.00157167+0.0117247j 0.00205169+0.00590683j 0.00356106-0.00902764j 0.00892378+0.00234085j -0.008959+0.00220953j 0.00102977+0.00113334j -0.00115875+0.00589278j 0.00206326-0.0101755j 0.0108295+0.0220367j -0.0105843+0.00961274j 0.0026008+0.0110258j 0.00759013-0.00118164j -0.00182775+3.67688e-05j -0.008808-0.00276782j -0.0025767+0.00130827j -0.00402721-0.00433498j 0.00584997-0.000678393j -0.0144693-8.09122e-05j 0.00192819+0.00165337j -0.00396764-0.000339735j 0.00446346+0.0031779j -0.00141988-0.00240281j -0.000511725+0.0158461j 0.00191338+0.00902267j -0.00993332-0.00259356j -0.0107323-0.00477931j 0.0146046-0.00767097j 0.00475227-0.0124073j -0.00289488+0.0185433j -0.0032498+0.00382359j 0.00428462+0.00163777j 0.00413796+0.00203369j -0.00253516+0.000527788j 0.00231347-0.00330824j -0.000309198-0.0111982j -0.00206096-0.000497525j 0.000867015-0.00569066j 0.0128795+0.0030658j -0.00228657+0.00344198j 0.000637739-0.00661791j 0.00189441-0.00717564j 0.00171727+0.00843193j -0.00547175-0.00282872j 0.0107135-0.0069888j 0.000848122-0.00119565j 0.00467002-0.00584606j -0.00030175-0.00440121j -0.00816426+0.0117088j 0.00421945+0.00933709j -0.00128891-0.00976561j 0.00290975-0.0195789j 0.00465797-0.00762799j -0.00433763-0.0104815j 0.00255859-0.0101102j -0.00459908-0.0101316j -0.0150936-0.000632256j 0.000109114+0.0234962j 0.0124594-0.0128868j 0.00741857+0.0045794j -0.000898427+0.00631137j -0.000650262+0.00772707j 0.000220752-0.012597j -0.00343651-0.0204794j 0.00556923-0.00486763j -0.00943217-0.0018686j -0.0144062-0.00892372j 0.0166667+0.00280185j 0.0050737-0.00272246j 0.0170422-0.00732492j 0.00179274+0.00123106j 0.0142724+0.00191943j 0.00940468-0.00698343j -0.00949415-0.00516302j 0.00480891-0.00898177j -0.00509347-0.00264352j -0.00748785+0.0273657j -0.00762109+0.0131786j -0.00861391-0.0214868j -0.00811356+0.0130986j 0.00810406+0.0147825j -0.0155841-0.00975774j 0.0210826+0.0189898j -0.00672702-0.00488436j 0.00488287-0.0132296j 0.00125312-0.0312626j -0.0342898-0.0652675j 0.0118631-0.0435642j -0.0148232+0.00623677j 0.0556188+0.0300421j 0.0143864-0.00642667j 0.0127928+0.00222267j -1.35681e-06+0.01108j 0.102565-0.0345375j -0.0193256-0.00509025j 0.0522509-0.0251774j 0.0131496-0.00475363j -0.0180952+0.0355324j -0.0183648-0.0409717j 
