0.000458724+0.0272676j -0.0452637-0.00168506j -0.00489399-0.00461406j -0.00795891-0.00444462j 0.00665519+0.0078425j 0.00570385-0.010385j -0.0273886+0.00606252j 0.00763556-0.0347661j 0.0264466+0.01466j 0.0203455-0.00249801j 0.000520133+0.00162878j 0.00355643+0.00268067j 0.0152954+0.020418j 0.0141084-0.0325061j 0.00558543+0.030472j 0.0157457-0.0164138j 0.0455406-0.00627204j -0.000798404-0.0119386j 0.00448931+0.00932419j -0.0179985+0.0360905j 0.00976345-0.00916882j 0.00692815-0.0130988j 0.0303162+0.0169004j -0.00230616-0.00948643j 0.00799595-0.0167689j 0.0112156+0.00669513j 0.00556745+0.0201552j 0.00969903+0.0176149j 0.0246479-0.0262806j 0.0132199-0.00187898j 0.0315661+0.00787373j 0.0311712-0.0535437j -0.000476626+0.0300014j -0.0215961+0.0117303j 0.0237122+0.0104155j 0.0228178+0.00652901j 0.0239936-9.37363e-06j -0.020036-0.0232281j 0.00685575-0.0328352j 0.000850857+0.00118617j 0.0143844+0.00500289j -0.0134698+0.0134335j 0.0131947+0.0147834j -0.00205756-0.012095j -0.00784665+0.0110583j -0.014831+0.000159648j -0.0139514-0.00794131j -0.00217789+0.00525247j -0.0147659-0.0141376j -0.0091591-0.00522652j -0.00821653-0.00973208j 0.00433782+0.0130137j -0.0369203-0.0252955j -0.00549133-0.0321319j 0.0148946+0.013767j -0.010758+0.00119974j 0.00393538+0.00742519j 0.00159479-0.00590019j 0.00139127+0.0296744j 0.00488538-0.0055021j 0.00326144+0.00381644j -0.00503501-0.00724658j -0.0045741+0.00847879j 0.0171975-0.0175997j -0.0137885+0.0194443j -0.00279535+0.00489477j 0.0118149-0.012624j 0.00337344+0.0527608j 0.00548257+0.0139156j 0.010772-0.0313149j 0.00797747+0.0140621j -0.00736014-0.00270184j -0.0307728+0.0191289j 0.00645666+0.0177981j 0.00522201+0.00405011j -0.00887332-0.0149036j -0.0158931+0.0101978j 0.00760772-0.0309516j -0.011819-0.0101448j 0.0219914-0.00633677j 0.0149535-0.0103012j -0.00581411-0.00522443j -0.00309329+0.0102933j 0.0155901-0.0160462j 0.00172449-0.0132702j 0.0248372-0.0113268j 0.00363582-0.000604911j 0.0149696+0.000648287j 0.000883608-0.00300146j -0.0113871+0.000851172j -0.000619572-0.00439911j 0.0259818-0.0105404j 0.0165892+0.0086245j -0.0139203-0.017329j -0.0201074+0.0268798j -0.0360852+0.00635929j 0.00928962+0.0181215j -0.00216609-0.0216947j 0.0192182+0.0121575j -0.0102928+0.00514727j -0.0103004+0.00741274j -0.00355179+0.00597542j 0.0408913-0.0302166j 0.0153476-0.00709736j -0.0189691+0.00810211j -0.00480975+0.0038389j -0.0276523-0.00713975j 0.00202992+0.00275472j 0.0498283+0.0483485j 0.00931792+0.0180539j 0.00351291-0.00321067j 0.0240718+0.0101174j 0.00613968-3.95994e-05j 0.00980207-0.0226301j 0.0213787-0.00435133j 0.0262359+0.0344219j 0.0254394+0.00205145j 0.0241043+0.0274145j 0.0460319+0.0280931j -0.0108406+0.0200319j -0.0144686+0.00735019j -0.0191292-0.0466783j -0.0359852+0.00145698j -0.0204621+0.0562953j -0.0503789-0.0049628j -0.0219332-0.0270453j -0.0353107-0.0562155j 0.051979+0.0133999j 0.0444907-0.0273021j 0.00664643+0.0613844j 0.0458342-0.0428261j -0.108052-0.0335616j 0.0746252-0.0142823j 0.0156225-0.105136j 0.0497021+0.121863j -0.156886+0.08511j 
0.0476211-0.00143077j 0.0144634+0.0421633j 0.000409524-0.0200457j -0.0119276+0.0495705j 0.0223094-0.00896953j 0.00528749+0.0158384j 0.0257606-0.00830241j 0.00302678+0.0177332j -0.00609515-0.0135819j -0.00475282+0.0211222j -0.0240843+0.00830752j 0.0102517+0.00405919j -0.0245771-0.0136814j -0.0203689+0.0224668j 0.0168792+0.0152031j 0.0112406+0.0175701j -0.0207631+0.00656765j -0.00355576+0.0112493j -0.00816158+0.00181027j -0.0254829-0.027092j -0.00193391+0.00395003j 0.00974643+0.00694717j -0.00296587-0.00349068j -0.0044286-0.0100855j 0.0193456+0.00329528j 0.00371369-0.0011488j -0.0122542-0.00759405j -0.0149614+0.00609839j 0.00875431+0.00348844j -0.0377752+0.0100927j 0.00166541-0.0195804j -0.0174455-0.00452945j 0.009393-0.00278579j -0.0231962-0.011001j -0.0170358-0.00502869j 0.000311037+0.0115528j 0.0223514-0.0259497j 0.00385561-0.021799j 0.0167435-0.00293633j 0.0348309+0.0232384j 0.0191091-0.00224707j -0.0271408+0.0117081j -0.00532783+0.00233714j 0.0227516-0.00923161j -0.00294533+6.03724e-05j -0.007172-0.00895098j -0.00670609-0.00196297j -0.00778501-0.00899795j 0.011649+0.0096209j 0.0152832-0.0142311j -0.00110213+0.00971666j -0.00494333+0.00458427j 0.0166122+0.0142153j 0.000857004+0.00051364j 0.00939955+0.00971697j 0.00320237+0.00482864j 0.00386661+0.0162112j 0.00875824+0.00728583j 0.0110537-0.00915999j 0.00984326-0.0145197j -0.00493113+0.00327654j -0.0177595-0.021832j -0.0150306+0.00942586j -0.0149453-0.000970728j 0.00161681+0.00784665j -0.0074224-0.00812295j 0.00413888-0.0125512j 0.0167058+0.00494258j -0.00475805+0.00881766j 0.0163209-0.0266831j 0.00525268-0.0119041j -0.000419872+0.00684013j 0.0114658+0.0221984j 0.00397479+0.00612906j 0.0330511-0.0225611j -0.0107388+0.0123354j 0.00836914+0.0180208j -0.0214391-0.0253336j 0.0112737-0.0168266j 0.0296672-0.0550063j 0.00609208-0.0159659j -0.0016263+0.00849146j 0.0367197-0.00426169j 0.0108576-0.0147821j 0.0188475-0.0126897j -0.018865-0.00307779j 0.0211246-0.0118932j -0.0108079-0.00448467j -0.00411043-0.00428645j 0.0102375-0.00627124j -0.00239758+0.00412148j -0.023776-0.0235841j 0.00576158-0.0184963j 0.00663497+0.0236908j 0.0537952-0.0452929j 0.0192228-0.0182623j 0.0154479+0.00418577j 0.00210953-0.000228183j -0.00802671-0.00233552j -0.0113156+0.00288786j -0.00547099+0.0215996j -0.00752201-0.00236235j 0.00758338-0.00640483j 0.0105627-0.0115979j -0.00967406+0.014729j 0.0167791-0.0119764j -0.00235978-0.00278523j -0.00115992-0.00305212j 0.00325846+0.0112253j 0.00341311-0.0194933j 0.0014954+0.00281017j -0.00620343-0.0223804j -0.000643399-0.0226704j -0.0291488-0.0132873j -0.0152938-0.00223951j 0.0216883+0.0235318j 0.0444876+0.0590937j -0.0126318-0.0145488j -0.00476191+0.0266755j -0.0296525-0.0257571j -0.0308251-0.00969505j 0.0402193+0.0458512j -0.0361439-0.0330555j -0.00864713+0.00955291j 0.00184587-0.0496569j 0.00118019+0.0247039j 0.0449924-0.0570344j -0.028553+0.0373408j 0.0613725+0.0695699j -0.0556936-0.0192492j 0.0819819+0.0184592j 0.0295022-0.0965185j -0.0255507+0.0681536j 0.115926+0.0118543j 0.138984-0.0783903j 0.0374234+0.111978j 
-0.0889242-0.0300404j 0.00480136-0.0748665j 0.0231374+0.0151266j 0.00273991-0.0844486j -0.0520514+0.042662j -0.0182248+3.57211e-05j -0.0716072+0.0340516j -0.0237411-0.024238j 0.0236904+0.0238407j 0.00198644-0.0386147j 0.0396252-0.0339173j -0.0010825-0.00158333j 0.0567004+0.0112023j 0.0196758-0.0198876j -0.033963-0.0312336j -0.0621327-0.0559133j 0.0329293-0.0348747j -0.0218611-0.0092361j 0.0325897-0.0149012j 0.0154872+0.0450709j -0.0119353-0.00458965j -0.0141767-0.0123709j -0.0105133+0.0158944j -0.0133814+0.0144502j -0.0231205-0.00460884j -0.00909685+0.0164491j 0.00281048+0.0110115j 0.0145727-0.00323867j 0.00388761+0.00731281j 0.0572822-0.0164968j 0.00693065+0.0023096j 0.013769-0.00599201j 0.0119566+0.00614441j 0.0448988+0.0502938j 0.00831325-0.0274081j 0.0471447-0.00285689j -0.020479-0.00452664j 0.000322008+0.00445446j 0.00753552-0.0344004j -0.0280631-0.0480576j 0.0180991-0.00856123j 0.0228735-0.0108294j 0.00775275+0.00912824j -0.00754887+0.0137834j 0.00632103-0.0177894j 0.0137223+0.0217304j -0.0133904-5.01882e-05j 0.0110155-7.2503e-05j -0.0254981-0.0303119j 0.0500258+0.0348791j -0.0223505-0.0371064j 0.0398478-0.00706039j 0.0161776-0.0412488j -0.0113393+9.11524e-05j -0.0272476+0.00291695j 0.00238471-0.00867885j 0.0240482-0.0150825j -0.0234515+0.0694242j 0.00274209+0.0242072j -0.0223287-0.00969718j -0.0389411+0.0161924j -0.0113626-0.0123677j -0.0124084+0.0177065j -0.00117686-0.035623j 0.00485545-0.00830371j 0.0282233+0.0332105j 0.0290583-0.000993441j -0.0408413+0.0246166j -0.00419682+0.00604151j -0.00381576-0.010884j 0.0131976+0.0338836j -0.00470393+0.00238922j 0.0296505-0.0112291j -0.0204002+0.0273j -0.0308295-0.00270951j 0.0320173+0.00733897j 0.0243262-0.0491113j 0.0339706+0.0235472j -0.0372591-0.00945314j -0.0172092+0.0217068j 0.00157897-0.00268635j -0.0211757+0.0125985j -0.0203973-0.00246927j 0.0173592-0.0147789j -0.0235682-0.00332306j 0.0175473+0.0285878j 0.0215918-0.0276947j 0.0120339+0.00286365j -0.00551028-0.0137247j 0.00440582-0.00115167j -0.0130637-0.0147607j 0.0434714+0.0131642j 0.0143939+0.0161811j -0.0500949+0.00587566j 0.0328341-0.0474246j 0.00655341-0.0398138j -0.00811051+0.00272437j -0.0141989-0.00990666j 0.0220217+0.0317342j 0.0568408+0.0371129j -0.00779331-0.0371019j 0.0195028-0.0367616j -0.0680616+0.0509244j -0.0351776-0.0459772j 0.0170784-0.0256221j -0.0230471-0.0100165j -0.00151793-0.0259764j 0.0291544-0.00483519j 0.0727393+0.0129568j -0.00626614-0.0402106j -0.00118457+0.0045678j 0.00369986-0.0439331j 0.0149113+0.0129308j 0.0110803-0.00720285j 0.0155701-0.00700551j -0.0169201-0.0117661j 0.0608724+0.0363376j -0.0370524-0.0248476j 0.0325449-0.0933416j -0.0276053+0.0140036j 0.0522859-0.0190834j -0.0160221+0.0335944j 0.0797212+0.0274666j 0.0395237-0.0224098j 0.0230131+0.00699203j -0.0118078+0.055817j 0.0498133+0.0491807j -0.00594109-0.0746136j -0.0097689+0.00704181j -0.0517567-0.0248183j -0.0387679+0.158883j -0.119137-0.00463006j -0.140993-0.0620866j 0.106782-0.149446j -0.0203739-0.0326384j -0.0472818-0.00230037j 
-0.00930158+0.0452611j -0.0511312-0.0213634j -0.0144012+0.0178577j 0.0523422+0.00256743j 0.00846707-0.00324166j 0.00973056+0.00823948j -0.00479883-0.0302804j 0.0529842-0.0401427j 0.0147728-0.0146252j 0.00561388+0.0141396j 0.0178756+0.0216719j -0.0229081+0.0024891j 0.00433034+0.0174109j 0.037587-0.0546933j 2.70606e-05-0.0326177j 0.0335908-0.0146746j 0.0571593+0.0519912j 0.0118289-0.0126889j 0.0156065+0.0215322j 0.0349404+0.0222982j 0.0143097-0.00793505j 0.0309953+0.00525383j 0.0398411-0.018907j 0.00138409+0.0229416j -0.0163602-0.0204663j -0.0334427-0.00623443j 0.012575+0.0309775j 0.00106703-0.0106849j 0.0257285-0.0125273j 0.00805805+0.00593705j 0.0580945+0.0580595j 0.0301468-0.0281924j -0.0249314+0.0201076j 0.0264874+0.00142694j -0.00691394+0.0426619j -0.0550108-0.069547j -0.0081961+0.0482811j -0.0389285+0.0415351j -0.081845-0.0152896j -0.0277875-0.0389321j -0.0581525-0.0379538j 0.0842269-0.0128213j 0.00783207+0.00554685j -0.101334-0.00966638j 0.00530722+0.0815074j -0.00211986+0.0848507j 0.0330949+0.0349844j 0.0143456+0.0534863j 0.00560709-0.0330624j -0.0806261-0.0242492j 0.0184214+0.00843754j 0.010628-0.0240805j -0.0570248-0.0355857j -0.0377507+0.0495727j -0.0416608-0.0103699j -0.00191688-0.00105973j 0.00447197-0.0543088j -0.00064226-0.0861867j -0.0232279+0.0489833j 0.013143+0.104478j 0.00495609-0.026229j 0.0154412+0.0605834j 0.105125-0.074082j 0.0215743-0.0358002j -0.00598551+0.0186001j 0.0425548+0.023398j -0.0992119+0.00607648j -0.0332181+0.089455j -0.032477-0.0460296j 0.0487823-0.0375j -0.0334987-0.0133032j -0.0617204-0.066382j -0.0594086-0.0532648j 0.00830367-0.0069388j -0.0202677+0.00912538j 0.082218-0.0694071j -0.0753029-0.0149224j 0.0264295-0.0278549j -0.0277881+0.0295616j 0.078017+0.0523926j -0.0514671-0.000397837j 0.0906817-0.0538031j -0.0472685+0.0224705j 0.0187762+0.0515303j 0.0194863-0.0511102j 0.000956111-0.00999873j -0.031862+0.0270627j 0.00389162-0.0362876j 0.0275957+0.0240972j -0.0251811+0.0105879j 0.032943+0.0430832j -0.0100382-0.00472261j -0.0106914+0.00963236j 0.0121534-0.0600492j -0.0816557+0.0737309j -0.00819169+0.00698927j -0.0186449+0.0300745j 0.0307654-0.0422037j -0.00340097-0.00303226j -0.0461996-0.0131146j 0.00502172+0.0079971j 0.0162243+0.0389824j -0.0330668+0.0303998j 0.029117+0.0326999j 0.00307312-0.00898903j 0.0102083+0.00308457j -0.00604418-0.0221916j -0.0346999+0.0182863j 0.0113013+0.086935j 0.0478749+0.0210026j -0.0188965-0.00854227j 0.000188312-0.00267776j 0.0096442+0.00177731j 0.0363849+0.0752499j 0.0300607+0.032792j -0.00540281-0.0240089j -0.00848758-0.0390411j 0.0046323+0.0281779j 0.033958-0.00636906j 0.0149538+0.0342039j -0.0477754+0.0791289j -0.0814707-0.0500534j 0.0269629+0.0982003j 0.0347416+0.0346378j -0.0575202+0.0259767j -0.012783-0.047943j -0.121065+0.0442162j 0.0747908-0.00534347j -0.0354611-0.00495682j -0.0114927+0.00035335j 0.0172723-0.0979291j 0.0527267+0.11141j -0.0542403+0.0140815j -0.0539169-0.0465012j -0.0459654+0.0870849j -0.0865716-0.0428926j 
0.0182159-0.0260943j 0.0450668+0.0139922j -0.00117415-0.00964483j 0.029878+0.0523688j 0.00567593-0.00779052j -0.0195933+0.0102513j 0.0669578-0.00626841j -0.0221994+0.0584673j -0.0155219-0.0276913j -0.0352212-0.00383112j -0.0151421-0.00766867j -0.00166952-0.012615j -0.0176061-0.0371492j -0.0408795+0.0284271j 0.0233139-0.042257j -0.0490257+0.0230511j -0.0776251-0.0464443j -0.0053441+0.0277223j -8.82165e-06-0.060238j 0.0235901+0.000976495j -0.0076688+0.00655482j 0.0410729-0.00628306j -0.0644802-0.049148j -0.0174422-9.34882e-05j -0.0454587+0.017682j -0.00837895+0.0115725j 0.0172133-0.0301381j -0.0106895-0.0620492j -0.0124308+0.0110127j -0.00743987+0.00349052j -0.0829411-0.0186556j -0.0566893+0.0603546j -0.0117562-0.0421181j 0.0789396+0.0141197j -0.0301063-0.0057838j -0.0730568-0.0383977j -0.0986857-0.0417892j -0.0350783+0.0565475j -0.032727+0.0978548j -0.0154956-0.0765076j -0.0701159-0.131978j 0.0475959-0.00827781j -0.0330635-0.0637099j -0.00728687+0.00694798j 0.066766+0.0135527j 0.0378737-0.00579431j 0.0263941+0.036117j 0.00464292+0.00585833j 0.0280596+0.0415739j 0.0138453+0.0426723j 0.0361778-0.0214841j -0.0166005-0.0459485j 0.0779371-0.015321j 0.0757084+0.0953984j -0.0528003+0.00640636j 0.0279078+0.0113624j 0.00684162-0.0702728j 0.0113061+0.0135726j 0.0257143-0.0933265j 0.0822086-0.0496047j -0.0811486+0.0425989j -0.0311262+0.0460989j -0.034828-0.0873647j -0.0592492+0.0783346j 0.0409046-0.0428496j -0.020528+0.0332461j -0.0805903+0.0883174j -0.119361-0.00819373j -0.0857389+0.00211029j 0.0184007+0.100695j -0.0896937+0.0174341j 0.0651443+0.0593332j 0.0949664-0.0407167j -0.0171483-0.042521j 0.00545375+0.0405792j 0.0344999+0.039297j 0.023544-0.0815905j 0.0802918+0.0984025j 0.0249405-0.125763j -0.0539167+0.0667987j 0.0280022+0.0191553j 0.0219513-0.072732j -0.0100901-0.0284655j -0.0852094+0.00794566j -0.00467674-0.00681618j -0.036528-0.0250452j -0.0343786+0.0464818j -0.0078523-9.15068e-05j 0.0374418+0.0371853j 0.0209228+0.0165483j -0.0283928+0.0118905j 0.0398312+0.00207606j 0.0245362+0.021083j -0.0453724-0.0392211j -0.0375025-0.0181828j 0.00895347-0.0175234j -0.0185005+0.0259397j -0.0067089-0.0323994j -0.0117858-0.00435846j 0.00506439-0.0227194j 0.00775028+0.0493918j 0.041099+0.00772503j -0.0463208+0.0410569j 0.0290918+0.00565158j 0.015524+0.0255221j 0.0162355-0.0148192j 0.0219406+0.00298114j -0.0240933+0.00835334j 0.0254086-0.00444676j -0.0113778+0.0131212j -0.00573299-0.0107067j -0.0380402-0.0350128j -0.0433883-0.00588977j 0.0506315+0.00452701j -0.0336436-0.0116277j -0.00923233-0.0527127j -0.0290044-0.0420036j 0.0421319-0.0530667j -0.0348932+0.00586851j 0.0300642-0.00577903j -0.00521212+0.00197072j -0.0106636+0.0208534j 0.0827945+0.00858191j 0.0444587-0.0631649j 0.0198994+0.0528715j -0.0776835+0.00773896j -0.0210593+0.0876654j -0.00911817+0.0380993j -0.128697+0.059767j -0.018328-0.0215165j 0.0600386+0.0231847j 0.0561689+0.154563j 0.0149769-0.0259991j 0.0241211+0.0920937j -0.108459-0.0516929j 0.0838504-0.10374j 
0.0585734+0.0703123j -0.0598206+0.0405495j -0.00373771-0.0106445j -0.00756422+0.050856j 0.0470838-0.0653452j -0.0184463-0.0290283j 0.0632426-0.0165358j 0.0283289-0.0222403j 0.000673733-0.0224802j 0.000913335+0.0157165j -0.00842551+0.0401603j 0.00146746+0.0149486j -0.0498123-0.00242808j -0.0191051+0.00106508j 0.0570437+0.0458614j 0.0821368+0.0586178j 0.0156703+0.00462679j 2.09077e-05-0.0406471j -0.0257889-0.00113788j -0.00283299-0.00183504j 0.051693-0.0274533j 0.00642116-0.0162568j -0.00389001-0.0153021j -0.0104903-0.0362864j 0.0309651+0.0318138j 0.00813075-0.0152649j -0.0124182-0.0187627j -0.0185633+0.00473788j -0.0212256-0.0475008j 0.00313982-0.0135949j 0.000507858+0.0115483j -0.0326426+0.00412734j -0.0573279+0.0352927j -0.0107339+0.0146106j 0.0100052+0.0505455j -0.0141858-0.011198j 0.0608102-0.028188j -0.0707101-0.0624171j 0.0233312+0.0303073j 0.0496107+0.0622806j 0.0203939-0.0171423j -0.0425162-0.019104j -0.00994905-0.00420093j 0.0148156-0.0551j -0.0384894+0.044965j -0.0715415-0.0457443j -0.0204584-0.00346902j -0.00612584+0.0365906j 0.0304704+0.0275827j 0.119662+0.040757j -0.0351325-0.0178263j -0.0552811+0.0431127j 0.0289901+0.0782574j 0.0425495-0.041279j -0.0315263+0.0687631j 0.0639528-0.0204234j 0.0303329+0.0844495j 0.0297152+0.0605128j 0.0323845-0.0993196j 0.073402-0.10839j 0.00734281+0.0318575j -0.0169877-0.0921574j -0.108274+0.0772746j -0.0330512+0.0401814j 0.00675942+0.00836127j -0.0553366-0.0224678j 0.0792533+0.00587257j 0.0674122-0.0155505j 0.0319564+0.0448039j -0.0331773+0.0658813j -0.0158303+0.00913149j 0.0889662+0.0479728j 0.00308184+0.0171325j 0.0284804-0.0093177j 0.00521426-0.00384531j -0.0648718+0.00170714j 0.00912771+0.0352534j -0.0269626-0.019827j 0.047926+0.0280632j -0.0458707-0.05743j 0.0659788-0.0134006j -0.0541445+0.00316296j -0.000847985-0.0381868j 0.00219976-0.0720991j 0.0129133+0.0234175j 0.00661047-0.0521358j 0.0122381-0.00317389j -0.0311523+0.0683739j -0.0125427-0.0252958j -0.00891487-0.0111594j -0.0270365-0.0326477j 0.00181578+0.0124231j -0.00199359-0.0137401j 0.0146371+0.0475379j 0.00103202-0.0343101j -0.00893587+0.00463574j 0.0109085-0.0117375j -0.0317766+0.00640831j 0.0121794-0.0180153j -0.0394102-0.00695772j 0.0106728+0.0440662j -0.0164679-0.0125164j -0.08843+0.0498347j -0.0175697-0.00243295j 0.00870417+0.00689988j 0.008397-0.0235819j -0.0419089-0.0302815j -0.0310859+0.0310509j 0.0243481+0.0417276j -0.00642991+0.0384074j -0.032013-0.0220111j -0.0423945+0.00523499j -0.0256015+0.0538903j -0.00031139+0.0179981j -0.039288+0.00980657j -0.0524437-0.0401873j 0.0250435+0.0402287j -0.0541232-0.0408466j 0.0237123-0.0104232j -0.0323463-0.0129078j -0.0297069+0.0484036j -0.0355859-0.0260385j -0.00362293+0.0659041j -0.0536452-0.0264537j 0.0371394+0.0266675j -0.0562896+0.0751743j 0.00392063-0.0242301j -0.0123223+0.036737j -0.0505253+0.085813j -0.130846-0.052535j -0.0069861+0.103376j -0.0227291-0.000712476j -0.0418804+0.0792796j 0.0284432-0.00720306j 0.0509333-0.0574932j 0.0552505+0.0135429j 
-0.0064167+0.0190529j -0.0226156-0.00563577j -0.00764858-0.00205512j 0.0428408-0.00736304j 0.0245849+0.00724979j -0.00404176-0.00856632j -0.0403559-0.00127718j 0.00641511-0.0188091j 0.00807395-0.0138379j 0.0103283+0.0273668j 0.00411356-0.015897j 0.0424557+0.021622j -0.0170756+0.0492337j 0.0281747-0.0145029j 0.00311381-0.0487302j -0.00445148-0.026032j 0.0380677+0.0376281j 0.0255801+0.0467512j 0.0202457+0.0388616j 0.0212487+0.000110734j -0.066177+0.0137598j 0.0212281+0.00771884j 0.0295624+0.010019j 0.0299093+0.0340269j -0.0142393-0.0189429j -0.0270254+0.0130502j 0.00521701-0.00466397j -0.0111388+0.00304942j 0.0304372+0.00985036j 0.0124716+0.0158431j 0.0449969+0.0379207j -0.0137068-0.00972228j 0.0782891-0.0183509j -0.00650561-3.96091e-05j -0.0247293-0.0441163j 0.0390779-0.0259038j -0.0707818-0.0340802j 0.0613094-0.0343421j 0.0419614-0.0816193j 0.0310507-0.00226753j 0.00521913+0.0230308j 0.147929+0.072065j 0.130802+0.0483534j -0.0983508+0.0949864j -0.0324532-0.0191822j 0.0337918+0.2296j 0.0200502+0.0615238j 0.0141717-0.00467984j -0.0275041-0.0427989j 0.249314+0.201834j -0.149337-0.0211356j -0.00765747+0.0648068j 0.0516202-0.038458j -0.0723025+0.146214j -0.0620435+0.0529926j 0.071372+0.0263322j 0.0717889+0.00568373j -0.178638+0.357075j -0.0199863-0.121094j -0.07344-0.0185045j -0.24192+0.0950446j -0.0823539-0.0746976j -0.169949+0.141815j -0.101845-0.130291j 0.0111528+0.00614146j 0.065616+0.0180971j 0.18054+0.134013j 0.00604816+0.0601529j -0.0881519+0.0339849j -0.00851765+0.009058j 0.0916455+0.0790735j -0.0422178-0.0142368j 0.0821069-0.00909202j 0.0527786-0.0420934j 0.0163446+0.0390015j 0.103088+0.0256007j -0.00972528-0.0674401j 0.0763808+0.0407646j 0.0378459+0.0698814j -0.0125072+0.0160855j -0.0632034+0.011942j -0.0215611+0.0876931j -0.00793151+0.0318741j 0.0619605-0.011354j 0.0200843-0.000406849j 0.0357606+0.00630961j 0.0332375-0.0290405j 0.00716801-0.0549176j -0.0216164+0.0303681j -0.0274016+0.0122926j -0.00485107-0.0394504j 0.00510151-0.0169686j -0.0386966-0.0144172j 0.0350048+0.0101469j -0.052122-0.0343035j 0.0159476-0.052162j -0.0158765+0.0209157j 0.0325221-0.000290124j -0.00898059+0.0101406j -0.0190475+0.0418066j -0.0112112-0.00282172j -0.0239613+0.00716392j -0.00333827+0.0297823j -0.0180381+0.00705644j 0.00982955-0.00978885j -0.0181886-0.0207749j -0.00401088-0.0149939j 0.0430784-0.0125701j 0.0093291+0.04318j -0.0200009-0.00224818j 0.00188564+0.0109704j -0.0315692+0.0191405j -0.0111822+0.0121097j 0.0423528-0.0169005j 0.0205982-0.0254272j -0.0155575-0.0148252j 0.0173326-0.00148659j -0.0497006+0.0374049j 0.0040302-0.0219532j -0.0375215+0.024641j -0.00323207+0.0968536j -0.0864445-0.0543285j -0.0509597+0.0193635j 0.0414967+0.0288866j 0.0564619-0.0478887j 0.0406028+0.0283996j 0.0147662+0.0300208j 0.0140211-0.0282274j -0.018638-0.0140732j -0.00930795-0.0626049j -0.00252878+0.0327756j -0.0305148+0.0114818j -0.0406788-0.00125892j -0.0335783-0.019969j -0.0231227+0.00856257j -0.00339011-0.0119314j 
-0.0582855-0.0403391j 0.0338317-0.0691743j 0.0095254-0.019348j 0.023807-0.0592334j -0.0592874+0.0291326j -0.0161558+0.0349027j -0.039252-0.0365794j 0.0412713+0.0194033j 0.00929158+0.00548294j -0.0183391-0.00718656j 0.0446976-0.00647538j -0.0428535+0.0074135j 0.03158-0.0470406j -0.00128926-0.0287633j -0.0516317-0.0221749j -0.0517216-0.0655539j 0.0350397+0.0420779j -0.0454998-0.097745j -0.00227962-0.0285603j 0.0551195-0.0119725j 0.106364-0.0456597j -0.0116632+0.0065689j 0.0148551-0.0181336j 0.009605-0.034743j 0.0244014+0.046216j 0.0305776-0.0304116j 0.0275642+0.0141292j 0.0190748-0.00386476j -0.0109764+0.00704104j 0.0187668-0.0517428j -0.0102038-0.0488236j -0.024405-0.0312724j -0.0959312+0.0244997j 0.0962568+0.095252j -0.0306617+0.0347667j -0.0424724-0.0812836j 0.128048+0.0329539j -0.128666+0.0507409j -0.113052-0.0122903j -0.0153724-0.0416249j 0.0442672-0.0535772j -0.126317-0.160608j -0.128782+0.0388229j 0.005073-0.167905j 0.0576506+0.111715j -0.0870164-0.140029j -0.0616337-0.0363718j 0.039353+0.11354j 0.0450615-0.0621688j 0.148663+0.0081878j -0.00329391-0.162539j 0.159423-0.163396j 0.0489101+0.141732j -0.0248787-0.0125055j -0.198198+0.140204j 0.0385551-0.120178j 0.0731895+0.119368j 0.051702+0.128757j 0.0943974+0.0284637j 0.13574-0.044617j -0.00188626-0.00706987j 0.00234669-0.117996j -0.10598+0.0553236j 0.169211-0.0882432j -0.0417407+0.0211507j 0.0704514+0.0772916j 0.126983-0.0198003j 0.123305-0.0162947j 0.0131427+0.0851907j 0.0881875+0.0912137j 0.086232+0.0329707j 0.029337+0.013309j 0.0376656+0.00157926j -0.0591741-0.0730954j -0.0624948-0.0727244j 0.0584709-0.0428843j 0.0531565-0.0462474j -0.0779181-0.0359284j -0.00161536-0.0332579j -0.0283394-0.009556j 0.0154849-0.0629328j 0.015336-0.0299907j -0.023406-0.0288988j 0.00968595+0.0481069j -0.0186814-0.0488616j -0.0115249-0.00560512j -0.0108235-0.0162816j -0.0194922-0.00322439j -0.0116448-0.0558858j -0.0177531-0.0279825j 0.000114975+0.014388j 0.0145436+0.0480723j -0.00202118-0.0105157j 0.0265169+0.0132565j -0.0038057-0.0600642j 0.00242869+0.0211776j -0.00698977-0.00305501j -0.000285403-0.00068712j -0.0101101-0.0083908j 0.0179645-0.0219087j 0.0507607-0.0599323j 0.0290513+0.0100013j 0.0101536+0.0123981j 0.0216779-0.002828j 0.016916-0.0288301j -0.0231242+0.0597301j 0.0119873+0.0384972j -0.0540954+0.0544623j -0.00521862-0.0159689j -0.0150435+0.00263125j -0.0142978-0.0112132j -0.0709634+0.0223639j 0.0051493-0.0127705j 0.00934238-0.006431j 0.0188652-0.0158635j -0.0371801-0.000359414j 0.0279166+0.00961144j 0.0233258+0.0530766j 0.0249502-0.0317761j 0.00863499+0.0190224j 0.0484748+0.0152961j 0.00889311+0.0425717j -0.0212208+0.0358687j -0.0914288-0.0103582j -0.023378+0.113463j -0.0485861-0.0408653j -0.0630321-0.0617119j -0.0975832+0.022227j 0.00865473+0.0325841j 0.0254988-0.0239435j 0.010448+0.00526023j -0.0136656-0.0131413j -0.0313223-0.00963653j 0.00779318-0.0215385j 0.00299759+0.0210361j 0.00539475+0.00277191j 
