-0.0153242-0.00530996j 0.00741905-0.00951491j -0.011898+0.00599481j 0.00932087+0.00396304j -0.00108934+0.0095285j 0.0212523-0.000700013j 0.0107736+0.0110604j 0.00579008-0.00542975j 0.00357891+0.000879159j 0.00189939+0.00690893j -0.000985752+0.00296399j -0.00128267-0.00358677j -0.00445118+0.00130118j -0.000583009-0.00718653j -0.01295-0.00314807j 0.0105637+0.00953314j 0.00190346+0.00756682j -0.0049174-0.00943142j 0.00591886+0.00116791j -0.00458549-0.00693642j -0.0105806-0.00505908j -0.00469881+0.00317999j -0.0102997-0.00645176j -0.00968802+0.00906311j 0.0169685-0.00181958j -0.00249258+0.0141604j 0.00192239-0.00518712j 0.0176167+0.00323143j 0.00737974-0.00112809j -0.00958577-0.000753381j -0.00715238-0.00582195j -0.00460229+0.0131592j -0.00563233-0.0100453j -0.00113163+0.00365183j 0.0112986+0.0048928j 0.000274802+0.00191222j -0.000126174+0.00161135j 0.00827671+0.000684444j -0.00121382-0.0056801j 0.00313674+0.0029537j -0.00492708-0.00167829j 0.000564344-0.00133425j 0.000158334+0.00430908j 0.00371136-0.00870246j -0.00258252-0.00665436j 0.0115405-0.0124864j -0.00560946+0.000685946j -0.00285281-0.000118233j 0.0115768+0.0144995j 1.56182e-05+0.00492551j -0.0152632+0.00864291j -6.76203e-05+0.00856666j -0.013248+0.00683122j 0.00914705-0.00884628j -0.0070319+0.00750643j 0.0030988+0.000930721j -0.00520899-0.00501148j 0.00282915+0.00572363j -0.00819366-0.00266138j -0.00813854-0.00538685j -1.2989e-05-0.00329659j 0.0148749+0.00173919j 0.00649012+0.00627333j 0.00449438-0.000947932j 0.00471569-0.00019613j 0.00859682-0.00141139j 0.00290035-0.0018339j -0.00167027+0.00154456j 0.00435342-0.00713669j 0.00744911+0.00216614j 0.00862804-0.00385487j -0.00744564-0.0026355j -0.00221107+0.00898147j 0.000281477-0.00749158j 0.00586329+0.000516918j -0.000337236+0.0118187j 0.000929498+0.00539231j -0.00145121+0.000325953j 0.000139127+0.00633554j 0.00144598-0.0011459j 0.00835347+0.00360887j 0.00168501-0.00157789j 0.00182707-0.00309162j 0.00308837-0.00715378j -0.00306349+0.00111637j 0.00430935+0.00398786j -0.00222146+0.00651617j -0.00639389-0.00514136j 0.00245736-0.0173575j 0.00321838+0.00489217j -0.00716211-0.00642164j 0.00142634+0.00294635j 0.0129476-0.00331663j -0.00367467+0.00636661j -0.00625718+0.000350355j -0.000603974+0.0103778j 0.00139549-0.0210617j 0.0050384+0.0106559j 0.00343777+0.00348903j 0.0099515-0.015508j 0.00109674+0.00874478j 0.00350849+0.0058867j -0.00849929+0.00659799j -0.00121438-0.00254654j 0.00329187+0.0114467j 0.000192037+0.00571445j -0.00836352-0.00192561j 0.00654597+0.0138502j -0.00613968+0.0118188j -0.00246033-0.00678907j 0.000774912-0.00715221j -0.00597282+0.00181465j -0.00226632-0.0112874j -0.0264264+0.0241265j -0.00974872+0.00591276j 0.00366896-0.00300268j -0.00434643-0.0157864j -0.00273375-0.0104033j -0.00088182+0.0155082j -0.00285847+0.00502217j -0.000614541+0.00424064j 0.00480388-0.00747771j -0.00214162+0.0161201j -0.00861664+0.00344267j -0.0130081-0.00535665j -0.00465198-0.005177j 0.00242366+0.00814683j -0.00260312-0.00762787j -0.00227814-0.00335205j 0.0107037-0.00551074j -0.00179144-0.000978857j -0.0130207+0.0175361j 0.00145117-7.10362e-05j -0.00596136+0.00125128j 0.00526362+0.00349663j 0.00834578+0.0100319j 0.00151747-0.0174594j 0.00518727+0.00588769j 0.00914144-0.00306821j 0.00794537-0.00221049j 0.0012587-0.00269611j -0.00724916+0.00646079j 0.00786865+0.00509622j -0.00423106-0.010693j -0.00143764+0.000825669j -0.0147581+0.0075923j -0.0144199+0.00370159j 0.00456686-0.00998799j -0.000598978-0.00182814j 0.0158635+0.00851045j -0.00741806-0.00343175j 0.0147382-0.0196472j -0.000420382-0.00351573j 0.00764203-0.00524135j -0.00420402+0.00729588j -0.00631776+0.008674j 0.0104015-0.00226505j 0.0135041+0.00622953j -0.0022769+0.00979817j 0.00971299+0.0132637j -0.0200701-0.016769j -0.000995721+0.00951206j -0.0263038-0.00639819j 0.0242777+0.00268307j 0.0172825+0.000190585j 0.0322353-0.00840305j 0.00120894+0.0020395j -0.0133865-0.0196153j -0.00203672+0.0216072j -0.00592862+0.00168161j 0.0102916+0.016888j -0.00968735-0.00210966j 0.0228646+0.00845588j 0.0273456+0.0176655j 0.0266264-0.0295641j 0.00120957+0.0234737j -0.0142484+0.0605452j -0.0419401+0.0269841j 0.0495842+0.00270755j -0.0398978+0.00611288j -0.0216976+0.0706494j 0.0489748-0.0221146j -0.0153032-0.0146925j 0.063527+0.0183225j -0.0316752-0.0721506j -0.0667902-0.0187172j -0.0116227-0.0599738j 0.0617164+0.0907281j 0.112315-0.0778152j 
-0.00986367+0.0106124j -0.0190977-0.00873878j 0.00372615+0.00605271j -0.0111514+0.017923j -0.0171377-0.0050893j 0.00728776-0.00215247j -0.00713974+0.0144298j -0.00024091+0.0103745j -0.00409758+0.00393322j -0.00277023-0.00108348j -0.00268694-0.00359901j 0.0079655-0.00136332j -0.0101352-0.00049536j 0.00289948+0.00194521j -0.00343488+0.00520263j 0.00460779+0.0110234j -0.00853055-0.0154619j -0.00128767+0.00215641j 0.00836626+0.00412315j 0.00500184+0.000902121j -0.00882902-0.00897163j -0.00877358+0.00828935j 0.0165231-0.00630781j 0.00083805-0.0158392j 0.0175139+0.00814335j -0.00857728+0.001008j 0.0185534+0.000500666j -0.0104977+0.00184078j -0.00729479+0.00173126j -0.00387648-0.0175138j 0.00655246-0.0126643j -0.00208487-0.00292755j 0.0105957-0.00642294j -0.0111185+0.00307562j -0.00384142-0.00150613j 0.00591027+0.00355519j 0.00203974+0.00140986j 0.00520095-0.000428164j 0.00181238+0.00352675j 0.0038816-0.00364067j -0.0042565+0.00253871j 0.00746431-0.00468918j -0.00442587+2.13556e-05j -0.000994506+0.00139423j -0.00115629+0.00528463j -0.0128562+0.019261j -0.0014712-0.00913136j -0.0134709-0.00904873j 0.00289266+0.00634197j -0.00185427-0.00776437j 0.0156299+0.0120997j 6.69904e-05+0.00593701j -0.00178638-0.000187116j 0.00328663+0.00320164j -0.00757391-0.00582415j 0.00543959+0.00282059j -0.00617416-0.00492681j -0.00386855-0.00314119j -0.00239969+0.00219496j -0.00107674+0.00874176j 0.00461297+0.00398152j 0.000213034+0.00348597j -0.00415413+0.00255075j 0.00562776-0.00132537j 0.00589379-0.00124753j -0.00200212+0.00564072j 0.000372609-0.000674756j 0.00317456-0.0043893j 0.00327773-0.00378398j 0.0106454+0.00125971j 0.0104808+0.00303626j -0.00646074-0.00187455j -0.00591799-0.00444383j -0.00296761-0.00560815j 0.00334285-0.00147461j -0.00130602+0.00152366j -0.00540528+0.00170705j -0.00209611+0.00886342j 0.01123+0.00510513j -0.00679796-0.00826122j -0.00593199-0.0033962j -0.00205191-0.0106451j -0.00189696+0.00475372j 0.00584386+0.00406835j 0.00185354-0.0114896j 0.00567234-0.0101629j -0.000715122-0.00273676j 0.00836291+0.00247062j 0.00845522-0.00163359j -0.000322772+0.00466247j 0.00393246+0.0111324j 0.00276484+0.0155193j -0.00493173-0.0069357j -0.00257586+0.00407657j 0.00520473-0.0134773j -0.000357985+0.00896048j -0.008275+0.0061271j 0.0159667-0.0154995j 0.00983347-0.00448306j -0.00200266+0.00600372j 0.00205281-0.00918042j 0.00603637-0.00756404j -0.00884661+0.0147593j -0.00616179-0.00256628j 0.00778757+0.00244569j 0.00419051+0.00122398j -0.00154023+0.00527393j 0.00341013-0.00752597j 0.00860761+0.00934915j -0.0104202-0.00922438j -0.00201566+0.0014287j -0.00836304+0.0107043j -0.0069793+0.0142755j -0.00084587+0.0222633j 0.0197284+0.005571j -0.00449856+0.00604864j -0.00840156+0.00507032j -0.010836+0.0019848j 0.00318695-0.00120415j 0.00979254+0.00286541j -0.0069956+0.00323127j -0.000132778-0.00538852j 0.0140278+0.00644414j -0.00404438-0.00152123j -0.0010612-0.00496857j -0.00721237+0.0141875j 0.000132464-0.00892588j -0.000232973+0.0109353j 0.000112254-0.00324393j -0.0077092-0.0108916j -0.01266-0.00148352j 0.00410959+0.0066534j 0.00382962-0.0106782j -0.00418414+0.00314955j 0.023681-0.0183902j -0.00315281-0.00446973j -0.00488604+0.00931824j 0.00197427-0.00238334j -0.0137208-0.00849028j 0.00434083-0.00608047j -0.00140774-0.00792341j -0.00540553+0.00280264j 0.0124255-0.0164173j -0.0129452-0.00869194j 0.000270719-0.00241914j -0.00513019-0.0132467j -0.0243627+0.0146431j -0.00151593+0.000393965j 0.000589339-0.000833128j -0.0198842-0.00496292j 0.010687+0.00621616j -0.00437486-0.00367576j -0.00228727+0.00808511j 0.00479106-0.00204616j 0.00617672+0.00268842j 0.00426968-0.00791256j -0.0141169+0.0110139j 0.00167752-0.00327578j 0.00477402+0.0107771j -0.00175654-0.000686225j 0.0128-0.000382563j -0.0334553-0.00395302j 0.0201495-0.0156902j 0.0115131-0.0077333j 0.0243366+0.018373j -0.0135664-0.00414295j 0.0188968-0.00612991j -0.00230888-0.0159612j -0.0151477-0.0074501j -0.0121296-0.0123904j 0.00236035+0.00633426j 0.00807431+0.0231247j 0.0102143+0.0022435j -0.00745148+0.0348221j 0.0205135+0.0249019j -0.0323273+0.00930445j -0.0500297+0.0234412j 0.00941351-0.0652819j -0.0320186+0.0469226j 0.0134863-0.033692j -0.0581295+0.0219832j 0.0212403+0.050038j 0.0460142-0.0126838j 0.0292158+0.0345326j 0.0828026+0.0269809j -0.0157958-0.0880192j 0.0415635+0.0128616j 0.113919-0.0758875j -0.0610502-0.0926104j 
0.0153627-0.00984353j 0.0189959+0.0171199j -0.00617344-0.0114456j 0.00434689-0.0242785j 0.0232618-0.00029611j -0.0021483+0.010471j 0.0167555-0.00598085j 0.00931931-0.00700683j 0.00816414-0.000965444j 0.00239049+0.005153j -0.00735807-0.0019599j -0.00719427+0.00644724j 0.016535-0.0181318j -0.0180697-0.0139125j -0.0081368-0.00740928j 0.00732726-0.0132229j 0.00782561+0.0120088j 0.00364766-0.00365198j -0.00254981+0.00723823j 0.00543096+0.00894174j 0.012296+0.0112633j 0.0185562-0.0184444j -0.0113846+0.0128793j 0.0202085+0.0275515j -0.0167742+0.00967918j 0.00760403-0.00330985j -0.0171417-0.000273145j -0.00301471-0.0133946j 0.0186427+0.00208282j 0.000633452+0.0160187j -0.0170026+0.00915357j -0.00140575+0.00241345j -0.00653316+0.00753121j 0.0118002+0.00167541j -0.00343413-0.00494181j 0.00134162-0.00391409j 0.00106783+0.000701977j -0.00387398+0.0047556j 0.00493631-0.000941433j -0.00504869+0.00392589j 0.015222+0.00648129j -0.00865597-0.0023379j -0.000186387-0.00177365j -0.0014965+0.00229425j 0.0110245-0.013463j 0.030803-0.0207492j 0.00547738+0.00845192j 0.0119172+0.0102419j -0.00327193+0.000962308j 0.00485214+0.000269191j -0.0192276-0.00654576j -0.00361144-0.00416989j -0.0205326+0.00895623j 0.00716684-0.0138145j 0.00888532+0.00177373j -0.00502841-0.00766368j 0.00665522+0.00525354j -0.000580407+0.00184534j -0.000626512+0.00316946j -0.0128111-0.026767j -0.0080328-0.00809368j 0.00908326+0.00320072j 0.00595981-0.00390237j -0.0142592-0.0102824j -0.00228787+0.0115819j 0.00679594+0.000968164j -0.0025192-0.00590332j -0.0214337+0.00773791j 0.0076613-0.00483007j -0.00278486+0.00141151j -0.0102738-0.0118266j -0.00764854+0.0027224j 0.00270984+0.000725423j 0.000259621+0.00618826j -0.00159476+0.00599355j -0.00255935+0.00259645j 0.00449923+0.00164806j 0.00308506-0.00993593j 0.00705041-0.00473793j -0.00420064+0.00383823j -0.00177772+0.0168934j 0.00554077+0.00798108j -0.00943223-0.0182061j -0.00264841+0.000669031j -0.00733512-0.00199264j -0.00628408+0.0145252j 0.000825046-0.00316294j -0.0029813-0.0103046j -0.00149367+0.0205537j 0.000285772+0.00570155j 0.00253507+0.00710969j -0.00447182-0.0219892j 0.00515158+0.00650568j 0.0133306-0.0133222j -0.00221254-0.0024218j -0.0046317+0.00835736j 0.0278605-0.0138578j -0.0196692+0.0167471j -0.028157+0.0206212j 0.000651305-0.000923184j -0.00188062+0.00329984j -0.0025197-0.0126558j 0.00463115-0.0057232j 0.00591733+0.0149402j -0.00349809+0.00641044j -0.00329352+0.00115887j -0.00249644+0.00769661j 0.00961844-0.00168469j -0.0131199-0.00190823j 0.00100957+0.0184194j 0.02165+0.00211715j 0.0110848+0.00518174j -0.00860604+0.00738103j -0.0132488+0.00670359j -0.0130836+0.00113441j -0.00558038-0.0111243j 0.00420287+0.0138512j -0.0160031+0.0192237j 0.0109948-0.0109289j -0.00144272+0.00789496j -0.0041258-0.0145212j 0.0274429+0.00437684j 0.00327501+0.00784114j -0.0143821+0.0189437j -0.0313171+0.0285837j 0.00200949-0.0116594j 0.00164572-0.00136703j -0.00263654-0.00185821j -0.00678389-0.0176183j 0.00723352-0.000566727j 0.00791656+0.0049772j 0.00874905+0.0190108j -0.000426505-0.000280426j -0.0174526+0.00380605j -0.0353268-0.00878725j 0.0103536-0.00192659j 0.00994422-0.00687889j 0.00764428+0.00685556j -0.00936982-0.00652464j 0.00938133-0.00246321j -0.0241714+9.75424e-06j 0.00400419+0.0227639j -0.000902673-0.000982832j -0.0221272+0.00802772j -0.0182721-0.00200924j -0.0285477+0.00902982j -0.0181269-0.00449468j -0.00227605-0.0108142j -0.0108129-0.00356265j 0.0129048+0.00392694j -0.011361-0.0133983j -0.00244505+0.00336885j 0.000220681-0.0072927j 0.00379849+0.0049909j 0.0122807+0.00748973j 0.0125743+0.00591886j -0.00639541+0.0152378j 0.0310569-0.00779616j 0.00435753-0.0126952j 0.00492604+0.0167922j -0.0107731-0.00278181j 0.000557022-0.00803809j 9.17617e-05+0.0637338j -0.0197205-0.025121j -0.0246054-0.0523833j -0.00646687+6.24789e-05j 0.0228183-0.025708j -0.0189568-0.0280364j -0.0372636-0.0161305j -0.0362359+0.0404524j -0.0146251+0.0699015j 0.0132189+0.0162785j -0.0207876+0.0328024j -0.000209509-0.00305305j -0.0670266-0.00954062j 0.00864396-0.00445929j 0.0439885-0.00635592j 0.0505772-0.000280497j -0.0881048-0.00193397j -0.0284494+0.00404747j -0.0301951-0.0541868j 0.0397899+0.0261503j -0.0260702-0.0834111j 0.0654555+0.0816034j -0.0576374+0.0437719j 0.0215267+0.0568723j 0.121082-0.0971847j -0.0046792-0.0503001j 0.0273037-0.0049621j 
-0.0190084-0.0215062j 0.0140326-0.0154042j 0.0140941+0.0214881j 0.0218013+0.0081293j -0.00591869+0.00399298j 0.0242544-0.0239078j -0.0199415+0.0260942j 0.00700776+0.00041579j -0.00511236-0.00676588j -0.00553906+0.0135925j 0.0028113-0.00468438j -0.00871455-0.00598522j -0.0123011+0.00959827j 0.0270673-0.000803455j -0.0111768-0.0117988j 0.0120398+0.00165823j 0.000386964+0.00136389j -0.0105355-0.00631297j -0.00168008-0.00274946j -0.0216453-0.0158049j -0.000725755+0.00871257j 0.0069494+0.00876071j -0.0114465+0.00300572j -0.0261697+0.0132792j 0.0134446-0.0207736j 0.0137653+0.0187643j -0.0163451-0.00797949j 0.0224807+0.0110939j 0.00422023-0.00952902j 0.0129257-0.00598537j 0.00832043-0.0213936j -0.00442058+0.00979401j 0.00155332-0.00148111j -0.00363993+0.00342209j 0.00672942-0.00500761j -0.00206866+0.00370513j 0.00807839+0.013093j 0.00481623+0.00905879j -0.0123342-0.00524064j 0.00829029+0.00817839j -0.00976253+0.00380296j 0.00671064+0.0203125j -0.00349438+0.00591903j 0.00477689+0.0117106j 0.0184753+0.00941872j -0.0150914+0.00106151j -0.0113802-0.00962057j 0.00334927+0.0008813j 0.00811673+0.00475305j -0.0137469+0.00883627j -0.00364482+0.0099393j -0.00209198-0.00127995j 0.00222171-0.00193775j -0.00221846+0.00826096j -0.0255427+0.0127898j 0.00627972+0.00777851j -0.00305447+0.000883898j 0.0180123+0.0116848j -0.0147532-0.0106296j 0.00923875-0.00551108j -0.000286551-0.00394478j 0.00339262-0.0107849j 0.00941755+0.00562308j 0.00960221+0.0101513j -0.00370615-0.00950301j 0.00989653-0.0109701j 0.00441562+0.0053212j 0.00669355-0.00448153j 0.00542675+0.00502569j 0.00194553+0.00621822j 0.00587332-0.0146242j 5.2458e-05-0.0106358j 0.00926509+0.00662769j 0.00501336-0.0124362j 0.00303062-0.0111692j -0.00519281+0.010729j -0.000159519-0.00151597j 0.000515729+0.00371509j -0.00429346+0.00762572j 0.001099+0.00960827j 0.0107344+0.00701196j 0.00077819-0.00565536j 0.00743102+0.0152101j 0.0127619-0.0126864j -0.00737181+0.00467107j -0.0100778+0.0069084j 0.00279928+0.0143387j -0.00681619+0.00299398j 0.0153738-0.00729809j -0.000425124-0.0220354j -0.00552291+0.0109269j -0.000830238+0.000709737j 0.00421493+0.00513897j -0.00785257-0.00771959j -0.0107677+0.0151319j -0.0117853-0.0161338j 0.0056641-0.0211802j 0.0174096-0.00155438j 0.0145549-0.000835277j -0.0110652+0.0133708j 0.00704035+0.0340292j -0.0183687+0.00719173j -0.00584833+0.00134906j 0.0181452+0.00145817j -0.00256355-0.00636324j 0.0205033+0.0107467j 0.00940269-0.0308379j -0.00626698+0.00225101j -0.00918846-0.00376032j 0.00217506+0.00237535j 0.0016461-0.0292904j -0.00170251-0.0201246j 0.00900571+0.00228648j -0.025715-0.000847244j -0.00170237+0.00415889j 0.0177235+0.00684213j 0.00969602-0.0104522j -0.00938923-0.000459599j -0.00988407-0.00797355j -0.0125753-0.00252721j 0.00110999+0.00680981j -0.0116588-0.012979j 0.00929326-0.00358355j -0.00109881-0.019615j 0.0266782+0.0194803j 0.00242068+0.00559284j -0.00481566+0.00235364j 0.0087053-9.22022e-06j 0.000837217-0.00265438j -0.00172196+0.016463j -0.00124549+0.00145291j 0.00512911-0.0167621j -0.0124264+0.00449081j 0.0101998-0.000194125j 0.00460707-0.0051777j -0.0117037+0.00696199j -0.00601989-0.00978759j -0.0194151-0.00555145j 0.00141614+0.0180049j 0.0011392+0.00621707j 0.00626587+0.00183819j -0.00382762-0.00783299j -0.00463855-0.00298465j -0.0172288+0.00123376j 0.0151938+0.00244815j -0.0290037-0.0167863j -0.0234052-0.00697144j 0.00755596+0.013735j 0.00253504-0.00765584j 0.000120668+0.0208668j 0.0326273-0.0226456j 0.0085788-0.00755127j -0.00901111+0.00470493j -0.000479012+0.00674807j 0.00366155-0.00373349j -0.00140869-0.00832635j 0.0233477-0.0258129j 0.0141779+0.00436946j 0.0248463-0.00292208j -0.00972355-0.00969725j 0.00757141-0.0141441j 0.0169165+0.0811609j -0.011917-0.0333243j -0.00224166-0.0176878j -0.0112433-0.0217743j 0.0191028-0.0371381j -0.0121735+0.00487761j 0.030647+0.0107858j 0.0187967-0.0136693j 0.0057035-0.0444037j -0.0909202+0.0358543j -0.0112583+0.00849564j -0.0087137-0.0304211j 0.072002+0.0128492j -0.0217839-0.0314674j 0.0301595-0.00250885j 0.0748022+0.0216909j 0.0120276+0.0611928j 0.0538253-0.042289j -0.0086416-0.0398641j 0.042302-0.0487445j -0.0251673+0.0414347j 0.0742831+0.0507808j 0.0701634-0.0712954j 0.029938+0.0362835j 0.0865529-0.0139478j -0.0216484-0.0922172j -0.00257855+0.0239775j 0.0157702+0.0542627j 
-0.00239772-0.00180585j 0.00825539+0.00275067j -0.0181726-0.0088558j 0.00994665-0.018235j -0.00208377+0.0118627j 0.0044457-0.000729345j 0.0107247+0.00258302j 0.00152804-0.0123406j 0.00377911+0.00489246j -0.00082767+0.00331652j 0.00112992+0.00562766j -0.00255225+0.00815878j 0.0200941-0.00820132j -0.00579849-0.00645387j -0.00217141+0.00119111j 0.014066+0.0113986j -0.00881355+0.0316041j 0.00114505-0.011542j 0.0049976-0.00739453j -0.0020074-0.00825691j -0.0141064-0.00647049j 0.0139939-0.00117874j -0.0270256+0.00179803j -0.0136687+0.0198734j -0.000421127-0.00213379j -0.00698313+0.0190398j -0.0181972-0.00445268j 0.0113087+0.0069334j 0.0081104-0.00330173j -0.00352081+0.00818345j -0.0190103+0.0216389j -0.00544198+0.0145722j -0.0106457-0.0109229j 0.0117562+0.00202146j 0.0124807+0.0114262j -0.0124788-0.00141975j -0.00224087-0.0101033j 0.00783729-0.00451313j 0.000107157-0.000243356j -0.00171742+0.000437896j 0.00450649+0.000380077j -0.00625212-0.00463864j 0.00596403-0.000428166j 0.012646-0.021253j -0.0103853-0.00193316j 0.0267932-0.0223419j -0.00164479+0.0126329j 0.00338172+0.00210509j -0.00290841+0.0111425j 0.0162225+0.0115651j -0.0409675-0.0223589j -0.0161666-0.0109633j -0.00659595+0.00841317j 0.00447157-0.0158137j 0.00759867-0.00810983j 0.0120363+0.0144335j 0.00276263-0.00269003j -0.0118423-0.00385715j 0.0085137-0.00392653j -0.0232827-0.0162703j -0.00606708-0.00555195j 0.0125296+0.00684694j 0.00865188+0.00142648j -0.0056006-0.00714502j -0.00641526+0.00492873j 0.0113491-0.00228306j 0.00824005+0.00314977j -0.00918793+0.00786129j 0.00971661-0.000800901j -0.00783575-0.00452454j -0.00321888+0.00400638j 0.00512423+0.0076276j -0.00281103+0.0106802j 0.00840032+0.00888465j 0.000114194+0.010726j -0.000247727+0.00858177j 0.0145388-0.00453753j 0.00263296-0.00390556j -0.0202034+0.010146j 0.00983924+0.0171434j 0.0165869-0.00509538j 0.00062364+0.00866715j 0.0229734-0.00010776j -0.00763872-0.0168605j 0.00175484+0.0336386j -0.000119906+0.02628j -0.0183684-0.00621205j -0.0095361-0.0158692j -0.0014049-0.0251396j -0.00495758+0.00669978j -0.00724716-0.00792527j -0.0137753-0.0152018j 0.0156625-0.0101748j -0.00814704+0.0174556j -0.0104911+0.00165873j -0.00422241-0.00705165j 0.020324+0.00233059j 0.00380084+0.0374832j -0.011855-0.00438438j 0.0280801-0.015302j -0.00578727+0.00648445j 0.0177957+0.0137831j -0.0136586-0.0201648j -0.00565683-0.016388j -0.0340876+0.0216517j -0.0133995-0.000176325j -0.0243592-0.00752544j 0.0054722+0.0142848j -0.024267+0.00745749j 0.0171243-0.0033439j 0.00570314+0.00779047j -0.00850246-0.0143827j 0.0164473-0.00549257j -0.0466779-0.0213355j -0.0231317+0.000212529j -0.0118389-0.0151697j -0.00377467-0.0212853j 0.0226901-0.00678747j -0.0143286+0.0144047j -0.0103613-0.00138727j -0.00703457-0.00532059j 0.013976-0.000436709j -0.014828+0.0174163j -0.0156792+0.0085829j -0.00175199-0.00643117j -0.00635988-0.0329709j -0.00941598+0.0136818j 0.00219275-0.0145507j -0.0340423+0.00105669j 0.0232516+0.01106j 0.0216844-0.00226138j -0.0189687+0.00476461j 0.000362572+0.00646311j -0.0135047-0.00372683j -0.00215896+0.0292787j -0.00139604+0.0116244j 0.0149026-0.00652541j 0.00188103+0.0159713j 0.00499795+0.017942j 0.0126054-0.0107171j -0.00377881-0.00194479j 0.00673694+0.000219459j -0.00348675+0.0236812j 0.0213373+0.000538902j 0.0112186-0.00104862j -0.00126193+0.0180532j 0.0108037-0.00299709j -0.00212868-0.0237883j 0.00439278+0.0132795j 0.0240277+0.0229557j -0.0408442-0.00599069j 0.0141901-0.00403983j -0.0032824+0.00543593j 0.0149723-0.00811024j -0.00953747-0.0212071j -0.0311012+0.00448621j 0.0140359+0.030057j -0.0222204+0.0100272j -0.0191767+0.0244221j 0.00787312+0.0243836j -0.0463049-0.0335476j 0.0523197+0.057476j -0.0601382-0.0268475j 0.0492601+0.028751j 0.0326703-0.0368093j 0.0711036+0.0815468j -0.0322424+0.00429053j -0.0134224-0.0039265j 0.0547403+0.0905192j 0.00687669+0.0255384j 0.032407-0.0187433j -0.000572622-0.0584803j 0.071423+0.0368029j 0.0536592-0.0433202j 0.0147462-0.0855648j 0.0651257-0.0383144j 0.0528075+0.00508996j -0.0773693+0.0660249j 0.0610798-0.0796893j -0.0511416+0.0897931j 0.133707-0.0565641j 0.0418586-0.0772877j -0.0759491+0.0325139j -0.0566319-0.0700586j -0.0447838-0.146281j 0.107256+0.0760607j -0.011272-0.0853151j -0.0507917+0.114446j 0.134909-0.00373003j 
