0.0860123-0.014966j -0.00395129-0.0677962j 0.0579833+0.0135656j -0.00917333+0.0179619j -0.00986355+0.0123773j -0.0259547-0.00531315j -0.0332123-0.0254089j -0.00720502-0.0230065j 0.116174+0.00538757j -0.022175-0.0208179j -0.0712496-0.0324508j 0.0251605+0.0330458j -0.0181271-0.0206361j 0.0235497+0.0592479j 0.0408727-0.0269552j -0.0501068-0.0239405j -0.0747351+0.06409j 0.00698386-0.00415149j 0.0169863+0.00668949j -0.0116317+0.0158476j -0.0539312+0.0321645j -0.0399028+0.0229728j 0.0245989+0.00423046j -0.0124362-0.00797297j 0.0329901-0.0311881j -0.00127745-0.0179966j -0.0273381-0.0011278j 0.0138762+0.0548534j 0.0109509+0.00694705j -0.018653-0.00642242j 0.0375463-0.0239721j 0.00307435+0.065101j -0.0329279-0.0517245j -0.00803184+0.012801j 0.0222797-0.0266442j 0.00111791+0.00231396j 0.0291054+0.0144098j 0.0445776-0.0509502j -0.00679995-0.00884184j 0.00216491+0.0100917j 0.0302949-0.0256822j 0.0188146-0.0502842j -0.0471803+0.0406651j -0.0230675+0.0313842j -0.0177265-0.03156j -0.0134094+0.0128572j -0.0209433-0.00310476j -0.016704-0.0014643j -0.0180788+0.00530713j 0.0110671+0.00743152j -0.0185589+0.00594079j 0.00535856-0.010081j -0.0150705+0.00852469j 0.00279412-0.0432401j -0.0127992+0.00177839j -0.0666373-0.00631875j 0.0336913-0.0187726j 0.016031+0.0207716j 0.00720384-0.0153042j 0.0411345-0.00537679j 0.0244334+0.0260185j 0.00169332+0.00213808j -0.015491+0.0227221j -0.0234316+0.0188441j -0.0162758+0.0413412j 0.0191511+0.0628316j 0.0258523-0.0507191j -0.00771232-0.0125302j -0.000550355-0.00496352j 0.019159+0.0248624j 0.00518227-0.0145545j 0.0205076+0.00119237j -0.0336049-0.00577j -0.00357107+0.00795461j -0.00880185+0.0425321j 0.0203395+0.0274218j 0.0358714+0.015359j -0.0178659+0.0178335j -0.00373003-0.0148196j -0.0168357+0.018528j -0.0145997+0.0394481j 0.026494-0.00811286j -0.0061103-0.0221586j -0.0095579+0.0210529j -0.0121442-0.0143804j -0.000378614+0.0192331j 0.00100882+0.000187655j 0.0163581+0.0215734j 0.0173903+0.0307003j -0.0257583+0.0110473j -0.0131213-0.0179801j 0.026872+0.0293495j 0.0121801+0.0164303j -0.00877559-0.0234819j -0.0191561+0.0308891j -0.031339-0.0634261j 0.0459829+0.0659753j -0.00950714+0.00414172j 0.0223219-0.00334752j -0.0159071+0.0332357j -0.0406293-0.0435178j 0.00605428-0.00316269j -0.0414798-9.2107e-05j 0.0115755-0.0150362j -0.0123471+0.0292442j -0.0334113+0.00349968j -0.0353855-0.0369434j -0.0293543+0.0245715j -0.0371411-0.00613992j -0.0251018+0.0166399j -0.00465734+0.0462404j -0.00371888-0.00387057j -0.0406822+0.0299534j 0.0361617+0.0406848j 0.0585045-0.0360392j 0.0448985+0.052573j -0.0446595-0.035972j -0.0259654+0.0543875j 0.00979839+0.0825088j -0.0440398+0.0301189j 0.0444099-0.0269635j -0.00732957-0.0476506j 0.0554235+0.00601035j 0.0426506-0.059006j -0.0181945-0.0178603j -0.15464+0.00935968j -0.0388337+0.0305808j 0.182267-0.0399635j 0.0162888-0.0786472j 0.117375-0.00712232j 
0.0498146+0.0268873j 0.0363088-0.036668j 0.0634511-0.0122388j 0.00672265-0.00221244j -0.0359702+0.0102781j -0.042014+0.0133502j 0.00663373-0.0201277j 0.0101993-0.00183199j -0.0136169+0.00161266j -0.00656069+0.0237995j -0.0366033+0.0268866j 0.0297783+0.0130216j -0.0164491+0.036978j -0.0145648-0.00551453j -0.0064876-0.0417286j -0.00564834+0.0308374j -0.0013976+0.0484825j 0.0277779-0.0172174j 0.00104007-0.0452307j 0.0312581-0.000762034j -0.0087138+0.00630684j 0.00303698-0.00313799j 0.00316852+0.00752326j 0.00370996+0.0124845j 0.0129949+0.041998j -0.00306663-0.0176793j 0.0275821-0.00900466j 0.00749849+0.017087j 0.0169377+0.00332596j 0.00739066-0.0174394j -0.0318856-0.0543438j -0.0217635+0.0253698j 0.0231617-0.0318815j 0.0316898+0.0254308j -0.02448-0.0224212j 0.0497928-0.0112072j -0.0334177-0.0465259j -0.00941625-0.0112225j -0.0304694+0.00481867j 0.0347209-0.0213371j 0.02027-0.022863j 0.0183607+0.00374333j 0.0345773-0.01979j -0.00923602+0.0190501j 0.0141076+0.00327971j -0.0271866+0.00267005j -0.00829239-0.00257809j -0.0123886+0.00239052j -0.0278363+0.0191479j 0.00913307+0.0276516j -0.00820378-0.00713069j 0.0421601+0.0147232j -0.0191769-0.0216984j -0.00625307-0.0108357j 0.0231784+0.00417672j 0.0247775-0.047213j -0.010356+0.0173806j 0.00463624+0.00946878j -0.0127569-0.0233386j -0.0107577+0.0275896j 0.016379+0.0401068j -0.0362407-0.0392316j 0.0274736-0.0359058j 0.0133683+0.0324792j 0.0107577+0.00889414j -0.0373547+0.0257753j 0.0114935+0.00581285j 0.0348125-5.60964e-05j 0.0156328+0.0327423j -0.0129732+0.024278j -0.00843581+0.0256512j -0.00421516+0.0241955j 0.00803564-0.0444952j 0.0107414-0.0116674j 0.019514+0.00580742j -0.00571573+0.0139684j -0.0232136+0.0403373j -0.00968727-0.0169866j 0.0261927+0.013052j 0.0206878+0.00414821j -0.029874-0.0191859j -0.0471195+0.000151452j 0.00326817-0.00714844j -0.0114048-0.00932969j -0.0111039-0.0129185j 0.0251413-0.0166107j -0.0209159-0.0130367j -0.0255076+0.0108778j -0.0331782+0.0234756j -0.024789-0.0300819j 0.00851207-0.016579j -0.0290273+0.0129429j -0.0107806+0.00419899j -0.00091293-0.0159828j -0.0312493+0.00217669j 0.00513373-0.011673j 0.0158103-0.0061097j 0.0164413-0.00958847j 0.0200892+0.00869529j -0.0673741-0.0139816j 0.0070409+0.0126762j -0.0208176+0.00530583j -0.0239588-0.0274793j -0.0245779-0.0813332j 0.00742291+0.0198585j -0.0549941+0.00109247j -0.00919054+0.0608372j -0.0080091-0.0691359j 0.0275171+0.0147159j 0.0367306-0.0198068j 0.0358092+0.012143j -0.0132437-0.00966939j -0.013934+0.0463381j -0.0617644-0.0498613j -0.0310737-0.0232308j 0.0582686-0.0279977j -0.040668+0.00530431j -0.019162-0.0198854j 0.030152-0.0245213j -0.0376901+0.0323623j -0.0183381+0.0680028j -0.0515837-0.0313657j 0.0338557-0.105823j -0.09343-0.0222825j -0.151027+0.0246624j -0.0436284+0.0516598j -0.068478-0.0160933j -0.106785-0.0396834j 0.0549434-0.0124977j -0.0394724+0.0512371j 
0.0639008+0.0557696j 0.0656916-0.0695493j -0.0136624-0.172137j 0.109197+0.0439613j 0.152856-0.00797691j 0.0121161-0.0313916j -0.200971-0.0509792j -0.214614+0.108778j 0.0646339-0.165954j -0.127617-0.113678j -0.118754-0.477098j 0.141052-0.0417391j -0.381691-0.0878208j -0.336704+0.291271j -0.0922281-0.0153798j 0.100424+0.171714j 0.0101131+0.0969622j -0.0180578-0.130021j 0.0130833-0.0390241j -0.0183875-0.0309401j -0.0658898+0.060406j -0.000352449+0.0135954j 0.034-0.0377353j -0.000342461+0.00436683j 0.0824348+0.00619916j -0.0101945-0.0366023j -0.0836368-0.0370753j 0.00712276+0.0290033j 0.000380955-0.0344067j -0.0117011-0.0753175j -0.10857-0.000802165j 0.00944057-0.00867919j 0.00639937+0.00259151j -0.0242424+0.0729823j -0.0111049+0.00793363j -0.0289939+0.0215731j 0.00112157+0.0167459j 0.0246526+0.0264524j -0.0058414-0.0052186j 0.00809341-0.0267947j -0.042735+0.0011139j -0.00753768-0.00867715j -0.0161635+0.00502607j 0.00542295+0.0194595j -0.00980129+0.0007302j 0.0312961-0.00194831j -0.0129074-0.0111147j 0.0293834-0.0104661j 0.01296+0.0108124j -0.0162909+0.00250956j -0.020407+0.00170168j 0.00163082+0.0176403j 0.00448249+0.00284542j 0.00599446-0.00724759j 0.0174046-0.0463606j -0.020806+0.0111729j 0.0209685-0.0334618j 0.00568635-0.00127947j -0.00475899-0.015671j 0.0275048+0.000602607j -0.0194885-0.0104314j 0.00710839+0.00564322j 0.0491655+0.026983j 0.0232675-0.0160302j -0.00323097+0.022272j -0.0198671+0.00236686j 0.0137028+0.0239895j -0.00313316-0.0397869j -0.0111904+0.014157j -0.00388727-0.000854507j -0.0013325+0.016461j 0.0266366-0.0108882j 0.00787773+0.0177608j -0.0219636+0.00235572j -0.00730315-0.0200725j 0.0067559-0.0202707j -0.0055205+0.00733454j 0.00352075-0.00380561j -0.00295224-0.00766898j -0.00768732-0.000899391j -0.019158+0.0223524j 0.0152604+0.000993746j -0.0195852+0.00530764j 0.0216382+0.0144099j 0.0239637+0.00315381j 0.0116117+0.0032517j 0.0133942+0.000730465j 0.0151053-0.0104207j 0.00928856-0.00615396j -0.0291864-9.39958e-05j 0.0116114+0.00154509j -0.00633512-0.00701144j 0.00201284+0.00182463j 0.00907273-0.00193894j 0.00492568+0.0134385j -0.00463438+0.00278974j -0.00283071-0.0147912j 0.00152605-0.00458804j -0.00257765-0.00394333j 0.00429915+0.00721306j 0.0140245-0.015835j 0.00373331+0.00225073j 0.0159509-0.00360637j -0.00575464+0.00552149j 0.022568-0.0105262j 0.0194432+0.00386934j -0.004143-0.0017242j -0.0158293-0.0191148j -0.0218832+0.00453102j -0.00955741+0.000208121j 0.00465133+0.00473198j 0.0103995+0.0125973j -0.00471883-0.00823005j 0.0199043-0.00676272j 0.0316465+0.0101823j 0.00218735+0.00946292j 0.00641592-0.018604j 0.0140176+0.00828976j 0.02033+0.0146937j -0.00474014-0.0307397j -0.0128857+0.00232379j 0.0341795-0.0180131j 0.00585794-0.0178482j -0.0265834-0.0209446j -0.00765447-0.0405513j 0.0199962+0.000399105j -0.0361416-0.00699994j -0.0266085+0.0303112j -0.0294802-0.0241263j 0.0169249-0.0214984j 
-0.061544+0.00714888j 0.0229797+0.0600796j -0.00265706-0.0708902j 0.0116729+0.00521112j 0.0268497+0.00971303j 0.00656885+0.0172781j 0.00451987+0.00638557j -0.0427586-0.0304752j -0.0251723-0.0576184j 0.0317345+0.0121246j -0.0107396-0.0674674j 0.058525-0.0724473j -0.0648774+0.0413709j -0.0773443+0.0424088j -0.106057-0.00511132j 0.113947+0.121016j 0.106091-0.153932j -0.0429223-0.12546j 0.0523376-0.0753623j 0.0726381-0.00464693j -0.0105793-0.0156966j 0.0410759-0.0832485j -0.00460882-0.0544401j 0.028228+0.0631666j -0.00876178+0.0573169j 0.0715294+0.0302094j 0.0537835+0.0223613j -0.139679-0.0740517j 0.0630833-0.064827j 0.0422926+0.0263841j 0.072792-0.0559674j -0.00362688-0.00637625j 0.0671663+0.0710345j 0.0171906-0.034268j -0.0212343+0.00305339j -0.0180181-0.0605913j 0.0215905-0.05722j 0.0140435-0.00567411j 0.090932+0.0465137j -0.0246523-0.00026681j -0.0361557-0.0279115j 0.00989321+0.0615629j 0.0261277+0.00896697j 0.0221166-0.0494843j -0.0315082+0.0244736j 0.00381913-0.0335993j 0.024475+0.0321581j 0.0124961+0.00516931j -0.0265756-0.029962j 0.00731165+0.0342471j 0.00614858-0.00383259j -0.00471253+0.0344379j -0.00716083-0.0278539j -0.00928244-0.0304023j -0.0356027+0.025193j 0.0409541-0.0229947j 0.0286136+0.0663827j 0.00782829+0.0258086j 0.00621056-0.00881045j -0.0489998+0.0404133j -0.0379019+0.0470346j 0.0127761+0.00169757j -0.0128208+0.0246195j 0.0264763+0.0186452j -0.00522767-0.0178494j -0.00301205+0.000276184j -0.00500797-2.79675e-05j -0.00801027+0.0104006j 0.00789928-0.0151046j 0.0126923-0.0255167j -0.0316083-0.0134265j -0.0176255+0.0321474j -0.0106659-0.0311646j 0.000874671+0.0106161j -0.0130118+0.0104772j -0.00874381-0.0110684j 0.00704476+0.0449707j -0.00356128-0.0313018j -0.0054847+0.00689654j 0.0171006+0.0319801j 0.0117738-0.00449212j -0.0144689+0.0214075j 0.026658-0.000406473j -0.0122754-0.0404764j -0.0538888-0.0139977j -0.0298504-0.00508044j 0.00338514+0.0364812j -0.0456685+0.0133032j -0.0206602+0.00170464j 0.0387602+0.0202436j 0.00465019+0.000141513j 0.0310405+0.0255649j 0.0140666+0.000606437j -0.0742615+0.0390697j -0.00424672-0.0784963j 0.0291408+0.00685083j 0.0136821+0.0422694j 0.00220707-0.0265934j -0.00235211+0.0133354j 0.00657666+0.0258051j -0.0250195+0.0147003j 0.0105059+0.025221j -0.0383472-0.0269615j 0.059399+0.0279302j -0.0574911+0.0359965j -0.0397167+0.0389216j -0.00811395+0.0217639j -0.0459215+0.0513299j 0.024096+0.0281322j -0.0150654+0.0395131j -0.0309533-0.0093043j -0.00723515+0.0156166j -0.0628395-0.032598j -0.0748284-0.037889j 0.0107726-0.0132578j -0.01385-0.0797274j 0.0147701+0.0605434j 0.0330117-0.0110044j 0.00539903-0.0691369j 0.0295966+0.0203992j 0.0784317+0.0222991j -0.0227634+0.0181279j -0.0234545-0.0387131j 0.122264-0.00832591j 0.0163174+0.00828474j 0.0587665+0.0373715j 0.0440467+0.0467309j 0.0832404-0.0834774j 0.0590204+0.0461479j -0.0200973+0.014544j 
-0.0312156-0.018371j -0.0365132+0.0383285j 0.0619076+0.00403379j 0.00252535+0.0744635j 0.0191039-0.0347782j -0.0258679+0.0070453j 0.0473584-0.0479771j -0.0978987-0.0286621j -0.0390921-0.0507339j 0.00890111-0.00341321j -0.0148855-0.0699868j 0.0770577-0.010828j -0.0768293+0.0878085j 0.0122201-0.00585509j -0.0616442+0.0642326j 0.0820843+0.0225789j 0.120553-0.13252j 0.0276721-0.182101j 0.0125642-0.13031j 0.213169-0.0113035j -0.0364485-0.145063j -0.0658216-0.145516j -0.104523+0.11027j 0.0308596+0.126687j 0.0279223+0.050598j -0.0189468-0.00813989j 0.149742+0.148136j -0.189673-0.13464j 0.171991-0.0705442j 0.0568522-0.0678858j 0.0724528-0.0539657j 0.0331874-0.0500597j 0.0549588+0.0331248j 0.0675156-0.070768j 0.061139+0.101759j 0.111499-0.00968721j 0.0641501-0.053374j 0.0215792-0.0492547j 0.135211+0.00819527j -0.0198149-0.0448974j 0.0468068+0.0492649j -0.011628+0.0039948j 0.0306114-0.0300841j -0.0146524+0.00819761j -0.0301271+0.0675775j -0.0276729+0.0223098j -0.0123922+0.0141824j -0.0182668+0.0853164j 0.0370019+0.0788795j -0.0193413+0.0534654j -0.00499033+0.00782116j -0.0342816-0.0430978j 0.0433138+0.0177041j -0.00166924+0.0550876j 0.0494388+0.0354367j -0.00461246+0.0335177j -0.051371+0.0134287j -0.0143891+0.008777j -0.0146731+0.022753j -0.0655332-0.0126301j 0.0657854-0.00949154j 0.0303373-0.0441487j -0.0333959-0.0344859j 0.0187598+0.0553667j -0.000856069-0.0685935j -0.00476971-0.0499819j -0.0249778+0.00569415j 0.0159532+0.00141983j 0.0124504+0.0288576j -0.0208745-0.00861187j -0.00968374+0.0597127j -0.00409573+0.0145586j 0.0103624-0.000891316j 0.0287086-0.00176827j -0.000571642-0.027195j -0.0212186+0.0130701j 0.0855292-0.0232677j -0.020415+0.016023j -0.0193873+0.0270273j -0.0303545+0.0104445j 0.00610451-0.0236642j -0.0229223-0.00818628j 0.017452+0.0136863j 0.0313679-0.00272467j 0.0216346-0.0379145j -0.00753629-0.0158344j -0.00763091-0.0275204j -0.0316387+0.00248603j -0.00512815+0.00122939j 0.0274353-0.0111347j -0.0114388-0.023746j -0.0245035-0.0299766j -0.016082-0.0244018j 0.00948573-0.0192999j 0.0126234+0.0284406j -0.00465836-0.0184848j -0.0244904-0.0232277j 0.012821+0.0202085j -0.00425441+0.0188426j -0.0390121-0.0373046j 0.0156783+0.0302384j -0.00220652+0.00926258j 0.0228945+0.010043j -0.0277876-0.0281572j 0.0205762-0.0286415j -0.0146694-0.0658639j -0.014948+0.0181549j 0.0889266+0.0229133j 0.017505-0.0533078j 0.065961-0.0384821j 0.0178557-0.0661689j -0.00644129-0.0431122j 0.0271123+0.0713418j 0.0206371+0.0409418j -0.0650837-0.0318295j -0.0196113-0.0305138j -0.0293782+0.00550213j 0.00895774+0.0395461j -0.00876084-0.0490459j -0.0245338+0.0127174j 0.0322188-0.0590447j -0.028401+0.111398j 0.0704534+0.0216244j -0.0241782+0.0443063j -0.0445422+0.0906015j -0.0878933-0.0602273j 0.0257334-0.0463838j -0.0330318+0.0644803j -0.00645335+0.028578j -0.0175308+0.0247337j 
-0.0597377-0.0598744j -0.0699504+0.0472434j -0.0604034+0.00950907j -0.0168179-0.081189j 0.0260523+0.0372332j 0.0412654-0.0463113j -0.00667321+0.0419984j 0.0262262-0.0351737j 0.0837294+0.0443621j 0.0506984-0.0333123j -0.0107267-0.0822578j 0.0133383-0.0886096j 0.0545516-0.0846925j -0.0957984+0.036179j -0.0881621-0.00809277j 0.0941325+0.0103965j -0.0162453-0.255529j -0.197472+0.0993725j 0.0997811+0.0878709j -0.141581+0.0504247j 0.067675+0.277713j 0.149707-0.0758217j 0.23782-0.2063j 0.0695237+0.00925054j -0.148336-0.0446118j 0.248541+0.136033j -0.0599623-0.150098j -0.0197559-0.0339105j -0.0574802+0.00561892j 0.051156+0.0509382j 0.101963+0.0256594j 0.101422+0.0392751j 0.0376064+0.205799j 0.0233562+0.00473551j 0.0221684+0.061379j 0.00514245-0.0386363j 0.0845689-0.024005j 0.0478292-0.0155031j 0.0408163-0.00903567j -0.0586514+0.0450672j -0.0375007-0.00697265j -0.0693662+0.0180215j -0.0237646-0.00415743j 0.00476403-0.0256558j 0.0896669+0.038349j 0.0680191+0.0128412j 0.0280458+0.0441694j 0.019659-0.0352321j -0.0160685-0.0117627j 0.00496677-0.0837111j -0.00997442+0.0158114j -0.0217965-0.0256504j 0.0046143-0.00602433j 0.0371259+0.0145504j -0.0542747-0.0112767j -0.036455+0.0219292j 0.0269938-0.00770979j -0.026293+0.0117282j -0.000574719-0.0460751j 0.019474+0.0193583j -0.0084974-0.0145339j -0.0239221+0.0801029j -0.0208462+0.032444j -0.0313809-0.00479869j -0.0137844+0.00234778j 0.0232725-0.0304967j -0.0321512-2.84853e-05j -0.00885244+0.0227828j -0.0227702-0.0301704j 0.000730366+0.0237148j 7.55715e-05+0.0211466j -0.0423761+0.00249264j 0.00657036+0.0111806j -0.00419842+0.0175099j 0.00378133+0.00685151j -0.0425252+0.0517557j -0.00167653+0.0079719j 0.0223495+0.000459773j 0.00557068+0.0338142j -0.0043352+0.0185754j 0.0391888-0.00150263j -0.0211241-0.0109532j -0.0081908+0.0107273j 0.0023612+0.000733189j -0.0355037-0.0137301j 0.0338524+0.00792434j 0.00142555+0.0251529j 0.0306876-0.0165306j -0.0228896-0.00500611j -0.0172168-0.00702759j -0.0101833+0.018146j -0.0107665+0.0109927j 0.00698967+0.00708057j 0.0119796+0.0406976j 0.0278751-0.0127717j 0.0104437+0.0629362j 0.0238415-0.0238984j 0.0205231+0.0056455j 0.0056635+0.0184405j -0.0151288-0.0186483j -0.00468833+0.0315547j -0.019366-0.0335423j 0.0289149+0.0466668j 0.0218977+0.0178361j 0.0226858-0.00749037j 0.0236431+0.0200597j 0.0245058-0.0182916j 0.0264428-0.000467017j -0.00714857-0.0571632j 0.0325463-0.0190451j -0.00737757+0.0097583j 0.0296498-0.0118923j 0.0118581-0.00493474j 0.0123703+0.0543353j -0.0625618+0.0305667j 0.0113161-0.0212744j -0.0312595-0.00658533j -0.0175197-0.0170575j -0.0408943+0.0266654j 0.0132287-0.0136565j 0.0120524-0.0482721j 0.0191915+0.0436225j 0.00260342+0.00820883j -0.027901+0.0173081j -0.0335179+0.0114703j -0.00335524-0.0509582j 0.0222997+0.0319899j 0.00896758+0.0190558j -0.00920887+0.0226152j -0.0381964-0.0132544j 
0.0883798+0.016646j 0.0241954-0.0497193j 0.0997002+0.0229802j 0.00181754-0.0083685j -0.0638295+0.0102906j -0.0528196-0.0240731j 0.0111358-0.0524615j 0.0302816+0.00470194j -0.00504983+0.0104261j -0.0178767+0.0297642j -0.0609035+0.012374j 0.0567936-0.0111955j 0.000228028-0.00645909j -0.0289691+0.0298391j -0.0580226-0.0608615j -0.0815573+0.0116208j -0.0665503+0.00382054j -0.0560019+0.090341j 0.0401465+0.0221888j -0.072261-0.0104222j 0.00927623+0.186268j 0.0547112+0.00942128j 0.169991-0.0782041j 0.0156294-0.0430241j -0.047775+0.0163359j 0.0975167+0.0108553j -0.0374699-0.098629j 0.101146+0.0558783j -0.09782+0.0311333j 0.00310577+0.0618096j -0.0571826-0.0332094j 0.0599651+0.0516471j 0.0416737+0.0515758j -0.00414625+0.116081j -0.0343436+0.037065j 0.0688272-0.0343547j 0.0370018-0.0385824j -0.0164791+0.0459834j -0.0209324-0.0141749j 0.0390909-0.0324611j 0.0420544-0.0156652j 0.020833-0.0285732j 0.0762995-0.0604217j -0.0241238+0.00430381j 0.0571834-0.0515632j -0.0128168-0.0200759j 0.0550512+0.0227304j 0.00396445-0.0375264j -0.0570493+0.0248727j -0.0463292-0.0472349j -0.0339444-0.0880283j 0.0528246-0.0306731j -0.0126453+0.0270652j 0.0562512+0.0412821j -0.0413429+0.0336194j -0.0327331-2.14017e-05j 0.0282856+0.0687779j 0.0168966+0.0263197j -0.00976577-0.0817272j -0.0401088+0.0132627j 0.0942876+0.00728899j -0.0050253-0.0204379j -0.00117488-0.0980537j -0.0142148+0.0566322j -0.00889786-0.0224448j -0.0185677+0.0417763j 0.014402+0.00158623j 0.0149271+0.0477549j 0.0311426+0.0366942j -0.00763795-0.0231301j -0.0131212+0.0292328j -0.0013313+0.0560312j 0.00585953-0.0496829j 0.0311091-0.0286605j -0.00245583-0.000810352j -0.0107402+0.0318758j 0.00679561+0.024198j -0.0128423-0.00391724j 0.00326636+0.0588431j 0.00827087+0.0372333j 0.0135101-0.00631387j -0.041214-0.032539j 0.0236336+0.00950067j 0.00276614+0.00678388j -0.0345426+0.00101356j -0.011675+0.00799668j -0.0366039-0.060866j -0.00884197-0.00863102j -0.00670029-0.00316024j 0.0343165+0.00574979j 0.0231659+0.00807168j -0.00219531-0.0487651j 0.0190435-0.0145149j -0.0477074-0.00142107j 0.0218859+0.0350693j 0.0136454-0.00581164j -0.029217-0.0334004j 0.0182018-0.00823883j -0.0127024+0.0130372j 0.0680544-0.00475308j 0.00470271+0.0227863j -0.00773424+0.0160298j -0.0103141-0.0540234j -0.0222129+0.0073183j 0.0283067-0.0123305j -0.0532445+0.00515592j 0.0111518-0.000798594j 0.0671458+0.0184389j 0.0316691-0.0313006j 0.0325771-0.0265957j 0.0088644-0.042598j -0.044322-0.00647488j 0.0748375-0.00544898j -0.0871347+0.00768282j 0.0192983-0.0423536j 0.00479163-0.0439157j -0.0491722+0.00554427j 0.0289118-0.00586271j 0.0229541-0.0293134j -0.0301652-0.00281164j -0.0193707-0.0263599j 0.0218026+0.0156772j 0.0379517-0.00575588j 0.061094+0.0396966j -0.0240941+0.0542913j -0.0347032-0.0560978j 0.0274245-0.0286591j 0.0131961+0.0165847j -0.0163063+0.0151068j 0.0337249+0.0232456j 
0.0204688+0.0338283j 0.0369816-0.0197131j 0.000726413-0.0118443j 0.0102242+0.024577j 0.00198305-0.00650939j 0.00344964+0.00734598j -0.0125604-0.0128015j -0.00764525+0.0305614j 0.000496369-0.00677528j -0.0860357-0.017902j 0.014552+0.0150256j -0.0601199+0.009974j -0.0558394-0.0461437j -0.00482921+0.0723682j 0.0440902+0.0172641j -0.0884921+0.0315756j -0.122473+0.157498j 0.0373288+0.0514852j -0.084041+0.0609771j -0.0590045-0.0803183j -0.0497097-0.0468402j -0.0641619+0.131554j -0.0380363+0.025442j -0.0313402-0.08194j 0.0995946-0.0501705j -0.0912229-0.113464j -0.0600098-0.0599632j 0.207221+0.0819461j -0.0801555+0.029184j -0.0637096+0.0421073j -0.148995+0.047551j -0.0292022-0.0457355j -0.0649574-0.198244j -0.0126248+0.0838108j -0.114546-0.0600483j -0.0422317+0.00870344j 0.00522078+0.145686j -0.0686884+0.0738164j 0.027057+0.101969j 0.0610225+0.018129j -0.0140674+0.034772j -0.0156425-0.0602171j 0.0231788-0.0363768j -0.0316733-0.0275864j -0.0354433-0.0767245j 0.0101339-0.0154247j 0.00318769+0.0293739j -0.0199927-0.00955794j 0.0170947-0.0961464j -0.025088-0.00987722j 0.0123533-0.0666723j -0.0779909-0.052677j 0.0481583-0.0260209j 0.0185544+0.0979209j -0.116497+0.0141112j 0.0429642+0.0720201j 0.00101901-0.0144081j -0.0383152+0.0104983j 0.0185378-0.0399403j 0.131697-0.031505j -0.0316205+0.021277j 0.0795875+0.0545253j -0.100554-0.031676j -0.0425969+0.0326251j -0.0355567-0.0417781j -0.0275344-0.0717715j 0.00340097+0.0337364j -0.014401-0.00832821j 0.00312686-0.00947967j -0.013887+0.0592432j -0.0114097+0.0223525j -0.0238194+0.0412073j 0.0356253-0.00566553j -0.00258212-0.052908j -0.0383468+0.0131894j 0.0294168-0.0435617j 0.0115418+0.0055943j 0.0105875-0.041485j -0.0289463+0.0477327j -0.0481393+0.0654353j 0.0181848-0.0134852j -0.0258498-0.0184906j 0.0282931-0.0152803j 0.00637161-0.0284546j -0.0683674-0.00382766j -0.0311624-0.0178289j 0.00810651+0.0370556j -0.0203167+0.00334005j -0.0316535-0.0363972j 0.0352176+0.00317323j 0.0215581+0.0187932j 0.0183995-0.0295137j -0.0042765-0.0210885j -0.0243671+0.0312821j 0.0435357-0.0153263j 0.00636679+0.0302768j 0.0181463-0.00272519j -0.000256482+0.019526j -0.0213405-0.00815426j -0.00938405-0.0602828j 0.00743469+0.0294323j -0.014376-0.0398822j 0.00420628+0.0235487j 0.0276363-0.0201634j -0.0184728-0.0407407j -0.00255362-0.0127419j -0.0323697+0.00129317j 0.076579+0.0320467j 0.0598106-0.0241046j 0.0718629-0.00197576j -0.0060738-0.0650114j 0.0508478+0.0113202j -0.018743-0.0389992j 0.00834946+0.012388j -0.0490771-0.0190754j 0.0142837-0.019847j 0.0205417+0.0469798j 0.0097989-0.0203335j -0.0151456-0.0982271j 0.00774112-0.0261502j 0.033147-0.0524637j 0.0135894+0.104213j 0.023302+0.00463779j 0.00166557+0.0491906j -0.017057+0.0721983j -0.022405-0.021304j 0.0350503+0.0159257j 0.0343171+0.0223504j -0.0259787+0.0207901j -0.00189424-0.0250944j 
