0.0307002-0.0390714j -0.036909-0.0299099j -0.00680879-0.00499773j -0.00284085-0.00631995j 0.00792835+0.00184517j 0.0140331-0.0059724j -0.00436257-0.0104927j 0.142604-0.0297158j -0.0342117-0.145477j 0.0397612-0.0188869j -0.00959354-0.022849j -0.00301586-0.0114077j -0.00431996-0.00121637j 0.01369-0.00510749j 0.0062614+0.00258651j -0.01315+0.00228346j 0.0100432-0.0236883j 0.0210785+0.0121413j 0.0268353+0.149426j -0.158205+0.0334808j 0.0930036+0.0534914j 0.0449646-0.153689j 0.109621+0.0159164j 0.0158107+0.0561208j -0.0767297+0.0221091j -0.0150299+0.0141666j -0.0514745-0.0273601j 0.0186128-0.026703j 0.00431707-0.0351287j 0.044077+0.00776228j -0.0215319-0.0301358j 0.0168287-0.00371573j -0.00679921+0.00518324j 0.0342933+0.031825j -0.010656-0.00601976j 0.0277363+0.0148401j -0.0108332-0.0257781j -0.0385497-0.0104794j -0.0135218-0.00658224j -0.0067202-0.00106358j -0.0192712+0.0417836j -0.00724329+0.0362595j 0.00969002+0.0411093j 0.0332489-0.0298634j -0.0145368-0.0299243j 0.0244128-0.0498769j 0.0840253+0.026188j -0.0195483+0.0610569j 0.122338+0.0153036j -0.0119648+0.134351j 0.0222014-0.156432j -0.105713+0.0621794j 0.13966+0.0246166j -0.0691075-0.0339266j 0.197353-0.0103724j -0.0478396-0.137103j 0.0436826-0.0970589j -0.0552795+0.0202425j -0.00460651-0.00326054j 0.0187064+0.0804228j 0.13152+0.028066j -0.0971601-0.0766203j 0.0273386-0.0281163j -0.00814802+0.0202229j -0.00261003-0.100521j 0.0116881-0.00274285j 0.099372+0.06854j -0.0261047-0.0163782j 0.000240963-0.0618939j 0.0386487+0.0932308j 0.026694+0.0238231j 0.0160615-0.0815728j 0.0173225+0.0467164j 0.00848071-0.0349933j -0.0210404-0.0270321j -0.0152166+0.0278512j -0.00938356-0.0467893j -0.026572-0.0524214j 0.0180176+0.00295915j 0.0200368-0.00230794j 0.00135395+0.0521437j -0.00467432+0.0826574j 0.00426407-0.0458167j 0.0160719+0.0814693j -0.0205446-0.0082896j -0.00139331-0.0539457j 0.00904554+0.00166556j 0.0183382-0.00776878j -0.0160315-0.00156905j -0.0502824-0.00639148j 0.00145906+0.0389325j -0.0332606-0.0257609j 0.0045324+0.0727031j 0.0342939+0.0474107j -0.06579+0.0720639j 0.0939288-0.0931893j 0.0104297-0.0582858j 0.0327199-0.0664658j -0.041427+0.014537j 0.0698116-0.0773794j 0.0276694+0.027447j -0.149412+0.0662828j 0.0504177+0.111346j 0.0444615-0.0171325j -0.0740295+0.0253199j 0.121755+0.0563306j 0.0382033-0.109481j -0.0626915+0.0553715j 0.176576+0.238425j 0.224227-0.147726j -0.0447329-0.0103145j -0.0968863+0.0535899j 0.0722753+0.280491j -0.276569+0.0699831j 
0.0681819-0.00874223j -0.0070886-0.0683511j -0.0200077-0.00242254j -0.00844528-0.0105807j -0.00077991+0.000836645j 0.00124818-0.00974973j -0.00233481+0.00450208j 0.110097+0.0733035j 0.0746123-0.114878j 0.0364693+0.0406696j 0.0464832-0.0227061j 0.00303391-0.0199897j -0.0146003-0.0118179j 0.0327518+0.0200038j 0.00987562+0.0055254j -0.019719+0.00162303j 0.0220766-0.0515027j 0.0349259+0.0144782j 0.0125774+0.0795452j -0.086166+0.0157993j 0.0372338+0.0512492j 0.0181944-0.0345691j -0.0436362-0.0529877j 0.0731445-0.0590252j -0.0286202+0.00710547j -0.014904-0.0346187j -0.00379293-0.00411549j -0.0239666+0.00929506j -0.0257197-0.00847394j 0.00450748+0.00358431j -0.0142543-0.00205297j 0.0293169+0.0187416j -0.00134275-0.00482895j -0.00848988+0.00115925j -0.0129205-0.0154396j 0.0168974+0.000709325j -0.00076336-0.00403832j -0.0015495+0.00730846j 0.00311087-0.015153j -0.00387183-0.024858j 0.0117938-0.010074j -0.0101552+0.0142277j -0.0107145+0.0210965j 0.0117236-0.0185378j 0.0360677+0.0114994j -0.00198194+0.0219538j 0.00263398+0.0466998j -0.0446764+0.00602474j 0.0745791-0.0158671j 0.0209082+0.083433j 0.0469991-0.0079425j 0.0740438-0.0342016j 0.0241843-0.099218j -0.129982-0.00675791j -0.0381083+0.05982j 0.103632+0.207575j -0.237945+0.146598j 0.165875+0.121651j -0.0296332+0.0659425j 0.0401881+0.0768689j -0.00312284-0.00660529j 0.0560591-0.047421j -0.0999775-0.042537j -0.0494185+0.0968775j -0.0880192+0.0701671j -0.0997052-0.0700103j -0.122727-0.103414j 0.0575222+0.0168748j -0.0286845-0.0804588j 0.00155468+0.0123453j -0.0732156-0.0800181j -0.0486347-0.0214553j 0.011225+0.0162739j -0.0261988+0.0292972j -0.000972065-0.0163525j 0.00332569-0.152244j 0.0240141+0.0146567j 0.0118307+0.0323113j -0.00880256-0.05402j 0.0401117+0.0529471j 0.0298139-0.0297504j -0.0471438-0.0810081j -0.0172886-0.0132359j 0.0802321-0.113532j 0.000541794+0.0331803j -0.0451715-0.00149733j 0.0159099-0.0712439j 0.00948863-0.0864298j -0.0443359+0.0579805j 0.00246579+0.0256193j 0.051353-0.104561j 0.0286794+0.0528909j 0.00780833-0.00884147j -0.0818041+0.094567j 0.123207-0.00272348j -0.0579255-0.0300014j 0.0979673+0.0235724j -0.0392013+0.0683843j 0.0527137+0.0749801j 0.00921512+0.0437058j -0.142683+0.120956j 0.132379+0.0953816j 0.0404365-0.231093j -0.186962-0.0292475j -0.0318856+0.0645921j 0.0100112+0.0291996j 0.000245027+0.048214j -0.172679-0.00717332j 0.0140475-0.0772344j -0.145332-0.0456141j 0.0613012-0.236383j -0.19358-0.0562453j -0.0827958+0.175683j -0.171983-0.0812539j 
0.022107+0.060627j 0.0643815-0.0154375j 0.0219279-0.0338386j 0.0245746-0.00614261j 0.00564085+0.0157818j 0.0258594+0.0337083j 0.0205837-0.0183661j 0.0609591+0.0650987j 0.0678847-0.0644508j 0.0183988+0.0361559j 0.0358293-0.0132933j 0.00509262-0.0113724j -0.00870812-0.00749077j 0.0215497+0.0136641j 0.00423452+0.00457669j -0.00900663-0.0026424j 0.0083584-0.0233779j 0.0115671+0.00353174j 0.00683341+0.0489453j -0.0528482+0.0076321j 0.00347565+0.0368376j -0.00446001+0.0167558j -0.0765191-0.0774534j 0.0853347-0.0734324j -0.00521073+0.00411472j -0.00277548-0.0409602j 0.00948908+0.00817265j -0.0336804+0.0120168j -0.0281612+0.00214131j -0.00942083-0.0012087j -0.0104817+0.00812806j 0.0210942+0.0196664j 0.00133205-0.00310865j -0.0183076-0.00861593j -0.00777813-0.012984j 0.00865736+0.000541134j 0.00175486+0.00437537j 0.00984004+0.0116543j 0.00652028-0.00710758j -0.00276547-0.0207605j 0.0169077-0.0147799j -0.00515834+0.000619141j -0.0131809+0.00339738j 0.0101456-0.0060621j 0.0105557+0.0358126j -0.0277572+0.0111232j -0.0237353+0.0210942j -0.0252672-0.0167024j 0.0502192-0.036299j 0.042155+0.0568914j 0.0413194+0.0978161j 0.202733-0.0659778j -0.0278172-0.183735j -0.123365-0.0393831j 0.0206186+0.0122093j -0.0897761-0.00909807j 0.0997392-0.110036j -0.067507-0.228645j 0.198737-0.101382j 0.11824+0.0644757j -0.142589-0.0374809j 0.0481216+0.0749588j -0.00684247-0.076201j 0.116298-0.0335535j 0.0906548-0.0294634j 0.02053+0.0173735j 0.0554808-0.000232324j -0.151538-0.185686j 0.0108322-0.0343929j -0.00984989+0.0211462j 0.0713339+0.0115916j -0.0203428+0.102955j -0.0576929-0.0392046j -0.0351783+0.00292779j -0.0178974+0.00930915j -0.0409076+0.0692569j 0.00919033-0.0698023j -0.0179494+0.00570489j -0.0136421+0.00426722j 0.00504677-0.171726j -0.0229378-0.0252839j 0.0166918-0.0534588j -0.030548+0.0562442j -0.0171478+0.0386291j -0.0214247+0.0434823j 0.0265477-0.0225265j -0.0287666+0.120629j 0.00399814+0.0950876j 0.027312-0.000487253j 0.0345732+0.0117771j -0.0760985-0.0262667j -0.0601382+0.0941559j -0.0257285+0.0176362j 0.0908394-0.00835721j -0.188411+0.0777636j -0.0331792+0.115055j -0.0714856-0.129439j -0.057151+0.0259694j 0.0183857-0.0109303j -0.0867871-0.0155337j -0.0586622+0.04397j 0.0506841-0.0241327j -0.104073+0.196618j 0.273255+0.1055j -0.0227536+0.106788j 0.0105846-0.195929j -0.157819+0.0461516j -0.101109-0.0771601j 0.0328343-0.0921475j -0.124283-0.0716798j 0.0997854-0.134502j -0.0993866-0.0766883j -0.0729597+0.0724173j -0.0706137-0.0710541j 
0.00970199+0.00512267j 0.00378133-0.00893554j 0.00203174+0.00216213j -0.000635318+0.00154437j 0.00115515+0.00342504j -0.00117866+0.00247738j 0.00398876-0.002784j 0.00020695+0.0273498j 0.0273321-0.00266412j 0.00855805-0.00743059j -0.00769497-0.00520043j 0.0026799-0.000689258j -0.000124253+0.00128933j 0.00175185+0.0012672j -0.00206854-0.000143023j 0.00306982-0.00425406j 0.00192482+0.00129982j -0.00247812-0.0016192j -0.0291896+0.00959444j -0.0107439-0.0308931j 0.0200033+0.0114495j 0.00497412-0.0205441j -0.00782507+0.0123366j -0.00956608-0.0188181j -0.0126335+0.0142428j 0.000178404+0.0034928j -0.00522895+0.00523649j -0.00333777-0.00731156j 0.00031245+0.000610245j 0.00707317-0.00149952j -0.00668538+0.0027137j 0.00395524+0.000122469j 0.00158112+0.00108113j 0.00486889+0.00324161j -0.00283167+0.00111342j 0.00573412+0.00189534j -0.00261438+0.00185584j 0.000531978-0.000667984j -0.00133399+0.00264978j -0.00483963+0.00190532j -0.00205198-0.00602188j 0.00482384-0.000439391j 0.00148958-0.00173564j -0.0120561-0.00283761j -0.00206309+0.00600101j -0.0114011+0.000736278j 0.00374188-0.00190238j -0.0054289+0.0144882j -0.00203553+0.0545483j -0.0575055-0.002589j 0.0361896+0.00350262j -0.00225126-0.0324028j -0.0119133+0.00919882j -0.0217399+0.00225513j 0.0400598+0.012096j 0.00771513-0.00981311j -0.00909856-0.00965141j 0.00766877+0.00212447j 0.00427799+0.0328296j 0.0106652+0.0118825j 0.0155407+0.0180274j -0.0389986-0.00998235j 0.00828947-0.020303j -0.00307484-0.0126656j -0.0168557-0.0118462j 0.0198071-0.0161543j 0.00294594+0.0166614j -0.000862146-0.0179123j -0.0225514-0.0337257j 0.0097459+0.0336902j 0.00767146-0.00127646j -0.0134449-0.0175407j 0.00192952+0.0202082j 0.00403295-0.00216299j 0.00829888-0.0133769j 0.00573983-0.0187478j -0.00277704-0.0022366j 0.00576787-0.0165892j -0.00577533+0.00301741j -0.0105086+0.00406441j -0.00154171+0.0122337j 0.021479+0.0245813j -0.00220794-0.00700575j -0.00306959+0.0207309j 0.00507195-0.00690584j 0.00780855-0.0117397j -0.00522201-0.00651737j -0.00390148-0.0118631j -0.000801392+0.0191216j 0.0121354-0.00822069j -0.00203401-0.00811636j 0.00717083+0.00628219j -0.00976827+0.00403733j -0.0265766+0.0121507j -0.0086806+0.0271688j 0.00808764-0.044115j 0.00247048-0.025027j 0.017449-0.0148144j -0.00566142+0.0185748j 0.0223668-0.0274322j -0.0263995+0.0336152j -0.056559-0.0047008j -0.00811667-0.00500948j -0.00981742-0.00422973j -0.00901751-0.0165856j 0.0308284-0.020472j -0.0110319-0.0203477j -0.0548566+0.00261948j 0.0205355+0.00886957j -0.0103232-0.0181205j -0.00283665-0.0572011j -0.0514278+0.00059792j 0.0620972-0.0413167j 0.0404712+0.0603326j 
0.000614226+0.00796747j 0.00732466-0.00270943j 0.000493868+0.00444596j -0.00278676+0.00385698j 0.00265601+0.00350677j -0.00195832+0.00259529j 0.00439402-0.00295472j -0.027201+0.0211342j 0.0215995+0.026365j 0.00817382+0.00644191j -0.00476623-0.0161935j 0.00916138-0.00393575j -0.00206097+0.00159627j 0.00973319-0.00618895j 0.00210723+0.00250157j -0.00440884-0.011772j -0.00454195+0.00764127j -0.0139049+0.00396253j -0.00658958-0.0245578j 0.0214699-0.00787224j 0.00205473+0.000994827j 0.00183531-0.00707639j -0.00390964-0.0121402j 0.0151759-0.00797519j -0.0105341-0.0137042j -0.00497176-0.00203554j -0.00228478+0.00752369j 0.0110742+0.00480727j -0.0156222+0.00021826j 0.00127843+0.0148189j 0.000479185-0.00173357j -0.00248617+0.00995606j 0.0113314+0.00544274j 0.00159857+0.0146175j 0.00272361-0.00152551j -0.00675323+0.0108919j 0.00073856+1.96892e-05j 0.0171506+0.0033408j 0.00275952+0.00405256j 0.00312125-0.00057642j -0.0135505+0.00608402j -0.00078511+0.00888517j -0.0144658+0.00230403j 0.00100116+0.0163845j 0.00830521+0.00529129j -0.00574954+0.0143934j 0.00139989-0.0181235j 0.0228818+0.00425302j 0.0196406+0.0182112j -0.0201546+0.0210953j -0.00597593-0.0101211j -0.000589022+0.0200932j 0.0250265-0.00407741j -0.0178266-0.00760319j 0.0130051-0.0107192j -0.0263888+0.0116414j -0.0237796-0.0323718j -0.0126834+0.00371799j 0.00714427+0.00130438j 0.00627664-0.0055478j -0.0179035+0.0117006j 0.00420959+0.00165432j -0.0252765-0.0114791j -0.00604929+0.0219716j -0.000237712+0.00996902j -0.0105246-0.0173612j -0.0257101-0.015218j 0.00623852-0.0219188j -0.0217042-0.0120342j 0.00305791-0.00270592j -0.0118157-0.0186662j 0.00484035-0.00308173j 0.00809712+0.00764509j 0.00725985-0.00685588j -0.0102319-0.00365303j -0.0132871-0.0195429j -0.00441319+0.00786128j -0.00821862+0.00808577j 0.0071829-0.00129612j 0.00262015+0.00368441j -0.00906354-0.0107432j 0.0121924-0.0354331j 0.00452653+0.00791107j -0.00357582-0.022139j -0.00297707+0.0136899j -0.00125674+0.0150292j 0.00531461-0.00656065j 0.00327973-0.00360796j 0.00820717+0.0135988j -0.0141974+0.000370433j 0.0182735-0.0198322j -0.00955749+0.008769j 0.00829473+0.0135589j -0.0194881+0.0309345j 0.0105143+0.0206213j -0.0216076+0.00604579j 0.0122062-0.000157988j 0.00124968+0.0118839j 0.00671462-0.0169401j -0.0312363-0.00563601j -0.033826+0.0186064j 0.0174502+0.0048947j -0.0164665-0.00788917j 0.0122832+0.00972746j -0.0106031+0.0154367j -0.00092746-0.0254208j -0.0138019+0.00537019j -0.0262461-0.00798839j -0.040282+0.0216212j 0.0183562+0.0450156j -0.0268028-0.000930579j -0.00587515+0.014492j 0.0265425+0.0154269j -0.0174297+0.0275187j 
0.0250434-0.0150794j -0.014196-0.0254235j 0.00893184+0.00112335j -0.00727727+0.0124458j 0.0162603+0.0166056j 0.00211069+0.0107562j 0.0192952-0.0127768j 0.0165747+0.000959251j 0.00118766-0.0166148j -0.00317612+0.0011584j -0.00133527+0.00475968j 0.000657263-0.00657607j -0.000200163-0.00134847j 0.00338298-0.00394028j 0.00194798+0.00314733j -0.00679191-0.00541301j 0.00318653+0.000666633j -0.00482994+0.001379j 0.0226707+0.0170711j -0.0157632+0.0224009j -0.0066968-0.00138684j -0.0144027+0.0206175j -0.0233267-0.021597j 0.0138184-0.0161142j 0.00903967+0.00936762j -0.0064238-0.00176183j 0.0027558-0.0138857j 0.00454798-0.00316235j 0.0279793+0.0124386j -0.00275309+0.00463121j -0.0100417+0.0130303j -0.00374023-0.0186637j 0.00896698+0.00753106j -0.0140745+0.0133562j -0.00251385+0.00290013j 0.0149665+0.0039677j -0.00341289-0.00448184j 0.00614857-0.00403106j 0.000676088+0.0119399j -0.0238919+0.0127035j -0.00763835-0.0148834j 6.87752e-05-0.000278035j 0.00524494+0.0127914j 0.0115178-0.0169813j 0.00674495+0.0285361j -0.0289385+0.00277597j -0.00246084+0.00712422j -0.0101139-0.00211475j -0.00738918-0.0207188j 0.0229084-0.00828032j 0.00196396-0.00633295j -0.0107904-0.0081314j -0.0096555+0.00702226j 0.0111415+0.00164895j -0.00972916+0.00109378j 0.0043829-0.0058087j 0.0117372+0.00845976j -0.00195176+0.00400819j -0.0101918-0.0130063j -0.00338892+0.00368422j 0.0125511-0.0113003j 0.00660805-0.00409975j 0.0126049+0.00731579j -0.00572747-0.00890412j -0.00264438+0.00487964j -0.00446923+0.0101129j 0.00550435+0.00214672j 0.00780198+0.0219095j 0.0131897+0.00762974j -0.00288744-0.00119196j 0.00352464-0.00350271j -0.00770302+0.000283617j -0.00818957-0.00444251j -0.0019265+0.005553j -0.000854868+0.00347643j -0.000340884+0.00659763j 0.00388317+0.00409661j -0.00385966-0.00423493j -0.00126041-0.00210621j -0.00103733+0.013968j 0.00124616+0.000202065j -0.0088769+0.0141161j -0.00634258-0.00451785j 0.00859962-0.0039602j -0.00509491-0.00528587j -0.00481355+0.000362212j 0.00361375-0.000933376j 0.00982025+0.00322891j -0.00835265-0.00464798j 0.00290661+0.00303046j -0.00227967+0.00685326j 0.00734569-0.0139965j -0.000711797-0.00123265j 0.000219323-0.0140617j 0.010149-0.0143421j 0.010305-0.0017755j -0.0009168+0.0143692j -0.00438013-0.00133875j 0.00323236+0.00751625j 0.0144764+0.00934498j 0.0218746-0.010675j 0.0103851+0.000657958j -0.00769038+0.00243219j -0.00394254+0.0169073j 0.000243122+0.00191971j 0.00452937+0.0103268j 0.00399869-0.00392233j 0.0213721+0.00141093j 0.0210641-0.00945682j -0.00337226-0.0236398j 0.0152417+0.0129443j 0.0115312-0.0101258j -0.0263968+0.013484j -0.01275-0.0266606j 
0.0120781-0.00614929j -0.00596149-0.0120607j 0.00446831+8.8408e-05j -0.00291283+0.00549005j 0.0071244+0.00736273j 0.00113704+0.00492985j 0.00854075-0.00570931j 0.00976778+0.00961168j 0.00979236-0.00984066j 0.00214294+0.00108283j -0.0109709-0.002558j 0.00468907-0.0126697j -0.000769135+0.000988629j 0.00813875-0.0146632j 0.0038882+0.00500977j -0.0151014-0.0140971j 0.00202959+0.0107415j -0.0181545+0.00683239j 0.0258182+0.000925745j -0.000286701+0.0254878j 0.00520214-0.00110565j 0.0113219-0.0102055j 0.0259637+0.0240921j -0.0190455+0.0245459j 0.00917659+0.000555971j 0.0104684+0.000341908j -0.00158512+0.00424543j -0.0159337+0.00448037j -0.0122033-0.0157655j -0.00462735-0.0168558j 0.0100604-0.0102638j 0.00528593+0.00781598j -0.0198113-0.00803967j 0.00505478-0.0247926j 0.000631229-0.00248367j -0.00982081-0.0160517j 0.0052997+0.00311879j -0.021617+0.00603583j -0.00313016-0.0145079j 0.0195593-0.0137779j 0.0181198+0.00584524j -0.00440601-0.00946083j 0.00473502-0.0158521j -0.0105335+0.00541044j -0.0118024-0.0286712j 0.0316719-0.0135402j 0.00300673+0.0139411j -0.0100326+0.00127972j -0.00547946-0.0118183j 0.0125903-0.00564827j 0.00803541+0.0186533j 0.0205872-0.0207558j -0.0216559-0.014254j 0.00138529+0.000633179j -0.00131277-0.0109413j -0.0174589-0.00272736j 0.00213454-0.0185391j -0.018944+0.00475278j -0.00722301-0.0150394j -0.00341045+0.00377629j 0.0124392+0.00189639j 0.00483228-0.00621537j 0.0129784+0.00987638j -0.00391504-0.00791188j -0.00741369+0.0134496j -0.00900003+0.00497116j -0.0134169+0.00388965j 0.0136497+0.0132237j -0.0011888+0.000429268j -0.00450598+0.00524971j -0.00040935-0.0154342j -0.0139751-0.00866659j -0.00789987-0.00131477j -0.00042871+0.0031242j -0.0043449+0.00495842j -0.00879077-0.000223893j 0.00186959+0.0150151j -0.00489268-0.00471703j -0.000287508-0.00491998j -0.00756468+0.0226736j -0.00921932+0.00117587j -0.00521779+0.00843975j -0.00612568-0.00426331j 0.00241821-0.00997623j -0.00651155-0.00224956j -0.00196167+0.00821732j 0.00652179-0.00507596j 0.0170349+0.00351627j -0.0036847+0.00349551j -0.000943445+0.00748086j 0.00268018-0.00715406j 0.0070457-0.01045j 0.00171348+0.00199309j -0.00918912-0.00577438j 0.0173965-0.00364827j 0.00992566-0.00221651j 0.00148879+0.0125298j 0.0023237+0.00313948j 0.00250891+0.00372093j 0.00922834+0.00793326j 0.00989866+0.00322541j 0.00842549-0.00737816j -0.0252656+0.00440909j 0.00260821+0.0288293j -0.00226205+0.00269017j 0.0124695-0.00168242j -0.00350807-0.0086723j 0.0103767-0.000670062j 0.0126717-0.00430075j -0.00160552-0.0134669j 0.00807297+0.00535851j 0.00453071-0.00525949j -0.011456+0.00499621j -0.0046237-0.0116364j 
-0.00195585+0.0202322j 0.020985+0.00483557j -0.00714847+0.000282361j 0.00253022-0.0153212j -0.0204332-0.00710122j -0.00442244-0.00752105j -0.0142779+0.0161463j 0.0277151+0.0139658j 0.0140294-0.0286545j 0.00138184+0.00136225j -0.0136511+0.00187769j 0.00184624-0.0154957j -0.000794498+0.00116824j 0.00570582-0.0167782j 0.00443149+0.00476385j -0.0183209-0.0123667j 0.00497504+0.0108705j -0.0164163+0.00977421j 0.0239317+0.00423119j -0.00411917+0.0232771j -0.00155138+0.00128591j -0.0069666+0.0161146j -0.0223191-0.00749333j 0.00271206-0.0164811j 0.0092528+0.00866725j -0.0029677+0.000266532j -0.000137509-0.00768275j -1.39704e-05-0.00182976j 0.0211577+0.005014j -0.00258376+0.00139255j -0.00535646+0.0121863j -0.00429724-0.0120993j 0.00599694+0.00401171j -0.00901633+0.009495j -0.00114802+0.00271377j 0.0111553-1.9108e-05j -0.00200622-0.00167792j 0.00341603-0.00224548j 0.00212122+0.00811567j -0.0148618+0.0110117j -0.00524525-0.0116307j 0.000416897-0.00275738j 0.00464379+0.00464881j 0.00237275-0.0120648j 0.00579811+0.0194397j -0.0199136+0.00463466j -0.00184685+0.00603892j -0.00820561+0.000420579j -0.00856892-0.00746531j 0.00833334-0.00952561j 0.0110228+0.0032782j -0.00104496-0.0205741j -0.0188903+0.0024222j 0.00408927+0.000887712j -0.000547799-0.00662532j -0.0143006-0.00554255j 0.00668132-0.0166275j -0.0172492+0.00310676j -0.00826126-0.0150045j -0.000698413+0.00254319j 0.0120891-0.00389306j 0.00258948-0.00507552j 0.0152502+0.00373512j -0.00777469-0.0118231j -0.00489593+0.0129459j -0.00511345+0.0060086j -0.00700825+0.00702092j 0.0139702+0.0137781j 0.00131806-0.000355871j -0.00182431+0.00727044j 0.0018983-0.0154257j -0.0175109-0.00540455j -0.0108119+0.000919445j 0.000981628+0.00395593j -0.00383694+0.0036307j -0.00852619+0.00138682j 0.00383152+0.0139097j -0.00788547-0.00720153j -0.00189579-0.00291807j -0.00619701+0.0241979j -0.00798378+0.00120616j -0.000217574+0.0123998j -0.00857385-0.00372614j 0.00305607-0.00875369j -0.00796905-0.00346225j -0.00172852+0.00770799j 0.00547203-0.00498756j 0.0181184+0.00353822j -0.00540787+0.00432488j 0.00211001+0.00516497j 0.00113234-0.00480005j 0.00761183-0.0146599j 0.000272712+0.00354188j -0.013825-0.00646262j 0.0165433-0.00528005j 0.0102047-0.0075907j 0.000715607+0.0136332j 0.00194748+0.000104011j 0.00425172+0.00628128j 0.0123921+0.00528264j 0.014601+0.00129066j 0.00521881-0.00901433j -0.0307395+0.0107754j 0.00853938+0.0355608j -0.00298409+0.00230509j 0.0153868-0.00751555j -0.00811309-0.0105122j 0.0104561-0.0022729j 0.0166184-0.00844159j -0.00503393-0.0188264j 0.0117721+0.005284j 0.00503705-0.00768502j -0.011015+0.00049536j -0.000471987-0.0113529j 
0.00232695+0.00722798j 0.00628353-0.0025502j 0.00651713+0.00194678j -0.000113428+0.00330553j -0.00112051-0.00089048j -0.00210727+0.00296779j -0.00345182+0.000651561j -0.00996116+0.0143182j 0.0129437+0.00962428j -0.00164664-0.00419315j -0.00739286-0.0013642j 0.00154882+0.000576091j 0.00399585+0.000543823j -0.00456843+0.00099834j -0.000752838-0.0011864j 0.00251763+0.00351419j -0.00504745+0.00375425j 0.00452081+0.00142763j -0.0133906-0.0101688j 0.00474604-0.0155174j 0.00811946-0.00148916j -0.00933326+0.00229955j -0.0137153+0.00199637j -0.00725498-0.0140973j 0.00141597+0.0128007j 0.00490139+0.000513062j 0.00356631-0.00246967j -0.00214694-0.00101496j 0.00403586-0.00067325j 0.00127583-0.00467855j -0.000586843+0.00549346j -0.000156287-0.0034821j 0.000230869+0.000777153j -0.00244181-0.000901723j 0.00273538+0.00286658j 0.00474307-0.00344156j 0.00222744+0.00532721j 0.000790922+0.00278074j 0.00223781+0.00352994j -0.0022395+0.00144886j 0.00621321-0.00292714j 0.00297896-0.00310437j 0.00645419-0.00840601j -0.00772948-0.0048602j -0.00268923+0.00238587j -0.00374469-2.84322e-05j 0.00121245+0.000663008j 0.00153959-0.00133858j -0.023073+0.0180916j -0.0238795-0.0234438j 0.0111089+0.00834942j 0.0109-0.0213603j -0.0187595-0.0114104j -0.0191247+0.0120937j 0.0129786+0.00168532j 0.00653859-0.000701137j -0.00334481+0.00182411j 0.00823688+0.00014748j 0.000957753+0.0193573j 0.00604578-0.0010995j 0.0110184+0.00334778j -0.0102561-0.000317541j 0.0026725-0.00690188j 0.00149589-0.0154743j -0.00679129+0.00176203j 0.00464384-0.0054612j 0.00361528+0.00801804j -0.00108449-0.00712396j -0.00583522-0.00827399j 0.00541337+0.0102778j 0.00141485+0.00155586j -0.00884713-0.00119297j -0.00131189+0.00544382j 0.000240556+0.00199503j 0.00440657-0.00671069j 0.0031559-0.00945947j -0.00678781+0.00279349j 0.00407998-0.0091622j -0.00903686+0.00275817j -0.00453675+0.00262346j -0.00199087+0.0119911j 0.0104492-0.000197227j -0.00680741-0.00271173j -0.00498423+0.00850305j 0.00917178-0.00959553j 0.000528594-0.0087j -0.00416171+0.000610491j -0.00471069+0.00119168j -0.00275396+0.00434016j 0.015953-0.00326702j -0.00728067+0.000385123j 0.00699012+0.000591983j 0.00313624+0.000194411j -0.00684224+0.00232582j 0.00169779+0.0010433j -0.00283579-0.00804933j -0.00667127-0.00985578j 0.00797606-0.00430608j -0.0019251+0.0129094j -0.00327896-0.000784384j -0.0042965+0.012451j -0.0195541-0.00774136j -0.00997932-0.00525866j -0.00928943-0.00411484j 0.00965705-0.00031781j -0.00134444-0.00797466j -0.00411954-0.00750257j -0.00298622+0.00949996j 0.00445336-0.0299186j -0.0254264-0.00675725j 0.0102044+0.00145568j 0.00623519-0.00315444j -0.00686019-0.00700372j 0.00343221-0.00489422j 
