-0.0331031-0.00796196j -0.00119102+0.0504387j -0.020139-0.0206957j 0.00147803+0.0179089j -0.0208136-0.0211387j -0.00577309+0.0195967j 0.0509062-0.00116317j -0.0227535+0.0126558j 0.0108859+0.00113287j 0.00967156+0.00555946j -0.0414082-0.01868j -0.00897565+0.0165802j 0.0152176+0.0226226j 0.0154326+0.00483052j 0.0379638+0.0157722j -0.00126838+0.0175055j 0.0124645-0.0175927j 0.0398703-0.0127161j -0.0224887-0.00406739j -0.00848604-0.0128306j 0.0173785-0.00558382j 0.00800507+0.00517472j -0.00937909-0.000197399j -0.00222883+0.00368504j 0.02523+0.00166855j 0.00123491+0.00781593j 0.0329979-0.0238151j -0.0245102+0.0155125j 0.0101997-0.00863817j -0.0220048+0.0145299j 0.0205902-0.0214135j 0.000578202+0.014473j 0.00120931+0.0266967j -0.00442486+0.012437j -0.0166957+0.0222069j 0.0182541+0.0139367j 0.0157219-0.00535841j 0.00601829-0.00229956j -0.00841936+0.00911405j -0.0168771+0.00262487j -0.00469874-0.00583458j 0.000684672-0.00352834j 0.00654962+0.0112027j 0.00269645+0.0065677j -0.00842447+0.0198388j 0.00388858+0.0044741j -0.00186013+0.00725596j 0.0141064+0.00166793j -0.0100321-0.00643319j 0.00542513+0.0214663j 0.0165393-0.0122805j -0.0204287+0.0395502j -0.00976888-0.00889585j 0.0199489-0.0169467j -0.0107051+0.0194481j 0.0215005-0.0249311j -0.00040542-0.00539616j -0.0167765-0.0136499j 0.0192421+0.0213012j -0.0091686-0.00387776j -0.00569828+0.00300782j -0.00970853-0.012259j -0.0137296-0.00594062j 0.0120821-0.00184056j -0.0272603-0.0145751j 0.0177103-0.0196926j 0.00858735-0.0207931j 0.00706696-0.0223995j 0.0171485+0.0239892j -0.00268259+0.00799471j -0.0177173-0.0156959j -0.0104704-0.0296948j 0.0162112-0.00920286j 0.00477961-0.00464098j -0.0156695-0.0091338j 0.00353609+0.0105883j -0.015315+0.00260667j 0.00892761+0.000351874j 9.88685e-05-0.0178262j 0.00507404-0.00128179j -0.0126222+0.0145615j 0.0117131+0.0044926j -0.00162253-0.00488294j 0.00590557+0.00452736j -0.0142136-0.00228185j 0.00259799+0.00190141j 0.0096505+0.00124417j -0.00275062-0.00680321j -0.0198478+0.00156863j 0.00386943+0.00414946j 0.00657916-0.0199011j -0.00176737+0.0131339j 0.00215593-0.000250819j -0.00131143-0.00617761j -0.00586142+0.00413929j -0.00363211+0.00187429j -0.00447073-0.000876078j 0.00998261-0.00791495j 0.00353407-0.0085733j 0.00113901-0.0108608j 0.00860201-0.0115209j 0.0123496-0.00382755j -0.00246435-0.0117833j -0.00485031-0.0274838j 0.00342528-0.0288505j 0.00260988+0.0160464j -0.00928663+0.00999021j -0.00789821+0.00512255j 0.0235775-0.000328538j -0.00734881-0.0217771j 0.00871988+0.0224827j -0.0155993+0.0155125j 0.00429234+0.00448351j -0.00748385-0.00278815j 0.00294974+0.017949j -0.0126632+0.00990259j 0.0141809-0.0114745j 0.0175408+0.0187215j 0.0100724+6.35928e-05j 0.00516894+0.00946612j 0.00740764+0.00509357j -0.000230756+0.0135837j 0.0175315+0.0242783j 0.0106682-0.00819771j -0.00681958-0.0292455j -0.0109238-0.00892269j -0.00548851+0.0139184j 0.00122222+0.00346345j 0.0170939+0.00825141j 0.0022286-0.000441476j -0.0171452-0.0176773j -0.00597948-0.000728998j 0.0139739-0.0128141j 0.0174876+0.00634587j -0.0129096-0.0200062j 0.00700584+0.0179736j 0.00488548+0.0169626j 0.00447418-0.0177661j 0.0166434+0.00024226j -0.0102809+0.00580764j -0.00295213-0.00585019j 0.00208293+0.000155759j -0.00196744-0.00525913j 0.00354019-0.00882007j -0.0152078+0.00630548j -0.00139206-0.00426847j 0.00392995-0.0129176j -0.0199371-0.00827629j -0.00202567+0.00423671j -0.027265+0.0295245j -0.00804528-0.0200757j 0.00689846-0.0106845j -0.00610842+0.0333026j -0.0130704-0.018196j -0.0067214-0.0163007j 0.00382923-0.0146074j -0.0107756+0.0258945j -0.0053343+0.0121542j -0.00330244-0.00338368j -0.0282276-0.00306872j 0.000228405-0.0158395j 0.00113429-0.0151374j -0.0112541-0.0379367j -0.0154176+0.000773283j 0.0124741-0.0129397j -0.0126068+0.0285416j -0.00532218-0.00831942j -0.00889845-0.0166926j 0.00411855-0.00951687j 0.00524936+0.00821163j 0.011743-0.0111059j -0.00228013+0.0159588j -0.00748968+0.0130632j 0.0160426+0.0310123j 0.00115456+0.000562234j 0.00109372-0.0050448j -0.0183935+0.0396245j 0.00365681+0.024875j 0.0017843+0.0109102j 0.00659392+0.0118876j -0.0286493-0.00889665j 0.00181642-0.0110758j 0.0126875-0.021781j -0.0409747+0.0106547j -0.00132782-0.0191916j 0.00516177-0.0124293j -0.00375736-0.0143242j 0.0211339+0.00277566j 0.0183685+0.0248919j 0.00274768-0.00970643j -0.018646-0.0060693j 0.0482481-0.00391982j -0.0265566-0.0376527j 0.0673058+0.00801482j -0.00101356-0.0365905j -0.0315733+0.00224546j 0.0355959+0.0240371j 0.00402915-0.018538j -0.0441057+0.0298736j 0.0981442-0.0137888j -0.0136477-0.0519274j 0.0104899-0.0154017j 0.055019+0.0319889j 0.0555704+0.0173998j -0.0491602-0.0431234j -0.0279612+0.132531j 0.0386055+0.10443j 0.0577338+0.0689089j -0.104551-0.0187795j -0.0278555-0.147663j 
-0.00250672-0.0579722j -0.0462064+0.0132824j -0.0322057-0.00434656j -0.00316903+0.0301921j -0.0148165+0.0150028j -0.0020452+0.0307337j 0.00334141+0.0152684j 0.00218021+0.0209043j -0.0214482+0.00963625j -0.00946671+0.00667797j -0.0147136+0.0173681j 0.0131618+0.0106571j 0.00740782-0.00502607j 0.0198364-0.0227877j 0.0333747+0.00690681j 0.00960989+0.00481293j -0.00816743-0.0235341j -1.23467e-05-0.0107818j 0.00520471+0.0189666j -0.0011682-0.0131899j -0.00539257+0.00493787j 0.00648177+0.0224126j 0.00116718-0.010698j 0.0279011-0.00854312j -0.0323109+0.00412806j 0.00315649-0.0145521j 0.00136044-0.0147347j 0.0024272+0.0189963j 0.0249712+0.00764935j 0.00637856-0.00737839j -0.00770294-0.00177516j 0.0176322+0.00356987j 0.0123599-0.0191972j 0.00787397-0.00261291j -0.00319468+0.00535265j 0.0162588-0.00402991j 0.00117256-0.00661534j 0.00129077-0.00612803j 0.0158064+0.00201183j -0.00634125-0.0120163j 0.00618065-0.00706663j -0.0011711-0.00286078j -0.00141775-0.00151072j 0.0103591-0.00767025j 0.00660827-0.0167274j 0.00467969-0.00704193j -0.0083718+0.00691116j -0.0108699+0.0189152j 0.0141805-0.00171353j 0.0240572+0.0086626j -0.0091479+0.00610665j 0.0099165-0.00721131j -0.0203511-0.0107456j 0.0300319-0.0090506j -0.0182528+0.0281888j -0.011627+0.0112522j -0.0117628-0.0184063j 0.00106415-0.0174882j -0.0165311+0.014256j 0.0130548-0.029671j 0.00484946-0.011909j 0.000627575-0.0155699j -0.00584285+0.00103715j -0.0091311-0.00482972j -0.00810554-0.00925444j -0.0251403+0.00839453j -0.000249496-0.000619986j -0.0201211-0.00464968j 0.00634983+0.00622189j 0.0022745-0.00347623j -0.00626488+0.00109467j 0.0146164-0.00209347j -0.0107631-0.00304447j -0.00854448+0.0164027j -0.0104676-0.013346j -0.00461813-0.00497465j -0.0113367+0.000651359j -0.00545245+0.00596236j 0.00577093-0.000462341j 0.00757993-0.00190793j 0.00365009-0.00830543j -0.00281435-0.00254621j 0.00071644-0.00525532j -0.00488235-0.00715121j 0.00451472-0.0165785j 0.00500165+0.000643153j -0.0088-0.00771637j -0.00710462+0.015144j 0.00958422-0.0152052j -0.0100663+0.0148429j -0.0092671+0.0258654j -0.00993542-0.00273956j -0.00517351+0.00756563j 0.00294005+0.00838431j -0.014251-0.00123993j -0.00466065-0.0164542j -0.00397972+0.0102019j -0.00664601+0.00548402j 0.000435323-0.00760487j 0.0115365+0.00819408j 0.00802105+0.00915593j 0.000865435+0.0210912j 0.0131872-0.0198962j 0.0156191+0.00360234j 0.00626504+0.00760108j -0.00658434+0.0126104j 0.00291999-0.0135265j -0.0385517+0.00607592j -0.0069797+0.0169997j -0.00909341-0.000447456j -0.00902878+0.0265588j -0.00924982+5.66185e-06j 0.00390037+0.000746121j 0.00925332-0.00610126j -0.0182763+0.00273332j -0.00118292-0.00658905j 0.0039617-0.00335043j -0.0191384+0.0112343j -0.00148732+0.000402297j -0.0240067-0.0126719j -0.000608495+0.0156802j -0.0052771+0.000955868j -0.0186619+0.0284943j -0.00120873+0.00973943j 0.01001-0.0124083j -0.00217687-0.00384454j -0.00751219-0.00753947j 0.0109887-0.00203539j -0.0137787+0.0132114j -0.0176402+0.0066565j -0.0112888-0.00754081j 0.00416102-0.0150847j 0.0174193-0.0121663j 0.00311076+0.0208817j 0.0116651-0.0076529j -0.000182787+0.00978019j 0.00123715-0.000892691j 0.0309972-0.00925923j -0.0170938+0.0185129j -0.00599691-0.0113237j -0.000895444+0.00464631j 0.00118561+0.00192103j -0.00317666+0.00123772j -0.0103711+0.0117103j 0.0108163-0.00223214j 0.00661948+0.00303694j 0.0192871+0.0204064j 0.0122121-0.0010577j -0.00585903+0.00816143j 0.0225223-0.022395j 0.0272982-0.005566j -0.00271883+0.0114523j 0.00141272-0.00306568j -0.00778343-0.00451094j 0.00967715+0.0189682j 0.0106226+0.00457031j -0.00888566-0.00384648j -0.0157276-0.0224494j -0.00629094+0.00333426j -0.0046912-0.0187237j 0.014346-0.00513383j -0.00874032-0.00761153j 0.0106031-0.00296599j -0.00952599-0.0293944j 0.00282669+0.0262039j 0.0012379-0.0124837j 0.0150317-0.0105203j 0.0126812-0.0158943j -0.00326559+0.0178848j 0.00245483-0.0318464j 0.0094596-2.19548e-06j -0.00634769-0.00263376j -0.0148338-0.0115162j -0.0146081+0.0156539j -0.0176952+0.0624033j 0.00635858+0.0259181j -0.0193727+0.00179344j -0.00902015-0.0115093j -0.0129058-0.00202979j -0.00425789-0.0143212j -0.0142787-0.022402j 0.0362507+0.0235308j 0.0207462-0.0134433j 0.0149167-0.0022822j 0.0147965-0.0152022j -0.0188173-0.00698731j -0.0318404-0.0136561j 0.000362911-0.0299926j 0.0378075-0.00324557j -0.00206278+0.0297674j 0.0228436+0.0214391j 0.00735636-0.00624493j -0.0487117-0.0156462j -0.0255073-0.0343382j -0.0445272+0.0182945j 0.0240118+0.0279623j 0.0577533-0.0212087j 0.0170391-0.020053j 0.0340197+0.00714431j -0.0151501-0.0405456j -0.0806873-0.00798876j -0.0415883+0.00650597j 0.0835508-0.048984j -0.0152787-0.0120136j 0.03345+0.107269j 0.0767426+0.0672854j 0.0247849+0.0590274j 0.00287682-0.146116j -0.00990239-0.117164j 0.0903376+0.0127109j 
-0.0192374+0.0927136j 0.0703282+0.0003944j 0.0433904-0.0288238j -0.0280267-0.0588992j 0.0282573-0.00912842j -0.0265792-0.0513962j -0.0219441-0.00103628j -0.0140006-0.0287449j 0.0398188-0.00929678j -0.00268066-0.0102707j 0.0272395-0.0391315j -0.0203498-0.0119106j -0.00375423-0.00374844j -0.0376133+0.0372689j -0.0391459-0.00561896j -0.023443+0.00528091j 0.00811159+0.040266j 0.0190415+0.0231198j -0.0256927-0.0136453j 0.00483641+0.0204535j 0.00740641-0.00512841j -0.0194741-0.0158195j -0.0237371+0.00995745j -0.0137362+0.0204465j 0.0247133-0.0049875j -0.0173575+0.0211678j -0.0164461+0.02169j 0.00859596-0.0236398j -0.0514609+0.0160782j 0.0100477+0.00392918j 0.00211444+0.0115024j -0.0122948+0.00382004j 0.00625064+0.0149235j -0.0157568-0.00426446j 0.0265278-0.0274172j -0.0149946+0.000983433j -0.00789731+0.00914299j -0.00220586+0.00155487j -0.0101151-0.00220887j -0.00366555+0.0141137j -0.0136285+0.00552492j 0.00114409-0.000440913j 0.0186986-0.00762193j -0.0106896+0.0042297j 0.00966251+0.0199205j -0.00557607-0.00144585j 0.00671131-0.00859815j -0.00422048-0.0218868j -0.0055464-0.00556701j -0.0286061-0.0368496j 0.00646359+0.00457181j 0.0197963-0.0179689j 0.0238405+0.00290023j -0.0459689-0.0159957j 0.0246114-0.00779369j 0.0130441+0.0071476j 0.0308781+0.048992j 0.0131386+0.0388715j 0.0156292-0.00764733j -0.005873-0.0191065j -0.0117702-0.00558381j 0.0190762-0.00425598j -0.0275571-0.0107222j 0.005328+0.015152j 0.00923734+0.00395297j 0.00378167+0.0240385j -0.0152257+0.0128743j -0.000709424+0.0211578j -0.0110928-0.0334359j -0.00297076+0.00404233j 0.0129835+0.000593911j 0.0265037+0.0220434j 0.00467543+0.00388652j -0.0219848-0.0353236j -0.0033333+0.00635745j 0.0240408-0.0015722j 0.00181374-0.00928188j 0.00233262+0.01117j -0.00525763-0.0118834j -0.00160093-0.0198518j -0.0241617-0.00406901j 0.00796039+0.00853531j -0.00660661+0.00133811j -0.00399979-0.00560956j 0.00386589+0.0144021j -0.00774588-0.00906734j -0.00832996-0.00119378j 0.0164685+0.0243292j -0.0299599+0.0287844j 0.00383111-0.0266661j -0.00735734-0.0162072j 0.0218844+0.00480806j -0.0304892+0.00225057j -0.0125886+0.0162566j 0.00247009+0.0160439j -0.0240956-0.0128143j 0.006555+0.00506951j -0.0035962-0.0118363j 0.00367525+0.0125387j 0.0267861-0.0322217j -0.0203169-0.021446j 0.00534294-0.00481941j -0.00563966+0.00392759j -0.0269296+0.0127612j -0.001319+0.0124231j 0.000765558-0.019802j 0.00578893+0.00387694j 0.0222986+0.0110642j -0.000580358-0.00832028j -0.00873864+0.00661868j 0.00164779+0.0039065j 0.00809788-0.0212589j 0.00387668-0.0140978j -0.0331106+0.0162391j 0.00969268+0.00214614j 0.0164344-0.00321874j -0.0134091-0.00195387j 0.0144259-0.0264805j -0.00789095+0.00095211j -0.00606795-0.00218064j 0.00186968-0.0124279j 0.00406006-0.0111927j 0.0212472-0.0101679j 0.000436487+0.0152085j 0.0276663+0.0360809j -0.0133429+0.0199673j 0.0163452-0.00740281j -0.0124265-0.0253988j -0.00322384-0.0113008j 0.0158832+0.00248702j -0.0269067-0.0257463j 0.000836847+0.0227481j 0.0273243+0.00374489j 0.0203586-0.0261607j -0.013568+0.0216256j 0.00260882-0.0293122j -0.0021753-0.00676643j -0.0210746-0.00968565j -0.0265234-0.0268355j 0.00260236+1.69151e-05j 0.00961271-0.00617811j -0.00628231+0.00666369j 0.00621169+0.0211683j 0.00727695-0.0191698j -0.0194919+0.00171229j -0.00111413+0.000475092j 0.000100198+0.0097511j -0.00441563+2.39904e-05j 0.0100891+0.0173209j -0.00900906+0.000519179j 0.00359927-0.0466082j -0.0059268+0.0178664j 0.00916627-0.00213315j -0.0127722+0.0181486j 0.0127105+0.00887232j 0.0220962-0.00588347j -0.000397872-0.014261j 0.0115814+0.0226486j 0.00932048-0.000187779j -0.0250348-0.00193789j -0.0139983-0.0122259j 0.00323294+0.0173658j 0.00649183-0.0178045j 0.00595505+0.00581877j -0.0212784-0.00589521j -0.00745492+0.0131952j -0.00486692-0.00937636j -0.0173426-0.0300302j 0.0295836+0.0257616j 0.00298973-0.0249272j -0.00697487-0.00634291j -0.0231805-0.0184576j -0.0100254+0.00893426j -0.0181646+0.0277308j 0.00746857+0.0110752j 0.0192345+0.0291568j 0.00971028+0.0541648j -0.0263028-0.00086652j -0.0695494+0.0238453j -0.0591622-0.0355374j 0.014014-0.000866383j 0.00615107+0.0154436j 0.0333335-0.017538j 0.0224737-0.0201829j -0.0182513+0.0265622j -0.0192389-0.0243916j -0.0359182+0.000261955j 0.00824014-0.0477135j -0.0787332+0.0183733j -0.0366327-0.0704319j -0.0282449-0.0315148j 0.031955-0.000899902j 0.000447049+0.00777911j 0.0060663+0.0508795j -0.000221848-0.0308644j -0.0197292+0.0139632j -0.0124665+0.0428993j 0.0223343+0.0712062j -0.0260077-0.0362653j 0.0341945-0.0207083j 0.0629504-0.0402446j 0.0746568+0.0340747j 0.0250553-0.00641159j -0.0293252-0.156622j -0.0656296-0.0236948j -0.000438497-0.0165812j -0.0450531+0.0953706j -0.0963189-0.0967546j -0.02646+0.0299819j -0.0248849+0.0437093j 
-0.0403498-0.023197j -0.0210954+0.0607311j -0.0399121-0.0586912j -0.0250578+0.00512884j 0.0145602-0.039392j -0.0231102+0.00414237j 0.0224303-0.0152366j -0.0320284-0.0144322j 0.0359991-0.00785889j 0.0187263+0.0155435j -0.0486106-0.0270433j -0.000160592-0.00232968j 0.0171739-0.0107528j -0.0158659+0.0174086j 0.0589345-0.00479111j 0.0121582+0.0210132j 0.00499166+0.0201287j 0.040963-0.0422876j -0.0304122+0.0244917j -0.00504892-0.0073655j 0.0121885-0.00683247j -0.0151579+0.00703443j -0.0161483+0.00104765j 0.00534399+0.0190691j 0.00993953+0.0149466j 0.00436113-0.0101301j 0.0108004-0.0374261j 0.00227994+0.0345706j -0.00355723+0.0046684j -0.00266556+0.00195572j 0.00159351-0.043763j 0.0266136-0.00199652j 0.0607633+0.0158687j -0.00869857+0.0368667j -0.0433828-0.00732198j 0.0146734+0.0187277j -0.00716479-0.00952778j -0.0063358-0.0110828j -0.022481+0.0479008j -0.0493671+0.0428598j -0.00531456+0.0154866j -0.00253523-0.00164054j 0.018361-0.00209799j -0.027291+0.00736954j 0.00663727+0.00890611j -0.00581829+0.00675716j -0.00758+0.00367298j -0.0241212-0.0238927j -0.0153316-0.00787054j -0.0226738-0.0172028j -0.0111265+0.0012768j -0.0422752-0.000934336j 0.0114558+0.0266177j 0.0475011+0.00766525j -0.0412175+0.0494219j 0.06151+0.0244835j -0.0235301+0.010985j -0.0162969-0.0273781j -0.0164292+0.0011725j 0.011398-0.0591575j 0.000598665+0.0287124j -0.00759855-0.0415756j -0.0208218-0.0343942j -0.0106913+0.0128531j -0.0328291-0.0383477j -0.0202374+0.00537581j -0.017183+0.0091336j -0.0206015-0.0103965j 0.0228107-0.000305042j -0.0214637+0.0138809j -0.034565-0.0183634j 0.0072499-0.00359067j 0.00653281-0.0211367j -0.000689929+0.00483976j -0.0199631-0.0216434j 0.00350903-4.87421e-05j -0.0296237+0.00850809j 0.00698326+0.00950967j 0.00203877-0.0260281j 0.0106008-0.0335166j -0.0198501+0.0191305j 0.000589295+0.0109363j -0.00596029-0.0239209j 0.000771756-0.00874472j -0.0124742-0.0103158j 0.00783897+0.00273996j 0.0221629+0.00988716j -0.0138003-0.0082858j -0.0165247+5.06921e-05j -0.0114843+0.00936244j -0.00121718-0.0168187j 0.00270185+0.0329961j -0.0207777+0.0108228j -0.0108762-0.00818504j -0.0142563+0.0224633j 0.0021141-0.0119542j 0.00270007-0.00607984j -0.00275157-0.0061667j 0.0254194-0.0158861j 0.00701431-0.00973787j 0.00349364-0.0123897j 0.00664758+0.0111636j 0.00599544-0.0148118j 0.00061799-0.0416148j 0.00770936-0.015274j -0.00541525+0.0156943j -0.00692611+0.0354256j -0.0190033+0.0259544j 0.0258049+0.00508747j -0.00823576-0.0141515j -0.011242+0.0248052j 0.0106064+0.00943114j 0.0301429-0.0303808j -0.046611-0.0324392j -0.00806816+0.0203157j -0.00773098+0.00513701j 0.0155896-0.0259738j 0.00595687+0.0339049j 0.0196939-0.00970411j -0.00429091+0.032526j 0.017489+0.0150897j 0.0102718+0.00493318j 0.00898339+0.0346575j 0.0144161+0.00199082j 0.000999547+0.00820057j -0.0188283-0.0294645j 0.00229037+0.0481058j 0.00419205-0.0174828j 0.0126621-0.0164701j -0.0073816+0.0430035j -0.0164825-0.0104848j 0.00357824+0.00375003j 0.0138149+0.00111702j 0.0366057-0.00237668j -0.00664515+0.0147931j 0.00687763-0.0324652j -0.00470674+0.00817355j 0.00445049-0.0217362j 0.0158445-0.0276737j -0.0032402+0.0389941j 0.00134272-0.000407619j 0.0109247-0.00350874j -0.00459473+0.00645126j -0.0178508+0.0044238j 0.012668+0.00936563j 0.00422379-0.00845392j 0.00970396-0.0197794j -0.0175148-0.0100645j 0.00548063+0.00679392j -0.0194832+0.0134318j -0.0062276-0.0178752j 0.000662737-0.000425034j -0.0103181+0.0142283j -0.0156588+0.0171198j 0.010046-0.00381489j 0.0338652-0.0183387j -0.0155707+0.000730239j 0.0250736+0.00076556j 0.00854644-0.014154j -0.0131374+6.86292e-05j 0.0137693+0.00379829j 0.00576225-0.0001708j 0.00831403-0.0295578j -0.0239968+0.00226462j 0.0530366+0.00235681j -0.0260178-0.00591667j 0.0141844-0.0216045j 0.00652288-0.0142496j 0.00733452+0.000378385j 0.0118512-0.0203581j 0.00248192+0.0216214j -0.0122882-0.000711758j -0.0210142+0.000619733j -0.0188171+0.0288946j -0.0144506+0.0300206j 0.00726968+0.027449j 0.0126981+0.00899582j 0.00174664-0.00974972j 0.0188531+0.00346093j 0.00598467+0.00959016j 0.00977961-0.00549452j 0.0322977-0.0271052j -0.0259899-0.0647826j -0.0239568-0.0603483j 0.0146631+0.00275921j 0.00566554+0.0359417j 0.0151019+0.0124515j -0.0278533-0.00194764j 0.0112333+0.0162061j -0.0346767+0.0394509j -0.0428495-0.0221836j 0.0280066+0.0224639j -0.0409545-0.0220217j 0.0767462+0.0113611j -0.0263446-0.0659476j 0.0152476-0.0227575j 0.0691912+0.0126896j 0.00594861+0.059637j -0.0718227+0.043625j 0.0915688-0.0509142j -0.00277356-0.0151657j -0.0400236-0.0230771j 0.0437241-0.0210298j -0.0197456+0.0359686j -0.0739117+0.0345949j -0.00476363-0.0306409j -0.0451174-0.0176669j 0.0574958-0.0527567j -0.0776899-0.00698147j 0.0048852-0.0850145j 
-0.00885962-0.00576044j 0.00724096+0.0200043j -0.0250274+0.0594223j 0.000558762+0.0267368j -0.0389085-0.0333591j -0.0114138+0.0271606j 0.00664368+0.0284397j -0.0109589+0.0079331j -0.0104676-0.000969455j -0.0017528-0.00182318j 0.0154787-0.0208874j -0.013851+0.0221863j -0.0160243+0.0286879j -0.00148892-0.0020685j 0.00363791-0.00923475j -0.0078344+0.0303929j -0.00681678-0.0132538j 0.0377255+0.0104119j -0.00194053-0.0151029j 0.00375968-0.00746596j 0.0187582-0.0177937j 0.00703067-0.0121982j 0.0110677-0.00708997j -0.0260565-0.0156807j 0.0325611+0.0177957j 0.00430337+0.0172857j -0.00593113-0.0130077j -0.0123571-0.0386864j 0.016563+0.0161055j -0.02326+0.0411332j 0.0441291-0.0755262j 0.0188584+0.0372516j -0.0490213+0.00204003j 0.00184596-0.0176081j 0.0186898+0.0174391j -0.00378868-0.00378011j 0.0289745+0.00124562j 0.0212487+0.00946435j -0.0244551-0.00257796j -0.037527-0.0404623j -0.00212374+0.060994j -0.0051067-0.00263066j 0.00144808+0.0188053j 0.0122772-0.0140239j 0.0254565+0.00264085j -0.0083926+0.0328474j -0.00474489-0.00664928j 0.0412075-0.00756865j -0.0338992-0.00415657j -0.00177622+0.0134946j -0.0309802-0.0588396j -0.0113736+0.0396338j 0.0413056-0.0303502j -0.0319546+0.0150558j -0.0129539-0.021663j 0.0592984-0.00375795j 0.0235981+0.0542725j -0.0361203+0.0125315j 0.0195221-0.00527243j -0.0525508+0.0323339j -0.0193813-0.00225426j -0.0361693-0.0260903j -0.00402741+0.000948642j -0.0186121+0.0101974j -0.0129261+0.00276428j 0.0446296+0.00651651j -0.0134931-0.020298j 0.0139266+0.0212705j 0.0289796+0.0270743j -0.0204927-0.0144334j -0.0162397-0.0063301j -0.0360892-0.0498652j 0.0235642+0.0318278j -0.00685177-0.0103364j 0.00732597+0.0114011j 0.0205743+0.0240682j 0.00382042-0.0171932j 0.00156855-0.00310349j 0.00231463+0.00546869j 0.0172743+0.00431336j -0.0183174+0.00505345j 0.011153+0.000549063j -0.00491284+0.0190278j -0.011673+0.0220977j -0.00191944+0.0203603j -0.00986656-0.000441718j -0.00176187+0.04077j -0.0140749+0.00598768j 0.0135585+0.0245443j 0.00666459-0.0150052j -0.016847-0.00769108j 0.016082+0.0270628j 0.0101282-0.0232747j 0.00804764-0.0169004j -0.011587+0.00336893j -0.0228023+0.0525967j 0.017943-0.00661743j 0.0124134-0.0111961j -0.00815238+0.00326984j -0.035567-0.0239336j -0.0114745-0.0320701j -0.0136282+0.00675096j -0.00500576+0.0366318j -0.0265817+0.00534289j -0.0150148-0.0433721j -0.0300268+0.0177746j -0.00337358+0.0250578j 0.0102088-0.00207821j 0.00666777-0.0287066j -0.0220381-0.0174192j -0.00598085-0.0208219j -0.0449034+0.0323227j -0.015071+0.0436398j -0.00449281+0.0203993j 0.00588901-0.00346235j -0.0182943+0.00585194j -0.0219895-0.0194694j 0.00756985-0.0111869j 0.000852188-0.0288976j 0.0142932+0.0368289j -0.000773121-0.0136594j -0.00283537-0.00951069j 0.0120807-0.032564j -0.00858949-0.0119939j -0.0163145+0.0115849j 0.00600997+0.0224571j 0.0112068+0.0118437j -0.00555814+0.0235094j 0.0410125-0.00137178j 0.0185322-0.00437187j 0.0027002-0.0128327j -0.0216965+0.0025467j -0.010105+0.0252088j -0.013561-0.020804j -0.0298374-0.0125101j 0.00600332+0.0178819j 0.00123851+0.0288396j -0.0479507+0.0216315j 0.0311603-0.00120663j 0.0297411+0.0270512j -0.0017908+0.0202607j 0.00850121-0.00183809j -0.0222604-0.0326662j 0.018772+0.00129863j -0.00993412-0.0055013j 0.00126667+0.00599928j -0.0019152-0.0435202j -0.00280357-0.0137648j 0.00798189-0.049089j 0.0363603-0.0015088j -0.050882-0.00529713j -0.0261316-0.029852j 0.00766133-0.00726076j -0.00740878+0.0208803j -0.0208335-0.0159887j -0.00399022+0.0248099j 0.0180151+0.00508088j -0.0243842-0.00789984j -0.00416602+0.00616629j -0.0055721+0.0230994j -0.0152055+0.019673j -0.00820094+0.00367692j -0.0444243+0.0352564j 0.0181742+0.0501314j -0.013629-0.0363958j 0.0348761-0.00789534j 0.00139252-0.00961088j -0.0161653+0.0371027j 0.00339159-0.012831j 0.0149531+0.0421434j 0.0149339-0.013908j 0.0514149+0.00649783j -0.0107784+0.0279334j 0.00066199-0.0152061j -0.00615812-0.0344112j -0.00414482+0.00129602j -0.00189333+0.0166661j 0.00260466+0.00949117j 0.0136386+0.0122241j 0.0100919+0.0445629j 0.0219641+0.0369508j -0.032489-0.0207643j 0.00464167-0.0162436j 0.0107353+0.0254207j -0.022741-0.0092861j 0.00273057+0.00743747j -0.00275786+0.0679503j -0.00256202-0.019111j 0.0292841-0.0570284j 0.0286817+0.00767258j -0.0391717-0.0814427j -0.0250203-0.0148914j 0.0760236+0.00825448j -0.000790793-0.00864562j 0.0431458+0.0579308j -0.00926812-0.0345703j -0.0718805+0.0555825j -0.130175+0.00983216j -0.0424564-0.0534802j 0.0733232+0.0466277j 0.0438326-0.0294047j 0.0101487-0.0858762j -0.0243872+0.00386804j 0.0149624+0.0341151j 0.0498452+0.0422689j -0.161809+0.015698j 0.00320468-0.00573502j 0.0309449+0.0499067j -0.0102569+0.0804262j -0.064114-0.0280735j 
