0.00820059-0.0137101j -0.018032-0.0118327j -0.0291861-0.00806681j 0.0131744-0.00984763j -0.00340609-0.0241996j 0.0364613+0.00127619j -0.0164466-0.00508057j -0.00265305+0.00519283j -0.00516473+0.0138184j 0.0179458-0.00343322j -0.0397052+0.025255j 0.0391286+0.00428473j 0.0166411+0.0115897j -0.017199-0.0164565j -0.0296293+0.0157305j -0.00475439-0.0114239j 0.000219043+0.00837758j 0.00198127-0.00576746j 0.00451119-0.0164615j 0.0296537-0.0107986j -0.0114835+0.0269089j -0.0244269+0.00153512j 0.0388343-0.0108652j 0.00872639-0.000919206j -0.0196019+0.00263442j -0.00251394+0.013577j -0.016255-0.00193407j 0.0209038-0.0333793j 0.0368841+0.0294518j 0.0213284-0.0219821j 0.00861539+0.021643j 0.00730277-0.00469801j -0.0114462-0.0071745j -0.0175709+0.029588j 0.000684643-0.0244809j -0.0192758-0.0169453j 0.039909+0.0110139j -0.00502145+0.0443632j -0.0200042+0.0148657j 0.0103593-0.0185747j 0.0152838+0.0169288j -0.020384-0.0109202j -0.0391923+0.00888697j 0.011738-0.0292403j 0.0106485+0.0108638j 0.0283774-0.00236425j -0.0243875+0.000743966j 0.00693251+0.0111498j -0.0151825+0.0176634j 0.0396269-0.0642391j -0.00170314+0.00778387j 0.0385045-0.0071244j 0.00455662+0.0104495j 0.00924355-0.0242455j 0.0144515-0.00538603j 0.00751497-0.0210182j 0.0136295-0.0124507j 0.020075+0.019123j -0.0435359-0.00642525j 0.0392059+0.00512215j -0.0192365-0.036936j 0.0216946+0.0192314j 0.0193219+0.00373016j 0.0298084-0.00200688j 0.02395-0.0125012j 0.00914546-0.0657513j -0.0256072-0.0158288j -0.00431561-0.00927219j -0.000110353+0.00940045j -0.00450451+0.000410849j -0.0155927+0.0130331j 0.0111033+0.00526635j 0.0188392-0.00547676j -0.0167713+0.0214959j -0.0154588+0.0390405j -0.0212374+0.0234383j -0.021088+0.0173316j 0.00903951-0.0157628j 0.00498942+0.00384234j 0.00951265-0.00247637j -0.0225971-0.00940238j -0.00477013-0.0115358j -0.0310433-0.000405747j -0.00275354+0.00446013j -0.0153572+0.00940376j 0.01124+0.00233931j -0.0213494-0.0120553j -0.0239448+0.0103409j 0.00804917-0.0134298j 0.0189862+0.00905031j -0.017618-0.00301184j 0.0061496+0.0107198j 0.00698112+0.0153319j 0.000698558+0.00795919j -0.00056112-0.0132746j 0.0216783-0.00934787j -0.0230965-0.0124624j -0.00878391-0.0107081j 0.00328863+0.0115361j 0.00355211+0.00205034j 0.0070853+0.0126277j 0.0014022+0.0166252j 0.000481075+0.000521972j 0.0152686+0.00292546j 0.0104819-0.010575j 0.0231153+0.00217912j -0.0187866-0.00951031j 0.00417977-0.000413246j 0.00937732-0.00833688j -0.0110407+0.0105505j -0.0226915-0.0107571j -0.0186825+0.0167084j -0.0128349+0.00775553j -0.00286235+0.0168856j 0.00426537-0.011924j 0.00369831+0.00618709j 0.00619323-8.57707e-05j -0.0265399+0.00441307j -0.00383009+0.0240234j 0.00686676-0.0169989j -0.00639451+0.00407084j 0.0133695-0.0222261j 0.0346296-0.0134442j 0.00442108+0.0074576j 0.000299188-0.0103788j -0.00498322-0.0109105j 0.00230619-0.0194876j 0.00306931+0.00405486j -0.00253901+0.00561402j -0.0353173+0.0295176j 0.0110112-0.0092692j -0.0154943-0.00826201j -0.0212246+0.0246009j 0.0347904+0.0259922j -0.00950538+0.00368684j -0.0106793-0.00227379j 0.00638974-0.0270251j -0.0285359+0.00837267j -0.00817498+0.00850042j 0.0299027+0.0117525j -0.0219963-0.0129769j 0.00825648-0.00203588j -0.00548245+0.00100876j -0.00062443-0.0207567j -0.021335+9.3317e-06j -0.0392557+0.00288308j -0.0136891-0.0167163j -0.0378778+0.0386337j -0.0257793-0.00268497j -0.000423007-0.0305588j 0.00846425-0.0117189j -0.00239419+0.0136061j 0.0116473+0.0158987j 0.0176471+0.00429273j -0.0191908-0.0195233j -0.0408159+0.0300672j 0.007238+0.00905914j 0.0208843-0.00468964j 0.0103021-0.042574j 0.0566755+0.0147992j 
-0.00581418+0.0130897j 0.0187315+0.0142964j 0.0290847+0.00907589j -0.0108036+0.0144447j -0.000255473+0.0246763j -0.0304043-0.0059883j 0.0177945+0.00489001j 0.000401743-0.0040271j 0.00800308-0.0126654j -0.0105516-0.000815493j 0.0342026-0.0272749j -0.0399406+0.00018287j -0.0178546-0.0169699j 0.0177601+0.0260278j 0.0399615-0.0158595j 0.000104554+0.0117562j -0.00256467-0.00880242j -0.000291481+0.00842013j -0.00451755+0.0139839j -0.0233535+0.0101311j 0.0128544-0.0300433j 0.0319559+0.00321934j -0.0349523+0.0094355j -0.00762888-0.00362846j 0.0209832-0.000731707j -0.00265931-0.013997j 0.0133902+0.00681226j -0.0254049+0.0412596j -0.034798-0.0368j -0.0203246+0.0205244j -0.00514846-0.0267477j -0.00744131+0.00361336j 0.0132423+0.00680725j 0.0193471-0.033546j 0.000813134+0.0258389j 0.0197588+0.0179857j -0.0445381-0.0183236j 0.00498434-0.0471849j 0.0229807-0.0115724j -0.010921+0.0219405j -0.0168339-0.0220036j 0.0282645+0.0170971j 0.0398475-0.00964711j -0.0152843+0.0271126j -0.0132778-0.0133716j -0.0319094+0.0019497j 0.0269516+0.00143117j -0.0032778-0.0115194j 0.0146936-0.0165465j -0.0462045+0.0678301j 0.00276372-0.00890904j -0.0424145+0.00774095j -0.00324984-0.0118403j -0.00471957+0.0259355j -0.0171405+0.00520475j -0.0104618+0.0257333j -0.0141851+0.0159041j -0.0206316-0.0200424j 0.0437074+0.00922322j -0.0462521-0.00538671j 0.0268039+0.0424963j -0.0221902-0.0212798j -0.0204285-0.00753816j -0.0306686-0.00117481j -0.026694+0.0167891j -0.000389296+0.0694027j 0.0273969+0.017237j 0.00461668+0.0106332j -0.00250506-0.0137406j 0.00294346+0.00119501j 0.0178473-0.0134921j -0.0118162-0.00892901j -0.0160301+0.00551914j 0.0148818-0.0215799j 0.0168154-0.0465947j 0.0261681-0.0244259j 0.0266662-0.0181922j -0.0123742+0.0183328j -0.00685606-0.00491002j -0.0101522-0.00102274j 0.0242996+0.0111508j 0.00369754+0.0164215j 0.0341376-0.00211329j 0.00671722-0.00559495j 0.0186308-0.0102376j -0.0101914-0.00239509j 0.0240188+0.013788j 0.0188776-0.0129485j -0.0104156+0.0154332j -0.0150712-0.0119073j 0.0192213+0.00263944j -0.00712992-0.0123504j -0.00904595-0.0176583j -0.00210935-0.0102815j 0.00578608+0.0159243j -0.0201344+0.0085577j 0.0234899+0.0121105j 0.00880578+0.0117449j -0.00464801-0.0165292j -0.00378955+0.00509065j -0.0116034-0.0152031j -0.00272567-0.0172011j -0.00263956-0.0019272j -0.0170435-0.00099333j -0.012335+0.0117877j -0.0241348-0.00657367j 0.0251911+0.0135328j -0.00232321+0.000220534j -0.00727436+0.00873279j 0.0129796-0.00996047j 0.0238227+0.00979484j 0.0182562-0.0174347j 0.0145118-0.00720417j -0.00195588-0.0216997j -0.00755142+0.0121515j -0.00232128-0.00539049j -0.0104728+0.00191455j 0.028155-0.00337307j -0.00410326-0.023854j -0.0105698+0.0254233j 0.00684659+0.00079548j -0.011224+0.0223929j -0.0406186+0.0136064j 0.00179718-0.0118296j -0.000800501+0.00959772j 0.00478677+0.0126764j 0.00655411+0.0244658j -0.00276459+0.000730032j 0.00364366-0.00880891j 0.0397448-0.036114j -0.0141962+0.0082888j 0.0223072+0.00527642j 0.0220243-0.0247455j -0.0248325-0.0307104j 0.0073097-0.000877003j 0.00839133-0.00357052j -0.00936097+0.0292369j 0.0362142+0.00136932j 0.00728979-0.00283011j -0.0287555-0.0131018j 0.0267008+0.00790898j -0.00808849-0.010707j -0.00903361-0.0133248j 0.00535054+0.0330105j 0.0182273+0.00602421j 0.020225+0.00717996j 0.0287013+0.0177986j 0.0345185-0.0344085j 0.0211435-0.00348486j 0.0139799+0.0238898j -0.00861118+0.00473944j 0.00448813-0.018348j -0.00393376+0.00227382j 0.00680053-0.000224396j 0.0284135+0.0315157j 0.0449984-0.0326251j -0.00685176-0.0174484j -0.000475325-0.00159096j -0.0128506+0.04495j -0.0507721-0.00354381j 
-0.00617013+0.0184244j 0.00533441+0.0222178j 0.00374952+0.0252599j 0.0123226+0.00344569j -0.010048+0.0206484j -0.0077955-0.0245257j 0.0171183+0.00884143j -0.0109165-0.00790743j -0.0107902-0.0068687j -0.00481151-0.0244764j 0.00976511+0.0217641j -0.00378412-0.0254093j 0.00712719-0.0270067j 0.00204873+0.0349275j 0.0288254+0.0180094j 0.00578831+0.0205495j -0.00505332-0.00689328j 0.00919411-0.00784612j 0.00826456-0.00452655j 0.00288362-0.0383381j -0.00386883+0.00405086j 0.00396405+0.0208221j -0.00558001-0.0315236j 0.00181345-0.0270591j 0.0134464+0.0132456j -0.0108471-0.0172887j 0.00636167+0.0324324j -0.0198739-0.00330181j -0.0132039-0.0557683j -0.00841929-0.00359554j 0.00572577-0.0238559j -0.00850701+0.00589608j 0.00650879+0.017788j 0.0049517-0.00564205j 0.0173702+0.00447535j 0.0012588-0.00718398j -0.0410771-0.0509691j 0.00261127+0.00884709j 0.0294506-0.00500766j -0.0140743-0.00439892j -0.00596022-0.0272612j 0.0118111+0.0203577j 0.0281634+0.022539j -0.0226885+0.00878038j -0.0156816-0.0122148j -0.030643-0.0242744j 0.0187321+0.0324478j -0.0146008-0.0127131j 0.019238+0.0375287j -0.0436409-0.0213211j 0.00881679-0.0305449j -0.0081279-0.0167603j 0.00134559-0.0317965j -0.000786589-0.000477277j -0.0308633+0.0209729j -0.00711418+0.026468j -0.0129249+0.0116548j -0.00387168+0.00120632j 0.0316383+0.0381028j -0.0190037-0.0234818j 0.0247174+0.00636362j -0.0103514+0.0091896j -0.0178177-0.0442118j -0.0126652-0.0363278j -0.0298798+0.00478313j -0.00508749-0.00258459j 0.0133208+0.00382248j 0.00626024+0.0117433j 0.00884965+0.0083501j 0.000304484+0.0122438j 0.00329768-0.00639438j -0.0029521-0.0383682j 0.00656461-0.00611839j 0.0111892+0.0050118j 0.0188686-0.0179313j 0.0299817+0.0168031j 0.0282083+0.00816603j -0.019631+0.00335326j 0.00725498-0.00783147j -0.00173795-0.00689973j 0.0197556+0.0313908j -0.00429023+0.00896212j 0.0057782+0.013725j -0.00400494-0.00512382j 0.0132342+0.00323816j -0.00548574-0.0115145j 0.0105609+0.0169223j 0.00266669+0.0180333j -0.00397955+0.00823473j 0.00508737-0.0211693j 0.00631802+0.00630868j -0.00530767-0.00978209j -0.0066011-0.0179416j 0.000656777-0.0193452j 0.0050057+0.00388879j 8.81493e-05-0.0185566j 0.0197704+0.0252843j 0.0193909+0.00285754j 0.00565773-0.0160098j -0.0165684+0.00615562j -0.00895669-0.0109483j -0.0114328+0.0115327j 0.004403+0.00505022j -0.00854972-0.00787149j -0.014084-0.00442624j -0.00856958-0.0283704j 0.0240054+0.0146733j -0.00399283-0.0151487j -0.0107806-0.000458355j 0.00497297+0.000938019j 0.0287322+0.00814601j -0.0153247+0.0269222j -0.00243736+0.0189134j -0.00338112-0.00357288j -0.0090778+0.00971987j -0.00882323-0.00635825j -0.0183894+0.00513765j 0.00884692+0.00967614j -0.0103938-0.007433j -0.00738409-0.00222862j 0.0130626+0.00560608j -0.000414117-0.00704429j -0.0187109-0.0161785j 0.00302936-0.0112814j 0.00528149+0.00533464j 0.00862989+0.0168733j 0.010156+0.0114109j -0.00315232-0.00351315j -0.0108387+0.013904j 0.0149364+0.00683054j -0.00778926-0.0132638j 0.0212022+0.0159111j -0.0106416+0.0036445j 0.00587721-0.0423187j -0.00504698+0.0190413j 0.00323081+0.00989358j 0.0127231+0.016087j 0.0106327+0.0212155j 0.00636284+0.0194564j -0.00297367-0.00682399j -0.00513017+0.0197084j -0.0140554-0.00357262j -0.00159833+0.0242908j 0.012443+0.0053731j 0.0113395+0.0022037j 0.0116012+0.0333934j 0.0285503+0.00783567j 0.0180596+0.0118325j 0.00572357+0.0196174j -0.00105317+0.0182336j 0.00858191-0.0331178j -0.00743527-0.0121461j 0.00444123-0.0100863j 0.00131351+0.00072084j 0.00768216+0.0222799j 0.00981309+0.032234j -0.00848494-0.0322485j 0.0471787-0.0415914j 0.0224495+0.010928j -0.0105061-0.00740124j 
-0.00585486+0.00791608j -0.00873952-0.00694049j -0.0183954-0.0175064j 0.00822605+0.0279062j -0.0228394+0.00364712j 0.0172591-0.00337019j -0.00420841+0.000562869j -0.00360001-0.0161668j -0.00623336-0.0110683j 0.0136183+0.000219516j -0.0255395-0.0345676j 0.0152539+0.0107307j 0.0231376-0.00515397j -0.00688212+0.0193054j 0.00206385-0.00569558j -0.0102676+0.000703376j -0.00443411-0.0108798j 0.0130235+0.00928218j 0.0207374+0.0152112j 0.0305392+0.0255755j -0.0185695-0.0260835j -0.00717419+0.000930323j 0.0313754+0.0279402j 0.0175917+0.00810213j -0.00566197+0.0023472j 7.95834e-05-0.0174844j -0.033151-0.0160605j 0.00914617+0.0227785j 0.0107818-0.0296777j -0.00769678+0.00660074j 0.0160631-0.00761461j -0.0099401+0.00709156j -0.00350774+0.0125844j -0.00527394-0.031224j 0.0266543+0.0324555j 0.0260793+0.00504804j 0.00680176-0.00944643j -0.0422668-0.0382127j 0.0211348-0.00232287j 0.00496314+0.0231373j 0.0112407-0.011369j 0.0178969+0.0244931j 0.00183703-0.00587979j -0.00513518+0.0160372j -0.00862078-0.0117735j 0.00100363-0.00539213j -0.0212961+0.00200581j -0.00466763-0.0126054j -0.0373736-0.00296193j 0.0332328+0.0433767j 0.0333752-0.0186635j 0.00636516+0.0264375j 0.0233398-0.0128879j 0.0231633+0.0283847j -0.0355505+0.00732309j -0.0168816+0.0250635j -0.0184085+0.0105133j -0.0240425-0.00161569j -0.00755636+0.0104329j -0.0206271-0.00802084j 0.0621294+0.0412034j -0.0448375-0.00872043j 0.0214111-0.0193072j 0.0185971-0.00192726j -0.0280943+0.012455j 0.0723743+0.0673012j 0.0275694+0.0220458j -0.0020455+0.0087947j -0.0289618-0.0192537j -0.01166+0.00355777j 0.00855153-0.0112002j 0.035542-0.00128974j 0.00866958+0.00609968j -0.00710641-0.0251548j -0.00546279-0.0262748j -0.000611271-0.00612366j 0.00764116-0.00919832j -0.00380244+0.0174906j -0.00954509-0.00162238j 0.00462401-0.00123386j -0.0180934-0.00232966j -0.00825394+0.0140863j 0.00560359+0.00193449j 0.00934711-0.000654007j 0.00666738-0.0138697j 0.0110983+0.000813746j -0.00138004+0.0100382j -0.0270486-0.0223011j 0.00540185+0.0170382j 0.0158886+0.00774696j 0.00426986+0.0131141j -0.00935327-0.0169339j 0.00253966-0.0113772j 0.00269483-0.0153965j 0.0180918+0.00700297j 0.0134694+0.00377986j -0.00923784+0.0109972j 0.00211541+0.0137558j 0.00682993-0.00340951j -0.00105907+0.00341999j -0.00671252-0.0107757j -0.02459-0.00334237j -0.00445133+0.00418756j -0.00140905+0.00185345j -0.00188387+0.00621267j 0.00923837-0.00220481j 0.0158632+0.00994806j 0.00800193+0.000793392j 0.00654647+0.0093747j 0.00920649-0.00909637j 0.00623785+0.00658554j -0.0238316-0.0272849j -0.0208436-0.00597295j -0.0109683-0.0161183j 0.00477353+0.00808252j -0.00132318-0.0129187j -0.00215947-0.00822328j -0.00545873-0.0121286j 0.00594741-0.0145951j 0.00130883+0.0104061j 0.00964212+0.0110608j 0.0140218+0.0237855j 0.00224092+0.0245425j -0.00250485-0.0136591j -0.00142996+0.0132333j -0.0187522+0.00187936j 0.017509+0.0312061j -0.00846399-0.00377732j -0.0232309-0.0122697j -0.0122493-0.0363231j -0.00625389+0.00689094j 0.0135232+0.0171425j -0.0216487-0.0237915j 0.0171886-0.022102j -0.00556811-0.00362824j -0.0209822-0.00226918j -0.00322651+0.0169827j -0.0142318-0.0163839j -0.0380755-0.00451272j 0.00131411-0.0179585j -0.0102183+0.00204316j -0.012154-0.00458999j -0.00765496-0.0151306j -0.00486729+0.017883j 0.00820708+0.00545966j -0.00935714-0.00588831j 0.0160469+0.0214955j -0.0287472-0.0380193j -0.00550657+0.0024933j -0.00839194+0.01134j 0.0375239+0.029091j 0.00844186-0.0156316j 0.00404451+0.00931122j -0.01198+0.0143149j 0.00161723+0.045992j 5.10048e-05-0.0433148j -0.0157538-0.00837882j 0.0285384+0.0295093j -0.00270732+0.00586829j 0.0230501+0.0138562j 
-0.00420643-0.0185243j -0.0164664-0.00761195j -0.0111503-0.0113946j -0.0156346+0.000958348j -0.00602621-0.0299781j 0.0271856+0.0155323j -0.0110674+0.00444301j 0.00879167-0.00100221j 0.00761483-0.00268003j 0.0218531+0.0191588j -0.0119487-0.00745726j 0.0209426+0.01376j 0.0171572+0.0275547j -0.0301473-0.0289636j -0.0322572+0.0132022j -0.0135194-0.0110638j 0.00671531-0.000580224j -0.00586881+0.0118794j -0.00380248+0.0138008j 0.0295375+0.0259468j -0.00222244-0.00698495j -0.0202132-0.0156324j 0.0286183+0.0191263j 0.0222043+0.0288795j -0.018898-0.00039302j 0.0185627+0.0108439j -0.0117877-0.0220089j 0.0147914-0.0135459j 0.0516968+0.0402264j 0.0148723-0.00560172j 0.0119931+0.0268113j 0.000833947-0.0160081j -0.0174461-0.00694055j -0.0083571+0.0107549j -0.0179042+0.00614626j 0.00461042+0.013627j 0.0615862+0.011287j -0.0156296-0.00502981j -0.0212439+0.0360924j 0.0178132-0.0113967j 0.0243481+0.0200182j -0.0303464-0.00760274j -0.0406338+0.00844369j 0.0121755-0.0297681j 0.0202802-0.00879635j 0.0442621-0.00867956j -0.0394986-0.013985j 0.0176993-0.00474192j -0.0506012-0.0227606j 0.0507696-0.016629j 0.0226212+0.0338068j 0.0129821+0.0112216j 0.0307954+0.0281189j -0.00328646-0.00013079j 0.000721043-0.0527097j -0.0215724-0.0296825j -0.00434951-0.0232376j -0.0169072-0.0034613j -0.0490423-0.000516138j 0.0316711+0.00477174j -0.018582+0.0156692j -0.0140274-0.0196619j 0.0514574+0.0280231j 0.0352372+0.0219808j 0.0133157-0.0304715j -0.00102737+0.00108572j -0.00824689+0.00854931j -0.0150646-0.00722755j -0.00578581-2.58355e-05j -0.00760421-0.00699026j 0.00767795+0.0104325j 0.030068+0.0306794j 0.000230568+0.0118483j -0.0186947+0.00746317j 0.00167023+0.0359443j -0.0400897+0.010699j -0.0311922+0.0171488j 0.0180563-0.0219049j 0.00466585+0.0181836j 0.00612552+0.00480492j -0.030539-0.0143506j -0.00204045-0.00855147j -0.0126284-0.00622675j 0.00583535+0.00223146j -0.0133426+0.00822154j 0.0109492+0.00622055j -0.0204457-0.00482289j -0.01326-0.01531j -0.000969019-0.0123106j 0.00717839+0.0248547j -0.00298136+0.00229413j 0.0137833+0.000297476j 0.0179037+0.00621581j 0.0146369+0.0147912j -0.0122147+0.000821684j 0.0221119+0.0160187j -0.025337-0.00405082j -0.00510736+0.0152649j 0.00877012+0.0141013j -0.00134691-0.0223516j 0.00732895-0.00190336j -0.00925647-0.0166744j -0.00501122-0.000120018j 0.0120236-0.00355792j 0.0172334-0.00986792j 0.0282867+0.0155607j -0.0235222+0.0110448j 0.0142202+0.00679172j 0.00328545-0.00528293j -0.0051637+0.0108807j -0.0141914+0.0224122j -0.0173292-0.0277105j -0.0122737-0.0169559j -0.00318463-0.00197555j -0.00420341-0.0114966j 0.0159815-0.00294259j 0.0118604-0.00912349j -0.0101166+0.00161723j 0.0162195+0.00774686j 0.00135762-0.0154748j -0.0151161+0.00325938j 0.00712474+0.00709884j 0.0159487-0.0124362j 0.00294317+0.017124j -0.00381475-0.00308257j -0.0100305-0.0101186j -0.0162465+0.00325175j 0.00915071-0.00667644j -0.0082335-0.0121209j -0.0112808+0.0152246j 0.0176066+0.00294978j -0.0254578+0.00933455j 0.00304254-0.00605128j 0.0120316+0.0268258j -0.0234634-0.0186729j -8.96989e-05+0.00168049j -0.0178478-0.00239628j -0.0248139-0.000982872j -0.0263078-0.0260077j 0.00368336-0.0122592j -0.0117494-0.0271826j -0.00313828-0.00150908j -0.013237+0.00532875j -0.00236559-0.0101094j 0.000920295+0.00494869j -0.0148923-0.0146354j -0.0280795+0.00637717j -0.01277+0.00359671j -0.021585-0.0140561j -0.0058772-0.0209074j 0.00666509+0.0212873j -0.00289795-0.00284847j 0.0241417+0.0103832j 0.0103707-0.0419319j -0.013729-0.0109146j -0.0214892-0.00372734j 0.0323942+0.00118794j 0.0114782+0.0396283j -0.0341006+0.00290789j -0.00214227+0.00762259j 
0.00373538+0.00389765j 0.00569584+0.0137725j 0.0106788+0.0262576j -0.00732086-0.0171744j 0.018591+0.00983423j -0.012394-0.008666j 0.00248857+0.00808017j 0.00448283+0.00784946j 0.00972467+0.0115652j -0.00354633-0.0164516j 0.0136602+0.0408715j -0.0142611-0.00859152j -0.0235027-0.0215306j 0.0176681-0.00388036j 0.00302384+0.0107603j 0.00342445+0.00682111j 0.00178512+0.00918894j -0.014567-0.0168351j -0.0243148-0.02013j -0.0220463-0.0340018j 0.0200079+0.0269577j 0.0147791+0.0060648j -0.031387-0.0354783j -0.0122992-0.0181306j 0.00543618+0.0105812j -0.00624649+0.00552886j 0.0201874+0.0413303j -0.0129019-0.0193123j -0.0157006+0.00299489j 0.000600037-0.00111874j -0.0132678-0.00363232j 0.0112604+0.00021738j 0.0120926-0.005006j 0.00700518+0.0195824j -0.01918-0.0250668j -0.0250724-0.0242885j -0.00573339-0.0120046j 0.0421077+0.0419713j -0.0178273-0.00906321j -0.00552425-0.0220857j -0.0114408+0.00313573j -0.0135136-0.0186618j 0.0027534+0.00452542j 0.00438214-0.0123926j 0.00783544+0.0129164j -0.00482572+0.00146145j 0.0244384+0.0177334j 0.0107833+0.00898256j 0.0488298+0.0235669j -0.0362518-0.0614996j -0.0486326+0.00611029j -0.00879529-0.0391486j -0.033167+0.00302788j -0.0161843-0.0344649j 0.0461689+0.0118759j 0.0223825-0.0166852j 0.026465-0.00845181j 0.040402-0.00532185j 0.00459134-0.00104854j 0.0219643+0.00177099j -0.0649525-0.0409435j 0.0580753+0.0162194j -0.0335822+0.00436058j -0.022907-0.00821472j 0.0342646-0.00398564j -0.0651738-0.0773519j -0.0288931-0.0233507j 0.0104049-0.00606356j 0.0196741+0.0376112j 0.00549419+0.0020032j -0.013456+0.0113323j -0.0366618-0.0217312j -0.00689548-0.00758831j 0.00702378+0.0231752j 0.00337953+0.023712j 0.00155028+0.0136114j -0.00509035+0.00900463j -0.000528455-0.0118528j 0.00762521+0.0011503j -0.00681297-0.00265147j 0.00836789+0.022449j 0.0126255-0.0135077j -0.0120887-0.00201842j -0.00704884-0.00474797j -0.0123018+0.011557j -0.0108261-0.00951825j -0.00258558-0.00895742j 0.0249746+0.0332084j -0.00484937-0.0118556j -0.00305203-0.0179675j -0.00521857-0.0177547j 0.0100542+0.0206401j -0.00449317+0.000360518j -0.00207432+0.0127799j -0.0219751-0.0116831j -0.020533-0.00546658j 0.00808342+0.000611149j -0.00372917-0.0064866j -0.00291941-0.000176737j 0.0110154-0.00821256j 0.0106944+0.0084068j 0.0263742+0.0108115j -0.00104214-0.0011082j 0.00183874-0.00447904j 0.000462066-0.00619277j -0.0154745-0.00302974j -0.0143939-0.0162796j -0.00985609-0.00631012j -0.00453651-0.0116135j -0.0111963+0.0025244j -0.0183587-0.00986223j 0.0139261+0.0269692j 0.022934+0.0145456j 0.0117589+0.0136247j -0.0030448-0.00721243j -0.00169693+0.0109444j -0.00745616+0.00467199j 0.00155832+0.00225021j -0.0105974+1.91913e-05j 0.00389567-0.0102383j -0.00201168-0.00684034j -0.0153301-0.0166071j 0.00602018-0.0149473j -0.000876297+0.00931039j -0.00277289+0.00502915j 0.0182604+0.00843405j -0.0106678-0.0279624j 0.0149489+0.0010283j 0.0247976+0.0209477j 0.00102688+0.0315771j 0.0110953+0.000662559j -0.0177819-0.000996833j 0.0198156+0.00945047j -0.00561335-0.00160846j 0.00915843+0.00662898j 0.0137235+0.0184864j 0.013937+0.0061301j 0.00247682+0.0239927j 0.037759+0.0213431j 0.00977895+0.0145593j 0.00748623+0.00653629j 0.0239062+0.00705007j 0.0133845+0.0228929j -0.00163161-0.00485022j -0.00581025-0.00959668j -0.00124496+0.00898805j -0.019457-0.00973608j 0.0146422+0.0462842j 0.0145367-0.00641266j 0.0180244+0.0129064j -0.030164-0.0240892j 0.0214978+0.022183j -0.0142044+0.00444014j 0.0113117+0.0236344j -0.00127762-0.0194249j -0.00945088+0.0314866j -0.00930831+0.0116889j -0.00819249-0.0140919j 0.00324582+0.00619074j -0.019842-0.0268741j 
