-0.00543835+0.00814935j 0.00852455+0.00605016j 0.0111956+0.00116202j -0.00629753+0.0136657j -0.002411-0.00101133j -0.00469081+0.0097479j -0.00916113-0.00574648j -0.00596708-0.00254625j 0.00447789-0.0169161j -0.00110433-0.00127814j -0.00696104+0.0115335j 0.000243331+0.00163883j 0.0100722+0.00953229j -0.00408158-0.000280243j 0.00391183+0.0113879j -0.0075635+0.000348735j -0.00259531-0.012949j 0.00155568+0.0014329j 0.00403771+0.00534284j -0.00646834-0.00935735j 0.00651102-0.0168608j 0.00690946-0.00770549j 0.00342285+0.0069106j -0.00527716+0.00221047j 0.00392701+0.00147185j -0.00617487-0.00895096j 0.0053706+0.00728185j -0.00447736-0.00482286j 0.00335181-0.000300772j 0.00941038-0.00587592j 0.000198681-0.00174703j -0.00209524-0.00753254j 0.00103014+0.00617961j 0.00246915-0.00101051j -0.00422974+0.00164463j 0.00218854-0.0019534j -0.000390673+0.00534246j -0.0028576+0.00668851j 0.00479413+0.00281445j -0.00356693-0.00433961j 0.00432098-0.00602456j -0.000668655-0.00112677j -0.00446375-0.000481625j 0.000517048+0.0044154j 0.0159271+0.000587257j 0.00330919-0.00363691j -0.00537684-0.00144628j -0.000423219+0.0113543j -0.00190963+0.0129078j 0.00283532-0.0144935j 0.00283087+0.0130513j -0.00682621-0.0154247j 0.00485036+0.00471929j 0.00443698+0.00574979j -0.00120612+0.0124241j 0.00585559+0.00907677j 0.0050844-0.000160656j 0.00108409+0.00205853j 0.00626907+0.00681164j -0.00220991+0.00848825j 0.00988278+0.00565409j 0.0046729+0.00406283j 0.0107116-0.00251811j -0.0058532-0.00475058j -0.0043282-0.00640957j 0.0106729+0.00111359j 0.0107979+0.00770379j 0.00201252+0.0012101j 0.0055354-0.00693215j -0.0030502+0.00241412j -0.0115498-0.0138461j 0.00565521-0.0059177j -0.0103143+0.00205765j 0.00408152-0.000835232j -0.00669424+0.0127607j 0.00100715+0.00300123j -0.0104686-0.00917073j -0.00197353-0.0101258j 0.00561722-0.00478035j -0.00754653+0.000299232j 0.00169542+0.00822578j 0.00653904-0.000219875j 0.00703594+0.000491391j -0.00258556-0.00322826j 4.6901e-06-0.00405384j 0.00677837-0.0148567j -0.00222852+0.00773716j -0.000246131+0.00421959j 0.0139147-0.00456461j 0.00751979+0.00609127j 0.00643277+0.000784427j -0.00728375-0.0083493j 0.00145247+0.00890602j -0.00289901+0.00185044j 0.00615253-0.00640193j 0.00717976-0.00354575j -0.00474948+0.00674353j 0.0113996+0.000941208j -0.00168218-0.00514044j -0.00319722-0.00448274j -0.00491139-0.00607713j -0.00715344+0.00390102j 0.00823531-0.00571108j -0.00376059+0.00441072j 0.00615592-0.00285786j -0.00361748+0.0012118j 0.00835142+0.0150847j -7.7936e-05-0.00794745j -0.0130368-0.00386516j -0.00557218+0.000906576j -0.00919501-0.00665494j -0.0109593-0.00476691j 0.00287569-0.0167358j 0.0223208+0.00744071j 0.00072759-0.0175389j -0.0186513+0.0124208j -0.00221528+0.0131458j -0.000892346+0.0159082j -0.00832357-0.0128964j -0.00942551+0.0106071j -0.0135345+0.000678904j 0.0124866+0.0148485j 0.00952181+0.00236888j 0.00784017+0.0112399j 0.00780845+0.00738079j 0.00591613+0.00260396j 0.00687543+0.0070765j 0.00342372+0.0037877j -0.0129779+0.00288233j -0.00242105+0.00166369j -0.0180839-0.00125766j -0.000109414+0.0276914j 0.00502139+0.00997355j -0.0139802-0.00775757j 0.0443276+0.00997112j -0.0127277+0.0481717j 
-0.00677867-0.0072935j -0.00594677+0.00762606j 0.00122974+0.0112727j -0.0127284-0.00324413j 0.00234728+0.00123955j -0.00451608-0.00723045j 0.00740626-0.0128674j 0.00585752-0.00684494j 0.017649+0.00533761j 0.00368893+0.00386934j -0.00329975-0.0099942j -0.00156488-0.00216598j -0.00292123+0.00668307j 0.00127725-0.0032379j -0.0146563+0.00128116j 0.00401383-0.00278349j 0.00904743-0.00299489j -0.00190924+0.00174117j -0.00775424+0.00828905j 0.00960293-0.00555382j 0.013263+0.00516107j -0.000558384+0.00690615j -0.00901232+0.0038452j -0.00052205-0.00440223j -0.00474725+0.00120016j 0.00721597-0.00333725j -0.000442285+0.00412718j 0.00417674-0.00412679j 0.000519353+0.00631127j 0.00178512+0.0134983j -0.000986117+0.000960065j 0.00697099-0.00352861j -0.00109963+0.00202198j 0.00264835-0.00260447j -0.00381409-0.00446674j -0.000251306+0.00503055j -0.00498774+0.00137112j -0.0078278-0.000985743j -0.0061626+0.00575175j 0.00550988-0.00298333j 0.004843+0.00765997j 0.00184346+0.0023738j 3.45951e-05-0.00636217j -0.00194928+0.00192069j -0.00288272+0.0178952j 0.00384384+0.00519708j 0.000101979-0.00598309j -0.00817881-0.000740026j -0.0120619-0.00567264j 0.00932165+0.00289069j -0.00932986+0.00243803j 0.0131644-0.00518649j -0.00525351+0.00422458j -0.00514401+0.00515902j -0.00882861-0.00532769j -0.00696868+0.00541932j -0.00138339+0.00616202j -0.000250135+0.000211395j -0.0070696+0.00554072j -0.00554075-0.00494915j -0.00300401+0.00940824j -0.00337988+0.00609518j 0.00232396+0.0105952j 0.00416587-0.0107347j 0.00632045-0.00292065j 0.00160654+0.0111295j -0.0108424+0.00840002j -0.00231888+0.000189461j 0.00610316+0.00592562j -0.00287733-0.00499563j 0.011122-0.012178j 0.00646986+0.00762357j -0.0037584-0.0114649j 0.00363952+0.00639867j -0.0074859-0.00601207j -0.00441152+0.00192852j 0.0103552-0.00994392j 0.0130554-0.00702647j 0.00250229+0.00650126j 0.000147174-0.00795009j -0.00664308+0.00265069j 0.00342847+0.0108449j -0.00280437+0.00889216j 0.00329169-0.00263047j 0.00308193+0.00159673j 0.0145161+0.00707077j -0.00880505-0.00488688j -0.00311924-0.000488149j 0.00262517+0.0172946j -0.00406147+0.00908687j 0.00069279+0.00119306j 0.00765682-0.0037739j -0.0100196-0.00151181j -0.000463113-0.00404406j 0.00316876+0.0033323j 0.00285567+0.00644294j -0.00598809-0.00736402j -0.00252508+0.00963368j 0.00501574-0.00614267j 0.00519902-0.00231748j 0.0109685-0.00527671j -0.00406325-0.0045385j 0.0150257+0.0126919j -0.00316174-0.00637242j 0.00112829+0.0115096j -0.0068992-0.0076789j -0.00793947+0.00774806j 0.0100803+0.00799652j -0.000317479-0.00880219j -0.000523782-0.00997275j 0.00947457-0.00779387j 0.00139057-0.00924412j 0.0160804+0.00062383j -0.0157823+0.0227224j 0.00864421+0.00752574j -0.00979724-0.00914887j -0.00936611-0.00181288j -0.0159861-0.00337252j 0.0193326-0.0105595j -0.00754228-0.00416445j 0.00668021-0.00221391j -0.0114783-0.003389j 0.0151047+0.0194621j 0.00492892-0.00110363j -4.15188e-05-0.0042091j -0.0072219+0.00655953j 0.0092709+0.005337j -0.0112426+0.00208571j 0.00233197+0.00160399j 0.0197347-0.00156577j 0.00053912-0.0241894j -0.0147903-0.00105452j -0.0123129+0.0128847j -0.0179686-0.0119502j -0.0143442+0.0440193j -0.0419688-0.00956199j 
0.00440364-0.000755875j -0.00599556-0.00591549j -0.011406-0.00306973j 0.0065786-0.000922105j -0.00572401+0.00562813j 0.0063639+0.00913762j -6.80267e-05-0.00043479j 0.00200223+0.00510091j -0.00971479-0.00230923j -0.00232335+0.0101867j 0.00781861+0.00751771j 0.00726732-0.000151744j 0.00375609+0.0105765j 0.000435853-0.00259306j 0.00475015+0.0034921j 0.00117291+0.00199517j -0.00679755+0.00211633j -0.00165623-0.00891803j -0.00293081-0.001966j -0.00548534+0.00255008j -0.0191756-0.00609463j -0.00627406-0.000415283j 0.00187771-0.00398252j 0.00202687+0.00350199j 0.00296442+0.0034835j -0.0128066-0.00802772j 0.00640047+0.0039323j -0.00494479+0.00316984j -0.00397477-0.00185959j -0.0108353-0.0122215j -0.00505414-0.0117418j -0.00229906+0.00515315j -0.000302821-0.00210574j 0.00671094+0.0074838j 0.00674462-0.000197517j -0.00421972-0.0116776j 0.00441258+0.00171707j 0.00759024+0.00374107j 0.00215856-0.00688085j -0.0040815+0.000867934j -0.00718243+0.00108989j -0.00608626-0.00454841j 0.000864609+0.00216842j 0.00383276+0.00891914j 0.000727874-0.00199433j -0.00587639+0.000849167j 0.0014064-0.000208018j 0.012235+0.00308198j 0.0149091+0.00384754j -0.0181889-0.00878815j 0.0103784-0.00158013j -0.0115958+0.00134578j 0.00498023+0.00128942j 0.0028317+0.00118793j 0.0143699+0.00367289j 0.00290667-0.0061517j -0.00326322-0.00465174j 0.005563+0.00465084j 0.00714748-0.00257596j 0.00835549-0.000370013j 0.00342406-0.00400699j 0.00232833-0.00106386j -0.00176343+0.00272939j 0.00292784+0.00951194j -0.00696456+0.000959916j 0.00271756+0.00164504j 0.0111282-0.00301655j -0.00184761-0.00598636j 0.00130212+0.0017662j 0.00444998-0.00224312j -0.0121362-0.00176709j -0.00853417+0.00158463j -0.00159672-0.000837568j -0.00664162-0.00184417j 0.0186056+0.00207721j -0.00120385-0.00286177j -0.00301307+0.00282763j 0.00262388+0.010163j -0.00429875+0.00074345j 0.00476866+0.00636257j 0.00316295-0.00325345j -0.0055133-0.0070545j -0.0141414-0.00307237j 0.00385893-0.000813234j -0.00330814+0.00490469j -0.0207729-0.00240735j 0.0101689-0.00307932j 0.00194232-0.00233481j -0.00104257+0.000506438j -0.00840499-0.00487789j 0.0194055+0.00446262j -0.00537027+0.00356682j 0.0193411-0.00653337j 0.0102815+0.0071187j 0.00234785+0.00834571j 0.00176206+0.0105322j 0.000978382-0.0122472j -0.00118976+0.000672235j 0.00526483+0.0133898j -0.00501809-0.0015923j -0.00788841+0.0157887j -0.00086921+0.00320008j -0.00168525+0.00506961j 0.00636847-0.00378355j -0.000327284+0.00638712j -0.00455463-0.00729534j 0.0180486+0.0074446j -0.00724478-0.00382379j 0.00920775+0.00903331j -0.00393054-0.0130176j -0.00779867+0.00809495j -0.00317319-0.000235526j -0.0144137+0.00251319j -0.0026941-0.00606147j -0.0262354-0.00658775j 0.0161598+0.000864047j 0.0058039-0.000149076j 0.022531-0.000573112j -0.00559122+0.000539202j 0.0154343+0.00332155j 0.00901629+0.00400409j 0.00670688-0.00864568j 0.00968133-0.00384316j -0.00117413-0.0068572j 0.00266441-0.00277384j 0.0160002+0.00711226j 0.0112309+0.00443491j -0.00100459-0.00159568j -0.0100885+0.0105404j 0.00247369-0.000954375j 0.00776701+0.0154152j 0.0395886-0.00283017j -0.0298608-0.00612623j -0.0221797-0.0407145j 0.00257265-0.00504333j 0.00529458-0.00423404j 
0.00585141+0.00363506j 0.00858126-0.00292455j 0.0071313-0.00378783j 0.003257+0.000176295j -0.00292382-0.00886322j -0.00818192+0.00115177j -0.00463598+0.000523997j -0.00137636+0.00244998j -0.00441709-0.00373072j -0.00385325-0.00390942j -0.0133531+0.0041826j -0.000241707+0.00571657j -0.00020717+0.00380546j 0.00224266-0.000263966j 0.00315966+0.00227731j -0.00155475+0.00235214j -0.00104437-0.00243524j 0.00881693+0.000518502j 0.00193908-0.00195611j -0.00164622-0.00580277j 0.00951205-0.00874712j 0.00522155-0.00209556j 0.00415251+0.00101512j -0.00452826-0.00205865j -0.000347527+0.0003594j 0.00262883-0.00540298j -0.000127397+0.00619313j -0.0056652-0.00544621j -0.00309914-0.00737949j 0.00959582-0.00457007j -0.000869379-0.0054771j 0.00277057-0.00113744j 0.0013736-0.00241572j -0.000299497+0.00422706j 0.00325725+0.0051642j 0.00966182+0.00167877j 0.000478353-0.00144025j -0.00440893+0.00564718j 0.00740128+0.00411904j 0.00149947-0.0022221j -0.00336478-0.00779953j 0.00625588-0.00293072j -0.0020512+0.000659219j -0.00783714-0.00136934j 0.00671318-0.00174009j 0.00270251-0.00578349j -0.00325614+0.00154354j -0.00328246+0.00912806j -0.0046848+0.00681939j 0.0112996-0.00821729j 0.00927125+0.00860629j -0.0022993-0.00757209j 0.00578217+0.00331966j 0.00392296+0.000960268j -0.00734097+0.00754799j 0.0125095+0.00249094j 0.00798285-0.00203363j -0.0105401+0.00129003j 0.00601777+0.00743189j 0.00332407+0.00805221j 0.00742644+0.000566617j -0.000287241+0.00189813j -0.00102491-0.00504657j -0.013021+2.39557e-05j -0.00327977-0.00485084j -0.00080293-0.00392308j 0.00410526+0.00773067j 0.0134026+0.0019295j -0.000665546+0.00327855j 0.00746713+0.008614j -0.00177625-0.00343928j 0.00642537-0.00914866j -0.0049504-0.00287078j 0.00790213-0.00465539j -0.0125831+0.0104508j 9.15447e-05-0.00361142j -0.0188287-0.00598322j -0.00617526-0.00155503j 0.0090207-0.00212986j -0.0108889+0.00514649j 0.00432029+0.00528045j 0.00907403-0.00254198j 0.00842591-0.00852828j 0.00302396+0.00685328j -0.00394465-0.00419482j 0.00797284-0.0118451j -0.00195291+0.0046967j -0.00117151-0.000813279j 0.0133818+0.000816685j 0.0119543-0.00418159j 0.00396983+0.0129966j -0.0070125-0.0047844j 0.00760949+0.0156002j -0.00695239+0.00535633j -0.00643691+0.00552588j -0.00101123-0.000856478j -0.000628338+0.00522115j -0.00475348-0.00455527j -0.0114506+0.00273691j -0.000672402-0.0018228j -0.0182787-0.00414295j -0.00409178-0.00248602j -0.000545467-0.00687733j -0.0049288+0.00516124j 0.00838354-0.00261001j 0.00876322+0.0032275j -0.00228283+0.00145753j 0.000488654+0.000398611j -0.00819498+0.0120922j 0.00197601+0.000924951j -0.0116981-0.00177076j 0.00288102+0.000436873j 0.00407717-0.00815206j 0.0169192-0.0110681j 0.00347043-0.0124155j -0.0207868-0.00221725j -0.0057231-0.00190435j 0.00793453+0.0104569j -0.0157813-0.00941581j -0.0117843+0.00843843j 0.000243889-0.0011453j -0.00185507+0.00656102j 0.0259498-0.0107565j -0.00952242-0.00226197j 7.80499e-05-0.00257134j 0.00308821-0.00908335j 0.000594371+0.00260865j 0.00183841+0.0135927j 0.0183026+0.00586838j 0.0340806-0.0178929j -0.0375759-0.00610436j 0.0179848+0.0207091j -0.0104524-0.0234934j 0.00155218+0.0025076j -0.00634484-0.00548867j -0.00478894+0.00452843j 
-0.00310832+0.00516039j 0.00781754+0.00116943j 0.00741234-0.000920177j -0.0166398+0.00166051j -0.00920518+0.00503372j -0.00148226+0.00912359j 0.0102968+0.00461403j -0.00940358+0.0047537j 0.0158561-0.00901108j -0.00712573+0.0067148j -0.00203882+0.00875335j 0.00750188-0.00227549j -0.0164601+0.00951904j 0.00313582-0.00164313j -0.00744199+0.00682985j 0.00283738+0.000765009j 0.0144044-0.00679386j 0.00629405-0.00337186j -0.00384344+0.00277565j 0.00231859+0.00050709j 0.0128012-0.0129328j 0.00449533-0.00617562j 0.0050584+0.000700467j 0.00113759-0.00083484j -0.00769602+0.00867439j 0.0178115-0.0149364j -0.0115216+0.0105981j 0.000374307-0.00248053j -0.000371284-0.000941855j 0.0158025-0.0154169j 0.00631034-0.00882127j 5.00619e-05-0.00213448j -0.00815311+0.00176701j -0.00421127+0.00416971j -0.00756205+0.00263613j 0.0123601-0.00958808j -0.0081358+0.00672811j 0.00111058+0.00337744j 0.000424286-0.00216123j -0.000599183-0.00308494j 0.00454945-0.00181807j 0.00471876-0.00625636j -0.00241863+0.00158873j -0.0129964+0.01111j -0.00878006+0.00998549j -0.00617107+0.00103117j 0.00546247-0.00485475j -0.00850718+0.00965044j -0.0104628+0.0089867j 0.0143415-0.0222062j -0.0134431+0.0101471j 0.00871087-0.0104841j -0.0083938+0.00896098j -0.00497936+0.00638665j -0.00741445+0.0107929j -0.0067306+0.00763766j -0.000524105-0.00752468j -0.0027062+0.0117179j -0.00175117+0.00528896j -0.00760139+0.00518261j -0.00456051+0.00487093j -0.00198408+0.00268228j -0.0101937+0.00673444j -0.00039526-0.000784103j 0.0106096-0.00514438j -0.00609022+0.01423j 0.000386097+0.00870213j 0.00620307-0.00494522j -0.0024751-0.00129295j 0.00126634-0.000130274j 0.0195174-0.0239644j -0.0029601+0.00662665j 0.00421662-0.0062126j -0.00779315+0.00523484j -0.00467305+0.0186365j -0.00593131+0.000972319j 0.0154082-0.0121177j -0.00404672+0.0176474j -0.00675353+0.0060354j -0.00112088-0.0034744j -0.010017+0.00691006j 0.00725781-0.0013196j -0.0025446-0.00714621j 9.88136e-05+0.00734673j -0.00236768+0.00357385j 0.0151642-0.00644188j -0.00074322-0.0023012j -0.00525339+8.68498e-05j -0.00380899+0.0133955j -0.011358-0.00304243j -0.00888443+0.0203277j 0.00874647-0.00155613j -0.00586487+0.00260867j -0.00349813+0.0113178j 0.00218941+0.000364121j -0.00921205+0.012806j 0.0124886-0.0145693j -0.00534095+0.00260939j 0.000416473+0.00317723j 0.00863731-0.010408j 0.00606528+0.00591382j -0.00432037+0.00192781j -0.00523676-0.00190839j 0.00594177-0.00888794j -0.015978+0.00818594j -0.00101252-0.00189721j -0.0246405+0.0185532j 0.0124465-0.00933004j -0.00256826+0.00337394j 0.0102866-0.00673496j -0.00250113-0.00334262j 0.0167724+0.00311125j 0.000430977-0.00475847j -0.0142166-0.00236611j 0.00656411-0.0199603j 0.00033453+0.00369344j 0.00768016-0.0028922j 0.000954322+0.00641418j 0.00908893-0.0113016j -0.00647529+0.000837173j -0.00041343-0.00602094j -0.00726445+0.00946261j -0.00206606+0.00264203j -0.0116434-0.0021791j -0.0131849-0.00365991j -0.0264739+0.0256877j -0.0092384+0.0259021j 0.0136288-0.000608395j 0.00128915-0.00757077j 0.00706245-0.00232956j 0.020839-0.0129755j -0.022687-0.00450784j -0.0100358-0.0133175j 0.0405946-0.0269994j -0.003213+0.000534418j -0.00375506+0.010855j 
-0.00161364-0.00247269j -0.000505481+0.003648j 0.000130253+0.00367721j -0.00150652-0.00407349j -0.00522526-0.00785978j -0.00474481+0.00225433j -0.00181836-0.000247189j 0.000680765-0.00617384j 0.0102161+0.00784909j -0.0068002-0.000724485j 0.00138772-0.000699868j 0.00359043+0.00120626j -0.00553338-0.00724541j 0.00188172+0.00233653j -0.013249-0.00314847j 0.00522936+0.00621617j 0.00596693+0.0106155j -0.000974151-0.0016607j -0.00467555+3.05277e-05j -0.00473216+0.00323765j 0.00840305+0.00189257j 0.00022253+0.00220088j -0.00650159+0.0107245j 0.00252768-0.00144478j -0.0189295-0.00441228j 0.0117848+0.0103092j -0.010068-0.00444939j 0.000796611-0.00537364j -0.00494593-0.00596864j 0.0051512+0.00763993j 0.0044384-0.0025479j 0.00646141-0.000893714j -0.000998092-0.00306565j -0.00430679+0.00048327j 0.00347687-0.000971725j 0.0117827+0.00210797j -0.00818823-0.00773914j -0.00169995+0.00535314j 0.00235566+0.00149413j 0.0020726-0.00163082j -0.00729038+0.000175973j 0.00902329+0.00234471j -0.00129087-0.00154853j -0.0114394-0.00772448j -0.0132434-0.00850609j -0.00458261-0.00332744j 0.00627451-0.00100706j -0.00155099+0.000712963j -0.00581494+0.000586203j 0.0171417+0.00287772j -0.00156936-0.0062527j 0.00571982+0.00108896j -0.0070974-0.00328247j -0.00628669-0.000727392j -0.00259469+0.000203361j -0.00276322-0.0052906j 0.00830309-0.00129919j -0.0121104-0.00341134j -0.00346089+0.00870461j 0.00151337-0.00129038j -0.000339354-0.00741049j -0.00358079+0.00035298j -0.00984622-0.0106507j 0.00116521+0.00468894j -0.000961792+0.00107647j -0.0122361-0.00221184j -0.00589813+0.0072817j 0.00190829+0.00621454j 0.00389116-0.00136673j -0.00246187+0.00352683j 0.0163771+0.00751806j -0.0122481-0.00290343j 0.00555618-0.00177244j -0.00409346-0.012241j -0.00957082+0.000695388j -0.00123396-0.0053278j 0.009942+0.00586056j -0.0227927+0.00024106j -0.00860269-0.00858441j 0.00597726+0.000860416j -0.00180387-0.00575912j 0.00664123+0.00476398j -0.00194852-0.00314413j -0.00726899-0.00166995j -0.00573027-0.00576545j -0.0128853-0.00284932j 0.0108034+0.00593001j 0.00449057-0.00220488j -0.0161432-0.00430822j -0.000108598-0.0103062j -0.0122511+0.00281427j -0.00424382+0.00103452j 0.000467397+0.00435839j -0.0067594+0.000407725j -0.00482137+0.00988369j -0.0178936+7.75343e-05j 0.0142851+0.00393973j -0.00806985+0.00306866j -0.00543517+0.00397164j 0.00372929-0.000925553j -0.0176317+0.00359525j 0.00964078-0.00740877j 0.00852395-0.00539118j 0.0125243+0.00649055j -0.0120627-0.00922561j -0.00109154+0.00368357j -0.0177231-0.007096j 0.00722635-1.03123e-05j 0.0143145-0.000195877j 0.0109492+0.00441138j -0.000421926+0.00103265j 0.00315572-0.00111527j 2.62386e-05-0.00231479j 0.0143236-0.00557947j 0.0075776-0.00102715j -0.000641139-0.00545605j 0.0155245+0.00140237j 0.00432584-0.0032432j 0.00217478+0.00755822j 0.00873923-0.00265378j -0.000317503-0.00460684j 0.00499608-0.00323623j -0.00850206-0.00207214j 0.00822271-0.00226688j 0.0161847-0.0166149j -0.0349847-0.0100532j -0.0198584+0.0100953j -0.0213672-0.00420806j -0.0196125+0.00792687j -0.000509374+0.0157739j 0.015654+0.020613j 0.0210729+0.00893031j 0.0271447-0.0167404j 0.0129794+0.00771831j -0.00357197+0.00246504j -0.0134406-0.00429789j 
-0.00458946+0.00220473j -0.00198326+0.00926073j -0.00109849+0.00807818j 0.00311026+0.000859496j 0.00618249-0.00262724j 0.00418592-0.0106778j 0.00050069-0.000596259j 0.00165257-0.00517361j -0.000449181+0.00262896j -0.00294362-0.00139308j 0.00870587-0.0149302j -0.00429678-0.00379376j 0.00251838-0.00267932j -0.00325961+0.00368964j -0.0018645+0.00352466j -0.00291791+0.00414663j -0.00338333+0.000150252j 0.0019605+0.00722394j 0.00190038+0.00431284j -0.00333241+0.0036974j 0.00264209+0.014011j -0.00424587+0.0110691j -0.00477323+0.00874763j -0.000106843+0.000187037j -0.000221553-5.05892e-05j -0.000137799+0.00586753j 0.000975749+0.003763j 0.00601721-0.00807857j 0.00469286+0.00432168j -0.00562583+0.0234762j 0.00410709-0.00232603j -0.00568856-0.00259446j 0.00658076+0.0023278j -0.00519209-0.00830846j -0.00448156-0.00346067j -0.00402084+0.00957669j -0.00182064+0.000884759j -0.00492252-0.000707403j -0.00897785+0.00567894j -9.49401e-05-0.00142092j 0.0025077+0.0044243j -0.00246852+0.00422j 0.00167696-0.00121636j 0.00739699-0.00693767j -0.00207687+0.0160276j -0.00168492+0.00315192j 0.00296739-0.00689583j -0.00085203-0.00564446j 0.00365536-0.0139365j -0.00267552+0.0138905j -0.00604871+0.00111273j 1.94859e-05+0.00212741j -0.00228772+0.00267037j -0.00440189+0.00522737j 0.00187135-0.0197847j -0.00435001+0.0096679j 0.00118151+0.0061279j 0.00241243-0.012049j -0.00371502+0.00880597j 0.000296532-0.00674707j 0.00489138+0.00311954j 0.000690932+0.000679201j 0.00411977-0.0040879j 0.00966907-0.018477j -0.00375174+0.00477014j -0.00113608+0.00262987j -0.00619451+0.00458721j -0.00810856+0.00945446j 0.000390631-0.00323574j -0.00158876+0.00759075j -0.000407742+0.00203267j -0.00194509+0.0121876j 0.00498705-0.00338993j 0.00194963+0.000207671j -0.00947924-0.0198878j 0.000742813-0.00319113j 0.00799771-0.0125669j -0.00237265-0.00972273j -0.000482216+0.00339196j 0.000510217-0.0132639j -0.00236397-0.003508j -0.00229076+0.0152337j -0.000865941+0.00733863j -0.00774913-0.00178223j -0.00313453-0.0105193j 0.00250423+0.0262205j 0.00421321-0.0058525j -0.00146457-0.0043198j -0.00835291+0.0328698j 0.0046906+0.00587491j -0.00892004+0.00858287j -0.00591961+0.00480903j -0.0136149-0.0047315j -0.00145289-0.00527256j -0.00428843+0.000130962j -0.00421009+0.0101853j -0.00011616-0.00155309j 0.00196959+0.00392467j 0.00832793-0.00130043j -0.00424722-0.00252328j 0.00185593-0.00444566j 0.00363497-0.0120782j 0.012466+0.00380584j 0.00240785-0.000478556j -0.00227576+0.00456696j -0.00581289+0.011325j 0.00862276-0.0120941j -0.00346433+0.0162769j -0.00553427-0.00982389j -0.00271151+0.0141242j 0.00205379-0.0116317j 0.00490522+3.38047e-05j 0.000533455+0.00448167j 0.00440304+0.00669507j -0.0188529+0.00857682j 0.000228693-0.0163529j -0.00188997-0.0112456j 0.000337969-0.00080933j -0.00562542-0.00850866j -0.00304252-0.0149199j 0.00809743-0.010358j -0.00452673-0.000793013j -0.00275682+0.0028875j 0.00243832-0.0111264j -0.00576788+0.000913643j 0.0170195-0.00915279j -0.0267927+0.00845947j 0.0177823+0.0175846j 0.00478056-0.0154867j 0.00955183+0.0169509j 0.0029927-0.022282j 0.00341754-0.00415006j -0.000485564-0.0154253j -0.0014498+0.00653325j 0.0132372+0.0151788j 0.00954128-0.00320575j 
