1.09915-2.21464j 1.27468+1.94348j -1.50267+0.686298j -0.429132-2.30068j -1.4742-0.0266894j -0.303849+0.877436j -0.69697+1.54589j -1.89369-0.456997j -2.31292-1.24977j 0.144375-1.08225j -0.516749+1.99754j -0.956337+0.588474j -1.12165+1.91386j -1.33196-0.51516j -0.945796-0.668261j 1.08365+0.996176j 1.11598-0.45511j -1.26217+2.36339j 1.1357+0.518618j -0.433131+1.72125j -1.75675-0.896169j -2.48425-0.655326j -0.351722-0.566557j -2.06905-1.61506j -1.32113+1.06259j -0.311374-0.253592j 1.22905-0.889015j -0.408377+2.45132j -0.214468-0.714606j -0.966749+2.46154j -0.410832+0.0332963j 0.626603+1.34871j -1.50922-0.268812j 2.51088+0.151918j 0.120608-0.43923j 0.0515384+1.38033j -1.45256+0.912316j -0.0871126-0.327809j -1.81694-2.31773j -1.27625-0.509568j -0.271688-0.425777j 0.0383636+0.315774j -2.24885+1.65755j 0.186253+1.79954j 0.966566-1.9013j -0.941142+1.45353j 0.608888+1.18079j -0.537396+0.312007j 1.29611-0.895772j -1.39502-1.44411j -0.811059-1.55252j 1.52231-0.0154501j -0.409742+0.286236j -0.587696-0.20637j 0.503511-0.814657j -1.57278-2.12445j 2.57824+0.463143j -0.892917+0.453592j 1.56375-0.149763j 0.238237+0.115984j -0.882189-0.259546j 0.0406971-0.143902j 1.1454-0.78219j -0.44467-1.24541j -1.02109+1.10725j -0.247998-0.490867j -1.50151+1.11364j 0.437885-0.512962j 0.423093+1.21848j 1.03848-2.87929j 0.55778-0.804502j -1.03183-0.183897j -0.626452+0.474479j -0.916444-0.429157j 0.34669+0.794644j 0.745812-0.254765j -0.210941+0.867436j 0.932476+1.53275j 1.50353+0.486677j 0.62791+0.322865j 1.33223+0.299528j -1.19181+0.253119j -1.86151-0.32227j -0.51919-1.4121j 1.50064-1.10586j -0.351583+0.358891j -0.134447+0.821983j 0.678591-0.866232j 1.19261+1.98395j -0.30099-0.140674j 1.12082-0.788918j 0.582435-0.972746j -0.976576-0.712323j 1.84063+0.97075j -0.16765-0.52845j 0.273279-0.637104j -0.768389+1.25413j -0.988515+2.11117j 1.1315+0.741231j 1.27493-0.599886j 0.280748-1.27324j -0.475025-1.03056j 0.299903+0.779717j -1.50125-0.7803j -0.442817-0.867088j 2.04738+0.238946j 0.705196-1.95993j -0.490516+1.27951j -1.79267-0.35497j -0.474964-0.836985j -0.627328+0.145943j 1.10956-0.339606j 0.120761-1.32556j 1.37814-0.670968j -1.56458+0.135912j 0.71267+0.0507913j 0.457563-1.36833j -0.49055+0.592199j -0.906238+1.21003j -1.53188-0.870489j 0.124077+1.88337j -0.504947-0.782515j 0.310683+0.492048j 0.130547-0.026312j 0.507141-0.662844j -2.35199+0.57511j -0.545928-1.34361j 0.27028+0.0506142j -0.313497-0.76137j 0.08197-0.611068j -0.56926-0.699822j 1.11972+2.13402j 0.404798-0.763572j -0.575561+0.27382j 1.69683+1.21303j 1.45316-0.37678j -1.302-0.985321j -0.655129-0.876522j -0.729894+1.07184j 1.53997+0.0391385j -0.311153-0.503947j 0.268958+0.0235741j 0.371865-1.18855j -0.22423+0.766645j 1.33158-0.141934j 0.0814962-0.47461j 0.302881+0.893683j 0.473382+0.696249j 0.997423+0.80833j 1.38775-0.738273j 0.917287+1.41126j -0.900645+0.762122j 1.71941-1.50382j 0.335975+0.525223j 0.721046-2.0815j 0.363816-0.380592j 0.560847+0.612385j 0.43151+0.236686j 0.337924-1.28219j 0.0350432-0.459673j -1.46726+0.650178j -0.0513594-1.36879j -1.4103-0.0158843j -0.0157247+0.361334j 0.181858-0.687615j -0.0663903+1.40917j 0.981225-1.34945j 0.712737-0.120913j -0.358386-0.975488j -1.43277-0.713109j -0.338798+0.0459977j -1.22482-0.429288j 0.344994-0.70751j 0.399771+1.56444j -2.02259-0.682254j -0.159336+0.480067j -0.195283-0.592527j -1.38895-1.68412j -0.791723-0.399055j 0.260918-0.601189j -1.62819+0.606799j 1.33793-0.109664j -0.160621+0.779595j -1.24324+0.0334849j 1.30583-0.651846j 1.05874-0.733607j -0.31555-1.23352j 0.434559-1.55255j -0.98842+0.666671j -0.28611-1.17343j 0.857849+2.19787j 0.11592+0.792467j 1.12022+0.622689j 2.13751-1.0003j -0.392496+0.0353433j 0.577446+1.11433j 
0.990089-1.85242j 2.20119+0.0274918j -0.90601+1.6718j -1.04321+0.0601612j 0.888009+1.57843j 0.296862-1.35264j -2.70937+1.31224j 0.245283+0.07126j -1.23487-1.81921j -0.0114379-0.714768j -0.817019+0.332065j 0.926536+0.0965779j 0.958796+2.11778j -0.612596-0.732312j -2.61764+1.41262j -1.45369+0.704632j 1.33733+1.58346j -0.660279-0.853273j -0.489574+0.327577j -1.47747+1.55369j -0.870044+0.54832j -0.43495-0.79636j -0.963034-0.775567j -0.87236-1.07078j -0.298058+0.906881j -1.17894+0.174945j 0.273959+0.361678j 0.0404223+1.37389j 1.15738-0.514308j -0.136309+1.11542j 1.73478+0.606875j -0.0372091-0.586456j -1.4068-0.0772265j 0.652619-1.16481j -0.565066+1.51669j 1.35078+0.909371j -0.0801433-1.63013j -0.8388+0.217219j 1.75758-0.551729j -0.429755-1.06001j 0.708064+1.7842j 0.0345424-1.23252j 0.411371-0.1758j -1.80345+0.853927j 1.66985+0.381276j 0.314219+0.0980867j 0.618039-0.321399j -1.93446+1.03826j 0.0227373-0.615551j -0.498969+0.0726595j -0.0256434+0.940529j -0.444527+0.602101j 0.697483+0.118538j -0.377118+0.124502j 0.657762+0.675245j -1.11521-1.09302j 0.802987+1.07102j -1.7155-0.877684j 0.494173-0.287371j 0.760863-0.379755j 0.203834-0.131275j -0.0391232-0.0786922j -0.143612-1.04183j -0.846098+0.502139j 0.674965-0.298748j -0.0292399+0.141445j -0.786816-0.485786j 0.147604-0.094533j -0.675865+0.53756j -0.229618-1.62874j 0.0263864-0.504993j -0.671278-1.96828j 0.344858+0.686719j -1.04041-0.549028j -0.395653+0.13292j 0.317064-0.903389j -0.237161+0.727471j -0.683648+0.186801j -0.828473-0.483567j 0.0568666-0.34454j 1.36511-0.134709j -0.928188+1.48987j 0.339441+0.124169j 0.613876-2.32178j -0.236804+0.306128j -0.59838+0.550192j 0.828855-0.612685j 1.70727+0.43014j 1.36318-0.970313j -1.01873-0.830409j -0.997139-1.00748j 0.92836+0.564j -0.0764769+0.500511j -0.515828+1.28211j 1.89917+0.915515j 1.66378-0.322827j 0.537646+0.53353j -0.180439-0.47767j 0.0404872+1.05998j -0.888322+2.50603j 1.00683-1.13043j 0.654637+0.496871j 0.9935-0.0989371j -0.712328-0.898456j 0.273989+1.41011j -0.253815-0.0550397j 1.13531-0.224472j -0.485395-0.84542j 0.0475695+0.570859j -0.592911+0.711684j 0.543217+0.409769j 1.41423-0.990486j 1.01973-0.718633j 1.59156+0.0307738j 1.26225+0.629301j -0.809011+1.25512j 0.270437-0.320044j -0.0272759-1.4729j 0.0908108+0.940462j 0.446493-0.245629j 0.588295-0.289113j -0.315542-0.824695j 0.0119584+0.197352j -1.04422-0.125956j -0.683407-0.739725j -0.036979-0.621106j -0.735033+0.222717j 0.262875+0.134555j -0.884528-0.447615j 0.0057541-1.18711j 0.0592555+0.299294j 1.27051+1.36432j -1.31453+0.0283714j 0.215456-0.330071j 0.841121+0.655915j 1.57216+0.31703j 0.112884+0.527643j 2.24097-0.214556j 0.0479349-0.329543j 0.0416235-0.933833j -0.440038-0.273868j -0.344367-0.438242j -0.274099-0.058411j -0.116102+1.47721j 0.896561+0.753073j -0.156334+0.620509j 0.121345-0.197145j 0.666713-0.0358359j 0.572993-0.069608j -0.661151-0.274713j -0.326919+0.70405j -0.516965+0.20696j 0.281415-1.32662j 0.058933+0.0620497j -0.29974-1.48718j -0.957612-0.943957j -0.318328-0.290905j 0.646137-1.10831j 0.071268+0.333277j -0.153539+0.487659j -1.40149-1.22805j -0.497729-0.140897j 0.0431358+0.420968j 0.357564-0.012513j 0.930683-0.079247j -0.642229+0.624931j 0.762314-1.05727j 0.704835-1.09546j 0.405299-0.715569j -1.04663+0.258283j 0.0271811+0.361622j 0.672775+0.987522j 0.571465+0.193453j -0.235252-0.168542j -0.893323+1.53144j 0.519961-0.321743j 0.801409-0.812165j -0.491312-2.10366j 0.0421065-0.0788617j 0.327544+0.539593j -0.330372+0.269043j 0.246932+0.0661764j 1.35342-0.450615j -1.28781+0.158926j -0.227115+0.720746j 1.57641+0.374802j -1.73458+0.702783j -0.426167-0.892125j 0.491533-1.0307j -0.683029-1.25138j 0.651518-0.759766j -0.949447-0.323193j -0.508374-0.105813j -1.29028-1.45007j 1.27847-0.214562j 0.648666-1.44215j 
-1.97297-0.297065j -0.72099-1.95187j -0.689633+1.88709j -1.10181+0.388332j 1.17722+1.75538j 3.10312+0.266461j 0.622408-1.04143j -0.0897998+1.99877j 0.231381-0.105083j 0.802802+1.02053j 0.364812-2.3719j -0.116944+0.324408j -0.76438+0.290765j 2.83565+0.474127j -0.645527-0.888724j -0.0814684-1.7806j 0.824529+1.06388j 1.92876+0.80384j -1.91225+1.37637j 0.608053+0.565136j -0.460873+0.0311273j 0.122544+0.820983j -0.106253+0.343007j 0.651605+1.32922j -0.514159-0.972884j -1.36296+0.508634j 0.324559-0.655865j 0.71401-1.13566j 0.997974+0.269133j -0.0676538-0.914537j 1.77876+0.523574j 0.293579+0.713296j 1.32762+0.690281j -0.169296+1.24569j -0.406136+1.90467j -1.28876+0.126618j -0.0127615+0.488095j -0.778817+2.081j -1.65555-0.0427814j 1.32005-0.594815j 1.45111+1.03148j 1.75792-0.355818j -0.0627809+0.590731j -1.27526-1.09952j -0.237225-0.863818j 1.1985+0.935681j -0.265666+0.202034j 1.12493-0.817374j -1.16296-1.14198j 0.727007-0.0416368j 0.479432+0.858406j -0.205489-0.382227j 0.631657+0.386202j -0.532858-0.770395j 0.595329+0.816237j -0.130718+1.91585j 0.291331-1.06425j -0.354047-1.0617j -0.514428+0.482647j 0.77526+0.396786j -0.69539+0.781957j -0.0684116+0.421442j -0.488126+1.13767j -1.08126-0.44682j 0.176784-0.15022j 0.161953+0.313537j -0.00719572+0.620562j 0.185485+0.164503j -0.270532+0.0712057j -1.6224+1.81993j 0.179846-0.254604j 0.841732-1.32371j -0.192519-0.849535j -0.363713-0.330011j 1.19692+0.336465j 0.874383-0.624769j -0.184226+0.219313j 0.61779+0.43615j 0.0293021-0.220953j -0.210463-0.532487j -1.38183-1.17564j 0.740834-0.135639j 0.688917-0.600497j 2.11015-0.926964j 0.473098-0.256242j 0.705164+1.14453j 0.63419+0.360681j 0.752067+1.80302j -1.01167+0.204242j -1.18971+0.521568j 0.405335+0.982619j -0.482927-1.5784j -0.0152588-0.0425557j 1.80996-0.803793j 1.70538-0.0669195j -0.136522+1.26381j 0.015024+0.440152j -0.203222+1.14631j -2.01991-0.264218j -0.158485+1.71901j -1.44148+0.103713j -0.463369-0.867704j 1.21611-0.0420804j 1.04278-0.213709j -1.10578-0.499479j 0.201796+0.483737j 0.112278+2.46362j -0.655706-1.07523j -0.518345+0.815978j 0.66314+0.474624j -0.78482-0.60653j -1.34069-0.452775j 0.0750796-0.394782j -0.826643-1.53511j -0.0658781+1.02676j -1.10914+0.525079j 0.405318-0.178164j -0.282587-0.529391j 0.00863913+0.210386j 0.513413+1.1774j -0.833533-0.384445j 0.890076+0.460471j -0.372994+0.291064j 0.717193-0.568615j 0.28063-0.643759j 1.20608-1.49446j -0.945489-0.116748j 0.646024+1.51712j -0.205399+1.29739j -1.15719+0.762183j 0.379998+0.0206778j 0.0590957-0.654975j -0.575503-0.425113j -0.0163231+0.428155j 0.0066-1.33159j 0.128917+0.509181j -0.757019+0.178529j 0.68011+0.360625j 0.716116+0.17869j -0.942546+0.679366j 0.0123792-0.173957j 0.0145601-0.562906j -0.756742+0.0102151j -0.729534-0.848448j -0.0340034-0.725173j -0.0952044+0.516894j 0.60646-0.346761j -0.0370088+0.617729j 0.348516-0.131534j -1.33708-0.2901j -2.01677+1.33742j -0.748369+0.0407786j -0.831866+0.339917j 0.646041+0.108646j -1.37497+1.45456j -0.0715109+0.652898j 0.176574-0.10789j 0.571078+0.0847954j 0.0910601+0.268313j -0.0200004+0.183482j 0.388433-0.386173j -0.746788-0.587811j -0.557342+0.55595j -0.402396+0.0868575j 0.126002+0.386596j 0.469035+0.0792538j 0.52575-0.0384043j 0.687222+1.05093j -0.678989-0.355887j 0.980458+1.21727j -0.224022+1.40812j -0.117788+0.99341j 1.93942+0.661566j -0.831974-0.44722j 0.963691-0.127403j -0.342111+0.0241184j -0.78125-0.0841047j 1.05148-0.617585j 0.472006+0.140922j 0.0237356-0.949539j -0.252645+0.734158j -0.0405739+0.0411835j 0.919762+0.400236j 0.298306-1.24092j 0.0892335-0.959751j 0.77901+2.01938j 0.955309+0.613052j -0.451069+0.171841j -0.841212-1.1839j 1.19672-0.447939j 0.931273-0.24719j -1.70265+1.0318j -0.195818+0.413768j 0.517836+0.627906j -0.683199-1.06282j -0.781229+0.889147j 
-0.182185+0.311329j -0.380039+2.668j 0.281572-1.40891j -1.46428-1.57026j -2.5737+0.802897j -0.373289+1.29638j 0.623581-0.661361j 0.548703+0.339035j 0.176446-0.497145j -0.977871+0.83735j 0.75835-0.54725j -1.21389+0.728639j -0.906367+0.179076j 0.889873+0.800428j -0.807362-1.4097j 0.790988-0.385158j 0.152623+0.280653j 0.115285+0.259423j -0.261855+1.18457j 0.320481-1.68787j 1.15472-0.352408j -0.0804273+0.508804j 0.0924603-0.311741j 0.247954-0.282729j 0.0664247-0.820216j 0.144126+0.230635j 0.876364-2.97097j -0.308396-0.507038j 0.106316+0.190832j -1.96603-0.044251j -0.383166-0.107418j 1.47264+1.03862j 0.961579-0.391075j 1.66461-0.0290822j -0.109548-0.688475j 0.324372+2.95668j 0.0750015+0.049281j -0.230823+1.05395j -0.345867-0.0790921j 0.729571+0.245313j 0.451014-0.399207j -1.62215+1.31334j -0.0407906-0.726462j 0.128657+0.202765j -0.388417+0.0921232j 0.016918+1.18663j -0.403908+0.593948j 1.09134-0.221508j 0.253777+0.92008j 0.285473-0.0518663j 0.900128+0.0783165j 0.716586+0.402857j 0.369135-0.447252j -2.67874+1.55635j -0.150064+0.332559j -0.0206971+0.135633j 0.00459657-0.263j 0.843984+0.297859j -0.0846458+0.196577j -0.460131-0.0233545j -0.728596-1.81984j -0.415656-1.64595j 0.544333+0.670326j 0.482307+0.324237j -0.164418-0.236555j -0.226576+0.256213j -0.70569+1.28797j -0.510501-1.71507j 0.563383+0.19332j 0.997075+0.500635j 0.275124+0.268772j -0.0493562+0.403328j -0.721337-0.5675j 0.581055+0.757682j -0.301925+0.513044j -0.0472004+0.846684j 0.0953437+0.597078j 0.923879+0.515019j 0.734934+0.317722j 0.499899-1.16164j -0.507322+0.688268j 0.161332-0.598123j -0.578599-0.782432j 0.0388409+1.08684j -0.197231-1.32938j 0.213208+1.69841j -0.419792+0.989316j -1.60471-0.330169j 0.775318+1.26829j -1.80253+0.0681163j 2.28882-1.09529j -0.201944-0.172809j 0.870107+0.366174j 0.0866094-0.232272j -0.0191464-0.540437j -0.873527-1.37659j -0.0117689-0.375762j -0.639655-0.296442j -0.899462-0.557443j 0.359539-0.365394j -0.780038+0.588041j 0.363858-0.365886j -0.120049+0.0757924j -0.97871+0.125808j -0.513373-0.961295j -0.168105+0.303413j 0.0338847+0.539352j -0.298224-0.459299j 0.616489-0.855341j -0.128147+1.05396j -0.289868+0.888873j -0.275006+1.0575j 0.683501+1.16635j -0.512629-0.198167j -0.300099+0.166183j 0.984258+0.75431j -0.458931+0.160257j -1.42434+0.575211j 0.201704+0.398271j -1.78041-0.592135j -0.421984+0.348054j -0.788144+0.381951j 0.2401+0.252165j -1.75843+0.358343j -0.529121-0.206903j 1.00976-0.966199j 0.734124+0.16581j -1.38828+1.56101j 0.940691-0.0025686j 0.483181-0.0519474j 0.423919-0.624519j 0.190279+0.292858j 0.0660519+0.203358j 0.602193+0.236859j -0.231356-0.0750144j -0.276085-0.731394j 0.270768-0.803299j -0.673769-0.294022j -0.266907+0.0558343j 0.695801+0.530391j -0.934482+0.306708j -0.52443+0.719066j 0.381157-0.671817j 0.0904622+0.396786j -0.210766-1.14198j 0.0131736+0.0567142j 0.123189+0.237895j 0.427272-0.152199j -0.824861+0.108925j 0.166642+0.151003j -1.01293-0.500328j -0.0313563+0.30476j 0.89546-0.0765619j -0.841369+1.09302j 0.850034+0.0931822j 1.44793+0.297028j 0.183134+0.366197j -0.169006-0.0877939j -0.502215-0.363682j -0.478837-0.266669j 0.411363+0.72588j 0.784016-0.0825205j -0.0954753-3.89797e-05j -0.459821+0.496429j 0.523591-0.459639j 0.751591+0.227822j 0.101987+1.06843j 0.0876968-0.126988j -0.483151+0.288381j 0.0531582-0.891375j -0.430694-0.149305j -1.13691-0.26248j 0.468246-0.293926j 0.159367-0.661279j -0.481874-1.24146j 0.451603+0.167245j -1.09712+0.130651j 0.788804+1.03279j -0.0969193-0.173228j -0.579906-0.760076j -0.816239-0.42764j -0.307397+0.0275167j -0.528435+0.997311j -0.328324+0.913904j 0.19926-0.816665j -0.442367+0.708217j 0.692205-0.877808j -1.02493-0.143365j -0.627567+0.400376j -0.531924-0.415847j 0.828621+0.536127j -0.408823-0.324557j 1.59712+0.749798j 1.41565-1.94216j 0.677409-0.687386j 1.03212+1.23806j 
0.867297-2.42361j -0.53242+0.274258j -0.291222+2.3695j -2.03064-1.68608j 0.78735-0.263093j 0.883808-1.05597j -0.717522+0.570678j 1.50476+0.755144j -0.661976-0.739235j -1.11034-0.315556j 0.0319439-0.642982j -1.36425-0.670566j -0.436541+0.600269j 0.0516737-0.806787j 0.234291+0.589015j -0.957255+0.0650386j 0.268941-0.477042j -0.155532-0.782728j 1.08066-0.89644j -1.36707+1.38898j 0.972059+0.341212j 0.274529-0.647132j -0.826284-0.710505j -1.25537-1.30431j 0.688719-0.178896j -0.194341+0.20846j 2.03818-1.26j -0.615112-0.0145334j 0.00542593-0.242939j 1.01362+0.794475j 0.0557297-0.222152j -0.364944+3.54974j -0.47789-0.181953j 0.60175-0.757913j 0.0440504+0.142437j 0.963932-1.33448j -0.463822-0.185992j 1.06062-0.594973j 0.391152-0.0957234j -0.805552-0.844722j -1.05498-0.487703j 2.61278+0.331693j -0.0120486-0.588794j -0.485131+0.303103j 0.346622+0.262019j -0.0823725+1.51889j -0.573663-0.370905j -0.158302-1.31681j 1.02643-1.9204j 0.538487+0.216724j 0.0195881+0.110211j 0.391611+0.500403j 0.723604+0.100892j -1.1027-0.187971j 0.426005-0.0422407j -0.681757-1.22725j 0.538332+0.681595j 0.235773-0.215901j -0.230913+0.0581738j -0.33875-0.142823j 0.02334+1.16272j 0.270834-1.28595j -0.583074+0.376531j 0.203025+0.379627j 0.531301+0.477294j 0.140463-0.436966j -1.00232+0.0847419j 0.471457-2.07281j -0.349478+0.67416j 0.195222-0.319495j -0.103118-0.648429j -0.0276753-0.495581j -0.117784-0.190749j 0.358642+0.313815j 1.35567-2.27056j -0.352915+0.435654j 1.0498+0.6056j 0.35207+1.1797j 0.394497-0.457129j 1.98825+1.33554j 0.320043-0.111155j 0.175552+1.4219j -0.194275+0.224629j 0.647359+0.182278j 1.70066-0.432976j 1.52166+0.273429j 0.445255+0.320061j 0.364867+0.900095j 0.927139+0.341939j 0.791274+1.14225j -1.07896-0.672939j 0.241794+0.0728758j -0.488001-1.15481j -0.344646+0.22655j -0.509916+0.242237j -0.40005+2.19318j -1.27685+0.668843j -0.284914-0.313337j 0.518708+1.35689j -0.630529-0.576379j -0.316386-0.0426595j 0.471281-0.135396j 0.539798+0.167535j 1.21858-0.0869092j -1.28558-1.21444j -0.289947-0.0663337j 1.86204-0.23435j 0.0399425+0.11072j -0.171752-0.374291j -0.134508+1.16608j -0.67107-0.00390921j 0.742542-0.670444j -0.505008+0.0546691j 0.492766-0.288814j -0.572228+0.77867j -0.682802+0.223742j 0.114502+0.0320533j -0.669753-0.00741532j -0.0805149+0.21164j 0.544883-1.16178j -0.731774-0.125983j 0.356845+0.214787j 0.509054+0.574931j -0.217608+0.337765j -0.612673-0.782279j -0.12599+0.120676j -0.279932+0.440406j -0.469348+0.711548j -0.443555-0.627167j -0.701659-0.949566j 0.195209-0.480119j 0.360716+0.824359j -0.15469+0.859007j 0.048239+0.707835j 0.465621+0.511001j 1.14175+0.285105j -0.429434+0.242679j 0.275571-0.284027j -0.137222-0.988805j -0.600296+0.574688j -0.780116+0.265708j 0.230843+0.241592j 0.960042-0.310709j -0.695394+0.0199447j 1.2113-0.239763j 0.771603+0.905979j 0.763712+0.68205j 0.267182-0.78359j -0.393612-0.629246j -0.294479-0.843412j 0.89865-0.315701j -0.256035-0.31052j 0.372462-0.242188j -0.646945+0.656837j 0.374812-0.169132j 0.455819+0.103039j -0.265124-0.291871j -0.181196-1.72199j -0.0368819-0.850454j 0.683806-0.399419j -0.288928-1.27187j -0.739843+0.145311j -0.720961-0.575355j -0.417325+0.58355j -0.125632+0.140214j -0.0911826+1.30008j -1.40846+0.162716j -0.363891+0.52146j -0.224746+0.155012j -0.374169+0.365332j -0.999413-1.20687j -0.424572+0.618802j -0.0855853-0.296572j 1.23436+0.955658j 0.199936+0.00100378j -0.0616733+0.241562j -0.612107-0.648441j 0.875423-0.480142j -0.221739-1.22732j -0.172741-0.71118j 0.838766+1.29303j 1.01937-0.0313674j 0.619405+0.152033j -0.260709+0.323582j 1.69086-1.33518j 0.453696+0.0486602j -0.924776+0.569039j 0.730743+0.468247j -0.826965+0.820587j 0.0160125+0.0492816j 1.01953+0.810417j 0.319552+0.800931j -0.0493572-0.385888j -0.494077-0.403659j -0.853302+0.413057j 0.366487-0.575894j 
0.245847-0.391875j 3.75533+0.35843j 0.0953602+0.165109j -0.528929-0.394j -0.0878773-0.0398692j -0.860273-0.462698j -1.58759-0.414095j -0.552748+0.462965j -0.570913+0.870973j -1.73648-1.47944j 0.609147+0.981508j 1.21888+1.63022j 0.723685+1.38494j -1.54854+1.41714j -1.13822+1.29133j 0.277186-0.196578j -0.845156+0.355429j -0.304018-0.385808j 0.239671-0.0299868j -0.842354+0.061751j 0.295695+0.0416453j 0.207505-0.17469j 1.95841-0.51524j -1.13893-0.274406j 0.0751104-0.0705294j -0.177013-0.93488j 0.0799085-0.305732j -0.121136+0.44789j -0.058007+1.43621j -0.0513795+0.324049j 0.703059+0.878373j 0.147495+0.460055j -0.452662-0.0334806j 0.423196-0.397591j -1.67534+0.951355j 0.0760356+0.431707j 1.14744+0.499258j 0.0698662-0.961038j 0.272401+0.434298j 0.105983-0.810112j 0.354212+0.423104j -1.10293-0.855543j -1.70316+0.0100926j -0.577392-0.170872j -0.663562+0.172154j -0.745467-2.47915j -0.328041+0.397656j -0.421552-0.12712j 0.884104-0.459975j 0.359889-0.845844j -1.5704-0.242946j -0.7703-0.990454j -0.723916+1.04795j -2.50536-1.48136j -1.47915-0.161371j -0.359727-0.414279j -0.598626+0.104226j -1.43378+0.277809j -0.0546438+0.199745j 0.533085-0.344914j 1.17009-1.50602j 1.09691-1.70836j 0.495866-0.626659j -1.03124+0.186854j 0.0595166+0.391573j -0.00577982-0.595658j 0.696576-0.836034j 1.27007-1.63937j -1.21962-0.466604j -0.157287-1.21606j -0.394602+0.129924j -0.446065-0.573512j 0.16074+0.781107j -0.69488-0.0181005j -0.475195-0.518802j -0.868799+0.356075j -0.399452+0.762026j -0.212081-0.463245j -1.81365-0.024618j 1.55502-0.195752j 1.43909+0.26461j -0.218046+0.195091j 0.129182+0.578353j -0.978866+0.317177j 0.651696-0.202364j -1.08634+1.63577j 0.319252-2.14642j -0.651329-1.06507j -0.285069-0.169275j -1.42181-1.67267j -0.182125+0.758136j -0.621037+0.847053j -0.530465-0.000469113j -0.609574+0.188563j 0.210717+0.620078j -0.0169178-0.90626j 0.147005-0.195225j -0.713374+1.19541j -0.111387+0.459735j 1.48918e-05+0.14166j 1.45864+0.944451j -1.05977-0.062608j -0.917795-1.0576j 0.549241+0.328029j 0.4395-0.749368j 0.656626+0.447211j 0.356727-0.149473j 0.0474737-0.201143j -0.433431+1.01058j 0.115395-1.36572j -0.43148-0.229059j 1.09307-0.687451j -0.199+1.56759j -0.271969+0.672481j -0.293953+0.177797j -0.27431+1.00136j 0.719841+0.55695j 0.150261-0.303162j 0.290411-0.513969j -0.220463-0.184678j 0.734465+0.495117j -0.959505-0.505404j -0.038861+0.0575031j -1.89032-0.84395j 0.145789-0.191668j -0.0694109+0.151527j -0.587957-0.16014j -0.343514+0.132732j 0.217716+0.610071j -0.205402+0.295339j -0.123737+0.904148j 1.23027+1.07857j -0.270465+0.0659733j 0.880161+0.405917j -0.047061+0.24371j 0.186006+0.439117j 0.752275-0.862767j -0.00604372-0.195867j 0.159243-0.40849j 0.574796-1.11587j -0.134107+0.025988j -1.40795+0.938388j 0.243206-0.238894j -0.196921+0.88052j -0.675078+0.897376j -0.206815-0.12084j 0.20084+0.43298j 0.864468+0.544201j -0.599132-0.530217j -0.165905-0.228578j 0.656294-0.440404j -0.742768+0.435463j -0.626566-0.546634j -0.452379-0.141147j -0.0924317-1.47092j -0.667231-1.31516j -0.685984-0.744701j -0.035825-0.3248j 0.51692-0.332745j 0.75934+0.507547j -0.112902-0.211388j 1.18094+0.413021j -0.174599+0.0180726j -0.844104+0.813005j 0.61756-0.373408j 0.0403876-0.172868j -0.412136+0.255297j -0.000157669-0.582641j 0.329877+0.0252827j -1.26949-0.0834395j 0.0817447-0.373911j 1.37993-0.29264j -0.325929+0.0930037j 0.576498-0.0380398j -0.0427067+1.12603j 0.579972-0.343872j 0.831945+0.595099j 0.263703+0.350869j -0.737623-0.879153j 0.376524-0.396601j -0.595577+0.0687243j -0.0821389-0.48652j 0.156068-1.33411j -0.272817+1.31943j -0.142985+0.446794j -0.90797+0.119299j -0.509507+0.768055j 0.299475-0.427597j 0.501284-0.156431j -1.69569-0.571772j 0.251904+0.510928j -0.944119-1.28741j 0.534102-0.646761j -0.00657573+0.690942j 0.236788-1.72126j -1.64972+0.114611j 
