1.05797-0.264391j 0.841583-0.790989j -0.123626+1.39863j -0.641092+0.32824j 0.159767-0.396476j -0.0865216-1.06736j 0.774982+0.261846j 0.207775-1.3314j 1.14345+0.877792j 0.308804+0.208751j -0.413233+0.0467188j -0.242969+0.820826j -0.413159-0.0175815j -0.674716-0.0561171j 0.700057+0.539351j -0.646521+0.383015j 0.141912-0.382033j -0.36039+0.598264j 0.122946+1.12414j 1.46106+1.07713j -0.324151-0.210586j 0.726381+0.177323j 2.06482-1.90405j 0.82886+1.76075j 0.144084-0.2083j 0.219323+0.450917j -0.617826-0.0166073j 0.310913+0.0109723j 0.196803-0.50601j 0.34266+0.841116j 0.412974-0.46556j -0.161624+0.244246j 0.418834+0.256356j -0.697475+0.433325j 0.441685+0.136598j 0.856219-0.136561j -0.413379-0.359454j -0.595101-0.494167j -0.182338-0.332641j -0.362325-1.86335j -0.0848555+0.910946j -0.653749+0.00951824j -0.365472+0.444514j 0.119763-0.588975j -0.592018+0.687984j 0.239103+0.366945j 3.06731-0.528464j 0.391949+1.14378j -0.80845-0.646325j 0.489554-0.184455j -0.739086+1.31496j -0.338086-0.334495j 0.667607+2.86817j -1.90605+0.513988j -0.350095+0.151242j -0.711562+0.576152j 1.54609-0.146547j -1.00855-1.88764j -1.31708+0.87872j 0.061093-0.2116j -0.444964-0.0656963j -0.290201+0.417933j -0.0827963+0.394315j -0.192789+0.0822442j 0.283187+0.607773j -0.884037-0.294879j -0.207276-0.0330985j -0.160933+0.374457j 0.408918+0.350628j -0.386896+0.307167j 0.245-0.993879j -0.449695-0.250186j 0.553007-0.000652262j 0.259964-0.956015j 0.154003-0.41588j 0.886869-0.0751833j 0.114312-0.239561j 0.817341+0.379495j 0.297981-0.592913j -1.46246+0.281404j 0.0115773+0.615972j 0.27936+0.750753j -0.786074-0.151905j -0.6388+1.5397j -0.259989+0.209702j -0.0219184+0.34563j -0.995766-0.128941j 0.335468-0.240254j -0.140857+0.754532j 0.0271877+0.649453j 0.794538-0.699212j 1.01213+0.685925j -0.0340015-2.00175j -0.16618-0.333709j -0.799186+0.568102j 0.209283+0.516022j -1.6187-1.24545j 0.168225-0.38419j 1.70875-0.25141j 0.247173-0.642712j -0.0754741+0.566082j 1.0219+0.717227j -0.667192-0.209416j 0.53336-0.696344j -0.880591+0.212928j -0.172071-1.24953j 1.22068+0.0938632j -1.62259-0.00388352j 0.508167+0.692159j 0.898268+1.16554j 0.425322-0.265945j -0.838533-0.518414j 0.610451-0.435973j 1.18396-0.642275j 0.187699-1.92526j 0.565179+0.822301j 0.0414002-0.298044j -0.752-0.428393j 1.01669-0.801515j -0.0233063+1.48409j -0.242559+1.38985j 1.20193-0.547324j 0.764053-1.25626j 0.785909-0.290523j 0.523295+1.07232j 0.871427-0.489271j -0.319854-0.180125j -1.17282+0.871328j -0.448907+0.0903512j 0.956968+1.10778j -1.36138-0.730545j 1.59813+1.0377j 0.551836+0.00886919j -1.20788+1.618j 0.621647-0.139885j 0.509946+0.725845j 
0.270014+0.510335j -0.829404-0.468184j -0.108901-0.549347j 0.8567-0.00104797j 0.0252727+0.457083j -1.77721+0.18469j 0.796405-1.72545j 1.43437-1.26246j 0.426737+1.95997j -0.90223+0.0225516j 0.105947-1.21807j 0.688602+0.52558j -0.769093-0.525762j -1.32983+0.695326j 0.666384-0.585203j 0.0809875-0.0363821j -1.09148-0.867751j -0.0278051+1.04641j -0.219372-0.24812j -0.922728+0.00941546j -0.73981+0.422032j -0.436831+0.137301j -0.158473+1.16338j -0.832477-0.152543j 0.208187+0.684752j -1.31313+0.123738j 0.0437313-0.364134j -0.270976+1.03741j 0.994146-0.311981j 0.146883+0.810225j 0.170426+0.764521j -1.05519-0.0417383j 0.238511+0.878603j -0.641526+1.00131j 0.631638-0.229237j 1.05485+0.615655j 0.320603-0.181317j -0.0145675-1.92379j -0.424677-0.484177j -0.751109+0.863096j 0.991692+0.932321j -0.454688+0.273586j -0.778229-0.130295j 0.475695-0.661604j -1.8355+0.256225j 0.41659-0.0623844j -1.41289-1.43624j -0.0181128+0.246438j -0.498834+0.472297j 0.13346-0.304778j 0.970519-0.0164239j -0.00552039-1.20916j 1.321-1.45599j -0.457613+0.0942172j 0.357501+0.1862j -0.347319+0.255761j -0.879944-0.808236j -0.194068-0.544861j -0.265491+0.204646j 0.435751+0.359731j 0.558353-1.07497j -0.589664-0.287253j -0.917646-0.553855j 0.269158+0.53631j -1.23639+0.275859j -0.112687-0.975163j 0.489777-0.729442j -0.397338+0.905974j 0.64372+0.545363j -0.818031-0.334451j 0.132093+0.153405j -0.109945-0.553214j -0.177898+1.3289j 1.08595-0.215017j -0.531751-1.18273j 1.70751+0.0682568j 0.165606-0.662952j -0.156972+0.0914025j -1.50196-0.0867968j -0.307245+1.01527j -0.967276-0.328693j 0.0919825-0.0428366j 0.362514-0.627243j -0.301297+0.192554j -0.879053+1.27526j -0.758526-0.0808223j -0.487018-0.91303j 0.719665-0.433897j 0.712705-0.495663j -0.0026394+1.56104j -0.765851-2.45248j -0.079109-0.322604j -1.94266+0.630999j -0.178708+0.354028j 0.916865+0.126553j 0.714357+0.916325j 0.568107+0.0844848j -0.225236-0.588264j 0.847759+0.522722j -1.28421-0.202045j -0.433179+0.311329j 0.5137-1.186j 0.615157+0.499184j 0.10262-0.238701j -1.87578+0.169783j -1.63421+1.5269j 0.312548-0.358409j 1.39943+1.82392j -0.0127635+0.525261j 0.170199-1.40609j 0.290429+0.0109308j -0.300318+1.67587j -1.3438-0.736059j -0.2066+0.0510194j -0.520176-0.498635j 0.131163+0.787485j 0.193846-0.851081j 0.255255+0.59432j -2.00802-0.894306j 0.0479485-0.0868865j 1.05737-2.06741j 1.04532-0.68183j -1.61786+0.206805j 0.245541-0.801917j 0.510258-0.742019j 0.412783-0.595696j -1.05035-0.0815708j 0.807874-0.509362j 1.39175+0.758189j 0.0489039+0.668923j 0.387137+1.21737j 0.0213355+0.220345j -0.704084-1.44384j 0.0128612-0.0240602j 1.313-0.860067j 0.576592+0.444612j 
-0.707748+0.0162175j -1.06358+1.59018j 0.621781+1.92124j 0.655573-0.626675j 0.298948+0.693369j -1.09167-0.551338j 0.90762-0.686583j 0.755962-0.727669j 0.358443+0.962995j -0.200625+0.262598j -0.665208-0.395247j 0.954138+0.187974j 0.174752+2.72055j -0.862023-0.935275j 0.427427-0.251207j -1.03478-0.312311j 3.86759-0.51775j 0.535228+0.311585j -0.33138+1.22711j -0.352299-0.265323j 0.0125616-2.46129j 0.632041-0.131447j -0.397336+0.445973j -0.362066-0.368075j 0.468307-0.230667j 0.37449+1.04301j 0.23036+0.937281j 0.939514-0.317751j -1.68126+1.28334j 0.482013+0.122059j 0.226345+0.0517777j -0.153332+0.134483j -0.990451-1.42396j -1.70064-1.19401j 0.59438-1.1522j -0.660796-0.871097j 0.156492-0.0481703j 0.0200369-0.676196j 1.02869-0.423298j 0.513228+0.678957j 0.760469+1.66172j 2.05222-0.647097j -0.137978+0.0404026j -0.547243+0.440876j -0.70204-0.151546j 0.547984-0.477702j -0.855537+0.852511j 0.0835145-0.411732j -0.432626+2.05392j 0.637167+0.705498j -0.108726-0.442355j 0.0785296-0.452121j -0.931516-0.317594j 0.731359+0.145168j 1.38958+0.259671j 0.141403-0.13217j -0.0173409+0.575238j 0.13085+0.59981j 0.324506-0.238594j 0.206911-0.328861j -0.797449-0.135663j 0.436469-0.0805334j -0.242826+0.747887j -0.42139-0.51731j -0.0231402+0.470893j 0.265887+0.96957j -0.703333-0.12411j 0.392832+0.304983j -1.35159+0.143786j 0.763203-0.234186j 0.204541-0.117996j 0.59967+0.0158236j 0.744438-0.17387j -0.719081+0.521449j 0.00656199+2.19589j 0.71258+0.487972j -0.00217177+1.30093j 0.082129+0.307675j -1.01547-0.242909j -0.909321-0.479437j 0.973139-0.507054j -1.0753-0.801157j -0.103465-0.701525j -0.018544+0.0226113j -0.648229-0.638722j 0.0767059+0.35614j 0.64403+0.615345j -0.848612+0.512696j -2.06667+0.434437j 0.0580674+0.812502j 0.732725-2.12839j -0.445365-0.70349j 0.317491-0.900852j 0.577249-1.03833j -0.268902-0.533526j 0.380362+0.251706j -0.11085+0.228772j 1.14071+0.177951j -0.690255+0.576369j -0.931879-0.970383j 0.320953-0.394003j 0.211833+0.536293j -0.880217-1.75672j -0.240872+0.567053j -0.771544+0.0196448j -2.23834+0.0653357j 0.592769-0.35339j -0.538883-0.124941j 0.125512-0.169772j -0.858929+0.524006j -0.227828+0.676864j -1.42183+0.753481j 0.316051+0.370582j -0.0898029-0.631988j 0.972104-0.193855j 0.30039-0.49555j -0.152045-0.377944j 0.198193-0.344596j -0.9144-2.3575j -0.0860366+0.308308j -0.146621+0.411067j -0.303658-0.105053j 0.545522+0.554152j -0.135745+0.178816j 1.1632-0.246307j 0.936983-0.189944j 0.626322-0.398945j -0.661313-0.461729j -0.121327-0.209129j 0.174804-0.297942j -0.027046-0.0630897j -0.0522809+0.495689j -0.149644+1.07972j -0.191433+0.115424j -0.820027+0.122925j -0.138161-0.367488j 
-0.407368+0.47564j 0.0875055+0.301669j -0.823144+0.0357105j -0.232056+2.34767j -2.02311-1.34182j 1.21682+1.65851j -2.00855+0.427754j 0.290283+0.761075j -0.8662-0.20957j 0.916331-0.845974j 0.314326+1.68703j 0.337411-0.164514j 1.05283-0.115085j 0.295177+0.712452j 0.486953-0.411693j -0.399188-1.16564j -0.4926-1.18247j 0.147664+0.162501j -1.65516+0.192662j 0.313061-0.544182j -0.774154+0.0101971j -0.101643+1.07188j -0.791872-0.673206j 0.627789-0.571848j 0.339949-0.254507j 0.424319+0.857509j 0.0609069+0.777771j 0.78464-0.309174j -0.626658-0.494642j 1.79487-0.634567j 0.320263-0.330566j -0.56506-1.25349j 0.399113-0.521695j 0.838039+1.34158j -0.0133884+0.155109j -0.231874-1.61673j -0.164006-0.0261158j 2.0413-1.07426j -0.549867+0.190753j 0.1071+0.637185j 0.418907-0.604678j -0.670736+0.48406j -0.0278065-1.17049j -0.949518-0.187062j -1.15749-1.71771j -0.12966-0.0346042j -0.797358+0.303867j 0.696835-0.198338j 0.698301+0.0493932j -0.518123-0.347166j -0.041256-0.382352j 1.09837-0.698856j -0.443542-0.413534j 0.393154+0.934036j 0.126046-0.724883j 0.465096+0.261868j -0.0478528+0.254015j -0.956667+0.75379j 0.542646+0.468837j 0.449436-0.517822j -1.22731-0.644951j 0.472296+0.352087j -0.698632+1.23996j 0.22941-0.197868j 0.0117738+1.00787j -0.527688+1.47759j -0.543686-0.295898j -1.39793-0.250217j 0.0375974+1.47162j 1.03655+0.741333j -0.708697-0.300391j 0.681602+0.199951j 1.46459-0.12867j -1.12077-0.0993202j 2.23602-1.6289j 1.09251+1.93562j 0.106145+0.101927j 0.871426-0.783449j 0.225207-0.9686j -0.227026+0.194514j 0.0691807-1.61331j 0.814254+0.827499j 0.713817+0.46605j -0.671794-0.353828j -1.2107-0.0551919j 0.03513+0.882189j -0.0396637+1.21913j 1.15331+0.962712j 1.84523+1.5265j -1.87124+1.30711j 1.24591-0.112542j -0.00905896+0.0480905j -1.20553-0.638113j -1.42919+0.0124259j -0.237622-0.277999j -0.558231+1.32498j 0.329404+0.317022j 0.339682-0.647663j -0.529802+0.641985j 0.192561-0.504875j 0.65132+0.176591j 0.620596-0.187879j -1.11518+2.12032j -0.617763+0.0523345j -1.36336-2.0562j -0.388039-0.582337j -0.165283+0.230576j -0.323289+1.4645j 0.597478+0.193507j -0.486345+0.605158j 0.427738+0.298012j -0.5928-0.222892j -0.0700621-0.780388j -0.563833-0.211783j -0.325263-0.277353j -1.3091-0.317271j 1.18627-0.804309j -0.0272335-0.552544j 0.20431-0.631309j 0.315582-0.0991235j 1.48331+0.092583j 0.729404-0.921693j 0.643592+0.307449j 0.336865+0.6054j 0.264715-0.113602j 0.288852-0.495214j 0.476589+0.461031j -0.515607+0.115433j 0.207882+1.0134j 0.817739-0.0892107j 0.0171436-0.43543j 0.816876+0.233565j -0.573478+0.748435j -0.0728912+0.730227j -0.692568-0.595476j 0.406655-0.361804j 
0.987021+0.600781j 0.0242623+1.5579j -0.876919-0.948538j 1.19502-1.42554j 0.62561+1.28359j -0.84271+0.70634j 0.0945303-1.00271j 0.33796+0.784389j -0.871258-0.050701j -0.256105-1.94594j 2.30432+0.657277j 1.94306-0.391812j 0.333595+0.647609j 0.852526-0.425818j 0.375022-2.10177j 0.600727+0.138702j 0.457742+0.464901j 0.85876-0.0897179j 0.51504-0.910876j -0.0415087-0.64209j 0.338239-0.0918614j -0.528376-0.610303j -0.911414+0.0053764j 0.132054-0.567283j -1.58101+0.966936j -1.03133-2.77925j -0.884038+1.03896j -1.6348+0.3984j 0.207743-1.35819j 1.33557+1.75766j -2.24484-0.346735j -0.226632+0.0229924j 1.23242+0.120322j -0.834094+1.5372j 0.837359+0.0520696j 1.97124-0.586382j -1.07578+1.56335j -0.035049-0.23763j -0.589226-0.410017j -0.320417-0.53498j 0.774056+1.08736j -0.963582+0.50091j 0.0317451+0.404986j -0.586185-1.74111j -0.0312586+0.268844j 0.50792+0.17467j 0.806636-0.569044j 0.12506-0.410646j -1.06702+0.190518j 0.328674-0.685405j 0.12465+0.503197j -0.257441+0.000284871j 0.726048+0.777553j 0.595043+0.150183j -0.101604+0.61524j 0.28636-0.138j 0.453002-0.499609j 0.113932+0.576943j 0.357912-0.0206865j -0.474718+0.314481j 0.706852+0.707601j 0.726387+1.27731j 0.666222-0.903551j 0.479676-1.03834j 1.24054-1.47186j -1.68306+0.8657j 0.537461+0.770495j -0.140052-0.465399j -0.731554+0.061792j 0.93664+1.91918j 1.61041-0.274672j -0.382578-0.663487j -0.831033-0.610717j -2.05749-1.43466j 0.89976+0.57698j -0.989096+1.25689j -1.17168+1.07214j 0.699259+0.886859j -0.227765-0.166991j 0.0238145-0.343942j -0.195841+0.65855j -0.713466+1.31774j -0.392995-1.24747j -1.02679-0.695046j -0.553442-0.465673j 0.529337-0.502735j -1.19545+1.55935j 0.164406+0.571931j -1.46535+0.358017j -1.70899-0.883309j 0.310734-0.338846j 0.130293+0.455199j 0.530194+0.49736j 0.275394-0.77964j 0.020566+0.528492j -1.00835+0.219662j 0.994422-1.0725j 0.91823-0.541514j 0.968532+0.581439j 0.110136-0.118064j 0.588032+0.777237j -0.423042-0.00463219j -0.732253-1.21792j 0.857629-0.783207j 0.0639197-1.73996j 0.149842+0.0235444j 0.123261+0.464206j 0.246781-0.606965j 0.269726-0.288118j 0.876892-0.0194854j 0.483107+0.677734j 0.116153-0.185482j -0.315881+0.178636j 0.377941+0.977105j 0.923103-0.609716j 0.432894+0.254957j 1.16058+0.132543j -0.365152+0.389561j 0.305072+0.267406j -0.637194-0.121482j -0.429246+0.0177648j -0.613114-0.387703j -0.111928-0.711299j 0.384142-0.0621391j -0.187058+0.782714j -0.582358+0.0445141j 0.0938135-0.62382j 0.274323+0.0866016j -0.0504632-0.311461j 0.240294-0.378907j -0.736763+0.163366j -0.0104297-0.555785j 0.246822+0.0183058j 0.397358+0.270246j -0.197498+0.151336j -0.00126012-0.176294j 
0.539559-1.71023j -0.164075-1.34572j 1.57562+1.14424j -0.356447+0.480415j -0.388167-0.230942j -0.833661-1.11018j 0.771631-1.08234j -0.918989-0.543214j 0.107391-1.15626j 0.371194+0.172015j 0.120581-0.0115316j -0.172072+0.991478j 0.140755+0.503091j -0.484387-0.0510338j 0.841917-0.0480437j 0.355468+0.398292j 0.0797312-0.444699j 0.238827+0.800525j -0.115183-0.485689j 1.54488+1.36084j -0.565621-0.0413136j -0.620028+0.0818065j 0.623007-1.23574j 1.97074-0.381327j 0.148001-0.156684j -0.0250503+0.126006j -0.734895+0.0690332j -0.169131-0.119264j 0.214674+0.197586j 0.166493+0.89484j 0.0252516-0.355793j -0.115998-0.371223j -0.138384-0.421648j -0.529547+0.314763j -0.0686261+0.214219j 0.248621-0.443449j -0.498036+0.0731624j 0.285765-0.34885j -0.190331+0.0766268j 0.472074-1.66972j 0.104707+0.0628929j -0.555303-0.21668j -0.170167+0.0292917j -0.490083-0.524482j -0.498757+9.70487e-06j 0.0595228+0.0873113j 1.48969+0.542018j 1.608-0.611125j -0.0111458-0.346371j 0.319608-0.523974j 0.0853446-0.285228j 0.0164703-0.385038j 1.11764+0.862458j 0.329585+1.5286j -0.485733-0.234938j -0.278164+0.74462j 0.860153-1.59599j 0.225256+0.737542j 1.76538-0.349761j 0.0920743-0.17541j -0.227914-0.161017j -0.377444+0.467948j 0.00934604-0.0263908j -0.482207+0.199555j 0.133921+0.322129j -0.705773-0.349382j 0.08724+0.237133j -0.488543+0.0909764j -0.161693+0.450663j 0.0818882-0.20687j 0.199837-0.616326j -0.460805-0.42326j 0.115584-0.215025j -0.0872652-0.575497j 0.336536-0.0591467j 0.333051+0.619278j -0.0333172+0.566192j -0.0266591-0.134824j 0.194267+0.028981j -0.676066-0.702268j -0.341392+0.691108j -0.168923+0.348342j -0.332053+0.136674j -0.840073+0.684178j 0.22906-0.368691j 0.376301+0.144252j -0.440664+0.67136j -0.190399+0.200455j 0.174803+0.132641j -0.0965042+0.359612j 0.493078-0.017198j -0.213244+0.374785j 0.759989-0.439455j -0.00888275+0.119042j 1.90384+1.06235j 0.0881238-0.179584j -0.662685-1.12305j -0.331028+0.432673j 0.627254-0.0495581j 0.167864+0.0174527j 0.642346+0.46726j -0.509839+0.087293j -0.436634+0.247468j -0.356338+0.238501j -0.418052+0.353544j -0.163552-0.144531j -0.0488398+0.868318j -0.85318+0.128733j 1.76678+0.606993j 1.00653-1.85187j 0.0936214-0.436747j 0.00650807+0.122932j -0.350869+0.109072j 0.631231-0.310537j -0.454177-0.966453j 0.399223-0.0904919j -0.206564-0.523257j -1.0806+0.920575j 0.286917-0.524922j 0.20388-0.326778j 0.256262+1.25948j 0.593317-1.32483j -1.05923+0.335785j 0.316183-0.478609j 0.633551+0.563949j 1.3881-1.00245j -1.17336+1.21487j 0.0522405+0.520691j -0.330707+0.19112j 0.697771-0.953896j 0.791876+0.757813j 0.155789+0.894777j -1.36477-0.407601j 1.67362-0.284003j -1.33906-0.657479j 0.1767-2.47814j 
1.33459+0.410275j -0.486942+0.418951j -0.222972+0.722112j 0.752215-0.385708j 0.818255+0.50866j -0.986468+0.417645j -0.853483-0.907132j 1.33573-0.647848j 0.987765+0.945734j -0.771925-0.2277j -0.43093-0.663832j 0.644182-0.218099j 0.704474-0.218313j -0.955571+0.520323j -0.564822-0.0350597j 0.416658-0.869751j -0.685405-0.503825j 0.37683-0.360438j -0.867091-0.0650502j 0.68295+2.08247j -0.472348+0.980921j 0.554818+1.43214j 1.09992-0.57413j 1.88292+0.344692j -0.186104+0.730964j -0.314207-0.0449359j 0.844598-0.129074j 0.441496+0.261834j 0.956312+0.588137j 0.443104+0.251568j 0.483436+0.571879j -1.21429-0.802708j -0.232446+0.357018j -0.498111+0.455502j 0.496839+0.898793j 0.259034+0.261251j 0.561487-0.647323j 0.712852-1.19075j 0.0230413+0.34851j -0.23141-0.600553j -0.276774-0.230533j -0.879328+0.55868j -0.0198925+0.5725j 0.23794-0.223908j -1.10637+0.920485j 0.0887521-0.169139j 0.235823-0.140926j -0.973413+1.6022j -0.545085-0.0777528j -0.52473-0.47516j 0.0171076-0.115346j -1.3076-1.44356j 0.352367-0.336834j -1.33241-0.577462j -0.225115+0.669144j -0.208916-0.854812j -0.536824-0.141708j -1.00906-0.7221j -0.824847+1.73279j 0.387082+0.508489j 0.628551-0.375909j -0.146252-0.862271j 0.0296302+0.18447j -0.183442+0.240599j -0.712036+0.102406j 0.589022-0.144148j -0.586607-0.300988j -1.19591+0.148544j 0.227046+0.595397j 0.247604+0.158581j -0.133691-0.141793j -0.518805-0.224977j 0.622087+0.558721j 0.491905+0.124142j 0.382504-0.59819j 0.491269+1.09269j -0.21371-0.25078j 0.29298+0.192283j -1.23443-0.196044j 0.0986448-0.667851j -0.24232+0.700636j -0.306638+0.430598j -0.0461828+0.225224j 0.548742+0.687404j -0.580594-0.650646j -0.622828+0.551283j -0.562645-0.504885j 0.213601+0.0328268j 0.362495-0.165973j -0.149245+0.919413j 0.630185-1.21446j -0.201856-0.440043j 0.624028+0.599965j 0.191945+0.0852146j -0.184229-0.765335j 0.239232-0.608317j -0.736577+0.652192j 0.239506-0.287644j 0.620184-0.0223815j 0.387943-0.476046j -0.250743+0.49586j -0.438837-0.557807j 0.303984+0.251605j -0.443328+0.404109j -0.997087+1.02645j -0.620466+0.23086j 0.825616-0.438926j 0.0823552-0.305741j -0.372572+0.530553j -0.80982-0.197649j 0.0943886+0.0209916j 0.352367-0.174076j -0.262425-0.361485j -0.300005+0.236288j -0.959342-0.195863j 0.482745+0.38377j -0.927446-1.02762j 0.721814+0.247619j -1.23679-0.196278j -0.187913+0.239548j -0.385396+0.635277j 0.661375+0.397948j 0.134163+0.519572j 0.756067-0.650159j -0.468305-1.08483j -0.0349758-0.447194j 0.331341-0.261028j 0.83422-0.314203j -0.396052-0.449029j 0.028137+0.695999j 0.315238-1.19651j 0.301808-0.0866679j 0.0111662-0.181589j -0.852467+0.142002j -0.499061-0.726342j 0.758735-0.0562424j 
1.13754-0.399459j -0.396571-2.66809j -0.376864-0.98618j -0.0671618+0.94717j -0.895717+0.113924j -0.146093-0.217838j 0.399356-0.276444j 1.22172-0.546698j 1.04435+0.898118j 0.510859-0.136941j 0.846174+0.341351j -0.667539-0.238819j 0.0928386-1.70399j -0.230867+0.673521j 0.37473-0.328686j -0.119123+1.27267j -1.02436+0.478775j -0.637744+0.658843j 0.858105-0.24048j -0.755538-1.11717j 1.4491+1.22166j -0.596389-0.548782j -0.3322+0.548485j -1.27295+0.30454j -0.522807-0.58836j 0.372132-0.620917j 0.421428-0.80257j -0.621752+0.371655j 0.230772+0.390102j -0.613587-0.248132j -0.435876+0.238915j 0.329677-0.501748j 0.546984+0.120156j -0.369184-0.0693677j 1.79187+1.35788j 0.639731+0.704784j -0.0048702+0.292468j 0.419399+0.196357j 0.0544231+0.0846243j -0.943471+0.16498j -0.832675+0.984264j -0.675294+1.03857j -0.204405+0.289346j 0.726876-0.917129j -0.533824-0.0931665j -0.417346-0.607748j 0.0489942-0.761334j 0.532083-0.366096j -0.920461+1.29662j -0.482258-0.125376j -0.136302+0.116582j -0.226673-0.744012j 0.110254-0.131556j 0.549414+0.453309j 1.81836+1.20694j -0.222679+0.365685j -0.282578+0.134314j 0.285194+0.15566j 0.273929-0.537286j -0.641635+0.204567j 0.185634+0.716029j -0.204403-0.573713j -0.165967-0.0834244j -0.610918-0.467109j -0.235499-0.349933j 0.526884-0.62661j 0.486032-0.516082j -0.599171-0.169733j 0.284985+0.158591j 0.4739+0.097102j 0.492406-0.800764j -0.0940802+1.70331j -0.571804+0.29956j 0.458073+0.146178j 0.731904-0.568837j 0.00528391+0.47471j -0.567991-0.243677j 0.344965+0.156407j -0.372705-0.0486344j -0.416794+0.561904j 1.33966+0.364578j 0.844016+0.132359j -0.60964+0.0615599j 0.705487-1.98366j 0.334265+1.72537j -0.472765-0.393223j -0.796084-0.444807j 0.147302+0.0341421j 0.532211-0.205348j -0.126827+0.118804j -0.725521-0.811381j 0.73734+0.462208j -0.723842-0.290839j 0.362804-0.0181092j 1.44139+0.681344j 0.234721-0.152525j 1.87707-0.141702j -1.51093-0.0785695j -0.645135-0.744686j -0.112053-0.199597j -0.46439+0.786664j 0.405741+0.553056j 0.740214+0.678908j 0.249517+0.561104j -0.762897+0.143404j -0.14953+0.351538j -1.30081-0.655878j 0.582857+0.905736j 0.273023+0.416421j 0.498957-1.26771j 0.187336-0.499823j -0.22275-0.128858j -0.0645892-0.065423j 1.47508-0.457666j 0.353116+1.63402j -0.902993-0.648457j -0.209579-0.52668j -0.421791+0.855185j -0.109771+0.959432j 0.327928-0.767066j -0.0339273-0.866354j 0.295998-0.46124j -0.441552+0.425294j -1.88533-0.543863j 0.208642+1.23886j 0.120511+0.291198j -1.56736-0.922453j -0.22713-0.436792j 1.21522-0.551611j 0.394911+0.0178193j -0.561187+0.786642j -1.15794+1.62897j -0.810035+0.599629j -0.735282-0.17426j -0.872997-0.44656j 0.0285125-0.719316j 
-0.698674-0.176151j -1.13919+0.434011j 1.29098+0.495435j 0.349194-1.43835j 1.60576-0.194632j -0.665231-1.44447j 0.869881-1.34432j 0.868701+0.607038j -0.074956+0.731438j -0.232658+0.541562j -0.0797909+0.403938j -0.964119-0.907533j 0.625901-0.0116183j -0.183187-0.565225j -0.0214983+1.07633j 2.00254-0.196415j 0.0345783-0.202086j -1.81664+0.198654j -0.435901-0.877535j 0.221404-0.32123j -0.183711-0.200379j -0.736948+1.78758j -0.213931-0.0498744j 0.0847343-0.668718j -0.0688559-0.512077j 0.451335-0.530099j 0.870772-1.43119j -0.204292-0.0438872j 0.563368+0.416116j -0.849648-0.317776j -0.0611736+0.171082j -1.86332-0.366038j 0.828793+0.0934599j -0.178542-0.216468j -0.217204-1.42236j 0.917661+1.14292j -0.178836-0.147259j 0.111266-0.870292j 0.214316-0.162753j -1.0992-1.30078j 0.328607-0.259762j 0.986796-0.24463j 0.455428+0.422396j 1.22908-1.11347j 0.107779+1.24797j -0.072213+0.460044j 1.04754-0.852961j -0.117998+0.310015j 0.889761-0.438686j 0.254622+1.0388j -0.532813-0.387721j -1.1977+0.560908j 0.965536-1.03449j -0.346586-0.161981j -0.525543-0.84726j -0.34729-0.241737j -1.60602-1.39527j -0.316379+0.0198593j 0.278471+0.513779j -0.63981-0.108939j -0.114316+0.740444j -0.156418-0.374774j -0.111393-0.0573512j 0.537027-0.35219j 0.135936-0.302031j 0.933058-0.289756j 0.505082-0.28401j -0.17014+0.0248806j 0.888457-0.810913j 0.361463+0.332275j 0.148214+1.03403j 0.154409-1.98061j -0.672446+0.452843j 0.349313+0.194422j -1.10053-0.650683j -0.742983-0.27371j -0.80132-0.612434j 0.0432056-0.120172j -0.590597+0.327355j -1.46097-0.215953j -1.21722-0.346395j -0.835129+0.532792j 0.172748-0.103532j -0.363483+0.622837j -0.284656-0.391457j -0.413053-0.59754j -0.444965-0.710874j -0.152752-0.765859j -0.523641-0.746173j -0.224506-0.556159j 0.0378286-0.824258j -1.11025-0.61079j 0.408179-1.02675j -0.285302-0.698227j 0.458923+0.719877j 0.118213-0.175359j -0.553043-0.353325j 0.438774+0.00505358j 0.946435-0.0735953j 0.243453-0.573448j -0.893872+0.396719j -0.45318+0.696639j -0.0232397-1.87517j -0.277676-0.452231j 0.142005-0.375066j -0.14379+0.839519j 0.0774648+0.463461j -0.586489-0.0396099j -0.404819+0.45401j 0.636993-0.684316j -0.432942+0.268939j -0.00296725-0.317172j -0.195971+0.522634j -0.0231042-0.192215j -0.0941454-0.536275j 2.28605+0.177087j 0.547284-0.0166113j -0.433051+0.0373823j -0.43937+0.82724j 0.0139369-0.0673168j 0.392052+0.248841j 0.520914+0.505682j -0.595196+0.0396572j -0.305572-1.27576j -0.226357-1.10133j 0.0617755+0.112701j -0.677584+0.450419j -0.0336972+0.976695j -0.403736+0.495637j -0.109588+0.158644j 1.18952+0.537451j 0.146825+0.176262j -0.0453665-0.441294j 0.524234-0.291817j 0.281725-0.879889j 0.905219-0.20025j 
