-0.365046-1.88736j 1.36602-0.214914j -0.230513+0.628653j 1.45139-0.193919j -0.189419-1.9472j -1.89968+1.96212j -1.92121-1.89211j -0.176727+0.834495j -0.566602-1.69921j -0.284166-1.52598j 0.665961-2.61367j 2.56445+0.607765j 2.39944+1.20135j -1.17883+0.755582j -1.65023+2.88656j -1.52041-1.71816j 0.0436966-1.02498j 0.823006+0.0882278j 1.92034-0.54138j -0.509001+1.06506j 0.443993-1.93891j -0.49172-0.827461j 0.599465-0.896544j 0.636806+0.734922j 1.45248+1.18246j 0.255788-0.702717j 1.87697-0.639378j 0.0675368-1.6411j 0.359754+0.392165j 1.37525+0.130713j -0.374712-2.24127j 2.64163+0.45268j -1.94852+0.0620088j 0.448286-2.4142j -0.751482+2.2213j -1.91007-1.64715j 2.51987+1.05163j -0.633124-0.338916j -2.54448+2.46508j -1.25436+0.247788j -0.510205-0.679145j -0.700485-2.223j 0.611799+1.76802j 1.20937-0.486073j 2.71773+0.0726854j 0.308753-0.817211j 0.464973-1.15118j 0.565499+0.658048j 0.440848+0.505625j 0.529887-1.21199j 0.640629-1.52625j -1.59595+1.02491j 0.713129+0.556504j 0.429238-0.170529j 0.909435+0.808607j -0.953975-2.68698j -0.0298618+0.0238313j -1.14772-0.531514j -0.230249-0.676637j 0.404877-0.412353j 1.07853+0.470325j -0.292883+1.47486j 1.9211-0.592766j 1.28728+0.493863j 0.880933-0.0877942j 1.14779+0.742367j 1.17115-0.860461j -0.420298-0.124496j 0.804549-2.11113j 0.273793-1.11213j -1.49195-0.268656j 1.49352+0.782541j -0.513377-2.01162j 0.256773-0.874457j -2.84853+0.863664j -1.51094+0.0232044j 0.541605+2.18609j 0.356461+2.28613j -1.84925+0.30884j 0.596889+1.05729j 2.4335-0.986717j -0.477253-2.22992j 1.39807+0.0685733j 0.492725+1.85778j -0.461819-2.85181j -2.10865+0.111103j 1.80638-0.0220634j 0.544998-0.489601j 2.70881-0.533668j 0.957351+0.446934j 1.03335+1.14479j 0.556375-0.793992j -0.338041+0.297567j 0.110024+2.02384j 1.70593-1.73293j -0.0742588+0.833785j -0.0607595+0.170112j 0.83931-1.18698j 0.91582+0.991176j -0.857532-1.3809j 0.202924-0.217718j 0.192771-0.800023j 0.403519-0.285334j 1.92915+1.59902j 0.447764+0.122842j -0.604141+1.37845j -1.35637+0.510346j 0.0695885+1.03128j 0.185872+0.297254j 0.24093-0.214011j -0.244425-0.248204j -0.781208+0.853491j 0.109285+0.576711j 0.196848-0.286878j 0.985332+0.254324j 1.02167-1.28826j -2.71714-0.295094j 0.147711+0.69613j -0.0603663-0.540099j 0.679736+0.630292j -0.773484+0.573774j 0.356956+0.127241j -0.4761+0.759641j 0.363292-0.473468j -1.69048-0.124458j 0.521604-0.137583j -0.47412+0.0925499j 0.0564789-0.224368j -0.280999+0.669215j 1.00074+0.437444j 0.21587+3.07999j 0.60724+0.399352j -0.150937-0.0449654j 0.0468069+0.751235j 0.280172+0.29357j -0.496702-0.661807j -0.23963+0.0453835j -0.432998+0.182872j -0.16099+0.00881059j -0.456725-0.248998j -0.4932-1.25614j 0.326075-2.31825j 1.81804-0.208698j 1.29822+0.652549j 0.0469154-0.614143j 0.67444-0.83545j -0.646491-1.11386j 0.386477-0.545063j 0.416964+0.177809j 0.499413-0.260601j 0.226917+0.638269j -0.756477-0.715534j -0.100987-0.457641j 0.709416-0.254787j 1.14252-0.245132j -2.50914+0.950337j -0.855108+0.312286j -0.355302-0.535363j 1.04623+0.578596j -0.440757+0.834073j 0.0677716-0.146271j 0.99699+0.843356j -0.299854+0.249042j 0.606967+0.672688j -1.35779+0.784475j 0.767738+1.84323j -0.439239+0.584424j 0.144306-1.11942j 0.89101-0.673374j -0.818431-1.50728j 0.301-1.06007j -0.340344-0.0463938j -1.16158+0.431541j 0.861201+0.031124j -0.0460892-1.02666j -1.40255-1.51255j -1.59185+0.910946j 1.40895+0.429699j -1.10598-0.103625j -1.00011+1.06586j -1.95445+0.742488j 1.03668+0.334245j -0.503326-2.70268j 0.0991587-0.464176j 0.073517-2.16128j -0.167912-1.09389j 2.75797-0.134585j 0.701589+0.13483j 0.0123134+1.28575j 
-0.44017+1.73961j 0.697254+1.00688j 2.29148-1.70715j -1.7435+0.880668j 1.80645+1.87382j 1.34528-0.61972j 0.365497-0.192266j 2.61288-0.130145j 0.307532+1.04029j -0.260562+1.47951j 0.713651+1.15953j -1.75772+1.0099j 0.119724-0.590392j 1.16349-1.24787j 0.632177-0.409743j 0.432983+0.149489j 1.01794-1.21368j 1.86015-1.8799j -1.06309-0.777355j 1.15263+0.637045j 0.682562+1.26174j 0.665058+1.2798j -0.989838-1.18569j -0.722231-1.53518j 0.151814-0.538569j -0.339131-0.549956j -0.324718+0.0848299j -0.176766+1.53855j -0.262547-0.544534j -0.328048+0.735938j 0.817382+1.77932j 0.357616+1.01683j 2.47877-0.681588j 1.09933-0.13674j 0.306385+1.0545j 0.671777+0.757774j 0.158641-0.685703j 1.17528-0.595836j 0.685536-0.505119j -0.84922-2.09328j 1.55151+0.309424j -0.7112-0.193186j 2.40506-0.303414j 1.77425-1.22479j -0.413266+0.0985111j -1.11285+0.522301j 1.0935-0.012595j 2.18169-1.12595j 0.107186-0.969999j -0.493297-0.779218j 0.505318+1.8524j 0.407171+1.30379j -1.00391-1.93748j 1.2933-0.285751j -0.0055635-0.259631j -0.699139+0.151199j 0.474839-1.14519j 1.30718+1.05537j -0.0558489-0.0103272j -0.62501+0.0447229j 0.0688945-0.163706j 0.217525-0.013111j -1.01031+0.964001j -0.17655-0.12417j -0.883044-1.28342j -0.175887-1.55553j 0.100578+1.36598j -0.0840553-0.427294j -0.414566+0.0452684j -0.439849-0.0133787j 0.324533+0.419231j -0.595735+0.692726j 1.44356+1.79319j 1.09216-0.497282j 0.924208-0.0064446j 2.14638-1.15792j -0.690489+1.65387j -0.159094-1.27766j -1.75286-0.941476j 1.44694+0.25585j 0.248189-0.396362j 0.842462+0.763278j -0.563249-0.503172j -0.183387-0.536452j -0.514531+0.222291j -0.290537-0.447859j -1.39771+0.475989j 1.8574+0.860811j -0.10948+0.485908j -1.13354+0.595696j 1.08678-1.72881j 0.96191-2.50402j 1.4488+0.528892j -0.783853-0.606473j -0.875883-1.05523j -0.229993+0.387626j 1.11801-0.369219j -0.651701-0.926885j 0.708129+0.875841j 0.641396-1.31903j -0.472733+1.39409j -1.26142+0.36944j 0.546216+1.03471j -0.67413+0.582795j 0.900943+0.622477j 1.45445+0.480936j 0.0466398-0.457931j 2.29403-0.660559j 0.333742-0.512622j 0.345221-1.6582j -0.393232+0.452236j -0.0237181+0.0458906j 0.298814-0.0390322j 0.213469+0.705747j 0.478249-1.10506j 0.232879+2.04091j -0.126967+0.48157j 0.389396+0.335147j 0.243903+0.0754935j -0.581511-2.45934j 0.097757+0.172814j 0.721964+0.386501j -1.37513-0.400032j 0.421318-0.481052j -0.616397-0.093293j -0.0284869+0.226133j 0.334911+0.405096j 0.349929+1.00167j 0.206878+0.181281j -1.36761-0.883977j -0.27554-0.435591j 0.175567-1.34409j -0.599725-0.0805825j 0.26302-0.513488j -0.208736+0.410474j -0.637797+0.329969j 1.43063-0.0986605j -0.118265-0.353255j 0.324245-0.0148691j -0.0161059-0.612058j -0.428909+0.54831j -0.222142-0.346793j -1.81574+1.32089j -0.161959-0.441205j -0.382664+0.267435j -0.118508+0.196586j 0.294256+0.889879j -0.428307-1.37619j 1.07105-0.236649j -0.14044+0.257526j -0.200908+0.159563j 0.317024+0.531123j 0.115277+0.730648j -1.08206-0.756608j 0.23069+0.117162j -0.249907-0.206832j 0.457832-0.718305j -0.136263+0.943927j -0.56874+0.150148j -0.0249412-1.54576j 0.403681+0.258938j 0.0150281+0.101379j 0.277583+0.312472j 0.0934822-0.336024j 0.233351-0.285667j -1.45517+0.189057j 0.926979-0.686163j -0.875859+0.321398j -0.701688-0.0717768j 1.68014+1.36805j -0.382178+1.14303j -0.564765-0.617052j 0.108308+0.347894j 0.399224-0.14333j 0.538526+0.648717j 0.375414-0.295977j 1.04437-1.13461j -1.8311+0.482972j 0.198707-0.150058j -1.22004-0.230443j 0.465118+0.029052j -1.59553+0.329318j 0.304927-0.688465j 0.398317+0.561734j 0.46752+1.88012j 0.147893-1.27504j 2.11496+1.10372j -1.08399+0.0481922j -0.80947+2.02831j 
1.61511-1.7339j 2.10848+1.09277j 2.39597+1.05246j -0.378798+1.04233j -0.624068-1.65519j -1.96375-0.486888j 0.201127-1.52359j 1.42147+0.814097j 0.345036-1.37198j -2.07708+0.4244j 0.755003+0.075086j 1.22545+0.20482j -0.784055+0.400156j -2.42203+0.317183j -0.85997-0.978594j 0.0276624-2.2785j 0.588209-0.381073j 1.07784+0.299687j 0.218599+0.60997j 0.382057+1.18397j -0.270982-0.781214j 0.0507719+1.14025j -0.275576-1.09157j 0.0528755-1.4735j -0.567699+2.04041j -0.434513-0.803622j 0.961151-1.38013j -1.74106-1.03239j -0.474905-0.786544j -1.78022-0.749878j 1.14087+0.150092j 0.492041+0.142803j -1.28606-0.828458j -0.583479-0.312366j 0.908083-1.69538j -0.0434319-1.74928j -1.97728-0.919941j -1.34312-0.410701j -2.47953-0.476536j 0.876624-0.681787j 0.573441-1.69121j 0.586753-1.54114j -0.629897-0.33337j 1.31637-0.332371j 0.0369691+0.223497j -0.361207+0.33945j 0.21192+0.53507j 0.881484+1.14934j 0.0774094-0.776492j 0.245403-2.05391j 0.277258-0.955099j -1.58075-0.843711j -0.30191-0.647491j 0.46546-0.498947j -0.0942426-0.224018j -0.141488-0.406832j 0.960434+0.285471j 0.0743247+1.3279j 0.085572+0.102952j -1.65115+0.398603j 0.0441612-0.298896j 0.0209386+2.68481j 0.0990961-0.56186j -0.331943+2.1337j -0.51853-0.156197j 1.83617+0.130935j -1.49467+0.069647j 0.601416-0.740212j 0.244793+0.359849j -1.94089+0.777689j -0.674841+0.51275j 1.72853-0.566065j 1.238-0.0710945j 0.672818+2.17689j 0.208604-0.459337j -1.22477-0.708727j 0.320163+0.684608j -0.562359+0.455648j 0.293338+1.15653j -1.4327-2.00251j -0.89189+0.179267j -0.0624618-1.90698j -2.27569+0.978621j -0.408866+0.59067j -0.0812563+1.28113j -1.86896+0.252587j 2.09742+1.17972j -0.235719+1.68681j 0.857381+0.572542j -0.458256-0.749171j -0.892825+0.00282752j 0.355811+0.0262698j -0.28764+1.14791j -1.39119+2.11495j -0.0690435+0.369691j -1.36937+0.453045j 1.2704+0.28104j 0.362158-0.297435j 0.249399-0.280425j -0.421628-0.0692042j 0.0398912+0.342098j -1.3078+0.10113j 0.495179-0.139676j 0.818644+0.129273j -0.262027+0.653382j -0.837182-0.0650851j -0.276695-0.890653j 0.593033+1.55319j -0.0967744+0.187412j 0.59437-0.552201j -0.851426+0.0724957j 0.113329+0.615437j 0.315423-0.499379j 1.00142-0.724617j 0.245185-0.07186j 0.698395-0.623795j -0.113529-0.231576j 0.609142+0.495672j 0.80548-0.0787188j -0.0779997-0.334952j -0.414584+1.5555j 0.374293+0.243726j 0.643059-1.0823j 0.00743047-0.540268j -1.41382-0.185174j -0.832062-0.525843j 0.256647-0.133338j -0.151633+0.557422j -0.513031+0.142951j 0.649825+0.53108j -0.180375+0.0138104j 1.71892-0.594273j -0.733783+0.191898j 0.81278+0.663865j 0.156715+0.0624434j -0.297091+0.0356035j 0.829197+1.00334j -0.351487+0.603264j -0.164272+1.35027j -1.12017+0.281913j 0.25628-0.500045j 0.143433-0.943042j -0.00962284-0.267539j -0.239171+0.0374858j -0.112952+0.0928359j 0.284745-2.25966j 0.8892-0.188699j 0.798223-1.00312j -0.120008+0.117523j -0.51683+0.382359j -0.048773+0.69447j 0.0878765-1.86957j -0.746109-0.00417535j -0.150853+0.241502j 0.695224+0.786675j 0.524387+0.728105j 0.966438-0.103856j -0.793149-0.0494874j -0.859666-0.316381j 1.67729+0.0126749j 0.625127+1.19046j 1.02398-0.0533857j 0.630216+0.845908j 0.8357+1.02893j -1.38338+0.219224j 1.25849-0.632982j 1.04233-0.440012j -0.27894+0.257671j 1.48912+0.558121j 1.06231+0.353946j -0.372922+0.00543347j -0.578193+0.800653j 0.100402+0.60099j 0.638991+0.838683j -1.33642+1.15114j -0.206514+0.842479j -0.90811-2.38488j 0.402145-1.18364j -0.198725-0.222624j 1.57151+1.89638j 0.531096+0.310329j -0.249608+0.535558j 1.5662-1.02868j -0.64628+0.197578j -0.108885-0.216686j -1.02826+0.741202j 0.318144-0.624963j -0.0412079+0.0679545j 1.02471-0.281517j 
0.103126-0.936145j -0.763019-0.50126j -0.66631+1.61281j -2.40962-0.67451j -2.96542+1.07717j 0.0171434+0.579802j 0.391813+0.457337j -0.361915+0.932763j 0.804701-0.770978j -0.449804+1.19831j -0.278959+1.80801j -1.44386-0.65139j -0.335046-0.525457j -0.533686+1.04284j -0.484242-0.149704j -0.266654+1.03495j -0.542659-0.55374j -1.95423+1.49235j -0.0262344-0.682001j -0.170561-0.187459j 1.0158-1.01582j -0.457705-0.59381j 0.85928+0.931058j 1.03305-1.98303j 0.535861+0.596058j -0.0586086-0.448479j -1.53035+1.21452j 0.441515-0.758582j -1.32521+0.0930266j -1.75059-2.34002j -0.391593-1.09286j -2.33795+0.0637059j -1.2161+0.982748j 0.277708+2.68498j 0.465614-0.663943j -0.352475-0.165527j -0.540059+0.576751j -0.340592+0.429138j 0.348564+0.460671j -1.17+0.851171j -0.652202-0.105257j 0.612591+1.11795j 0.211082-0.918529j -0.583967+0.00765772j 0.811014+0.346079j 0.159757-0.92518j -0.113796+0.629101j -1.27719+1.00449j 1.3904+0.0574331j 0.336741+0.548195j 0.414137-0.843373j -0.684952+0.16967j 0.455174+0.633345j 0.755894-1.13442j 0.333081-0.643293j 0.898847+1.12931j -0.522197-0.956787j -1.17489-0.148597j 1.24572+0.996028j -0.313754-0.362985j 0.921692-1.39851j 0.238963+0.499562j -0.657579+0.376075j 0.268401-0.292262j -0.944248+1.06037j -0.285625+0.89252j -0.573402-1.20691j 1.27056+0.573404j 0.0163903+0.12685j -0.248221+0.860282j 0.91611+0.176475j -0.333298-0.233287j -1.34249-0.509634j -0.417807+1.30876j 0.390001-1.17336j -0.644274+1.56294j -1.16127-0.950503j -0.96373-0.857239j 1.67083-0.858272j -0.320715-0.436112j 0.0823622+0.088832j -0.571155-0.22191j 0.331886+0.681517j -0.261041-0.430163j -0.179873+0.208636j 0.666224+0.581325j 0.146164-0.800592j -0.162663-1.21856j 0.136366+0.312092j -0.5896+0.108409j -0.896494-0.340574j -0.59006+0.532772j -0.470759-1.4925j 0.378672-0.920307j 0.438649+0.0430922j 0.00222043-0.0643816j 0.6818+0.42952j 0.131968-0.387956j -0.172066+0.462306j -0.813-0.397177j 0.852441-0.115378j 0.896052-0.950186j 0.340477+0.0943027j -0.226354-0.0319075j -0.068167-0.171517j -0.30353+0.657686j 0.587856-0.398983j -1.09957+1.08927j -0.110896+0.0666799j -1.2124-0.875144j -1.17283-0.713495j 0.178941+0.496727j 0.564519+0.0557839j 1.36158-0.147167j -1.09496+0.713686j -0.359808-0.56375j -0.0580558+0.530975j -0.226485+0.171472j -0.811441+0.182929j 0.798509+1.09086j 0.254559-1.01059j -0.74896+0.456002j 0.910214-0.687567j -0.848272+0.0192531j -0.917635-0.230827j 0.111459+0.421777j -0.324595-0.102j 1.01358+1.63068j -0.302718+0.771999j 0.269972+0.465517j 0.56572-0.0243262j 0.120388-0.63693j -0.742736-0.441148j -1.3469+0.485853j 0.89916+0.217885j -1.13963+0.73718j -0.488392-0.504799j -0.889557+0.286994j 0.480559-0.935486j -0.00617656-0.178162j -0.153859+0.636105j -0.761136+0.0963984j -0.799054-0.168228j -0.326413+0.0640582j -0.693667-0.346471j 0.0278758-0.354043j 0.749447-0.152964j 0.600182+1.45233j -0.168322-0.333586j 0.407961+0.00579382j 0.135012-0.610185j 0.00746052-0.128507j -0.640143-0.364673j 0.673061+0.933116j 1.24896+0.333022j 0.518989+0.782016j 0.953814+0.158755j 0.72025+0.388093j 0.255717+0.265009j 0.51806+1.11155j -1.30978+0.0680363j 0.173626-0.343423j 0.39847+0.215214j -0.548942-0.302206j 0.317097+0.171503j -0.0751438-1.13857j 0.259974-0.0346517j 0.10419+0.689916j 0.122199-0.122054j -1.17966+0.0170692j -0.0613413+0.0623332j 1.2875+0.596409j 0.353897-0.462151j -0.554688+0.548378j -0.0501259-0.953559j -0.172719+0.602624j 0.0503138+0.0735318j 0.0844266-1.68067j 1.36077-0.438012j 0.591252-0.397994j -0.446486-0.684621j 1.05034-0.123718j 1.28163+1.02196j -0.550764+1.35204j 0.167298-0.0781339j 0.616954+1.74323j -1.22268+1.70897j -1.6464+0.0499749j -0.889001-0.153301j 
-0.536934+0.097633j 0.058675+0.350159j 1.47144+0.145671j 0.478438+2.72491j 1.65342+1.96242j 0.352648+0.763256j 0.618758+0.684418j -0.0284665+1.43657j 0.483896-1.19432j -0.515021+1.99275j -0.120919+2.33293j -2.2032-0.520789j 0.806551-0.89265j -0.295671-0.140643j 0.576579-0.804272j -0.388495+0.015513j 2.09266-0.360255j -0.346515-0.41331j 1.57563-0.21075j 0.224417+0.601562j -0.559367+0.0623425j 0.00856877+0.213915j -2.15583+1.48943j 0.609492+0.41363j -1.78694+0.111197j 1.16714+1.19053j -0.230176-1.65173j -0.361625+2.45184j -0.118265-0.0707062j 0.429666-0.502634j 1.78993+1.21417j -0.443345-0.814307j 1.03821-1.84449j -1.44708+1.2432j 0.848341+0.286391j -0.373751-0.0864369j -0.49715-0.514665j 0.0135903-0.231029j 0.610843-0.192767j -0.289654-1.16334j -0.276313-0.761202j 1.27234+0.49251j 0.588234+0.653614j 0.692914+0.130895j 0.975768+0.00180979j 0.743951+0.0141692j -0.579758-0.89995j 0.673701-0.0547706j 1.17333+0.123578j -1.23078+0.0664816j -0.35597+0.253629j 0.472868-0.667603j -0.28941-0.464772j -0.823815+1.06164j 0.284908-1.08922j -0.0696037+0.830768j 0.521113+1.31315j 1.05314+0.500963j 1.50017+1.11634j 0.00838296+0.454774j 1.23556-1.74469j 0.191934-0.888372j 0.724906-0.184209j -0.277792+0.368787j 0.772154-0.641785j -0.58553-0.648016j -0.942465+0.742349j -0.709301-0.72868j 0.0869926+0.463776j -0.0409174-0.410248j 1.72153-0.0911266j 0.476751-0.118373j 0.763509+0.744079j 0.17018-0.434977j 0.961319-1.95523j 1.0329-0.440936j 0.802962-0.108986j -1.63559-1.05741j 0.756064+1.21107j 0.035648-0.132677j -0.184063-0.644624j 0.0736374-0.686196j -0.0382894-0.329567j 0.435295-0.649879j 0.00526927+0.984222j -0.233313+0.821675j -0.216428+0.190061j -0.38164+0.511079j -0.507278+0.16942j -0.61779+0.656307j -0.164074+0.603753j 0.753431-0.163916j 1.10904-1.7158j -0.503125+0.119316j -0.315831-0.433455j -0.114203-0.00929533j -0.372012-0.446246j 0.840183+0.111999j 0.402035+0.616334j -0.251522-1.14621j 0.956254+0.791927j -0.473771+0.163732j 0.723289+0.564351j 0.520705-0.211249j 0.0854376-0.308869j 0.614797-0.489354j -0.474032+0.413616j 0.746945+0.364825j 0.00361269+0.359806j 0.199939+1.77785j 0.137497-1.18072j 0.374688+0.235787j -0.339001-0.283746j -1.05595-0.833332j 1.12986+0.208904j -0.333148-0.0748747j 0.665204+0.198897j 0.473209+0.388442j -0.751634-0.32463j -0.290143-0.868129j -0.0883086+0.595018j -0.0382651+0.388343j 1.67878-0.559894j 0.141548-0.529422j 0.770707+0.607119j 0.676646+0.625719j 0.131564-0.205044j -0.128187+1.96512j -0.00754161-0.275411j 0.453873-0.470787j 0.086219-0.584564j -0.493911+0.318081j -0.141259-0.85838j -1.55494-1.6402j 1.22694+0.560146j -0.850174-0.505963j 0.0707875+0.800617j 0.871728+0.487855j 0.938069-0.0258253j -1.04753+0.565372j 0.100438-0.113975j -0.0190973-0.0849629j 0.488+0.403552j 0.162362+0.352949j -0.656127+1.0067j -0.248362+0.107585j -0.507047+1.68937j 0.632816+0.178493j -0.170164-0.326891j -0.0357702-0.869158j 0.2606+0.0724465j 0.0507208-0.243937j 0.0612419-0.26538j 0.14004-0.567762j -0.550247-0.779442j 0.30685-0.478707j 1.00585+0.562892j -0.0783749+0.934006j -0.405936+0.542054j 0.43757-0.807284j 0.621873+0.372314j -0.296723+0.110289j 0.339602-0.448492j -0.241564-0.151037j 0.166016+0.289544j -0.0165991+0.570751j 0.581317+0.235744j 0.960543+0.531521j -0.433129+0.434779j 0.867788+0.94808j 0.305899-0.0544821j -0.589022-0.555684j 0.817297-0.649468j 0.669723-0.565544j 0.254496+0.0487739j 0.377041+0.152886j 0.793119-0.169749j -0.989977+0.545803j 0.241022+0.704739j 0.181133+0.697569j -0.204959-2.14946j -0.411899+0.70499j -0.165557+0.495197j -1.42404+0.771838j 2.10883+0.514999j 0.563896-0.243959j -0.625797-0.497725j 0.0139576+1.33232j 1.17066-0.833446j 
-0.837153+1.27315j -0.364176+2.21457j -0.559431-1.29622j -2.28297-1.08412j 1.53573+0.558617j 1.04487-0.819009j -0.0942856-0.918222j 0.397965-0.110594j 2.57999+0.00224541j -0.0648741+0.0288845j -0.458851+1.71374j 0.430246+0.918047j -0.801373+0.832328j 2.35902+0.0813709j 0.660959+0.452068j 0.420734-0.414415j -0.313415+0.49957j 1.90092-0.0396609j 1.22848-0.535184j 0.629032+0.200589j 1.83814+2.35114j 0.289969-1.2375j -0.353815+0.397529j 0.646152-0.782063j 0.616212+0.177309j 0.608589-0.0575154j -0.71269+2.06946j 0.446703+1.7375j -1.09277-1.51926j 1.64382-1.29051j 0.0490155-0.0796273j -1.02674-0.134217j 1.41213+0.0122289j 1.40209-1.65337j -1.54592-0.66744j -0.286892+1.11374j 0.0721152+0.143362j 1.19476-0.316021j 0.763182-0.0953234j 1.56001+0.166108j 0.091479+1.07795j 0.0933856-1.03492j 0.195603+1.40272j -0.464788-0.753835j -0.975071+0.685069j 0.379583-1.21148j 0.523729+0.0906927j 1.04952-0.331177j 0.952921-0.256395j -1.14095+0.397724j 0.822803+1.06528j -0.181511+0.887794j 0.470776+0.0378213j 1.03762+0.469344j 0.565581+0.56142j 0.932579+0.284365j 0.0165196-0.546472j 0.495664+0.100681j 0.0948116+1.88404j 0.791018-0.497587j 0.743692-0.436732j -0.183941-0.101465j -0.0940971+1.0143j 0.946181-1.17685j -0.62883-0.598025j -1.05521-0.674773j 0.31263-0.265602j 0.437472+0.424136j 1.61667+0.65972j -0.413434+0.106168j -0.119609+1.28031j -0.925297+1.23665j -0.285427+0.14725j -1.11269-0.324534j -0.052325-0.675769j 1.57349-0.223981j -0.0997482-0.334028j -0.344103+1.16149j -1.25279-0.588677j -0.792386+0.923232j -0.26418-0.469401j -0.434602+1.42821j 0.415444-0.0745517j -1.03481+0.775346j -0.105157+0.157705j 0.438086+0.139124j -1.75871+0.262292j -0.231938+1.11055j -0.103524+0.306759j 0.214906+0.235884j 1.29933+0.549121j 0.0601375+0.73208j -0.159609+1.45103j -0.401631-0.324024j -0.00989182+0.420968j 0.424843+0.690937j 0.754715-0.221354j -0.258492+0.85004j 0.369954-0.162812j 1.84547+0.412855j -0.145063-0.866813j 0.715613-0.0877945j 0.564412-0.875308j 0.551937-0.335507j 0.15162-0.394299j 0.585624+0.797331j -0.518421+0.129662j 0.954856-0.866811j 0.629827+0.723395j 0.292876-0.631339j -0.946197-0.360042j -0.286587+0.11797j -0.110263-0.233097j 0.193007-0.0565269j 0.139718-0.140413j 1.28551+1.53351j 0.286778-0.253583j 0.247708-0.312981j -0.739032-1.67432j 0.520486-0.47745j 0.624598-0.973944j -0.477771-0.567546j -0.104106-0.751746j 0.410531-0.273451j -0.769086-0.156712j -0.294518+0.479389j -0.306637+0.547256j -0.799334+1.38431j -0.0785523-0.310907j -0.964287-0.594673j 0.279227+0.0747361j -0.30476-0.247217j -0.0883824-0.351431j -0.414124-0.0931209j 0.0580869+0.514725j -0.49962-0.456162j -0.0537184-0.386252j -0.757813-0.0964537j 1.46928-1.22432j 0.127997-1.37793j -0.426451+0.431166j -0.198596+0.0886379j 0.223267+0.063584j -0.636664+0.381133j 0.286954+0.317837j 0.649182+0.0114346j 0.476893+0.265578j -0.490464+0.387976j 1.37915+1.03526j 0.40158-0.338201j 0.461297-0.805434j 0.39016+1.25934j -0.0223635-0.210608j -0.121043-0.447795j -0.046075+0.467803j -0.416526-0.219881j 0.692782+0.269313j 0.446827+1.36328j -0.474026+0.0282858j -1.16216+0.159862j -0.887822-0.560746j 0.676403-0.338137j 0.0756215+0.325273j -0.850643-0.755774j -0.472888-0.837922j -0.161143+0.976469j -0.277538-0.323015j -0.205798+0.0751556j -0.000374607-1.58474j -0.647379+0.645792j 0.790113+0.568248j -0.602523+0.428595j 1.49566-0.0341965j -0.70125+0.871111j 0.840484-0.710973j 0.46168-1.19398j 1.16639-0.446234j -0.982822+0.28581j 0.34605-0.00992867j -1.02271+0.572657j 0.481682+0.703563j 1.27953+0.282382j 1.32419+0.65685j 0.480602-0.618079j -0.503097-0.122683j 0.187834-0.4284j 0.86514+0.466242j 1.25343+0.827543j 0.402583+0.443398j 
