0.129263-0.00134194j -0.101513-0.390642j 0.321271+0.0258679j 0.608282-0.135809j -0.251351+0.63818j 0.171518+0.0992074j 0.0367841-0.496283j -0.567348+0.0333069j -0.640811+0.160259j 0.19182-0.560314j -0.03262-0.765489j 0.695529+0.71254j -0.00569503-0.157302j -0.0169066-0.128069j 0.345803-0.276031j -0.092772+0.288369j -0.533214-0.300623j 0.434826-0.110341j 0.336008+0.138094j 0.160903-0.201399j 0.291001-0.123953j 0.0654382+0.13919j -0.314733+0.567061j -0.240008-0.478311j -0.0856783+0.289844j -0.0551702-0.240564j -0.0835658-0.160706j 0.272375+0.461189j 0.208581+0.0575235j -0.515554+0.0287537j 0.0669495-0.669659j 0.645471+0.476805j 1.41602+0.29796j -1.21711+1.67805j -0.0798426+0.0162431j 0.0408079-0.0621813j 0.292437+0.179459j -0.106425+0.126612j 0.305528-0.0909604j -0.0100308+0.501687j -0.306212+0.0143232j 0.314555+0.4134j 0.0757275-0.32767j 0.401482+0.00909631j 0.308357+0.203196j 0.38244+0.148256j 0.381565-0.278461j 0.36039-0.216844j 0.0707338-0.546053j -0.0450015+0.516877j 0.270015-0.292349j 0.242805-0.0453065j -0.133423-0.0803174j 0.0169869+0.2892j -0.188407-0.16387j 0.052153-0.201263j -0.395245-0.449306j -0.111487+0.187365j -0.430442-0.0792774j 0.180031-0.0362602j 0.496184-0.0738836j 0.164426+0.0102621j -0.190289-0.105966j 0.086034-0.0383572j -0.155614+0.247814j -0.189202+0.0961688j -0.205885+0.316483j -0.0320397-0.291404j -0.0913065-0.270275j -0.106234-0.00043171j -0.256844-0.542954j 0.138985-0.029337j -0.636581-1.24463j -0.43502-0.00637345j -2.33241+0.825755j 0.0367438-0.21938j 0.164869+1.88374j -0.858129-0.449721j -0.940528+0.660188j 0.052914-0.0506987j -0.0178073-0.0710864j -0.032216-0.00186185j 0.197446+0.0162296j 0.0420617-0.0123059j -0.0959679+0.34298j 0.187972+0.0878952j -0.00444774+0.056395j -0.162451-0.263593j 0.301287+0.0717579j 0.388541-0.279132j 0.264607+0.137543j 0.187666-0.244085j 0.149041+0.208035j 0.125273-0.209845j -0.411096+0.359602j 0.0150844-0.116153j -0.222266+0.286473j 0.213633+0.407005j -0.267105-0.315233j 0.0895827+0.282601j 0.0610809-0.0440581j -0.067751-0.142483j -0.141593-0.0237598j -0.259111-0.402527j -0.64673-0.347821j 0.0725209+0.368547j 0.055041+0.174867j -0.362915+0.169278j -0.06931+0.0535762j 0.28403+0.0452262j 0.146528-0.140372j -0.38897+0.192669j -0.0497102+0.0356552j 0.0649515-0.14467j 0.288686-0.188169j 0.128478-0.0263785j 0.667211+0.0114346j -0.430508+0.648802j -0.0879452+0.247743j 0.104068+0.0796143j -0.0510562-0.185582j 0.183027-0.409325j 0.177853-0.216407j -0.0859079-0.0388168j 0.119649-0.1099j -0.0708345-0.536241j 0.0383085+0.0986801j -0.145907-0.218393j -0.067944-0.717723j 0.282491+0.153658j 0.07582-0.610656j 0.334205+0.360485j 0.0378342-0.00805877j -0.232639-0.052789j -0.133811-0.108012j -0.537339-0.381793j 0.0653137-0.168404j -0.0618891+0.157703j -0.28284-0.130779j -0.35-0.117469j 0.323435-0.0562561j 0.130257+0.0908676j -0.240946+0.213471j -0.626209+0.166297j 0.802184+0.0979739j 0.243853+0.203511j -0.0702942+0.111319j -0.0591886+0.03626j 0.172773-0.147933j 0.599973-0.536329j 0.215729-0.107123j 0.87045+0.233253j -0.153626-0.260735j 0.0943822-0.224212j -0.210364+0.497478j -0.0111636+0.119072j -0.0144566+0.143033j 0.297833+0.343008j -0.0454579-0.548552j -0.213184+0.995732j -0.155103-0.539707j -0.534476+0.169815j -0.0707844-0.252964j -0.521098+0.417335j -0.523448+1.03423j -0.049206-0.0109439j 0.523979+0.00425716j -0.060054+0.449409j -0.250978+0.752575j -1.15141-0.207623j 0.0181426-0.590835j -0.778272-0.484733j 0.760878+1.0172j 0.0247614+0.433152j -0.806498+0.195785j 1.24181+0.600113j -1.24413+0.893417j 0.171101-0.348255j -0.599715-0.618463j -0.146769+0.62785j -0.517706+1.47167j 0.811871-0.504881j -1.15332-1.54513j -0.112576+0.54073j 0.508415+1.33061j -0.417957+1.10138j -2.05687+0.522969j -1.81195-0.382222j -0.206888+1.67741j 
0.235011-0.00507275j 0.141585-0.36645j -0.201642+0.212051j -0.01866+0.381942j 0.375602+0.167054j 0.335856+0.153076j 0.18866-0.541057j 0.0199882-0.560911j -0.312344-0.468336j 0.450084+0.586153j 0.597693-0.194165j 1.14682-1.40487j -0.0840962-0.455263j -0.182552-0.206305j 0.497091-0.465777j 0.0728754+0.354835j -0.0910159-0.444083j 0.1701+0.088556j 0.216899+0.154807j 0.179578+0.343335j 0.106278-0.103968j -0.290015-0.0596044j -0.533591-0.676388j 0.760317-0.0617473j -0.421628-0.322433j 0.466594+0.117684j 0.36291-0.119088j -0.6752+0.273844j -0.342557+0.34694j 0.14939-0.756596j -0.20058-0.106792j 0.399569-0.120723j -0.837239-0.428648j 1.27047-0.867443j -0.340983+0.238167j 0.0403351-0.381823j 0.716494+0.0832384j 0.00855175+0.398911j 0.507641-0.45702j 0.0148045+0.403116j -0.119254+0.285493j 0.397809+0.317477j -0.186654-0.0924751j 0.10912+0.330937j 0.242088-0.253135j -0.123302+0.00836302j 0.280623+0.375153j 0.166585-0.0286636j 0.224123+0.075552j -0.513553-0.317027j -0.028563-0.145013j -0.396926+0.205515j 0.206527-0.0706645j -0.332323-0.25204j 0.422145-0.292762j -0.0776885+0.53382j 0.551895+0.123963j -0.391594-0.470381j 0.539253-0.443189j 0.0260105+0.267954j -0.556436+0.843261j -0.0167106+0.237934j 0.578962+0.0413662j 1.14649-0.481918j -0.393606-0.345692j 0.202646-0.631085j -0.303255-0.398387j 0.413365+0.530072j -0.331701-1.98001j 0.0683578-0.237708j 0.639268+0.034228j 1.4904+0.0334721j 0.545004+0.221142j -0.0884672-0.343902j 0.481611-0.821247j -0.514477-1.48085j -0.427192-0.18737j -2.54547+0.178221j -0.152434+1.87959j -0.0374467-0.192881j -0.340322-0.0672644j -0.137892+0.250283j 0.318964-0.240061j 0.137762-0.237933j 0.464197+0.696683j 0.55869-0.184923j 0.166454+0.202643j -0.315663-0.114003j 0.66186-0.303343j 0.15012-0.502925j 0.358363-0.193317j 0.0797906-0.112089j 0.258714+0.15684j -0.0260773-0.447931j 0.0889103+0.644368j -0.135466-0.259481j 0.010191+0.0864448j 0.394491+0.250956j -0.0382017-0.218751j 0.363002+0.103903j -0.0331961+0.051634j 0.138447-0.232736j -0.199831-0.16348j -0.577868+0.0988053j -0.117339-0.108341j 0.230946-0.338352j 0.0218192-0.194434j -0.235031+0.034851j -0.0496148+0.0942912j -0.0160952-0.0638699j 0.0756617-0.135384j -0.388127-0.218246j 0.0888506+0.0963309j 0.429472+0.0258563j 0.100947+0.331726j 0.112118-0.283934j -0.641118-0.456217j -0.111705+0.136748j -0.308081+0.04544j -0.0724616+0.018095j 0.502477+0.00106739j -0.0116237+0.0871123j -0.123083-0.00157423j 0.287328-0.315945j -0.255641+0.199032j 0.22365-0.282881j 0.00911076+0.076521j 0.177879-0.415961j 0.314621+0.433691j -0.170038-0.696059j -0.398005+1.01208j -0.071959+0.132149j -0.0234091+0.0354483j 0.0841917-0.519233j 0.110429-0.29051j 0.311249-0.174881j -0.341954-0.632632j -0.0789682-0.237116j -0.0318582-0.153996j -0.113842-0.0859673j 0.433108+0.599731j -0.67891-0.345865j 0.0698653-0.424199j 1.40593-0.0500743j -0.756529+0.128581j -0.557144+0.405472j -0.506625-0.0165166j 0.0572894-0.0154038j -0.515087+0.338511j 0.088871+0.622839j 0.691327-0.012756j -0.530932+0.0433396j -0.929397+0.449375j 0.19132+0.0260408j 0.341305-1.30775j -0.29913+0.891517j -0.64099+0.66115j 0.262042-0.646129j 0.741248+0.141739j -0.483979-0.236554j 0.380609+0.252739j -0.421834-0.971641j 0.441014-0.502341j -0.334815-0.799043j 0.294297-0.415735j -0.709514-0.485347j -0.603797-0.490223j 0.53203+0.99904j -0.503724-1.11506j 0.173496-0.275671j 0.703091-0.123149j 0.156327-0.721091j -0.86879+0.690123j 0.552885-0.614087j -0.912943+0.152595j -0.886306-0.0650735j -0.397541+0.0381804j -0.246994-1.02474j 0.0619316+0.0386675j 0.191059+0.089071j -0.568647-0.01155j 0.75138+0.538557j -0.228976-0.609891j 0.78386-0.214691j 1.21729-0.0792566j 0.115037+0.334464j -0.173889+0.824317j -0.167836+1.18293j 1.2493+0.355791j 
-0.287128+0.173058j 0.0887305+0.2815j 0.153909-0.0698845j -0.322935+0.211516j -0.303312+0.596868j -0.443658+0.0645089j -0.112536+0.226979j -0.307708+0.34306j 0.259897+0.0949294j 0.648971-0.282574j -0.226172+0.464269j 0.39126-0.778262j 0.382914+0.389431j 0.331413-0.0697059j -0.156042+0.183129j -0.178653-0.0167911j -0.663316+0.435183j -0.0308825-0.572924j 0.0978363-0.232294j 0.0676437-0.247909j -0.231125-0.252874j 0.0710622+0.0803788j -0.330045+0.120078j 0.0914539-0.28964j 0.619529-1.0178j 0.280551-0.362907j 0.64218+1.30952j 0.269249+0.986023j 0.0509814+0.351853j -1.48963-0.334195j 0.655098+0.809296j -1.20801+0.289929j 1.19964-0.0788666j -0.557906+1.35376j 0.224224-0.572348j 0.351751+0.462547j -0.267619+0.203197j -0.416922-0.084245j -0.0106187+0.345705j 0.544916+0.169373j -0.474632+0.195452j 0.284014-0.242959j 0.0649451-0.236118j 0.291967-0.656218j 0.22907+0.00685201j 0.57814-0.0490775j -0.275354-0.409423j -0.199901-0.506488j -0.569744-0.16921j -0.203606+0.0016652j -0.0994672-0.231549j -0.608721-0.239276j -0.265085+0.302631j -0.202623+0.545124j 0.151402-0.3814j -0.939994+1.14609j 0.176482+0.0534539j -0.245876+0.0988532j -0.590702-0.499986j 0.123995+0.0969568j 0.668066+1.28139j 0.288734+0.583453j 0.499679+0.695426j 0.239542+0.136548j -0.481155+0.185629j 0.427062-0.585547j -1.04588-0.0690477j 0.887596-0.379575j 0.190452-0.444965j -0.0607158-0.974951j 0.893036-0.11951j 0.335699+0.117668j 0.0215124+0.353524j 0.184036-0.307329j 0.444638-0.204279j 0.428174+0.41507j -0.35353-0.59249j 0.666259-0.496585j -0.496803-0.572427j 0.289344+0.175866j 0.54186-0.357246j -0.117423-0.491144j 0.0626621+0.30525j 0.129769+0.4262j -0.637724+0.077804j -0.0815556+0.373927j -0.38748+0.00147156j -0.291139+0.0780226j -0.0354709+0.45053j -0.144329-0.480502j 0.155651+0.0506903j -0.443341-0.447396j 0.363938-0.0669791j 0.238424+0.0496622j -0.244387+0.271048j 0.0650518-0.0987199j 0.082408+0.107118j 0.430379-0.11166j -0.651687+0.699174j 0.0560301+0.201488j -0.175556-0.254422j -0.104836-0.110221j 0.107356+0.327626j -0.242694-0.276664j -0.0403516+0.604354j 0.368946-0.219887j 0.605864+0.292668j 0.308785+0.532258j 0.0467892+0.124284j 0.39623-0.0642316j -0.251268-0.234002j 0.585526+0.142723j 0.496833-0.0557231j 0.246324-0.29574j 0.537066+0.73555j 0.0219663-0.121768j -0.0928358-0.577351j 0.469199+0.288897j 0.157484-0.298638j 0.478289-0.328036j 0.779674-0.143783j -0.28041-0.384762j -0.0204653-0.354467j 0.12147-0.695912j -0.0392229-0.0461765j -0.017214+0.408824j 0.0856804-0.246858j -0.442688-0.2316j 1.08923-0.414085j -0.284273-0.43079j -0.749394+0.172608j 0.115457-0.166408j 0.0822535+0.058264j -0.401745-0.769532j 0.119873-1.42256j -0.0856375-0.641333j -0.0862787-0.0199493j -0.650375-0.059844j -0.141021-0.489949j 0.124222+0.315945j 0.594182+0.323278j 0.0919774-0.279364j 0.0995327-0.853789j 0.654233-0.11289j 0.209648+0.809742j 0.170782+0.00968623j -0.0542394-0.102103j 0.205695+0.218042j -0.633988+0.282436j 1.55756+0.0115121j 0.275612-0.731809j 0.186914+1.06304j 0.177472+0.00900281j 0.117588-0.0720394j -0.140737-0.327062j -1.05998+0.261088j -0.0564349+0.818612j -0.30759-0.0744523j 0.751375+0.449005j 0.698913+0.225534j 0.144995-0.761688j -0.289135+0.161188j -0.89475-0.286938j -0.606239+0.274037j -1.06497+0.0287027j -0.135276-0.686558j -0.4901+0.904094j -0.308635+0.205852j -1.25039+0.649937j 0.166627+0.361325j -0.366348-0.16059j -0.503989+0.872633j 0.555483-0.502394j -0.192687+0.377539j 0.286511+0.966751j 0.467788+1.80475j 0.489118+0.237586j -0.0760458+0.602084j -0.393348+0.640389j -1.14619+0.0797803j 0.474297-0.0288203j -0.811896-0.894135j 0.146129+0.689953j -0.0677307-0.0401957j -0.316853-0.115427j 1.06206-0.376157j 0.240654-0.378618j 0.11988+0.488986j 0.199203-0.131436j 
-0.129922-0.219547j -0.221628-0.43126j -0.65477+0.167728j -0.416154+0.232294j -0.275326-0.083452j -0.250231-0.211944j -0.672392-0.26604j -0.117892-0.400541j -0.377058+0.710694j -0.489664+0.907321j 0.748562+1.32193j 1.28908-0.076241j 0.193971+0.417834j 0.207438+0.0017767j -0.403108-0.089612j 0.046598-0.0494127j -0.577128+0.0790034j 0.135635-0.501003j 0.824153-0.6526j 0.230459+0.490543j -0.120404-0.888177j -0.509058-0.0422817j 0.122091+0.161889j -0.209874-0.0980132j -0.00478398-0.397793j 0.0026813+0.237333j 0.194528-0.00139152j 0.0535972-1.15643j -0.148684+0.027986j 1.10495+0.719553j -0.113278-0.820743j 0.788201+0.549079j 0.213918+0.787321j -0.94136-0.143772j 0.246371-0.45914j 0.223416+0.433292j -0.289558-0.01411j -0.222047-0.103114j -0.209504+0.200682j 0.383916-0.0537158j -0.189196+0.20867j 0.0927421-0.331931j -0.381585-0.20641j 0.341655+0.302839j 0.49159-0.386705j -0.0620417-0.411783j 0.65915-0.459483j 0.0378595-0.139364j -0.628518-0.523392j 0.00779071+0.250316j -0.141772-0.614595j 0.0538891-0.76599j 0.146548-0.262894j 0.237035+0.173776j -0.0985388-0.596788j -0.927045-0.424636j -0.824218+0.385563j 0.486114-0.173834j -0.318232+0.186867j 0.50086-0.0548395j -0.576117-0.754049j 0.370152-0.528429j -0.232829+0.79278j 0.522658-1.55121j -0.162563+0.504097j -0.479788-0.670232j -0.0863933+0.29019j -0.596685+0.064395j -2.33107-1.23589j -0.556521+0.226558j 0.393921-0.943391j 0.962945-1.4103j 1.32844-0.079002j -0.457953-0.541027j 0.0851278-2.15769j -0.11983+0.0261294j -1.52931-0.135432j 0.087244-0.175009j -0.0559866-0.316204j 0.205782+0.166103j 0.464985-0.242436j -0.0359995-0.42009j -0.116053+0.270285j 0.0440629+0.364622j -0.491629-0.298675j -0.308869+0.231093j -0.293019-0.0826069j 0.192849+0.0712909j -0.301056+0.322231j -0.233016+0.314517j 0.15939+0.140392j 0.0826045+0.0360119j -0.0308995-0.291441j 0.126099+0.217167j -0.107546+0.257888j 0.0107041-0.224545j 0.0928775+0.228258j -0.162893-0.251859j 0.0293288-0.314713j 0.127022-0.0551691j -0.226383+0.0284999j -0.137392-0.250912j -0.706584-0.157215j -0.223081+0.0218692j -0.330203+0.114139j 0.552241+0.326953j -0.23127-0.0849649j -0.0503515-0.113654j 0.0417068+0.19913j 0.0567873-0.191497j -0.199406-0.026459j -0.646818+0.571175j 0.0658674+0.384513j 0.404747-0.535723j 0.465462-0.323009j -0.117324-0.0134068j 0.594807-1.12014j 0.0709782+0.20109j 0.0291689+0.524696j -0.13172+0.150536j -0.31504-0.233796j -0.13339-0.151788j -0.417623-0.659312j -0.230704-0.631158j 0.0588712-0.75717j -1.05021-0.827357j 0.374739+0.152907j -0.414951-0.484216j -0.550342-0.874704j -0.470461-0.00946463j -0.79585-0.367386j 0.0944323+0.0205076j -0.238476-0.267414j -0.427331+0.316248j -0.662173+0.290268j -0.500166-0.018137j -1.30775-0.102186j 0.161251-0.381292j -0.234301+0.503478j -0.773145+0.52013j 0.713541-0.690632j 0.950133+0.469877j 0.00934371-0.195142j 0.0405356+0.0154383j 0.757392-0.453125j -0.251872+0.375773j 0.249387+0.301424j -0.230937-0.291682j -0.125513+0.26759j -0.233265-0.806105j 0.762932-0.539339j 0.193742-0.12767j -0.100508+1.79974j -0.165256-0.439742j -0.259703+0.471297j 0.816092-0.168025j -0.0809448+0.369075j 0.0116754-1.04062j -0.467031-0.214214j -0.359603-1.39274j -0.373402-0.0760628j -0.233697-0.232007j -0.289487-0.669093j -0.116448-0.22398j 0.468659+0.467419j 0.143201+0.437681j -0.981723-0.239205j 1.19234+0.139554j -0.53631+0.219016j 1.46654-0.0369845j 0.507654-0.278404j 0.729438-0.25j -0.915541+0.14203j 0.649345-0.932355j 1.06769-0.0023523j 0.188762-0.0924579j 0.269276-0.849735j 0.0793921-0.214258j -0.0471398+0.983548j 0.370254+0.403568j 0.0947158-1.46665j 0.513694+0.786922j 1.13581+0.201755j 0.479738-0.0242202j 0.171442-0.111579j 0.484782+0.516107j 0.449672-0.57581j -0.51502+0.451042j 0.0968303+0.175643j 
-0.0815376+0.125352j -0.508773+0.0454548j 0.644551-0.75364j -0.215126+0.52995j -0.345934-0.414976j -0.143179+0.148884j -0.501644+0.130628j -0.479023+0.832022j -0.0684619-0.75676j -0.419703-0.34331j 1.31038-0.305195j -0.0379231-1.1497j 0.270082-0.0646001j -0.0313798-0.200907j -0.356096-0.193258j 0.258892-0.0478451j -0.35741+0.551508j -0.284899-0.277512j -0.201881+0.387729j 0.26675-0.342271j -0.0109496+0.412525j 0.0567688+0.267369j -0.688146+0.413856j -0.196196-0.774979j -0.180966+0.420397j 0.882657+1.20975j -0.302716-0.241826j -0.159595+0.301056j -1.52169+0.10706j -0.0548797-0.257j 0.738662+0.699674j -1.01762+0.432629j 0.534373-0.248759j 0.188298+0.656977j -0.15997-0.238277j 0.300028-0.06693j 0.114335-0.313746j 0.0235223+0.274533j -0.186523-0.217698j 0.516806-0.240294j 0.343994+0.374754j 0.0676913-0.567032j 0.387943+0.0259828j 0.0616476-0.160413j -0.431155+0.35322j 0.319785+0.295393j 0.6929+0.234303j -0.311295-0.082564j 0.595297-0.645242j -0.393673+0.804416j 0.286669+0.206648j 0.0350557-0.3572j 0.00635886-0.0312155j -0.125859-0.825412j -0.614115-0.374011j -0.297847-0.18769j -0.494115-0.664827j -0.0618204-0.0641465j 1.21554+0.322564j 0.447184-0.379441j 0.490586-0.167311j -1.15693+0.711398j -0.346629+0.226042j 0.878322-0.0365108j 0.235346-0.736738j 0.854818+0.872862j -0.49397-2.38006j -0.0679462-0.409162j 0.312118-1.29654j 1.46641-0.266588j 1.8617+0.519277j 0.840718+0.228461j -0.345211+0.314945j 0.28386-0.93537j 0.290319+0.238849j 0.291534+0.163737j 0.0575274-0.451946j 0.142628-0.3167j -0.343222-0.134196j 0.192275-0.087649j 0.0124133-0.360894j -0.250138-0.0933799j -0.0456685-0.179258j 0.246388+0.0706286j 0.377955-0.0145521j 0.0524945-0.257611j -0.0860455+0.163879j -0.0202675+0.476082j -0.00994725-0.31903j -0.792991-0.115421j -0.382925+0.199344j -0.392444+0.147453j 0.208458-0.395871j -0.236731-0.0564056j -0.26889-0.52348j -0.292811+0.0551442j -0.628296+0.270787j -0.0274893-0.749331j 0.257917+0.324309j -0.223927-0.0370293j -0.15373+0.136524j -0.20359-0.275536j 0.0456928+0.0919003j 0.421857-0.250596j -0.329777-1.07728j 0.182567+0.310305j -0.0384947-0.279426j 0.455319-0.00656622j 0.160876+0.057374j -0.13715-0.232423j 0.315725+0.262563j -1.02155+0.453326j -0.303507+0.20323j -0.265754+0.114859j 0.0529434-0.185158j 0.00590386+0.357237j 0.310959-0.0600351j -0.958849+0.246475j -0.280977+0.595085j -0.104507-0.146371j -0.0660738+0.0479247j -0.302354-0.0177059j 0.0656541+0.0533149j 0.121306+1.06476j -1.18819-0.510269j -0.398092-0.914867j 0.110427+0.263336j 0.052594+0.326444j -0.483026-0.116585j -0.164022-0.496018j 0.309581+0.190546j 0.186178+0.574085j 0.22556+0.321321j 0.339265+0.386348j -0.168333+0.261342j -0.138348+0.351513j 0.554716+0.0932289j 0.127091-0.500799j -0.638757+0.2704j -0.302069+0.130015j -1.33933+0.438305j 0.160392-1.30822j 0.0382772+0.0849029j 1.07089-0.713032j 0.246303-0.394631j 1.02247+1.08795j -0.0244041-0.521205j -0.0370799+0.402781j -0.3506+0.810157j -0.729733-0.152257j 0.793192+0.473195j -0.0923826+0.16644j 0.751033-0.644932j 0.185423+0.809624j 0.329607+0.0503407j -0.264976+0.1642j -0.263706+0.392183j -0.984399-0.234654j 0.820221+1.91663j 0.665056-0.235661j -0.28438+0.312768j -1.42966+1.24317j 0.73352-1.52213j -0.93977+0.717184j -0.0608875-0.0280143j -0.443928-0.0829081j -0.358624+0.612917j -1.51052-0.346824j 0.39722+0.467989j -0.0484845+0.302073j 0.397407+0.315619j 0.309481+0.786958j 1.1464+0.640766j 0.118938+1.37561j 1.81303+0.960441j 0.252985-0.597246j -0.261073+0.707284j -0.222368+0.860513j -0.00517997+0.0165243j 0.102503+0.102797j 0.773857-0.885471j -0.833375+1.18759j 0.532631+0.2861j 0.0360849+0.120302j 0.378419+0.260043j -0.992358-0.314187j -0.0381742+0.15494j 0.0480041-0.680366j -0.364218-0.0158804j 
-0.525027+0.220203j -0.0379161+0.6441j -0.246079-0.0237005j 0.383831-0.127217j 0.431824-0.269343j -0.557954+0.198895j -0.275894+0.555828j 0.324691-0.755123j 0.0430126+0.195729j -1.15556-0.854039j -0.0771963-0.778387j 1.05641+0.233528j 0.645436-0.00903148j 0.124545-0.383924j -0.466973-0.197878j 0.375501-0.264744j 0.284011-0.358305j 0.00247581+0.237196j -0.261547-0.712385j 0.522566+0.409927j -0.515731-0.0458897j -0.535645+0.251665j -0.327723+0.202734j 0.253787-0.59641j 1.0337+0.764845j -0.767762-0.497819j -0.995062+0.217509j 0.644357-0.870995j 0.799457-0.33355j 0.551179+0.903766j -0.0289647-0.980894j 1.05486+0.490289j 0.453756+0.457074j -0.770771+0.477971j -0.373069-0.577964j 0.714868-0.08125j 0.176768-0.28645j -0.142238+0.563429j -0.174073-0.251878j 0.370341-0.0475968j 0.300615+0.446793j 0.120385-0.523295j -0.522548+0.604252j 0.375812+0.735913j -0.420041-1.11453j -0.705952+0.300044j 1.17295+0.257849j -0.0295473+0.122278j 1.23183-0.341537j 0.00233942+0.275863j -0.401961-0.144349j -0.706177-0.0347527j 0.186189-0.659651j -0.649465+0.167101j -0.0547463+0.573548j -0.0371694+0.431335j -0.554989-0.637188j 0.581417-0.645276j -0.0103668-1.20235j -0.411436-0.0262014j 0.318786-0.93043j 0.696094-0.354908j 0.336917+0.148138j 0.0517958-0.321245j -0.879002-0.297283j 0.625768-0.947478j 0.783944+0.616208j -0.0719801-0.454359j -0.167677-0.465499j -0.721409-0.236915j 0.249289+1.49433j 0.293499-0.108488j -0.191198-0.737804j 1.13146-0.235952j -1.22008+0.146064j -0.178754+0.687261j 0.00843708+0.827998j 0.77178+0.164196j 0.173858-0.680567j 0.424134-0.162197j 0.0321652-0.84404j -0.573324-0.227738j 0.119951-0.20847j 0.556171+0.1589j 0.4167+0.211064j 0.167679-0.295919j -0.244836+0.380397j 0.0424557+0.337319j 0.158016-0.335804j -0.679171+0.208533j -0.151952-0.412596j 0.0518721-0.121247j 0.0129883-0.405349j -0.158853-0.12611j 0.998397+0.00725283j -0.343874+0.0979229j -0.364112+0.0957422j -0.158385-0.488782j -0.283253-0.41965j 0.158694-0.601626j 0.0179868+0.273996j 0.358996-0.292476j -0.309259+0.478119j -0.108965+0.922389j -0.251581-0.725475j -0.211954-0.24084j -0.543138+0.00793537j -0.00515698+0.000379677j 0.252291+0.128j -0.090801+0.331128j 0.311386-0.0732622j -0.692276-0.509201j 0.173389+0.277988j -0.283383+0.344249j 0.00379987-0.120099j -0.479184-0.242373j -0.820029+0.256254j -0.662384+0.245252j -0.241079+0.0414249j -0.128363+0.247042j 0.0523306+0.481642j 0.803658+0.0760613j -0.181163+0.675747j 0.474488+0.301137j 0.681777+0.854805j 0.281214-0.399961j 0.0460174-0.19002j 0.705745-0.155279j -0.0708279-0.189775j 0.841902+0.760456j -0.0711098+0.634641j 0.00666243+0.573513j -0.169425+0.000646789j 1.06669-0.337238j 0.949922+0.658319j 0.407967-0.541626j -0.264214+0.25019j 0.530844-0.720165j 0.516451-0.303639j -0.253174-0.197696j 0.132842+0.669338j -0.734931+0.712906j -0.715985+0.324381j -0.913111+1.4553j 0.220534+0.0924413j -0.191413-0.556563j -0.497318+0.137267j -0.233162-0.303014j 0.314153-1.36578j 0.350709+1.72917j 0.774762+0.711442j -0.12496+0.0929589j 0.61106+0.450645j 0.442165-0.0752107j 0.241009+0.392048j -0.472367+0.0278091j -0.864756-0.313284j 0.0926195+0.149082j -1.58797-0.617397j 0.582163-0.00114306j 1.22719-0.131838j 1.04731-0.0710548j 0.152639-0.854525j 0.803994-0.363273j -0.456025+0.279232j 0.342924-0.785033j -0.336084-0.209003j -0.0159566-0.816088j -0.31466+0.531354j 0.0416559+0.208715j 0.26839+0.767664j -0.217171+0.468512j 0.0550396-1.20585j -0.142343-0.151569j 0.224655-0.388829j 0.648738+0.456626j 0.649497+0.00735448j 0.338589+0.326533j 0.510686-0.0363043j -0.525309+0.379244j -0.103133+0.139193j -1.00948+0.103602j -0.0101674+0.219142j -0.269251-0.211008j -0.352256+0.109751j -0.242524-1.24854j -0.139733-0.17091j 1.16904-0.519984j -0.350954-0.669622j 
