-1.17819+0.49001j -0.427628+0.234112j -2.25672+0.107369j -0.453357-1.10321j -0.416999+1.22732j -0.582727-0.97771j 1.58039-1.00347j 1.45271+1.1032j 0.257515+0.702136j 2.19241+2.35805j -1.68346+1.19809j 1.63695-0.938152j 1.72881-1.021j 0.56007+0.136471j 1.03868-0.367906j 1.42135+0.329987j -1.9744+0.956445j -0.823889-2.53134j -0.698185+1.63388j -0.903497-0.842973j 0.807515-0.300933j -0.0506462+0.771666j -1.44196+2.48329j -0.164875-0.124403j 1.90795+2.49247j -2.28265-1.84525j -1.89711+0.539089j -1.81875+0.914537j -0.750147-1.3664j 1.11578-0.313296j -1.08443+0.588283j -0.930989+1.04151j 0.314148-0.02764j 0.87391+1.43624j 0.859038+1.13046j 0.450544+1.12608j -1.39086+0.431725j -1.07753-0.267386j -0.360993+0.000751724j 0.448016-0.489497j -0.053475-0.41729j -0.677081-0.675488j -1.40779+0.596651j -0.0847005+1.60648j -1.35403+1.41349j -1.28094-2.07682j 0.890886+1.70118j -2.41158+0.870239j -1.19326-0.774521j 1.36388-1.13621j 0.114338+0.711468j -0.434792-1.11648j 1.00268+0.193653j 0.412369+1.83905j 0.677802-0.0187103j -2.63004+0.68026j 1.54807+0.00185807j 2.4946-0.706095j 0.209728-2.77142j -0.0575158-0.960568j -0.644237-2.63024j 0.484599+2.47079j 0.774735+0.00764726j -1.8457-0.333629j -0.414608-0.402504j 0.815489-0.288313j 2.18076-0.044051j 0.15833-1.63745j 0.155931+1.46814j -0.00405891+0.253378j -1.59733+0.341338j 0.122414+0.0744374j 1.25836+0.387798j -2.45413+0.597959j 0.274151-0.427305j -0.367719-0.0722098j 0.155685+2.18941j -0.313913+0.109202j 0.156176-0.388898j -0.3121-2.12925j 0.756518+0.89106j -0.290893+0.393151j -0.0533089-0.232454j 1.42172+0.144665j -0.369678+1.2907j -0.606156-0.582397j 0.641566-0.520138j 0.0870825+0.207328j 0.37208+1.04586j 0.300016-0.0476135j -0.677151-0.395562j 1.98724+0.102463j 0.332566-0.285134j 0.174431+0.0568837j -0.463248+0.759201j 0.744485+0.260398j -0.160008+1.61594j -0.735822+0.021727j 0.949768-0.537201j 0.0851549+0.664531j 1.21371-0.103858j -0.222657-0.0759073j 0.121648-0.67907j -0.688235-1.06956j -0.519116+0.572549j 0.158863-0.789278j -1.31741+1.7513j 0.746647+0.121198j -1.48937-1.41733j 0.92892+1.91896j -0.61329-1.46482j -2.96368+1.18672j 0.900496-0.177606j 0.561085+1.86399j 
1.71416+0.52408j -0.383372+1.24314j -1.12307-0.864676j -0.167196+1.099j -2.20383+0.471036j -0.533608-0.0109605j -1.25385-0.146577j -0.47218-2.72286j 2.49337-0.179985j -0.24532+1.18572j 0.96609-0.58046j 1.52929-0.0230779j 1.99229-0.0353826j -2.52844-0.634626j 0.932241-0.376039j -0.921531+2.70802j -0.0391975+1.05703j -0.79472+1.46077j 2.71867-1.13163j 0.0564156+1.66793j -0.844753-3.07176j 2.02963+0.099108j -1.53648-0.569029j -0.598819+1.16856j -0.675971-0.13844j -0.843777-0.958548j 0.657267+0.132052j -0.731853+0.226646j 0.240509-0.5849j -0.0038342+0.742795j -2.16281+0.571284j -0.319033-1.65537j 0.104906-1.4085j 0.655453+1.13969j -1.33803-0.212471j -1.09103+1.17455j -0.586411+0.380843j -0.427899-1.4161j -2.17543+0.558922j -1.86782+0.510865j -0.0606286-2.4388j -0.154343+1.80215j -0.410913-2.06295j -2.31994-0.14547j 0.399122+0.887857j -1.19211+0.0835458j 0.40879-1.04796j 1.27692+0.780256j 0.5459+2.22423j -2.98788-0.320889j 2.17955+0.20452j -0.765147+1.78658j 1.16893-3.07478j -0.45994+1.37283j -2.16516-0.92932j -0.962715-1.93714j -0.68387-0.587425j 0.35895+0.157257j -0.66861+0.699369j 1.48071-0.573972j 0.636083-0.0103551j 0.564882+0.835137j 0.122939+0.906862j 0.430508+0.645276j -0.417788+0.464538j 1.79875+0.339332j 0.117628-0.0169018j 0.889353-1.07563j -0.402016-0.632665j 0.500765+0.244411j -0.748719-0.0953891j 1.60229-0.99013j 0.522043+1.29947j 0.360051-0.350834j -0.879146-0.551946j 0.0451153-0.127654j -0.378947+0.893011j 0.0292903+1.23969j 1.63511+0.0788638j 0.408232+0.275617j 0.61508-0.540027j -0.476484-0.500501j -0.0824466-1.41934j 0.789758+0.580078j 0.188084-0.32435j 0.102057-2.06985j -0.169404-0.369942j -0.662557+0.48719j -0.777806+0.997078j -0.743564-0.0897688j 2.1978+0.0226546j 0.670374-0.197048j 1.36646+0.167922j -1.93459-0.0732442j 0.0854349-1.73117j 0.435589-0.196401j 0.051331+0.776981j -1.59827-0.895214j -0.97913+0.906902j -0.0766991+0.87826j 0.0727338+2.17443j -0.317114+1.82785j 1.21469-1.27969j 0.518925+2.37493j -2.41387-0.663201j 2.25471-0.466149j 0.846142+0.478273j -1.16686-0.313703j -0.16108-1.57522j 0.689498-1.08684j -0.780028+0.377344j 0.570412+1.00715j -0.837058-0.242047j 0.584486-0.758486j 
0.993891-0.412187j 0.824884-0.765745j 2.05581+0.274982j -1.01132-0.811638j -1.99367-0.770261j 3.16641+0.509573j -0.896932+2.47086j -0.768788-0.488139j -0.632786-0.350252j -0.76196-1.65088j 0.697617+0.802459j -0.645523+0.244965j 1.14179+1.26267j 0.265346+1.0965j 0.30157-0.971821j -2.03191+0.335939j 0.702243-1.55966j 1.6908+0.897526j 0.278556-0.128271j 0.929862+0.243649j -0.506415-0.0448842j -0.926071-0.321925j 0.986671+0.386464j -1.51415-1.02626j -0.317468-1.06523j 0.0153294+0.856527j 1.33665+0.312508j 0.664253-0.667506j 0.809566-0.0249849j 1.32007-0.0472239j -0.0623105-0.75597j -0.468095-0.941346j 1.03078-0.177769j 1.01218+0.884369j 0.52489+0.939466j 1.29894-1.74362j 1.15866+1.21904j 1.30697-1.66994j -1.06817-0.304273j -0.364603+0.368998j -0.800148-0.166487j 0.448135-0.317547j 1.33687+0.557953j -0.910717-0.617044j 1.05981-1.74747j 0.620662-0.815246j -1.9188-1.59289j -0.560307-0.511927j -0.484519+0.357851j -0.0953822+0.601053j 0.827104-0.561782j 0.86893+0.408055j -0.1646+0.484976j 1.18656-0.445118j 1.37268+0.641893j 0.412677-0.406942j 0.578407-0.991835j -0.429754-1.02028j 0.0294457+0.655506j 0.771196+1.74289j 0.424787+0.716747j -0.199022+0.129124j -0.553006+1.08354j 0.992563+0.287492j -0.169642-0.0263694j -0.955912-0.331809j -1.2172+0.746762j 0.660283+0.829572j -1.252-0.550836j 0.0780163-0.49336j -1.36143+1.77133j -0.402596+0.0269715j 1.05675+0.612871j 0.24729+0.154912j 0.119472-1.75739j 0.925042+1.91988j -0.146657+0.111203j -0.532133-0.121358j -1.50789-0.0651789j 0.489194-1.32904j 0.0903478-0.0585862j 0.276816+0.0933191j 0.471882-1.44998j -1.81338-0.660943j 0.744343-0.131397j -0.0647711+0.171214j -1.37599+0.166022j -1.67666+1.48326j 0.767872-0.401878j -0.0581288-1.43477j 0.684001-0.190299j 0.0493573+0.0527848j -0.271895+1.38475j -0.259725-0.300595j -1.36377-0.377045j 0.190078-0.0747349j 0.247941+0.0576147j 0.352083+0.522341j -0.401857-0.059285j 0.80241-0.645268j -1.40445+0.327593j 0.506735+0.215833j 0.840738+0.609886j 0.497942+0.304708j -0.594469-0.309485j -0.836308+1.1579j 0.173147-1.56131j -0.256015+1.04259j 0.568623-0.812794j -2.09735-1.51085j 0.405+0.468508j -1.04968-0.712292j -1.75277+1.19071j 0.0307483+1.6506j 
-1.72141-1.28232j -1.43109+0.214966j -0.397804-0.360155j -0.0805378-3.72927j 0.596939-0.195203j 1.8425+0.642251j 1.46088-1.37148j -0.296105+1.87174j 0.218972+0.246181j -0.517837+1.37992j -1.80835+0.935475j -0.81993-0.441178j 0.407538+0.669729j 1.60317+0.991032j 1.37815-0.271735j -0.321227-1.28683j 0.292251-0.693527j -0.523925-1.54467j -0.385296-0.635669j -0.17808-2.35292j -0.151423+0.481639j -0.195769+0.0378581j -0.485975-0.936559j 0.906178+1.30661j -0.588108+1.84591j -0.13387+0.378261j -1.75307+1.17414j 0.545072-0.959311j 0.891371-0.216694j 1.16569+0.375794j 0.292424+0.790068j -0.999722-0.334084j 0.573907+1.74319j -0.423698+0.801979j 1.27356+0.421337j 0.594636-0.157075j -0.351954+1.14013j 0.807973-0.0163779j -0.500987-0.770056j 1.89701+0.832501j -0.507656-0.404766j -1.24963-0.543697j -0.370461+1.87638j 0.122396-1.31251j -0.0920375-0.560637j 0.156224-0.220368j -0.127274+2.13548j 0.0555705+0.62681j 1.17171+1.1238j 1.37567-0.159975j -0.0343126-0.230513j 0.479761-2.16212j 0.00342904+0.333653j -1.72481-0.295768j -0.115103-0.285881j -0.411096+0.142531j -0.525924+2.11062j -1.4282-0.179612j -0.354988-0.586338j -0.146804-1.57501j 0.817332-0.956051j 0.838796+0.0163646j -0.102474+0.96234j -2.31617+0.275557j 0.360764-0.338323j 1.0053-0.391494j -0.0669361+1.2646j -1.07182+0.510336j -1.23768+0.320636j -0.454443-0.846868j -1.33115-0.587756j -0.375788+0.0911755j 0.619931-0.0228991j -0.0048417-0.0357947j 0.0420778-0.226827j -0.070574-0.0479235j -0.187696-0.101189j -1.24806-1.61092j -1.14267-1.44353j -0.400747-0.412293j -0.104489+0.111478j 0.0471497+0.115209j 0.295578-1.072j 0.433585-0.89526j -1.04663+1.75885j -0.424327+0.248166j 0.0883215+0.164723j -0.405642-0.394891j 0.677537+0.377245j 0.701068-1.0857j 0.0591551-0.178792j 0.164716+0.536588j -1.11574+0.90293j 0.160807-1.13786j 0.776237+0.526435j 0.335832+0.16175j 1.15887+0.407502j 0.80322+0.439403j 2.05951-0.338626j 1.20509-0.252894j -0.320263-1.68859j -0.332699+0.933731j 0.534149+1.30664j 0.230905-0.809263j -0.350395+0.171295j 0.0701575+1.33311j 0.978834+0.90391j 1.23406+0.393563j 1.66641-1.18586j 0.242302+1.42172j -0.173685+0.935714j -0.764805+0.256095j 1.04228+0.173255j 1.04547-0.779757j 
-0.62846-2.29237j 3.1656-0.487681j -1.74548+0.7607j -0.842558+1.05712j 1.91802-0.851219j 0.976632+0.205382j 1.04498+0.378866j -1.68019+1.06371j -1.29451-1.59294j 2.19942-0.251141j 0.175286-1.04445j 0.363792+1.16668j 0.526469-1.2416j 0.324034-0.451678j -0.642194+0.06463j 0.220151-1.46076j 0.613687-0.702939j 0.512541-0.425877j 0.307633-0.778372j 1.77168-1.75564j -0.991854-0.290497j -1.527-2.02262j -0.409746+0.741781j 1.50286-0.726291j 0.732238-0.645097j 0.00576242-0.560799j -0.233411-0.365218j -0.775453+0.585209j -1.46786-0.955943j -1.35179-1.86011j 1.53835-0.415376j -0.221686-0.870299j 1.56778-1.41613j 0.221076+0.298241j -0.00310141+1.03317j -0.942981+0.609912j 0.879036-0.0643224j -1.11812+0.496716j 1.24099+0.70885j 0.416822-0.0474501j 0.771966+0.287804j -0.469028+0.386753j -1.09071+1.35962j 0.475392-1.07781j 1.04517-0.515784j 0.516651-0.320153j -0.858237+0.145899j -0.266695+0.124911j -0.216241+1.90212j 1.00932+1.04092j 2.05812+0.398247j 2.34536-0.854529j -0.983234+0.812707j -0.76872+0.194081j 0.343899+2.82839j 0.383274+0.498316j -0.184734-0.139915j 0.459831+0.300931j -0.115357-0.0256416j -1.4679-0.199232j -1.53551-0.129501j -0.762218-0.613311j 1.16186-0.853945j 0.264658-0.44467j -0.516724+0.30211j -0.490225+0.320186j 0.520659-0.274628j 0.867777-0.274945j -0.980804+0.746534j -0.103582+1.15163j 0.54543+1.46017j 0.208358+0.102856j -0.888474-1.0651j -0.0845074+0.0759735j 1.76228+0.145454j -1.84713-1.19648j -0.10395+0.0139233j 0.169581+0.744549j -1.4768+1.65677j -0.549411-1.00658j 0.0659926-0.0311729j -0.163332+0.249187j -1.34553-0.951193j -0.796217+0.128125j 0.284907-0.698592j 0.357813+0.260128j -0.240037-1.31743j 0.797907-2.42403j -0.992508+0.225669j -0.314464+0.446028j 0.089708+0.0626851j 0.257784-0.184285j 1.92768+1.00313j 1.27087+0.84735j -1.05748+0.610489j 0.0800486+0.0665893j 0.400345-0.802036j 0.28222-0.733172j 0.718419+0.0715825j 0.166358-0.487485j 0.788459-1.3693j -0.110604+0.197376j -0.806393-1.12776j -0.266396-0.596093j 0.897453-0.758736j 0.0327192+0.35224j 1.10579+0.574657j -0.377346+0.845982j 1.53534+0.308397j -0.370089-0.0633338j -0.453051+0.440737j -0.517302-0.507576j -0.208896+0.203989j 0.381646+0.337867j 
-0.363635+0.51955j -0.610892+0.501801j -0.630101+0.18708j 1.49172+0.77303j 2.16113-0.886381j 0.257042+2.01828j -2.80713-1.60094j 0.202837-0.257509j 0.291369-0.233205j 0.286834+0.0774356j -0.549716-0.314321j -0.00385504-0.0515842j -0.779553+0.561006j 0.493102-0.211121j 0.750695+0.51257j -0.483445+0.358517j 1.14698-1.2083j 0.45615+1.25143j 0.0511469-0.493523j -0.728543+0.245815j -0.019343+0.499906j 1.00969-0.108196j 0.242125-0.698037j 0.860632+0.531568j 1.01795+0.239027j 0.202362-0.306772j -0.43453-0.738045j 0.238085+0.499624j -0.0646884-1.03805j -2.26311+0.0659578j 0.163992+0.0817469j -0.288281-0.222845j -0.000996553+0.0882543j 0.197301-1.44006j 0.775536-1.08976j -0.00486358+0.404785j -2.03494-1.25097j 0.207756-0.751646j 0.498134-0.403734j -0.732089-0.640841j -0.77109-0.689072j 1.10341-0.992793j -1.62504+0.563951j -0.142344-2.90692j -0.734516+1.87526j 2.3427+1.90476j 1.79045+0.252188j 1.44081-2.0844j 0.481933-0.155013j -0.126764-0.200471j -0.727887+0.01821j -0.471095+0.273419j -0.131195-0.404815j -0.576465-0.327434j -1.0256-0.00247854j -0.0422545+0.737504j -0.102056-0.131657j 0.0492812+0.474797j 0.207721-0.0401323j -0.970358-0.38346j -0.613128+0.086852j 0.335045+0.0240479j 1.08645+0.000997831j -0.0994836-0.171906j 0.0552139+0.339898j 0.097939+1.03663j 0.0023098-0.641754j -0.0194443+0.0372777j -0.167664+0.999605j 0.00504388-0.0238622j 1.46738-0.0387806j 0.215309+0.0246832j -1.47818-0.337747j 1.13393+0.126473j -0.575439+0.751661j 0.425395+0.457895j -0.180184+0.886567j 0.303151-0.192771j -0.0143013-0.362587j -0.532067+1.07032j 0.216505+0.630625j -0.559623+0.519707j 1.17385+0.278381j 1.15728+0.825594j -0.577402-0.234383j 0.158849-0.194596j 0.975927-0.215554j -0.104825-0.232166j 1.14262+1.4423j -0.277278+0.56771j 0.0828727-0.392159j -0.302001-0.493245j -0.37899+0.0146478j 1.17236-0.644732j -0.311902-0.273993j -0.139087+0.436384j 0.585475+0.5003j 0.811116-0.22428j -0.637391-0.0227077j -0.407176-0.413164j 1.30972-0.496253j -0.809905+1.36023j 0.107318+1.1071j 0.184891+0.488643j -0.629531-0.329147j -0.613979-0.66804j 0.42106+0.0704378j -0.186665-1.93391j 1.76586-0.00543218j 1.64333-0.627448j 0.849708+0.357828j 0.884596-2.19222j -0.130712-0.578875j -1.87725-0.817434j 
0.369351-0.052337j 0.188998+0.443879j 0.184647+0.203791j -0.0850745-1.33994j -1.18741-1.42899j 1.58774-1.26557j -0.284167+2.35449j 0.037261-0.554055j 0.300572-0.815441j 0.701846-0.550496j -0.72079-0.12973j -0.37612-0.126868j -1.04458+1.42842j 0.526202-0.816382j 1.71732+0.275613j -1.12996+0.698049j 2.09648-2.4438j 1.07171+2.23408j 0.815191-0.175782j 0.0582409-0.324943j -0.950514+0.0254724j 0.00659682+0.102545j 1.11382+0.647995j -0.0454153-0.0953766j 0.0942802+0.670586j 0.172643+0.584802j 0.125768+0.0709746j 0.307542-0.0330467j 1.96148+0.719663j -0.14486-0.683007j 0.315659-0.515021j 1.14654-0.299953j 0.375882+0.842473j 1.0044+1.70893j 0.170888-0.193209j -1.26975+0.632886j -0.221251-0.33477j 0.39085+0.0538298j 0.224981+1.02786j 2.00415-0.0156576j 0.127094-1.04025j 0.328571+0.278471j 1.80275-2.32417j 0.974099-0.811323j -0.474616-2.74088j 0.230643+1.47159j -1.79261+0.569675j 2.25854-0.211944j 0.292685+0.587251j -0.198204-0.2291j -0.0187764-0.704725j 0.259624-0.119626j -0.265767-0.676645j 0.301002-0.528287j 0.424752-0.15479j -0.145008+1.13519j -0.0147764+0.209544j -0.206271-0.395921j 0.453335-0.118194j 0.345859+0.074569j -0.210568+0.163736j 0.156022-0.173j -0.53905+0.313377j -0.114909+0.382521j 0.127926+0.311705j -0.130039+1.2693j -0.143715+0.166383j -0.0219051+1.57318j 0.0291941-0.569207j -0.184927-0.10923j -0.559494-0.22329j -0.661942-0.208544j 0.484312-0.141946j 1.64813+0.663681j 0.447003-0.142813j -0.259284-0.390499j -0.699539+1.92319j -0.0655313+0.175075j 0.073899-0.0171501j 0.156676-0.473245j 0.504902+0.994738j -0.582585-0.0178441j -0.745761-0.157093j -0.479411-0.234631j -0.00311813+0.192531j 0.525878+0.129887j -0.491188+0.242699j -0.176994-0.469474j -0.220186-0.943634j 0.386723+0.186358j 0.164632-1.22413j 0.309613-1.13152j -0.0618798-0.0569861j -0.987477-0.286398j 0.803286-0.428624j -0.222263+0.74834j -0.194849+0.521683j 1.7686-0.584588j -0.731383+0.607727j 0.455476+0.0400423j -0.82445+0.250332j 0.58658+1.05225j -0.748389-0.790953j 0.171928-0.365653j 0.0110522-0.603626j 0.755072+1.43452j -0.00446887-1.22872j -1.08333-0.210427j 0.591581+0.539331j -1.59178-0.176467j 1.56464-0.862068j 1.09204-0.388961j 0.831043+1.54814j 0.365318-1.87545j 
1.08613+0.534587j 1.31836-1.28958j 1.58779+0.265212j 1.39264+0.224798j -0.211732+0.658411j 0.657498+1.08992j -0.296793+2.46006j -0.655117-0.52188j -0.680738+0.411833j -0.732076-0.451569j -0.0346383+0.27613j 0.377433-0.290071j -0.0503438+0.72717j 1.51759+0.845635j -0.39718+1.38055j -0.0349017+0.303266j 1.01371-1.03715j 0.801562-0.544795j -0.993032-0.262929j 0.460655+1.61928j 0.581595-0.511456j -0.961531-0.642631j -0.829773+0.0135857j -0.133513-1.64526j -0.478081-1.02829j 0.099527+0.608851j 0.739244+0.552389j -1.04206+0.530044j -0.669103-0.0814216j 0.6021+1.35472j -0.208679-0.912845j 1.3773-0.0997627j 0.064073+0.536137j 1.0805+0.472065j 0.813627+2.03865j 0.114473+0.766698j 0.847214-2.20338j 1.7395-0.908687j -0.526966+0.348925j -0.694856-1.34567j 0.0786532+1.4407j 2.92395-1.64256j -0.140073-0.652728j 1.0082-0.328833j -0.41357+0.111401j 0.624422+0.952164j -0.935949-1.27563j -2.15589-0.201541j -0.0780267-1.14779j -0.639678+0.219479j 0.177003+0.610397j 0.689374+0.972905j -0.491375+0.26194j -0.00471752+0.599609j 0.638126+0.819316j 0.824262-0.0613579j 0.845822+0.373142j -0.223619+0.549732j -0.168564+0.959822j 0.753187+1.31514j -0.611585+0.0222553j 0.0943736-0.484136j -0.980166-0.742158j 0.77075-0.0116286j -0.322294+0.226011j 0.565189-0.576443j 0.0342488-0.568539j 0.0498728-0.593976j -0.0352907-0.757848j 0.25345+0.282724j -0.0814462+0.492454j -0.591622+0.308094j 0.487504+0.979442j -0.40249+0.0934057j -0.792421-0.300991j -1.04549+1.26054j -0.746469-0.134941j 0.0912037-0.473213j 0.248512+0.195469j 0.00156439-0.89003j -0.0880868+1.038j -1.10204-0.811401j -0.336365-0.332681j -0.663907+0.598544j 1.00035-1.12585j -0.16453+0.325318j 0.582781+0.233985j -0.966106+0.73449j 0.828632+0.840032j -0.344152-0.414308j -0.318117-0.522123j 0.300679+0.610275j -0.51905-0.330787j 0.215182+0.693044j -0.822303+0.769585j -1.19247+0.725863j -1.34385+0.515022j 0.200185-0.323511j -1.81852+0.203305j 0.000653422-0.828318j 0.760498+0.637108j -0.485414+0.00232117j 0.0292272+0.825984j 0.313154-0.859216j 0.344432-0.915217j -1.61147-0.286949j -0.894534-0.745353j 0.273249-0.329122j 0.723099+1.30753j -1.29216-0.698519j -0.504779-0.993804j -0.310948-0.453528j 0.872684+0.0134127j 0.0568376+1.57897j 
0.110333-0.622031j -1.31187-0.393229j -0.245254-1.83314j -0.583956-0.92043j 0.268959-0.671506j 0.513529-0.892932j 1.67109-0.371773j -1.2574-0.220214j -0.917434+0.779813j -1.38195+0.148465j 0.395178+0.148806j 0.791238-0.63296j 0.69393+0.690675j 2.1411+1.47301j -0.487709+2.04643j 0.403636+0.467285j 0.967335-0.570773j 0.650919-1.84974j -0.168214-1.6979j -0.389237-0.215237j 0.719373+0.873114j 0.203672+0.0782231j 0.27305-1.76283j -0.0802034+0.669859j -0.0292452-0.386409j -1.11243-0.0502798j 0.403051-0.410079j -0.470165-0.473172j 0.442168-1.97667j 0.150154+0.222191j 0.685756-0.0178486j -0.410729+2.55134j -0.857503-0.0391647j -1.62499+1.20999j -0.945047-0.155961j -1.84945-0.54237j 0.296408+0.383938j 0.13976-0.0426599j 1.46723-0.962973j 2.90881+0.379581j 0.113905-0.60444j 1.03139+0.342788j 0.829361+0.114378j 0.0497054+0.746041j -0.139122-0.662056j -0.298029+0.352283j 1.29454+1.304j -1.23579-1.51159j 1.25146-0.375414j -0.695698+0.417337j -0.570008+0.0962976j -0.0529823-0.618169j -0.483161+0.796547j -0.353014-0.0124128j -0.389402-0.666603j 1.44772-0.675113j -0.192714-0.0833992j -0.383738-0.480302j -0.282565+1.00603j 0.243283-0.743321j -0.342394-0.683416j 1.20862+0.378544j 0.532139-0.00765839j -0.088944-0.553816j -0.48025+0.106847j 0.915855-1.02334j 0.0297556+0.579792j 1.02155-0.577013j 0.23064+0.550246j -0.178932-0.155485j 0.138883-0.229861j -0.26016+0.422182j -0.614519-0.204471j -1.07953+0.103455j 0.780123+0.232017j 0.972542-0.729868j -0.991406-0.838685j 0.214236+0.907424j -0.0886561-0.344266j 0.160656+0.57452j -0.130268+0.909118j -1.39544-1.20002j -0.073924+0.132947j 0.58214-0.417557j -0.892758+0.141316j -0.266997+0.61496j -0.5992-0.0776598j 0.238671-0.252738j -0.371178-1.05724j 0.12184+0.809685j -1.02108-0.583987j 1.28853+1.14143j 0.337999+0.0654426j 0.57185-0.541812j 0.0990214-0.869329j -0.97556+0.382161j 0.297049-0.261311j 1.03219-0.116959j 0.299446+0.613223j 0.510314+0.876781j -0.760708-0.604576j -0.81111+0.499735j -0.0193993-0.146558j -0.0840363-2.05344j -0.0258872-0.210046j 0.0931173-0.154045j 0.793251-1.10595j 0.573186-0.755247j -0.962556+0.00976734j -0.259414+1.25774j 0.572704+0.227921j -0.2779+0.548905j 0.974215-0.723588j -1.47461+0.449165j 
-0.358624-0.837465j -1.18904-0.418378j 0.660583+2.25723j -0.169423-1.65881j 2.23715+1.99018j 1.72524-0.707288j 0.179304-0.420447j -0.136472+0.658232j 0.287302+0.0534802j -0.821456-0.703661j -0.182165+1.45724j -1.60612-0.0930811j -1.26155+0.0180329j 1.89149-0.0062245j -1.83427+0.185204j 0.295439-0.665323j -0.325898-0.845592j -0.041913-0.143912j 0.0597395+0.486952j 0.772936-0.882214j -0.116655+0.537925j 0.566965-0.0269738j 0.0653581-0.391471j 0.185889+0.8379j 0.177439-1.16956j 1.16985-1.08829j -1.80267+0.992672j 2.82619+0.811469j 0.212716-0.695505j -0.19853-0.508307j -0.153448-0.693473j 0.58535-0.0903156j -1.42833+2.17901j -0.212748+0.0814681j 1.54575+0.486646j -0.820261-0.0612571j 2.24646+0.0453804j 0.816624+0.840418j -0.973757-0.845666j 0.725409+0.359013j -1.86836+3.17277j -1.16884+0.231334j -0.111753-0.0803411j 0.594908-1.21698j 0.310833+0.135341j 0.697239-0.687714j 0.208816+0.757138j 0.38837+0.117292j -0.568282+0.196024j 0.258472+0.511259j -0.533369+0.240325j 0.280475-0.904995j -0.418447+0.0206631j -0.403161-0.495524j -0.29071-0.130481j 0.257643+0.310607j -1.23144+0.456172j 1.30135-0.00466426j -0.776506-0.934278j -0.282205-0.62257j -0.340321+1.60804j -0.489077-0.139745j -0.315338+0.456731j -1.04145+0.749686j 0.719795+0.591982j -0.544077-0.00362994j -1.40358-0.036855j 0.0987345-1.59214j -0.558676-0.228252j -0.141976-0.63395j 0.00575574-0.247539j -1.76289+0.241172j -0.361445-0.609208j -0.12413+0.735742j 0.0308575-0.999142j -0.169816-0.26147j 0.0810806-0.587234j -0.306951-1.27848j 0.262145-0.621449j -0.771074+0.510804j -1.40709+0.412033j -0.355831-0.453313j -0.797331-1.00959j -0.275945-0.166091j 0.261234+0.688751j 0.332325+0.49713j -0.0507603+0.838994j -0.191515-0.20108j 0.646191+0.608644j -0.2092-0.619648j -0.760109+0.319442j -1.1292+0.760363j -0.572287+0.335996j -1.22524+0.464381j 0.639776+0.599422j -1.7242+0.269673j -0.285692-1.47696j 1.29616-0.467538j 0.604813+0.370575j 0.294105-1.04484j 0.440288-1.29731j 0.113954-0.579544j 0.337436+1.01867j -0.531151+0.370655j 1.88449+0.344038j 0.42716+0.986691j 0.0275342-0.10271j -0.573576-0.603077j 0.413396-0.274537j 0.135198+0.765102j 0.113921+0.198123j -0.275998-0.0522434j -0.180877-0.439285j -0.0254243-0.35288j 
