0.0730872-2.77556e-16j 0.109744-0.00775111j 0.110275-0.00451486j 0.0161842+0.000412565j 0.0126524-0.00190956j -0.143946-0.00877455j 0.352529-0.0273j -0.142913-0.00599844j -0.0581453-0.0100287j 0.00637157-0.00472332j -0.0171141-0.00036101j 0.142117+0.0100579j 0.0149576+0.00695604j -0.0691909+0.00562756j 0.0224002+0.01687j -0.0108353+0.0264513j -7.56211e-05-0.0277588j 0.0224007+0.0398341j -0.00329364+0.032065j -0.0361484+0.00115494j 0.0367898+0.0675425j -0.00100346+0.0381016j 0.00658062-0.00135829j -0.0246736-0.0082468j 0.029903+0.00582045j 0.0124776-0.0219707j 0.00129498+0.00470267j 0.0173891+0.0339759j -0.0368891-0.0998561j -0.0127489-0.0110011j -0.0120502-0.0225686j 0.00780093+0.0134044j -0.0169642+0.00598878j -0.0191762+0.104172j 0.0213583+0.0768644j 0.0676486-0.00266197j -0.00119334+0.0452991j -0.0629695+0.0321746j 0.0299795-0.00946487j -0.0439217-0.000473177j 0.0250821+0.0334486j 0.00953853+0.0138422j -0.0125329-0.0143286j -0.0256977+0.00466094j 0.00473747-0.00741045j 0.036437+0.00695014j 0.00702524-0.0273614j 0.0199877+0.00326357j -0.00506099-0.00697872j 0.0147726-0.00438921j 0.03451+0.00670696j -0.0162888+0.0134808j -0.0022327+0.00525435j -0.00495258+0.00567654j 0.0113671-0.00034568j 0.0058782+0.0230791j -0.00689487+0.00723936j -0.00937558+0.009083j 0.0141568-0.00389633j -0.00266349-0.0126961j 0.0038483-0.00226327j 0.0241629-0.00398838j -0.01022+0.00474388j 0.0186825+0.00420515j 0.0230013+0.000384148j -0.00630893+0.0055918j 0.0163135-0.00106885j 0.0234892+0.00513321j -0.0168776-0.00847323j 0.0297433-0.0254539j 0.0452517+0.0207998j 0.0113306-0.00334164j -0.0235985-0.0166566j -0.0120091-0.00590665j 0.0248512-0.0235559j 0.010216-0.00368126j -0.03234-0.0338127j -0.0307538+0.0479438j 0.0121319-0.0807562j -0.00260373-0.0398237j 0.0640357-0.00626823j -0.0184234+0.016475j 0.0120819-0.0267221j 0.0394692-0.010423j -0.0273096+0.0158104j -0.025271-0.00717527j -0.00941762-0.0442132j -0.0197362-0.0123157j 0.0191549+0.0329087j -0.00424877+0.000852163j 0.0324974-0.0282074j 0.00182789+0.00252312j -0.00145025+0.0177211j -0.0116562-0.0128092j -0.00687379-0.0128914j -0.0113658+0.0345693j -0.0200124-0.0139157j -0.00199902-0.0166407j -0.00392388+0.0243272j -0.000315568-0.00459504j 0.0264258-0.0182272j 0.029569+0.0151136j 0.00691753+0.00204342j -0.00567764-0.0244629j 0.0128157+0.015974j 0.00890623+0.0195119j 0.00616641-0.0165667j 0.00699921+0.021362j -0.0108173-0.00555536j 0.0114096-6.61648e-06j -0.0111809-0.0024388j -0.038313-0.00415925j 0.00228364-0.00786908j 0.00400663+0.0147279j -0.0247562-0.00152759j -0.0325053-0.00386162j -0.0101229+0.0140015j -0.0155209-0.0104646j 0.00856837+0.0203081j -0.02052+0.00290744j -0.00178893-0.003144j -0.0286498+0.0106724j -0.0185918-0.00491006j 0.000142191-0.00681559j -0.0014928+0.000439329j -0.018895+0.00630592j -0.0213987-0.00738504j -0.00291923+0.00176088j -0.0164944-0.000953832j 0.00490727+0.00878849j -0.00581131-0.00243685j 0.000622698+0.00972555j -0.0267994-0.0028339j -0.00538877-0.00995042j 0.00129573+0.00668376j -0.0205697-0.0104384j 0.0154386-0.0152323j 0.0169074-0.0156329j 0.0023546+0.012263j -0.0056079-0.0047332j -0.0102+0.00138149j -0.00980421-0.00164378j 0.0157601-0.00938038j 0.0121428-0.00995421j 0.0151011-0.0031573j 0.000630791-0.0254757j -0.00350795+0.00948034j -0.00531361-0.0223892j -0.00916071+0.0101351j -0.0162967+0.00711581j 0.00591459+0.00694112j -0.00806795-0.00180691j -0.0166485-0.00379753j -0.00536264+0.00972875j 0.0154397+0.0159732j -0.00551303-0.0117523j 0.0189142+0.00339949j -0.00251108-0.0101137j -0.0205092+0.0177963j 0.00672165+0.00381677j 0.0263817-0.0124691j 0.0259431-0.0061322j 0.0161181-0.00709873j 0.0193344-0.0625346j 0.0283722+0.0271688j -0.00988699+0.0165364j 0.0409293-0.0184224j 0.00527396+0.0172476j -0.0218599-0.00633446j -0.0516215-0.0376123j 0.00802344+0.017325j 0.015354-0.00948782j 0.000391812+0.0208764j 0.0191801+0.0149707j 0.0276739-0.0735611j 0.14799-0.0290892j 0.0321431+0.0239383j 0.00260759-0.0430628j -0.0522001-0.0454814j 0.0327685+0.063965j 0.0605314+0.112419j -0.0897657-0.0142904j -0.0125868+0.0588302j 0.0326181+0.0215235j -0.0769564+0.204228j -0.0162762-0.0207432j 0.083982-0.151536j -0.108914+0.00978717j -0.316089-0.172027j 
0.109744+0.00775111j -0.0391407-1.249e-16j -0.0585031+0.00627341j -0.0903977+0.0014388j -0.271336+0.0071487j 0.353181-0.0224976j 0.194376+0.0149762j 0.020356+0.000967733j 0.0298642+0.0093098j -0.0344223+0.00589844j 0.0328201-0.0122876j -0.0552127+0.00361338j -0.0407241-0.0132691j -0.158124-0.00338543j 0.00365128+0.00894618j 0.0303626+0.04723j -0.0151826+0.0369524j -0.00254253+0.0258745j 0.00665664+0.0197125j -0.00818076-0.0424575j -0.00236342+0.0246583j 0.0279638-0.0163121j -0.0188174-0.0162366j 0.0164896-0.00427159j -0.0330241+0.0501042j -0.0267825+0.00921937j 0.0189092+0.0241888j -0.0344294+0.0156119j 0.0465765+0.0212273j -0.041767+0.0584523j -0.009962+0.0512344j -0.00842088+0.0129686j 0.00898509+0.0617129j -0.0610965-0.0224353j -0.0416151+0.012244j 0.0237245+0.120978j -0.0245169-0.0319432j -0.0013551+0.0218929j 0.0757879+0.000707204j 0.00081402-0.0155188j -0.0179274+0.0129451j -0.0183613+0.00374182j -0.0144223+0.000412054j -0.00912721+0.00570556j -0.00834813-0.00736742j -0.0126303+0.0282051j 0.00626418-0.000439733j 0.0106152-0.00343211j -0.00161999+0.00458173j 0.0187378+0.000597893j 0.00285869+0.00974612j 0.00291905-0.000228991j -0.00538479+0.000191372j -0.000385508+0.00795558j 0.00299662-0.0158482j -0.0097879-0.0121357j -0.0100072+0.00355342j 0.0125398-0.000807087j 0.0125429+0.0210871j 0.00905319-0.00217014j -0.00424662+0.00320157j -0.0110526-0.0129026j -0.00760443+0.0105292j 0.0288194-0.0200179j -0.0188483-0.00554947j -0.011375-0.022361j -0.0121253-0.0509057j 0.0129192+0.0122578j 0.0128448-0.000256775j -0.0285482+0.00983723j -0.00309217+0.0302739j -0.0704269-0.000130171j 0.00306393+0.03995j -0.0423023+0.0206519j 0.0396857-0.0149302j 0.0137038-0.0068461j -0.0215817-0.016279j -0.0273476+0.0168586j 0.0462795+0.0378464j 0.0232536-0.0115997j -0.026551+0.0727569j -0.0244402-0.00852533j 0.0160176-0.00511122j 0.00897676+0.0567198j -0.0200998+0.00047825j 0.0272307-0.0241539j -0.00599321-0.0156614j 0.0152585+0.0303549j -0.00027369+0.0197606j -0.00390553-0.00297914j 0.0364205+0.0204013j 0.019588+0.00829886j -0.0302289+0.0240295j 0.0324871+0.015333j -0.0259764-0.00112216j -0.0144274-0.00664736j 0.00420524+0.0244217j -0.00313924+0.00592017j -0.0215913+0.00943542j -0.0234257+0.00209163j 0.0229443+0.00918203j -0.0124728+0.00649251j -0.0154403+0.0213185j 0.0208667+0.00822617j -0.0130781-0.00268447j 0.020597+0.0099802j 0.0154952-0.00011405j 0.00117954+0.00495522j -0.00389264+0.0179135j 0.00346637-0.00200669j 0.0251575-0.0143429j -0.00450263-0.0248915j 0.00403293+0.00196632j -0.0158394+0.00289307j -0.00777924-0.0109183j 0.00349161-0.0055385j 0.00715325-0.00436981j -0.00793212+0.000247765j -0.0175385+0.00979775j -0.004215+0.00478724j 0.0134974+0.00956632j 0.00756558-0.0177692j 0.000850458+0.000755393j 0.0105007-0.00152018j 0.0213954-0.0110535j -0.0165206+0.00761524j 0.0174384-0.00937587j 0.00332812-0.0116227j 0.0108995-0.0234002j -0.00433555-0.00815341j -0.000281692-0.0138248j -0.0127517+0.00642164j 0.0156849+0.0147416j 0.00574908-0.00674977j -0.0157384-0.000940655j 0.00764005-0.012707j 0.010161+0.00363747j 0.00519606+0.00330295j 0.0262204-0.00490247j 0.00172492+0.00177033j 0.010272-0.00636641j 0.000822198-0.0158458j 0.00660526-0.0175323j 0.0148766+0.0146231j 0.0085817+0.0148983j 0.00168485-0.0104118j 0.00379134-0.00162021j -0.0111849+0.00267102j -0.0157986-0.00420152j 0.00740895-0.0209157j 0.0021895+0.00453918j -0.00240375-0.00828301j 0.0044933-0.0037378j -0.00396546-0.0116033j -0.00536153-0.00861274j 0.00572783-0.0106725j -0.00719385+0.0214455j 0.0108918-0.0156034j -0.0068889-0.0101255j -0.027873+0.0132321j -0.00880969-0.0270524j 0.0141969-0.0432394j 0.0133446+0.0139081j -0.0384152+0.0187156j 0.0328232-0.0241051j 0.0375088+0.0278705j 0.00825998-0.043774j 0.00335977-0.0153682j -0.000187401+0.00684789j -0.0119105-0.0166251j -0.0130258-0.00261764j -0.0139003+0.0160517j -0.00910661+0.015579j -0.0509811+0.00425445j 0.112224-0.0319633j -0.0314391+0.0824145j 0.0321084+0.0400082j 0.0808523+0.00635345j 0.0255647+0.0841846j -0.0694114-0.00923359j 0.0789271+0.0530211j 0.0182156+0.0821071j 0.0119987-0.0202364j -0.0105533+0.152775j -0.0581674-0.0381409j 0.112454-0.189737j -0.0349101+0.0377145j -0.305826-0.141349j 0.102721-0.00312045j 
0.110275+0.00451486j -0.0585031-0.00627341j -0.647588+8.25989e-15j -0.0556493-0.00115982j 0.69868-0.00345395j 0.0905887-0.00401659j 0.0692108+0.00207938j 0.0264285+0.00460709j -0.0515252+0.00706452j -0.0764727+0.00604427j -0.0966338+0.00257921j 0.00765026+0.00420056j 0.125292+0.00175249j -0.0276212+0.00121453j 0.00979993+0.00578557j 0.0125394+0.027487j -0.0172673+0.00294757j 0.0138032-0.0042318j 0.0119423+0.00484051j -0.016746-0.00923885j -0.0339754+0.00290525j 0.00493232-0.0204973j 0.00684284-0.00332414j 0.0200681-0.018695j -0.00677656+0.0228916j -0.0351352-0.0102438j -0.00796904+0.0165367j -0.0293562+0.0167778j -0.0331344+0.00483164j 0.0281773+0.00137053j 0.0101568-0.0435089j -0.0243592-0.0405296j -0.02333+0.00875114j -0.0332704-0.0293415j 0.00245647+0.0521706j 0.00455444-0.0161043j 0.0047117-0.0135006j -0.00228957+0.0098681j 0.0207213+0.00560514j -0.0115365+0.00641482j -0.00420937-0.00378307j -0.00570236-0.0050672j -0.0208436+0.00488963j -0.000173688+0.00342345j -0.0104806-0.000803074j 0.000819429+0.0129916j 0.000277793-0.00582491j -0.00487976-0.014329j 0.0209873-0.0113374j -0.00543276+0.00419091j 0.00755896-0.00508906j -0.0150999-0.00365537j -0.00439414+0.00220618j 0.00777556+0.00624277j 0.00349022-0.00378857j 0.0156792-0.030511j -0.0252268-0.0133091j -0.0121806-0.00646589j 0.0286748-0.00118113j 0.0194499+0.00753825j -0.0013182-0.00336431j 0.00505867-0.00655881j 0.0101605-0.0229107j -0.0108534+0.00401721j -0.0196965+0.00203893j 0.0025453+0.0235041j 0.0170284+0.0144771j 0.0116587-0.0119877j 0.0304298+0.0131652j -0.00279337-0.00352094j -0.0104235+0.0297138j -0.0109178-0.00286499j -0.00676202-0.00203629j -0.00117616+0.00346472j 0.00830088-0.0290915j -0.00232253-0.00117177j 0.00310149-0.0119635j 0.000548124-0.0215531j -0.00329946-0.00089089j 0.0167649-0.00898721j 0.0144624+0.00195866j -0.00652606+0.00839823j 0.00804127-0.00345754j -0.00449629+0.014721j -0.00791596-0.00197974j 0.0083589+0.000442312j -0.00109367-0.00734346j 0.00282401+0.00499608j -0.00203079+0.0140832j 0.000356764-0.000984926j 0.00196764+0.000379195j 0.0120321+0.00353517j -0.00981922+0.00884473j 0.0121314+0.00851769j 0.00557785+0.00136425j -0.000298895+0.00094598j -0.00661912+0.00866748j -0.00651994+0.00754098j 0.00885759-0.00361396j -0.0123432+0.00472692j 0.00613601+0.0018624j -0.00282146+0.00880129j -0.0108164+0.0106028j 0.00460204+0.00267361j 0.0131021+0.00415419j 0.00369431-0.00464276j 0.00248078+0.00202354j -0.00361927+0.00265621j 0.00207005-0.000258783j 0.000171745-0.00151975j -0.00600392+0.00132136j -0.0138763-0.00359352j 0.00412685-0.0163946j -0.00563604+0.000520118j -0.00952669+0.0143435j -0.0182936-0.00131074j 0.0211864-0.00459689j -0.0020513-0.00502401j 0.00922203-0.0121412j 0.00426923+0.00475673j -0.0189929-0.000406719j 0.00010928-0.00472086j 0.0120538-0.0103375j -0.000255869+0.00210968j -0.00159026-0.000441389j -0.016122+0.0027993j 0.0364037-0.00218079j 0.00483332-0.0301192j 0.0130775+0.0174998j 0.00220756+0.00216758j -0.0115331-3.78236e-05j -0.00402729-0.00242093j 0.00610992-0.0247354j -0.0126873-0.00325635j 0.0171236-0.00328369j 0.000849351-0.0100488j 0.00174968+0.000543581j -0.00950203-0.00724817j -0.00752962-0.0164803j 0.00206109-0.00815673j -0.00805303-0.00477837j -0.00870177-0.020164j 0.00597699-0.00216775j 0.0110453+0.0226956j -0.0025687-0.0205793j -0.00529732+0.00457827j -0.00606015+0.00454683j -0.00320539+0.0121233j 0.00692542-0.0204931j -0.0153916-0.00653217j 0.0147651-0.000978994j -0.00278216+0.0112833j 0.000236037-0.00706666j 0.0118405-0.0024019j -0.00510566+0.0172775j 0.00585246+0.000235631j 0.00533648+0.00265408j -0.0160712-0.00120253j -0.00887207+0.0124844j -0.0116789-0.0131365j -0.00881087+0.00889771j 0.00671472+0.00768463j -0.0117832+0.0175821j 0.0113777-0.0133137j 0.0248784-0.00557183j 0.00309162+0.00750805j -0.000315523-0.0244855j 0.00867375-0.00515559j -0.000565319+0.00279073j -0.00759144-0.00650191j 0.00506504-0.00871836j -0.0109202+0.0154683j 0.00119774+0.00634551j -0.0165805-0.0100559j 0.0113443-0.00636725j 0.00468303+0.0144745j 0.0196028-0.00527811j 0.0105068+0.00620681j 0.00396041-0.00261901j -0.0167628+0.00897055j 0.00820961+0.00955238j -0.0072527+0.0236589j 0.0100212+0.00918076j -0.0150061+0.0225958j -0.0158427-0.00372699j 0.00756352-0.0304129j -0.00478034-0.0222742j -0.0530048-0.0219753j -0.00723259-0.00969438j 
0.0161842-0.000412565j -0.0903977-0.0014388j -0.0556493+0.00115982j 0.947021-5.61096e-15j -0.00876948+0.00139951j 0.0549346-0.00419517j 0.0172207+0.00318029j 0.0288433+0.00370298j 0.0297421+0.0028657j 0.162471-0.00515142j -0.135112-0.000260018j 0.0124617-2.83332e-05j 0.025156+0.000811709j -0.0198713+0.00178514j -0.00516929+0.00228699j 0.00171923+0.00918613j 0.00618504+0.00364877j 0.0134485-0.0030624j 0.00968991+0.0147029j 0.011855+0.0134735j -0.0107126+0.0136114j -0.00127073-0.05469j 0.042334-0.0152855j 0.0438487-0.0297011j 0.014404-0.00784758j -0.0536978-0.0371942j -0.00809675+0.0143393j 0.0740705-0.0448213j 0.037415-0.0138587j -0.0638615-0.0328807j 0.013842+0.0648513j 0.0160697+0.062307j -0.0080687+0.0091098j -0.0090885+0.0043456j -0.000541505+0.00719489j 0.00385139+0.00111575j -0.00102943-0.00914017j 0.00225341+0.0022138j 0.00678792+0.00441225j -0.00574566+0.00216022j -0.00593972+0.000295375j -0.00316277+0.00168251j 0.00453562-0.00481121j 0.00626023+0.0010509j -0.0220285+0.0134541j -0.00408079+0.00697125j 0.00243794+0.00508061j -0.00121317+0.00165438j -0.0042245+0.0224695j 0.00515612+0.00982034j 0.0166792-0.029879j -0.00531425+0.00116065j 0.0195529-0.00667368j -0.0419563-0.0175517j -0.0159076+0.0180185j 0.00504128-0.00114034j 4.03007e-06+0.0124635j -0.00224543+0.000855368j -0.00954089+0.00760682j 0.040083-0.00452387j -0.0154098+0.0150967j -0.0124643+0.00730668j 0.0228766-0.00162508j -0.000717243+0.00262533j 0.0202459+0.00791857j 0.00271098+0.0396144j -0.00508871-0.0081567j 0.00274643+0.0257505j 0.0178376+0.0272397j -0.0157229-0.0113232j -0.0119614+0.0128474j 0.00324667+0.0270438j -0.00913166+0.0142363j 0.0229888-0.0256923j 0.00758465+0.00273939j 0.00913486-0.00367639j -0.0137766+0.00606275j -0.00596938-0.00512792j 0.00686208-0.000496264j 0.00382752-0.00277258j 0.00260088+0.00520315j -0.00137862+0.000447645j 0.00106461+0.00299859j -0.00424175+0.00715112j -0.000534056+0.000574477j 0.00607484+0.000591761j -0.00183335-9.61739e-05j 0.00233305+0.00323672j -0.0021367+0.00773646j -0.00117857-0.000597619j 0.00718887+0.00475698j -0.00329924-0.000143762j 0.00135921+0.00783207j 0.00566598+0.00212584j 0.00357283+0.00207741j -0.000532055+0.000377058j -0.0017531+0.00587126j 0.000717701-0.000179628j -0.00632327-0.000664732j -0.0113153+0.00401798j -0.00500337+0.000210415j 0.0098313-0.00270169j -0.00303778+0.000266859j 0.0117388-0.000833026j -0.0109275+0.0108424j -0.00861481+0.00848945j -0.00230073-0.00152582j 0.0247518-0.0158455j 0.0067444-0.0108497j -0.00642877-0.00352205j 0.00567034-0.00915389j -0.00387085-0.00138675j -0.00642649+0.00127668j -0.00557441+0.00496295j -0.0119462-0.00684646j 0.0102902+0.00732384j 0.0138205-0.00755232j -0.000549513+0.00816801j 0.00887212-0.000890971j -0.0140656-0.0173147j -0.00489894-0.00419952j -0.00308133+0.00450562j -0.00980414+0.0046876j -0.000337212+0.00814583j -0.00342721+0.00590886j 0.00890539-0.00695774j 0.00926892-0.00160238j 0.00170199-0.00624943j 0.00344154+0.00146406j -0.00378932+0.00161055j -0.00295561-0.000565999j -0.00195189-0.00594274j -0.0113228-0.00260691j 0.00694722-0.000549113j -0.00959403+0.00238891j 0.000919326+0.00280945j -0.0010769-0.00264023j 0.0026858+0.00358544j -0.00211482-0.00278465j 0.0228465+0.00489482j 0.000224972-0.000234636j 0.00297052+0.00457703j -0.00280408-0.0110343j 0.00642263+0.00829869j -0.00130922+0.0139317j -0.00474066-0.0134826j 0.0019612+0.00335087j -0.00244032-0.000544439j -0.00393643+0.00155007j 0.00182618-0.00201243j 0.0057983+0.00412829j -0.0120258+0.00761958j 0.00326774+0.00673293j 0.000402844-0.0206012j 0.00127125+0.0250179j -0.00792132-0.0032926j 0.00629691-0.00905341j -0.00873746-0.002193j 0.00628709-0.0154104j 0.00543681-0.0211275j -0.00932755-0.00152535j 0.0150099-0.0112935j 0.00142983-0.00994826j -0.00692255+0.0076987j -0.00050968-0.00110183j 0.000669668+0.0085598j 0.00184425-0.000204833j -0.0154625+0.00639599j 0.016685-0.00689603j -0.00687051+0.0021783j -0.0120524-0.000413473j -0.00756058+0.0097487j -0.00110262+0.0154462j -0.000878522+0.00510955j 0.0136346-0.00441256j -0.00398765+0.0042054j 0.0158814+0.00409211j 0.00514963-0.00227163j 0.000749294-0.000225364j -0.00070588-0.0139779j -0.000848506+0.00252899j 0.00645887+0.015468j 0.000804867-0.00143127j 0.000346065+0.0152819j -0.00414933-0.00349249j 0.0123443-0.0225325j -0.000537551+0.00399277j -0.0325453-0.0121834j 0.00819588+0.00209986j 
0.0126524+0.00190956j -0.271336-0.0071487j 0.69868+0.00345395j -0.00876948-0.00139951j 0.528488+3.60476e-15j 0.184032-0.00208396j -0.0356259+0.0104245j -0.175546+0.029574j -0.10294+0.000222271j 0.0885232+0.0140808j -0.0343399+0.0105914j -0.0871661+0.00721369j 0.0752335+0.00861034j -0.0185066+0.00682151j 0.0623037+0.0283351j 0.014473-0.00844663j 0.0098788+0.0150404j 0.0181552+0.00192979j -0.0379132-0.00243496j 0.0614534-0.0512886j -0.00410058-0.0257905j 0.00784105+0.0454247j -0.0732826-0.000270931j -0.0012734-0.0158299j -0.0435587+0.0132765j 0.00892937+0.0180887j -0.0241576+0.00929022j -0.014951+0.0207382j -0.0228767-0.0162939j 0.0154313+0.0121774j -0.00848529-0.0168948j -0.000998916+0.00851858j -0.0171089+0.0165344j -0.0355565-0.0473944j 0.000610462+0.0111779j 0.00553432-0.0086239j -0.00678954+0.00371041j 0.012797+0.0116684j 0.0204462-0.0136842j -0.00726273+0.00619022j -0.0280318-0.0232592j 0.0111009+0.00222508j 0.000724863+0.0130776j 0.0199608-0.0182802j -0.000947239-0.0287753j -0.0235716-0.00317786j 0.00597055+0.00323595j 0.0344426-0.00300751j -0.0153173+0.00239845j 0.00869467-0.0143339j -0.00404661-0.0164679j -0.0337974-0.00280954j 0.00686063+0.011527j -0.000943272-0.00263677j -0.0421579+0.0238097j 0.0174704+0.00552359j 0.0166584+0.00378368j -0.0233999+0.0223283j -0.0205661-0.0071038j 0.0041305+0.0272996j 0.0117423+0.019694j -0.000613746+0.0362234j 0.0129692+0.00352253j -0.0100777+0.0044856j -0.0129739-0.00732362j 0.00235507+6.06278e-05j 0.000266373+0.00298961j 0.0099454-0.00485298j 0.0207759+0.0154305j -0.00679374+0.0039091j -0.00702325+0.0148997j -0.021157-8.82027e-05j 0.000248224+0.00241894j -0.0063619+0.00239364j 0.00808717-0.00846107j 0.0176429-0.0132196j 0.00495696-0.0086448j -0.00230736-0.02377j 0.00499067+0.000942221j 0.0102062-0.00812057j 0.00330643+0.00596081j -0.00561735+0.00378259j -0.00376724+0.0162711j -0.0041375+0.0191721j -0.00529693+0.00929287j 0.0165263-0.00219904j 0.00312507-0.000460687j 0.001807+0.0128463j 0.00652805+0.00524328j -0.00913905+0.00824759j -0.00358423+0.00329358j -0.0178421-0.00532789j -0.0109249+0.00250379j 0.0109963+0.0119311j -0.000444269+0.00453863j 0.00555933-0.0126735j 0.0197408-0.00541534j -0.00422445+0.00430165j -0.00397732+0.000876076j -0.0103215-0.00266014j 0.010196-0.012319j 0.00203965-0.0081684j -0.00771262+0.010241j -0.00501992+0.00690893j -0.00658582-0.0170825j 0.0202659-0.00254074j -0.0161415-0.00528322j 0.00771489-0.00534674j 0.0122377+0.00139935j -0.000844747+0.0133104j 0.0073292+0.00478802j 0.00989182-0.00621124j 0.010737+0.0144199j 0.00706736-0.00817322j 0.0236207-0.018591j 0.011198-0.0249249j -0.0207536-0.00446617j -0.0163234-0.0009965j 0.00268259-0.00104813j -0.0159829-0.0151392j 0.0053982+0.00848152j -0.00232472-0.00266112j -0.00535729+0.00135863j 0.0086214-0.00168997j 0.0104583+0.00840666j -0.0029583+0.00415178j -0.0143303-0.011594j 0.000622035+0.0231333j -0.00401698-0.00629095j -0.00757595-0.00905433j -0.0150614-0.000626846j -0.00762021-0.0016193j -0.00853427+0.005557j 0.00200849+0.00684999j 0.00435711-0.00734147j -0.00436429+0.00852887j 0.00439406-0.0111672j -0.00836578+0.000440047j 0.0108797+0.00756524j 0.00660664-0.00331671j 0.00471891+0.00122888j -0.00327373+0.00174638j -0.00114355+0.0119136j 0.0134678-0.00576522j -0.00768383-0.00445242j -0.00212964-0.00677467j 0.00369508+0.0042377j 0.00381804+0.000489149j -0.000951741+0.00177021j 0.0103765-0.0179292j -0.00591284+0.00197117j -0.0108984+0.00517461j -0.0121682+0.000470963j 0.0062239-0.0109587j 0.00187414-0.000612191j 0.00127592-0.0111671j -0.0018853-0.00189383j -0.00612358+0.00313292j -0.00433519-0.00228223j -0.0101754+0.00295702j -0.00492747+0.00821331j -0.00645374+0.00105996j 0.00438721+0.00585775j -0.00427588+8.49346e-05j 0.0115631-0.000124346j 0.0122046+0.00488249j -0.00070339-0.0149201j -0.00115689-0.00971768j 0.000232178+0.0114658j 0.00190776-0.00232072j 0.00254585-0.0025906j -0.0172977+0.0248297j 0.00290702+0.00212575j -0.0131083-0.0174751j 0.0162173+0.0019568j -0.0162678+0.0207296j 0.0184801+0.0015396j 0.0128228+0.000919889j 0.0214953+0.00907564j -0.0227211+0.00270672j 0.00686712-0.00207101j 0.000610005+0.0285285j 0.00541126+0.00384091j -0.0198138+0.015532j -0.00136379-0.0390965j 0.0160548-0.0440086j -0.014203+0.00386947j -0.0618447-0.0232229j 0.0426798+0.0124184j 
