-0.0616403+2.11636e-15j 0.159163-0.00229041j -0.0409068-0.00374206j -0.0748238+0.00106286j 0.504574-0.00996082j 0.34444-0.00280948j 0.10205-0.00119763j 0.254737-0.00271949j 0.119314-0.0200178j 0.101883-0.00868955j 0.138483+0.00673469j -0.0376513+0.00785152j -0.0384767+0.0111321j 0.00186364-0.0152795j -0.145625-0.00726913j 0.0612124+0.0002356j -0.0789642-0.00916978j 0.0338795+0.017795j -0.105246+0.00638657j -0.0587815-0.0078705j 0.0217673+0.000957683j 0.0238363+0.00315869j 0.0129081-0.00713751j 0.0520496+0.00415186j 0.00133204-0.0109978j -0.000441997+0.00823875j 0.0187982+0.0210572j 0.0173267-0.008822j -0.0201362-0.0105024j 0.00391076+0.00321105j -0.04123-0.0139053j -0.0231121-0.00412003j 0.0322162+0.00646822j 0.00412014-0.00915689j 0.00048562-0.0362227j -0.00786829+0.0243426j -0.0232631-0.00858989j 0.00193504-0.0100081j -0.0130002+0.0014909j -0.0242347-0.016648j -0.0238002+0.0187041j 0.0307252-0.0427141j 0.0154286+0.0566429j 0.0479514+0.00493884j 0.0262065+0.0499358j 0.00360934-0.0604565j -0.0270894-0.120474j 0.0526753-0.0386341j 0.0161137-0.0163892j 0.0229716+0.0411599j -0.00966834+0.008217j 0.00269696-0.0259272j -0.042986-0.00490945j -0.0171541-0.0282215j -0.0195448+0.019639j -0.00448062-0.0277824j -0.0100137+0.0145881j -0.00523978-0.00491026j -0.0106392-0.00346329j 0.0175062-0.022635j -0.0217561-0.0318727j 0.000125849+0.026066j -0.00129808-0.00666069j -0.0239695+0.032027j 0.0181475+0.0157662j -0.024636-0.0233363j 0.00396196-0.00395558j 0.0192496-0.00753229j -0.00604382-0.00525193j 0.00975848+0.006299j 0.027867+0.00610906j 0.0105593+0.00129462j 0.0029256+0.0131694j 0.0134033+0.0130687j 0.000707645-0.0100953j -0.00964888+0.00345498j -0.00614063-0.00890579j -0.0177426-0.000468545j 0.0153533-0.00716321j -0.00098575+0.00276146j -3.87181e-06-0.0148238j -0.00418344-0.000982778j -0.0158336+0.00257453j 0.0179939-0.0140677j 0.00449142+0.00152954j -0.0139957+0.0172579j -0.00229916-0.0122024j 0.00796302+0.00664478j -0.00742704+0.00316397j -0.00452187+0.0140587j 0.0137792+0.016682j -0.00644091-0.00520468j 0.00638984-0.0118778j -0.00214201+0.0157979j -0.00333809+0.0121531j -0.025156-0.0216687j -0.0232825-0.00839079j -0.0108016-0.011807j -0.0209516-0.0268032j -0.0123153-7.89787e-05j 0.0178125-0.00642266j -0.0260752+0.00147858j -0.0386496+0.0522761j -0.0187621-0.0161685j 0.0302082+0.0495667j 0.0187371+0.00211995j -0.0389515+0.00915007j 0.0139554+0.00290338j -0.0538965+0.0450456j 0.0572003-0.155871j -0.0232071-0.0160876j 0.04295-0.0814201j -0.0796184+0.039669j 0.194773+0.115406j 
0.159163+0.00229041j 0.137443-2.65066e-15j 0.204252-8.25211e-05j 0.112197-0.000533055j 0.155738+0.00682713j -0.0531679+0.00431366j -0.603462+0.0125553j -0.0621652+0.0175701j 0.282379-0.00447512j 0.092888+0.00202184j -0.0136774+0.00856645j -0.0287606+0.000594586j 0.00395881-0.00500373j -0.020485+0.0113901j 0.0018432+0.00204571j -0.0305505+0.00119906j 0.0888567-0.0202396j -0.149132-0.0153389j -0.0775536-0.00519701j 0.0934552-0.0070977j 0.0460416+0.00594027j -0.000944309+0.0071627j -0.0254011-5.40794e-05j 0.0244215-0.0053869j 0.0281777+0.0134745j 0.0118167-0.0110646j 0.00831236+0.00368868j -0.00915167-0.0101883j 0.0207125-0.00799935j 0.00355983+0.00225149j 0.00287863-0.00771621j -0.00946517-0.0112969j 0.0127366+0.0267394j -0.01702+0.00385228j 0.000496203-0.0093423j -0.00847915-0.00752489j 0.0148059+0.0259574j 0.0010764+0.0372704j 0.0484168-0.0171466j 0.0108833-0.0268807j 0.0141139+0.0425258j 0.0426688+0.028596j 0.000297275-0.00209319j -0.0351604+0.0491894j 0.0191328-0.055778j 0.00449383-0.0730407j 0.0659371+0.00130127j 0.0285867+0.100357j 0.0205901+0.0359727j -0.0169474+0.0224011j -0.0134084-0.0465121j -0.0142062-0.000834317j -0.0150437-0.0189458j 0.0308463-0.0124759j -0.0351019-0.0132063j 0.0184936-0.00051855j 0.00950605+0.0275431j -0.0188327+0.0151525j -0.00571483+0.00934959j 0.0011122+0.0182564j 0.0306226-0.00480853j -0.0103328+0.0124773j -0.00777539+0.00135737j -0.00507128-0.00427865j 0.001108+0.0141441j -0.00487384-0.00569773j 0.0080226+0.0044213j -0.000302651+0.0192845j -0.00800352-0.00568626j -0.00208372-0.00248071j 0.0103507+0.0188605j 0.0145756-0.00633646j 0.0032246+0.0125043j -0.00376002+0.00773997j -0.0099562+0.00640385j 0.00232184-0.00521463j 0.00497845+0.00434797j -0.0118314-0.00933416j -0.00455538+0.0132952j 0.0168822-0.00815742j 0.00878875-0.0226779j 0.00491188-0.00830177j -0.00296586+0.0148295j -0.0150597+0.0183852j 0.00261577+0.00139544j -0.00395564+0.00745187j 0.003956+0.0173287j -0.0106384-0.00315489j -0.00542704+0.000107866j -0.00349859+0.00787131j 0.0212012+0.0299697j -0.0145904+0.0245382j 0.00900272+0.00861298j -0.0244502-0.0226319j -0.00901773-0.00372098j -0.0058971+0.0175805j 0.000431333-0.0132217j -0.000820162-0.013273j 0.0222517+0.00842687j 0.0118748-0.00278327j 0.014232+0.0375722j 0.026068-0.0158265j 0.0175031+0.0217583j -0.0262806+0.0651495j 0.0240547-0.00646109j -0.0441789-0.00690889j -0.0138749+0.0162851j 0.0182326+0.0125365j 0.0254878-0.137753j 0.0643812-0.0296264j 0.0607005-0.0842647j -0.0254151+0.0435483j -0.177475-0.0952038j -0.0733548+0.0306623j 
-0.0409068+0.00374206j 0.204252+8.25211e-05j 0.614024+1.87871e-15j 0.328803+0.00204597j -0.199267-0.00271252j -0.34885+0.000597377j 0.403663-0.00787361j 0.0622345+0.00473691j 0.167882-0.0103755j 0.119579-0.00481338j 0.0636321+0.00554769j -0.0850062+0.00713895j -0.00884733+0.00388819j -0.0426811-0.00229075j 0.0134333-0.0063029j -0.0331645+0.0026825j -0.027365-0.0018495j 0.121809+0.0123842j -0.0584103+0.000738146j 0.0274806-0.00696411j 0.0314431+0.00827318j 0.0108223-0.00373301j -0.00603224-0.00345993j 0.0426438-0.00377335j 0.0304419+0.00406704j 0.00994294+0.00540109j 0.0204624+0.00192005j -0.00632528-0.021751j -0.00479651-0.0268479j -0.019615+0.00864185j -0.0118851-0.0138368j -0.0218044+0.0019369j -0.0189122+0.00763361j 0.00335679+0.00516694j -0.0153617-9.33251e-05j -0.0264887+0.00854296j 0.0153211+0.0299384j -0.0192706+0.00312849j -0.00794938+0.00529648j 0.0309654-0.0384114j 0.0116265+0.0102296j -0.0191499-0.00181361j 0.0124078-0.0300985j 0.0395378+0.0501047j 0.0116252+0.0504787j 0.0151406-0.00512882j 0.00520723-0.00518157j 0.0143909-0.0482169j 0.011034+0.00585819j 0.00080637+0.0174881j -0.00374953-0.0143245j -0.00538014-0.00615451j -0.0163857-0.0143332j 0.00336442-0.0130993j -0.0223905-0.00109195j -0.00611176-0.00586477j -0.0046845+0.0215018j -0.0136315+0.00427339j -0.0138958+0.00111614j 0.000307141-0.00176403j 0.00874883-0.00419583j 0.0132083+0.0119747j -0.00445415-0.0028833j -0.00982674+0.0137878j 0.0166528+0.0027203j -0.0121147-0.00181396j 0.00836452+0.0117059j -0.00790565+0.0146868j -0.0108539-0.00378241j -0.00711922+0.00645551j 0.0163848-0.00314613j -0.00589188+0.00890988j 0.0173232+0.00396112j -0.0137581-0.00574373j 0.00242571+0.00111521j 0.000579522-0.0173361j 0.00209107-0.00176043j -0.00363043+0.000164269j -0.000814143+0.0167077j 0.0160624-0.00418198j 0.00321432-0.00776608j -0.0209184+0.00719144j -0.00341483+0.00112032j 0.0341292-0.000288771j 0.00750396+0.0126333j 0.0223497+0.007235j -0.00326064+0.00953316j -0.00964483+0.00680292j 0.000149023-0.0169768j -0.00289489-0.0264385j 0.00419455-0.00339063j -0.00200046-0.0141626j 0.0203545+0.00845232j 0.00243244+0.0106478j -0.0102088-0.0204758j -0.00320801+0.00684139j -0.00863974+0.0251582j -0.0180325+0.00353146j -0.00211301-0.00612743j 0.00969314-0.00573603j -0.013492-0.0202315j 0.00471451-0.0135034j -0.0109452-0.0030092j -0.0120031-0.00582399j -0.0106288+0.0457415j -0.00599347+0.00205434j -0.0261615+0.0304755j -0.0195729-0.00128149j 0.00403057-0.0106158j 0.029431-0.0403626j -0.0222599-0.00224292j -0.00153446-0.0506972j -0.0441218-0.00126891j 0.0528815+0.0443327j 
-0.0748238-0.00106286j 0.112197+0.000533055j 0.328803-0.00204597j -0.190495-4.46249e-14j -0.553053-0.000153195j 0.646301-0.00037479j -0.108525+0.00389441j 0.0701653-0.000225956j 0.00863579-0.0045339j 0.0512458+0.00236476j -0.0514935+0.00905318j -0.026517+0.00727856j -0.017922-0.0107404j 0.128476-0.0119522j 0.11718+0.00611856j 0.0561428-0.00859256j -0.0853557-0.00545869j -0.00968152-0.00106952j -0.0106727-0.000428857j -0.0247304-0.000256097j 0.00850534+0.00456325j -0.0179327-0.0097573j 0.00661971-0.00131249j 0.00694396-0.0121363j 0.0238786+0.0014885j 0.00649225-5.4011e-05j 0.0174523+1.83342e-05j -0.0190565-0.0120332j 0.0155628-0.036811j -0.0306413-0.00525649j 0.00995329-0.0450045j -0.0231666+0.0470642j -0.0241359+0.00054383j 0.0723724+0.0301286j -0.0277993+0.00857227j 0.0407616-0.0117776j 0.00248544+0.00711083j 0.0147442+0.020875j 0.0452332+0.0232742j -0.0376969+0.0312465j -0.0255692+0.0324975j 0.0330356+0.0276849j 0.00514036+0.0431468j -0.00361631-0.0414959j 0.000595858-0.028583j -0.000128917-0.0121607j 0.00208527-0.0182316j 0.00692332+0.00429208j -0.000708465-0.00735505j 0.00201962+0.0109196j 0.00445382-0.00218909j 0.00099189-0.00268541j -0.00488358-0.00796254j -0.00925622-0.000783796j -0.0114067-0.00299377j -0.00552559+0.00850019j -0.00276635+0.00789916j -0.00188959-0.00421321j -0.0092766+0.0125413j 0.000805278-0.00166996j 0.0133981-0.00208002j 0.0117714+0.0148858j -0.00108242+0.0109394j 0.00626522-0.00579484j 0.00766177+0.00348438j 0.005759-0.000431106j 0.0178191-0.00443863j -0.000639312-0.00178834j 0.0116339+0.00308505j -0.032865+0.0350485j 0.00921104-0.0027378j -0.000280702+0.000404755j 0.0153047-0.00701923j 0.0087311-0.0222593j 0.0206462-0.00488366j -0.00795889-0.00443623j -0.0350246-0.0339973j -0.00195702+0.00671364j 0.0127244+0.00670479j 0.0117373+0.00695064j -0.000349607+0.00635777j 0.0140917-0.00701903j -0.0291613+0.0155902j 0.00356822+0.00178886j -0.00288905+0.00514059j -0.0138652-0.0051996j 0.0206382-0.00987216j 0.00803286+0.00967753j 0.0193949+0.0320639j -0.00574136+0.000995368j -0.000794169+0.0202204j 0.00885956-0.0114841j -0.016839-0.00717313j -0.00793677-0.01763j 0.00639008+0.0196006j -0.00912913+0.0143685j 0.012371-0.034796j 0.0283998+0.000728893j 0.00568702-0.0364565j 0.00305298+0.00236763j 0.00409924-0.00976263j -0.00229339-0.0022733j -0.00170138+0.0155254j -0.0125149-7.89155e-05j -0.00151672-0.0145901j 0.0224929-0.0241998j 0.0174563-0.00518053j 0.00165547+0.00968812j -0.0160329-0.00447151j 0.00522844-0.0237236j 0.0129252-0.00546087j 0.00855186+0.00817217j -0.0123033-0.000615942j 0.0154958+0.00810015j 
0.504574+0.00996082j 0.155738-0.00682713j -0.199267+0.00271252j -0.553053+0.000153195j -0.164604-5.79658e-15j -0.0874943-0.00244965j 0.280157-0.00196047j -0.157828+0.0183884j 0.307718-0.0032051j 0.0473397-0.00219843j 0.097112-0.00597417j 0.137681-0.00147268j 0.0771456-0.00985424j -0.0218136+0.00928094j 0.0210095-0.00211443j 0.0417254+0.0170291j -0.0616366+0.00210886j 0.062546+0.00554318j -0.0454481-0.00193578j 0.115281-0.00400063j 0.0464766-0.00740846j 0.0405003+0.0158732j -0.0636241+0.00186863j 0.0292897+0.00782893j -0.0125857+0.0201769j 0.0064509-0.0128124j -0.011337-0.00700665j 0.00944635-0.0110123j -0.000443589+0.00257321j 0.00260505+0.0110082j 0.0113252+0.0101495j 0.00856264-0.0038933j 0.00380946+0.0279687j -0.00178201-0.00145201j 0.0344793-0.0227634j 0.0368096-0.0360875j 0.0102794-0.02569j 0.0334054+0.0460355j -0.00832152+0.0239364j 0.0245708+0.0157873j -0.0141757-0.0167937j -0.017451-0.0198979j 0.0254035-0.00273299j 0.00306432+0.0355255j 0.00819551+0.0122507j 0.0236231-0.0124386j 0.023069-0.00572981j 0.0107408-0.0158124j 0.0147413+0.034894j -0.000891424-0.00751971j -0.0163272-0.0304347j -0.0206807-0.00065503j -0.0103854-0.00404705j 0.0510956-0.0076738j -0.00384517-0.0070553j -0.00445456-0.00452811j 0.0161329+0.0181968j -0.014411+0.0185515j -0.00832984-0.00548706j 0.00769915-0.00317199j 0.0024778+0.00302317j -0.018844-0.00207979j 0.00477643-0.025245j -0.00128279-0.0140129j -0.00331557+0.0196432j -0.0214261-0.000161099j 0.00243029+0.0056401j -0.000507462+0.0137625j 0.0210687+0.00795186j 0.00634104-0.0045676j 0.0277266+0.00510334j -0.0104967-0.00201617j 0.013616+0.00606594j -0.0158708+0.00300234j -0.0192826+0.00233119j 0.00429321+0.00163598j 0.00577302+0.0220803j 0.00827574-0.0183924j 0.00483814-0.0166969j 0.000684483-0.00919745j -0.010343+0.0128575j 0.0247255+0.00172532j -0.0129323-0.0065614j 0.00818413+0.00518069j 0.00540638-0.00103577j -0.0130779-0.00702765j -0.0128728-0.00542656j -0.000365942+0.00178971j -0.00641694+0.0264697j -0.00288117+0.0119238j 0.000470129+0.0147486j 0.00397984-0.0107611j 0.0016617-0.00686098j 0.00235225-0.0100298j 0.00716738-0.0118146j -0.00291119+0.00188633j 0.00456512+0.00430639j 0.0123798-0.0108556j 0.00156784-0.0137327j 0.0059874+0.00938829j 0.000218751+0.00749428j -0.0114372+0.0150778j 0.0106665-0.0127556j -0.0169416+0.0106483j -0.00600925+0.0222689j -0.0152409+0.00115345j -0.0207515+0.035334j -0.0070164-0.00899184j 0.0267715-0.039664j 0.0247571-0.00252144j -0.00940121-0.0312265j -0.00833534-0.0307083j -0.0655621-0.0300426j -0.00857817+0.0221143j 
0.34444+0.00280948j -0.0531679-0.00431366j -0.34885-0.000597377j 0.646301+0.00037479j -0.0874943+0.00244965j 0.33031+1.2915e-15j 0.201641+0.000704091j -0.167153+0.0145037j 0.176921+0.00264477j -0.0687622+0.00482868j -0.0769444-0.00604222j -0.0842184+0.0153781j -0.106231-0.0103628j 0.0995521+0.00943776j -0.0632281-0.000245305j 0.0244197-0.0207297j -0.0930137-0.00594935j 0.0404265+0.000852326j -0.0195154+0.00065046j 0.0934835-0.00186466j 0.0198043-0.0151855j 0.00430393+0.00887739j -0.0383759+0.00256893j -0.0168706+0.00901619j -0.0257576+0.0340433j -0.00954511-0.0506322j -0.000367179+0.0358592j -0.0202544+0.00674025j 0.0449499+0.00551549j 0.0727027+0.00341559j -0.0119343+0.0106784j 0.00512624+0.0196818j -0.0191405-0.0058651j 0.0311454-0.0104015j -0.0390549+0.0177128j -0.0323615+0.0359939j 0.0256166+0.0451716j -0.0477025-0.0185243j 0.0246046+0.00226133j -0.0254898-0.00843859j -0.00574525+0.0283886j -0.00063331+0.0406935j 0.0077654+0.0197679j -0.0133388+0.0131248j 0.00744517-0.00819717j 0.0172372-0.00749162j 0.0119169-0.0110617j -0.0010405-0.00718523j 0.0127609+0.0223631j 0.000427316-0.0117105j -0.0162793-0.0158222j -0.0111493+0.00122371j -0.00622101-0.000255079j 0.0337255+0.00583694j 0.00918049-0.0136856j -0.00563446+0.0177269j 0.00871848+0.00394494j -0.0108476+0.0215318j 0.0156727-0.0102453j -0.00144496+0.0108936j 0.00718386+0.00709598j -0.025937-0.0115224j -0.0199693+0.0204878j 0.0109498+0.00525006j -0.00818027+0.0231129j 0.022574-0.00486191j -0.00500897-0.0145749j 0.0185846-0.0298819j -0.0199212-0.00869948j 0.0262829-0.0136334j 0.00738753+0.0108019j -0.0136556+0.00932345j -0.00781046-0.0183227j 0.0321616+0.0199831j -0.0127701-0.000675872j 0.0132223+0.0029296j -0.0117055+0.00958072j 0.0048283+0.00799694j -0.0158517+0.018647j -0.0051562-0.00389151j 0.00729156+0.0120418j -0.0332516+0.0114355j 0.00226981+0.00164483j 0.0153298+0.0231715j 0.0110248-0.00545417j 0.0173952+0.0132504j 0.0205156+0.0122705j -0.00140794-0.00582383j 0.0162926-0.0273584j -0.00730103-0.0186112j -0.000767642-0.00895221j 0.00224945-0.00186671j 0.00546205+0.0036089j 0.00749567-0.00140394j 0.00548784+0.00333744j 0.00868021-0.00289309j -0.00707463+0.00246768j 0.00389952-0.00509885j 0.00714631-0.0352601j 0.00424183+0.00106544j 0.00348462-0.022534j 0.00996899-0.0122097j 0.00992835-0.000719737j -0.0146877+0.00192672j -0.0105104-0.0110416j 0.0166713-0.021599j 0.00331697+0.0270032j -0.0152324+0.00111337j 0.00945272-0.0287164j 0.0106342+0.00443488j 0.00449022-0.0101495j -0.00667841-0.00203991j -0.0308773-0.0173069j -0.0184434+0.00364429j 
0.10205+0.00119763j -0.603462-0.0125553j 0.403663+0.00787361j -0.108525-0.00389441j 0.280157+0.00196047j 0.201641-0.000704091j 0.118299-2.10292e-15j -0.394231+0.00984302j -0.0877681+0.0204876j 0.176613-0.0378449j 0.093149-0.0104583j -0.0569551-0.022192j -0.038157-0.0028j 0.0295967+0.00277089j -0.0834398-0.00323655j 0.0335173+0.00332993j -0.0306092+0.000420564j -0.000218747+0.00441454j 0.137059-0.00236585j 0.0989284-0.0139588j 0.0751506+0.0378102j 0.055366+0.0121652j -0.00165623-0.00249823j -0.039811+0.0147882j 0.016334-0.0125443j 0.0376766+0.00099219j 0.0521304-0.0472514j 0.0500845-0.00994563j -0.0555819-0.00149206j -0.0129207-0.0171482j 0.0216467+0.0204613j 0.0290592-0.00527542j -0.00958838+0.00616088j -0.0142859-0.0169775j 0.00326445+0.0145116j 0.0191911-0.0212705j 0.000436873+0.0117383j 0.00519255+0.0228895j 0.00524184+0.00892172j -0.00413246+0.00542851j -0.000935709-0.00134175j -0.0142953+0.00934824j 0.00240999+0.0102759j -0.0186531+0.015998j 0.00656884+0.000518803j 0.00586421-0.000613787j -0.00145199-0.00560589j -0.00407592+0.00111861j 0.0150547-0.00926829j -0.02814-0.050469j -0.0173059-0.012398j 0.00197681+0.0144655j 0.0183434-0.00307007j 0.00912934-0.00881045j 0.0443712+0.00976287j 0.0219024-0.0258616j 0.00663563+0.0143445j -0.0150653-0.0184384j 0.0149606-0.00480147j 0.0162438-0.0017723j 0.0162592+0.0136376j 0.0247665-0.0295096j -0.00224884+0.00349677j -0.00174516+0.000233103j -0.0176062-0.0229618j -0.0394044-0.00158216j 0.0238001+0.0161933j 0.0160089-0.00699914j -0.0166891-0.00410949j -0.0362243+0.00932911j -0.0282648+0.0196808j 0.00122817-0.0039394j -0.00339437-0.00876916j 0.0161224-0.00723846j -0.00629699+0.0123148j 0.0121036-0.00706385j -0.00691669-0.02897j 0.00774181-0.0107653j -0.00572182+0.000276328j -0.0139091-0.000244569j 0.000610124-0.00422683j 0.00277855-0.00314143j -0.00798846-0.00466277j 0.0102304+0.0121636j 0.00263496-0.0108j -0.00848754-0.00414406j 0.00550699+0.00218901j -0.00380797-0.00517234j 0.00365365+0.0030148j -0.00200738+0.00793979j 0.0025966-0.0170196j 0.00172548-0.00837932j 0.00387806-0.0155309j 0.00772642+0.00478692j 0.00899406-0.00405806j 0.0107097-0.0196162j -0.00243695+0.00186025j 0.0111846-0.0170607j 0.00242291-0.0210997j -0.00145947+0.00965768j 0.00317709+0.0174665j -0.016692+0.0102914j 0.0181577-0.0126417j -0.00272765+0.00346049j 0.00209975-0.0128239j 0.0025132+0.0030304j -0.00987127+0.0229246j 0.000864527-0.0129728j 0.022549-0.00728772j -0.000708318+0.0245095j -0.00964002-0.0127657j -0.00518243-0.0121137j -0.00867714-0.0134761j -0.0295934-0.00593705j 
0.254737+0.00271949j -0.0621652-0.0175701j 0.0622345-0.00473691j 0.0701653+0.000225956j -0.157828-0.0183884j -0.167153-0.0145037j -0.394231-0.00984302j -0.230763+1.25389e-13j 0.102015-0.00248757j -0.0201959-0.00339434j -0.0656888-0.00472722j 0.0270272-0.00360578j 0.0243382-0.00802667j -0.0106313+0.0129476j 0.0265953+0.00245792j -0.0151415+0.000432668j 0.0247227-0.00630124j -0.0549622-0.0098766j 0.0263679-0.00230879j 0.0992511-0.00569348j 0.0441297-0.00515353j 0.00783268-0.0210715j -0.0369803-0.00778033j -0.00945227+0.0222942j -0.00778778+0.00949294j 0.0132585-0.00163133j 0.0317569-0.0128993j -0.0138545+0.0255874j 0.0401831-0.0196714j 0.00160597+0.00613385j 0.0112495-0.000255787j 0.0176449-0.0105989j -0.00794434-0.0109923j 0.00694137+0.008315j 0.00162064+0.0116884j -0.0127107+0.00625017j -0.00120928-0.00750346j 0.0083768-0.00654278j 0.0121978-0.010264j 0.0271891-0.00343143j -0.00426141+0.042175j 0.0655503-0.0436096j -0.0389965+0.00495503j 0.0991433-0.0906894j -0.0251841+0.122579j -0.0772437+0.0303048j -0.159735-0.0974313j -0.0231798-0.0590548j 0.0181664-0.0223455j 0.0485335-0.000199487j -0.025778+0.0438818j 0.000959786-0.0196807j -0.0303382-0.00801649j 0.00973324-0.00445153j 0.042054+0.00804791j -0.0675578+0.0122087j -0.0053607+0.00768445j 0.00140116-0.00108799j -0.0245095-0.032402j 0.0259801-0.0383916j -0.016238+0.00321954j 0.0511231-0.022631j -0.00540813-0.00137086j 0.0177261+0.012049j 0.0438985-0.00437632j 0.00363891-0.00960549j -0.00247631-0.00268444j 0.000180413-0.0235976j -0.00587046+0.000149475j 0.0104914+0.00402484j 0.0265745-0.00600532j -0.0129271+0.0048101j -0.00853075-0.00345827j -0.0115419+0.00300104j 0.00476479+0.00129372j -0.00545999+0.0120844j -0.00318926-0.00939516j -0.0116345+0.000748621j -0.0127258-0.00447872j -0.0227215-0.00611877j -0.0112169+0.00721085j 0.0207191+0.000214952j 0.0172932+0.00439963j -0.000430119+0.0146608j -0.000392325+0.0022288j 0.0354724-0.00568726j 0.0119654+0.000365221j -0.00196098+0.00476109j 0.00710566+0.0119207j 0.0284556-0.00668322j 0.0154904-0.00155766j -0.0163163+6.38048e-06j -0.00865707-0.010897j -0.010834+0.0174636j -0.0240413-0.00330817j -0.0247988+0.00748995j -0.0258724-0.00619606j 0.00457051+0.0170427j -0.0266366+0.0130966j -0.0110486-0.00775372j -0.0228214-0.0155961j -0.0597021-0.00939316j -0.0974924-0.0133948j -0.0107411-0.0417589j 0.00298698+0.0218362j 0.0593612+0.0251827j -0.0567126-0.0692506j 0.0198356-0.0179989j -0.0727789+0.173335j 0.0028124-0.228195j -0.0819062+0.152095j 0.0320374-0.149474j 0.228313+0.0577307j 0.29039+0.0915704j 
0.119314+0.0200178j 0.282379+0.00447512j 0.167882+0.0103755j 0.00863579+0.0045339j 0.307718+0.0032051j 0.176921-0.00264477j -0.0877681-0.0204876j 0.102015+0.00248757j 0.284974-7.36217e-15j 0.104795-0.00242296j 0.045522+0.00408614j -0.0209684+0.00729268j -0.00249285+0.00317983j -0.0107362-0.00264703j -0.0185447-0.00100428j 0.0106755-0.000205247j -0.0139393-0.00857103j 0.0147656+0.00462215j -0.108212+0.00520824j 0.0342174-0.00498451j 0.039542+0.00232144j 0.0398989-0.0169219j -0.0194906+0.030493j 0.0871077-0.00194006j 0.0309435-0.0207828j -0.00282939-0.0078682j 0.0058417+0.008206j -0.00807398+0.00904172j -0.067123+0.0185109j 0.0291968-0.00419589j -0.0207561+0.0207105j -0.0108383+0.0128636j -0.0284071-0.021696j -0.00655712+0.00918679j -0.0284944+0.0210387j 0.0284774-0.016306j -0.032277+0.00291291j -0.0456048-0.00582963j -0.0025362-0.0153043j -0.0254506+0.0302051j -0.0181125-0.0228016j -0.0403275+0.0492664j -0.0175951-0.027015j -0.0787102-0.0564492j -0.0449254-0.0252709j -0.0255281+0.167436j -0.0351465+0.0345437j -0.137115-0.0362643j -0.0379664+0.000718392j 0.0334843-0.0277957j 0.043807+0.0117132j -0.0167363+0.0445826j 0.0541064-0.0132442j -0.00994848+0.0217934j -0.0172049+0.00283612j -0.0703129+0.0122794j 0.0106974-0.0321587j 0.0122859+0.0034725j -0.0133375-0.0116242j -0.0319385-0.000535286j 0.021869+0.0022202j 0.0155129+0.00177163j 0.0282447+0.000216756j -0.0081983-0.0175607j -0.0384836+0.0115365j -0.0087051+0.0110484j -0.0325993-0.00052954j -0.0288841+0.00649558j -0.00728928+0.00478717j 0.0211665+0.00112252j -0.0490541-0.0128707j 0.0199464+0.0167021j 0.0138342-0.015973j 0.0135818-0.0147356j 0.00893179-0.00342001j 0.0141729-0.0182142j 0.0116672+0.00455717j 0.0030421+0.0066019j -0.00671581-0.00907695j 0.00754434+0.000555493j 0.0202442+0.0114609j 0.00848011+0.00625698j 0.0171137-0.0054035j -0.0417078+0.000747659j -0.00984154+0.00144639j -0.00893346+0.00171431j -0.00366355-0.00495245j 0.0102661-0.00146882j 0.0175941+0.00369015j -0.0178628-0.0129144j -0.00726439-0.00315298j -0.017776-0.0125566j -0.0262747-0.00814557j 0.00549634+0.0118683j -0.00802552-0.00646134j 0.00883435+0.0104416j 0.034339+0.0263603j 0.00715209-0.012998j -0.00212651+0.0128452j -0.00761409-0.00379155j -0.0394622+0.026321j -0.0146827-0.0032145j -0.00249375-0.0254628j 0.0996908+0.00966693j -0.0540767-0.0705852j 0.0468884+0.0432037j 0.0328672-0.0244949j -0.00304496-0.00229935j 0.0281572+0.184145j -0.0970877+0.218384j -0.0512096+0.202213j -0.0533691+0.0680256j 0.286524+0.0868925j -0.217804-0.0548973j 
