-0.0154329+2.47025e-15j -0.158126-0.0116279j -0.00357188+0.0417039j 0.0237678+0.0226103j 0.0477689-0.00921461j 0.0587803+0.00385282j -0.0222371+0.0576163j 0.00825086+0.0670789j -0.0976533-0.0778236j -0.0414083+0.0130677j -0.0853375-0.00400824j -0.0126245-0.00679144j 0.0142639-0.0168995j -0.106423-0.110901j 0.00107083+0.0475209j 0.00440146+0.0551375j 0.014392-0.00152982j -0.00689629+0.00985994j 0.0247027+0.0175943j 0.0487112+0.021728j 0.0547475+0.0438777j -0.0569256-0.0262943j -0.0412609+0.026712j -0.00350261+0.0135549j 0.00717872-0.00181798j 0.0167967-0.0700175j -0.083635+0.0121222j 0.0175516+0.0495607j -0.0286214-0.0485974j 0.0119765+0.0533789j -0.0852512-0.0382402j -0.04256-0.0202138j 0.0175372-0.04539j 0.0154756-0.0153146j 0.0174711-0.0164303j -0.0388214-0.0280432j 0.00538549+0.0363953j -0.0150575-0.0708857j 0.00126926-0.00314821j -0.000240395-0.0254284j 0.0305252-0.0118817j 0.00300291-0.0393799j 0.00239927+0.0068281j 0.00576287-0.0246431j -0.00181132+0.0324914j 0.00148401-0.0189806j -0.0274215+0.00578346j -0.0269281+0.0039424j -0.00494758-0.00135349j 0.00441877+0.0200316j -0.0278859+0.0198899j -0.0262597+0.00552339j 0.0260555-0.00141083j 0.000533412+0.0154475j -0.0328978+0.0118244j -0.0105258+0.0046237j -0.0483045+0.00585751j -0.024201-0.000303849j 0.0166853-0.00248415j -0.0166036-0.0281845j 0.0120127-0.0069543j 0.0284944-0.0059222j -0.0331647+0.0141695j -0.036047+0.00831603j -0.0166064-0.0725601j 0.0370239+0.0340996j -0.00967084-0.0222212j -0.0214889+0.0694232j 0.0136424+0.0117252j 0.00779306-0.00463314j 0.0348294+0.0150086j -0.0362567+0.00370588j -0.0417726+0.0183136j -0.00728433+0.0172648j -0.0406172-0.0142007j -0.00614846+0.0250003j -0.0200384-0.0140097j -0.0592898-0.0593552j -0.0260213-0.0291314j -0.00168209+0.0203026j 0.0296896-0.011458j 0.0296389+0.0230234j -0.0119398-0.0243528j -0.00226382-0.0182761j -0.00652116-0.000490984j 0.00558622+0.052818j 0.00486631-0.028189j 0.00603452-0.00586934j -0.00206716+0.0124498j 0.0113536-0.00933853j 0.0144084+0.0120474j -0.0104932-0.0162241j 0.0196503-0.00652302j -0.0187892+0.0273813j 0.00834977-0.000229516j 0.0251538+0.0247833j -0.00629574+0.00927174j 0.0131037-0.00682494j -0.0122646-0.0230455j -0.00408764+0.0107858j -0.0153617+0.000539816j 0.00860021+0.00458885j 0.0170138+0.0363044j -0.00999237-0.0316253j -0.0188716+0.0296807j -0.00501691+0.0272182j 0.00238855-0.00368195j 0.00592425+0.00179705j 0.0172278+0.0153027j 0.0154497-0.0302624j -0.010709+0.000126904j 0.00600256-0.0282666j 0.0145895+0.000598764j -0.0263173-0.000508665j -0.00269115+0.010904j 0.0205721+0.0178381j 0.00221485-0.0166433j -0.0110161-0.00163943j -0.00555111+0.0172488j 0.0267062+0.00559851j 0.00562554-0.0159744j 0.0162349+0.0280206j -0.0106122-0.00478902j -0.0163281+0.0144755j -0.00770323-0.0565241j 0.00104684+0.0199385j -0.00546294+0.0186737j 0.0127126+0.0111626j -0.0155272+0.0109425j -0.00959663-0.00543471j -0.00570317+0.0337863j -0.0291605-0.009922j -0.00468711+0.00162173j 0.0244463-0.0119259j 0.0370342-3.05476e-05j 0.016715-0.00307981j -0.0443101-0.00158571j -0.00895572+0.0196956j 0.00124628+0.00840003j -0.00306854-0.0209716j 0.0303903-0.0464751j 0.0086695-0.00825239j -0.0210206+0.0696012j -0.0578595+0.0294036j -0.00506379+0.00278446j 0.0464966-0.0476534j 0.0195179+0.0327162j -0.00937955+0.0468414j -0.0201045+0.126844j 0.125268+0.0116979j -0.118864-0.0679113j 0.13166-0.107286j -0.222005-0.168411j -0.0421935+0.136065j 0.0211002-0.0819087j 0.0231084+0.0514623j 0.0591472-0.135537j -0.0324445-0.0393948j 0.0296381+0.0208679j -0.173168-0.105877j 
-0.158126+0.0116279j -0.00680047+9.4369e-16j -0.0433186-0.0344996j -0.0127541+0.066605j -0.0576265-0.0012712j 0.0948972+0.0125724j 0.0266837-0.0269331j 0.0460056-0.0219617j -0.000178714+0.0408036j 0.0634505+0.0310531j -0.057683+0.0253286j 0.0715861-0.0517687j -0.0456605-0.0563932j -0.035693+0.000422367j -0.0584387-0.110032j -0.017254+0.0208701j 0.0125861+0.0159808j -0.0385259+0.0580606j -0.0117701-0.041368j 0.0616153-0.0482985j 0.0310549-0.00813452j 0.0266221+0.0464684j -0.0233855-0.00612675j 0.0146149-0.0650715j -0.013413-0.0198428j -0.0916675-0.0240123j 0.0033109+0.0493548j 0.0206179-0.0143372j 0.0456675+0.0398487j -0.0175614+0.0415009j 0.0298404-0.0167298j -0.0717171-0.0579648j 0.00208306+0.081751j 0.0350902+0.0261387j -0.0440494-0.0177169j 0.00855807+0.0427163j 0.00578556+0.00553577j -0.000826633+0.0186944j -0.012875-0.035024j -0.00513553-0.00590005j 0.0116222-0.0171183j -0.000631683-0.0164192j 0.034919-0.0185194j -0.0120699-0.0118021j 0.0230608-0.00391567j -0.00765956-0.00655036j -0.0326578+0.0241105j -0.00421843+0.0243874j -0.0162478+0.013954j 0.0250074-0.0263083j 0.000407852+0.0108588j -0.0112101+0.0300514j -0.000388524-0.0417979j 0.0214122-0.010088j 0.0373889+0.00966426j 0.0146486+0.00557572j 0.00197067+0.0357662j -0.00858994+0.0246052j 0.00467915-0.0209181j -0.0296065+0.00317768j -0.00462858-0.0202801j -0.000685857-0.0342357j 0.0217121+0.0317944j 0.0217594+0.0431215j -0.0528604+0.0219372j 0.0405913+0.00929684j -0.0543617+0.0179612j 0.048705+0.0150336j -0.0319713-0.0397784j -0.0209241-0.0313198j 0.0203134-0.024492j -0.0273963+0.0153593j -0.0361857+0.0229895j 0.00147471+0.036757j 0.049079+0.0285548j -0.0187102-0.00957981j 0.0559787+0.00196883j 0.00537395+0.00245732j -0.00626894-0.0118757j -0.0185375-0.00872945j 0.012511-0.0464779j -0.0010051+0.0481731j 0.0127973-0.0394847j 0.0188778+0.0233897j -0.00872099-0.0481624j 0.0345443+0.0156243j -0.0277793-0.0375818j -0.0263464+0.0389904j -0.0229539+0.009117j 0.0341369+0.00178459j 0.0162318-0.0446697j 0.00549052+0.00511931j -0.00621567+0.0285165j 0.00744236-0.00952774j -0.017379-0.00964279j 0.00880156+0.00155491j -0.00205687+0.00439477j -0.0239226+0.01207j 7.02263e-05+0.0185963j -0.0173972-0.0101669j -0.00829371-0.0052302j -0.00270013+0.000117822j 0.0168229+0.000342129j 0.00182871+0.027893j -0.00496593+0.0114549j -0.0113851+0.00513622j -0.00247243+0.000571331j 0.00987464-0.00740214j 0.00267296-0.0189427j -0.0119908+0.00928804j 0.0128353+0.0189168j -0.0198218+0.0275057j -0.0145946-0.0249127j 0.00886671+0.0240425j 0.00920834-0.00128601j -0.0129472+0.0100466j -0.0156309-0.0351303j 0.00406713-0.0179601j 0.0364356-0.0509848j -0.000360531+0.0344016j -0.00725772-0.000236027j -0.00475502-0.040622j -0.0187543-0.0251988j -0.0169142+0.0154226j -0.0301699-0.00754819j 0.034933-0.0115296j -0.0352034+0.0237942j 0.00161897+0.0133987j -0.00153217-0.0250484j -0.0129741+0.0129324j 0.0100645+0.00377834j 0.0129798+0.0133089j 0.0213886-0.0133487j -0.0035023-0.00942583j 0.0231855-0.0055519j 0.00884857+0.0152362j -0.0231144+0.0281935j -0.00785276+0.0216747j 0.0415176-0.0299707j 0.0132075+0.0021758j -0.0126415+0.0407848j -0.0214416+0.0597801j 0.00820397+0.0220813j 0.0220792+0.00092117j 0.0494739+0.0595246j -0.0928863-0.0129314j 0.030594-0.030457j 0.022123-0.00388346j 0.0954474-0.0364777j 0.057571-0.0932745j -0.0766397+0.0868456j -0.21852-0.199732j -0.121525+0.140464j 0.0238962+0.128193j -0.0207819-0.0164032j 0.0250414-0.080157j -0.0175444+0.0669312j 0.0689547-0.0851345j 0.194324+0.10771j 0.02754+0.008607j 
-0.00357188-0.0417039j -0.0433186+0.0344996j 0.138142+3.69149e-15j 0.242615-0.00828526j 0.0865132+0.0212124j -0.0956498+0.0813256j -0.222604+0.0754877j -0.289885+0.198352j -0.0406548+0.0434038j -0.0697319+0.0203429j -0.0953253+0.0600485j 0.189333-0.262685j 0.28992-0.321193j 0.0826172-0.0381631j 0.00445029-0.000762686j -0.0101145+0.0524119j -0.027626+0.00580914j -0.0367654+0.0345502j -0.0275166-0.00567075j -0.0342472-0.00990252j -0.0770963-0.00767728j -0.026665-0.00616276j 0.045776-0.0704039j 0.0174146-0.0159851j -0.0638641+0.0445107j 0.051338-0.0392542j -0.0302331+0.102614j 0.0360472+0.0113721j 0.019845-0.0101102j 0.0176487-0.0199582j -0.0251001+0.00341542j 0.0224382+0.00377469j 0.0253926+0.0124802j 0.0111631+0.0116514j 0.0366038+0.0188836j -0.00916081+0.0129878j -0.0244982+0.0192805j 0.0316749-0.0167282j -0.00857762+0.00227259j 0.00512755-0.0103152j 0.00958677-0.016205j 0.0117673+0.0173662j -0.018029-0.0149647j 0.00264465-0.00239483j -0.00743417+0.00219938j -0.00448442+0.00392878j -0.00345657+0.00937902j -0.0306026+0.0369891j 0.0166284+0.0146673j -0.00985805+0.0112161j -0.00184922+0.0269234j -0.00252848-0.00376711j -0.00153806-0.00629405j 0.0138705+0.00722914j 0.0255904-0.0187019j 0.0148482-0.0105479j -0.00784114-0.0144173j -0.0170332+0.0368966j -0.0173617-0.0446761j 0.0245186-0.0317158j -0.00852325-0.0113106j 0.00546566+0.0179541j 0.0055529+0.0113671j 0.00108639-0.0268877j -0.0228739-0.002704j -0.0175425+0.0126736j 0.014476-0.0227565j 0.00325954+0.00527335j -0.0250096+0.0175468j -0.0199104-0.0356422j -0.00525361-0.00288822j 0.00844802+0.0353212j 0.00514391+0.00205139j -0.0273367+0.00445199j -0.0071479-0.0145636j 0.00233501-0.00779911j -0.0170832+0.0190006j 0.00981207-0.00578303j 0.00130998-0.00614267j -0.00811001-0.000209225j -0.0098256+0.00133752j -0.00371234-0.00129484j 0.0059103-0.00225797j 0.000177201-0.0196038j -0.0116618-0.000675773j -0.0353888+0.016612j 0.0192334+0.00118954j 0.0103178+0.0145733j 0.0040764+0.0123061j 0.00657869-0.00428633j 0.000543174-0.00981118j 8.30022e-05+0.00106216j 0.00738528-0.00475718j -0.0119325+0.014038j 0.00898647-0.000238785j -0.0146928+0.0022299j 0.0144295-0.00111565j 0.00163405+0.0211199j 0.00700447+0.00626635j 0.00524245-0.00387425j -0.00492796-0.00250395j 0.00307729+0.0149271j -0.00697858-0.00397739j -0.00980338+0.00739114j -0.0126112+0.0218802j 0.000302465-0.0097515j 0.00252163-0.0107116j 0.00975315-0.0107741j 0.0138639-0.025177j 0.0174097-0.00651505j -0.0253625+0.0218282j -0.0139692+0.0216803j 0.0082003-0.000219451j -0.00108265+0.00260233j 0.00413811-0.0153895j -0.00167229-0.00455092j 0.00118253+0.00956927j 0.00392734-0.0122719j -0.0108054+0.0119712j -0.0206176-0.000991316j 0.00778603+0.0177091j 0.0136384-0.0173234j -0.00468575+0.023071j -0.00714147+0.0102113j 0.030217-0.0140376j 0.00149044-0.0219792j -0.0119762-0.0215194j 0.017959+0.00999991j -0.00686191-8.30535e-05j 0.018588-0.0104355j -0.00612493+0.0106695j -0.0028994+0.0192683j -0.0315746-0.0115171j 0.00969125-0.000981895j -0.00260194+0.0167279j 0.0149948+0.019574j -0.0185072+0.00624101j 0.00703307-0.0281989j -0.0445817+0.0213276j 0.0054549-0.0225388j -0.00319949+0.0321896j -0.0350775+0.0143226j -0.00205781+0.0218007j -0.0152558+0.0215724j -0.0439741+0.0134824j 0.0234101+0.0294078j -0.0178123+0.0295145j 0.0136499+0.00511991j -0.021318+0.0290261j 0.0105764-0.0262428j 0.0329066+0.0247487j -0.0233333-0.00473858j 0.0418032+0.0434942j -0.0135063-0.00283739j 0.020793-0.0372619j 0.000152728-0.0311754j -0.00944572+0.0385145j 0.007651-0.0248126j -0.0221839+0.0314949j 0.0134763+0.00104151j 
0.0237678-0.0226103j -0.0127541-0.066605j 0.242615+0.00828526j 0.367434+1.20737e-15j -0.120065+0.0910841j 0.13481-0.177338j -0.114151+0.0865612j -0.172582+0.0462699j 0.069425-0.16778j 0.0728992-0.100156j 0.0107588-0.126142j 0.256045-0.0921775j 0.03903+0.219978j -0.00347803+0.0445172j 0.0663639+0.0775972j 0.0501104-0.0315587j 0.081028-0.0260703j -0.0399865-0.0161376j -0.0738898+0.0473177j 0.0321743+0.0287204j 0.028198-0.00726833j 0.0305826-0.00136164j 0.0360223+0.0486397j -0.0199061+0.0769286j -0.0354746+0.00413937j 0.0273725+0.0218522j -0.0110982-0.0247022j 0.000101218-0.000404204j 0.00739416+0.0467368j 0.0292044-0.00777301j 0.0287743-0.00936666j -0.00646574+0.0193421j -0.0319123-0.00311434j -0.00434475+0.00962353j 0.00156667+0.00193856j 0.0457268-0.00482872j 0.0165773-0.0242363j -0.0284952+0.00874102j -0.0130801+0.0132127j -0.0106666-0.020647j -0.00648494+0.00999459j -0.015991+0.00229216j 0.0456853-0.0142496j -0.00491408+0.0348731j -0.0191366+0.0580506j 0.00534561-0.0136718j -0.0186004+0.0234221j 0.0113147-0.027852j 0.0129293+0.0241881j -0.0166736+0.0171758j -0.0149956+6.71086e-05j 0.0240666-0.0109155j 0.00130538+0.0274j -0.000633761+0.0254648j 0.0197367-0.000572197j -0.0221049+0.0367379j 0.00498463+0.0103257j -0.0337406-0.0215931j 0.0109639+0.0117972j -0.00230187-0.00190888j -0.0109902+0.0117933j -0.0141791-0.00442404j 0.0139665+0.00572672j 0.0131749-0.00895551j 0.000263687-0.0146886j 0.00614787+0.00817773j -0.00646548-0.00538297j 0.0107892-0.0213571j 0.0137715-0.00168559j 0.0053617+0.00202882j -0.000241296-0.0286294j 0.0208702+0.00542045j -0.0131321+0.00185256j 0.0048363-0.00831618j 0.0212856+0.0107064j 0.00945353-0.0315979j 0.00740353-0.0177572j -0.00489251+0.010953j -0.00996895+0.0133039j -0.00991297+0.00781699j -0.0146011+0.00575449j -0.00867099-0.00232578j 0.00304478-0.00891174j -0.0149521+0.00499752j -0.019016+0.00260224j 0.0186819-0.0134661j -0.0112714-0.0198004j -0.00499754-0.0144107j -0.00968511+0.00307766j 0.0078545+0.00415122j -0.0170624+0.0213457j -0.00259697-0.00290264j -0.0127442-0.0118876j 0.00949786-0.00886816j 0.00860079-0.00876711j -0.00654559+0.00420794j 0.00105315-0.00427433j -0.00692218-0.00059888j -0.0162638+0.014231j -0.0114286+0.0181144j 0.000712574-0.0283j -0.0124738-0.00135055j 0.0050571-0.0218347j 0.0147797-0.00650599j 0.0189678-0.00362101j -0.0235906+0.00302666j 0.0188211-0.0121803j 0.00517547+0.00851368j 0.00772506+0.0259386j 0.00511738+0.00896433j 0.00101778+0.0125483j -0.0153761-0.00325969j -0.0126585+0.0100915j -0.00376104-0.00346687j 0.00601831+0.00723206j 0.00438693-0.0107245j -0.0191122-0.00990026j 0.00318342-0.0100074j -0.0265461+0.00216302j -0.00560179+0.00252514j -0.000140882+0.02164j 0.00374855+0.0206496j -0.00650038-0.0152166j 0.00457819-0.0113093j 0.0023358+0.00798088j 0.00939291+0.0138154j 0.0125891-0.00698822j 0.00409761-0.000830727j -0.000557781-0.00770237j -0.008289-0.00024484j -0.00217774-0.0124342j 0.0306405-0.0335353j 0.00207351-0.0110945j 0.0126372-0.00802596j -0.0156097-0.0127273j -0.0182921-0.00577735j 0.00486234+0.0335763j 0.0151498+0.000480269j 0.041934-0.0245068j -0.00502445+0.00565592j 0.00797361-0.0271812j 0.0105604-0.0198566j -0.011791+0.0113183j 0.0124962-0.023154j 0.0356023-0.0225636j -0.0256083-0.0192688j -0.0184613-0.00481232j -0.00856322+0.00488021j 0.0125652-0.0269647j -0.00202818+0.0161015j -0.0178831+0.0159762j -0.0471512-0.0248812j -0.0421737+0.00407164j 0.0142768+0.0235237j -0.00241455+0.00766169j 0.00292675+0.0390739j -0.00918157-0.00494001j 0.0180936-0.00898739j 0.0436632-0.0121253j 0.0215699-0.0260055j 
0.0477689+0.00921461j -0.0576265+0.0012712j 0.0865132-0.0212124j -0.120065-0.0910841j -0.0456865-2.71727e-14j -0.0473898+0.0116644j -0.118515-0.278602j -0.088726-0.0835044j 0.172778+0.214603j -0.0946018+0.0396907j 0.180377+0.270838j 0.0818282+0.0357772j 0.08748-0.277394j 0.10262+0.0284216j -0.0647401-0.130458j -0.00725212+0.0458796j 0.0309814+0.0241157j -0.00927885-0.0247711j -0.0445772-0.0282457j 0.0111085-0.089734j 0.0198163+0.0390321j 0.0577077+0.0530886j -0.0188742-0.0743209j 0.00398346-0.00352154j 0.0120651+0.0494539j 0.065281-0.00523422j 0.00654053+0.00552073j -0.0348204-0.00698353j 0.00738961-0.00187743j 0.0269183+0.0200512j 0.0177521-0.000322433j -0.00843331-0.0422276j 0.00924759+0.0228576j 0.00438121+0.00252885j 0.00334985-0.0197376j -0.0239031-0.0085599j -0.0380889-0.0064272j 0.0166789-0.00479781j 0.0073682+0.0104334j 0.0180337+0.0167102j 0.00213897-0.023212j 0.028039+0.029192j -0.0160986-0.0152086j -0.011035-0.0122329j -0.0190567-0.030483j -0.00858454-0.00547481j 0.00849027-0.0113167j 0.0112465+0.0555895j -0.0075477+0.0136343j 0.00446741-0.0359177j 0.014339-0.000583698j 0.00665512+0.0262769j 0.0197585+0.000284484j 0.0115341-0.0108489j -0.00512329+0.021674j 0.00968313+0.00882697j 0.000951067+0.0159104j -0.0275967+0.00273943j 0.00228901-0.0189108j 0.0108661+0.00150479j 0.00294478+0.0200452j 0.00954454+0.0363828j -0.0133628+0.00963389j -0.0126852+0.0101414j 0.00284574+0.023517j 0.011446+0.0257339j -0.00660684+0.00145763j -0.0108369+0.033224j -0.00340214+0.000825452j 0.00484816+0.0100811j -0.0017163-0.00184075j -0.0034688+0.000189174j -0.0238533+0.00377863j -0.00377623+0.027246j 0.00938689+0.0080614j 0.0171703+0.00366913j 0.000460099+0.00703361j -0.00137748-0.0187581j 0.00589377-0.00284884j 0.00410691+0.00535371j 0.00759566-0.0144146j 0.00148998+0.0260379j -0.00765078-0.00968648j 0.0190123+0.0141385j 0.00300919-0.011839j -0.0303518-0.000327446j 0.0051678+0.00335956j 0.0067193+0.0194675j 0.00312729+0.00238863j 0.00954984+0.00319476j -0.0188147-0.0321161j 0.0053343+0.00539093j -0.00688895+0.0103546j -0.0098697+0.000972997j 0.00637442-0.0134671j -0.00947312-0.00408882j 0.00289523+0.0100322j 0.0105128+0.0125342j -0.00072345-0.000308492j -0.00319245-0.0138746j 0.00803686+0.0014518j 0.00553787-0.0020099j -0.0125916-0.00185475j 0.00807728+0.000659761j -0.00885522+0.0124485j 0.00499398-0.0107949j -0.00452709+0.0265341j -0.0161231-0.0115743j -0.0180656-0.00854606j 0.000390362-0.0050755j 0.00751889-0.00702956j -0.00263097+0.0130383j 0.0054525+0.00216984j 0.0106133+0.0241095j 0.0169398-0.0152226j -0.00180183-0.0149825j 0.00501021-0.0191524j 0.00545021+0.00764344j -0.0031553-0.0142756j 0.0132466-0.00933305j -0.000380364+0.0091365j 0.00137469+5.35307e-05j -0.00817317-0.006747j -0.00556655-0.00529184j 0.0126199-0.00893956j 0.0127127-0.000618307j 0.00397359+0.00153299j 0.00719981+0.00790979j -0.00736658+0.0132445j 0.0166515-0.0151402j -0.00275819+0.0164796j -0.00743492+0.0257917j -0.000861774+0.00470782j 0.00575332+0.011391j 0.00080641-0.00971641j 0.0216593+0.033378j 0.00871064-0.0100093j 0.00052859-0.00838934j 0.0103641+0.0203093j 0.0098634+0.00388917j 0.000990827+0.0187367j -0.00396666+0.0155008j -0.00539465+0.016598j 0.00625281+0.012863j -0.017492+0.00316953j 0.0267748+0.0313872j -0.00692553+0.00776099j -0.0177341-0.00160038j 0.00562303+0.0481283j 0.0615248-0.0291564j -0.00352783-0.00381153j 0.0230449-0.0560088j -0.0161048+0.00548442j -0.016146+0.026251j 0.0414427-0.0212297j -0.0234282-0.041349j -0.0100826-0.014993j -0.00596274-0.0266411j -0.00596366+0.0403923j -0.00987575+0.00671433j 
0.0587803-0.00385282j 0.0948972-0.0125724j -0.0956498-0.0813256j 0.13481+0.177338j -0.0473898-0.0116644j 0.245664+5.11674e-14j -0.0243338+0.069766j 0.0244722-0.153912j -0.118931+0.068743j 0.280921+0.0813959j -0.202994+0.0742452j 0.290759-0.211559j -0.0787738-0.221309j -0.109118-0.0815173j 0.0328779+0.00459153j -0.058232+0.0415409j 0.0449569+0.00954467j 0.0439273-0.00183426j 0.0523472+0.0196887j 0.00597119-0.00471715j 0.0614768-0.00685518j -0.0390605+0.0206289j 0.0123012-0.00622798j -0.0598661-0.0170748j -0.0546291+0.0109983j -0.016814+0.00552952j 0.00131976-0.00281275j -0.00411632-0.00724668j -0.0388166-0.0220467j -0.0370948+0.0156789j 0.00544999-0.0393887j -0.0195339+0.00384149j 0.011664-0.0175178j 0.00809796-0.0174791j -0.0195697-0.00371848j 0.00963709-0.0319417j 0.0300552+0.0213799j -0.0134677-0.0231429j -0.00161314-0.0039475j -0.0111373-0.0128666j 0.00941279+0.0265569j -0.0152514+0.00963474j 0.0280011+0.00258971j 0.00936791+0.00820921j 0.0424001-0.0479878j 0.00278242-0.020243j -0.0213746-0.0278704j -0.00253773+0.0125864j 0.0359082+0.00713906j 0.00600609-0.0177813j -0.00543221-0.0247509j -0.004703+0.0161647j -0.0221437+0.0203525j 0.00824456-0.0101864j 0.0219316-0.0152423j -0.00459+0.0194396j -0.017168+0.00865878j -0.00846607-0.0155712j -0.0135403+0.0124278j 0.00373969-0.0151819j -0.0204372+0.0120772j -0.0255865+0.00756334j -0.0278116-0.0177366j -0.0088815-0.00201695j -0.00916345-0.00749843j -0.000487519-0.0061206j 0.0224698+0.00386071j 0.00245341+0.0157451j 0.00074981+0.0205837j 0.0111387+0.00130302j 0.00836937+0.031594j -0.00553643-0.0162797j -0.00335138-0.00539596j 0.0217446-0.0249155j -0.0303964-0.0126625j 0.000205763+0.0088491j 0.00988918-0.0181269j -0.0162337-0.0170568j -0.00500725-0.0101045j -0.00466241-0.00958531j 0.00140937+0.00471812j 0.0189055-0.000364121j -0.0026519+0.010504j 0.00187585+0.00171662j 0.00446656+0.000229456j 0.0225042+0.0125765j 0.00754861+0.0219308j 0.00577671-0.0189435j 0.00107803+0.000115288j -0.00942225-0.00497861j -0.000882484+0.00402127j -0.00223479+0.000366567j -0.00491261-0.00171865j 0.00388695+0.00746796j 0.0106537+0.0119043j 0.0162505+0.00226558j -0.0165491-0.00826011j 0.00298504+0.00063894j -0.0103523+0.00214173j -0.0153354+0.0210321j -0.0181396+0.0202875j -0.00145466-0.0177993j 0.0173609-0.00390883j -0.00250147+0.00638512j -0.0122087-0.0131552j 0.00996203+0.0121819j 0.0015313+0.00148181j -0.0117986-0.0116861j -0.0126642+0.0160176j 0.0154381-0.0158571j -0.00612162-0.0047939j 0.010194-0.0222619j 0.00107535-0.00599184j 0.00441278+0.000339497j -0.00147711-0.00816192j 0.0106475-0.0106999j -0.0211102-0.00680134j 0.00927671+0.00507603j 0.00848841-0.000354305j 0.00239628+5.55617e-05j 0.00427034+0.00785025j 0.00489769+0.00690116j -0.00134826+0.0130698j -0.0145455+0.0310238j -0.00921886-0.0309104j -0.00167795-0.00437066j -0.00402545+0.00343044j -0.0130844-0.00793224j 0.0020267-0.0150886j -0.00727934-0.02532j -0.00476029+0.00196989j -0.0169616-0.000850029j -0.0164671+0.00927898j 0.000658272-0.00215934j 0.000390886-0.0198336j -0.00245628-0.018983j 0.00309304-0.00202744j -0.00111741+0.00993135j -0.030644+0.00496738j 0.00621256-0.0187492j 0.00418274-0.00321836j 0.0377647+0.00790347j -0.0103722-0.0155334j -0.0033051+0.0293195j 0.00812284-0.0144755j -0.00883744+0.00495651j 0.0175715+0.0130935j -0.0165908-0.00619647j -0.0180014-0.00869337j -0.021838+0.0125132j -0.0358758-0.00974031j 0.0590563+0.0425654j 0.0170751-0.0706439j -0.0164984-0.0263609j -0.0335258-0.00826124j -0.0262064+0.0193264j 0.0172991-0.0149917j 0.00878527+0.0161079j -0.018585-0.0242077j -0.0192238-0.0229622j 
