0.000881924+0.00667051j -0.0100632-0.0115574j -0.0381901+0.0345102j -0.0329512-0.0267057j 0.00658899+0.0210964j -0.0165673-0.0213318j -0.0854562-0.0185431j 0.1015+0.0363431j 0.0988976-0.0419394j 0.0462351-0.0847901j -0.0444441+0.0192525j 0.0120688+0.0318751j 0.0297071-0.111143j -0.0443383+0.0301422j -0.0298253-0.096921j 0.0337527-0.0997444j 0.0765292-0.0183022j 0.182115-0.117347j 0.0410836-0.132582j -0.273971-0.176576j -0.17474-0.113511j 0.088409+0.0736064j 0.0808638-0.0448905j 0.0686142-0.038699j -0.127096+0.128135j -0.0790081-0.0284109j -0.0795738-0.0581894j -0.117161-0.356486j -0.037361+0.020666j 0.0502424+0.0267451j 0.0097037+0.161435j 0.0272877-0.00895865j 0.0530203+0.15355j 0.072335-0.115041j 0.0675896-0.118888j -0.010493-0.119458j 0.0380517+0.0659397j -0.0714636+0.0591929j 0.280031-0.209234j 0.285744+0.0612448j 0.116558-0.0240909j -0.112079-0.0142065j -0.139462+0.0690385j -0.0689862-0.168991j 0.0237623-0.0646932j -0.080446-0.00910679j 0.000130327+0.0775086j -0.0661161+0.132718j 0.00620983+0.0379274j -0.0068154+0.0294821j -0.0120595-0.0176904j -0.024496-0.0252149j 0.0141775-0.0152829j -0.0151939+0.0345465j -0.0577633+0.013898j -0.00608711+0.00431451j -0.00892955+0.0152616j 0.00110568-0.0105779j -0.0134523+0.0250678j -0.00510468+0.0236765j 0.0669624-0.00696485j -0.00414946+0.00598005j 0.00429549-0.00381423j 0.0332834-0.0112898j -0.00735168+0.025735j -0.012094+0.0108666j -0.00865356+0.00133725j 0.000703494-0.00543183j 0.0426092+0.0181879j 0.0265844-0.0158925j 0.0186756+0.00789876j -0.000437219-0.00546827j -0.000378503-0.000826169j -0.00164276+0.00460915j 0.0170411-0.00886595j 0.00828282-0.0172087j -0.0630135+0.00686289j 0.0119523+0.0137686j -0.0430327+0.00945478j -0.0201707-0.00361796j -0.00487078-0.0190706j 0.0225644+0.00531084j -0.0297174-0.0408113j -0.0136702+0.00404555j -0.083838-0.0434979j 0.013136+0.0268658j 0.0485831+0.00208134j 0.0109499+0.082205j -0.0115471+0.0656765j 0.00188145+0.0117013j 0.00253884-0.0106739j 0.00217448+0.00469336j -0.0135032-0.00303809j -0.00132399-0.00263154j -0.00828322-0.00651468j 0.0248668-0.011109j 0.001914-0.0117422j 0.0042374-0.0124927j -0.0226695+0.0219464j 0.00892664+0.0211188j 0.0274897+0.0175049j 0.00365299-0.0136404j 0.0263556-0.000189543j -0.0102842-0.0133312j -0.00588696+0.0147353j -0.0143683-0.00372776j -0.00498786-0.00630823j -0.00521702+0.00681554j -0.0116092+0.0383094j -0.000114071+0.0108783j -0.00030067+0.00195397j 0.0227158+0.00477345j -0.00381916+0.00682801j -0.0121204+0.00618891j 0.00299324+0.00193894j 0.00990457+0.0139392j -0.0108872+0.0179738j -0.00576838-0.00326653j 0.00549783+0.00355126j 0.00318123+0.00824379j 0.0142018-0.0200222j 0.0041805-0.0154192j 0.0156383-0.0077768j 0.00589808-0.0289832j -0.0132731-0.00325319j 0.0010005-0.00670075j -0.000585369+0.00387332j -0.00302111+0.00463003j 0.00113268+0.00215941j -0.00360241-0.00371949j -0.00118317+0.0023806j -0.0150211-0.0111596j 0.00135393+0.0040816j -0.00141373-0.00696026j 0.00815381-0.000427396j -0.00708351-0.00427316j 0.00129057-0.00378145j 0.00487122+0.0149795j -0.00372395-0.00697884j 0.000151714+0.00597661j 0.0048179-0.000853525j -0.0115594+0.0015687j 0.00681128-0.00735474j -0.00594872+0.00374616j 0.00323727+0.00271316j 6.36367e-05+0.000591208j 0.00276702-0.00193884j 0.00145231+0.00459475j 0.010353-0.000802426j 0.00720892-0.0167645j 0.0161876+0.0119292j -0.00136404+0.00189739j 0.0061782+0.00587538j 0.00249967-0.00572923j 0.00468235-5.65423e-05j -0.00142243+0.00875983j -0.00269151+0.00962487j 0.00380663-0.00407052j -0.00551302-0.00835581j 0.00525651+0.00416176j -0.0057778-0.00714039j -0.010243+0.0137035j -0.00577136+5.69141e-05j -0.0131669-0.0020093j -0.0107568-0.00327494j -0.00133908+0.00154778j -0.00183671+0.0154862j 0.00606739+0.00627537j -0.00102967-0.000710192j 0.000538673+0.00211635j -0.00611949+0.000448945j 0.0120441+0.00075327j 0.000206437-0.00662716j 0.0127679+0.0036241j 0.0021269+0.00279727j -0.00517278-0.00213108j -0.0178771+0.00107046j -0.00629396+0.00364192j 0.0036003+0.00470066j 0.0151613-0.00208731j 0.00516083+0.0140316j -0.0132501-0.00768425j 0.00860845+0.0119866j 3.91584e-07+0.00293832j 0.00358393+0.00244878j -0.00492453-0.00407266j -0.00255093+0.0017191j -0.00554647-0.00464364j 0.0122193+0.00180289j 0.00800559-0.00577766j -0.00236615-0.00206017j 0.0198425+0.00331634j -0.0104367+0.00456836j -0.0154071-0.00960661j 0.0052536+0.0229799j -0.00705445+0.029284j 0.00136407+0.00666532j -0.00202832+0.00349161j -0.00452136+0.0250298j -0.0164309+0.013693j 0.0166817+0.0276728j 0.0189408-0.00810948j -0.00234082-0.00747046j 0.00128+0.00135981j 0.0180566+0.0321941j -0.00191835+0.0129493j -0.0194994-0.00484251j -0.000523242-0.011572j -0.0218957-0.0350397j -0.0500551+0.0164008j 
-0.00919161+0.0300649j 0.0504548+0.0131875j -0.0150685-0.0247055j 0.028172-0.0213877j 0.0055057-0.0166893j 0.0333918+0.0183821j -0.0866933-0.0413763j 0.057838+0.0773385j 0.065408-0.0550958j 0.00288375-0.00616917j 0.0235525+0.0238352j 0.014027-0.0498847j 0.0317516-0.0138047j 0.0698613+0.0598984j -0.0228007+0.0126641j 0.116314-0.0503773j 0.0879284+0.0594069j 0.174808-0.0329844j -0.0158731+0.00980048j -0.0880982-0.154794j 0.0569122+0.0108313j 0.0223149-0.143744j -0.0783359-0.113162j -0.0323355+0.0269003j 0.104905+0.082956j 0.0170844-0.0174504j 0.0632415+0.0840329j 0.0674074-0.0287808j 0.25176+0.0592916j -0.0977747-0.237675j 0.0404923+0.0360252j 0.0533391+0.0644896j 0.0399408-0.190929j 0.0417273-0.301719j -0.121625+0.290983j -0.0200076+0.0457977j -0.109783-0.185821j 0.474503-0.093741j -0.0050416+0.118593j -0.0393348-0.165155j 0.124786+0.0536495j -0.100698-0.0924596j -0.117406-0.00839047j 0.0406721-0.125155j -0.00774157+0.0117894j 0.0218492-0.043507j -0.0210136-0.0567532j -0.042396+0.0482453j -0.0353017-0.0443539j -0.00285347-0.0306155j 0.0356176-1.27581e-05j 0.00750805+0.00287767j -0.00518843-0.0401492j 0.0282057-0.0500877j 0.00251712+0.00357613j 0.0044057+0.00301298j -0.000121038-0.00716748j -0.0104582+0.0480002j -0.0243658-0.0114732j -0.0364846-0.00443454j 0.0298729-0.00670654j 0.00680206+0.0297241j 0.0278883-0.0356063j -0.040243+0.014078j 0.0305783+2.12458e-05j -0.0136607+0.00764807j -0.0102738+0.0174184j 0.00897445-0.0153343j 0.0303282+0.00775657j 0.00992158-0.0104347j 0.0405412-0.00198853j 0.0146924-0.00727769j -0.0112035-0.00921879j 0.0119615+0.00985232j -0.0218998-0.00654395j -0.0162993-0.0101028j 0.00758179+0.0121144j 0.0260725-0.0188093j 0.034246+0.00781584j -0.0583609-0.0121213j 0.00810235+0.020838j 0.0397527+0.0084902j -0.0172911-0.02814j -0.000704462-0.0072727j -0.0175012+0.0356863j -0.0335917-0.0351917j 0.00819866+0.0581703j -0.0130408+0.0260511j 0.0212541+0.0194597j 0.00401418+0.0133707j 0.00998333-0.00653286j 0.00652392+0.00640194j -0.00464747-0.00169378j -0.00274096+0.00791537j -0.0119066-0.0235248j 0.0246014+0.00861812j 0.00531678+0.00611818j 0.00208704+0.00564389j -0.0259072-0.0105921j -0.000702677+0.0195866j 0.00965652+0.0126058j -0.0207885-0.00484763j -0.00309845-0.0228136j 0.00434247-0.00284433j -0.00271587-0.0108163j 0.0097848+0.00025194j -0.0129899+0.000443558j 0.00692764+0.013779j -0.00998436-0.00887604j -0.0180008-0.00500574j -0.00645853-0.00014065j -0.00263294-0.00495567j 0.00691131+0.00197726j -0.0110944+0.000882028j -0.00599099-0.00519474j 0.0134716-0.00545982j -0.00476863-0.024602j 0.00600608-0.000360946j 0.00757353-0.00384251j 0.006488-0.0186793j -0.000407128-0.00701268j -0.0108965+0.0201415j -0.00977368-0.005715j 0.00357071+0.00643343j 0.00485139+0.0094239j -0.0126759-0.0108749j 0.00250732-0.00961529j 0.0102712+0.00743755j -0.0116538+0.00616076j 0.0201921+0.00328293j 0.00455185-0.0120827j 0.000507138+0.0133619j 0.00502418+0.00407936j -0.0089969+0.00163786j -0.00405851-0.00202988j 0.00583338-0.000358412j 0.00815251+0.0102991j 0.00043808+0.00191572j -0.0161008+0.00400664j 0.00702901+0.00150283j 0.00107928-0.00211015j -0.00767712+0.00112936j -0.000153472+0.00298143j 0.00932389-0.00160379j -0.00941181-0.0125596j 0.00733346-0.0116436j -0.00986742+0.0016679j 0.00123575-0.00630518j -0.0148119+0.00161212j 0.00117416+0.0011301j -0.00359494-0.0128693j 0.00651136+0.000201532j 0.0128053-0.00252376j -0.00100151+0.00432922j 0.00889424-0.00160873j 0.00288009-0.00712437j 0.00574018-0.00128235j -0.00713821+0.00194826j 0.000135229+0.00300098j 0.00365259-0.00188376j 0.01374-0.000223096j -0.000650138-0.015855j -0.00169252+0.000858123j -0.0150116+0.00425985j -0.0166235+0.00607964j -0.0110803-0.000850684j -0.00384743-0.00250508j 7.18284e-05-0.00418575j -0.00733552-0.00957869j -0.00512643-0.00419086j -0.00951162+0.00246215j -0.00449511-0.00475416j 0.00300655+0.000478765j 0.00456544-0.00795556j -0.0120014-0.0130406j -0.0111739-0.00407218j 0.0107516+0.0109478j 0.0116948+0.00508288j -0.0141982-0.00379949j -0.00666606-0.00871392j -0.0219152-0.00951998j 0.0033556-0.00172864j 0.00669682+0.00121658j -0.0197811-0.00157374j -0.0111896+0.0222886j 0.00189428+0.0047362j -0.00138049-0.00583978j -0.0112596+0.00517297j -0.00449781-0.0160967j -0.00548575-0.00820107j 0.00758152+0.0110696j 0.00810225+0.00171539j 0.0126323+0.0283362j -0.0171177+0.00463945j 0.00831281-0.0141509j 0.020328-0.00263325j -0.00540769-0.00369452j -0.00573678-0.0198787j 0.0161879-0.017353j -0.00871922-0.00185459j 0.0195198-0.00258202j -0.0020424-0.0172026j -0.013194-0.00014789j 0.0140678+0.00497537j 0.000529585+0.011911j 0.0081994-0.0283721j 0.00148499-0.00356684j -0.0253623-0.0185384j 0.020513-0.0276111j -0.0284355-0.0169086j 
-0.0022325+0.0382961j -0.023749-0.00363943j 0.00528474+0.0444253j -0.0085154-0.0415451j 0.0585274-0.0300345j 0.0383403+0.0312989j 0.071803+0.0409909j -0.0437878-0.0795675j -0.0432686+0.0475292j 0.000426933-0.0152898j -0.0158606-0.0274583j 0.0108812+0.0387098j -0.0264287+0.0131115j -0.0537294-0.0320018j 0.00764332-0.00704293j -0.108218-0.000414876j -0.0526334-0.0734028j -0.0982727+0.0300782j 0.0985033-0.0702372j 0.0846078+0.105658j -0.0297343-0.125832j -0.0052651+0.195686j -0.0178623+0.184897j 0.179184-0.11748j -0.169156+0.00467392j -0.204274-0.0588768j -0.226919-0.268138j 0.00571237+0.0178275j 0.142822+0.10824j -0.0953575-0.177706j -0.0167405+0.0260656j 0.0233664-0.282412j 0.017319+0.025341j 0.224368-0.37283j -0.00439555+0.0979147j -0.226408-0.0118495j -0.279475+0.112622j 0.0801763+0.0475879j -0.0620383+0.11001j -0.0170089-0.0271988j -0.0918788-0.0761716j 0.0581432+0.0967829j 0.0641515+0.0112778j -0.026552+0.0777076j 0.0439022-0.0241689j -0.0540489-0.0113014j -0.0103037+0.0636571j 0.025856-0.0381499j -0.00261717+0.0522596j -0.022955+0.0573401j -0.0421561+0.00972991j -0.0244408-0.0188488j 0.014428+0.071587j -0.0306379+0.00116516j 0.00263698+0.00828686j 0.00117552+0.0193051j 0.0122995+0.0073313j 0.0383024-0.0394948j -0.0209879-0.0145784j -0.00778939-0.0292568j -0.0344688-0.00588706j -0.0107793+0.00663299j 0.0299798-0.00871532j -0.00639681+0.00919563j -0.0217998-0.00816135j -0.0249508+0.0139722j -0.00669759+0.00719658j 0.00418349-0.0189938j -0.0289758-0.00199165j 0.00975964-0.00199623j -0.0426487+0.00116206j 0.0146007+0.00118237j 0.016702+0.0357181j 0.0176882+0.0204724j 0.0184451-0.0209511j -0.0128199-0.00928334j -0.0240604-0.0200777j 0.0188014+0.00829064j 0.0143505+0.00798749j 0.0136304-0.0038501j -0.00896846+0.00415349j -0.0211875-0.00335188j 0.0239131+0.0195775j -0.00443424-0.0393416j 0.00245273+0.00106604j 0.0088499+0.0246809j -0.0115882-0.0178017j -0.00412301-0.022819j -0.000462543-0.0152147j -0.00265031-0.0120447j -0.0093072+0.00197476j -0.0086037-0.00621035j 0.000578996-0.00161925j 0.004735-0.0115549j 0.00294082+0.023104j -0.009977-0.0102967j 0.00225781-0.0135922j 0.00521038-0.0116809j 0.00627329+0.0151975j -0.00684056-0.00696745j -0.00584619+0.00309382j 0.0214128+0.00100233j 0.00779988+0.0324679j 0.00543476-0.00769028j -0.00683115+0.00121816j -0.0130208-0.0176473j 0.0133728+0.00877969j 0.0139549-0.0136722j 0.00158943+0.0133909j -0.0202196+0.00711725j 0.0117391+0.0152057j 0.0040869-0.00273438j -0.00936107+0.00859706j 0.00636481-0.0056758j -0.0136672-0.0186891j -0.00770278+0.00351514j 0.010024-0.0097481j -0.0104695-0.0043369j 0.0180384+0.0166912j 0.00964994-0.000819415j 0.0105601-0.0118879j 0.0187314+0.0103575j 0.00378082+0.00200733j 0.00838071-0.00187521j -0.00497548+0.021168j 0.00596203-0.0367159j -0.00999851-0.0168188j 0.0161677+0.00645322j -0.0149608+0.00806085j 0.0344459+0.00483778j 0.0156104-0.015159j -0.00210416-0.000866017j -0.00390038+0.0041566j 0.00846392+0.00153972j 0.0173716-0.00810854j 0.000908412-0.00494122j -0.00891327+0.00400372j -0.00933549-0.0094362j -0.00539023+0.00632736j 0.00824674+3.11107e-05j 0.00121481-0.015912j -0.00667079-0.00224949j 0.00371487-0.00911475j 0.00904148+0.0067801j -0.000964128-0.00280843j 0.00196581-0.0127722j -0.0123409-0.00185559j -0.000134381-0.000745921j 0.0048527-0.00490246j -0.0077455-0.00100602j 0.0124046+0.00537511j -0.00589115+0.0071672j 0.00687304-0.00287481j 0.0139789-0.00969626j 0.0192652-0.00124127j 0.0120802-0.00406284j 0.00931106+0.00303074j 0.000477476-0.00268145j 0.00391374+0.00151338j 0.0114209+0.00480787j 0.00775116-0.00171127j -0.00270705-0.0201534j 0.00788385+0.004099j -0.0129157-0.00235982j -0.0063322+0.00212738j -0.00907325+0.000598699j -0.00688309+0.0150662j 0.00068181-0.00216848j 0.0089314+0.00162406j 0.017102+0.0141654j -0.00918366+0.000707295j -0.000973592-0.00337633j -0.00280608+0.00850529j 0.0140074-0.0163814j 0.000285263-0.00863054j -0.0010154-0.00411217j 0.0129581+0.0110403j -0.00536159+0.0126518j -0.00527833+0.0144893j -0.0207011-0.00562659j 0.00314235-0.0251075j -0.00710311-0.0173932j -0.00736448-0.000805323j -0.020512+0.00381251j 0.0148813+0.00397427j -0.00855633+0.00970137j 0.0160129-0.0133637j -0.0109746-0.0171181j 0.0141765+0.00375074j 0.0298971-0.0112925j 9.80515e-06-0.00735224j 0.0100424+0.00502517j -0.0126786-0.0119792j 0.00226104-0.0171436j -0.00893668-0.00205004j -0.00682723-0.00647213j -0.00796792+0.00723626j -0.00518508+0.0031319j -0.00684991-0.0021161j 0.00160537+0.0118728j -0.0101638-0.00880263j -0.00249536+0.0103618j 0.011685-0.00199355j -0.00667585-0.00682597j 0.00257092+0.00211645j -0.00496069+0.0127842j -0.00933557-0.000612236j 0.00924216+0.0131327j -0.0119311+0.0109958j 0.0119626+0.00985682j 
0.000944481-0.0369467j -0.0314849+0.00504178j -0.0249765-0.0266115j 0.0398144-0.0493932j 0.0215183-0.0330754j 0.0614832+0.0279505j -0.0557433-0.0475796j 0.0123934+0.0784196j 0.0219486-0.0544797j -0.0323581+0.0408431j -0.0221634+0.0548479j -0.0388875-0.0221468j -0.00168571-0.028608j 0.00794198+0.00797169j -0.00979783-0.00698129j 0.109034+0.0114449j 0.0507908+0.077027j 0.0834635+0.0056118j -0.0649556+0.114848j 0.0225668-0.0766403j 0.150317+0.0784218j -0.106564-0.28118j -0.269067+0.00852694j 0.114236-0.134414j 0.0836212+0.147546j -0.317667-0.0719327j -0.183775-0.0599378j 0.0152928+0.273255j -0.0201783-0.14859j 0.145873+0.0648968j -0.0440244-0.0254395j -0.0320533-0.263569j -0.235268+0.286771j -0.109665+0.0230082j -0.261661-0.122124j -0.1523-0.0660874j -0.0488314+0.0352941j -0.0655346-0.0389718j 0.0735821-0.0807257j 0.0288192+0.0384783j 0.0794906+0.0776856j -0.0540002-0.098345j -0.051136-0.0223333j 0.0487937-0.0516102j -0.0409295+0.0465833j 0.0596362-0.0227586j -0.0169364-0.092792j -0.00275033+0.0150867j -0.0282645-0.0223067j -0.00605626+0.0153921j -0.0145967+0.00538748j -0.0449629-0.0308224j 0.0209786+0.0170377j 0.0410245-0.0371769j 0.0306342-0.00180509j 0.00349764-0.000243183j -0.0405715+0.00773527j -0.0117422-0.017946j -0.0144527+0.041947j 0.0115897-0.0117676j 0.023192+0.00508333j -0.00634749+0.00468145j -0.047171+0.0184014j -0.00211313-0.0134966j -0.00567938+0.00772827j -0.0326306+0.0124417j 0.00744356+0.0041108j 0.00211941+0.0181353j 0.00702568+0.00660293j -0.0187304-0.00872714j 0.0225971-0.00980906j -0.0145963-0.00342269j -0.0248853-0.0298703j -0.00647539-0.0158495j -0.0186737-0.000660304j -0.014357-0.0108794j -0.0479293-0.00924481j -0.0134035-0.00247777j 0.0211692+0.0076258j 0.0052751+0.0429312j -0.0407587-0.00380563j 0.000401692+0.0247641j -0.0154852+0.00108896j 0.00956031+0.00746796j -0.0126998-0.00769475j -0.0143729-0.00842134j 0.0144241+0.015158j 0.00117641+0.0187897j -0.00285545+0.00996518j 0.00237802+0.00992071j 0.00944549-0.00163337j 0.00907638+0.00541665j 0.00178224+0.000522337j -0.00251812+0.0131183j -0.00449322-0.0206058j 0.00756626+0.00961338j 0.00231567+0.0138355j -0.00939273+0.01264j -0.00218954-0.0131271j -0.00277299+0.00353878j -0.00537566+0.00710238j -0.0133074+0.000859743j -0.0147864-0.018737j 0.00322364+0.0128866j -0.00561174-0.028843j -0.00256678-0.00120483j 0.00822799+0.00710879j 0.0198556+0.00640641j 0.0220478-0.00924864j -0.0235306+0.00477723j 0.0263877+0.0128211j 0.0119755-0.0348086j -0.0135831+0.0262001j -0.00879652-0.0114639j -0.0171028-0.0181537j -0.00792042-0.00959748j -0.00280769-0.0135424j -0.0171516-0.00672688j 0.0187441+0.024079j 0.0181526-0.0070748j -0.0117605-0.00614763j -0.0161432+0.0044188j -0.0121606+0.00866638j -0.00645271+0.00321766j -0.0241947+0.0220249j 0.00841842-0.0208809j -0.0079354+0.00815684j 0.0125219-0.0115477j 0.00117755+0.00792685j 0.0165316+0.0142257j -0.00242838+0.00927684j 0.000871973+0.018649j 0.00417528+0.000542285j -0.0021992+0.00619598j 0.00784386-0.00883327j -0.00524098-0.00389362j 0.00812577-0.00413927j -0.00446214-0.00385947j 0.00852569-0.000609593j 0.0107375-0.00143435j 0.00261776-0.00751083j -0.00355685-0.00162468j 0.00540497-0.0183358j 0.0169367-0.000947546j -0.00314026+0.000394859j -0.00265362+0.0123287j -0.0126593+0.00444939j -0.00229142+0.00744794j 0.0099607+0.00343457j -0.00675307+0.00248574j -0.00899716-0.0168795j -0.00813819-0.00764246j 1.4548e-05+0.00270736j -0.00890455+0.00139472j 0.00734852-0.000596878j 0.0127857-0.0057839j 0.00820326+0.00450576j 0.00453692-0.00233601j 0.00863307+0.00457766j 0.012423+0.000574024j -0.0130832-0.00116221j -0.000511519-0.00725036j 0.00317183-0.00399185j 0.00538469-0.00439194j 0.0055361+0.00531916j -0.00146017+0.00992098j 0.0120819+0.00719402j 0.00420325+0.00535753j 0.0220675+0.0146045j 0.0195357+0.00169166j -0.00396768-0.00195185j -0.0144196+0.00373836j -0.00257974+0.0136888j 0.0112732-0.013681j -0.00978019-0.0184342j 0.00459758+0.00233775j 0.00159332+0.00873438j 6.64567e-05-0.00199495j -0.00710451+0.0251822j -0.0182757-0.00946542j -0.0019337-0.00130104j -0.00718875+0.00638449j -0.00472627-0.0115999j -0.0140254+0.00838903j -0.00057116+0.00598498j -0.0101008+0.00351447j 0.00752574-0.0150527j -0.0152153+0.000935053j 0.00793055-0.00392989j -0.00935594-0.000260798j 0.00473854+0.0138479j 0.000898829-0.00100136j 0.0120683+9.66588e-05j 0.00332824+0.00669214j 0.00697599-0.00617751j 0.00273111+0.00278641j -0.00308358-0.00455517j -0.00138773-0.000442135j 0.00205877-0.007455j -0.0054792-0.0024264j 0.00961247+0.00660755j -0.00406822-0.00608193j -0.00950851+0.00478307j 0.00571208+0.00404614j -0.00347783+0.00170723j 0.00312052-0.0139076j 0.00851472-0.00201207j -0.00886951-0.0107468j 0.0109711-0.0100627j -0.0085119-0.00986764j 
-0.0112305-0.0377277j 0.0532864-0.0190395j -7.26922e-05+0.0533288j -0.0286852-0.0305229j 0.0386998-0.018868j 0.0161576+0.0118208j 0.0184782+0.0437806j 0.0308109-0.0650306j 0.0175705+0.0499565j 0.0544717-0.0759762j 0.0197014-0.0646257j 0.0574795+0.0123901j 0.0215311+0.0164416j 0.00781064+0.0153288j -0.00289798+0.00348938j -0.0701872-0.0999008j 0.0212061-0.0826296j 0.0948483+0.0340296j 0.256477-0.21855j 0.124583+0.0271745j 0.209198-0.358431j 0.273037+0.0554056j -0.206291-0.176191j 0.0497321+0.10501j 0.265414+0.24594j 0.0350415+0.0688359j 0.0318899+0.011518j 0.0543469+0.137929j 0.206228-0.203229j 0.345309+0.101928j 0.0474778-0.0877505j -0.041629+0.030557j 0.0620304-0.0703299j 0.0254655+0.0206088j 0.0654681-0.0643914j -0.00559483+0.0297964j 0.0272527+0.0412452j -0.0418096+0.0097312j -0.0193279-0.00776776j -0.0217301-0.00150699j -0.0254938-0.11951j -0.0171965+0.100126j -0.0425192+0.00503758j 0.00824195+0.00835917j 0.108891-0.0760352j -0.0899997-0.107256j 0.0107374+0.0449944j 0.013888-0.00350969j -0.0615169-0.035599j -0.0200093-0.00187465j 0.038907+0.0470655j 0.0205821+0.0433389j 0.00263753+0.0155774j -0.00420673-0.0142071j -0.0353635+0.0140159j 0.046311-0.016279j 0.0228923-0.0212794j -0.0153454+0.00131074j -0.0312835+0.0102636j 0.0133799-0.0321263j -0.0102277-0.000470186j 0.0164027-0.0102578j 0.0466006-0.00600436j 0.0534845-0.00335197j 0.0297741-0.00101518j 0.00271406-0.0108584j -0.000354053+0.0164997j 0.00737811+0.0179399j -0.0126774-0.00643564j -0.00852354-0.000114563j -0.00700324+0.00995657j -0.00800373-0.0335724j 0.0177158-0.00523191j -0.0192944+0.0346539j 0.0114861+0.00855563j 0.00433864+0.0181774j 0.0176931+0.00672238j 0.0186435+0.00107116j -0.0135707+0.00589128j 0.00325897-0.0155438j 0.0170834-0.000900275j -0.0120365-0.0137974j 0.00882586+0.00890076j -0.0094501-0.0109479j 0.0036604+0.00541082j 0.011159+0.0149082j 0.000635283-0.0110166j 0.00223128-0.00503888j 0.00298272-0.00528097j -0.00147448-0.0103446j -0.00984947-0.00511637j -0.0105839-0.00220635j -0.00426071-0.00366016j -0.0035674-0.0171805j -0.01084+0.0232025j 0.0131647-0.00286408j 0.0225261-0.017039j 0.0209231-0.0289258j -0.0176809+0.00838291j -0.0166906+0.000226023j -0.00806341+0.0190704j 0.0143209-0.00729746j 0.0183641+0.018666j 0.0263953-0.00792367j 0.00611619-0.00608377j -0.00387131-0.0375894j -0.0124302-0.00475555j 0.00879033-0.0145132j 0.00134231+0.00863494j -0.0382713-0.0222438j -0.0135254+0.00405062j -0.0100238-0.00725581j 0.000971485+0.000880282j 0.00670019-0.00712758j -0.0051883-0.0226102j -0.00105104-0.0186843j 0.0105087-0.0206093j -0.00679913-0.000263486j 0.00823623+0.000731374j 3.25434e-06-0.00129561j 0.0160726-0.0163259j -0.0145456+0.00647528j -0.00293018-0.0042663j -0.00225169-0.00237278j -0.0153133-0.00200714j 0.00322321-0.00717767j 0.00134798+0.00491268j 0.00028843-0.00827727j -0.00767355+0.0036986j -0.0119837-0.00320367j 0.0013794+0.00717653j 0.00141428+0.0135378j 0.00368285+0.00377099j -0.00220771-0.0096514j 0.0104098-0.0030216j -0.00623137-0.00153947j 0.0175074+0.00575495j -0.0176442-0.00948691j 0.00825943-0.00810853j 0.000471735+0.0039678j -0.00445783-0.00690428j 0.00898663-0.00665433j 0.00242462-0.00729927j 0.0089535+0.000238868j -0.0100521+0.000359975j 0.00577581+0.012229j -0.00675434-0.000168149j -0.00482339+0.00539135j -0.0115874+0.00526663j -0.00621538-0.00691278j 0.00765419-0.00381633j 0.00989733-0.00374501j 0.0114721+0.00787907j 0.00854589-0.00893131j 0.0020744+0.00232554j -0.00943869+0.00771453j 0.00357603+0.00094339j 0.00251219+0.00333392j 0.00205016+0.003684j -5.65841e-05+0.00470211j -0.0127086-0.0166198j -0.000185832-0.0114923j 0.00228876-0.00842704j -0.00647698+0.00276208j -0.00866192-0.00377663j 0.00736566+0.00183217j 0.000728137+0.010872j 0.00559307+0.00822848j 0.0147289+0.00437089j 0.0138311-0.00338812j 0.00493941-0.00155352j -0.00273001+0.0130974j -0.00016734+0.0165313j 0.00763261+0.00488563j 0.00612234-0.00879759j 0.000964055-0.0154356j 0.00392625-0.00315433j -0.00891849+0.0186943j -0.00344476-0.00593431j 0.000380221-0.00358673j -0.00467342-0.00567583j -0.00292081-0.00203149j -0.00104331+0.00326857j -0.00374623-0.00307216j 0.00417727+0.00195945j 0.00233089-0.000245292j 0.000642485+0.00587878j 0.00489959-0.00557415j -0.00363028-0.000300788j 0.0138568-0.00553445j -0.00381274-0.0120608j 0.00492085-0.000775315j -0.0127746+0.000684846j -0.00578007-0.0119993j -0.00413089+0.00211623j 0.000731475-0.00393525j -0.00344819+0.00896901j -0.00396272-0.00080405j -0.00302972+0.00217139j 0.00545298+0.0111449j -0.00317744-0.0107301j 0.00348648+0.00534751j 0.0095013-0.00216723j 0.000508589-0.0059513j 0.00724021+0.00716606j -0.00498714+0.00657074j -0.0106479-0.00318773j -0.000767106+0.0069495j -0.00763229-0.00120121j -0.00240709+0.0065428j 
