-0.00172207+0.00990315j 0.00932587-0.0060466j 0.00680014-0.000355913j 0.00615081-0.00494986j 0.00504894-0.00167264j 0.00490435-0.0027506j 0.00119241-0.00242889j -0.00340163+0.00240545j 0.00781155-0.00717483j 0.00338603-0.0083109j 0.00474116-0.000148825j 0.00941659+0.00241134j -0.0169792-0.00480502j -0.00817133-0.00100835j 0.00230883+0.000372616j 0.00462876+7.32063e-05j 0.00122051+2.07117e-05j 0.00288478+0.000450449j -0.000549041+0.000176512j -0.00231855-9.25905e-05j 0.00323987+0.000378073j 0.00267671+2.52429e-05j -0.00196926-0.000560819j 0.00925943+0.00102941j 0.00950993+0.00222569j 0.0028477+0.000220098j -0.00262615+0.010011j 0.00445963+0.00235884j -0.00113544-0.00711572j 0.00261559-0.00557289j -0.00292995+0.00122193j -0.00707314-0.00314373j 0.00255588+0.000758275j -0.00161783-0.00283745j 0.00409424-0.00263414j 0.000295951+0.00570039j -0.00613086-0.00363906j -0.000233922-0.00212071j -0.00176204+0.00157189j -0.000184633+0.00239656j 0.00281625-0.000890033j -0.00620809-0.00256015j -0.000680955-0.00313676j 0.00324083-3.91203e-05j 0.00244508-0.00011278j 0.00197008+0.00153495j -0.000228654-0.00275672j 0.00187564-0.0016166j 0.00138245-3.66042e-05j 0.00358186+0.00245735j 0.00213637+0.00109839j 0.000472208-0.0024379j -0.0020602+0.0027654j -0.00303728+5.25787e-05j 0.00340797+0.00299595j -0.00411931+0.000191133j -0.00215904-0.000956049j 0.00248041+0.00327332j -0.000560578-6.64453e-05j -0.00223275+0.00186878j -0.00105154+0.00352016j 0.00563473-0.00325457j 0.00791442+0.00597531j 0.0047488-0.000219745j 0.00208121-0.00236568j -0.00459267+0.00296948j 0.0122738-0.0154188j 0.0202895+0.0147761j 0.00181134+0.00788642j -0.00432104-0.0118713j -0.00609132+0.00456306j -0.00784263-0.00779892j -0.00469252+0.0221523j -0.00843862-0.00158703j 0.00768913+0.000981774j 0.0016265-0.00218735j -0.00321346+0.00250696j -0.00679599+0.00290021j 0.0113602+0.00229635j 0.00155856+0.0102716j 0.00741235-0.0105992j -0.00100643+0.00185073j -0.00829157-0.00529643j -0.00457529+0.00701581j -0.00196117+0.000468885j 0.000490157+0.00337373j 0.00542284-0.00772977j 0.0110144-0.00294143j 0.00345993+0.00490223j 0.00605843-0.00590688j 0.00294437-0.00773469j -0.00675036-0.00279105j -0.00218357+0.00641493j -0.00270038-0.00182662j 9.40826e-05-0.00292963j -0.00107997+0.00509714j -0.00210587-0.00211112j 0.00375848+0.00226279j -0.00796422+0.00737023j 0.00328068+0.00487379j 0.00734651+0.000113696j 0.00310401-0.00222917j 0.00174854-0.00373248j 0.00857778+0.00213398j -0.00164495+0.0013021j 0.0061931-0.0026593j -0.00630972+0.00267279j -0.000702048+0.00272084j 0.00295813-0.00489145j -0.00290906+0.0039459j -0.000786545+0.00210607j 0.00378987-0.00192686j 0.000181554-0.00492387j 0.000221158+0.0034564j 0.00165812+0.00472185j 0.00337557-0.00113064j -0.00176297+0.00296294j -0.00398465+0.00439315j 0.00197642+0.00262598j -0.00378396+0.00237062j 0.000306413-0.000162705j -0.00545159-0.002486j 0.0063182-0.000514496j 0.00631747-0.00700008j 0.00248364+0.00366137j -0.00698709+0.00575819j 0.000266013+0.00354908j 0.00524549-0.00711295j 0.00551496+0.00494102j 0.0023457-0.0039367j -0.0027254+0.00317018j 0.00496985-0.00249206j -0.00577785+0.00479305j -0.00744221+0.00232709j 0.00555573+0.000165905j -0.00377818+0.013522j -0.00537765+0.00428799j 0.000355945-0.0118724j -0.0211613-0.000649577j 0.00964525-0.00367245j -0.000926667-0.00594996j 0.0009819+0.00464307j -0.00335757-0.000166733j -0.019561+0.00614619j -0.0148092+0.0536496j 0.0825852-0.0236162j 0.0480113+0.0289471j 0.0482286-0.0270667j 0.0142118+0.0250825j -0.0394802-0.00962622j -0.00700352-0.0072162j 0.0438185+0.0611219j -0.00989923-0.091598j 0.0230332+0.0280035j 0.00375663+0.0512559j 0.0222305+0.0950943j -0.11286+0.036304j 
0.00971685-0.0100605j 0.00507216-0.0107002j 0.00462554-0.00878885j -0.00143576-0.00390379j 0.00189268-0.00538949j 0.000509119-0.00446221j -0.00208307-0.00017222j 0.000402721+0.00241386j -0.00274314-0.00461528j -0.008592+0.00154799j 0.00375941-0.00479459j 0.0142171+0.00525065j 0.0109617+0.00430378j 0.00765467+0.00226152j 0.00919362+0.0023494j -0.00415802-0.000380219j -0.00322905+2.14954e-05j 0.0080484+0.00139265j 6.69856e-05+1.10379e-05j -0.00694373-0.00078506j 0.00104424+0.000442564j 0.00386839+0.00077954j 0.00273674+0.000200721j 0.00525923+0.00155688j -0.00415515-0.00066529j 0.00696064+0.00249389j 0.00427007+0.00127776j 0.00200643-0.0105062j 0.000575228-0.0048272j 0.00125347+0.00621463j 0.00722577+0.00177996j -0.00196881+0.000720269j -0.00116819+0.00210631j 0.000811068-0.00416061j 0.0028534+0.00279968j 0.00477487-0.00121448j 0.00180377+0.00554004j 0.001661+0.00205861j 0.00285206+0.00027811j 0.00179509+0.000624792j -0.00538585-0.00223682j -0.000787328+0.000994413j -0.00105812+0.0026078j -0.00155369+0.00149558j 0.00132356-0.00376633j -0.000573541-0.00139876j -0.000171018+0.00226877j -0.00423476-0.00103346j -1.86437e-05+0.00327227j 0.00126132-0.00203618j -0.00262014-0.00251078j -0.00134023+0.00176192j 0.00497695+0.00299362j -0.000329887+0.000125948j 0.000647941-0.0054516j 0.00110349+0.00317839j 0.00622425+0.00083702j 0.00206788-0.00240436j -0.00042969+0.00164097j 0.00644018+0.00839435j 0.00107681+0.00107937j -0.00761676+0.000166283j 0.00712188-0.00444771j -0.00102816-0.00576405j 0.00660465+0.00566257j -0.00378783+0.0125437j -0.0219038-0.013228j 0.0116934-0.00828957j -0.00410394-0.0136217j -0.000630059-0.0065662j 0.00836152+0.00746303j -0.00673996+0.00532463j 0.0092901-0.000837616j -0.00442701+0.0251719j 0.000852088-0.00267845j -0.0102847-0.00169229j 0.00326008-0.00961949j -0.0106267+0.0019818j -0.00858552-0.00233983j 0.0104693-0.0108459j -0.0085232-0.00972326j 0.00874946-0.00264167j -0.00274761+0.00645194j -0.00640677+0.00151689j 0.002388-0.00873702j 0.00568091-0.00681735j 0.00128328-0.00577816j -0.00590645-0.00672916j 0.00757262+0.000428594j -0.00383685+4.4241e-06j -0.000417384-0.00257431j -0.00844746+0.00824809j -0.00192725+0.00161929j 0.000182626-0.00547492j 0.00195236+0.000272132j 0.00147167-0.00290875j -0.000972293+0.000529284j 0.00545596+0.00121364j 0.00264482+0.0066272j 0.00144978-0.00219993j 0.00440476-0.003636j 0.00198678+0.00021017j -0.00745771+0.00385875j 0.00371969-0.00410827j -0.00342551+9.38463e-05j 0.000665302-0.00612478j 0.00237425-0.000577948j 0.00205306-0.00432055j -0.00251592-0.00303376j 0.00129626+0.00146979j 0.00316577-0.00373042j -0.00447772-0.00228903j -0.00417828+0.00133484j -0.00176818-0.00139303j 0.00790135-0.000203058j 0.000645342-0.00286444j 0.000167393+0.00172691j 0.00523142-0.00208206j 0.00380772-0.00608405j -0.00148762+0.004704j -0.00331731+0.00416401j 0.00129297+0.00587948j -0.00378895-0.000165963j -0.00442128-0.00240833j 0.0054484+0.0013223j 0.00231159+0.00362388j 0.0076018-0.00728121j -0.00377659-0.00105643j 0.00378008-0.00688672j -0.0096436+3.39251e-05j 0.0006112-0.00265844j 0.00224453-0.00362724j 0.0041989+0.00077734j -0.00162306+0.00732477j 0.00255833-0.0116261j 0.0149967-0.0037883j 0.00259276+0.00115756j -0.0188287+0.00506558j -0.0007528+0.0137749j 0.010639-0.00958037j 0.00559412+0.00653705j -0.000379349+0.00905757j -0.00490524+0.00299408j -0.000332187+0.012674j 0.0797411-0.0170139j -0.0108913-0.0548116j 0.0714481-0.0357711j -0.0459921-0.0267227j 0.0298628-0.000481211j -0.00523842+0.0272582j -0.0159261-0.00500788j -0.0123447-0.0758113j -0.0517974-0.0755828j -0.00144716-0.0741783j 0.00911185-0.00657355j -0.116047+0.0364942j -0.0223461-0.0961463j 
0.00970545-0.0154421j 0.00468744-0.00173922j 0.00676699-0.00478943j 0.00545982-0.00218363j 0.0033457-0.00290632j 0.00260002-0.000969017j -0.004881+0.00727567j -0.00198103+0.00072229j 0.00626315-0.00269028j 0.00316973+0.00241632j -0.00666591+0.00767072j 0.00517207+0.00114479j 0.00998025+0.00391713j -0.00390417-0.000536819j -0.00530079-0.00141154j -0.00617823-0.000464933j -0.00257017-0.000782285j -0.00263045-0.000378951j -0.00214297-0.00136007j -0.000887754-0.00124406j -0.0023994+0.000680611j -0.00193255-0.000355027j 0.00760102-0.000148649j -0.00578295+0.00114085j -0.0123234-0.00387022j -0.0135487-0.0013761j 0.00466247-0.00240836j -0.00764695-0.00927275j -0.00205465-0.00247706j 0.00642506-0.00357662j 0.00929075-0.00158095j 0.00218967+0.00132875j 0.00588587-0.00716693j -0.00163758-6.42237e-05j 0.00546601+0.00196999j -0.00116388-0.001274j 0.000226256-0.00267283j -0.003206-0.00340298j -0.00805279-0.0013184j 0.0015607-0.00187978j 0.0011911-0.00199416j -0.00251322-0.000114387j -0.00367527+0.00732787j 0.00279568+0.000340383j -0.00212786+0.00459203j -0.00291759+0.00316679j 0.00353837+0.00283467j -0.00432961-0.00150986j -0.00314822-0.00354119j -0.00490594-0.00452312j 0.00365848+0.00343249j 0.00743014+0.00245239j -0.00206225-0.00111334j -0.000911143-0.000998974j 0.00214038+0.000846608j -0.00552413-0.00211245j 0.00526926-0.00297047j 0.000757493-0.0023686j 0.010956+0.000418488j 0.00229963+0.00350055j 0.00425797+0.00239835j 0.00647529+0.00302485j 0.00188748-0.00230487j 0.00359159+0.00927229j 0.0016237+0.00254262j 0.0198558-0.00193331j -0.0126171+0.0231095j -0.0417352-0.0100218j -0.0036879-0.00903337j 0.00811811+0.0343761j 0.00890403-0.000794055j -0.0021984+0.0158427j 0.00487975+0.000730592j 0.00473319+0.0199136j 0.00124439-0.000144072j -0.00189971+0.00827784j -0.00167657-0.0060168j -0.0124087+0.0110753j -0.00787749-0.00170321j 0.00289665-0.000398131j -0.000454904-0.00947076j 0.00259974-0.00275311j -0.0009426-0.00771379j -0.0146415+0.0103874j 0.000732182-0.0123696j 0.00213952-0.0111903j -0.000381106-0.00769098j 0.00822497-0.00862499j 0.0060741+0.00077284j 0.00106034+0.00385274j 0.00270089-0.00948206j -0.0115868+0.00342149j -0.0128695+0.0117697j -0.00626842+0.000898494j 0.00862404-0.00367913j 0.00280703+0.00632971j -0.00765634+0.00587216j 0.011144-0.00600295j -0.00754056+0.0119401j 0.00571028+0.00250981j 0.000650085-0.00220013j 0.00803944+0.00123301j 0.00556123+0.00336277j 0.00703158-0.00388597j -0.0119883+0.0102542j 0.0052597-0.00678633j -0.00534482+0.00478108j -0.00482217+0.00196261j 0.00716465-0.0177715j -0.0162676+0.0160555j 0.00397156-0.00704188j -0.00149766+0.00140421j -0.0161994+0.00684788j 0.00651859-0.00906213j -0.00847757+0.00256343j -0.000244801-0.00330268j 0.00209076-0.00569416j -0.0020286+0.00677448j 0.00399624+0.00937113j -0.0102712+0.0103065j 0.00449603+0.00309093j -0.0034526-0.00106868j 0.00134319-3.24648e-05j 0.00207711-0.00923343j 0.013066-0.00789991j -0.0064746+0.00389029j 0.029097-0.00683179j -0.0049491-0.0175442j -0.000968881-0.00324608j 0.00708845+0.000495971j -0.0188891-0.000546732j -0.00781041+0.00155311j -0.00944626+0.00640034j -0.0427366+0.0250251j 0.0243502-0.0212013j -0.0219492+0.0290891j -0.0322643+0.0241742j -0.0193702-0.0275621j -0.087239+0.0301655j 0.0237343-0.0059885j 0.0186309+0.0012359j -0.0020179+0.000979166j -0.0190267+0.01635j -0.0428536-0.0240173j -0.00933304-0.0315131j -0.0470992-0.0752613j 0.0117188+0.0174351j 0.0372873+0.0387114j 0.0146683+0.0290941j -0.0471884-0.0834059j -0.0101747-0.0736994j 0.0484132+0.0650769j -0.0355144-0.000514926j -0.00829058-0.0583239j -0.105844+0.0721996j 0.00359404-0.0094748j -0.0315203+0.0156473j 
0.00216895-0.00364125j -0.00349473+0.00717849j 0.00348801-0.00843442j 0.00638481-0.0122207j -0.00114419+0.0012215j 0.00044006-0.000676937j -0.00213873+0.00658496j -0.00137515+0.00245618j 0.00300359-0.00561038j 0.00986214-0.0157315j -0.00422787+0.00754525j -0.0142524-0.00425228j 0.00516246+0.00715j 0.00627029+0.00445326j 0.00818315+0.00470206j -0.00207149-0.00162878j 0.00982854+0.00168317j 0.0129075+0.00579117j 0.00987147+0.00211561j 0.00466156-0.00122033j -0.00290003-0.000707636j 0.00756819+0.00267359j 0.0131226+0.00565604j 0.00416677+0.00256677j 0.0235041+0.00340055j -0.0126211-0.00707249j -0.00425182-0.00765747j -0.00790778+0.00267996j 0.000620622+0.00153895j -0.00317614-0.000582304j -0.00392199-0.00109748j 0.0100636-0.00166656j -0.000920702+0.00110178j 0.00143493+0.00782145j -0.00101156+0.00387372j -0.00190514-0.00242111j 0.000206191-0.000654271j -0.00064922-0.00114851j -0.000630398-0.000163918j -0.00178274-0.00538669j 0.0016276+0.00137261j 0.00865369-0.000362765j 0.00253312-0.00361644j -0.00163296+0.00101835j 0.00128365+0.000450751j 0.00291232-0.000696428j 0.00175671+0.00338089j -0.00111698+0.00312204j -0.00239505+0.00318858j -0.00289908+0.00252371j -0.00324298-0.00547202j -0.00461744+0.00219082j 0.00265794-0.0023566j -1.03423e-06+0.000930328j -0.0101544-0.00560515j 0.00461822+0.00251388j -0.00329481+0.00664769j -0.0043045+0.00297699j -0.00238007-0.00347244j 0.00122912-0.0105535j 0.00366282-0.00570259j -0.0235515-0.00492543j 0.00260924-0.00542545j -0.0115907-0.00435905j 0.0186861+0.0213459j 0.00504098-0.00984138j 0.0528991+0.00263779j -0.00996443+0.0202473j 0.00736136+0.0468657j -0.00154233+0.00507997j 0.00268406-0.0177385j 0.00923711-0.00448498j -0.00812017-0.0183919j 0.0038392+0.00404163j -0.001638+0.0111293j -0.00602909+0.00186579j 0.00203246-0.0178652j 0.00656125+0.00526949j -0.0142686+0.00526334j 0.00421234-0.0110979j 0.00327259-0.006134j 0.00037947+0.000533347j -0.0049182-0.0044291j -0.0146306+0.0144487j -5.36941e-05-0.0138905j -0.00348904-0.00303754j 0.00158519+0.00284968j -0.000415499-0.00555808j 0.00528134+0.0025838j -0.00176332+0.00513199j -0.00261767-0.00549422j -0.00906334+0.00839785j -0.00994136+0.00371656j -0.00382601+0.00474595j 0.000855954-0.00401651j 0.00865597-0.00336501j 0.000985507+0.00981964j -0.00141436-0.00180385j 0.00384533-0.00074428j 0.00154794-0.00536222j 0.0040025+0.00459845j 0.00996295-0.00304145j 0.00716994-0.0027779j 0.00148906+0.000405505j -0.00196652+0.00181386j -0.00229309-0.0021879j 0.00847432-0.00168325j 0.00154337-0.00309475j -0.00830175-0.00292128j -0.00229048+0.00675468j -0.000610352-0.00619899j 0.00177497+0.0041774j -0.0045746+0.0137056j -0.000773343-0.00447099j -0.000111772+0.00848543j -0.00426301+0.00131064j -0.00181434-0.00243714j 0.0109343-0.00480467j 0.0108972-0.00741636j -0.00646118+0.00761151j 0.000847935+0.000570921j 0.00053644+0.00329314j -0.00528586+0.00318288j -0.00789852+0.0056473j -0.00315332-0.00927279j -0.00110802-0.00452945j 0.0148868-0.0230151j -0.0140351+0.00623055j -0.000130791-0.000323372j 0.010127-0.00643348j -0.0069584+0.00165512j -0.02381+0.0131298j 0.00926263+0.00397101j 0.00321908+0.0146471j -0.00486989-0.0263242j 0.0429177-0.00503287j 0.03838-0.00680338j -0.0877177+0.0386853j 0.0216788+0.0297819j 0.0237269-0.0101682j 0.012252-0.0156477j -0.0133882-0.0107869j -0.00803137+0.00386083j -0.0226491+0.00519182j -0.0376865-0.0806338j -0.0127888+0.0286521j 0.0285672+0.0407767j -0.033967-0.0938214j 0.0170082+0.00616935j -0.0212688+0.00702209j -0.0205111-0.0354339j -0.0615663+0.0158995j -0.0224024-0.0433922j 0.078283-0.0425354j -0.0183301-0.066666j -0.0277725+0.00914619j -0.00423612+0.0124887j 
0.00224224-0.00486935j -0.00178181+0.00493568j -0.0035104+0.00978352j -0.00464793+0.0105276j 0.00251071-0.00341967j 0.00132357-0.0016074j 0.00403101-0.00772475j 0.00157019-0.00410204j -0.000119162+0.00301256j 0.00464073-0.010194j -0.0133162+0.0270047j 0.00475404+0.00637904j 0.00268826-0.00777095j -0.012685-0.00637131j -0.0109796-0.000721057j -0.000919017+0.00268506j -0.00755765-0.00172135j -0.00464517+0.00267505j -0.00478925-0.00172277j -0.00995042-0.00598541j 0.00546743+0.0042754j -0.00525873+0.00333946j -0.00932768-0.0056901j 0.0147383+0.0141182j 0.0311424+0.0114966j -0.0385393-0.00453422j -0.00658674-0.00257119j 0.000423195-0.00333028j 0.00850062+0.000597616j 0.0052919+0.00110057j 0.0102245-0.000877336j -0.00189036+0.000721791j -0.00229954-0.00190662j 0.00308147-0.0091778j 0.00193756+0.000927588j 0.00107999+0.000178965j 0.00270286-0.0010522j 0.0020457-0.000539235j 0.0009509-0.00149697j 0.00370124+0.00128334j -0.00611478-0.00177619j -0.00422231-0.00353862j -0.00180863+0.00416256j -0.00271378+0.00286324j 0.00420474+0.00135896j 0.00227475+0.00221963j -0.00177768+0.00209897j -0.00341089+0.00038413j -0.00369804+0.00179476j -0.000183433-0.000267003j 0.00105777+0.00124976j -0.00208565+0.000520495j 0.00288024+0.00151864j 0.0031989-0.00268399j 0.0134282-0.00345364j 0.00233358+0.000538028j 0.0117577-0.00553311j 0.00633775-0.00517516j -0.00474181+0.000507057j 0.00746815+0.0207754j -0.00112729+0.00011167j -0.0107103+0.00138129j 0.0400719+0.00953654j 0.0161721-0.00519375j 0.0114022+0.014597j 0.00570238+0.0335923j -0.0106262+0.0116627j -0.00437124+0.0277791j -0.00202299+0.000705451j -0.00273973+0.00801882j 0.00355822+0.0112034j -0.00372325+0.0139894j 0.0105536+0.00316969j 0.00310801-0.00128135j -0.00230114-0.0107805j 0.00405254-0.0024402j 0.00363351+0.0153656j -0.00562851-0.00225166j 0.00155529-0.00373218j -0.00384395+0.00542855j -0.00659463+0.00838912j 0.003026-0.00128275j 0.00622096+0.00473592j 0.0102355-0.0171331j 0.00236359+0.00121425j 0.00528011-0.000673057j -0.000545472-0.00531682j -0.00540519+0.00732256j -0.00600084-0.00164283j -0.00224095-0.00565958j 0.00408555+1.8895e-05j -0.000994956-0.00186842j 0.0136882-0.00511323j 0.00445272-0.0113442j 0.00390786+0.00227022j -0.0081084-0.000700859j 0.00334947-0.0101342j 0.000833481+0.00441173j -0.000172016+0.00385125j -0.0016291+0.00512432j 0.00632596-0.00957603j -0.00715652+0.00585731j -0.0150974+0.00902674j -0.000510076-0.00155873j 0.00158544-0.00168925j 0.00505952-0.00215561j -0.00353339+0.000266819j 0.00241136-0.00131642j 0.00175859+0.00216387j 0.00791652-0.00463183j 0.0052376-0.00109012j -0.00182189-0.00383872j 0.00610847-0.0181481j -0.00125131+0.00590447j 0.00461057-0.00455073j 0.0136195-0.0113169j 0.00262216-0.000972697j -0.015343+0.00578229j -0.0118281+0.00622285j 0.0166674-0.0101439j -0.00419453-0.00209352j -0.000859459-0.00280378j 0.00223739-0.00499877j 0.00808767-0.0110669j 0.000854538+0.0150772j 0.0113466+0.00182948j -0.0161833+0.0214177j -0.00718802-0.0103998j 0.00263555-0.00884081j -0.0458043+0.0216614j 0.031017-0.0126435j 0.0718255-0.0330302j 0.00228511-0.0116825j 0.0421165-0.0236484j 0.0314879+0.0114386j 0.0402842+0.0133957j 0.0237057-0.00417069j -0.0173981-0.00784747j -0.0207891-0.0114524j 0.00100519-0.0102477j 0.0247849+0.0522146j 0.0252957+0.046415j 0.00653905+0.0095463j 0.0483365+0.129154j 0.00598618-0.0104529j 0.0421453+0.0221877j -0.014484+0.00666999j 0.0126991-0.0250703j -0.00693805+0.0443736j 0.0505714+0.0261805j -0.0894785+0.049783j -0.0124918+0.00861662j 0.00510946-0.00242372j 0.0149814-0.000762183j 0.0280673-0.0208138j 0.00762164+0.0159246j -0.00467964-0.0136429j 
-0.00100992+0.00466597j -0.00485144+0.00548107j 0.000196128-0.00055235j 0.00406785-0.00653817j -0.000981884-0.00127221j -0.00338472+0.00520518j -0.00726935+0.0118274j 0.00305473-0.00384708j 0.004304-0.00810922j 0.000247252+0.00294483j 0.00124254-0.00851727j -0.00288001-0.00170909j -0.00843306+0.00623799j -0.00747657+0.00435915j -0.00489098-0.00160329j -0.0113228-0.00746536j -0.00675431-0.0064229j 0.00777331+0.00146369j -0.00650438-0.00252082j -0.0079477-0.00585012j 0.0144528+0.002137j -0.00891114-0.00591585j 0.00593701+0.00114048j 0.0283798+0.00168208j 0.00751318-0.010019j 0.0257009+0.00234539j -0.00118077-0.000683204j 0.0129223+0.00412841j 0.000441379+0.00781426j -0.00959486-0.00790148j -0.00172535+0.00205575j 0.00632467+0.000434478j 0.00361306-0.0171747j 0.00242158+0.00719232j -0.0136562+0.00723509j -0.000734599-0.000444942j -0.00601191-0.00238931j -0.0167543+0.00482548j -0.00708173+0.000518694j 0.00143477+0.00156423j 0.00108263-0.00494342j 0.0067626+0.00528306j -0.00619864+0.0135079j -0.00935784-0.00539883j -0.00595401+0.01182j -0.00548484-0.00169777j -0.00977775+0.00393655j -0.00575967-0.00389097j -0.0136508-0.00753811j -0.0109193-0.00759456j 0.00160547-0.00334351j -0.00699715+0.00089396j 0.000916287+0.0030556j 0.000493323+0.00182214j 0.00398515-0.00476562j -0.00227731+0.0051812j 0.0147111+0.00468396j -0.00218745+0.00151138j 0.0323913-0.000681684j -0.0122577+0.0208229j 0.0156914+0.00990644j -0.00051097-0.0198682j 0.0155601+0.000189156j 0.0137712+0.0320976j -0.00448779+0.00738549j 0.0143952-0.00203133j -0.0035702-0.0119191j -0.034201+0.0136472j 0.00273668-0.0109132j 0.00598518+0.0385958j -0.00468579-0.00907183j 0.00441452+0.0130729j -0.00487014+0.00646184j 0.01123-0.0114597j -0.000995997+0.00283122j 0.00689339+0.0140037j -0.00325477-0.000705138j 0.00692668+0.00326693j 0.0048135-0.000988881j -0.0113839+0.0118515j 0.0056552+0.00814001j -0.00167016-0.00439521j 0.00422101-0.00833108j 0.000603351-0.00208751j -0.00141684+0.000418785j -0.00495601-0.00927745j -0.0124117+0.00833235j 0.000453229+0.00736461j -0.00535503-0.00134736j 0.00400169-0.000539438j -0.00800398+0.00915797j 0.00627416-0.00568195j 0.00261194-0.00366567j 0.00104563+0.0031582j 0.00699117-0.00235023j 0.00354242+0.00693718j 0.0049765-0.00826617j 0.00123702-0.00739969j 0.00368572-0.00329598j 0.00254367-0.00519543j -0.012803+0.00151992j -0.00612622+0.00495274j 0.00964586-0.00237519j -0.011874+0.00932716j 0.0095247-0.000826439j -0.00391154+0.00711855j -0.00138051+0.000351568j -0.00535462-0.00323695j -0.0105527+0.00969822j 0.0219952-0.023592j -0.0146777+0.0128418j -0.00354898+0.0071275j -0.00340655+0.00730917j -0.000110425-0.00781352j -0.00583494-7.49727e-05j -0.0136659+0.00461374j -0.00580203+0.00242009j 0.00439679+0.0109082j -0.00645765-0.000473446j 0.0264461-0.0244096j -0.00426929+0.00777777j -0.00734414-0.00149389j -0.00826355+0.00184249j -0.0062901+0.0111031j -0.00506775-0.00975017j 0.0414399-0.0352897j 0.000111693-0.00172167j -0.0530833+0.03018j -0.0401359+0.00487167j -0.0082161+0.0392383j 0.0274905-0.0171187j -0.0496024-0.0219443j -0.0098195+0.0163654j 0.0188449-0.0105505j 0.0390348+0.0133542j -0.0235612-0.0192336j 0.0115166+0.0342342j 0.0169135+0.0228671j 0.0212437+0.0101088j 0.0120541+0.0306103j 0.0503822+0.0465317j -0.0209555-0.0744877j 0.0371515+0.0629356j 0.0255181+0.00420605j 0.0123891-0.0150593j 0.0221933-0.00295996j 0.0125675+0.00867464j -0.0250147+0.0268166j -0.0837747+0.00251402j -0.0202141+0.0841815j -0.00549408+0.00197311j -0.012875+0.0127629j -0.00412603-0.0131462j 0.0039133+0.000136353j 0.0236775-0.0122181j -0.00421511-0.0162125j -0.00619457-0.00828866j 
