0.209664+0.163538j -0.192164+0.184137j -0.395839-0.171908j 0.0593582-0.366144j -0.346467+0.117784j 0.0131782+0.0168211j -0.00722387-0.02045j -0.0949662+0.246084j 0.275276-0.0315143j 0.207849-0.0824207j -0.0853574-0.438779j 0.0402557+0.127497j -0.134832+0.0339863j 0.0593793+0.0301993j -0.0458415+0.0590625j 0.0451814+0.0374373j -0.0126032-0.0148298j 0.0122618-0.0216517j 0.0122172+0.0332397j 0.00350924+0.00730308j 0.0409528-0.0245042j -0.0311273-0.019247j -2.48904e-05+0.00484407j -0.0107378-0.0245577j -0.00588677+0.0244033j 0.0472693-0.00379447j -0.0182353+0.00953567j -0.00930012-0.0183934j 0.014312-0.00511576j -0.00723495+0.0100807j 0.0426358+0.00327689j -0.000775862-0.0413174j -0.00496922+0.00585724j -0.00858009+0.00580898j -0.0182413+0.00434905j 0.030971+0.0130641j -0.00547685+0.0367685j -0.00402501+0.00829512j -0.026737+0.00722855j -0.0166316-0.00298735j -0.00948093-0.00880856j 0.000357188-0.0153426j 0.0112382+0.0146892j 0.00604254+0.00158488j 0.00570589-0.00245868j 0.000318899+0.0106016j 0.00269648+0.0172125j -0.00615677+0.00787214j -0.00849786-0.0111738j 0.0108778+0.0078736j -0.00510857+0.022061j 0.00787888-0.00755063j 0.00613164+0.00126082j -0.0205274+0.0029401j 0.0117476+0.00726145j -0.0209437+0.00239727j 0.00321904-0.0083458j 0.0149167+0.00332067j -0.00195734+0.00635274j 0.00500239-0.000380254j 0.00303198-0.00667948j -0.0121212+0.012074j 0.0213549+0.0139218j -0.00516862+0.00108521j 0.00635254+0.00564994j -0.0121405-5.80752e-05j 0.0103811+0.013075j 0.0144971-0.0148817j 0.0018693+0.00178177j -0.00505148-0.00444272j 3.39146e-05-0.00281458j -0.00306426+0.000110672j 0.00603063+0.00263369j -0.00398871+0.00703118j 0.00364828+0.00156147j 0.00222344+0.000341569j -0.00147273-0.0101563j -0.0246514+0.0180385j -0.0254711-0.0177246j -0.00564963+0.0102992j -0.00490557-0.00431946j -0.00206978+0.00418951j 0.00298591-0.00453433j 0.00592838-0.00276785j 0.00196667+0.00246814j 0.00624886+0.00197514j -0.00151767+0.0154961j -0.000218587-0.0243631j 0.0235191+0.00300921j 0.00464921+0.00219006j 0.0026889-0.00135457j 0.000480796-0.0104804j -0.00551607+0.0059035j -0.0149923+0.00211767j -0.00908258+0.00320801j -0.00130446-0.000852662j 0.0015276+0.00903781j 0.0104948+0.00541785j 0.0114048+0.00406717j 0.0067436+0.00505999j -0.00196375-0.000609744j 0.00459344-0.00565498j -0.0064023-0.00410467j 0.00402779+0.00534499j -0.000313236+0.00838787j -0.00554364-0.00413361j 0.00136088+0.00609421j 0.000244036+0.00587975j -0.00305579-0.0122447j -0.00526671+0.0133632j 0.00284902-0.00771868j -0.00263053+0.0132797j -0.00111686-0.00797071j -0.00173111-0.00490624j -0.00492064-0.00732704j -0.00201329-0.00812433j -0.000794739+0.00213388j -0.00138181+0.000336798j -0.00753059+0.00722119j 0.00396531+0.00168288j -0.0107071+0.0106491j -0.00312686+0.000844537j 0.000155922-0.00130095j 0.00724291+1.12815e-05j 0.00479985-0.00859746j -0.00800295-0.00572823j 0.00925438+0.00211162j -0.00896596+0.00114715j 0.00534792+0.00716601j -0.00083887-0.000280469j 0.00265968-0.00164908j 0.00772346+0.00210456j -0.00172702+0.00212588j 0.00318437+0.000423083j 0.0113236+0.00364822j -0.00916276+0.00887642j 0.00329837-0.00120522j -0.0108516-0.0122307j 0.0110989+0.000744311j 0.00626471-7.3345e-05j -0.00158833-0.00278878j 0.00111748+0.00618829j 0.00202947-0.00213867j 0.00338932+0.00983097j 0.0200003+0.00661033j -0.00150491+0.00660172j -0.00439133+0.0128189j -9.3702e-05+0.000486198j -0.00329085-0.000763784j 0.00133033+0.00776531j -0.00243523+0.00307586j -0.000431982-0.00826857j -0.000117446-0.000418619j 0.00385067-0.00433534j -0.0111018+0.0023677j 0.00404271+0.00124484j 0.00273695-0.00368092j 
0.212154-0.0305859j 0.0502185+0.211889j 0.11622-0.3366j 0.145726+0.220324j 0.226367+0.0783211j 0.051227+0.301794j 0.16208+0.389913j 0.0783867-0.0749075j 0.51642-0.199017j -0.263181-0.0639939j 0.0572854+0.0501517j 0.0956497+0.0499236j -0.048801+0.0873801j -0.0360829+0.0486679j -0.0407767-0.0525717j -0.0265492+0.000798271j -0.00412679+0.0450173j -0.0408607+0.0162018j 0.0230987+0.00995497j -0.0317771-0.00174271j -0.0130863+0.00202055j 0.00586276+0.022092j -0.0454447+0.0116706j -0.011462-0.0616146j 0.00936306-0.0194668j -0.0021164+0.00118812j -0.00532208+0.0189414j -0.019504-0.00452781j 0.0110555-0.000868073j 0.00170662+0.00249479j 0.0205945-0.0259846j -0.0283297-0.0215054j -0.0128085-0.00918747j -0.00292945-0.00273363j -0.00294639-0.0135629j -0.0157912+0.0286767j -0.0251934-0.0156372j 0.00207133+0.00382082j 0.00830373-0.000517472j 0.0109037-0.00102405j 0.0105554+0.0127633j -0.0157151+0.0293505j -0.000535765-0.000500134j 0.0103334-0.00867882j 0.00567796+0.00837369j 0.00434984-0.00146079j 0.0196746-0.00274304j -0.00909031-0.00358813j 0.00527994-0.0108678j -0.00154745+0.00441345j 0.0188189+0.0175469j 0.0120297+0.00597352j -0.00459205-0.000392781j 0.0031675+0.00303345j -0.0066908+0.00491672j 0.0113177+0.0106695j 0.013375+0.00925588j 0.0085619-0.0142166j 0.0125909-0.0177309j -0.00259962+0.0161281j 0.016193+0.00460169j -0.0238234-0.0132481j -0.00783756+0.0270404j 0.00107297-0.013775j -0.000320887+0.00108794j 0.00776451+0.00200389j 0.0106064-0.0113857j -0.00536818-0.00979018j 0.00302335+0.000313559j 0.000282091-0.000912829j -0.00236727-0.000471853j -0.000813387+0.00239483j 0.00298834-0.00466356j 0.00264009+0.00247238j -0.000151633+0.00191261j 0.00159515+2.57354e-05j -0.00469138-0.00533222j 0.000141913+0.0156767j -0.0240922+0.000362177j 0.011945+0.0080617j -0.00174648+0.0154982j -0.00375347-0.00118864j -0.00273657-2.02939e-05j -0.00135434+0.00223237j -0.000818127+0.00629157j -0.00857388-0.00158596j -0.00682177-0.00652342j 0.0204003+0.00558093j -0.00553093+0.0272671j -0.00640934+0.0049486j 0.00376472-0.00302619j 0.00575235+0.00833352j -0.00523642-0.000196143j 0.0040058-0.00139391j 0.013396+0.000590164j 0.00304462+0.0044426j 0.00876641-0.0124043j -0.00960281-0.000950249j 0.00136873-0.01246j 0.00408101-0.00977332j 0.000296156-0.0126099j -0.00628358+0.00808295j -0.00332246-0.00329232j 0.00704132-0.00240067j 0.00692299-0.00374802j -0.0071941-0.00162021j 0.00503557+0.004197j -0.00278538+0.00161391j -0.00973743-0.00967514j 0.0114807-0.00157831j -0.00706272+0.000339302j -0.0015223+0.0064563j 0.0127927+0.00168835j -0.00607245-0.00223122j 0.00410999-0.00286943j -0.00453815-0.00537335j -0.00439048-0.00111842j 0.00803598+0.00405993j 0.00528863+0.00639907j -0.00527437+0.00275226j -0.00335818+0.00551072j -0.00165443-0.0014455j 0.00146157-0.0071257j -0.00640974-0.00690934j -0.00108594+0.00133992j 0.00859488+0.0144239j 0.00745547-0.00988302j 0.000243856+0.0109647j 0.00717357-0.00837803j -0.0114669-0.00179588j -0.00277561-0.00728822j -0.0131222+0.00615925j -0.00167045-0.00371302j 0.00151459+0.00923547j -0.00479537+0.0158262j -0.00890033-0.00770026j 0.00834487+0.00389173j 0.00882814-0.00386747j -0.00441172+0.0118907j -0.00392053+0.00623005j -0.00160298-0.000754846j -0.00228987+0.00327734j 0.000431304+0.000421267j -3.75755e-05+0.00395149j 0.00359118-0.0048294j 0.0130194-0.00066581j 0.000726618+0.00870701j 0.00538408-0.005472j -0.00101743+0.00157273j 0.00259938+0.00779417j -0.0032865-1.83391e-05j 0.00146646-0.000448903j -0.00211338-0.00272517j 0.00425654-0.000419616j -0.00405789-0.00236336j 0.00168094-0.000391706j 0.000217991-0.000979123j 
-0.0535653+0.00156581j 0.0164487-0.0150985j 0.0591672-0.0456137j -0.0459937+0.0138923j -0.083073-0.0242348j 0.0290268+0.023368j 0.0184148+0.01155j -0.00232607+0.0404852j -0.00633275-0.00171887j -0.0311508+0.016498j -0.0491504-0.0259334j 0.059385+0.0680131j -0.0879366+0.0719067j 0.393062+0.0264116j -0.0562364+0.10551j 0.0305858-0.406495j 0.0995747-0.0675657j -0.120126+0.304077j -0.0592695-0.0568956j 0.0331651-0.0136284j -0.292307+0.019459j 0.249222-0.0344724j -0.0511423-0.114805j 0.276687+0.00970608j -0.111451+0.144018j -0.0987338+0.310216j -0.0967804+0.0981579j -0.0818187-0.0875145j -0.164506-0.0692036j 0.109238-0.079719j -0.0039358+0.00744589j 0.0146698+0.00715554j 0.0516204-0.0172142j 0.0821678-0.0434224j 0.0550331-0.00827936j 0.0139935+0.00017004j -0.0443092+0.00567053j -0.0152272+0.01229j 0.0180171-0.000869194j 0.000160581-0.0159398j -0.0381096-0.0236277j -0.00125877+0.0107004j -0.0103361-0.0403757j 1.78756e-05+0.0243515j -0.0143351+0.0450319j -0.0302813-0.0291727j -0.00358476-0.00965409j 0.00518356+0.0445998j -0.0230239+0.0227011j -0.0115394-0.00898561j 0.00913695+0.0169254j 0.00811659+0.003325j 0.0313231-0.0241964j 0.00635933-0.0141412j -0.0230438-0.00388421j -0.0152014-0.0174139j -0.00054926+0.00950641j -0.0284624-0.014381j 0.0292197+0.0120954j 0.0143263-0.00377741j -0.00881292+0.0190876j 0.00351878+0.0231706j -0.01719+0.0130986j -0.0382214-0.0298306j -0.0190676-0.000637601j 0.0172081+0.0431399j 0.00280684+0.0160736j 0.0263397+0.0277006j -0.0357256-0.00218868j 0.0336963+0.00749275j -0.0207059+0.000479596j 0.000629439+0.0160914j 0.0189753-0.0221181j 0.0254176+0.0154146j -0.00530519-0.0182294j -0.0182555+0.0116461j -0.0201201+0.0200996j 0.020637+0.00565665j 0.0178484+0.00342875j -0.0271389+0.00780765j -0.0336889-0.0207591j 0.00750023-0.0264272j -0.0109723+0.00025332j -0.015227+0.00472186j -0.000614829+0.0108413j -0.0170988+0.00766449j 0.00174507-0.0172181j 0.00396403+1.20065e-05j -0.00425659+0.0130279j 0.0114616+0.0162008j -0.0063482+0.00576255j 0.0115534-0.0158588j 0.0208153-0.0101422j 0.0353468-0.00854482j -0.0144573+0.00127712j -0.0171447-0.0161003j -0.0188259-0.00362829j 0.0115768-0.0126123j -0.00604028-0.000277984j 0.0105283+0.00372565j 0.00328992+0.00269917j -0.0052139-0.0108454j 0.00900268+0.00383167j 0.0120621-0.00476294j 0.00841521-0.00220024j -0.000784276-0.00643825j 0.00934597+0.0126642j 0.00165119+0.0078717j -0.00191079+0.0082993j -0.00502286-0.00572643j 0.00866519+0.00697085j 0.0103289-0.000551155j -0.00459057+0.000459204j 0.00947552+0.00772252j -0.00835648+0.00112246j 0.00563892+0.00252739j 0.00161093-0.00781668j -0.00380769+0.00245836j 0.00894787+0.0100595j -0.0045853+0.00898888j -0.00125851+0.00695472j -0.0041747+0.0015737j 0.000568443-0.00529399j 0.000856267+0.00887773j 0.00703448-0.000811564j -0.00094387+0.0111993j 0.0135259+0.00319573j 0.00114056-0.012044j -0.00582925-0.00899675j 0.015736+0.00955037j -0.00836065-0.00204043j -0.00987759-0.00927302j -0.00458876+0.00624521j 0.00171976-0.00822555j -0.00389954-0.00850668j 0.0158971-0.0147608j -0.00297528-0.0178408j 0.020443-0.0134453j 0.0130405+0.00398153j 0.0133603+0.0264101j -0.0024517+0.0109485j 0.00448351-0.0142794j 0.0142818+0.0132895j -0.0080512-0.0107249j -0.0151336-0.0113241j 0.00788773+0.0085403j -0.0256379-0.00542328j 0.0184512+0.0189483j -0.0101584+0.0105755j -0.00547143-0.00541988j 0.01218+0.00238973j 0.0114774+0.0254064j 0.01339+0.00538841j -0.0089727+0.0297155j 0.0543074-0.00951779j -0.00774029-0.00325484j -0.012212+0.00385327j 
0.0458541-0.00568619j 0.0180015+0.0169819j -0.0588387+0.00704221j -0.0222281+0.0323438j -0.0159647-0.0361961j 0.0212384-0.0339504j 0.0278189+0.0619455j -0.0698917-0.00985924j -0.0204702+0.0356678j 0.0135569-0.018114j -0.0253763+0.0261322j -0.0782363-0.00426347j 0.00988517-0.0782966j -0.146955-0.126957j -0.111272-0.0258829j -0.0406546-0.198682j -0.325926-0.241924j -0.01128+0.251979j -0.0196206+0.227712j -0.230104+0.0750752j -0.254438-0.366182j -0.265525+0.0906932j 0.186979+0.176331j -0.192939-0.0756236j -0.194262-0.139388j 0.031785+0.219964j 0.0247624-0.0958001j 0.102116+0.0194662j 0.0592025+0.0441627j -0.014176-0.0117414j 0.0112538-0.0192788j -0.0185914-0.00349377j -0.0269258-0.118623j 0.0271919-0.0736257j 0.0260214+0.0353148j 0.027368+0.0212612j -0.00875027+0.0209133j 0.049424-0.00558399j 0.0139002+0.018768j -0.0403486-0.0274432j 0.0255372+0.0191368j -0.0324677-0.0104901j -0.00579364-0.0324608j -0.0310459+0.0172605j -0.0171056+0.0356794j 0.00827956-0.0312553j -0.0269319-0.036402j -0.0256122+0.0173056j -0.0108811+0.00166795j 0.0193535-0.0238686j 0.0101933+0.0310205j 0.00738589-0.00100636j -0.0233241+0.0137427j -0.00295119-0.0126658j -0.00947465+0.00600864j 0.0153519-0.0133104j -0.023802+0.0107254j -0.00728503-0.0209889j 0.019193+0.0194954j -0.0182158+0.0132371j -0.044791-0.0286127j -0.0176873-0.0127438j 0.0239218-0.00168034j 0.00216759+0.0147249j -0.00876729+0.0222452j 0.0248613-0.045876j -0.00609398-0.00465648j 0.0136115-0.0132385j 0.0094258-0.0172792j 0.0269654-0.0146192j 0.0164059-0.00980489j -0.010881-0.0145981j 0.00409034+0.0236745j -0.0301805+0.00493148j -0.00245155+0.01245j 0.0142796+0.0093152j 0.00911835+0.002768j 0.00345863-0.00566708j -0.00772048-0.00300379j 0.000382354+0.00398211j 0.00854695+0.0141855j -0.00590074-0.00321993j 0.018533+0.00650207j -0.0122547-0.0140644j 0.00772536+0.0125671j -0.0248087-0.0219062j 0.00833924-0.0302317j -0.00386409+0.00278149j 0.00970728+0.0159755j -0.0103626+0.0157011j 0.000367787-0.0189355j -0.00210435-0.0152305j 0.000385235-0.0316368j 0.002879+0.00371446j -0.00449692-0.00683755j -0.0200812-0.0145265j -0.00334853+0.0163362j 0.00568042-0.0125817j 0.00141827-3.02549e-05j -0.0048074+0.00362601j -0.0101736-0.00193207j 0.00680058+0.00513865j -0.00474891-0.00179287j 0.00333448+0.00620003j 0.00696258-0.00122899j 0.00872941+0.00221334j -0.00878284-0.000211181j -0.00803201-0.00712165j -0.01125+0.00276886j 0.000488746-0.00365997j -0.0064734-0.0030507j -0.00127426+0.00704477j 0.0095008+0.000879165j -0.00428756-0.0127954j -0.00362972+0.00462897j -0.00455125+0.0100483j 0.00608772+0.012368j 0.000764712+0.00361803j -0.00453343+0.00368482j -0.0101982+0.00306116j 0.00996406-0.00199569j 0.00401692-0.00756511j 0.00441007-0.0079485j -0.00740346+0.00755204j -0.0016209+0.00516896j -0.0154504-0.000401293j -0.00371589-0.0118714j 0.00679853-0.00306711j 0.00100141+0.00180265j -0.00925621+0.00758417j 0.00246342-0.0227735j 0.00632985-0.000378183j -0.00593377+0.0056326j -0.0159379+0.00510909j 0.0048314+0.00357388j -0.00667815-0.012807j 0.008183+0.00710763j -0.0152554-0.0149317j -0.00514623-0.0149092j 5.05926e-05-0.00650689j 0.00197633+0.0172366j 0.00838571-0.00613418j 0.00168613-0.00355101j -0.00240506+0.00724174j -0.012887+0.0185579j -0.00423209-0.0108517j -0.0124054+0.00491359j 0.00714252-0.016709j 0.00975605-0.00869786j 0.00384527+0.0273016j -0.00957297-0.00420255j 0.0153188+0.0031196j -0.0142798-0.00932183j 0.0216882-0.00706447j -0.0105661-0.0251889j 0.00443391-0.00199077j -0.00133903+0.00226165j 
-0.0105076+0.0138573j -0.0403455+0.00281788j 0.0345812+0.0601649j 0.0161662-0.0223774j -0.0250919+0.0249857j 0.102033-0.0210167j -0.00530568-0.01853j -0.0249425-0.0428153j 0.0328464+0.010163j -0.0210246-0.0100986j -0.00032516+0.00520922j 0.0520497-0.0485582j 0.0514229+0.0527694j 0.0483682+0.284101j -0.101995+0.0662572j -0.171255+0.00580916j -0.256249+0.145429j -0.0512445-0.0831088j -0.447916+0.0266816j 0.140934-0.560165j -0.143567+0.0466431j -0.273306-0.0538926j -0.13232+0.0264746j -0.117581+0.162983j -0.0847368+0.0503393j 0.00586861+0.0304899j 0.0806111+0.109457j -0.112529+0.0810748j 0.0102602-0.105265j 0.058089+0.0407033j 0.000162214+0.0321494j 0.0378928+0.00438305j -0.0532481+0.0279732j -0.00672128-0.0161517j 0.0489434-0.0078048j 0.00411312-0.00757822j -0.00469427-0.00970818j 0.0667938-0.0441743j -0.0408064+0.0210164j -0.0139851-0.0160372j 0.0088418+0.0190743j -0.00834111-0.00168827j 4.67883e-05+0.0165109j -0.0148525+0.00980058j 0.0120387+0.019834j -0.00584506+0.00656229j -8.97986e-05-0.00798523j -0.0107091+0.00553404j 0.0170096+0.003329j 0.0174012+0.025054j 0.00886197-0.00474023j -0.0318168+0.0224469j -0.0166346-0.0449093j -0.00128174-0.00865206j 0.00690494-0.0444825j 0.00615627-0.00946949j 0.0342697+5.98938e-05j 0.0301279-0.0106808j 0.00904749+0.0177555j 0.0651861+0.0430619j -0.00317648-0.0136548j 0.029793-0.000873688j -0.0107348+0.0098722j -0.0129681+0.0258141j -0.0137541-0.0211316j -0.00769894-0.0107033j 0.00307213+0.00247879j -0.00417287-0.00726589j -0.00463782-0.00293048j -0.00617257+0.00271733j -0.00130473+0.0274307j 0.0271568-0.00174558j -0.0202668-0.0104286j 0.0132217-0.0160373j 0.0118474+0.00046389j -0.0116689-0.00345579j -0.0172362-0.00864072j -0.00104658+0.0118795j -0.00231+0.0123798j -0.0113183-0.00565299j 0.0102001-0.0270077j -0.000242301+0.0074224j 0.00303396-0.00818947j -0.0104327+0.00343452j 0.00962274-0.017988j -0.0168955+0.0080312j -0.0157457-0.00771787j -0.000515153+0.00281277j -0.00045796+0.000789592j -0.0054826-0.00283242j -0.0035623-0.0132872j -0.0109051+0.00631904j -0.00438377+0.00249191j -0.0149971-0.000844092j 0.0129696+0.00757438j -0.00311695-0.0121889j -0.0198763+0.0149492j 0.00904435+2.1869e-05j -0.00348701+0.00317426j 0.0212303-0.00735775j 0.0102833+0.0048486j -0.00674408+0.00780239j -0.000465832+0.0033146j 0.00521193-0.00394256j 0.000384045-0.00731052j 0.0173159+0.00230832j -0.0107834-0.0028169j 0.0125761+0.0049434j -0.00580227-0.00226493j -0.0102169+0.00589489j -0.0115575+0.000731922j 0.00495179-0.000431028j 0.0044318-0.000540936j 0.00235138+0.0030352j -0.00857075-0.00689644j 0.0075408-0.0146315j 0.00050608-0.00566703j 0.0115627+0.00363002j -0.0103775-0.0049572j 0.00489612+0.000713917j 0.0166044+0.00304501j -5.33498e-05+1.49086e-05j -0.00352397+0.0196934j 0.00156457+0.000352416j 0.0120903+0.0128992j -0.00650151-0.00263967j 0.00140714+0.0100222j -0.00913629+0.00294396j -0.00378878-0.00757458j -0.0165385-0.006352j -0.00788343-0.0139107j -0.000465527-0.00271484j 0.00401752-0.0238714j 0.0139854+0.00183342j 0.00526348+0.00822779j -0.00991545+0.0106243j -0.0154319+0.00387035j 0.00490336-0.00460243j -0.00396819+0.00115231j 0.00701871-0.00229815j 0.0175052+0.0158393j 0.00883223-0.0134628j 0.00423423-0.00297124j 0.00979794-0.00483882j -0.00114117-0.00676182j 0.00313842-0.00220464j 0.000525973-1.61849e-05j -0.00760673+0.0122759j -0.0102228-0.000384953j 0.00104508-0.00661453j -0.00104532+0.00276708j -0.00938709-0.00298254j 0.00155691-0.00228827j -0.00073246-0.00130767j 0.0022315+0.00942509j -0.00205674-0.0019034j -0.00130671-0.00114907j 
-0.00605268-0.0202267j 0.0025086-0.00202568j 0.0101917+0.00637578j -0.00920077+0.0101431j -0.00838503-0.00954275j -0.00103061+0.00809131j 0.00304825-0.00266769j 0.00276387+0.0135737j -0.0103377-0.00641001j -0.00811294+4.39398e-05j -0.00268207+0.00820591j -0.0260575+0.0280236j 0.0187289-0.0154463j -0.0171321+0.0765069j 0.042477+0.000990512j 0.0889745-0.0533734j 0.0342711+0.015518j 0.0438329+0.0584912j -0.00559969-0.0171245j -0.0144255-0.0236702j -0.0529714-0.00187069j 0.0508435-0.0166563j -0.018461-0.0338717j 0.0273323+0.00920701j 0.0339568+0.0329449j -0.0077001+0.099063j -0.00371521+0.0708606j -0.0177402-0.0196435j -0.245373+0.0726324j 0.120956-0.0174169j 0.0356313-0.0227826j 0.0297081+0.0150073j 0.0983691-0.109463j -0.166214-0.256018j -0.0121965+0.0388574j 0.0517562-0.0271118j -0.0512628+0.0362036j 0.0723388+0.0206448j -0.0577842+0.0197742j 0.0289382-0.00166421j 0.0918447+0.0669121j -0.00658245-0.0869207j -0.00563597+0.0532042j 0.0334697-0.13178j 0.100543-0.182649j 0.0404151+0.028769j 0.0352688-0.0237735j -0.0135105-0.0941847j 0.177708-0.147588j 0.028509+0.0814313j -0.0249582+0.0340946j -0.0943043-0.0754953j -0.13421+0.0747604j -0.0736427-0.0187539j 0.122103-0.0328247j 0.0505414-0.00698119j -0.0197194+0.0445097j 0.0865377+0.0174362j -0.112569+0.00825072j -0.0709251+0.0393937j 0.0438335-0.0306488j -0.0782023-0.0542598j 0.025895-0.0530246j 0.191073-0.0233266j 0.125964+0.0744202j -0.219501-0.0186795j -0.0570156+0.00124941j -0.122421-0.00127799j 0.10697-0.139642j -0.0201178-0.01421j -0.0379562+0.0343431j 0.0106605+0.0520028j -0.0237265+0.0160144j -0.00603189-0.00548737j -0.0161093-0.0495199j 0.15632+0.00819794j 0.0869418-0.015754j 0.0257126-0.00435324j -0.0247188-0.0027852j 0.0146068-0.0196195j -0.0394406+0.0203557j 0.00459335+0.0637716j 0.0920681-0.0956394j 0.024095-0.00595489j -0.0171597-0.027489j 0.0122337-0.00323525j 0.022701-0.0129878j -0.00489071-0.0121288j 0.0273252-0.00818517j -0.0777748+0.0366086j -0.0244028-0.0131434j 0.0307184+0.0168867j 0.00114375-0.00766691j -0.0330469-0.0178823j 0.00367443+0.0101407j 0.0502048+0.00910408j 0.0178611-0.000123668j -0.0332927+0.00471001j 0.0532293+0.00432382j 0.00452212+0.00852969j -0.0100752+0.0238229j 0.018847+0.00872777j -0.028448+0.00654448j -0.0073893+0.0203486j -0.055003-0.0433854j 0.0139638-0.00941713j -0.00401051-0.0409178j 0.0130415-0.0133039j 0.0250041-0.000702373j 0.0049256+0.00699127j -0.00761289-0.00973711j 0.00120179+0.0426436j 0.0206266+0.0174715j -0.0409085-0.0141187j 0.0244708+0.00918219j -0.00610298-0.0281912j 0.00621761+0.0312584j -0.00303434-0.0102291j 0.00867976+0.00763521j -0.00791542-0.00236153j 0.0161636-0.00562198j 0.0042532+0.0303791j -0.0287734+0.0311321j 0.00722723-0.0029888j -0.0127207+0.035938j -0.0206181-0.0201151j 0.0176545-0.0126692j 0.0075702+0.0372863j -0.00629357+0.036976j -0.00892614-0.00342256j 0.028235+0.0201188j -0.00868209-0.011545j -0.0222313-0.0201456j 0.00785214+0.0108104j 0.0241127+0.0423391j -0.0226792+0.0491006j 0.00267705+0.01848j -0.0220837+0.0172408j 0.00382842-0.0115131j -0.0496225-0.045127j 0.0146937-0.0266929j 0.0100568+0.0564715j -0.0591229-0.0169381j 0.0187778+0.0558462j 0.0318055-0.00618471j -0.00246719-0.00339879j 0.023063-0.0081927j -0.0199044-0.0103832j 0.0228638-0.0389677j -0.0116434+0.0209259j -0.0837018-0.0440329j -0.0206909-0.0724787j -0.0432989+0.00881375j -0.00922889-0.0871699j -0.147986+0.00558074j 0.00478473-0.00692571j 0.023386+0.00750166j 
