-0.0230766-0.0353937j 0.0311904-0.0334458j -0.027093+0.0103979j 0.00355042-0.0126277j 0.0073963+0.087749j 0.0164362-0.0415876j -0.00334121+0.0417171j 0.0311983-0.0232274j 0.0108018-0.0238184j 0.0152249-0.00949312j 0.00240722-0.0202934j 0.0157471-0.0258464j -0.0297857-0.052157j -0.00266217+0.0391028j -0.0205848-0.0280718j -0.00596282+0.0188919j -0.0419509-0.0106635j 0.01394-0.00424965j 0.00867118+0.035136j 0.0319527+0.00806598j -0.00824767+0.0265056j 0.00984335-0.0174613j 0.0224653+0.0178538j 0.02191+0.00354514j -0.0177987+0.00756684j -0.0370045-0.00214315j 0.00047811-0.0231748j 0.0230868-0.00137804j 0.0128795+0.00997237j -0.0129518-0.0201827j 0.00143636-0.00751184j -0.0328258-0.0142433j 0.00703299+0.000931795j -0.0139965-0.0117101j 3.32218e-05-0.000811224j 0.0263742+0.03213j 0.0127605-0.0109951j -0.00427266-0.01916j 0.00383728+0.00587735j -0.00228189-0.0098106j -0.00376979+0.00333435j 0.00501925-9.66567e-05j 0.00296917+0.0113591j 0.000173795-0.00701896j -0.00306326-0.00963133j -0.00120571-0.00293434j -0.00991709+0.00105313j -0.0138939-0.000672803j 0.0196695-0.00418378j 0.0116089+0.00292941j 0.00632745-0.00328053j -0.0111908-0.00135724j -0.00423601+0.000650014j 0.00771356-0.00556908j -0.0113147-0.00241087j 0.00882465+0.00962936j 0.0099929-0.0217965j 0.0142754-0.0103566j 0.00982604+0.00916451j -0.00821002-0.0106713j -0.0116702+0.0049519j -0.00823063+0.0223435j -0.00721941-0.00693085j 0.00308105+0.0136449j 0.001353-0.0162251j 0.00817067+0.00662887j -0.00929876-0.00202827j -0.0120543+0.00288661j 0.000579101-0.00826669j 0.00534308+0.00020171j -0.00347111-0.00720409j 0.00582241+0.0125591j 0.00635148+0.00484752j -0.00810346+0.0161519j -0.0120757-0.0100303j -0.0109506+0.00434018j 0.000434515-0.00203482j -0.0175283-0.000811547j 0.00242196-0.0159663j 0.00544522-0.00176142j 0.0108669+0.00944841j 0.00371646+0.000796821j -0.00127076-0.00277281j 0.00945607+0.0118321j 0.00252197-0.000529504j 0.00543617-0.01571j 0.0067003-0.000886803j 0.00778319-0.0104051j -0.00358748+0.00288591j -0.000850407-0.0023999j -0.00974948-0.011387j 0.00551245+0.00537727j 0.0154061-0.00148468j -0.0141572-0.00456269j -0.00837114-0.00221081j -0.00533527+0.00394445j -0.00370903-0.00942126j 0.00691069-0.00794793j 0.00312055-0.00622297j -0.0063812-0.00233639j 0.00591883-0.00078589j 0.0086706-0.00176619j 0.0116727-0.00879034j 0.00745312+0.00475942j 0.00527586+0.00524404j 0.00788891-0.00607164j -0.00851311+0.0103413j -0.00309969-0.00535083j 0.00718762+0.00448643j 0.0055662+0.00943689j -0.00871764+0.00374233j -0.00335719+0.000339875j 0.00696463-0.00806597j 0.0061181-0.00842034j 0.00877433-0.00493238j -0.00139014+0.000818449j -0.00227945+0.00306219j 0.00936506+0.00118944j -0.00684853+0.00611741j -0.0151873-0.00317514j 0.00211442+0.00941903j -0.00869818-0.00722485j 0.0106185+0.00203643j -0.0292654-0.00630428j -0.0202479-0.00581421j -0.00176913-0.00140135j 0.00156696-4.36502e-05j 0.017105+0.0157171j -0.000174543-0.00330081j -0.0286414+0.010449j -0.00479174-0.00103491j -0.0127503-0.00355433j 0.0185126+0.0203837j -0.0022586+0.000263147j -0.000810764-0.0122667j -0.00365203-0.00468612j -0.00572745+0.00882423j 0.00625276-0.00461728j 0.0155205-0.00556177j 0.0150189-0.0164426j 0.00661221+0.00714555j 0.00792414-0.00723935j 0.00703641+0.0159821j 0.0184937-0.00895806j 0.00760409+0.0296608j -0.0324049+0.00138124j 0.0186051+0.000493703j 0.000688067+0.015731j 0.00862724-0.0138719j -0.00844426-0.0234841j 0.00723151+0.00741324j -0.00107514+0.000445775j 0.0180934-0.00980518j -0.00605703+0.00307661j 0.00089106-0.0116877j 0.0193526+0.0188433j 0.00707343+0.00338029j 0.0270471-0.00393822j -0.0154502-0.0457009j 0.00768317-0.0257878j 0.00698287+0.0290142j -0.0176268+0.0100521j -0.0277612+0.00801359j 0.0191887-0.0525329j 0.0112267+0.00222412j 0.00116575-0.0126055j -0.00422113-0.00543727j -0.0142068+0.0163571j 0.0279977-0.0304919j 0.00692879-0.0241088j 0.023891-0.00110212j 0.0298814-0.0313731j -0.0451929-0.0118151j -0.0139489-0.000876634j 0.0201245-0.0338393j 0.00750539+0.0227645j -0.0167254+0.00130577j -0.00158781+0.0115204j 0.000747988+0.0316928j -0.0766525-0.0428589j 0.0113681+0.0306471j -0.00731045+0.00265789j 0.00104002-0.0536715j 0.0410204-0.0263796j 0.0554387+0.00152068j 0.0395965-0.0363203j -0.0342221-0.0331282j -0.0134914+0.0286405j -0.017606-0.0321941j 0.0397626+0.0410216j 0.0221452+0.0311831j 0.0306888-0.143523j -0.0067679-0.0337267j 0.036183+0.132206j -0.0628954-0.0302651j -0.0169385-0.116122j 
-0.00756307+0.0509609j -0.0343229-0.0107093j -0.00939763-0.0477653j 0.00433492+0.00396702j -0.0225734-0.045132j -0.00869364-0.0335507j 0.016301-0.00391335j 0.0359137+0.00933166j 0.0123834-0.0184384j -0.0130801+0.00722799j 0.0358214-0.0100468j -0.00757597+0.010186j 0.031936-0.0100977j 0.00201192-0.00630402j 0.00921014-0.00214017j 0.00674644+0.0320263j 0.0484149-0.0242905j -0.0121112+0.00109214j -0.00805635+0.0185838j -0.0173923+0.0141934j 0.000612707-0.0129983j 0.0179662+0.00733503j -0.000933013+0.00465668j -0.0214625-0.0179594j -0.00113088+0.0136944j 0.000396313+0.0126559j 0.0189717+0.0178741j -0.0220203-0.00390499j 0.000810136+0.0239236j -0.00772281-0.00171565j -0.0362486-0.0320648j -0.00185487+0.0151088j -9.44157e-05+0.00803221j -0.0222924-0.0145455j -0.0117977-0.00884693j -0.00265811+0.00934161j -0.0044112+0.00847145j -0.00498602-0.0211101j 0.00620542-0.0118911j -0.00269409+0.00540378j -0.0136415+0.00356836j -0.0054118-0.00255211j 0.00999352+0.00323685j 0.0017142-0.0153094j -0.0027906-0.00932613j -0.0114455-0.0171316j -0.00284287-0.0106086j 0.0118787+0.00535673j 0.00381252-0.0169156j -0.0168697+0.000854263j -0.00218841-0.00628891j 0.00224897-0.00236812j -0.00570139-0.00465045j 0.0112083-0.0208468j 0.00796763+0.0214651j 0.00362726+0.00198961j -0.00773737-0.00551889j 0.00118829-0.0100137j -3.82632e-05+0.0138784j -0.00554059+0.0121076j -0.00358322+0.00135039j 0.00813505+0.00595067j 9.48572e-05-0.000483223j 0.0127857-0.0101838j 0.00037917+0.00523931j -0.00781097-0.00313598j 0.00241388+0.000707424j 0.00224757+0.00689441j 0.0103028-0.000478761j 0.000801735+0.0111834j -0.000696533+0.00497822j 0.000873701-0.00675397j -0.00945628+0.00747164j 0.0116952+0.00158051j -0.0182917-0.00394184j -0.00909204-0.0135087j -0.00657324-0.00203343j 0.00104862+0.00908334j 0.00292925+0.00516074j 0.00195621-0.0123269j -0.0120502-0.0116346j -0.0100259-0.0138785j 0.00350557+0.00443457j -0.00403227-0.00318938j -0.00644751+0.00820778j -0.00621337-0.00597079j -0.00960469-0.0174551j 0.00651125-0.0154089j -0.00394463-0.0100627j -0.0050144+0.00234171j -0.00511327-0.0128011j -0.00211-0.00379273j 0.00126915-0.0113319j 0.00101631+0.0043811j -0.00320372+0.00590104j 0.00157496-0.00262011j -0.00545442+0.0093003j -0.000221419+0.00437993j -0.0154769+0.0152566j 0.0137283+0.00691431j 0.00715873-0.0104405j -0.00507751+1.65744e-05j -0.0156889-0.000673547j 0.0117731+0.00245812j 0.0064644-0.00269458j -0.0162737+6.87476e-06j -0.000376889+0.00650962j -0.00536731+0.00811544j -0.00753585+0.00275809j 0.0180672-0.00237516j 0.00583931-0.00792906j -0.00101317+0.00687688j -0.000618816-0.0101484j -0.00624671+0.0025632j -0.000500289-0.0146694j 0.00663009-0.00899582j -0.00426451-0.00689182j 0.00486747-0.00759413j 0.000294827+0.00208653j 0.0159595+0.00271612j 0.00871374+0.0138326j -0.00279951+0.0020922j 0.00491137-0.00426871j -0.0159281+0.0172989j -0.00324747+0.0113306j -0.0162634+0.00257458j 0.00366345+0.00555543j 0.00938617-0.0127414j -0.0111041+0.00172476j 0.00592953+0.000584053j 0.0133581-0.00733358j 0.00725097+0.00404465j 0.012031+0.0178836j -0.00811816+0.00140341j -0.0111086-0.00934541j -0.0142876-0.00208523j 0.0138356+0.00335419j 0.00218691+0.00902153j -0.00130029-0.0115315j -0.0123187-0.0167071j 0.0127618-0.00610503j -0.00246197+0.0103675j 0.016768-0.0227416j -0.0225338-0.0107055j 0.0243332-0.0127123j 0.00584142+0.00623986j 0.00852929-0.00227127j 0.00598679-0.0115813j -0.0274841-0.0109871j -0.0285593-0.00694918j 0.0102899+0.000794584j 0.0180905+0.0255861j 0.00502707-0.0330523j 0.00331569+0.00961953j -0.00522456-0.00492913j 0.00930695-0.0257541j 0.00103881-0.00209686j 5.67236e-05-0.0197891j -0.0109443+0.0199787j -0.0185799-0.0289859j 0.0068724+0.0215864j -0.00452696-0.0199426j -0.0123728+0.0336866j -0.0157103+0.0102361j 0.00203432-0.0022127j 0.0398106-0.0168137j 0.00538707-0.0178513j -0.0136249+0.0210543j 0.0234354-0.0265852j -0.0119127+0.017687j -0.0403041+0.00516289j -0.0146898-0.014797j 0.00934977-0.00406762j -0.0456606+0.0023321j 0.0054116+0.0378464j -0.00333319-0.0202707j -0.0373364-0.00667497j 0.0110013-0.0110774j -0.0293571-0.0117864j 0.00135757-0.0302867j -0.0181313+0.0511359j 0.0221881-0.040879j 0.033872+0.055912j 0.00825891+0.0340823j 0.0055382+0.00379673j 0.032731+0.0115361j -0.0198732-0.0275726j 0.0281062+0.00668568j 0.0740751-0.00676692j -0.00590989+0.0288554j -0.00612686+0.117118j 0.0562256+0.0961975j -0.00451842+0.0563981j -0.041811+0.105517j 0.0219766+0.0562661j -0.0350916-0.0417316j 
0.0152743-0.0195911j 0.00133276+0.0334049j 0.0265007+0.0316032j 0.00555455+0.0119148j 0.0344517-0.00598541j 0.0213706+0.0349222j 0.00415612+0.00638794j -0.0486785+0.00735591j -0.0378136+0.0166728j 0.0205331-0.0229759j -0.0242846+0.0166905j 0.00343594+0.00115721j -0.0144828+0.00215217j 0.0149258-0.0120611j 0.00633836-0.0110175j -0.0460998-0.00427899j -0.0265393-0.00132687j 0.0232683-0.00545864j -0.00631789-0.0209843j 0.00580215-0.00632791j -0.00590063-0.00739876j -0.0106504+0.019347j -0.0093189-0.0152568j -0.00976803+0.0179997j -0.0141019+0.0166796j -0.0127731+0.00463543j 0.0127067+0.00462168j 0.00713757+0.0129868j -0.00995819+0.00850468j -0.0195187+0.0108339j 0.0482607+0.0134468j -0.00447543+0.00291301j 0.000952476+0.0113316j 0.00206942+0.0193023j 0.000398104+0.0177001j 0.00877431+0.00459868j 0.0257941-0.00179043j 0.000318494+0.00290543j -0.011988-0.00237703j 9.81529e-05+0.00541973j 0.0136311-0.00832867j -0.0196581+0.0112529j 0.00276512-0.0151511j -0.00503199-0.00201719j 0.00491819+0.00333875j 0.0118672-0.0113088j -0.00959014-0.0134725j -0.0116732+0.0128929j -0.0124566+0.00674692j 0.00120115+0.0132845j -0.00105354+0.000722724j -0.0172441-0.00649131j 0.00412508+0.00550418j -0.0134348-0.00200562j -2.69104e-05-0.0038834j 0.00351607-0.00719585j -0.013209+0.00582998j -0.0121744+0.0173919j -0.00791241+0.00329991j 0.0156313-0.0121762j -0.00409115+0.00336162j -0.0187855+0.00515354j 0.000190403+0.00805579j -0.00924811+0.000180654j -0.0058729+0.0130357j 0.0112711+0.00748348j 0.0143623-0.0057334j 0.00484828-0.00286191j -0.00502207-0.00240904j 0.00202218+0.00896895j 0.00713129-0.00566488j -0.0199481+0.00781605j 0.00894318-0.00210372j -0.00638067-0.00385242j 0.0114682-0.0119659j -0.0093498+0.000239576j -0.00942305-0.00533783j -0.00624499+0.00032178j 0.00286284-0.0035162j -0.0113939+0.00290826j -0.0090386+0.0101266j -0.00923955-0.00571569j 0.00667359-0.00288001j -0.00886869+0.00859596j 0.011228+0.00180806j 0.00926148+0.00108647j 0.00619497+0.0113232j 0.00242457-0.002879j 0.0118065-0.00801932j 0.00683115-0.00829408j 0.00161873-0.00385993j -0.00809813+0.0137226j -0.00195352-0.00393773j 0.0115914-0.0063757j -0.00697843-0.00477004j 0.00218741-0.009403j 0.0140576-0.0167201j 0.00520186-0.00621644j -0.00904285+0.00447468j 0.00438988+0.0153778j -0.00159409+0.00235466j 0.0076813+0.00350081j -0.00730498-0.00323374j 0.00989812-0.009065j -0.0154174-0.00645887j 0.00518982+0.0129198j 0.00357614+0.00171421j -0.00198113+0.0116059j 0.00728291-0.0103263j -0.0206587+0.000245148j 0.00210219-0.00603267j -0.00184505+0.000429299j 0.00717024-0.00599387j 0.00294413+3.83266e-05j -0.00414831-0.00368993j -0.0068331-0.00439785j -0.000992042+0.00912395j 0.00195653-0.0160426j -0.00570693+0.00531306j -0.00440119-0.00793828j -0.0115146+0.00197418j 0.0110448-0.00331071j 0.00532387+0.00735748j 0.0157836+0.00799376j 0.00935701-0.00646864j 0.00590402+0.00166285j 0.00140186+0.0138773j -0.00630214-0.00207371j -0.0123821+0.0129022j -0.013231-0.0057224j -0.00290769-0.0130986j -0.0074747+0.00859024j -0.0195088-0.00650653j -0.00763825+0.00635978j -0.00204412+0.0206442j 0.00217513+0.011685j 0.000889826+0.00639384j 0.00288728-0.000554559j -0.00913239+0.0115995j -0.0124853-0.00771438j -0.0182214-0.00634289j 0.0136643+0.0287279j -0.015958+0.00992757j -0.00260188+0.00354005j -0.00265973-0.020268j -0.0142617+0.00210996j 0.00505747+0.00279519j -0.00745885+0.0283231j -0.00823301+0.0097987j 0.0119396-0.00469998j 0.00554581-0.0328318j 0.00773721-0.0275561j -0.00586762-0.00339897j -0.0179332+0.0190309j 0.00139157+0.000990439j 0.0152403+0.0356884j 0.0101156-0.0317049j -0.0079829-0.0162967j 0.0456887-0.0144692j 0.00884554-0.0228145j 0.0221763+0.0152661j -0.00211376-0.000586267j 0.0205921+0.00680975j -0.000327955+0.00310082j -0.00631997+0.0106667j -0.0276825+0.00629447j 0.0119255-0.0355801j 0.032341+0.00359028j -0.0113241-0.00890382j -0.0293376+0.00685722j -0.042698-0.0135168j -0.00398904+0.0236401j -0.019238-0.00925984j -0.00775052-0.015621j -0.0289458+0.0116394j 0.00792815+0.0591455j -0.0393868-0.0193471j 0.0194724-0.0179225j -0.00780499+0.0326907j 0.0175523-0.0440497j 0.0136476-0.038244j 0.00312547+0.00990092j -0.0263612+0.0442159j -0.0418487-0.0440174j -0.029033-0.0173752j -0.0474643-0.0264239j 0.0325167-0.023563j -0.0422196+0.0160329j -0.0330567+0.0246016j 0.00221569+0.103182j -0.00525933-0.0160055j -0.0518604+0.0578883j -0.0282695+0.0197963j 0.0526113+0.0795923j 0.030152-0.029078j 0.000320196-0.00809354j 
-0.00104113-0.0547762j 0.0376414-0.00786721j -0.0167665+0.0234951j -0.0019207-0.0137394j 0.0108499+0.0334254j -0.0295667+0.016011j -0.00956475+0.0213372j 0.0158455-0.0245028j 0.0288653-0.0218045j -0.000645965+0.0142505j -0.0377452-0.00173007j 0.0102156+0.00679433j -0.0321406+0.0176026j 0.000827509+0.0159079j -0.0200898+0.0105183j 0.0321877-0.0270453j -0.0420172+0.0232717j 0.00550488-0.00886609j 0.011323+0.00752382j -0.00225388-0.00164681j 0.0257739-0.0110069j -0.00104498-0.0162167j 0.00989573+0.0103458j 0.0255091-0.00614592j 0.00123691-0.0384775j -0.0126865-0.00538924j 0.0116013+0.00225143j 0.0145654+0.00768829j 0.0135259-0.0107906j -0.000218638+0.00251539j -0.0215978+0.0088933j -0.0103896-0.0226408j 0.00183131-0.0103237j 0.00128743-0.0119579j 0.00197583-0.00974839j 0.000235205-0.0173345j -0.0057735-0.0148751j -0.00654516+0.0131324j 0.00452796+0.0183499j 0.00562426-0.00427756j -0.0170671-0.00332173j 0.0233483-0.00746484j -0.0248045-0.00796343j 0.00589608+0.0289421j 0.0112737-0.00356204j 0.00229363+0.0102502j -0.0123089+0.0215424j -0.00343146+0.00878473j 0.017534-5.86057e-05j 0.0122202-0.0151332j 0.00358322+0.00852069j 0.00260067+0.0095475j -0.0107755-0.00147633j -0.0060106+0.0260466j 0.00266861+0.000949753j -0.00414619-0.00972836j 0.0184927+0.0131069j 0.0149208-0.00786645j 0.00429041-0.0159574j -0.000235567-0.00867369j -0.00985034+0.00636034j -0.00491202+0.00106047j 0.00121986+0.0012646j -0.008397+0.00514712j -0.00342325-0.00100269j -0.00447368-0.0106137j -0.00632984-0.0155674j -0.0124066+0.00356213j 0.00577192+0.00673235j -0.00494827-0.0149703j -0.00505666-0.0114641j -0.00800942+0.00322149j -0.00364832-0.0169945j -0.0154231-0.00852875j -0.00932232-0.00397953j 0.000923342+0.00229715j 0.00424324+0.00415705j -0.00944628-0.0046134j -0.00436581-0.00985768j -0.0016302+0.0115196j 0.0116861+0.00886386j -0.00914707+0.0077243j -0.00447722+0.00174463j 0.00240782+0.0072135j -3.18144e-05+0.00159175j 0.00157817-0.00530473j 0.00879736-0.00754133j 0.00863611+0.00121439j 0.0072926+0.00589479j -0.00137032-0.0164338j -0.00724443+0.00416026j 0.00380592-0.00225187j 0.013308+0.0150079j -0.00115588-0.0043082j -0.00648988+0.00412145j -0.00456102+0.0112717j 0.00465714+0.00582205j -0.0028982-0.00314788j -0.0091701-0.00443661j 0.0116373-0.0138005j 0.00693459+0.00175017j 0.00834142+0.000551129j 0.00125494+0.00239305j 0.00208602+0.00893737j -0.0126137+0.0102379j 0.012247-0.00926361j -0.000993738-0.00599655j 0.00801389-0.0209058j -0.0151823-0.00441419j 0.00493912+0.0183124j -0.0118339+0.00360786j 0.00303497-0.00154547j 0.00864224+0.0034169j 0.0027195-0.00985658j 0.0142144+0.00659977j -0.00164286+0.00613494j -0.00500138-0.00147496j -0.00919904-0.00504377j -0.00204235+0.00484776j -0.00657042-0.00604043j -0.0140655-0.0200144j 0.00452599-0.000510339j 0.000627477-0.0172665j -0.0150172-0.00743008j -0.0174448+0.000910414j 0.00268988+0.00124214j -0.00535688+0.00211243j -0.000286566+0.0124494j 0.00853675+0.0272112j -0.0120779+0.022036j -0.00708302-0.00172212j -0.00843874+0.0202603j -0.0040677+0.00453602j 0.00801348-0.00935189j 0.00602547-0.00755937j 0.0127652+0.002693j 0.001034-0.0149325j 0.0129895+0.00119016j 0.00732195+0.0127581j 0.0242091+0.0196771j -0.002984+0.0136182j 0.0111256-0.00582924j 0.00338529+0.00750722j -0.00225187-0.00520968j -0.00452792+0.0126425j -0.0146937-0.00060859j 0.00260559+0.00444541j 0.00320381-0.0101309j -0.00544899-0.0098991j -0.00701554+0.00102034j -0.00824701+0.0131122j -0.0266984-0.00432345j 0.00179689-0.00619547j 0.000301018+0.0179603j 0.00263811+0.00663516j -0.00227916-0.0135689j 0.00419488-0.00775737j 0.00625921+0.013754j 0.00767542-0.008709j 0.00611418-0.0134222j -0.00559382+0.00601732j -0.00589079-0.00170501j -0.00365868-0.0161615j 0.00927789-0.00789512j -0.000483098-0.0273305j -0.0296157+0.0213397j 0.0419649-0.0160917j 0.0269727-0.00440733j 0.0338355-0.00484565j -0.00267861-0.00284783j 0.0577041-0.0328273j 0.00519001-0.0498569j -0.0169609-0.0177306j 0.0235407-0.0529751j 0.0132638-0.00255896j -0.0229675-0.0294417j -0.00143373-0.0121068j 0.00501535+0.0276852j 0.00309667-0.024822j -0.0322775-0.0281133j 0.0218611+0.00983077j -0.0273353+0.0188525j -0.0148427+0.0184764j 0.0461895-0.0154617j 0.0573321-0.0248857j 0.0491769-0.0257649j -0.0245044+0.0588625j -0.0581673-0.0808584j -0.0513607+0.0202334j -0.00273541+0.0233268j 0.0454515+0.00683791j 0.0210254-0.00158292j 0.0331553-0.0203377j 0.0340776-0.0160983j -0.0330624+0.00213433j 0.0151389-0.038956j 
0.00286922-0.0435175j 0.0192332-0.00962817j -0.0109134+0.0845641j 0.0423672+0.00208221j 0.00809717+0.0550992j 0.0132011+0.000853228j -0.027233+0.0215669j -0.00400446-0.0427683j -0.0217023+0.00809367j -0.000540341-0.0374723j 0.000421513-0.0105544j -0.00912963-0.0206099j -0.00514774-0.0202289j -0.00335675+0.0325957j 0.0111459+0.00226046j -0.0224761+0.00390376j -0.0184253+0.0209473j 0.00646004-0.00927551j -0.00767454+0.000164259j -0.0283748+0.0159542j -0.00798886+0.0359835j -0.0161023-0.0195761j -0.00522769+0.00548791j 0.0333211+0.00289014j 0.0155807+0.0195819j 0.0152236+0.0121935j -0.0167968-0.0178507j -0.0243076+0.0200629j -0.0163911+0.0137062j 0.0161835-0.00976422j 0.0260525+0.0172629j 0.000421834-0.0184305j -0.00870619-0.00648669j 0.0237248-0.00499256j 0.00685539+0.0149741j 0.0055367+0.0229165j -0.0025702-0.0166337j -0.000631435-0.00882601j -0.0104076+0.0133184j -0.0115129+0.00332056j 0.0142953+0.00256667j 0.0175674+0.00983016j -0.026725-0.000996155j -0.000188471-0.00189813j -0.0118092+0.00805006j 0.0152507-0.0118877j 0.00736891-0.0145011j -0.00604209+0.00146825j -0.00526845+0.00849881j 0.0152254+0.0142478j 0.0016081-0.00145513j 0.0178772-0.0137011j 0.0150266-0.0133662j -0.0155533-0.010852j -0.00482976-0.00936929j -0.00349711+0.0143143j 0.00743867-0.00126641j 0.00415639+0.00452991j 0.00786529-0.00179934j 0.0022856-0.00131198j 0.00589904-0.000505163j 0.000472989+0.0122679j -0.00151274+0.0111419j -0.00993307+0.0145252j -0.00232534+0.0166984j 0.0185221+0.0123718j 0.000668989-0.00294748j -0.0108948-0.00468694j -0.00865317-0.000471875j 0.000392392+0.0174778j -0.00978232+0.00346187j 0.00213533+0.0136438j 0.0104577-0.0045655j -0.00221015+0.00219991j 0.00327085-0.0135372j 0.00325321+0.00555248j -0.00462199-0.00628171j -0.00410564+0.000482326j -0.0100469+0.00402419j 0.00598863-0.00317642j 0.0138124-0.00107391j -0.00012486-0.00262333j -0.0128758+0.00161242j 0.0146916+0.000110646j -0.0087936-0.00820045j -0.00437149+0.00242396j 0.00303646+0.00412984j 0.00924675-0.000556762j 0.0134886-0.0114542j -0.00608538-0.000159226j 0.00257981+0.0137452j 0.0159117+0.0012913j 0.00745103-0.00361104j -0.0129886-0.00179408j 0.00268454-0.00152847j 0.00364347+0.000311383j -0.0108957-0.00645798j -0.0104666-0.00128508j -0.00242618+0.0015145j -0.00467883+0.0105088j -0.0157102+0.00216161j -5.72386e-05-0.00260826j 0.0113525-0.00609821j -0.00144808-0.0145767j -0.00233358-0.0128389j -9.56109e-05+0.0104214j -0.00586309+0.0102444j 0.00945464+0.00691713j -0.00772138-0.00345178j 0.00241342-0.0128842j 0.00206364+0.00656044j -0.0189904-0.00368746j -4.03541e-05+0.0106931j -0.0142194+0.00442912j 0.00470321+0.00671404j 0.00424799-0.00121982j 0.00186157-0.001149j -0.0148491-0.00639312j 0.00269148+0.00109619j -0.00180758-0.00242676j 0.0161819+0.00729796j 0.00216888-0.00641101j 0.00838853+0.0142826j 0.0151475-0.0036837j -0.00539186+0.00725869j 0.00446398+0.00436364j -0.0108349+1.75735e-05j -0.0245722-0.000936555j 0.00584509+0.000934282j 0.00417881+0.000787027j -0.00344309-0.00424957j -0.00534384-0.0114834j 0.011019-0.00903134j 0.00719689+0.000697835j 0.00293176-0.000545908j -0.0195065+0.00363547j 0.000467944-0.0109172j -0.00343009-0.0304147j 0.00706894+0.0211454j -0.0114454-0.0120886j -0.0171509+0.00380877j -0.00751677+0.00877355j -0.0363085-0.000631257j -0.00263316+0.008567j -0.0167339-0.0227408j -0.00622793+0.0104221j 0.0131842-0.00295719j -0.00734582+0.0227544j -0.0144309+0.019019j -0.00482749+0.014801j -0.0212409-0.0107225j -0.00622562-0.0173426j -0.0334123+0.00024882j 0.021947-0.0116179j -0.0119955+0.0351809j -0.0170623+0.0132184j 0.00681448-0.0209642j -0.0174585-0.0081323j 0.0185657+0.0360554j -0.0440693+0.0175313j 0.0319788-0.0356879j -0.036553+0.0175546j 0.0153645-0.0198798j -0.0267772+0.020157j 0.00381494-0.0232142j 0.0486387-0.0480707j 0.0151887-0.0109828j -0.0269225-0.000445237j 0.0215686+0.00415585j 0.00116937-0.000733434j 0.0172085+0.0247596j 0.00425097+0.0220173j 0.017527+0.0526697j 0.00478282-0.00405754j -0.00800573-0.0194557j 0.0154785+0.0274302j 0.067278+0.00386101j 0.0102577+0.012272j -0.0118201-0.0478972j -0.00780175+0.0572418j -0.0325928-0.0223011j 0.00917882+0.0728539j -0.00187783+0.013351j -0.0121331-0.0940837j -0.046392+0.0170321j -0.0476407+0.00583951j 0.00872178-0.0212401j 0.0647871-0.0211009j 0.0477305-0.020342j -0.0464431+0.0406667j -0.0922326-0.0244551j 0.012134-0.0480173j 0.0298964+0.0419724j -0.0440547+0.00502049j 0.0355947+0.0192041j 0.0403958-0.0154216j 
