0.033638-0.0237543j 0.0390217+0.0391374j 0.0246442-0.0395933j 0.0502612+0.014602j 0.0266241+0.0325457j 0.0309273+0.0405324j 0.0323921-6.83425e-05j 0.0126609-0.0399476j 0.052216+0.0327346j 0.0427761+0.00596168j -0.0163049-0.0383333j -0.0226268+0.0170134j -0.0258045-0.00872328j 0.02246+0.0420572j -0.00195574+0.0165174j 0.0125405-0.00499448j -0.021814-0.0242813j -0.0136939+0.00102708j 0.0312351+0.00771587j -0.0411955-0.00236236j 0.00276513-0.00324102j 0.00671625-0.00974496j 0.00192387-0.008059j -0.00235154-0.000301565j 0.0461902+0.0215687j -0.00409205-0.0074182j -0.0188266+0.000647524j 0.0110754+0.00701611j -0.0142046+0.0256219j -0.0222385+0.012419j 0.0144355-0.0258416j -0.0117306-0.00828354j -0.0255874+0.0110938j -0.013419+0.0134689j 0.014051+0.00715758j -0.011946-0.0028874j -0.0282516+0.00445599j 0.00428962-0.0182973j 0.00790691+0.00332821j 0.0168872+0.00767254j -0.00994504-0.00288363j -0.00349387+0.00537031j 0.0121781+0.00311626j 0.0401232-0.00619883j 0.0105988+0.0137334j -0.00533567+0.00375865j 0.0141114-0.00396733j -0.00321586-0.000799973j 0.00804936-0.00631263j 0.0221599+0.00395284j -0.0189585+0.00472453j -0.00879317+0.00559776j 0.000986132+0.000109223j -0.000183346-0.0103397j -0.00664667-0.0107346j -0.00893408+0.00777979j 0.0163798-0.0100249j 0.00633566+0.00467589j -0.0189688+0.00592185j -0.000389449-0.00146638j 0.0124399+0.00315652j -0.0130739-0.00822868j -0.00275471-0.0017229j 0.00573642-0.0275323j -0.00016885-0.0104502j -0.0107453+0.0274771j -0.0108478-0.000786464j -0.00706731+0.0118518j 0.0095864+0.0142937j -0.000399611+0.0121942j -0.00622538+0.00317828j 0.000725509-0.00903235j 0.00229328-0.00751367j 0.000179086+0.00745025j 0.00122521+0.00781527j -0.0158196+0.0182826j 0.00851197-0.00693139j -0.00970255+0.00292911j 0.00122284+0.00833261j 0.00740171-0.000295304j 0.00291379-0.0042014j -0.00849839+2.92166e-05j -0.00882675-0.00613003j -0.00941887+0.0208755j -0.00683566+0.00792835j 0.00123855-0.0112259j 0.016033+0.000716523j -0.00113343+0.0154999j 0.0139921-0.0158323j 0.0110264-0.00683385j 0.0305654-0.00995232j -0.0244402-0.0138769j -0.00469694+0.00458407j -0.0268716+0.00858159j 0.00509351+0.00515456j -0.01397+0.00402027j -0.00628387-0.00220892j 0.0283363+0.0157991j 0.0265158-0.0177958j -0.0130553+0.0139325j -0.0103543+0.0138498j -0.0634798+0.0162545j 0.00315796-0.0107611j -0.00567676-0.0175051j 0.00652387-0.0100961j -0.0014666+0.00614535j 0.00949623-0.00342231j -0.0190914+0.00389229j -0.0104923-0.00302618j -0.00090313+0.0114752j -0.00866862+0.0222407j -0.011778-0.0245746j -0.000936098-0.0248143j 0.0228213-0.0245751j 0.00890591+0.0141815j 0.0117872+0.00603904j 0.0343546+0.0151999j -0.00194928-0.0207487j 0.0229726+0.0259307j 0.0315757-0.00702755j 0.0206848+0.0392251j 0.0441816-0.0787542j 0.0157925+0.0101742j -0.0298308-0.0402221j 0.00128161-0.0506394j -0.0135575-0.0208713j -0.025926-0.00436108j -0.0127699+0.0128909j 0.0435396-0.0303908j 0.0119878-0.0502156j 0.0459992-0.0128436j -0.0991415+0.0120449j -0.087643-0.0222068j 0.0825642-0.0680362j -0.00658102+0.103947j -0.13972+0.0468892j 
0.0592422+0.0176539j -0.00881589+0.0534259j -0.0138017-0.0219862j 0.041394+0.00270023j 0.0421771-0.00220362j -0.0203329+0.00937749j 0.00482677+0.0279375j -0.0290173+0.0027379j 0.0312681-0.00967786j 0.0102253-0.0048785j 0.0071332+0.0281306j -0.00589163+0.00695733j -0.0223341+0.0116693j -0.0036879+0.000582585j 0.0150373+0.0566808j 0.0109154-0.0423147j 0.0196608-0.0104177j -0.00274996-0.00358732j 0.0101829-0.0292966j -0.012534+0.013097j 0.0231992+0.000712571j 0.0137659+0.00293665j 0.0163848+0.00432983j -0.00114468+0.0109297j -0.00233047-0.00936902j 0.0179383-0.0017804j -0.0130308-0.0235043j -0.00894852-0.0038281j -0.00280765-0.000636811j 0.00281043-0.00107269j 0.0121074+0.000157146j 0.00389712+0.00389419j -0.010064+0.0102703j -0.0181899+0.0150238j 0.00181154-0.010284j 0.00276741-0.0205122j -0.00485204-0.00533809j 0.0146253-0.00173157j 0.00347541-0.011944j -0.0227059-0.0143062j 0.00457552+0.00151144j -0.0194958-0.00451562j 0.0111091+0.00347005j -0.00368238-0.0017973j -0.00284032-0.00170547j -0.0115062-0.00836286j -0.00932147-0.000508308j 0.00743779-0.00185438j 0.017512+0.00313553j -0.00938664-0.00467995j 0.00260773+0.0127885j 0.00823077+0.0108058j 0.00140846-0.00189994j 0.0028192-0.000727424j 0.0156721-0.00227456j -0.0112829-0.00524091j -0.0027017+0.00599444j -0.00507331-0.00930375j -0.00317952-0.0309127j -0.00297671-0.00381521j -0.00850865-0.00377239j 0.0117494+0.0114646j 0.00223713-0.00908128j 0.00657596+0.00179389j 0.00681529+0.00168254j -0.0083632-0.00252063j 0.0117511+0.0047838j -0.000233495+0.00592265j -0.0180599-0.00375987j 0.0062337+0.0034296j 0.00482272-0.00131295j 0.00665964-0.00199938j 0.00202543-0.00291762j 0.0106099-0.000992188j -0.0149048-0.0144067j 0.00502889+0.00647437j 0.00733406+0.0194674j 0.0103658+0.0123711j 0.00797631-0.0117377j 0.00559673+0.00826741j 0.00965589+0.000159917j 0.00718966+0.00773852j 0.0293168+0.00116676j -0.0267499-0.0100521j -0.00217322-0.0123801j -0.002404-0.0171936j -0.00335146+0.0137843j -0.0289167+0.000416474j 0.00235661-0.00779398j 0.0130884-0.0173696j 0.00197422+0.0316899j 0.0260106-0.0321178j -0.00198473-0.0109667j 0.0195536-0.0101027j -0.00750062-0.00805808j 0.0158149+0.0131307j 0.0122583+0.00154966j -0.0215869+0.0208716j 0.0202192+0.00741608j -0.012133+0.00305922j -0.0240321-0.0108127j 0.0161886-0.00700719j 0.0146653+0.0141513j 0.00145238-0.0188516j 0.0424123+0.000141571j 0.0179901+0.00427031j -0.0154785-0.00195348j -0.00989022-0.0171687j 0.0141161-0.00231889j -0.0195432-0.0036959j 0.0142178+0.0233421j -0.0156512-0.0294241j 0.00583101+0.0131932j -0.0123835+0.025592j -0.0190349-0.00912704j 0.0379691-0.0220048j 0.00941542+0.027948j 0.00720092+0.0238653j 0.00416516-0.0106322j -0.0237791-0.0081735j 0.0120803-0.0280662j -0.0200271-0.0375246j 0.0559623-0.0423002j -0.0162316+0.0443819j -0.0194308+0.00919503j 0.00780951+0.0193204j -0.0325322-0.014981j -0.00673081+0.0356851j -0.0440455-0.0672839j -0.0146488+0.00533296j -0.0766964+0.0168361j -0.0946025+0.0439895j -0.0253961+0.0602966j -0.125952-0.0157312j -0.0763368+0.0434341j 0.0241629-0.0713173j 
-0.0597772-0.0337331j 0.0314129-0.0373387j 0.0377266+0.0136492j -0.0438319+0.0297204j -0.0324142+0.00763472j 0.0314833-0.0151891j -0.0108295-0.0307553j 0.0324982-0.00225777j -0.0466988+0.0226662j -0.00807208-0.0131113j -0.0169638-0.0263172j 0.000162813+0.000361397j 0.00173581-0.0360917j 0.00698489-0.00530589j -0.0182953-0.0221722j -0.012864+0.0660657j -0.0116251-0.0018447j 0.000846053-0.00163351j -0.00535684-0.00470927j 0.0134278-0.00620967j -0.00630809-0.00556418j -0.00155142+0.00392831j -0.00329931+0.00172101j 0.00183948+0.0110567j 0.0060914-0.00528484j -0.00820687+0.00817861j 0.00169093-0.0165473j 0.00318835+0.00135877j 0.0192003-0.00758046j 0.006845-0.00391649j -0.0111574-0.000571259j 0.00889878+0.00343964j 0.00611174-0.00849132j 0.0127355-0.00148646j -0.00822813+0.0106339j -0.00100191-0.0026908j 0.0137158+0.00457808j -0.014737-0.00740748j -0.0127413+0.0124516j -0.00743275+0.0113246j -0.0236864-0.00757225j 0.00538215+0.000296962j -0.00770852-0.0054796j 0.0155329+0.00453773j 0.00767992-0.00206668j 0.0038801+0.00669801j 0.0101443-0.0144186j 0.0030216+0.00680363j -0.00694119-0.000905454j 0.00379775+0.00921906j 0.0160293+0.00562778j 0.00196876+0.00463366j 0.00798294+0.0186521j -0.0023624+0.00977115j -0.0127938+0.00570195j 0.000355754-0.00226484j -0.00814276-0.00305697j -0.00471394+0.00213759j -0.00589389-0.00412289j -0.0144117+0.00535354j 0.0134741+0.00101421j 5.12111e-05-0.0171252j -0.00686096+0.0023714j -0.0231754-0.0182221j 0.00573171-0.00967163j 0.00514177+0.00786609j -7.65419e-05-0.00693316j 3.64005e-05-0.0118512j 0.00771416-0.00297808j 0.00805825-0.00966609j -0.00532666+0.0226518j -0.0040508-0.00228093j -0.0030029+0.00289263j -0.0155191+0.0223141j -0.00484966-0.00535236j 0.0137368+0.0137622j -0.00425649-0.0057151j 0.0126053+0.00229945j -0.000939558+0.0179366j 0.00201271-0.0181699j -0.00722993+0.0167025j 0.00135411+0.0037962j -0.00069086+0.00230069j 0.022953+0.00172319j 0.00203993-0.00912984j 0.00468514-0.00927846j 0.00860142+0.00342795j 0.00860643+0.0259189j -0.0161346+0.0163072j -0.00611155-0.0100866j 0.00364751-0.0239154j -0.0286656+0.0097243j -0.00656609+0.00255124j -0.0143891-0.00334666j -0.0047915+0.00713055j -0.0145084+0.0063334j -0.0179822+0.0119468j -0.00765188+0.00565079j 0.00173035-0.0179531j 0.0100228+0.0296316j -0.00809044+0.0265903j -0.0229898-0.0187862j 0.00182775-0.0238879j 0.00271177-0.000372067j 0.0206852-8.18408e-05j 0.00194938-0.00846667j 0.0239499+0.0143319j -0.0122466-0.00572797j 0.0409759+0.0120195j 0.00438492-0.0258359j 0.0181689-0.0390588j -0.00452323-0.0139812j 0.0222612+0.0208565j -0.00679353+0.0308038j 0.00133312-0.0229731j 0.0198485-0.00428799j 0.000326616+0.013769j 0.0142119+0.0221787j 0.00815387-0.00300875j -0.0441426-0.00109181j -0.00188271+0.0247031j 0.0222929-0.00197013j -0.00274066+0.0486032j -0.0116175-0.0458877j 0.0103779-0.0241923j 0.0348031-0.0228577j 0.0709011-0.00892589j 0.0145278-0.0558341j 0.0265486+0.00586842j -0.0871359-0.0162473j 0.032108-0.0225659j -0.046442-0.0513557j 0.00740667-0.0128963j -0.0739875+0.0691782j 0.035442+0.0194793j 0.0276838+0.0176789j 
-0.0373229+0.0107198j -0.0217353-0.04496j -0.034657+0.0315605j -0.0116959-0.0245888j 0.00254225-0.000784558j -0.0177288+0.0138498j -0.0242706+0.0150414j 0.0041825+0.0142092j -0.00818782-0.0313149j 0.00635585+0.0241471j 0.0122351-0.0117679j 0.0241737-0.0113709j 0.0266856+0.0194993j -0.0334788+0.00338751j -0.0119076-0.0571836j -0.0163833-0.0170568j 0.00913185+0.0247779j 0.0119894-0.0112364j -0.0172061+0.00774662j 0.0312562-0.00430341j 0.0254619+0.0204493j -0.01656-0.0167953j -0.00657682-0.00296839j -0.0152027-0.00126391j 0.00568463-0.00724654j -0.0287647+0.00943677j 0.0115665+0.0322753j -0.0182537+0.00493005j 0.00748634+0.0124891j -0.0013306-0.00643733j -0.00376895+0.0111572j -0.0169118+0.0040893j 0.00395668-0.00884507j -0.00765123-0.0203219j 0.0180251-0.0127687j -0.00822025+0.010693j 0.0125366+0.0133104j -0.0112978+0.0118494j -0.00138851-0.00641076j -0.011161+0.0159881j 0.00289993+0.0162592j 0.00550916+0.0130531j -0.0262638-0.00278698j -0.00976927-0.00127356j -0.0130564-0.016439j 0.0224483-0.00965833j -0.00199887-0.00169718j -0.00207028+0.0163878j -0.0137112+0.00296204j -0.00632292-0.00528558j -0.00536469-0.017041j -0.0100648-0.0249963j -0.0133219-0.00820849j 0.00537901+0.00756701j -0.00469831+0.0178234j 0.0113259-0.00725553j -0.00267208+0.0132839j -0.00428182-0.0110924j 0.019114+0.000125366j 0.0050663+0.00872745j -0.0128342-0.00505211j -0.0053535+0.011989j -0.00323467-0.0199719j -0.0166553+0.0394266j -0.00393809+0.000464755j 0.0130764-0.0147904j 0.00249786-0.002928j 0.00441656-0.0137523j -0.00571553-0.00491186j 0.00824498-0.00218479j 0.00692388-0.00684012j -0.010363-0.00210483j 0.00325468+0.0109041j 0.0257483-0.00787443j 0.00196229-0.000338671j 0.0195518-0.00566925j -0.0298537+0.016252j -0.0185035-0.0116117j 0.0336262-0.0268605j -0.0146129+0.000477127j 0.00610442-0.0111047j -0.00398213-0.00423146j 0.00942244-0.00798373j 0.0146398-0.0223275j 0.0069531+0.00218814j 0.0109971+0.000668315j -0.0101995-0.000595551j 0.00145015-0.0152859j 0.00799955+0.0203084j 0.0199394+0.00900322j -0.0237787-0.00475411j 0.0336141+0.0240252j -0.000229001-0.017443j 0.0258108-0.00326447j 0.0208377+0.00538575j -0.00225469-0.00715079j -0.00809443-0.0164931j -0.0157688-0.0140258j -0.0147636-0.00683755j -0.0149954-0.0242454j 0.0281514-0.00365855j -0.00124956+0.00272981j -0.00759775+0.00925344j 0.0121265+0.0196521j -0.000428852-0.00589425j -0.0243384-0.0301147j 0.00768185+0.00850568j 0.00842078-0.00628185j -0.0213584+0.0134086j 0.00930381-0.0135365j -0.00529006+0.0172835j -0.00103938+0.0173486j -0.0465228+0.0100932j 0.00939815+0.00698332j 0.0381871-0.0149593j 0.0300823-0.00392694j -0.0156161-0.0104799j -0.0239075+0.0238743j 0.0151152-0.0321386j 0.00991458-0.0189046j -0.0267394-0.0125355j -0.03768+0.0836998j 9.22856e-05-0.00816257j 0.0301941+0.0343987j 0.0512374+0.0784317j 0.0161539+0.0432601j -0.0481344+0.027702j 0.0312879-0.0456232j 0.0299289+0.0490388j -0.0228221-0.00618548j 0.0119273+0.0478668j 0.00643598+0.0445294j -0.0268932+0.00901708j 0.0395459+0.0520236j -0.0138218-0.0740704j 0.0576931-0.00902753j 
-0.0371243-0.00118057j -0.0230214-0.0298456j 0.0393982+0.0380678j -0.0517295+0.0141966j -0.0220806-0.0534926j -0.0123943-0.00988045j 0.0220727-0.0266176j 0.0142264+0.0312319j -0.0115778-0.0139581j -0.0329529+0.00229347j 0.00761359+0.00348964j -0.0192788+0.0118221j 0.0141138-0.00221561j -0.00507184-0.0172541j 0.000897403+0.00270546j 0.0124545-0.00123724j -0.0250434-0.00643505j -0.0153565-0.00518031j -0.0112496-0.0163354j -0.00545042-0.00251111j -0.033612+0.0141821j 0.00210277-0.00411515j -0.00191157+0.0139511j 0.00892779+0.00712161j -0.0196158+0.0229396j -0.00523369+0.000437658j -0.00128027+0.0089733j 0.0022688-0.0322914j -0.0179221-0.0121702j -0.00886407-0.00804694j 0.00266816-0.002914j 0.00884029-0.0126816j -0.00358707+0.00423563j 0.00807414-2.85729e-05j -0.0151857+7.27172e-05j 0.00407527-0.0115536j 0.0216888+0.00678269j -0.00872289-0.0168958j -0.000715552+0.00250581j 0.020481-0.00109824j -0.00226164-0.00157385j 0.0128698+0.00145906j -0.00366817-0.00558757j -0.000815075-0.00200779j -0.00277959+0.00167678j 0.00285343+0.0204192j 0.0034741+0.00662953j 9.51064e-05-0.0127946j -0.014768-0.00162149j -0.00308542-0.00573314j 0.0207057-0.00205737j 0.005832+0.00612128j 0.0073148+0.00305513j 0.0023687-0.00659156j 0.00194069+0.00943266j -0.00292709-0.00173297j -0.000501979-0.0188581j -0.000564584-0.00321389j -0.00848117+0.00481589j -0.00340045+0.00205326j 0.0100785-0.00185054j 0.0094112-0.00473097j -0.00692083+0.00226077j 0.00526501+0.00509895j -0.00116628-0.0107884j -0.014505-0.00925453j -0.00365642+0.0104018j -0.00651738+0.00386883j 0.00894419+0.00122763j 0.0070149+0.0234985j 0.00996924+0.00330684j 0.00328422+0.00350967j -0.00740381+0.0101646j -0.0114745+0.00441272j -0.000426846-0.0134732j 0.0047764+0.00993661j 0.00497073-0.00935358j 0.00694403+0.00941679j -0.0340892-0.0194501j 0.000300797+0.00451147j -0.00936065-0.0122046j 0.00904841+0.00713181j 0.00537277+0.00424881j 0.00159122-0.016294j -0.0015585+0.00331505j -0.00047255+0.0011262j -0.00320041+0.00405609j -0.0144223+0.0144957j -0.0163327+0.00264317j -0.00221284-0.0146987j -0.00292402+0.00315369j -0.0212555-0.0123676j -0.0202801-0.0131794j -0.0295071-0.0222302j -0.0323364-0.016699j -0.0121327+0.00129544j -0.00429378+0.00291511j -0.0113486+0.0295636j 0.00124989-0.0181909j 0.00600526+0.0115991j -0.0133745+0.0203029j -0.0137808+0.0059584j 0.00668342+0.00103766j 0.0225128-0.0289698j 0.0100103-0.0123901j -0.00390846-0.0365099j 0.0220852+0.0270461j -0.00453211-0.00376622j 0.035222+0.0144107j 0.0148648-0.0149703j -0.00359999+0.0119793j 0.0169264-0.0206296j 0.0292445-0.0398228j 0.0173058-0.0115356j 0.0185584+0.0100705j -0.000968815-0.0117877j -0.0272291+0.0115549j -0.0123255-0.0206114j 0.01176+0.0444976j 0.0272078-0.0271304j -0.011926-0.0475618j 0.0387937-0.0211186j 0.0164701+0.016225j 0.00987355+0.0247309j -0.000245039-0.0151357j -0.0278241-0.0239701j 0.0400635-0.0656563j 0.123165+0.0401009j 0.0212472-0.0406852j -0.0265774+0.00425662j -0.0228752-0.093483j 0.0201003+0.0362933j 0.0476858+0.0123991j -0.0156352-0.00596088j -0.0331945+0.0228436j 0.0274627+0.0118451j 
0.0109287-0.00378499j 0.000884805+0.0206981j 0.032958-0.00155184j -0.0137715+0.00350468j 0.0342719-0.00633181j 0.0244797-0.0304339j -0.0116588+0.00440743j -0.00741587-0.0309281j -0.00221435+0.0118906j -0.0253835-0.0212459j 0.00389085+0.0257768j -0.00345802+0.0141074j -0.0174532-0.00993334j -0.00804913-0.00857717j 0.0106692+0.0245359j -0.00284814+0.00770955j 0.00977899-0.0113843j -0.0273654+0.0147322j 0.0106619-0.00177231j 0.00406235+0.0162119j 0.00130197+0.0244983j 0.0396664+0.0021256j -0.000889608-0.0107523j 0.0119339+0.0147555j 0.00687712-0.0120245j 0.00159151+0.00398126j -0.00500024-0.0103248j -0.0259107+0.00616694j 0.0229106-0.0109342j 0.0170052-0.00851123j 0.00911694+0.00155295j 0.0123456+0.00809045j 0.00398556+0.00759664j -0.00762344+0.0127872j -0.011868-0.00325783j -0.000563815-0.00650921j 0.0147036+0.00280038j 0.00452045-0.00729907j -3.18217e-05-0.0185132j -0.00598506-0.0233392j -0.00367633-0.0103859j -0.00782225-0.0187824j 0.0155923+0.00137929j -0.0197016-0.00360897j -0.0143541-0.0136404j -0.0109906-0.0175628j -0.0106498+0.00649891j 0.000431186-0.00713428j 0.00349465+0.0237616j -0.0156521+0.010867j 0.00731751+0.0105833j -0.00330035+0.00867146j -0.00148122-0.0241919j -0.00293782-0.0022708j 0.00943606-0.019669j -0.0166158+0.0135165j -0.0201284+0.0206317j -0.0038209-0.0144948j 0.00260255-0.0148091j -0.00459446-0.00525604j -0.00822574+0.010676j 0.0202105+0.0128665j 0.00634552-0.0216133j 0.00498874-0.00495964j -0.00464342+0.0208517j 0.0037965-0.0247455j 0.0108025+0.000212726j 0.0041669-0.0125625j -0.0118432-0.0131433j 0.0170402-0.0152269j 0.00939188-0.00096375j 0.00334877+0.00866561j 0.00223008-0.0187865j 0.00254069+0.0115495j -0.00541026-0.0333128j 0.0108088+0.0276717j 0.0110553+0.0338757j 0.0205386+0.0148506j 0.00180356+0.0062635j 0.00484146-0.00438366j -0.00329075-0.0179383j 0.00569325+0.0315835j 0.0504004+0.0227049j -0.0207525-0.0197259j 0.015741+0.00197334j -0.00342205-0.020316j -0.0181767+0.00852248j -0.0718221-0.0181025j -0.00706872-0.00097242j 0.0343022-0.00312691j 0.0104398+0.0107316j 0.0678053-0.034283j -0.0100247+0.0093416j 0.0271285-0.0182175j -0.00509406-0.034402j 0.0121349+0.00391842j -0.00145233+0.0111724j -0.0357792+0.0206742j 0.0227206+0.0271145j -0.00711469+0.00736617j -0.0465389-0.00636037j -0.00595749-0.0225175j 0.0092876-0.00124822j 0.0216653-0.00220231j 0.0521327+0.0067514j -0.0067168+0.0079045j 0.0523037-0.00842104j -0.0179425-0.0184953j -0.00144239-0.00550915j 0.00631972-0.0137748j -0.0228648-0.0160966j -0.000288428-0.0276126j 0.0185707+0.0079298j -0.0189265+0.0721297j -0.00808453-0.021702j 0.0132921-0.011986j -0.00319192+0.0709159j 0.000674996+0.0461983j 0.0364121-0.0440148j -0.0210165-0.0302029j 0.0386869-0.0143798j -0.0147686-0.0495222j 0.0191791-0.0339251j -0.0330338+0.0547544j -0.0243613+0.0534259j -0.0256808+0.0365087j -0.0177222-0.0802381j 0.0481684-0.026072j -0.0193542-0.0257799j 0.00111682+0.011026j 0.011175+0.0259291j -0.0333213+0.0171734j -0.0237757+0.13288j -0.0833389+0.053267j -0.0415913+0.00221709j 0.000685243-0.0767082j 
-0.0750658-0.0449415j 0.0362317-0.0556967j 0.0500645+0.0375785j -0.0397015+0.0578652j 0.00238833+0.00649417j 0.00120181+0.00291464j -0.00845873-0.00929171j 0.0432555+0.0133488j -0.0725888-0.0140825j 0.0161016-0.00835929j -0.0136693-0.0401857j 0.00959236+0.0153343j -0.00783589-0.0267667j -0.0163561+0.0131839j -0.0398715-0.0288858j 0.000787927+0.0471496j -0.00494331+0.0212933j -0.0270708-0.0207842j 0.00912108-0.0238218j 0.022304+0.0169634j 0.0154987+0.0284257j 0.000588169-0.00345434j -0.00908983-0.0166727j -0.0081866+0.0282889j 0.00670713-0.0112405j -0.0184585+0.0142094j 0.0152118-0.0100189j -0.00882424+0.00583246j -0.000428655-0.00572743j 0.0265763-0.0289019j -0.0183043+0.00826946j 0.00605887+0.0238652j 0.0206915-0.00987594j 0.00770363+0.00728633j -0.00316307+0.00341505j -0.00446131-0.0216102j 0.027813+0.0184939j -0.0227251-0.0146604j 0.00202493+0.0133268j -0.0307621+0.0250905j -0.0305729-0.0130323j 0.00427455-0.000210771j -0.0239168-0.019522j 0.0274984+0.00464681j -0.0102475-0.0259249j 0.0095866+0.0198114j 0.00913131-0.0166999j 0.00333969+0.0148846j -0.00444661+0.0085602j 0.00565845+0.01004j 0.0293108-0.00973189j -0.00621726-0.0127666j 0.0123089+0.02074j 0.000697416+0.0176357j -0.0177733+0.0170455j -0.00117663-0.000244092j -0.0176859-0.00504515j -0.00574433-0.0070267j 0.00084219+0.00581987j -0.0229515+0.00872224j 0.0168128-0.0098239j 0.0058836-0.0141183j -0.0227913-0.0192179j -0.0300108-0.00172905j 0.0117373-0.00491901j 0.00955451-0.0057912j 0.00753707-0.0155453j 0.0180033-0.0314257j -0.0184231-0.0198029j -0.0132687-0.00106117j 0.00178741+0.00570371j -0.0131765+0.00489143j 0.0146264+0.00207152j -0.00592879+0.0168813j -0.0157385-0.0133886j 0.0156754+0.0291524j -0.00472383-0.0240753j 0.0047259+0.0200424j 0.019748+0.00149498j -0.00969989-0.0118564j -0.00892237+0.00862711j -0.00478486+0.0187417j 0.0125607+0.00102768j 0.0158164-0.024312j 0.0226655-0.015922j -0.00320237+0.0208446j -0.00193151+0.0150969j 0.00907622-0.0172406j 0.0118166+0.0298711j 0.00363016-0.0154463j 0.00634357-0.0380588j -0.0142453+0.00910038j -0.0288968-0.038406j -0.00902848-0.0116267j 0.00850033-0.00396637j -0.0054832+0.0210765j -0.00911855+0.00440596j -0.0365875+0.00667299j -0.0165825-0.0177607j 0.00212773+0.0327243j 0.00664612+0.0162132j -0.0267371-0.00328651j 0.0216563-0.0102599j 0.0360852-0.0110055j 0.00572325+0.00790105j 0.0022303-0.030036j 0.0499676+0.0341628j -0.0162943-0.00791387j 0.0326682+0.0235689j -0.0166733-0.0420177j 0.0533648-0.0258224j -0.0214811+0.0158584j -0.0265001+0.0200797j 0.0139354+0.0316703j 0.0226293-0.0408065j 0.0285821-0.0215336j -0.00758625+0.0084543j 0.0468163+0.0154649j 0.0220329-0.00477041j 0.0079618-0.01481j -0.00186131-0.0192577j 0.0204005+0.0274318j -0.0276514+0.0238365j -0.0156018-0.00388659j 0.00405513-0.0322263j 0.00287555-0.0107927j 0.0113978-0.0108849j 0.0534348-0.021387j -0.0130711-0.0160151j -0.0367655-0.0417405j -0.0110641-0.0236604j -0.0513834-0.022046j 0.0381992+0.0364145j -0.000539748+0.0620795j -0.0060416-0.0192275j 0.0349231+0.0069479j 
