0.0284837+0.00846421j 0.0446261+0.0124874j -0.0268567-0.0151952j -0.0134771+0.0318327j 0.0243901+0.0218944j 0.0445639+0.0342556j 0.00686141+0.0191461j -0.036682-0.00694121j 0.0274333-0.0136339j -0.00363445-0.0245488j 0.040682-0.029137j -0.00622136+0.0133633j 0.0255425+0.0149433j 0.00718383+0.0415678j 0.00332769+0.0171125j -0.0035291-0.00924083j 0.000953995-0.0291271j -0.000227717-0.00945913j -0.0104298+0.00814246j 0.0455979-0.00573428j -0.00948677-0.00381945j 0.0328264-0.0248166j -0.0199767-0.0278364j -0.00270177+0.00403536j 0.0165881+0.0080629j 0.00725712-0.00863423j 0.00119034-0.0160158j -0.0191463+0.00570449j -0.00963331-0.00231346j -0.00513319-0.0234995j 0.00248339+0.000554136j 0.0092328-0.00936735j -0.0178215+0.0349266j -0.00335587+0.0118313j 0.010131+0.0123282j -0.00151104+0.0173271j 0.00580975-0.00223923j -0.00649175+0.00338753j 0.000471653-0.000911014j 0.0155991-0.00149602j -0.000384624-0.00595425j 0.0160249+0.00778256j -0.0076319+0.000913557j 0.008026-0.0111736j -0.00767935-0.00744899j -0.0120693+0.00521368j -0.00774345-0.00190701j -0.00630053-0.0102216j -0.00438812+0.00190534j 0.011181+0.0117768j 0.00163756+0.004185j -0.000165111-0.0164839j -0.0102593-0.00652329j 0.00899246-0.00480318j 0.0194144-0.00244829j -0.0158171+0.00426598j -0.0120439-0.0121114j -0.00133846-0.0035284j -0.00276731+0.00758569j 0.00173954+0.00383954j -0.0189849-0.00093067j 0.00433306-0.0196402j 0.00530071+0.0032366j 0.0117998-0.00916234j 0.000369261-0.00757348j 0.00369769+0.00498067j -0.00748957+0.003949j 5.24334e-05+0.0147713j 0.00689285-0.00109809j 0.00508709+0.00389184j -0.000179793+0.0119959j -0.00142376+0.010155j -0.00290997+0.00173607j -0.00394041+0.0105638j -0.00466003-0.0127473j -0.00288199+0.00908104j 0.00103399+0.00847518j 0.00499018-0.00793874j 0.00202184+0.00579004j 0.00630506-0.00131045j -0.00426833-0.0033754j -0.000217688+0.00872812j -0.00516847+0.00150572j 0.0143971+0.0216937j -0.00329111-0.000698647j -0.00874265-0.0126731j 0.00111078-0.00459665j -0.0129663-0.0105302j -0.0013303+0.00967116j 0.008485+0.00958079j 0.00157912-0.000986j -0.00893249-0.00340847j -0.0084251+0.00591449j 0.00455208+0.00104688j 0.00197409+0.00264117j -0.00276407+0.00868463j 0.00306746-0.00708152j 0.00364968-0.000654159j -0.00559254+0.000550377j 0.00106447+0.00736487j 0.00170988+0.00771045j -0.0115547+0.00146773j -0.00522713+0.00334607j 0.00453769+0.00314262j -0.00890115-0.0042887j 0.010617+0.00155893j 0.00161328+0.00587591j -0.00104122+0.0152299j 0.0023118+0.000369591j 0.0175598+0.0010926j -0.00104495-0.00626128j 0.0196878-0.00447077j 0.00623287+0.00142681j 0.00433932-0.0024546j -0.00567189-0.00821929j 0.00650616+0.0087446j 0.00444212+0.0164212j -0.00272202+0.00160031j 0.00796553-0.0144194j 0.0127838+0.0164159j -0.00391423+0.0044834j 0.00527288+0.00440477j -0.011585+0.00406633j 0.0072412+0.00558015j 0.0075324+0.00617543j 0.00187685+0.00350713j 0.00260799-0.00268778j -0.00598813+0.0106418j -0.000557561+0.00749362j -0.00460142-0.00445629j 0.0144545+0.00365335j -0.00712775+0.00678497j -0.00300495-0.00658712j 0.00164771+0.00185806j 0.0214584-0.0088569j 0.0172139+0.00215259j -0.00662572+0.0086825j 0.0045811+0.00826028j -0.00260459-0.00203118j -0.0124336-0.00793487j 0.00817606-2.22285e-05j 0.00384341+0.0176199j -0.00317163-0.00444169j 0.00572945-0.00703771j -0.0138432-0.00554657j -0.000764776-0.0155545j 0.0105345+0.00776705j 0.00517793-0.0132384j -0.00185943+0.00111264j -0.000549381-0.00809046j 0.0112454+0.00767165j 0.0207677+0.0262136j -0.00629495+0.00100986j 0.0151011+0.0222486j -7.69699e-05-0.00706498j 0.0111136+0.0218961j 0.0128902-0.0130018j 0.00245676-0.00527348j -0.0120348-0.00934528j 0.00245071+0.00619791j 0.0185595+0.0289647j -0.00601227+0.0157464j -0.0122938+0.00832697j -0.0161448-0.00343601j 0.00755455-0.0192717j 0.0161519+0.00130432j -0.0279911-0.0266068j 0.00875097+0.0430654j -0.00350963+0.0132334j 0.0074142+0.0279697j -0.00356825+0.0248761j 0.011718+0.00421491j 0.00647488+0.0204961j -0.00150521+0.00961171j -0.00748117+0.00709579j -0.00515526-0.0179472j -0.0141308+0.00427053j 0.00957657+0.0141051j -0.0183945+0.00682734j 0.0133205-0.0129467j -0.020158+0.00747535j 0.00462614-0.0196323j -0.0277591-0.00994011j -0.0260337+0.0201101j 0.0044821-0.028973j -0.00051292-0.0103953j 0.0254043+0.014575j 0.00291409-0.00556474j -0.0105055-0.0154803j 0.00171555+0.0114725j -0.0157646-0.0115609j 0.00565275-0.031956j 0.0173963-0.0296493j 0.057667+0.0306359j 0.00903484-0.0378099j 0.0325905-0.0527064j -0.0385645-0.000142491j 0.0301316+0.012916j 0.0350815-0.0327983j -0.0450621+0.0379097j 0.00317856+0.029251j -0.00945578+0.00728558j 0.0438491+0.0309108j -0.0345462-0.00834847j -0.0621289+0.00191456j -0.0787394-0.00659844j -0.0276591+0.120862j -0.0707444-0.0762942j -0.0118892+0.0913529j 0.0380587+0.137399j 
-0.00217685+0.0533139j 0.0075674+0.0446563j -0.033803+0.00227698j -0.00272351+0.0484364j 0.0157885-0.015022j -0.00898511+0.00688024j -0.00925655+0.0194839j -0.0144603+0.016046j -0.0174555-0.0226039j -0.00461062-0.0180363j -0.0121044-0.00844373j 0.0132466+0.0132598j 0.0343566+0.00813587j -0.00924404+0.0129758j -0.0195099-0.0375862j -0.0198263+0.0147166j 0.0100451+0.0196137j -0.00811614-0.0064906j -0.00502954+0.00572712j 0.00743765-0.0312224j 0.00865971+0.00243113j -0.00523029+0.00617972j -0.0346613-0.00376031j -0.00250397+0.0143234j -0.00244466-0.0211288j -0.00533011-0.0195824j -0.0144328+0.0143466j 0.0146911-0.018094j 0.00462456+0.00405011j 0.00954852-0.0136142j 0.00567436+0.00268813j -0.00242541-0.00716478j -0.000306044-0.0128563j 0.00359186+0.0134162j 0.0118933+0.0144795j 0.00479409-0.0151178j -0.00671678+0.0169733j -0.00994695-0.00171645j 0.0156475+0.00506504j 0.00812486-0.000582356j -0.00460409-0.0105852j 0.00333985+0.00509814j -0.0117103-0.00595616j 0.0104988-0.00251509j 0.00366281+0.0197072j -0.00278057-0.0124258j 0.0151054-0.0138154j 0.00946265-0.000921327j -0.00165765-0.0110883j -0.00545311+0.012088j 0.00324051+0.00557486j -0.0060786-0.000170131j -0.00207086-0.0129632j 0.0068955+0.00220116j 0.00891445+0.00300149j 0.000948336-0.000616455j 0.00444036-0.0194694j 0.00500979+0.00439154j 0.00275485+0.0086562j -0.00920032+0.0106005j 0.00114181-0.0123183j 0.00717803-0.00117749j -0.0106711+0.00718544j 0.00152236-0.0118018j 0.0042567-0.00900009j -0.0167379+0.00560108j 0.0123463-0.00812783j 0.0152847+0.00409153j -0.00259186-0.00530213j -0.00303823+0.00703439j -0.00234259-0.00179666j -0.00374867+0.00520971j -0.00259801+0.00780205j -0.000850679+0.00758936j 0.00369653-0.00359468j 3.31267e-05+0.000672352j -0.00112387-0.00736698j 0.00391984-0.00810333j -0.00013324+0.00276412j -0.0028026+0.00136716j 0.014683+0.00330048j 0.00178676-0.0130712j 0.00127574-0.00181099j 0.000598131+0.00733751j 0.00526044-0.00155359j 0.00203477+0.00260426j 0.00361541-0.00342006j 0.00528772+0.00193831j 0.00230481-0.00691513j -0.00578833+0.000789993j 0.00285187+0.00502939j 0.0019615-0.000687289j -0.000604292+0.00218384j -0.00286228+0.00529216j 0.00192141-0.00226046j -0.00300696+0.00349959j 0.000486561+0.00549899j 0.00794117+0.00070269j -0.00263674-0.00531331j 0.00406743-0.000310835j 0.000167493-0.00911297j -0.00821876-0.00976648j 0.012808-0.013831j 0.00180837+0.00579356j 0.00161517-0.00904975j 0.00752108+0.0102944j -0.00639727-0.00195335j -0.00446343+0.0043448j 0.00717273-0.00363235j -0.00404936-0.0100563j 0.00271515-0.00169059j -0.00452637+0.00823048j 0.00726271-0.00420529j 0.00651508-0.00798585j 0.0111994-0.00188783j 0.00519758-0.0175371j -0.00192929-0.00839517j 0.01129-0.00263884j 0.00198497+0.00251583j -0.0137247-0.0116313j 0.00210126-0.00622607j 0.0109118-0.0015768j 0.00138414-0.0131565j -0.00227698+0.00472019j -0.000259739+0.00729095j -0.00467282-0.00844327j -0.00239356-0.00778008j 0.000259572+0.00110611j -0.00422109-0.00895767j 0.00999647-0.00057703j -0.0083738+0.000970162j -0.00249551-0.00325598j 0.0145506-0.00173676j 0.00548101-0.00699501j -0.00154902+0.00654385j -0.0157326+0.00147595j -0.00330092-0.0203709j -0.0156535+0.0044577j -0.00731629-0.0127774j -0.0138356-0.01318j -0.00613725+0.00102087j -0.00874295-0.00221455j 0.00889925-0.00895557j 0.00500728+0.0105738j -0.000587501-0.00662943j -0.00207284-0.00528527j -0.00176026-0.00360545j 0.00926892+0.00565729j 0.0108325+0.00437242j 0.00903381-0.00982615j 0.0057908+0.00993119j -0.0300942+0.0224823j 0.00512424-0.00919361j -0.00180861+0.0206063j 0.00462055-0.00468879j -0.00684001+0.0135865j -0.0102232+0.0230172j -0.00114472+0.0133322j 0.0223065-0.00687318j -0.0150181+0.00400642j -0.00844409+0.019793j -0.0236389-0.0111824j -0.00479771-0.0180471j 0.0242842-0.0272898j 0.0230494+0.00466119j -0.0191196-0.00474675j 0.000780101-0.0393184j -0.00791991-0.00873783j -0.0080975+0.00608048j -0.00300776+0.00632486j -0.0077412-0.0298819j 0.000501149+0.00548927j 0.00319225-0.0200333j -0.0119528-0.00967026j -0.00822001+0.000645833j 0.00377114+0.0130737j -0.0442354+0.00441072j -0.0141948-0.0170049j -0.0123807-0.00434519j 0.00500483-0.00267788j -0.0155982-0.00702371j 0.032374-0.0233564j 0.0254907-0.00215288j 0.00680429-0.00918841j -0.0021173-0.0142374j -0.0256448-0.00121225j 0.0311322+0.000535412j -0.027852+0.00571206j 0.0145334+0.018924j -0.0134223-0.0258959j 0.00825106+0.00486655j -0.00131117-0.0212489j -0.0372639-0.0184656j 0.000879603-0.0195779j -0.028109+0.0212474j -0.0420363-0.0120535j -0.0524865+0.0128812j 0.0278459-0.0495743j -0.0269889-0.00509631j 0.0253596+0.0273828j -0.011905+0.023459j 0.0380589+1.57963e-05j 0.0630356-0.037591j 0.0267158+0.00474638j 0.0886891+0.0324856j -0.0791464+0.00866991j 0.0666763+0.0631493j -0.0164177+0.12628j -0.102989+0.0284741j -0.0739064-0.0163775j 
0.019339-0.0676531j 0.00937313-0.047287j 0.0350097-0.0288948j -0.0286206-0.0635403j -0.0178726+0.00722177j 0.00700893-0.00781821j 0.0199438-0.0202893j 0.0268704-0.0251093j 0.017705+0.0386786j 0.000282246+0.0258849j 0.0233756+0.00688973j -0.011001+0.00595022j -0.0337489+0.0068771j 0.00455553-0.0238056j 0.0290869+0.0117066j 0.0319034-0.0205092j -0.039434-0.00859259j 0.0305746+0.0151172j 0.0166611-0.0143682j -0.0237552+0.024449j 0.00922847+0.000339922j 0.0109718+0.000498118j 0.0195429+0.018678j 0.00181214-0.00899761j -0.0072535+0.000415214j -0.0051649+0.0191112j 0.0010022+0.00172168j 0.00621335+0.0116715j -0.00468377+0.00472324j 0.000832137+0.011391j -0.00794484-0.0133072j -0.0188042+0.00145634j -0.00375055+0.000674961j 0.00226973-0.00743882j -0.00167894-0.0111847j 0.00897182-0.0185008j -0.0045888-0.00476465j 0.00909375+0.00484002j -0.0208519-0.0088898j -0.003377+0.00823701j -0.00817545+0.00547956j 0.00463355-0.00669429j 0.00800995+0.0194968j -0.00128128+0.0101663j -0.00616297+0.000729699j 0.0165165+0.0202747j -0.00424458-0.00506391j -0.000459423-0.00897851j 0.00272875-0.00430384j 0.00557043-0.0101232j -0.00466716+0.00239599j -0.00937304+0.00036796j -0.00349278+0.0123981j -0.000643053-0.000936599j 0.0033687+0.00537805j -0.00311649-0.0221211j -0.0028332+0.01232j -0.00687216+0.00753718j -0.00352886-0.0122198j -0.0098456+0.0038617j -0.0205188+0.00923801j 0.00433329-0.000357769j 0.0124109-0.0156975j -0.00477196-0.00170578j 0.0108021+0.0169198j -0.0120708+0.00439918j -0.010626+0.00579155j 0.0126099-9.41697e-05j 0.0174026+0.0114376j 0.0047241-0.00412255j 0.00743972+0.005497j -0.00750336-0.0129415j -0.00906712-0.00228004j -0.00514842-0.00388945j -0.00790641-0.000878608j 0.0068107+0.00483923j 0.00179955+0.0116343j -0.00184068-0.00964955j 0.000806736-0.00850865j 0.00654047-0.0109349j 0.000785172-0.00677741j 0.00233322-0.0016814j -0.000578689-0.00206041j -0.000319469-0.00997525j -0.00119025-0.00198058j -0.000920877+0.00802069j -0.00871772-0.000112007j -0.000451329+0.0137204j 0.00900598-0.00496372j -0.00414862+0.000422746j -0.00137125+0.00532753j 0.00559407+0.00289569j -0.000316521-0.00021696j 0.00330081+0.0010589j 0.0122275+0.00591867j 0.00508063-0.00560321j 0.00107144-0.000481904j 0.00167473+0.00851503j -0.0076142-0.00147565j -0.00588709+0.000574096j -0.00481634+0.000462455j -0.00996353+0.00365418j 0.00192613-0.00321913j 0.00389537-0.00220121j -0.0070366+0.00104111j -0.00657028-0.013917j -0.00333899-0.00979446j -0.000256759+0.0102044j 0.006088-0.0162141j -0.00886647+0.00279142j 0.0127289-0.00150402j -0.00944843-0.0197477j -0.00227626-0.0046852j 0.0022251+0.00215125j -0.0191117+0.00452746j 0.000914437+0.000616702j 0.00393555+0.00250162j -0.00695951-0.00866428j -0.0041644+0.0116535j 0.00656677-0.00191192j -0.00786674-0.00833522j -0.00512353-0.000823364j 0.00385415+0.0131743j -0.00613556-0.018881j 0.000504309+0.000660651j -0.0100626+0.00956479j -1.83882e-05-0.0112413j -0.00077801-0.00848782j -0.00332707+0.00413568j -0.00237977+0.00697554j 0.0114743-0.00950623j -0.0100529+4.19234e-05j -0.0114867-0.00251236j 0.00204037+0.00251292j -0.00669353-0.00599619j 0.0226932-0.00177098j -9.16187e-05+0.00805438j -0.000970661-0.00307237j -0.00760478+0.00503982j -0.00297465+0.0279364j 0.00131609-0.00986624j -0.00908568-0.0164148j -0.0158756+0.0135015j -0.0140726-0.00486731j 0.0034068+0.00106964j -0.0116429-0.00733991j 0.0150627-0.00409962j 0.00644675+0.00238981j -0.00497769+0.0186693j -0.0180807+0.00820903j 0.0249482-0.00900097j 0.00252956+0.0215009j 0.000778768-0.0202179j 0.00917161-0.010566j -0.0184686-0.011326j -0.00945876-0.0244215j 0.00529721-0.00598202j 0.00691046-0.00239537j -0.0183341-0.0222652j 0.0125299-0.0132258j 0.0204142+0.0162771j 0.00513966-0.00151707j -0.00574585-0.00266471j -0.00619792-0.00819101j -0.00279477-0.0181708j 0.00117738-0.0109568j -0.0180484-0.0107026j -0.0187528+0.0110372j -0.00890069+0.00242254j -3.56513e-05-0.00720272j -0.00238513+0.0158479j -0.0178171+0.00629988j -0.0303716-0.00781867j 0.0060658-0.0120069j -0.0182947+0.018964j 0.0018055+0.0156273j 0.00305301+0.0350506j -0.0177234+0.0202301j 0.0236318-0.014502j -0.0209291+0.0179583j -7.62666e-05+0.00149326j 0.0394923-0.0209761j 0.0297988+0.000299564j 0.0123946+0.011015j 0.00757738+0.0297735j -0.0238051-0.0159917j -0.0341367+0.0356354j -0.0316099+0.0106542j -0.0344841-0.0420797j -0.0172142-0.0326445j 0.021575+0.0201586j 0.00718153-0.0287991j 0.00711262+0.0282139j -0.0076115-0.00596955j 0.0146495-0.0309481j 0.00606696-0.0310803j 0.0087889-0.0267474j 0.023209+0.0484157j 0.0357392+0.0501711j -0.0344834+0.00705484j -0.0100754-0.0530391j -0.0535083-0.0299556j 0.00350631-0.0195442j 0.0076266+0.111703j -0.0641268+0.0245488j -0.0482093-0.0637175j -0.0162714-0.00723355j 0.0709468+0.0914087j 0.0176687+0.0299337j 0.0168836-0.0366491j 
0.0268835+0.0121262j 0.0415229+0.0193377j -0.028681-0.0316087j -0.0323119+0.00290956j 0.00414302+0.0178049j 0.0264899-0.00755083j 0.0159915+0.00142015j -0.0103817-0.00934985j 0.0275911+0.0202792j -0.0143942+0.00447273j 0.0137872-0.0187318j 0.00309236+0.0329113j 0.0308305+0.032293j 0.0163824+0.00902901j -0.00472996-0.0144829j -0.00017657-0.000335074j -0.0376042+0.000254115j 0.0083036-0.00786798j -0.015036+8.58101e-06j 0.0150828-0.0165525j 0.0274308+0.00913723j 0.0172866-0.0106759j -0.0124839+0.000778443j -0.00617498+0.00850282j -0.000525071-0.00539411j -0.00300176+0.0137652j 0.00495711-0.0210228j 0.0123736-0.00700762j -0.00748064+0.00339963j 0.0194355-0.0184719j 0.0124847+0.0028769j -0.00845133-0.0017292j -0.00878011+0.0247217j 0.00266763-0.00420636j 0.0225417-0.00301221j 0.00257453-0.00735032j -0.00867749-0.00392335j -0.000665793+0.00573388j -0.00171752+0.0113457j 0.0113159+0.00642092j -0.00161773+0.0132428j 0.00139376-0.00575967j 0.00173998-0.00600751j 0.0244036+0.00608304j -0.0037488+0.00244882j -0.00949191+0.00869967j 0.00424067-0.0179593j 0.0308598-0.00392717j 0.00285196-0.0152971j 0.00618731-0.00245341j -0.00203642+0.00776847j -0.0102416-0.0086511j -0.00398879+0.0085658j 0.00356298+0.00747051j 0.0150534+0.00329513j -0.00782351-0.0036092j -0.00176667-0.0184949j -0.0087822-0.0100129j -0.0109478-0.0147256j -0.0025102+0.0026929j -0.0272754-0.0092531j 0.0161014+0.0012284j 0.0173256+0.00725762j -0.000199978-0.0198548j 0.00444473+0.00569926j -0.0144143-0.00533399j 0.00020251-0.0156271j 0.0188445+0.00820681j 0.0136251+0.00790185j 0.00463944+0.00689972j -0.00636728+0.00118918j -0.00874653+0.0035948j 0.00356712+0.00430803j -0.0120948+0.0103387j 0.00820767-0.00390712j -0.015436+0.00177179j -0.00230448-0.00243556j -0.00463875-0.00171454j 0.0030702+0.00668205j 0.0039961+0.0113866j 0.00806328-0.0118628j -0.00948014+0.00633158j -0.00393925-2.0782e-05j 0.00769002+0.0111388j -0.00186276-0.00305958j -0.0142647+0.000763728j 0.00619114-0.00802756j -0.0162254+0.00175089j 0.0106714-0.00723205j 0.00966751-0.00112002j 0.00763647+0.000439836j -0.00588174-0.00152238j -0.0145789+0.00487781j 0.0153224+0.00569086j 0.0025169-0.000388025j -0.00121328-0.0024691j 0.00517672+0.000193863j 0.00229459+0.000376322j 0.000553233-0.0106577j -0.00186965+0.00661101j -0.00560945+0.00442977j -0.0100094-0.00787079j -0.00361203-0.00906075j -0.000296255+0.00269863j -0.00837306-0.014103j 0.00418828-0.00391494j -0.0144361-0.00218159j -0.00140044+0.00950794j 0.00857304-0.00459698j -0.00123016-0.00440469j 0.00749477+0.000383949j 0.0253477+0.000889605j 0.00543665+0.0120436j 0.00162321+0.00394895j -0.0174983-0.0272194j -0.00859746+0.00383194j -0.00341436+0.00663072j -0.00361408+0.0037046j -0.000251874-0.00852702j 0.00761858+0.00911452j 0.00588383-0.00423975j -0.00654112-0.0132807j -0.00026375-0.00134262j 0.00650729+0.00229981j 0.0136113+0.00567415j 0.0044288+0.014884j 0.00477518+0.00121998j -0.00138358+0.0116901j 0.0117834-0.00799258j -0.0076971+0.00445388j -0.00559446+0.00981034j -0.000504587-0.003807j -0.00369197-0.0240183j 0.00195019+0.00867638j 0.0233566-0.0256531j 0.0179353+0.0170405j -0.0224723-0.000645577j 0.00443436+0.012217j -0.0175794-0.00288239j -0.0194865+0.0189276j -0.00036067+0.00654465j 0.00322293+0.0207577j -0.0119858-0.00220244j -8.86119e-05-0.00705525j 0.00148043-0.00797493j -0.00660158-0.0107743j 0.000460733+0.00695105j 0.00464799+0.0061825j -0.00649098+0.00191293j -0.0107776-0.0217176j 0.0220274+0.00980165j 0.00551984+0.0278586j -0.00398679-0.0115829j -0.0120149+0.0174994j -0.000276924-0.00170058j 0.0106381+0.012534j 0.00482907-0.011277j 0.0022078-0.00458431j 0.00922368-0.0287919j 0.00472602+0.0161413j -0.00309272+0.0250305j -0.00665035+0.00818818j -0.00939573+0.00013272j 0.00562505-0.0202642j 0.0238031-0.0210572j -0.0105377+0.00292583j -0.0114839-0.00587961j -0.0218012+0.0114495j -0.0157121+0.00894489j 0.00163759-0.0118279j 0.00590947-0.00522718j 0.00297096+0.00688131j -0.00197693+0.00303045j 0.0123696-0.0086199j 0.00417636+0.00886874j 0.00309157+0.0152562j -0.0191736-0.00462119j 0.000931671-0.0280073j -0.00796368+0.00121003j 0.0193343-5.99467e-06j 0.00345586-0.0195047j -0.011053-0.0382757j 0.000276741-0.0201358j 0.00732264-0.0287681j 0.0182532+0.0323413j 0.0131911+0.0247207j 0.0335722-0.00255916j 0.00735434+0.0214742j -0.0192137+0.00305293j -0.031846-0.0231832j -0.00829377-0.0288827j 0.0166778-0.027627j 0.026157+0.00108598j 0.0451403+0.0181502j -0.0187781-0.0430473j 0.0195203-0.037542j -0.00423528+0.039078j 0.0484651-0.00439635j 0.055853-0.015824j -0.0543632+0.0714591j 0.000857436-0.0524144j 0.0198227+0.0248132j 0.0344912-0.0290406j 0.0267029-0.0341338j -0.00137523+0.0489921j 0.0197027-0.0346532j -0.00749968-0.00786996j -0.0580289+0.0381385j -0.000550711+0.0591737j -0.00745537+0.0581772j 
0.00553644+0.00342007j 0.0195168+0.00119151j -0.0100401+0.0341556j -0.0017639+0.0305804j 0.0418981+0.0108181j 0.0116748+0.0158202j -0.0273534-0.0142476j -0.0234689+0.00236277j 0.0137673-0.000407793j 4.08328e-06-0.0252972j 0.0155156-0.0191646j -0.00850455-0.0203463j -0.00648489+0.00640067j -0.0062196+0.0127948j 0.0234+0.00718498j -0.00264049+0.00627152j 0.00439798-0.0227781j 0.00659156-0.00724083j -0.00251511+0.00995495j 0.00263017+0.013004j -0.0140611+0.0160282j 0.00424339-0.00698967j 0.0118364-0.0166121j 0.00927714+0.00564565j -6.80162e-05-0.00705467j -0.00393277-0.0211682j 0.0253269+0.0194836j -0.0154966+0.015414j -0.0045403-0.00727126j 0.0170438+0.00355906j -0.00153854+0.00362087j -0.0030065-0.0116408j 0.00120466-0.0165452j 0.00673119+0.0120565j 0.00281088+0.00986351j 0.00135466+0.0162154j 0.0115847+7.801e-05j 0.0116823+0.00746268j 0.00199006+0.00920052j 0.00979259-0.00821027j -0.00846888-0.018009j -0.00290609-0.000727541j 0.00228285+0.011094j -0.0112849-0.00997622j -0.0120551-0.00736927j -0.00138954+0.00680751j -0.00853631-0.000602819j -0.0159435+0.0196301j -0.0088111+0.00519313j 2.62785e-05-0.00236751j 0.00451185+0.000970871j 0.000177367-0.00985757j 0.00166224-0.0132068j 0.00138494-0.0114123j -0.000558913-0.00119724j -0.00474498-0.0116345j -0.00150372-0.00397415j -0.0117385+0.00928096j 0.00490433+0.0159091j 0.00216734-0.00330166j -0.00372607+0.000494026j 0.000893822-0.00289962j -0.00390375-0.00596803j -0.0011862+0.0129735j -0.00749521+0.00217614j 0.00459052+0.00263436j -0.000543537+0.00937026j -0.00463287+0.00771331j -0.00122535-0.000847591j 0.00578555-0.000349105j 0.00236815-0.00475348j 0.000502918+0.00258518j 0.000578461-0.00504187j 0.0022402-0.000215872j -0.00421503-0.00861067j 0.00153026-0.00734182j -0.000789561-0.00209005j -2.65966e-05+0.0029477j -0.00956942-0.00179701j -0.00657628-0.00249789j -0.00989605+0.00205733j -0.0101805-0.0021315j -0.00465135+0.00605628j 0.000436296+0.0093162j 0.00378352+0.0054195j -0.00101845+0.0020672j 0.00110121-0.00982736j -0.00751556+0.00314351j -0.00293404+0.00491747j -0.00340753-0.000570147j -0.00327741-0.0109794j -0.00191426+0.000867814j -0.00717884+0.0102749j -0.00939751-0.00156021j -0.00821712+0.00666875j -0.00362896+0.00589517j 0.00100794-1.68252e-05j 0.00601691+0.00279127j -0.00552341+0.0109284j -0.00853425-0.000994306j -0.0088099+0.0102739j -0.00452947+0.00533892j -0.00766294+7.56639e-05j 0.00320316+0.00833762j -0.0167621+0.00757913j -0.00335715-0.00498976j 0.00271972+0.0104352j -0.00933554+0.00512482j -0.013673+0.00720884j -0.00212737+0.00410165j 0.00688054-0.00192657j 0.0112569-0.010926j 0.00149695-0.0130265j -0.00777151+0.00364397j -0.00575312+0.0120412j 0.00234907+0.00699798j 0.00157587+0.00712303j -0.00835416+0.0021261j 0.00185269-0.0024236j 0.0193543+0.0174057j -0.00579664+0.00515344j -0.00269333+0.0133912j 0.00284172+0.00420103j -0.0046061-0.00444569j 0.00561209+0.00085427j 0.0103954-0.00851339j -0.00190911+0.0104773j -0.0141548-0.000502546j -0.00486228-0.00635135j -0.00279013-0.00571163j -0.00939086+0.0148862j 0.00702978+0.00237635j -0.0059003+0.00494271j -0.0166471-0.00506913j -0.00314684-0.0045525j -0.00124548-0.00609888j 0.00615504+0.0226001j 0.00800581-0.00554931j 0.00318568+0.0114772j 0.00963329-0.00599405j 0.00527367+0.00439763j 0.00172589+0.0129503j -0.0066377+0.0151263j -0.0166306+0.00351849j -0.00552096+0.012175j -0.0103653+0.00709284j -0.0112155+0.000377164j -0.0010794-0.00875089j -0.00868908-0.0221732j -0.0236675+0.0133935j -0.00709237-0.00405096j 0.0241418-0.0284098j -0.00638487+0.0356204j 0.00775724-0.00837837j 0.0148195+0.00855018j 0.00272175+0.0198254j -0.00470847-0.00335667j -0.00873395-0.0133676j -0.00995076+0.0168313j 0.00140228-0.0128734j 0.0189497-0.0354802j 0.0290267+0.00276325j 0.0167342+0.0064172j 0.00159693+0.0295987j 0.00257667+0.0164561j 0.00357266+0.000263266j 0.0108762+0.036268j 0.00471465-0.00895863j 0.0103793+0.00225846j 0.00506948+0.0227503j -0.00209237+0.000411319j 0.0171125-0.0180721j 0.00598982+0.0101615j 0.0230192+0.0132566j 0.0194326-0.00505344j 0.00844003-0.0103163j -0.0155038-0.00588732j -0.000231692-0.0169549j 0.00321708-0.00340633j -0.00367333+0.000829239j 0.0424582+0.00235441j -0.0222937-0.0022844j -0.00184934+0.0130514j 0.0280131+0.024958j -0.00466632-0.0205178j 0.0100113+0.00736907j 0.0273734-0.0196773j -0.00660035+0.033197j 0.00716915+0.00349876j 0.0365422-0.0166891j 0.0145288-0.029265j -0.0366657+0.0123165j 0.0454018+0.027346j -0.0194561-0.024867j 0.0387274+0.0230593j -0.00878096+0.00431102j 0.0164659+0.0180417j -0.0124383+0.0825217j -0.0090321+0.0275354j -0.00140952-0.0379593j 0.0565271+0.0460113j -0.0527511+0.10502j -0.0288584-0.00988402j -0.0111118-0.0436131j 0.0441632-0.0704697j 0.024596-0.0231264j -0.0780113+0.0365927j -0.00172389-0.0238276j 0.0531223-0.0200376j 0.0156356+0.0182182j 
