-3.11527e-16+0.15475j 1.2777e-15-0.0582578j 4.25789e-18+0.029011j -2.46145e-17-0.0652287j -1.59873e-17+0.0151938j -8.9745e-18+0.00291601j 1.36547e-17+0.0753829j 1.5056e-17+0.0429283j -1.81228e-17+0.045301j 5.93168e-17-0.052637j 2.27428e-17-0.0318074j 1.74524e-16-0.0183971j 1.21082e-15-0.144421j -1.21992e-17-0.0255416j 3.8113e-17-0.0163324j -2.61916e-17-0.0076881j 9.20461e-17-0.0576069j -4.2608e-17-0.0184547j -7.74432e-18+0.059764j -1.78487e-16+0.0395302j 7.12486e-16+0.0238053j 4.28369e-16-0.0993333j 4.88575e-16-0.0525348j -3.80559e-17+0.00226495j 1.61535e-16-0.00441522j -9.06872e-17+0.0121264j 1.86516e-16+0.00768178j -7.05676e-17-0.0282539j 2.07627e-16-0.0327354j -3.70153e-16-0.0188907j 1.02865e-16+0.0348006j 2.20246e-16+0.0264084j -2.4248e-17-0.0360794j -4.34337e-16-0.010305j 3.70182e-16-0.0199286j -1.14847e-15+0.0244316j -1.12015e-16+0.0179665j 4.9931e-16+0.0121878j -1.27714e-14+0.0266539j -3.67679e-16-0.00862499j -3.43136e-15-0.0534276j 5.39312e-16-0.00654258j -3.29646e-16+0.0265768j 2.32071e-16-0.0198989j -2.61397e-16-0.0229493j 8.3566e-16+0.00539461j -2.10704e-16-0.00416814j 5.29719e-16+0.00964093j -1.72687e-16+0.00892214j 1.6191e-16-0.016723j 2.84543e-16-0.00768339j 2.4944e-15+0.01017j -1.5091e-16-0.00975913j 9.89055e-16+0.00469452j 8.26879e-16+0.0217587j -9.14144e-16-0.0014994j 2.17775e-15+0.0186413j 3.27004e-16-0.00940619j 2.39536e-16-0.0189921j 1.34026e-16-0.00560121j 2.26722e-16-0.00687796j 1.81701e-16-0.00896673j -3.50164e-16-0.0130573j -1.47784e-17+0.00471181j -9.44534e-18+0.0322348j 3.17087e-16-0.00298697j 4.18399e-16+0.00660523j 3.2871e-17-0.021051j 3.3254e-16+0.0228284j 1.64189e-16-0.0501857j -1.59513e-16-0.008167j 3.2977e-15-0.0495618j -9.02806e-16+0.00375407j -2.5929e-16+0.0135656j -6.83788e-16+0.00392444j -1.90379e-16-0.00641759j 3.32777e-16-0.022768j 4.59851e-16+0.00368521j -1.17024e-16-0.0184256j 2.43181e-16-0.00999852j 1.08234e-16+0.0143014j -7.0771e-16-0.000438771j 2.16116e-16+0.0172941j -3.3308e-16+0.00975741j -1.68113e-16-0.0165772j -2.75537e-15+0.0119591j -9.31052e-17+0.00311943j 9.07796e-17+0.0152501j -2.17844e-18+0.00185683j 1.16557e-18-0.00211115j -1.25257e-16+0.000272042j 1.21324e-16+0.0041017j -1.48403e-16-0.00353915j -5.74369e-17+0.0144421j 3.73413e-16-0.011646j -8.19938e-17-0.00168272j -1.29081e-16-0.00307928j -3.48654e-16-0.0291825j 8.35344e-18-0.00505372j -1.08094e-16-0.0202039j -7.8601e-16-0.0317937j -3.76493e-16-0.0337562j 3.72189e-16+0.0402533j 3.07234e-16+0.0407414j 1.60403e-15-0.0149554j 9.21294e-17-0.000782129j -1.48483e-16+0.0331549j 4.24723e-18-0.00596564j -1.93285e-16+0.0234095j 3.15166e-16-0.0139968j 1.64285e-17-0.00824136j -3.62184e-17+0.0106731j -7.29228e-17+0.0153466j 2.38327e-15+0.0449882j 6.44509e-17+0.0335015j -5.14976e-17+0.00518915j 3.57662e-17-0.0182687j 1.53101e-17+0.0239442j 6.41131e-18-0.0399604j -3.93952e-17-0.00679617j -2.6067e-17+0.00648704j 3.86895e-16+0.0199364j -8.43707e-17+0.0296426j 4.21756e-17-0.00394138j 1.56548e-17-0.0237096j 2.6977e-19-0.0227636j 6.93425e-18-0.00798506j -1.74756e-17+0.0364336j -1.56465e-17+0.003996j -8.12643e-18-0.000176734j 3.99987e-17+0.0149882j 1.67702e-17-0.01882j -4.15607e-17+0.0245326j -1.19123e-17+0.0938102j -1.07568e-15-0.110726j -2.36511e-16+0.0327516j 
-4.05383e-16-0.0343115j 1.70714e-15-0.134869j -7.88575e-18+0.0173724j 9.93359e-18+0.0482176j -3.14828e-18+0.0399104j 2.351e-17+0.0172465j -1.12822e-17+0.0993941j 3.05237e-17+0.0383461j 1.98684e-17+0.00731645j 1.61417e-17+0.0177612j -6.51637e-18-0.0105156j 3.83951e-17+0.00172525j 3.58425e-16-0.0537221j 1.94815e-16+0.0946195j -5.75503e-17+0.0117848j 1.08018e-16-0.03082j -4.27164e-16+0.0665598j 7.99407e-16-0.0232681j 1.01463e-16+0.00814963j -8.59235e-16+0.0966335j 1.75601e-15+0.0919949j -4.83326e-16+0.0293423j -2.51346e-17+0.0415666j -1.46915e-16-0.0576036j -5.36375e-17-0.00562939j 1.15303e-16-0.00786145j 6.70963e-16+0.0246335j -2.35563e-16-0.0255454j -6.03524e-17-0.00759796j 7.14227e-17+0.00217011j -1.0422e-16-0.0242559j -1.79341e-16-0.0332805j -9.8272e-18-0.00722544j 2.0178e-16+0.024871j 6.46353e-16+0.0180377j -1.40005e-15+0.0318945j -2.06616e-16+0.011358j -6.20942e-16-0.00465569j 6.56499e-15-0.0132975j 3.93821e-16+0.01806j 1.68978e-15+0.0188061j 8.22569e-16-0.0210118j -5.42446e-16+0.0245513j -1.69552e-15-0.0173639j -1.34997e-17+0.0439952j -8.84895e-16+0.0190511j 3.69315e-17-0.0175296j -1.60989e-15-0.0362915j 5.71633e-16-0.0346915j -4.94926e-16-0.00135741j -1.76876e-16+0.00220157j -3.12575e-15-0.0127318j 4.51857e-16+0.0227726j 1.19451e-16+0.0125208j -1.69905e-16+0.0109747j -4.77253e-16-0.00206799j -6.80941e-16-0.011446j 5.79422e-17-0.00533632j -2.26983e-16+0.000593938j 2.8403e-16-0.00459765j 6.67017e-17-0.0247393j 2.83174e-16+0.00292662j 6.96455e-17+0.0065052j 4.52866e-17+0.00970937j 8.81876e-17-0.0153534j -7.48582e-17-0.0165287j -3.59695e-17+0.0086986j -2.57237e-16+0.0125245j -2.00362e-16+0.00151651j 3.89779e-16-0.0152851j 6.70056e-17+0.0119617j -8.73226e-16+0.0124994j 3.28997e-16-0.00846763j -3.18062e-17-4.61926e-05j 7.75718e-16-0.00782893j -1.21021e-16-0.0140704j -5.01144e-16+0.0244316j -1.04957e-16-0.0103259j 2.97379e-16-0.00185855j -5.47325e-16+0.0209987j -2.36823e-16-0.0398667j 6.83012e-15-0.0136798j 6.94867e-16-0.0380496j -2.57503e-16+0.00699732j 1.98099e-16+0.0288322j 1.87927e-15-0.00815537j -3.02208e-16+0.0280104j -2.42316e-16-0.00884718j 3.05879e-17+0.0143957j 2.11685e-16+0.0137024j -5.01202e-16+0.00599803j -2.69121e-16-0.0362531j 3.42002e-16+0.0172767j -4.05608e-16-0.00330409j 1.28738e-16-0.00828638j -4.16344e-16+0.0229532j -1.63721e-16+0.000238315j -2.22499e-16-0.00425949j 7.19255e-17+0.00724361j 7.72002e-17+0.0102244j 3.10095e-16+0.0146j 2.36139e-16+0.0121821j -2.79213e-17-0.00791371j -1.22181e-16-0.0147845j -9.04608e-18-0.00112063j 2.92254e-18+0.0168426j 1.22453e-16-0.0138915j 4.97962e-17+0.0029841j 1.05193e-16-0.0212299j -2.85222e-16+0.0128068j 1.64388e-17-0.0114586j 5.08145e-17-0.00194957j 2.09661e-16-0.0174473j -2.11408e-16-0.00417065j 4.79108e-17+0.0333568j 2.69593e-16-0.0351608j 2.3441e-17-0.00339795j -2.9851e-17+0.00474927j -2.01131e-18+0.00205998j 2.45734e-17+0.0144477j -5.75339e-17-0.0225288j 2.50477e-16+0.00852501j 7.80882e-17-0.022943j -1.65937e-17+0.0578666j -1.09573e-16-0.0168608j -4.1376e-17+0.0116013j 1.71564e-17+0.0458875j 4.98918e-17-0.0383138j -6.46569e-18+0.0198418j 3.66368e-17-0.0402177j 5.51859e-17+0.0171689j 2.67056e-17-0.00737511j 2.34556e-17-0.0266209j 6.06366e-18+0.0132235j -8.24304e-16-0.0582064j -1.86004e-16-0.0982856j 
-2.77383e-16+0.00211075j 1.10721e-15-0.076909j -1.50351e-17+0.146341j -1.40427e-17-0.0605439j -5.80827e-17-0.0127192j -9.18358e-17-0.0259367j -9.51765e-18-0.0230785j -5.27703e-17-0.00943218j 1.98184e-17-0.040948j -2.19086e-17-0.0675365j 2.43677e-17+0.0641604j -7.82628e-17+0.013521j -3.29189e-16+0.046616j 5.75518e-17+0.0452098j 8.30918e-18-0.024082j 1.05352e-16-0.0186364j -6.19495e-17+0.0703882j 1.2437e-16+0.021039j -9.60663e-17+0.00217477j 2.76837e-16-0.0389019j 6.40374e-16+0.0378118j -1.20419e-16+0.0425214j -1.4038e-16-0.00290475j -9.14072e-19-0.0608048j 1.99978e-16-0.0365675j -4.14612e-16+0.0266073j -4.2414e-16-0.0215053j 3.49998e-16+0.024189j -5.28532e-16+0.0624048j 1.53185e-16+0.000987008j 7.9833e-18-0.00108899j -2.67801e-16-0.0277468j -2.3276e-16-0.0207428j 4.00734e-16-0.0009077j -8.91746e-16+0.0344423j 3.64246e-15-0.0707874j 3.29256e-17+0.0268246j -3.05643e-16-0.00706285j 5.95798e-15-0.0115442j 4.45695e-16+0.0428249j 3.92699e-16+0.00207693j -2.30867e-16+0.00406658j -7.78031e-17-0.019965j 2.96669e-16+0.0196681j 9.67741e-16+0.00903716j -4.17775e-16-0.0249089j 3.70924e-16-0.00865628j -1.83305e-15-0.042486j 2.58759e-16+0.00553556j -3.5608e-16+0.00726418j -3.76017e-16+0.0207293j 8.27032e-16+0.00328355j -4.14893e-17+0.0191568j 7.7973e-17+0.00335402j -6.59766e-17+0.0266106j 6.83863e-15+0.0103539j -1.78443e-15-0.0221925j -4.00222e-16+0.00745732j 5.08347e-16-0.0402202j -5.87038e-16+0.0215941j -2.58005e-16+0.0192284j 2.21286e-16-0.0252195j 3.0597e-18-0.00993953j -9.71278e-17+0.000934424j 2.9521e-16+0.0100831j 1.41326e-18-0.0218801j 8.28054e-16+0.0190162j 1.50299e-16-0.00898444j 1.9456e-16+0.00127412j -3.51328e-17+0.0112228j -2.50044e-16-0.0306483j -1.47566e-15+0.0198742j 1.60575e-16-0.00279395j 1.5695e-16-0.00897531j 3.19819e-16-0.00184552j -2.82548e-16+0.00368299j 2.21711e-16-0.0121417j -1.68562e-16+0.0351252j -4.25571e-16-0.0315755j 2.40987e-16-0.0159363j 4.57738e-16+0.0179146j 1.52158e-16+0.00386017j -4.45373e-16-0.0239369j 3.78357e-16-0.0111865j 9.89205e-17+0.0131196j -1.65293e-15+0.0063042j 1.34571e-16+0.00754185j -3.06138e-16-0.0462172j -5.07286e-18+0.0136963j 1.07284e-16+0.0195694j -7.78078e-17+0.00476055j -1.33526e-16+0.0092844j 3.67449e-16+0.0308867j -3.28293e-16-0.00359835j 1.13646e-15-0.036337j -2.25509e-16+0.0148506j -2.0495e-16+0.0108626j 1.79606e-16+0.013417j 8.2779e-17-0.00743822j 2.67771e-17+0.0342993j -3.92559e-16-0.0355811j -2.45152e-16+0.00688737j -1.4433e-16-0.0330562j 1.52957e-16+0.0320739j -1.98585e-15+0.0180962j -1.4015e-16+0.024237j 6.09484e-17-0.0234274j 9.95563e-17+0.000929983j 8.51844e-17-0.0159859j -2.92553e-16+0.0134745j 7.76239e-19+0.0266132j -1.09803e-16+0.00386657j -8.05693e-16+0.0466993j -2.05825e-15-0.044201j -5.03449e-17-0.00605194j 1.56696e-16-0.0215823j -7.00249e-17-0.0396475j -5.63638e-17-0.00214287j 3.86787e-17-0.0140736j 5.22212e-18+0.0371464j -5.48202e-18+0.0531071j -2.55717e-16-0.00676193j 2.77503e-17-0.00293991j 6.54458e-17+0.000922383j -1.07308e-16-0.0631555j -3.87638e-17-0.0225232j 3.01387e-17+0.0357266j 5.19524e-17+0.0227029j 2.25798e-17-0.024166j 2.68749e-17-0.0687314j 6.68729e-17+0.0227815j 4.86779e-17-0.0482066j -5.16319e-17+0.0850426j -4.78096e-17+0.0518234j -7.47172e-16-0.0547132j -1.32311e-16-0.09935j 
1.84292e-16-0.0792989j -8.55865e-16+0.0431989j 6.48089e-18+0.0269632j 5.43765e-17-0.0365278j -7.24922e-17-0.0797802j 1.51881e-16+0.0130631j 4.04886e-17-0.00483954j -6.51729e-17-0.0192353j 2.84223e-17+0.00483835j -1.20427e-16+0.037161j 2.20331e-17+0.00283243j -6.01425e-17-0.016076j -6.09228e-16+0.0884039j -4.55713e-17-0.0247619j -2.33207e-17+0.00158242j 5.16349e-17+0.0421917j -1.90211e-16+0.0769965j 4.93627e-16-0.00820668j -5.82787e-17-0.0198722j 5.87967e-16-0.0668097j -5.46421e-16-0.0229822j -4.58184e-20+0.0502208j -2.66039e-16+0.00565987j -1.77716e-17+0.0113346j -5.38084e-17+0.00825314j 5.62611e-18+0.00298534j 7.13187e-16+0.0179631j 4.8188e-16+0.0785364j -7.38013e-17+0.0272252j 3.00949e-16+0.0142293j 6.61326e-17-9.01107e-05j -1.34985e-16-0.0320969j 1.32417e-16+0.019108j -3.56481e-17+0.0199506j 1.11456e-16-0.0213051j -9.1783e-16+0.00621073j -4.5411e-16+0.0114372j -1.44945e-15+0.0265148j 1.42539e-14-0.0260162j 3.54605e-16+0.00922215j 2.08902e-15+0.0275171j 9.73709e-17-0.0199548j -2.55092e-16-0.0074655j 2.8355e-16-0.00604121j 8.2504e-16+0.0264849j 4.68673e-16-0.0419982j -9.49742e-17-0.00296124j -2.00356e-16+0.00707914j 1.26586e-16-0.00534863j -8.20295e-17+0.00467076j -3.07156e-16+0.0162415j -9.01599e-15-0.0378103j -6.33051e-17+0.019579j -5.56413e-16-0.00161021j 1.21338e-17-0.0180411j -2.53779e-15-0.00381392j 1.73122e-15+0.0209538j 1.94166e-17+0.0218897j 5.65023e-17+0.0125871j 3.60981e-18-0.00813367j -1.79671e-16+0.00178817j -2.72857e-16+0.0242991j -1.3341e-16-0.0297891j 1.1588e-16-0.000578341j 3.33441e-16+0.0135319j -3.13101e-16+0.0102048j -3.99442e-16-0.017506j 1.6492e-16+0.0293677j 3.55361e-17-0.0161133j 1.1633e-18+0.0178106j -9.55606e-17-0.0445622j -1.98082e-15+0.0232372j 5.64423e-16-0.0220619j -1.11804e-16+0.0195361j 2.0876e-15-0.0244766j -2.62601e-16-0.00572488j -5.65105e-16+0.0174943j -2.44045e-16-0.00917419j -2.76704e-16+0.0113092j 3.42429e-16+0.00304924j 2.00556e-16+0.0170229j -3.63994e-15+0.00454275j -2.3221e-16+0.038299j -1.34329e-16+0.00844938j -3.6806e-16-0.0286954j -2.69245e-15+0.0113892j 9.62578e-16-0.057035j 3.7303e-16+0.00124387j 7.92004e-17-0.0388784j 5.27935e-18+0.0316059j -7.08568e-16+0.00954313j 2.76481e-16-0.00591368j -2.76942e-17-0.01764j -3.04878e-17+0.000447275j -5.56074e-16+0.0191757j 4.20526e-16-0.015478j 1.60369e-16-0.00781291j 1.79491e-16+0.00947629j -2.1457e-16-0.0170899j 6.90461e-17+0.00575736j 7.04856e-16+0.0428393j 4.35003e-16+0.00975738j -4.55323e-17-0.00233861j -1.8466e-16-0.0317025j -4.33521e-15+0.0411791j -2.59116e-16-0.020432j 6.74793e-17-0.0370316j -6.76028e-17-0.00834159j 8.48228e-17-0.00774227j 6.72913e-17-0.00804138j -3.24333e-17+0.00714105j 7.06661e-17-0.0146981j 1.85392e-16-0.0273898j -1.35912e-15-0.0276661j -1.15392e-16+0.00854966j -3.41858e-16+0.0373745j -1.15652e-16+0.000871716j -2.17024e-17-0.0135694j -2.42526e-17+0.0369899j 2.85379e-17+0.0272632j 4.57664e-17-0.0040688j -8.93215e-16-0.0403223j 1.01969e-16-0.0339097j -2.62104e-17-0.0241777j 1.09506e-17-0.00718391j 1.54058e-18-0.0236036j 6.3732e-17+0.00275071j 1.38184e-17+0.00676923j 2.36399e-17+0.00539736j -3.89306e-17+0.00207103j 2.1183e-16+0.0592359j 5.74461e-17+0.0050377j -4.55039e-17+0.0481487j -2.26789e-17-0.0147754j 7.33356e-16+0.0771191j 1.8112e-16-0.0223572j 
-8.78963e-17-0.032934j 4.83955e-16-0.0405583j -1.52662e-18-0.0663541j -6.83132e-17+0.0861296j 1.20378e-16-0.00122571j -4.91147e-16-0.081432j 7.52067e-19+0.0524433j 7.35868e-17+0.0432581j -3.63619e-18+0.0280606j 4.41505e-17+0.0108435j -6.94405e-18-0.040919j 5.16254e-17-0.0123634j 2.35231e-16-0.0359021j 1.60375e-17+0.0446309j -9.85551e-18+0.0215543j 3.94315e-17-0.0557499j -7.41517e-16+0.0131983j 1.63854e-15-0.100048j 8.44938e-17+0.00793602j -4.6792e-16+0.0360527j 2.46512e-15+0.130005j -6.28669e-16+0.0107886j -5.08109e-17+0.0623037j -2.2638e-16+0.000809866j 3.0859e-16-0.017292j -2.4133e-16+0.0362408j 2.57928e-16+0.0127212j -3.57505e-16-0.0516223j 2.04809e-16-0.0357861j 1.48648e-16+0.0215352j 1.17478e-16+0.0420498j -6.06097e-17-0.0185323j 2.57144e-16+0.0504095j -3.96683e-16+0.0120668j 3.66409e-16-0.0260306j -1.17634e-15+0.021102j -4.7146e-16+0.0222768j -9.64182e-16-0.00393307j 6.55358e-15-0.0142347j 5.54724e-17-0.0235078j 9.9404e-16+0.0165555j 2.96869e-16+0.00171139j -3.26561e-16+0.0317722j -1.52117e-15-0.00387727j -5.81062e-16+0.0113602j -1.09486e-15+0.0343632j 1.05415e-15+0.040842j -1.5905e-15-0.0329076j 3.81109e-16-0.0170655j -8.30505e-17-0.00588382j -1.32592e-16-0.00877173j -1.47524e-15-0.00665027j 8.29229e-16+0.0138056j -9.29603e-17-0.00984732j 2.05645e-16-0.00039735j 1.12683e-14+0.0187096j 8.12921e-16+0.0139704j -1.30741e-16-0.0343538j 6.71153e-17-0.00746039j 3.3765e-16-0.0117617j -1.69798e-17+0.00249293j 5.11451e-16-0.0196842j 9.34564e-18-0.000815873j 2.50082e-16-0.00581401j 2.18367e-16-0.0175441j 3.02736e-16-0.0295241j 4.4513e-16+0.0163097j -1.07769e-16+0.00301951j -6.6942e-17+0.00622465j 1.95377e-16+0.00779461j -1.20161e-16+0.0166788j 9.91502e-16-0.01959j 1.89974e-16-0.0223088j -1.23722e-17-0.030532j 1.91339e-15-0.0207513j -7.76331e-16+0.0015434j 8.71431e-16-0.0422424j 1.12998e-16-0.00603765j 4.71017e-16+0.0289351j -2.52313e-16+0.00645998j -1.35984e-16-0.0102026j -2.74409e-15+0.011079j -6.14429e-16-0.019297j 7.69677e-16-0.0245293j 2.91991e-16+0.0175201j -2.85374e-15+0.0121422j 1.26018e-16-0.00509j 2.31147e-16+0.0298245j 1.04991e-17-0.0121428j 1.30625e-16-0.00921002j 1.32702e-16-0.0095417j -1.45486e-16-0.0414485j 3.83859e-16+0.0186466j -1.82906e-16+0.0133929j -8.66665e-16+0.028037j -1.01605e-15+0.0309767j -1.88107e-16+0.0191811j 3.58114e-16+0.0179194j 1.07716e-16-0.00800992j 1.14283e-16+0.0298803j 2.15368e-16+0.00421811j 3.99829e-16+0.0257715j 2.5353e-16+0.0180862j -2.21313e-16-0.0113075j 1.64797e-15-0.0150651j -1.97181e-17+0.01408j 1.33777e-16-0.00582463j -1.34337e-17-0.00734964j 9.17657e-17-0.023612j -3.39252e-16+0.011875j 3.65675e-17+0.010669j 7.69147e-17-0.00704381j 4.26936e-16-0.0243114j 2.52867e-16+0.00567031j -8.11756e-18-0.00300927j -1.09549e-16+0.0145855j -7.02859e-17-0.0195528j -5.09982e-17-0.00392248j 6.57231e-17+0.0263976j 2.56915e-17+0.00371062j 6.41391e-18-0.0178598j -8.513e-17-0.00291348j -5.64219e-18+0.0047829j 3.73691e-17+0.0237834j -7.15998e-17-0.0236304j -1.09339e-17+0.00294655j -1.72365e-17+0.00882779j -1.20912e-17-0.0276552j -5.09206e-17+0.0244874j 6.00917e-17+0.0493699j -7.69495e-17-0.005782j -1.51978e-17-0.0506074j 1.23839e-16-0.0837278j 6.55524e-17-0.0513025j 1.45313e-16+0.0123141j 5.9871e-18-0.0124692j 
-4.27954e-17+0.0314068j -1.99898e-16+0.0160563j -7.70152e-17-0.00462063j 2.85463e-16-0.100037j -4.66639e-17+0.0542764j -2.23249e-16-0.0379867j 9.09532e-17-0.020283j 4.20291e-18+0.0398902j -8.50072e-18+0.0278802j -8.46771e-17+0.0498462j -5.51447e-17+0.0148333j 2.09196e-17+0.0346789j 6.3747e-16-0.0781244j 7.37292e-17-0.0810198j 1.53132e-16-0.0224365j -1.2579e-16+0.0102212j 3.04804e-16-0.0394352j -7.00531e-16+0.0213963j -5.1276e-17+0.0216031j 1.16483e-15-0.0848394j -3.96894e-16-0.0425245j 8.43238e-16-0.10473j 1.95023e-16-0.0024733j -3.84543e-17+0.0234851j 4.02278e-16-0.0325579j -3.4533e-16+0.0248826j -3.33031e-16-0.0193615j 6.23445e-17+0.00882945j -2.81609e-16+0.0185739j -2.57289e-16-0.035406j 5.53379e-17+0.0178693j 3.4828e-16+0.0944207j 5.7552e-17-0.027878j -3.11498e-16-0.0346772j -1.02058e-16-0.000334031j -1.45365e-15+0.0320587j 1.32037e-16+0.0119247j -1.39675e-16-0.0191916j -3.45318e-15+0.00569398j 1.79234e-16-0.00511233j 5.51654e-16+0.0067867j 2.31736e-16-0.0137839j -8.80612e-16+0.0373742j -5.8259e-16+0.0119466j -5.74762e-16+0.000535626j -3.8656e-16-0.00435346j 6.40708e-16+0.0328587j -2.47996e-16+0.0027118j -3.59838e-16+0.0103644j -7.1644e-17-0.000745532j -4.82598e-16+0.0333739j -5.9264e-15-0.024024j -8.13744e-16-0.00702978j 8.52555e-16+0.00655936j 6.13797e-16+0.0264839j 5.56213e-15+0.00938959j 1.70402e-15+0.0101659j -7.33503e-17+0.019436j -1.00228e-15+0.045233j -1.01166e-15+0.0352091j 1.02685e-17-0.0120749j -5.40246e-16+0.0235491j 6.41169e-17+0.012752j -6.18183e-17-0.00517292j -2.49818e-16+0.00991794j 1.53635e-16+0.00651005j -3.75991e-16-0.0114735j -1.57734e-16-0.0131486j 2.76968e-16+0.0377444j 3.89089e-22-0.00803548j -1.59592e-16-0.0052895j -8.40865e-16+0.00825911j 5.16208e-16-0.0136294j -2.72679e-16+0.0127291j 3.05896e-16-0.00493914j -3.09205e-16-0.00525462j -4.98661e-17-0.000190944j -1.82319e-16-0.0135642j 1.19581e-16+0.021934j -4.10224e-16+0.0141958j -1.47503e-16-0.0171354j -5.26104e-15+0.0130872j -6.08038e-16+0.013173j 8.23069e-16-0.0222099j 1.15207e-16-0.013034j 2.17836e-15-0.0112259j 3.59741e-16-0.00631367j 2.05045e-17-0.0363417j 1.20332e-16-0.0167031j 9.47875e-17+8.59488e-06j 1.74032e-16-0.00306154j -2.13414e-16-0.0235623j 2.86961e-16+0.0256296j -3.45428e-16-0.00553235j -1.7157e-16+0.00579782j 6.20549e-16-0.0125564j 4.03778e-16-0.032976j -4.77265e-17+0.00097691j -2.53033e-16-0.00123088j 1.40738e-18-0.00127006j 1.54383e-16+0.00323446j -5.6779e-17+0.00737777j -3.4534e-16-0.0409405j -2.85612e-17-0.00697363j -2.86083e-15+0.0263589j -9.47717e-17-0.0116192j -1.10313e-17+0.0213821j -3.39312e-18-0.0179552j -4.48756e-17-0.00483282j 6.53736e-16-0.0276601j -6.35446e-17-0.00690904j -2.93815e-17-0.0301371j -9.69077e-16+0.0544485j -2.05775e-15-0.0470807j -2.11095e-17-0.00883462j 2.19341e-18-0.0026935j -4.16824e-17+0.00481747j 3.18571e-19-0.0351065j -1.51788e-17+0.00588197j -2.25393e-17+0.0288413j 1.97787e-17-0.00328654j -4.28513e-16-0.0241041j 1.4054e-16-0.0199294j 1.11301e-16+0.00124985j 6.13538e-17-0.0583205j -1.14716e-17+0.01768j 8.01747e-17-0.0365974j 8.79133e-17-0.0331604j 9.44686e-17-0.0157762j -7.23755e-17+0.046491j -4.4342e-17-0.0217196j -4.47992e-17-0.00415466j -2.35257e-16+0.0382636j -2.01121e-16+0.0566676j 7.86389e-17+0.0147307j 4.53933e-17-0.00947511j 
