-6.65526e-16+0.179463j -9.13187e-17+0.0802481j -5.12252e-17+0.0396696j 3.24055e-18-0.0753544j 1.09289e-18-0.00412962j -7.11894e-20+0.00520361j -1.86019e-16+0.0708662j -3.89412e-17+0.0361841j -5.6857e-17+0.0408082j 3.24861e-17-0.0659358j -1.31592e-17+0.0105919j -5.52877e-17+0.0430189j 6.33454e-17-0.014125j 9.94765e-18-0.0418542j 1.53507e-16-0.140968j -2.37536e-16-0.0135587j -2.23954e-16-0.0462972j -5.76105e-16-0.0257909j 4.15346e-16-0.0182296j 6.27039e-15+0.0528747j 2.88865e-17+0.00757513j 1.6374e-16+0.0493482j 2.5979e-15+0.0482262j -5.43178e-16+0.026698j -5.2462e-16+0.0832081j 7.11935e-16+0.00994639j 2.4805e-16+0.0341199j -6.64337e-16-0.0270993j -2.9838e-16-0.0160734j -2.00909e-16+0.0350734j 6.47971e-16+0.0483292j -2.88225e-16+0.0275416j -3.98432e-16-0.0125788j 7.24639e-16-0.040858j -1.15682e-16+0.0261762j 2.40725e-16-0.0169167j -7.65003e-15+0.0230619j 3.70785e-15-0.0109956j -4.04826e-16+0.00373472j -1.60795e-16+0.0174529j 1.66429e-16-0.0153775j -5.48614e-16+0.000303378j 1.14173e-15+0.0141533j -3.59916e-16+0.0181966j 2.26071e-16+0.0348504j 1.46601e-16+0.0164364j -5.41964e-16-0.0357417j 3.32143e-18+0.0144274j -5.33878e-16+0.0126121j -3.99446e-17+0.00568831j -5.48271e-15+0.0272367j 7.83695e-16-0.00976778j -7.09679e-16+0.0197247j 3.07659e-17-0.0238888j 3.08554e-15+0.0464448j -3.00584e-16-0.00651339j -8.64009e-16+0.00984489j 1.29522e-15+0.0316174j 2.38629e-16+0.0273447j -3.20439e-18+0.0279167j 1.64436e-15-0.0230929j -3.91627e-16-0.00969347j 1.99744e-15-0.0173429j 1.00997e-16+0.00284796j 2.26778e-16-0.0216703j 4.88245e-16+0.00834795j -7.99009e-16+0.00708809j -1.20456e-17-0.00564303j -1.63716e-15+0.0234442j 4.11029e-16+0.0184958j 9.63134e-16+0.015517j -4.29583e-16+0.00362653j -2.94489e-16-0.008148j 2.15535e-16-0.00790713j -9.56296e-17+0.00724385j 5.74519e-14+0.0223469j -1.23672e-15+0.00344784j -1.87801e-15+0.010762j 3.42331e-16-0.0147135j 4.78835e-18+0.00752472j 1.65723e-15+0.0236518j -3.32834e-15-0.0208231j -2.76119e-16+0.010548j 5.6829e-16-0.0329792j 2.1024e-16+0.0416409j 1.09581e-15-0.0104304j 2.83078e-16-0.00831547j 2.11635e-16-0.00325527j -1.79422e-16+0.00370499j -2.22112e-16+0.00847421j 1.624e-16-0.00395713j -2.05957e-16-0.0273029j -1.26881e-16+0.0179276j 2.08823e-16-0.00319256j 3.20557e-16-0.0189059j 2.18913e-16+0.00563984j -4.92634e-18-0.00392287j -1.35348e-16+0.00352821j 2.39022e-16-0.0123296j 2.35634e-16+0.00796906j -1.1983e-15+0.0149469j -1.28103e-15+0.0209187j -3.33197e-17-0.0131975j -1.28961e-15-0.0214186j -1.31943e-15-0.0147485j -5.86487e-18-0.0042833j -2.16525e-16+0.0020158j 1.65862e-15+0.0235628j -4.63466e-16-0.000785937j -7.32735e-16+0.0259664j -2.38572e-16+0.0134381j -1.97611e-16+0.00263513j 2.42956e-16-0.0091099j 8.01457e-17+0.00348469j -1.70671e-17+0.00724978j -2.65136e-17+0.00605839j -5.20005e-17-0.016555j 1.22785e-16+0.00806343j 3.16877e-16-0.0310312j 1.42419e-17-0.00349493j 4.2819e-19-0.0124533j -7.33691e-16+0.00251275j -1.26893e-16+0.0275803j -1.53509e-17-0.0187452j 3.14437e-17+0.00344105j 2.8705e-17-0.00181225j 5.88049e-17-0.00354574j 1.61024e-15-0.0349724j 1.87894e-16+0.0155413j -1.11861e-16+0.0165462j 1.0667e-17-0.00975945j 9.00273e-17+0.000559022j -6.5853e-18+0.0120622j 5.45504e-17-0.0107422j -1.62555e-16+0.0146924j -4.52857e-17-0.0515113j 2.39835e-16+0.0162003j 5.39965e-17+0.0128663j -1.19575e-19-0.00726024j -3.09308e-17+0.0441576j 9.17965e-16-0.0213603j 3.04324e-18+0.0179123j 4.31334e-17-0.026292j 1.31992e-17-0.00142974j -1.58845e-17+0.0222616j 3.71862e-17-0.0430144j 4.08366e-17+0.0128227j 2.70648e-17-0.00232418j 8.0211e-17-0.017884j 2.06068e-16-0.0362823j 3.34958e-17+0.0609919j -1.02019e-17-0.0114474j -1.53492e-17+0.0277951j -3.00791e-18+0.014508j -2.51352e-17+0.0523058j 5.5235e-18-0.0369498j -1.18842e-17-0.0011782j -3.83191e-17+0.0919497j 5.62034e-17-0.139071j -2.97719e-16+0.068116j 
-1.10206e-16+0.0457921j 2.79699e-17-0.135917j 4.41908e-17-0.0278591j -2.70498e-17-0.0590173j -1.17548e-17+0.00343587j 3.45926e-17-0.0185061j 1.71009e-16-0.10583j -1.71839e-17-0.00733167j 1.65509e-17-0.0536272j 1.01706e-17-0.0088385j 3.1165e-17-0.00732027j -3.12139e-17+0.0224288j -6.87627e-17+0.0196454j -8.49869e-17+0.0150927j -1.95044e-16+0.041035j 2.14145e-16-0.0399082j -5.37319e-18-0.00586262j -1.11983e-16-0.00604437j 8.3846e-17+0.0888654j 4.76663e-15+0.0358288j -2.8074e-17+0.000338639j -9.20402e-17-0.0484573j 1.12668e-15+0.00846253j -5.60734e-16-0.0810314j -1.05991e-16+0.0334571j 1.76362e-15+0.0275432j 1.17667e-15+0.00735176j -1.46334e-15-0.0961574j -1.9828e-16-0.0528034j 1.70176e-16-0.039511j 2.31807e-17+0.00677506j -7.58439e-16+0.0479894j 2.74837e-16-0.0158467j -5.68079e-16+0.0236446j -6.82493e-17+0.0407782j -1.76627e-16-0.0351364j -4.14096e-15+0.00534442j 2.81841e-15-0.0212661j -3.05123e-15-0.0193835j 1.48725e-15+0.0391595j -1.26543e-16-0.0101913j -1.34009e-16+0.0203192j -1.51906e-16+0.0114125j -2.30667e-15-0.0361672j 1.21168e-15+0.00709685j -1.2525e-16+0.00418536j -8.4321e-17+0.0107524j -2.95232e-16+0.0385904j 1.2213e-15-0.0181174j -6.26923e-16+0.0179437j 1.16821e-15-0.00595796j -4.10069e-17+0.00528874j 1.13185e-15-0.0257799j -3.92461e-17-0.0201851j -1.1743e-15-0.0207531j -7.03982e-17-0.0237897j 1.44511e-16-0.00919997j 2.68512e-16-0.00315466j -4.77927e-17+0.00784663j 1.23302e-16+0.00382149j 1.88405e-15-0.0277087j -6.53526e-16-0.0124479j -1.17335e-15+0.0129793j -3.48777e-16+0.015173j -4.32705e-16-0.020565j -3.62571e-16-0.00437094j -1.16868e-15+0.00827757j 6.05951e-17+0.00839275j -1.71456e-15+0.0166454j 1.4108e-16-0.00146135j 2.32325e-15+0.0345579j -1.20646e-16+0.00776691j -3.78944e-16+0.00883059j -4.58806e-17-0.00749838j -2.40352e-16-0.00283621j -4.0146e-15-0.00144646j -4.39274e-16-0.0109672j -1.02064e-15+0.0148234j -9.74164e-16+0.0157463j 5.10164e-16+0.000331932j -1.45031e-15-0.0228437j -1.58453e-15-0.0114921j -1.39608e-16+0.0118348j 8.88787e-16-0.0401928j 8.11779e-18+0.0146672j -3.59471e-16+0.00798617j -5.63348e-17-0.00915202j -4.33096e-17+0.00894213j -5.12639e-16+0.00290489j -3.55624e-16+0.0170461j 1.60527e-16+0.00472343j -2.89055e-16-0.014859j -3.75933e-16+0.00976551j 2.68092e-16-0.0131252j -2.20474e-16-0.00331211j 9.17237e-16+0.00878419j 7.18585e-16+0.0228576j -4.13457e-16-0.0304873j -1.36875e-15+0.0330904j 9.03599e-17+0.0136056j -2.18408e-15+0.016223j -2.20229e-15+0.044659j -9.73481e-17+0.0141249j -1.7498e-15-0.0203002j -1.7582e-15-0.0260372j -5.5409e-17+0.00941207j 4.27442e-17+0.0251368j -4.41668e-16-0.00181832j 1.27921e-16+0.00224593j -1.43338e-16+0.00306238j 1.36438e-16+0.00794375j -9.38296e-17-0.0216675j -9.7072e-17+0.0176404j 3.44338e-16+0.00828894j 2.12098e-17+0.0244395j 5.20334e-17+0.0198603j -1.51587e-16-0.0002149j 1.12975e-17-0.0118504j 1.97715e-16-0.0266645j 6.77987e-17-0.00858621j -1.05328e-16+0.00800357j -2.51312e-15+0.0277093j -5.7082e-16-0.0170444j -1.24361e-16-0.0127307j -1.25607e-16-0.0344437j 1.16489e-16+0.0258111j -8.19409e-17+0.00392152j 6.51697e-16-0.0159489j 8.27294e-17+0.0171362j -2.50721e-17-0.0135932j -4.06395e-17+0.00920751j -3.4493e-17+0.00822952j 6.64927e-17-0.000188954j -3.06407e-17-0.0272757j 1.36404e-16-0.0252539j 9.30896e-17-0.0328556j 6.32627e-16+0.0349751j 3.42895e-17+0.0483707j -7.86981e-17-0.00205482j 1.94286e-17+0.0258369j 7.47642e-16-0.0179107j -8.90287e-17+0.00900548j 2.35598e-17-0.0545369j -9.73264e-17-0.0336254j -8.26064e-17+0.0116628j -2.95678e-17+0.0420923j -2.01745e-16-0.0235174j -2.14769e-16-0.0412679j 1.19531e-18+0.0357526j 1.93992e-17-0.0148828j 2.12237e-17-0.00858088j 5.30899e-18-0.0373927j -1.77428e-17-0.0357405j -9.77191e-18-0.032659j 3.63288e-17-0.0340222j 1.0659e-17-0.000220619j -1.35023e-17-0.00529474j 1.51317e-17+0.0371832j -4.0416e-17-0.0180295j 4.0789e-16-0.12251j 
6.97841e-17-0.0246937j 6.70962e-18+0.0385287j -5.14163e-17+0.0960694j 3.13085e-17-0.0776025j 8.60473e-18-0.063205j -2.41504e-17-0.0576756j 6.34584e-17-0.0411772j 6.19253e-17+0.00541303j -1.71474e-17-0.00119508j -6.21622e-18-0.0503225j -1.3216e-16+0.0796792j 5.94938e-17-0.0516393j -3.67764e-17-0.0143849j 8.73809e-17+0.0347006j 3.6665e-17+0.0504698j 9.671e-17+0.0198896j 1.03709e-16+0.0280984j 3.34441e-16+0.0119447j -1.3892e-16-0.0363355j -2.57169e-15-0.0202009j -1.3583e-16-0.0292413j 1.91846e-18+0.00180876j -3.23751e-15-0.0573148j 8.28049e-16-0.00953464j 1.53098e-16-0.0806865j -6.56918e-15-0.0937899j 1.72904e-16-0.0235624j -8.18523e-16-0.0449096j -1.85333e-16+0.0200744j -3.95038e-17+0.0263219j 1.35077e-16+0.00326969j 4.89667e-16-0.0309552j -2.68594e-16+0.0159429j 5.27243e-16-0.0227536j -1.81112e-17-0.0108246j 6.67288e-18-0.00152041j 3.64431e-15-0.00471854j -2.09304e-15+0.0204096j 1.80676e-15+0.021684j -9.06546e-16-0.00500493j -4.95526e-16+0.0191897j -1.09038e-17-0.0274976j -2.68847e-16-0.0193702j -2.23707e-15-0.0202643j 1.58531e-15+0.0375254j -4.52012e-16-0.005303j 2.25179e-16-0.00569261j 1.51777e-16+0.0133873j 1.36522e-15-0.030318j -2.29594e-16-0.0132439j 4.85059e-15-0.0211161j -5.57182e-16+0.0238408j 1.78977e-15-0.0441161j 1.39357e-16+0.0191313j -1.66171e-15-0.0227541j 4.23836e-16+0.0230064j 1.84582e-16+0.000358333j 3.03375e-18+0.0108089j -4.04281e-17-0.0367106j 6.23898e-16-0.0135042j -4.33518e-15+0.0240467j 4.24893e-15-0.0222429j 1.87157e-15-0.0122543j -1.94083e-16+0.0127398j 3.67547e-16-0.00250115j -9.04384e-16-0.0148482j -2.17388e-15+0.0180404j 6.45531e-16+0.00293841j 1.85877e-15-0.014479j -6.73866e-16+0.0283633j 3.25085e-15+0.0500094j -6.66827e-16-0.0123361j -2.03769e-16-0.00319525j -5.76595e-16-0.0335024j -1.17758e-16-0.0214053j 5.01257e-15+0.00206579j -3.7668e-16-0.00471087j -5.41019e-16+0.00894763j 8.39971e-16-0.0116332j -3.13034e-16+0.0182656j 1.96256e-16+0.00721444j 2.49117e-15+0.0250587j 1.19934e-15-0.0286627j 8.13519e-16-0.00578488j -2.18065e-17+0.00776263j -3.71528e-16-0.000264021j -1.06695e-16+0.0248576j -4.71439e-18-0.013568j 1.71113e-16-0.000182019j 3.95545e-17-0.000794683j 7.32137e-18-0.0222162j 3.48707e-17+0.0243856j -1.05848e-17-0.00630007j 3.33075e-16-0.000955873j 2.83223e-16-0.00429064j 5.86674e-17-0.0117813j 5.70056e-16+0.0178635j 5.6053e-16+0.0167425j 2.01012e-16+0.0157013j -1.33824e-16-0.00759152j 2.35611e-15+0.011314j 6.99252e-16-0.047739j -2.97665e-16+0.0250202j 1.11029e-15+0.00761924j 1.09763e-15+0.0207326j -2.16408e-16+0.0121735j 8.1435e-17+0.0265464j -1.57511e-16+0.00134868j -3.84435e-16+0.0168553j -3.55372e-16+0.00658781j 8.24255e-17-0.0208394j 5.77488e-17-0.0218741j 9.06055e-17-0.0138162j 7.57729e-16+0.016988j -2.24852e-16+0.0283751j -1.84494e-16-0.0301552j 1.37453e-16+0.0180454j -1.20461e-17+0.0113228j -2.01229e-16+0.00339679j 2.34271e-16-0.0097055j 2.67015e-16-0.00907826j 1.33496e-15-0.0132092j 3.02583e-16+0.00531466j 3.63189e-17-0.0349624j -2.59671e-17+0.00667003j -9.01373e-17+0.0259056j -8.95655e-17-0.0101637j -2.28137e-16+0.0107894j -4.10144e-17-0.0494886j -1.32596e-16+0.0332963j 1.43489e-16-0.0124774j 2.37252e-16-0.0351332j -4.08824e-17+0.0297669j -2.33701e-17+0.00625477j 2.18795e-16-0.0169073j 2.642e-17+0.0103262j -1.72119e-16-0.0132596j 1.48821e-17-0.0495716j 2.4705e-16-0.0118396j 1.91367e-17+0.00952127j -2.09484e-16+0.00523774j 3.98356e-17+0.0164909j -2.02635e-17+0.0362752j 3.8792e-17+0.00015726j 2.16789e-17+0.00324483j 3.14959e-17+0.0336897j 2.57631e-16+0.0261374j 2.47214e-16+0.0526332j 8.61437e-17-0.00880606j 5.68482e-16-0.0983803j 1.49712e-17+0.0332572j -5.02779e-18+0.003075j 4.78866e-17+0.00510707j 1.57341e-18-0.0370875j -2.02832e-17+0.0592493j -2.05366e-17-0.065422j 2.07929e-17-0.0514757j -9.90285e-18+0.0135062j 4.23606e-18+0.0460453j -1.59192e-16+0.0547019j 
-1.52731e-16+0.049433j -1.4873e-17+0.0603226j 2.70969e-17+0.0170974j -9.01756e-17+0.0474948j -1.83862e-17+0.0662147j 1.49657e-17-0.0257022j -1.79641e-17-0.0227076j -5.84731e-17+0.0506413j 3.27411e-17+0.00183807j -3.32167e-17-0.0548939j 4.98131e-17-0.0213306j -2.50704e-17-0.0120247j -3.48758e-17-0.0130227j 6.47353e-17+0.0129226j 3.62415e-17-0.0301902j -2.10194e-16+0.0292185j -3.01819e-16-0.0649599j -4.27681e-16-0.0200918j 8.73661e-17-0.00735344j 1.18914e-15+0.00994481j 1.39116e-17-0.0065464j 1.12997e-16+0.0227605j 1.13165e-15+0.0165106j -1.96374e-16-0.00439222j -1.04525e-16+0.0102308j -1.04646e-15-0.0152523j -1.89914e-16-0.00527402j -1.31927e-16-0.00757305j -2.01581e-16-0.00700864j -4.05288e-16+0.0518879j -1.5345e-16-0.028835j 1.57481e-16+0.00983883j 2.81336e-17+0.00567395j 1.95745e-16-0.0225373j -1.76899e-16+0.00330191j 1.66927e-16-0.00698352j 7.68683e-15-0.0247399j -3.65476e-15+0.00893117j 1.19318e-15+0.0126639j -6.71161e-16-0.00394024j 4.10738e-16-0.0161047j -6.99084e-16-0.0351403j 1.75453e-15+0.00545872j -1.01006e-15+0.0138991j 1.11912e-15+0.0540997j -1.46189e-16-0.00270547j 2.30623e-16+0.00693849j 2.33967e-17-0.0171651j -5.28325e-16+0.00850939j 2.42899e-16+0.00534547j -7.45056e-15+0.0392967j 1.19901e-15-0.0157288j -1.27787e-15+0.0279151j 4.24709e-16-0.0293646j -7.20284e-16-0.0128951j -4.44447e-18-0.018234j -1.60788e-16-0.00958379j 5.8675e-16+0.0215339j 3.30032e-16-0.00903674j 8.52067e-16+0.011909j -2.50864e-15-0.0114339j 4.19159e-15-0.0475234j 2.86386e-15-0.0268665j -4.45909e-16+0.0220695j 1.11935e-15+0.0253857j 5.24403e-16-0.000434056j -2.13692e-15+0.0160067j 1.97501e-16-0.0225458j 4.01842e-17-0.00101934j 3.09393e-16-0.00425116j -1.56838e-15-0.0227716j -8.99748e-17-0.0219766j 2.69634e-16-0.00655859j -9.76928e-17+0.00345333j 2.85534e-17+0.00113587j 5.92603e-14+0.0226785j -1.0319e-16-0.0163654j 4.15394e-16-0.00284334j 9.0359e-16-0.0206799j -2.2472e-16-0.0179623j -1.05055e-15-0.0183556j 1.1382e-15+0.00984764j 4.647e-16-0.00858256j 5.40323e-16-0.0143499j -7.04387e-17+0.0254879j 8.95235e-16-0.0208714j 1.59103e-16+0.0255204j -5.20673e-17+0.00588237j 6.28983e-17+0.00538914j -4.67739e-16+0.0183423j 3.22063e-17+0.00168664j -2.04396e-16+0.0117696j -1.70027e-16+0.0143061j 5.97095e-16+0.00263316j 7.40394e-16-0.0296566j 1.27986e-17-0.0137879j -4.51105e-17-0.00740745j 7.27274e-16+0.028334j 3.75556e-16+0.00729016j -2.25384e-16-0.0101201j 1.67681e-15+0.00478761j 3.95578e-16-0.0334841j -1.0732e-16+0.00742128j 4.18373e-16+0.00435836j 3.90123e-16+0.0114986j -3.23092e-17-0.00298207j 1.91166e-16-0.0200141j -1.66342e-15-0.0231657j -2.69073e-16+0.000122828j -4.94243e-16+0.0206726j 1.44492e-16+0.0113914j 2.47544e-17-0.00344008j -3.59422e-17+0.00214905j -5.84981e-16-0.0138846j 8.50861e-18-0.0225962j -3.91927e-16-0.0435752j 1.38349e-16+0.0309333j 1.41149e-17+0.0425528j -4.26555e-16+0.0248949j 4.71798e-16-0.0303244j 2.99744e-16-0.0314631j -3.09896e-15+0.0203723j -2.75336e-16+0.0486265j 6.3783e-17+0.0302141j 2.4766e-16+0.0436661j -1.21859e-16-0.0200268j -1.85888e-17+0.0201j 2.18721e-15-0.0415113j 2.62532e-16-0.0202431j -2.18678e-16+0.0338702j -1.15576e-16+0.0166359j 2.55118e-16-0.0271065j 1.48706e-17+0.060747j 6.81692e-17+0.00815395j -3.97952e-16+0.0265611j -1.30184e-16+0.036026j -1.53826e-16-0.0145792j -1.24571e-16+0.0331302j -2.07148e-16+0.0351129j 4.55044e-17+0.0108982j -9.63869e-16+0.0252078j 1.65589e-16+0.0288277j -6.9338e-18+0.00554539j 7.59055e-17+0.0160508j -3.19065e-17+0.0391361j 9.66597e-18-0.0679225j -8.51695e-17+0.0129571j -6.50882e-17-0.0420169j -4.08815e-17-0.0198655j -5.8905e-17+0.00286382j 5.29005e-17+0.0222025j -1.38606e-17-0.00663277j -3.37355e-17+0.0509178j -5.80727e-17+0.0315849j 6.3593e-17-0.0625835j 3.69975e-17-0.00914547j -4.93609e-17-2.07178e-06j 5.80726e-17-0.000981212j 1.96213e-17-0.0471559j -2.60519e-16+0.0838164j 
3.0917e-17-0.00474135j 1.17029e-17+0.0197433j -9.00746e-17+0.106777j 3.81983e-17-0.0302129j -6.73358e-18+0.00105471j -1.03309e-16+0.150947j 7.94744e-17-0.0343795j -1.72887e-17+0.0154714j 9.04268e-17-0.0554398j 1.28292e-17+0.000535211j 1.24081e-16-0.0163503j 6.3473e-18+0.0759226j -7.34408e-17+0.00923855j 1.79727e-17+0.0313729j -1.66719e-16+0.0909814j 1.8402e-16+0.000827885j 3.33412e-17+0.00752025j 6.47316e-16+0.025462j -6.74987e-16+0.04311j -1.11611e-14-0.0946972j -4.62612e-18-0.0424552j -1.11421e-16-0.0252781j -3.41917e-15-0.0518944j 8.38369e-16+0.0307478j 4.63423e-16-0.0760759j -8.95945e-16-0.0103806j -9.73708e-17-0.0464453j 4.70794e-16+0.00659748j 2.14115e-16+0.0297974j 3.0305e-16-0.0376414j 7.07377e-17+0.000281025j 3.21685e-16-0.0360846j -5.905e-17-0.00855838j -1.60159e-16+0.0188139j -4.78555e-17+0.0183562j -2.92948e-16+0.0211378j -4.89837e-15+0.0201155j 2.14812e-15+0.00297557j 7.78591e-16-0.002997j -4.45591e-16-0.0234342j -4.84735e-16+0.0176051j 1.50862e-15+0.0410455j -2.80569e-15-0.0129349j 1.86748e-15-0.00128961j -1.38639e-15-0.0584506j 2.16743e-16-0.0130328j 1.89864e-16+0.014191j 1.4832e-16+0.0144913j -4.53308e-16+0.00537084j -1.42631e-17-0.0255236j 5.05896e-15-0.0254809j -1.04681e-15-0.0017218j 6.55128e-16-0.0272459j -5.65413e-17+0.0346082j -3.18884e-15-0.0442841j 3.05175e-16+0.0393792j 5.11046e-16+0.00389971j 6.90749e-17+0.010743j -3.07951e-16-0.0167827j 1.05169e-16+0.00858414j 1.69849e-15-0.00204536j -2.53434e-15+0.0237562j 1.69174e-15-0.0274783j 4.47072e-16-0.00563323j 6.34987e-16+0.0419598j 1.99205e-16+0.00546825j 2.21641e-16-0.00234755j -1.06012e-16+0.00128288j -4.33705e-16-0.00329884j -2.03879e-16-0.0216697j -1.20763e-16-0.00118288j 2.77513e-18+0.0099963j -1.00625e-16+0.0345352j 2.2377e-16-0.0141256j -3.62985e-16+0.00040104j 3.03526e-14+0.0117289j -2.16936e-16-0.0067459j -8.39958e-17-0.000113687j 1.10135e-15-0.0346434j -4.77447e-16-0.0225535j -1.23005e-15-0.0190095j -1.1817e-15-0.00141713j -8.82519e-17-0.0112466j 4.16134e-16-0.0152216j -8.38031e-17+0.00800517j -6.10898e-17+0.0021728j -2.1998e-16+0.00192767j 3.64884e-16-0.0282049j 9.01982e-17-0.0116018j -4.34876e-18-0.000569541j -1.27809e-16-0.0148715j -1.58866e-16+0.00190141j -9.72451e-17-0.00228785j -4.63708e-16-0.00658705j -6.22214e-16+0.0254603j 1.79708e-16+0.0241515j 1.02526e-15+0.0276539j -7.91863e-17+0.00895879j 2.83857e-16-0.0062929j -4.20144e-16+0.0282899j 4.25454e-16-0.00827759j 3.90344e-16-0.00292823j -2.33364e-16+0.0433593j -1.0601e-15-0.0196205j -1.26816e-15-0.0101113j -4.23148e-17-0.0248534j 6.43495e-17-0.00462949j -4.45441e-16-0.0077562j 1.86731e-17-0.016631j -5.43618e-18+0.011905j 1.29154e-16-0.013832j 2.37547e-16-0.0213479j 2.79825e-16-0.0278471j 1.2017e-16-0.00204215j 1.23135e-16-0.0260872j -8.51779e-17+0.00450278j 6.88441e-18+0.00811222j -6.97345e-17+0.000950897j 2.10085e-17-0.00138702j -2.05427e-16+0.00986767j -2.80812e-16+0.0147191j -4.97177e-15+0.0441446j -8.94953e-16+0.0180466j 7.69236e-18+0.0191651j -9.5854e-17-0.0313152j 1.83754e-16+0.043632j -1.5332e-16+0.0109362j -5.22888e-16+0.0133999j 3.41985e-17-0.0128298j 6.62483e-17+0.00230411j -2.80473e-17+0.0114237j -1.88355e-16+0.00795024j -7.38957e-17-0.00248021j -3.04443e-17+0.0350952j 7.70691e-17-0.00187206j 8.09634e-17-0.0118011j 1.31812e-16+0.00390805j -1.11879e-16+0.0477494j -1.58004e-16+0.0243692j 3.52351e-17+0.0155324j 8.80301e-16-0.0207507j 1.26804e-16+0.0170192j 1.92386e-18+0.0287832j 6.82421e-17+0.0274812j 3.43848e-17-0.0265376j -3.06245e-17-0.0298698j -1.44642e-16-0.0422349j -1.64354e-16-0.00264152j -3.43571e-17-0.0225389j 5.58442e-17-0.00910414j 5.11998e-17+0.0149424j -4.63425e-17-0.0242158j -5.65969e-17-0.00284338j 1.04753e-17+0.0745856j -6.56102e-17+0.0434846j -5.79934e-17+0.0356078j 2.30153e-17-0.136866j -4.25627e-17+0.0553829j 1.16393e-17-0.0210545j -1.70857e-16+0.0561857j 
