-8.23625e-18+0.0542165j 3.3152e-17-0.0366532j -8.6645e-17-0.0416628j -3.21595e-17-0.0551453j 7.95734e-17+0.0474373j -3.76043e-17-0.000268917j 1.76899e-17-0.0348196j -6.27022e-17-0.0798904j -3.38779e-17+0.00540012j 5.17213e-16+0.0414023j -4.97741e-17-0.037067j 2.0843e-17+0.0090797j -4.81258e-16-0.0124026j 7.12638e-17+0.00383995j 2.5083e-17+0.00197197j 2.56632e-17-0.00248511j -6.87086e-17+0.00785268j -7.52647e-17+0.0388405j -3.84106e-17-0.0148498j 4.51385e-17-0.0445972j -6.93085e-16-0.0194028j -7.72724e-16-0.041667j -2.54321e-15-0.0406493j -2.50926e-16+0.0206155j 1.99862e-15-0.109107j -7.74576e-16+0.0257171j -7.09072e-17+0.00747383j 2.05274e-16-0.0261347j -1.25814e-17-0.0227218j 1.04753e-15-0.0319886j -2.185e-16+0.0242253j 1.77913e-16+0.0354265j -1.05247e-16-0.0163448j -1.64981e-16-0.033034j 2.34131e-16-0.0190044j -2.31326e-16+0.000662952j -2.55184e-15+0.0285142j 3.12557e-17+0.0548408j -1.74182e-15-0.0265118j -3.07978e-16-0.0279419j -8.93931e-17+0.0216001j 6.05837e-17-0.0507538j -3.27518e-16-0.0149007j 2.1758e-17-0.0157321j 7.69863e-16+0.00899961j 2.29804e-17-0.00697098j 2.38947e-16-0.00217174j -6.73784e-17+0.0392467j -1.03501e-16-0.00644814j 2.91455e-16+0.0216358j 9.70096e-17-0.0127681j -6.38631e-17-0.00650874j 3.41819e-16+0.00217544j -6.41511e-16-0.0115024j 8.40553e-17+0.0046352j -3.20979e-17-0.0102913j -5.26897e-17+0.0186764j -3.80578e-16-0.0292252j 5.30784e-17+0.0031972j -1.74803e-16+0.00757827j -1.55404e-16-0.00133965j 2.66456e-15-0.0123471j -7.23033e-17-0.00366909j 4.78603e-17+0.00925833j -3.93122e-16+0.00414132j 2.30846e-15-0.0188682j 1.58385e-17+0.00718934j 9.1633e-16-0.0148003j 6.47984e-15+0.0236591j 3.65633e-16+0.0309803j 1.03398e-15-0.00987192j 8.58706e-17+0.00483964j 1.54933e-15-0.00317193j 3.50832e-17-0.00536102j 2.3068e-16+0.0108765j 2.39225e-16+0.00793502j -8.77194e-16+0.0148206j -1.22088e-15+0.013747j 2.32511e-15+0.0164935j 5.77794e-16+0.0176459j -1.3226e-15-0.0342769j -1.33175e-15-0.0113171j 9.32106e-16-0.0029855j -2.74931e-16-0.0215026j 4.80287e-17+0.0186998j 8.45447e-17+0.0193823j 1.50022e-16+0.00248169j -2.40866e-15+0.0052677j 9.28929e-16+0.00918113j 4.72023e-16+0.00237841j -1.41946e-15-0.0148776j 3.88729e-16-0.00129639j -4.42887e-16-0.0164704j -4.11843e-14+0.0135951j -4.57561e-16-0.00551132j -4.63963e-16-0.00824802j -6.82489e-16-0.00113877j -2.5991e-15-0.0138993j -6.51659e-16-0.0193289j -3.52631e-16-0.0184471j -8.51575e-16+0.0212674j -1.09071e-15+0.0396672j -1.41007e-16+0.0228551j -4.64613e-16-0.00717189j 1.57241e-16+0.0015046j -4.06953e-16+0.00383277j 2.51356e-17-0.00113548j -7.06706e-16+0.0111154j -4.85785e-16+0.0106316j 1.76224e-16+0.0111327j -3.08557e-16-0.00198709j 2.61154e-14-0.0084088j 1.13483e-15+0.00732336j 6.11747e-16+0.0156571j 3.16749e-15+0.0207358j 2.72343e-16-0.00343256j -2.22367e-16-0.00272388j -6.57891e-17-0.0181203j -1.31729e-16+0.0141669j -7.72198e-18-0.0139983j 2.92516e-18+0.00364873j 2.8809e-16-0.00527957j 2.30709e-16+0.0120899j 8.60671e-17-0.0190099j -8.54825e-17-0.00454199j 5.16239e-15+0.0228548j -7.12108e-17-0.00516743j -2.87803e-14-0.0147376j -9.48703e-16+0.0125389j -4.45346e-17+0.000814522j -3.951e-17-0.000396938j 1.62917e-16-0.0219119j 3.43304e-16+0.0102701j 1.13142e-16+0.00830119j 1.57488e-17-0.00175775j 2.14765e-16+0.000277836j -4.77155e-16-0.00236584j -1.30571e-15-0.0104245j -5.21387e-17+0.0170162j -2.62778e-18+0.0104032j 6.64871e-16+0.0114248j 2.01928e-16+0.00292335j 7.00981e-17-0.000637898j -1.14184e-16-0.0127792j -5.35435e-16-0.0101751j 3.14153e-15+0.0142189j -3.02936e-17+0.00438161j 1.29432e-16+0.0111456j 1.26143e-16-0.00371172j -1.86622e-17-0.00676516j 1.44775e-16+0.0144602j 1.9768e-16+0.00996746j -1.65025e-16+0.00567212j -1.23018e-16+0.0100128j -1.68328e-17-0.0146287j -8.23478e-17+0.000402361j 4.43574e-17+0.00019804j 4.5264e-17+0.00151495j -1.69159e-16+0.0142311j -6.69571e-17+0.00369705j 3.2686e-15+0.0276431j -1.09202e-16+0.00865941j -4.62534e-17-0.00275946j 7.9158e-17+0.0218711j -1.1127e-17-0.00582313j 5.60103e-17-0.0226291j 2.33327e-17-0.00904138j -1.11648e-16+0.018712j 1.27849e-16-0.0146185j 6.34521e-17-0.00945043j 2.11089e-17+0.00131792j -7.79076e-17-0.00236157j -2.51868e-17+0.014597j -4.70809e-17+0.000226951j -3.7596e-17-0.0395536j 9.82203e-17-0.033805j 1.86984e-16+0.0264765j -8.29282e-18-0.0249362j -1.13473e-15+0.0260235j 1.65699e-16+0.019623j 5.80587e-18-0.018028j -4.32088e-17+0.0230826j -2.39087e-17+0.00425494j -4.00569e-17-0.00778615j 4.69196e-17+0.00216886j -6.8686e-17-0.0393272j -5.6168e-17-0.0337723j -7.07333e-17+0.00648314j 1.32789e-17+0.048287j -4.01364e-17-0.0442323j 8.16857e-18+0.00419181j -1.66911e-17+0.0146054j -1.49235e-18-0.0117766j 1.165e-17+0.043983j 3.14406e-17+0.0360326j 5.35862e-18-0.00341176j 
9.69799e-18+0.0393602j -2.87406e-17+0.0501473j 9.40168e-17+0.0259019j -2.2221e-17-0.0498141j 1.00173e-17-0.00961482j 1.50597e-17-0.00542884j -8.74901e-17-0.0655269j 8.91797e-17+0.0527159j 4.22632e-19-0.0544109j 2.79256e-16+0.0226585j -6.19395e-17+0.00273232j 6.2061e-17+0.0422729j 7.09026e-16+0.0224607j -1.2286e-16-0.00666931j 6.44367e-17-0.0113031j 2.93658e-18-0.0157972j 2.95187e-17-0.0159594j -6.04674e-17+0.0258034j 9.01845e-18-0.0520396j 7.94444e-17+0.0619847j -5.81346e-16-0.00883962j 3.85635e-16+0.0202151j -1.12146e-15-0.0191832j 6.40673e-16+0.0716801j -2.26395e-17+0.033522j 8.95094e-16+0.0428464j -2.62017e-15+0.0773836j 1.66572e-16-0.00595059j 1.67783e-18-0.0184856j 6.25275e-16-0.0172776j 4.17047e-17-0.00682085j 2.38802e-17+0.00180186j 5.18966e-17+0.00500736j 1.02994e-16+0.0561806j 1.37452e-16-0.00461002j -1.1057e-15+0.0704003j -5.15298e-15+0.0458152j -2.20276e-16+0.018158j 1.80964e-15+0.0395003j -1.1667e-15-0.0376436j -6.47121e-16-0.0284817j 5.9518e-17-0.00280182j 1.89625e-16+0.00931534j -2.65005e-16-0.0267234j -4.49026e-17-0.00493287j 2.643e-16+0.0103556j 3.18626e-17+0.000100576j -4.65191e-17+0.00023365j 6.36104e-17+0.000834156j 5.34294e-17+0.00660636j 7.13591e-17+0.0046468j 1.10097e-16+0.0191256j -9.60766e-17+0.0136516j -8.58064e-17+0.00116739j -1.42634e-16+0.00116432j -1.06749e-16-0.011858j -6.80377e-17-0.0200197j -7.68688e-17+0.00736611j 6.05017e-17+0.00532874j -1.16979e-16+0.00353181j -3.05026e-16-0.0175011j -1.16121e-15+0.00487415j 3.38306e-17+0.00692477j -9.25704e-17+0.00452037j 7.41516e-17+0.00512046j 2.08698e-16-0.000303247j 2.59284e-16-0.00748134j -9.79842e-17-0.00836692j -1.21092e-15-0.00555001j -4.83952e-16-0.00393223j 2.65609e-16-0.00181035j -6.29183e-16-0.00307976j -9.6491e-15+0.0169721j -9.58813e-16+0.0135465j -2.0766e-16-0.013731j -1.47913e-16+0.000832461j 4.2713e-17+0.00100097j 3.07604e-15+0.0135416j -6.62932e-15-0.0214073j -6.07804e-17+0.0101308j -5.68664e-17-0.00178533j -2.77227e-16+0.000840522j 2.56121e-16+0.00140133j -1.76845e-17+0.00327987j -8.15494e-17-0.00505426j -3.45272e-17+0.0128761j 7.03893e-16+0.0343042j -4.92404e-15+0.0142014j 7.45873e-16+0.0036106j 1.0675e-16+0.0123728j 1.51141e-16-0.00971858j 5.08813e-16-0.00251069j 1.48446e-17+0.0303707j 2.251e-14-0.00686374j 6.96783e-16+0.00599897j 1.6017e-15+0.00492035j -4.33834e-16+0.0274935j -2.74653e-15-0.0215908j -7.28865e-16-0.0255042j 1.52763e-16-0.0341258j -3.77931e-16+0.0110351j -3.52176e-16+0.0127163j 1.53757e-16+0.00623011j -2.58831e-16+0.000936146j 6.95825e-17+0.000641023j 2.88347e-16+0.0017527j 2.29156e-16+0.00565511j 1.56242e-15-0.0142003j -7.0512e-16+0.00307063j -4.78519e-16-0.00924237j -2.53328e-16+0.00630478j 1.39507e-14-0.00449969j 6.90111e-16+0.00128193j 3.87164e-16+0.0158489j -2.69485e-15-0.0132387j -3.56973e-16-0.0117055j -2.66734e-16+0.0252835j -4.4826e-17+0.00456908j -4.73649e-16+0.00837107j 1.73679e-16-0.00900021j 1.85993e-17-0.0012402j 4.07512e-16-0.00989848j 1.99702e-16+0.0105942j 1.59232e-18-0.0177528j -1.33776e-16-0.00330742j -1.2641e-16-0.000477628j -8.62684e-17+0.0150677j 1.29769e-14+0.00675556j 2.42556e-16-0.00595146j -3.62645e-16-0.0110297j 1.26829e-16-0.0116317j 1.28602e-16+0.0160947j -1.05898e-16-0.0219184j -6.58728e-17+0.00303911j 7.65592e-17-0.00945112j -4.90791e-15-0.0237773j -1.42047e-15-0.0118275j -1.84758e-15-0.0140653j -2.24809e-16-0.001681j 2.00917e-16-0.00906671j -1.71814e-16-0.00465372j 1.53168e-17+0.0298995j -6.9232e-17-0.0200941j 1.15846e-16+0.00365652j 4.87108e-16-0.0341661j -1.13272e-15-0.0124017j 4.33053e-17-0.00856759j -1.32456e-16-0.00802263j -6.38241e-18-0.000910907j 1.89507e-17-0.00823378j 9.66402e-17+0.0223092j -9.57123e-17-0.0136995j -3.70102e-16+0.00720703j -9.4073e-17+0.0188725j 1.24036e-16-0.0254242j -8.51374e-17+0.00682024j 3.28998e-18+0.0103566j 1.1832e-17-0.00228874j -8.28066e-17+0.00915608j 1.8037e-17-0.0117479j -1.85248e-15-0.0152729j 1.12954e-16+0.00599417j -1.40474e-16-0.0259852j -1.9182e-16-0.0363335j -4.22211e-16-0.0192475j -1.11244e-16+0.0294472j 1.16949e-16-0.00896032j 1.22729e-16-0.0129368j 9.39114e-17-0.0148942j -1.10454e-16+0.010852j -7.99273e-17+0.0213767j 4.3915e-17+0.00549076j 2.89509e-17-0.0185303j -1.10405e-17+0.0116926j 2.25453e-17-0.0245693j -7.78886e-17+0.0365326j -2.52524e-16-0.0234621j -4.46055e-17-0.00395383j 8.97651e-16-0.0205831j -7.46886e-17-0.00907526j 4.37671e-17+0.000142771j -1.83371e-17+0.0137836j 9.12357e-18-0.00183956j -6.31443e-17-0.018585j -7.65938e-17+0.0106284j 9.50285e-18+0.0126225j -6.45298e-17-0.0037845j -5.85634e-17-0.0222452j -4.55782e-17-0.00375759j -2.04167e-17-0.0355533j -1.61477e-18-0.0173669j 2.92128e-17+0.0232511j -1.97904e-18-0.0521111j -2.79293e-17-0.00564189j -2.91568e-17+0.00636417j -7.15217e-18-0.0399964j 
-1.01512e-17-0.0248555j 1.10962e-17-0.00543172j -7.02442e-17-0.029577j 7.89465e-17+0.0457238j -9.27491e-17-0.0987182j 3.34119e-17+0.0231098j 4.81887e-17+0.0662416j -3.7435e-17+0.00300685j 4.03365e-17-0.0140006j -2.13267e-16-0.0297315j 8.7752e-18-0.0732831j 6.91869e-18+0.0330114j -9.9841e-16-0.0296992j 6.75408e-17-0.0173407j -7.87618e-17+0.00497296j 8.28465e-18-0.0376053j -6.90396e-17-0.00575135j -2.67365e-17+0.00368473j -8.86726e-18+0.0159065j 3.30577e-17-0.00645613j 9.28695e-16+0.0182487j -6.50627e-16-0.0328132j -2.59305e-15-0.0397133j -6.79409e-17+0.0210358j 1.29461e-15-0.0623144j -4.08839e-16+0.0254242j -7.85885e-17+0.00982539j 1.99988e-16-0.022803j 2.04446e-17-0.00399112j 1.07965e-15-0.0314565j -2.34269e-16+0.0326858j 7.69868e-17+0.0437246j 1.22076e-16-0.00424438j -1.29578e-16+0.0259032j -4.3727e-18-0.00148527j 2.32663e-16-0.0256333j -8.17635e-16+0.01282j 1.23862e-16+0.0541266j -1.84382e-15-0.0271649j 1.33586e-15+0.030551j -7.5332e-16-0.0165441j -3.26791e-16-0.04231j 9.46187e-17+0.000255628j 8.77031e-16+0.000870265j -1.01745e-15-0.0557491j 6.81998e-16+0.00708899j 3.40664e-16+0.00060983j -2.36087e-16+0.0423265j -4.98134e-16-0.0491916j -7.87094e-17-0.018849j -4.33309e-16-0.0084747j 1.92046e-17+0.0119133j -1.34502e-16+0.0130453j -3.56068e-16-0.0035953j 1.81635e-16-0.00479198j 1.89214e-16+0.022467j 1.77949e-17+0.024639j 2.48592e-16+0.0213843j 1.53509e-16-0.00170307j -2.65612e-17+0.0171316j 3.5925e-16+0.0178467j -2.67548e-15+0.0136848j 1.10079e-16+0.0246763j -7.40818e-17-0.0277448j 2.70384e-16+0.00739339j -1.40307e-15+0.0160149j 4.78691e-16-0.0219516j 3.71145e-16-0.0116051j -3.34487e-15-0.017578j -1.14128e-15-0.000560926j 1.92267e-16-0.00125587j -8.81707e-17-0.0347996j 1.15664e-15+0.000285333j -2.87318e-16+0.0155119j 1.67524e-16-0.00413131j -4.17064e-16+0.00134711j 2.6807e-16-0.0061482j -3.33868e-15+0.000323424j 7.66545e-15+0.0304594j 2.88661e-16+0.00263119j -3.43486e-16-0.0218574j -3.72616e-16+0.00325602j 1.07849e-15+0.0088487j -3.54811e-16-0.01464j 2.64845e-16+0.0119665j -3.11307e-16+0.0138842j -1.20999e-16-0.0105397j 1.98359e-15-0.0055123j -2.36571e-15-0.0142772j -5.8453e-16-0.010983j 1.01978e-15+0.0160016j -1.63846e-15-0.0379886j 2.37677e-17-0.0121511j 3.49992e-14-0.0107484j 1.14473e-15+0.0194765j 2.46637e-15+0.00838733j -9.64022e-16-0.0116453j -4.69679e-15-0.0322889j -8.53091e-16-0.0217513j -7.47683e-17-0.0128013j -8.46455e-17-0.018786j -3.44831e-17+0.0156826j -3.86765e-16+0.0244252j -5.80178e-16-0.0109102j 3.40552e-16-0.0170324j 2.45657e-17+0.00885882j 2.86542e-16+0.00307197j -1.81681e-15+0.0114793j 5.19422e-16-0.00220709j -3.10853e-16-0.00569572j 3.59178e-16-0.00426375j 1.6356e-14-0.00470576j -2.94283e-16-0.0246878j -1.87016e-16+0.00701973j -1.50319e-15-0.0114344j -1.51783e-16+0.00508766j -9.80902e-17+0.00693155j 1.17226e-16+0.00565159j 4.77859e-16-0.0109436j -8.69658e-17-0.00355076j -1.71999e-17-0.0304801j -1.23456e-15+0.0274512j -5.29241e-16-0.0190453j -1.66415e-16+0.01504j 1.21285e-16+0.0209587j -1.73457e-15-0.00889138j -3.06502e-17-0.0232157j -2.53869e-14-0.0131312j -9.02406e-17+0.00259792j 4.53899e-17+0.00440792j -2.39253e-16+0.0168632j 1.01216e-15-0.0141552j 8.45933e-16-0.0120977j 2.58223e-16-0.0276675j 1.12545e-16+0.0210678j -2.37321e-16+0.00100454j 7.31522e-16-0.00441462j 4.3815e-15+0.0356364j 3.81776e-16+0.00496934j 4.42266e-17-0.00899275j -1.36382e-15-0.0231064j -1.48182e-16-0.00335341j -1.29317e-16+0.0193416j -1.72408e-18+0.00580191j 8.291e-17+0.00625072j -7.63452e-16-0.00311737j -2.54224e-16+0.00108534j -8.63472e-17-0.0258909j 5.14556e-16-0.0130203j 3.31877e-17-0.0189999j -4.30197e-17+0.00269267j 1.00834e-16+0.00712156j -3.47147e-17+0.00645137j 6.84953e-17-0.00833924j 3.05879e-17+0.00736659j 8.75275e-17+0.00463729j -6.25785e-17+0.00358219j 9.16514e-17-0.0222611j 4.7567e-16-0.0357484j 1.74112e-17-0.00394156j 1.50059e-15+0.0119757j -1.26522e-16-0.0137517j 4.07143e-17-0.00527963j 1.24798e-16-0.00063607j 4.02886e-16+0.0330515j 2.00751e-17+0.00202336j -1.58775e-16+0.0153648j -1.04308e-16+0.0178118j -2.58019e-16+0.0297059j 1.08865e-16-0.00195383j 1.11065e-16-0.0298357j 4.25738e-16+0.0303966j -4.4367e-17+0.0398398j -1.02566e-16-0.0584555j -6.99469e-17-0.00326272j 1.01977e-18+0.00523435j 1.59488e-16+0.00992169j 1.19829e-16+0.0320405j 1.21476e-15-0.0279251j 3.89926e-18+0.004786j -6.65027e-17+0.0148688j 6.35298e-17-0.0198341j 7.58921e-17-0.0138302j 8.10614e-17+0.00438009j -3.00718e-17-0.0190358j 1.03541e-16+0.042205j 1.85975e-16+0.0595702j 2.0111e-16+0.0228455j 1.95741e-17+0.0155678j 6.49455e-17+0.0755904j -9.14971e-18-0.00983159j -7.30087e-18-0.0540178j -3.92706e-18+0.0555695j 6.65142e-18-0.0109861j 9.21109e-18-0.00551413j 6.58043e-18+0.0460852j 
-2.87188e-17-0.0105929j -1.72726e-17+0.000559942j 1.14309e-16+0.0213536j 8.29126e-17+0.0225862j 9.53704e-17+0.0193064j 1.74094e-16+0.0371995j -8.9981e-17-0.017216j -4.19758e-17+0.000128212j 8.44598e-17+0.0157282j 1.27942e-16+0.013062j 2.69759e-16+0.0648995j -1.33386e-16-0.0244807j -2.69127e-16-0.00976012j -6.37751e-17-0.013274j -1.02004e-17-0.00260826j -9.68338e-17-0.0353629j -1.0103e-16-0.00582596j -1.70061e-16-0.0394942j 1.55789e-16+0.0188901j -4.24862e-16-0.0305215j 2.39488e-15+0.0463888j 3.95554e-17+0.00327052j 2.05542e-16+0.0061475j -4.99004e-16-0.0445057j -2.72926e-16+0.00500525j -6.64654e-16-0.0161147j 2.06255e-15-0.0648664j -8.55352e-17-0.00556801j 2.87476e-17+0.0105286j 5.25212e-16-0.0279112j -3.5168e-16-0.0491827j 1.86036e-16-0.019138j 2.31772e-17+0.0150393j -4.54448e-16-0.0539762j -1.08858e-16+0.0380267j 6.52774e-16-0.0585631j 3.24249e-15-0.0287471j 5.22312e-16-0.00530999j -3.48811e-15-0.0628237j 2.36986e-15+0.0647212j 6.86354e-16+0.031451j -3.97394e-16-0.0184656j 5.88654e-17+0.000279958j 2.26912e-16+0.0170482j -1.61097e-16+0.00409473j 6.96469e-16+0.030514j -1.0897e-16-0.0172818j 3.22164e-17-0.0158658j -3.94229e-16-0.0232835j -5.51783e-16-0.0392424j -5.09567e-16+0.00045663j -4.5998e-16-0.00545048j -5.9249e-17+0.00887594j -6.48598e-16-0.00738088j -3.05497e-16+0.00888046j -9.979e-17+0.016179j 2.24325e-17-0.0427957j -3.93993e-16-0.0124867j 1.31554e-16+0.010187j -1.91331e-16+0.00214813j -7.74083e-16-0.0403164j -2.62659e-15+0.0111742j 4.08456e-17-0.00961923j -3.10006e-16-0.0198153j -6.8449e-17-0.0295504j -4.46027e-16-0.000575193j 4.24383e-16-0.0184023j -9.2405e-16+0.0404655j 1.88764e-15+0.0102152j 1.71333e-15+0.000320894j -4.57956e-16+0.00836542j -8.03997e-16+0.00969709j -1.34665e-14+0.0221664j 8.70515e-16-0.0241831j -7.82943e-16+0.000577838j 2.68788e-16+0.00713818j 6.86168e-16+0.00116291j -1.69836e-15+0.000853706j 3.17338e-15+0.0146025j 1.79284e-18-0.00444264j -4.51264e-16-0.0184652j 3.13125e-16+0.013928j -3.12428e-16-0.00772041j 7.23439e-16-0.00942083j 5.2346e-16+0.00773076j -7.21629e-17+0.0354483j -9.32415e-17-0.0483506j -1.97305e-15-0.00176226j -1.79621e-16-0.00387879j -2.98239e-16-0.0115116j 1.02697e-15+0.0222519j -8.24636e-17+0.0125661j 3.29284e-16+0.00872057j -1.7926e-14+0.00547918j 7.22918e-16+0.00702402j 2.12656e-15+0.0199816j 1.17959e-15-0.00135332j 2.4483e-15+0.0232889j 3.28945e-16-0.00146711j 1.97432e-17+0.00186465j 2.13486e-16+0.000515553j 2.65982e-16-0.0204382j -2.64579e-16-0.00407963j 4.59438e-16+0.0122304j -1.34542e-17+0.000294886j 1.04342e-16+0.0107198j 3.40057e-16+0.0142112j 1.81803e-16-0.0011449j -1.17179e-16+0.00583209j -6.69136e-17-0.00134106j 7.84518e-16-0.0115181j -2.14849e-14+0.00724784j -1.35795e-15-0.0214725j -4.20775e-16-0.000376272j 6.13086e-17-0.000768787j 1.59277e-16+0.0174418j -4.77535e-16+0.0133341j -3.34722e-16+0.00583056j -8.28836e-17-0.001427j -1.32747e-16-0.00603858j -1.44615e-16-0.00673851j -4.19804e-16+0.0112073j -2.88334e-16-0.00664283j -1.21258e-16+0.0107611j 4.75204e-17+0.00021744j 8.71063e-16+0.00603257j -1.97369e-16+0.00308515j 4.3528e-14+0.0222302j 4.47591e-16-0.0034156j 1.64135e-16+0.00818543j -9.676e-17-0.0165383j -1.98525e-16+0.0192629j -2.4938e-16-0.00811295j -1.93736e-16-0.0121094j -1.55749e-16-0.00997748j 3.74315e-15+0.0161533j 7.46422e-16+0.010647j -1.58318e-15-0.0113707j -4.42207e-17-0.0214386j -8.13664e-17+0.00138002j -2.19049e-15-0.0313601j -1.87606e-16+0.00236007j -5.57549e-17+0.00178168j -1.6266e-17-0.00196859j 6.39097e-16-0.00085147j -3.52072e-15-0.0179429j 2.99619e-16-0.0104161j -4.17869e-17+0.0148833j -4.63435e-16+0.012215j 1.94705e-16+0.00507224j -3.45041e-16-0.0343162j -1.80536e-16-0.00691367j 2.12699e-16-0.00955118j 1.59288e-17+0.00177927j -6.06888e-17+0.0128688j 1.13331e-16-0.00804879j -9.27618e-17-0.0195417j -2.36134e-17+0.012073j -4.90567e-17-0.00192242j 6.60968e-17+0.0096992j -4.70757e-15-0.0377119j 1.86047e-16+0.00516488j 2.83824e-17-0.00123016j -2.16247e-16-0.027257j -4.49378e-17+0.00446551j 5.37622e-17+0.0107464j -4.14883e-18-0.00533722j 5.09683e-17+0.0161586j -9.81485e-17-0.00872062j -8.59993e-17+0.0184252j -8.86764e-17+0.000566326j -3.29785e-16-0.0230328j -9.55018e-17-0.0159734j 1.25105e-16+0.00465999j 3.40025e-16+0.0669805j -5.19639e-17-0.00407623j -4.01402e-16-0.0301997j -2.54339e-18+0.0145579j 4.15795e-16-0.010562j -2.14171e-16-0.0207085j 2.1898e-17+0.00408356j -6.28344e-18-0.0177785j -7.24577e-17-0.00884346j 1.33444e-16+0.0135482j 1.58449e-17-0.00691252j -1.667e-16-0.020415j -8.23695e-18-0.00528454j 1.36012e-17+0.00359355j -2.33426e-16-0.0562202j -8.1455e-17-0.0111476j 2.6463e-17+0.00598515j 2.17156e-16+0.0471573j -5.0101e-17-0.0124286j -7.74613e-17-0.0192366j -1.39301e-16-0.0300343j -6.14757e-17-0.011639j 
