-1.11077e-17+0.0604693j -2.31688e-17+0.0589256j 1.16697e-17+0.0721394j 5.95291e-17+0.0275131j 5.64697e-17+0.0610117j 4.00752e-18+0.009837j 1.31514e-16-0.0364597j 1.47444e-17-0.0853188j -4.40289e-17-0.0111097j -4.28718e-17+0.0136099j -3.84916e-17-0.0071553j 1.30679e-16-0.012849j 4.98909e-16-0.0301542j -2.38143e-15+0.0223185j 1.46618e-16+0.0125458j -2.80845e-17-0.0125078j 5.16983e-18-0.00145368j -1.93578e-16+0.0314153j -1.56557e-16+0.00571792j -3.59156e-17+0.00615209j 1.94934e-17+0.00440256j 1.90817e-17+0.0151873j 1.53193e-15-0.031862j 5.06531e-17-0.0104845j 1.76569e-15+0.0131865j 6.31586e-18-0.0412151j 2.90923e-15+0.0373423j 6.79279e-18-0.0395374j -1.47558e-17+0.0192109j 3.0061e-15-0.0704144j 6.30002e-16+0.0234892j -8.37938e-16-0.0796036j 1.19012e-16+0.00101036j 7.02178e-16+0.00464146j 3.6876e-16-0.010301j -1.39434e-16-0.070017j -1.39883e-15+0.00557571j -2.04576e-16-0.00719782j -4.88562e-17-0.00042367j 1.28086e-15-0.0352311j 1.56007e-16+0.0522148j -2.54864e-17-0.0284289j 9.48573e-16+0.00947506j -5.23205e-16-0.00311158j -1.35048e-15-0.0120775j -1.1218e-16+0.0160272j -7.6459e-17-0.00519871j 1.33234e-16-0.00480133j 6.41675e-17+0.00881736j 1.74644e-16-0.00178862j -8.19741e-17+0.00555831j -3.12057e-17+0.00688499j 4.63526e-17-0.00652957j 2.34463e-16+0.00825141j 9.20567e-16-0.0183164j -5.73232e-16-0.0129129j -1.25053e-15+0.0240594j -1.06161e-15+0.0492526j -5.86423e-16+0.0113891j 3.12374e-16-0.0133737j 9.48239e-17-0.0137546j 3.84299e-16+0.012139j -1.51438e-15-0.0269553j 4.0599e-16+0.00591466j -7.17785e-15-0.0228629j 7.42327e-16+0.0170075j -6.65736e-17+0.0120906j -1.83684e-16-0.00659527j -1.79729e-16-0.0233821j -1.49982e-16-0.00445049j 6.71427e-17-0.0154183j -6.60287e-16-0.00714095j -2.01706e-15-0.00391582j -8.8181e-16+0.033812j -1.62172e-16-0.0044201j -1.21412e-16+0.013197j -5.42878e-16-0.0470108j -4.09584e-16-0.0139578j -1.99904e-16-0.0187118j -8.65475e-17+0.000801065j 1.41322e-15+0.00717617j 2.10783e-15+0.0271673j -3.7463e-16+0.0273695j 1.88585e-16-0.0198243j 1.29489e-15-0.000400759j 3.88606e-16-0.00951041j -1.35649e-16+0.0267229j -2.7832e-16-0.0169702j -9.19761e-17+0.00627345j 1.3131e-16-0.00919606j 2.97886e-15+0.0368328j -4.20474e-16-0.00399566j -4.03567e-17-0.000361273j 3.15664e-16-0.013392j -1.16876e-16-0.0182935j -1.24395e-16+0.0189252j -3.23584e-16-0.00269247j 8.04834e-17-0.0199109j 2.61516e-16+0.0264211j 2.06862e-16+0.00362514j -1.28861e-16-0.0102787j -1.2256e-16-0.0307925j -1.91103e-17+0.005934j 8.91253e-16+0.00786923j -1.8482e-18-0.00781646j -4.89519e-16-0.0133501j 1.8352e-16-0.0260033j -2.73623e-16+0.00384815j -1.19168e-17-0.0225666j -8.00426e-17+0.000627304j -1.5048e-17-0.00542899j 2.38345e-16-0.0247234j -2.58057e-15+0.0064905j 5.55735e-18-0.00546299j 8.89775e-17-0.0167802j 5.89082e-17-0.0379734j -9.47935e-18+0.0390258j -6.33137e-17-0.00774454j 2.4155e-15-0.00643121j 7.47147e-18-0.00216333j -5.8741e-17+0.00967159j 7.08776e-16+0.0601185j 5.04463e-17-0.0448351j 5.77485e-17-0.0135468j -1.34058e-17-0.00271585j 2.01317e-18+0.00965947j -8.92934e-17+0.00216874j -1.75267e-17+0.0317897j 2.53529e-17-0.0586866j 5.72233e-15+0.0644006j 6.02875e-18-0.00980583j -2.53194e-17-0.0377269j -1.86862e-17-0.0537226j -1.4036e-17+0.0191238j 1.69191e-17+0.0463029j 1.0946e-17-0.0236007j 
9.65176e-18+0.0551761j 3.4766e-17-0.0525487j -1.7791e-18+0.0121592j 5.72618e-17+0.0695894j 6.05889e-17+0.00704545j -8.69912e-19-0.0086951j 3.68542e-16-0.0603355j -5.53868e-17+0.0634664j 1.62428e-17-0.0296146j 7.64665e-17+0.0321634j 1.6943e-17+0.0234099j 9.31684e-17-0.0103975j -3.54256e-16-0.0257325j 2.26561e-15-0.0312769j -2.91748e-16-0.0247586j -1.8099e-17-0.024185j -1.08642e-16+0.00912116j 2.12321e-16-0.0300331j 4.82723e-16-0.0434319j -1.14862e-16-0.0418266j -5.90283e-17+0.0381684j 1.25521e-16+0.0389163j 3.33073e-16-0.00724778j -2.17542e-16+0.0186926j -7.87017e-15-0.056121j -4.93062e-17-0.00437843j -6.09193e-16-0.0125567j 1.30804e-16-0.0193439j -4.30685e-16-0.0178453j 2.64461e-16-0.00952684j 1.68013e-16+0.0491965j 2.03339e-16+0.0167875j 9.51173e-16-0.00910578j -5.51903e-15-0.0463861j -9.23287e-16-0.0136924j -7.41745e-17-0.0119823j 1.54876e-14-0.0525889j 1.54066e-15-0.0858107j -4.91958e-16+0.0422452j 9.30241e-16-0.0125058j 2.41175e-16-0.0145634j 6.1909e-17+0.00843733j -1.39685e-15+0.000459912j 4.7951e-16+0.0298873j 8.31151e-16+0.0124178j 4.14805e-17-0.00820121j -2.6907e-16-0.005435j -4.46233e-16+0.0138443j -9.10851e-17-0.0126219j -4.26614e-16+0.0150748j 3.68708e-17+0.00713351j -1.02748e-16-0.0012631j -6.5866e-17-0.011378j -3.42101e-17+0.0045483j -6.74676e-16+0.0189955j 2.5044e-16+0.0167155j 3.15711e-17-0.0176987j 5.29438e-16+0.00434577j -8.0518e-16+0.0141235j 2.52498e-16+0.00201983j 7.16258e-16-0.0215188j 1.95075e-16-0.0112036j -1.03584e-15-0.0190123j 4.39917e-16+0.00979048j 8.23663e-16+0.00795202j 1.67378e-16+0.0474605j 3.27793e-16+0.00420519j 1.44127e-16-0.0227747j 2.34777e-16-0.00560678j -1.5282e-16-0.00235159j 3.9415e-16-0.0203357j 6.47312e-16-0.0161032j 1.5583e-15+0.0354952j -1.02357e-16-0.0349987j 4.45392e-16+0.0110885j 2.65477e-16+0.0091543j 3.30682e-16+0.0110225j -5.11936e-16-0.0152559j -1.42164e-16+0.00223458j -4.69155e-17+0.0162403j 9.95293e-16-0.0107109j 1.9694e-15+0.0317873j -1.69897e-16+0.00018263j -8.30767e-16+0.00747394j -7.12312e-16+0.0137067j -4.1223e-16+0.0124524j 4.1085e-17-0.00342386j -6.5993e-17+0.00292416j -5.5513e-17+0.0150788j 1.81195e-16-0.00431969j 1.86004e-15+0.0202819j -3.31784e-16-0.00206391j 7.88312e-16-0.0607548j 8.84914e-16-0.0206505j -1.61642e-16+0.000900986j -3.40689e-16+0.0422721j -8.39657e-17-0.00252067j 2.45529e-16-0.0160085j 2.37098e-16-0.00112057j 9.70877e-17+0.00780756j -7.45051e-17+0.00343697j -5.82899e-18+0.00163407j -4.62739e-17+0.0103624j -1.03567e-15-0.00818001j 6.84926e-17-0.0169681j 9.65986e-16+0.0269508j -1.82784e-16+0.016369j 2.98219e-16-0.0331589j -2.98119e-16-1.43239e-05j -1.16552e-15+0.0163868j -7.05137e-17+0.0209204j 3.06266e-16+0.0587933j -7.56664e-15+0.0250776j 1.46346e-16+0.0267662j -1.59561e-16+0.0418843j -7.65111e-17+0.0257683j 6.8163e-17+0.00153536j -3.63582e-17+0.00599651j 4.21226e-15-0.0110372j -1.16712e-16-0.0398053j 1.03833e-17+0.00670857j -9.68114e-17-0.00935918j 2.71048e-18-0.0001069j 3.16975e-17+0.00127576j 2.45765e-16-0.0129389j 1.40744e-16-0.0121135j -6.95492e-17-0.0176206j -3.7554e-18-0.0327156j -1.94738e-17+0.0133107j 1.71852e-15+0.019295j 8.64967e-18-0.0142409j -5.22898e-19-0.0250287j -3.15875e-17-0.054919j 1.44971e-17-0.0440956j -1.84645e-17-0.00862429j -9.53416e-18-0.0530704j 
-1.40451e-18-0.0388453j 1.27937e-17+0.00562496j 2.48368e-17-0.0127809j -1.33627e-16-0.048596j -1.23461e-16-0.127984j -1.73008e-17+0.0149042j -3.87439e-16+0.0586631j 9.78005e-18-0.0301285j -1.80721e-17-0.0219672j -6.73645e-17+0.035305j -5.00421e-17+0.0171017j 1.43803e-17+0.0170269j 5.67942e-16-0.0318381j -2.80358e-15+0.0265488j 1.38415e-16-0.00450264j 4.29668e-17-0.0202529j 3.78911e-16-0.0452097j -9.25014e-17-0.00176932j -2.03484e-16+0.0227707j 1.17552e-17+0.0157646j -2.07063e-16+0.0334732j -1.18194e-17-0.0188661j 3.42563e-16-0.00949098j -4.6401e-16+0.0283017j -5.35832e-16-0.00423508j -1.44204e-17-0.0201483j 2.61005e-15+0.031792j 1.01416e-16-0.0585405j -1.39616e-16+0.00925088j 1.03808e-15-0.0283832j 3.3012e-16+0.0157179j -3.44549e-16-0.0370328j 9.6736e-16-0.0150307j -2.08149e-15-0.0142177j 1.81047e-16-0.0117105j -3.13825e-16-0.0570145j -1.53493e-14+0.0498972j 6.49599e-16-0.0365194j -4.85673e-16-0.0464224j 7.25659e-16-0.0235818j 7.69295e-17+0.045204j -4.94784e-16+0.0164537j 3.04849e-15+0.0247076j -1.08369e-15-0.0224834j -2.71402e-15-0.0288519j -3.43641e-16-0.0264601j -2.4986e-15-0.0375749j -6.73033e-17+0.00953758j -1.42827e-16-0.0350314j 2.01716e-17+0.00725402j -3.60944e-16-0.00286643j 1.99672e-16+0.00242907j -1.36222e-17+0.0172156j 4.04265e-16+0.0132019j 1.54816e-15-0.032634j -5.28957e-16-0.0171995j -1.29691e-18-0.0127589j 2.76091e-16-0.00263188j -5.39447e-17-0.00106641j -5.19764e-17-0.019485j 4.18391e-16-0.00917149j 7.96575e-18-0.00506898j -1.30952e-15-0.0198348j 1.08324e-16+0.00879641j -4.78338e-15-0.0123892j 4.71238e-16+0.0303843j -1.2607e-15-0.0383916j 5.88871e-16+0.0401305j -2.94166e-16-0.0150601j 8.87986e-17-0.0018212j 1.3057e-16+0.023003j 5.71678e-16+0.00308663j 2.025e-15-0.0154057j 1.92808e-15-0.0316596j -8.64514e-17-0.0140646j -1.00521e-16+0.0167084j -5.95847e-16-0.0381464j -8.53549e-16-0.0206775j -2.30878e-16+0.00158392j 4.70504e-16+0.030143j 9.6102e-16+0.0190206j 4.73362e-16-0.00698423j 1.74915e-15-0.0394812j 2.07953e-16+0.00485193j -2.01769e-15+0.0272973j 1.44011e-16-0.0105128j -6.46662e-17-0.00454957j 9.61812e-17-0.0216009j 4.78933e-17+0.00736876j -5.00966e-16-0.0342196j -6.7379e-16-0.0036445j 6.62243e-16+0.0213987j 1.90427e-16+0.0102732j 2.85144e-16-0.00834454j -4.16141e-16+0.00782019j -5.43465e-16+0.0272159j 2.08328e-15-0.0536543j -8.39668e-16+0.0197229j -7.03748e-17-0.0479265j 7.79399e-17-0.0115309j 7.63351e-17+0.0228462j 3.80498e-16+0.00742245j 2.99179e-16-0.0286646j -1.04372e-15-0.0111933j -2.27816e-17+0.00428209j -3.74247e-16-0.013664j 9.29082e-17-0.00731456j 1.69787e-16+0.00070121j -2.40772e-17+0.0325718j 8.54446e-16-0.0112116j -2.5371e-17-0.006039j -2.30778e-16-0.0138189j 6.96114e-15-0.0211701j -1.65904e-16+0.014382j 2.43809e-16-0.0651964j 4.20573e-17-0.0193387j -1.01977e-17+0.0226437j 1.14665e-16+0.0203681j -6.30252e-15+0.0172218j 7.5455e-17+0.0185824j 1.58478e-17-0.0147384j -4.61516e-16-0.0391388j -9.43127e-17+0.0440386j -4.14934e-17+0.00473754j 5.22375e-16-0.0326548j 3.98759e-16+0.00539138j -6.80963e-17-0.010494j 1.74928e-17+0.00982642j 1.66892e-17-0.022706j -6.2657e-15-0.0706116j 2.9747e-17-0.00869716j 3.17462e-17+0.0796181j 5.99038e-17+0.0727632j -1.07159e-17+0.0447398j 7.07001e-17+0.0156926j 1.39464e-17+0.0646161j 
-1.20786e-17-0.0327849j 1.87567e-18-0.00609569j -3.55898e-17-0.0378097j -3.84097e-17-0.0346453j 1.03611e-16+0.023368j 3.85302e-17+0.0176365j -3.55496e-17+0.00615945j 1.10299e-17+0.0261665j 5.76625e-17+0.0275162j 1.47277e-17-0.0449794j -1.28984e-16-0.00425986j 1.41246e-16-0.0366972j -4.3212e-17+0.0517129j 2.83365e-16+0.00411249j -3.28829e-16-0.0288259j 1.39495e-16+0.0409568j -1.20089e-17+0.0157763j 3.97944e-17+0.00980532j -1.06992e-16+0.0104659j 8.02144e-17+0.00441817j -1.74467e-18-0.0297801j -1.80014e-16-0.0382076j -7.87643e-16+0.0164193j 8.26066e-17-0.00683756j 3.08875e-15+0.0207587j 2.32061e-17+0.0195943j -1.46863e-15-0.0159477j -8.1078e-17+0.0380752j 2.38473e-16-0.000310096j -6.24006e-16+0.018279j -4.1491e-16-0.0506479j 4.06452e-16+0.0295406j -7.85831e-16+0.00211625j 5.9586e-15+0.0500144j 1.39967e-15+0.0338962j 2.28224e-17+0.0395937j -1.59132e-14+0.053584j -1.42368e-15+0.0934605j 3.65802e-16-0.0600339j -2.62869e-15+0.055933j -5.44921e-16+0.0035984j -2.50133e-16+0.0228254j 2.76546e-15+0.0255683j -1.49122e-15-0.0121671j 1.42457e-15+0.0126429j 2.51625e-16+0.00676868j 5.06191e-16+0.0155918j 3.12216e-16-0.022691j 1.42862e-16-0.0241423j -2.11017e-16+0.0323137j 2.94918e-16+0.006761j 5.00048e-16-0.0107355j -2.06987e-17+0.0230629j 9.95365e-16+0.0368904j 7.50004e-16-0.0149542j -5.15192e-16-0.00891583j 5.53201e-17-0.0134911j 3.92944e-16-0.00693695j 7.46004e-16-0.0146367j 1.89096e-18+0.0150164j -2.11577e-16+0.00812709j 2.62319e-16+0.0235732j -9.37755e-16-0.0225797j 7.52033e-16+0.00170353j 7.13689e-15+0.0236798j -7.70575e-16-0.0183181j -5.23239e-16+0.0173394j -5.76926e-16+0.0386606j 9.58768e-17+0.0153165j 8.10967e-16+0.0290391j -1.97864e-16+0.0266679j 4.39009e-16+0.029419j 1.18369e-16-0.00910873j -2.29221e-16+0.00648598j -3.97522e-16-0.00165242j -2.96719e-16-0.026171j 5.27341e-17+0.010727j -4.04975e-16-0.0151885j 3.05651e-16+0.0149368j 4.38842e-16+0.0170656j -7.23503e-16-0.00533529j -1.50947e-15-0.0138569j 5.69118e-17-0.0212321j 7.26983e-16+0.0139938j 3.72981e-16-0.0239555j -3.74513e-16+0.0094156j 1.54596e-16+0.0155633j 3.03529e-16+0.0256981j -9.55677e-18-0.0278714j 3.48958e-16+0.0396684j -2.21323e-15-0.0297819j -2.82242e-16-0.0234568j -3.65768e-16+0.00916568j -8.25538e-16+0.0395103j 2.10765e-16+0.000726624j 4.03647e-16-0.0270414j -3.60571e-16+0.0271603j -2.49367e-17+0.0258705j -3.19558e-16-0.000758145j -2.82918e-16-0.00119412j 1.22692e-16+0.0124623j -6.22404e-18+0.0167341j -9.07032e-17+0.00248954j 1.04605e-15+0.0108966j 1.00562e-16-0.0147092j 1.91295e-17+0.00174837j 4.31017e-17+0.0156229j -9.63211e-17+0.0405488j 3.50915e-16+0.00243351j 1.18146e-15-0.0154355j 6.64984e-17-0.0290933j -1.48497e-16-0.0146056j 3.02404e-16-0.00178801j -4.91588e-17-0.00402754j -4.07444e-17+0.0118574j -4.52478e-17+0.0232811j -1.63796e-16-0.0706192j -4.69094e-17-0.00980964j 1.93846e-15-0.00555207j 6.00357e-18+0.0109331j 2.79061e-17-0.0028993j -1.0696e-16-0.00889818j 9.64226e-18+0.014854j 4.15782e-17+0.00670825j -4.97795e-16+0.0313772j -4.76426e-16+0.00829781j 3.61263e-16+0.0449956j -3.81586e-18-0.00488919j 3.23561e-17+0.0492124j -1.77525e-15-0.0201616j 1.12815e-17+0.0205365j -1.10986e-16-0.0385517j -2.76725e-17+0.0232024j -1.60284e-17-0.0184689j -8.76677e-17-0.0438068j -2.90809e-17+0.00709637j 
2.67072e-17-0.0220173j -1.24245e-16-0.0634986j -5.32057e-17-0.0469198j 2.4861e-17+0.00733471j -1.9986e-16-0.0738828j -5.68146e-18-0.0322836j -8.68453e-17+0.0203374j 1.16475e-16+0.104629j -1.80461e-17-0.0212534j 5.17489e-17+0.0440313j 2.8127e-16-0.00676606j -1.65233e-16+0.0138867j -5.73283e-16-0.0163443j 2.79304e-15-0.0354775j -2.72543e-16-0.0136289j -5.19917e-17-0.0120815j -8.53068e-17+0.00629708j 3.94811e-17-0.0272424j 2.11227e-16-0.0188213j -1.33039e-16-0.0246439j -3.2529e-17+0.0301281j 9.0593e-17+0.00930706j -1.21153e-15+0.0247709j -5.86561e-17+0.0161825j -3.63945e-15-0.0247968j 2.22035e-17+0.0235463j -2.36619e-15-0.0347233j 1.66634e-16-0.00566267j -2.82859e-16-0.0148339j -2.30529e-15+0.0507379j -3.13874e-16+0.0313835j 6.79199e-16+0.0739749j 7.42343e-16-0.0100281j -4.78931e-15-0.0407339j -1.84654e-15-0.0134083j 1.65636e-16+0.0770078j 2.23686e-14-0.0770945j 1.59527e-15-0.0897809j -4.37923e-16+0.0592381j 5.42701e-16+0.00511679j 2.45618e-16-0.0758764j 3.3237e-16+0.0173393j -3.45216e-15-0.0253526j 1.71873e-15+0.0284479j 9.75091e-16+0.0111913j 4.00618e-17-0.0427771j 7.46522e-17+0.00407168j -2.42509e-16+0.0151489j -8.98854e-17-0.00517804j 1.45666e-17-0.0220922j -3.3412e-16-0.00982399j -1.03348e-15+0.024082j 5.65883e-16+0.00461185j -1.51457e-16+0.0150259j 1.17907e-15-0.00625891j -3.64886e-16+0.0320735j 1.45265e-15-0.0187516j 1.43386e-15-0.0588247j -9.89409e-16+0.0192794j 1.6451e-16+0.0279123j 1.13811e-16+0.00591776j 1.18279e-16-0.00832132j -4.40098e-16-0.0177803j 3.88748e-16-0.00554044j 2.52896e-15+0.00974855j 1.9197e-17-0.00163781j -9.13367e-16-0.00808559j 1.86542e-16+0.0246379j -5.13391e-17-0.0294167j -1.67456e-16-0.00891571j -2.42075e-16+0.0281329j -7.74362e-17-0.00865021j 8.60402e-16+0.00941125j 3.37988e-16-0.0211552j 1.18634e-15+0.0363345j 2.19291e-16-0.0205116j 1.37179e-16+0.013851j -5.80823e-16-0.0078876j -2.8379e-16+0.00385013j -2.285e-16-0.0251598j 1.95311e-15+0.0204954j 2.87365e-15+0.0236768j 1.20329e-15-0.040248j -5.90381e-16+0.019958j -2.70599e-15+0.0351029j -2.58881e-16+0.011055j 7.41679e-17+0.000733709j 2.11886e-16+0.00374245j 1.62692e-16-0.000785262j -3.61809e-16-0.0117666j -5.71051e-16-0.00520582j 1.77029e-16+0.0129098j 1.35053e-16-0.0194234j -7.17827e-17+0.00730849j -1.06966e-17+0.00233907j 3.22556e-18-0.00664551j 2.87959e-16-0.0159781j 2.51486e-16-0.00761739j 1.20357e-17-0.0330062j -1.05127e-16-0.0118804j -6.93811e-17-0.0153834j 1.3691e-16+0.0243741j 1.84942e-16-0.0213121j -1.8809e-15-0.0168599j -6.21309e-17-0.000713883j 1.11058e-16-0.0027646j -5.60693e-17+0.00294706j 1.49939e-16-0.026473j -1.5092e-16+0.0126458j -1.66466e-15+0.0232826j -2.58713e-17+0.00574858j 8.65718e-17+0.0261833j 4.09486e-16+3.36434e-05j 1.12488e-16+0.00738484j -2.42672e-17+0.0188576j 3.04888e-17+0.0232386j 1.20321e-17-0.00606246j 1.06685e-16+0.0147176j -1.50698e-15+0.00415627j -7.53393e-17-0.017917j 5.17528e-17-0.00466819j -5.41864e-16-0.0361824j -2.00219e-17+0.041843j 6.95441e-18+0.000248304j 3.90411e-16-0.023888j 3.91616e-16-0.0152816j -2.27401e-16-0.0376857j -6.71973e-17-0.0285074j 5.7765e-17+0.0355249j -4.97184e-15-0.0551283j -3.56008e-17-0.000699258j 6.47646e-17+0.0480855j 2.53697e-17+0.0244649j -5.28173e-17-0.0201975j -5.14633e-17-0.0208234j -2.67448e-17+0.00413147j 
-3.10565e-18-0.0411925j 1.62584e-17+0.0170323j 3.20399e-17-0.0204063j -6.52598e-17-0.0451716j 7.74632e-18-0.000394236j 4.52476e-17-0.0111816j -3.05179e-16+0.0632278j -6.39909e-17-0.0013496j 3.75397e-17+0.0237493j -1.24246e-16-0.0269079j 1.51909e-16-0.0393146j -2.12798e-16+0.0218417j 7.69348e-17+0.0160566j -6.88583e-16+0.01217j 1.22165e-16+0.0136696j 1.30393e-17+0.0205169j -6.85209e-17+0.0107581j -6.82072e-17+0.0169093j -1.85329e-16+0.0164591j 8.83553e-17+0.0164749j 1.87243e-17-0.0249339j -1.2213e-16-0.0265171j -6.14002e-16+0.0124338j 2.42544e-16-0.013501j 3.91917e-15+0.0276339j -1.22271e-16-0.0012387j -1.95348e-15-0.0230263j -1.98544e-17+0.0348383j 1.1233e-16-0.00349489j -1.36455e-15+0.0352113j -5.02688e-16-0.0407218j 2.97413e-16+0.0406138j -8.21016e-16+0.00599608j 3.32311e-15+0.0274751j -5.39233e-16-0.0155439j 4.49175e-16+0.0796757j -4.68885e-15+0.0174273j -1.40337e-15+0.089607j 7.26585e-16-0.000811338j 1.1445e-16-0.000164328j 5.19219e-17-0.043022j 2.70816e-16-0.010126j -1.58064e-16-0.00607676j 2.21247e-17-0.00741633j 6.32247e-16+0.00516061j 7.06988e-17-0.00226085j 2.44424e-16+0.00209146j 1.88892e-17+0.000484099j 1.65016e-16+0.00979515j 1.00901e-15-0.0255198j -8.32394e-16+0.0240006j -3.60874e-16-0.00512718j -1.51643e-16-0.0113649j -1.75467e-16+0.00425563j 1.61976e-16+0.00419205j 1.18185e-16+0.00578589j 6.61254e-16+0.019497j 2.63964e-16-0.035803j -3.36127e-16+0.00211944j 6.69735e-19+0.00262426j 2.54008e-16-0.000706526j -1.3336e-19+0.0014765j 5.33934e-16-0.00195069j -6.59995e-16-0.0263366j 2.57014e-15+0.00792876j -1.15026e-16-0.0154014j -3.62991e-16-0.00836616j -4.75977e-17+0.00666195j 1.06088e-16+0.0114731j -5.72108e-16-0.0131869j -8.98017e-17-0.0106285j -4.30765e-16-0.0107134j -2.05273e-16-0.00430742j 1.45302e-16+0.000740587j 4.96833e-16+0.0168936j -1.06139e-16-0.00560412j 6.01398e-16+0.0441366j 9.56117e-16+0.0296823j -5.43616e-16-0.0392483j 1.99998e-16-0.00402437j 1.71565e-16+0.0111013j 1.26075e-16-0.0049341j 6.23656e-16-0.0138453j 6.1664e-16-0.00364549j 6.33502e-18-0.000805557j 1.94406e-16-0.0096047j -4.01238e-17+0.022579j -1.12501e-16+0.0226978j -1.40268e-16-0.0217762j 2.08711e-16+0.0234163j 8.64906e-16+0.0123752j -3.87672e-16+0.00278465j -4.8934e-16+0.0202725j -4.38031e-16+0.0120173j -2.89098e-17+0.00150354j 1.27099e-16-0.0219591j 7.74578e-16-0.0302776j -5.60991e-16+0.000672229j 1.03545e-17-0.000948746j 1.01342e-16-0.00179528j 1.24154e-16+0.00487107j 1.27876e-16-0.00245751j 1.46236e-16-0.0229115j 7.94953e-16+0.0061768j -7.07822e-17+0.0155233j -9.86209e-16-0.0304159j 9.16159e-17-0.0118493j -1.12742e-16+0.00182997j 1.66335e-17-0.00562042j -7.69045e-17-0.000172675j -2.00305e-17-0.0128514j -2.79854e-16-0.0273581j 6.3389e-15-0.0200106j -4.62695e-17-0.0157374j 3.00106e-17-0.0056131j -1.29886e-17-0.0244869j -3.68312e-17+0.0103211j 8.38239e-17-0.00200371j -6.06361e-15+0.0159808j 1.29754e-16+0.0171641j 1.79171e-18-0.00152614j 2.75141e-16+0.0236542j -3.72422e-17-0.0104167j -1.28769e-17-0.00967874j -1.50247e-16+0.00281538j 8.55022e-17+0.010642j -8.8029e-17-0.00918624j 1.42137e-17+0.0104846j -2.80118e-17-0.0178595j -2.03649e-15-0.0231066j -9.66325e-18+0.00861276j -3.41706e-17+0.0295055j 3.78296e-17+0.0378738j 1.22735e-17+0.0234556j 2.0943e-17+0.0055981j 2.01014e-17+0.0270257j 
