-2.85452e-18-0.105474j -0.000549661-0.0715187j -6.32292e-17-0.0536018j 0.0136243+0.061871j 5.28543e-17-0.0411985j -0.00507064-0.0224936j 2.52997e-16+0.0592621j 5.86947e-17+0.0495262j -3.23276e-17-0.0495641j 0.00118457+0.0281353j 1.17056e-17-0.0173605j -6.12784e-17-0.0306051j 0.000449817+0.0182513j 0.00303853-0.0478491j 0.00995392-0.0123609j 1.19198e-16+0.0342973j -3.99898e-05+0.000531337j 1.84752e-16+0.0711715j -3.52306e-16+0.0102484j 8.80954e-17+0.00797305j -7.17728e-16+0.0266476j -0.0355953+0.0297776j -1.02648e-17-0.0417089j -2.44507e-17+0.0333159j 3.6817e-17+0.0201911j -0.00215631-0.0604217j 3.30837e-16-0.0142985j -0.0576369+0.0776009j 1.77803e-16+0.00230537j 0.0477738-0.00644317j 7.95894e-17-0.0251312j 0.00399443-0.00368248j 2.38668e-16-0.0235472j 7.64192e-17+0.0336704j 0.00511785+0.00231441j -0.0122047-0.00678034j -6.04662e-16-0.0325871j -2.36544e-14+0.0157714j 0.0266135-0.0223913j -1.94968e-16+0.0418369j 1.24829e-16-0.0159139j -0.00384602+0.00470807j -1.61673e-16+0.0157713j -2.62194e-16+0.0390518j 5.18757e-16+0.023017j -2.82268e-05+0.000169179j -0.0059544+0.00786387j -1.11585e-16+0.0154705j 4.95391e-16+0.018526j 0.00136021+0.00339559j 3.28105e-16+0.0291211j 3.5455e-16+0.0368709j -9.49224e-16-0.0188612j -0.00473385-0.0274592j 0.0134891-0.0309105j 6.40328e-16+0.00341122j 1.39415e-16+0.00370616j -1.83401e-16+0.0256503j -0.0012525+0.0139932j 4.61605e-16+0.0174823j 0.00496238-0.00742893j 3.39374e-17+0.00758812j -0.00529987+0.00256754j 2.20875e-16-0.0278989j -0.0198677+0.0139258j 1.60138e-16+0.0283058j 2.08635e-16-0.00664816j 0.0275438-0.00206047j -0.00277931-0.00567322j -7.80888e-16+0.0090277j 0.00232735-0.0030809j -3.09771e-16+0.0170973j 1.05316e-15-0.0228157j -7.75238e-16+0.00796241j 2.13544e-05+0.0192241j -7.23931e-16-0.0023828j 0.00469848-0.0163253j 6.72141e-06+3.51126e-05j -2.27847e-16+0.00136931j 3.68803e-17+0.00999882j 9.15818e-16+0.015297j -0.00605162+0.00562071j -0.00751579+0.00842208j 5.44036e-16-0.00892978j -0.00592599-0.0122948j -8.94912e-17+0.0135947j 0.012481-0.0156822j -0.00960625-0.00666135j 9.42239e-16+0.0039741j 4.75122e-17+0.00650089j -6.62761e-17+0.00525267j 1.35833e-15-0.0111495j -0.00474003+0.00177387j -0.000749712-0.00247176j 4.94516e-16+0.00857017j 3.05492e-16+0.00888849j 0.00386886-0.00986101j 6.9103e-16-0.0207712j 0.000100559-8.91808e-05j 1.61451e-16-0.0117998j 3.89666e-17+0.0146033j 0.00258111+0.00257364j 0.00845257+0.000641582j 3.52227e-16+0.0115294j -7.00257e-16-0.0139565j -0.00257414+0.00337407j 3.57335e-17-0.00509064j 0.0122049+0.0141155j 4.55172e-16-0.011318j -1.39457e-16-0.0279144j 0.00319418+0.00774745j 6.38801e-15-0.00252091j 0.00845574-0.0145893j -0.00142861+0.0238177j 5.42999e-17-0.0113285j -1.10047e-15-0.0232194j 0.0164964-0.00264164j 1.9311e-16-0.0157616j -0.00740194-0.0149801j 4.59493e-16-0.00751264j 2.99293e-16+0.00854312j 4.34173e-16+0.0261736j 1.10586e-15+0.016959j -0.0126665-0.0154148j -0.0132152+0.00312802j -3.34749e-15+0.0065214j 1.27029e-05+0.0170098j -3.21115e-15+0.029156j -0.00202437+0.00685108j 2.79089e-16-0.00586298j -0.00759496-0.00929733j -1.42741e-15+0.0210005j 4.38018e-15+0.0029547j -0.00831528-0.0224159j 0.00105358+0.00148349j -8.14121e-16+0.00146907j -0.000593161-0.00189656j -1.51765e-16+0.0114421j -0.0186416-0.00727236j 7.10021e-16+0.0168814j 9.47571e-16+0.00939882j -0.00146162-0.00401839j -7.13465e-17-0.0210851j 0.00797516+0.00763768j 0.00177159-0.0152225j 9.5286e-17-0.00906644j -9.58774e-18+0.00200989j 1.99076e-16+0.00039999j -0.0121682-0.0048156j 1.35035e-16+0.0312597j -2.69795e-16-0.0105368j -0.0123457-0.015269j -0.0013674-0.00253497j -1.25177e-16+0.0160663j 0.00250633+0.0116059j 2.35645e-17-0.00575955j -1.30537e-16-0.00710161j 1.05611e-16-0.00834505j -0.00434462-0.0085341j -6.62955e-17+0.000135872j -0.00555335+0.00168099j -3.39097e-16+0.00705952j 0.0061402-0.0252681j 1.41682e-16+0.0133005j 0.00128674+0.001725j 4.76653e-18+0.00836116j -0.00493452+0.00689483j 0.00091248-0.0103889j 2.10332e-16-0.00829493j 4.62653e-17-0.0115746j -0.0033169+0.00942121j -3.39801e-16+0.0255455j -0.00126014-0.00235845j 1.91312e-17-0.00962849j -0.00107933-0.0201984j 2.59187e-17-0.0203545j 9.94876e-05-0.0186489j 2.12278e-17-0.02223j 0.00464539-0.00462502j -3.87219e-17+0.0081323j -0.00520638-0.0184262j -0.00192817-0.00550776j 1.15713e-16-0.0153335j 3.74963e-16+0.0246851j -7.71422e-17+0.0135292j 0.00200576+0.0316003j 0.000756036+0.00173405j 1.0084e-16+0.0285749j -7.75833e-16+0.0277994j 1.08338e-16-0.0215144j -3.05666e-17-6.88292e-05j 0.00163656-0.000972143j 3.61086e-17+0.0360837j -0.00351387-0.00740175j -1.20867e-16+0.00575138j 0.00507032-0.069571j -0.00403985-0.0214849j 1.18913e-16-0.0187177j -4.98651e-17-0.0134747j 0.00157613-0.00793739j 0.00137275+0.0069555j 5.53688e-17+0.00939278j -3.7219e-17-0.075592j -1.00231e-16-0.0092079j -0.0017441+0.0149917j -5.48303e-17+0.0417062j -0.013525-0.0839349j 8.47638e-18-0.0136819j -0.00238505+0.0552619j -6.69482e-18-0.0616621j 
1.48938e-17-0.0609787j 0.000674056+0.0877043j -3.93861e-18-0.0214462j 0.0099427+0.0451519j 1.11379e-16+0.0182335j 0.00566698+0.025139j 2.47765e-17+0.0108921j -1.1046e-16-0.102554j -5.07033e-19-0.028833j -0.000387076-0.00919361j 1.55137e-18-0.0419924j 5.10778e-17-0.00106567j 0.000319789+0.0129754j 0.000139653-0.00219919j -0.0383034+0.0475656j -3.10716e-16-0.0703921j 0.00017813-0.00236678j 3.52167e-17+0.0288835j -9.81231e-17+0.00176003j 1.47211e-16-0.0369708j 8.82255e-17+0.00940121j 0.00654815-0.0054779j -9.43166e-17+0.0151724j 3.74308e-16+0.063215j -5.11272e-16+0.0602149j 0.00324651+0.0909701j -6.20445e-16-0.0464165j -0.0319468+0.0430124j -6.37409e-17+0.0172063j -0.000938852+0.000126621j 2.00233e-16+0.0341217j 0.0194493-0.0179304j -7.37952e-17+0.0372433j 9.96922e-17+0.0143497j 0.000137633+6.22408e-05j -0.00875423-0.00486342j 3.58026e-16+0.0355185j -1.93519e-14+0.000643769j 0.021701-0.0182582j -1.44339e-16-0.0143616j 1.46417e-17-0.0125612j 0.0352794-0.0431869j 2.10675e-16-0.0161713j -1.89206e-17+0.000707258j -9.16638e-16-0.0155172j -0.00245915+0.014739j 0.0163177-0.0215505j 3.12505e-16+0.00350279j -1.7123e-16-0.0110438j 0.00233052+0.00581787j -3.09842e-16-0.00394864j -3.43311e-16-0.0241165j -6.91894e-16-0.00638291j -0.000670481-0.00388919j 0.0115698-0.0265124j 7.45485e-16+0.00340922j -2.29879e-16-0.00899754j -4.17175e-17-0.00347608j 0.00208344-0.0232766j 1.27552e-16+0.000339716j 0.00401086-0.00600445j -1.88096e-17+0.013064j 0.00518214-0.00251051j -2.85142e-16-0.013617j -0.0340992+0.0239011j 1.36051e-16-0.0110733j -1.07821e-17+0.0178999j 0.022919-0.0017145j 0.00799614+0.016322j 2.25076e-15-0.00681763j -0.0026683+0.00353223j -3.51563e-16+0.00280822j -2.21741e-16+0.00383783j 2.71728e-16-0.0163119j -1.31288e-06-0.00118191j 1.34786e-16-0.00208053j -0.000821025+0.00285272j 0.00174561+0.00911907j 5.32261e-17+0.00195147j 2.19673e-16-0.0130818j -2.31335e-15-0.0133002j 0.0159575-0.0148212j -0.0028927+0.00324151j 2.92114e-16-0.0345751j 0.000638261+0.00132421j 3.42852e-16-0.000356184j -0.00342832+0.00430765j 0.0116597+0.00808528j -1.25981e-15+0.00307378j -1.8393e-16-0.0190877j 1.08441e-16-0.000352413j -8.99879e-16-0.00856467j 0.00360126-0.0013477j -0.00279641-0.00921963j -6.51181e-16-0.0153036j 1.03007e-16-0.00586619j 0.000857613-0.0021859j 3.84343e-17-0.0038181j 0.00439644-0.00389897j -9.74836e-17-0.00984878j -5.86935e-18+0.00488498j 0.0192198+0.0191641j 0.0135276+0.0010268j 4.18468e-16+0.013954j 3.73842e-16+0.00663609j -0.0250995+0.0328994j -6.18165e-16+0.0098038j -0.00325851-0.00376862j 4.73976e-16-0.00323021j -2.00893e-16+0.00558843j -0.000264889-0.000642486j 9.83546e-15-0.00126911j 0.0126356-0.0218011j -0.00132652+0.0221157j -3.77193e-16+0.00876684j 5.15325e-16+0.0170601j -0.00825548+0.00132199j -8.96317e-17-0.0067798j 0.00617582+0.0124987j -3.94253e-16-0.00268828j 1.41195e-16-0.00147922j -3.27103e-17-0.00844776j -4.27121e-16-0.000178145j 0.00444362+0.00540777j 0.0119669-0.00283257j 1.47046e-15-0.00482053j 9.77405e-06+0.013088j -1.93967e-15+0.0171637j -0.0030737+0.0104023j 1.58313e-16+0.0102189j -0.0109285-0.013378j 1.17749e-16+0.00649519j 4.71051e-15+0.00513433j -0.00776699-0.0209378j -0.00271395-0.00382138j -5.92733e-16-0.0164297j 0.00277098+0.00885989j 1.70769e-15-0.0108177j -0.0140606-0.00548526j 1.90587e-16+0.0221654j 4.81664e-17-0.00389442j 0.00462845+0.0127249j -6.40205e-16+0.00382332j 0.00608445+0.00582698j 0.00216285-0.0185845j 5.34595e-16+0.026505j -1.14187e-15-0.00923216j 1.88239e-16-0.0168433j -0.0294951-0.0116728j 3.45451e-16+0.00467914j 1.38628e-17+0.000467746j -0.00774461-0.00957847j 0.0219731+0.0407351j -2.02432e-16-0.0153066j -0.00234942-0.0108793j 3.79512e-17+0.0016984j 1.48401e-16+0.00490096j -8.58844e-17-0.0156116j 0.00757188+0.0148734j 1.60185e-16-0.00349721j 0.00153379-0.000464275j -1.81801e-16-0.00691278j 0.00268517-0.01105j -1.36008e-16+0.00232365j -0.0118212-0.0158475j -3.70027e-16-0.00394257j -0.00943665+0.0131855j -0.00198088+0.022553j -5.09249e-16+0.0122132j -2.08055e-16-0.0047095j -0.00657808+0.0186842j 2.01197e-16-0.00952302j -0.0142804-0.0267269j 2.15582e-17+0.019879j 0.000788426+0.0147544j 7.93812e-17+0.0132191j -0.000230364+0.0431817j -1.15555e-16-0.0211328j 0.00196073-0.00195213j 6.95706e-18-0.0150929j 0.00540914+0.0191438j 0.00239897+0.00685258j -1.86925e-16+0.0324773j -5.68963e-17+0.00645587j 3.26588e-16+0.0151448j 0.0020411+0.0321572j -0.0260672-0.0597879j -1.52844e-16+0.0138845j 2.68007e-16+0.0079197j 2.65838e-16-0.0221178j 1.1869e-15-0.00316401j -0.0463279+0.0275195j 8.972e-17-0.0312672j 0.00402332+0.00847487j 1.75405e-16-0.019641j -0.000776756+0.010658j 0.00173487+0.00922647j -5.32246e-18-0.00676844j 7.97951e-17+0.00923125j -0.00727891+0.0366565j -0.000101209-0.000512809j -3.22895e-17-0.0466837j 5.75901e-17+0.0343819j -4.30959e-17-0.00676733j -0.00107104+0.0092063j -2.26236e-17+0.00839212j -0.00425507-0.0264067j -4.352e-17-0.0493699j 0.00184064-0.0426478j -1.65867e-17-0.0657112j 
-4.80173e-18-0.0499795j 9.65589e-05+0.0125637j -6.75497e-18+0.00326426j 0.0258166+0.117239j 1.69656e-16-0.0999662j 0.00255318+0.011326j 1.91024e-16+0.0302195j -1.50119e-17-0.0306601j 5.98812e-17+0.0106952j 0.00124776+0.0296361j 1.21122e-17+0.0263606j -3.13564e-18-0.00419877j -0.000372055-0.0150961j -0.00125292+0.0197302j -0.00200592+0.00249097j 9.22006e-17+0.0218642j 0.00132564-0.0176135j -3.18562e-16-0.0660625j 5.00666e-16+0.006428j 3.50886e-16-0.0551664j -1.9312e-16-0.0125788j -0.0109376+0.00914992j -5.92784e-17+0.0101213j 7.25907e-17+0.0206418j 4.83528e-17-0.00653743j 0.00123673+0.0346544j -2.56772e-16+0.0140643j 0.0305093-0.0410769j -7.18417e-17+0.0179535j -0.0274626+0.00370383j -4.80405e-16+0.0648855j -0.0291132+0.0268395j -3.90653e-16+0.0384506j -1.02411e-15-0.00566512j -0.0110515-0.00499773j -0.0138546-0.00769695j 1.64521e-16+0.00880387j 1.49234e-15+0.00316801j -0.00166901+0.00140423j 5.10463e-17-0.0191631j 8.92914e-17-0.00759847j 0.00705786-0.00863981j -7.80285e-17-0.0287696j 2.56387e-16-0.0548542j 1.93346e-16+0.0043676j -0.0065694+0.039374j -0.0266831+0.0352398j 6.33858e-16-0.000531047j 1.22479e-16+0.0277233j -0.00301165-0.00751821j -1.54753e-16-0.0322939j -1.48935e-16-0.0338009j 6.83822e-16+0.012826j -0.00365516-0.0212021j 0.0187406-0.0429444j 9.02536e-16+0.0255732j -1.27192e-16+0.0278921j -4.14235e-16-0.0123434j -0.00338895+0.0378621j -2.72686e-16-0.0030322j -0.0132511+0.0198375j 4.68007e-16-0.00148633j -0.00468189+0.00226816j -4.00936e-16+0.00566755j -0.00126568+0.000887153j 2.34452e-16+0.00756175j 7.57576e-17+0.00215396j 0.0185281-0.00138603j -0.00933972-0.0190646j -2.9011e-15+0.00837564j 0.0054983-0.00727854j -1.67406e-16-0.0119296j -9.15644e-16+0.0314213j 6.57301e-16+0.0207573j 6.43224e-06+0.00579056j 7.05807e-18+0.012288j -0.00830264+0.0288482j 0.000494464+0.00258307j 4.28091e-16+0.00465957j 4.08549e-16-0.0101041j -1.27846e-15-0.00202447j 0.0071612-0.00665128j 0.0168813-0.0189169j -9.84708e-16-0.00418671j -0.00107105-0.00222213j 1.47345e-15-0.00212135j -0.0217275+0.0273004j 0.0214681+0.0148868j -2.32911e-15-0.00439405j 1.73643e-16-0.0173658j -1.18077e-16-0.0133045j -2.13373e-15-0.000928736j 0.00781354-0.00292407j -0.000694673-0.0022903j -2.30934e-16+0.00109068j 2.83255e-17-0.00671364j 0.0062452-0.0159179j -1.79905e-16+0.0292504j -0.0170613+0.0151308j 6.89913e-17-0.00232074j -4.00538e-17-0.00595907j -0.00139781-0.00139376j -0.00475687-0.000361065j -1.81917e-16-0.0202263j 1.37569e-16+0.00106803j -0.00268018+0.00351307j -3.34178e-16-0.00856329j -0.00753743-0.00871738j 5.62093e-16-0.0129438j 3.65964e-16-0.0055534j -0.00746999-0.0181184j 7.8111e-15+0.00248631j 0.00980067-0.0169098j -0.00012108+0.00201864j -3.96093e-16-0.0163615j 6.29139e-16-0.00468692j -0.0233375+0.00373713j -8.52507e-17+0.0236059j 0.00075968+0.00153744j 2.10533e-15-0.0263578j 1.10128e-15-0.0335071j -3.85738e-17+0.00586216j 3.94147e-16-0.0215424j -0.0108461-0.0131994j 0.00341873-0.000809212j -6.91854e-16-0.011342j 2.29408e-05+0.0307189j 8.66856e-16-0.0171135j -0.004772+0.0161499j -6.02179e-17+0.0122796j 0.0106626+0.0130526j 9.49004e-16-0.0192264j 3.87194e-15+0.0188389j -0.00227485-0.00613241j -0.0121447-0.0171004j -3.56231e-16+0.0106695j 0.00316644+0.0101243j 2.08817e-15+0.00614783j -0.0141817-0.00553251j 6.54236e-16-0.0256428j 6.18071e-16+0.0133232j -0.00586179-0.0161157j 5.92738e-16+0.0138909j 0.0189373+0.0181359j -0.00123629+0.0106229j -7.21665e-17+0.0119671j 1.34755e-17-0.00762631j -1.13106e-16+0.0143438j 0.0154868+0.00612896j -4.44954e-16+0.00294655j -2.08943e-16+0.0121337j -0.0165166-0.0204275j -0.00433355-0.00803379j 2.61683e-16-0.00379153j -0.00505551-0.0234101j 4.69915e-16+0.0170626j -5.39597e-16-0.00839191j -1.22426e-16+0.0183373j -0.00757033-0.0148703j -3.42895e-16+0.0128768j -0.0269686+0.00816334j 2.45408e-16+0.00547264j -0.00142248+0.00585377j -5.05195e-17-0.044967j 0.00184362+0.00247155j -2.004e-16+0.00212212j -0.0166442+0.0232563j 0.000950384-0.0108204j -6.28528e-17+0.0152283j -4.81469e-17+0.00633924j -0.0140513+0.0399108j 1.14244e-16-0.0131577j -0.00886896-0.016599j -3.93805e-18-0.00346039j -4.08159e-05-0.00076382j 2.50612e-17-0.00852764j -5.15577e-06+0.000966447j -1.4177e-16-0.00331489j 0.0166807-0.0166076j -4.23053e-16-0.0179248j -0.00201704-0.00713864j 0.00205242+0.00586269j -2.44693e-16-0.033192j -1.32754e-16+0.00355103j 3.13476e-16-0.00363522j 0.000950116+0.0149689j -0.0292096-0.0669955j -2.12691e-17-0.0494692j -9.05192e-16+0.0373262j 9.11479e-17-0.00118646j 9.89746e-16+0.00353175j -0.0499716+0.029684j 3.82546e-17+0.00889675j -0.00151854-0.00319871j 1.77632e-16+0.0386194j 0.00358181-0.0491468j -0.00466118-0.0247893j 1.63951e-16-0.0180531j -8.81784e-17+0.00674937j 0.00437763-0.0220457j -0.00224838-0.0113922j 4.12571e-18-0.04517j 2.57806e-17+0.00501551j -5.74981e-17-0.025594j 0.00337779-0.0290344j -6.83361e-18+0.0708421j -0.0115078-0.0714165j -6.80724e-17-0.0384935j 0.00183421-0.042499j -4.37731e-19-0.0777667j 
-5.29926e-18-0.044364j -0.000183512-0.0238775j 2.21028e-17-0.0479203j 0.00632673+0.028731j 7.42888e-17+0.0311063j -0.00302958-0.0134394j 1.24185e-16+0.0124867j -1.47066e-17+0.0472152j 2.76665e-17-0.00154402j -0.00182267-0.0432911j -7.09472e-17-0.0328816j -1.25111e-17+0.0028585j 0.000808942+0.0328228j -1.9977e-05+0.000314587j 0.0149563-0.0185729j -9.5254e-17-0.0141141j -0.00137958+0.0183303j 3.30758e-18+0.0359597j -2.4463e-16+0.0141774j 1.19236e-16-0.0190784j -5.57664e-16+0.0315906j -0.0232876+0.0194814j -5.49912e-17-0.0484824j 2.36923e-16+0.0586145j 3.56173e-18+0.0102689j -0.000363201-0.0101772j -3.77312e-17-0.0288957j -0.0543476+0.0731721j 1.38858e-16+0.0222624j 0.0180574-0.00243537j -1.20938e-16-0.00661031j -0.00100143+0.000923223j 2.58046e-16-0.00372473j 2.8474e-16+0.0344594j 0.0145272+0.00656951j -0.0234481-0.0130266j -2.07238e-17+0.0155636j -3.23372e-14+0.00249111j 0.0363337-0.0305695j 1.5617e-17+0.00304515j 4.01384e-16-0.0387509j 0.00477874-0.00584985j 2.37018e-16+0.0446225j -4.34763e-16+0.0140505j 1.22874e-15+0.0392533j -0.005849+0.0350563j 0.00468609-0.00618883j -8.42983e-17+0.00881095j 8.64977e-16+0.0582332j 0.00510136+0.0127349j 9.16566e-17+0.0235831j -4.24008e-17+0.0222214j -5.95776e-16-0.00224211j 0.00211459+0.0122659j 0.0257798-0.059075j 1.15942e-15-0.00309338j -7.54211e-17+0.0200912j 3.46069e-17+0.0105319j 0.00141568-0.0158162j -2.92931e-16-0.0193371j -0.0145866+0.0218368j 6.36351e-16+0.011443j -0.00636744+0.00308473j -6.60044e-16-0.0242055j -0.0252505+0.0176988j 1.82148e-16+0.0103117j -1.96701e-17+1.42829e-05j -0.0225558+0.00168733j -0.00599775-0.0122428j -1.32666e-15+0.0189468j -0.00438279+0.00580185j 1.22299e-16+0.0207506j -4.80968e-16+0.00657847j -2.15496e-16-0.0059538j 7.70394e-06+0.00693539j -2.37895e-16-0.00259665j 0.00149195-0.0051839j 0.000518657+0.00270946j -7.02283e-16-0.0211698j -1.2903e-16-0.00099032j 1.35351e-15+0.00266222j -0.00721018+0.00669678j -0.0103633+0.0116129j 2.13997e-16-0.00825092j 0.0141017+0.0292572j -1.70333e-15-0.0257137j -0.00447789+0.00562642j -0.007298-0.00506072j 9.20978e-16-0.00667719j -4.50491e-17-0.0085144j -1.1356e-17-0.000764557j 5.89912e-15-0.00837513j -0.0197854+0.00740433j -3.70717e-05-0.000122224j 9.51305e-16+0.00641864j 2.60304e-16+0.00468469j -0.000829901+0.00211527j 1.07806e-16-0.00978786j -0.0276188+0.0244936j 4.38257e-18+0.0127635j -2.8146e-16+0.0141774j -0.00111509-0.00111186j 0.015666+0.00118911j 6.39797e-16-0.00178615j -5.92827e-16-0.0190444j -0.0167945+0.0220135j -3.29428e-16+0.0142589j 0.00609053+0.00704397j 3.65296e-16-0.00446563j 1.79268e-16+0.0138216j -0.004403-0.0106794j 1.81017e-15+0.00884712j 0.00230169-0.00397128j 0.000760595-0.0126806j 1.0956e-17-0.0206416j -5.5474e-16-0.00169308j 0.0101705-0.00162864j 7.4208e-17+0.000539424j 0.00407271+0.00824238j -3.70781e-16+0.00274463j -3.18518e-16+0.00028341j 3.21089e-17+0.00321987j 5.07465e-18+0.00101476j -0.00395402-0.00481194j 0.0195275-0.00462215j 4.69853e-15-0.00717741j -9.84614e-06-0.0131845j -3.17558e-15+0.0297375j -0.00473147+0.0160128j 1.64932e-16+0.00856551j 0.00525176+0.00642891j -2.37311e-15+0.0151378j 5.87741e-15+0.00791928j -0.00889762-0.0239857j -0.0141975-0.0199908j -2.47207e-16-0.0156772j -0.00585712-0.0187275j -3.44756e-15+0.00229024j -0.00618903-0.00241444j 7.65765e-16-0.00784163j 1.44873e-15+0.0218914j 0.00107361+0.00295165j -2.3461e-16+0.009276j 0.00554579+0.00531111j 0.000528374-0.00454009j 2.36723e-17-0.00267603j -6.70237e-16-0.00347854j 2.90964e-16+0.0161799j -0.031865-0.0126107j 3.40338e-16+0.0117956j -7.49593e-17-0.00993891j -0.00404929-0.00500813j -0.00337379-0.00625454j -8.13261e-17+0.00741856j 0.00247243+0.0114489j -3.27038e-17+0.00842774j -2.30243e-16-0.00882025j 2.09448e-16+0.00411712j -0.00704594-0.0138403j -2.8681e-17-0.00264076j 0.00415686-0.00125827j -5.96213e-16+0.0121304j 0.00670805-0.027605j 1.40602e-16+0.012621j -0.000431397-0.00057833j 2.70269e-16+0.00294922j 0.00707785-0.00988963j 0.00194471-0.0221411j 5.0815e-16-0.0150117j -1.06916e-16+0.00546592j -0.00345159+0.00980379j -2.42018e-16+0.00952355j 0.00773072+0.0144687j -6.11629e-17+0.0130363j -8.07913e-05-0.00151191j 1.8754e-16-0.0232057j -1.0593e-05+0.00198565j -1.99443e-17-0.0343102j -0.0249205+0.0248113j 5.10964e-16+0.00480974j -0.00130728-0.00462668j -0.00199189-0.00568978j -6.75197e-17+0.00528448j 4.90073e-16+0.0247763j 2.12006e-16+0.00237862j 0.00328551+0.0517625j -0.00519079-0.0119056j 6.47239e-17+0.0492761j -1.14671e-15+0.0310506j -9.50769e-17-0.0183658j -5.80913e-16+0.0469391j 0.0195731-0.0116268j 1.04847e-16+0.0079242j -0.000937863-0.00197555j -1.14931e-16-0.0273212j -0.000651983+0.008946j 0.00185267+0.00985294j 2.93599e-17-0.0107805j 6.70942e-17+0.00601805j -0.00518507+0.0261119j 0.00538697+0.0272949j 4.48159e-17+0.0184167j -3.1672e-17-0.0295111j -1.64719e-17-0.0323924j -0.00211661+0.0181937j -3.79588e-17-0.033283j -0.00680406-0.0422255j -6.10241e-17-0.00387722j -0.00193379+0.0448062j 3.28878e-17-0.0286728j 
