5.64742e-18+0.118492j 3.05487e-17-0.108522j -1.61209e-17-0.0539539j -2.25526e-17+0.0859422j -3.91567e-17-0.022014j 5.64587e-17+0.024678j -6.47944e-17+0.0461388j -9.6015e-18+0.0543853j -1.61207e-17+0.0538163j 4.46082e-18+0.0227755j -9.78724e-17+0.0200558j 5.7337e-17-0.0235098j 3.68749e-17-0.0347867j 5.15825e-17-0.00581219j 4.81876e-16+0.035511j -1.32312e-16+0.023435j 7.01095e-17-0.0137649j -3.63946e-16+0.0420625j 3.94793e-16-0.0203545j -3.94575e-17+0.00954736j 2.58772e-16+0.0525615j 1.48066e-16+0.0566924j -1.72198e-16-0.0117418j -2.08575e-16-0.00609908j -3.67016e-15+0.057301j -6.39082e-17-0.00942405j -2.98042e-16-0.00771179j 2.57015e-17-0.0273876j -2.93028e-16-0.0251134j 1.83686e-16-0.046182j 3.3826e-17+0.0696843j -2.97285e-16+0.0334996j -8.32347e-15+0.0488647j -2.68503e-16+0.0018343j 4.2675e-16-0.0212347j -4.69904e-16-0.00406432j -2.19368e-15+0.0241412j 1.83604e-16+0.0085883j -1.45591e-17+0.0306556j -1.65817e-15-0.028993j -1.96827e-16+0.0458232j -2.15331e-16+0.00233659j -1.14719e-15+0.0142176j 6.63232e-16-0.0464781j 5.36724e-15-0.0344086j 6.29171e-16-0.00882677j 1.18928e-16-0.00101338j -3.7775e-17-0.0037441j -5.18328e-16-0.0365714j -6.53695e-16-0.0131452j 6.20732e-16+0.00428712j 2.37016e-16-0.00225993j 6.86633e-17-0.007201j -5.90766e-16+0.0065814j -3.93799e-16-0.017109j 3.61742e-16+0.000673776j -1.52217e-16-0.0106884j 5.16926e-16-0.0102567j 6.84343e-16-0.0154059j -1.55496e-16-0.0211195j 6.78577e-16+0.00662214j 6.68516e-17-0.0077257j -8.80227e-17+0.000521194j -8.0023e-16-0.0105618j -5.08352e-15+0.0448104j 1.14404e-17+0.0154875j 2.75638e-16+0.00025755j -5.53123e-18+0.0107612j 6.98138e-16+0.00858253j -1.73243e-15-0.0164918j -9.00697e-16+0.0126245j -1.68722e-15+0.0262004j -8.34938e-16+0.014365j 4.71537e-16+0.0101823j 3.22961e-16+0.0257047j 2.45e-16-0.00322593j 1.5606e-15-0.0319663j -5.80069e-17-0.0077309j -5.18528e-16-0.0229299j -5.72501e-17-0.0207262j -1.50574e-15-0.0307699j -9.2989e-16-0.0116646j -9.2816e-17+0.0211032j -2.1463e-16+0.000689224j 2.45422e-16+0.0160995j 4.22955e-16-0.00767549j -2.55146e-16-0.00386806j 1.02163e-16-0.0306463j -1.78753e-16-0.0286705j -4.28469e-16-0.0390867j -6.91627e-15-0.0291621j 6.92684e-16+0.0129673j -2.49202e-17+0.00448057j 9.47419e-17+0.00972521j -1.16005e-16-0.0128045j -9.21798e-17-0.0155642j 1.34001e-15-0.027448j 1.9766e-16-0.0105368j 6.50745e-17-0.00573834j -1.78136e-17-0.0144305j -1.21834e-16-0.0125926j -7.17835e-17-0.0160646j -3.02006e-16-0.0207869j -2.82962e-15-0.011228j -7.832e-17+0.00858791j 3.42099e-18-0.0130253j -2.76145e-16-0.0417004j 7.15597e-17-0.0263236j 1.67205e-16-0.0310597j 6.08715e-16-0.00702184j 1.4038e-16+0.0114722j -1.26319e-16-0.0185335j 2.17974e-15-0.033893j 8.3075e-18-0.0233035j 1.12193e-16-0.0561741j -2.50072e-18-0.0107811j 2.27252e-17+0.0203194j 8.88976e-19+0.00254571j 2.15563e-16+0.00236676j 5.93827e-17-0.0137289j -1.18128e-18+0.0475929j 8.87442e-17-0.0418569j -8.75614e-17+0.000421215j -7.40029e-17+0.00993111j 3.74505e-17+0.0132126j -3.4749e-16+0.0531281j 1.05185e-16+0.0112086j 2.98463e-17-0.0156746j 2.60998e-18-0.0759253j 9.05808e-16-0.011887j -9.46608e-18+0.0624481j -8.66725e-18-0.0202038j -1.70987e-17+0.0869918j -1.25684e-17-0.0780423j 7.56604e-18-0.0241494j -2.97897e-19-0.104886j 
-3.47899e-18+0.0773402j -3.95457e-17+0.0766456j 9.24511e-18-0.0705379j 2.57163e-18+0.01348j -3.80378e-17+0.034226j -8.56085e-17-0.0551413j -2.50862e-17+0.00780853j 5.68788e-17-0.0846523j 1.44705e-17+0.0358393j -3.08052e-17+0.021858j 8.03318e-17-0.0297202j -1.41974e-16+0.0205393j 9.06388e-17-0.00953379j -1.23272e-17-0.0297677j -9.56973e-16-0.0517129j 2.29402e-16+0.0380835j -2.47935e-16-0.00397233j 4.1804e-16-0.0621523j -3.97193e-17-0.000466792j 2.40413e-17-0.0186072j 6.92384e-17+0.0206559j 2.88936e-17+0.0636196j 1.76547e-16+0.0029725j -1.22051e-16+0.0220483j -1.52354e-15+0.0182392j -2.16037e-16-0.0209621j 1.44151e-15+0.0612881j -4.90632e-16+0.0448318j -4.97442e-17-0.00256892j 1.99577e-17-0.00582223j -1.38725e-19-0.0238765j -2.25705e-16+0.0347301j 3.51242e-15-0.0204416j -5.80251e-16+0.0220921j 1.65444e-15-0.0666069j -4.72447e-16+0.00724569j 6.65078e-17-0.0019523j 7.29858e-17+0.0296385j -2.79848e-16-0.034077j 1.34163e-15+0.025075j 4.79919e-17+0.00806219j 1.04077e-16+0.0566333j -1.47468e-15+0.0214607j 5.21317e-16-0.0117727j -1.1072e-15+0.00896426j -1.9883e-16-0.00976406j 1.80139e-15-0.0073532j -3.00512e-16+0.000699457j 8.31411e-16+0.014475j 3.44027e-16+0.0228281j -4.95403e-16-0.00970902j 7.63204e-16-0.0232461j -3.49243e-17-0.0247785j -7.79586e-16-0.00384539j -5.16028e-16-0.0371208j 4.49126e-16-0.000390843j -6.42272e-17-0.00480676j -3.0483e-16+0.0067745j -1.28351e-15+0.011174j 2.12168e-16-0.0137362j -9.71453e-17+0.0236928j 3.71291e-17+0.00730311j -5.98155e-16+0.00876048j -1.39304e-16-0.0190203j -3.40843e-15+0.0357742j 1.98616e-16-0.0293977j 1.14061e-16-0.00328856j 9.47761e-17+0.00943473j -2.886e-16-0.00554336j 1.72493e-15+0.0165135j 3.30307e-16+0.00158731j 1.50218e-15-0.0259806j 1.19914e-15-0.0239381j -2.70622e-16+0.0101308j -9.25835e-16-0.0432406j -4.14815e-18-0.021487j -7.80827e-16+0.0198062j -6.56405e-16-0.0044426j -4.183e-16-0.00524174j -7.30752e-16-0.00667345j -4.90977e-16-0.0135291j -3.15785e-16-0.0255803j 2.08194e-16-0.038087j 9.81925e-16-0.0269903j 4.41269e-16+0.00277711j 2.91704e-16-0.00370913j -2.75609e-16-0.0210602j -3.10114e-16+0.000972542j -3.38813e-16-0.0138024j -1.6169e-15-0.0505076j 8.05301e-15+0.0277113j -6.79857e-17-0.000921716j -1.3314e-16+0.0197315j 3.91167e-16+0.0261j -4.88149e-17+0.00803621j -9.31424e-17+0.00161819j 6.51291e-16-0.0131166j -9.22598e-16+0.0339016j -1.77113e-16+0.0242459j 8.33483e-17-0.0179548j 1.47994e-17-0.00951764j -5.75649e-17+0.00774356j -6.62853e-17-0.0170257j -5.51745e-16-0.0015635j 9.81994e-17-0.0203446j -1.44618e-16-0.00896428j 8.83029e-17+0.00786324j 4.24758e-18+0.0419972j -6.00047e-17-0.0128324j -6.28647e-16+0.00639724j -7.16157e-16-0.0451822j 3.16541e-16-0.00333323j -4.58309e-15+0.0670743j 2.48348e-16+0.016931j 6.49521e-17-0.0418614j -2.66377e-16-0.0506673j 1.69502e-17+0.0395936j 3.05732e-17+0.0449782j -1.22977e-15-0.014475j 9.2027e-17-0.0198832j -6.16272e-18-0.0181795j -1.23312e-16+0.0404314j 2.99905e-17+0.0269858j -1.11174e-16+0.0105414j 3.76423e-17+0.021828j 2.55932e-17-0.0150039j -1.64953e-16+0.00346734j 2.48646e-17-0.0632312j -2.33959e-17+0.0544265j -1.07254e-16+0.000738014j 2.6913e-17-0.00961406j -1.72695e-17-0.012386j -6.12915e-18-0.00137525j -2.46479e-18-0.0369218j -1.83265e-17+0.0800963j 7.87292e-19-0.0618063j 
6.91177e-17-0.0551748j 2.45031e-17-0.0151916j -2.93074e-18+0.0227176j 2.33533e-16-0.130935j 2.7652e-17+0.0126786j -1.28646e-17+0.0356161j 4.93372e-17-0.00348843j -8.06763e-17+0.0427565j -2.37456e-17+0.0101226j -2.49589e-17+0.00750194j 1.92782e-17-0.0166304j -1.47421e-18-0.00185591j -1.07565e-17+0.00215391j 6.26746e-17-0.01531j -2.35122e-16-0.0128376j 2.71468e-17+0.0250655j -7.77946e-17+0.0237766j 6.68284e-17-0.00769711j -2.31402e-16+0.0176093j 8.82315e-17+0.0111807j 2.76328e-16+0.0571967j 7.15158e-18-0.00204011j -2.64537e-16-0.00881883j -1.05841e-18-0.0120536j -1.74012e-15+0.0267858j 5.51091e-17+0.00207544j 5.80622e-16+0.0128642j 3.73663e-17-0.0478919j -2.2357e-16-0.0122379j 1.06521e-16-0.0220756j 2.06409e-16+0.0228889j 5.59451e-17-0.00666324j -1.12894e-14+0.0644772j -8.37754e-16+0.0155995j 3.15634e-16-0.0240426j -3.82741e-16-0.0407512j -3.42284e-15+0.0411763j 9.51377e-17+0.0204768j 2.61343e-17+0.0532264j -1.2816e-15-0.027442j -1.93158e-16+0.0114193j 1.86953e-16-0.0432243j 1.75414e-16-0.0105742j 3.73013e-16-0.0166716j -9.62868e-15+0.0574388j 1.60427e-16-0.0139904j -4.75761e-15+0.0220471j 5.21565e-16+0.0211644j -6.87539e-16-0.0259412j -3.82049e-16-0.0260477j 7.5016e-16+0.0236899j 3.05385e-16+0.00478174j -1.9933e-17+0.00710528j 2.26789e-16-0.0137545j -2.25028e-16-0.0103792j 2.77651e-16-0.00111845j 5.58757e-16-0.0180283j 1.02747e-15-0.00113702j -2.00097e-15+0.0204373j -2.12703e-16+0.0436731j -5.68402e-16+0.0141959j 1.59153e-16+0.0264742j -8.26808e-17-0.0248484j -1.53589e-15-0.0259592j -2.46833e-15+0.0294266j 4.54598e-16+0.0395478j 2.70126e-16+0.0207123j 1.81086e-16-0.0100701j 4.90129e-16+0.0158887j -2.09213e-15-0.0200762j -2.42779e-16+0.00704072j -1.80041e-16-8.45536e-05j -5.48601e-17-0.00946591j -1.22854e-16+0.00486516j 3.50649e-16+0.0108441j -7.94028e-17+0.0115756j -1.57354e-16+0.00166807j 5.64921e-16+0.00608789j 3.75815e-16+0.0147843j 1.94784e-16-0.00834365j 5.27826e-17+0.00838871j -1.57687e-16-0.00987601j -1.24651e-16+0.0280025j -2.57334e-16-0.0151341j -1.27619e-16+0.0114736j -3.10758e-15+0.0336973j -2.66366e-16+0.0363011j 5.31417e-17-0.00273299j 6.808e-17-0.0447235j -5.23878e-16-0.0264436j 4.04012e-15+0.0125568j -3.20098e-17-0.0441105j 2.1312e-16-0.00618787j -3.59111e-16-0.0191105j 7.63286e-17-0.0123329j 1.67391e-16+0.00650684j -7.40111e-16+0.0183767j 2.78601e-16-0.0152374j 1.64694e-16-0.00774343j 3.10003e-17-0.037202j -2.97588e-17+0.0329289j -2.90499e-16-0.0383075j -2.50418e-17+0.00973562j 2.16968e-16+0.00141053j -1.4159e-16-0.015232j -3.13597e-17+0.00809596j 1.17817e-16+0.0123667j -9.7795e-17-0.0102187j -1.4047e-16+0.0343318j 4.17784e-15-0.042807j -8.94099e-16-0.0458707j 4.14904e-17-0.0370631j 2.14241e-15-0.0343168j -2.60418e-16+0.0375952j -3.26236e-17-0.00297525j 8.45511e-17+0.0334296j 2.67827e-17+0.0152194j 1.47471e-17-0.0126635j 1.7044e-15+0.0213734j -5.27028e-16+0.0896399j -1.10222e-18-0.0187651j 6.19955e-18+0.00905703j 6.86946e-17+0.00366005j 2.96767e-17-0.0107494j 2.61549e-17+0.0178918j 1.51319e-16-0.011729j 2.98537e-17-0.00637409j -1.4094e-16+0.0697604j -1.49072e-17-0.00534628j -1.75337e-15+0.0236123j -2.22133e-17+0.0150865j -1.05706e-16+0.0606606j 5.53031e-17-0.0425925j -4.08306e-17+0.0341225j 1.30692e-16-0.0837053j -7.20684e-17+0.0583727j 
-1.21236e-17-0.0583283j 2.01069e-17+0.0389868j 2.62164e-17+0.0530802j 2.76795e-17-0.0110329j 6.89359e-17-0.0375794j -5.18108e-17-0.0537308j -7.77554e-18+0.00957924j 2.48678e-18-0.0417807j -3.083e-17-0.0167814j 1.55537e-17+0.0119341j -1.1155e-16+0.0263225j 1.94634e-16-0.040564j -9.92034e-17+0.00293696j 3.79677e-17-0.00767521j 3.23212e-16+0.0151855j -5.53851e-17-0.0189562j 2.93757e-17+0.0380984j 2.97438e-16-0.0390721j -2.92602e-16+0.0142264j 1.07714e-16-0.0140879j -3.59322e-16-0.0502995j -2.73423e-16-0.0773815j 1.2964e-17-0.000871986j 8.86654e-17+0.00804947j 4.27321e-15-0.0643361j 3.61152e-18+0.0598815j -9.08378e-17-0.00595506j 3.1498e-17+0.0197877j 4.40788e-16+0.0287921j -1.77745e-16+0.0632648j -1.39933e-16-0.0713623j 3.10567e-16-0.0444578j 5.65653e-15-0.0338161j 7.76942e-17+0.00212129j -7.81724e-16+0.0402287j 4.32342e-16+0.0251116j 1.44011e-15-0.0171032j -2.81167e-16-0.0198542j -2.53586e-17-0.0210927j 3.7536e-15+0.0608329j 4.06438e-16-0.011706j 4.63095e-18-0.00642921j 7.88892e-16-0.0145876j -1.17578e-16+0.0116993j -5.4831e-15+0.0349537j -4.04246e-16-0.00830004j -1.52717e-15+0.00473576j 3.59523e-16-0.00878049j -6.70176e-16+0.00487073j -5.87909e-17-0.0150276j 5.34387e-16+0.0266737j -2.15745e-15+0.0433684j 9.54379e-16+0.0133948j 1.28272e-15-0.0236992j 9.0849e-17+0.0170529j -3.76927e-16-0.0184496j 5.08703e-16+0.0019789j 1.3366e-15-0.0133198j -1.6525e-15+0.0133632j -5.66561e-17+0.0166661j -1.70471e-16+0.0123032j -3.43366e-16-0.0218991j -9.00934e-17-0.00104142j -4.13344e-16-0.00657637j 1.36265e-15-0.0143996j 2.23894e-16+0.013553j -8.63364e-17-0.022104j 3.00171e-16-0.0244877j -9.77424e-17-0.0149638j -3.41284e-16-0.00766441j 8.72335e-16-0.023043j 1.76059e-15-0.0177654j 1.12436e-16-0.0244708j -1.28894e-15-0.0235571j -3.37925e-16-0.00727272j -1.19686e-16-0.0145728j -2.08987e-16-0.0017968j 1.17957e-16-0.00431865j 6.63295e-16+0.015944j 6.38326e-16+0.0150058j 7.38837e-16+0.0400532j 1.67192e-16+0.0128303j -5.09327e-16+0.0582019j -9.13982e-16+0.034436j -4.35867e-16+0.0223509j -9.95787e-16+0.0136834j -2.96968e-17-0.0227841j -3.24687e-17+0.0309281j -1.51546e-17-0.00399436j -5.4527e-16-0.00557898j 4.51188e-15+0.0180499j -1.15661e-16+0.0126295j -1.84952e-16+0.00392383j -4.69255e-16-0.0266166j -4.76653e-18+0.0108537j 2.00737e-16+0.00680913j -4.04331e-17+0.00203308j 2.35256e-16+0.00463222j -1.07375e-17-0.0231651j 2.12567e-17+0.0092015j -6.48155e-17+0.0457179j 1.03057e-16+0.0132293j -4.51202e-17-0.00665975j 7.94798e-15+0.0312729j 2.2348e-16+0.02093j -3.17462e-17+0.00548247j 6.8889e-17+0.0189653j -5.06266e-17+0.00698208j -1.74211e-17+0.00670695j -1.70764e-15+0.0199484j -3.66502e-16-0.0162407j 1.97136e-17+0.012057j -4.11878e-16+0.00638168j -1.31214e-16-0.000597763j -9.04902e-17+0.0813202j 5.36788e-17+0.00828927j -3.39188e-17-0.0180827j -1.69023e-17-0.0562142j 8.87246e-17-3.67484e-05j 7.06898e-17-0.0253032j -2.0983e-17-0.0105762j 1.90195e-17-0.00612119j 4.03039e-17+0.0425137j 1.59175e-17+0.00103652j -1.77378e-16-0.0525857j -6.24863e-17+0.00637007j 3.98218e-17-0.00942869j -2.17698e-17-0.00725747j 2.10806e-18-0.0165765j 9.31017e-16-0.0125468j -8.68434e-19-0.00199168j 4.53168e-18-0.0480044j -2.08342e-17-0.0430662j 2.41407e-17+0.0456544j 6.55234e-18+0.0159523j 3.10639e-17+0.0566722j 
-4.77015e-17+0.00805251j 2.10155e-17-0.0352302j 4.10171e-17-0.00537631j -8.27364e-17+0.0456147j 1.32528e-16-0.0802477j 6.53394e-17-0.0408469j 7.02403e-17-0.0469113j 6.66927e-17-0.0362945j -8.07111e-17+0.0428975j 1.77845e-17-0.0229683j -1.60103e-16+0.052701j 2.47984e-16-0.0324136j -9.29899e-17-0.00918016j 7.59698e-17-0.020815j 8.14342e-19-0.00573646j 4.89221e-17-0.0227013j 1.07076e-16+0.0052851j -2.44069e-16+0.0315758j 6.19087e-17+0.00312036j -1.41681e-16+0.0301826j -2.14748e-16-0.0515471j 9.33929e-17-0.0424413j 5.63311e-16+0.0435215j 3.14794e-16-0.053079j 3.30009e-15-0.0442983j 4.7934e-16+0.00187685j -1.44219e-15-0.0599223j 6.84216e-16-0.0222017j 1.52804e-16+0.0191277j 1.54678e-16-0.0108733j 4.27235e-17-0.0351702j 3.1403e-16-0.0155531j 2.46555e-15-0.013485j 2.09081e-15-0.0553228j -6.75378e-16+0.0414791j 2.74839e-16+0.0141083j -1.47868e-15+0.0196309j -1.47354e-16-0.042385j 2.27317e-16-0.0120725j -1.25766e-15-0.019494j -2.58885e-17-0.0657129j -4.43359e-18-0.0270484j 1.17247e-16+0.00680226j 1.56652e-16+0.00234695j -4.27147e-15+0.0255082j 1.26397e-16+0.0150832j 1.69297e-15-0.00550851j -5.14155e-16+0.0139813j -4.28024e-16-0.00732289j -3.24091e-16+0.00667508j 4.5817e-16+0.0135598j -8.2731e-17-0.00319363j -2.50538e-16-0.0113328j 2.97845e-16+0.00448633j 7.18872e-16+0.0210376j -3.76251e-16-0.0060221j -1.04861e-16+0.0178855j -4.54335e-16-0.0121282j 4.83384e-15-0.04935j -4.05154e-16+0.00778091j 7.01828e-16-0.0205611j 2.45811e-17-0.0175599j 4.72278e-17-0.000455233j 3.08146e-16+0.00825796j 5.58061e-16-0.00970975j -8.17268e-17-0.033658j 4.23137e-17-0.0195979j 3.62084e-16-0.0254932j -5.30229e-17-0.00861716j -2.85872e-16-0.00470198j 1.22266e-16+0.0280456j 1.34059e-15-0.0256995j 4.72618e-16-0.0116996j -7.39947e-16-0.00486635j -5.30343e-16-0.0266023j -2.91849e-16-9.43404e-05j -4.63289e-16+0.010312j 3.5651e-16+0.0184422j 2.67287e-16+0.00673844j 1.31553e-16+0.00129277j 1.16168e-15+0.0281697j 5.56098e-16+0.026522j -1.26e-16-0.00176295j -7.33761e-16+0.031358j -3.52363e-16-0.0346042j 4.66541e-16+0.00109903j 9.28277e-17-0.0312593j 8.69332e-17-0.00382424j 3.62568e-17+0.0154711j 9.91722e-16+0.0232587j -9.73244e-15-0.0345272j 2.53077e-16+0.0321935j -1.91826e-16+0.0128932j -3.37306e-16-0.0435071j -2.07496e-16+0.017337j 6.14772e-17-0.0410038j 1.20443e-15-0.0206196j 5.96951e-16-0.00998576j 1.53659e-17-0.0368641j -1.49834e-16+0.000359161j -1.27139e-16+0.0230792j 2.93241e-18+0.000697719j -2.26869e-16-0.0326147j -3.48606e-16-0.00118062j 2.37563e-17+0.00527949j -9.38355e-17-0.0133627j -8.06879e-17+0.01079j -2.80006e-17-0.0082924j -1.88721e-16+0.0229921j 5.81178e-15-0.0660096j 2.64224e-16+0.00748795j 1.9175e-16+0.00852565j -2.9962e-17+0.00393748j -1.57587e-16+0.00355851j 3.26172e-17-0.00107829j 7.36767e-17+0.00345009j 5.18635e-17-0.0271523j 7.11124e-17-0.0129193j -6.73776e-16-0.00872276j -1.69152e-16+0.0353835j -6.69235e-17+0.010925j -2.38263e-17+0.0193763j -5.77146e-17+0.0392923j -5.72521e-17+0.0284587j -1.21388e-16-0.0470835j -1.07866e-16+0.00531105j 1.57146e-17-0.00720276j 1.09476e-16-0.0275879j -8.06244e-18-0.031889j -4.5292e-15+0.0613085j -1.96516e-17+0.0135962j 8.80889e-17-0.051174j -1.02227e-16+0.0764199j 2.66774e-17-0.00475955j -5.31162e-17+0.00822942j 9.29881e-17-0.0482258j 
-4.9572e-17+0.011037j -1.85533e-16+0.0562231j 1.29713e-16-0.032323j 2.09566e-16-0.0588071j -2.73262e-17+0.0331563j 3.04237e-16-0.105776j -1.94564e-17+0.00278106j 1.29829e-16-0.0285848j -9.3343e-17+0.0175827j -2.1939e-16+0.0494359j 1.62128e-16-0.0240556j -4.14766e-16+0.0532691j 2.27424e-16-0.0139798j 2.03422e-16-0.0302194j -2.31023e-16-0.00869466j -1.62055e-16+0.0462937j -3.85244e-16+0.0664551j 8.25498e-16-0.075116j 2.99102e-16-0.0223364j 2.36434e-16-0.0248835j -1.19993e-17+0.0417712j -1.53815e-16+0.0330278j 2.65068e-16+0.0147521j 4.26392e-17+0.00534931j 1.39813e-15-0.0257884j -5.44125e-16+0.0113448j 2.69184e-15+0.126366j -1.1136e-15+0.0825683j -3.04904e-17-0.0230386j -3.968e-16+0.032167j -3.78e-16-0.0273743j -7.88907e-16+0.0718659j 9.88662e-15-0.0559783j -7.5924e-16+0.0303181j 1.88764e-15-0.0599282j -5.7575e-16+0.0288251j 3.0663e-16-0.00360971j -2.36043e-16+0.027572j -1.11242e-17-0.0466612j -3.55235e-16-0.000307103j 4.18773e-16-0.0289706j 4.71118e-16+0.0103657j -7.41019e-16+0.000798221j 8.37457e-16-0.0326271j -8.85638e-15+0.0546513j -4.62647e-16-0.00688365j -3.12529e-15+0.00628434j 3.35732e-16-0.0280444j 1.52834e-15+0.0237135j 8.13628e-17+0.0566621j -1.37202e-15-0.0472003j -5.74949e-16+0.00990945j 3.96615e-16+0.0260921j -1.19105e-15+0.0213582j -8.5672e-16-0.0420346j 3.53e-16+0.0206782j -8.19693e-16-0.0035134j -3.17113e-15+0.0323724j 1.32386e-15-0.014415j 1.56763e-16-0.0363247j -1.83975e-16+0.0369167j -4.47907e-16+0.0236556j -1.08288e-15+0.0308967j -3.90899e-16-0.0450387j 2.01642e-15-0.013514j 9.88229e-16-0.0149556j -5.41252e-16+0.00302158j -5.04047e-17+0.00185145j -1.83605e-18-0.011154j 9.97895e-16+0.0122039j 1.16364e-15-0.0553186j 8.85755e-16-0.00365595j 9.82428e-16-0.0123564j 2.51213e-16+0.0166572j -2.18461e-16-0.0133754j 4.15505e-16-0.0182283j 7.44666e-16-0.0223293j 1.07381e-16+0.0157912j 2.17116e-16-0.00348833j -7.55801e-17-0.00751331j -4.58613e-17-0.00593234j 4.6266e-16+0.0274926j 3.07322e-17+0.0307181j -4.60708e-16-0.0069929j -2.00113e-16-0.00892342j -1.91497e-15+0.020478j -3.07029e-16+0.012152j -8.10108e-18-0.0203844j -6.27299e-17-0.0127643j -1.10802e-15-0.053202j 6.6029e-15+0.0217236j 4.67896e-17-0.0115599j -8.29763e-17+0.0100257j -3.25463e-16-0.00404399j -4.71867e-16-0.00282j 6.12786e-17-0.0175135j 1.79154e-15-0.0302708j -1.40828e-15+0.0736345j -2.064e-16+0.000427898j -8.70666e-17+0.0265885j -2.11879e-17+0.0158048j 6.65151e-18-0.00370803j 1.3514e-16-0.0196068j 4.45879e-15+0.019125j 3.85183e-16-0.0394721j -1.65023e-16+0.0180043j 5.8127e-17+0.0385788j -2.45672e-16+0.0260289j -2.09774e-16+0.0258384j 2.19794e-15-0.0228561j -1.29194e-15-0.0780973j 6.91954e-17+0.0212039j -1.5943e-15+0.0206379j 8.63729e-17-0.0177967j 1.77801e-16-0.0239878j -4.76186e-18-0.0390124j 1.18352e-18+0.0188363j -8.46815e-17+0.0290939j 1.67596e-15+0.0225553j -5.3734e-16+0.044569j -1.54898e-16+0.0193142j 3.2171e-17-0.00224378j -2.22391e-16+0.0553761j -2.25861e-16+0.0237957j -2.93381e-17+0.023229j -4.75317e-17-0.00640279j 5.19193e-17-0.0144654j 5.93271e-17-0.00860313j -3.37859e-17+0.0241554j -1.06689e-15+0.0135355j 9.46001e-17-0.0295463j -1.17152e-16+0.0377011j 1.11979e-16-0.0399546j 5.41546e-17-0.0104649j 2.44799e-17+0.00204009j 1.10242e-16-0.017723j 
