0.0132332-0.00660645j 0.00185223+0.00535236j 0.0120645-0.00303872j 0.0238285-0.00368227j 0.0124184-0.012163j 0.0280173-0.00411392j 0.0204763+0.00131231j -0.0628814+0.016342j -0.0097493-0.0168286j 0.0487877-0.00227647j 0.0073697-0.000457184j -0.0409071-0.00383707j -0.0504966-0.0500472j 0.0264595+0.0107136j -0.000164899-0.0140292j 0.0146562+0.0205782j -0.0130112-0.0197119j -0.0093999-0.0187768j 0.0141736+0.0343414j 0.00709936+0.00820753j 0.00580926+0.028958j -0.000936208+0.0365705j -0.0136605-0.0225767j -0.0100754-0.000135998j 0.0150899-0.00278062j 0.000764689-0.0064674j -0.00154862-0.00880215j -0.0195219+0.04048j -0.00256569-0.0135125j -0.00681547-0.00414334j -0.00434294-0.00827504j 0.000235768+0.00520464j 0.0090112-0.0102238j 4.93929e-05-0.00163999j 0.0108948+0.000231442j 0.000559056+0.00612346j -0.00439499-0.0165652j -0.0031847+0.0162812j -0.00605109-0.00918459j -0.00503049-0.00363739j 0.0166823-0.00556482j -0.000164663-0.00120323j 0.00757311+0.000809276j -0.00526801-0.00199675j 0.00682904-0.0144768j -0.00861563-0.0201394j 0.027737+0.00193449j 0.00251605-0.00741793j -0.0102237+0.0221245j -0.00546301-0.00683306j 0.00439505-0.0172617j 0.00612964+0.00432122j 0.00376131-0.000840155j 0.00330692-0.00536345j -0.00591916-0.00209319j 0.0012899+0.000293288j -0.00065308+0.010778j -0.00247394-0.0095545j -0.000986834+0.00255171j -0.00101793+0.00467538j 0.00898615+0.0130284j 0.0159319-0.00516331j -0.00322018+0.00548191j 0.00420994-0.00192347j -0.00808589+0.00357526j 0.00536401-0.00152126j 0.00748378-0.0123925j -0.00467006-0.00732615j -0.000118191-0.0108758j -0.0164364+0.00977275j 0.00894136-0.00219758j -0.00510384+0.00300396j 0.0122799+0.0115781j 0.00852274+0.00981707j 0.00841938-7.43112e-05j -0.00284231-0.00910287j -0.00315705+0.00201226j 0.00918187+0.0016935j 0.00173853-0.00207114j 0.00308901-0.00652401j 0.00669989+0.00270912j -0.00514961-0.00102099j -0.00198951-0.0015214j -0.00201047-0.0124159j -0.0107946-0.00115585j -0.00587572+0.0102126j 0.00136211-0.00571528j -0.00215851+0.000517436j 0.00585414+0.00811141j -0.00188476-0.00455872j -0.000232199-0.00145289j -0.00164529+0.00288845j -0.00192356+0.00755192j 0.00209119+0.000949743j 0.0101912+0.00398675j -0.00289108+0.00148339j -0.00812756+0.00155601j 0.00702684-0.000362924j -0.0111606+0.00626178j 0.00650127-0.00112438j -0.00663415+0.0132731j 0.00230252+0.0170276j 0.00738159+0.00998974j -0.00300818+0.00327739j 0.0107039+0.00994176j -0.00263665+0.00046085j 0.00220759-0.00158773j 0.00718241+0.00499077j 0.00147557+0.00290713j 0.00612987-0.000640101j -0.0124073+0.010302j -0.00535615+0.00255203j 0.000840463-0.000894932j -0.00160793-0.00475032j -0.00112153-0.00617875j 0.000525463-0.000857335j 0.00165106+0.00520449j 0.00416459+0.00558233j 0.00156819-0.00707608j -0.00185775-0.00221944j -0.00523608-0.0118445j -0.00438663+0.000897797j -0.000660674+0.00492612j -0.00514404+0.00590566j -0.00114127-0.01034j -0.00401451-0.00132093j 0.0103561-0.00137626j 0.0105441-0.00494708j -0.000550954+0.00105667j -0.00389091+0.00154767j -0.00341185-0.00245989j 0.0147694-0.0040722j -0.00450296-0.0076191j 0.00215596+0.00489116j -0.00127611+0.000968425j -0.00171775+0.00274439j 0.00551472-0.0131431j 0.00133478-0.00163521j -0.00083479+0.000674743j -0.00725771+0.00093696j -0.00185489+0.00247852j 0.00690676+0.00152964j 0.00452881-0.00664904j 0.00402592+0.00148794j 0.00173675+0.0041113j -0.0133684-0.00689353j -0.00855384+0.00605047j -0.000727864-0.000771998j 0.00882068+0.00407666j 0.00564707+0.0126377j 0.00124641-0.00318093j -0.00273658-0.00595339j 0.00112467-0.00132505j -0.00622006+0.00636306j -0.00544414+0.000734742j -0.0100162-0.00338395j -0.00252894-0.00707382j 0.00486924-0.00576491j 0.000171711-0.0090729j -0.00344989+0.000652077j 
0.0200798-0.00401125j -0.0119876+0.0163139j 0.0215949+0.000226662j -0.00429649-0.00124504j 0.0331918-0.0159292j 0.0374149-0.00972496j -0.0344404+0.00261992j 0.0583486+0.00279236j 0.0465837-0.00626539j -0.0299257-0.0129245j -0.0491264+0.00308997j 0.0275922+0.0384863j -0.0336038-0.0254497j 0.0169835-0.0078821j -0.0163756-0.0202123j -0.0086263-0.0300176j -0.0143102-0.0264676j -0.0302491-0.0212367j -0.00489964-0.0217102j 0.0138745-0.0132509j 0.00349823+0.00483027j -0.010469-0.0215494j 3.92786e-05-0.0139114j 0.00247452+0.00506715j 0.00232291+0.0237529j 0.00951336-0.0252584j -0.00972172+0.040693j -0.00289751+0.00814163j -0.00992521-0.00991843j -0.0102623+0.00287106j -0.000890362-0.00520711j 0.00635534+0.0211696j -0.00335529+0.00668355j 0.0179861-0.0183741j 0.00204623-0.00607561j -0.00261483+0.0145122j -0.0102236-0.0048516j 0.000792451+0.00292257j -4.47701e-05+0.000664066j 0.00455227-0.00147207j -0.0160534-0.00331585j -0.0146594-0.0217511j -0.00738068+0.00813938j 0.00505718+0.00443799j -0.00331716+0.00442433j 0.000928476+0.0218322j 0.00653925-0.00264338j 0.00159879+0.00661916j 0.00939031+0.00177191j 0.00211657-0.0152711j 0.0156457+0.00353155j -0.0115553-0.00718063j 0.00697804+0.00770395j -0.0133296+0.0103453j -0.00242798-0.0109674j 0.00131495+0.00415188j -0.0112779+0.0088606j -0.00228327+0.00810408j -0.00319889-0.0100355j -0.000944008-0.00331312j -0.00707939+0.00444842j -0.00615878-0.000412456j -0.00563628-0.0142191j 0.0066389+0.0153149j -0.0160224+0.00604946j 0.0124653-0.00392495j -0.0119563+0.00365809j 0.007742-0.00140811j 0.00238188-0.000668777j -0.00504145+0.0123144j -0.0120301-0.00513146j -0.00856051+0.00103238j 0.00814499+0.00199889j 0.00202144+0.0136338j 0.00449761-0.0120949j -0.00965746-0.00974434j 0.00472335+0.00823397j 0.000652488+0.000970533j -0.00220192+0.00510987j 0.00493836+0.000969194j -0.00184603-0.00239432j 0.00321122+0.00200736j -0.00152771+0.00977883j -0.00211662-0.00128603j -0.000194983-0.00118213j 0.00570658+0.00309549j 0.010738-0.00215156j 0.00929281-0.00556589j 0.00140757+0.00626955j 0.00817135+0.000813384j -0.00360595+0.00838798j -0.00336086-0.00196251j -0.00309287-0.000752941j -0.00480891-0.00632907j -0.00312079-0.00230647j 0.0108033+0.00257051j 0.00946518-0.00804289j -0.00484687-0.00914465j 0.00571335+0.00208139j 0.0114294+0.00116646j 0.00460627-0.00902792j -0.000898299-0.0135108j -0.0026689-0.00584954j -0.00163846+0.00713767j -0.00504374-0.00190136j 0.00979817+0.0152603j -0.00619556+0.00546341j -0.000198437+0.00784029j 0.00417369+0.00362067j 0.00363618+0.0127134j 0.00703678+0.00181224j 0.00325351-0.00226245j -0.00691187+0.00577521j -0.00284254-0.0057216j 5.13953e-05-0.00199406j -0.0041844-0.00233257j 0.0120788-0.00135317j -0.00610174-0.0016795j 0.0084961-0.00216546j 0.00122556+0.00277262j 0.00219719+0.00486263j -0.00223183-0.00286162j 0.00479017-0.00472442j -3.53334e-05-0.0009349j 0.00711247-0.013247j -0.000554232+0.00992485j -0.00408481+0.00829982j -0.00622712-3.24796e-05j 0.00341442+0.00181628j 0.00438663+0.00381097j -0.00424196+0.0009713j 0.00113635-0.00463284j -0.00361733+2.77114e-07j -0.00880107-0.00733057j 0.00160135-0.00188324j -0.0037788+0.000405128j 0.000587712+0.00541578j -0.00547385-0.00243012j 0.000701782-0.00560969j -0.00469886+0.000920771j -0.00908209-0.00257333j 0.00103255+0.00311214j 0.00600468-0.00251452j -0.00396903+0.00902115j -0.00232353-0.00111112j 0.002592+0.000747034j 0.00511359+0.00726761j -0.00734195+0.00965364j 0.000871879+0.00123277j 0.00182793+0.00351107j -8.1429e-05-0.00644621j -0.00532673-0.0144569j -0.00814426+0.00453348j -0.00297476-0.00324642j -0.00934004-0.00128372j -0.00563782-0.000213661j 0.00946208-0.00518631j 0.003892+0.00642479j 0.00280614-0.0110791j -0.00471362-0.00624112j 
0.00595777+0.005952j -0.0165878+0.0116461j -0.0269188+0.0226031j -0.0131077+9.45368e-05j -0.0180839+0.00778745j 0.0126249-0.00778139j 0.0290861-0.00635581j -0.0811016-0.0103297j -0.00229959+0.010953j -0.0257071+0.00808646j -0.0188122+0.0164873j 0.0454862+0.0283506j -0.0155694-0.00286847j -0.0179129-0.0143447j 0.0145625+0.0227829j -0.00820341-0.00415174j -0.00504167-0.00491697j -0.0175161-0.0102286j 0.0112971-0.00358671j 0.00247624+0.0290779j 0.0108368+0.0301354j -0.00169066+0.00761306j 0.00917521+0.0343737j 0.0137739-0.0473675j 0.0156134-0.0101613j 0.000170017-0.00731432j -0.00809091+0.0210938j 2.77916e-05-0.0018836j -0.00594783+0.0175778j 0.00705905-0.0115645j -0.00241212+0.0160745j 0.0148469+0.00724254j 0.00279971-0.00252212j -0.00215585-0.0135178j 0.00259959+0.00777623j -0.00936126+0.00117352j 0.00722869+0.00740552j -0.00351116+0.00265435j -0.0111331+0.00365567j 0.00773632+0.00792529j 0.0161493+0.00155903j -0.00711513+0.000579813j -0.00277065-0.000912634j -0.00530179+0.0205973j -0.0108361-0.0140838j 0.00052744-0.0106846j -0.00275742-0.00498265j -0.00200326+0.00432343j 0.00107256-0.00298385j 0.00932356-0.0203802j -0.000497729+0.00679464j -0.00243433+0.013858j -0.00926891-0.0124374j 0.0044384-0.0130405j 0.00549764+0.00623598j -0.0211247-0.0102116j 0.00711243-0.00657712j 0.0157473-0.00876074j 0.0132934-0.0190602j 0.00318183+0.00612238j 0.00839137+0.00040389j 0.00146497+0.00307474j -0.0161815-0.00852999j -0.0076596+0.00705006j -0.00185649+0.00795134j -0.00321872+0.00459148j -0.00389671+0.0110647j 0.0139806+6.37821e-05j -0.00519068+0.00436608j -0.00444246+0.00115739j -0.0082486-0.0019155j -0.00173918+0.00671877j 0.00413718-0.0060578j 0.00476637+0.012352j -0.00878715-0.00771957j -0.00162731+0.00309191j -0.00117371+0.0091402j -0.00442678+0.00906564j 0.0123804-0.00412542j 0.00639588+0.00952793j -0.000326908+0.000328736j 0.00157526+0.00450956j -0.0020241-0.00391966j -0.00123778-0.00881328j 0.00358324+0.0013787j 0.00280373-0.00692943j 0.00497664-0.000745463j -0.00166618-0.00378202j -0.0053819-0.00320765j -0.00389173-0.00176643j -0.00165754+0.00033354j 0.0134413-0.00594583j -0.00385023-0.00694009j 0.00629673+0.00440756j 0.00371674+0.00574274j 0.00328585+0.00434749j -0.00407087+0.0146444j -0.00248916+0.00204033j -0.0119665-0.0154128j -0.0110235-0.0041761j -0.00240414+0.00346523j 0.00705964+0.00828347j -0.00221354-0.00754855j -0.00285284+0.00166071j -0.00222848-0.00843992j 0.00331598-0.00165051j 0.0130764-0.00774822j -0.00201672-0.000885371j -0.00770489+0.0110428j -0.00108755+0.00592037j 0.00848907-0.00270712j 0.00244649-0.00157713j 0.000697164-0.00337244j -0.000471858-0.000409243j 0.00408456+0.00662214j -0.00418142+0.00766671j 0.0011465+0.00496817j 0.00177989+0.00677398j 0.000581092-0.00151351j -0.00409036+0.00503138j 0.00289716-8.7669e-06j 0.00700011+0.00736989j -0.00550094-0.00217949j -0.000803141+0.00636564j -0.00967525-5.26331e-05j -0.0110408-0.00150927j -0.00239195+0.000607716j -0.00323288+3.34807e-05j 0.00393633-0.00677014j -0.00342626+0.00507184j -0.00096977-0.00386134j 0.00858609-0.00872609j 0.00494043-0.00695383j 0.00161403+0.00581834j 0.00211788-0.00739674j -0.0164416-0.00573128j 0.00163158+0.010651j 0.00810177-0.00196911j -0.00165349-0.00299289j 0.00188386-0.0103309j 0.00103271-0.00139025j 0.00687616-0.000594912j 0.00152475-0.00485988j -0.00194944-0.00441719j 0.0111366+0.00131954j 0.00460018-7.76641e-05j 0.0107406+0.00310427j -0.00197737+0.00576127j -0.00329536-0.0093422j -0.000847256+0.00493103j 0.00406954-0.00586394j -0.00203332-0.00288131j -0.00536876+0.0041744j 0.0077815-0.00436255j -0.00467479+0.000881108j 0.00211518+0.0032581j 0.00962275+0.00536571j -0.00302987+0.0084675j 0.00319133-0.00327815j -0.00183304-0.00683286j 
0.027155-0.0247781j -0.00987662-0.0102513j 0.0156342+7.8501e-05j 0.04534-0.0260106j 0.0187544-0.00786849j -0.0210363-0.00532678j -0.0251725+0.0298226j -0.0391796+0.0378071j -0.0223759-0.0552532j -0.0317247-0.00571174j -0.115721+0.000856405j -0.0789053+0.0603364j 0.0346376-0.102413j 0.0595205-0.0193839j -0.0121648-0.0324893j 0.0386778-0.0109214j 0.00410492-0.00978328j -0.0452844-0.00429057j 0.00481116-4.5166e-05j 0.0244818-0.00372893j -0.00262364+0.00393693j -0.00911806+0.0279222j -0.0101264+0.0258669j -0.0420239+0.0288925j 0.0830983-0.0301471j 0.0102168-0.0213065j 0.01097+0.0487846j 0.0561892+0.00359371j -0.0278749+0.02059j -0.00530849+0.00453196j -0.0732445+0.0282324j 0.0432012+0.0498148j -0.0214896+0.0263682j 0.0048528-0.016057j 0.0384143-0.01942j 0.028476-0.000468472j -0.0120452-0.00954594j 0.0245849+0.00834376j 0.0108045-0.0182096j 0.00333466+0.0120307j -9.16875e-05+0.00348505j -0.0213869+0.00713871j -0.0144755-0.00519588j -0.00891717+0.0110674j -0.0274663-0.0114591j 0.0101361+0.0090698j 0.012043+0.00839468j 0.000475314+0.00853907j 0.00493456-0.00829406j -0.0156339+0.0176228j 0.000848666+0.00700066j -0.0041856-0.00446549j 0.0080191+0.00304708j 0.00470914-0.00474925j -0.0209391+0.00244938j -0.00667287+0.00523309j -0.0135979-0.0237793j -0.00346102-0.00752529j -0.0205189+0.00193684j 0.00474444+0.00121157j -0.0345956-0.0199499j 0.0128972-0.00162978j 0.00315113+0.00676277j -0.015611-0.020725j 0.0188233+0.00199136j -0.0157769+0.00272078j 0.00285032+0.00029467j -0.0269426-0.0100825j 0.00852819+0.0097068j -0.00601254-0.0195413j -0.00954127-0.00158915j 0.00583084-0.00910638j 0.00770936-0.000816617j -0.00639208+0.0142699j -0.0127654-0.006591j -0.019846+0.0069576j -0.00851781+0.00402742j 0.00719537+0.0164612j 0.011755+0.00650545j -0.00409553+0.00208041j -0.011604-0.00323121j -0.00385865-0.00264938j -0.0211829+0.00503138j -0.0293647+0.00367319j 0.00922811+0.00245651j 0.00172918-0.00253943j 0.00176465-0.0104727j 0.00415563-0.00436009j 0.0195408+0.00419342j 0.0123717-0.00919498j 0.0169327-0.00319671j 0.000123503-0.000626562j 0.0109153+0.00128808j -0.00517727+0.00495116j 0.00301248-0.0117394j 0.00905329+0.00218861j -0.000225044+0.00290371j 0.00237647+0.00494634j -0.0116406+0.00730632j 0.0106937-0.00776016j 0.00351892-0.00232433j -0.00735277+0.00215303j 0.0067537-0.00593238j 0.00848952+0.00280798j -0.0177244+0.000171388j 0.00685344+0.00128009j -0.00841788-0.000126376j -0.0090873+0.00535664j -0.0290963+0.00191102j 0.00419414+0.00372474j -0.0156627-0.00224716j 0.0112168+0.000447898j -0.0180947-0.00303746j 0.0129814+0.00503911j -0.00584875-0.000210569j 0.0194783+0.00152898j -0.015068+0.00558767j 0.011363-0.00367082j -0.010277-0.000286947j 0.00383973+0.00310043j 4.88959e-05+0.000211j -0.0193965-0.00706361j 0.00942109+0.00150625j -0.00301456-0.00411611j -0.0170784-0.00589213j -0.0136869+0.000295996j -0.00537801+0.000852922j 0.0046085-0.00190239j -0.00986904-0.0020816j 0.00689691+0.0045461j -0.00341623-0.0116579j -0.00101944+0.00474947j -0.000988501-0.0045064j -0.00243175+0.00278737j 0.00210623+0.0044006j 0.0096156+0.000716019j 0.00660303+0.00644965j 0.00730365+0.00402941j -0.018307-0.00181203j 0.018042-0.000186941j 0.00166476-0.0107353j -0.00300392+0.00248598j -0.00179267+0.00502521j 0.0224208+0.00997893j -0.0146814-0.0125347j -0.00712487-0.00521386j -0.005513-0.0087056j -0.021231-0.00703607j 0.000265619-0.00935637j 0.00491598+0.00917208j -0.00828375+0.0024192j 0.0062387-0.00861392j -0.00577239+0.0069658j -0.00597653-0.000390385j 0.00650942-0.00922707j 0.0310666-0.00311588j -0.00980308-0.0193509j 0.0042138+0.00707555j 0.00522342+0.00395093j 0.035316-0.00933119j 
-0.0033631-0.0162851j -0.0252465+0.0188883j 0.0289629-0.0187928j 0.0336402-0.0123776j 0.00526099+0.00460108j 0.00730679-0.00942835j 0.00758408-0.0225522j -0.0054502-0.0262604j -0.0396539+0.0308865j -0.0139088+0.0213825j -0.0261908+0.0256557j 0.0515624+0.119605j -0.102804+0.0778194j 0.00219104-0.0299009j -0.0263562+0.0160074j -0.0186684-0.0211642j -0.0122432-0.00995223j -0.040621+0.0242828j 0.00843123-0.00073276j 0.0199445-0.0316423j -0.00119715+0.00166566j 0.0219311+0.0122404j 0.0172174-0.00818321j 0.0258655-0.021669j -0.0275829-0.0238137j -0.0409237-0.00982655j 0.075228-0.00752995j 0.0234134-0.0493167j 0.0138143+0.0110807j -0.0151236+0.0061334j 0.00903245+0.0415808j 0.0612972-0.0169112j 0.0149073-0.0146936j -0.0280057-0.00853579j -0.00727317-0.0194203j -0.00437269-0.0210115j -0.013058+0.00621812j -0.0106037-0.0295904j -0.0284033-0.010139j 0.0096141-0.00271777j -0.00531619-0.00505162j 0.000645979+0.0107669j -0.0018154+0.0196883j 0.0242407-0.00567951j -0.00528748-0.00729259j 0.0133295-0.00618923j 7.4666e-07+0.000762701j -0.0125863-0.00255095j -0.000132308-0.00116743j 0.0106385+0.00449733j -0.00903879-0.00275029j -0.00991483-0.00492954j -0.0118031+0.0166544j 0.0184919+0.00183907j 0.011129+0.00605202j 0.0131131-0.0113591j -0.0146572+0.00687653j -0.00488348+0.0138156j -0.0181177-0.00332487j 0.00146576+0.0129688j 0.00435319-0.0327669j 0.00529309-0.00190035j -0.00195906+0.00598748j 0.0125689-0.00234291j -0.0109674+0.00189573j 0.0172512+0.00205629j -0.00999187-0.0215237j 0.00832568-0.0113206j -0.0222928-0.0080737j 0.00044931+0.00439046j 0.00721438+0.00395053j -0.0114355+0.00304432j -0.0094663-0.00713305j -0.00501816+0.012238j -0.017942+0.0106114j -0.00449601+0.00642776j 0.0139762+0.00289643j 0.00603692+0.00164096j 0.00990663-0.000479219j 0.00701972+0.00437106j 0.00133314-0.00509398j -0.0134075-0.00224762j -0.00996896-0.00578146j 0.0008822+0.00503523j -0.0170812+0.00770016j 0.015089+0.000669873j -0.000953672+0.00511179j -0.00254892-0.0118236j 0.0116812+0.00175022j -0.0174013-0.000554462j 0.0041929-0.00604913j 0.000857346-0.00649081j -0.000124037-0.0071765j 0.00936849-0.00312474j -0.000843763-0.000442907j 0.0116115+0.00162919j 0.014528-0.00678773j 0.000553093-0.00310108j 0.00474487-0.00813276j 0.000673349-0.00150905j -0.00694727+0.00928965j -0.00408009+0.000364486j -0.00933428-0.00281832j -0.00623565-0.00558935j 0.013408-0.00533622j 0.00745174-0.00979679j -0.00617224-0.00122656j -0.00147688+0.00752933j -0.00544665-0.00327322j 0.00822969-0.0045336j 0.00278371-0.00104945j -0.0065099+0.00330035j -0.0152982+0.000925352j 0.0174182+0.00198106j 0.000161299-0.00337871j 0.00607032-0.00487147j 0.0126624+0.00590095j -0.00259434+0.00128388j -0.00978255+0.000175124j 0.0203212+0.00431522j 0.00764449-0.00132845j 0.00129333+0.00215773j -0.00883475-0.00304461j 0.00796097-0.00216991j -0.0143276+0.00166088j 0.00273998-0.00246238j 0.00468941+0.00296305j -0.0185249-0.00233875j 0.00973595-0.00249926j -0.00584828+0.00281948j -0.0162117-0.00375532j -0.00381281+0.00260293j -0.0117739-0.00463037j 0.0128274-0.00066917j 0.000125783-0.00783175j -0.00442382-0.0100892j -0.00838226-0.00125837j -0.0100311+0.000450259j -0.00615175+0.0013174j -0.00174607+0.00449006j -0.0157587-0.00124365j 0.00710866+0.00340026j -0.0180921-0.00403429j 0.0147397+0.0166655j 0.00844045+0.00201216j 0.00178336+0.00195559j 0.0109085+0.0015963j -0.000486314-0.00607212j 0.00553743-0.00294166j -0.00188341-0.00125409j 0.00397621-0.00353983j -0.011283-0.00685269j 0.00711642+0.00172906j -0.00285058-0.0179452j 0.02588+0.00170931j 0.00211873+0.00414276j 0.0087167+0.00954606j -0.000251626+0.00891515j -0.0270124+0.00685732j 0.00321465+0.00125043j 
0.0025496-0.00959879j -0.012422+0.014862j 0.0237967-0.00846131j 0.017725+0.0160052j 0.0149381+0.00524881j -0.000494934+0.0189418j -0.0109342-0.0682637j -0.00573136-0.0259791j -0.0359187+0.0168259j -0.0159724-0.0667782j -0.0123269+0.0921252j 0.023854-0.0232259j 0.00788562-0.0365705j 0.0115488-0.00941059j -0.00261256+0.0178681j -0.0186214+0.000308036j -0.0114856-0.0133886j -0.0201059+0.00634682j 0.00571994-0.0101216j 0.00286423-0.0152097j 0.00692228-0.0049372j 0.00461079+0.00863865j 0.0014141-0.00125153j -0.0137068-0.00900528j -0.00343815-0.0165762j -0.0124198-0.0130562j 0.0172652-0.00962669j 4.70181e-05+0.000283981j -0.00577947+0.0021532j -0.00853874+0.00991269j 0.000950394+0.0186601j 0.0315176-0.00577194j -0.00824347-0.0184785j -0.00277991+0.00646547j -0.00597576-0.00985327j -0.0029467-0.0114741j 0.000280618-0.0119846j -0.00997172+0.00152686j 0.0052289-0.00661606j 0.00783138+0.00552432j 0.010557+0.0155662j -0.0154403-0.00310395j -0.00596119-0.0151248j 0.00838727-0.0249542j -0.00492065+0.00755754j -0.0224809-0.00151213j -0.014574-0.0133705j 0.031359-0.0201199j -0.0062019-0.00537566j 0.0307597+0.00347094j -0.0213145-0.010425j 0.019413+0.0220113j 0.0219215-0.00346132j -0.0144627+0.0183833j -0.0141236-0.035181j 0.000363971-0.00118206j 0.0133073-0.0147336j -0.00489057-0.0105645j 0.0125545+0.00601845j -0.0090612-0.0111152j -0.0122189-0.000739329j -0.0035778+0.0208312j -0.00967749+0.00643777j 0.00377789+0.0116213j 0.00292062-0.0025244j 0.00272478+0.00441368j 0.00856022-0.017602j -0.0036826-5.1318e-05j 0.00404397+0.0152288j -2.21614e-05-0.00211618j 0.00255412-0.00740489j -0.0018306-0.000118829j 0.00438804-0.0145399j 0.0127483-0.000362114j -0.00845969+0.00699308j -0.00677901+0.00238771j 0.00397926+0.0032192j 0.00364887-0.00116971j 0.00649777+0.000337086j -0.00218817+0.0115513j 0.00143463-0.0107175j -0.0107683+0.00278221j -0.0159724+0.0036374j 0.00220817-0.00014077j -0.00847822+0.00705504j -0.00254087+0.00502204j -0.00081661+0.00399004j -0.0108977+0.00266956j 0.00197356+0.00411335j 0.00523658-0.00986526j 0.0114854-0.0045329j -0.00372896-0.00594767j -0.00357053-0.00158183j -0.0101954+0.00121446j 0.0073795+0.00285243j 0.00570547+0.00249532j 0.000157595-0.00227396j 0.0208829-0.010389j 0.0125673-0.00247235j -0.00416221-0.00335734j 7.7726e-05+0.00368716j 0.00650719-0.00168571j -0.0227322+0.00343328j -0.00355471+0.000341565j -0.00338818+0.00264704j 0.0026582-0.000939327j -0.0132919-0.00186901j 0.023555-0.00619626j -0.0105196-0.00571083j -0.0159164-0.00152489j -0.00583145-0.00020908j 0.00154786-0.0037782j 0.00561578-0.00194353j -0.00478016+0.00488228j 0.00328301-0.000959102j -0.00753343-0.00480856j 0.0157031+0.0065753j 0.00356141+0.000772527j -0.0123894-0.00066258j -0.00999687+0.00286934j -0.000919021+0.00130039j -0.00638266-0.00395273j -0.00331284-0.00522458j 0.000583346+0.00519694j -0.000669648-0.0014125j 0.00909069-0.000229775j 0.0161345+0.00115926j -0.00676893-0.00348487j -0.00320747+0.00453198j 0.0101914+0.00133354j 0.00741004+0.00318738j 0.0025515+0.00104261j 0.0117062-0.00010912j -0.00488925+0.00414701j 0.000304352-0.00189648j -0.0153835-0.00594971j 0.013752+0.00588194j -0.000148276-0.000886772j 0.000288853+0.000390623j 0.00529736-0.000178536j 0.0033433-0.00148874j -0.00704678+0.000894984j -0.00158613-0.000942279j -0.00236546+0.00229165j -0.00137717-0.000718195j 0.000462969+0.00490979j -0.00538276-0.00185057j -0.000218846-0.00438655j 0.00699586-0.0062882j 0.0174276+0.00751739j -0.00537292-0.004392j 0.000837786-0.0036771j -0.000793007+0.000405518j 0.00983479+0.0018005j 0.0105764-0.000737903j 0.00230242+0.000106898j 0.00160256+0.00056469j -0.00419927+0.00129904j -0.00558905+0.00211754j 0.00395561-0.00119044j 
