0.000983563+0.0128j -0.0607307+0.0216281j 0.0566711-0.00158601j 0.00607738-0.0337122j 0.00585125-0.0384267j -0.0271609-0.0192885j 0.0280629+0.0308419j 0.0368318+0.0298007j -0.0361949+0.0157099j -0.0199449+0.0130318j 0.0367052-0.041804j -0.0541891-0.0459569j 0.100639+0.0446332j -0.0340676-0.0205566j 0.0295134+0.0323877j 0.0695274+0.0324725j -0.0145807-0.00475274j 0.00978511-0.0173383j -0.0104846-0.0175021j 0.00115151+0.000552429j 0.0065515-0.00662964j -0.0238906-0.0140651j 0.0212167+0.0151764j 0.0271365+0.0664951j -0.0176236-0.0741929j 0.0427513+0.0526605j 0.103313+0.0989486j -0.0103063+0.0408171j -0.0482144-0.0327069j 0.0115989-0.00227013j -0.0331061-0.000748844j 0.0669358+0.00909574j -0.0450737-0.0371149j -0.0406816-0.0273591j 0.0270179+0.00315359j -0.0101684-0.0214161j -0.0025181+0.00213762j -0.0171717-0.0181861j 0.0174853+0.0146539j 0.000386659-0.00349392j -0.00246499-0.00333076j -0.00362753-0.00827649j -0.0135714-0.0105596j 0.012053+0.0105514j -0.00958604-0.00345883j 0.00395691+0.00618723j 0.00237663+0.00496284j -0.00237463+0.00340589j 0.00570332+0.00677141j 0.0110347+0.0153156j 0.00387057+0.0063829j 0.00443859+0.00482782j -0.000551957-0.00378556j 0.00554007+0.00768987j -0.0129076-0.00502053j -0.0103022-0.00730916j -0.0102719-0.00850983j -0.0137743-0.00789115j 0.0183085+0.0026317j -0.00409972-0.00779507j 0.00192834+0.00895194j 0.00218747+0.0129353j -0.00794253+0.0111513j 0.0155345+0.0258899j 0.00393201+0.00700902j -0.0185467-0.00557093j 0.0122467+0.0171181j 0.011922-0.0249275j -0.00657002-0.0247567j -0.0172888+0.0131926j -0.0340242-0.0244021j 0.0217838+0.0198996j 0.000631383-0.024574j -0.00860864-0.0265675j -0.0206881-0.0291754j 0.00532912+0.0195621j -0.0343069-0.0052218j 0.0100271-0.0134344j 0.0114676+0.00228301j 0.018393+0.00874726j 1.42275e-05+0.00113773j -0.020787-0.00437963j 0.0169433+0.00132274j -0.0170956-0.002241j 0.0242513+0.0226038j -0.00677257-0.0157327j 0.00809949+0.0143866j -0.0250186-0.0117139j -0.00440429-0.00656423j -0.0203305-0.0157791j 0.0153369+0.0105351j -0.00513022+0.00104027j -0.012526-0.0118417j 0.00980288+0.00132326j -0.00140752+0.00512495j -0.0135169-0.0112484j -0.00126787-0.0107335j -0.00952502-0.0120573j -0.00385854-0.00705361j 0.00932095+0.0112305j 0.00562816+0.00369087j -0.00491093-0.00759764j -0.0143154-0.00922873j -0.0164398-0.0101524j 0.00093397-0.00882447j -0.00188181-0.00380484j -0.000376773+0.00219051j -0.0127014-0.00857073j 0.00391684+0.00982947j -0.00928133-0.00687038j -0.00469449-0.00234736j -0.00178946-0.0118422j -0.00147506+0.00609457j -0.000437808-0.00205374j 0.00200314+0.00291757j 0.00681497+0.000392393j 0.0179288+0.0185767j -0.00195695+0.00483909j 0.00397216+0.00844875j -0.0154274-0.0121942j 0.00220322+0.00503788j 1.1901e-05+0.00424335j 0.0158987+0.00855369j 0.00154164-0.00806615j 0.0071108-0.000155926j -0.0022983-0.00562944j -0.00449456-0.00556212j -0.00164897-0.0197336j 0.00368063-0.00429477j 0.00365665+0.0024815j 0.00416101-0.011004j -0.00322852-0.0056657j 0.00808025+0.00145598j -0.00882558-0.0154155j 0.0113099-0.0109163j -0.00414134+0.0125625j -0.00928344+0.0155314j 0.00853447-0.00997687j 0.000164443+0.00219852j 0.0093948-0.00272954j -0.0278754-0.0136107j 0.00584016-0.0116493j -0.0104509-0.00319155j 0.000810557+0.00124601j -0.011591-0.016831j 0.0155961-0.00671761j -0.00168709-0.00907021j 0.00825399-0.00319432j -0.00617232+0.00627776j -0.0103507-0.0287781j 0.0308641-0.0292146j 0.0184612+0.00985276j -0.00833728+0.00381873j 0.00983013-0.0115639j 0.0101845+0.00704866j 0.0345545+0.0118569j -0.0283827-0.0175157j -0.0235914-0.0100897j -0.0734989-0.0483091j -0.00902103-0.0267929j 
-0.054152+0.0184692j 0.000400283-0.00981469j -0.0308208+0.0274402j 0.085502+0.0294151j -0.00491436-0.00579968j 0.0145692-0.0305394j 0.00554862+0.0154355j 0.0249992+0.0131489j 0.00105464+0.00078473j 0.00341764+0.00335234j -0.0711669-0.0158937j -0.104654-0.013819j -0.0194198-0.0732487j -0.0365771-0.0197185j -0.0526949-0.00724634j 0.0202328+0.0568934j -0.00385472-0.00724242j 0.0554139+0.0657691j -0.00443865+0.00263422j -0.0268045-0.0428913j -0.0147524-0.0257857j 0.00197102+0.0077657j -0.0143176-0.00335028j -0.0339689-0.0242153j -0.0585034-0.0241263j 0.0211324-0.00697263j -0.0139247-0.0623577j 0.0787873+0.117661j -0.0295165-0.00445539j 0.0167494+0.0220803j -0.0773534-0.0179229j -0.0571336-0.0139454j 0.00981084+0.000779431j 0.00598416-0.00112765j 0.022945+0.0091912j -0.0339248-0.0142134j 0.0221254+0.000657906j -0.0331001-0.0159224j -0.00977382-0.00328866j -0.0106118-0.00706318j 0.00681889+0.00374604j -0.0133397-0.0179087j -0.0177718-0.0161574j 0.00179353-0.00246097j 0.00815902+0.0177051j -0.0022006-0.0049175j -0.00594634+0.00126232j 0.0040553+0.0104229j 0.00168666-0.00191174j 0.00401531-0.0076463j 0.000672438+0.00458965j -0.0034383+4.73942e-05j -0.0080383-0.00386387j -0.00102343-0.0110352j 0.00117681-0.00189494j 0.00623737+0.0123257j -0.00446323-0.00187629j 0.00420728+0.0185323j -0.0111248-0.0317347j -0.00278622-0.00754534j 0.00985678-0.00879753j 0.0147331+0.00860875j 0.0213533+0.0252824j 0.0227593+0.00523138j -0.00682013-0.0118378j 0.00332686+0.00389653j 0.0204024-0.0120962j -0.0167775-0.0346924j 0.000873484+0.0272933j 0.0112626+0.0189981j 0.0154123+0.0358669j -0.00219632-0.0212929j -0.0190541-0.00197874j -0.0153892-0.0190674j -0.0330107+0.0055404j -0.0073304+0.0108916j -0.0161252-0.00513802j -0.0405944-0.0241107j -0.0287315-0.00837393j 0.0017645+0.00817636j 0.000224972+0.00199523j 0.0250335+0.0116402j -0.0175045-0.0294505j -0.0171838-0.016013j -0.00384763-0.00232649j 0.000592951+0.00147553j 0.0126486-0.00672584j 0.00375353+0.00939146j 0.0181395+0.0144415j -0.0147548-0.0136116j 0.00804732-0.00134931j -0.00708828-0.00253302j -0.00961739-0.00801201j 0.00246739-0.0029566j 0.0107072-0.000952578j 0.0138283+0.0109743j -0.000381318+0.00111758j 0.00974861+0.0182718j 0.00255273+0.000966017j 0.0069535+0.00148783j 0.00480253+0.00455294j -0.00324514+0.00279228j 0.00761361+0.00756394j -0.014022-0.00310975j -0.00367985+0.00645841j 0.0105044+0.0126921j 0.000481581+0.000521656j -0.0030381+0.00270162j 0.00767026+0.00889652j -0.00670335-0.0025954j -0.00402846+0.00190824j -0.00393021-0.00146641j 0.0116835+0.0123613j -0.00697625-0.00966243j -0.0056155+0.000527401j 0.0070904+0.00764766j 4.17079e-05-0.00162848j 0.00393685+0.000704476j 0.00771394+0.00263173j 0.00148241+0.00669058j 0.00219523+0.00268329j 0.0113239+0.0116336j 0.00834306+0.00254973j 0.00336088+0.00595714j -0.0174783-0.0138607j -0.003303-0.00837847j 0.00380712+0.00656562j -0.00705441+0.00118505j -0.00093562-0.00117106j -7.9263e-05+0.00216713j 0.00108865+0.0158877j -0.0126428-0.00215096j 0.00565398-0.011664j -0.011169+0.0128734j 0.00216183-0.0202519j 0.0181397+0.00968606j 0.0184802+0.0150867j -0.00272346+0.00843661j -0.00162259-0.00115725j -0.0126004-0.0132649j -0.00857451+0.00989271j 0.00898471+8.04999e-05j 0.0175847+0.0122857j -0.014144-0.00993633j 0.00208579-0.00620091j 0.0118504-0.0135976j -0.00363354+0.00236577j -0.000401716+0.00743206j -0.0170581+0.0225306j -0.0227868+0.0155043j -0.0182089-0.0153815j -0.00343153+0.013878j -0.0286887+0.00789906j 0.00449245+0.0230272j -0.0273582-0.00751889j 0.0128024+0.00895939j 0.0323208+0.0113017j -0.0286061-0.017351j 0.0089608+0.0256986j -0.073728-0.047317j 
0.0082819-0.0341499j -0.0769833-0.0597638j 0.0272741+0.0584512j -0.0748507+0.0818515j -0.00787626-0.0203519j -0.0685536-0.10727j 0.0615512+0.0573631j 0.0289535+0.0697027j 0.00512281-0.0796038j -0.0301739-0.0322581j 0.128263-0.0119972j 0.0367193-0.245853j 0.208403+0.0853878j 0.0417618-0.0409227j 0.00185476+0.0626061j -0.0389982+0.0440152j -0.0121432-0.0361127j -0.0335119-0.0144318j -0.00147579-0.0193266j 0.0420912-0.0381977j 0.00537961-0.0391481j -0.00750966-0.0408328j 0.0255472+0.0404583j 0.0444838+0.0334433j -0.0180741-0.0965726j 0.046437+0.0637111j 0.0678588+0.0567137j -0.0730478+0.0429043j -0.016058-0.0318937j 0.0262727+0.0319159j 0.0135039-0.0630298j 0.0565629+0.0652832j -0.0217423-0.0284457j -0.0223609-0.0467399j -0.0155252+0.0381312j 0.00074796-0.0179968j -0.0219465-0.0149324j 0.0239679-0.0135681j 0.0263654+0.0168444j 0.00151098+0.0173434j -0.00269952+0.00380436j -0.00838393-0.00469499j 0.00803968-0.0151948j 0.0146958+0.0186899j 0.000995467-0.0140591j 0.012731+0.0069969j 0.00291439-0.00279666j -0.00640246-0.0230057j -0.00671782-0.00179413j 0.0112444+0.0165631j 0.00280203-0.000966508j 0.00179118+0.00270975j 0.0237223+0.00457131j 0.0141922+0.006546j -0.00731795-0.00774365j -0.0131291-0.0099553j 0.00119772-0.00334442j -0.0063021-0.00250744j 0.011162-0.00508831j 0.00121521-0.00976581j 0.0107376+0.0140885j 0.0036102+0.0149195j -0.00871042-0.00110805j 0.00857951+0.028447j 0.00290068+0.0120034j -0.00883553-0.02166j 0.00595849-0.00176085j -0.0041919-0.0142061j -0.019588+0.00968214j 0.0073196-0.00916657j -0.00977211-0.00903658j 0.00198853+0.00922043j -0.00536127+0.00492851j -0.0045788-0.0289538j 0.0130779+0.00163811j 0.0107674+0.00236396j -0.0161098-0.0374512j 0.00163575-0.00316612j 0.00227911+0.00400359j 0.0108469+0.0117044j 0.00544963-0.000544259j -0.00709272-0.013304j 0.000888147-0.00405526j 0.00600522-0.0285856j 0.0125888+0.00945981j -0.019273-0.016408j 0.00575626+0.00971282j -0.00785919-0.00999361j -0.00796539+0.00252715j -0.0028243-0.0166609j 0.00340692-0.00775639j 0.000638686-0.00734331j 0.0016368-0.0137504j -0.0102125-0.00852459j 0.00170882+0.00647548j -0.00563307-0.0154122j -0.00846649-0.000599047j -0.0133178+0.000100727j -0.00388479+0.000694088j 0.00271788+0.00435196j 0.00489638+0.0197905j -0.0050606+0.00323746j -0.00344255-0.00839588j -0.0013502-0.00340061j -0.0181263-0.00647743j -0.0069431-0.00292978j 0.00545612+0.00130055j 0.0077698+0.0018003j 0.00526733+0.0142751j 0.000966334+0.0034864j -0.00412938-0.011016j -0.00617768+0.000534465j -0.00508097-0.00430626j -0.00330734-0.00487701j 0.00393092-0.000883451j 5.54876e-05+0.0101075j 0.0223255+0.0217739j -0.000440947-8.17042e-05j -0.0174617-0.00431016j -0.00699886-0.0119607j -0.00733362+0.0032053j 0.0171888+0.0216945j -0.0132637+0.00610305j -0.0017748+0.0144493j 0.0180522+0.000420257j 0.00465771-0.00525615j -0.0167816+0.0150918j -0.0118284+0.00217088j -0.00343987-0.0111251j -0.00806775+0.00867402j -0.00476608-0.0151863j 0.00380411+0.0145402j -0.00588083-0.0111568j -0.0017103+0.00250365j -0.00377115-0.0128294j 0.0007353+0.00329751j -0.00312796+0.00597504j -0.00949915+0.0156842j 0.00186267+0.00139282j 0.00498367-0.00587764j 0.00815613-0.0112985j -0.00725371+0.0102892j -0.025371-0.0136199j -0.000329033-0.00787213j -0.0202151-0.00965374j -0.006721+0.00557534j -0.0212646-0.00586578j -0.00409294+0.00863847j 0.0163624+0.000727873j 0.00358943-0.00886947j 0.00116418+0.0171552j 0.0115265+0.0157811j 0.00920638-0.00194075j -0.00641829+0.00158285j 0.0405569+0.0113149j 0.0138298+0.0223031j -0.0188392+0.00211023j 0.000806027-0.0276727j -0.0496425-0.0389159j 0.00518818-0.0229109j 
0.0910842+0.0669867j 0.00589048-0.0311793j 0.048316+0.0868864j -0.0301478-0.0451846j -0.00131342-0.0472972j 0.0530264-0.0217152j -0.0448786+0.0693149j -0.0339498+0.0503661j 0.08359+0.0490881j 0.0637607-0.00421461j 0.0631877+0.173679j 0.224923+0.0850318j -0.0915684+0.173739j 0.0344345+0.0688525j -0.0281131+0.0571331j -0.0398814+0.00541951j -0.0041565+0.0361201j -0.0142834-0.0801718j -0.00759407-0.0323358j 0.000348284+0.0474434j 0.0146+0.00201701j 0.0147885+0.0186923j -0.0170027+0.00685832j -0.0403157+0.0350318j 0.0528567+0.0430913j -0.0410569+0.000342525j -0.0430753+0.118979j -0.0794715-0.077762j 0.0181489+0.00981288j -0.00216152+0.0201308j 0.078772+0.0890107j -0.011892+0.0493299j 0.0251481-0.0309883j 0.0226126-0.0167883j -0.0195867-0.0278315j 0.023025+0.0408383j -0.0022737-0.00783963j 0.030958+0.023244j -0.0210984+0.0112672j -0.00321729+0.00685348j 0.0012034-0.0166877j 0.0194275+0.00239051j 0.010241+0.0207402j -0.0268954+0.00424549j -0.00869343-0.0184358j -0.00534657+0.0175266j 0.00195848+0.0115925j 0.0184993+0.00922954j 0.00287724-5.66808e-05j -0.0113532+0.00512317j -0.0107232+0.010886j -0.00349249+0.0128031j -0.0180693+0.018958j -0.00799556+0.0147283j 0.00561433-0.00932264j 0.00136798-0.0238652j -0.00836748+0.000681051j -0.0111007-0.00513879j 0.0210485+0.00668979j 0.0236932-0.00677033j -0.0101232-0.0114511j -0.00494548-0.00675408j 0.00898406-0.0102043j -0.0164679+0.0158604j -0.0020928+0.0210415j -0.00190229+0.00571768j 0.0196658-0.00552243j 0.00466867+0.0109997j -0.0205097-0.0137522j -6.37134e-05+0.00522768j 0.00933015-0.0120278j 0.00400833+0.0196265j 0.00357404-0.00417088j 0.0302701+0.00652371j 0.00486104+0.0281198j 0.0190756+0.0318704j 0.00971772+0.00327163j 0.0118065+0.0152313j 0.00668522+0.0118726j -0.0108126-0.0018871j -0.0107631-0.00771127j 0.0081307-0.0180043j 0.0151814+0.00970555j 0.0201931+0.00323672j -0.0164121-0.00281537j -0.0032476+0.00620276j 0.00888887+0.00425083j 0.00474282-0.00462142j -0.00911696-0.015887j 0.0146406+0.00557234j -0.0143214-0.0199211j 0.000911776+0.00112729j 0.0193488+0.00208687j -0.000897433+0.00288963j 0.00743825+0.000188011j -0.00411255-0.0126144j 0.00433879-0.010814j -0.00924738-0.0158533j -0.00450456-0.00320193j 0.00111813+0.00215729j -0.00206351+0.00762339j -0.000950008-0.00384267j 0.00399576+1.84592e-05j 0.0146107+0.00948817j -0.00270046+0.00292154j -0.00275772-0.00872401j 0.00478547+0.00570454j 0.00240351+0.000252994j -0.0089707-0.00952798j -0.000549505+0.00201881j 0.00045745+0.00598433j 0.00188834-0.00299252j -0.00623835-0.0146307j 0.00937361+0.0114629j -0.00483444+0.00460868j -0.0105748-0.00907712j -0.013164+0.0167699j -0.000694366-0.0014447j -0.0108852-0.0194009j 0.00312041-0.00778471j -0.00378945-0.00545298j -0.0173652-0.00351027j -0.00530619-0.0111647j -0.0221066-0.00670367j 0.00851767+0.0137008j -0.00486259-0.00157038j -0.00377445-0.00804165j -0.00627691-0.010586j 0.000541508-0.00253939j -0.0054288-0.0121829j 0.00446852-0.000684288j -0.00360701+0.00243608j 0.00136282+0.00470334j -0.00290314-0.0134107j 0.00252121+0.00715749j -0.00452394-0.00687959j 0.0011748+0.0082313j -0.00326283-0.0125769j 0.00342262+0.00532526j -0.000983601+0.0110462j 0.00580165+0.00603756j -0.0046563+0.00313286j 0.00523964-0.0229581j 0.0167648+0.0134889j 0.0114166-0.000887511j 0.00810969-0.0144272j -7.75443e-05-0.000396829j -0.0350483-0.000841537j -0.0094628+0.0238028j 0.000185054-0.00944511j -0.0100106+0.00298154j -0.00865118-0.00493199j 0.0176228+0.0207868j 0.00048724-0.0023865j 0.00650266+0.0172977j -0.0465997-0.00654755j -0.00824691-0.0304685j 0.0203602+0.00618797j 0.0100908-0.0217763j 0.0526114+0.0383096j 
0.000289744-0.00251605j -0.007212-0.0172211j -0.0659439-0.0202549j 0.0497446-0.0782152j 0.030428-0.00566282j 0.0479652-0.0122687j -0.0526361-0.0451666j -0.0697709-0.050658j 0.0239141-0.00106537j 0.000163306+0.00926749j 0.0629422+0.0302277j 0.0569046+0.0067177j -0.0222999+0.106831j -0.0154708-8.15744e-05j 0.00532755-0.016784j -0.00732192+0.0230071j -0.00142916-0.0215144j -0.00933627-0.0057253j -0.000885933-0.0185354j 0.0274279-0.0321214j -0.000895238-0.0277125j -0.000106999-0.026949j 0.0188636+0.018876j 0.0294472-0.0247285j 0.00928685-0.0358225j 0.01641+0.026367j 0.0252167+0.0104314j -0.0350966-0.00820218j 0.00887458-0.00846525j -0.000711709+0.0066049j 0.0139851-0.0118527j 0.0175372+0.0302784j 0.000860295-5.28807e-05j 0.00690027-0.0230059j -0.00183657-0.00328726j 0.00850678-0.00394386j 0.00855187-0.00705819j 0.00321732+0.00383399j -0.0146104-0.000375351j -0.00404265+0.00664982j 0.00101167-0.000111316j 0.00271644+0.00902112j 0.00854788-0.000717558j -0.00881597-0.00222113j -0.00346368-0.0156317j -0.00305734+0.00482967j -0.00355059+0.00026181j -0.00775457-0.0053493j 0.00149478-0.00181668j -0.00187713+0.00124605j -0.0054941-0.0100916j -0.00475659+0.00037526j -0.000845479-0.00382257j 0.00470739+0.00238508j 0.0069031-0.00150425j -0.00271604-0.0111959j -4.27006e-05-0.002516j -0.00824593-0.00487705j 0.0127306+0.000728943j 0.00931086+0.00166403j 0.00901843+0.00874468j 0.00265997+0.00778178j 0.00352889-0.00291132j -0.00783177+0.0176698j -0.00395329+0.0141369j 0.000217572-0.00690185j 0.00670427-0.00612091j -0.00751771+0.000973421j -0.0135921+0.0218396j 0.011873-0.0266549j 0.0048808+0.00448908j -0.00310293+0.00237221j 0.00721518+0.0100404j -4.60275e-05+0.00599967j 0.015084-0.00656717j -0.00230158-0.0035594j 0.00174077+0.0040191j -0.000825665+0.00486123j 0.00401635+0.00553363j 0.00185601+0.0118315j 0.00460417-0.000905702j -0.00466049+0.00471658j -0.00105356-0.000453917j 0.00119874+0.0281299j 0.000945402+0.0227569j -0.00138922-0.0169725j 0.00430407-0.00600644j 0.000203206+0.000662269j -0.00157675-0.00371045j 0.00298664-0.00797139j 9.88926e-05+0.00559063j 0.00280827+0.00681824j 0.00390113+0.00312186j -0.0014128-0.00375238j 0.00104613-0.00626627j 0.00176113-0.0112304j -0.00608354-0.00677754j -0.00214135+0.00595007j -0.00246159+0.00135611j -0.00191103+0.00122374j -0.00264686-0.01079j -0.000607642-0.00466472j -0.000915217-0.0160093j 0.00343237+0.00316472j -0.00335878+0.0099221j -0.00201368-0.00790946j 0.00167624-0.00156411j 0.00200978-0.00812246j -0.00160822+0.000764181j -0.000584965-0.00851888j 6.72974e-05+0.00951485j -0.00163504-0.0073473j -0.000907673+0.0083138j -0.000391408-0.00432225j 0.00711929+0.00641071j 0.0017485+0.00440349j 0.0111889+0.00747274j -0.00320622-0.0105575j -0.00756495+0.00405875j 0.00123146+0.0092613j 0.00115741+0.0205895j 0.00198086-0.0132717j -0.00358206+0.0087509j -0.00214925-0.00094157j 0.00672614+0.00529977j -0.000962848-0.00994715j -0.00931634-0.0014588j -0.00853032-0.00381603j 0.00561075+0.00973549j -0.0122089-0.00186599j 0.0158319+0.0146958j 0.00133003-0.00137564j 0.00248052+0.00389354j 0.00367562-0.00538796j 0.00347109+0.000860952j -0.00675728-0.000258534j 0.0119571+0.0230218j 0.00494393-0.00341622j 0.0101431+0.0146772j -0.0122759-0.0027251j 0.00458565-0.00231798j 0.00507797+0.0143846j -0.00680127-0.0168828j 0.00111497-8.31767e-05j -0.00112-0.00526199j 0.00522937+0.000216425j -0.00962337+0.00877693j -0.000256566+0.00719334j -0.00462118+0.00808472j -0.00465881-0.00642615j -0.00171387+0.0219637j 0.00315774+0.00528366j -0.000328064+0.00271793j 5.28573e-05+0.00232157j 0.0157834+0.00543158j -0.00531973-2.85218e-05j 0.00376248+0.00111996j 0.0074311-0.0157307j -0.00638173-0.011294j 0.00946578+0.00482176j 
-0.0382315+0.0105398j -0.0359118+0.0261882j -0.0621019-0.0879083j 0.11505-0.0493023j 0.0647296-0.00757808j -0.0449847+0.0358041j -0.147048+0.0977784j -0.161658+0.189645j -0.0560323-0.0325191j 0.0393276+0.00363394j -0.0332641-0.0555879j 0.139854-0.0276986j 0.0912026+0.0774516j -0.011299-0.047433j -0.0223683+0.00865363j -0.0179023-0.00897583j -0.028561-0.00189892j 0.000284961-0.0307587j -0.00909105+0.0105799j -0.0249801-0.0141479j -0.0240396+0.00581879j 0.00708996-0.00641486j -0.0162494+0.0295983j -0.0379365+0.0354801j -0.0090973+0.00471457j -0.0203292+0.00223078j -0.0207834+0.0735448j -0.0631595+0.0417654j 0.00958103-0.0226921j 0.0105532+0.00793129j -0.0150819-0.0105547j 0.00792836+0.00361755j 0.0245361-0.0151212j 0.0046528-0.0119986j -0.00641554-0.003859j -0.017228+0.00115898j -0.0162243+0.0146088j 0.0304306-0.010281j 0.0166053-0.00121058j 0.00628606+0.00802268j 0.00435946-0.00206599j 0.00176205-0.00459949j -0.0135034+0.00122803j 0.00124103+0.00243756j 0.00241317-0.00448732j 0.00514666+0.00486756j -0.00060027-0.00469936j 0.0113104-0.0126199j -0.00780591-0.000327841j 0.0146285+0.00229157j 0.00513647+0.00374836j -0.00293869+0.000869333j 0.0220366-0.00393972j 0.00530713+0.00299606j -0.0139778+0.0118786j 0.0109872-0.00233426j 0.00255455-0.000523368j 0.0188549-0.00129645j -0.0039512-0.00437155j -0.00557634+0.0101397j -0.00212051+0.0010913j -0.0034501-1.17831e-05j -0.0201088+0.0103474j 0.0175237+0.00309676j 0.01321+0.00598457j -0.00225206+0.00135327j -0.00604591-0.00425104j -0.00592062-0.00238881j -0.00887192-0.0112875j 0.0146116+0.0248687j -0.0127093-0.0140798j 0.000162668-0.0109298j 0.000473095+0.00971366j -0.00552593-0.0162697j 0.0064764-0.00906896j -0.00408014+0.00131397j -0.0199045+0.00531937j -0.00398873-0.000466191j 0.00362562-0.00218611j 0.00411485+0.00482071j -0.00441829-0.00074266j 0.0133116+0.000801281j 0.00197471-0.00395698j 0.0018091+0.00527791j -0.00135276+0.0176528j -0.00944716+0.00876182j 0.00847557-0.00604508j 0.000585948-0.00343279j 0.00364597-0.0029157j -0.00320537-0.0126817j -0.00454316+0.011624j -0.00546218+0.00702622j -0.00168765-0.0105898j -0.00486976+0.00363744j 0.00287236-0.0170322j -0.00504438-0.00259799j 0.00677164-0.0115224j 0.00344761+0.00140516j -0.00465035+0.00455372j 0.00142681-0.00230623j 0.00662996-0.0143808j -0.00145941-0.00166852j -0.000615267-0.00850995j 0.000753489-0.0102538j -0.00172601+0.00323925j 0.00204369+0.00248396j 0.0125702+0.000352618j 0.00137904-0.0106152j -0.000713143+0.00153427j -0.00415294-0.00124393j -0.00093207+0.00166638j 0.00599405-0.00416743j -0.00166017+0.00325034j -0.00528981+0.00504221j -0.00807099+0.0137656j 0.00119763+0.00203317j -0.00192181+0.0217042j 0.00710044+0.000682034j -0.00271688+0.00265454j -0.00424655-0.00697515j -0.000563236-0.00206243j 0.000429635+0.00259784j 0.00225845+0.00132709j -0.0129384+0.00534551j 0.00373663+0.0029429j -0.00934544+0.00132186j 0.00675113-0.0112511j -0.00184827-0.010824j -0.011151-0.00228674j 0.00187369-0.00912976j -0.00271866+0.00772345j -0.00713911-0.00346808j -0.00659815+0.0082175j -0.00576465-0.00627791j -0.00442995-0.00205169j 0.0132149-0.00245588j 0.0109807+0.00321888j -0.00797827+0.00752049j 0.00521405-0.00671175j 0.00620217-0.00282281j -0.00691069+0.00061462j -0.00203592+0.00212847j 0.00439081-0.00906412j 0.00762378-0.00251136j 0.000700988-0.00561822j 0.00449411-0.0180798j -0.0076479+0.0124411j -0.025081+0.0244798j -0.00557676+0.00429164j 0.0140982-0.00992088j 0.00196514-0.0174881j -0.00199679-0.00206622j 0.0130659+0.00801576j 0.00252087+0.00115051j 0.00166961-0.00408926j -0.00653977+0.0242785j -0.000379439-0.0108586j -0.00736192+0.00197219j -0.0122682-0.00984322j -0.00340338-0.0157734j 
