0.0159943+0.00955079j 0.01461-0.0058414j 0.00659602-0.00312476j -0.027958-0.00243931j 0.0183043+0.00398541j 0.0115291+0.0262693j 0.0135056+0.0181686j -0.0255279-0.0204502j -0.00378669-0.00708285j -0.00937504+0.0156807j 0.0396246+0.0158888j -0.000616679-0.000475052j -0.0161677+0.00851549j -0.00393688+0.0118384j -0.00428233-0.00687017j -0.0199911-0.00209037j 0.0212372+0.0290397j 0.0151946+0.0319765j 0.0123758-0.00264905j 0.0287175-0.0114335j 0.0416775+0.0217686j 0.082089+0.0386563j -0.0427706+0.101343j -0.0829758+0.033839j 0.0630292+0.091662j 0.0944299-0.0469861j -0.0263447-0.0226475j 0.0189452-0.00797595j -0.031373+0.0239123j 0.0082998+0.0305042j -0.0127718-0.0111792j 0.0031215+0.00243836j 0.00233348-0.000213709j -0.0136817-0.00889359j 0.0049307+0.00937892j -0.0025318-0.00606987j 0.00620909-0.00632947j -0.0158523-0.000811369j 0.00562401-0.00556007j 0.0174869-0.0526884j -0.00986862-0.00972256j -0.0311127+0.000939981j 0.00222243+0.00673819j -0.00196739+0.0171601j -0.0132669-0.0137037j 0.00278151-0.0164534j -0.0101617-0.00437678j 0.0161778-0.00539978j -0.00148499+0.011003j -0.00478964+0.00710737j -0.0186695+0.0116801j -0.00634978+0.0163253j -0.0239103+0.0023281j 0.0163967-0.00466826j 0.0102177+0.0131967j 0.015973-0.00747227j 0.0134664-0.000332795j -0.00350186-0.0135727j 0.00116528-0.016622j 0.0254379-0.0103541j -0.0073587-0.00524457j 0.00790529-0.00192453j -0.017341+0.00566751j -0.00587817-0.00743422j 0.0137862-0.00739509j 0.00168307-0.00996043j 0.00606468+0.0115179j -0.00203048-0.0109452j -0.00253832-0.00740579j -0.0152173+0.00158485j -0.0212392+0.00227541j -0.00490728-0.00383832j -0.00954079-0.00878854j 0.00836957-0.00574773j 0.00794995+0.00284166j 0.00136085-0.00111739j 0.0155274+0.0015592j -0.00388516-0.00275038j 0.00064512+0.0126197j 0.0138608+0.00035005j -0.012232-0.002506j -0.00282428+0.00806062j -0.00346452-0.00154003j 0.0119055-0.00942453j 0.000948295-0.00628461j 0.00676311-0.00112628j -0.00659708+0.000150697j 0.00286968+0.00118769j -0.00286269+0.0134573j -0.0042493+0.00233649j -0.000411811-0.00338026j 0.00853114-0.00792084j 0.0135945-0.00324048j -0.00155308+0.0154301j -0.000678191-0.005485j 0.00781341+0.0073196j 0.00255839+0.00113626j -0.00658017-0.00430192j -0.0100012+0.0145459j 0.0122632+0.00547453j -0.0348879+1.83057e-05j 0.0078138-0.000472891j 0.00131646-0.00388711j -0.0114168+0.00107293j -0.00228234+0.00094323j -0.0179545-0.00243501j 0.0153922+0.00674831j 0.0133694-0.0082968j -0.0043711+0.00789235j 0.00685854-0.000925654j -0.0112322-0.00111357j -0.005559+0.00633274j -0.00672162-0.00820542j 0.00601321-0.00215752j -0.0118821-0.00471447j -0.0063774+0.00341835j -0.00586-0.00236448j 0.00181633+0.00806234j 0.00198855-0.00457926j 0.0179108-0.00242378j 0.0112015-0.000691335j 0.0211898+0.000853945j -0.0114928+0.0114858j 0.00898344+0.0032702j 0.00262166-0.000722489j 0.0068874+0.00435316j -0.0094219-0.00386068j -0.00613061+0.00274971j -0.00163845+0.0025814j 0.00937277+0.00353833j 0.00623377+0.0163178j 0.0139876-0.00508776j 0.00503532-0.0200308j 0.0124908-0.00619742j 0.00538273-0.0197067j 0.0169259+0.00903239j 
0.015803-0.0021397j -0.0110103-0.0115794j -0.0170019+0.00263484j -0.0100462-0.00709347j 0.00939591+0.0117252j -0.0151627+0.000424009j -0.00693899+0.0243041j 0.00465811-0.0152851j -0.00257831-0.00194756j -0.0168687-0.0148668j -0.0120831+0.0200013j 0.0055216-0.000667186j -0.00988148-0.00170923j 0.00164112-0.00503769j 0.0310484-0.00551222j 0.00350907-0.00347529j -0.0211877-0.01769j -0.00158228-0.030528j -0.0141497+0.000888178j 0.0349081+0.0509046j 0.052617+0.00762945j -0.0440881+0.0495031j -0.12793-0.0049759j 0.0189058-0.099481j -0.0858089+0.0476185j 0.0541656+0.0650594j 0.00975284-0.0104151j -0.0184165+0.0348268j -0.00994315-0.0215171j -0.0171955-0.00211723j 0.0273822-0.0182966j -0.00114086-0.00215745j 0.0164257-0.00487028j 0.0139603-0.0181996j -0.0177227+0.0292336j 0.015853-0.00691579j -0.00294741-0.00557212j -0.0123207-0.00293736j 0.00526037-0.000440572j 0.0196888+0.0111506j 0.0236226-0.0209653j -0.00870449-0.0242593j 0.00548789+0.00572003j -0.00312618+0.0146858j -0.00917717+0.00545535j -0.00216435+0.00735912j -0.00470236-0.0302728j 0.00599269+0.00350241j 0.0013262+0.0295983j 0.00169318-0.00543247j 0.00993273+0.0281346j 0.00807493+0.00421057j -7.72767e-05+0.00304687j -0.0252771+0.000351897j -0.0144003+0.00208312j -0.0127036-0.0116752j 0.00863419+0.0227275j 0.0241054-0.00635196j 0.00596788-0.00177746j 0.0136438+0.00924797j 0.0151527-0.00152786j 0.00372582-0.00948023j 0.0119311-0.00743195j 0.00103262+0.00594305j 0.0144814+0.0088705j 0.0106625+0.00768479j -0.00123761-0.00253934j 0.0150095-0.00534649j 0.000112986-0.0024141j 0.00169956-0.00927585j -0.00762448-0.00447131j 0.0107294-0.00341215j 0.0135373-0.0113107j 0.00683507+0.00334418j 0.001767+0.00592528j -0.00257588+0.0100459j -0.00787649+0.0112418j -0.00682887+0.00979397j -0.00796742+0.0047495j 0.0105298-0.000231191j 0.00182021+0.00216623j 0.00741862-0.0115289j -0.00431479-0.0127039j 0.0100288+0.0045153j 0.00944897-0.00970461j 4.58113e-05-0.0078167j 0.00971871-0.011979j 0.00625467-0.00140632j -0.00395554-0.000920193j 0.00569316+0.00618642j 0.00158296+0.0025379j 0.0107313+0.00151522j -0.0156551-0.00761791j -0.00609603-0.00343716j 0.0070479-0.0133756j -0.00380791+0.00753842j -0.0129525-0.00826193j -0.000335714-7.22829e-05j -0.00844665+0.000976499j -0.00469597-0.00603857j 0.00806817-0.00378014j 0.00900675-0.0122731j 0.00574448-0.0114006j -0.00568587-0.00455217j -0.016302+0.00392494j 0.000991549-0.00853259j 0.0138109-0.0116472j 0.00568529+0.00406329j 0.00358225-0.00131435j -0.00948711+0.00488213j 0.0255309+0.00502501j -0.00942421-0.00547915j -0.000133664-0.00419934j 0.000243325-0.000490635j -0.015675+0.00509598j -0.0127929-0.00120079j -0.00424364-0.0151928j 0.00993317-0.00617607j -8.86993e-05-0.00986318j -0.016456-0.00652988j 0.0172202-0.00957717j 0.0106218-0.0122052j 0.00473301-0.00201198j 0.00309914+0.00258441j -0.0108009-0.0147229j -0.001424-0.00919452j 0.00286935+0.000744602j -0.00650252+0.0110068j -0.0135287-0.000470112j 0.00763867-0.00857623j -0.0144056+0.00421255j 0.00562494+0.0121013j -0.0226156+0.00783975j -0.00163834-0.0230979j 0.0169971+0.00681975j -0.00772782+0.0158294j 
0.012832+0.00207118j 0.00278412-0.00837816j -0.00199097+0.000423589j -0.0126216-0.00729015j 0.00230456+0.01262j 0.00887676+0.00881807j 0.00486616+0.0134352j -0.0219431-0.00914207j -0.0138147-0.00180703j -0.0283238+0.00600203j -0.00587089+0.00578444j -0.0267656-0.00361385j 0.0128101+0.0104079j 0.0235808-0.0010194j 0.0255251-0.00563975j 0.0381086+0.00146134j 0.000702877+0.00648149j -0.0460782-0.00907248j -0.0259473+0.00820252j -0.0464546+0.00240492j 0.0396862+0.00530934j -0.0118617+0.0427809j -0.000614735+0.00880049j -0.0361269+0.0316411j 0.00759089+0.0348142j 0.0421064-0.00894062j -0.00975688-0.00763773j -0.00549217+0.013389j -0.0089593-0.00383061j 0.00704746+0.00154458j -0.00121442+0.0083781j -0.00483284+0.0134735j -0.0029975+0.02268j 0.00102082-0.00742444j -0.00108877+0.0195109j -0.00674067+0.0248352j -0.00542474-0.011175j -0.00551706+0.0195943j 0.0122393-0.0159195j 0.00883182+0.0235554j 0.00364033-0.0188825j -0.0142559+0.00872175j -0.000582565+0.00608186j 0.00711792-0.0291532j -0.00152891+0.00783146j -0.00299855-0.0180306j -0.011591+0.0304659j 0.00482574-0.0115334j 0.00167319-0.000401832j -0.00532465-0.0162391j -0.00534362+0.00236049j -0.00780697-0.00901215j -0.00994017+0.00607445j 0.00879991+0.011727j -0.00143946-0.0130928j 0.0128274-0.000148148j -0.00666274-0.00590259j -0.00351864-0.010879j 0.00410567-0.00457389j 0.00790202-0.00412429j -0.000310609-0.00538918j 0.00061818-0.0088664j -0.0046171-0.00106511j -0.00233266+0.00284912j 0.0117509+0.00473608j -0.00639783+0.00194473j 0.00688564+0.00122689j 0.00361439+4.07515e-05j -0.00447845-0.00677166j 0.00153423-3.30478e-05j -0.0242136+0.00350406j -0.00333591-0.0121003j 0.0016079+0.00207279j -0.0108471-0.0107081j 0.00678671+0.00909999j -0.0120962-0.00484192j 0.00711122-0.0161389j 0.00578632-0.00357395j -0.00379188+0.00183377j 0.0130089+0.00953261j 0.00237531+0.00767699j 0.00733571-0.0138248j 0.0139401+0.00350137j -0.00245328+0.0177134j -0.00126385-0.000846426j 0.0152021-0.0147765j -0.0133698-0.0171062j 0.0142096-0.0015024j -0.00254435-0.0177406j 0.00910638+0.00505658j 0.00426002-0.014199j 0.0202345+0.000157168j -0.00127557+0.0171815j -0.0111183-0.0182266j 0.0098771+0.0129722j 0.0029863-0.000724794j -0.0206449+0.00977223j -0.00532722+0.0149532j -0.00246004-0.00701476j -0.0166298+0.0109485j 0.00783688+0.0125124j 0.00409814-0.0165382j 0.00956382+0.00444779j 0.00429092+0.00997485j 0.000861448+0.0110898j 0.0124085-0.00403827j -0.0143694-0.0060478j 0.00507493+0.0155729j 0.00633473-0.0029393j -0.014676+0.00211081j -0.0137169+0.00281209j 0.00216877-0.000628157j 0.00141023+0.00752604j -0.0101007+0.00287995j -0.0109839+0.00382703j 0.00459553+0.000728756j 0.0140301+0.00585698j -0.00249071-0.00276542j 0.00912676+0.00322331j -0.00544553+0.00769379j 0.000840939-9.32446e-05j -0.00524706-0.00552305j -0.00187123+0.00245086j -0.00518709+0.00884343j 0.0111324-0.000203865j -0.00113669-0.00393241j -0.00818911+0.0109075j 0.00635728+0.0008169j 0.000363128+0.00215705j -0.00384677+0.00265172j -0.00110818+0.00853421j 0.00604706+0.000182794j -0.00334655-0.000891551j -0.00110706-0.00501266j 0.00205432-0.00677028j 0.00354751+0.0060285j 
0.00162357+0.00135899j 0.00187708-0.000611792j -0.00660356-0.00155818j -0.0010638+0.0062017j -0.000569805-0.00224192j 0.00132662+0.000440836j 0.0123744+0.00432216j 0.0140461-0.00403034j -0.0132917-0.00776779j -0.0228575-0.000259727j -0.00670711+0.00505689j -0.0419825-0.0142094j 0.0102201+0.0107964j 0.0272416-0.00152856j 0.000339593-0.0173606j -0.0242906+0.0012815j -0.0655063+0.00224607j 0.0339564-0.00292017j 0.0408632-0.0124406j -0.00798932+0.0229823j -0.0359807+0.00655356j 0.0529532-0.0233931j -0.0122708+0.0229181j -0.00269107-0.00498469j -0.00582679+0.0119919j 0.00799438+0.00393945j 0.0124344-0.0155519j 0.00969141+0.00403615j -0.00555644+0.00296489j 0.00291942-0.0153284j -0.00356369+0.0170133j 0.0269584-0.0357183j -0.00185032-0.00138441j 0.00266487-0.00747226j 0.00152332+0.00850352j -0.00375265+0.0179542j -0.00364924-0.00455924j 0.00838714+0.00503426j -0.00469811+0.0241374j -0.00136221+0.00089575j -0.000836684-0.00801578j -0.00319672+0.00624857j 0.0021962-0.0517797j -0.0022652+0.00200027j -0.00551712+0.0161902j -0.00242174-0.0197355j 0.0046568+0.00739407j 0.011998+0.0126346j -2.03784e-05-0.00074122j -0.00646568-0.00633916j -0.00922684-0.0275245j 0.00689367+0.0126328j -0.00099776-0.00951934j -0.0101332-0.0142901j 0.00128486-0.00358571j 0.000520259-0.00655006j 0.00072331+0.00182211j 0.000171955-0.00864414j 0.00837296+0.00512825j -0.000141017+0.00348915j -0.00847967-0.00827914j -0.0052849+0.00590556j -0.00272877-0.00232518j -0.00226401-0.00614193j 0.00177066-0.00850253j 0.00761835+0.00875364j -0.000228649+0.00426236j -0.00461289-0.000862486j 0.00946948+0.0097857j -0.00306856+0.00632709j -0.0227217-0.00364544j -0.00234141+0.0106207j 0.0177365-0.00772676j -0.00479418-0.00307828j 0.00772084-0.0052368j 0.000494895-0.0103281j 0.00166037-0.0104055j 0.010286-0.00270662j 0.00398506+0.00834482j 0.00669185+0.00937249j -0.000868282+0.00268659j 0.00924665-0.0151044j 0.00486674+0.00242965j -0.00300761+0.0152644j -0.00356529-0.00523173j -0.00223733-0.015743j -0.00885351-0.000856829j 0.00791734+0.00526864j -0.00897343+0.00095996j 0.00401064+0.00212123j -0.00801789+0.00666866j -0.00686018+0.00932128j -0.0109984+0.0184142j 0.00129253+0.00453209j -0.002058-0.014437j -0.0190252-0.0134871j -0.000991122+0.00126631j -0.00259189-0.00752186j -0.00558904-0.00340344j -0.00450343-0.00155747j 0.00504221+0.00579734j 0.000400403+0.00513012j -0.00164998-0.00390151j 0.000346311+0.00886962j 0.00177555+0.00355194j 0.000404031-0.00987836j -0.00135428+0.00127458j -0.00245806-0.00633952j -0.00640754-0.00640231j -0.000339229-0.0122044j -0.00262879+0.00454848j 0.00236271+0.00855002j 0.00916914-0.00207003j -0.000193194-0.00736207j 0.00247237-0.00254759j -0.016306+0.00476283j -0.00142746-0.00750717j 0.0108771+0.0132611j 0.00228384+0.00574629j 0.00697005+0.00197858j -0.012076+0.00415507j -0.00286614+0.0032109j -0.0060659+0.0104743j 0.00115205-0.0069429j -0.00809535-0.00335202j 0.00127883+0.00292616j -0.000420087-0.00787193j -0.0114163+0.000644409j 0.0123538-0.00369181j 0.00389115-0.00344369j 0.00132181-6.71842e-05j 0.00144872+0.000972281j -0.000304446-0.00424034j 0.00570102-0.00210671j 0.00132505-0.0010647j 0.00230816+0.000918398j 
0.0149391-0.00635743j -0.00911063-0.0113961j 0.00300614+0.00510863j -0.00355923-0.0181216j 0.0140227+0.0197261j 0.00607125-0.00340156j -0.000167414+0.0175287j -0.0177791+0.00241881j 0.0411432+0.000216409j 0.0159232-0.000108581j -0.0016222+0.00124608j 0.013515-0.0145577j -0.00875771-0.0182471j 0.00807643+0.00891695j -0.0215958-0.013526j -0.0396296-0.0102698j -0.0529487+0.0119268j 0.0108215-0.0316514j -0.0180319+0.00365387j -0.0266055-0.0019173j 0.0190557+0.0135928j -0.0408785+0.0394284j -0.0231829-0.00721685j -0.021263+0.00077735j -0.0204443+0.0223182j 0.0330189+0.0137404j -0.0255534+0.0204843j -0.0119882+0.00299209j 0.0113012-0.0235349j -0.00272979+0.00367614j 0.0182682-0.024205j -0.00201489-0.0295583j 0.00667159-0.00706768j 0.00528281+0.00618039j 0.00831809-0.0412072j -0.00102683+0.0211015j -0.00400085+0.00940164j -0.0115265-0.0131165j 0.00246493-0.00886341j 0.0197004+0.005268j 0.0213369-0.00466927j 0.000425167-0.0192235j 0.00481682-0.0315198j -0.00334146-0.0153426j -0.00732629+0.016862j 9.80449e-05+0.0103601j 0.00419832+0.0349614j 0.00339494+0.0231016j -0.00972947-0.0148335j -0.00325715+0.00562265j 0.000410211-0.00332086j 0.00167437-0.00172614j -0.00307005+0.0166964j -0.00120311+0.0069184j -0.000383679-0.00685766j 0.00706981+0.00764464j -0.00303486+0.00124315j -0.000313405-0.0046083j -0.00600318-0.0118435j 0.0063092-0.0118669j 0.0117605+0.00967157j 0.0103435-0.0132288j 0.00143283-0.00859334j -0.0118966-0.00686809j 0.00896966+0.0115499j 0.0112129+0.00852345j 0.0100801-0.0159157j -0.00157118-0.00130404j 0.0103145+0.0127087j -0.006967-0.00103429j 0.00251029-0.000942684j 0.00754911-0.00314464j -0.00172045-0.00406309j 0.0127278-0.00276296j 0.00620836-0.00984086j -0.00427839-0.00222019j -0.00494687+0.0183197j 0.00784053+0.0123968j -0.00714285-0.0101266j -0.0126469-0.00538147j -0.014817-0.00716623j -0.00547808+0.00605872j -0.00856649+0.0206374j 0.00267116-0.0122461j 0.00948254+0.00350251j -0.00538868+0.00880553j 0.0131366+0.00780904j -0.00198932+0.0107823j -0.00410751+0.0085534j -0.0137448-0.00215841j 0.00394031+0.00504222j -0.00149979-0.00402458j 0.00129089-0.00307328j -0.000389669-0.00172579j 0.00424817-0.0190528j -0.0004658+0.00249073j 0.0030404+0.00179403j -0.00420056+0.00535001j -0.00583513+0.00160497j -0.00676872+0.00479683j 0.0039199+0.00502893j 0.00535475+0.0102399j -0.000656165+0.00330588j -0.00427658+0.0144469j -0.0193836+0.00214103j -0.00446771-0.00101577j -0.00188365-0.00442202j 0.00246153+0.000630887j -0.0100242-0.0125274j -0.00150082-0.00766633j -0.00559815+0.00153151j -0.00321518+0.00522479j 0.0017082+0.00193714j -0.0052008-0.00247544j 0.00796331+0.00521848j -0.00944079+0.00526263j 0.00502321-0.00853361j 0.00495179-0.00786272j 0.00567148+0.00175688j 0.00391982+0.00306096j -0.00373469-0.00133417j 0.000697871-0.0114095j -0.00537743-0.00558313j -0.00101646+0.0100899j 0.00810302+0.00288847j 0.00434932-0.00791021j 0.00495562+0.0138208j 0.00766398-0.000200718j -0.00456536+0.00199624j -0.00683207+0.0040087j -0.00606001+0.00541407j 0.00265839+0.00390149j -0.00651097+0.00780492j -0.00931023-0.00751484j 0.00476917-0.000435707j -0.002236+0.00783759j 
0.00617501-0.0057143j -0.00715253-0.00446104j 0.00206287+0.00750904j 0.00707044-0.00589526j 0.00398022+0.00734559j -0.0248808-0.024148j 0.00603434+0.00461609j 0.00486769+0.0045846j 0.0127835-0.0183223j 0.040123+0.00829949j 0.0455186+0.0118191j 0.0176591-0.00714629j 0.00411521+0.001656j -0.0278588+0.000321719j 0.00835985+0.00431198j 0.060051+0.00815807j -0.0119872-0.0178383j -0.0242483-0.00537539j 0.0142837-0.00327031j -0.0576855+0.0336484j -0.0183628+0.0179428j 0.000392475+0.0114293j -0.0221514+0.00449549j -0.0123041+0.000632959j -0.0235147+0.00112955j -0.00229491+0.0214725j 0.0038695+0.00665299j 0.00928518+0.000644495j -0.0144807+0.0227317j 0.0182222-0.0213416j 0.00136071-0.00673347j -0.00606922-0.00877302j -0.000509282+0.00199285j 0.0134925-0.0142072j -0.00305549-0.0137322j 0.0105476-0.00389679j 0.00159616+0.0295829j 0.00255438+0.000127653j 0.00796434-0.0321192j 0.011384+0.00146833j 0.00853401+0.00672413j 0.0056456-0.0133477j 0.00661704+0.0105016j 0.00521116+0.00742473j -0.000741739+0.00646504j 0.00671838-0.0275778j -0.00624195-0.00500635j -0.00118597-0.0184035j 0.00628793+0.00659255j -0.014942-0.010084j -0.00647919-0.0161509j 0.00896815+0.0111912j 0.00167795+0.0145704j -0.00163981-0.00765535j 0.00901165-0.00109391j 0.00776806+0.0156557j -0.00322079+0.00308594j 0.00996013-0.00510082j -0.00457028+0.00819675j 0.00469874-0.000205144j -0.00612153-0.0120176j -0.00205971+0.00602066j 0.0197267+0.00895182j -0.00378146-0.00280842j 0.000574521+0.00821673j 0.012582+0.0130555j -0.00586301+0.00538033j 0.00526684-0.0106377j -0.00832982+0.00302967j -0.00658854+0.0154749j 0.00288109-0.00083697j 0.00197762+0.003428j -0.0134207-0.000840174j 0.0181273-0.004575j 0.00394567+0.00250356j -0.00244853+0.00174695j -0.00655298+0.0133036j 0.00186593-0.000936471j -0.00206529-0.0147173j -0.00993506-0.00514973j -0.00276396-0.00626793j -0.00566752+0.0104969j 0.00207351+0.00383159j 0.000781564-0.0176309j 0.00242183-0.000413569j 0.00188339+0.00725034j 0.00917534+0.00198012j 0.00160836-0.012j -0.00140874-0.00235019j 0.000264259+0.00683003j 0.00222902+0.00412627j -0.0140104+0.00624729j 0.00446328+0.000785239j 0.000986131+0.0137583j -0.00456006-2.48319e-05j -0.00747688-0.00142208j -0.00180784-0.00324934j 0.00501272-0.00599783j 0.0080008-0.00306767j 0.00286557+0.00531405j -0.00852738+0.00237469j 0.00049715-0.0188002j -0.00126488+0.00483433j 0.000507386-0.00163721j 0.000919016+0.000346624j 0.00544273-0.00823293j 0.00385972+0.00348662j 0.00683568+0.00629895j 0.0139307+0.00741872j -0.0121563-0.00171734j 0.00678514+1.6904e-05j 0.0100521+3.35091e-05j 0.00551457+0.00303246j -0.00752056-0.0088579j -0.0067728-0.00359002j -0.00278351-0.00228399j 0.00339972+0.000320105j 0.00713739+0.014401j -0.00325273+0.00900513j -0.00518974+0.0102895j 0.00404427+0.0019628j -0.00782598-0.00411403j 0.00249065+0.00931895j 0.0105347-0.000966249j -0.00191886-0.000618001j -0.00159024-0.00344572j -0.00771524+0.00574268j -0.0084164-0.000470002j 0.0127469-0.00484057j -0.0039317-0.00205893j -0.00222292+0.00131976j 0.00139716+0.00243571j -0.00529307+0.00389529j -0.00362317-0.00478463j 0.00224464+0.000950702j -0.00283373+0.00351431j 
0.000513303-0.00968361j -0.012092+0.000600028j 0.0165252-0.00337144j -0.0167326-0.032118j -0.0171593-0.0244859j 0.00378198-0.0067664j -0.00787677+0.0049207j 0.0275702+0.00830808j -0.0370827-0.0107787j -0.00834449-0.00746416j 0.0286239-0.00768242j -0.0216245+0.0133487j 0.0213164-0.0197941j -0.0187414-0.011346j -0.0404176+0.0103862j -0.00249025-0.00293434j -0.0059074-0.0177097j 0.051422-0.0238448j -3.20268e-05-0.00422047j -0.0312013-0.00302935j -0.0235123+0.0185289j -0.0473911+0.0105674j -0.0084-0.0148941j 0.00757615-0.00136545j 0.00377345-0.00520057j 0.0213135-0.00802661j 0.0114142-0.00981968j -0.00172775+0.000575115j 0.00658837-0.0090743j -0.0023134+0.000783024j -0.0119035+0.00630959j -0.00341441+0.011545j -0.0168045-0.0047551j 0.015566+0.0095616j -0.0111918+0.0356403j -0.000822313-0.0314088j -0.00933145-0.017029j -0.0058422-0.00290808j 0.00682075-0.0248714j 0.00701516+0.0022711j 0.000473219+0.0218258j 0.02195-0.00467257j 0.00560862-0.00444973j 0.00928008+0.0185344j 0.00105689+0.0192383j 0.00415898-0.00110096j 0.000913223+0.0117637j 0.00531153+0.00769978j 0.00295378+0.0018688j -0.013498+0.00162876j 0.00870128+0.00916966j -0.00117636+0.0331985j -0.0168082+0.00215808j -0.00081143+0.0236644j -0.00303518+0.00444958j -0.00395417-0.00375653j -0.00422311-0.00634996j -0.00903199+0.00666864j 0.00122139-0.00799501j 0.00624834-0.00853664j 0.00115665-7.68565e-05j 0.000754553+0.00515533j 0.0106161-0.00515346j -0.00768234+0.00800172j 0.00177278-0.00069173j 0.00193608+0.00365832j -0.00942209-0.000550015j -0.00403391-0.000467176j -0.0053853+0.00847036j 0.00314837-0.00165872j -0.00285398-0.00502246j 0.00477181+0.00538162j 0.0116819+0.00222449j -0.0100508+0.00437408j -0.00336839+0.00756529j -0.00537217+0.00459514j 0.0094074-0.0113597j -0.00147154-0.000571175j 0.00933597+0.00176173j -0.00102532+0.00379171j 0.0121257+0.0022299j -0.00222422-0.00728297j -0.00669705-0.000482047j 0.00339804+0.0105858j -0.00322535-0.0079127j 0.000516047+0.0219758j 0.0106113-0.00857864j -0.00768332-0.00689661j 0.00332096+0.00759804j 0.00730496-0.0142384j 0.00584306-0.00868107j -0.00104737+0.0122683j -0.00095079-0.0079987j 0.00170495-0.00427179j 0.00876601+0.0022844j 0.00302972-0.00269073j 0.0150197+0.0107257j 0.00690948+0.00100003j 0.00442534+0.00880666j -0.00695726+0.00439154j 0.0127743-0.00207397j -0.00276892+0.000683208j -0.00425349+0.00206858j 0.00859877+0.00228549j 0.00474641-0.00656351j -0.00231817-0.00460857j -0.00183186+0.0064294j 0.00167081-0.00448686j 0.00200271+0.00782068j -0.00159633-0.00151383j -0.00290252-0.00045436j 0.00199901+0.00196006j -0.0027645-0.00780781j -0.00509698-0.0113175j 0.000249557-0.000555932j -0.00969375-0.00254301j -0.0026745-0.0163061j 0.00242699+0.00290637j -0.00867773+0.00164031j -0.0066472-0.000561906j -0.0015543-0.00336666j 0.00348156-0.0103795j 0.00286345-0.00423615j 0.0111188+0.00147344j 0.00271473+0.00889656j 0.00883677-0.00546774j 0.0120303+0.0104859j -0.00405323-0.00336635j -0.00227702-0.00120675j -0.0091225+0.00505481j -0.00308571+0.00131357j -0.000610123+0.00227104j 0.000359049+0.00856527j -0.0117688-0.000508405j -0.00127255+0.00230645j -0.00394728+0.00254684j 
