-0.0375595-0j -0.0464775-0j -0.0271119-0j -0.00469199-0j -0.00547398-0j -0.00335212-0j -0.00478974-0j -0.00197567-0j -0.00296561-0j -0.000428049-0j -0.00335001-0j -0.000483533-0j -0.00273527-0j -0.000394803-0j -0.00276362-0j -0.00239336-0j -0.000398894-0j -0.000345452-0j -0.00197442-0j -0.000284984-0j -0.000630838-0j -9.10537e-05-0j -0.00220905-0j -0.000390508-0j -3.25423e-05-0j -0.00244497-0j -0.000432213-0j -0.00193292-0j -3.60178e-05-0j -0.00128861-0j -0.00195295-0j -0.000341694-0j -0.000227796-0j -0.00225507-0j -2.84745e-05-0j -0.000345235-0j -0.000797287-0j -1.8983e-05-0j -0.00131546-0j -2.87696e-05-0j -0.000398643-0j -0.00139525-0j -0.000140942-0j -3.32203e-05-0j -0.000232542-0j -0.000813897-0j -1.17451e-05-0j -0.000246648-0j -1.93785e-05-0j -0.000212325-0j -0.000143878-0j -2.0554e-05-0j -1.19898e-05-0j -3.75341e-05-0j -3.12784e-06-0j -0.00177006-0j -0.000295011-0j -0.000180656-0j -3.68763e-05-0j -0.0019317-0j -2.17296e-06-0j -0.00032195-0j -0.00149629-0j -0.000197153-0j -0.0015118-0j -4.02438e-05-0j -0.00136592-0j -2.37139e-06-0j -0.000249382-0j -0.00169024-0j -0.000152714-0j -0.000251966-0j -0.000227653-0j -0.00112683-0j -0.000985973-0j -0.000154297-0j -3.11727e-05-0j -0.000139409-0j -0.00097586-0j -3.14957e-05-0j -1.83687e-06-0j -2.84566e-05-0j -0.000281706-0j -0.00139438-0j -1.8559e-06-0j -0.000187804-0j -0.000172509-0j -0.000697188-0j -1.67682e-06-0j -0.000164329-0j -0.000575151-0j -0.000115006-0j -0.000162643-0j -0.00010063-0j -3.52133e-05-0j -0.000704413-0j -9.95983e-05-0j -0.000232396-0j -2.34755e-05-0j -2.07496e-06-0j -2.05411e-05-0j -0.000318288-0j -0.000116198-0j -2.03304e-05-0j -0.000142313-0j -9.58584e-05-0j -1.38331e-06-0j -1.2104e-06-0j -7.01758e-05-0j -7.11564e-05-0j -0.000117402-0j -2.90495e-05-0j -5.87011e-05-0j -1.19798e-06-0j -1.45247e-05-0j -7.18938e-05-0j -1.71176e-06-0j -5.30479e-05-0j -1.19823e-05-0j -3.24851e-05-0j -1.46753e-05-0j -8.55879e-07-0j -1.1696e-05-0j -7.06064e-07-0j -6.63099e-06-0j -7.16229e-06-0j -8.64748e-07-0j -3.90735e-07-0j -1.462e-06-0j -8.61489e-08-0j 
0.00606114-0j 0.00750027-0j 0.00437516-0j -0.0356097-0j -0.0415446-0j -0.0254408-0j -0.0363515-0j -0.0149942-0j 0.000478573-0j -0.0065664-0j 0.000540606-0j -0.00741753-0j 0.000441403-0j -0.00605639-0j 0.000445977-0j 0.000386227-0j -0.00611915-0j -0.00529934-0j 0.000318621-0j -0.00437173-0j 0.000101801-0j -0.00139679-0j 0.000356483-0j -0.00296374-0j -0.000751439-0j 0.000394555-0j -0.00328026-0j 0.000311923-0j -0.000831691-0j 0.000207949-0j 0.000315155-0j -0.00259328-0j -0.00172885-0j 0.00036391-0j -0.000657509-0j -0.00262015-0j 0.000128662-0j -0.000438339-0j 0.000212281-0j -0.000664323-0j -0.00302549-0j 0.000225158-0j -0.00106967-0j -0.000767094-0j -0.00176487-0j 0.000131342-0j -0.000271209-0j -0.00187193-0j -0.000447472-0j 3.42638e-05-0j -0.00109196-0j -0.000474615-0j -0.000276859-0j -0.000284864-0j -7.22255e-05-0j -0.0546958-0j -0.00223897-0j 2.91533e-05-0j -0.000565694-0j -0.0596905-0j -6.70184e-05-0j -0.00244343-0j -0.046236-0j 3.18155e-05-0j -0.0467152-0j -0.000617351-0j -0.0422075-0j -7.31382e-05-0j -0.00189267-0j -0.0522292-0j 2.46442e-05-0j -0.00191229-0j -0.00172776-0j -0.0348194-0j -0.030467-0j 2.48996e-05-0j -0.000478198-0j 2.2497e-05-0j -0.0301545-0j -0.000483154-0j -5.66526e-05-0j -0.000436533-0j -0.002138-0j -0.0430869-0j -5.72397e-05-0j -0.00142533-0j 2.78386e-05-0j -0.0215434-0j -5.17166e-05-0j -0.00124717-0j -0.0177724-0j 1.8559e-05-0j -0.00123437-0j 1.62392e-05-0j -0.000540183-0j -0.0217667-0j 1.60726e-05-0j -0.00176376-0j -0.000360122-0j -6.3996e-05-0j -0.000315106-0j -0.00983523-0j -0.00088188-0j -0.000311875-0j 2.29656e-05-0j -0.000727514-0j -4.2664e-05-0j -3.7331e-05-0j -0.00216846-0j 1.14828e-05-0j -0.000891019-0j -0.000445628-0j 9.47284e-06-0j -3.69481e-05-0j -0.000222814-0j 1.16018e-05-0j -5.2794e-05-0j -0.000402605-0j -0.000183812-0j 5.24226e-06-0j -0.000225123-0j -2.6397e-05-0j -8.87661e-05-0j -2.17764e-05-0j -0.000101721-0j 1.15581e-06-0j -2.66705e-05-0j -1.2051e-05-0j -2.24275e-05-0j -2.657e-06-0j 
0.0049489-0j 0.00612395-0j 0.0035723-0j 0.000618224-0j 0.000721261-0j 0.00044168-0j 0.000631103-0j 0.000260317-0j -0.0371687-0j 5.64004e-05-0j -0.0419866-0j 6.3711e-05-0j -0.0342819-0j 5.20198e-05-0j -0.0346371-0j -0.0299966-0j 5.25589e-05-0j 4.55173e-05-0j -0.024746-0j 3.75499e-05-0j -0.00790646-0j 1.19974e-05-0j -0.0417017-0j -0.00489433-0j 4.28783e-06-0j -0.0461553-0j -0.00541704-0j -0.036489-0j 4.74576e-06-0j -0.024326-0j -0.0368671-0j -0.00428254-0j -0.00285503-0j -0.0425705-0j 3.75185e-06-0j -0.00432692-0j -0.0150509-0j 2.50123e-06-0j -0.0248328-0j 3.79073e-06-0j -0.0049963-0j -0.0263392-0j -0.00176646-0j 4.37716e-06-0j -0.00291451-0j -0.0153645-0j 1.54756e-06-0j -0.0030913-0j 2.55334e-06-0j -0.00400821-0j -0.00180326-0j 2.70823e-06-0j 1.5798e-06-0j -0.000470425-0j 4.1213e-07-0j 0.000233227-0j -0.00556913-0j -0.00455223-0j -0.000462181-0j 0.000254524-0j 2.86313e-07-0j -0.00607768-0j 0.000197153-0j -0.00496793-0j 0.000199197-0j -0.000504386-0j 0.000179976-0j 3.12458e-07-0j -0.00470775-0j 0.000222708-0j -0.00384814-0j -0.00475654-0j -0.00429757-0j 0.000148472-0j 0.000129913-0j -0.00388802-0j -0.000390695-0j -0.00351285-0j 0.000128581-0j -0.000394744-0j 2.42029e-07-0j -0.000356654-0j -0.00531797-0j 0.000183725-0j 2.44537e-07-0j -0.00354531-0j -0.00434694-0j 9.18626e-05-0j 2.20941e-07-0j -0.00310215-0j 7.57828e-05-0j -0.00289796-0j -0.00307033-0j -0.00253571-0j -0.000441337-0j 9.28145e-05-0j -0.0025097-0j -0.0043871-0j -0.000294225-0j 2.73401e-07-0j -0.000257447-0j 4.19381e-05-0j -0.00219355-0j -0.000254806-0j -0.00358604-0j -0.00180959-0j 1.82267e-07-0j 1.59484e-07-0j 9.24648e-06-0j -0.00179302-0j -0.00221628-0j -0.000364085-0j -0.00147917-0j 1.57848e-07-0j -0.000182042-0j -0.0018116-0j 2.25544e-07-0j -0.00100142-0j -0.000150177-0j -0.000818568-0j -0.000183929-0j 1.12772e-07-0j -0.000220793-0j 9.30321e-08-0j -8.31079e-05-0j -0.000180477-0j 1.13941e-07-0j 5.14838e-08-0j -1.83236e-05-0j 1.13511e-08-0j 
-0.000714312-0j -0.000883916-0j -0.000515618-0j 0.00848251-0j 0.00989626-0j 0.0060602-0j 0.00865923-0j 0.00357175-0j -5.64004e-05-0j -0.0360036-0j -6.3711e-05-0j -0.0406704-0j -5.20198e-05-0j -0.0332073-0j -5.25589e-05-0j -4.55173e-05-0j -0.0335514-0j -0.0290564-0j -3.75499e-05-0j -0.0239703-0j -1.19974e-05-0j -0.00765862-0j 0.00601912-0j 0.000705988-0j -0.00838862-0j 0.00666195-0j 0.000781386-0j 0.00526673-0j -0.0092845-0j 0.00351116-0j 0.00532131-0j 0.000617739-0j 0.000411826-0j 0.00614452-0j -0.00734004-0j 0.000624141-0j 0.00217242-0j -0.00489336-0j 0.00358431-0j -0.00741611-0j 0.000720696-0j 0.00380173-0j 0.000254805-0j -0.00856339-0j 0.000420406-0j 0.00221768-0j -0.00302761-0j 0.000445908-0j -0.00499531-0j 0.000578535-0j 0.000260113-0j -0.00529832-0j -0.00309069-0j 6.78569e-05-0j -0.000806282-0j -3.36633e-05-0j -0.0764127-0j -3.43575e-06-0j -0.00310171-0j -3.67374e-05-0j -0.00112817-0j -0.0833905-0j -2.84566e-05-0j -3.74949e-06-0j -2.87515e-05-0j -0.00338495-0j -2.59772e-05-0j -0.00123119-0j -0.064594-0j -3.21452e-05-0j -2.90434e-06-0j -0.0652634-0j -0.058966-0j -2.14301e-05-0j -1.87514e-05-0j -2.93444e-06-0j -0.00262197-0j -2.65129e-06-0j -1.8559e-05-0j -0.00264914-0j -0.000953677-0j -0.00239352-0j -0.0729667-0j -2.65184e-05-0j -0.00096356-0j -0.0486445-0j -3.28081e-06-0j -1.32592e-05-0j -0.000870584-0j -0.0425639-0j -1.09383e-05-0j -2.1872e-06-0j -0.0421273-0j -1.9138e-06-0j -0.00296183-0j -1.33966e-05-0j -1.89417e-06-0j -0.0601944-0j -0.00197455-0j -0.00107729-0j -0.00172773-0j -6.05324e-06-0j -0.0300972-0j -0.00171001-0j -2.70653e-06-0j -0.0248289-0j -0.000718195-0j -0.000628421-0j -1.33461e-06-0j -1.35326e-06-0j -0.0304091-0j -0.00244338-0j -1.11639e-06-0j -0.000621975-0j -0.00122169-0j -1.36729e-06-0j -0.000888721-0j -0.0137403-0j -0.00100784-0j -6.17806e-07-0j -0.00123435-0j -0.000444361-0j -0.00302945-0j -0.000366579-0j -0.00055774-0j -1.36213e-07-0j -0.000448966-0j -0.000202864-0j -0.00012297-0j -4.47274e-05-0j 
-0.000618612-0j -0.000765493-0j -0.000446538-0j 0.00363439-0j 0.00424013-0j 0.00259654-0j 0.00371011-0j 0.00153034-0j 0.00934103-0j 0.00067018-0j 0.0105518-0j 0.000757049-0j 0.00861552-0j 0.000618128-0j 0.0087048-0j 0.00753858-0j 0.000624533-0j 0.000540862-0j 0.00621901-0j 0.000446188-0j 0.001987-0j 0.000142559-0j -3.63834e-05-0j -0.0578478-0j 7.66934e-05-0j -4.02691e-05-0j -0.0640258-0j -3.18355e-05-0j 8.48841e-05-0j -2.12237e-05-0j -3.21654e-05-0j -0.0506169-0j -0.0337446-0j -3.71414e-05-0j 6.71068e-05-0j -0.0511414-0j -1.31315e-05-0j 4.47378e-05-0j -2.16658e-05-0j 6.78022e-05-0j -0.059053-0j -2.29801e-05-0j -0.0208784-0j 7.82912e-05-0j -0.0344476-0j -1.3405e-05-0j 2.76801e-05-0j -0.0365372-0j 4.56699e-05-0j -3.49704e-06-0j -0.0213134-0j 4.84402e-05-0j 2.82568e-05-0j -0.00556011-0j 7.37148e-06-0j -2.91533e-05-0j 0.000228514-0j -0.0538404-0j -0.0110415-0j -3.18155e-05-0j 6.84003e-06-0j 0.000249381-0j -2.46442e-05-0j -0.058757-0j -2.48996e-05-0j -0.0120498-0j -2.2497e-05-0j 7.46464e-06-0j 0.00019317-0j -2.78386e-05-0j -0.0455129-0j 0.000195172-0j 0.000176339-0j -1.8559e-05-0j -1.62392e-05-0j -0.0459846-0j -0.00933371-0j -0.0415474-0j -1.60726e-05-0j -0.00943044-0j 5.78209e-06-0j -0.00852048-0j 0.000218209-0j -2.29656e-05-0j 5.84201e-06-0j 0.000145472-0j -0.0514123-0j -1.14828e-05-0j 5.2783e-06-0j 0.000127288-0j -9.47284e-06-0j -0.0342749-0j 0.000125983-0j -0.0299905-0j -0.0105436-0j -1.16018e-05-0j -0.0296829-0j 0.000180013-0j -0.00702903-0j 6.53156e-06-0j -0.0061504-0j -5.24226e-06-0j 9.00065e-05-0j -0.00608732-0j -0.042413-0j 7.42516e-05-0j 4.35437e-06-0j 3.81008e-06-0j -1.15581e-06-0j -0.0212065-0j 9.09392e-05-0j -0.00869799-0j -0.0174945-0j 3.771e-06-0j -0.00434899-0j -0.0214263-0j 5.38826e-06-0j 4.10907e-05-0j -0.00358774-0j -0.00968142-0j -0.00439406-0j 2.69413e-06-0j 9.05965e-06-0j 2.22255e-06-0j -0.00198545-0j -0.00213455-0j 2.72205e-06-0j 1.22995e-06-0j -0.00043775-0j 2.71179e-07-0j 
7.29041e-05-0j 9.02143e-05-0j 5.2625e-05-0j -0.00130317-0j -0.00152036-0j -0.000931028-0j -0.00133032-0j -0.000548728-0j -0.000547547-0j 0.0112616-0j -0.00061852-0j 0.0127213-0j -0.00050502-0j 0.0103869-0j -0.000510253-0j -0.000441892-0j 0.0104946-0j 0.00908855-0j -0.000364543-0j 0.00749767-0j -0.000116473-0j 0.00239554-0j 4.28783e-06-0j 0.0103169-0j -0.0393971-0j 4.74576e-06-0j 0.0114187-0j 3.75185e-06-0j -0.0436046-0j 2.50123e-06-0j 3.79073e-06-0j 0.00902727-0j 0.00601818-0j 4.37716e-06-0j -0.0344725-0j 0.00912082-0j 1.54756e-06-0j -0.0229817-0j 2.55334e-06-0j -0.0348297-0j 0.0105318-0j 2.70823e-06-0j 0.00372356-0j -0.0402179-0j 0.00614356-0j 1.5798e-06-0j -0.0142192-0j 0.00651623-0j -0.0234604-0j 4.1213e-07-0j 0.00380113-0j -0.0248836-0j -0.0145154-0j 0.000991619-0j -0.0037867-0j 3.43575e-06-0j -8.19372e-05-0j -6.70607e-05-0j -0.0922847-0j 3.74949e-06-0j -0.0108681-0j -8.94195e-05-0j 2.90434e-06-0j -7.31845e-05-0j 2.93444e-06-0j -0.100712-0j 2.65129e-06-0j -0.0118606-0j -6.9264e-05-0j 3.28081e-06-0j -5.66884e-05-0j -6.99818e-05-0j -6.32291e-05-0j 2.1872e-06-0j 1.9138e-06-0j -5.72759e-05-0j -0.078011-0j -5.17492e-05-0j 1.89417e-06-0j -0.0788194-0j -0.00918717-0j -0.071214-0j -7.8242e-05-0j 2.70653e-06-0j -0.00928238-0j -5.21614e-05-0j -6.40364e-05-0j 1.35326e-06-0j -0.0083867-0j -4.56412e-05-0j 1.11639e-06-0j -4.26909e-05-0j -4.51731e-05-0j -3.73546e-05-0j -0.0881228-0j 1.36729e-06-0j -3.69714e-05-0j -6.45464e-05-0j -0.0587485-0j -0.010378-0j -0.051405-0j 6.17806e-07-0j -3.22732e-05-0j -0.0508777-0j -5.28273e-05-0j -2.6624e-05-0j -0.00691867-0j -0.00605384-0j 1.36213e-07-0j -2.64137e-05-0j -3.26076e-05-0j -0.0726976-0j -2.17902e-05-0j -0.00599175-0j -0.0363488-0j -2.66874e-05-0j -0.00856142-0j -1.47337e-05-0j -0.0299862-0j -1.20586e-05-0j -0.0367255-0j -0.00428071-0j -3.24848e-06-0j -0.00353141-0j -0.0165943-0j -2.65868e-06-0j -0.00432507-0j -0.00195428-0j -0.00365871-0j -0.000430877-0j 
-3.3276e-06-0j -4.1177e-06-0j -2.40199e-06-0j 9.94124e-05-0j 0.000115981-0j 7.10237e-05-0j 0.000101484-0j 4.18598e-05-0j -2.6274e-07-0j -0.00173152-0j -2.96796e-07-0j -0.00195596-0j -2.42333e-07-0j -0.00159704-0j -2.44844e-07-0j -2.12041e-07-0j -0.00161359-0j -0.00139741-0j -1.74925e-07-0j -0.0011528-0j -5.58895e-08-0j -0.000368326-0j -1.95712e-07-0j 8.27396e-06-0j 0.01877-0j -2.16613e-07-0j 9.1576e-06-0j -1.71248e-07-0j 0.0207746-0j -1.14165e-07-0j -1.73022e-07-0j 7.23972e-06-0j 4.82648e-06-0j -1.99789e-07-0j 0.0164238-0j 7.31474e-06-0j -7.06361e-08-0j 0.0109492-0j -1.16544e-07-0j 0.016594-0j 8.44634e-06-0j -1.23613e-07-0j 2.98623e-06-0j 0.0191611-0j 4.92703e-06-0j -7.21077e-08-0j 0.00677445-0j 5.22591e-06-0j 0.0111773-0j -1.88111e-08-0j 3.04844e-06-0j 0.0118553-0j 0.00691559-0j 7.95262e-07-0j 0.0018041-0j -1.5682e-07-0j 6.2506e-06-0j -1.60054e-08-0j -0.00014917-0j -1.7114e-07-0j -0.117876-0j 6.82138e-06-0j -1.32565e-07-0j -1.74669e-08-0j -1.33938e-07-0j -0.000162792-0j -1.21014e-07-0j -0.12864-0j 5.28382e-06-0j -1.49748e-07-0j -1.35298e-08-0j 5.33858e-06-0j 4.82345e-06-0j -9.98317e-08-0j -8.73528e-08-0j -1.367e-08-0j -0.000126098-0j -1.2351e-08-0j -8.64568e-08-0j -0.000127405-0j -0.0996442-0j -0.000115111-0j 5.96871e-06-0j -1.23535e-07-0j -0.100677-0j 3.97914e-06-0j -1.52836e-08-0j -6.17677e-08-0j -0.0909623-0j 3.48175e-06-0j -5.09558e-08-0j -1.0189e-08-0j 3.44604e-06-0j -8.91541e-09-0j -0.000142443-0j -6.24078e-08-0j -8.82396e-09-0j 4.92394e-06-0j -9.49621e-05-0j -0.11256-0j -8.30919e-05-0j -2.81989e-08-0j 2.46197e-06-0j -8.22396e-05-0j -1.26083e-08-0j 2.03102e-06-0j -0.07504-0j -0.06566-0j -6.21726e-09-0j -6.30414e-09-0j 2.48748e-06-0j -0.00011751-0j -5.20065e-09-0j -0.0649866-0j -5.87548e-05-0j -6.36947e-09-0j -0.0928573-0j 1.12396e-06-0j -4.84703e-05-0j -2.87803e-09-0j -5.93637e-05-0j -0.0464287-0j 2.47811e-07-0j -0.0383017-0j -2.68234e-05-0j -6.34547e-10-0j -0.0469098-0j -0.0211961-0j -5.914e-06-0j -0.0046733-0j 
0.0346205-0j 0.000847924-0j -0.048497-0j 0.00432485-0j 9.9866e-05-0j 0.00308982-0j -0.00424018-0j -0.00531905-0j 0.00273356-0j 0.000394555-0j 6.11168e-05-0j 8.82145e-06-0j 0.00252124-0j 0.00036391-0j -0.00244653-0j 4.36639e-05-0j -0.000353127-0j 6.30234e-06-0j -0.0035318-0j -0.000509771-0j -0.00226836-0j -0.00032741-0j 0.00203619-0j 0.000359951-0j 2.99959e-05-0j 4.46053e-05-0j 7.88518e-06-0j 0.00178167-0j 6.57099e-07-0j 0.00118778-0j -0.00172887-0j 0.000314957-0j 0.000209972-0j 4.11409e-05-0j 2.62464e-05-0j -0.000305625-0j 0.000734901-0j 1.74976e-05-0j -0.00235305-0j -2.54687e-05-0j 7.27275e-06-0j -0.00123517-0j 0.000129913-0j 6.06063e-07-0j -0.000415965-0j -0.00219124-0j 1.08261e-05-0j -0.000218349-0j -3.46637e-05-0j -0.000955313-0j -0.00038736-0j -1.81957e-05-0j -3.228e-05-0j -0.000168877-0j -1.40731e-05-0j 0.00163156-0j 0.000271927-0j 0.00016652-0j 3.39908e-05-0j 3.52415e-05-0j 2.00293e-06-0j 5.87358e-06-0j 0.00137921-0j 3.59682e-06-0j -0.00133834-0j 7.34197e-07-0j 0.00125904-0j 4.3263e-08-0j 0.000229868-0j 3.08363e-05-0j 0.000140765-0j -0.000223056-0j 0.00020984-0j 2.05575e-05-0j -0.00176368-0j -0.000136594-0j 2.87335e-05-0j 0.0001285-0j 0.0008995-0j -2.7882e-05-0j 1.69314e-06-0j 2.623e-05-0j 5.13938e-06-0j -0.00123439-0j -1.64297e-06-0j 3.42625e-06-0j 3.14722e-06-0j 1.27193e-05-0j 1.54562e-06-0j -0.000293947-0j -0.00154847-0j 2.09814e-06-0j 0.000149917-0j -0.000180005-0j 6.42423e-07-0j -0.00126003-0j 9.18049e-05-0j -0.000205732-0j 4.28282e-07-0j 3.78551e-08-0j -3.67433e-05-0j -0.00114449-0j 2.11989e-06-0j 1.87396e-05-0j -0.000125984-0j -0.000258078-0j 2.52367e-08-0j -2.16512e-06-0j -0.000379146-0j 1.29816e-06-0j -0.000210006-0j -2.57165e-05-0j -0.00015804-0j 1.10424e-06-0j 2.64986e-07-0j -0.000128602-0j -1.51536e-06-0j -0.000190749-0j -3.22597e-05-0j -0.000116809-0j -2.62507e-05-0j 1.56144e-08-0j -6.3191e-05-0j -1.90092e-06-0j -2.38436e-05-0j -3.86964e-05-0j -1.54684e-06-0j -1.405e-06-0j -7.89888e-06-0j -4.65446e-07-0j 
-0.00547398-0j -0.000134068-0j 0.00766804-0j 0.0321601-0j 0.000742616-0j 0.0229763-0j -0.0315305-0j -0.0395531-0j -0.000432213-0j 0.0059303-0j -9.66341e-06-0j 0.000132589-0j -0.000398643-0j 0.0054697-0j 0.000386831-0j -6.90387e-06-0j -0.00530762-0j 9.47265e-05-0j 0.000558426-0j -0.00766204-0j 0.000358659-0j -0.00492108-0j -0.00032195-0j 0.00267664-0j 0.000678646-0j -7.05272e-06-0j 5.86352e-05-0j -0.000281706-0j 1.48666e-05-0j -0.000187804-0j 0.000273359-0j 0.00234206-0j 0.00156137-0j -6.50495e-06-0j 0.000593815-0j -0.00227266-0j -0.000116198-0j 0.000395877-0j 0.00037205-0j -0.000576219-0j 5.40811e-05-0j 0.000195297-0j 0.000966051-0j 1.37119e-05-0j -0.00309316-0j 0.000346465-0j 0.000244936-0j -0.00162367-0j -0.000784253-0j 0.000151048-0j -0.00288046-0j -0.000411671-0j -0.000730322-0j -0.00125579-0j -0.000318398-0j -0.000257972-0j 0.00202208-0j -2.63292e-05-0j 0.000510894-0j -5.57217e-06-0j 6.05262e-05-0j 4.36766e-05-0j -0.000218072-0j -5.68707e-07-0j 0.00021161-0j 1.10352e-05-0j -0.000199071-0j 1.30736e-06-0j 0.00170933-0j -4.87564e-06-0j -2.22569e-05-0j -0.00165867-0j 0.00156039-0j -3.25043e-06-0j 0.000278862-0j 2.15973e-05-0j 0.000431875-0j -2.03176e-05-0j -0.000142223-0j -0.000419077-0j 5.11646e-05-0j 0.000394246-0j 3.82171e-05-0j 0.000195174-0j -4.96485e-05-0j 2.5478e-05-0j -4.97618e-07-0j -2.0111e-06-0j 4.67067e-05-0j -0.00218582-0j 0.000244834-0j -3.31746e-07-0j 0.0011148-0j 2.84613e-05-0j 9.65584e-06-0j 0.000199229-0j -1.45156e-05-0j -0.00152985-0j 6.43723e-06-0j 1.14394e-06-0j -0.000552266-0j 0.00018096-0j 1.57637e-05-0j 0.000281663-0j 1.99199e-05-0j -0.0019191-0j 7.62625e-07-0j -6.54275e-05-0j 5.99483e-05-0j -2.05257e-07-0j -0.00156163-0j -0.000386528-0j 2.49883e-05-0j 3.33689e-05-0j 3.98283e-06-0j 2.03337e-05-0j -4.57923e-05-0j -0.00141843-0j -0.000484875-0j 1.84692e-05-0j -0.000394558-0j 4.7185e-07-0j -0.000469896-0j -5.74437e-05-0j -0.000358378-0j 6.11844e-06-0j -4.67436e-05-0j -4.24575e-05-0j -0.000118723-0j -1.40652e-05-0j 
-0.00432757-0j -0.00010599-0j 0.00606212-0j -0.000540606-0j -1.24832e-05-0j -0.000386227-0j 0.000530023-0j 0.000664881-0j 0.0325022-0j -4.93193e-05-0j 0.000726684-0j -1.10268e-06-0j 0.0299778-0j -4.54888e-05-0j -0.0290895-0j 0.000519168-0j 4.41408e-05-0j -7.87793e-07-0j -0.0419934-0j 6.37214e-05-0j -0.026971-0j 4.09262e-05-0j -0.000254524-0j 0.00427985-0j -3.74949e-06-0j -5.57567e-06-0j 9.37555e-05-0j -0.000222708-0j -8.21373e-08-0j -0.000148472-0j 0.000216109-0j 0.00374487-0j 0.00249658-0j -5.14261e-06-0j -3.28081e-06-0j -0.0036339-0j -9.18626e-05-0j -2.1872e-06-0j 0.000294131-0j 3.18359e-06-0j 8.64736e-05-0j 0.000154396-0j 0.00154468-0j -7.57578e-08-0j -0.00494586-0j 0.000273905-0j -1.35326e-06-0j -0.00259619-0j 4.33297e-06-0j 0.000119414-0j -0.00460574-0j 2.27447e-06-0j 4.035e-06-0j -0.00200796-0j 1.75914e-06-0j 0.039052-0j -3.39908e-05-0j 0.0039807-0j 0.000404154-0j 0.000843518-0j -2.50366e-07-0j -7.34197e-07-0j 0.0330119-0j 8.59826e-05-0j -0.0320337-0j 8.72967e-06-0j 0.0301356-0j -5.40787e-09-0j -2.87335e-05-0j 0.000738079-0j 0.00336501-0j 2.7882e-05-0j -2.623e-05-0j 0.000492052-0j -0.0422144-0j -0.00326529-0j 0.000341644-0j 0.00307182-0j 0.0215299-0j -0.00033152-0j -2.11642e-07-0j 0.000311877-0j -6.42423e-07-0j -0.0295456-0j 2.05371e-07-0j -4.28282e-07-0j 7.52347e-05-0j 0.000304442-0j -1.93202e-07-0j 3.67433e-05-0j -0.0370632-0j 5.01565e-05-0j -1.87396e-05-0j -0.00430305-0j 7.63846e-06-0j -0.0301594-0j 0.00219461-0j 2.57165e-05-0j 5.09231e-06-0j -4.73189e-09-0j -0.000436882-0j -0.0273939-0j -2.64986e-07-0j 0.000222815-0j -0.00301168-0j 3.22597e-05-0j -3.15459e-09-0j 2.7064e-07-0j -0.00907501-0j 3.10327e-05-0j 2.62507e-05-0j -0.000305771-0j -0.00377797-0j -1.3803e-07-0j 3.1507e-06-0j -0.00307425-0j 1.8942e-07-0j 2.38436e-05-0j -0.000383571-0j -0.00279235-0j -0.000312123-0j -1.9518e-09-0j 7.89888e-06-0j 2.37615e-07-0j -0.000283503-0j -0.000925045-0j 1.93355e-07-0j 1.75625e-07-0j -9.39184e-05-0j 5.81807e-08-0j 
