-0.00514421+0.00926519j 0.0108666+0.00575602j -0.00301164-0.0050651j -0.00443465+0.00373956j -0.00622426-0.00517379j -0.00740365+0.00690605j -0.00147566-0.00830745j 0.00299888+0.00704791j 0.0113411-0.000140177j 0.00164122-0.00249359j -0.00663731+0.009861j 0.00350652+0.00551865j -0.00342422-0.00516652j 0.00228914+0.00303051j -0.00634291-0.00643431j -0.00236565-0.00222583j 0.00484861-0.00204945j 0.00180901-0.00361312j 0.00275995-0.00392785j -0.00111174-0.00772943j 0.00520114+0.0084645j 0.00820814+0.00387979j -0.0147504+0.00458876j 0.00229935+0.00294169j -0.00272781+0.000657646j -0.00440933-0.00743801j -0.000196084+0.00431042j 0.00176802-0.0017284j 0.00230565+0.00230431j 0.0026718+0.00488217j 0.00950226-0.00712416j -0.000655896-0.00963293j 0.00244351-0.00518965j -0.000725777+0.00442497j 0.00235087+0.00306159j 0.00163959+0.00651289j -0.000603771-0.00509094j 0.00360954-0.00180828j 0.000193663+0.00281511j 0.000942574+0.00588776j -0.000470753-0.0114416j 0.00861828-0.00308904j 0.0123809-0.00484401j -0.00840283-0.00556054j 0.00806377-0.00762092j 0.00234582+0.0049912j -0.00243502-0.00287677j -0.012433+0.0054886j 0.00112942+0.00709689j 0.00231473-0.00305847j 0.000430642-0.00479971j 0.0125337+0.00328226j -0.00484055-0.0160465j 0.00250329-0.00492988j 0.00585674-0.00639566j 0.00020223-0.00373962j -0.00213213+0.00300446j 0.00450489+0.00563572j -0.00125494+0.00141334j 0.0101513-0.00364976j 0.00824215-0.000984476j -0.00308656+0.0045934j -0.00390159-0.00387393j -0.00171713-0.00763254j -0.00382532-0.00743745j -0.00209543-0.000206289j -0.00482773-0.000188278j 0.00743513+0.00181638j -0.00224757-0.000648824j 0.00334827-0.00423836j -0.00561502+0.00134083j -0.00622409+0.00524011j -0.00245163-0.00701797j -0.00648863+0.00437353j 0.00344482-0.0031353j 0.00411989+0.00592633j 0.00263859+0.00115633j -0.0032715-0.00139274j -0.000328531-0.00126573j -0.000882648-0.00215296j -0.0020456+0.000124782j -0.0025483+6.31968e-05j 0.00106607-0.0025091j 0.000149802+7.51166e-05j -0.0029471+7.73222e-05j -0.00413326+0.00130963j -0.00810065-0.00485636j -0.00057089+0.00114214j -0.00335726-0.00157654j -0.00135429+0.00222758j 0.00146569+0.00452442j 0.000715332+0.00315128j -0.00344864-0.000788524j 0.00312791-0.0056086j -0.00295891+0.00321678j 0.00113+0.000612959j -0.000764853-0.000603753j -0.00157852+0.000146924j 0.00100212-0.00183934j -0.00128962-0.00177757j 0.00178869-0.00075675j -0.00916059-0.00508049j 0.00246032-0.00441816j -0.00181686-0.00681203j -0.00177496-0.00399821j -0.00445885+0.00584566j -0.00710972+0.0010245j 0.00146908+0.00469961j -0.00603758+0.00150382j 0.0138981-0.00378911j 0.0103676+0.0127889j -0.00222794-0.0142038j 0.0130274-0.00341494j -0.0107947+0.003729j -0.00124226+0.0087714j 0.00503137+0.00542497j 0.00130043+0.000549543j -0.00122009-0.00342485j -0.00393845+0.00438565j 0.00596732-0.00097184j -0.00152926+0.00250615j -0.00309952+0.00291616j -0.00904514+0.00156486j 0.00373137+0.00446747j 0.00287141-0.000387523j 0.00470143+0.000417841j 0.003051+0.000979728j -0.000187566-0.00403118j -0.00416293+7.27642e-05j -0.00373735+0.00499296j -0.00691964+0.00696834j -0.00718383-0.0062298j 0.0080616+0.00566204j -0.00491567+0.00695147j -0.0208974+0.0285225j -0.0270339-0.0180494j 
0.00808895+0.00563931j 0.00560244-0.00627197j -0.0100019+0.00146774j 0.00313588+0.0106486j -0.00168565+0.00258297j 0.00538011+0.00389197j -0.00778926+0.00557724j 0.00182971-0.00342971j -0.000626135-0.00915731j -0.00498638-0.00142917j 0.00545988+0.00330224j 0.00424011+0.000787522j -0.0075681+0.00263657j 0.000755444-0.00536526j -0.00555131+0.0033933j -0.000322749-0.000923842j 0.00115056-0.00771324j -0.00617094-0.00101721j -0.0023051-0.00248747j -0.0109077+0.00202052j 0.00722813-0.00712928j 0.000733088-0.00788745j 0.00347327+0.0195724j 0.00491153-0.00262406j 0.00415467+0.00453718j -0.00457684+0.00513376j 0.0086544+0.000170332j -0.00282352-0.00184679j 0.000841696-0.00361123j 0.00564178-0.00439761j -0.00747506-0.00807942j -0.00958179+0.00344562j -0.00393445+0.000192735j 0.00722969+0.00085448j 0.00255372-0.00193507j 0.0110791+0.00112126j -0.00513188+0.00219775j -0.0056178-0.00302541j 0.00367659+0.00481461j 0.0063273-0.00478737j -0.0126496-0.00131711j -0.00117191-0.0118706j -0.00674527-0.0135027j -0.00419281+0.0103682j -0.00964579-0.00593228j 0.00833111-0.00377108j -0.00154252+0.00394852j 0.00825088+0.0135515j 0.0052541-0.00482614j -0.00247214-0.00159648j -0.00551632-0.00143801j 0.00108599-0.009809j -0.0176402+0.00710977j -0.0051408-2.23151e-06j -0.00801213-0.00524498j -0.00713868-0.00296387j 0.000634768+0.00559418j 0.00599576-0.00523941j 0.00149726+0.00205219j -0.0039088-0.00940136j -0.001915-0.00857031j 0.00778627+0.00214916j -0.00398471+0.00328073j -0.00508794+0.000534213j -0.0021382+0.00398265j -0.00623649-0.000300897j -0.00144084+0.00574641j 0.00256241-0.0062482j -0.00291027-0.0029005j -0.0010085-0.00332576j 0.00156433+0.00318511j 0.00311841+0.00159331j -0.0101921+0.00486791j 0.00465692+0.00515423j -0.00515464-0.00136872j 0.00577266+0.001611j 0.0013326-0.00417528j 0.000573263-0.000141972j 0.000811923+0.00232955j -0.0047177+0.0053762j 0.000544152+0.00295969j 0.000612175+0.00108666j -0.00339614-0.00198371j -0.00266219-0.00359384j 0.000407833+0.00189883j 0.000768211+0.000374441j -0.0024334+0.0143526j -0.00198451+0.00250856j 0.000398648+0.00565476j -0.000767789+0.00510822j 0.00248428-0.00228907j 3.16422e-05-0.00387066j -0.00118509+0.00378955j -0.000867843-0.000343825j 0.00576628+0.00454459j -0.000930117+0.00117427j -0.000707268+0.00447815j 4.88367e-05+0.00432478j -0.000257102-0.00197041j -0.00396478+0.00666048j 1.65678e-05+0.000211579j 0.00199454+0.012105j -0.00339224-0.00492349j -0.00602489-0.00252085j -0.00295467-0.00302375j 0.00913322+0.00093064j 0.000469813+0.00641033j 0.000161652-0.00250893j 0.00539272+0.00810704j -0.00567106-0.0088942j 0.0083379-0.00870782j -0.0143292-0.000572128j -0.00494401-0.0121837j 0.00423362+0.00207575j 0.0127809-0.00137045j 0.00736434-0.00178738j -0.00399084+7.54881e-05j -0.000823576+0.000575962j 0.00126302+0.000373635j 0.000821927-0.00147315j 0.0023117-0.00479754j 0.00585902+0.000618298j -0.00284232+0.00178277j -0.00166054-0.00224513j 0.000494688+0.00243133j -0.00386807-0.00290129j -0.00378271+0.00192953j -0.00498827+0.00713129j 0.00548916+0.00782731j 0.0100697-0.00263842j 0.00933574+0.0112557j -0.0100248+0.00776066j 0.0065319+0.00114269j -0.00338176+0.00790065j 0.0278714+0.0112576j -0.0137275+0.0296936j 
0.00578335-0.00249502j -0.00475863-0.00826876j -0.00427144+0.0045256j 0.0047621+0.00514416j 0.00632143-0.00404678j -0.00347598-0.00234213j -0.00431218+0.00634156j -0.00460355-0.00964438j -0.0126378+0.000962622j -0.00513626+0.00213665j -0.00575129-0.00545909j 0.000132713+0.00377153j -0.00306598-0.000626168j 0.00166498+0.000184696j 0.00520399+0.00184602j -0.000941132+0.00222567j -0.00205584+0.000268603j 0.00214413+0.00229353j 0.001205+0.00399005j 0.00122054+0.0124918j -0.012916-0.00464959j -0.00825764+0.00326527j 0.00828069+0.00133636j -0.00252168-0.00403442j -0.000284013-0.00437734j 0.00274861+0.00521595j 0.000554276-0.00603086j -0.00229119-0.00165189j -0.00669057-0.00439256j -0.00159476-0.00324174j 0.00132524+0.00544655j 0.0099236-0.00765371j -4.48702e-05+0.00797794j 0.00029159-0.00062013j -0.00454621+0.00441343j 0.00381094-0.00395579j -0.00278715-0.000885338j -0.00516971+0.00306777j -0.00445282+0.00414469j -0.00879971-0.00105617j 0.00748423+0.00204912j 0.00160916+0.00291789j 0.00285369+0.00342541j 0.00684511+0.00313683j -0.0018445+0.00801596j 0.000848989+0.00298611j 0.00519662+0.00364141j -0.0011724-0.00310357j -0.00189322-0.00367005j 0.00698656+0.0034954j -0.00270402-4.67605e-05j -0.00557775+0.00659762j 0.0130429+0.0123431j -0.00152673+0.00380829j -0.00714311+0.00857087j -0.00834777+0.000798916j 0.00459375-0.00518167j 0.00186345+0.00388574j 0.00738885-0.00676273j 0.00197545+0.00772459j -0.000583206+0.00118284j -0.00170638-0.000257277j -0.00500309-0.00453076j 0.00339077+0.00224337j -0.00069861+0.00131844j -0.00369929-0.00335216j 0.00379551-0.00391027j -0.00583184+0.000722865j -0.00306115+0.00253646j -0.00533514-0.00345219j -0.0022051-0.00301838j -0.00262433-0.00206762j -0.000727637+0.0075239j -0.00742645-0.00479637j 0.00343411+0.0009338j 0.00269491+0.00205673j -0.00294423+0.00233901j -0.000709587+0.00242338j 0.000811005+0.00129359j -0.000388114-0.00336529j -0.00107208-0.000320194j -0.00326886-0.00379842j -0.00032444+0.00118902j 0.00162131-0.00287521j -0.00265137+0.000244659j -0.0107771-0.000767602j -0.0130393-0.00252896j -0.00609363+0.00445403j 0.00198352-0.00295242j -0.00614592+0.00243189j -0.00235388-0.00410906j -0.00197846-0.000557083j -0.0041985+0.00222064j 0.00131332+0.00490302j 0.000758469-0.00505292j 0.00154059-0.00225724j 0.0030884-0.000518467j 0.00194547-0.00220951j -0.00119517-0.00534474j -0.00184563+0.00854017j 0.00311231+0.00443151j 0.00448398+0.00190417j 0.00117659+0.000322763j -0.000655615-0.00296965j 0.000788367-0.00668241j -0.00265146+0.00128099j -0.00361604-0.000393697j -0.00149772+0.000626305j -0.00222685-0.00230835j 0.000123058+0.00552825j -0.00194235-0.00142315j -0.00332158-0.000756534j 0.00311174+0.0019817j -0.000516759-0.00218915j -0.000982867+0.00372356j 0.00886304-0.00607455j -0.00299305-0.000955944j 0.00284581-0.00173283j -0.00394043-0.00417657j 0.00183819+0.00481766j -0.00695393-0.0029104j 0.000635881-0.00262644j 0.00747885+0.00251359j -0.00309615+0.00633178j -0.00459318-0.000111557j 0.00434214-0.00389532j 0.00163753+0.00869411j -0.000873062+0.00479053j 0.00225221+0.000824543j 0.0071163-0.0010048j -0.0062089-0.0154136j 0.020134-0.00358795j 0.0269738-0.00284548j 0.00366883+0.0255248j 0.00324979+0.000352704j 0.00107538-0.00290219j 
-0.00436299-0.00726492j -0.00363841+0.00317062j 0.00533483+0.00131654j 0.00300861-0.00548064j -0.00580407-0.00740619j -0.00558047+0.00478175j 0.00138142+0.00261183j -0.00635124+0.00114965j -0.000116811+0.00783309j -0.00188039+0.00465746j -0.00305522+0.00592832j 0.00325983+0.00165668j -0.00279949+0.00470559j -9.36048e-05+0.00102141j 0.00321141-0.00387783j 0.00459047+0.00392462j -0.0014531+0.0080497j 0.00212497-0.00584168j 0.00271595+0.00280012j 0.0135159+0.00034467j -0.00505459+0.0116324j 0.00492287+0.00622916j -0.00401688-0.0104428j -0.00461679+0.00330233j -0.00963222-0.00258947j 0.00170358-0.00229639j -0.00979206+0.00371422j 0.00162088-0.0021866j -0.0025727+0.00559457j -0.00434648+0.00631186j 0.00673536-0.00248974j -0.0121518-0.0111714j 0.00549453-3.74322e-05j -0.00464889+0.00162022j 0.00602805+0.00392921j -0.00653032-0.00389454j -0.00178872+0.00355424j 0.000921654+0.00171987j 0.000340706+0.00360311j 0.00597924+0.0135352j 0.000653091-0.00735671j -0.00254531+0.00271674j 0.0045886-0.00460932j 0.00534141-0.00656243j 0.00574475-0.00137484j 0.00278197+0.000995762j -0.00028248-0.00301069j -0.00651067+0.00602289j -0.00334053+0.00458596j 0.00197759-0.0106869j 0.00133925+0.00801431j 0.00711814+0.000675075j 0.0111867-0.0141797j 0.00200946+0.00199205j 0.00564318+0.00635477j 0.00306122+0.00548112j -0.00471249-0.00710845j 0.00329357-0.000389817j -0.00354885-0.0067169j 0.00565481-0.00220024j 0.00170809-0.000314412j 0.00323685+0.00235771j -0.00674812+0.00426297j -0.00112165-0.00247059j -0.00681268+0.00185579j 0.00156735-0.000221123j -0.00261155-0.00328378j -0.00149029+0.00600452j 0.00333365+0.00417307j -0.0047839+0.005862j -0.00365754+0.00126139j 0.00565386+0.000306551j 0.00119703-0.00156381j -0.00310694+0.00523328j 0.00330989-0.00866105j 0.00284701-0.00472248j 0.00265744+0.00555946j 0.00251336+0.000491133j -0.000666179+0.000884014j -0.00101344-0.00593603j -0.000780197-0.00316594j -0.000791479+0.00316102j 0.00117514+0.00039641j -0.000250717-0.000979392j 0.00292564+0.00497835j 0.00258991+0.0116049j 0.000645233+0.0123468j 0.0048075+0.00332487j -0.00206669-0.00183609j -0.000835886+0.00173621j -0.00271244-6.01796e-05j 0.00364304+0.00141398j 0.00122763+0.00117268j 0.00518939+0.00180076j -0.0120146+8.18841e-05j -0.00258106-3.5909e-05j 0.000508509-0.0036174j -0.00129262-0.00483136j -0.0060485-0.00392806j 0.00777265+0.000851551j 0.00260184-0.000114961j 0.00255007+0.00140071j 0.000418025-0.00288445j 0.00183252-0.00252815j -0.00423061+0.0034823j -0.0013737+0.00672742j 0.000367881+0.00433626j -0.000183934-0.00111999j -0.00469129+0.00603423j -0.00649602-7.08603e-05j 0.00738914+0.00333955j -0.00233706-0.00398584j -0.00255341+0.00219573j 0.00361394-0.00166188j 0.00718412+0.00804556j 0.00821041-0.00141762j -0.00416663+0.00184359j -0.00599411-0.00066549j 0.0017552+0.00290296j 0.000332317+0.000372681j -0.00243956+0.00249704j -0.00410537+0.00124359j -0.00581006-0.00202614j -0.0146807-0.00822059j -0.00249373+0.00478997j -0.00333643-0.00125751j -0.000800872+0.00355935j 0.00619829+0.00116751j 0.00548137+0.00509993j 0.0165465+0.00180639j -0.0119594+0.00627652j -0.00123504-0.0124644j -0.00589077-0.0222698j 0.0175499-0.00591517j -0.000228155+0.00256532j 0.00694266+0.0059891j 
-0.000869689+0.00466796j 0.00445078+0.00230005j -0.00558307+0.00242407j 0.00415005+0.00699674j 0.00763921-0.0089602j -0.00607543-0.00518919j 0.00171911+0.00146759j 0.00084899+0.00111717j -0.0015585-0.00211309j -0.00793224+0.00265109j -0.000559565-0.00198425j -0.0011778+0.00183333j -0.00226281+0.00367399j 0.00255502-0.0042246j -0.000723948+0.000955832j 0.00348592+0.00491052j -0.00675492-0.00723634j -0.00606559+0.00202285j 0.00152222-0.00100749j 0.0070889-0.000243045j 0.00136194+0.00272032j 0.000277703+0.00218276j 0.0104022-0.00109212j -0.00232157-0.00149162j 0.00245549+0.000105449j -0.00173019+0.00605678j -0.00223412-0.00210328j -0.00256955+0.00217761j -0.00415569+0.00356935j 0.00111398-0.00494374j -0.00352829-0.00417508j -0.0145498-0.0070947j 0.000751566+0.000954286j 0.000421472-0.00454807j 0.00825765+0.00676199j -0.000877478-0.00543377j -0.00789457+0.00633895j -0.00385014+0.00989278j 0.0024033+0.012353j -0.00310763+0.00974376j 0.00181256+5.67606e-05j -0.00573956-0.00527961j -0.016034-0.0132053j 0.00453397+0.00531557j -0.000471031+0.00346005j 0.00901788-0.000817616j 0.0118805+0.00394567j 0.00435085+0.00447482j 0.00808029-0.00632967j 0.00424579-0.00272369j -0.00156804+0.00391253j -0.00128179-0.0041195j 7.7289e-05+0.00905931j 0.00310062+0.0103816j -0.0010552+0.00788014j -0.00841769-0.00345374j 0.00112588-0.00251622j -0.000483275-0.00401786j -0.00120894+0.00223796j -0.00849667+0.000492015j -0.00362447+0.000994192j 0.00617322+0.00389029j 0.000743463+0.000305002j 0.00356296+0.0031353j 0.00506019+0.0128448j 0.00347751+0.00339669j 0.00537736+0.00305373j -0.000676393+0.00462492j 0.000682421+0.00269022j -0.00301154+0.00134181j 0.00652245+0.00171392j 0.0019141+0.00399534j 0.00526499+0.00300277j 0.00712129+0.00381133j -0.0058832+0.001733j -0.0031322-0.00702546j -0.00570415+0.00217796j -0.00254876-0.00509191j -0.00107529+0.00263662j 0.00213738+0.00408976j -0.00232697+0.00247018j -0.00487436+0.000155603j -0.00212891-0.00220538j -0.00299409+0.00939652j 0.00152219-0.00172334j -0.00226234+0.00637576j -0.00237248+0.0108099j 0.000987278+0.00521069j -0.00517439+0.0005101j 0.00289538-0.00650877j 0.0001609-0.00226238j -0.00604937+0.00786335j 0.00237351+0.00528106j -0.00467397+0.00625081j -0.00416135-0.000634316j -0.00373168+0.0021474j 0.00967423+0.00432951j 0.00482666-0.000570805j -0.00558321-0.00229558j 0.0096234+0.00381898j 0.00502872-0.00585808j 0.0059633-0.00220467j -0.00461097+0.000308494j -0.00182713+0.00427571j -0.00462837-0.00440488j 0.00525841+0.00274912j -0.00480869-0.00106j 0.00370459-0.000677397j 0.000758837-0.00328109j 0.0037074-0.00297918j -0.0038569-0.00842402j 0.00636251+0.0068158j 0.00175559+0.00162719j -0.00261802+0.00159668j -0.00193536-0.00368203j -0.0057056-0.0108584j 0.00494866-0.00324142j 0.00545467+0.000614899j 0.000855871-0.00341079j 0.00236444-0.00936869j 0.00107348+0.00279979j 0.00295753+0.00138722j 0.00367638-0.00038216j 0.0149489-0.00288665j 0.00537284+0.0122796j -0.0154581-0.0073112j 0.00379929+2.16385e-05j -0.000691302-0.00298225j -0.00405155-0.0019789j -0.0141871-0.0036411j 0.0184137-0.00231547j 0.00154285+0.0138986j 0.00553555-0.0206464j 0.0223699+0.000718781j -0.0049514-0.00170322j -0.000367175-0.00556513j 
0.00409056+0.00418818j 0.00211761-0.00457482j 0.000313298+0.00214671j 0.0046672-0.000627199j -0.00888076-0.00158043j 0.000148183+0.00698094j 0.00139168+0.000969003j 0.00103708-0.000287232j -0.00541981-0.000301265j 0.00412593+0.00912691j -0.000501668-0.00338224j -0.000678737+0.00194358j 0.00446895+0.00126835j -0.000217943-0.00180259j 0.00207094-0.000671844j 0.00700795-0.00774849j -0.000236787+0.00729956j 0.000236894+0.00578802j 0.00151089-0.00149009j -0.00140982-0.00802777j 0.0014064-0.00421035j 0.00203344-0.00300128j -0.00476714-0.00354394j 0.00190748+0.00271293j -0.00141649+0.000928912j 0.000146528-0.000312952j -0.0010154+0.00485553j 0.00314867-0.00118237j 0.00473633+0.00207246j -0.00247472+0.000853904j -0.00556837-0.00113336j 0.00271552+0.0185274j -0.00299348+0.00231593j -0.00488612+0.00444541j 0.00177676-0.00911606j -0.0049365+0.000356132j 0.00764922+0.00610195j 0.00750852+0.00143651j 0.00946509-0.00454801j 0.0157461-0.00231009j -0.00283031+0.00347991j -0.00677341+0.0128678j -0.00827732+0.0221211j 0.00593653-0.00929049j 0.00557001-0.00172406j -0.00960553-0.00845828j 0.00263628-0.00949593j 0.00480168-0.00796405j -0.00305653-0.00261076j -0.0117961+0.00301546j 0.00890904+0.00467751j -0.00755581+0.00292771j 0.0109442-0.00282025j 0.00926964-0.0049265j 0.0130847-0.00407552j -0.00115379+0.0121419j 0.0019243-0.00349916j -0.00296+0.00451491j 0.00621968+0.000175685j 0.00306407+0.00385629j 0.00307301-0.00219805j 0.00259699-0.0113922j 0.00121569-0.003518j -0.00075725-0.00291982j 0.00263288-0.00578726j 0.00357849-0.00338363j 0.00220209-0.0110067j 0.000273623-0.00091074j 0.00314477+0.000384273j -0.000872477+0.00494891j -0.00305375-0.00788967j 0.00446397+0.00173178j -0.000175611-0.00639991j -0.00583081-0.00732697j 0.00052915+0.000384057j 0.0011777+0.0017721j -0.000813487+0.000707262j 0.00273122+0.00280649j 0.0035369+0.00164283j 0.000743902-0.00549299j -0.000556012-0.000187175j 0.0064726+0.00109077j 0.00201458-0.00166339j 0.0121023+0.00031779j -0.000599247-0.00387618j 0.00531073+0.00166396j 0.00895474-0.00722769j -0.00184393+0.0019352j 0.00244425+0.00590923j -0.00545742-0.00306974j -0.00372327+0.00183188j 0.00448302+0.00284824j 0.00540297-0.00502581j 0.000845282-0.00593618j 0.000325853+0.00952694j 0.00309428+0.00311459j -0.00286358-0.00807417j 0.00435345-0.0072124j -0.00426518-0.000445433j 0.00236061-0.00538497j -0.00981675-0.00050533j -0.00450054-0.00783007j -0.00353037+0.00319335j 0.000381521+0.00045044j 0.000151822-0.00157216j 0.00372474-0.00474114j -0.000916691-0.0004698j -0.00147974-0.00504879j -0.00413522+0.000901112j 0.00422602+0.00402427j 0.00732388+0.000113985j -0.00290484-0.00121955j 0.012222+0.00333084j -0.0054808+0.00208295j -0.00533514-0.004712j 0.000291941-0.00163864j 0.00450271+0.000714866j -0.00293293-0.00115217j -0.00592758-0.00365903j -0.00228049-0.000639163j -0.00592808-0.00287411j 0.00401516-0.00336763j 0.0103167+0.00483273j -0.000434126+0.00656818j 0.015115-0.00662767j -7.54995e-05+0.0168631j 0.0105736-0.00203448j -0.000173061-0.00459028j -0.000303296-0.00035771j -0.00158939-0.0055149j -0.00896967-0.0154738j 0.0113181-0.0124239j -0.0110236+0.00994306j -0.00300808-0.0113237j 0.00927392+0.00217633j -0.00143583+0.00541666j 
-0.0038005+0.0050964j 0.00504901+0.00566647j 0.00074918+0.00185529j 0.00188717+0.00139916j -0.000698796+0.000765597j 0.00236149-0.00400858j 0.00922223+0.00048616j 0.00428045+0.00548894j 0.00390958-0.00850513j 0.000391272+0.00207689j 0.00377177-0.00361434j 0.00124639+0.00066847j 0.00728936+0.00815641j -0.00214595-0.00739304j -0.00202849+0.00506524j 0.00578477-0.000921346j 0.00039107+0.00199489j -0.00352827-0.00132824j -0.000947199-0.00048957j -0.0025997-0.00943374j 0.00761533-0.00448605j 0.0105686-0.00408718j -0.00141519+0.00121461j -0.000929-0.00102822j 0.000332628-0.00239159j -0.00389459+0.00200185j -0.00336844+0.00625975j 0.00698401+0.00193864j 0.00381584+4.17939e-05j -0.0013631+0.00144999j 0.000612522-0.00286762j -0.00457086+0.0115356j -0.00452782-0.00225316j -0.00517326-0.00150917j 0.000985474-0.00337522j -0.00509577+0.00157436j 0.00343706+0.00538298j -0.00468985+0.00676275j -0.000362549-0.00288112j 0.00964001-0.000185725j 0.000540831+0.00172327j -0.00340285+0.00321935j -0.0041923-0.00954115j -0.012935+0.00173242j -0.00466787+0.0067431j 0.00955137+0.00160383j -0.00349772+0.000111494j -0.00319269+0.00382951j -0.000708441-0.00135052j -0.0055317-0.000195612j -0.000300838+0.00105352j -0.00463315-0.00177163j -0.00998615+0.00172698j 0.000850457+0.00623373j -0.00218324+0.00310611j -0.00118896-0.00799238j -0.00370013+0.00406083j -0.00281034-0.0011869j 0.0020242+0.0121593j -0.00270031+0.00327435j -0.00252785-0.00318031j 0.0063793-0.0095052j 0.00208096+0.002617j 0.000798688+0.00642278j -0.00694545+0.00451423j 0.00368122+0.00557127j -0.0031582-4.6894e-05j -0.00624833+0.00373263j -0.00394629-0.000859735j 0.00411978+0.00401516j 0.00260314-0.000712205j -0.00517354-0.00592375j -0.00144803-0.000832562j 0.00275082-0.0041947j -0.00132683+0.00534466j -0.00440025-0.00512749j 0.00614067+0.00153418j -0.00284798-0.00833171j -0.00132753+0.00227661j 0.0020433+0.00304111j -0.00365286-0.00609454j 0.00250272-0.00331424j -0.000384357-0.00156686j 0.00133958+0.00091224j -0.000476873-0.00126595j 0.00209356+0.00280574j -0.00724741+0.00542946j -0.00382031+0.00120148j -0.00453657+0.00204394j 0.00320766-0.00130877j 0.00342657-1.81123e-05j -0.000272771+0.00204811j -0.00209882-0.00309453j 0.00463921+0.00746136j -0.00840997-0.00534045j 0.00116876+0.000454366j -0.00356803+0.00497804j -0.00220396+0.00282588j -0.00222068+0.00244519j 0.000516692-0.00719336j -0.000865659+0.000856541j -0.00176441+0.00168706j -2.31449e-05+0.000439612j -0.000224197+0.00120099j -0.00216075+0.00269046j -0.00920963-0.00046168j -0.00431383-0.00441012j -0.00477867+0.00173178j 0.00265544+0.00191214j -0.00723142+0.00151492j 0.00116413+0.00270138j -0.00160931-0.00263369j -0.00566178+0.00788765j 0.00661976+0.00753051j 0.00200332+0.000746716j -0.00146415+0.00431798j -0.00543757-0.0020056j -0.00275632-0.00141841j 0.00801003+0.00322614j 0.00618867-0.00165245j -0.000994886-0.0028809j 7.18969e-05+0.00145464j -0.00336557+0.0070908j -0.009202-0.00527095j -0.000554417-0.00578955j 0.00829529+0.00364939j 0.0148977+0.00820313j 0.000628509-0.0020326j 0.000740076-0.000423546j 0.0234856-0.0119137j 0.00762471+0.00466942j -0.00302958+0.00549827j 0.000801589-0.00180747j 0.00480993+0.00293018j -0.000877152-0.004232j -0.00578159-0.0108312j 
