0.0499807+0.0329315j 0.00387617-0.0163144j -0.0523415-0.0269927j -0.104467-0.0503726j -0.0260736+0.0303928j -0.0707289-0.0441714j 0.0635616-0.0289529j -0.103647+0.00138392j -0.0386609+0.0754909j -0.161831-0.11327j 0.0845597-0.011156j -0.038248-0.0131246j 0.0196689-0.000203652j 0.0179066-0.00241692j 0.0254794-0.00534782j 0.0106118+0.00306547j -0.00784389-0.00566249j -0.00384561-0.0158775j 0.0403152-0.00484515j 0.0261486-0.00547639j 0.0330695+0.0224626j 0.0292239+0.0161619j -0.0211163-0.0298278j -0.00871549-0.0116923j 0.0151713-0.00849603j -0.00514732-0.00515901j 0.00882589+0.00590771j 0.00805572+0.00457322j 0.00297897-0.00192049j 0.0174089+0.00643426j 0.0110163+0.00557123j 0.0173144+0.0087855j -0.0139505+0.0020383j -0.00489169-0.0116188j 0.0176812-0.00492091j -0.0100952-0.00832143j 0.0259323+0.0133661j -0.0180649-0.0162118j -0.00116443-0.00605357j -0.000554178-0.0130094j -0.0120816-0.010471j -0.002264-0.00267661j 0.00666995+0.00948006j -0.00283863+0.00257877j 0.006763-0.00965927j 0.00967489+0.00530994j 0.00505326+0.00653892j -0.00128522+0.00422803j 3.323e-05-0.00021501j 0.000452712+0.000568613j -0.00230315+0.000403216j -0.0050883-0.000856345j 0.00151779+0.00239866j -0.000324652+0.00350626j 0.00977148+0.00376206j 0.0042107+0.000195902j 0.00653135+0.00466117j 0.0064837+0.0026389j 0.0061798-0.00099545j 0.00259635+0.00278106j -0.00189921+0.00299837j -0.00433347-0.00699442j -0.00425002-0.00118549j -0.00168081+0.00078518j 0.00560343-0.00227j 0.00500606+0.00202143j 0.0128522+0.0109643j 0.00676122+0.000732903j 0.00231794+0.00345198j 0.00771939-0.00620595j 0.00620443+0.0073011j 0.000366455-0.00285803j -0.00187034-0.000211853j -0.00702007-0.0037913j 0.00767739+0.00666728j -0.00800483-0.000754008j 0.00549135+0.00233831j 0.00123492-0.00692959j -0.00309915+0.00120072j -0.00802846-0.00300277j 0.0101358+0.00512083j 0.00612206+0.00368415j 0.00198477+0.000493627j -0.00551846-0.0079248j 0.00827608+0.0187738j -0.00581966-0.00446398j 0.00132083-0.00249596j 0.00120469+0.00162615j 0.000576275+0.00289765j -0.000143347-0.00208013j -0.000105452+0.0037543j 8.56987e-05-0.00489923j -0.00966071+0.00167061j -0.00417299-0.00139898j -0.00107472+0.000893952j 0.00394576+0.00245653j 3.28875e-06-0.00522522j 0.00174533+0.00377377j -0.000549603-0.00205988j -0.00837265+0.000856128j 0.00219922-0.00105398j -0.00465085-0.00416293j -0.00398873-0.000117358j 0.00136606+0.00355515j -0.000970464-0.00434015j 0.00145723+0.00152298j 0.00306084-0.000511781j -0.000370121-0.00133318j 0.00247797+0.00159469j -0.00689236-0.00538829j 0.00122971+0.00196724j -0.0106919-0.00625467j -0.00384653-0.00402615j -0.00694345-0.00664348j 0.00646752+0.000690518j 0.00272259+0.00477024j 0.00501397+0.00671154j 0.00509103+0.00107361j -0.0100716-0.00414963j 0.00343924-0.00123633j -0.00165882-0.00256785j -0.0045258+0.00288238j -0.0188952-0.000856527j -0.0123077-0.00741237j 0.00431341+0.00892646j -0.0110854-0.00819269j -0.00537519-0.00391483j -0.0100551-0.0125128j -0.00556308-0.0110437j 0.00227216-0.00270716j -0.0135444-0.000215631j 0.00901292+0.013721j -0.0207548-0.0115387j -0.00443136-0.0073322j 0.0166079+0.00420724j 0.0176896+0.0236105j 
0.0306597-0.0500145j -0.015436-0.00552937j -0.026827+0.0543917j -0.0480493+0.104563j 0.0282052+0.0265825j -0.0433296+0.0704282j -0.0291328-0.0632432j 0.00598069+0.101507j 0.0757654+0.040772j -0.112332+0.159978j -0.0115265-0.0832224j -0.0119756+0.0363681j -0.000806393-0.0194794j -0.00253741-0.0202423j -0.0069126-0.0217907j 0.00342669-0.0107509j -0.00439954+0.0069375j -0.0164308+0.00433572j -0.00344896-0.0379137j -0.00565525-0.0275144j 0.0209107-0.0318236j 0.0162195-0.0264546j -0.0297359+0.0221736j -0.0126532+0.0106658j -0.0104892-0.0146377j -0.00523037+0.00678077j 0.00692417-0.00824641j 0.0049379-0.00708019j -0.00247434-0.00326677j 0.00635981-0.0187467j 0.00532999-0.0111109j 0.00938317-0.0156537j 0.0015417+0.0154942j -0.0119904+0.00504062j -0.00354985-0.0156375j -0.00812779+0.00998405j 0.013786-0.0235305j -0.0174357+0.0171874j -0.007249-0.00100907j -0.0133193-0.000315961j -0.0121784+0.0109376j -0.00257893+0.00366431j 0.00908194-0.00645529j 0.00314317+0.00152851j -0.0112301-0.007419j 0.00549237-0.00916225j 0.00441978-0.00498572j 0.00380455+0.00153792j 0.00072273-0.000117712j 0.00154428-0.00112844j -0.00198946+0.00192295j -0.00350319+0.0043023j 0.00209382-0.00159277j 0.00373588-0.00110804j 0.00498519-0.0072939j 0.000384827-0.00365603j 0.00512932-0.00556277j 0.00470301-0.00545348j 1.58378e-05-0.0059309j 0.00238382-0.00370599j 0.0019771+0.00150827j -0.00705011+0.004766j -0.00093736+0.00580865j 0.00072319+0.00256551j -0.00379617-0.00541066j 0.000518814-0.00282578j 0.0128523-0.0128876j 0.00046907-0.00653046j 0.00388527-0.00221406j -0.00559136-0.00552587j 0.00691618-0.0063722j -0.00157795+0.000413855j -0.00150934+0.0012414j -0.00184673+0.00955699j 0.00669864-0.00619839j 0.00174133+0.00833455j 0.00158862-0.00484545j -0.00532907-0.00187004j 0.00099415+0.00404126j -0.00582629+0.00847154j 0.00497316-0.00841952j 0.00520849-0.00651749j 0.000505053-0.000348859j -0.0083684+0.00439154j 0.0192835-0.00868745j -0.00521246+0.00623955j -0.00235461-0.00227633j 0.00253156-0.000162085j 0.00272859-0.000921338j -0.000843773-0.00104969j 0.00034838+0.00185834j -0.00175375-0.000793942j 0.00190902+0.00607566j 0.000474218+0.00526905j 0.00360069+0.000526247j 0.000527815-0.00248626j -0.00632439+0.000667706j 0.00526627-0.000108781j -0.00127814-0.0011426j 0.000887344+0.0057993j -0.000968775+0.00385096j -0.00526537+0.00469822j -0.000310643+0.00213595j 0.00467976-0.000819667j -0.00518058+0.00106378j 0.00209721-0.0014632j -4.13542e-05-0.00678715j -0.0013317-0.000187047j 0.00420243+0.00087662j -0.00262164+0.00685568j 0.00383881-2.09266e-05j -0.00729742+0.00884169j -0.00684973+0.00476234j -0.00457087+0.00501278j 0.000281247-0.00742443j -0.0010265-0.00479075j 0.00283965-0.00175221j 0.00221844-0.000623969j -0.00330549+0.00771645j 0.00232565-0.00481889j -0.00139206+0.000485803j 0.00604439+0.00324071j -0.00133082+0.0159458j -0.00640158+0.0143494j 0.00802953-0.00612415j -0.00657702+0.0109794j -0.00658518+0.00343793j -0.0111761+0.0140781j -0.0081689+0.000529955j -0.000747355-0.00209616j 0.00102321+0.0137765j 0.0151251-0.00842242j -0.0123527+0.0193597j -0.00828747+0.0066415j 0.00374205-0.0155603j 0.0242008-0.0167057j 
-0.0270399-0.0234887j 0.00930658-0.0187158j 0.0275926+0.0157933j 0.0345613+0.00468854j -0.027657+0.0365779j -0.0412559-0.0597923j 0.0535129-0.0585974j 0.0383818+0.0808367j -0.0501487+0.132462j 0.165134-0.0378288j -0.0238789-0.090034j 0.0573397-0.0222838j -0.0262106-0.0212631j -0.0164898-0.017383j 0.00650404+0.0353009j -0.0174957+0.0027853j 0.00695294-0.00951503j 0.0137152+0.0052389j 0.00490051-0.0152126j 0.0157936-0.0208422j -0.0272959-0.0101841j -0.0152231+0.0261754j 0.0188855+0.0141289j -0.000710912-0.00332322j 0.00763221-0.0249966j 0.00124168+0.0145803j -0.00405636-0.00378169j -0.0177085-0.00816457j 0.0024713-0.00242937j -0.00470765-0.0134203j 0.00247392-0.00452981j -0.0194913-0.00212547j -0.00882363+0.0133567j 0.0221885-0.0118659j -0.00261479-0.0101242j 0.0123914+0.00630116j -0.0177592-0.0138209j 0.00517167-4.54168e-05j 0.0149709-0.00134294j 0.00885918-0.0113771j 0.00540407-0.00678468j 0.00424516+0.004572j -0.00580241-0.000568175j -0.00581935-0.00175176j 0.0140121-0.0112123j -0.00667033-0.00751474j -0.00990114-0.000604279j -0.00518819+0.00562779j -0.00175602+0.0019326j 0.00063968-0.00169497j 0.00192655+0.000493149j 0.00592522-0.000823523j 0.000991213+0.00217845j -0.00513+0.00108311j -0.017119-0.00664361j -0.00946369-0.00186806j -0.00560045-0.00159347j -0.00559714+0.00218386j -0.000681762-0.00631198j -0.000728728-0.00384923j -0.00114855+0.00458109j 0.00243752-0.00231141j -0.00344686+0.0123981j -0.00242821-0.000252592j 0.00352585-0.0122934j -0.0066654+0.0022881j -0.00938429-0.00479163j 0.00430164-0.00581984j -0.00473378-0.000629639j 0.00380822-0.00472373j -0.00155377+0.00711123j -0.00279214+0.00215527j 0.0011842+0.00204843j -0.00423286+0.00215904j -0.00585098-0.0023311j 0.000335856+0.0091383j -0.00423027+0.000285231j 0.00765578-0.00512418j -0.00580687+0.00555631j -0.00438089-0.00229965j -0.00505818-0.00533144j 0.00413091-0.00889761j -0.00315959-0.000817703j 0.00749212-0.000656044j -0.00874457+0.00164273j -0.00111663-0.000221846j 0.00362841-0.00351831j -0.00944445-0.00118936j -0.00373543+0.000215171j 0.00777005+0.00225612j -0.00300723-0.00201872j -0.00111745-0.000568265j 0.00690811+0.00506673j 0.000779221+0.0032017j -0.00305488+0.00102152j -0.00602329+0.00131312j 0.00450582-0.00232222j -0.00724265-0.00203587j 0.00842032-0.000726884j 0.00207497-0.000224347j -0.00305679+0.00034853j 0.00179493+0.000163313j 0.00362932+0.0071061j -0.00356058-0.00207507j 0.00586625+0.000489984j -0.00116017-0.00445717j 0.00544694-0.00323887j 0.00394623+0.00110488j -0.0119697+0.0102113j -0.00120974+0.00532238j -0.00344793+0.0057292j 0.0118676-0.00454189j 0.00804865+0.000263292j 0.00932662+0.00214605j -0.00320873-0.00451605j -0.00170567-0.0170584j -0.0167807-0.00198822j -0.00241613+0.00485357j 0.00588403+0.0136313j 0.00480546-0.00504041j 0.00857768+0.000973929j -0.00499691+0.00513066j 0.00459061+0.0146522j -0.0014031+0.000210666j -0.00499593-0.00127771j 0.00256318+0.0063108j 0.00745941+0.0041727j 0.00620708+0.00489863j 0.0194387+0.00134836j -0.00179178+0.00661306j -0.00573619+0.0080463j -0.0198703+0.0151185j 0.00120476+0.0153183j -0.00295932+0.00114169j -0.000488066-0.0101587j -0.0175878-0.0151207j 
0.0298014-0.0282896j 0.0168334+0.0109394j -0.0186698+0.0285832j -0.014113+0.0452228j -0.034727-0.0239514j 0.0619018-0.0353638j 0.0644114+0.0517904j -0.0987191+0.0485457j -0.14368-0.0556029j 0.0336589+0.188649j 0.101833-0.0318623j 0.0146226+0.0658345j 0.0263236-0.0314611j 0.0211219-0.0199053j -0.0317298-0.00105277j -0.00125836-0.0199257j 0.0058609+0.00770029j -0.00491796+0.0094766j 0.0156933-0.00193958j 0.0228487+0.0131304j 0.0110213-0.0297271j -0.0206648-0.0203758j -0.0127295+0.0155747j 0.00520307+0.00344817j 0.0240108+0.00635239j -0.0144155+0.00182715j 0.00409934+0.00101254j 0.00798707-0.0169089j 0.000509917-0.000211502j 0.0150157-0.00610511j 0.00433094-0.000126777j 0.00537857-0.0186121j -0.0167464-0.0049421j 0.00977356+0.0254716j 0.00607357-0.00649372j -0.00180274+0.0139632j 0.0188704-0.0155329j -0.000446201+0.00276303j -0.000535759+0.0147345j 0.00785759+0.0122481j 0.00387735+0.00952032j -0.00512385+0.00476066j 0.00232538-0.00429775j -0.00319586-0.00879722j 0.00891911+0.0117169j 0.0077066-0.006098j -0.00171466-0.00650969j -0.00505695-0.00276778j 0.00055343-0.00185839j 0.00426699-0.00296116j -0.00259926+0.00382167j -0.00154533+0.00572897j -0.00119532+0.00307911j -0.00272968-0.0025208j 0.0100588-0.0151117j -0.000701179-0.0070796j 0.000178133-0.00453997j -0.00213408-0.00571696j 0.0090228+0.000962466j 0.000677629-0.00411318j -0.00521941+0.00261755j 0.00335159+0.00226943j -0.0087508+0.00277958j 0.00108387+0.00185327j 0.00910196+0.0061033j -0.000947217+0.000644693j 0.00928525-0.00870284j 0.00154664+0.00493327j 0.0013055-0.00567948j 0.0109764+0.00446703j -0.00556411-0.00315174j -0.00125901-0.00201603j -0.00673007-0.00126981j 0.00047204-0.00224523j 0.00224485-0.00515889j -0.00503895+6.62867e-05j 0.00127511-0.00533392j 0.00582042+0.00674778j -0.0036258-0.00501331j -0.00568118+0.00204449j 0.00577682-0.00435217j 0.0114835+0.00391129j -0.00130547-0.000959802j 0.00153552+0.00782064j -0.000301282-0.0130199j -0.00010229+0.00124255j 0.00158663-0.000427218j 0.00176569-0.00857808j 0.00125101-0.0054211j -0.000950747+0.00595004j -0.00385656+0.00492426j 0.00367321-0.00323507j -0.00693747-0.00309267j -0.00146282+0.00305767j 0.00211619-0.00459164j 0.000393466-0.00402066j -0.00235295+0.0080082j 0.000940874-0.0021044j 0.00220985+0.00326107j -0.00438697-0.00301747j 0.00306608+0.00762572j -0.00283387+0.00418172j -0.00733494+0.00110839j 0.00244844-0.00298834j 0.000612349+0.00576599j 0.00362488-0.00188137j 0.00356383-0.00112239j 0.000854823+0.00840235j -0.000570494-0.000673937j 0.000531682+0.00497576j 0.00325571+0.00537421j 0.00166313+0.00273375j -0.00962492+0.00643248j 0.00717333+0.00732743j -0.0050526-0.0042788j -0.00804385-0.00221891j -0.00920635+0.00219916j -0.00187571+0.00881465j -0.00895689+0.00182359j 0.00685576-0.00187985j 0.00110438+0.00805206j -0.000716078-0.00725613j -0.0132734-0.00639851j -0.00358961+0.00926276j -0.00236672-0.0108549j 0.00136532+0.0107903j -0.0120736+0.000256894j 0.0040169+0.0188294j 0.0175984+0.00235139j 2.3187e-05+0.0153806j -0.00530557-0.00228935j -0.00302836-0.0194673j -0.0105287+0.0097886j 0.00614006+0.00154857j 0.0133601-0.00724423j 0.00918053-0.0202906j 
-0.0096244-0.00688861j -0.0120759-0.00340612j 0.00541097-0.00306954j 0.0137558-0.0025529j 0.0223077+0.00153979j -0.0278981-0.0622853j -0.0224788+0.011551j 0.0692508+0.0395637j 0.0367606+0.0168091j 0.0384164+0.0201817j -0.0371242-0.00954794j 0.0112516+0.0228549j -0.012628-0.0151602j -0.0185418-0.0176999j -0.0179725+0.0124559j -0.0047935-0.0177981j -0.0134064-0.00193433j -0.0118273-0.000152611j -0.0236458+0.00358584j -0.00683716+0.0141183j 0.000198176-0.00308938j -0.00318677-0.00485978j -0.013776-0.00795869j 0.00642942+0.00201121j -0.0220586+0.00307035j -0.000363328+0.00093505j 0.00865955-0.00321134j 0.00684097-0.0104674j -0.00771772+0.0106565j -0.0126897-0.0129388j 0.00268555+0.0136627j -0.00134889-0.00311048j 0.013159+0.00134492j 0.00672877+0.00284844j -0.00825509+0.00954981j -0.00329719-0.0166903j -0.00728419-0.0126731j -0.0123803+0.00340083j -0.0048915+0.000547169j 0.00693271+0.00228328j 0.00288522-0.00272713j 0.00161458+0.00382464j 0.00491837+0.00104557j 0.00769495+0.0115115j -0.000385436+0.00974963j 0.00203164-0.00590849j 0.00883849-0.00575094j 0.00470513+0.000616002j 0.00150195-0.00189696j -0.00411955-0.00383539j 5.13419e-05+0.0008204j -0.00285001+0.00439243j -0.00463756+0.000931337j 0.0076986-0.000703963j -0.00077309-0.0112199j 0.00749993-0.00248055j -0.000500597+0.000661203j 0.00229573-0.00304839j -0.00315715-0.00422476j -0.0032716-0.00148831j 0.00474692-0.00330973j -0.00602827+0.00444795j 0.00178255-0.00317049j 0.00130411-0.0119653j 0.0024428-0.0041432j 0.0149667-0.00548076j -0.00463787-0.0108642j -0.000213233+0.000823827j -0.000362602-0.00783094j -0.00613862-0.0105208j -0.000656893+0.00178955j 0.00578347-0.000841751j -0.000709082+0.00537644j -0.00397524-0.00323014j -0.000791898+0.00522173j -0.00444022-0.00294359j -0.00212204-0.00598691j 0.00832312-0.000632651j -0.00141212-0.00320041j 0.00858767+0.00965061j -0.00171476+0.000693156j -0.00856222-0.00794025j 0.000696475-0.00153872j -0.00090403+0.00419559j 0.00111008-0.00365174j 0.00380772-0.00183777j -0.00688071+0.00246821j 0.00854663-0.00140953j -0.00270017-0.0114629j 0.000322186-0.00252848j 0.00032049-0.00139162j -0.00214311+0.00978327j -0.0105301-0.00218338j 0.000576026+0.00097095j -0.00415177+0.000241303j 0.00613874-0.00811558j -0.00435436+0.00200468j 0.00215948+0.000188248j -0.0122545+0.00394281j 0.00167872+0.0045293j -0.008494-0.000989002j 0.00407528+0.00825617j -0.00434302+0.00416307j 2.8678e-05-0.00113979j -0.00435168-0.000489962j -0.00162504-0.00294195j -0.0119645+0.00539526j 0.000900982+0.0114118j 0.00287884-0.014619j 0.00484561+0.000146821j 0.00398536-0.00553769j -0.003533-0.00381822j -0.00700717+0.00165634j -0.00131526-0.00410651j 0.00322049+0.0014367j 0.00119787+0.00645338j 0.00838487-0.00174392j -0.00627942-0.00171624j 0.00303367+0.00348188j -0.0129031+0.0074641j -0.00160195-0.00231501j 0.000972252-0.00642954j 0.00701928+0.00412177j 0.0136538+0.0087937j -0.0112043+0.00407387j 0.0118844+0.000687973j 0.000262899-0.00695133j 0.00554889-0.00399022j -0.00442969-0.0142351j 0.00580619+0.00545865j 0.00284794+0.00260018j 0.0107813-0.0152106j 0.0159106+0.00879178j 0.0135907-0.00499885j -0.0042145-0.00638286j -0.00194334-0.0036726j 
-0.00317194-0.00578097j 0.00304128-0.0183469j 0.0132366+0.00107174j 0.0381905-0.00452417j 0.0253469+0.0419458j 0.0948823-0.0649308j -0.08188-0.0499089j 0.0208504+0.0954583j 0.0948044+0.127306j -0.0475874-0.0297285j -0.0584488-0.0818942j -0.018394-0.00676552j -0.00271874-0.00740126j 0.00516575-0.0279507j -0.0185455-0.0131339j 0.018994+0.00389015j 0.0199331-0.00431194j 0.0125111-0.0113364j -0.00519414-0.0323279j -0.0418951-0.0201863j 0.0112799+0.00129036j -0.00432517+0.0107511j 0.00399313-0.0136195j -0.0129552+0.00381405j -0.0185202-0.0290879j -0.000260751+0.00117752j -0.00154514-0.00300125j 0.0050479+0.00598225j -0.000752675+0.00651918j 0.0147788-0.0220083j -0.0184541+0.00319112j -0.00296299+0.0105346j 0.00985621+0.0076529j -0.000913828-0.00890387j 0.00302306-0.0120039j 0.00670537+0.00172758j -0.00193775-0.00522533j 0.00424953-0.00609224j 0.00161565-0.00924668j -0.0122283-0.00301165j 0.00608071-0.00533615j -0.00114842-0.000792044j -0.000288035+0.00509645j 0.00187853+0.011729j -0.0144731-0.0142247j -0.00014442-0.000403182j 0.00275605+0.0064079j 0.00143293+0.00545974j -0.000802522+0.00626459j 0.00257952+0.00188131j -8.54352e-05-0.0059483j 5.61736e-05-0.0050673j -0.00129671-0.00373324j -0.0045935+0.0115789j 0.00260145+0.00746231j 0.00334374-0.000923667j -0.00283362-0.00426137j 0.00338163+0.00106593j 0.00272857-0.0073494j -0.00203628+0.00815647j -0.00398829+0.00319979j 0.00120035-0.00614747j -0.00665159+0.00908581j 0.0011995+0.00255227j -0.00844769-0.00826973j -0.0108468+0.00440481j 0.00126488-0.00236775j -0.00232019+0.00223712j 0.000411546+0.0035393j 0.000401663-0.0198984j -0.00430021+0.0040865j 0.00521784+0.00784177j 0.00172045-0.00115561j 0.00680102+0.00587157j -0.00434732-0.00218412j -0.00145169+0.00149389j -0.00177526+0.00110044j -0.00397698+0.000396921j 0.0071548+0.00459358j 0.00393812+0.000549397j -0.0013113+0.00492065j 0.000839591-0.00604988j -0.00247265+7.64373e-05j -0.00222977-0.00454604j -0.00245855+0.012782j -0.000671358-0.00053481j 0.00721546-0.002316j -0.00260383+0.00482061j 0.00660144-0.00138281j 0.000531029-0.00419253j -0.00280841-0.000878865j 0.00561996+0.00491769j 0.000876773+0.0112392j 0.00235696+0.00342765j 0.00825783+0.00399191j -0.00181328-0.00427593j 0.00493675-0.00751794j 0.000123982+0.000104861j -0.00682305+0.00209158j 0.00804014-9.36891e-05j -0.0118295-0.000271994j 0.002368-0.00471757j -0.00078892+0.0032224j 0.00372681+0.00509777j -0.0028194-0.00837734j 0.00116648+0.00674831j 0.00119189-0.00320787j -0.00493199-0.00415738j 0.00276152+0.000651024j -0.00173918+0.00538164j 5.76905e-05-0.00497348j 0.00281788-0.000153819j 4.73113e-05-0.00840681j -0.00241578+0.00271535j 0.0033388-0.00408649j 0.00895177-0.00628155j -0.00415699-0.00229824j -0.0104564+0.00361684j -0.00595955+0.00526973j -0.00200335+0.00317371j -0.00329491+0.000794523j 0.0119924+0.00300547j -0.00300481+0.0160914j 0.00711298+0.00823755j 0.0115758-0.00314909j -0.00518856-0.00429022j 0.00687541+0.00055647j -0.000350747-0.0052116j -0.00491548-0.0133652j -0.00199075-0.0141674j 0.0102206+0.0102309j 0.00342478+0.0066814j 0.0013099-0.00516898j -0.00233897-0.0036786j -0.00272841-0.00797393j 0.00424295+0.0139998j 
0.00595179+0.00431936j -0.0111002-0.00112265j -0.0104643-0.0125899j -0.0337699-0.0378408j 0.0307004-0.0301235j -0.0985539-0.0581889j -0.0158491+0.0831779j 0.05369-0.0551448j 0.11999-0.139274j -0.0592045+0.0533463j -0.0576256+0.0827685j -0.0226864+0.00128913j 0.00189927+0.0103497j -0.0124192+0.00169449j 0.00853449+0.0102889j 0.0196843-0.0177807j -7.97792e-05-0.0270413j -0.00232552-0.0169772j -0.010734-0.00605294j -0.018066+0.0423354j -0.00143483-0.0130584j 0.0212258+0.00456688j -0.00113511+0.00280907j 0.000187076+0.0189068j -0.0183774+0.0151403j -0.000144548-0.00526688j -0.0154703+0.00161735j -0.000528577-0.0047268j 0.0117372-0.00465798j -0.017627-0.00283747j 0.00104623+0.0178366j 0.00929082+0.00581382j -0.00285776-0.00983094j -0.00833452+0.00213798j -0.0114669-0.0116832j 0.00420233+0.00588093j -0.00535977+0.00690251j 0.00344785-0.00236062j -0.002421+0.000803324j -0.00791853+0.0074587j -0.00271476-0.00621596j -0.000294069+0.0037154j 0.00889708-0.0055835j 0.00640992-0.00613115j -0.00767008+0.0046233j -0.00184656-0.00218654j 0.00230384-0.00629706j 0.00132053-0.00199579j 0.00120463+0.00296551j 0.0020453-0.00361596j -0.00254906+0.00154548j -0.000663459-0.00135015j 0.00265488+0.00399854j 0.0115826+0.00322256j -0.00486109-0.000616914j -0.00638045-0.00588845j -0.00586508+0.00455938j -0.000478089+0.00328295j -0.00358362+0.0014381j 0.00122768-0.00211147j 0.00447265+0.0018429j 0.00382938-0.00403741j 0.00318874+0.00827639j -0.00446487-0.00225615j -0.00987819+0.00289537j -0.0022723+0.0055059j 0.00279522+0.0055613j 0.000572778+0.00744332j 0.0053449+0.00146469j -0.0144928+0.00297727j -0.00136116+0.011175j 0.0101715+0.000448021j 0.00445059-0.00447637j -0.00122836-0.00845141j -0.00372988+0.002051j 0.0046705+0.00111133j -0.00242814+0.00264335j -0.00550338+0.000773466j 0.00471204-0.000267802j 0.00040717-0.0086972j -0.00278048+0.00589681j -0.00294017+0.00560875j -0.00616893-0.00174509j -0.000761657+0.00696296j 0.00507014+0.00157213j -0.00161546-0.0037325j -0.00385252+0.000900327j -0.001975-0.00143078j -0.000469664+0.000821968j -0.00204977+0.00254234j 0.00955279+0.00480551j -0.000310696-0.00321797j 0.0116733+0.00321249j -0.000214314-0.00100398j 0.00638716+0.00451458j -0.00319943-0.00180857j -0.0032207+0.00827134j -0.000924829+0.00598484j 0.00441503-8.74399e-05j 0.00304609+0.000522506j -0.00181191-0.00529249j -0.0033688-0.00239678j 0.00670347+0.00556363j -0.00215355-0.00899835j 0.00311941+0.00377602j -0.0045421-0.00700952j -0.000230278+0.000766166j 8.27743e-05-0.006521j 0.00914758-0.00642246j 0.00425654-0.00764249j -0.000618086-0.00437477j -0.00592632+0.0080365j 0.00780173-0.00661131j -0.0168352+0.00818756j -0.000409274+0.00311161j 0.00446955+0.000891387j 0.01234-0.00973282j 0.00280417+0.00211082j 0.0100038+0.0035634j -0.00378064+0.00434115j -0.00141054+0.00510673j 0.0185402-0.00562539j 0.00567799-0.0153603j 0.00126434-0.00804386j 0.00592454-0.01088j -0.00805061-0.00785173j 0.0108047+0.00788539j -0.00964513-0.00934432j -0.011788+0.00545111j 0.00453527+0.00619881j 0.00808435-0.00671098j 0.0100062+0.0120691j 0.00223293-0.00534145j -0.0138358-0.00491398j -0.010495-0.000392251j 0.00418391-0.00114234j 
