0.0300983-0.0315281j 0.00712408+0.0210583j -0.0233292+0.000534149j -0.0336021+0.0538987j -0.0296202+0.00267711j 0.0220602+0.033878j -0.0323058+0.0365254j -0.0765916+0.0174508j -0.0364962+0.0661818j 0.00670018+0.0526943j -0.0569226+0.0369983j 0.0246749+0.00504236j 0.0204826-0.0371293j -0.0370444+0.0441934j 0.00336339-0.0182185j -0.0183561+0.00158737j -0.0141139-0.029451j 0.0216856+0.0668007j -0.059269-0.0245131j -0.138406+0.0516439j 0.00523086-0.10489j 0.0445879-0.0428297j -0.0181714+0.00692248j 0.0169382+0.00435404j -0.00895789-0.000578107j -0.00845088-0.00110909j 0.0147973-0.00213101j -0.0123805+0.0135058j -0.00379746+0.00147381j -0.0137543+0.00695906j -0.0274462+0.0186002j -0.0131514+0.0350027j 0.0152154+0.00237697j -0.0198628-0.00156932j -0.00897774+0.0228605j -0.00236014-0.000935279j 0.00654646+0.0193119j -0.0151135-0.00751506j 0.00208016+0.0228594j -0.00265964+0.00149626j 0.00353299-0.00320183j 0.0237581-0.023376j 0.00554766-0.0063281j -0.0121624+0.0194162j 0.00192322-0.0071879j 0.0224455+0.0106873j 0.00487259-0.00615695j 0.0155536-0.00353845j -0.0109735-0.000434407j 0.00188924-0.00748399j 0.00434689-0.0168001j 0.0176611-0.0150252j -0.00370946+0.0113624j 0.0247286-0.022301j -0.00571191+0.0127403j -0.00190783+0.00575419j -0.00290762-0.00130261j -0.00904999+0.00776277j -0.00771899+0.0055617j -0.0012945+0.00454318j 0.010221+0.00940431j 0.00290852-0.00364649j 0.00711879-0.0190301j -0.00324836-0.00987948j 0.00147179-0.00778009j -0.0111218-0.0040733j -0.00222454-0.00220017j 0.00917622+0.00700988j -0.00409774-0.00663927j 0.00472332+0.00576694j -0.0115137+0.000556931j -0.00251295+0.00440841j -0.00432537+0.00166894j 0.00106347-0.00329269j -0.00779224+0.00919455j 0.00203383-0.000901695j 0.00465887-0.00231141j 0.0046906-0.0128328j -0.00441947-0.00192475j 0.00699322-0.000298353j 0.000373915+0.000233789j -0.000694891-0.00613323j -0.00379039-0.00282057j 0.00621961-0.00449269j 0.00209927-0.00752615j 0.000264702+0.00690924j 0.000120729-0.00372432j 0.00488875-0.0056614j 0.00586811-0.00192664j 0.00650821-0.00876859j -0.00293292+0.00998156j 7.09646e-05-0.00362187j 0.00154928+0.00390279j -0.00458341-0.00108125j -0.00111858+0.00298606j -0.00236745-0.00752309j -0.00434878-0.000709717j 0.00867039-0.005235j -0.00325253+0.00616146j 0.00494761-0.00234162j 0.00116007-0.00451973j 0.00137838-0.000978236j 0.0041682+0.000163736j -0.00286575+0.00835229j 0.00125333-0.000617534j 0.000809962-0.00581556j -0.0015985+0.00794122j 0.00691203+0.00266986j -0.00675322+0.00244233j -0.00162493+0.00340415j -0.000883624-0.0026125j 0.00560879+0.000783827j -0.00498959-0.000199021j -0.00212819+0.00679463j 0.00527619-0.00111934j 0.00187446+0.00681852j 0.00418268-0.000564976j 0.00616345-0.01059j 0.00300569+0.00405015j -0.00911511+0.00552309j -0.00356003-0.00561051j -0.00726004+0.0140517j -0.000941361-0.0150087j 0.00672394+0.00129376j -0.000511884-0.000431773j -0.00270981+0.00134762j 0.000853044-0.00341632j -0.00327963+0.00455206j 0.00358937+0.00251925j -0.00710671+0.00942833j 0.000834663+0.00206633j -0.00207662+0.00690114j 0.00322201-0.00300562j -0.00488336-0.0065396j 0.00353934-0.00397995j 5.69348e-05+0.00147151j -7.93456e-05+0.00930027j -0.0121367-0.00334556j -0.000152516-0.000494227j -0.00378804+0.00438448j -0.000447378-0.000886706j 0.000461038+0.00198272j 0.00245264-0.00477137j -0.00244905-0.00233984j 0.002528+0.00583933j 0.00083343+0.00334768j -0.00206369+0.00199953j -0.00145411-0.00429959j 0.0033941-0.00628978j -0.00107514+0.00324877j 0.00693949-0.000690295j -7.70027e-06-0.00680849j 0.00297235-0.000591985j -0.00203577+0.00191123j -0.00875882+0.00465882j -0.0100432-0.00419075j 0.000768343+0.00369913j -0.00439208+0.0104968j 0.00214805+0.00154014j -0.00275391+0.00288807j 0.00794286-0.000789656j -0.00649664+0.00305171j -0.00153231+0.00136215j -0.00526286+0.00355003j -0.00289801+0.000438962j -0.00361205+0.00306684j 9.8961e-05+0.00160375j -0.00185318+0.0049936j 0.00434219-0.0035572j -0.00559917+0.00518477j 0.00477813+0.00663062j 0.00482552-0.00856021j 0.0081117-0.0104605j 0.00368559-0.00107446j 0.00246659-0.0123739j -0.00292531+0.00900275j 0.00743974-0.00402334j -0.0135706+0.00579763j 0.00406117-0.00250335j -0.00447175+0.00170832j 0.00965688+0.00194377j -0.0138642+0.0130348j -0.000368805-0.00220395j 0.000252107-0.0100667j -0.00698894+0.0106891j -0.00836117-0.000338915j 0.0116464-0.00609076j -0.00514819+0.0175763j -0.00258552-0.01614j -0.00620329+0.00806134j -0.0189989+0.00085672j -0.000588351+0.0134486j -0.0164191+0.0211322j 0.00761674+0.00447283j 0.0176829-0.00879007j -0.00486188+0.0265895j 
0.029868+0.0305566j -0.0200035+0.00812169j -0.00200154-0.0249682j -0.0517319-0.0347349j -0.00274079-0.0293979j -0.0332209+0.0216025j -0.0331096-0.0318601j -0.0169629-0.0776328j -0.0649795-0.035348j -0.054697+0.00520313j -0.0359303-0.0565046j -0.00432587+0.0240183j 0.0368122+0.0184866j -0.0438997-0.0376064j 0.0181411+0.00454276j -0.00202206-0.0173692j 0.0308869-0.0143783j -0.0647328+0.0238343j 0.0236164-0.0606609j -0.0475972-0.136774j 0.104545+0.00311201j 0.0410665+0.0424349j -0.00658115-0.0166658j -0.00576983+0.0173164j 0.000421967-0.00997275j 0.00173677-0.00721178j 0.00177103+0.0133314j -0.0129533-0.0147438j -0.000759195-0.00411864j -0.00740796-0.0108211j -0.0186602-0.0251041j -0.0356106-0.0120982j -0.00339801+0.016481j 0.000713211-0.0203568j -0.0223774-0.0065408j 5.59244e-05-0.000448822j -0.0168568+0.00739059j 0.00844008-0.0138326j -0.0241285+0.000363568j -0.00167056-0.0023049j 0.00340126+0.00262115j 0.0224909+0.0235302j 0.00734681+0.00492392j -0.0201679-0.0109194j 0.00606256+0.00129699j -0.0113551+0.0227037j 0.00670084+0.00433352j 0.00252412+0.0158913j 0.00143525-0.010342j 0.00802645+0.00146194j 0.0172266+0.00564355j 0.0158692+0.0161048j -0.0121742-0.00400213j 0.0220234+0.0225078j -0.0123681-0.00482635j -0.00480147-0.00295661j 0.00101879-0.00237932j -0.00933496-0.00760848j -0.00666187-0.0069944j -0.00535035-0.000362288j -0.0108925+0.0108684j 0.00324951+0.00286148j 0.0186422+0.00712143j 0.0099305-0.00296214j 0.00645611+0.00220314j 0.00470516-0.0126171j 0.00314134-0.0021986j -0.00770771+0.0100949j 0.00674112-0.00403035j -0.0056029+0.00505324j -0.000275364-0.0113148j -0.00374842-0.00257926j -0.00128718-0.00399989j 0.00354383+0.000490703j -0.0100945-0.00722075j 0.000335819+0.00138418j 0.00214892+0.00540456j 0.0113825+0.00391762j 0.00131428-0.00505715j 4.00567e-05+0.00601788j 0.000239309-0.000157789j 0.00597116+0.000642126j 0.00236931-0.00311502j 0.00736281+0.00555949j 0.00875495+0.00213992j -0.00615628+0.00102117j 0.00464528-0.00143554j 0.00580934+0.0048592j 0.00147704+0.00501286j 0.00929494+0.00685762j -0.0104455-0.00310812j 0.00421533+0.000708722j -0.00366167+0.00192597j 0.00192108-0.00470023j -0.00450719-0.00103016j 0.00751532-0.0019387j 0.00114197-0.0048973j 0.00475826+0.00783405j -0.00478825-0.00350322j 0.00258175+0.00661309j 0.00521394+0.000683597j -0.00115271+0.00113199j -0.000783939+0.00492761j -0.00873173-0.00226027j 0.00146546+0.00134202j 0.00505216+0.00190844j -0.00792557-0.000738125j -0.00256225+0.00760846j -0.00362397-0.00572252j -0.00315666-0.0027235j 0.00207926-0.00181948j 0.000629191+0.00446391j 0.000233759-0.00587852j -0.00533702+0.000107668j -0.000416525+0.00406857j -0.00734245+0.00171144j 0.00121495+0.00462141j 0.00908318+0.00625335j -0.00296491+0.00204341j -0.0057256-0.00799338j 0.00511805-0.00279488j -0.015317-0.00735288j 0.013912-0.00102629j 0.000268687+0.00655977j 0.00032248-0.0017892j -0.00165445-0.00333012j 0.00474366+0.00152226j -0.00628081-0.00219179j -0.00507196+0.00334905j -0.00842648-0.00752955j -0.00191218-0.000170872j -0.00430406-0.00147239j 0.00535419+0.00421411j 0.00713356-0.00391088j 0.00189163+0.00455827j -0.00180461+0.00197111j -0.00936345-0.000435494j 0.0036243-0.0116672j 0.00206842+0.000930835j -0.00563926-0.00499742j 0.00117429-0.00123012j -0.00130858+5.97993e-06j 0.00465088+0.00156299j 0.00279529-0.00388021j -0.00602356+0.0033184j -0.00566992+0.000275101j -0.00350166-0.00354869j 0.00341348-0.00364296j 0.00314305-0.00188726j -0.00285063-0.00314743j -0.00245135+0.00388305j 0.00883829-0.000710344j 0.00352417-0.00367331j -0.00492831-0.00322683j -0.00606477-0.00975861j 0.000649735-0.00642338j -0.0045469+0.00146772j -0.00976088-0.00403784j -0.00297652+0.00147012j -0.00376591-0.00283557j 0.00160666+0.00515783j -0.00290592-0.00717394j -0.00243323-0.00171523j -0.00407588-0.0027681j 0.000557808-0.00398231j 0.000243562-0.00410134j 0.0016909-0.0013394j -0.00528423+0.00174491j 0.000804864+0.0031981j -0.00395814-0.00662192j -0.00852737+0.00332124j 0.00507801+0.00292328j 0.0115738+0.0111138j -0.00126476+0.00703318j 0.00592391-0.000787843j -0.011965+0.00388397j -0.0026262+0.00526166j -0.00668932-0.00981954j -0.000949515+0.00702745j -0.00274061-0.00575676j -0.00182435+0.00724701j -0.0110948-0.0111845j 0.000317832+0.00306273j 0.00997748+0.00198585j -0.0108801-0.00784927j 0.00146852-0.00699983j 0.00893357+0.0129419j -0.0157577-0.00817733j 0.0131438-0.00554224j -0.0070075-0.00669962j 0.000278519-0.0192956j -0.0137841+0.00119766j -0.0224027-0.0158415j -0.00506587+0.00550641j 0.00870755+0.0170571j -0.0268883-0.00445749j 
-0.0161285+0.0397307j 0.00965021+0.00512475j -0.00228164-0.0179329j 0.0365794-0.0369616j -0.00502181-0.0121248j 0.0152211+0.036634j 0.0368094-0.0386445j -0.019278-0.0492946j 0.0355081-0.00748126j 0.0453063+0.0332711j 0.00649742-0.00949692j 0.0314092+0.0613525j -0.0173655-0.0250503j 0.0774065-0.0754232j -0.00573951+0.0105038j 0.0311521-0.041323j 0.0585353-0.0611631j 0.0480788+0.0249189j -0.138576+0.015487j 0.0275014-0.111927j -0.0616084-0.0246311j -0.0763434+0.0466358j 0.0119324-0.0160887j 0.0214705-0.00505626j 0.00218436-0.0190991j 0.0145116+0.0089466j -0.0132703+0.0122373j 0.000571637-0.029235j 0.0105232+0.00454617j 0.020976-0.00137225j 0.0167238-0.0262469j 0.0220721+0.00959195j 0.024837+0.00315366j -0.0018898-0.00595468j 0.0132889+0.0112304j 0.0023937+0.0207171j 0.0262566-0.0073322j -0.0132036-0.00744006j 0.00263081-0.00903893j 0.0157199-0.0150687j -0.00420781+0.00204215j -0.00570523+0.0279626j -0.0118101+0.00232804j 0.0178782-0.0221078j 0.00476199-0.00381431j 0.00587819+0.0294067j -0.0046289+0.00867178j 0.0112318+0.00884293j 0.00230308-0.00960717j -0.0098154-0.000976531j 0.000847538-0.00311378j -0.019505+0.0237002j -0.00678069+0.00668557j -0.00201511+0.0144754j 0.0114622-0.0133406j 0.00950181-0.00650483j 0.00458413-0.00440735j 0.00409675-0.00855715j -0.00540174-0.00495363j -0.000174895+0.00551241j 0.0127079-0.00151131j -0.00407936-0.00269878j -0.00916836+0.00331952j -0.00855731-0.000128348j -0.00282015+0.00175516j -0.00973867-0.00975397j 0.00239261-0.00550343j 0.013941+0.000691786j -0.00950361+0.00482866j 0.0031484+0.00676406j -0.00913095-0.00159353j -0.00154518+0.0029205j 0.00206045-0.00407892j -0.00825622+0.00832518j 0.0117438-0.0188668j 0.00132914-0.00113177j 0.00266372+0.00314366j -0.00455548+0.00121443j -0.00369883-0.0056708j -0.0038253+0.00834853j -0.00322032-0.000151359j -0.00159137+0.00322281j -0.00274575-0.00295681j -0.00790849+0.00673713j -0.00215882+0.00328031j 0.00391517-0.00197355j -0.00719945-0.000383407j -0.00427472+0.00357609j -0.00474699+0.00783397j -0.000506666+0.0083076j 0.0109266-0.00359709j -0.00122098-9.65466e-05j 0.00111015-0.000783031j -0.000459719-0.00544597j 0.0104759-0.00950591j 0.000437251-0.00481904j -0.000826038-0.000750879j 0.000140217+0.00713831j -0.000698863-0.000603961j -0.000896147+0.0157025j 0.000364014-0.00081507j 0.000114798-0.00492028j 0.00288641+0.00434768j 0.00198331-0.00160013j -0.00343226+0.00268535j -8.78071e-05+0.00366449j 0.0014596+0.00163326j 0.00810247-0.00119087j 0.000646376-0.00225374j -0.00460294-8.77232e-05j -0.00190006+0.000299694j 0.00319639+0.00596765j -0.00492368-0.00194392j 0.0110776-0.00464618j 0.00104948+0.00431795j 0.00680968+0.000507252j 0.00173608+0.00140385j -0.00234621+0.0094591j 0.00275136-0.00191503j -0.00126546-0.00374448j -0.00549852+0.00545009j 0.00370919-0.0130607j -0.0109988+0.00193138j 0.00829875+0.00198102j -0.00108096+0.00594224j -0.00394504+0.000274892j 0.00341593-0.00164869j 0.00489208-0.00268495j 0.00643222-0.00184197j 0.00283195-0.00206283j -0.00414336+0.00204109j 0.00266915-0.00282159j -0.000966227-0.00315135j 0.000564542+0.000346186j 0.00219198+0.001288j 0.00756842-0.0010393j 0.00950151-0.00460157j -0.00225837-0.00745042j 0.00600675-0.00258814j -0.00208036-0.0037425j -0.0013464-9.96635e-05j 0.00033195-0.000377314j -0.0045498+0.00497719j -0.00304631+0.00469153j 0.00360811-0.00125048j 0.00427825+0.00116626j 0.000447525-0.00125258j -0.00391423+0.0030464j -0.00582501+0.00135717j 0.00106732-0.00545567j -0.000816655+0.00640955j -0.00461804+0.00210173j -0.00330161-0.00426245j -0.000352251-0.00172479j -0.00526468-0.00280474j 0.00126968-0.00155782j 0.00316918+0.0057245j 0.00560992-0.00260075j 0.00228839-0.00140844j 0.0080299-0.0079636j -0.00178093+0.00544175j 0.00206007-0.00634518j 0.00572499-0.00958344j 0.00512729+0.000760946j 0.000155461-0.000205125j -0.00575252+0.000309941j -0.00644819-0.00292738j 0.0137168-0.00149534j -0.00457824+0.0068543j -0.00328282-0.0115184j 0.0085277+0.00447245j -0.00604884+0.0133224j -0.00991223+0.0145282j 0.0119851+0.00570058j -0.0198396+0.00627272j 0.0184888+0.00463261j -0.0094818+0.0173629j 0.0077615-0.0121284j -0.000182744+0.0228328j -0.00638844+0.00107678j 0.00758517-0.00211391j 0.00659986-0.0135138j 0.00585488-0.00818892j -0.00544248+0.00645537j -0.000458576-0.000821496j 0.00331136-0.00789776j -0.000617352+0.00705985j 0.00354959-0.0118069j -0.0179928+0.0052406j 0.00111926-0.019019j -0.0119003-0.00747194j 0.0176422+0.0054218j 0.00596985-0.0216322j 0.00184561+0.0105637j 0.00309862+0.0140489j 0.0141694-0.0230331j 
0.0422282+0.0144583j 0.00221522-0.00868684j -0.01469+0.00247578j -0.0423747-0.0342307j -0.0141511+0.000898083j 0.037566-0.0128708j -0.0480473-0.0383458j -0.0509489+0.0184176j -0.00916645-0.040884j 0.0385431-0.048304j -0.0179381-0.012314j 0.0665775-0.0339064j -0.0281574+0.0221658j -0.0803928-0.0827476j 0.00727167-0.00086352j -0.040819-0.0299864j -0.0660612-0.0646158j 0.0235401-0.045598j 0.0231801+0.143368j -0.121005-0.032755j -0.022541+0.0605459j 0.0559368+0.080796j -0.0151156-0.0120456j -0.00700015-0.0220245j -0.0204568+0.000676626j 0.00431839-0.020336j 0.017816+0.0153606j -0.0281958+0.000446712j 0.000615274-0.0103033j -0.00233475-0.0249603j -0.0303015-0.0201378j 0.00901543-0.0251445j 0.000397529-0.0231654j -0.00859439-0.00362522j 0.00921745-0.0154207j 0.0170372-0.00458416j -0.00931907-0.0253013j -0.0073444+0.0122046j -0.00546968-0.00485723j -0.014969-0.0152705j 0.00516855+0.00393153j 0.026788+0.00282499j 0.00682026+0.0124401j -0.0247729-0.0145809j -0.0042037-0.00565911j 0.0307496-0.0050536j 0.00844169+0.00645875j 0.0104349-0.00828412j -0.0105581-0.00126847j 0.00299564+0.00822231j -0.00202979+0.00188387j 0.0216404+0.0239711j 0.00853014+0.00407098j 0.0176412+0.0011112j -0.0168888-0.00953134j -0.00991065-0.0112118j -0.00651395-0.00728171j -0.00941576-0.00674084j -0.00577886+0.00669844j 0.0033763+0.00472485j -0.00444498-0.0104703j -0.00419496+0.00256406j 0.00180584+0.00709229j 0.00177453+0.00807262j 0.00175622+0.00232014j -0.0042476+0.0100327j -0.00506524-0.00121703j -0.000357209-0.0134475j 0.0031523+0.00806553j 0.00662627+0.000169829j -0.00153068+0.00859753j 0.00423443+0.00258193j -0.00533963-0.000788918j 0.00765592+0.00639877j -0.0221403-0.0129809j 0.000260848-0.00119206j 0.000541765-0.00134838j 0.000477518+0.000919162j -0.00551982+0.00229568j 0.00616531+0.00173672j 0.002099+0.000871164j 0.00096546+0.000812849j -0.00183106+0.00277747j 0.0084626+0.0108029j 0.00348544+0.00386759j -0.00189954-0.000910041j 0.000900148+0.00303425j 0.00285139+0.00372012j 0.00711857+0.00484912j 0.00949043+0.00347853j -0.00389709-0.007181j 0.00175801+0.00176458j -0.000273399+0.000380569j -0.0034107+0.00168042j -0.0114819-0.00772173j -0.00521941-8.32164e-05j 0.00064092+0.00196331j 0.0094721-0.000475239j -0.00156485+0.00322503j 0.0129401+0.0055492j 0.00149843-0.00198297j -0.00892337-0.000163292j 0.00615672-0.00179243j -0.00203648-0.00203993j 0.0028551+0.00348999j 0.000657047+0.0008604j 0.00219357+0.000648517j 0.000248639-0.00827452j -0.00404489+0.000677673j 0.00229916+0.00225063j 0.00282231-6.15646e-06j 0.00932923-0.00501619j -0.000166708+0.00208233j -0.00261324-0.00801597j 0.0051262-0.00404179j -0.00077822-0.00826198j 0.0031409-0.000426254j 0.00678122-0.000737989j -0.00142976-0.00376357j -0.00549733+0.00176923j 0.00395184+0.00586596j -0.0164935-0.00585352j 0.00557177+0.00993337j 0.00536822-0.0103944j 0.00622994-0.000516131j -0.000419061+0.00151389j 0.00078608-0.000552826j -0.00804767-0.00480043j -0.00474404-0.00736149j -0.0011929-0.00219491j 0.00474152+0.00654673j -0.000811254-0.000643019j 0.00194985+0.00506782j 0.00012777+0.000522578j -0.00224454+9.76935e-05j -0.000843792-0.00488505j -0.00564353-0.0115907j -0.00701105+0.00559478j -0.00148526-0.00308359j -0.00363174-0.000878068j 0.000201535+0.00117805j -0.00257384-0.00198609j 0.00656688+0.00278689j 0.00483021+0.00236079j 0.000617722-0.00413919j -0.000633867-0.00648612j -0.00162897-0.00417066j 0.0026701-0.00135648j 0.00285992-0.00419526j -0.00114414-0.00397045j 0.000284398-0.00676801j 0.00444597+0.00351141j 0.00314432-0.000829191j -0.00412958-0.00276034j -0.00688178+0.00148983j -0.00683025+0.00767959j 0.00407462-0.00285384j -0.00252557-0.0035743j -0.00412396-0.00246795j -0.00899174-0.00546562j 0.00721247-0.00378016j -0.00529314-0.00262304j -0.0119816-0.00632649j -0.00424348-0.000732407j -0.000674672-0.0016833j 0.00839223+0.00035543j 0.0027545+0.00364662j -0.0030988-0.00171006j -0.00239328+0.00826952j -0.0103034-0.00293243j 0.000439727-0.00376282j -0.00662233+0.00299072j 0.00997213+0.0179415j -0.00596453-0.00594063j -0.0102176-0.00135731j -0.00791388+0.00135533j 0.00209441+0.00213889j -0.00906416+0.002595j 0.0105156+0.00776532j -0.000411933+0.00375591j -0.000393506-0.014959j -0.0120199-0.00415671j -0.00801889+0.00541966j 0.00394978+0.0096379j -0.00258515-0.00738864j 0.000268312+0.00130432j 0.0177477-0.00295833j -0.00633707-0.0189941j -0.0129245+0.00500689j -0.0131293-0.0147878j -0.0033079+0.00985108j -0.00239897-0.0132569j -0.0191326-0.0116611j 0.0134294-0.00205146j 0.0159806+0.00308485j -0.0179093-0.0156983j 
-0.00239728+0.000513229j -0.0235674+0.00543141j 0.0116567+0.00717408j -0.0182387+0.00199465j 0.0131343-0.00364897j -0.0493823+0.0158047j 0.00831735-0.01963j 0.0323173+0.00912096j -0.0130129+0.0182288j -0.0328207+0.0262126j 0.0069058-0.00324555j 0.0164386+0.020039j 0.00554139-0.0492385j 0.0131654-0.0443059j 0.0509189-0.0241572j 0.00130211-0.00180944j 0.0947263-0.046926j -0.0838701-0.0111212j 0.00347832+0.137389j 0.010923+0.0264045j 0.114352-0.00562924j -0.0201178+0.0381313j 0.0298261+0.00265597j -0.000853216-0.0299898j -0.0109455-0.0126729j 0.0208071-0.0202984j -0.000628891+0.00792352j 0.00479147+0.0127689j -0.0153506+0.00750482j -0.00341035-0.0141818j 0.0241491+0.00569484j -0.0127511-0.000404678j -0.021065-0.033366j 0.0174312-0.0278607j -0.0204955+0.00974128j -0.00422493+0.00224418j -0.0217705-0.0118843j 0.00758484+0.00745303j -0.0101839+0.0143649j -0.000183533-0.0073233j -0.00807489+0.000128775j 0.00480411-0.0113074j 0.00420208+0.0133278j -0.0183172-0.00162435j 0.0031697-0.0100097j -0.0293013+0.00864742j 0.00313427+0.00055567j -0.0103809-0.00962043j 0.00680241-0.00649653j 0.00757458+0.00344624j 0.0066504-0.00911028j -0.0115211-0.00763595j -0.00434533+0.015808j 0.0027913-0.00739723j -0.00541736-0.0186103j -0.000294551-0.00670177j 0.0109364-0.0130175j 0.00154583+0.00769465j -0.00165943-0.0016071j -0.0105892+0.000772133j -0.012181-0.00128449j 0.000267971-0.00229197j 0.0103382-0.00434068j 0.00683943-0.00471462j 0.0050288+0.00059499j 0.00224157+0.0140588j -0.00445712-0.0042173j -0.00433346-0.00760759j 0.0100319-0.00328602j -0.00885047-0.00673794j 0.00632033+0.00434345j -0.0029652+0.0041795j 0.00139199-0.00721358j 0.00496153+0.00820061j -0.00389654-0.00944318j -0.00542335+8.57233e-05j 0.000154343-0.00224206j 0.00903305-0.0051071j 0.00614068-4.50575e-05j -0.00115167+0.00146882j 0.00205916+0.00123713j 0.00576631-0.00398043j 0.00125106+0.00476361j -0.00108293+0.000620648j -7.11485e-05+0.000544642j -0.00776753-0.00476706j 0.0149759+0.000946335j 0.00836551+5.56215e-05j 0.000321873+0.000170379j 0.0041324+0.000544051j -0.0120919-0.0054346j 0.000758685-0.00245762j -0.0062556-0.000877235j 0.000432852+0.000363811j -0.00461149-0.00963663j 0.00908693-0.0105665j -0.000183239+0.000157633j -0.00265872-0.00224365j 0.00196157+0.000141019j -0.00752186-2.30207e-05j -0.000108002+0.00367506j 0.0016929-0.00634216j -0.00255053+0.00204801j -0.00864957-0.00190456j 0.00176739-0.000276144j 0.00356281-0.00215839j -0.00771143+0.00507131j -0.00493631-0.00305137j -0.0066684-0.00318981j 0.00769508+0.00764634j 8.36828e-05+0.00353882j -0.00422794+0.0010176j -0.00113071+0.00699435j -0.00356544+0.00071616j -0.00127328-0.0014002j -0.00828199+0.0021891j -0.00828361+0.00732567j 0.00700094-0.00230203j 0.00418428+0.00103601j -0.00108499+0.00221729j 0.00509541-1.7235e-05j -0.00141845-0.00510719j 0.00445063+0.00862057j -0.00248146+0.00487789j -0.00247675+0.0042172j -0.000447391+0.00338407j -0.00492998+0.00857886j 0.000531863-0.0051459j -0.00415143-0.00652521j -0.00598715+0.00830553j -0.0083702+0.00534137j -0.00346475-0.00188439j -0.00180945+0.000711028j 0.00110002-0.00224598j -0.00307634+0.0023592j -0.000778622+0.00248578j -0.0041705+0.000510407j 0.00303709-0.00267492j -0.00597466-0.00180098j 0.00549684-0.00141653j -0.00355149-0.00150483j 0.00191233-0.00955478j 0.00841919+0.00726711j 0.00159611+0.0027284j -0.00440428+0.00378686j -0.00749291-5.75605e-05j -9.75195e-05+0.00467854j 0.00828617+0.00203688j -0.00310978+0.00435913j -0.00426651+0.00186989j 0.00072041-0.0028091j 0.0136403-0.00540324j -0.00752777-0.00122235j 0.000473733+0.00843248j 0.0125008+0.00108904j 0.00124142+0.00966505j -0.00381739-0.00376434j -0.00789842+0.00309794j 0.00115973+0.00214152j -0.00667498-0.00296678j 0.00557639-0.00311197j 0.00423419-0.00162067j 0.00437611-0.00810231j -0.0085901-0.00729601j 0.00784255+0.00339863j 0.00726366+0.0110503j -0.000604408+0.0143113j -0.00615176-0.0120131j -1.92662e-05-0.00562708j 0.00780324-0.000266077j -0.00959136+0.00315013j 0.00395819-0.00834102j 0.00319423-0.00395504j 0.00422668-0.0109585j 0.0245163-0.000345179j -0.00943534-0.0108583j -0.00313551+0.0117108j 0.00961281+0.0026653j -0.00388767+0.00219935j 0.00834765+0.00868817j -0.00344541-0.0107479j 0.00559071-0.000291162j -0.00320012+0.00758319j 0.000510119-0.000450292j 0.00957523-0.000540657j -0.00349828-0.0011413j -0.00297864+0.00241938j -0.000851415+0.00799337j 0.0119892-0.0165007j 0.0106237-0.0085734j 0.0135648+0.00833876j -0.0236822-0.00739637j 0.00542244-0.00585382j -0.00148058+0.00264899j -0.0095532-8.64553e-05j -0.0113905+0.00201177j 
