-0.0139685+0.0280938j 0.0369668+0.00915406j -0.0614162+0.0108416j 0.0180759-0.0538893j 0.00586078-0.0101268j -0.0300254+0.022176j -0.0539667+0.0223084j 0.006063-0.0529653j 0.0184535+0.0547311j -0.00778852-0.0031758j -0.0292698+0.0697604j -0.0324648+0.0457867j 0.0314773+0.00150177j -0.0304893+0.000215491j -0.000390618+0.0240267j 0.0022752+0.0434051j 0.0114698-0.0246771j 0.0173519+0.0157115j 0.0491003+0.0202401j -0.0282516+0.0644768j 0.0258064-0.0339531j 0.040842-0.0206372j 0.0623993-0.0413821j 0.0110886-0.0247477j 0.0886783+0.0761945j -0.0203716+0.0292266j -0.058059+0.0153855j -0.0204537+0.0249721j -0.0190697-0.0539136j 0.0296336-0.0561868j 0.00808474-0.0308346j -0.0234718-0.0387741j 0.0852413+0.0120661j 0.0759969-0.0542514j 0.0168018-0.0636979j 0.0287596+0.00375395j -0.000518521-0.0374653j -0.00726707-0.053609j -0.0461935-0.0311142j -0.0549328+0.0636721j 0.0310062+0.0377496j 0.049807-0.00354893j 0.00432769+0.00552802j 0.0227125-0.0420577j 0.0329011+0.0198378j -0.010813+0.0217845j 0.00861086-0.00682158j -0.0131369+0.0476622j 0.0140383-0.00206035j 0.0031383+0.0054878j -0.00991782+0.0200987j 0.0166389+0.00494701j 0.0141692+0.00778075j 0.0161219-0.0058923j -0.0154258-0.00729471j -0.025449+0.00182406j 0.00303483+0.0200193j -0.0218538-0.0208125j -0.0190894-0.00682819j 0.0072421+0.00474971j 0.0108428+0.00655498j 0.0287193-0.00101586j -0.00873238-0.00879634j 0.0339795-0.00924821j -0.00349068-0.0256952j -0.0159515+0.0132236j 0.035539-0.000428932j 0.0193799+0.00152409j -0.0410658+0.00950178j -0.0273178+0.0361688j -0.0625139+0.0436007j -0.00582322-0.00751906j 0.00166513-0.0021428j 0.0116382+0.00457112j -0.0101699-0.00134482j 0.0274357-0.00585017j -0.015659+0.011004j 0.0226837+0.00951636j 0.024033-0.0144373j 0.0120769+0.0187676j -0.00492804-0.0410868j 0.0471201-0.0113256j 0.0231664+0.00316633j 0.00792043+0.00046062j -0.0139228-0.0374627j -0.00761438-0.00243367j 0.0123885-0.0113168j 0.0318751-0.0203545j -0.000501996-0.0181287j 0.0326461-0.012426j 0.0313935-0.00140544j 0.049659-0.0115342j -0.00325158-0.0129503j -0.00387481+0.00898559j -0.0350939-0.0109799j 0.0199768+0.000651977j -0.010699+0.0123349j -0.0116113-0.0209196j 0.0375392-0.00728331j -0.000693388-0.00839982j -0.00851342-0.012451j 0.0134256-0.0018179j -0.00153708+0.0284425j 0.00941925+0.0259538j -0.00728409+0.00639318j -0.0106135+0.0101504j -0.0511478-0.00429927j -0.0187792+0.0335238j -0.0214287-0.00839421j 0.037232-0.0628853j 0.0435127+0.0143575j 0.0394384+0.00741408j -0.00411495-0.0838503j 0.0928079-0.0452475j 
-0.0369652-0.011641j -0.0206189+0.035892j 0.00955116-0.0600315j 0.0499881+0.0106648j 0.0182459+0.00959565j -0.00934746-0.0241148j -0.0162161-0.0619334j 0.048763-0.00904895j -0.0591679+0.0229282j 0.00314352-0.00821506j -0.0629129-0.0120281j -0.0291562-0.0237487j -0.00987186+0.0310857j 0.0192302-0.024998j -0.0250173-0.00348706j -0.0631981-0.0163892j 0.0146195-0.000430326j -0.010043+0.0408541j -0.0178701+0.0516589j -0.0596564-0.0147907j 0.0254779+0.0173942j 0.0136005+0.0447349j 0.0302859+0.0599828j 0.033722+0.0116458j -0.0874371+0.106975j -0.0250076-0.0207899j -0.00820158-0.0549522j -0.0161645-0.00827629j 0.0518972-0.0199174j 0.0701598+0.0345544j 0.0267909+0.00933505j 0.0365132-0.0349483j -0.0263197+0.0915427j 0.0441159+0.0691825j 0.0520547+0.0171559j -0.00288227+0.0373157j 0.0376462-0.00637907j 0.0739954-0.0100024j 0.0385509-0.0490884j -0.0653206-0.0437917j -0.0448428+0.0301753j 0.00440746+0.0525284j 0.00159818-4.24656e-05j 0.0440975+0.0248956j -0.0258096+0.0509134j -0.0258881-0.0103086j 0.00590345+0.0114726j -0.0466886-0.014882j -0.00579402+0.00278409j -0.0148001+0.00341913j -0.0203756+0.00175083j -0.0182888+0.0155161j -0.0122208+0.0174877j -0.00145575+0.0144079j 0.00834659-0.00193464j -0.00682516-0.0138711j -0.0231412+0.00777157j 0.0264638-0.0273263j 0.0159316-0.0107362j -0.004343+0.0191175j -0.000413678+0.0100542j -0.00882802+0.0155299j 0.0200084-0.00880665j -0.00266306+0.0229205j 0.0331571-0.00798036j -0.00582199-0.0148968j -0.0122002+0.0300952j -0.00757709+0.0237325j -0.00826317-0.0293913j -0.0418779-0.0135694j -0.0387023-0.0391189j 0.0100446-0.00586242j 2.58974e-05+0.011227j -0.00206508+0.00288086j -0.00577844-0.00369788j -0.00616535+0.028302j -0.0128327-0.00766236j -0.0243189+0.0310726j 0.0156529+0.0103772j -0.0225224+0.0179566j 0.0476172-0.00670308j 0.00682637+0.0310631j -0.0161937+0.0207321j -0.00550141+0.00764368j 0.0557883-0.0178816j 0.00273449-0.00928608j 0.0117424+0.0101569j 0.0276771+0.0221947j 0.0270332-0.0109581j 0.0173488+0.022456j -0.00793088+0.022806j 0.0165259+0.0282703j 0.00931611+0.00944113j -0.00581932-0.0132073j 0.0279381-0.0111417j 0.00982416+0.0033999j -0.018746-0.00996866j 0.0378345-0.00191155j 0.0286032+0.0299167j 0.000920684+0.00769274j 0.00930611-0.0100178j 0.00526795-0.00356689j -0.0120637-0.012262j 0.00993667-0.00158217j 0.0136166+0.00821609j -0.0408454+0.0162986j 0.0139732-0.00451285j -0.0211158+0.00177901j 0.0385574-0.0490387j 0.0452842+0.0161679j 0.00624437+0.0400082j -0.0138114-0.0303389j 0.079348-0.0425244j 0.0173347+0.0892413j 
0.0102474+0.00903298j -0.0186804-0.0443509j 0.0152031+0.0672165j 0.0190538-0.0218314j -0.0377519+0.00337384j -0.0115507+0.046497j 0.0306135+0.03351j 0.037059-0.0328586j -0.0449346-0.00862875j 0.0122356+0.018515j 0.00991726+0.0411346j -0.00994725+0.0659104j 0.00244295-0.0569892j 0.00694533+0.0484669j -0.0155226-0.00037396j 0.00611601-0.0554643j 0.0255205-0.00571304j -0.0488126+0.0226589j -0.0563532-0.0072464j -0.0208584+0.0461285j -0.028429-0.0851488j -0.043802-0.00120895j -0.036159-0.0178168j -4.16813e-05+0.0231601j -0.073679+0.0421602j 0.0178387+0.039297j 0.0163185-0.010968j -0.0287349+0.023968j 0.0180498-0.0566895j -0.0357214+0.0531756j -0.000726558-0.0125503j 0.0364747-0.0408029j -0.0451423-0.0146882j -0.0143591-0.0725984j 0.0106359-0.0532426j -0.0635682-0.0124395j -0.0197158-0.0420492j 0.0533903+0.0656372j 0.0251681-0.0190621j -7.16779e-05+0.0292879j -0.0301263-0.0198281j -0.0217838+0.00248253j -0.0224942+0.0104787j -0.0257919-0.0179375j -0.0167198+0.0308232j 0.00538253-0.0188274j -0.0041972-0.0313459j -0.00371514+0.024998j 0.0277355-0.0367821j -0.00079406-0.00709263j -0.0191081-0.0134179j 0.0112709-0.0300702j -0.00763825-0.0233135j 0.0258036-0.00724317j -0.00681384+0.0267985j 0.000440359+0.0120109j -0.0311785-0.00290342j 0.0252768-0.00668846j 0.00403141+0.0119544j -0.0107412+0.0141557j 0.0146554+0.00701959j 0.00175905-0.027847j 0.0168783+0.00488482j 0.00719833-0.0456432j 0.0316462-0.0303955j -0.0115593+0.0157232j -0.0272165-0.0427871j -0.026213+0.00801845j 0.0334674+0.0236506j 0.00264084+0.0133344j -0.00633632+0.0531474j -0.00031834+0.00882636j -0.0174814+0.0150869j -0.00140573-0.00441503j 0.00515289+0.00232588j -0.00389522-0.0246473j 0.0147216+0.0186027j -0.00823321-0.0307779j 0.0129224-0.00576377j -0.0146664-0.0102944j 0.0114401+0.0127481j -0.00862157-0.0289412j 0.0190568-0.00450847j 0.00139609-0.00299172j 0.040372-0.0042085j 0.0178077-0.0128062j 0.00905262-0.00481461j 0.0186649-0.0208129j 0.024522-0.00883364j -0.0169123-0.0055773j -0.00390879-0.0148705j 0.0172092-0.02395j 0.0175865+0.00309326j -0.00659207-0.0025916j 0.00175544+0.00663782j -0.00336368-0.0053348j -0.0108198+0.0116161j 0.0419263-0.0136833j 0.006736-0.0240929j 0.0170399-0.0112134j 0.0278522-0.0226249j 0.00427346-0.00770437j 0.00374258+0.022317j -0.00440129+0.0122705j -0.00677085+0.0536806j -0.0129649+0.0483871j 0.036868+0.00695504j -0.027775-0.00570269j 0.0164938+0.0159225j -0.0127743-0.0679986j -0.0110771-0.0384298j 0.0622221-0.0737383j 0.0855212-0.00192213j 0.0111445-0.0698316j 
-0.0165925-0.0157572j 0.0107076-0.0314792j -0.0431633+0.0208355j 0.0468861+0.0405125j -0.0132595+0.0166705j -0.0118103+0.00176281j -0.0390779+0.0123462j 0.0405375+0.0291969j -0.0143471-0.037517j 0.000243754-0.0107103j -0.0619871-0.0763566j -0.00588268-0.0242707j 0.00677932-0.0490731j -0.000364608-0.00757511j -0.00661408-0.0147524j -0.0492844-0.0663476j 0.0383452+0.00818929j -0.0658949-0.0278282j -0.0201612-0.018969j 0.0302975+0.011395j 0.0192078+0.063061j 0.00958571+0.0245582j 0.0569923-0.00129274j 0.0286271+0.00375723j 0.0103231-0.0996947j 0.0119451+0.0052015j -0.0535399+0.00127345j -0.0011754+0.0363196j -0.0274811+0.0137962j 0.0219381+0.0645872j 0.00450035-0.0189648j 0.0105622+0.0183432j 0.0335355-0.0567047j 0.0309132-0.00944083j 0.00580148-0.00892071j -0.0216757-0.00838578j 0.00945419+0.0320428j 0.0330115+0.0336228j -0.000947799+0.0325391j -0.0313546+0.00534956j -0.00740192-0.0226475j 0.0164608+0.00228532j -0.0116983+0.0030185j 0.0241091+0.0209614j 0.0190064-0.043425j -0.00799295-0.00740739j -0.000280169-0.0128076j -0.0124357-0.0150152j 0.00859883-0.00755399j 0.00774805-0.0152826j -0.00141232-0.00164852j 0.013986-0.0261403j 0.00404558-0.0232821j 0.00278442-0.00573216j -0.00118888-0.00829235j 0.00257851+0.00279248j 0.00018786-0.00719964j -0.00643191+0.016009j 0.00253025+0.0173983j -0.000541874+0.000201897j -0.0210947+0.00821422j 0.012198-0.0142034j 0.00285936+0.0202313j 0.00795123-0.0122139j -0.0316814+0.0370857j 0.00985668+0.0143753j 0.030841-0.00159883j 0.0359603-0.0241516j -0.0247607-0.0277915j -0.0334818-0.0125499j -0.0253026-0.00657886j 0.014021+0.00565736j 0.00720791-0.0262801j 0.00328315-0.0174655j 0.0153068+0.00256641j 0.0224113-0.00396074j -0.00645644-0.0119336j 0.0151534-0.0256188j 0.0260754-0.0103275j -0.0259178-0.0109816j -0.0185564+0.0353088j 0.0451528+0.00455093j 0.0503093-0.00774154j 0.0170341+0.0028259j -0.0236811+0.0236272j -0.00203621+0.0086616j 0.00947039-0.00207263j 0.0318882+0.00764041j 0.00676246+0.00120984j 0.0416585+0.0031988j 0.015323-0.0084393j 0.0335054-0.0138982j -0.00261706-0.0147495j -0.00998203+0.00269298j -0.00981327+0.0256951j 0.0164204-0.000497026j -0.0146572-0.00222796j -0.0119625+0.00615292j 0.0311408-0.00956474j 0.0141799+0.00410551j -0.0106465+0.0107864j 0.0314133+0.00520882j -0.000262038-0.0188929j -0.00312876-0.00869954j 0.0104917-0.000162697j 0.00285675-0.0168531j -0.00417383+0.0179217j -0.00573989-0.0121429j 0.00353909+0.0573812j 0.0143353+0.0594715j -0.0197781-0.0177594j -0.00486537-0.0156739j -0.0262112+0.0499903j 0.100833-0.00691063j 
0.0159887+0.0183659j 0.0271136+0.0183651j -0.0407872-0.0351369j 0.00528307+0.0139936j -0.014569-0.0217864j -0.0460383-0.013744j 0.00772519+0.0285041j 0.0315123+0.00177927j 0.00759172-0.00270169j -0.0342127-0.0203205j -0.0474598-0.0537092j -0.0743943+0.00254685j 0.0573935+0.0279974j -0.0526646-0.0133448j 0.0198011+0.00183346j 0.0817105-0.00733484j 0.0060379+0.0209092j -0.0725724-0.0648591j -0.0521347-0.0224854j 0.00855488+0.0182763j 0.137167+0.0298711j -0.0503025-0.0233224j -0.000645158-0.00641173j -0.0523086-0.00289508j -0.071868-0.0261522j -0.0240936+0.0327129j 0.0427088-0.0228968j -0.0224897-0.0264562j 0.0494959-0.0268202j -0.0943572-0.0325211j -0.0169586-0.00741123j 0.0438481+0.0062731j -0.00593018+0.0116501j 0.0372631+0.0356195j 0.0251325-0.00367821j -0.00410505-0.0449983j 0.0571139+0.00513306j -0.103311+0.0860812j 0.0231583+0.00873827j -0.0154351-0.0481118j 0.0333987-0.0249997j -0.00262153-0.00228559j -0.0160681-0.0162368j 0.014991+0.00785145j -0.040062-0.0143741j 0.0244585-0.00211771j 0.0363769+0.00406911j -0.027272-0.0273171j 0.0409795+0.0120641j 0.0256785+0.000247847j -0.00510183+0.00463852j 0.0431816+0.00518535j 0.0256795+0.00497635j 0.00477411-0.00393236j -0.013212-0.0105212j -0.00634704-9.27831e-05j -0.00427739-0.000614749j 0.0229494+0.00504665j -0.0414821+0.00714917j -0.0185087-0.0109739j -0.0144039-0.0101284j 0.043466+0.0172462j -0.0252206-0.00360996j 0.0526074+0.0158446j 0.0473397+0.00679433j -0.00532214+0.0135075j 0.0391587+0.0191043j -0.00256748-0.0145088j -0.0132363+0.0119273j -0.00491896-0.0131283j -0.036113-0.0226944j 0.00880084-0.0074938j -0.01053-0.0219488j -0.00542049+0.0116226j 0.00454409+0.0141547j 0.00989974+0.0142117j -0.0216617-0.00179297j -0.00352608+0.00596546j 0.00418619+0.0106723j -0.00559409-0.00308987j -0.0205768+0.00422953j 0.003711+0.0195676j -0.00918727-0.00160688j -0.0045078+0.0154961j 0.020957-0.00130557j -0.00361379+0.0235483j 0.00863029+0.00816254j 0.00575756+0.0180539j 0.00235283+0.00486714j -0.00721722+0.00157816j 0.00687-0.00326403j 0.0100607+0.0144769j -0.0184963-0.0200823j 0.0149507+0.00725345j 0.00433945-0.00288218j 0.0130638+0.00821076j -0.0156871+0.0017114j 0.0244717+0.0131154j 0.00781545+0.000998381j 0.020838+0.0164709j 0.037855+0.00160251j 0.00312142+0.0359656j -0.0200808+0.013755j 0.0110851+5.94429e-06j -0.0474941-0.0371454j 0.00714806+0.00570588j 0.00338886-0.00664738j 0.0289856-0.00121565j 0.0123173-0.0161736j 0.0237424+0.0409306j 0.014844-0.0433741j 0.0605702+0.0297348j 0.0196685-0.0135946j 0.00142569+0.0230541j 
0.0290443-0.0221854j 0.0175789-0.0151197j -0.0354162+0.00291598j -0.0120553+0.00578629j -0.0095643+0.0286263j 0.00312848+0.0104915j 0.00476354-0.00752415j -0.0329231-0.047276j 0.0418567+0.00753309j -0.0318019+0.0152017j -0.0262904+0.0180761j 0.00158149+0.025787j -0.0135334-0.0340511j -0.0341939+0.000687451j -8.90526e-05-0.0138063j 0.00011642-0.0303474j 0.00553246-0.0240718j -0.0383282+0.12536j 0.0212953+0.108885j 0.0800728-0.0748403j 0.0642441-0.0724487j 0.0138017+0.0740811j -0.0254658-0.00490255j -0.0393342+0.0292484j 0.0227369+0.046628j 0.0375163-0.0136472j -0.0073128-0.0178574j 0.0294019+0.0162667j -0.0540869-0.0150583j -0.0142026+0.0846683j -0.036059+0.0116696j -0.0231671-0.0410481j 0.0186365-0.0047284j 0.0018719+0.0256103j -0.0478827+0.00371556j -0.0307108+0.0298621j -0.00525542-0.0408567j 0.00279319+0.090084j 0.0166358-0.0216287j 0.0146048-0.0263694j 0.0213734-0.0289923j 0.00947625+0.0175447j -0.0132063+0.0119913j -0.0039518+0.0145495j -0.00354392+0.0344541j 0.00860317-0.0150841j 0.00858963-0.0021213j -0.0133845+0.00539145j -0.000964489-0.0274304j 0.00609456-0.0239418j 0.0232143+0.0129206j 0.00253959-0.0319111j 0.00950309-0.0125225j -0.0093312+0.000546565j -0.01109-0.00659429j 0.00888107-0.0046441j 0.0284149+0.00735275j -0.00764082-0.0161972j -0.00637217+0.0175023j -0.00361579+0.0256262j -0.0220709+0.0143599j 0.0106472-0.024282j -0.0117878-0.00468314j 0.0237496-0.0168012j 0.00849265-0.0219242j 0.0313606-0.00941895j 0.0141836-0.0192312j -0.0028571-0.00821854j -0.0125631-0.0167479j 0.0163681+0.00177812j 0.0163681-0.00991343j -0.00337773-0.0309852j -0.0258126+0.00412619j -0.012662+0.0111429j -0.00371168-0.000756864j 0.0106996+0.00748973j 0.00214851+0.01223j 0.0179345+0.0164871j -0.0209432+0.00261078j 0.00357183+0.0209098j -0.036072+0.0206857j 0.000909307-0.000563945j 0.0115891-0.0280677j 0.020904+0.0106618j -0.037321-0.00553979j 0.0161782-0.00600696j -0.0192781+0.0119329j -0.0199948+0.0107108j -0.0256291-0.000416225j -0.00868808+0.00953672j -0.0144277+0.00548044j -0.0158173+0.0100501j -0.0197018+0.0202997j 0.0108742+0.00565112j -0.00797545-0.00690627j -5.81391e-05-0.0217977j 0.00600588+0.00564522j -0.0267579+0.00498965j -0.0141876+0.00433761j 0.0134161-0.0149903j -0.0160322-0.0272814j 0.00674271-0.0134573j 0.00136811+0.0104035j 0.0135149+0.0146023j -0.0067054+0.0480379j -0.00262146+0.0270272j -0.00611928-0.0261436j -0.00961142-0.0273581j 0.00531231-0.0480386j 0.00399741+0.0235931j 0.010634+0.00736327j 0.0351052-0.0466064j -0.0689117+0.00272615j -0.0280003+0.0187873j 
-0.00127365-0.0264068j 0.0185315-0.0108883j -0.0328397+0.0127501j 0.0250408+0.0291844j -0.00399721+0.00362481j -0.018769+0.0104578j 0.00429242-0.00502464j -0.00332596+0.0422495j -0.00219139-0.0408637j -0.0073232+0.0371105j -0.0515749-0.00691756j -0.0221765-0.00219321j -0.00123758+0.00591634j -0.0262435+0.0498016j -0.00919599-0.0373985j 0.00128438-0.064876j 0.0102381-0.00966055j 0.0412057-0.0547337j 0.0483553-0.0180971j -0.0604216-0.0379671j 0.0159234-0.0469801j 0.0622511-0.0428415j 0.0435902-0.0033096j 0.0146905+0.0223455j -0.0173595-0.0493121j 0.00135845-0.0156462j -0.0371654+0.0235171j -0.021606-0.0225561j -0.0113932+0.0318045j 0.0413582+0.0256656j 0.016421+0.0457468j -0.00121123+0.043435j 0.0486357-0.0470452j 0.0804428+0.0163115j 0.0178577+0.0486286j -0.00442659-0.0189313j 0.03087-0.00387322j 0.0487018+0.0178301j -0.0101179+0.0235677j -0.0624983-0.0192514j -0.0143774-0.0446316j 0.0284082-0.0290347j -0.0140908-0.019697j 0.0395895-0.002332j -0.00624427-0.00768288j -0.0148127-0.00969598j 0.0210423+0.00421723j -0.0518082-0.0211071j -0.0218131+0.00412327j -0.00267418-0.00454817j -0.0102074-0.013097j -0.0095757-0.00813078j -0.00836441-0.016479j -0.00494847+0.00671096j 0.00149119+0.00821601j -0.0078532+0.0156072j 0.00164331-0.0155727j 0.000650292+0.0161248j 0.00565833+0.00842795j -0.00341047+0.0082641j -0.0207252+0.00322093j 0.0157432-0.0128199j 0.00574947+0.0149339j 0.0319275-0.0170758j -0.00397352+0.00899651j -0.00692989+0.00553743j 0.00477675-0.0122548j 0.00380057+0.00344434j -0.00712682+0.0161536j -0.0358134-0.022502j -0.0519638-0.000700581j -0.00280194+0.00981785j 0.00721211-0.00388309j 0.00709409+0.0194288j -0.01353+0.00949879j 0.00772963-0.00743842j -0.00128448-0.00372995j 0.0122304-0.0192493j 0.0147966+0.00237347j -0.0109848-0.0163072j 0.0152551+0.030574j 0.0153232+0.00536312j -0.00128549+0.0073857j -0.00574452+0.00285806j 0.00442808+0.0311345j 0.00286443+0.00308542j 0.0173506-0.00233628j 0.0222503+0.0154682j -0.00607374+0.0134793j 0.0163481+0.00695823j -0.000789099-0.00940049j 0.01628+0.00531492j -0.0100436+0.0109886j -0.0123674-0.00649783j -0.000750392+0.0202296j 0.0149483-0.0105298j -0.00483512-0.00944471j -0.00314368+0.0290527j 0.0132597+0.00335533j 0.00443597+0.00759446j -0.0160133-0.00143381j 0.020662-0.0186603j -0.0283913-0.0144685j 0.00730547-0.00751832j 0.00173771+0.00490908j -0.0121303-0.00269854j -0.0229192+0.0246534j -0.017969-0.0261956j -0.00353221+0.0275351j 0.0237205+0.0383451j -0.000746749-0.0306419j -0.0197715-0.0223237j -0.00152013+0.0590412j 0.0403947+0.0125811j 
-0.0243892-0.00706834j -0.0106164-0.0138702j 0.0201108+0.0355542j 0.0194306-0.0306619j 0.0176241+0.0203992j 0.00792761+0.00198957j -0.0122616+0.0212242j 0.0479892-0.024242j -0.0130144+0.00400627j 0.018031-0.00990468j -0.0239931+0.0346405j -0.0183851-0.0104639j -0.0501075+0.0254912j 0.00435317+0.029337j -0.00483581+0.0254926j -0.0204729+0.0317909j 0.005805-0.00455394j -0.0424634+0.0014811j -0.0385014-0.00914395j -0.00341712+0.0291594j 0.0163353+0.0440761j 0.00437455-0.0309507j 0.00899296+0.0151254j -0.0021965+0.0101961j -0.0764549-0.00972473j 0.000745522-0.00926396j 0.0213965+0.0355708j 0.0401736+0.035028j 0.0494089+0.035001j 0.0480884+0.00909665j 0.00469736-0.050281j 0.0458492-0.0378277j -0.0691381-0.0453504j -0.04298-0.0504071j 0.0198605-0.0348259j -0.010096+0.0373075j 0.0157138+0.00698885j -0.0506503-0.00587926j 0.0361807+0.0234575j 0.0496494+0.044033j -0.00527774+0.0143121j -0.0289617-0.00218571j 0.00389024+0.0261849j 0.00110528-0.0205378j -0.0411734-0.0206808j 0.00614986+0.0111114j -0.0137829+0.00384248j 0.00511699+0.0266257j 0.00248402-0.00253931j -0.00120631-0.0210151j -0.00359384+0.0176798j -0.00477402-0.015693j -0.0170171+0.00262368j -0.00211264+0.015987j -0.00161777-0.00135046j 0.00734053-0.0106713j -0.00837061-0.00515047j 0.0240597+0.0135807j 0.0227964+0.0222483j -0.00332564-0.0213913j -0.00437444-0.00322891j -0.0327895-0.0116603j 0.0148913+0.00481085j -0.0134726-0.0156518j 0.0210086-0.00994678j -0.0146225-0.0349859j -0.0227276-0.0229436j -0.0415258-0.0195327j 0.00147473-0.0114555j 0.0167856+0.0261191j 0.0131376+0.0165725j -0.00191633-0.00746814j -0.0348631+0.00134988j -0.0126248-0.00945774j 0.0196995-0.00445075j -0.000329549-0.00997354j 0.00442867+0.00870098j -0.0158636-0.00269465j -0.00934249-0.0122853j 0.00175369-0.00365876j -0.0109348-0.000842889j -0.0098245-0.0140127j 0.0152118-0.0363188j -0.00761557-0.00754302j -0.00146737+0.0128255j 0.0169924+0.00252888j 0.0135127-0.000819314j 0.00824355-0.018618j 0.00783368+0.000361058j -0.00922108-0.00570053j -0.00491493-0.0150085j 0.00132196-0.0258069j -0.00203638-0.00852854j 0.00822699-0.00227704j 0.0166185+0.0266159j -0.00222757+0.00269032j -0.00052353+0.00408941j 0.00700629-0.0102955j 0.00806969-0.0149793j -0.0156619-0.0101939j 0.0123913+0.000544307j -0.00979357+0.00180315j -0.0146112+0.00745501j -0.0212753-0.00170536j 0.0185413+0.00797702j 0.00536241-0.00213457j 0.0150498+0.00338837j -0.0103625+0.0249447j 0.0203313+0.0142217j -0.000302953-0.0201224j -0.00186716+0.000147j 0.0359358-0.0208358j 0.0262956+0.00122362j 0.00912762-0.0355488j 
0.0292034-0.00106936j 0.00200069+0.0195288j 0.0167945-0.0428971j -0.044219+0.0136617j -0.0212593+0.0155277j 0.0152211-0.00691988j 0.0117626+0.00615764j -0.0398798-0.0315768j 0.0191475+0.0318752j -0.00577538-0.0337751j 0.0854853-0.0675038j 0.0424724-0.00176816j 0.0429726-0.0101858j 0.019644+0.00149397j 0.0356586+0.00782118j 0.0575943-0.0222412j 0.00078802+0.0345491j 0.0530675-0.0133053j -0.00128396+0.0371548j 0.0366494+0.0433449j -0.0695155+0.010566j -0.0173401+0.0502053j 0.024248+0.0637819j 0.00341696-0.00573162j 0.1132+0.0832703j 0.0172514+0.0360631j -0.0118262-0.0906057j -0.0212175-0.00626401j -0.0534713-0.0797208j -0.0344876+0.0459271j -0.0105186-0.00746125j -0.0433785-0.0515683j 0.0597745+0.0837052j -0.043849+0.0412595j -0.0531683-0.0378261j 0.00489366+0.00557975j -0.0554167+0.00879723j 0.0104221+0.0531353j -0.039056-0.0398623j 0.0173029-0.0513472j 0.0323135+0.00625186j 0.0145083+0.0483841j -0.00970715+0.00166897j -0.0288749+0.0178802j 0.0557728+0.0272789j 0.00669899-0.0162738j -0.0122101+0.000398061j 0.0336111-0.0297323j -0.00446001-0.0123253j 0.015686-0.00104317j 0.00169236-0.00169658j 0.0112673-0.00954211j -0.00122933-0.00550724j -0.000573-0.00774889j -0.00886804-0.00778492j -0.0130245-0.0201406j 0.0140013+0.00798377j -0.0228899-0.0101884j -0.0124642+0.00503169j 0.00774076-0.00158875j 0.0213037+0.00704788j -0.000409614+0.0133648j -0.0167126+0.00134796j -0.0194748+0.0142357j -0.0173547-0.0118746j -0.00585913+0.00150472j 0.0119801+0.0148543j 0.0150277+0.00906749j 0.00181593-0.0215339j 0.0247129-0.00584388j 0.0345974-0.034281j -0.00963603-0.0030227j 0.00795767+0.00540717j -0.0115347-0.00402352j -0.0131278-0.0136042j -0.00514397+0.0185522j 0.000328848+0.00211699j 0.0102705+0.00976291j 0.0024246+0.014163j 0.0196856-0.00514393j -0.00534236+0.0176418j -0.00534096+0.0203758j 0.0101114+0.0141837j -0.00202395+0.0148371j -0.0212309-0.0258833j -0.0142344+0.00403139j -0.00853024+0.00689597j -0.0111839+0.00837102j -0.0152255-0.0170976j -0.00192341+0.022168j 0.0127067+0.0104891j 0.00736488+0.0126842j -0.00362881-0.00994174j -0.00933725-0.00184369j -0.0181302-0.0184602j -0.000262579+0.0227773j 0.0153389-0.000499126j -0.0157231-0.0207991j 0.00237267+0.0088177j -0.0058111+0.00898624j -0.0241945-0.024686j -0.018269+0.0164134j 0.0230654+0.0312155j 0.0110095+0.0140124j -0.00904734+0.0181863j 0.0180229-0.0047062j -0.00458329-0.0325261j 0.00377673-0.0275851j -0.0116041-0.0297472j -0.0301617+0.0313779j 0.0277233+0.0225953j -0.0113076-0.00886378j -0.0433604-0.0297284j -0.0113002+0.0367305j 
