0.0561918+0.015199j -0.0379619+0.024376j -0.028662-0.0117829j -0.0376066+0.0187796j 0.0599467-0.0213921j 0.0168604+0.0157799j 0.0401383-0.0383557j 0.00415579+0.00739426j 0.00182738-0.0388628j -0.0479911+0.0263223j -0.0133887-0.00438966j 0.0155951-0.0230162j -0.0038367+0.0181846j 0.0438653-0.0290611j -0.00689136-0.0245986j 0.0388052-0.0120502j -0.00894799+0.00778325j 0.00162633+0.0191169j -0.0249046-0.0234182j 0.00372218-0.0340754j 0.00193275-0.0100693j 0.00839269+0.00896134j 0.0460275-0.00409406j -0.0597318+0.0232751j -0.0118061-0.00191256j 0.0156982-0.00381817j 0.00529227-0.000429282j -0.0159011-0.031031j -0.0455535+0.00305744j 0.0355599-0.0238991j 0.0458314+0.00525173j 0.0133684-0.0220106j -0.0320649+0.0171935j -0.00278362-0.0608887j -0.0181125-0.0407897j -0.0132136+0.00849309j 0.000270752-0.00184869j -0.0100824+0.0189279j -0.0186474+0.000348662j -0.0377463-0.00851357j -0.0148816-0.0247514j -0.0241687+0.0315755j -0.0226284-0.00648143j 0.0297374-0.0107852j -0.0446516-0.0127079j -0.00549526-0.0205799j -0.00722202-0.0198299j -0.0242404+0.00790167j -0.0348695-0.00772637j -0.00252024-0.017246j -0.00659252-0.00528389j 0.00580595-0.0141063j 0.00473234+0.0104886j -0.0217133+0.0110973j 0.0114648-0.0209829j 0.0122539-0.00929617j -0.0150538+0.00970971j -0.027497+0.00235957j -0.0285578+0.0173096j 9.70011e-05-0.0119237j -0.00618963+0.00464688j 0.00707265-0.0120377j 0.00346874-0.00933469j 0.00429647-0.00288442j -0.0044729+0.00164707j 0.00219455-0.0109419j 0.000195386+0.00330771j -0.0050074-0.00182903j -0.00737734+0.0122021j -0.0014351+0.0144895j -0.0245627-0.0130704j -0.000324801+0.00884972j 0.0350096+0.00319089j 0.0472618+0.0111525j 0.0207783-0.00855806j -0.0098393+0.00737926j -0.0109201-0.00609417j -0.00976968+0.01106j 0.00851636+0.00448358j -0.00528699+0.00770091j -0.0071076+0.00920673j 0.0192269+0.00711818j -0.0108088-0.00032632j 0.0146062+0.00716319j 0.0104685+0.000354947j 0.00301516+0.00875206j -0.0202769-0.00137802j -0.0298364-0.00403909j -0.000448908-0.00606892j -0.00355059-0.0167926j -0.00618361-0.00252154j 0.0200718-0.00512575j 0.0195722-0.00367488j -0.00801424-0.00295185j -0.00405351+0.00210471j -0.0148257+0.00511619j 0.0153836+0.00017301j -0.00548608-0.00559983j 0.0040416-0.00303632j 0.0161029-0.00102128j 1.24443e-05+0.00934596j -0.00900193+0.00448237j 0.0138551+0.00709218j 0.00213883-0.0106914j -0.00323626+0.00149871j 0.013411+0.00916703j -0.0126237+0.00400567j 0.00192988-0.0019603j -0.00455916-0.00866323j 0.0115045+0.00124354j 0.00786386-0.00322824j 0.0178176+0.00521467j 2.75342e-05+0.00233355j 0.0178724+0.011361j 0.00723943-0.00238349j -0.011052-0.00171364j -0.00644217-0.00266862j 0.00837042+0.00545338j -0.0242226-0.00431426j 0.0101406+0.00238869j 0.00435951+0.000264297j 0.0189428+0.0119224j -0.0197249-0.00447052j 0.0230364-0.00228308j -0.00354407+0.0169108j -0.00622869-0.0177896j 0.0116947+0.00192074j -0.0334756-0.00172182j -0.0154237+0.0213768j -0.0160993+0.0139092j -0.00843567+0.0328802j -0.00629195+0.0234476j 0.0321864+0.0220957j -0.00221094-0.000258326j 0.0337591-0.0298584j 0.0727121-0.0150863j 
-0.00717505+0.0508565j -0.0293268-0.0301598j 0.0275803-0.0309514j -0.0238133-0.0382212j 0.0255934+0.0330151j -0.020989-0.00145826j 0.0615032+0.0419967j -0.0274333+0.012153j 0.038963-0.00775692j -0.0303906-0.0459617j 0.00105765-0.0090568j 0.0188929+0.0105443j -0.0216125+0.00675805j 0.00611051+0.0385887j 0.02235+0.00544555j 0.00118291+0.0338497j -0.0161846-0.0114745j -0.0212816-0.00333344j 0.0267253-0.0111754j 0.0384525+0.00533705j 0.0174908-0.00219994j -0.00561306+0.0210083j 0.00421983+0.03077j -0.0315793-0.0581332j -0.0116662-0.0246907j -0.00545771+0.00997746j 0.00225749+0.00998825j 0.0307738-0.0180333j -0.0225159-0.0490366j 0.0213113+0.0204941j -0.0088372+0.0464098j 0.0206169+0.0150882j -0.0307068-0.0347277j 0.0576287-0.00708744j 0.0282165-0.0163278j -0.0136901-0.00675561j -0.00873429+0.007033j -0.0207863-0.00236505j -0.00539727-0.0130659j -0.0112271-0.0290613j 0.018773-0.00963484j -0.0338513-0.0244438j 0.00262619-0.0235275j 0.0144802+0.0183266j 0.0111761-0.0447049j 0.0156337-0.00286094j 0.015723-0.0109509j -0.0107952-0.0180334j -0.00715549-0.0176461j 0.00664163+0.00464771j 0.00968894+4.72705e-05j 0.0228934-0.00606329j -0.0172355-0.00349029j -0.0183057-0.0291438j 0.0155716+0.0121579j 0.00530831+0.0149493j -0.00741349-0.00942287j -0.00960107-0.0264463j -0.019694-0.0301181j 0.0234568-0.00332032j -0.0136283-0.00497466j 0.00843837+0.00959347j 0.010289+0.00311591j -0.000568084+0.00405495j 0.00789591-0.00243362j 0.0131785+0.00535555j -0.0120572+0.0115282j -0.00732586+0.00532667j -0.0130608-0.00847363j 0.00128643-0.00644455j 0.00834921-0.0148055j -0.0231536-0.000617696j 0.00454373+0.0281341j 0.000434676+0.0257484j 0.000996105+0.0204376j 0.00194599-0.00380617j 0.00405311-0.00645112j -0.00209003-0.00201674j -0.0068653+0.000531738j -0.010258-0.00943095j -0.0124655-0.0137535j 0.00216909+0.0132335j 0.00144527-0.00751655j 0.000975486+0.0106146j -0.0018718+0.00713565j -0.0109903-0.00167468j -0.00166532-0.0172737j -0.011448-0.016225j 0.00860244-0.00308373j 0.0326243-0.000805125j 0.000194412+0.000151412j 0.00985038+0.0185557j 0.00804234+0.00964265j 0.01228-0.00819217j -0.00351529-0.00583385j -0.0172721-0.00633884j 0.00366487+0.00910852j 0.00516838-0.00722073j 0.00293282+0.00470941j 0.000294588+0.00889725j -0.0069842-0.00780409j -0.00950492-0.0106016j -0.01872+0.00515581j 0.00236636+0.00334713j -0.011928-0.00232905j -0.00340045+0.00312518j -0.00941051+0.000808876j -0.00260084+0.00199257j -0.00242926-0.0104773j -0.0102859+0.000529903j 0.00423958+0.000352503j -0.00149722+0.00240108j -0.000572275-0.00380207j 0.0129511+0.0206851j -0.011807-0.00642486j 0.00218135+0.000947384j -0.00420276-0.000639629j -0.00957513+0.00649416j -0.0106115-0.0285107j -0.00447663-0.0177328j 0.00191166-0.0025063j 0.00609611-0.00283663j -0.0195548-0.0149564j 0.0143064+0.00876586j 0.0186519-0.00419819j 0.00682059+0.0192682j 0.0137168+0.00511817j 0.000139484-0.0143977j 0.000968758+0.00328098j 0.00228163+0.00178658j -0.0103277+0.00073523j 0.00992843-0.0449128j 0.0076365+0.00138203j 0.0302246+0.0272315j 0.0250557-0.0209948j -0.0155427+0.0519886j 
0.0494865-0.0175888j -0.0714135-0.0165435j -0.0117325+0.0315777j 0.0117483-0.0199952j 0.123286-0.020136j 0.0249328-0.0299884j -0.0352882+0.0905198j 0.000924615-0.0124932j 0.0548457+0.027485j -0.00806941+0.0337444j -0.00851708+0.0157709j 0.0237367-0.00363258j -0.0117357+0.0138377j 0.0326721-0.00216615j 0.0255633+0.0176581j 0.0322884-0.0191891j 0.0084604+0.0197074j -0.00716343+0.00122834j -0.0307192+0.0666108j 0.0315761-0.0016236j 0.0279374-0.0082073j -0.0244321-0.000640265j 0.00985003-0.0447072j -0.0805107+0.0260318j 0.0324561-0.00561568j 0.0400945-0.0614385j 0.0055361-0.00869089j 0.0128032+0.0257958j 0.0170246-0.0454303j 0.0472057+0.00392872j -0.00205806-0.0394638j 0.0692568-0.00976501j -0.0540651+0.0130113j 0.0915513+0.00616512j 0.0463361-0.0138249j -0.0106692-0.0218932j -0.0286347-0.0205779j -0.0755071+0.0271008j -0.051864-0.0130089j -0.023314+0.00279839j -0.0415593+0.0316977j -0.00983128-0.0388407j -1.83554e-05-0.0023207j 0.0463701+0.00125726j -0.0814474+0.068271j -0.0421765+0.0309223j 0.0154285+0.000531151j -0.0148753-0.00772544j 0.00494683-0.0612598j -0.0387662+0.0304054j -0.00790083+0.030919j 0.00353041+0.0287736j -0.00302819-5.83403e-05j -0.031564+0.0155411j 0.019087-0.0113304j 0.0054422-0.0191605j -0.0248405-0.000324942j -0.020621+0.00903292j 0.00429656-0.0211241j 0.0318296-0.00224789j -0.0234482-0.000313243j 0.00228718+0.0115456j 0.0346659-0.0100802j -0.0102733-0.00186097j 0.00112185+0.0122329j 0.0038686+0.0206671j -0.00874532-0.0171492j -0.00129357-0.00439761j -0.00887759-0.00356877j -0.0214051+0.0128245j -0.0309059+0.0205729j -0.0245686-0.0141476j 0.0554883-0.0206356j 0.0593659-0.0175114j 0.00653551+0.00214253j -0.0114285+0.0238756j -0.0100809+0.0245047j -0.0443517+0.0184953j 0.0301712-0.0156612j -0.00998287-0.011618j -0.000982698-0.022627j 0.0297475-0.00377775j -0.0254883+0.0151814j 6.12197e-05+0.00545104j 0.00433784-0.0121011j 0.00165121-0.00678932j -0.00308705+0.00177242j -0.0253941+0.0147662j 0.00878597+0.0140598j -0.0195184+0.0360238j -0.00517015-0.0101496j 0.0355286-0.0124839j 0.0171658+0.00684365j -0.0382743+0.0398718j 0.000802918-0.00362635j -0.00518111-0.0191599j 0.0114418+0.0269656j 0.000231901+0.0207954j 0.0153434-0.00301219j 0.0178823-0.0212451j 0.0124919-0.00779776j -0.00611113+0.0033727j 0.0132513+0.0027434j 0.0258814-0.0120835j 0.0198825-0.0231717j 0.0012083-0.0025612j -0.0275788+0.00253284j 0.0114544+0.00162635j 0.0181005-0.00855046j 0.0176335+0.0102704j 0.0174613+0.00440889j 0.0456696-0.0264778j -0.00124154+0.00456999j 0.0294738+0.00372105j 0.00103911-0.0122668j -0.0218513-0.0043531j -0.0214345+0.00489535j -0.00267287+0.0083898j -0.0693287+0.00356691j -0.00601268+0.000458644j 0.00333483+0.00963892j 0.000554515+0.014432j -0.0428422-0.00519075j 0.00142344+0.00659533j -0.0314874+0.0204235j -0.0330723+0.020132j 0.0233532-0.000981012j -0.0325018+0.0377056j -0.00151759-0.033072j -0.017378+0.0310913j -0.0471802-0.00703242j -0.00980619+0.0403147j 0.00852762-0.000788771j -0.029987+0.0463462j 0.0540597+0.0345293j 0.129511-0.0233872j 
-0.00445841-0.00661014j 0.0141156+0.0109985j -0.00676736+0.0049152j -0.046915-0.0104887j -0.0292993-0.0599444j -0.0445459+0.00955972j 0.0789081+0.00439288j 0.0378182-0.0414414j 0.00594785-0.083121j 0.0078582+0.0190792j -0.000629921-0.0424225j 0.0124575-0.0370021j 0.0397248+0.00993989j 0.0182801-0.0368116j 0.0200485-0.0240043j 0.0279135-0.0212437j 0.0101305+0.0336095j 0.00440509+0.0206889j 0.0464346+0.0345589j -0.0179822-0.00790638j -0.0230467-0.029486j 0.00886303+0.024162j -0.0143998+0.0068734j -0.00793845+0.0146948j -0.012499-0.0176945j -0.0201303-0.0135982j 0.0127302+0.0510444j -0.00813123-0.00542516j -0.0375125-0.0461299j -0.0313074-0.00824913j -0.00029584+0.0320544j 0.0322799-0.0708138j -0.010453+0.0291382j -0.0230048-0.0195521j -0.022417-0.0101742j 0.0226764-0.0131487j 0.00436491+0.0121733j 0.0425063+0.0139702j -0.00865672-0.00295389j 0.00283405+0.0197812j 0.00776858+0.0467283j -0.0213589-0.0116838j 0.00306208+0.00981168j -0.0483512+0.0139687j 0.0113018+0.0532093j 0.000642914-0.00299378j -0.0155077-0.00381291j 0.00930444-0.0359453j -0.00513104-0.0155149j 0.0196158+0.00705115j 0.010498+0.0295797j -0.00292885+0.0080914j -0.00610641+0.00976482j 0.00145586-0.0162636j -0.00438947-0.0108992j -0.00331364-0.0159925j -0.00234816+0.00376268j 0.00622637-0.00300495j -0.0234096-0.0187256j -0.01258-0.0105738j 0.00138708-0.00279195j 0.024613+0.0184944j -0.0210554-0.0220229j 0.00913475-0.0082322j 0.0020974-0.00565502j 0.00739099-0.00513366j 0.00282744+0.0176218j -0.000607073+0.0069827j -0.0110883-0.012704j 0.00392105+0.0335507j 0.000701126+0.00805638j 0.00790712+0.00674446j -0.0170617-0.022412j -0.0177192-0.0212145j 0.0134494+0.0051103j 0.00717419+0.00575171j -0.0128428-0.000166573j 0.00833243+0.023153j -0.0241866-0.0110267j 0.00571614-0.000909389j 0.0139376-0.00957205j -0.00206025-0.0127553j -0.0060659+0.011961j 0.00193267+0.012419j -0.00199944+0.00749596j -0.00289654-0.00535152j -0.015512-0.00873469j 0.0133606+0.00797031j -0.0100377+0.00169738j -0.00192558+0.0126612j 0.0104938-0.00134584j -0.00852713-0.0113224j -0.0142523-0.00118754j 0.00212122+0.0161157j -0.00119962+0.0117005j 0.0125736+0.00262094j -0.00532013+0.0096985j -0.0148348+0.00657414j -0.00912831-0.00514444j -0.00565192-0.00891683j 0.0104607-0.00637138j -0.00862136+0.00514931j -0.00173815+0.00698098j -0.0124693-0.017254j -0.000292176-0.0130311j -0.00585704+0.00840243j 0.0245751+0.00675151j -0.00761887-0.000993454j -0.00102901-0.0107828j -0.00888242-0.00103532j -0.00967675-0.00390027j -0.00534951-0.0210937j -0.00962628+0.0122337j -0.00150095+0.00724179j -0.00393193+0.00341453j 0.0140902+0.00824381j -0.00278224+0.00959535j 0.0120889+0.00793338j 0.0200585-0.00471606j 0.0091723-0.00602834j -0.0121827+0.0176054j 0.00362794+0.0239357j 0.0133929+0.00305972j -0.0029974+0.0129534j 0.00867831-0.0129887j 0.00222906+0.00609788j 0.0173763+0.0244005j -0.0120472+0.0215219j 0.000614384-0.0213167j 0.00680958+0.0369679j -0.0153273+0.00970459j -0.0366497+0.0136324j 0.00389554+0.0226212j -0.00562397+0.000612423j -0.0235724-0.012368j -0.0247995-0.0161308j 
-0.0309403-0.0253535j 0.0423223+0.00561924j -0.0110376-0.0299514j 0.000704552-0.0431596j -0.0313845-0.00456488j -0.0332834-0.0301962j 0.0216609+0.0138679j 0.0905492+0.0754073j 0.0546675+0.00177896j 0.0221384+0.00160989j 0.0581738-0.00829278j 0.0232748+0.0542745j 0.0220412+0.0172118j 0.025224+0.0585975j 0.0165585+0.0130718j 0.00306676+0.0483889j -0.0267472-0.0215033j -0.00395979-0.0186991j 0.0228744+0.0319208j -0.0261239+0.00332324j -0.000622335-0.00607794j 0.0223197+0.0366844j -0.0235452+0.042851j 0.0590582-0.0128678j 0.0160727-0.0109134j -1.88127e-05+0.0431243j -0.0567428+0.0291882j -2.26724e-07-0.0326067j 0.0266948-0.00676931j -0.0241557-0.0424218j -0.0404502+0.0555254j 0.0494131+0.0317027j 0.0110941-0.0365574j -0.0377069+0.0169468j -0.0235885+0.0163639j 0.040544+0.0454888j 0.0144056+0.0450975j 0.0379522+0.0355959j 0.0261069+0.00137565j 0.00697604+0.0180858j -0.00786702-0.00997414j 0.0272823+0.0139015j 0.000183006+0.0154557j -0.042908-0.058782j 0.00569038-0.042156j 0.0397931-0.00266563j -0.00315217-0.0033743j 0.031793+0.0185659j 0.00835626+0.0473206j 0.0232324+0.0225312j -0.0248543+0.00431715j -0.0196079-0.0338866j -0.0129347-0.003997j 0.0249574-0.004416j -0.00782181+0.0129023j 0.00439716+0.0149448j 0.011068-0.00233818j 0.0190114+0.00989125j 0.00975008-0.00226229j -0.0178771-0.00707599j 0.00533681-0.000646006j -0.0163332+0.0206556j -0.00828559-0.010586j 0.0138929+0.0167606j -0.000658052-0.0120562j 0.000654521-0.00283231j 0.0040227+0.018685j -0.00283112+0.0118451j 0.00244653-0.00300373j -0.019185-0.0175627j 0.0127423-0.000189754j 0.00961866+0.0151749j -0.0358494-0.0157182j -0.029035-0.0220933j -0.0109376+0.0143422j 0.00648717-0.0201485j 0.00224197-0.00412801j -0.00216217-0.00861769j -0.0105551-0.0124624j 0.00544455+0.00881061j 0.0145455+0.0179514j -0.0100086-0.00991881j -0.00565933-0.00342153j -0.00905575-0.0115501j -0.00436181-0.00409673j -0.0031276+0.0090446j 0.000191901-0.00918334j 0.0267126+0.0100118j -0.0139564-0.00678273j -0.0146595-0.0269622j 0.00796609-0.0111136j -0.0228568-0.00200201j -0.0314068-0.0163155j 0.0105463-0.0156527j 0.00316269-0.0102574j 0.0195375+0.015602j -0.0123851-0.00879896j 0.00135889-0.0188271j 0.00573801+0.00363168j -0.00647057+0.0162976j 0.0147378+0.00523567j 0.00421868-0.00553005j -0.0106231-0.0034619j 0.0156523+0.00996325j 0.0105081+0.0135236j 0.00474525+0.0183768j 0.0226275+0.000741744j -0.000932555-0.0107031j 0.0168636+0.00750957j -0.00155382-0.0128654j -0.0144103-0.0175236j 0.00389285+0.0252409j 0.00753451-0.0052126j -0.0125479-0.00606565j 0.0052658+0.00579084j 0.0044926+0.00704881j -0.00989014-0.00397985j 0.00170822-0.00449066j 0.0119272-0.0115928j -0.0048531-0.0135118j -0.0104829-0.000174417j 0.0157162+0.0118147j 0.00791073+0.021714j -0.0164915-0.0123334j 0.0138699+0.0263383j 0.00262899+0.0215537j -0.0082075-0.0346973j 0.0037262-0.00975758j -0.0134383-0.0204322j 0.0105628-0.00971694j 0.0122684+0.0293192j 0.0152017-0.0455118j -0.00229783-0.00775163j -0.0370967-0.0176786j -0.0320448-0.00797081j -0.0561899-0.000292613j 
-0.106836+0.0128907j -0.0183365-0.00785999j 0.0472941-0.00566302j 0.00909514+0.0282509j 0.0252483-0.00619935j 0.0160923+0.0445376j -0.0917518-0.0602797j -0.0107836-0.065284j -0.00180903-0.0292738j 0.0412439-0.035587j 0.0027407-0.060496j 0.0747471-0.0273807j -0.0747932-0.00231167j 0.0476678-0.0509624j 0.00519823-0.0127978j -0.0162587-0.0213959j -0.0533519+0.0329056j -0.04286+0.0547624j -0.0199696-0.0310193j 0.0174379-0.0118578j 0.00235297+0.00590871j 0.0167801-0.063189j 0.0513262+0.00621348j 0.0352072-0.034058j 0.0382029-0.0216033j 0.0583231+0.0114264j -0.00956885+0.0318708j 0.00103596-0.00562166j 0.0453403+0.0236139j 0.0302755+0.0433811j 0.025665-0.018985j 0.0514819-0.0375413j -0.000177783-0.0108211j 0.0769976-0.00159989j 0.105335+0.0126788j 0.015618-0.00110479j 0.0435102-0.00552123j -0.0451419-0.0163748j 0.0340603-0.0377727j 0.0631826-0.0197548j 0.0113077+0.00100832j 0.0461007+0.0242683j 0.0636742-0.0154623j -0.032296+0.0257997j -0.0025807-0.0646569j 0.0350798-0.0651135j 0.0750249-0.0364406j 0.0603463-0.0132957j 0.110789-0.00172241j -0.00878077-0.0212988j -0.028886+0.0255625j -0.0274257-0.0249524j -0.0168387+0.0126713j -0.00693272-0.00583478j 0.021239-0.0188209j 0.0490626-0.0186488j 0.00690688+0.0140335j 0.0419756-0.00325175j -0.00288335+0.0211161j 0.0196409+0.0173922j -0.000275464-0.0142511j 0.0153291-0.022615j 0.0333036+0.00524304j -0.00313231-0.00345207j -0.0301589-7.33069e-05j -0.00569589+0.00599547j 0.00727872-0.0095588j -0.0141829-0.0211223j -0.00104308+0.00852266j -0.0391001+0.0288797j 0.0216804-0.0032194j 0.00285274-0.000370672j -0.0292697+0.00381458j -0.0292427+0.0252954j 0.0200905-0.0160928j -0.0148396+0.0166799j 0.034446-0.0146073j -0.00712455-0.00588125j -0.0251248+0.0266061j 0.00393851+0.0109005j 0.00980654+0.0202893j -0.00825333+0.0159584j 0.00740781+0.000574533j -0.0351731+0.00721174j -0.0180592+0.000932674j -0.0139616+0.0127663j 0.0156378+0.0175892j -0.00194643+0.00154614j 0.00830575+0.00869376j 0.0217218-0.015457j -0.0150568+0.00454123j -0.000813549-0.00618476j -0.00590438-0.0182377j -0.00358098-0.0319328j 0.000442327-0.00565943j -0.0193256+0.019589j -0.0280312-0.00523793j 0.0189313-0.00637311j 0.00725429+0.00477774j 0.0239844-0.00403348j -0.0307344+0.0178916j 0.00403701-0.00303219j -0.048754-0.0131697j 0.0479055-0.00832565j 0.0102062-0.00292146j -0.0250219+0.0106065j -0.0403589-0.00231174j 0.00135961-0.00158964j 0.0298135+0.000134076j -0.0211974+0.0107384j -0.0207066+0.0175975j -0.00743519+0.00776575j -0.0100558+0.00192014j -0.0076361-0.013096j 0.0114244+0.0103997j 0.000203043-0.0116987j -0.00766687+0.00217158j -0.0306174-0.00474221j -0.00990277-0.0179058j -0.0107895+0.00824489j 0.024266+0.0148771j -0.00593641-0.00524673j 0.0127357-0.00183141j -0.0476642+0.00990299j -0.0100064-0.0254704j 0.0143363-0.0228202j 0.0109502-0.00233099j 6.84153e-05-0.003244j 0.0188988+0.014513j -0.0468556+0.0203071j -0.0356797+0.0297676j 0.00398915+0.0174947j -0.0215128-0.0106684j -0.0305235-0.0151034j 0.10676-0.0190426j -0.0634257-0.00288415j 
0.0616138-0.03982j -0.0193173-0.0219345j -0.0276782+0.0557052j 0.00152512+0.0255653j 0.0724665+0.0188751j 0.0455693+0.0190715j 0.0445905-0.0834112j 0.0362282-0.102637j 0.0551215-0.0367658j 0.00704674-0.0302651j -0.0199751+0.00317085j 0.046068+0.0380628j -0.0291128-0.0844733j -0.00191811-0.0453621j -0.0137871+0.0201988j 0.0344883-0.0661567j -0.031591-0.0181027j -0.00554899-0.0776464j -0.042053-0.0113182j 0.0207086+0.0483896j 0.0168084+0.00563446j -0.0517545-0.0090464j 0.0151336+0.0231672j 0.0198768+0.0695302j 0.0585877+0.0048857j 0.0586822+0.0205394j -0.00852105+0.0105794j -0.00448909+0.0072882j -0.0342346-0.0066297j 0.0829336+0.00769289j 0.0417737+0.00239143j 0.00362675-0.0320933j 0.0497736+0.00631099j -0.0240144+0.068436j 0.0236538+0.0630179j -0.0541278-0.0521503j -0.0310407+0.0138805j -0.074376-0.0398616j 0.0106318+0.021638j -0.00527714+0.0335178j -0.0501964+0.0476377j -0.0369117-0.00128879j -0.00898271+0.0274518j 0.0643538+0.0418484j -0.0258394+0.0768529j 0.0434556+0.0264555j 0.0507914+0.0463058j -0.034068-0.0323213j -0.0316321+0.0186682j -0.0143503+0.00907655j -0.0495975+0.024548j 0.0542209+0.0220271j 0.00202929-0.00196514j -0.0370467-0.0157707j 0.0342613+0.025365j 0.0545118+0.0114276j -0.0274246-0.00456883j -0.0419318+0.0159186j -0.0147519-0.00271471j -0.00356197+0.0215099j 0.0129468+0.00608919j -0.00673602+0.00180056j 0.0427385+0.0173526j -0.0163302-0.0242882j 0.0105979+0.0139079j 0.0162597+0.0157509j -0.0186698+0.00477982j 0.00677971+0.00269068j -0.0042391+0.00908251j 0.00813175+0.0150784j -0.0151923+0.0285051j -0.00793539-0.00208048j 0.0333717-0.0234181j 0.0474336-0.0265869j 0.00979432-0.00386401j -0.00110616-0.019439j 0.00214043+0.0244672j -0.0134972+0.0181465j 0.042793-0.00102691j -0.00674646-0.00474055j -0.0233239-0.0273295j 0.0221167-0.0112023j -0.0148215+0.0173303j 0.00570476-0.0123763j 0.0416458+0.00159093j 0.00347163-0.0248833j -0.00948028+0.00784044j -0.0220576-0.00578579j 0.00356314+0.000989463j 0.011332+0.019759j 0.0120411-0.0194315j 0.0209463-0.0145552j 0.0103985+0.0268725j -0.0110746+0.0399368j 0.00576267+0.011561j -0.014483-0.035397j -0.00731559+0.00966671j 0.0116459+0.0242578j 0.0217047+0.00199381j 0.0119966-0.0102219j -0.0043155-0.010819j 0.00967376+0.014445j 0.00692791-0.00840106j 0.0269809+0.00111436j 0.0148401-0.00892975j 0.00834018-0.00682158j -0.00951201-0.0226872j 0.0162209+0.00841448j 0.0194262+0.000751007j 0.0255541-0.00259832j 0.00414334+0.00787015j 0.0288238-0.0200908j -0.00390205+0.0068222j 0.0104732+0.0028898j 0.0077036-0.00101028j -0.0205932-0.00784014j -0.0236691+0.00752317j 0.00465234-0.0258231j -0.0271435+0.0249485j 0.00456171-0.0026657j -0.00150411+0.0210554j -0.00680205-0.016277j -0.0463469-0.0110456j 0.00247612+0.000219665j -0.039306-0.00839555j 0.0158085+0.0197249j 0.0275128+0.00460369j -0.0207883+0.0172944j -0.00722054-0.0113833j -0.0323067-0.00788948j -0.0190084-0.0154273j 0.0153661+0.0524388j 0.00874748-0.0133227j -0.0308187+0.0212976j 0.0266661+0.0457353j 0.0798179-0.0355565j 
