0.000921092+0.00270952j -0.00231075+0.000449141j 0.00244965+0.00828236j -0.0034393-0.0041712j 0.00522288+0.0159412j 0.000337942-0.000960855j -0.00266636-0.0143794j -0.00384802-0.0128168j 0.000607328+0.00739843j -0.00323526-0.0156678j -0.00103285-0.0100322j 1.00536e-05-0.0113223j 0.000524644+0.000912958j -0.000169217-0.00028351j 8.5461e-05-0.00590118j 0.000707662+0.0231157j -0.000367924+0.000912783j -0.000752337-0.00262706j -0.00052896-0.0116333j 0.00195896-0.00879988j -0.00303642+0.0174784j 0.00661264-0.00857734j 0.00750517+0.00429559j 0.00622683-0.0127168j 0.00444847-0.000819065j -0.00318118+0.000694878j 0.00153072-0.00175616j -0.00524284+0.00256135j -0.00608551+0.00280779j -0.0174196+0.00625148j -0.012894+0.00352687j 0.00078393-0.000994869j -0.00799283+0.00195273j -0.00793605+0.000895595j 0.00045283-0.000220662j -0.0151658+0.00293186j 0.0114321-0.00218518j -0.0081668+0.00167426j -0.00677444-0.000620765j -0.00294242-0.000870476j -0.00570459+0.00150806j -0.00641893+0.000593752j -0.00286622+0.000247089j -0.0134403+0.000818142j -0.0125-0.00135766j 0.00651262+0.0019355j -0.00313971-0.00273622j 0.00933787-0.000630694j 0.00429296+0.000527687j -0.0101333-0.00274041j -0.0108316-0.00285352j 0.00686308+0.00414011j -0.00718718-0.00478197j -0.00594193+0.00303623j -0.00721598+0.00153266j 0.0043805+0.00733983j -0.00333551+0.00394717j -0.00633325-0.000999597j -0.00519996-0.00358326j 0.00582507+0.00117514j -8.45982e-05+0.000601181j -0.000913601+0.00650556j 0.00227369+0.00219991j 0.000509433+0.00577107j 0.00520519+0.00734165j -0.00249307+0.00201533j 0.00201857+0.00485536j -0.00362324+0.0033282j 0.0028325+0.00549054j 0.00343752-0.0025153j -0.00208342+0.000788964j -0.00607089+0.00587199j -0.00541391-0.00397487j 0.00661481-0.00153468j 0.00518628+0.000919859j -0.00311244+0.00321588j 0.00129242+0.000673456j -0.00399514-0.00667326j -0.00459325+0.00347468j -0.00424078+0.00168686j -0.00686522+0.00691661j -0.00274898-0.00560279j -0.00272504+0.00195888j 0.00254909-0.00142392j -0.00220392+0.00408706j 0.00702539+0.00149633j -0.00283718+1.42659e-05j 0.00710508+0.00302178j -0.000165516+0.00120796j 0.0011545+0.000640417j 0.000680043+0.00140041j -0.0050986-0.00355478j 0.00463418+0.00283044j -0.000482566-0.00151274j 0.00488287-0.000546689j -0.0027848+0.000632939j 0.00641506-0.00430817j -0.00276523+0.00108143j 0.00473412-0.000419872j 0.00208306+0.00174038j -0.00662741+0.00192427j -3.8393e-05-0.000358903j 0.0040802-0.0024344j 0.000388634+0.00100673j 0.00492475+0.00145803j -0.00135227+0.00308966j 0.00166628+0.00591776j 0.00793059+0.00264001j 0.00424468+0.00115187j -0.00637035-0.0018408j -0.00157931-0.00846203j -0.00017265+0.000226939j 0.00643226-0.00123445j -0.00472422+0.00209939j -0.00342135-0.0072874j -0.00436051+0.00535805j -0.00721019-0.00239896j 0.000742818+0.00313283j 0.00157222+0.00581707j 0.000916585-0.00229438j -0.000686543-0.000990615j -0.00462044+0.0066058j 0.00125882+0.000621666j -1.05149e-05-0.00843125j 0.00652395+0.00281474j 0.00205571-0.00436053j -0.00108272-0.00439095j 0.00206553+0.000438461j -0.000670551-0.000144103j 0.00110121-0.00560499j 0.00373039+0.00020808j 0.000822089+0.00225115j -0.00159131-0.00278729j 0.00109184-0.00390372j -0.000862457-0.00122706j 0.000534755-0.00192441j 
-0.00267866+0.00397201j 0.00319204+0.000561837j -0.00916709+0.00354018j -0.00733435+0.0044763j -0.0194683+0.00655893j -0.00182489+0.00478862j -0.00897935+0.00268134j 0.0061617-0.00463448j 0.000874259+0.00152567j 0.0127995-0.00331802j -0.00125024-0.00195936j -0.0267097+0.00153801j 0.00170666-0.000931668j 0.00639746+0.000304518j -0.00018713-0.00147474j 0.00128491+0.00469543j -0.00898119+0.00123786j -0.00248272+0.000370939j 0.0164767+0.000400592j -0.0123121-0.0023073j -0.000411422+0.00364955j -0.00874489-0.000998552j -0.0179894-0.0132147j -0.0204434+0.000313583j -0.0019323-0.00056075j 0.00233848-0.00336525j 0.00210664-0.00118673j 0.00131888-0.000135315j 0.00122542+0.000187129j -0.000587017-0.00068498j 0.000452236-0.000471978j -0.000549999+0.000603169j -0.00042577+0.000587676j -0.000706167-0.000812433j -0.000409168+0.000411184j -0.000213797-0.0012817j -0.000799933+0.000432211j -0.00115324+0.000293146j -0.000848433+0.000218581j -0.00144754-0.000100904j -0.000416317+0.000309185j -0.00134462+0.000341846j -0.000180043-4.58314e-05j -9.25382e-05-0.000763652j -0.000208095-0.000409159j 0.00105355-0.00130548j 0.00303156+0.00289566j 0.00277853+0.000226994j 0.000380435+0.00101673j -7.69314e-05-0.00055524j -0.00227702-0.00190227j 9.43265e-05+0.00198269j 0.000319019+0.00509538j 0.00166168-0.00274387j -0.00856561+0.000641282j 0.000872246+0.00427706j -0.00599646+0.00107653j -0.00483188-0.00209811j -0.00300183+0.00384727j 0.00241886-0.000470975j -0.00326775-0.00441083j 0.00233613-0.00448841j 0.000188602+0.00189379j -0.00310283-0.00159732j 0.00448427-0.00329616j 0.00319364+0.00141398j -0.000842261-0.000740289j -0.00143131-0.00821629j -0.00110427-0.00192981j -0.000388192+0.00304256j 0.00731218-0.00124367j -0.00477313+0.00201766j -0.00270866+9.43972e-05j 0.00883633+5.66789e-05j -0.00111923+0.000797745j 0.000125789-0.0065973j -0.000189366+0.00316204j 0.000445888+0.00292111j -5.42084e-06-0.00366269j 0.00483472+0.00785295j -9.74876e-05-0.00100544j -0.00346968-0.000733703j 0.00311575+0.00315142j 0.00184493-0.000306501j -0.000708711-0.00696323j 0.002984+0.00178309j -0.000718533+0.00082456j -0.00175313+0.00180962j 0.00114081-0.00390766j -0.00109863+0.00586883j -0.00447725+0.0041679j -0.00488111+0.00760873j 0.00357152-0.00305904j 1.2584e-05-0.00465566j 0.00112998-0.000160167j -3.95032e-05+0.00292437j 0.0043736+0.00484301j -0.00451425-0.000577917j 0.00700737+0.00726351j 0.00256368-0.00260122j -0.00160092-0.000436173j -0.00254959-0.00208033j -0.00443163-0.00630062j 0.00188894-0.006253j 0.00169362-0.00100109j 0.00383457-0.000717052j -0.00242269-0.000307381j -0.00428068+0.00645628j -0.000623949-0.00527861j -0.00180953+0.00272173j 0.00131925+0.00402499j -0.000150083-0.0033537j 0.00216114-0.00314507j -0.00173406-0.001394j -0.00868442+0.00107403j -0.00538189-0.0012894j 0.00257358+0.00055894j 0.0032146-0.002999j 0.00126463-0.00805261j -0.0042304-0.00457905j 0.00379906-0.00303248j 0.000862937-0.000265794j 0.00395682+0.00407465j 0.00414607+0.000755473j 0.00157623-0.00436486j -0.00035134+0.00648154j 0.00208277-0.00211786j -0.00586206-2.85715e-05j 0.00525397+0.00400542j 0.000970968-0.00278255j -0.00113716-0.000239421j 0.00140606-0.00738204j 0.00875215+0.00100263j -0.000635395-0.00545802j 0.00820995-0.00024442j -0.00082284-0.00677815j 
0.00616142-0.00454945j -0.001885-0.00678768j 0.00401315-0.000169044j -0.00418923-0.00792756j -0.00147757-0.00393241j -0.0103537-0.00885961j -0.00579874-0.0115708j 0.00283672+0.00361032j 0.00250364-0.00053276j 0.00577798-0.00181263j -0.00118302+0.00202073j -0.00378165-8.54358e-05j 0.00497751+0.00922664j 0.00557733-0.00159044j 0.00479965+0.00736639j 0.00114794-0.00384358j -0.00358971-0.0080917j -0.00441562-0.00854715j -0.00123996-0.00334641j 0.000968284-1.35555e-05j 0.00461158-0.00325612j 0.000225082-0.010674j -0.0159148+0.0204461j 0.00613903+0.00510005j -0.0111778+0.0058898j 0.00951745+0.00567401j 0.00233966+0.00107776j 0.000212033-0.00323508j 0.013493-0.00223285j -0.00022381+0.00518332j -0.000352472+0.00144104j 0.00705171-0.00107855j 0.00741632-0.00455793j 0.00244305+0.00296973j 0.00107905-0.0025462j -0.00222908+0.00375521j 0.00690105-4.64163e-05j 0.0100668+0.00031378j -0.00524778-0.00500724j 0.00651279-0.000129917j -0.00210049-0.00059012j 0.00781688+0.000244793j -0.000624906-0.000419883j -0.0106472-0.000494241j -0.000602496+0.000515867j 0.000688299+0.000380192j -0.00100775+0.00150866j -0.003819+0.000809838j 0.000364019+0.000838564j -0.00307372-0.00175622j 0.00373889-0.00638176j -0.00401598-0.00477723j -0.00472208-0.00980845j -0.00903134+0.00334099j 0.00675787+0.00779533j 0.00237835-0.00616729j 0.00505568+0.00902714j -0.00883655+0.00219721j -0.00374671-0.00276235j 0.0014783+0.00145887j -0.00151168-0.00558139j 0.00211266+0.00148624j -0.00354368+0.00317092j -0.0051759-0.00259035j 0.00126351+0.00221293j 0.00117709+0.0036207j 0.00102901-0.00358253j 0.00502112-0.00257543j -0.00210242+7.1965e-05j 0.000855323-0.00164757j 0.00441134+0.00421629j -0.00554912-0.00219972j 0.0023531-0.00314874j -0.000463122+0.00243576j 0.00152083-0.000832199j 0.00432697+0.000763646j -0.00116205-0.000495164j -0.00234573+0.00169645j 0.00211938+0.00332661j 0.00239468+0.00753824j -0.00246627+0.00248349j 0.00583151-0.00213412j 8.93841e-07+0.00102454j -0.000782049-0.000832293j -0.000895749-0.00387879j -0.00343018+0.0041133j -0.00153014-0.00134779j -0.001882-0.00171293j 0.00313646-0.0044462j 0.00116959+0.000238248j -0.000556123-0.0037568j -0.00316657+0.000405924j 0.00015419-0.00160559j 0.00172408-0.000689387j 0.00317363+0.00068137j 6.01544e-05+0.0007117j 0.00398389+0.00369439j -0.00297668-3.06523e-05j -0.0030508-0.00137915j -0.00382035-0.00332933j 0.00274773+0.0043268j 0.00163278+0.000366757j -0.000809259-0.00139937j 0.00344862-0.00200872j -0.000890384-0.00238991j 0.00147606-0.000596197j 0.000437392-0.00379709j -0.000832758+0.003175j 0.00343127-0.00134513j 0.00154423-0.0039047j 0.00262989+0.00519306j -0.000584074-0.000319926j -0.00116716-0.000219101j 0.000337975+0.00313659j 0.000585225-0.00272309j -0.00109101+0.00339538j -0.00424769+0.00325828j 0.00417865+0.00259119j -0.00333225-0.00164576j -0.000637987+0.00124629j -0.00312573-0.000278061j -0.000259657-0.00458435j 0.0030599-0.00650275j 0.000452942-0.0042869j 0.00284365-0.00193605j 0.00099731+0.000939611j 0.00298022+0.00101269j 0.00142851-0.00416513j 0.00155666-0.00417178j -0.00085155+0.00445942j 0.00666008+0.00215709j -0.00177264+0.000757256j -0.00141432-0.0012997j -0.00254489+0.00591268j -0.00794969+0.00784331j 0.00426217+0.0137997j 
-0.0029765+0.00154693j 0.00523604-0.00412751j -0.000988254+0.00562512j 0.0107253-0.00347259j 0.00426452+0.00578628j 0.00856559-0.00280622j 0.00684982-0.0112194j -0.00510052+4.72039e-05j -0.0042188-0.00899855j -0.00249045+0.000634664j 2.9167e-05+0.00239078j -0.000947287-0.00599719j -0.00721027-0.000585506j 0.000107831+0.0133233j -0.00729129-0.0024868j 0.00264607+7.91195e-05j 0.0048682-0.0090037j 0.00658772-0.013241j 0.00268572+0.000638078j 0.00129826-0.0028095j 0.00357103-0.00480006j 0.00185265+0.0062698j -0.0172722-0.00654022j -0.00450946+0.0129119j -0.00697371-0.00363385j -0.00726944+0.000330674j -0.00975936-0.00176948j 0.000153721+0.00348535j -0.000754805-0.00476471j 0.00624258+0.00229888j 0.00205403+0.000258556j 0.000694118-0.00553648j -0.00629702-0.00439023j -0.00799962+0.00195369j -0.000292709-0.00377554j 0.00362181+0.00225573j 0.00526562-0.00597696j 0.000726407-0.00967179j -0.000815865+0.00205651j -0.000870179-0.00565165j 0.0101511+0.00175442j -0.00177687-0.00639153j 0.000690577-0.00316907j -0.00813139+0.00605285j 0.00415919+0.00171j -0.00226575-0.00195603j -0.00215108+0.00175003j -0.00184886+0.00677008j -0.00769249-0.0038804j -0.00528728+0.0083423j -0.0121093-0.00758417j 0.000165889+0.00846608j -0.00716779+0.00267241j 0.00227365+0.00429098j 0.00109165-0.00590416j -0.00107735+0.00702187j -0.000526864-0.00997642j 0.00484193-0.00108843j 0.0024406+0.00542504j 0.00220113-0.00305657j -0.002454+0.00360797j -0.00446512+0.00224963j -0.00482231-0.00192364j -0.0045348-0.00539332j 0.00286896-0.0034175j 0.00394502-0.00068322j -0.0013837-0.00444693j -0.000791587-0.00201516j 0.00280721-0.000465231j -0.000699705-0.00428652j -0.00339167+0.00231108j -0.00656083+0.00375575j -0.00431388-0.00262684j 0.000362178+0.00287984j 0.0013049-0.00391511j 0.00153444-0.00347864j -0.00210389-0.00357362j 0.0018781+0.00333634j 0.00133888-0.00237227j 0.000474027-0.00203644j 0.00119566+0.00200937j 0.00199834-0.00273617j -0.000698082-0.00041085j -0.00330962+0.00308123j 0.00163662+0.000760641j 0.00438681+0.00293368j -0.00534912+0.00221617j 0.00258865+0.000712399j -0.0018026-0.00340694j 1.39774e-05-0.00104505j -0.00142366-0.00428597j -0.000259428+0.00148047j -0.00558591-0.00428633j 0.00185608+0.00107855j 0.000994837-0.00273362j -0.00355324+0.00285897j 0.00367226-0.0035934j -0.000145342+0.00124463j -0.00166086+0.000462594j -0.00295775+0.00300669j 0.00664816-0.00308025j 0.00123573-0.000338815j 0.00156221+0.0045618j 0.000516106-0.00213617j 0.00317573+0.00320317j 0.00089949-0.000157708j -0.00051545-0.00152677j 0.0037459+0.000292499j 0.00152684-0.00245563j -0.000950677-0.00179414j 0.00139719-0.000471528j 0.00231275-0.00175148j -0.000720289+0.00366381j 0.00242703+0.00350155j 0.00145508-0.00211178j 0.00389473-0.000667288j 0.00500061+0.00582338j 0.00293515-0.000851243j -0.00125497+0.00252468j -0.00158648+0.00133112j -0.00182879-0.000418202j -0.00256531+0.000797689j -0.00638591+0.000667178j -0.00279546-0.00197449j -0.00335881-0.00110599j 0.00409326-0.00162354j 0.00122227-0.00827686j -0.00351423-0.000228396j -0.00316632-0.00263766j 0.000394565-0.000565377j 0.00417327-0.00144803j -0.00322715+0.00408599j -0.000528615-0.00616681j 0.00120739+0.00178083j -0.00232879-0.00547221j 0.00192519+0.00403961j 
-0.00346796-0.0015146j 0.00174203-0.00271702j -0.00493131-0.00298279j 0.000658799-0.00438936j -0.00185019-0.00510723j 0.00705603-0.00970245j 0.0161779+0.00427179j -0.00521921+0.00323325j 0.00548075+0.00555764j -0.00116406-0.000268271j -0.00249913-0.00047952j -0.00194098+0.00150229j -0.00452751+0.00551747j -0.0106093-0.0102116j -0.00363915+0.00659325j 0.000980798-0.000867534j 0.0055991+0.00397951j 0.00947479+0.00960174j 0.00346678+0.00016999j -0.00365226+0.004299j 0.00705028+0.0123016j 0.0064208-0.0122147j -0.0143236-0.00411335j 0.00247949+0.000202197j 0.00103454-0.000644761j -0.00222198-0.000425292j 0.00456887-0.00109131j 0.00185436+0.00132223j -0.00593514-0.00759303j -0.0064382+4.20835e-05j -0.00568289-0.00119792j -0.00793734-0.00890425j 0.0037586-0.00332384j 0.00877839+0.00285344j -0.00416515-0.00433297j -0.00360632+0.00366031j -0.00451275-0.00770415j -0.00119994-0.00774506j -0.00480858-0.000722945j 0.000629537-0.00533335j -0.0119738-0.00493173j 0.00365171-0.00422325j -0.00198719-0.000764208j 0.00308228+0.0109316j -0.00478875-0.00378315j -0.00229154-0.00106509j 0.0027363+0.00420761j 0.00211943+0.00643988j 0.00437088+0.0063096j 0.00181304+0.00150351j 0.00727319+0.00439957j -0.00394503-0.00534031j -0.00395091+0.00935204j 0.00402776+0.0047385j 0.00486683-0.0130509j -0.00832931-0.000950006j 0.00103585-0.00708872j 0.00146262+0.000514008j -0.0016033-0.000616855j -0.000435034-0.00285969j 0.00153436-0.000566872j 0.00301268+0.00134632j 1.7666e-05+0.00149315j 2.26438e-05+0.00654576j 0.00243085-0.00100917j -9.51262e-05+0.000158793j 0.000677311+0.00162853j 0.00132918-0.00364925j -0.00455993+0.00212763j -0.00217423-0.00415684j 0.0037287-0.00286323j 0.00251023+0.00353489j -0.00326744+0.00203051j -0.000136281-0.000917737j 0.000333874+0.00467809j -0.00143625-0.0049886j -0.00131043+0.00450782j -0.0031225+0.000559691j 0.00350934+0.000972613j 0.00628026+0.000876652j 0.00170231+0.000912578j 0.000338605-0.00595774j -0.00118621-0.00193996j 0.00449586-0.000845605j -0.00595197-0.000906361j 0.00134749+0.00246274j 0.00299253+0.00167946j -0.0011263+0.000398742j -0.00214037-0.00565408j 0.000686978-0.00199087j -0.00292971+0.000469094j -0.000737848+0.0027335j 0.00214222+0.00704854j -0.00116438-0.00189212j -0.00075359+0.000640021j 0.00745452-0.00283045j -0.000983073-0.00144902j -0.000599346+0.00317823j -0.00229151+0.000644023j -0.00609882+0.00218125j -0.00137463-0.00354848j 7.37509e-05-0.00106906j -0.00137485-0.0022888j -0.00272635-0.00221626j -0.00292954-0.00447575j 0.00300769-0.00516099j -0.00154925-0.00134185j 0.00389786+0.00223039j -0.00331883-0.00104782j -0.00396294-0.00196202j 0.00108111-0.00376151j -0.00337456+0.00303168j -0.00124791-0.000595218j 0.00342901-0.00211928j -0.00520998-0.000265239j 0.00139077+0.00418084j 0.000617074-0.00377327j 0.00211417-0.00468075j -0.00256237+0.00114098j 0.00341615+9.06155e-05j 0.00157156+0.00108062j -7.69259e-05+0.00043678j -0.00079568-0.0018926j -0.00182056-0.00153768j 0.00278646+0.000341615j 0.000318751-0.00118883j -0.00398697+0.00475443j -0.00205029+0.000748271j -0.00328324-0.00102449j 0.00259606-0.000159307j 0.00388411-0.00139988j -0.000465905+0.00308504j -0.00327418+0.00269099j 0.00350124+0.00118232j -0.002843+0.00153716j 0.00596645+0.00296197j 
0.000983965+0.00136864j -0.00287275+0.00110264j -0.00459494+0.00480255j -0.00503094+0.00310891j -0.00695834+0.0053713j -0.00893833+0.00447432j 0.00891737-0.00805603j 0.00298722-0.00258908j 0.0122614-0.00612434j 0.0010899-0.000281531j -0.00255121+0.00106665j 0.00716445+5.92097e-05j 0.00723499-0.000814622j -0.0148189+0.00729684j 0.00941172-0.00188229j -0.000617456+0.00077268j 0.00775156-0.00203703j 0.0133183-0.00425362j -0.00309238-0.00225842j 0.00740615+0.00449134j 0.0123593-0.00441521j -0.0140532-0.0016263j 0.00197943-0.000831569j -0.00773612-0.000982304j 0.00309063+0.00373599j 0.00120087-0.00145515j 0.00275551+0.00600257j -0.00109522+0.00218561j 0.00089295-0.000833242j -0.00194689-0.00965938j 0.000207306-0.00648785j 0.00386272-0.00399492j 0.000691198+0.0077088j -0.00154536+0.011488j 0.0010617-0.00251872j -0.00138991-0.00853287j 0.00291279-0.00397259j 0.000358111+0.00149674j 0.0023638-0.00438099j 0.000439154+0.00239348j 0.00445571-0.0164273j -0.00208752+0.00634931j 0.000753744-0.00278157j -0.00256893+0.00459194j 0.0038136-0.00832974j 0.000577589-0.000832926j -0.00229812+0.00161902j -0.00166946-0.00014377j -0.00682906+0.00776725j 0.00368616+0.00284572j -0.00494262+0.0146978j 0.00769645-0.00675285j -0.0018895+0.000616362j -0.00211733-0.000436515j 0.00419964+0.00394162j 0.00406267-0.00843675j -0.000647503+0.00233158j -0.000388923-0.000395892j 0.00483011-0.00357124j 0.000331424-0.00113025j 0.00276566+0.00448363j -0.000243297+0.00313311j 0.000153407+0.00207906j -0.00707998+0.00298464j -0.000938805+6.86194e-05j -0.000563124-0.00402222j -0.00355457+0.00200435j 0.000996162+0.00297229j 3.23197e-05-0.00650636j 0.00213231-0.000494121j 0.00315089+0.00488985j 0.00108723+0.00503533j -0.00308287+0.00015092j 0.00292849-0.000881306j -0.00683054-0.000998834j 0.00132002-0.00105858j -0.00489537+0.000615127j 0.0005818-0.00422489j -0.00349966+0.00302017j -0.00271909+0.00385536j 0.000494036+0.000763232j 0.00148406+0.000500146j 0.00180975-0.00056131j 0.00264932+0.00560972j 0.00179282-0.00667664j -0.000392681-0.00225165j -0.000464587+0.00529691j 0.000848459-0.00189217j 0.00218204+0.000976487j 0.000765964+0.00192397j -0.00205832-0.000361523j -0.00167254-0.00199556j -0.00802986+0.00576591j 0.00160711-0.0023198j -0.00194469-0.000595663j 0.00372196+0.00735704j -0.00213424-0.00159862j -0.0030812-0.000436681j 0.000844129-0.00115486j 0.00191752-0.00385045j 0.00114187-0.00427537j 3.54155e-05-0.000683576j 0.00443781-0.00143898j 0.00114307-0.00248317j 0.00482257-0.00411885j 0.00293703+0.00224081j 0.000769631+0.000572554j -0.00336124+0.000701681j -0.000761301-0.00269947j 0.00193054-0.00164169j 0.00193323+6.04835e-05j -0.00290755-0.00436781j 0.0033559-0.000582724j 0.00442306+0.00172944j -7.56368e-05-0.00528844j -0.00474885-0.00165659j 0.00670618-0.00242544j 0.00275676+0.000443177j 0.00107226-0.00135537j -0.00086247+0.00195311j -0.00061725+0.00177546j 0.000911254+0.00113894j 0.00285884+0.00314045j -0.000408035+0.000794167j -0.00176829+0.00401776j -0.000888429-0.00110321j -0.0084451-0.00402716j -0.00192322-0.000277496j 0.000188621+0.00139894j -0.00100193+0.00116055j -0.00175682+0.00177222j -0.000328362-0.000296923j -0.00470756-0.00300347j -0.00334692+0.000132325j -0.00126401-0.00109734j -0.00330621-0.000495483j 
-0.00459495+0.000630198j 0.00399309+0.00584612j -0.00216488+0.00171613j 0.00101859-0.00329832j -0.000398155+0.00331329j 0.00110484-0.0159621j 0.000837429-0.00508597j 0.00339987+0.013636j -0.00314654+0.00347756j -0.00271668+0.00164468j 0.00115204+0.000486348j -0.00290443+0.00748405j -0.00332228+0.00295636j -7.63973e-05+0.00932405j -0.00534189+0.00777738j 0.0019009+7.65143e-05j 0.00146316+0.00252878j 0.00331515-0.00155576j 0.00463448-0.00118791j -0.00669054+0.00628692j -0.00835116-0.00456981j -0.0052833-0.000456699j 0.00740464+0.0101543j -0.00627095-0.0174102j 0.00841643-0.00676736j -0.00317828-0.00805666j 0.00382846-0.00284873j 0.00164448+0.00807844j 0.00194972+0.00208597j -0.00486094-0.00570303j 0.00201022-0.00161885j 0.00737997-0.00297449j 0.00453097+0.00547932j -0.00385837-0.00527423j 0.00675312+0.00219873j -0.00675766-0.00292383j 0.00382496-0.000959519j 0.00867139-0.000125815j 0.000564254+0.00476304j 0.00431321+0.000126968j -0.000805534+0.00100262j 0.00504064+0.0027954j 0.00305485+0.000737336j -0.00381567-0.00655676j -0.00194926+0.000279523j -0.00340625-0.00476692j -0.00387837+0.00265089j -0.00583702-0.00213844j 0.0014596-0.000392627j -0.00536672-0.00333269j -3.43623e-06+0.00357645j -0.00177367+0.00439881j -0.00723192+0.00222899j 0.00030349+0.00426815j 0.0127009-0.000316313j -0.0095448-0.00162121j 0.0103159-0.00868187j 0.01033+0.00211655j -0.00467464+0.00447184j 0.00272279-0.00046196j -0.000410304-0.000533411j -0.00341466-0.000969153j 0.0019948-0.00819027j 0.0073905-6.04117e-05j 0.00354173+0.00345857j -0.00146682+0.0023073j 0.00145846+0.00456076j 0.000530475+0.000169366j -0.00300261-0.00310009j 0.00432459-0.00182314j -0.00260607-0.00411653j -0.000696533-0.00101881j -0.00320189-0.00226296j -0.000399862-0.00347874j -0.00201511+0.00326295j 0.00516817-0.00261327j 0.000770756-0.00112327j -0.000390301-0.00177043j 0.00135833-1.05215e-05j -0.000410858+0.00164821j 0.000911327-0.000331165j 0.00351557+0.00522085j 0.00184121-0.00283868j 0.000925435-0.000911072j -0.000121866+0.00202499j -0.00267526+0.00275131j 0.000369382+0.000238684j -0.000616285+0.00296491j 0.00718098+0.000202593j 0.000319919-0.000666089j 0.00440486+0.00117568j -0.00186665+0.000812547j 0.00021908-0.000113755j -0.000890693+0.00310103j -0.00164513+6.56108e-05j 0.000336934+0.00185767j 0.0024919-0.00210345j -0.000836755-0.000434169j 0.0011741-0.00020849j -0.00388227-0.00314083j 0.00140745+6.90674e-05j -0.000929281+0.00136268j -0.0018043-0.00112611j 0.000469806+0.00164032j 0.00134858+0.00391458j 0.0056669+0.00355991j 0.00327977+0.000122693j 0.000325652+0.00346467j -0.00160771-0.00115088j 0.00141808+0.000283945j 0.002679-0.0031072j -0.00234041+0.00158885j -0.00442152-0.00336484j -0.00211244+0.000375598j -0.00125145-0.00142326j -0.0021491+0.00144301j 0.00120489+0.0021214j 0.00270326+5.2411e-05j 9.09987e-05-0.00255754j -7.55545e-05+0.000672066j -0.000516591+0.00153179j -0.00304339+0.00195445j -0.00260182+0.000608938j 0.00265704+0.00163691j 0.000882332+0.00259634j 0.00400652+0.00391509j -0.000189985-0.000120261j 0.00114877-0.00112515j 0.00238922-0.00289001j 0.00162296-0.00254002j 0.00235934-0.000165056j -0.000961136-0.00364763j 0.00335255+0.0052502j 0.00487785-0.000422819j 0.0104185-0.0134015j -0.0114049-0.00586861j 
