-0.026889+0.0316101j -0.00629011-0.0482037j 0.0190694+0.0284149j 0.00431211-0.0576959j 4.41735e-05+0.0325973j -0.00733286-0.000675636j 0.0157834+0.0493828j -0.0266331-0.00498127j 0.00234276+0.000907702j 0.00209013+0.00683187j -0.002658-0.00381386j 0.0107305+0.0300478j -0.00999512-0.019992j -0.00575038+0.0272969j 0.00491811-0.0139274j 0.0228025+0.00153208j -0.000860958-0.00498567j -0.025516-0.0254305j 0.0206769+0.00741109j -0.0256263+0.00323425j -0.0153866-0.0129315j 0.0287258+0.0613566j -0.012047-0.00863493j -0.00340822+0.000854267j 0.00158066-0.0198036j 0.00216526-0.000377548j 0.0140818+0.032145j 0.0112853-0.00649218j 0.0146663-0.00798871j -0.00971143+0.0231215j 0.0111734+0.0301361j -0.0206915-0.00112702j 0.028737-0.0168356j -0.00524887-0.0084369j -0.0192641+0.0212288j 0.0153248-0.00720632j -0.00146285-0.00495064j -0.00389127+0.0100959j 0.00636701-0.0231907j 0.00980314-0.0182164j 0.00967779+0.00811075j -0.0103619-0.0156608j 0.0219804+0.023857j -0.0013881+0.0435268j -0.012174-0.0476845j 0.0104839+0.0111323j 0.0350829+0.0132579j -0.00960244-0.0066197j -0.00120734+0.027035j 0.00556478+0.0212892j -0.00804715-0.0201826j -0.0120432+0.0318798j -0.0187671+0.0025418j 0.00593834-0.00414518j 0.0292988+0.0201671j -0.0419022+0.029162j 0.0123189+0.0194032j -0.00411837+0.0112739j 0.00265704-0.0265103j -0.0154061+0.014856j 0.029015-0.0112244j -0.0117945+0.0306224j 0.000749682+0.00619067j 0.0346967-0.0341742j -0.00327879-0.0053199j 0.0122293-0.00657757j 0.0140243+0.0078634j 0.0190042+0.0353386j -0.0175852-0.0111543j -0.0147624-0.0145611j 0.00161815-0.00746037j 0.0137236-0.00589603j 0.000295834+0.0115194j -0.0103819-0.00475733j -0.0145931+0.0190335j 0.00730068+0.026861j 0.0247344+0.0123459j 0.000804449+0.0260572j -0.0128857-0.00932627j -0.00823157+0.00647437j -0.00974977-0.0251953j -0.00580214-0.0343647j 0.0199128+0.007419j -0.00178893+0.00943322j -0.0058484-0.0202004j 0.0157912+0.0184107j 0.00910683+0.0323515j -0.00213992+0.00130689j -0.0137652+0.009483j 0.00577556+0.00824099j 0.00234439+0.0168247j 0.00204265+0.00546913j 0.00362753+0.00451726j -0.00907481-0.0193794j -0.000535619+0.0249844j 0.00598546-0.00254868j -0.00680518+0.00250811j 0.00934785+0.00725745j 0.00786203+0.00675763j 0.0149701-0.000273368j -0.001241-0.0159738j -0.0121072-0.00545562j 0.0107713-0.012076j 0.00166057+0.00451149j -0.00283452+0.0036254j -0.00916949+0.0162566j -0.00489539+0.00644955j 0.00208998-0.0151993j -0.00685977-0.00790633j -0.00282219-0.00809932j -0.000368887-0.000164963j 0.00212967+0.0127215j 0.00159736-0.00845584j 0.000360384+0.0325988j -0.0160904-0.00924475j -0.00251691-0.0035971j 0.00558143-0.0212624j 0.00248451-0.0417241j 0.0101161-0.00781189j -0.00134068+0.00873853j 0.00408486-0.0234505j 0.000198068+0.0148979j -0.00667029+0.0100641j -0.000494421+0.0127806j -0.00561279+0.0247117j -0.00242313-0.0190664j 0.00871138-0.00278816j -0.00495877-0.0204595j -0.0153255-0.0112179j 0.000949573-0.0073988j 0.00820161+0.00327883j 0.000597125-0.0102925j -0.0037926-0.00480089j -0.00438787-0.00373068j 0.0113841-0.0157886j 0.0126523-0.0130524j 0.00477597+0.00721068j -0.00335571-0.00113095j -0.00391409+0.0042691j 0.00397395-0.00911893j -0.000400882-0.0247411j 0.00157509+0.0196994j 0.00487137-0.0185827j 0.0115565-0.0149839j -0.00168249-0.023041j 0.00149755-0.0135781j -0.00230547+0.0111181j 0.000518971+0.00329197j -0.000739281-0.00909571j 0.00305645-0.0251169j 0.0100184-0.00933705j -0.00432073+0.00357084j 0.0107812-0.00704294j 0.00331761+0.0245191j 0.00293463-0.00934685j -0.00884093+0.00477431j -0.00901851-0.0130977j -0.0040431+0.0176715j 0.00458658+0.00707807j 0.00128024+0.00181928j -0.00521445+0.00084813j 0.00290411-0.000390254j 0.00213992-0.0218292j -0.0172796+0.00886198j -0.00603483+0.00998054j 0.004795-0.0260774j 0.0025046-0.00296997j -0.0103987-0.0055935j -0.00133741-0.0133616j 0.00228807-0.00482779j 0.00840408-0.0216696j -0.000982102-0.00689136j 0.00160338-0.0241282j 0.00658842+0.000830461j 0.0130615+0.0184168j -0.0125645+0.0285679j -0.00179757+0.0114414j -0.00345498+0.0079011j 0.00797484-0.0313522j -0.00728432+0.00616541j -0.00347484-0.00514824j -0.00905075+0.032779j -0.00751948+0.0270354j -0.014609-0.0105071j -0.00548829+0.0048637j -0.0242752+0.0110547j 0.00506624-0.0324237j -0.00302264-0.0064169j -0.0152948-0.0330153j -0.00395351+0.0136468j -0.0359928-0.0142001j 0.0209994-0.00261492j -0.0187882+0.0439932j 0.00487767-0.010073j 0.0352377+0.0333542j 0.00902988+0.079169j 
0.0265446+0.0273727j -0.0373885+0.0127901j 0.0111805-0.0342674j -0.0424911-0.00873673j 0.0136159+0.00815735j -0.00934435+0.00998765j 0.034251-0.0288812j 0.00489893+0.0244552j 0.0115146-0.0135321j 0.00171433-0.00998498j 0.014831+0.0173339j 0.0275559-0.00434653j -0.0174159+0.00273316j 0.0219653+0.0162776j -0.0170311-0.00389039j 0.0112575-0.0437046j -0.00438524+0.00016534j -0.0297044+0.0240696j 0.00306412-0.00858706j 0.0109643+0.0266603j -0.0016073+0.010561j 0.054917-0.0301445j -0.00154094+0.00733406j -1.67275e-05-0.00302899j -0.0148377-0.00426777j 0.00346358-0.00436444j 0.0288539-0.0198734j -0.00433729-0.0125379j 0.00212436-0.010492j 0.0115609+0.0143116j 0.018931-0.0240665j -0.00190242+0.0165387j -0.0107008-0.0299365j -0.00354757+0.00133753j 0.00907662+0.0189133j -0.0124504-0.0181633j -0.0032267+0.00346526j 0.00510147+0.00519706j -0.0191358-0.0071015j -0.0173943-0.00538772j 0.00525514-0.0065258j -0.0147742+0.0111386j 0.0220663-0.0267175j 0.0466729-0.00963406j -0.0422205+0.0203448j 0.00939719-0.014083j 0.0132768-0.0459464j 0.00124354+0.00521373j 0.0244703-0.00326162j 0.0170253-0.00782112j -0.017057+0.00297408j 0.0319025+0.0158335j 0.00501315+0.0153093j -0.007502-0.00533946j 0.017547-0.0334148j 0.019427+0.0324033j 0.0186757-0.0202995j 0.00446605-0.000927896j -0.0188346+0.00649295j 0.0126792+0.0132928j -0.0244016-0.0305001j 0.0256701+0.00438731j 0.0112326+0.00240576j -0.0335018-0.0373696j -0.0032974+0.00502093j 0.0012877-0.0100404j 0.0130687-0.0187974j 0.0300968-0.0186187j -0.00640456+0.0175208j -0.0129792+0.00558858j -0.00861341-0.00135954j -0.0104392-0.0155757j 0.00827346+0.000994075j 0.00246367+0.018069j 0.00518739+0.00330421j 0.0295867-0.00172022j 0.0138542-0.0247589j 0.0237728-0.00710756j -0.00749827+0.0209194j 0.000958385+0.00202481j -0.0180177+0.0132237j -0.0309549+0.0182781j 0.00714741-0.0137577j 0.00180263+0.00828291j -0.00986266+0.0073999j 0.0196601-0.020332j 0.0236286-0.0145591j 0.00774883+0.00459806j 0.000137354+0.0114985j 0.0131718-0.00947281j 0.0224173-0.0121042j 0.0109746-0.00596404j 0.00778969-0.00215598j -0.00973346+0.0179755j 0.015417+0.00136635j 0.00406885-0.00511306j 0.0082168+0.0127678j 0.00769956-0.0165089j 0.00228454-0.0264295j 0.0089113-0.00866572j -0.0113776-0.0010062j -0.00449942+0.00628577j -0.00466009-0.00581046j 0.00233537-0.00814059j 0.00862653+0.0111275j 0.00776598+0.0106238j -0.00283553+0.00452635j -0.0105839+0.00187601j -0.00550028+0.0101064j -0.00221767+0.00832392j -0.00114657+0.00355596j 0.00953209-0.00883105j -0.00952864-0.0049676j 0.0196946-0.00874766j -0.00666946+0.0174751j -0.000393532-0.00330008j -0.015878-0.00196644j -0.0255398-0.00309184j -0.00532349-0.00444505j 0.00609979+0.0101068j -0.0131308-0.00308009j 0.0110677+0.000464056j 0.000462426+0.00573622j 0.00957275-0.00121091j 0.0134687+0.00367121j -0.000307589+0.0093211j 0.000467345-0.00703764j -0.0159401+0.0085814j -0.0164704+0.0193794j -0.00530559+0.00673983j 0.00370579-0.0114586j -0.00828695+0.000537745j -0.00770563+0.00499117j -0.00370251+0.0215424j -0.00503296-0.0103999j -0.00680134-0.00389348j 0.00285326-0.00284555j -0.00200562+0.00133932j -0.000783361+0.00370618j -0.0040901+0.00070904j -0.0156808+0.00132294j 0.0190821-0.00226989j -0.0141552+0.00220437j -0.00960029-0.0127407j -0.00871375+0.0247077j -0.0106062-0.00524544j 0.00719793+0.00397812j 0.00481131+0.0033788j -0.00489434+0.00503974j -0.014192-0.00786932j -0.00265364-0.0186742j 0.001998-0.00163872j -0.00151478-0.00291121j 0.0170804-0.00473467j -0.00587184+0.00104707j -0.00334183+0.00887503j -0.00431872+0.0170917j 0.00280707+0.000244704j 0.00127266-0.00297867j -0.00344965-0.000617354j -0.00290567+0.0186712j -0.00283533-0.00241565j -0.00368419-0.00761869j 0.00325082+0.0214488j -0.00236829+0.0135149j -0.0061018+0.000774406j -0.00564471+0.00271564j -0.0089161+0.0109107j -0.00779491+0.0131441j -0.00562512+0.00452728j -0.0152211-0.00701777j 0.00554986+0.00457045j -0.00138799-0.0042305j -0.00148812-0.00316291j 9.5866e-05-0.00608439j 0.0205939+0.00365504j 0.016896-0.0249864j 0.00902024-0.00816836j -0.031179+0.0148582j -0.0204005+0.0102824j -0.00605281+0.00170846j 0.0097634-0.0119238j 0.0100121-0.0243637j 0.00128014-0.0109339j 0.00847381-0.00841704j -0.0198109-0.00202467j -0.0136283-0.00529689j 0.00901612-0.0120838j -0.0026441+0.000609584j 0.00361298+0.000297804j -0.00215674+0.0126098j 0.0374755+0.0175996j 0.0177168-0.00922189j 0.0261262-0.0272723j -0.0140847-0.0318974j 0.0546793+0.0215498j 
-0.0202702+0.00497242j -0.00459274+0.0542617j 0.0170936-0.0494531j 0.017445+0.0188329j -0.0121671-0.0847397j -0.0108001-0.0197005j 0.00834779-0.0168691j -0.00924052+0.0853133j 0.0289682+0.0744687j 0.0205504+0.0311057j 0.00368213+0.0212691j 0.000832127-0.00909382j 0.00846954-0.00769493j -0.0188565-0.0153557j 0.0175306-0.00822109j 0.0237995+0.0288378j -0.00642144+0.00336134j -0.0391211-0.0256671j -0.00506453-0.0295655j -0.0046907+0.0573093j 0.00515442+0.0343797j -0.00575261-0.0219728j 0.0297548+0.0341675j 0.00798955+0.0362542j 0.0279488+0.0189082j 0.0280268+0.0325412j 5.8324e-05+0.000886567j 0.0109098+0.010235j -0.0258049-0.0189008j -0.016689-0.0139629j -0.000624335-0.0251248j -0.0124162+0.0291714j 0.0237882-0.0128756j 0.0227539+0.0304883j -0.025244-0.00610949j -0.00229185-0.0404592j 0.0026514+0.0155212j 0.00538484+0.00101238j 0.018816+0.00556317j 0.00717156+0.0160367j 0.00435304-0.00128712j 0.0239678+0.00966383j 0.0164143-0.0137512j 0.00527946-0.000568731j -0.013561-0.00303452j -0.0152435-0.0336763j 0.0184302-0.0325681j 0.013523+0.0422253j 0.00896825-0.00076794j -0.0189568-0.0262649j 0.0232644-0.00570756j 0.000963963+0.0214547j -0.011335+0.0380811j -0.000936854-0.0222912j -0.00670078-0.01109j 0.00262317+0.0284142j -0.0215457-0.0553306j 0.0100652-0.0269062j 0.00133261+0.0486367j -0.0130736-0.0105081j 0.00819999-0.0834485j 0.0040856-0.020049j -0.027205+0.0086828j -0.000230835-0.0374689j -0.00434348+0.0362696j 0.0412042+0.00637139j 0.00723971+0.0228024j 0.014389-0.0374367j -0.0218626-0.00149701j 0.00616403+0.0135359j 0.0186974+0.0463126j 0.0252596+0.00471523j -0.0333378-0.00854981j -0.0340713-0.00175895j 0.0285168+0.0298355j -0.000202874+0.00382598j -0.00132681-0.0155571j -0.00173327-0.022627j 0.00324742+0.0517165j 0.00514392+0.00119274j 0.00879662+0.0436124j 0.0113111+0.0363044j -0.0178927-0.0413411j 0.0179414+0.0145999j 0.0215912+0.0464564j 0.0106632-0.00962828j 0.00145449-0.0097843j -0.0169169-0.00807186j 0.0164301+0.0106744j -0.0187292-0.0201958j 0.0109086+0.0400013j 0.00210139+0.0338175j 0.0137491+0.0017997j 0.00732064+0.0356052j -0.000710542-0.0268681j 0.0022331+0.00390991j -0.00881824+0.0202986j 0.0111049-0.00569923j 0.0185525-2.19902e-05j -0.0202649-0.0198584j 0.00585266+0.0160631j 0.018757+0.0174906j -0.00727888-0.0034021j -0.00760253-0.0162559j -0.00547062+0.0132066j -0.00438949-0.00126459j 0.00454343-0.000858019j 0.00541787+0.00276933j -0.0160386+0.0239758j 0.00318377+0.0171509j -5.84905e-06-0.00335653j -0.00365721-0.00599177j 0.0096904+0.0144994j -0.00496567-0.0390441j 0.00663783+0.0268654j 0.0127082+0.0144688j -0.000557474+0.00442139j 0.0288107+0.0323331j 0.000978811-0.00382365j -0.00273506-0.00721975j 0.00393991+0.0087738j -0.00242312-0.0155586j -0.00302304-0.0171194j 0.00756725+0.0183784j -0.00171245-0.0418632j 0.0111601+0.0427403j -0.0132074-0.0182396j -0.00765002+0.0337775j -0.00423189+0.0123841j -0.00627569+0.0147637j 0.0060297-0.00372043j 0.0013469+0.0164364j -0.00774754-0.0242981j -0.0223056-0.00576736j 0.0160153-0.000389573j 0.0131922-0.00890336j -0.0143019-0.0349831j -0.00153474+0.0117995j -0.0071435-0.0107095j -0.00542886-0.00245373j 0.00692076+0.0193022j -0.0207184-0.0247473j 0.0112127+0.000840961j 0.017439+0.0125811j -0.0164965-0.000821817j 0.0218766+0.00904088j -0.00413892-0.0213005j 0.00086046-0.00504092j 0.00708689+0.0161197j 0.00923458+0.0418399j 0.0193386-0.00721266j -0.00261149-0.0164496j -0.00644872-0.0409199j -0.00414058-0.0197461j -0.0064668+0.00303642j 0.00710329+0.012817j -0.000691447+0.00828596j -0.00550188-0.021337j 0.000148584-0.0138931j 0.0026192-0.0205082j -0.023071-0.0174845j -0.00518282-0.00733291j -0.00373957+0.0374224j 0.012824+0.0366535j 0.00559453-0.00996716j 0.0100619+0.0460605j -0.00655613-0.0271217j -0.000935866+0.0120597j -0.0114981+0.0299437j 0.0123407-0.00434391j 0.0158451+0.0180913j 0.00197935+0.0128288j 0.00392121+0.0114232j 0.0214101+0.0189061j -0.00813883-0.0506983j 0.000159264-0.0198783j -0.00594377-0.0282246j 0.000702131-0.0561997j 0.000278197+0.0353681j 0.0137852+0.0360039j 0.00413016+0.0353325j 0.00195615+0.00194868j -0.00180405-0.0508217j 0.0102003+0.00843401j 0.0271706+0.0399712j 0.00274488-0.011898j 0.0389972+0.0219943j -0.00919203+0.0166375j -0.0194181+0.0197545j -0.0182344+0.0121741j 0.0205722+0.0534321j -0.0368293+0.00841886j -0.00913167-0.00407665j 0.0422041+0.0483917j 0.0250365-0.0891418j -0.0221656-0.107983j 
-0.006107-0.0172913j 0.00255418+0.00926477j -0.015013+0.0110076j 0.00308563+0.0183028j -0.0528314+0.00180263j -0.0021506+0.0358731j 0.00693161+0.0141774j 0.0503175-0.00991402j 0.0267341-0.0311461j 0.0452015-0.000783845j 0.0114116-0.0418392j -0.0121421-0.0135193j 0.0188831-0.00628884j -0.0102834+0.00404516j -0.0199472+0.00533078j -0.0107994+0.000890779j 0.00336164+0.00401875j -0.0306236+0.0370921j -0.0473405+0.035841j 0.0566487-0.010052j 0.0194211-0.0159263j 0.00715594-0.0226035j 0.0144129-0.0386744j 0.0294973-0.00367725j 0.0160355-0.0215365j 0.024274-0.0254364j 0.0119658-0.00107875j 0.0302864+0.0170519j -0.0107939+0.0387508j -0.00765075-0.00170398j -0.0113487+0.00653748j 0.0116713+0.0359645j -0.0313149-0.012197j 0.00535004-0.00357479j -0.0129224+0.0297816j -0.024193+0.0138296j -0.0033312+0.0107397j -0.00684231-0.00743313j 0.0072919-0.00321j 0.00203029+0.0289773j 0.030533-0.0141034j 0.0064051-0.00109167j -0.00501775-0.0308079j 0.0175729-0.0114166j -0.0144302+0.0260745j -0.020049-0.00375436j -0.0280956-0.0153605j 0.0265068-0.0345186j -0.0165921-0.0126266j -0.0243997+0.0186033j -0.0300884-0.00113786j 0.0212863-0.0235857j 0.00911381-0.0111037j 0.00683249+0.00391002j 0.0258242+0.0103674j 0.00115777-0.0400194j -0.0445372-0.00287705j -0.0256421-0.0087418j 0.0316266+0.00896367j -0.0143899+0.00476901j -0.0187568+0.0249877j -0.00988119+0.000301416j 0.00511637+0.00820377j -0.0218071+0.0211894j 0.022202+0.00544276j 0.0125642-0.0539017j 0.0276958+0.0024458j -0.0210286-0.0284847j -0.027844-0.00873293j -1.56156e-05-0.000469112j 0.0478038+0.0181197j -0.00759366+0.00138717j 0.0100783+0.0401716j -0.00482348+0.0140907j 0.0196358-0.019232j -0.0103623-0.000606558j 0.00285344+0.00228803j -0.0306869-0.0163681j 0.015731+0.0183136j 0.0127237-0.00330728j 0.0019208-0.00555453j 0.00734665+0.00576734j -0.0208942+0.0223155j 0.0127696-0.00051561j 0.018754-0.0167902j 0.00443351+0.00475681j 0.0181532-0.00780877j -0.0138352+0.00496732j -0.0060567-0.0014986j -0.0133748+0.00989507j 0.0449443-0.0199652j 0.0350983-0.005703j 0.00195275-0.0164041j 0.00912691-0.0130482j -0.0117199-0.00442417j -0.00563066-0.0034982j 0.00200837+0.00212048j 0.0185492-0.00370188j 0.0055415+0.00637931j 0.00284578+0.0165442j 0.00918681-0.00392601j 0.0113531-0.0133895j 0.00158772+0.0107085j -0.0021998+0.0173013j 0.0156025-0.00421895j -0.00718297-0.0124538j -0.00375649+0.00324687j 0.00215495-0.00712731j 0.0134607+0.00402933j 0.0140425-0.00788632j -0.00654457-0.00577625j -0.000495523-0.00870246j -0.00592305-0.000926856j -0.0158147-0.00368269j 0.00725491+0.0013383j 0.00705862-0.00301925j 0.00563472+0.0068119j 0.0152747-0.00273979j -0.00530772-0.0101163j -0.00527406-0.0159269j 0.00698413-0.00115067j -0.0120158+0.00135766j -0.0189972-0.0165405j 0.0262649-0.0107973j -0.0235468+0.00561097j 0.0245975-0.0252847j -0.00659512+0.018051j 0.0136875+0.00642703j -0.0105858-0.0036044j 0.0146828-0.000161031j 0.00361894+0.00353658j 0.00895647+0.00976886j -0.0128376+0.00697213j -0.0034524-0.00776781j 0.00782804+0.0103516j -0.00101654+0.00755222j -0.0225066-0.00423667j 0.00587002-0.00761305j -0.0169817+0.00859835j -0.0141466-0.0110045j -0.0043742+0.00552175j -0.0182351+0.0121083j -0.00101192+0.0137814j 0.0177331+0.029981j -0.0183011-0.0161256j 0.00720102-0.000550892j -0.00631437+0.0047057j 0.00504951+0.00198987j 0.0165472+0.0039215j 0.01543+0.00781834j 0.0077155+0.0219056j -0.00352785+0.00235757j -0.0142245+0.00941282j 0.00227376+0.0061995j -0.00519996+0.00863647j 0.0103873+0.0088591j -0.00515046-0.0235372j -0.00932779+0.000259171j -0.0154837+4.15096e-05j -0.0142322-0.00988394j -0.0130091-0.00784547j -0.0163628-0.000446784j 0.00977008+0.0169319j 0.00542722-0.0277625j 0.010551+0.00221347j 0.0193779-0.0120406j -0.00519471+0.0106743j 0.00186352-0.00024233j 0.012657-0.014528j -0.00639759-0.0165286j 0.000941739+0.0115806j 0.00892393+0.0114856j 0.0110344+0.0117371j 0.00515993+0.00127307j -0.0314403+0.0132849j 0.00140959-0.0193576j -0.00318178-0.00785135j -0.0182567+0.0174434j -0.0161795-0.00665636j 0.0157501-0.012314j -0.0247084-0.021421j 0.0367876-0.0143424j -0.00455785+0.00316375j -0.00644075+0.00916653j 0.00180976-0.00468135j -0.0175745-0.0185602j 0.0326573+0.0193004j 0.023536-0.0109125j -0.00526761+0.00644921j -0.0299465+0.0189289j 0.0317262+0.0114558j -0.0165882-0.0360295j 0.029409-0.00149728j 0.0136133-0.00468281j -0.0046024+0.0452594j -0.0144089-0.024496j 
0.00540761-0.0784873j -0.01039+0.0502426j 0.035033-0.00696128j 0.00131859+0.0397883j 0.0043982-0.0530513j -0.00900246-0.00316156j 0.0414458+0.00327495j -0.0131186-0.024269j 0.0126098-0.0418431j 0.00563679-0.0189309j 0.0214533+0.012152j -0.00188848+0.0304876j 0.00111155-0.000715696j -0.00340935-0.0314406j 0.0187143+0.0277478j 0.0437449+0.0136693j -0.0110814+0.0152039j -0.0382409-0.0211082j 0.0190029+0.0346816j -0.0554611-0.0125209j 0.0158572+0.00599615j -0.00788273-0.0536188j 0.0259443-0.0453221j -0.0524781-0.111372j 0.0195068-0.011456j 0.0119151-0.0242083j 0.0417816+0.0079777j 0.0230159+0.0302845j 0.0113822+0.0528448j -0.0182859-0.0179827j 0.0171074-0.0137834j -0.0134185+0.00814979j 0.0175615+0.0472672j 0.00419257+0.0171026j 0.00642997-0.0175696j 0.0286488-0.00108198j 0.00066791+0.0168545j 0.0159169-0.00261771j 0.00991441-0.0109321j 0.00564008+0.0260659j -0.000604151+0.0153249j -0.00399823+0.0271156j -0.00143455-0.027863j -0.00891379-0.0324283j -0.0168803+0.0617136j -0.0177764+0.0219011j 0.0218265+0.0149174j 0.0351311+0.0281075j -0.00409287-0.0494749j 0.0167718-0.00858613j 0.02293-0.0184346j -0.0457155-0.0404632j 0.00204446-0.0420924j -0.0312845-0.041444j 0.0188949+0.00643213j -0.0251478-0.0765635j 0.0175572+0.0577429j 0.0207233+0.0227206j -0.0230871+0.0404095j -0.0166201-0.0499791j -0.0175978-0.0229178j -0.00614431-0.0783438j -0.0159908+0.00803891j 0.0134833+0.0522212j 0.000452173+0.00932089j -0.0173288-0.0276835j 0.0320741+0.0106679j -0.0207712-0.0192416j -0.00518404+0.0175275j 0.0108285-0.000129877j 0.0379167-0.0388879j 0.0425014-0.0013716j 0.015812+0.0537109j -0.0311139+0.0301187j 0.0291555-0.0649524j 0.0123924-0.00923784j 0.00685779+0.0012846j -0.0220352-0.0181042j 0.023724+0.0260505j 0.00294644-0.0427579j 0.0150343+0.0196096j 0.0287279+0.0271398j -0.000217767+0.0267268j 0.0237323-0.00422281j 0.00343056+0.0332437j 0.030706-0.00384445j -0.00409578-0.0331354j 0.00298055+0.0192634j -0.00182968-0.0229745j 0.0161044+0.0156643j 0.0145565-0.0309831j 0.0210549-0.00234536j -0.0226215-0.00816189j -0.000282393-0.0066911j -0.00182223-0.0248725j 0.0105394-0.00499006j 0.00387821+0.0215294j 0.00267495+0.0131663j 0.0247758-0.00826541j 0.00669791+0.026526j 0.00644213-5.49645e-05j -0.0068135-0.0275173j 0.00393778+0.0149729j 0.00430395-0.018027j -0.00439998+0.00169345j 0.0150925-0.0241587j -0.00919182-0.0211393j -0.0113695+0.00159811j -0.00702427+0.0193371j 0.00904642+0.00628804j 0.00841883+0.0134286j -0.00789894-0.0037617j -7.26139e-06-0.00856139j 0.00242781-0.0455878j -0.015294-0.00327742j -0.0029146-0.00416422j -0.00102253+0.0394311j -0.0125707+0.0331842j 0.00889188+0.0448415j -0.0135177-0.0191784j 0.00445967+0.0210518j 0.00762465+0.00027623j -0.0303333-0.0213628j 0.00957676-0.0174956j -0.0207013-0.0390444j -0.0109851+0.00693596j 0.0081299+0.0130863j -0.013279-0.00609773j -0.018195-0.02654j -0.000216559+0.00762752j 0.0230652-0.00573676j -0.000122567+0.00879927j -0.0132313-0.00335334j -0.0198809+0.0194246j 0.0167818+0.0357899j 0.00614996+0.00563038j -0.0032287+0.0148039j -0.0189347-0.00659067j -0.00960077-0.0124017j -0.019487+0.0257501j -0.006487+0.0240163j 0.00382779-0.00242723j 0.00698821+0.0189082j 0.00742258+0.0274385j -0.0456854+0.0107107j 0.0111756+0.00641599j 0.00276547-0.0118536j 0.0104157-0.00831198j 0.012902-0.00823555j 0.0119393+0.0252012j -0.00299955+0.0219156j -0.0036853-0.0179729j -0.00468186+0.0188384j 0.0101773-0.0015097j -0.00570129+0.0261775j 0.0140279-0.0200388j -0.0284219-0.00461737j -0.00567155-0.0117669j 0.00225454+0.00433096j -0.0153932-0.0102166j -0.00204738+0.00101252j -0.00379674+0.0184915j 0.0032009+0.0513569j -0.00537416-0.0781822j -0.00759471-0.0180885j 0.015512+0.0298794j 0.00345472+0.00882821j -0.0144579+0.0153128j -0.0210988+0.00244613j -0.0160277-0.0153628j 0.00736849+0.0331521j 0.0182834+0.0121845j 0.0226332+0.0347069j 0.00983878-0.0101416j -0.0150656+0.0238928j 0.00620816-0.0251011j 0.0126911-0.00660789j -0.0205316-0.0133488j 0.00532304+0.0316122j -6.69912e-05-0.0135632j 0.0331077-0.0151871j 0.00119785-0.0156908j 0.00891272-0.0301846j 0.00231078+0.0369946j 0.00301237-0.0503641j -0.0143108-0.0335171j 0.0093599+0.0174555j 0.0233073+0.0131712j 0.00273881+0.0118592j 0.00881958-0.00152024j -0.0597117-0.0382588j -0.0213544+0.00607142j 0.0237983-0.0212579j 0.0330639-0.0342964j 0.0355431+0.0733484j 0.0166549-0.128225j 
