0.0218449-0.177863j 0.0398569-0.042862j -0.128864-0.0379728j 0.0306921+0.0233423j -0.0226974-0.00485053j -0.00930511-0.0298137j -0.0379436-0.00449489j 0.00985782-0.0292188j -0.0265954+0.0580468j -0.000771241+0.00266656j 0.00439526+0.0207922j 0.00601359-0.0105661j 0.031747-0.0109337j -0.0150954-0.00650689j -0.017608+0.0060019j 0.00688372+0.0161072j 0.00514106-0.00599419j -0.0196312+0.0286609j 0.00331053-0.0148864j -0.00921143-0.00646266j -0.00862095-0.00852027j -0.0152355+0.0417289j -0.00044284+0.00966809j -0.011061-0.0101135j -0.0117483-0.000418632j -0.00574326-0.0143652j 0.00338691+0.00808577j 0.0100303-0.0033304j -0.0133183+0.0104887j -0.0214319+0.00770882j -0.00360285-0.00944417j 0.00914327-0.0171186j 0.0231096+0.00617906j 0.00650311-0.00838993j 0.0111761+0.00194337j -0.0149091+0.00398337j 0.00300088-0.00294311j 0.00197203+0.00224166j -0.00294366-0.00464188j 0.00184561-0.0192624j 0.00821661-0.00501403j -0.00215633-0.00486573j 0.0101327+0.000351085j 0.00174102-0.0133033j -0.0164126-0.0140582j 0.00271483-0.00454264j -0.00408847+0.00566613j 0.00417559-0.000552986j -0.0129737+0.0162027j 0.000100987-0.0012557j -0.0024077+0.00201859j -0.000119334+0.00353677j 0.0110791+0.00438683j 0.00362817+0.00274336j -0.00114343-0.0113018j -0.00270364-0.00246304j 0.00202889+0.0139992j -0.00472466-0.000749916j -0.000428008-0.00484574j 0.00354546-0.00548772j 0.00242319-0.00533978j -0.0102817+0.00959599j -0.00466342+0.00370088j -0.00121185-0.00306431j 0.00314609-0.00618224j -0.000806926-0.00274234j -0.00661937-0.00539172j -0.00608129-0.00682825j 0.00504273-0.00109242j -0.00139397-0.00215546j 0.0058489+0.00237653j 0.00315199+0.00406456j 0.0111043-0.00360769j -0.00866758+0.0027182j -0.00326522+0.00229323j 0.00851515+0.00204572j -0.0024846-0.000732139j -0.00511231+0.00304546j 0.00360966-4.82549e-05j -0.00117563-0.000800985j 0.00306781+0.000298846j 0.00768673-0.000950542j 0.0110858-0.00666175j -0.00290613-0.00128041j -0.00483118+0.00269841j 0.00234605-0.00266413j 0.00132793+0.00205685j 0.0138339+0.00329434j 0.000871232-0.00551897j -0.00163485+0.00713338j -0.0046572-0.00383601j -0.00144765+0.00140483j -0.0144973-0.00678138j -0.00362032-0.00736642j 0.00322945+0.00141579j -0.00934835-0.00670189j 0.00294813+0.00346172j 0.000704961+0.00130142j 8.83639e-05-0.00241036j 0.000503491-0.00358196j 0.00334476+0.00310688j 0.00434954-0.00483629j 0.00634349-0.00595469j -0.00103454-0.00369524j -0.00550696-0.000835031j -0.00201571-0.000571211j 0.00372935-0.00349577j 0.000944809+0.010936j -0.00161364-0.00516654j 0.00285467+0.00289219j -0.00598932+0.00349621j -0.0023797-0.00441707j 0.00542271+0.00556584j 0.00900818-0.00239594j 0.00202801-0.000929842j 0.00373069-0.00462401j -0.000669556-0.00879284j -0.00234129+0.00514894j 0.00516321-0.0180426j 0.00417838+0.000661481j 0.00311312+0.00393174j -0.00336187+0.00297433j -0.00644884-0.00628403j -0.00923103-0.00525892j -0.0117153+0.00868174j -0.00308192-0.00679698j 0.00444364-0.00294627j 0.00585601-0.0091713j 0.00185675+0.00616366j -0.00296094-0.00955236j 0.00335349-0.00602995j 0.00130929-0.0171055j -0.00648554-0.0149321j 0.0165816+0.00236898j 0.00581167+0.00223293j 0.00990808-0.0118105j 
0.139957+0.125539j 0.0273224+0.138109j -0.0134649-0.137117j -0.0280607+0.031265j 0.0254129-0.0180553j 0.0249455+0.0153402j 0.0129612-0.0168075j 0.0118531+0.0129722j -0.0142155+0.0174501j -0.00654878+0.028096j -0.0385529+0.056396j 0.012973+0.0212376j -0.0133722+0.028825j -0.00613985+0.0119776j -0.00908544-0.0195888j 0.0047164-0.011937j 0.00909709+0.027143j -0.0167902+0.0147961j 0.0284851+0.0113271j 0.00515986+0.00402811j 0.00254084-0.0100597j -0.0178352-0.00545929j -0.00132833+0.0144391j 0.0072612+0.00332455j -0.0106375-0.0141987j 0.00741626+0.00467876j 0.00134327-0.0106395j -0.00484351+0.00499073j -0.00270679-0.0120627j -0.0107249-0.0302139j -0.00675935-0.0044776j -0.0176295+0.00455668j 0.00506001+0.00346956j -0.00822948+0.0163527j 0.00873145+0.0127658j 0.000733257+0.000523832j -0.00155702-0.00969601j 0.00738675+0.00520051j 0.00335447-0.00429103j -0.00027443+0.00403279j -0.00283807+0.0117705j -0.00922264-0.0121431j 0.00368127+0.00182055j 0.000302798+0.00278356j 0.00344665-0.0101115j -0.00109761-0.00579103j -0.000839903+0.00266503j -0.0103394+0.00276503j -0.00475416+0.00356461j 0.00355974-0.0019624j -0.00171211+0.0125306j 0.00671748-0.00443136j -0.00525082+0.00054294j -0.00135179+0.00147748j -0.00971918+0.00636593j 0.00246181+0.00904431j 0.00681709-0.00293728j 0.005499-0.000366383j -0.0150236+0.000903062j -0.0041662-0.00246816j 0.000256363+0.00572452j 0.00268765-0.00284861j -0.00509493+0.00272991j 0.000639295-0.00589424j -0.00372757+0.00764592j -0.00228455+0.00467321j 0.00307564-0.00299642j -0.00132875+0.00522893j 0.000339993-0.00913464j -0.00352783-0.00209817j 0.00566535+0.0127533j -0.00459576-0.00739679j -0.00107229+0.00220261j -0.00620726-0.0024127j -0.00324654+6.01375e-05j -0.000255359-0.00732268j 0.000283988-0.0058205j 0.0060144-0.00450719j -0.00823648-0.00928403j -0.00104473+0.00137184j 0.00245789+0.000950507j -0.00209124-0.00411854j 0.00322034-0.00118287j 0.00771775+0.000288022j 0.00123084-0.00241616j -0.00762594+0.0062516j -0.00146265+0.00439159j 0.00398925-0.00503261j 0.00209989-0.00419528j -0.00406713+0.00224976j -0.00425513+0.0034624j 0.00253475-0.00471597j 0.000553545+0.0145403j 0.000261622+0.00320571j -0.00218427-0.0143319j -0.00392873+0.00796469j 0.00507037-0.00314207j -0.012271+0.00500506j 0.000294731+0.00353404j -0.00610274+0.000889575j -0.00456114-0.00800906j 0.00636868+0.00230062j 0.00489994+0.00265013j -0.00628067+0.00260684j 0.00245206+0.00733457j 0.00547007+0.000403977j -0.00949825-0.00144339j 0.00678185+0.000597433j -0.00214705+0.00560551j -0.00258942+0.00398362j 0.00445026+0.000425651j -0.00594591-0.00908758j 0.003504-0.0015533j 0.00581563-0.000248385j 0.000676849-0.00167113j -0.00588251-0.0106856j -0.00781297+0.000270358j 0.00907259+0.00925331j -0.00782554-0.00833289j 0.000100504-0.00505724j 0.00127877+0.0019377j -0.0010653+0.0060344j 0.00249173+0.0022867j -0.00675838+0.0145316j 0.00953358+0.0166567j -0.00422999-0.000621006j -0.00662162+0.00171313j -0.00567189-0.00144722j 0.00107759-0.0104685j -0.0101171+0.00769055j -0.00530771+0.000577718j -0.0121423+0.0064431j -0.0128502+0.0102723j -0.00154617-0.0205474j 0.00332313-0.00904916j -0.0089523+0.00543118j 
0.227499-0.267472j 0.0871013-0.0411866j 0.135314+0.118612j 0.0332053-0.0172061j 0.0170681+0.00451758j -0.00589988-0.0511275j 0.0049497+0.0091275j 0.0119019+0.034654j -0.021376-0.045552j -0.0241554+0.0224804j -0.0101099-0.0245651j -0.000885329-0.00010347j 0.0200046+0.00655311j 0.00669654+0.00155852j 0.0277899+0.0014411j -0.013683+0.0314461j 0.0153052-0.0224889j 0.0104965-0.010721j 0.0125261+0.00943874j -0.00780866+0.000787719j -0.0202183-0.0059532j -0.0170896+0.00433255j 0.00423111-0.00557283j 0.00336715-0.00140011j 0.0102555+0.0102094j 0.0109771+0.0120401j -0.00692261+0.0059357j -0.012775-0.00973307j -0.0254196-0.0061016j -0.00932877+0.00300023j -0.00944884+0.0212596j -0.0117029+0.00436062j -0.00361003-0.0122952j 0.00668571+0.00104628j 0.011237+0.000278408j 0.000117402-0.0116273j -0.00677902+0.00393174j 0.0070059-0.00562169j 0.00237874-0.00346454j 0.00631484-0.00661856j 0.00529042+0.00297842j -0.0204396-0.00124069j 0.00468736+0.0022131j 0.00609264-0.00130066j -0.00754961+0.00507445j 0.00872346-0.0145663j -0.00332086+0.000415503j 0.00604675+0.000687384j -0.00942293+0.00495171j -0.00833502+0.00749042j -0.00161505+0.00333458j -0.00997547-0.00140384j 0.00530861-0.000269506j 0.010494+0.00794999j 0.00631429-0.00569964j -0.00834715+0.00474686j -0.00700452-0.00610746j -0.0144164+0.00105511j 0.00111025-0.00394868j 0.000794531-0.00884719j 0.00213633+0.00259668j -0.0030841+0.00106293j -0.00190167-0.000730219j -0.00406186+0.000142457j 0.00447161-0.00503679j -0.000936222-0.00335839j -0.00445535+9.45994e-05j 0.0051149-0.00600411j 0.00112827-0.0131109j 0.0018602-0.00196213j 0.00730477-0.00316739j 3.38019e-05-0.0012007j 0.00519073-0.00395777j 0.000121292+0.00189602j 0.00336341-0.00106827j -0.000662216-0.00336748j 0.0011776-0.00165909j 0.000853159-0.00455263j 0.00394243-0.00685662j 0.000616005-0.000504881j 0.000596079+3.59971e-05j -0.0078134+0.00265462j 0.000219358-0.00135126j -0.00403808+0.0044041j -0.00389504-0.00208468j 0.010239-0.00350325j -0.00177018-0.0027464j 0.00273636-0.0113449j 0.000975146-0.0066675j -0.00149109+0.00989555j 0.00506166+0.0101084j -0.00375558+0.00229004j -0.00150446+0.0032994j -0.00388733+0.00082623j -0.00155427-0.00642319j -0.00609148-0.00049754j -0.00460295+0.00024434j 0.00542307-0.00453341j 0.000600966+0.00101817j 0.00267328+0.00489256j 0.00712692-0.00223019j -0.00964347-0.00313445j -0.000752204-0.00613532j 0.00402074-0.00288439j 0.00463186-0.00492838j -0.00120739-0.00236466j -0.00594066+0.00490444j 0.0125405+0.00121682j 0.00627596-0.00268899j 0.00854649+0.0112664j 0.00392591-0.000796877j 0.0102838-0.00358404j -0.00298827-0.00195932j -0.0054245+0.0011432j -0.00480097+0.00145835j -7.5717e-05+0.00314391j -0.00390762-0.00552945j 0.00814394+0.00605197j 0.00263828+0.00150971j 0.00380609+0.00186213j -0.00308358-0.00284553j -0.00351398-0.0108037j -0.00188982-0.00122143j 0.00528225-8.72486e-05j -0.00862311-0.00565984j 0.0066497+0.00422751j -0.0104815-0.00771799j 0.00462935+0.0110698j -0.0164867+0.0083888j -0.00161861-0.0167618j 0.00153137-0.00752921j -0.00678395-0.00563664j -0.0116927-0.00122347j -0.00362266-0.00108623j 0.00410424+0.00444111j 0.00486262-0.00403535j 
-0.072403-0.150027j 0.00829836+0.121283j -0.101642-0.0145789j -0.0158104+0.0345169j 0.00379046+0.0162967j 0.0179804+0.0111052j -0.0174286-0.00791909j 0.00368671-0.016416j -0.00743307+0.0275378j -0.00476237+0.00124791j 0.00687311+0.0386324j -0.00364326-0.00708363j -0.00677072+0.000966357j -0.00843363+0.0054172j -0.0184429+0.00666104j -0.0117296-0.00431533j 0.00998169-0.0225672j -0.00146312-0.00999069j 0.0049824+0.00142421j 0.00202477-0.000437532j 0.0155706-0.00628179j -0.00646584+0.00344435j 0.00214126+0.00190682j 0.00562322+0.00145682j -0.00717312-0.0129813j -0.00349191-0.00287098j 0.00275482+0.00685955j 0.0109916-0.0110326j 0.0186105-0.00710824j -0.0064639-0.003328j 0.0180498+0.0113646j 0.00111156+0.00847824j 0.000479516+0.0089802j -0.00273379+0.00764862j 0.000836163+0.00134522j -0.00692425+0.00599552j -0.000736353-0.000543797j -0.00276554-0.0029821j 0.0051743+0.00111372j 0.00294402+0.00062186j 3.32848e-06+0.00271243j -0.00620791-0.00289188j -0.0062678-0.00352842j 0.00494225-0.0104092j -0.0014117-0.000652279j -0.0015723+0.000546773j -0.00661789-0.00639753j 0.00879013+0.0126749j 0.000359259+0.00282554j -0.000962324+0.00161815j -0.00510913-0.00357604j -0.0152457-0.0149642j 0.00697822+0.00648235j 0.0169502+0.000800082j 0.00420583+0.00509964j -0.00193348+0.00240636j -0.00822102-0.00433982j -0.0191048-0.0130638j 0.00557637+0.00282948j -0.00587894+0.0008246j -0.00439664-0.00104091j 0.000121803+0.00177212j -0.00263418+0.00279732j 0.00300364-0.00434675j -0.00452069+0.00339415j -0.00236168+0.00362725j -0.000725678-0.000685143j -0.00326569+0.00314948j -0.00102555+0.000126202j 0.000211665+0.00292301j -0.00414978-0.00198589j 0.00321415-0.000800675j -0.00524095-0.00157379j -0.0022262+0.00429055j -0.0015313+0.00306679j 0.00255593-0.000486695j 0.0155187+0.00481411j 0.000457018+0.00304765j 0.00105485+0.00133192j 0.00499392+0.00303257j -0.00964406-0.00840352j -0.00379054+5.8114e-05j 0.000358437+0.0032615j 0.0103306-0.0007511j 0.00172895+0.00184261j -0.00992985+0.000570917j 0.00212741-0.000389254j -0.000488685-0.000190333j -0.00310399+0.00547746j 0.00214972-0.00178071j -0.00305896+0.00319346j -0.000121538+0.00639031j -0.00207181+0.00693013j 0.000494983+0.000606315j -0.00408508-0.00033396j 0.00238618+0.00165872j 0.000781074+0.000516382j -0.00396545+0.00146662j 0.000732978-0.00412747j 0.000327878-0.00329888j -0.0071585-0.00536592j 0.00461467+0.00474693j -0.00638791-0.00775995j -0.0104934+0.00108565j -0.00525605-0.00121631j -0.00189216+0.00543706j 0.00808857-0.0115352j -0.000398831-0.010616j 0.0114466-0.0110781j 0.00459693-0.0173466j -0.00215792-0.00114324j -0.00166445-0.00535617j 0.00182282-0.0071808j 0.000191186+0.00488187j -0.000475926+0.00318131j 0.00507121-0.00736329j 0.00934189-0.00413035j -0.00896478+0.00485909j -0.0072275+0.000194698j -0.00413226-0.000307994j 0.00265103-0.00719069j 0.00371449-0.00824991j -0.00148384+0.00480316j -0.00272842-0.00412006j 0.0110437-0.0100917j -0.00436697+0.00226694j -0.0105755-0.00826816j -0.0106874+0.01239j 0.00367649+0.0098927j 0.00992712-0.0133067j 0.0020897-0.00544491j -0.000854909+0.00276584j -0.00122285+0.00475418j -0.00127227+0.00214696j -0.000369252+0.000274468j -0.000649051-0.00181733j 
0.132787+0.337522j -0.0187588-0.0359878j -0.0440342+0.0781888j -0.00289583+0.00484429j 0.0113594-0.0145274j 0.00372501+0.00891987j -0.0122272+0.0031076j 0.0074151+0.0166613j -0.0199891+0.00186291j 0.0521289+0.0278118j 0.0100789+0.0159464j -0.0168043-0.0127595j -0.00474027-0.00493844j 0.0019494+0.00566552j 0.00445998+0.0200034j 0.0103447+0.0282989j 0.00769988+0.0137737j 0.00769675-0.00216713j 0.00359861+0.0084799j -0.000999406+0.000773045j -0.00209818-0.00757556j 0.000575789-0.00910346j 0.00265646-0.00438097j 0.00186636-0.0104799j 0.00698804-0.00793384j 0.00276271-0.0056697j -0.00554675-0.00242611j 0.0144584+0.0109618j 0.0201357-0.00286596j -0.0115114+0.00487393j 0.0115476-0.0156281j -0.00561639+0.0049638j -0.00200684+0.00877507j 0.000154207-0.00407617j 0.00442114-0.00508659j -0.00279047-0.000388706j -0.00652237+0.000741533j -0.00627234+0.00911015j 0.00593372-0.00391417j 0.00844388+0.00263793j 0.00285211+0.00177658j -0.00519702-0.00654341j -0.0101864-0.000969291j -0.0187007+0.0134793j 0.00564449+0.000314402j 0.00311394-0.000930471j -0.00199467+0.00881848j 0.00490996-0.00506308j -0.00608466-0.00218884j -9.66661e-05-0.00405458j -0.0111663-0.000613969j -0.00868508+0.00113852j -0.00884076-0.0102625j -0.00584597+0.00536981j 0.00567393+0.00418982j 0.0109271+0.00578372j -0.00211415-0.00407414j 0.00377709-0.000366496j -0.00825+0.000718793j 0.00294706-0.00196922j 0.00138239+0.000442684j -0.00226924-0.00107665j 0.00106675+0.00106726j -0.00499843-0.00197013j 0.00125481-0.00132619j 0.00136345-0.000477444j -0.00444716+0.00190855j -0.00197904-0.00228008j -0.00372069-0.0016586j -0.00311101+0.000712674j 0.00187626+0.000989913j 0.000697612-0.000256669j 0.00266262-0.00205971j -0.00238988+0.00089273j 0.0004612+0.00306807j -0.00091054+0.00149717j -0.00470132-0.00154967j -0.00498122-0.00359183j -0.00827413-0.00778081j -0.00603459-0.0029463j 0.00240713+0.000646723j 0.00680259+0.00936075j 0.00257536-0.000291808j 0.00239189+0.00494571j -0.00405203-0.0041632j 0.00424467+0.00239457j -0.00261719-0.00412215j -0.00458934-0.00717713j -0.0018381-0.00172816j -0.000414113+0.00186297j -0.00215265-0.0015572j 0.00062398+0.00432166j -0.000990304+0.00282053j -0.00101177-0.00279122j -0.00164943-0.00518892j 0.00114145+0.00380447j -0.00242273-0.00223658j -0.00157168-0.00283796j 0.00127512+0.00401106j 0.00353795-0.000349034j -0.00166394+0.00186799j 0.000315596+0.000270887j -7.19613e-05+0.00839254j -0.00106467+0.00545299j -0.00397026-0.000726619j -0.0027241+0.00291615j 0.00472827-0.00307458j 0.0053324-0.000257624j 0.00657118-0.00330793j 0.0129219-0.000628885j 0.00172011-0.000478879j 0.000375521-0.00083327j -0.0010868+0.000735531j -0.00022215-0.000604017j -0.0016508-0.00695967j 0.00252047-0.000641536j 0.00208895+0.0016256j 0.00170852-0.00610367j 0.000569047-0.00591633j 0.0017475+0.000472449j 0.000497607+0.00138308j 0.000303008-0.00092186j 0.000665155+0.00368787j 0.0037881-0.00230599j 0.000628051-0.00128453j 0.00481013+0.000238762j -0.00691993+0.0168635j 0.0127042+0.00609937j 0.00182441+0.0252859j -0.00823604+0.00893307j -0.0028784-0.00293447j -0.00292433+0.0023367j -0.00340672+0.00347326j -0.00236799+0.00069075j -0.000340392+0.00135017j -0.000116249+0.000465364j 
0.0865233+0.261161j -0.108697+0.0996129j -0.12263+0.00413786j 0.0050327+0.0337162j -0.00191517+0.0251944j -0.0139868+0.087193j 0.00730527-0.00726113j -0.0357882-0.0234992j 0.0316796+0.0264148j -0.00416737+0.0282425j 0.00533084+0.0394788j 0.0271986-0.0350631j 0.00381987-0.036546j -0.0173649-0.00346963j -0.0109392+0.00755771j 0.0239028-0.0147015j -0.000847926-0.0164931j 0.0108091-0.00679713j -0.0308551-0.0125529j 0.00270753-0.00108406j 0.00414382-0.000721315j 0.0146915+0.000517474j -0.00917858-0.00811142j -0.00162056+0.00183521j 0.00954105-0.00620414j 0.0129449+0.0010361j 0.0116039+0.00966951j -0.0238115-0.027076j -0.00943965+0.00750381j 0.00158263+0.00953506j -0.028589+0.0201392j -0.0143712-0.00617251j -0.00653278+6.03488e-05j -0.0028329+0.00334538j 0.00307245-0.000461631j -0.00512971+0.00557559j -0.00946884-0.00555118j -0.0056231+0.0089288j -0.00430531+0.00261543j -0.000763561+0.000172018j 0.00186557-0.00570922j 0.00810568-0.00770361j -0.00921084-0.00494934j -0.0096712+0.00446332j -0.00231+0.00398548j -0.00561152+0.00180924j 0.00211638+0.00658207j -0.00355426-0.00027352j -0.00280497+0.00136272j 0.00273703-0.00356712j -0.00660696-0.00597254j 0.0025746+0.00205442j -0.00632842-0.00975714j -0.00832316+0.00581495j 0.00153698+0.00159308j 0.0085317+0.00177186j 0.00386071-0.00339474j 0.00956755-0.00291151j 0.00255976+0.0012819j 0.000308029+0.00716429j -0.000557992-0.00220901j -0.00188917-0.00206132j 0.00537702-0.000400637j 0.000554224-0.0023391j -0.00181352-0.00208781j -0.000600057-0.00296139j 0.00364764-0.000250682j -0.0063285+0.00147494j 0.00131425+0.00397785j -0.0049095+0.00102354j -0.00496755-0.00432351j 0.00566254+0.00264625j -0.00777485+0.000446829j -0.00435697-0.0029086j 0.00177372+0.0020483j 0.00333627+0.00142676j -0.00266171-0.00333873j -0.00290884-0.00154195j 0.00148555-0.00349973j -0.000953753-0.00600706j -0.00298381+0.00249319j -0.00188012+0.0100416j 0.0027632+0.0011414j 0.0075246+0.00159552j 0.00372516-0.00437769j -0.0132483-0.00418845j -0.0026558-0.0016957j -0.00269417-0.0020522j -0.00320681+0.000937616j -0.00153164-0.0015532j -0.00198876-0.00755441j 0.00245024+0.00723737j 0.000902064-0.00719558j 0.00456439-0.00150806j 0.0062489-0.00186312j 0.00251698+0.0028457j 0.000239092-0.00081486j -0.00106011-0.000140323j -0.00129831+0.00197043j 0.00276693-0.00574995j -3.12089e-05+0.00397815j 0.00274029+0.00167903j 0.0135301+0.00334034j 2.7035e-05+0.00468472j -0.000392613-0.0017603j 0.00557045-0.00112851j 0.00497357-0.000576708j 0.000321117+0.0107752j -0.00116121+0.00647629j 0.00966174+0.00245269j -0.00136696+0.00420247j -0.00662524+0.005911j 0.00247552-0.00649781j 0.0106439+0.00372819j 0.00199444+0.000983055j 0.00292742-0.00158516j -0.00156218+0.013657j -0.00365436-0.00333497j 0.0032945-0.00273225j 0.000755848+0.000520073j 0.00134863+0.00452478j -0.000485029+0.0151917j 0.000450328+0.000160703j 0.00196812-0.00576373j 0.000614059-0.000442949j -0.00306107+0.00107765j -0.0102964-0.00398627j -0.00750298+0.0084945j -0.0112655+0.000485704j -0.00260565-0.00210058j 0.00284002+0.00291244j 0.00134972+0.00751102j 0.00462342+0.00521759j 0.000451205+0.00861335j -0.00717449+0.00326301j -0.00295649+0.00440296j 
-0.248389+0.0598532j 0.0587043+0.110251j -0.00532657-0.0423155j -0.0189473+0.0184032j -0.00211919+0.00654819j 0.0300166+0.0128236j 0.0144028-0.0196836j -0.00701012+0.00378281j 0.00279748+0.00623993j -0.00477274-0.0132088j -0.0171376+0.0254261j 0.00917527-0.000197054j -0.0202952+0.0185093j -2.37267e-05+0.00820053j -0.0028866-0.00985051j -0.00592113+0.000814961j -0.028774+0.00247582j -0.0118981+0.00826023j 0.0105487+0.00955601j 0.0028051+0.00878108j 0.00594232-0.00788152j 0.000636368-0.00943535j -0.00437876-0.00311414j 0.00418725+0.000869869j -0.00840117+0.00268292j 0.0056338+0.0113228j 0.00709039-0.00156583j -0.0201156-0.012578j -0.0175122-0.0150097j 0.00741482-0.00867643j -0.00296883-0.0140979j -0.00199019-0.00232933j 0.00186183+0.000390377j -0.00129929+0.00693489j -0.00400441+0.0104939j 0.00188338+0.00477457j 0.00189276-0.0036399j -0.0101335+0.00464668j 0.00456368-0.00350344j 0.00236409+0.00155144j -0.00240503+0.00401945j 0.00841262+0.00242237j -0.010566+0.00719662j -0.0160907+0.0040897j 0.0110189-0.00535997j 0.00586747+0.00455127j -0.0161154+0.00166225j 0.0115103-0.00570453j -0.00116623+0.00173441j 0.00405486-0.000513279j -0.0139429+0.0085468j -0.0206827+0.00614797j 0.0100454-3.87961e-05j 0.00112153-0.0108059j 0.00337829-0.000840055j 0.000711422-0.00475564j -0.00244938+0.0022187j -0.0129431+0.00345795j -0.0027787+0.0026384j -0.000370241-0.000461267j -0.00618142+0.00430032j 0.00760631-0.00180556j 0.00590369-0.00144661j -0.00252126-0.00152497j 0.000633587+0.00486345j 0.00391725+0.00313499j 0.00329391+0.00223925j -0.0041459+0.00692021j 0.000658894+0.00401603j -0.00109057+0.00301977j -0.00258506+0.000364402j -0.00320732+0.000189822j 0.00462587-2.43899e-05j 0.00223662+0.000303053j 0.00169418+0.00251294j -0.00260205+0.0014496j -0.00523373+0.0118367j 0.00774638+0.00531923j -0.00272494+0.00477595j -0.00440173+0.00316718j 0.00427695-0.00747954j -0.00536561-0.0108478j 0.0040874-0.00197642j -0.0108901+0.000983299j 0.0030783+0.00155278j 0.00322377+0.00119697j 0.00053876-0.000654829j -0.00265621+0.00404915j 0.00104051+0.00235374j -0.000364053-0.00362437j -0.00152353+0.000442851j 0.00109721+0.00153762j 0.00156065+0.00533954j 0.000635345-0.00037025j 0.00255677+0.00261005j 0.000753059+0.00132338j 0.00194636-0.00810281j 1.87277e-05+0.00387824j -0.000515115+0.000916137j 0.00229897+0.00228619j 0.00584932+0.00625415j -0.00143803-0.00341542j 0.0110317+0.0120389j 0.00433748+0.00707399j -0.00248166+0.000883232j 0.00121144+0.00386877j 0.00807235+0.00884645j 0.0105711+0.0145345j -0.014927-0.00868443j 0.0030335+0.0130752j 0.00230194+0.00472647j -0.0061726-0.000225422j -0.00230256-0.0032936j 0.00309737+0.00163483j 0.00181334-0.00655461j -0.00435499-0.00241498j 0.000331483-0.000547156j 0.00443036-0.00114273j 0.000270068+0.00101246j 0.00048955-0.00330695j 0.00133729-0.00531495j 0.000172919-0.00957703j 0.00440603+0.00874229j -0.00577607+0.00174541j 0.00802155-0.00361171j -0.00502258+0.00418566j 0.0158893-0.00852778j -0.00721761+0.0124555j 0.00868848+0.0205088j 0.000345832+0.00287759j -0.00176167-0.00517214j 0.0011407-0.000669076j 0.0028632+7.2524e-06j 0.000206783-0.00504565j 0.002027-0.00549976j -0.00572306-0.000643706j 
