0.0145892-0.0116624j 0.010376+0.0397162j 0.0137433-0.00595985j -0.00500053-0.0269852j 0.023132+0.0267022j 0.00507245-0.00131597j 0.00564023+0.00843402j -0.000783909-0.0126248j 0.00355533-0.0180451j 0.00439471+0.000981213j -0.010117+0.00906142j 0.00433182+0.019373j 0.0193233-0.0100414j -0.00610594-0.00273082j 0.020695-0.0145242j -0.0074908-0.00331204j -0.00917189-0.0153392j -0.00542163-0.0175377j -0.00582432+0.0156404j -0.00914278+0.00951827j -0.00834762-0.0116016j 0.00276248-0.0123503j -0.0100553+0.00410544j 0.0161193-0.00399671j 0.00147206+0.00117689j -0.00395246-0.000150225j 0.00618825-0.00273321j 0.0171668+0.00984667j -0.00589111+0.0244126j 0.0131049-0.0186435j -0.00628619+0.00617558j -0.0107737-0.0102885j 0.00466337+0.0030467j 0.00389677-0.0110988j 0.00371303-0.0118453j -0.0187538-0.0082343j 0.0016623+0.00346222j -0.012103-0.000465379j -0.00337533+0.00275857j -0.0235573-0.0143727j 0.00134835-0.00485573j 0.00923392-0.00720271j -0.008265-0.0042779j 0.00207708+0.00933346j 0.00140492-0.00323471j 0.000729182+0.00663463j -0.00809488+0.00994918j 0.0162001+0.00701759j -0.00801043-0.00496798j 0.00399476+0.00638305j 0.000348991+0.00417063j 0.0103895+0.00351781j 0.00184981-0.0109955j 0.00809499-0.00513447j -0.00313162-0.00873048j 4.86303e-05-0.00869995j -0.000891137+0.00686078j -0.00797774+0.0145202j -0.00164089+0.00373188j 0.00988321+0.00349252j 0.00690727+0.00704681j -0.00239505-0.00216531j -0.0065811-0.00770785j -0.000882576-0.00310858j -0.00130802-0.000157312j 0.0023892+0.00132468j -0.00496787-0.00192011j -0.00155147+4.18577e-05j -0.00323404-0.00165327j -0.00392134+0.00140047j -0.00210126+0.00496054j 0.000569907-0.00606268j -0.00188515+0.00153758j -0.00131751+0.0103514j 0.000520671+0.000918709j -0.00676646+0.0119916j 0.00350336-0.0022943j 0.000235616+0.00166866j -0.00270243-0.0021837j 0.000537243-0.00174973j 0.00276106+0.00529611j 0.00252883-0.00729669j -0.00453015+0.00307025j -0.00177073-0.00693459j 0.00704737-0.0101116j -0.0137531+0.0184015j -0.00756702+0.0152613j -0.0164829+0.00729655j 0.0140634+0.000708007j -0.00313805-0.00278478j -0.000907324-0.00495722j -0.00495282+0.00849836j -0.000893819-0.00165045j -0.000250736+0.0111073j -0.00921289+0.00959637j -0.00717668-0.0053002j -0.000738214-0.00134537j -0.00116108+0.000172818j 0.000377046+0.00149872j 0.00164932-0.00139237j 0.00990251-0.00021591j 0.00303979-0.00319025j 0.000569775+0.00136099j -0.000814823-0.00228241j 0.00162777+0.00373285j -0.000407316+0.000415194j -0.00366838+0.00137176j -0.00249151+0.0125827j -0.00250826+0.00275788j -0.00113679+0.00136883j -0.00122398+0.000273957j 0.00306718+0.00209557j -0.00336592-0.0012388j 0.00101505-0.00256595j -0.0056976+0.00758809j 0.00238469+0.00301524j 0.0035981+0.00515509j -0.00953436+0.00152762j -0.00716612+0.00163158j -0.00387628+0.0027372j -0.000766765-0.00299867j 0.00822773-0.00402356j -0.00594766-0.00681274j -0.00399294+0.0026143j 5.47118e-06-0.000870019j -0.00183289-0.00258047j 0.00716568-0.011019j -0.000240668-0.0082056j 0.00600736-0.00729256j 0.00101384+0.00221861j -0.00141149+0.00292154j 0.00149434-0.00305703j -0.00269697+0.00566232j -8.31404e-05-0.00689637j 0.00169529+0.00111813j -0.00499198-0.00144377j 0.00191165-0.00784209j -0.00436334+0.000653238j -0.00440302+0.00411683j -0.00142158+0.00177919j -0.00162482+0.00186792j -0.000885836+0.00336318j -0.001663+0.0025808j -0.00177836-0.00304514j -0.000904566+0.002427j 0.00166555+0.00134168j 0.00662579+0.00778202j -0.0022064+0.00472608j 0.0011264-0.00241446j 0.00141586+0.00685694j -0.00020632+0.00436189j 0.00795718+0.0016949j -0.00128194+0.000181142j -0.000601203-0.00136562j -0.000494926-0.00105775j -0.00166709+0.00143694j 0.00220515-0.00316608j 0.00997472-0.00247383j -0.00288552+0.00619217j -1.94982e-06-0.00915966j -0.000638136+0.00555582j 0.00717717-0.00358343j 0.00421307+0.00702522j 0.00211298+0.000402911j 0.00772544+0.00508695j -0.0085679-0.00620098j 0.00784657+0.01574j 0.00253326-0.00936253j 0.0113733+0.00176263j 0.00638425+0.00846281j 0.0109569+0.00452892j -0.00152304-0.00691361j -0.00456419-0.00912739j 0.00297891+0.0033229j -0.00173307-0.00677528j 0.00436424+0.00198131j -0.0003005+0.00214001j 0.00384436+0.00172189j 0.00116961+0.00421931j -0.00482849-0.00453242j -0.00643419+0.000188204j 0.0129544+0.00653264j 0.0167914+0.00138044j -0.00271614-0.0272575j -0.00961818-0.0168885j 0.0293275+0.00988322j -0.00744196-0.00999867j -0.0134218+0.0324869j 0.00202164+0.015623j 
-0.00975692-0.0351848j 0.0378479-0.00974941j 0.00368712-0.000418713j -0.0175336+0.0110074j 0.00588171-0.00706j 0.00300897+0.00557904j 0.00467829-0.0253261j -0.00848644+0.00183303j -0.0127461-0.00942864j 0.00464898-0.00671706j -0.00278976+0.0105497j 0.0152258+0.00738174j -0.00887294-0.0221581j 0.0109206+0.0108347j -0.00720205-0.0326813j -0.00700809+0.00953417j -0.00491477-0.0154678j -0.00688217+0.00984373j 0.005772-0.0104349j -0.0006804-0.000544061j -0.0102943+0.00644874j -0.0122297+0.00693114j -0.00171131+0.00227561j -0.014817-0.015272j 0.00222651-0.00814651j 0.00539603+0.00944136j -0.00895824+0.00171218j 0.0107695-0.0067268j 0.0161741+0.0160293j -0.00200919+0.00409609j 0.0026736+0.0134146j -0.00444532+0.00918547j 0.00851748-0.00281665j -0.00777866-0.00298726j -0.0101365-0.0141864j -0.00503153+0.0203882j 0.00256949-0.000624388j -0.00834628-0.00217123j 0.00700768-0.00847833j -0.00448532+0.0373474j -0.000163879-0.00514135j -0.00578704-0.0120482j -0.00535747-0.00712367j 0.00543598-0.00233085j -0.00135264+0.00829138j 0.0056369+0.00412284j 0.00180955+0.0111929j 0.0132595-0.0353332j -0.00622037+0.0203084j -0.00105773+0.00517711j 0.00166197+0.00318074j -0.00404692+0.00961325j -0.0132928-0.00142078j -0.000521941-0.000440943j 0.00375178-0.00480905j 0.00282169+0.00337845j -0.00488745-0.00403274j -0.00117814+0.00435391j 0.0074737-0.00542216j -0.00153932+0.00885088j 0.000571703-0.00137062j 0.00262389+0.00199093j 0.00758205+0.00419698j 0.00225329+0.00323556j 0.00479842-0.0106318j -0.000831943+0.00222604j -0.00166434-0.000844974j -0.00245524-0.00222189j 0.000690897-0.0012257j 0.00445218+0.00186276j 0.00628593-0.00476206j -0.00130335+0.0124858j 0.00134959+0.00548111j 0.00206276-0.000481756j -0.00425359-0.00329017j 0.00473857+0.00194463j -0.00358574-0.0105521j -0.00246947-0.0119011j -0.00544073-0.00390044j -0.00366079-0.00820967j -0.00352172+0.00341508j 0.001549+0.00167615j -0.00290367+0.000244306j -0.000973884+0.00289874j 0.00798764-0.00411012j -0.013284+0.00234104j -0.0102961+3.62526e-05j 0.00701828-0.00522266j -0.00617574+0.00714017j 0.0110259-0.00609243j 0.00341392+0.00128486j 0.000233456+0.000947127j -0.000701265-0.00497801j -0.00108956-0.00192544j 0.0012296-0.0037327j 0.00351972+0.00164337j -0.00183704+0.00593607j 0.00491109-0.000796893j 0.00373767-0.00577999j 0.00105705-0.000618042j 0.00295311+0.00498614j -0.00807617+0.0127907j -0.00623035+0.00824625j 0.00186433+0.00174158j 0.00104222-0.00449988j 0.00137429-0.00326102j 0.00072143-0.00162696j -0.00884054-0.000338675j -0.00410962+0.0100759j -0.00149893-0.00517204j 0.00223234-0.00365442j -0.00293434+0.00457947j -0.0058254-0.00289301j -0.00418552+0.00158294j 0.00562805-0.00551013j -0.00673463+0.000105185j 0.0169056-0.011462j -0.0113294-0.00456294j 0.00917387+0.00161109j -0.00696351+0.00126628j -0.00178768-0.00196393j 0.00166738+0.00134972j 0.00366344-0.0141953j -0.0078866-0.00606243j 0.00243355-0.000996757j -0.000376479+0.00460237j 0.00154218-0.00509755j 0.00215938+0.00190227j 0.00341886-0.000787359j -0.00367348+0.00272495j 0.0020441+0.00293932j -0.00205558+0.00439491j 0.00468617-0.00354147j 0.00327764-0.000936348j -0.00806544+0.00479608j 0.0015935-0.00113361j 0.0114506-0.00445877j -0.00584637+0.00111699j 0.000529665-4.19589e-05j -0.00803725+0.00245062j 0.000282177-0.00149632j -0.00821799-0.0032116j -0.00121434-0.00632585j -0.00149131-0.00747042j 0.00213138+0.00141514j -0.000263359+0.000828516j -0.000161564+0.00756442j -0.00805167-0.00333222j -0.00278192-0.00843023j 0.00665041+0.0122386j -0.003872+0.000261348j 0.00124757+0.00982701j 0.00254344-0.000493548j 0.00234009-0.000516303j 0.0022347+0.00277056j -0.00606712+0.00246237j 0.0052141+0.00398521j 0.00427531+0.00929858j 0.00497189-0.00218009j 0.00101278-0.00246166j -0.000611767+0.00155513j 0.00312917+0.00756606j 0.011808-0.00204975j -0.0132525+0.00564437j 3.96365e-05+0.00160776j -0.000777662-0.00129225j -0.00502597+0.000320019j -0.000613508-0.000540799j -0.00745616+0.00867396j -0.000478905+0.00605573j -0.00688582-0.000994919j 0.00131407+0.00778856j 0.000426817+0.00771239j -0.000290783+0.00235657j 0.00163768+0.00481784j -0.00215642-0.00533253j -0.00246356+0.00153323j 0.000689978-0.00249918j -0.0068435-0.00797283j 0.00377029-0.000145614j -0.00111944+0.00678247j 0.0201101+0.0203936j 0.0107223+0.0142068j 0.0133796-0.0112846j 0.0233399+0.0270558j -0.0118342+0.0105393j -0.0208058+0.000883868j 0.0019763+0.0203819j 0.00661022-0.0296597j 
0.0401782-0.0359783j -0.00522907-0.0850107j 0.00879879+0.0166558j 0.0565902-0.149003j 0.0853645+0.0520322j 0.0115532+0.014797j -0.0535492-0.0387995j 0.00349775+0.0331141j -0.0805325+0.0124983j 0.0408508-0.113232j 0.0137445+0.0822642j -0.1035+0.0540991j -0.0308994+0.026772j 0.0246383-0.00256673j -0.0618211-0.0480807j 0.0181353-0.020009j -0.0139578-0.0141381j 0.00544084+0.0235667j -0.0177592-0.00873761j 0.0342519+0.00971783j -0.0365945-0.00787979j -0.00252568+0.0114794j 0.0149494-0.00906088j -0.0274026+0.0276368j -0.00441262-0.0196747j 0.0100437-0.0102437j 0.000987859+0.00837694j 0.00489966+0.0195397j 0.0661701+0.0110492j 0.0207136-0.00789633j -0.0251703-0.0174933j -0.0107296+0.0488884j -0.0525168-0.0373742j 0.000396035+0.0432577j -0.0238402+0.0190114j 0.0137122-0.027464j -0.0297294-0.00214727j -0.0173854-0.0011382j 0.0188458-0.00109172j 3.81797e-05+0.0075739j -0.012495+0.00584049j -0.000851113-0.0167154j 0.00684144-0.00531143j 0.00789845+0.000596102j -0.00634719+0.000541387j 0.0232325+0.00804693j 0.00376571+0.00730531j -0.0109259+0.0210397j 0.0101871-0.00536093j -0.00918441+0.0024158j 0.00277553+0.00333521j 0.00167273+0.0126627j -0.0209225+0.00737976j -0.00712436+0.018429j -0.02261-0.0122024j 0.00550832-0.0140735j -0.00451592+0.0126191j 0.0230602-0.00909734j 0.00825618-0.0224684j 0.0157394-0.0139758j -0.00266838+0.00280849j 0.00562473-0.00135718j -0.0195303-0.0278269j 0.010097+0.000748628j -0.0177065-0.0109818j 0.00320741+0.00423794j 0.00541681+0.00441678j 0.000332892+0.00377108j 0.00334144-0.00263654j 0.00793034-0.00622611j -0.000718405+0.00481499j 0.00336906-0.00197294j 0.00433308-0.00519002j -0.0004125-0.00758753j -0.0122613+0.00952676j 0.0038309-0.00303336j -0.00577973-0.00195831j -0.0164416+0.00271734j -0.0082371-0.0115523j -0.0115999+0.0158908j -0.00220357-0.0100782j 0.00192951-0.00730006j 0.00718958-0.0127378j 0.000862314-0.0124895j -0.004243+0.0139488j 0.0155193-0.0146862j 0.0240153-0.0092607j 0.0381575+0.0166731j 0.00461395-0.00393099j -0.0100023+0.00631663j -0.00281765+0.00697573j 0.00795098-0.000614281j -0.00455406+0.00599252j -0.00122219-0.00247569j 0.0181721-0.0177162j 0.0165685+0.000910544j -0.000577938-0.00434177j 0.00749058+0.00983763j 0.00536913+0.0132632j -0.00458019+0.000950999j -0.020878-0.0106285j -0.00701514-0.0170811j 0.00361592-0.0138574j -0.00155937-0.000733979j 0.00393139+0.00509042j -0.00306091+0.00217219j 0.00967725+0.00460321j 0.00343279-0.00674887j 0.00512814-0.0111544j -0.00673373+0.00245813j 0.00745565+0.00053513j -0.00351809+0.00284658j 0.00531751-0.0064153j 1.5591e-05-0.00868363j 0.00146129+0.0114455j 0.00147221+0.00589633j 0.00453095+0.0265245j 0.00562552-0.00727514j 0.00676243+0.00193523j 0.0104659-0.00715529j -0.0043251-0.00529658j -0.00316649+0.00880603j 0.010037-0.00298253j -0.00969543+0.0120677j -0.000490392-0.00254222j -0.0109185+0.00547594j -0.0167027+0.00211248j -0.00437269+0.000750937j -0.00640287-0.00182873j -0.000420396-0.00278582j 0.0093572-0.00104031j -0.00662258+0.0023382j 0.0030376+0.000205207j 0.00754481+0.00329592j -0.00301888-0.0082383j 0.000356946+0.00613248j 0.00296253+0.00582943j -0.00154462+0.00016412j 0.00113778-0.00153231j -0.00612933-0.00200996j 0.0130163+0.0013321j -0.0179171-0.00427574j -0.00493425+0.00123479j -0.00901266+0.00845037j 0.00921076-0.00201235j 0.00403198+0.000616147j 0.000984825+0.000621793j 0.00226906+0.0030738j 0.00346136+0.00121294j 0.00424129-0.00587277j 0.00966804+0.000429096j 0.0027154+0.00173017j 0.0103281-0.00217325j 0.000720467+0.000475314j 0.00670572-0.00146751j -0.0123942-0.0091155j 0.00395558-0.00160666j 0.00295136+0.00579918j 0.000142122+0.00210334j 0.00453869+0.00028925j 0.00162702+0.00142291j -0.0043877+0.000169461j 0.00355144+0.000742048j -0.0137043-0.00352503j -0.000580628-0.00509084j -0.00323923+0.00821756j -0.00703739+0.000473361j 0.00839373+0.0154591j -0.00573163+0.00318223j -0.00457373-0.00923297j 0.00181705+0.0016527j -0.00593156-0.00472657j -0.00671547+0.000651613j 0.00536474+0.000537672j -0.00758942-0.00792524j -0.00415249+0.00119554j -0.00800703+0.00299964j 0.00244286-0.00796536j 2.07383e-05+0.00385344j -0.00302957+2.03817e-05j 0.00362995-0.00834877j 0.0188345-0.0036808j 0.00955759-0.00466305j -0.0205003-0.00537416j 0.00190037-0.0302072j 0.0015269+0.00321166j -0.0143616+0.00188065j 0.0438836-0.0401622j 0.0263186+0.0398619j 
-0.0155224-0.0699376j -0.0515221-0.011404j -0.0151032-0.0662036j -0.0301916-0.0686747j 0.0776301-0.0182179j -0.0410895+0.0108135j -0.0409255+0.0880073j 0.0111754-0.0171094j -0.00492241-0.0734565j -0.00878446+0.089757j 0.110327-0.0138276j 0.0748152+0.0396343j 0.0332626+0.0284288j 0.00524591-0.0160664j 0.0011198+0.0592565j 0.0130891+0.0608013j -0.0298062-0.0151469j 0.0134606+0.0157085j -0.0265541-0.0202602j 0.0165384-0.0585042j -0.0450728+0.0524582j 0.00161462-0.00786996j -0.023657-0.0271116j 0.0306474+0.0218798j -0.0198668+0.00354055j -0.00688051+0.00396357j 0.0106462+0.0107972j 0.0319972+0.0263461j 0.064449-0.0250787j -0.00895177-0.000635829j -0.0195785+0.0300256j 0.076547+0.0144307j -0.0405219+0.0375383j 0.0276885-0.00737199j 0.0183641+0.0259589j -0.0448813-0.0384048j -0.00777622+0.022882j -0.0123207+0.0120826j 0.00489722+0.0112057j -0.0337267-0.0266148j -0.000817794+0.00628783j 0.031937-0.00432033j 0.0102915+0.000975511j 0.00621773-0.000425926j 0.00621324-0.00396992j -0.00409497-0.00639724j -0.000910736-0.00765862j 0.0287224+0.0512398j -0.0178124-0.0310302j -0.00995559+0.0149927j 0.012986-0.00213067j 0.0155667+0.00644672j -0.00875797+0.0363264j 0.0161652+0.0206384j -0.0149151+0.00104565j -0.0190963-0.00829408j 0.0122987+0.00675639j 0.0035564-0.022052j -0.00668367-0.00228814j -0.0147373-0.012024j 0.01263-0.0115042j 0.00156798+0.0022879j -0.0416099+0.00722995j -0.00203371-0.00109511j -0.0160327-0.00480374j 0.00518799-0.00832321j 0.00324178-0.00755588j -3.40407e-05-0.000333107j -0.00321305-0.00370696j -0.00674338-0.00508593j 0.0129147-0.012327j -0.00995065-0.0020431j -0.00323661-0.00231377j -0.00423048+0.00084879j 0.00761984+0.00948318j -0.0117439+0.000222441j 0.00562777+0.00972943j 0.00454139+0.0130373j 0.00136622+0.0116052j 0.00753844+0.00991055j -0.00379616-0.00663801j -0.000439363+0.00122459j -0.0101129-0.00208678j -0.0098433-0.00163731j 0.0074857+0.0113793j -0.0141314-0.0223922j 0.00408114-0.0237989j 0.0300348-0.0276939j 0.00360236+0.00104334j 0.00589097+0.00757901j 0.00800008+0.00567542j -0.00139797-0.00310736j 0.00837196+0.00673018j 0.00154869-0.00261139j -0.00599931-0.0138197j 0.0114885-0.0119873j -0.00699283-0.000900969j 0.00488302-0.00600288j 0.015045-0.000964096j -0.00544725+0.002181j -0.0144656+0.0133041j -0.0237018+0.00739335j -0.0185544-0.00498967j -0.011611-0.00245808j 0.00462796-0.0017533j -0.00399954+0.00347456j 0.00209629-0.00722741j -0.0126912+0.00329352j -0.0110001-0.00388152j 0.00515625-0.00270417j 0.00372396-0.00155448j 0.000230301+0.00561172j -0.000576619-0.00824306j -0.00470856+0.0100428j 0.0112003+0.00242688j 0.00469513-0.00250693j 0.0215835+0.00741188j -0.0169388-0.00963757j 0.00256181+0.00248729j -3.08354e-06-0.0126289j -0.00833951+0.00372695j 0.00524809+0.00409488j 0.000247795-0.000292897j 0.00814507+0.00465686j -4.98353e-05+1.34515e-05j 0.00995784+0.00390248j -0.000690242+0.00955362j 0.00260801-0.00143877j -0.00871713+0.00597394j 0.00154205-0.00141727j 0.00379146-0.00399449j 0.00633059+0.00384996j 0.00248794-0.00193762j 0.00084063-0.00421305j -0.00340572+0.000116111j -0.00106857+0.00781816j -0.00263159+0.00500754j -0.000118399-0.00403905j -0.00224203-0.000285423j 0.00116655+0.0056706j 0.000754827-0.00805837j -0.00383127+0.011851j -0.000933152-0.00387028j -0.00268587+0.00673383j -0.00143878-0.00644005j 0.00429887+0.00050345j 0.0098841+0.00269595j 0.00381997-0.00566637j -0.000438323+0.00240719j -0.00178407-0.000521897j -0.00703908-0.00217089j -0.00279843-0.00419767j -0.00134661-0.00439555j -0.000820565+0.0022061j -0.0117149+0.00367864j -0.00138194+0.0037705j 0.00802486-0.00318556j 0.00612084-0.00689693j 0.00163949+0.00212259j 0.000986037-0.00105954j -0.00854473+0.00340026j 0.0154717+0.00719936j 0.0064019+0.00743288j -0.00252235+0.0077414j 0.0020646+0.00530216j -0.00284618-0.00549803j 0.00192722+0.00145575j 0.0156467+0.0058789j 0.00653321+0.00728223j -0.00740318-0.00211421j -0.00169003-0.00255524j -0.00499163+0.00962743j -0.000289449+0.00845585j -0.000844575-0.00397436j 0.000210782+0.00267606j 0.0105225-0.000984262j 0.000877136+0.00440623j -0.00165284+0.000495406j 0.00709734+0.00640673j -0.00732208+0.00652361j -0.00595361-0.00414972j -0.000608968-0.0129075j 0.00391364-0.0143913j -0.000866426+0.0158116j -0.0340694-0.00197162j 0.0114781-0.000585352j -0.00969646+0.0173192j -0.0189978-0.0433586j 0.0506367-0.0281251j 
0.056904-0.0290378j -0.0313547-0.0337911j -0.186055+0.0934768j 0.0478545+0.0332283j 0.0675123+0.0499517j 0.0884581-0.0967789j 0.0565573-0.00303902j 0.0724981+0.00213597j -0.195827-0.0172375j -0.234315+0.0801667j 0.0576482+0.101537j 0.0523124+0.0414901j -0.0122096+0.00149292j 0.0199224+0.000711675j -0.0681757+0.0521942j -0.0108192+0.0433446j 0.0140533-0.0400904j 0.0151899+0.00760697j -0.00414634-0.00539847j 0.0278993-0.0221239j -0.0229504+0.0114244j -0.00228426+0.000979055j -0.0139619-0.030986j -0.0127459+0.0198366j 0.00101138+0.0157316j 0.0162901+0.0182941j 0.00591162-0.00773062j 0.00634535+0.0464116j 0.0345099-0.00915062j -0.013715-0.00996151j -0.016063-0.00648239j 0.0308618+0.0236316j -0.0312155+0.000238533j 0.00151342+0.00623088j -0.00947541+0.013608j -0.00558151-0.0178237j -0.011572+0.0130857j -0.0119132+0.000791528j 0.00854135-0.00621562j 0.00892515-0.0102002j -0.0025762+0.0057015j -0.023012+0.0164379j 0.0272909-0.00757585j 0.0172502-0.00549854j 0.00101291-0.00995366j 0.0171863-0.017853j -0.00870015-0.0171595j 0.0218501+0.0401007j -0.0246742-0.0233509j -0.00070604+0.00158587j 0.00695503+0.00655985j -0.00223476+0.00204231j 0.00715553+0.0239003j 0.00678904+0.018178j -0.00711751-0.00732301j -0.010173-0.00449489j 0.0120882-0.000797744j 0.00124847-0.0129532j -0.000443699-0.00604936j -0.0026314-0.0195245j 0.00716147-0.00112921j 0.00342657-0.00228704j -0.021114-0.0145009j 0.0116312-0.0115015j -0.0124042-0.0114043j 0.00120768-0.00620321j 0.000792904+0.00711113j 0.00122631+0.000477066j -0.00537762+0.000955921j 0.010427-9.06287e-05j -0.00965096+0.00693777j -0.00386913+0.000676702j 0.0191382+0.0006217j -0.00196726-0.00172581j -0.00728844-0.00125394j -0.0018311-0.00801231j 0.00302455+0.00956402j 0.000941269+0.00308612j 0.0106087+0.0104665j -0.00617009+0.00459041j 0.000427368+0.0137894j -0.0128898+0.000784474j -0.0122132-0.0047067j -0.00122087-0.00828375j 0.00707923+0.00494677j 0.00280397-0.0111927j 0.00553978-0.00600378j 0.00240543-0.00314162j 0.00870753+0.0119462j 0.00579826+0.00908648j -0.00172063+0.00696234j 0.00344752+0.000473235j 0.00445837+0.00278663j -0.00103218-0.00651114j 0.00464146-0.00452975j 0.000423322-0.00640391j -0.00292205+0.000899711j 0.00343085-0.00337392j 0.000511689+0.00585871j 0.00503412-0.00278544j -0.00227141-0.00582404j -0.00524655-0.00498169j -0.00637517+0.00275189j 0.000654074+0.000438581j -0.0037575+0.000903105j 0.000967767+0.000658826j -0.00200736-0.00385004j 0.00198295-0.00275292j -0.00947028-0.0078052j -0.00901766+0.00655192j 0.000184403-0.00487818j -0.0111282+0.000968842j 0.00340387+0.00391238j -0.00624868-0.00994188j 0.000305345+0.00339538j -0.00930997+0.00286096j 0.0135132+0.0153622j -0.0116714+0.0029339j 0.00328754-0.000929391j -0.00622836-0.000938407j -0.000868122+0.00126253j 0.00087377+0.00355153j 0.0107947+0.00695531j -0.00210376+0.00171144j 0.00506439-0.00360007j -0.00104063-0.00356707j 0.00150229+0.00306434j 0.00309517-0.000995672j -0.00401924+0.00169173j 0.00570957-0.00305972j 0.000425799-0.00138497j 0.0028177+0.0022531j 0.00215915+0.0070588j 0.00374272-0.00202444j -0.00317898+0.00101655j -0.00196722+0.00485825j -0.00361508+0.00196757j -0.00244052-0.00227402j 0.000103017-0.00672594j -0.00477719+0.00504689j 0.00338712+0.00351107j -0.0121069+0.0117742j 0.00863762-0.00144607j -7.57529e-05+0.00263261j 0.00361633-0.00374843j 0.000756159-0.00310928j 0.00084981+0.00230646j 0.000635777-0.00335402j 0.00669584+0.00265115j -0.000760411+0.0041832j 0.00611608-0.00237772j -0.0133711+0.0100441j 0.00294652-0.00192453j -0.00659264-0.00255076j -0.00827623+0.00301611j 0.00290697-0.00979349j 0.00333588-0.00164438j 0.00241774+0.00516894j 0.005302-0.00487275j -0.00637709+0.00355046j -0.00243729-0.000775254j -0.0103979-0.000128933j 0.00770209-0.00209768j -0.0104345-0.0060693j -0.00825849+0.0129934j -0.0117887+0.00780709j 0.00807541-0.00946831j -0.00228492+0.0128797j 0.000807352+0.00475964j -0.0074734-0.00489694j 0.00617624+0.0022492j 0.0018771-0.0110958j -0.00863798+0.0029454j 0.00290303-0.00343526j -0.0179445-0.000472797j -0.00106705-0.00145645j 0.00245161+0.00572388j -0.00169113-0.00694907j -0.00429854+0.00592471j -0.0051867-0.00368603j -0.00422215-0.00420761j 0.010346-0.0105034j 0.0083905-0.00742912j -0.00360149+0.000497777j -0.0196439-0.014149j 0.0127249+0.012077j -0.0115179+0.0088312j -0.000554292-0.0184619j 0.0221515+0.0133769j 
