0.0177996+0.0270183j 0.0367464-0.00930264j -0.00637368-0.0151795j -0.0216397-0.0203353j -0.0464573+0.0193211j -0.00339751-0.0105942j -0.00656813-0.0215266j 0.00646854+0.000181084j -0.00174851+0.00182395j -0.00100854-0.0040555j 0.0138889-0.00107274j 0.000972514-0.000717783j 0.000989137-0.0267208j -0.00623497-0.0183885j 0.0266247-0.0315145j 0.0109538+0.0162341j 0.00618678+0.00300736j 0.0236655-0.000377485j 0.00199147+0.00561284j -0.00436735+0.0107854j 0.0105957-0.00512842j 0.00399795-0.00950633j -0.00418743+0.0172383j 0.0015336-0.0239318j -0.0168019+0.00364576j -0.00710236-0.0198896j 0.0349973-0.0219556j 0.0351616+0.0282216j 0.0365864+0.023496j 0.0124578-0.0187544j 0.0170067-0.0107135j 0.0155726-0.00310273j -0.00960832+0.00337778j -0.00145094-0.00453487j 0.0332256-0.00598933j -0.033803+0.00608692j -0.0447917+0.00965265j -0.0084506+0.00422394j 0.00502047+0.00751422j -0.0107571+0.00174271j -0.000703479+0.003562j -0.00727879-0.0140039j 0.00434968+0.00162149j 0.00520837+0.0138989j 0.0083516-0.00744436j -0.00669448+0.00292992j -0.0106794-0.0107649j -0.00694754+0.00107084j -0.00804963+0.00684058j -0.00345413+0.00557468j -0.000774031-0.00138699j 0.00106613-0.009961j 0.000518013+0.00614591j -0.00634141+0.00259009j 0.00387362+0.00330372j 0.0065732+0.00181804j 0.00821103-0.000332043j 0.00506862+0.0018638j 0.00750517-0.000327169j 0.00549848+0.00617641j 0.00362285+0.000711297j -0.0047464+0.00164308j 0.00261851+0.00544967j -0.00496387-0.00169465j -0.00226663+0.0032048j 0.00344262-1.21258e-05j -0.000950345+0.000370087j 0.00418778+0.00131989j -0.000967034+0.00280697j 0.00639926-0.00414701j 0.00585552+0.00582368j 0.00159775+0.00326767j 0.00392317-0.00492821j 0.0036638-0.000414561j 0.00490422+0.00806674j 0.0062274+0.0153703j -0.00643379-0.00526148j 0.00979625+0.0210365j 0.00305201+0.0013314j 0.022896+0.00492122j -0.0107394-0.00395639j -0.00323645+0.00865344j -0.00907008-0.00836044j 0.00372242-0.00974767j 0.0025535+0.00747606j 0.00484828+0.00566684j 0.00323319-0.00141225j -0.000828127-0.00215736j 0.000988492-0.0102406j -0.0010725+0.00739339j -0.000373505-0.00266069j 0.000623946+0.00653657j -0.00325682+0.00134219j 0.0100712+0.0117801j 0.00161702-0.000569664j -0.000367526+0.00204804j 0.000765081+0.000540871j -0.00491528-0.00626244j 0.00390335+0.00157889j -0.00203147-0.00217102j 0.00192791-0.00455303j -0.011914-0.00427472j 0.00325843+0.00012495j -0.0026154+0.0015125j -0.00604413-0.00234085j 0.013858+0.0061731j -0.00363141-0.00998001j 0.0111725+0.0137868j 0.00403268+0.00250088j 0.00026923+0.00204125j 0.010729-0.00251039j -0.00534933-0.0116939j 0.00689049-0.00825125j 0.00187497+0.0059628j -0.0115592-0.00121676j 0.00820892+0.00214021j -0.00561656-0.0101284j -0.0111222+0.00350979j 0.00637205-0.00774693j -0.0083387+0.00288527j 9.59329e-05-0.000897604j 0.00247559+0.00232135j -0.00907303-0.00903625j 0.00118103-0.0057601j -0.00256813+0.00138119j -0.00017866+0.000498472j 0.00176595-0.000426305j -0.00361761-0.00075652j 0.00486075-0.000568182j 0.00132441-0.00196942j 0.00287564-0.00208187j 8.45122e-05-0.000168531j 0.00616015-0.00654195j -0.00118565+0.00101148j 0.0151324-0.00412815j -0.000361935+0.00130137j -0.00388989+0.000686887j 0.00364595+0.00295967j -0.0027076+0.00730613j 0.00654415+0.00347083j -0.00421727-0.00292971j 0.000516076-0.0295464j -0.0142267+0.00906468j 0.00791256-0.00847249j 0.0189637-0.0143245j -0.00933692-0.00087438j 0.00276774+0.00195152j -0.00963849-0.00213126j 0.00452784+0.00340324j -0.00232984-0.00474869j -0.0101949+0.00829326j 0.0367913-0.0202765j 0.00103962+0.00409549j -0.00347195+0.0298218j 0.0155749-0.00410585j 0.0314988+0.0183825j -0.0259589+0.00234725j 
-0.0316935+0.00958705j 0.0207126+0.0342592j 0.0187553-0.0155315j 0.0294233-0.0258791j -0.0301733-0.0230721j 0.0142325-0.016586j 0.00155231+0.0027066j -0.0125468+0.00363439j 0.0154392-0.00785692j 0.00821708+0.00827846j -0.00677392-0.0027101j 0.0203764+0.0138676j 0.0186051+0.00871097j 0.00493506-0.00642167j 0.0475647+0.0191067j 0.0054784+0.00575874j -0.00689355+0.0195466j -0.00285232-0.00153676j -0.000256273+0.0189951j -0.0157476-0.00764975j 0.00971142+0.011891j 0.0110652+0.000210797j -0.00530396-0.0092401j 0.0510955+0.00966085j -0.0101535-0.0185723j 0.0419405+0.000824993j 0.0222368+0.00758059j -0.042242+0.0179896j -0.02265+0.0389017j -0.00878518+0.00741178j 0.015463+0.0117486j 0.00191304+0.0139295j -0.0110274+0.000108751j -0.000273253+0.000782935j 0.0151181+0.0124053j -0.0123825-0.0256406j -0.00710634-0.0497243j -0.00637947-0.0144509j 0.00490201+0.0387671j -0.00503454-0.0213407j -0.000566974+0.00172307j -0.00330947-0.0129532j 0.00869479-0.0100758j -0.0110273-7.21737e-05j -0.0170753-0.00154462j -0.0038598-0.00975037j 0.00100764-0.00945194j -0.00566753+0.00473796j 0.00655535+0.00181838j 0.00104499+0.00306099j 0.00262392+0.0053549j -0.00621166-0.00398853j 0.00291011+0.00550269j -0.0043912-0.00739064j -0.00136078+0.00706506j 0.000853794+0.0101764j 0.0104095+0.00841934j -0.00401577+0.000932232j 0.00853806+0.0049844j -0.0026776+0.00420445j 0.0015965-0.00145378j -0.00496012+0.00176387j -0.00107349-0.00442188j -0.0051217-0.00987441j 0.00156871+0.00590842j -0.00101817-0.00131671j 0.00319877-0.00244394j -0.00287617+0.00324468j 0.00277051+0.00113287j 0.0170172+0.00188326j 0.00829863+0.0104145j -0.00802494-0.00149803j 0.00276477+0.00377466j 0.0133464+0.00744032j 0.00472358+0.00991741j -0.00103107-0.00666482j -0.00721836-0.0114716j 0.00280714-0.021234j 0.00575196+0.00937461j -0.0276002-0.0249735j 0.00114875+0.000284309j 0.00498915-0.00156485j -0.00205335+0.00149633j 0.00966611-0.000139062j 0.0017283+0.00514348j -0.0107611-0.00268102j 0.00235456+0.00509942j -0.00038706+0.000425688j 0.00912046+0.00917082j 0.00923064+0.00626179j -0.00462267+0.000611686j 0.00467857+0.00193956j 0.00870629-0.00581157j 0.00654841+0.00518998j 0.00518138+0.0011968j -2.78629e-05+0.00613486j 0.00188843-0.00333868j 0.00024553-0.00119208j -0.00107001+0.00603373j 0.000108156+0.00559123j 0.000410515-0.00241202j 0.00539966-0.00377129j 0.00345669-0.00159359j -0.00250626+0.00728129j -0.00356135+0.00111119j 0.00407815+0.00549276j 0.00474557+0.00181245j -0.00534927+0.00892106j 0.00308881+0.008611j 0.00238444+0.00219103j -0.00136255-0.00646479j 0.00508513+0.00650653j -0.00352144+0.00452311j -0.00654004-0.0102394j 0.00340671+0.0053672j 0.000519793-0.0030756j -0.00613936-0.00170736j -0.00364779-0.0020331j -0.0093097+0.0157121j 0.00685681-0.00112207j 0.0104266-0.00245313j -0.0102063-0.000609426j 0.0073103-0.00448263j -0.00664019+0.00559656j 0.00639384-2.38049e-05j -0.00378136-0.00344396j -0.00227591-0.000320419j 0.00342329-0.00102992j 0.00320289-0.000888541j -0.00297347+0.000250476j 0.00674595-0.00792657j 0.00543946-0.00272067j 0.00145261-0.0061962j -0.000481486+0.00279623j 0.0114178-0.0147976j -0.00265777+0.00940971j 0.00629341-0.000304503j 0.00422624+0.00656116j 0.00070994-0.00379712j -0.00168982+0.000677725j -0.00706723-0.0105688j -0.00609695+0.00214896j 0.0124839-0.00379319j -0.00928191-0.00726334j 0.0125213-0.0078068j 0.000424497+0.00336015j 0.00471476-0.00156676j -0.0144021+0.00616048j 0.00213386-0.0081727j -0.0170623+0.0264105j 0.00806757-0.0214755j -0.00431553-0.0178359j 0.0377407-0.0162713j -0.0109108+0.0142354j 0.00538487+0.0217635j -0.027995+0.0035747j -0.029987-0.0136394j 
-0.00129048-0.0308454j 0.0827991+0.0112492j -0.0336446+0.00276043j -0.0346769-0.0211928j -0.0393082-0.00561235j 0.0108576+0.058583j 0.0557281+0.0102308j -0.006868+0.017896j -0.0265933+0.0161248j 0.0161289+0.0725343j -0.0239061+0.050579j 0.0240172+0.00635096j -0.0219222+0.0409716j -0.0702853+0.00696723j -0.000176548+0.0778741j 0.0316369+0.0419367j 0.0289735+0.0212099j 0.0228939-0.0470653j 0.00976982+0.00514637j -0.027327-0.0776682j 0.0314488+0.00379163j 0.0121007-0.0124562j -0.00574454-0.0398427j -0.0395071-0.0384637j -0.0262146-0.039481j 0.0131218-0.0106221j -0.0514293+0.0126795j 0.0372889+0.105957j 0.117364+0.0210606j 0.0133168+0.0820083j -0.0388216+0.0490124j 0.0123406+0.0393773j 0.0324339-0.0203649j -0.0223025+0.00463361j -0.0450372+0.0210601j 0.0473741-0.037063j 0.079372-0.0447301j 0.0182873-0.0315339j 0.021838+0.00809927j 0.00558922-0.0313628j 0.015705+0.00612034j -0.0391758-0.0197353j -0.0178015-0.00806347j 0.021994-0.00109519j 0.0219707+0.0155422j 0.00260935-0.0235617j -0.0287398-0.00268594j 0.0190093-0.00705797j -0.00590628-0.0150003j 0.00889774-0.0128358j 0.0050332-0.000717404j -0.00645397-0.0026196j 0.00697949-0.00123012j -0.00925897-0.00406204j 0.00221445+0.0155096j 0.00646197+0.0057105j -0.000460236+0.0125969j -0.00116935+0.0058512j -0.00554174+0.0117367j 0.00811216+0.0109194j -0.00157706+0.00513169j 0.010946-0.00444309j 0.00144783+0.000128326j -0.00674825-0.00290005j 0.0020829+0.0109074j -0.000473128+0.00753595j -0.00646582-0.00679165j -0.00698193+0.000344712j -0.000739493+0.00353299j -0.0154521+0.0288958j -0.0150377+0.00970201j 0.013779+0.000531259j -0.00296048-0.00565491j -0.0180578+0.00446009j 0.00188852+0.0236695j 0.0295138+0.0105782j 0.0117627-0.0163779j 0.0237647+0.0101997j -0.000487478+0.0151726j 0.0434324+0.0214352j 0.0023809-0.0180968j 0.00517313-0.00190238j -0.00350085-0.00656825j -0.0151963-0.000133426j -0.00162517+0.00371213j 0.016634+0.00173214j 0.00499911+0.00752682j -0.00242102-0.00266589j -0.0132687+0.00381162j -0.00675653+0.00919391j 0.00548064+0.00403743j -0.00986784+0.00604021j 0.00393376+0.00252651j -0.0073007+0.0121393j -0.0033138-0.0013297j -0.00139231+0.00636321j -0.005677+0.00545983j 0.00188183-0.00788741j 0.000843753+0.00934721j 0.000342381-0.00455823j 0.00890343+0.00539624j 0.00223789-0.00639623j -0.00286862+0.00934685j -0.00798544-0.00243208j -0.0154449-0.00805763j -0.00704734+0.0150961j -0.0123279-0.00833552j -0.018352+0.0193983j -0.00247419+0.0166014j 0.0046425+0.00186573j 0.00923646-0.00408547j -0.0119597-0.00184448j -0.00591197+0.00745345j -0.00102652+0.00175141j -0.00907272-0.0107086j -0.00939399+0.00421687j -0.0127076-0.0167528j -0.00559358-0.0155264j -0.00438113+0.0180653j 0.00273651-0.012381j -0.00699863-0.00261201j 0.00593313-0.00443694j -0.00562108-0.00730156j 0.00507911-0.00136243j 0.0020721+0.00503599j -0.00182593-0.00472559j 0.000998002+2.66086e-05j -0.00640581-0.00516535j -0.00349295+0.00529077j -0.00375936-0.00751901j -0.000464838-0.00470683j -0.000503753+0.000949453j -0.0103884-0.00828656j 0.0103022+0.00505879j -0.00385547-7.60301e-05j 0.00733156+0.00828977j -0.011625+0.00791878j 0.00520754+0.00354528j -0.00170535-0.00022254j 0.00445831+0.00344737j 0.00125771+0.000260001j 0.000309605+0.0178301j -0.00256894-0.00480763j 0.0025577-0.00164483j -0.00697057-0.00449642j -0.00424097-0.00991796j -0.00451995-0.00748766j 0.00942413-9.7044e-05j -0.000535794-0.00217325j 0.0153436+0.0171788j -0.00205607-0.0199112j -0.00700291+0.0106415j -0.0359809-0.00340304j 0.0165+0.00552688j 0.00202278+0.027004j 0.0564482+0.0396086j 0.021218-0.0329435j 
0.0843064+0.023238j -0.00964599+0.0249392j -0.0783685-0.0581297j 0.044697-0.0770236j 0.0181958-0.0332224j -0.0638897-0.0111579j -0.0229369+0.0244001j 0.0674625+0.00139379j 0.00210945-0.0687341j -0.0856817+0.0489881j -0.0632294-0.109857j -0.05331-0.0114592j -0.0117173-0.0517695j -0.00853011-0.0249252j -0.00894181-0.0741748j -0.0199486+0.0139936j 0.0271785+0.0137632j -0.042097-0.00519539j -0.0126175+0.0192921j -0.0150578+0.0407588j -0.0225561+0.0159419j 0.0230659+0.000685688j 0.0374479-0.00808428j 0.0391733-0.0767942j -0.0129605-0.0374793j 0.0306596-0.0343679j 0.0122123-0.0877641j -0.0872987+0.0120606j 0.00383476+0.115356j -0.106788-0.00265065j -0.0200668-0.0258269j -0.0281788+0.0136601j 0.0148334+0.0221191j -0.00991119-0.0185406j 0.0132566-0.0215381j -0.00947938+0.0150341j -0.0177793+0.0140066j 0.0244521+0.0110795j 0.0148702+0.0235505j 0.00575735-0.000668314j -0.00443935+0.00926349j 0.0291378-0.0182432j -0.00657649-0.0320782j 0.00695302+0.023127j -0.00986715+0.0153556j 0.00631291+0.0051988j 0.00417154-0.0236389j 0.02103+0.0186951j 0.0140853+0.00529459j 0.00888171+0.0094697j -0.00505735+0.00408216j 0.00190337-0.00947809j 0.000780107+0.00968688j -0.00865371+0.00370187j -0.0110435+0.0042176j -0.00375575+0.00428668j -0.0134571-0.0169299j -0.00452203+0.00330028j -0.00539119-0.0152613j -0.00302091+0.00613057j -0.00164291-0.00635372j 0.00597151+0.0157762j 0.00281544+0.00750055j 0.00561783+0.00250194j -0.00451449+0.00984952j -0.00351287+0.000105697j -0.00270271-0.0126781j -0.00787905-0.00311324j -0.00110973-8.27725e-05j -0.01328-0.0246432j -0.0167306-0.0238632j -6.18954e-05+0.0173205j 0.00955224-0.00548701j -0.0126596-0.0225587j -0.0291381-0.0067236j -0.00534979+0.0236515j 0.0158994+0.0112445j -0.0130476+0.0142661j -0.00411559-0.00133491j -0.0137357+0.0462316j 0.020502-0.00596703j 0.00767495+0.000965036j 0.00556912-0.000405396j -0.00199724-0.0154369j -0.0130226-0.00670322j 0.00241311+0.0215452j 0.00361221-0.000513878j 0.00910706-0.0012481j 0.00503401-0.0224112j -0.0149761-0.0082414j -0.00535021-0.00127977j -0.00491783+0.00184465j 0.00304843-0.00404535j -0.0254006-0.00567349j 0.000825259-0.00453106j -0.0122567-0.000639926j -0.00565783-0.0097552j 0.00524544-0.000678666j -0.00875613+0.000147777j 0.00300555-0.00445955j 0.00166409+0.00173235j 0.00820369-0.00799832j -0.0036131-0.00595597j -0.00582987+0.00155609j 0.00808776-0.00913307j -0.0250474-0.00366655j 0.00988457-0.0120925j -0.0194001+0.00895621j -0.0116254-0.00953703j -0.000282996+0.00736488j -0.00754179+0.00419601j 0.00194805-0.00413839j -0.00350774-0.00354889j -0.00437467+0.0126504j 0.000386664-0.00519156j -0.0102955-0.0125174j 0.0183777-0.0131774j -0.000276256-0.00364842j -0.00921515+0.00106442j 0.00944817+0.000530859j 0.00293141-0.00326596j -0.0030441+0.00736558j 0.00581518-0.0202401j -0.00522415-0.00121557j 0.00137437-0.0029525j 0.00394375-0.000786471j -0.00283127-0.00197256j 0.00228433-0.00792679j -0.000861783+0.00469459j 0.00163543-0.00223376j 0.000886975-0.00695759j 0.00302478-0.00259385j -0.00212142-0.00884432j -0.00357785+0.000607386j 0.0110748-0.012639j -0.00915499-0.0028174j 0.00732198-0.00300626j 0.0109561+0.00697001j -0.00264785-0.00262595j 0.00217973+0.00867222j 0.00395245-0.0100905j -0.00596947-0.0210331j 0.00317592+0.00761354j 0.00265523-0.00529597j -0.00948663-0.0142146j -0.000752057-0.00444011j 0.00511719+0.00112923j 0.00877421+0.0138371j 0.00155865+7.83272e-05j -0.0216483-0.00233642j 0.0127647-0.0027014j -0.0334071-0.0157066j 0.00272813-0.0328591j -0.000474373+0.0348174j -0.017295-0.0047453j -0.0223688+0.0442082j 0.0554257+0.0408469j 
-0.0194137+0.014148j -0.0242841-0.0433774j 0.0424024-0.0419206j 0.0354036+0.0291916j -0.0272522+0.153767j 0.0774147+0.0525041j 0.108346-0.074784j 0.00745932+0.149059j -0.0126887+0.127297j -0.0454636-0.0289119j 0.171707+0.0291997j -0.000785423-0.0242369j 0.0247276+0.0959296j 0.0219113-0.0201853j -0.0201162+0.0193577j 0.0577937-0.0569421j 0.0752912+0.0847874j 0.00457988-0.00757379j -0.0226766-0.116768j -0.0658303-0.107938j 0.1279+0.0302875j 0.0395623-0.066406j -0.00168404-0.0948274j 0.0487656+0.014713j 0.0685331-0.0527089j -0.0050569+0.0027243j 0.0456574-0.0372239j -0.0568018-0.0869579j -0.079835+0.00749232j -0.00366525-0.0613072j 0.00735018-0.0324497j 0.00591727-0.0162194j -0.0120067+0.00629147j 0.012319+9.0596e-05j 0.0379389-0.0147447j -0.0200454+0.0252795j -0.0609836+0.0284156j -0.0149902+0.0149857j -0.012983-0.0124781j -0.00798482+0.00258283j -0.0140075+0.00361621j 0.0185939+0.00861408j 0.00923597+0.00663068j -0.0105724+0.00352011j 0.00621656-0.0168028j -0.00242631+0.00892495j 0.0167953+0.0094668j -0.0125375+0.00692608j -0.0108774+0.0158067j -0.000119377+0.00942914j 0.0101021-0.0247838j -0.000495705-0.0097614j -0.0110161-0.00838316j 0.00315804-0.0106123j -0.00400349-0.00618383j 0.00268047-0.0204071j 0.0190527-0.017734j -0.00109847-0.009021j 0.00214342+0.000511781j 0.0115333-0.00372794j 0.00664267+0.000676108j -0.00467969-0.00553775j -0.000120029+0.000921407j 0.00155406+0.00297971j -0.0101661+0.0123118j 0.00448179+0.00779856j 0.0124962-0.011527j -0.00437171+0.00424394j -0.000488084-0.00908253j 0.0143385-0.0149553j 0.00656169-0.0125805j -0.0094513+0.00312331j 0.00402488-0.0058369j 0.0175145-0.0162375j -0.00889955-0.0124592j -0.0233403-0.00137921j -0.00710186+0.00638624j -0.0124047-0.0107494j 0.00589247-0.00854849j -0.0276564+0.000985976j 0.00167017+0.00333167j 0.00163481+0.00351055j 0.00345528+0.00772545j 0.00744937-0.000646979j 0.00113084-0.00412282j -0.00568143+0.00217171j -0.00274272-0.00126912j -0.00752801-0.00182183j 0.0121617-0.0124003j 0.00742813-0.0153319j 0.000575215+0.00373813j -0.00945916+0.00094243j -0.000872739+0.00233961j 0.00572149-0.00750365j 0.00668847-0.00112563j -0.000342249+0.00402648j -0.00421675+0.00564102j 0.0128591+0.013556j 0.000295983-0.00246589j 0.0098552+0.00513927j -0.00673012-0.00153175j 0.00415635-0.00102974j 0.0136115+0.000267501j -0.00686192-0.0051602j 0.00186456+0.00853043j -0.00308708-0.00834536j 0.00668485+0.00598225j 0.00115456-0.0116408j 0.0045825-0.00452149j -0.00792046-0.00169101j 0.00645725-0.00746306j 0.00880934+0.0149314j 0.00764577-0.00633725j -0.00924872+0.00438524j 0.00531613+0.00588638j -0.00397258-0.0039673j 0.000925476+0.0076069j -0.00151054+0.00666983j -0.00212019-0.0117088j -0.000876553-0.0025856j 0.000948266+0.000365471j -0.00822996-0.00114114j 0.00906687+0.0174247j -0.0031702+0.00495602j 0.00174191-0.000237496j -0.00372103+0.00607723j -0.00373215+0.00259995j 0.00481667+0.00213873j -0.00405596-0.00102413j -0.00762317+0.00264578j 0.00446739+0.00356684j 0.000877492+0.00353644j 0.0120182+0.00562779j 0.00404118+0.00573089j 0.0117262-0.00195833j 0.0118284+0.00317852j -0.00394413+0.00080888j -0.00573309-0.00497739j -0.00249369+0.00160595j -0.00155145-0.00959406j 0.000668647+0.00727169j 0.0163053-0.00620344j 0.00113585+0.00067424j -0.00594656+0.00240013j 0.0129732-0.0100041j -0.000651078+0.0061314j -0.00146875-0.00810504j -0.00939078-0.00489089j 2.7491e-05+0.00529142j -0.00943767-0.0261615j 0.00111881+0.0234276j 0.0119144-0.017321j 0.0279406+0.00734863j -0.0218478+0.00287523j 0.00241081-0.0214459j -0.0342305-0.0195623j -0.0142507+0.0311984j 
-0.0489711+0.0130979j -0.0115478-0.00655374j 0.0550114-0.0208323j 0.0529001+0.0181284j 0.016399-0.0576582j 0.0550638-0.0266363j -0.0841523+0.0228673j 0.0866302-0.0513382j 0.0299409-0.017422j -0.0568316-0.0408275j -0.0418488-0.161991j -0.0112619-0.0649526j 0.0920707+0.0210482j 0.0243456+0.0688259j 0.0349123-0.0571067j -0.0333557-0.00176449j -0.000744294-0.0135312j 0.0614626+0.0415115j 0.0283796-0.00232231j -0.0565828+0.0293167j -0.0299283+0.0541795j -0.0149594+0.0863093j -0.00227344-0.059075j 0.0540474-0.0157972j 0.0562898-0.0542125j -0.008003-0.0183389j 0.0588131+0.0337476j -0.11054-0.0277227j -0.0543803-0.0216994j 0.0713509-0.0181357j 0.00104241-0.000272342j -0.00479758-0.0116778j 0.00229319-0.00524415j 0.0170949+0.00850567j -0.00409932-0.0346363j -0.00355426+0.0294934j -0.0112831+0.0702706j -0.0213659+0.0140479j -0.00473966-0.0203734j 0.00713456+0.0209156j -0.0120091-0.0100402j 0.0227703-0.00337135j 0.0146308+0.016155j -0.00899202+0.00108811j 0.00492367+0.00767957j -0.000436173+0.00982163j 0.0114861-0.00148178j -0.02107-0.020997j -0.00954067+0.00215315j -0.0161331+0.00129444j 0.00200887-0.00743145j 0.0168825+0.00330945j -0.0147416+0.00649557j -0.00292859+0.00888445j 0.00284033-0.0130992j -0.00804762-0.00402153j 0.00896038-0.00729068j 0.00180163+0.00318991j 0.00869979-0.0103723j 0.00775507-0.0143567j -0.00590891+0.000844375j -0.0126654+0.00129848j -0.00814481+0.0135441j -0.00930992-0.00386941j 0.00735375-0.00234487j 0.00704492-0.00340506j 0.00355148+0.0113966j -0.00796707+0.0127179j -0.00303187-0.00922373j 0.0415831-0.00379665j -0.00619417-0.000159169j -0.00416924-0.00811712j 0.00407139-0.00719055j 0.00866265-0.00223568j -0.00161856+0.0170327j -0.0138141+0.00491512j 0.00403648-0.016379j -0.00214712+0.0103296j 0.00564586-0.00257323j -0.00278586+0.0051334j 0.00290637-0.012729j -0.0034663-0.00491602j 0.004754+0.00326341j 0.00587239+0.0110883j -0.00462203+0.00252685j -0.00733714+0.00651377j 0.00120287-0.000719914j -1.49287e-05-0.00490154j 0.00882795+0.00226978j 0.0016915+0.00212218j 0.00275772-0.00154048j 0.000590459-0.000806743j 0.00332042+0.0120961j -0.00299426+0.00565147j -0.00345348-0.00633731j -0.0020092-0.00117287j 0.00696319+0.00252881j 0.0024322-0.00917737j 0.00346793-0.00950814j -0.0075989-0.00863835j 0.00719237+0.00109267j 0.0199561+0.00639272j -0.00534083+0.006368j 0.000862834+0.000411561j -0.00757697-0.000436615j 0.000370685-0.000432846j 0.00296437-0.00518084j -0.0171721-0.00503441j 0.00143173-0.00246011j -0.00734366+0.00211819j 0.00786916+0.0109285j -0.00342468-0.00281062j -0.00163733+0.00231872j 0.0125159+0.000601003j -1.54193e-05-0.00300938j 0.00684811+0.00698164j 0.00481337-0.000515277j 0.00845777+0.001367j -0.00693218-0.0058238j 0.00456875+0.00288003j 0.00653125+0.00323343j -0.00358007+0.000651091j 0.0115178+0.00135302j -0.000312161+0.00179885j 0.00115514-0.00841939j 0.00214656-0.00151048j 0.00553741-0.00185319j -0.00260409+0.00487429j 0.00436925+0.00344572j 0.00266464-0.000676056j 0.0150694-1.97079e-05j -0.00416413+0.00877754j 0.0079068-0.00548682j 0.0118282+0.00405851j 0.0117094-0.005138j -0.0107007-0.0109492j 0.00312341-0.0123323j 0.000918713-0.00550396j 0.00904923+0.000887686j -0.00215711-0.00921734j 0.00206202-0.00102412j 0.00433272-0.0168325j 0.00680072-0.00224486j 0.00428997+0.00638165j 0.00343946-0.0205629j 0.00297509+0.00966157j -0.00509643-0.00202423j -0.00127414-0.00416731j -0.00334325+0.000360241j -0.000437583-0.00292061j 0.0112763+0.0124034j 0.00426707-0.0036868j 0.00974579-0.00959954j -0.0270982+0.01467j -0.00665463-0.0142548j -0.00550847+0.00713818j -0.0109663-0.00178096j 
