0.117319+0.113253j 0.0108069+0.0303958j -0.040507-0.0769499j -0.0246735+0.167151j 0.0104786+0.0354646j 0.0244673+0.0912454j 0.0301583+0.000695913j 0.0588252-0.0101612j 0.0190789-0.0100645j -0.000244641-0.0028003j 0.0341561-0.0645012j 0.0364214-0.104344j -0.000169652+0.0141475j 0.0217867+0.00828985j 0.00104602+0.00139935j -0.00519526+0.0107569j -0.0118087+0.0171807j 0.0207527+0.0445735j -0.00197381+0.0227701j -0.0185383+0.00928685j 0.0273039+0.0100345j 0.00547983-0.0290862j -0.00281659+0.0118209j 0.00567035-0.033074j 0.0193372-0.0405897j -0.0398824-0.00311567j -0.0126617-0.0221893j -0.0370282+0.0043034j 0.0037332+0.00525303j -0.0120981-0.0100906j -0.0203369-0.00897795j -0.00578582+0.00191962j 0.0151513+0.00815984j -0.00254139+0.00959825j 0.00585037-0.00233761j 0.012781+0.0222326j 0.00980883-0.0212023j -0.0118025-0.0273995j -0.00255985-0.0161148j 0.00205218-0.000961455j 0.0119667+0.0104307j -0.0156968-0.0212304j -0.00727192+0.00335383j -0.0111672+0.0194504j 0.0133569+0.00681549j 0.0129569+0.0106474j -0.0032528-0.0152805j 0.0213995-0.0132694j 0.0207424+0.00909182j 0.0143981+0.00497176j -0.017151-0.000658768j -0.00106352+0.01349j 0.00777392+0.00874203j -0.00883442+0.0189473j 0.015922-0.00400731j 0.0056496+0.0197535j 0.0193758+1.27853e-05j -0.00752748-0.00825836j 0.00272587-0.0148926j 0.0076439+0.00596925j 0.00669985-0.0105666j -0.000921641+0.0197971j -0.00408921-0.00113272j -0.0218021-0.00191942j -0.0129443-0.0120047j 0.0118528-0.0089222j 0.0358779-0.0226593j 0.0100904-0.00922419j 0.0202288-0.00522071j -0.0142302+0.0128015j 0.0179305+0.010815j -0.00239059+0.00115388j 0.0055975-0.000828006j -0.0246021-0.0160907j -0.00667856+0.00992983j -0.00485382+0.0127053j 0.00210961+0.00183031j -0.0057962+0.00113019j 0.00720253-0.00644647j -0.00127951+0.0150892j -0.00305646-0.0111087j 0.00797575-0.00193406j -0.0398741-0.0214161j -0.00585228-0.027105j 0.0340545-0.0121043j 0.0213661+0.00129838j -0.00766505+0.000576192j 0.0310151-0.0280015j -0.0108009+0.00657798j 0.0118539-0.0187578j -0.0241704-0.00912932j 0.00925496+0.00683726j -0.0158504-0.00112611j -0.0027615+0.0152438j 0.0178876+0.00991954j -0.0172849+0.019793j -0.013005+0.0298774j 0.0207464-0.00747449j 0.0246647-0.000454384j -0.0354488+0.0240199j -0.000935087-0.00423146j 0.00633975+0.00890917j -0.0159765-0.00655876j -0.014073+0.00298346j -0.00251636-0.0367928j -0.00944122+0.00729922j 0.0186338-0.0149028j 0.00199571+0.0245142j -0.00114335+0.00425664j -0.0228456+0.0164995j 0.00576095-0.0127543j 0.00307604-0.00323185j -0.00503752-0.0101227j 0.0085066-0.0118576j 0.0105527+0.000350129j 0.00735354+0.00297859j 0.0114416+0.0262802j -0.0128973-0.0026506j 0.0251802+0.0119642j 0.00243535+0.00758332j 0.0250291+0.0106869j 0.00744654-0.0182229j -0.0280698+0.0180409j 0.0234572+0.0139261j -0.0138477+0.0142129j -0.016765-0.015663j -9.15281e-05+0.0101507j -0.0019679-0.0419563j -0.00239833+0.0421963j -0.0290059-0.0257803j 0.0282143+0.0217645j -0.0361232-0.0350082j 0.0383866+0.0126814j 0.0293493+0.0495578j 0.0412722+0.0152752j -0.044442+0.0204081j -0.0579022-0.0232293j -0.0557527-0.0386278j -0.00257924-0.0273874j -0.0669749-0.00668684j 0.0458611+0.0461772j 0.0523662-0.105921j 0.0595851+0.0817382j -0.0448179-0.0834422j -0.0582439-0.13089j -0.225672+0.0666492j -0.0964729+0.0770962j -0.080572+0.0275256j 0.0581462+0.0846983j 0.0558769+0.0664687j 0.0295751+0.019994j -0.151688+0.125395j 0.15393+0.0931832j -0.0636598-0.111326j -0.0249905+0.0111415j 0.038294+0.00155256j -0.0493177-0.0415652j -0.194353-0.122055j -0.0726318-0.0135352j -0.138661-0.256103j 
0.0250254+0.0350355j -0.132861-0.11522j -0.0080223-0.132177j -0.0226242-0.0376945j 0.0481037+0.0370525j -0.00420261-0.0198904j -0.0489005+0.0831921j -0.0043532+0.0417472j -0.0193754+0.0766497j 0.00894936-0.0400821j 0.03414+0.0486629j -0.0205885+0.0270897j -0.0217804+0.0344291j 0.00335116-0.00151055j -0.0332641+0.00511114j -0.0134062+0.011742j 0.0052786+0.00157489j -0.0137382+0.00450532j -0.00483258+0.00456712j -0.0743393+0.037696j -0.014765+0.0572967j -0.00375367+0.028276j -9.58273e-05-0.0062002j 0.0335936-0.0242009j 0.023166+0.00323029j 0.0322327-0.0118414j -0.0303029+0.0149202j -0.00293093-0.0144624j -0.00391724+0.00422098j 0.016515-0.0318247j 0.00554118-0.00989991j -0.0155189-0.0126234j 0.0256758-0.0114645j -0.0194354+0.0215283j 0.0228501-0.0247583j -0.00414743-0.00778944j -0.013656+0.000146576j 0.035986-0.00981094j -0.00537633+0.0168803j 0.0148976-0.0105842j -0.0244118+0.00908702j 0.00723695-0.0182071j -0.011028+0.00706661j -0.0113037+0.00334385j -0.0114826-0.00479941j 0.000910973+0.000542111j 0.00123879-0.00239464j 0.00157948+0.00263066j -0.0149768+0.01894j 0.00644064-0.000218293j -0.00892872+0.0127081j -0.00560028-0.00533485j -0.0153975+0.014314j 0.00110067-0.00395577j -0.00708414+0.0222208j -0.00119283+0.00388698j 0.0153503-0.00816345j 0.00674366+0.00668497j 0.00576287+0.00602352j -0.00922482+0.0119165j 0.0107964-0.00387398j -0.0151214-0.00848491j -0.000129201-0.00933915j 0.00839307-0.0203825j -0.00935167+0.0248948j -0.000266992-0.00168023j 0.00112921+0.0047497j 0.0120359+0.00104682j -0.000140849-0.0194547j -0.0121642-0.0153961j -0.0130435+0.0342222j 0.00421252+0.00889197j -0.0119697-0.00452563j -0.000891266+0.00250228j -0.00356473+0.013026j -0.0150732+0.00167131j -0.00436197-0.0103694j -0.00724954-0.00285237j 0.0079128-0.0177176j 0.0093882-0.00439428j -0.00138544+0.0162195j 0.00296936+0.0227083j 0.00870632-0.0446317j 0.0314128+0.0044079j 0.00579125+0.00657005j 0.0119465+0.0175405j 0.0102071+0.00626165j -0.00725655+0.019689j 0.0271256-0.00911246j -0.00731069-0.00693455j 0.0188114-0.0101025j -0.00963013-0.0109075j -0.00163694-0.0115456j 0.000107557-0.0248236j 0.0145818+0.00152677j -0.0100067-0.0131068j -0.00535224-0.0222235j -0.00693646+0.0254748j -0.00133377-0.0221064j -0.00678193-0.0311191j 0.0111007+0.00489158j -0.0118089-7.3019e-05j -0.00198466+0.00223321j -0.0126596+9.78031e-05j -0.0130308+0.0203382j -0.00179139-0.00444139j -0.0186222+0.0027433j 0.00498526-0.00530235j -0.00740508+0.00964218j -0.00162731-0.0211449j -0.0104678+0.0420199j 0.0453222+0.00960318j 0.0206129-0.00963052j -0.000670465+0.00702013j 0.00316915+0.00304225j 0.00789671+0.0089124j -0.0447417+0.00742307j 0.00597585+0.00967489j 0.03113-0.00715914j -0.0297627-0.0217573j 0.00532969-0.0117522j -0.0116618-0.00504871j -0.00700295-0.000443641j 0.0447884+0.0357274j -0.0246512+0.0231365j 0.0143265+0.0165336j 0.029057-0.00886877j 0.0209565+0.0120328j -0.00819224+0.00264838j -0.0175375-0.0273992j 0.0298938+0.0295982j 0.0161063+0.0262757j -0.0379589+0.0123994j -0.0800231-0.0259757j -0.0282105-0.0614073j -0.0557224-0.0109887j 0.0187221+0.000376405j -0.0474608+0.0094138j -0.0130046+0.0164794j -0.0157177-0.0366821j -0.027349-0.103941j -0.0375121-0.107065j 0.135301-0.10425j -0.154881+0.0924907j -0.0621478+0.0231441j -0.00190888+0.106403j 0.0796678+0.0470038j -0.024931+0.0381068j 0.0844928-0.0812837j -0.0450744+0.0190385j 0.0918515-0.000511645j 0.234531+0.149275j 0.0663056-0.163429j -0.123561-0.105607j -0.0116024+0.0115939j -0.0276289+0.0240985j 0.129675+0.0804674j -0.0943593+0.0790696j 0.0775025+0.218265j -0.122946+0.0497305j 
0.0377422+0.004302j 0.135248+0.0307926j 0.0256828+0.0396278j 0.0035078-0.00790005j -0.0798084-0.0233521j 0.000929057-0.038204j 0.0149839+0.0642612j -0.0347609+0.0334648j -0.0148513-0.0544074j 0.0315119-0.00629455j 0.0141134-0.0093945j -0.000348823+0.108464j -0.0274321+0.000796771j 0.0132361+0.0179776j 0.0299732+0.0594076j 0.0363752-0.0233253j 0.0217672-0.0174876j -0.0559512+0.031298j 0.0140119+0.00484562j -0.0293547+0.0528264j -0.00720536-0.0311527j -0.0182187-0.000383818j 0.0169068-0.0300943j 0.0372453-0.0283389j 0.0100516-0.00134885j 0.0611281-0.0502905j -0.0163509+0.0812952j 0.0247791+0.0166932j 0.0263675-0.00440843j 0.0425285-0.00976061j 0.0389703+0.0187122j 0.026738+0.0520398j -0.0357011-0.0263543j -0.0214193+0.0109834j 0.0159471-0.00516802j -0.00339084-0.0278565j 0.00614349+0.0299322j 0.0122757-0.02144j 0.00584278-0.00547867j -0.019469-0.00193512j -0.0218285+0.0216094j 0.000264605+0.0183738j -0.00589836-0.0270642j 0.00662758-0.00688857j -0.0136518+0.0196941j -0.0134601+0.0135051j 0.0161122-0.0190552j -0.0151247+0.0101707j 0.00949892+0.0135797j 0.00112213-0.0108346j 0.0130157+0.0141891j 0.00436069+0.0094364j 0.00382992+0.00386402j -0.00210293-0.0077474j -0.0023645+0.0288119j -0.00652249-0.0090967j -0.0200451-0.00738232j 0.0111361+0.0165589j 0.00863913-0.00107523j -0.00552109+0.00394427j 0.00468171-0.00378715j 0.00790911-0.0170562j 0.00437149-0.0110698j -0.00300467+0.00678516j 0.00446113+0.0162999j 0.00637974-0.0019756j -0.0216624+0.0170812j 0.00190569-0.0177174j -0.00602883+0.0105903j 0.0215965-0.0246703j 0.00741454+0.0183233j 0.0189623-0.0374045j -0.013703+0.017106j -0.00772418+0.0135017j -0.00638196+0.00620393j 0.0222023+0.0216972j -0.0137656-0.0086424j 0.0155782+0.00229687j 0.00360513-0.041715j -0.0214269-0.00565817j 0.00284655+0.00648457j -0.0219371+0.0179943j -0.014117+0.00862773j -0.0106053+0.0050973j -0.0164179-0.00813823j 0.00376587-0.0054183j 0.0123346-0.000178467j -0.00761428+0.0207723j -0.0108318-0.00391386j -0.000348571+0.00442057j -0.0197281+0.022216j 0.00821728-0.0123825j 0.0167734-0.00861804j -0.00424449-0.00820912j 0.00952351-0.0110285j -0.028557+0.0265966j -0.0188378-0.0284045j 0.0355856-0.005111j -0.0210503-0.00433005j -0.0276674-0.00195888j -0.0119166+0.0186467j -0.0199509-0.00431712j 0.00244472-0.0153706j -0.0144175+0.0172009j 0.0327496+0.00360593j -0.0211778+0.00644369j -0.00692166+0.00213103j -0.0180967-0.0212904j -0.0040905+0.0231436j -0.0166368-0.0273065j 0.0197121+0.0248171j 0.0194308-0.0134326j -0.0193665-0.00246642j -0.00867072+0.00484604j -0.0220143+0.0252171j 0.00927489+0.0278859j 0.00450613-0.091661j 0.0301279+0.0383957j -0.0194918-0.0491571j -0.0071334+0.0315119j 0.00374152+0.0126927j -0.00234532+0.0123936j 0.0158572+0.0153721j -0.0211103-0.0642991j -0.014216+0.050164j 0.0687566-0.0305318j -0.0705459+0.0124028j 0.00481863-0.0474392j -0.0253588+0.0938933j -0.0207366+0.0217779j -0.00120032-0.0151509j 0.0803479+0.0172611j 0.0309796-0.0696368j 0.00812996-0.110216j 0.0206022-0.0664919j -0.086753-0.061634j -0.0481362+0.119486j 0.190499-0.0898916j 0.0913088-0.00109611j -0.0641658+0.0347518j 0.0480935-0.00395936j -0.00335197-0.0291395j 0.0428421-0.0923085j -0.00178553-0.117649j -0.165-0.0999075j 0.0224871-0.120164j 0.0308709-0.017903j 0.0201688-0.0166729j -0.0170684+0.11382j 0.00453445+0.120903j -0.0655561+0.0361315j -0.0682941+0.0741913j -0.0443056-0.0834254j -0.0560758-0.137061j -0.0873431-0.0409734j -0.0385132+0.0632196j -0.0377375+0.0755796j 0.0373773+0.276164j -0.203385+0.366266j 0.315525+0.0502447j 
-0.102766+0.00761453j -0.00954895+0.020619j 0.0181251+0.0175643j 0.034508+0.0218696j 0.0872741+0.0661148j -0.0704131+0.001106j -0.0272343-0.0666041j 0.0246298-0.0187386j 0.00121872+0.0364198j -0.020647-0.080273j -0.0142235-0.022174j 0.0289129-0.0280638j -0.0266069-0.0258769j -0.0747383-0.0517573j -0.0133631-0.0671656j -0.0437325-0.00312751j -0.00121545-0.00518132j 0.0141246-0.0188182j 0.0154581-0.0213585j -0.0289939+0.0422784j 0.0135628-0.0280465j 0.00646266+0.0485602j -0.023537-0.00705549j 0.0208321+0.00700295j 0.0136213+0.011401j -0.000209975-0.0266277j -0.0317352+0.00130703j 0.00961305-0.0156005j -0.0163136-0.0272024j 0.0160628-0.0391684j -0.00730815-0.021817j -0.00533261-0.0175613j 0.0133666-0.00708391j 0.00624409-0.00782679j 0.00909399-0.0068807j 0.0280218+0.0110684j -0.0105034+0.0200691j 0.00956246+0.0174152j -0.0282696-0.000457866j -0.00376776+0.0348621j -0.0117394-0.024716j -0.0247353-0.026057j -0.00715277-0.010407j -0.0047681-0.00331298j 0.0148667+0.0301595j 0.0042932-0.00481938j -0.00264893+0.0166699j -0.00697472+0.00750878j 0.0291865+0.0170207j 0.00607698-0.00765654j -0.0130637-0.0189475j -0.00490588-0.0179426j 0.0184185+0.00565053j 0.0202351-0.00517756j 0.0121046+0.00887295j 0.00759662-0.01797j -0.00291752-0.00533594j 0.00180861-0.00623664j -0.00585369+0.0210678j 0.0170626+0.00346446j -0.0277661-0.00317926j 0.0185728-0.00384228j 0.00255208-0.000605794j -0.00388623-0.00368486j 0.00564692-0.00120405j -0.0107417-0.0054718j -0.00226247+0.0244358j 0.00789905+0.0120766j 0.0371753+0.00243603j 0.0111419-0.023203j 0.000682414-0.00150224j 0.0338469-0.0142066j -0.0199843+0.0020623j -0.00792736+0.00331213j -0.010739-0.023386j -0.0296101-0.0165819j 0.0154083-0.00904199j -0.000523306-0.00921337j 0.0135087+0.0182809j -0.00593424+0.0071835j -0.0251648+0.0270859j -0.0338227+0.0150526j -0.0299896+0.0262872j 0.0155621+0.018306j 0.00205172+0.00322905j 0.0215978+0.012178j 0.0121314-0.0025684j 0.020635-0.014475j 0.0224916+0.0127264j -0.0234326+0.024605j -0.0337745+0.0285041j 0.0234231+0.00163108j -0.00604966+0.00506753j -0.0387408+0.00276628j -0.00529786+0.0158891j -0.015066-0.0174005j -0.007417+0.038833j 0.0341111-0.0146916j 0.0133094-0.0241553j -0.037456+0.0266935j 0.00152947+0.0290864j -0.0717177+0.0409186j 0.0063253-0.010376j 0.00638354-0.028679j 0.00656776-0.00959884j 0.0300926-0.0219392j -0.0027794+0.0534152j 0.00187777+0.00620057j -0.0046368-0.00578525j -0.00617156+0.0513411j -0.0616027+0.0298144j 0.0511515-0.0392987j 0.0411653-0.00583148j -0.0349609-0.0235533j -0.0385324-0.0101168j -0.00137254-0.0567175j -0.0753852+0.0374785j 0.00386754+0.00994587j 0.00459699-0.00807034j 0.0208267-0.021162j 0.0301133-0.0392779j -0.0172636+0.0376983j 0.0273935-0.00276809j 0.0168396+0.0262602j -0.00283622+0.0490268j -0.0229425+0.0781975j 0.0342671-0.0566155j -0.0007985-0.0316337j -0.0518912-0.0412758j -0.024348-0.0695008j -0.0261864-0.0934132j -0.00731865+0.0620033j 0.0688642+0.00432852j -0.0167598+0.0118466j 0.0322595+0.0424072j 0.0695701-0.106052j -0.0966152+0.000828359j 0.121132+0.00228423j -0.0632464+0.0433997j -0.0958735-0.12624j 0.0527533+0.140357j 0.09116+0.0849056j -0.0306328-0.0582562j -0.0817905+0.118653j 0.0343274-0.242454j 0.14271+0.0182987j 0.100697-0.00766919j 0.0295958+0.0323039j -0.0825655+0.0845002j 0.0434005+0.0106679j 0.0574488-0.0154927j 0.0629334+0.00794578j -0.00739166+0.0625952j 0.114751-0.0343629j -0.01105-0.0572353j 0.0862516+0.0506704j -0.113751+0.0921804j -0.216831+0.161178j 0.256151-0.0567311j 0.0826755-0.279796j 
0.020629-0.00925048j 0.0461803+0.0298024j 0.00712879+0.056366j -0.0513719-0.0460992j 0.0343383+0.0458838j 0.0695173+0.0679341j 0.0405492+0.000796063j -0.00845967+0.0420848j -0.00516467-0.0118846j -0.0356325-0.0233822j -0.00751259+0.0913567j 0.0324419-0.0810465j 0.0421414-0.0231381j -0.0155672-0.00271091j -0.00147788-0.0858289j 0.0263302-0.0287461j 0.00785481+0.0195424j 0.00534859+0.0432211j -0.0727586-0.013773j -0.00458642+0.0221956j -0.0347745+0.024601j 0.0294756-0.0180035j 0.0457185-0.0268406j -0.0244676-0.0201741j 0.0065715+0.0384353j -0.0382533+0.0107981j 0.0424536-0.0346719j -0.0071259-0.00476307j -0.0339563-0.00112906j -0.0148959+0.000407451j -0.0122568+0.0601953j 0.0272924-0.0203567j -0.000225311+0.0122325j 0.0187672-0.00658154j 0.00224094+0.0512987j -0.0319888+0.0262549j 0.00885637+0.0051991j 0.00286006-0.0590042j -0.0110857+0.0209629j 0.0082641-0.0263724j -0.00822591+0.0374944j 0.00387734-0.0448618j 0.00768298+0.00226708j -0.0189542+0.02066j 0.0130892-0.0156219j -0.0161082+0.0118828j 0.00601865-0.00164851j -0.00880522+0.00712028j 0.00321458+0.00244902j -0.0223167+0.0306811j -0.0032689-0.00795816j -0.00809478+0.0167672j 0.0122647+0.00478779j -0.00479499+0.00434182j -0.0113149+0.000185246j -0.0178943+0.0115476j -0.00403927+0.0281435j -0.0218885-0.00310625j -0.00772134-0.023103j 0.00231905+0.00775866j -0.0242487+0.0329206j 0.0294221-0.00689909j 0.00161076-0.00615743j -0.0225406-0.0173267j 0.0115572-0.0100195j -0.0191116+0.0485821j -0.00141311+0.00574582j -0.0121825-0.0194413j -0.00538597-0.00185938j 0.00705361-0.00377196j 0.001508+0.0171269j -0.000398651-0.00458256j 0.0167583-0.0115552j -0.0106645-0.0187529j -0.0035246+0.00869915j -0.00577304-0.0129644j 0.00922904+0.0222308j 0.00109555-0.0400299j 0.0133212+0.0198882j 0.0107869-0.0065216j -0.000495812+0.0223633j 0.026718+0.0212999j -0.0307235-0.00333042j -0.0310193-0.0101492j -0.0148592+0.0305551j -0.00555626-0.0217059j -0.0190704-0.0199566j 0.00994481+0.0141951j -0.0389242+0.00747039j 0.00127064+0.00330208j -0.0356086+0.000529005j -0.00441755+0.0207588j -0.000259504-0.021168j -0.00545672+0.0478645j -0.00598718+0.0221641j 0.00445944+0.0212932j -0.00584774-0.0247293j -0.0185546-0.019823j 0.0289162+0.00750998j 0.000150495-0.0280235j -0.0130525+0.00832371j 0.0174798+0.0630065j -0.0163109-0.00946882j -0.000301449-0.00316328j -0.00779738-0.00639024j -0.0153124+0.0364998j 0.0289046+0.0159049j -0.0101798-0.00201548j 0.0187452+0.0198402j 0.0263244+0.0164209j -0.0484106-0.017853j -0.0350669-0.00752245j -0.039948+0.0100886j 0.0273761-0.00222052j -0.0224078+0.00636881j -0.0457465+0.00992758j -0.040446+0.0141143j -0.00737683-0.0506955j -0.0178795+0.00832721j -0.046524+0.0671354j -0.034223+0.0400505j -0.00652669-0.0247746j 0.0772999-0.01827j -0.0262317+0.0110577j -0.0545414-0.0013758j 0.0287214+0.0291658j 0.076827+0.0445617j 0.0927938-0.12128j -0.088464-0.0411074j 0.0687472-0.0430835j 0.0328475-0.0507244j -0.00156303-0.0380297j 0.0596194-0.00215816j -0.0376978-0.0346955j 0.0833445-0.0715794j 0.00656528+0.0837828j -0.120334-0.0146167j -0.0553023+0.11136j 0.155229-0.0135931j 0.10106-0.0035336j -0.0413561-0.0927614j -0.0765044+0.0281985j -0.152261-0.168741j -0.141128-0.148476j -0.0134165-0.0708454j -0.00561301-0.0342158j 0.00735253-0.00713678j -0.0365143+0.0119558j -0.068988-0.103006j 0.0277416-0.0679934j 0.000128881+0.141258j 0.0136453+0.0132608j 0.0288513-0.0941964j 0.0566502+0.0564824j 0.0582953+0.023237j -0.0239793+0.284523j 0.0138618+0.0378464j 0.00622837-0.0135074j -0.119848+0.0535402j -0.0192835+0.142854j 
0.107889+0.0313252j 0.000372808+0.00410178j 0.00770015-0.00359407j -0.00968382+0.0766468j 0.0453252+0.0767213j -0.0368328-0.0385992j 0.0186853-0.0389521j -0.00432294-0.0686733j 0.00656741-0.0264437j 0.00891814-0.0751327j -0.0302088+0.0696622j 0.0291992-0.0034231j -0.0155385-0.0768824j -0.00436644+0.0125919j 0.0321494+0.00351563j 0.0480278+0.00525143j -0.0114062+0.0385507j 0.024656-0.013508j -0.00748734-0.00932198j -0.0362669-0.0672344j 0.0197563+0.00180529j -0.0011007-0.0184509j 0.0118169+0.0595749j 0.0114788+0.0113319j 0.006012+0.0403071j -0.00938018-0.0109093j -0.0110412+0.0834425j -0.0440617+0.0538921j -0.00166836+0.00197606j -0.011096-0.0355815j -0.038453+0.0272055j 0.000680507+0.0198467j 0.0336937+0.015901j 0.023014+0.0123582j -0.036399+0.0429665j -0.0164693+0.0153522j 0.030125+0.0198605j -0.0256261+0.0341197j -0.02727-0.0104112j 0.00249645+0.0153778j -0.00737751-0.0131902j 0.033147-0.036199j 0.0129194-0.0293948j -0.0175188+0.00502803j 0.00785387+0.0322745j 0.00550066+0.0179649j -0.0105506-0.0127219j -0.00827933+0.00264532j -0.00219624+0.0129847j 0.0266085-0.00744425j -0.0231974-0.00329009j -0.0144138+0.0310542j -0.0119013+0.0249967j -0.00324388+0.0144531j 0.0106411+0.0398229j 0.012238+0.0105316j 0.0103666+0.000230624j 0.00747097-0.000514162j 0.024234-0.0321728j 0.00946864+0.00789811j -0.0193746+0.00493263j 0.0148978-0.0122787j 0.0263231-0.0125265j -0.00275556+0.0178009j -0.0163924-0.00157013j -0.0231396-0.00104294j 0.0251489-0.00706755j 0.020609-0.0141311j 0.00970459+0.0182097j -0.00284525+0.0063129j -0.014849+0.0160482j -0.0204579-0.0203622j 0.0354621-0.013727j -0.00498613-0.00268741j -0.0277941-0.00257469j 0.0241071+0.0104207j -0.00767539+0.00260012j -0.00419899-0.0129552j -0.0073983-0.0109424j 0.0484321-0.0075537j -0.0278054+0.0142612j -0.0119758+0.00773931j -0.0110586-0.0227006j -0.0113417-0.0110153j 0.0105694-0.00547201j 0.0099356+0.0138214j -0.00971255+0.00987895j -0.0036268+0.0144512j 0.00405783+0.00081743j 0.0134655-0.0183053j -0.00449999+0.00218337j 0.0202591-0.0126064j -0.0263448+0.00208638j 0.00955744+0.00546243j -0.00673913+0.0262596j -0.0255847+0.0190457j 0.0466566-0.0421145j 0.00592231+0.037015j 0.00909805+0.00370909j 0.0170014-0.0423316j -0.0187221+0.0278893j -0.0222739+0.0473755j 0.00594319-0.0493573j 0.00585921-0.00467555j -0.0410823-0.0141808j 0.0223542-0.0265224j -0.00838067+0.0391662j 0.0123935+0.0270911j -0.0229012-0.0109971j -0.00134175-0.0168342j -0.0147701+0.023621j -0.0725427+0.0280096j -0.0173008-0.0384772j 0.0101721+0.0109971j 0.0542712-0.0149731j -0.0231608+0.00717098j 0.0228607-0.0397483j -0.0209515+0.00193219j 0.0372009+0.0355778j 0.0465781-0.0571569j 0.0264118+0.0633096j 0.0638345-0.0502031j 0.0292202+0.0124356j -0.0150041-0.0239545j -0.0249152+0.0547077j 0.041357+0.0269914j -0.0142573-0.0632776j -0.0262905-0.0333483j 0.0222496+0.0176541j -0.0263504-0.02875j -0.0565947+0.0434519j -0.12303-0.00176851j 0.0621504-0.0578905j -0.0890997-0.0568013j -0.0657521-0.0529013j -0.0231395+0.0944328j 0.00823141+0.0576737j 0.117517+0.00930347j 0.0124603-0.106196j -0.0194248+0.00962805j -0.0952072+0.0180764j 0.122233+0.158127j -0.0959795+0.149268j -0.0426687+0.115745j -0.156218+0.0851399j -0.0154205+0.0271191j 0.000946375+0.00858954j 0.00533059-0.00684131j 0.106348-0.0952271j -0.0192864-0.0343571j 0.187656+0.10513j -0.07363-0.0768775j -0.062941-0.0217873j 0.00348784+0.0226186j -0.00685231-0.22574j 0.0988711+0.0272467j 0.0870541-0.0095778j 0.132294-0.0715044j -0.107148-0.0949638j -0.146655+0.185031j 
