0.0315221+0.00667846j 0.0126508+0.00784755j 0.0322858-0.0715572j -0.00218473+0.101142j -0.0161804+0.0470672j -0.0617101-0.0526983j -0.0153629-0.097478j 0.00910222+0.00597752j 0.0200855-0.0139825j 0.0144205-0.0699586j 0.0181955+0.000849121j -0.00463025-0.0195672j 0.0115938-0.00517883j -0.00557378+0.00170107j 0.00816351+0.00756679j 0.0046884+0.0212977j -0.00981668-0.0155884j 0.00722389-0.0190264j 0.00354728-0.0464577j 0.0162918-0.0279503j 0.011179+0.00584762j 0.0148444-0.0274776j 0.00760099+0.00512218j 0.0187921-0.00047926j -0.0172157-0.032288j 0.00383912+0.00468998j -0.0100662+0.0123491j 0.0152023-0.00193295j 0.0215718-0.0326304j -0.0132329+0.00850285j 0.0112845-0.0318925j 0.0268348-0.0295154j -0.00548856-0.00163796j 0.0013861-0.00289845j 0.0082883+0.0234799j -0.0106084-0.0201261j 0.0269838-0.0184582j -0.0178664+0.0243128j 0.0234112-0.0416102j 0.00950649-0.00989274j -0.00326233-0.00137307j -0.00451688+0.00405641j -0.0159987+0.00159383j -0.00691049+0.00488907j 0.0317059-0.0373767j -0.0159594-0.00576683j 0.0193422-0.0316061j 0.00718858+0.0142725j -0.0150083+0.0258116j -0.0141089+0.0199477j -0.024872+0.00380272j 0.00428922-0.0304703j -0.0166739-0.0224287j 0.00692642-0.00103303j 0.00195259-0.0202008j 0.00363882+0.00560331j 0.00934701-0.00899096j 0.00521524-0.00675174j 0.0135899+0.000574201j -0.00486885+0.0103538j 0.00364764+0.00296602j 0.0153986-0.00722034j 0.00987239+0.00291018j -0.00237079+0.00518459j 0.00323514-0.0265337j 0.00727597-0.00306625j 0.00879809-0.0032953j -0.00569931-0.00404792j 0.00849674+0.00399491j -0.00283457-0.00879197j -0.00382643-0.00633163j 0.00686734-0.0037958j -0.00866369-0.0101565j 0.0011703+0.00102827j -0.00187983-0.00608253j -0.00466638-0.0015483j 0.0240006-0.0206661j 0.00796996+0.0122546j -0.0127379+0.00862668j 0.0107634-0.016267j -0.0154196+0.00499004j 0.0128751-0.00389107j -0.00133028-0.0112782j 9.86934e-05-0.00107911j -0.0122837-0.00547138j -0.00765889-0.017371j 0.00286143-0.00748969j 0.00675548+0.016259j 0.00994294-0.0146307j -0.00702673+0.00988712j 0.011592+0.0030744j -0.0016858-0.00324676j 0.0110658-0.0224007j 0.00165715-0.00271548j 0.00259197+0.00141371j -0.00367873-0.00235911j 0.00117519+0.00466022j 0.00347545-0.00338509j -0.0022046+0.00766299j -0.00143111+0.00673351j 0.00662847-0.0036143j -0.00709233+0.00298812j -0.00133666-0.00265136j 0.00409802-0.00422865j 0.00527851-0.00125226j 0.00434936-0.00159974j -0.00787304-0.00536464j 0.00249694-0.00111249j 0.00810059+0.00265753j -0.00208063+0.00550634j 0.00249617+0.00355543j 0.00169439+0.00264676j 0.0106128-0.0122129j -0.00676639+0.0112271j 0.000341049+0.00812543j -0.0117525-0.00722922j -0.00404903+0.013323j 0.000489923+0.00999455j -0.00067007+0.012326j 0.00408045-0.0218499j 0.00851051-0.0219395j -0.0103103-0.00512213j 0.0106202-0.00856457j -0.0133463+0.002627j 0.0321669-0.0153288j -0.00029918+0.00939039j -0.0295182+0.0383227j -0.00459872+0.00162207j -0.0634452+0.0872876j 0.0412336+0.0108887j 
-0.0556717+0.0028122j 0.0311115+0.0555191j -0.00582202-0.109153j -0.0232376+0.0881564j 0.0868902+0.0417608j 0.0503571+0.0478852j 0.00355998-0.0294401j 0.00422054+0.00975977j 0.0051282+0.0431923j -0.000275608-0.0497272j 0.000279822-0.00224091j -0.00925881-0.0522131j -0.00869585+0.00419086j 0.0105089+0.0101855j 0.00204128-0.00960788j 0.00630699-0.0034071j 0.00335898+0.0194972j -0.0347353+0.018429j -0.0440564+0.0257692j -0.0348215-0.0137336j -0.00917632+0.00134488j -0.0118241+0.0458474j 0.0170485-0.043293j -0.00781102-0.0099583j 0.00634873+0.00574853j -0.000815927-0.00596429j -0.0047889-0.010962j 0.00494165+0.00905739j 0.00583382-0.00279737j -0.0140148+0.00523771j 0.0156838-0.0478384j -0.0210954+0.0227559j -0.0119308-0.0123578j 0.0083019+0.0014343j 0.00378744-0.0412993j -0.00537649+0.010795j 0.000245084-0.00488735j 0.00344911-0.00986024j 0.00890401-0.0188231j 0.0116261+0.0317883j 0.0050663-0.0139319j -0.00594697-0.00520971j -0.00046351-0.00818743j 0.0019827-0.00442661j -0.0153309+0.013528j 0.0136518+0.0149802j -0.0091984-0.0109335j -0.0115996-0.0199471j 0.00242917+0.0198045j -0.0122219+0.0265132j -0.0437058+0.0438868j -0.0181072+0.0176007j -0.000553173-0.0182785j 0.000498261-0.0167622j -0.0120936-0.00382814j -0.0146184+0.0102018j -0.00436206-0.000337142j -0.00398913-0.000190389j -0.0119567-0.00348942j -0.00625865+0.00737529j -0.0086068+0.0142084j -0.0271681+0.028947j -0.0287141+0.0331283j 0.00540154-0.0228178j -0.00920654-0.00250071j -0.00475914-0.00519043j -0.00187887-0.00618654j 0.00609303+0.00620554j -0.00627746-0.00554913j 0.00402594-0.0110916j 0.00457006+0.000401038j 0.00877501-0.0111991j -0.00299766+0.0167041j -0.00695916+0.0168671j -0.00806311+0.0183124j 0.00967127-0.00417298j -0.0194018+0.00826458j -0.00681994+0.0247783j 0.0087471-0.00490353j -0.0124901+0.00944221j 0.00456618-0.00201961j -0.00339428+0.00195783j -0.00522553-0.00645457j 6.87388e-05+0.004846j -0.0185185+0.000786548j 0.00492182-0.00717912j -0.00775541-0.00196582j -0.000208143-0.0184909j 0.00125378-0.00647167j 0.00324341+0.00861502j -0.0160673+0.0121647j -0.00317693+0.00691346j -0.0209568+0.0110375j 0.00203054+0.00853655j 0.00607249-0.00291821j 0.00449529-0.00341086j 0.00020732+0.00673514j -0.00172012-0.00434602j 0.009064-0.00311954j -0.000701675+0.0160938j 0.00513627-0.00644502j 0.00415508+0.0103033j -0.00364185+0.00342114j -0.00738571-0.000224689j -0.00168633-0.005828j -0.00155503+0.00295975j -0.00526155-0.00247825j -0.0114889+0.0124101j 0.00350446+0.0109589j -0.00752182+0.0286715j 0.00444613-0.003234j -0.00268213+0.00409367j 0.00541222-0.00599323j 0.00380981-0.00283848j 0.00146938-0.00136282j -0.0114366-7.7084e-05j 0.00452889-0.0319075j 0.00795857-0.00812458j -0.00407565-0.000716036j -0.00612722+0.00580348j -0.00667834+0.0297867j -0.0124481+0.0284164j -0.00816036-0.0162544j 0.00386619+0.0125719j 0.00164086-0.0171159j 0.000950438+0.00757877j -0.0177369+0.0344975j 0.00548407+0.0147409j 0.0663959-0.00967928j 0.0556284-0.0914717j 
0.00689691-0.0221654j -0.0158854+0.0529368j 0.0263997+0.304175j 0.00469127-0.415466j -0.0176299-0.149534j -0.00309454+0.0842702j 0.022243+0.0116741j 0.0238678-0.0064976j 0.0137504+0.00915397j 0.0046368-0.0467172j -0.00742306-0.00408628j -0.00875862-0.00382927j -0.00593891+0.0065084j -0.0167839+0.00308112j -0.0049435+0.0196336j -0.00649233-0.0223065j -0.0165872-0.0120902j -0.0267679-0.00878382j 0.00555882-0.00900502j -0.00301172-0.0271963j 0.0190154+0.00352613j 0.0044762+0.0118103j 0.0124391+0.00554069j 0.00141004+0.00434661j -0.00904958-0.00309486j 0.00484831-0.00798743j -0.00109503+0.00313639j -0.00906872-0.0197648j 0.0191553-0.0039899j -0.0171205+0.00377817j 0.0195735-0.0107067j 0.00387839-0.0195016j -0.00432759-0.0030076j 0.00521578-0.000540888j 0.00486209+0.00354241j 0.00543153+0.00356621j 0.00664171-0.0114396j -0.00924904+0.00552451j 0.0144462-0.0224797j 0.00265455+0.00120933j -0.000476856-0.000229136j -0.00133982+0.00175915j -0.00513924+0.00442403j 0.000807961-0.0101909j 0.0144569-0.01671j -0.00706027+0.010836j 0.0146129-0.00967586j -0.0149018+0.0112595j -0.00348097-0.0188394j -0.0137867-0.00547494j -0.0272536+0.0163149j -0.00473605-0.015961j -0.00506401-0.0121754j 0.00296925+0.00344488j -0.000180081-0.00964675j -0.00856282-0.00963597j 0.00130344-0.0146636j 0.00438055-0.0125091j 0.00426063+0.000945089j -0.0048788+0.0170775j -0.00175084-0.00636057j -0.00533862-0.00940411j -0.00233571+0.00259513j 0.00077381-0.00840628j 0.00253547+0.00228082j -4.30661e-05+0.0155748j 0.00705947+0.0176158j -0.00384449+0.0124216j -0.00834206-0.0168886j 0.0066583+0.0101755j 0.00597069+0.00576386j -0.0143677+0.00237915j -0.0053745-0.00194025j -0.0130627+0.0172545j -0.00605852+0.00421426j -0.00121569+0.0108942j 0.00452149-0.00620298j 0.0118409-0.00167787j -0.00042297-0.00285956j -0.004127-0.00138564j -0.0045913+0.0036603j 0.00280078-0.0038144j -0.00282632-0.00287275j -0.0024957-0.0014021j -0.00290798-0.00129079j 0.00211807-0.0120222j -0.00924482+0.00759819j 0.00393757+0.00155503j 0.00840867-0.00571236j -0.0016584+0.00107339j -0.00861418+0.00481668j 0.000500291-0.00606869j -0.00205637-0.0104384j -0.015576+0.00209964j -0.011929+0.00952817j -0.00464544+0.00374559j -0.00802072+0.00277144j -0.00429869-0.00266763j -0.00110893+0.00555247j -0.000693562-0.00544875j -0.0132782+0.0042129j -0.00434767+0.00783906j 0.00787802+0.00257438j -0.00352406-0.0043454j -0.00568576+0.0043403j -0.00833393-0.00233794j 0.00403703+0.00674435j 0.00955465+0.0040215j -0.0132904-0.000359821j -0.00851586-0.000403148j -0.0034887-0.00429862j 0.00133284+0.000356654j -0.000103013-0.00704312j 0.014239+0.00461456j -0.0196128+0.00098439j -0.00471627+0.00305008j 7.78671e-06+0.00224287j 0.00392792+0.000116301j 0.00441905+0.00409237j 0.0069141-0.00821895j 0.0080396-0.00467543j 0.00212091+0.000902527j 0.00180392-0.00668137j -0.0104549+0.00514287j 0.0100642-0.014141j -0.00665901+0.00069134j -0.0230319+0.0264279j -0.00145138+0.0024196j -0.0139012+0.0406376j 0.0374647-0.0173104j 
0.159162-0.0703715j -0.121539+0.00336137j -0.0108027+0.15375j 0.0358466+0.0439585j -0.132652+0.171311j 0.11132-0.0903936j 0.194157+0.279283j -0.0808466+0.223229j 0.0171717-0.0430404j -0.0360553+0.051711j 0.0305458-0.0112051j -0.00956143+0.0142837j 0.0285562+0.0298536j -0.00571678-0.00527331j -0.013537-0.0140817j -0.0245475-0.0141319j 0.019621+0.0218184j -0.0127458+0.00593066j 0.0128075-0.0219154j 0.0336041-0.0365744j 0.0343262+0.0150514j 0.0297601+0.0158296j 0.00388078-0.011714j 0.0156599-0.0115356j -0.00351374+0.00232274j 0.00138978-0.0118767j -0.0223584+0.0145343j 0.0172537+0.0061186j 0.0288185+0.0209507j -0.0239565-0.010598j 0.00871068+0.0361832j 0.0501177-0.0405324j -0.0192928-0.00634893j 0.00713456+0.00368255j 0.0120024+0.0130002j 0.000233665-0.0160751j 0.0176356-0.00375421j -0.00380357+0.00899071j 0.0110741+0.0063403j 0.00782017+0.0161801j -0.0070886-0.00745533j 0.0114219+0.0126072j -0.000377846-0.00818758j -0.000777148+0.00851462j 0.0279743-0.0202449j 0.00372175+0.00917652j 0.0311429+0.022612j -0.0193146-0.0140692j -0.0205036-0.0195583j -0.0253467-0.000925173j -0.0298319-0.018149j 0.0220008-0.018935j 0.000843304-0.000131854j -0.00168246+0.00770468j -0.00349505-0.0142877j -0.00459108-0.00813925j 0.00493957-0.0104049j 0.0125304-0.0204298j 6.24403e-06+0.014788j -0.00491873+0.000504333j 0.00468621-0.0054708j 0.0115144-0.0173463j -0.000741935-0.00628204j -0.00677188+0.00361024j 0.0042532-0.0112615j 0.00326872-0.00455386j 0.00741622-0.000304466j 0.00281575+0.000514001j 0.00222628-0.00158723j -0.0110936-0.00131263j 0.00464406+0.00122586j 0.0125951+0.000897332j -0.00237052+0.00758732j -1.76753e-05-0.0173274j -0.00256829-0.00495354j 0.000326476+0.0148049j 0.00638703+0.000692266j 0.013874-0.0158251j -0.00580764+0.00570028j 0.00902587+0.0133046j -0.00821889+0.0065293j -0.000274661+0.00704592j -0.00466631+0.0186183j 0.00769491-0.00944698j 0.000129681+0.0057114j 0.0151324-0.00103997j -0.00145418-0.00262801j -0.0055257+0.00496265j 0.0107892+0.0093311j -0.00423598-0.000403851j -0.0102296-0.0103491j -0.00193198-0.0102446j 0.00435798-0.0132873j 0.00301607-0.00897076j -0.0017627-0.00185016j -0.0016776-0.000864747j -0.000480681-0.00437579j 0.00457566-0.00128117j 0.00152997+0.00461254j -0.000337021-0.00621352j 0.00217792-0.00248238j 0.000200243-0.00192445j 0.00136842-0.00367838j 0.00332585-0.00714834j 0.00104331-0.00143956j -0.00409968-0.0051802j 0.00638797-0.000444065j -0.00617011-0.00834233j -0.00476541-0.00272584j 0.0057593-0.0124047j -0.0021842-0.00165488j 0.00292328-0.00276102j 0.0138604+0.0125579j -0.00198403-0.00127538j -0.0185357+0.00590339j -0.00326253-0.00715884j -0.00964016+0.00800121j 0.00335485-0.00286161j 8.57179e-05+0.000262555j 0.0152318-0.00337183j 0.00901934-0.00473528j 0.00921764-0.0231704j 0.0053942+0.00399286j -0.000102409+0.000596022j 0.0142504-0.00234301j -0.000176769-0.00600281j -0.0262576+0.00727771j -0.00928031+0.00166324j -0.0346935+0.0344553j 0.0224177+0.0165731j 
-0.118162-0.321061j -0.12774-0.053119j -0.0975073+0.142744j -0.30509-0.0898828j 0.180036+0.0335719j -0.0290144+0.00595664j 0.0165455+0.0180126j 0.125581-0.119097j 0.0135099-0.00346419j 0.00200102+0.0400604j 0.0106812-0.00904668j 0.0288444+0.00147747j 0.00738804+0.00893019j -0.0115416+0.0164809j 0.00062914-0.0192179j -0.00115024-0.00566288j 0.00726543-0.00368339j -0.0132835-0.00205865j -0.00337771-0.000534801j -0.0146226+0.00346315j 0.00579935-0.0151867j 0.00462316-0.0120775j 0.00411096-0.00507321j 0.00645495+0.0120738j 0.00284131+0.0151219j -3.38321e-05-0.0185187j 0.00852231-0.013426j -0.00406167+0.00869421j -0.00103702-0.0274479j -0.00235624+0.0241358j 0.0214261-0.00161709j -0.0194035-0.000790631j -0.00620623+0.00623132j -0.0029641+0.00265054j 0.00229173+0.00148535j 0.000483063-0.00918897j 0.00805371+0.00210606j 0.00104338+0.0153509j -0.0061845-0.00779383j -0.0127781-0.0176169j -0.0132248-0.00231893j 0.0150393+0.0111122j -0.00829201+0.00838182j 0.00166114+0.0222268j -0.00802911-0.007576j -0.0102626-0.00770626j 0.0139694+0.00419385j -0.00953269+0.0335287j 0.0033051+0.0191425j 0.00693406+0.0119117j -0.00477966-0.00627986j 0.00343134+0.00386113j 0.00596158+0.00932644j -0.00223203+0.00576881j -0.00642004+0.00446914j -0.00074545+0.00472841j -0.00926486-0.00688346j -0.00921452-0.00689001j 0.00413208-0.00649084j 0.00405785+7.13245e-05j -0.00214933-0.00643094j -0.013575-0.00805418j -0.00422691-0.00716027j 0.00221964+0.00117333j 0.00365019+0.0115858j -0.000346208+0.00738368j 0.0110404-0.0035633j 0.000290652+0.000875962j -0.0115364+0.000378739j -0.00382813+0.0014754j 0.0186169-0.0123021j -0.00243417+0.0107496j 0.00199004-1.75437e-08j -0.00126245-0.0122222j -0.0136342-0.00479532j 0.0226629+0.00566731j -0.011855-0.00618092j -0.00395195-0.0129359j -0.0043831+0.00996641j -4.72968e-05-0.00110525j 0.0064642+0.00395998j -0.0108625-0.00645178j -0.0113927-0.00504157j 0.00246536+0.00219395j -0.00501807+0.00205919j -0.000723241-0.0101367j -0.00282771-0.00193703j 0.000874312+0.00316308j 0.00293227-0.000628375j 0.00516165-0.00553317j -0.0103783+0.0021009j 0.000555767+0.00192521j -0.00630464-4.13063e-05j -0.00172848-0.00609205j -0.00202729+0.00147755j 0.00530201-0.0014269j -0.00592417-0.00182367j -0.00273749-0.00438406j -0.00230871+0.0041703j 0.00149923-0.00105489j -0.00761117+0.00229782j -0.000477922-0.00225625j 0.0112892+0.00652941j 0.00539579-0.00345556j 0.0103283-0.0215325j 0.0127971-0.00325079j 0.00135875-0.0061622j -0.0100197+0.0026952j 0.00544399-0.00226752j 0.00314415+0.00373117j 0.00617991-0.00625072j -0.00420592-0.00197843j -0.00250404-0.00496372j -0.00539054-0.00798644j 0.00851224+0.0164789j 0.00991041-0.00222795j 0.00443567+0.0084917j 0.00100832-0.00247025j 0.00113196-0.000422901j -0.000565028-0.00537138j -0.00597452-0.00909204j -0.00419075-0.0110268j -0.000199785-0.00840755j 0.00411303-0.00704437j -0.00722207-0.00421121j 0.00155181+0.000311601j 0.00160614-0.00385787j -0.00292541+0.0106718j 0.00886432+0.00118565j -0.00119191-0.00269341j 
0.0985416-0.409581j 0.0227082-0.0555664j 0.192248-0.0620082j -0.0229345+0.11461j -0.060849+0.0698404j 0.0217382-0.0624388j -0.0340091-0.0284787j 0.032696-0.0666386j 0.0120117+0.00438994j 0.0215819-0.0092692j -0.000786504-0.0262822j 0.017826+0.00330798j -0.00153648-0.0146981j -0.000971388-0.0188394j 0.01647+0.00782115j -0.016047-0.00618266j -0.00803944+0.00818609j -0.0189076+0.0200813j -0.020685-0.0238546j -0.0168276-0.0290876j -0.00731247-0.00376776j -0.00407906-0.0060652j 0.0166521-0.000946165j 0.0268517-0.00149262j 0.0269024+0.0280993j -0.0103653+0.00933351j 0.00400143+0.00662252j -0.0119017-0.0445803j 0.0141585-0.00553461j 0.000401622+0.0260346j 0.026341-0.0231316j -0.0115722-0.0179422j -0.00474814-0.00443113j 0.0118556-0.00559959j 0.00360076+0.00672466j -0.0171572-0.0176839j 0.00242167-0.00249007j 0.0125881+0.0126787j 0.0231099-0.0289093j 0.0100515-0.0132434j 0.00702416-0.00277482j 0.0163341-0.00110964j -0.00724957+0.0194013j 0.0127406-0.00190822j 0.00912178-0.0184784j -0.00235338+0.00535958j 0.00164907-0.0120468j -0.0107712+0.0346097j -0.00881695+0.0147349j -0.0129996+0.0218653j -0.0324275+0.0108913j -0.00782151-0.00704631j 0.00102171-0.00734388j 0.000546319-0.000982804j 0.00686884-0.00795104j -0.0115042+0.0129224j -0.00399591-0.00389005j 0.00049909-0.00529627j 0.00597059-0.0117151j 0.0038052+0.00294678j -0.0137342-0.0045594j -0.0135802+0.000696727j -0.00794238-0.00233852j 0.00132194-0.00331245j 0.00109571+0.00209774j 0.0122983+0.00576571j -0.00383501-0.00749488j 0.00306746+0.00504911j -0.0123302+0.00798164j 0.0038512-0.00274757j 0.0051918-0.0198894j -0.000465653+0.0135557j 0.00217837+0.00893734j -0.0112687+0.00235183j -0.0146209+0.00871315j 0.0059536-0.0042114j -0.00509112-0.00776702j -0.000921064-0.0102254j 0.00169203+0.00491449j -0.00556643-0.00433229j 0.00156733+0.00276591j -0.00314541-0.00122718j -0.0010807+0.00162986j -0.000129419+0.000390473j -0.000874508+0.00255055j -0.000111507-0.0129129j 0.00812437+0.00265269j 0.0003066+0.00533627j 0.00494253-0.00686761j 0.0042614+0.00441847j -0.00955838+0.00216458j -0.00177807+0.0029703j -0.00643323-0.000758747j -0.000248065+0.00267092j 0.00355565+0.00341187j 0.0106134+0.00290476j -0.00262496-0.0124523j 0.00405143-0.0023323j -0.00107898-0.00708562j -0.000590014+0.00418492j 0.00685823-0.00357704j -0.00143931+0.00349519j 0.00320866+0.00790573j 0.0132697-0.00321509j -0.00470528+0.00511658j 0.0101689+3.8091e-05j 0.00453883+0.00530511j -0.000848405+0.00232421j -0.00862499-0.000844357j -0.00793031-0.000617084j -0.00793464-0.00739107j -0.00534953+0.0169228j -0.00273767-0.0087638j -0.00168907-0.000281285j -0.00497953-0.00565349j 0.0134702+0.00486049j 0.0127506+0.00501314j 0.00396742+0.00150841j -0.00555974+0.0112293j 0.00646924-0.0122422j -0.0104036-0.00160535j -0.00176858+0.00948245j -0.00407122-0.0121963j -0.00551281+0.0082167j 0.00432386-0.0123019j -0.00820918+0.0060978j -0.0180433+0.0194316j 0.00129751+0.00982946j 0.00385503+0.0258919j 0.0321784-0.0266954j 
0.107945+0.0649338j 0.0755825+0.037018j 0.077028-0.0400398j -0.111403-0.0134111j -0.0164926-0.0111761j 0.0426697+0.0500083j -0.00838977-0.0257958j -0.00721198+0.00831179j 0.000512271+0.0263751j -0.019692-0.0158171j -0.000383173+0.00501467j 0.0141032-0.00388739j -0.0208505+0.000310592j -0.0145277-0.00473527j 0.00598063+0.000465071j -0.01527-0.0120037j 0.0050583+0.0101641j 0.00918377+0.0420688j -0.0375705-0.00497699j -0.0335163-0.0135681j -0.0121009-0.00202288j -0.00663805+0.0240322j 0.00688985-0.0182784j -0.00155645-0.0120786j 0.00766642-0.00405905j -0.0148298+0.0179016j -0.00448482-8.44843e-05j -0.00612083+0.0316145j 0.00157685-0.011335j -0.00890104+0.00710714j 0.00346432-0.00780063j -0.0216747+0.0062224j -0.00553511-0.00483847j -0.000717254-0.0101426j 0.00927159-0.0229897j 0.00629117+0.013076j -0.00556497+0.0114233j -0.00290506-0.0127731j -0.0113854-0.0125704j -0.00420279-0.00948667j 0.000274068-0.00657978j -0.008109+0.0107923j 0.00988512-0.00689107j -0.0129372-0.00636556j -0.027918-0.000782621j 0.0113298-0.00977884j -0.00371838+0.01103j 0.0139398+0.0170684j -0.00981363+0.00697007j -0.00835574+0.00867849j -0.0113891+0.0221417j -0.0169761+0.0205694j -0.00268041-0.000837182j 0.00156266-0.00335646j -0.00846589-0.00686514j -0.00520493+0.00678574j -0.00156592-0.00544882j -0.00564256-0.0115749j -0.011451-0.00214451j -0.00495852+0.0039595j -0.00325114+0.00140374j -0.011601+0.0126323j -0.0119486+0.0149747j 0.00673557-0.0185568j -0.00454486+0.0086858j -0.0110918+0.00767604j -0.00270238+0.000531347j 0.00573092+0.00264371j 0.00193055-0.0100664j 0.00189086+0.00206864j -0.00575001-0.00515712j -4.10397e-05+0.00712984j 0.000456667+0.00927632j 0.000870037-0.0048016j 0.0062701+0.00921717j -0.000323628-0.00710156j -0.00686427+0.00462004j -0.0113152+0.0105363j 0.00853732-0.000126143j -0.0104546+0.00746453j 0.00170936-0.00274845j -0.00206954-0.00623848j 0.00615777-0.0108981j -0.00206829+0.0004601j 0.000363949+0.000151213j -0.00242562-0.0045936j 0.00226177-0.00445499j 0.00363781-0.00840874j -0.00105433+0.00109286j 0.00507678-0.0101369j -0.00923452+0.00837784j -0.000669958-0.0031514j -0.00960619+0.00718224j -0.0017093+0.0010041j -0.0104192-0.000840533j 0.00895204-0.00762179j -0.00603386+0.0151372j 0.00156489-0.000299257j 0.000103259+0.00844866j 0.00968643-0.00478501j -0.0161478+0.00109537j -0.00305262+0.00554918j 0.00915233-0.00596295j 0.0134722-0.000210438j 0.00469465+0.0108854j 0.0176768-0.00172644j -0.000396442-0.00172703j -0.00742765+0.000323682j 0.00295841+0.00831441j -0.00155995+0.00840466j -0.00748557+0.0148062j -0.00229361-0.0095645j 0.000227927-0.00264875j -0.00832464-0.00221711j -0.00427229+2.72515e-05j 0.0133762+0.010233j 0.0101167-0.0163083j 0.00680829-0.00323964j -0.00536216-0.00342008j 0.000976399+0.00471152j -0.00349899+0.0152754j 0.00484205+0.00861263j 0.00302223-0.0016385j -0.00181361-0.00906454j -0.00892838-0.0136665j -0.000237552+0.00152854j 0.00423343+0.00862808j -0.00877528-0.00303482j 0.0389737-0.0245096j 0.0171546-0.0403662j 
-0.0406172+0.327382j 0.0158798+0.0436993j 0.151832+0.0524816j -0.0455911-0.000261409j -0.158495+0.0369395j 0.0399822-0.0317573j -0.0103757+0.0411723j 0.0220544-0.0520973j 0.00180255-0.0037872j 0.0098101+0.0216336j -0.0141332+0.0147464j -0.0011573-0.0118043j -0.011496+0.00470673j -0.0291243-0.0116754j 0.00798411-0.0262312j -0.0170286-0.0126062j 0.0130973-0.0200295j 0.01894-0.00882579j -0.00819738+0.00213937j 0.00629461+0.00169128j 0.0149116+0.00256655j 0.00849825+0.00155441j 0.00636742-0.00158681j 0.00753048-0.00361573j -0.000615564-0.00294989j 0.0032477-0.0190516j 0.00460848-0.00253041j -0.00349571-0.0355793j -0.000315226+0.0180386j -0.000754172-0.00451844j 0.0080271+0.00703204j 0.0123017-0.00382061j 0.00148244-0.000359525j -0.00192448+0.000794453j 0.00204683+0.0102322j -0.00323627+0.00361682j 0.0113966-0.00201925j -0.000419227-0.00703276j 0.00186723+5.08768e-05j -0.00430832-0.00309687j -0.00347972-0.00678059j 0.0050835-0.00736623j -0.00784693+0.00356381j -0.0315532-0.00559058j 0.00688905-0.00418594j -0.00716069-0.00405544j 0.000159518+0.00790957j -0.00841581-0.013134j -0.00660047+0.0071247j -0.00750407-0.000543021j -0.000425104-0.00652341j 0.00733898-0.00836031j 0.00332652-0.00188258j 0.000986511+0.00455435j 0.00139735-0.00260091j -0.000925831-0.00504046j -0.000108166-0.00134456j -0.00044768-0.00108106j 0.00233007+0.00297323j -0.00132082+0.000516637j 0.00253444-0.00651075j 0.00145438-0.00625333j 0.00397977+0.00100649j -0.00227076+0.00282669j -0.000663837+0.00289334j -0.00214891+0.00160195j 0.00454417-0.0110522j -0.00206736-0.000587312j -0.00265218-0.00900873j -0.00416952+0.00485917j 0.000507382-0.00413741j -0.00263896-0.0250292j -0.00377392-0.00835119j 0.000138575-0.00751174j 0.00018028-0.00371506j 0.00146904+0.000386744j 0.00423277+0.000589168j 0.00191459+0.00351567j 0.000231174+0.0111151j 0.00223444+3.53233e-05j -0.000669704-0.00153651j -0.000955715+0.00310468j 0.000566405+0.00518809j 0.00211825-0.000107726j 0.000262329+0.000923488j 0.00362215+0.00151505j -8.13427e-05+0.0033725j -0.00186245+0.00147828j 0.00111517+0.00218665j -0.00307482+0.00384559j -0.00185099-0.00244953j 0.000885707-0.000386531j 0.00450234-0.00226308j -0.00310498+0.00263097j 0.00527582+0.00670158j -0.00149259+0.00281992j 0.000662968-0.00361171j 0.00204297+0.00584833j -0.00272551-0.00149675j 0.0096212+0.00302467j 0.00265632+0.00856026j -0.01157+0.000451652j -0.0126783-0.00552104j 0.00130808+0.00429266j -0.0119508+0.0044256j -0.00337154+0.000184266j -0.00993876-0.00510346j -0.00267915-0.00698358j -0.00795765+0.000899507j 0.00748068-0.00212048j 0.00187971+0.00379174j -0.0104552+0.00430999j -0.000783108+0.00157142j 0.000600917-0.00183445j 0.00478767-0.000173973j -0.00132329-0.00204185j -0.00314197+0.00387705j -0.00129857+0.00286647j -0.00280628-0.00190969j 0.00248353+0.00129226j -0.00167563-0.00378735j -0.00677625-0.0049733j 0.00356199+0.00165048j -0.00305835-0.00165712j 0.00233581+0.00227575j -0.00236021-0.00548427j -0.00288696-0.000184904j -0.00176389-0.000506119j -0.0108743+0.00762907j 0.00218913+0.0113849j 
