-0.0201395-0.0823509j 0.0505001+0.0220336j -0.0135744+0.0422344j 0.032314+0.0220607j -0.0493383-0.0431488j 0.00642757-0.0211073j -0.0488957-0.0194472j 0.0239595-0.0104499j -0.0303421+0.0131202j 0.033088+0.0345958j 0.00411833+0.00903246j -0.0226352-0.00203542j 0.0222797-0.00810042j -0.0270251-0.0258206j -0.0126186+0.0122126j -0.0171768-0.0351052j 0.0177979+0.00407607j 0.0141696-0.00381487j -0.00843747+0.0299539j -0.0326187+0.00958574j -0.0167634+0.0042284j 0.0108378-0.00979373j -0.0245746-0.0344356j 0.0500976+0.0440824j 0.0155291+0.0130925j -0.00748135-0.0124639j -0.00696972-0.00316871j -0.0247488+0.0219164j 0.033212+0.0472959j -0.0366026-0.0209637j -0.00522826-0.0383322j -0.0307332-0.00449746j 0.0280615+0.0214087j -0.0521984+0.0285659j -0.0293119+0.0345573j 0.0226012+0.0151422j 0.0119862+0.00565132j 0.0345865+0.000987994j 0.014553+0.0160795j 0.0133544+0.0367686j -0.00727931+0.0236124j 0.0366944+0.0163798j 0.00198883+0.0265619j -0.032811-0.0283141j 0.0118474+0.044908j -0.00981428+0.0115508j -0.0142393+0.0138673j 0.0190009+0.0218827j 0.0114595+0.0370507j -0.00244577+0.00509923j -0.00617856+0.00451377j -0.0172109-0.000183752j 0.0104023-0.00536624j 0.0260903+0.0197159j -0.0212426-0.00439753j -0.0175157-0.0108195j 0.0121219+0.0097252j 0.0152406+0.0265545j 0.0225966+0.0193071j -0.0202038+0.00352896j 0.012353+0.00454405j -0.0115487-0.00406252j -0.0142267+0.000750689j -0.00097464+0.000611042j -0.00162234+0.000669388j -0.014372-0.00331797j 0.00924687-0.000930463j 0.00530796-0.00104378j 0.00903219+0.00378813j 4.11421e-05+8.43618e-05j -0.000368198+0.0248702j 0.0207987-0.00287184j -0.0171172-0.0383987j -0.0166492-0.0466992j -0.0077786-0.0163524j 0.000684856+0.00526589j 0.000573678+0.00899443j 0.0125999+0.00568199j -0.00257146-0.00822514j 0.00776801+0.00621594j 0.00768697+0.00811884j -0.0071626-0.017973j 0.00335819+0.011739j -0.000137618-0.0156589j -0.0021137-0.00910284j 0.00804421-0.00300057j 0.00390027+0.0174041j 0.0145383+0.0231032j -0.00892567+0.00115585j -0.0251634+0.00747749j 0.00123547+0.00399118j -0.0141186-0.0186269j -0.0100635-0.0184072j 0.00159535+0.00718265j 0.00769945+0.00230049j 0.0140033+0.0106689j -0.00299835-0.0186061j -0.00384338+0.00542436j -0.0018821-0.00453494j -0.00273721-0.0101547j 0.0108784+0.0012298j 0.00892262+0.00619453j 0.00600812-0.0180796j -0.00396295+0.00101923j 0.00797001+0.00247459j 0.00795472-0.0158596j 0.0139875+0.00605834j -0.00162181-0.00610237j -0.00236128+0.00482023j -0.00121326-0.0086458j -0.00809649-0.00985132j -0.000967345-0.00774082j 0.00342791-0.00523079j -0.000922835-0.0166585j -0.000262895-0.000668199j 0.00145855+0.0100204j -0.00033024+0.00336241j 0.00852645-0.0101112j 0.0151869+0.0215308j -0.00260859-0.00728902j -0.00333488-0.00106634j 0.00884015-0.0127277j 0.0076736+0.0168489j -0.014586-0.0211275j 0.00997803+0.00422283j -0.0136704-2.57302e-05j -0.010593-0.0113185j 0.0117501+0.0378879j 0.0252352+0.0115767j 0.00511396+0.00388279j 0.0321711-0.00460404j 0.0102707+0.0103851j 0.00155022-0.033368j -0.0146332-0.0180162j -0.0558695+0.00558583j -0.0227912-0.0781946j 
0.0675916-0.00843647j -0.0123259+0.0559354j -0.0425299-0.0209245j -0.0306994+0.0362041j 0.0332176-0.038327j 0.0148166+0.0148544j 0.0221005-0.0590819j 0.016745+0.0309128j -0.0262173-0.0256112j -0.0353452+0.0302272j -0.00399528+0.000795813j -0.00259636-0.0197199j 0.0133927+0.0192486j 0.0343616-0.0182835j -0.0127682-0.0152818j 0.0317381-0.00811434j -0.00396096+0.0150119j 0.00607972+0.0217542j -0.032134-0.0160893j -0.0149629-0.0328441j -0.00813483-0.012787j 0.0117482-0.00164719j 0.0277522-0.0163441j -0.0449207+0.0439353j -0.0122587+0.0201739j 0.00831886+0.00435502j -0.0042349-0.00862166j -0.0274968-0.0256602j -0.0367348+0.0373218j 0.0142355-0.0270481j 0.0427466-0.000640526j 0.00410855-0.020467j -0.0130107+0.0328377j -0.039155-0.0620714j -0.0370649-0.0308124j -0.00264895+0.0178637j 0.00044718+0.00485271j 0.00687361+0.0220314j -0.0147301+0.0114006j -0.0366579+0.00994148j -0.0246615-0.0206274j -0.00750347+0.039536j -0.0271845-0.000877526j 0.0154089-0.0234662j -0.0418117-0.00203309j -0.00620238-0.0149898j -0.0194982-0.0187706j -0.0131414+0.0156385j -0.0339145+0.00794794j -0.00525264-0.0104823j -0.0126637-0.0121995j -0.00370017-0.0211459j 0.00594698+0.0147459j -0.0116098+0.0221177j 0.000672307-0.0192681j 0.0102981-0.0121774j -0.0066982+0.0110384j -0.025317+0.00829878j -0.0173352+0.0256338j -0.0115932-0.0208673j 0.000448452+0.0128491j -0.000798897-0.0125148j -0.00407006-0.0103444j 0.00345695-0.00225062j -0.00630741-0.00164243j -0.000784169-0.0146443j 0.00867556+0.0109954j 0.0036348+0.00469199j -0.00495732+0.0167185j 0.00104947+0.00312521j -0.0231477-0.0080404j 0.00420459+0.0204042j 0.0358214-0.0071975j 0.0415209-0.00371564j 0.0142416-0.00605975j -0.00774689+0.00366655j -0.00934541-0.00589968j -0.00300437+0.0063187j 0.00452153+0.00846403j -0.00616594+0.0125841j -0.010632+0.0138963j 0.0177369-0.00106959j -0.00614495-0.00155967j 0.0157393-0.00100572j 0.00875872+0.00445518j 0.003302+0.0100144j -0.0197625-0.00117809j -0.0195877+0.00714405j -0.00260241-0.0112612j -0.00548816-0.0295764j -0.00275589+0.00424982j 0.0153461-0.00978328j 0.0136472-0.011561j -0.00595436-0.00766935j -0.00297228+0.0073001j -0.0078755+0.0190367j 0.0116581-0.00706518j -0.00606416-0.0059527j 0.00559021-0.00363585j 0.00830856+0.00019093j -0.000930726+0.00589143j -0.00597884+0.00660975j 0.0157143+0.0146463j 0.00149523-0.00262568j -7.37867e-05+0.0100746j 0.00960849-0.00084191j -5.37606e-05+0.0112531j 0.00279515+0.000987735j -0.010568-0.00157356j 0.0101637+0.00795247j 5.24288e-05-0.0031475j 0.0129927-0.0018988j -0.00175328-0.00119147j 0.0152902-0.0101772j 0.00434719+0.00864832j -0.00393993+9.92691e-05j -0.00218999+0.00524358j 0.0159666+0.00699557j -0.0206107+0.00769799j -0.00709175+0.00464943j -0.0026822-0.00516336j -0.000637402-0.00680285j -0.0174227+0.0176833j 0.00711311-0.0129236j -0.0109638-0.00796284j 0.0105862-0.00761074j 0.0054628-0.0144923j -0.0113383+0.00294033j -0.00101744+0.00460959j -0.000218681+0.00066094j 0.00437524+0.0275152j -0.0321343+0.00764053j 0.0237515+0.01408j 0.0102066-0.041262j -0.0060006-0.0384614j 0.0782281-0.0194241j 
-0.00193697-0.0387167j 0.020527+0.0569247j 0.0181003-0.0132052j -0.0481528-0.0236078j -0.0554989-0.0760789j -0.0516876-0.0193931j 0.0925438+0.00435406j -0.0184534+0.0240569j -0.0102245-0.0506596j 0.00252653+0.00217567j 0.0241013+0.00376926j -0.0113515-0.00292655j 0.030902-0.00482695j -0.00849529-0.00101805j 0.0185733-0.00970907j -0.00830365-0.01183j 0.00649941-0.0124524j -0.00952744-0.00544616j 0.0491736+0.00706006j -0.013174-0.0168838j -0.0141936-0.0178541j -0.00148084+0.0379924j -0.0367316+0.00683516j 0.0112297+0.0363138j -0.0349233-0.00849184j -0.0578756+0.00108799j -0.00945988+0.00673806j 0.00668571-0.0289437j -0.0653429-0.0123918j -0.0236613-0.0121607j -0.0211421+0.0324172j -0.0231644-0.0316816j 0.000323569+0.0289645j -0.0384485-0.0488736j -0.0394138-0.0132296j -0.00320253+0.0115616j 0.00144007+0.042421j 0.0558459+0.0347903j -0.000852204+0.042786j -0.00558375+0.0223125j 0.0427332+0.0221896j -0.025649+0.0128849j -0.00341685+0.00551025j -0.0217229-0.0314637j 0.0796592+0.0270036j 0.0386231+0.0256502j -0.0201371+0.00286844j -0.0065982+0.0143324j -0.0536197+0.0255867j 0.0388576+0.0248193j 0.0242235-0.00660876j 0.0167118-0.016902j -0.0018438-0.00826994j 0.0186615+0.000489297j -0.0123209-0.000632356j -0.0223999+0.00359031j 0.00630381+0.0103996j 0.00442209+0.00711952j -0.0288378-0.0104615j -0.0148021-0.0271739j 0.00313265+0.0179491j 0.0140816+0.00633248j -0.0246004-0.0164601j 0.00683807+0.00380996j 0.0107297-0.00439752j 0.0173267-0.00932495j -0.00246336+0.0189983j 0.000248665+0.0135873j -0.0056788-0.000198982j 0.0125891-0.000325216j 0.0184049+0.0188382j -0.00135596+0.0227625j -0.020862-0.0317843j -0.0235459-0.0423955j 0.00366979+0.00477223j 0.0252879-0.00301359j 0.0139781+0.0041461j 0.0241825+0.0230754j -0.0296592-0.0178977j -0.00542548+0.00577463j -0.0129019+0.00296932j -0.0077741-0.0174383j 0.0134464+0.00792566j 0.00768066-0.00495266j -0.0113636+0.0052005j -0.00597031-0.00246678j -0.00628162-0.00826622j 0.017565+0.0106688j -0.00235273-0.0100877j 0.0241573+0.000778923j -0.00215207+0.00752873j -0.0169555-0.0130727j -0.00109149-0.0155704j 0.0346622+0.0131114j -0.00377792+0.00543309j -0.00886272+0.0102568j 0.0115405-0.0220611j 0.00482302-0.00935378j -0.0100328-0.0053659j -0.0195584+0.00346922j -0.0048362-0.0127789j -0.00316574-0.00369713j 0.00231202-0.0118633j -0.0215679+0.00231307j -0.0213937-0.00171839j -0.00590773-0.00520409j 0.0172008+0.0124522j -0.0070593-0.00684126j -0.0225148-0.0135989j -0.00404169-0.0223643j -0.00481552-0.0204075j -0.0244295-0.0236254j -0.00331167-0.00281339j 0.00111715-0.0161091j -0.0129138-0.00202533j 0.0106764+0.0185692j 0.0108717+0.0119059j 0.0112436-0.000740357j 0.0242988+0.0326624j -1.20155e-06-0.00284304j -0.00732611-0.00108451j 0.0112727-0.00118236j 0.000637779+0.0249298j 0.0111806-0.0108345j 0.0413812+0.00823579j 0.0298764+0.0364672j 0.00232355-0.0114314j 0.0367544+0.0136034j -0.0207321+0.00348198j 0.0379756-0.00210544j 0.019043+0.029475j 0.0162178-0.0416894j 0.00455724+0.0038682j 0.0603071+0.00953719j -0.0278813-0.0576251j -0.0599726-0.0834411j 
0.0164913-0.0189444j -0.0315663+0.00871181j -0.0100283-0.00700348j 0.00258324-0.0619015j 0.0670557-0.0555369j -0.0220946-0.0561317j -0.00939403+0.0709231j 0.0303908+0.0241932j 0.0726032-0.0196107j -0.00721223+0.021j 0.0196162+0.00589211j 0.0394596+0.00962647j 0.0166979+0.0380006j 0.0381494+0.0175632j 0.0356718+0.0172788j 0.020897+0.00749492j -0.0084021+0.0255825j -0.0133651+0.00123815j -0.0102226+0.0580041j 0.0021514-0.0181003j 0.0143856-0.0311692j -0.0275141+0.0252151j -0.0198477-0.0270053j -0.0375965+0.00334517j 0.0113231-0.0149995j 0.00985515-0.0321166j -0.0273367+0.0255249j 0.00882864-0.00649083j 0.022288-0.0548882j 0.0237842-0.0261598j -0.0334506+0.0011016j 0.0801576-0.00131075j -0.0448193-0.00751678j 0.0419223-0.0137669j 0.0102682-0.019505j 0.0158132+0.0167224j -0.0128287+0.0198047j -0.016845+0.056443j -0.0227046-0.0100652j -0.0184898+0.0142048j -0.0330554+0.0313095j 0.00105148-0.0262894j -0.00658426+0.00706577j -0.00643917-0.0440275j -0.0548562+0.0329138j -0.0157615+0.011777j -0.00382863-0.0136443j 0.0193243+0.00190045j 0.000859009-0.0207552j -0.00367974+0.0416387j -0.00500786+0.0256343j -0.0109612-0.00160782j -0.0127429-0.00629456j -0.00115493+0.00688315j 0.00768613-0.00759964j 0.000741607-0.016232j -0.00846283-0.00113329j 0.000291737+0.0131161j 0.00329748-0.0323679j 0.0150757-0.0197012j -0.00943967+0.00251684j -0.0067193+0.03283j 0.0171995-0.0289943j 0.00569389+0.0114321j 0.00697742-0.00417729j 0.00899044+0.013085j -0.0178158+0.0033091j -0.00922611+0.00556584j 0.000994174-0.0173127j -0.0264225-0.00085311j -0.00326111+0.0144298j -0.0121485+0.00813219j 0.0162296-0.0290456j 0.0232349-0.0323855j 0.00155506+0.0167118j 0.00179826+0.0120766j -0.000526566+0.00222481j -0.028968+0.0138974j 0.0125951-0.0285705j -0.00266222-0.000412713j 0.00993692+0.00414229j 0.0158845-0.008518j -0.0148735-0.000650364j -0.0080093+0.00384062j -0.00737703-0.00476582j 0.00450541-0.00581487j 0.00181188-0.00997829j -0.0029081+0.0231323j 0.00141752-0.00547906j -0.0187848+0.00177166j 0.00613559-0.00116697j 0.0103712-0.0113847j -0.00211371-0.0132575j -0.0170119+0.0134841j -0.00228372-0.000944414j 0.00501101+0.0108738j 0.000527508+0.00676937j -0.00308336-0.00544099j 0.00877465-0.00896094j 0.00446699-0.0106154j 0.0141968+0.0032674j -0.00908548-0.00782866j 0.00135815-0.00145414j 0.0176625-0.0112931j 0.0148291-0.00949687j -0.00858125-0.00160779j -0.00411707+0.023425j 0.00471592-0.00552634j 0.0130409-0.00328943j 0.00873249-0.00730616j 0.00803538-0.00650156j 0.03015-0.0157501j -0.0125027-0.00301852j 0.00110154-0.000403795j -0.00543308-0.0114505j -0.00810364+0.0116759j -0.0129814+0.00101519j -0.00293533+0.008986j -0.0218704+0.0221614j 0.00761431-0.00114566j -0.0152985-0.00217657j -0.0182316+0.0123861j -0.0130277+0.0201592j -0.0108864-0.000830267j -0.00161457+0.0155932j -0.0199849+0.0126783j -0.00964393-0.00492159j -0.0263371+0.00850494j 0.00871467-0.0337948j -0.020236+0.0325551j -0.0298883-0.00206946j -0.0212109-0.0385491j -0.011163-0.00280575j -0.0190332+0.00669796j 0.00891099-0.0169108j 0.0451031-0.0254002j 
-0.0303638+0.0422692j -0.00764816-0.0168362j -0.0153324+0.0249343j -0.0453246+0.0162209j -0.0145522-0.0225233j -0.0145791+0.0411714j 0.0081296+0.0098134j 0.0379928-0.084802j -0.021004-0.0535511j 0.00910444-0.00721363j -0.0183811-0.0384098j 0.0310919-0.0546472j 0.00986612-0.014421j 0.0360319-0.0668915j 0.00415622-0.0258341j 0.0236818-0.0234596j 0.00706449+0.028608j 0.00711404+0.0203729j 0.0207356-0.00759236j -0.00497411+0.0147458j -0.0152161+0.0053677j 0.0250886-0.0226031j 0.0314066+0.0128272j -0.0157744-0.0135257j -0.0141116-0.0282309j 0.0252527-0.0133993j 0.0424525+0.047821j -0.0244453+0.000161604j -0.0153749-0.0370819j -0.0259815-0.00903446j 0.0424545+0.0145681j 0.0159558-0.0752066j -0.0186871+0.0174307j 0.0153309-0.00954689j 0.0215234-0.00923492j 0.0267185-0.0375381j 0.0376434-0.0256661j 0.0210977-0.0105265j -0.014064-0.0206285j 0.0175898-0.0085356j 0.00153912+0.0201172j 0.00534476-0.0181612j 0.0260561-0.00300228j -0.0467138+0.0361034j -0.0259958+0.0308779j -0.0203681-0.0356737j -0.00877419-0.0131749j 0.0127344-0.0359416j 0.0303474-0.0288931j 0.015662-0.0209174j 0.0165625+0.0334072j -0.0257291+0.0237276j -0.00332265+0.018148j -0.00565013-0.0117412j 0.0030418-0.00617815j 0.00414049-0.0134946j -0.00220034+0.00113908j 0.0149572-0.0124801j -0.0103144-0.000672458j -0.00595134+0.00486754j 0.000842244-0.000368641j 0.0233469+0.00514864j -0.00928557-0.0124245j 0.0136381-0.0120553j -0.0141721+0.00257798j 0.00309078-0.00415004j 0.0119038-0.00623828j 0.00367612+0.00151821j -0.00574561+0.00380324j -0.0046779+0.0431527j -0.00035975-0.0104117j 0.0105841-0.00665357j -0.0155427+0.0151463j -0.015138+0.0143317j 0.0122787-0.0032754j -0.010312+0.00702214j -0.004251-0.00398042j -0.00394946+0.0160077j -0.0102135-0.00130197j 0.00811356-0.00213565j 0.0145898-0.0105655j 0.0011594-0.00238996j 0.00133603+0.0141149j -0.00548069+0.0137315j -0.00228302-0.000405754j 0.00594722+0.00640567j -0.00814248+0.00371907j 0.00566732-0.0109124j 0.00494138+0.00727801j -0.00836363+0.0128739j -0.00414657-0.00381068j -0.00501045-0.00239631j -0.0150913+0.0124646j -0.0141054+0.00709982j -0.00839234-0.00154059j 0.0134324-0.00851169j -0.0109468+0.0168434j -0.0150807+0.00430384j -0.00157607-0.0109997j 0.010231-0.0117324j 0.00333176-0.00426652j -0.00227549+0.00655123j -0.00624783+0.0141376j -0.000737548-0.0321568j 0.00653241-0.0180262j 0.0112205+0.00414336j 0.00209179-0.00626734j -0.012462-0.000291366j 0.00371986-0.0158089j -0.00975307+0.0100349j -0.0122023+0.0158269j 0.0193114-0.0148483j -0.00473119+0.00316555j -0.0102706+0.0109294j 0.00700875+0.00261973j 0.00779996-0.00528881j -0.0017871+0.00642098j 0.0036625-0.000694777j -0.00444079-0.00851235j -0.00323629+0.0120761j 0.0113709+0.0185472j 0.00276956-0.000982232j 0.025563-0.000182201j -0.0112394+0.0233256j 0.00818652-0.0152313j 0.0152988-0.00398009j -0.0250452+0.02527j -0.0120445+0.00613379j -0.0109281+0.0182064j -0.0196742+0.0333524j -0.00164601+0.00272949j -0.0502132+0.0316823j -0.0179269+0.019002j -0.0150579+0.0343491j 0.0121149+0.00504381j -0.00808444+0.0181507j 
0.0805624+0.052701j -0.0318131+0.0283153j 0.00630378-0.00211371j 0.022771+0.0106901j 0.0165011-0.0184343j 0.0266662-0.0134741j -0.00534498+0.0547754j -0.0678501-0.014687j -0.0153076+0.0106352j -0.0165499+0.00188727j -0.035826+0.031753j -0.0560576-0.0378808j 0.0192113+0.0290891j -0.0578202-0.0136985j -0.00892778+0.00229698j 0.00321021-0.000913702j 0.0456059+0.0150092j 0.0348369-0.00153181j -0.00974363+0.0209794j 0.0143816-0.011797j 0.0153652-0.0102657j -0.0568105-0.0107229j -0.0155128-0.0536019j -0.0522131+0.0272566j -0.0298446+0.0057125j -0.0130802-0.0521875j 0.0296239-0.0378683j 0.0133055+0.027231j -0.0209559-0.0225608j -0.0104123-0.00539018j -0.0192515-0.0422756j -0.0245222-0.0332038j -0.0123288+0.040577j -0.00353636-0.0476406j -0.0197744-0.0533764j -0.0288881-0.0282848j -0.0552005-0.0288154j -0.0179783+0.0208967j -0.0509901+0.00853905j -0.0318551-0.016953j -0.0194693+0.00985161j -0.0154939-0.0294928j -0.0251666-0.0316184j 0.0435265+0.033242j -0.0296273+0.0679128j -0.0598469+0.0386048j -0.031975-0.0107086j -0.0371163-0.0319677j -0.0385375-0.0712729j -0.0363424+0.0165956j 0.0242568-0.00672341j 0.0123572+0.0426854j 0.0190427+0.00450029j -0.00908786+0.0201237j -0.0127601-0.00504623j -0.0188774-0.0131988j -0.00242776-0.00556385j -0.0207828-0.0151341j 0.0198631-0.00157621j 0.019965-0.017941j -0.0140329+0.0129053j -0.00470252-0.0125786j -0.00368411-0.0113483j -0.0109017-0.00741417j 0.0175844+0.0205032j 0.00749637+0.00707976j -0.0141897-0.008507j -0.00154043+0.0172705j 0.0050265-0.00615652j 0.0384016+0.0104106j -0.0214533+0.00349351j -0.0194655-0.00475134j 0.0411446+0.00615012j 0.0419837-0.000400562j -0.0142864-0.015755j 0.0185161+0.00774637j -0.0181483+0.00585402j -0.00591621+0.0135415j 0.0254488+0.00181217j 0.000196065-0.0116925j 0.00247711-0.0231483j 0.0188251-0.0087099j -0.00456064+0.00549207j 0.0128278+0.00860237j 0.00145415+0.00546144j 0.00910684-0.00356402j 0.00805678-0.00666897j -0.00860317+0.0101418j 0.00885734+0.00216923j -0.0105469+0.0061165j 0.0057443+0.00939341j 0.00772847-0.00957788j 1.97273e-05+0.0163225j -0.0230724+0.032692j -0.00645964+0.00931095j 0.0111622-0.00690848j 0.0167132+0.0200546j -0.00777776+0.00961293j -0.000850894+0.000169804j -0.00545666-0.0214376j 0.012404+0.00372271j -0.00259921+0.0079808j 0.0128683+0.0259771j -0.0234837-0.0172171j -0.00186509-0.00518209j 0.0152478+0.00319522j 0.00109836+0.0219936j 0.0030734+0.00432299j 0.00323055-0.0146332j 0.0160377+0.0113985j 0.0285794+0.00457287j 0.00570048-0.0122867j 0.00804488+0.00839102j 0.00581937-0.00519412j -0.000814394-0.0141824j -0.0129497+0.00317393j 0.00754031+0.010079j 0.00207312+0.0194239j -0.0261251+0.0221697j 0.00364181+0.0127529j -0.0052089-0.0164182j -0.0134234-0.0115204j -0.0176789-0.0113276j 0.0229137+0.0156868j -0.0154771+0.00450526j -0.0114327+0.0108264j 0.00658654+0.00482091j 0.00895023+0.022343j 0.010088-0.0206277j 0.044343+0.0141569j 0.019342-0.0174024j -0.00560053+0.022131j -0.00875781+0.0135153j 0.0232162+0.0215957j -0.03026-0.0405451j 0.0720971+0.0210367j 
-0.06648+0.0331026j 0.0124821+0.0310853j 0.0268096-0.0311812j 0.0305094-0.016517j -0.0389129-0.0528856j -0.00395947-0.0491345j -0.0585287+0.0293j -0.0351272+0.00357897j -0.0105356-0.00924118j -0.0395132-0.0581661j 0.00871043+0.00904577j -0.0178095-0.0564596j -0.0509884+0.0743387j -0.0102253-0.00227272j 0.000509375+0.00992154j -0.0664678+0.0154093j -0.0141341+0.0246619j -0.027133+0.0268898j -0.00127326+0.00592122j 0.017134-0.0250807j 0.00232837-0.0157334j 0.0138644-0.00326588j 0.0149204-0.0340547j 0.0570325-0.0597327j -0.0445429-0.0500593j -0.0270498-0.0614465j -0.000900261+0.00773675j 0.0176098-0.00254614j 0.0527225+0.0134329j -0.0149306-0.064964j -0.0275125-0.0195409j -0.0671516-0.00722156j -0.0104612-0.0490142j 0.0325093-0.0503889j 0.0121795-0.0769131j 0.0106037+0.0534484j 0.0410224+0.00331492j 0.0382275+0.0781608j 0.0135944-0.0147991j 0.0101334-0.0382816j 0.0555529-0.00891233j 0.0227054+0.0072077j 0.00849756-0.0251366j -0.0137997-0.0632375j 0.04976-0.0381621j 7.53432e-05-0.043722j -0.0115348-0.076408j 0.00246603+0.0254337j 0.0023894-0.0126005j 0.0230625+0.00493561j 0.0390223+0.0193637j -0.0241289-0.0350513j 0.00596989+0.00682991j 0.0237751+0.0365969j -0.0197179-0.0318252j -0.0246395-0.0359576j 0.0219318+0.0207659j 0.0348898+0.00178138j 0.00908695+0.0117657j 0.00550978-0.010204j -0.00193065-0.00562115j -0.0125719-0.0119957j -0.0117361-0.0376551j -0.0047785+0.0214533j -0.00599372+0.00687318j 0.00483565-0.00976525j 0.00598217+0.00566678j -0.0171489-0.000959438j 0.0146066+0.0047358j 0.00713648-0.00240168j 0.0348929-0.0125568j 0.0129435+0.0134158j -0.0487004+0.00733188j -0.0425449-0.00291957j -0.00708728-0.0204157j -0.0113667+0.0128525j 0.0102175-0.017905j 0.0217012+0.00886262j -0.0131881-0.0181635j 0.000737195+0.00990063j -0.00506826+0.0188817j -0.0134754-0.00842845j 0.0195198-0.00479155j -0.00933581+0.0120213j -0.0163561-0.0115939j -0.00591685+0.00981j 0.0158094-0.00372361j 0.0119253+0.00668106j 0.00474915-0.0174767j 0.00807041-0.0293002j -0.0191911+0.0115079j -0.0155922-0.00509488j 0.00146761-0.012754j 0.0308338-0.00832928j -0.00153746-0.0139043j -0.00962211+0.0275789j 0.0140089+0.00151862j 0.0117046-0.037547j -0.00398099-0.012349j -0.013089-0.00693763j -0.00140564+0.0243778j -0.00144927-0.023851j -0.0186613+0.00439734j -0.0062046-0.0358334j -0.021892-0.00646688j -0.00352903+0.00678412j -0.00961715+0.033815j -0.00292186-0.0222524j -0.0158576-0.0259726j -0.00659951-0.0118035j 0.00348481-0.00233009j -0.0312549-0.00054075j 0.00154733-0.00731638j -0.0133762-0.00476983j -0.00137359-0.00380334j -0.000785121+0.0171901j 0.0155301+0.0131419j -0.0142902+0.0123728j 0.0297518+0.0260919j 0.0104723+0.00988026j 0.0167375-0.0302932j 0.00176336+0.00218018j 0.013076+0.0247755j -0.00690923+0.0221564j 0.0144111+0.033092j 0.00297625-0.0271428j -0.0429864-0.03155j 0.0364289-0.0102707j -0.0143274+0.0152472j 0.00333749+0.0150003j 0.0275416+0.0276316j 0.0399256-0.0385435j -0.0247022-0.00994443j 0.0320535+0.0414404j 0.00543842-0.0862336j -0.0818287-0.017386j 
