0.00690228-0.00861904j -0.00503268-0.00652759j -0.0128091-0.00339842j -0.00820861+0.0200285j -0.0033922+0.00153693j 0.00867836-0.0056864j 0.00675766+0.014604j 0.00796988+0.00158583j 0.0132674-0.0239855j -0.00269711+0.000356033j -0.0157091+0.00814482j -0.00586365+0.00028785j 0.00714344-0.00540949j -0.00670834-0.00605737j 0.00137229-0.00970893j -0.00603567-0.0208232j -0.000854936+0.0119875j 0.00093367+0.0057733j -0.00575251+0.0108381j -0.00260376+0.00654814j -0.00208783+0.00704314j 0.00268371+0.0112794j 0.000930093-0.00788496j -0.0104799-0.00627654j -0.000238853-0.0128504j 0.00263949+0.0182796j -0.00818003-0.000510101j 0.0132924+0.0025642j 0.0152256+0.0150384j -0.0266339-0.000274969j -0.0273295-0.000987129j 0.00693498+0.0170684j -0.024249+0.0193868j -0.013312-0.00724781j 0.00730776+0.017365j -0.00472476-0.016914j 0.0200861-0.0225796j 0.0121254+0.00718355j 0.000996743-0.0208455j 0.00587793-0.00234032j 0.00493735+0.0137692j 0.0190414+0.00544809j 0.00348249-0.00057186j -2.5735e-05+0.020039j 0.00182462+0.00505931j -0.00689836+0.00710125j 0.00860307-0.004531j -0.00147375+0.00641021j -0.00878163-0.00360184j -0.00126591-0.00356742j -0.00173517-0.00194016j 0.000899306-0.00204878j -0.00322077+0.00943223j -0.00214027-0.000186106j -0.00286802-0.00262636j 0.00313666-0.00101999j -0.00552974+0.00225281j -0.00348897+0.0112886j 0.00674799+0.0012334j -7.02253e-05+0.001314j -0.00156972+0.00363358j -0.00174298-0.0103567j 0.00355296-0.00586386j 0.00794389+0.000125935j 0.00860816+0.0127442j 0.00289118+0.00583725j 0.00222956+0.00892687j 0.0048361+0.00577345j 0.0171508-0.00508291j -0.00570609+0.00433315j -0.00137826+0.00401718j -0.0031826+0.00089403j -0.00971773+0.00141107j 0.000953016-0.00313512j 0.00228165-0.00698502j -0.000869543+0.00561442j 0.00331215-0.0033941j 0.00142048-0.00315764j -0.00758268+0.00706885j -0.00473049+0.000171247j 0.00820639-0.000530976j -0.00558929+0.00702547j 0.00499416-0.00524656j -0.00426638+0.00454367j -0.00150478-0.00607868j 0.00374869-0.000297214j 0.0117876+0.00980867j 0.000935591+0.00317822j -0.0035559-0.00827815j 0.00353957-0.0115006j -0.021651-0.0150048j 0.0100187+0.00700812j -0.0107343+0.00904803j -0.00223674-0.00993032j 0.00754758+0.00108824j -0.000684798+0.00795215j 0.00674694-0.00411123j -0.00826214-0.002677j 0.00550847-0.0181921j -0.00208132-0.000222423j 0.00659874-0.00552812j -0.0070905-0.0115524j 0.00772831+0.0113702j -0.00793295-0.0113517j 0.000319062-0.00778921j 0.00582587-0.0122424j -0.00074751-0.00186781j 0.00279573-0.0131142j 0.00505751-0.00535577j -0.000448316+0.00819691j 0.00690567+0.000452179j -0.00512838-0.000496997j -4.24245e-05-0.000562294j -0.000794753+0.000946342j -0.00136466-0.00409067j 0.0195737+0.00580583j -0.00553918-0.0108136j 0.0158259+8.81587e-05j 0.00706415+0.0110529j -0.000508602-0.00289995j 0.00551186+0.00582342j 0.00240848-0.0070102j 0.00384051+0.00876623j -0.0176037-0.00150768j 0.0165931-0.0198915j -0.00940544+0.0191276j 0.0128527+0.00386253j -0.00422012-0.00890436j -0.00267637-0.0103662j -0.0252806-0.0270965j 0.0337426-0.0189118j 
-0.00430336-0.0104258j -0.00777939+0.00820935j -0.00812247+0.0114708j 0.0109649+0.00560359j -0.00681667+0.00275536j -0.00263836-0.009293j 0.00919558-0.0107036j 0.00811358-0.0067502j -0.0199993-0.00960957j 0.0086307+0.00488513j 0.00172862+0.0143891j -0.000304153+0.00901539j -0.0182543-0.00747885j -0.0189212+0.00470671j -0.00654106-0.00440442j -0.0103563+0.00824059j 0.00762975+0.00427295j 0.00425278+0.000715069j -0.00152094+0.0106413j 0.00353013-0.00266634j 0.00891227+0.00304659j 0.0105763-0.00148675j -0.00366428-0.00569756j -0.0112677+0.00977905j -0.00317841-0.00415652j 0.0129414-0.00476971j -0.0075187+0.00887195j 3.39001e-05-0.0128603j 0.0245783-0.0169461j -0.0100411+0.0274723j -0.00236163+0.0278423j 0.006368-0.00436181j 0.014457+0.0246506j -0.0103023+0.0148287j 0.0244418-0.00242654j -0.0131527+0.00279538j -0.0209732-0.0171204j 0.0101982-0.0107395j -0.0201929+0.00244389j -0.00752272-0.00108898j 0.00886114-0.00907461j 0.0042464-0.019174j -0.00135847+0.00460541j 0.00868623+0.00406804j 0.000477723-0.00157783j 0.00156333+0.00645259j -0.00190508-0.00863784j -0.0085782-0.00383368j 0.0019711+0.00666943j -0.00456365+0.00367409j -0.00160233+0.00385638j 0.00639064-0.00206326j 0.00668843+0.00457691j -0.00167485+0.00875168j -0.00568477+0.00900738j -0.00708548-0.00666042j -0.000363995+0.00633166j 0.0110874+0.0107975j 0.00473453+0.000110704j -0.00242821+0.00232735j -0.00290145-0.00914489j -0.00184461+0.00320404j -0.011267-6.30166e-05j -0.00277089-0.0159209j 0.00489-0.00843827j 0.00253973-0.000505387j 0.00559626+0.000829136j 0.000321434-0.00593656j -0.00229035-0.00938359j 0.00733489-0.000265626j -0.00184845-0.00172027j -0.000400122-0.00189527j -0.00458517+0.00685216j -0.00238327+0.00121934j -0.00522958-0.00568003j 0.0129661+0.00631999j 0.00242139-0.00540914j -0.00482671-0.00241421j 0.000726712+0.00562596j 0.0040837+0.00272821j -0.0017475-0.00635252j 0.00827093+0.0097229j -0.00462418-0.00243673j 0.00596994+0.00379752j -0.00507736+0.00597507j -0.00150213-0.0055104j 0.00720127-0.0141858j 0.00400813-0.00516164j -0.00331886+0.00876881j -0.0127497-0.00457241j -0.0132026+0.0153655j 0.00428577-0.0134195j 0.00320829+0.00902732j -0.00286764+0.00613548j -0.00469779-0.00781837j 0.0074188+0.00839765j -0.00411366-0.00167321j 0.00325914+0.00698201j -0.0167778-0.0111593j 0.00802468-0.00587475j -0.00615617-0.00368221j -0.00513699+0.0131553j 0.010962-0.0110599j -0.00586597-0.00571177j -0.00416835+0.00153776j -0.0085612-0.0134223j -0.00287729-0.00230484j -0.00040646+0.0048338j -0.0033287+0.00074883j -0.000625218+0.00280432j 0.0025118-0.00488018j -0.00460325-0.00520091j 0.00528062-0.00452191j 0.00797761+0.000128063j -0.00344913-0.00366604j 0.00193613+0.00630857j 0.0115204+0.00363882j 0.0146793+0.0195862j -0.0101052+0.00294152j 0.00214493+0.00856508j 7.38993e-06+0.00184171j 0.0111894-0.000559134j -0.0178231+0.00395567j 0.00730112-0.0181647j 0.0182836+0.01488j 0.010389+0.00438025j 0.0063957-0.0159321j -0.0176781+0.00282664j 0.0118995+0.0170911j -0.0313779+0.0168377j -0.0254545-0.0236501j 
0.000271789-0.00260975j -0.000109379+0.00738282j -0.00553152-0.00356905j 0.0023151-0.00145077j -0.0087743+0.0103294j -0.00656395-0.00723977j 0.00343888+0.00413958j 0.00213567-0.0140488j 0.00116646-0.0177289j 0.014203-0.0198507j 0.0112856+0.00933088j -0.00810654+0.0045273j -0.0160846+0.0116959j -0.0013123-0.00415349j -0.00058311-0.016737j 0.00164393-0.0160173j 0.00185249+0.00939969j -0.00885804+0.0147074j 0.00132464+0.0136947j 0.00203282-0.0241756j 0.0132761-0.00378859j 0.00723707+0.014344j -0.0123818-0.00502217j -0.000489072-0.0164102j 0.0122442-0.00628187j 0.00398195+0.0160024j -0.00399411+0.00601791j -0.007609-0.00985042j 0.0125076+0.00216848j -0.000409178+0.0139345j 0.0058666-0.0113055j 0.00484405+0.0319048j 0.00147208-0.00485235j 0.0244803+0.0201369j 0.015002-0.0206346j 0.00400278+0.00430865j -0.0185327+0.000854009j -0.00321543-0.00754644j -0.0105211+0.00399016j -0.0121474-0.000173045j 0.000896042-0.000436638j -0.00160247-0.00998092j 0.00734837+0.0138645j 0.0201353+0.0153199j 0.00223983+0.003786j -0.00279322+0.00191955j -0.00889904-0.0023506j 0.00259677+0.0177564j 0.00115614+0.00211379j 0.00559873+0.00267165j -0.00302905-0.00359549j -0.00287286-0.000525565j 0.00305265+0.0085049j -0.00225688+0.00772886j -0.00314009+0.00116303j -0.00440115-0.00974576j 0.0102373-0.000754393j 0.00539261-0.00555149j -0.00204607-0.0036512j -0.00682746-0.00304701j -0.0062246-0.00708473j -0.00212689+0.0168614j -0.00573534+0.00802992j -0.00453491-0.00759567j 0.00187001+0.0111038j 0.00520101-0.00837559j 0.00388042+0.00429188j -0.000602069+0.0117353j 0.000738198+0.00706099j 0.00385836-0.00732656j 0.000813396+0.0098066j 0.00173316-0.00198757j -0.0148287+0.000223229j 0.00167183-0.0048148j -0.00623387+0.00902043j 0.000662825-0.00888567j -0.00244316+0.00170088j 0.00459377+0.00201213j 0.00119913-0.00868744j 0.00967177-0.00267247j 0.000117905-6.31974e-05j 0.00837143+0.00271305j 0.00776446-0.00845177j 0.000160444+0.00208521j -0.00579622-0.00376928j 0.00257633+0.00141669j -0.000577966+0.00508675j -0.00100505-0.0077101j 0.00364337-0.00383861j -0.00695736+0.0063382j 0.000738352-0.00693566j -0.00199994-0.00393139j 0.0035212-0.00661748j -0.0030999-0.00310431j 0.000106455+0.00280779j 0.00500016+0.00549251j -0.00710352-0.0128031j 0.00307271-0.00431169j -0.00256578+0.00291624j -0.00717629+0.00204245j -0.00914733-0.00537043j 0.00196759-0.000238694j 0.00288833-3.94598e-05j -0.000730645-0.000577655j -0.000149131-0.00272731j -0.0122518-0.00665625j 0.0153779-0.000391152j 0.00259555+0.00380183j -0.00487531-0.011843j 6.64596e-05+0.00697874j -0.00314364+0.00570122j 0.00166542-0.00489192j -0.00437898-0.00391103j 0.00235201+0.00528758j 0.00301085+0.00359744j 0.00233853+0.00681882j -0.00929997+0.00901997j -0.016279+0.00968491j -0.00593179-0.00785884j 0.0079376-0.00590919j 0.00378258-0.00298884j -0.00446114-0.00768688j -0.00424425-0.00462415j -0.00285165+0.000781747j -0.0110081-0.00979683j 0.0151949+0.00895309j 0.00404295-0.0102405j 0.014524+0.0199569j 0.00889605-0.0215485j -0.00453473-0.00803384j 0.00660119+0.00378679j 
0.00327174-0.00930319j 0.0120559+0.00955634j -0.000576558+0.00686809j -0.000352301-0.00252442j -0.000575308+0.00218932j 0.0112594-0.015584j 0.00367287+0.00237099j 0.00716822-0.00384856j 9.7689e-05+0.011128j -0.00151898+0.00610395j -0.0127802+0.00183248j -0.0133142+0.00100479j -0.00976983+0.0063465j -0.0151893+0.00423863j -0.00759582+0.00524994j 0.00062837-0.000152798j 0.0130764+0.00436914j -0.000454625-0.00171256j -0.0108034+0.00924844j -0.0171805+9.2113e-05j -0.00256545+0.00241502j 0.00836056-0.00549507j -0.00522759-0.00487365j 0.00503043+0.00184509j -0.0173671-0.0012919j 0.00979322-0.00252759j 0.0197233+0.00710646j -0.0148088-0.0112827j 0.00691196-0.0117286j -0.00659122+0.0126296j -0.0035057+0.00910475j 0.00544574-0.00164915j 0.00978189+0.0134018j -0.0066505+0.0109852j 0.0209384+0.0148721j -0.0234625-0.012851j -0.00556991-0.0102369j 0.0116841-0.000840413j -0.0113799+0.00176394j 0.00364033+0.00239883j 0.0121068+0.00355636j 0.010535-0.0046491j -0.00185164-0.00564365j 0.0110109+0.00470593j 0.00296338-0.00822118j -0.00205691+0.000781027j -0.00138893-0.00366102j -0.00395337-0.0137304j -0.00638437-0.0108248j 0.000510749+0.00302408j -0.00317408-0.0139418j 0.00474341+0.00499329j 0.00559007-1.47384e-05j -0.00733858-0.00651872j -0.000938204+0.00731541j 0.00644099+0.000530465j -0.00555-0.00391152j 0.00190018+0.00123965j 0.00780081-0.0036431j 0.000770306+0.0166829j 0.00573553+0.00570793j 0.00394935+0.014165j 0.00394139+0.0115675j 0.00409114+0.0074419j 0.00679549+0.00252685j 0.0032759-0.00951176j -0.00196183-0.00438941j 0.00137145+0.00581185j 0.00265554-0.00484238j 0.00186894-0.0057649j 0.000189646+0.00631717j -0.00279107+0.00357689j -0.00344179-0.014044j 0.000553571+0.00558011j -0.00078652+0.0044737j 0.00702739-0.00122832j 0.00923665+0.00500091j -0.00520776+0.000317565j -0.00305375-0.0065883j -0.000495868-0.00103202j 0.00225673+0.00284236j -0.000448248-0.00259261j 0.00617305+0.00725775j -0.00593172-0.000635005j -0.00625341-0.00182286j 0.00275564+0.0037508j -0.00152503-7.78929e-06j -0.00223363-0.00388699j -0.00179644-0.00722187j 0.00104594-0.00311301j -0.00465002+0.00298764j 0.000597565+0.00292977j -0.00392094-0.0054848j -0.00345062+0.00378664j -0.000640132+0.00544983j 0.000293268-0.00266462j 0.000553557+0.00487012j -0.005811-0.00525069j -0.000929181+0.00558577j 0.000610174+0.00639043j -0.00191092-0.00058158j -0.00131618-0.00751822j -0.00446673+0.000185811j -0.00728951-0.000594742j -0.000594321+0.000240059j -0.00373048-0.00320062j 0.00131669+0.00722025j 0.00236724+0.00562537j 0.000797919+0.00253417j -0.00416316+0.00603708j 0.00411098+0.00789051j -0.00153438-0.00288422j 0.000723039-0.0117475j 0.0110636+0.00213495j 0.00391477-0.00605823j 0.00250422-0.00127209j 0.00403178-0.0127895j -0.00546017+0.00297048j -0.00598153+0.00822468j -0.00249786+0.00215586j 0.00336396-0.00275312j 0.000222304-0.00107259j 0.0105334-0.0128421j 0.0081411+0.0114089j -0.0213438-0.00303492j -0.00480949+0.0175103j 0.0154438+0.0173412j 0.00346526+0.013143j -0.00168934+0.000409402j 0.0160108+0.00367949j -0.00849612+0.00501631j 
0.00592557+0.00354379j 0.0016529-0.00220861j -0.0023158-0.00368228j 0.00311588-0.00923153j 0.00599296-0.00261055j 0.00651628-0.000276999j 0.00665731+0.000522802j -0.00370512+0.00329629j 0.00559274+0.0134858j 0.00671343-0.00291635j -0.00387957-0.00650601j 0.00751349-0.0132532j -0.00066784-0.000206316j 0.0238419-0.00696427j 0.0123397+0.00345568j 0.00118933+0.00963721j 0.0105446-0.00612401j -0.0122909+0.0014677j -0.00669411-0.00421938j -0.0213775+0.0109288j 0.0147964-0.00608274j -0.015769-0.015841j -0.00433666-0.00290349j -0.00672825+0.00875544j 0.022413-0.00511951j 0.00749075-0.00508927j 0.00679326+0.00340899j 0.00112062+0.00200656j -0.0165423+0.00499673j -0.00883784-0.0163221j 0.0147025-0.00151983j -0.0124038-0.0105099j -0.00959555-0.00540035j -0.000163387+0.0100184j 0.00383036+0.00365395j 0.00969828+0.0153187j -0.0111607-0.0126211j -6.23433e-07-0.005774j 0.000471287+0.00194982j 0.00509634+0.006005j 0.00665713+0.00483915j -0.00700533-0.00479906j 0.000887905+0.0143754j -0.00962974-0.00681469j -0.00720689+0.000281434j -0.004834-0.0113149j 0.0075887-0.00668518j -0.00526396-0.0163432j -0.0029015-0.00577259j 0.000710373+0.00367082j 0.00655954+0.00920296j 0.00284644+0.0136286j 0.00238801+0.0103821j 0.0041037+0.0181836j -0.00126536-0.000609853j 0.00197206+0.00930886j -0.00650758-0.00711544j -0.00123362+0.00180345j 0.0103812-0.0073346j 0.000419621-0.0118313j 0.00227684+0.000121323j -0.0104714+0.00323219j -0.0101655+0.000299447j -0.00111414+0.0050894j -0.00990563-0.00155777j -2.96227e-05+0.00632597j -0.000750754+0.00254844j 0.00301647-0.000508919j -0.00312391+0.00535235j 0.00615042-0.0018116j -0.00884003-0.0120364j -0.0013825-0.00873342j 0.00332814-0.00390796j -0.00182698-0.00101745j -0.00233425-0.00845993j -0.00244011+0.0100033j 0.00276073-0.00734226j 0.0037432+0.0015299j 0.00142486+0.00181375j -0.00983719-0.00236211j -0.00134805-0.0067451j -0.0031269+0.00855391j -0.00180065+0.011251j 0.000985418+0.000863274j -0.000682285+0.00439112j 0.0035489-0.00408672j 0.00307829+0.00434354j 0.00502549+0.00496487j -0.00457901-0.00519995j -0.00515868-0.010551j -0.00476565+0.00419581j -0.00681469-0.00564017j -0.00451885-0.00332025j -0.00636182+0.00597885j 0.00242472+0.0143675j -0.00146786-0.00261876j 0.00280159+0.00216949j 0.00519019+0.00932869j 0.00585342-0.00310942j 0.00368449+0.000301723j -0.00650378+0.00879628j 0.00744154-0.000907586j 0.00499639+0.000386633j 0.0013923-3.29898e-05j 0.00706247-0.00692663j 9.88216e-05+0.00362757j -0.00114828-0.00635342j 0.00507889+0.00844156j 0.00484649-0.000927897j -0.00460795-0.00017687j 0.00069167+0.00228058j -0.00733062+0.00604072j 0.005811-0.000718415j 0.000674393+0.00128945j -0.0032367-0.00976826j -0.00414637+0.0032303j 0.000507398+0.00062773j 0.00104584+0.00232469j 0.00505264-0.00483426j 0.00988931+0.00831654j 0.00444544-0.0127147j -0.00368137-0.00279915j 0.0106492+0.000464762j 0.00240956+0.00171087j 0.00499862+0.000119145j -0.00261758+0.00142827j 0.00266354-0.000274341j -0.0056346-0.00715252j -0.0122839+0.0109937j 0.00822049+0.000331151j 0.00707976+0.00162579j 
0.00823199+0.0027291j 0.00151822+0.000894736j -0.00384532-0.0066219j 0.00859907-0.00875604j 0.00519743+0.00322185j 0.00554095-0.000609486j -0.000217716+0.00304334j -0.00264742+0.000983644j 0.00980105+0.00210064j 0.0102077+0.00745613j 0.0100869-0.0155905j -0.00596159+0.00222175j 0.00911417+0.000396312j -0.00625341+0.00024437j 0.00288073+0.00903783j -0.000705891+0.0143033j -0.0209235-0.00294204j -0.0111495-0.000765816j -0.0015347-0.0105215j -0.00393416+0.00280766j -0.00775104-0.00253301j 0.0146251-0.00999802j -0.0302182+0.00496715j 0.00273979+8.22085e-05j 0.00295115+0.0035134j -0.0290551-0.0119074j -0.00404655-0.00400235j -0.0162127-0.00437552j 0.0013039-0.00383001j 0.00895751-0.0015302j -0.00523039-0.00128522j -0.0133888-0.0186633j -0.00882928-0.00355342j 0.00187729-0.00148999j -0.00280745+0.00475493j -0.00372931-0.00547808j -0.00222725+0.00361032j -0.00741431-0.0136214j 0.00294234-0.00110456j -0.00503956-0.0139478j 0.000897759-0.00285484j 0.00219628+0.00822688j 0.00156517+0.0153723j 8.13452e-05-0.00470432j 0.00238483+0.00425971j -0.00233144+0.00338837j -0.00118851-0.00138606j 0.000115487+0.0028647j 0.00134003-0.0045347j 0.00125794-0.00310503j 0.0021451+0.0103711j 0.00301056-0.0035016j -0.000879684+0.00794927j -0.000991245-0.0133059j 0.00104102+0.0193584j 0.00399688-0.0146378j 0.00275011+0.00202587j 0.00404857-0.0044111j 0.000539103+0.0198047j -0.0084204-0.00193672j 0.00172054-0.0013159j -0.0114244-0.0115674j -0.00220156+0.00275964j 0.0087808-0.00818428j -0.00236132-0.0100725j 0.00295705-0.00377896j 0.00500122-0.0033809j 0.00193723-0.00647162j 0.000757553+0.0021538j 0.00487826+0.00649788j 0.00175776+0.00631153j -0.00334261+0.00241228j -0.00250164-0.00430402j -0.000847695+0.000204074j -0.000410357-0.00642135j 0.000807781+0.00505643j -0.00654846-0.00511335j -0.00171807-0.00624262j -0.00717246+0.000978846j -0.0016154-0.00627009j 0.00373487+0.00309881j -0.0019907+0.018375j -0.00448916+0.00511266j 0.00726509-0.00255335j 0.00528635+0.00427049j 0.000445678+0.0107511j -0.00407234-0.000811528j 0.00313884+0.00439024j -0.00441142+0.00503293j 0.000669397-0.0026532j 2.57492e-05+0.00407193j 0.00326958+0.000951259j -0.00337893+0.00276073j 0.00193006+0.00276334j -0.00010423+0.00139438j -0.004161+0.0132564j -0.000513166+0.00126783j 0.00224361+0.00188951j 0.00353077-0.000750712j 0.00428141+0.0117365j 0.010195+0.00193392j 0.000679287+0.00301155j 0.00386117-0.00730342j 0.00441863+0.000199782j 0.000759269+0.00170809j 0.00442815+0.0104456j 0.00511561+0.000336032j 0.000359408-0.0124788j -0.00472437+0.0117956j 0.00845028+0.000988682j -0.0038966-0.0017387j -0.00212189-0.00513677j -0.00125729+0.00647968j -0.0046737+0.00135824j 0.00589714-0.00564306j 0.00212489+0.00570511j 0.0109502-0.00488226j 0.0132843+0.00201227j 0.0108577-0.0010397j 0.00658199+0.00226209j -0.0029921-0.0105178j 0.00480247-0.00710439j 0.00748332+0.00275568j 0.00371605+0.000185834j 0.010508+0.00266825j -0.00529324+0.00138489j 0.00233713+0.00198807j -0.00644764-0.00676454j -0.0123556+0.012112j 0.00805045+0.00166007j 0.00391452-0.00122718j 
0.00973792-0.000667834j 0.00828612+0.00431021j 0.00479026+0.00196288j -0.00634645-0.00320968j 0.00726812+0.019233j -0.00167891-0.0119492j -0.00234978+0.000663047j 0.00553637-8.09309e-05j -0.00123997+0.00321311j -0.000746221-0.00051057j 0.0133108+0.00611565j -0.00324427+0.0122827j -0.012323+0.00385643j 0.000883524+0.00104963j -0.00401014+0.00778379j 0.00849355-0.00381338j 0.0121201-0.00415582j 0.00060896+0.000337363j 0.000415298+0.00207282j -0.0099253-0.00498912j 0.00455707-0.00218255j 0.0095598+0.00664387j -0.00442201+0.00417741j 0.00682911+0.00197803j -0.0110001+0.0095987j 0.00753493+0.000520581j 0.0110894+0.00507129j -0.0137216+0.000579507j -0.0154094-0.0155157j 0.0232878+0.016328j 0.013101+0.000534459j 0.00557072-0.0156247j 0.00777477-0.00735805j 0.0161426-0.00430101j -0.00376384-0.0159347j 0.000962445+0.00600681j -0.0107012+0.00733566j 0.000163964-0.00185875j -0.000199343+0.0197629j -0.00151103+0.0107351j -0.00965269-0.00683652j -0.0173006-0.0166468j 0.00449605-0.0018507j 0.00368674-0.0136924j -0.0012341-0.00445543j 0.0159561+0.00941426j -0.00463124-0.00243677j -0.00237746-0.0110949j 0.0062169+0.000136858j -0.00467975-0.00356032j 0.00252115+0.0102348j -2.69657e-05+0.00738984j -6.16524e-05-0.00274755j -0.00109911-0.00125816j -0.00654647+0.00244959j -0.00842411-0.00590339j 0.00624086+0.00439464j 0.000484563+0.0100949j 0.00686325-0.00278879j -0.00173071-0.00329191j -0.0168189+0.0104976j -0.00105899-0.00587853j -0.00412217-0.0111715j -0.00671123+0.00661099j 0.00354+8.45014e-05j -0.00276032+0.000279849j 0.00295358+0.00155822j -0.00500772-0.00136156j 0.00732837-0.00454948j -0.00789049+0.00520681j 0.0032635-0.00184773j 0.00666687-0.00353028j -0.00492027+0.0110392j 0.000245116+0.00241911j -0.00323003+0.000440599j -0.00308157+0.00204802j -0.00244961+0.000241533j 0.00296122-0.00425676j 0.00345123-0.00171103j 0.00144536-0.00669191j -0.00171446-0.0017651j 0.000648495-0.00990824j -0.000246228-0.00211679j -0.00103088-0.00104367j 0.00373529-0.00366879j -0.00365921+0.0038882j -0.00225634+0.0071903j -0.00118133+0.00756615j 0.00380446-0.0106884j 0.00354718-0.00552439j 0.00377122-0.00371619j 0.000940357+0.0132662j 0.00490393-0.00501735j -0.000531316-0.00407694j -0.00842371-0.00040007j -0.00165337-0.00462931j -0.00411623-0.00164253j 0.00572804+0.00262087j -0.000582827-0.0167254j -0.0030413+0.0101649j -0.00117436-0.00741898j -0.00339911-0.00278781j -0.00478431+0.00939662j 0.00450951-0.00647462j -0.00408432-0.00213601j -0.00632291+0.00280389j -0.00265025+0.00193454j -0.00664777-0.0100378j -0.00349729+0.000223409j -0.00343429-0.00543849j -0.0152449-0.00644104j 0.00391622+0.00182944j -0.0040573-0.00773955j -0.00508743-0.00444675j -0.0170672+0.00360576j -0.00232521-0.00456317j 0.00431964-0.000245516j 0.00642154+0.00150041j 0.00136452-0.00766864j 0.00127472-0.00307244j -0.00433404+0.00464492j -0.00397592+0.000516781j 0.00692404+0.00671883j -0.0064473-0.000567089j 0.0149761+0.00754475j 0.0106393-0.00332866j -0.0195476-0.00924744j 0.00562773-0.0229745j 0.000593661-0.00105619j 0.000131449-0.00737229j -0.0111533-0.00900637j 
0.000978855-0.00197921j -0.00737112+0.00271384j -0.0107085+0.000713554j -0.00217216+0.000770944j 0.0019335+0.00701667j 0.0033707+0.00686253j -0.000216182-0.000982512j 0.00324845-0.00816789j 0.00108557-0.010292j -0.00523333-0.00472635j -0.00354801-0.0096265j -0.00734128+0.000664408j -0.000640039-0.00056051j 0.00364361+0.00521985j -0.00768136-0.00136972j 0.00108764-0.0095866j -0.00884779-0.00690645j -0.00864485-7.73633e-05j -0.00623854+0.00409589j -0.00307414+0.00429536j 0.0112036+0.000810845j 0.00400433+0.0212479j -0.00463048+0.0061404j -0.0129395-0.000636802j 0.00995304+0.0191973j 0.0105751+0.00863863j -0.000805918-0.00373365j -0.013403-0.00356934j 0.0114443-0.00172264j -0.0254091+0.000684632j -0.0249492-0.015661j 0.0142903+0.00536829j -0.0275724-0.000597403j 0.0247001-0.022214j -0.010855-0.00475916j 0.010964-0.00809466j 0.0134175+0.00292867j 0.00403128+0.00308757j 0.0143132-0.0029615j 0.00390832+0.00473813j -0.000364746+0.00886053j 0.00506866+0.00460202j 0.00311395+0.00923215j -0.00228984-0.0101595j 0.00612843+0.000312729j 0.00444405-0.00315491j -0.00512438-0.0078985j -0.000207838+0.00179349j 0.00562187+0.000339279j -0.00189225+0.0111737j 0.00388634+0.0160128j 0.00431351+0.00509977j -0.00949682+0.00745112j 0.000641332+0.00148205j 0.00247783+0.000556916j 0.000737419-0.00301611j 0.0100813-0.0132621j -0.00319472+0.000428228j 0.00397424-0.00231378j 0.00251992-0.00908875j 0.00778248-0.00705852j 0.00585594+0.0134675j 0.0092082+0.00130147j -0.00338605-0.000399974j 0.00583503-0.0105056j -0.00638834-0.000427791j -0.0108295-0.00921296j -0.00398826-0.0131642j -0.0033369-0.0102551j -0.0122141-0.000920927j 0.00467577-0.00118349j 0.000328552+0.00158973j -0.00969397+0.00207405j 0.0112518+0.00346162j 0.0125274-0.00201j -0.00553318+0.00243592j 0.00457161-0.00445558j -0.000371698+0.00390346j -0.00514235+0.000169746j 0.00451098-0.00030978j 0.00160798-0.00691079j 0.00401022+0.00428957j 0.00429418+0.00428017j -0.0101919-0.00357513j 0.00547649-0.000431281j -0.00667652-0.000191096j -0.00180701-0.0044454j -0.00617599+0.00624519j 0.000401329+0.00324469j 0.00476126+3.05215e-06j 0.00110249+0.0107136j 0.00721842-0.0101863j -0.00662065+0.00531132j 0.00585477+0.00192652j -0.00734151+0.00912365j 0.00268224-0.00228115j 0.00666534-0.0051871j 0.00182247-0.00251109j 0.00173723-0.00384309j -0.00507698+0.000974938j -0.00373202+0.00185159j 0.000151778+0.00235479j -0.00770993-0.00387474j -0.00687695-0.00256285j 0.00537979-0.00680594j 0.00907692-0.0125278j 0.0103449+0.00477066j 0.00443316-0.00641103j 0.000358302+0.000296103j -0.00469484-0.00166449j -0.00602574-0.000111654j 0.00268325+0.00840369j -0.00114169+0.00227532j 0.00122229+0.0108057j 0.00275274+0.00817125j 0.00663178+0.00116535j -0.000981874-0.00487704j -0.00645099-0.00925271j -0.0104892+0.00215068j -0.0127191-0.00336198j -0.00888258-0.00208288j -0.00377451-0.00605245j -0.013628-0.00451321j 0.00850729-0.0031456j 0.00421887-2.19794e-06j -0.0211246-0.00600086j 0.00107715+0.0113488j 0.0167919+0.00660799j 0.00941656+0.00563501j -0.00159703+0.00933962j -0.00410623-0.00997239j 
