-0.00521228+0.00329079j -0.00954-0.00970391j 0.00596056+0.00670745j 0.0114345+0.00957089j 0.00421729-0.0162024j -0.024011-0.0107871j 0.00283301+0.00450438j 0.000990281-0.0046858j -0.00556374-0.00320343j 0.00905467-0.00727061j -0.00122307+0.00211935j -0.0400878-0.0288056j -0.00891225-0.0143635j 0.00676521-0.00120154j 0.014053-0.00909367j -0.0495799+0.0107113j 0.00181047-0.0077312j -0.0306033-0.0196527j 0.00309961+0.0145162j 0.0389422+0.0260512j -0.00472313+0.010069j 0.0039991-0.00666635j -0.0153832+0.000608684j -0.0246416-0.00759594j 0.00784627+0.00447916j -0.0140036-0.00246464j 0.00147159-0.00192018j -0.000221796-0.000534037j -0.00400041-0.00411436j 0.00260962-0.00311502j 0.000515542+0.00434899j 0.00298206+0.00018416j -0.000308858-0.00208959j 0.00829608+0.00020347j 0.000701144+0.000127438j -0.00295202-0.00478957j -0.00520887-0.00396786j 0.00283958+0.00226588j -0.00173574+0.000236634j 1.77656e-05-0.00378061j -0.00567135-0.00266343j -0.00103943-0.00441591j -0.0112386-0.00175937j 0.00470593-0.000567519j -0.00400663-0.000515718j 0.00391572-0.000558389j -0.00603372-0.00211249j -0.00233128-0.000969668j 0.00296562+0.0010933j 0.00361267+0.00174181j -0.000802381-0.000636917j 0.0011409+0.00168039j 0.0103935+0.0043899j 0.00283693+0.000385488j 0.00039228+0.000246326j 0.0045227+0.00411963j -0.00137723+0.00102659j 0.00128873-0.00301889j 0.0023452+0.000846231j 0.0028625+0.000840738j -0.000994688+0.0030215j -0.0034442+0.00231425j 0.000492996+0.0020685j -0.00129847-0.000826384j -0.00217308-0.0018102j -0.000531264-0.00139389j -0.00281888+0.0002873j 0.00181166-0.000148686j 0.000366413-0.00050678j -0.00191387+0.00130734j -0.00356818+0.0016719j -0.00263036+0.0051805j -0.000225934-0.00316601j -0.000180884+0.00222911j -0.00495191-1.3354e-05j -0.000268584-0.000315673j -0.00153823+0.000455431j -0.000529843+0.00237823j -0.00014326-3.50291e-05j 0.00182255-0.00386956j -0.0046218-0.00428083j -0.000783152-0.000548002j -0.000963613+0.00490373j 0.0031088-0.001524j 0.000165603+0.00207899j 0.000337453+0.00375051j -0.0101408-0.00338691j 0.00316726+0.00331132j 0.00110175+0.00604019j -0.00181743+0.000219591j 0.00618439-0.000706973j -0.00278088+0.00706651j -0.00286702-0.00190947j 0.00515943+0.00546873j -0.000451388+0.00128914j -0.00305674-0.00189758j 0.00649138+0.00567854j 0.000463902+0.000484346j 0.00990736+0.000427839j -0.00182645+0.00418866j -0.00879143-0.00819304j 0.00276366+0.00542107j 0.00157568+0.00620483j -5.54067e-05+0.00431635j -0.00260862-0.00986628j -0.00132878-0.00261213j 0.000508117+0.00383643j 0.00384951-0.00346181j -0.00153917-0.000281765j 0.00115846-0.00178835j -5.82697e-05+0.00208365j -0.0044623-0.00604565j 0.00351507+0.0025306j -0.00534209+0.00224576j 0.00773957+0.00393274j 0.00553749-0.00232397j -0.000230927-0.00252788j 0.000254054-0.0005365j -0.00380707-0.001999j 0.00143641+0.000194668j 0.000370725-0.00339029j -0.000292406+0.0044805j 0.00341702-0.000705328j -0.00189163+0.00285088j -0.000561187+0.000712518j 0.00198754+0.00383645j 0.00221142-0.00120843j 0.000280946-0.00660608j 0.00162475+0.00045958j 0.0016979-0.00729734j -0.0022605-0.00100526j 0.00288602+0.00586531j -0.000203202+0.00394478j 0.00153246-0.00564281j -0.00315455+0.00212773j 0.00226077+0.00776658j -0.0040076+0.00219074j 0.0044071-0.00847246j -0.000227043+0.00731968j 0.00210862-0.00060683j -0.000738381-0.00123215j 0.0051522+0.00117509j 0.00125313+0.00213498j 0.018476-0.0320645j -0.0280757+0.00112075j -0.0104247+0.000215973j -0.00288881+0.0109965j 0.00365592-0.0092763j -0.0029204+0.00900327j -0.00210018+0.000146156j -0.00433797+0.00356495j -0.010166-0.00457847j -0.00256015-0.00149597j -0.00943914+0.00306912j 0.000278933+0.00212607j 0.00343931-0.00414067j 0.000810864-0.00297373j 
-0.00888489-0.0108608j 0.00442207-0.00322526j -1.23924e-05-0.00112346j -0.00186378+0.0120091j 0.0283365+0.0181058j 0.000662533-0.0113615j -0.0104836-0.00278319j -0.00750708-0.0015962j -0.00219839-0.0124768j 0.0120548-0.00307229j -0.00573463-0.0195169j 0.0156036+0.00150662j -0.00531417-0.00986461j -0.0191342+0.00791526j 0.013509+0.0240379j -0.0383915-0.0507051j 0.0207616+0.0204079j 0.0104478-0.00753836j -0.0417339-0.00840682j -0.00604279+0.0553322j -0.0285875-0.0237513j 0.00455233+0.00605951j -0.00519136+0.000244388j -0.00310748-0.0101014j 0.0019595-0.000403216j -0.00557475-0.00705931j 0.00302415+0.0051999j -0.000215353-9.6163e-05j 0.00472832-0.00362136j 0.00477927-0.00147817j -0.00484617+0.000194908j 0.0016738+0.00369617j -0.00114098-0.00375453j -0.00206768+0.0035669j 0.00518745+0.000484282j 0.00755118+0.00382216j 0.00662025-0.000229418j 0.00801881+0.0057573j 0.0101669-0.00433826j 0.0075836+0.00613956j -0.00586923+0.00577075j -0.00342739-0.0021246j -0.00208168+0.000478312j 0.00218942-0.000102147j 0.00189761+0.000184588j -0.00324908-0.00219458j -0.00516679+0.000342843j 0.000670127+0.000276326j 0.00270729+0.000109336j 0.000738926+0.0027822j 0.00120704+0.00141809j 0.00132466+0.00240555j -0.00420178+0.00261415j -0.00138279+0.000707338j 0.0010369+0.00137932j -0.00478724-0.00148742j -0.0036226-0.0017355j 0.00379834+0.0021064j 0.00177995-0.000301361j -0.00202649-0.00210569j -0.00241598-0.00231431j -0.00441485-0.00208068j -0.00489119-0.00296649j 0.000513776+0.00345436j -0.00115719-0.00238233j 0.00227964-0.000996959j -0.000538919+4.91515e-05j 0.000989057-0.00250783j -0.00482432+0.00414396j -0.00190667-0.00453524j -0.00448891-0.00168156j 0.000478503+0.00237136j -0.00245354+0.00105407j -0.0052427+0.000303458j 0.00303614-0.00420895j -0.00107226-0.000183541j -0.0011341+0.000689539j -0.00295579-0.00316274j 0.00145635+0.00468455j -0.000757571-0.000236895j 0.00671665+0.000714114j 0.000221847+0.00640701j -0.000129126+0.00559138j -0.00121147+0.00277311j 0.00376386+0.0017306j 0.00317237+0.000915945j -0.00339233-0.0035702j 0.00220074+0.000906424j 0.00511576-0.000674768j -0.000175433+0.00225939j -0.00704659-0.00521854j 0.0055731+0.00706197j -0.00323707-0.00786574j 0.00647163+0.00118095j -0.00396695-0.0071026j 0.00550323+0.0108049j 0.00530651-0.000346595j -0.000373833+0.0044514j -0.00728455-0.0107957j 0.00528593+0.00904737j -0.00269616+0.00786481j 0.00106584-0.0046563j 0.00377878-0.00538246j 0.00483703-0.00193051j -0.00649725-0.00139408j -0.00411167-0.00354086j -0.00305653-0.00269893j -0.000146866-0.00205213j -0.00075622-6.10295e-06j -0.00526673-0.00707141j 0.00580789+0.00400932j -0.00382382+0.00581449j 0.000661163-0.00436453j -0.000574306-0.00103366j 0.00332675+0.00378704j -0.000358272-0.000812957j -0.0017911-0.000338317j 0.00521439+0.00498441j 0.00271083-0.00111136j -0.00240191-3.84532e-05j -0.00339685+0.000750454j 0.00215518-0.00419091j 0.000376425-0.00472403j 0.00440043+0.00130126j -0.00134865-0.00148284j 0.000829004-0.00170574j -0.00216043-0.00553922j 0.00200695+0.0089567j -0.00182753-0.0028167j 0.00100348+0.00133703j -0.00151745-0.000805883j -0.00255095-0.0038066j 0.0056156+0.000992449j -0.0064798-0.00510109j -0.00142273+0.00468368j 0.00422142-0.00713284j -0.000815532+0.00668663j -0.00319834-0.00076881j -0.0010702+0.00174455j 0.00215924+0.00119032j 0.00554408+3.50019e-05j 0.000795358+0.00383385j 0.00118175+0.00495288j -0.0245713+0.00129292j -0.0213227+0.0301118j 0.000793726+0.016708j 0.00891917-0.00251833j -0.000442313-0.0108541j 0.00512235-0.00509834j -0.00364623+0.00605486j -0.00195481+0.00369935j 0.000553848+0.00184826j -0.0159433-0.00364283j 0.00110533-0.00236947j -0.00398627+0.00444967j 0.000511486+0.00278552j 0.00410946-0.00392761j 
0.00465259+0.00549535j 0.0147357+0.00883577j -0.0352508+0.00397795j 0.00951889-0.0187971j -0.0177532-0.00575779j 0.0505671+0.00367903j -0.0128757-0.00311094j 0.00234104-0.00518744j 0.00227969+0.0194022j -0.109157+0.0452571j -0.0386941+0.0313817j 0.0760815-0.0209313j 0.0262637+0.00534972j -0.000590663-0.0117675j -0.0426041-0.00569502j 0.119469-0.00745186j -0.015808-0.00838106j 0.079512+0.0176142j 0.0461138+0.0266423j 0.025156+0.00535656j 0.0203167+0.0319345j -0.0250522+0.0173615j 0.0482968-0.0237853j 0.0560074-0.02716j -0.0260716+0.0101643j 0.0380351-0.0179197j -0.0027619-0.00848829j -0.00237839-0.00534113j 0.0119842-0.0076204j -0.0143181-0.000246685j 0.0048517-0.00959272j -0.0109438+0.00888882j -0.000291764-0.00782307j -0.0142027+0.0139894j -0.0107265-0.00198095j -0.0156804-0.0155325j 0.00308244-0.00512036j -0.0105001+0.00140221j 0.00696573-0.006186j 0.00123515+0.00493692j 0.0259485+0.00294512j -0.00535427+0.0103974j 0.0330115-0.000288767j -0.00999023-0.0135558j 0.00821307-0.00248997j -0.0207704-0.00391513j 0.00268078+0.0156931j -0.00191564+0.010239j -0.00370666-0.0063913j -0.011151-0.00543949j 0.00956612+0.0050518j 0.00182956-0.00310192j -0.0136489-0.000718273j -0.013591+0.00890374j 0.00217416-0.00137418j -0.0114764+0.00354389j 0.004531+3.40483e-05j -0.00766774+0.00557347j -0.0114681+0.00570122j -0.00022217+0.00187736j 0.00630902+0.00207766j 0.0125204-0.000325465j 0.0014678-0.00388863j -0.00196801-0.00302886j -0.00749392+0.0059426j 0.000725521+0.00118144j 0.00387455+0.00255856j -0.00830833-0.00326687j 0.00785033+0.00740809j -0.00590419-0.00356425j 0.00936898+0.000798744j 0.012657-0.0040446j -0.00291748+0.00178035j 0.00722065+0.00394732j -0.00226847-0.00164334j 0.00697243+0.000345231j 0.00336158+0.00490803j -0.00287772-0.00306377j -0.00512469+0.0012007j -0.00500014+0.00380299j -0.0025548+0.0104954j 0.00461594+0.00525433j 0.00880758-0.000948042j 0.000886552+0.00346473j -0.00223095+0.001699j 0.0120398-0.00890337j 0.00722222+0.00227473j 0.00563713-0.00917864j 7.81946e-05-0.00168965j 0.0141151-0.000683171j -0.00927833-0.00332548j 0.0165942-0.00485551j 0.0015653-0.00232956j 0.00673175-0.00533915j 0.00248701-0.00447326j 0.00856705+0.00757428j 0.00411987-0.00845112j -0.00695806+0.00182847j -0.00741539-0.0114403j 0.0172413-0.0017695j 0.00417137+0.0126312j 0.00548314-0.00800178j 0.0138486-0.0134297j 0.00541934-0.00251986j -0.00425664+0.00975039j -0.000415549+0.000642566j 0.0016149-0.00572621j -0.00305251-0.00173041j -0.00223206+0.00843245j 0.00146789+0.00117298j 0.00450711-0.00088607j 0.000216206+0.00962169j 0.00487248-0.0045554j 0.00344105+0.000495223j 0.000386428-0.0087796j -0.0113782-0.00219333j -0.00154488+0.00160674j 0.00169416-0.00620309j 0.00114211-0.00452187j -0.0126963+0.00857292j -0.00888493-0.00153864j 0.00937637-0.00983025j -0.0101124-0.00705486j 0.0175825+0.000632288j -0.00469298-0.000315654j 0.000249306+0.00353255j 0.000512269+0.00172995j -0.000689861-0.00517901j 0.000974204-0.000987178j 0.000543608-0.00270199j 0.00342642+0.00213571j -0.000549331-0.00582833j 0.00434386+0.00288508j 0.00723572-0.00463831j -0.00158221+0.00517049j -0.00556343+0.00545834j -0.000592235+0.00147839j -0.0020331-0.0055447j 0.0100723-0.00253448j 0.00279994+0.00555129j -0.00182739-0.000541665j -0.0076332-0.000797528j -0.00267817+0.00171416j 0.017446+0.00478673j 0.00497369-0.0158007j 0.00451269-0.00885903j -0.00963217+0.00603828j 0.0104715+0.00738553j 0.00136476-0.00252881j 0.00581199-0.0046794j 0.00713418+0.000103691j -0.0228403+0.00792698j -0.00211102-0.0176458j -0.0074701+0.00355116j -0.0102425-0.00161183j 0.00817616+0.0132929j -0.0205884+0.0061626j 
0.00569923+0.0107574j 0.00340676+0.000695508j -0.015271-0.0059625j -0.000650008+0.00599862j -0.0232447-0.0169464j 0.00132011+0.00732936j 0.00183367+0.0198917j 0.0293227-0.00166841j 0.0260958+0.00658068j -0.0326055-0.0395537j -0.0219625-0.031688j -0.0341706+0.0256977j -0.0174135-0.0441221j 0.00151947-0.0111702j -0.0456856+0.00259255j 0.0358998+0.0734638j 0.015701-0.00810223j -0.042648+0.00575646j 0.0772271+0.0337567j -0.0235139+0.116267j 0.0354679-0.00289726j -0.016966+0.00339476j 0.0122536+0.0330101j 0.0044217+0.00869693j 0.00072536+9.38481e-05j -0.00883622+0.000359566j -0.00170224+0.0223046j -0.0058083-0.00387016j 0.000258862+0.00582817j -0.00841773-0.00207583j -0.00382257-0.00563808j 0.00303256+0.00373075j 0.000860989-0.00430014j 0.0177864+0.000788589j -0.00520312-0.00420481j -0.014434+0.0137147j 0.00209029-0.0115977j -0.0102866-0.00463637j -0.0139397-0.0161286j -0.00618728-0.000208626j 0.0192691-0.00112406j 0.00539144+0.0076667j 0.00894556-0.00827214j -0.0136662+0.00231348j 0.00192169+0.00291256j -0.00539386+0.0105382j 0.0244106+0.020634j 0.00555909+0.000309545j 0.00316959+0.0113092j -0.0104151-0.00384632j 0.00787042-0.00875622j -0.00344728-0.0127964j -0.00229342-0.00325697j -0.00319878-0.0010631j 0.00453734-0.00580472j 0.00066451+0.00529515j 0.00744882+0.000541074j 0.00407139-3.64155e-05j 0.000298841-0.00548526j 0.00137355+0.00376658j 0.00211189-6.17079e-05j 0.00119793+0.00362984j 7.92907e-05+0.0135418j 0.00035262-0.0035527j 0.00722864-0.00311831j 7.33829e-05+0.00165411j 0.000913836+0.00171715j -0.00687209-0.00162755j 0.00269053+0.000259914j -0.00321324+0.00214058j 0.00518079+0.000315363j 7.95716e-05+0.000367112j 0.00555131-0.00922279j 0.00432211+0.0071163j 0.00309018-0.00484225j 0.00473172-0.00204j 0.000561775+0.00900019j 0.00517582+0.000418995j -0.00616431-0.000722294j 0.00371816+0.00120202j 0.00448521-0.0136877j 0.00352032+0.00186387j -0.00103448-0.000499548j 0.00126426+0.00307895j -0.00264305-0.00211759j -0.00287397-0.00670252j 0.010388+0.00101603j -0.00452303+0.000527156j -0.0069041-0.00378216j 0.00412217-0.00340456j 0.00287604+0.00735685j 0.00277253-0.00693085j 0.00248349+0.00563098j -0.00723574-0.00378567j -0.0011434+0.00660475j 0.00203702-0.0166576j -0.0085499-0.00164747j -8.28225e-05-0.0102437j -0.00840051+0.00858549j 0.00729463-0.000561197j 0.013335+0.00244004j -0.00561927-0.00517579j -0.00977868+0.0021705j -0.00364471-0.0034438j 0.00514191+0.00924072j 0.00393738+0.00598204j -0.00236441-0.000464473j -0.000987494+0.0052207j 0.00337736-0.00622949j -0.00121783+0.00577006j -0.00533696-0.00474424j 0.00519797+0.00548218j -0.00731001-0.00136797j 0.00453267-0.000118479j -0.00304077+6.32454e-05j -0.000168207+0.00777505j -0.000288976+0.00234422j -0.00568965-0.00333425j -0.00516864-0.00331311j 0.00464695+0.000712623j -0.00173362+0.00372583j -0.00146368-0.00190319j -0.0121847+0.00321651j 0.00369338-0.00557025j 0.00098738+0.00373815j 0.00711192+0.000390294j -0.000554264+0.00471199j -0.00246916+0.000876194j 0.000358023+0.00336479j -0.00254513+0.000915721j 0.00455984+0.00423139j 0.000689558+0.0039641j -0.00722171-0.00567272j 0.00625738+0.00188044j -0.00809958+0.00215178j -0.00672576+0.00265687j -0.0067588+0.0025665j 0.000359475-0.00445888j -0.00534431+0.00327376j 0.00472169-0.00286549j -0.00970595-0.0039437j -0.00223244+0.00639187j 0.000792637-0.00121554j -0.00173836-0.0133864j -0.0118364-0.000957586j -0.00899134+0.00132059j -0.00344022+0.00755516j 0.00853563-0.00114199j -0.00419712-0.000892294j 0.00604986-0.00118562j 0.00122061+0.00118578j 0.00473322+0.00777078j -0.0118855+0.00592804j -0.00309387+0.00813845j -0.00475921-0.00405462j 0.0153411-0.000106758j 0.000114962+0.0106385j 
0.0145321-0.0194538j -0.0288387-0.0109654j 0.0531706+0.00680904j -0.00666254+0.040619j -0.0463396+0.049533j -0.0639087-0.0193078j 0.0134265-0.0361042j -0.045109-0.0770824j -0.0428115-0.0767977j 0.143922-0.0490816j 0.0613443-0.0225225j -0.129144+0.0580438j 0.00393406+0.0253634j 0.0284685-0.0162499j -0.0342413+0.106533j -0.135106-0.0381087j -0.0541824+0.00816427j -0.118964+0.1013j -0.0361133-0.212845j 0.101304+0.0957697j -0.00353241-0.138589j 0.0460989-0.0165996j -0.0915887+0.021638j -0.111785+0.0372544j 0.0329788-0.0125553j -0.0553865+0.0273898j -0.0112873+0.0380574j -0.00118447+0.00244343j -0.00238178+0.00588902j 0.0118577+0.0107569j 0.00499111+0.00466721j 0.0192575+0.01483j -0.0065976-0.0166272j 0.0239002-0.025755j 0.0179113+0.0174186j -0.000754253+0.0194564j -0.0038685+0.00752944j 0.00122105+0.0464376j -0.000789732+0.0245335j -0.0253622+0.010938j -0.0524149-0.00792058j 0.0143974-0.0206248j -0.0383527+0.0131744j 0.00937869-0.0105262j -0.0160988+0.0138185j 0.0143943-0.0146335j -0.0193562-0.0276081j -0.00362611-0.00606533j -0.00450698-0.0101894j 0.0150665+0.0122427j -0.0120873-0.00349674j 0.00180524+0.0121048j 0.00385747-0.0189496j 0.012486-0.00429812j 0.00151069-0.00464997j 0.0125234-0.0145365j -0.00911653-0.0115584j 0.00724109+0.00303537j 0.0140105-0.00143178j 0.00179651-0.0103113j -0.0110219+0.00407396j -0.0124676+0.00479357j -0.00806239-0.00432807j -0.00530602+0.0070139j 0.00502259-0.00805536j 0.00271044+0.000386975j 0.00204509+0.00505572j 0.00712967+0.00515935j 0.00059822-0.00460843j -0.00255348+0.00704823j -0.012313+0.00390516j -0.00271206+0.0119874j -0.00209167-0.00870327j -0.0105951-0.00573786j -0.00538224-0.00159568j -0.0123068-0.0075652j 0.00457369-0.00256805j -0.0113364+0.00196161j 0.0163042-0.000829466j -0.00422911-0.00941116j -0.000561411-0.00462095j 0.00215833-0.0115896j -0.00541807-0.0143712j 0.00615414+0.000268128j 0.00158202-0.0157495j -0.00991704+0.00506207j -0.0175157+0.00417988j -0.00634735-0.00532113j 0.0051124-0.00970395j -0.0118487+0.0021725j -0.00745205-0.0145579j -0.00826515-0.00438555j -0.0172314+0.0162029j 0.00141319-0.0114411j -0.0158562+0.00190626j 0.00483843+0.00325225j -0.00246143-0.0128836j 0.0053209-0.00160299j -0.00826251+0.0121848j -0.00972872-0.023848j 0.0115648-0.000903281j -0.0162247+0.0017506j -0.0136915+0.000839763j -0.00889403+0.00293177j 0.00580466+0.00709728j -0.0103141+0.0113743j -0.00166841+0.00395694j -0.00627902+0.015548j 0.00689941-0.00939955j -0.00470553+0.00219297j 0.00201637-0.00228917j 0.000329943-0.00192379j -0.00389826+0.00699288j -0.00293404+0.000488848j -0.00088432-0.0109895j 0.00370232-0.000237397j 0.00204121+0.00176994j 0.00753093+0.00654173j -0.000470637+0.0178863j 0.00896984-0.0203491j 0.00115955+0.00334546j -0.0146862+0.00952744j 0.0109658+0.0193787j -0.00994736-0.0020527j 0.00729376-0.00395366j -0.00262921-0.013984j 0.00245209+0.00861923j 0.00588408-0.0184558j -0.00331301-0.00208766j 0.0145928-0.00397696j -0.0014126-0.00559037j -0.0185973+0.00611207j 0.000772255+0.00206664j -0.00856362+0.00979163j 0.0042669+0.00720874j 0.00714509+0.000158269j 0.00510509+0.00709041j -0.00184206+0.00565147j -0.0106952+0.00173664j 0.00458496-0.0104083j 0.0154243+0.00758021j 0.00822932-0.0150768j 0.0105302-0.000939815j -0.0207432-0.0120452j -0.0234242+0.0169901j -0.00356018+0.0110668j 0.0153421-0.00054308j -0.0118278-0.0105493j 0.00182159+0.0117034j -0.0183982-0.00626452j -0.00687244-0.000977399j 0.0366191+0.00291762j -0.015027+0.0386368j 0.0232132+0.00478853j 0.0121265+0.0126582j -0.0155867-0.0235279j 0.026814-0.0158453j 
-0.0182226-0.00675073j -0.0126873+0.00467776j 0.0088545-0.00958767j 0.0272753-0.00643224j 0.0343475+0.0145795j -0.027109+0.0050516j 0.0225089-0.060776j -0.00180353-0.0167348j 0.00190404-0.00385849j -0.0059423-0.00999021j -0.0469334+0.0102649j -0.0408225+0.011549j -0.0542132+0.0502526j -0.025221+0.0251707j 0.0769721-0.106913j -0.00842232-0.0907448j -0.0544724-0.0450021j -0.000172544+0.110822j -0.0318118-0.005753j -0.0607442-0.0555793j -0.051751+0.0130052j -0.00835725+0.00153372j 0.0117701-0.0168417j 0.00260162+0.0129344j 0.0254939-0.0212507j -0.00544024+0.0173806j 0.00959939-0.0274483j 0.00136444-0.00240075j 0.00887169-0.0117879j 0.0018453-0.0127682j 0.0129845-0.00308851j 0.000438938+0.00806166j -0.0244983+0.00543594j -0.0124199-0.0126889j 0.010106+0.00304435j -0.00068757-0.0177881j 0.0167361-0.00106759j 0.0220785+0.00858347j 0.00717498-0.0114206j -0.00900262+0.0285306j -0.00735305+0.0140507j -0.0279036+0.0109728j -0.00484781+0.0136777j -0.00284179-0.0208663j 0.00517147-0.00233556j -0.00372252-0.0109273j -0.0133039+0.00825127j -0.000816944-0.00132223j 0.0079149-0.0280422j 0.0130834-0.00700532j 0.0067039+0.00503727j 0.0060893+0.00529089j -0.0072453+0.0165578j 0.00297477+0.00751852j 0.00320245+0.00454785j -0.0047613+0.00114953j -0.00186625-0.000566616j -0.00297701-0.000364075j 0.00204291+0.00267963j 0.00240935+0.00344554j -0.00356403+0.00721499j -0.000624587+0.0117143j -0.00945007-0.011653j 0.00066428+0.0034307j -0.00144707+0.00414134j -0.000272157-0.00160001j -0.006291-0.00369207j 0.00247616+0.00764901j -0.011166+0.00308611j 0.00029866-0.00209793j 0.00134008-0.00171914j -0.00308398-0.013945j 0.00452708+0.00754246j -0.014967+0.00330625j 0.00536987-0.00019395j -0.00222627+0.0069368j -0.00541787-0.00823848j 0.00217893+0.0102308j -0.00338677-0.00808406j -0.00374386+0.00645138j -0.00758727+0.012783j -0.0112754-0.00149793j -0.012338-0.000942871j 0.00767461-0.00116467j -0.00859439-0.00353506j 0.00381705-0.0119463j -0.00608003-0.00476981j 0.00203093+0.00636628j -0.013403+0.00186296j 0.00575437-0.00101181j 4.30365e-05-0.00386779j -6.65217e-05+0.00264854j 0.0101003+0.0054212j -0.00594747+0.00402217j -0.00505085+0.00659505j 0.0093134+0.00176278j -0.00429637-0.0063407j 0.0048629+0.00772753j -0.00255462+0.00307299j -0.0090166-0.00552245j 0.00115985-0.0168782j -0.00560051+0.00932318j -0.00430855+0.00834498j -0.00623054+0.00355623j 0.00209922-0.0137716j -0.00128116+0.0100102j 0.00342114-0.00214502j -0.00177672+0.010126j 0.00244751+0.00918628j 0.000746876-0.00389034j -0.00357154-0.0034905j -0.00553149-0.00545198j 0.00144302+0.000224981j 0.00536111+4.21239e-05j 0.00182519+0.00697894j -0.00234809+0.0149132j 0.00277246+0.0092529j 0.000930504-0.00887129j 0.00638218+1.79638e-05j 0.00477242-0.00144405j 0.00657059-0.00637035j 0.00114776+0.0102927j 0.0116662-0.00955515j -0.00730982+0.00302725j 0.00284578+0.000983357j 0.00271292-0.00386163j 0.00648293+0.0058506j -0.0134692+0.00362884j 0.00491024+0.00350401j -0.0057494-0.00717288j -0.0036485-0.0011711j -0.00396447+0.0164069j -0.00119773+0.00105523j 0.00189063+0.0131874j 0.0171368+0.00625112j -0.00207848-0.00839496j 0.0120955-0.0038868j 0.00456115-0.00481144j 0.00356086+0.00249625j 0.000701217+0.00430388j 0.00436147-0.0059591j -0.00152245-0.00625451j 0.00246968+0.00109978j -0.00498417-0.00267704j 0.00765749+0.00467986j 0.00239994-0.00595599j 0.00157145-0.00667961j -0.012103-0.0071165j 0.000198261+0.00237279j 0.00276793+0.00370574j 0.00380088-0.00158927j 0.0015278-0.00927179j 0.0127549+0.00220131j 8.33347e-05-0.0186931j 0.0179347+0.00563121j -0.0102542+0.00791804j -0.00384257-0.0110179j 
