-0.00410888+0.00035338j -0.000634653-0.00299667j -0.00196152-0.00124933j -0.00128923+0.00214771j -0.000616602+0.00679712j -0.00724598+0.000769868j 0.000135276-0.00342777j -0.00500925+0.00423464j 0.00738978-0.000231996j -0.00131332-0.00585483j -0.00481722+0.00481872j -0.00289676-0.00842472j -0.0102088+0.0031713j -0.00334655-0.00187753j -0.00178094+0.0108788j 0.000241366+0.0049046j 0.0151506+0.0037626j -0.0135591+0.00394301j -0.0100851+0.00646356j 0.00272204+0.00249623j -0.0024683-0.00606802j -0.00394347-0.00339076j -0.0085334-0.000551928j -0.000301808+0.00720137j -0.00560211-0.00953652j -0.00284472-0.000698662j -0.00571504-0.00189353j 0.00710376-0.00940396j -0.0101804-0.00491002j 0.00304958-0.00208798j 0.0129436+0.00822186j 0.00136508+0.0108282j -0.00759193-0.000267784j -0.00697891+0.010655j 0.00971134-0.00516075j 0.00373784+0.00107021j -0.00434742-0.00261121j -0.00758906+0.000633829j 0.000223235+0.00601479j 0.00160047-0.000842275j -0.00156664-0.00169229j 0.00297129+0.00595947j 0.00685989-0.00074076j 0.00452071-0.00657597j 0.00295686+0.00463357j -0.00152621-0.0052769j -0.00778535-0.00162114j 0.000855722+0.00339508j -0.000646153+0.000773005j -0.0100283-0.0029943j -0.000908099-0.00395692j -0.00130214-0.0043712j -0.00215761-6.81563e-05j 0.00360805+0.00596598j -0.00892827-0.00671649j 0.00151872-0.00182441j 0.000616945-0.0033478j -3.70278e-05-0.00543686j 0.00189817+0.00278768j -0.00946793+0.00322572j 0.000221548-0.00484791j -0.00195467+0.00257186j 0.00632825-0.00607193j 0.00339795-0.00213031j -0.00504691-0.0019394j -0.00134837+0.00420349j -0.00430041+0.00501162j 0.00235349+0.00331676j 0.00505652-0.000436277j -0.00124987+0.00327741j 0.00248521-0.00100445j -0.00347536-0.000233976j 0.00353534+0.00528852j 0.00157448-0.000174443j 0.000268394+0.000722986j -0.00116805+0.00020304j 0.00046368+0.000583341j 0.00270506+0.00281689j -0.00155976+0.0025369j 0.00472324-0.000900748j -0.00302794+0.00135118j -0.00148532+0.00213509j 0.000946465+0.00058242j 0.00151055+0.00298588j 0.00331855+0.00342209j -0.00289955+0.000955266j -0.000423543+0.00280371j -0.00179179+0.00447282j 0.00484926+0.00397098j 0.00242141+0.00150484j -0.000309896-0.00163298j 0.000981752+0.00578687j 0.00127487+0.00143808j -0.00144049-0.00191267j -0.00102773+0.000948777j 0.00142791+0.000238537j -0.00570731+0.00403094j -0.000550403+0.000986201j 0.00239366-0.0042689j -0.000815659-0.00100766j 0.00219369-0.00110876j -0.00137822-0.00407015j -0.00296985-0.000714788j 0.0012328+0.00125627j -3.26273e-05-0.00100433j -0.00372209-0.000814521j 0.00547803-0.00065099j -0.0017209+0.000981002j 1.25845e-05+0.00125716j -0.00289217+0.00176479j 0.000996207+0.00211503j -0.0018118-0.00685962j -0.00127665+0.00436773j 0.00101674-0.00368958j -0.00450283+0.0016453j 0.00154333+0.00121874j 0.000665993+0.0012967j -0.00861092+0.00138911j -0.00160844+0.00329849j -0.00434117+0.000730125j 0.00110064+0.00452488j 0.00191518-0.00434754j -0.00189342+0.000279251j 0.00223346+0.000136199j -0.0014279+0.00333535j -0.00806453-0.00448484j -0.004444+0.00171505j 0.0033017-0.00135838j -0.0047123+0.00457705j 0.00233514+0.00283547j 0.00313608-0.00420855j -0.000575466-0.00445596j -0.00527449+0.00102078j -0.00370178-0.00626221j 0.000743822-0.00376256j 0.00338002-0.00145139j 0.00131004-0.000985858j -0.00334625-0.00407866j -0.000465741-0.00287229j -0.00167833+0.00102895j 0.00100655+0.00298949j -0.00141942+0.000135483j -0.00559362-0.00278045j 0.00167567+0.00305656j 0.00482653-0.00656108j -0.000653706-0.00324678j 0.00589126+0.00472046j 0.00596937-0.0062023j 0.00478056-0.0014029j 0.0031918+0.00121543j 0.00319541-0.00131591j -0.00444794+0.000961593j -0.00207888-0.00788524j 0.000881547+0.00346082j 0.00809371+0.00321706j 0.00513486-0.00727084j -0.00331605-0.00137228j -0.00265706+0.00310523j 0.0234404-0.00286597j -0.00164736-0.0247914j 
-0.000959561+0.00375766j -0.00565446-0.00127742j -0.00145618+0.00301774j 0.00306756+0.00293373j 0.00662194+0.00305483j -0.00215481+0.0053684j -0.00414236+0.000747036j 0.00481811+0.00518504j -0.000958341-0.00900964j -0.00493557-0.00134405j 0.00308459+0.00440933j -0.0103664+0.00154602j 0.00400871+0.00940107j 0.000161499+0.0036374j 0.010351+0.00172561j 0.00578034-0.000890946j 0.00355764-0.0149329j 0.00323714+0.0138152j 0.00662782+0.0106276j 0.00224554-0.00325384j -0.00575314+0.0024527j -0.00336483+0.00365311j -0.000473195+0.00827689j 0.00707897-0.000306221j -0.00970431+0.00536496j -0.000595134+0.00245926j -0.00196146+0.00676606j -0.0105495-0.00711639j -0.00569394+0.0102644j -0.00101785-0.00402026j 0.0079057-0.0148152j 0.0113767-0.00149036j 0.00152665+0.00748872j 0.011804+0.00766092j -0.00554792-0.0104132j 0.000535166-0.00470779j -0.00330352+0.001618j 0.000353991+0.00878446j 0.00553072-0.000638038j -0.000348525-0.00134097j -0.00205677+0.00186982j 0.0063991-0.00179177j -0.000622681-0.00636438j -0.00746677-0.00491572j 0.00441688-0.00161669j -0.00584865+0.00146111j -0.00319264+0.00828436j 0.00302348-0.000829453j 0.000487183+0.000317673j -0.00345197+0.0092901j -0.00338361+0.000771818j -0.00415861+0.0025242j -0.000329514+0.00284615j 0.00602831-0.00252299j -0.00776972+0.0100452j -5.86694e-05-0.00187487j -0.00281202-0.00143028j -0.00618637+0.00013029j 0.00280597-0.00288925j 0.00454129+0.0109298j -0.00450657-0.00114196j 0.00305465+0.00165326j -0.00549516-0.00556739j -0.00226976-0.00274371j -0.00273716+0.00518534j 0.00413622+0.0014388j 0.00452579+0.0040446j 0.00396294-0.002727j -0.00141246-0.00636342j 0.00331407+0.00160758j -0.00174048-0.00311878j -0.00140342+0.00315966j 0.00405802-0.00276047j 0.00102418-0.00237128j -0.00131564+0.000366822j 0.000683454+0.000713481j 0.00137285-0.00013559j 0.00222239-0.00348837j 0.00247007+0.00174198j -0.0010797-0.00465182j 0.00101465+0.00175533j 0.0024218+0.000518268j 0.00193007+4.36232e-05j 0.00257821-0.000640049j 0.00339095-0.00236124j -0.000700721+0.00214578j 0.00305459-4.61336e-05j 0.00354461+0.00214274j 0.0053576-0.00453956j 0.00196077-0.000880336j -0.0014627+0.000323233j 0.00673529-0.00236161j 0.00230273-0.00129889j -0.00395285+0.001088j -5.12518e-05+0.000990384j 0.00109251-0.00170293j 0.00385426+0.00347141j 0.00242279+0.000947045j -0.00463064-0.00188312j -0.000921148+0.000906579j -0.000285069-0.0011124j -0.00446381+0.000371706j -0.000978921+0.00156883j 0.00243152-0.00149066j -0.00257619-0.00018243j -0.000250772+0.00384209j -0.000927638-0.00543749j 0.00145481-2.77173e-05j 0.00198689+0.000418786j 0.00215008+0.00157142j 0.00167889-0.000833668j -0.00675292+0.00147633j 0.00482936+0.000521231j -0.00298992-0.00143136j 0.00220061+0.00333015j 0.00115971-0.00189973j -0.000507066+0.000305778j 0.000151319+0.00824367j 0.00350707+0.000466778j 0.000507224+0.00555311j 0.00565762+0.000110261j -0.00371724-0.00124317j -0.000660845+0.00316512j -0.000382249-0.00343208j 0.00345339+0.0013813j -0.0049339+0.00759616j 0.0018141+0.00561195j -0.002683-0.0026024j 0.00379649+0.00331387j 0.00369736-0.00388321j -0.00428803-0.00297682j -0.0031645+0.00135447j 0.00105161+0.00455903j -0.00609586+0.00436736j -0.00116605-0.000319165j -0.00192474-0.00300958j -0.000555801-0.00187824j -0.00531958+0.00185052j -0.0023121-0.000823814j 0.00131589-0.000340374j 0.000518418-0.00305497j 0.000593148+5.20435e-05j -0.00264672+0.00671523j 0.0028337-0.000538533j -0.00369998-0.0042809j -0.00423214+0.000763564j 0.00462895-0.00408185j -0.00425431-0.00582026j -0.00240417-0.00405903j 0.000664616-0.00289585j -0.0033114-0.00339519j 0.000327456+0.00275627j -0.00596875+0.0049123j 0.000940274-0.00149809j 0.00607624-0.012685j -0.0119245-0.00825658j -0.00424107+0.00390412j 0.00149808+0.00376864j -0.00260881-0.0220684j -0.0202809+0.00448253j 
-0.000968582+0.0079463j -0.00715604-0.00211206j 0.00304255+0.00543931j 0.00400402-0.00180101j 0.00155596+0.00206087j -0.00403787+0.00141903j -5.17459e-05+0.00755875j 0.0018322-0.00335673j -0.00470182-0.00167796j -0.00250945-0.00113242j 0.00239723+0.000441881j -0.00125558+0.00972675j 0.00766066-0.00291186j 0.00884575+0.000342918j 0.0068947-0.0133108j -0.000715274-0.00213337j -0.00553201-0.00704376j 0.00271683-0.00529365j 0.0105022-0.0038914j -0.00207888-0.00291586j 0.000748797+0.000638933j -0.00111504+0.00335463j 0.00133317+0.00292263j -0.00195309+0.000365536j -0.0087959-0.000717021j 0.000775163+0.00216202j 0.00342753+0.00319014j -0.00809303+0.00677466j 0.001661+0.00625692j -0.00716384-0.00462547j -0.0114768-0.00434293j 0.00327845-0.0153057j 0.00496994-0.000743429j 0.00936369-0.010176j -0.00896961+0.00167716j -7.70586e-05+0.00097764j 0.00337614-0.00047592j 0.00573175+0.0049719j 0.00183583-0.00166018j 0.000648067+0.000568249j -0.000777666+0.00362918j -5.74912e-05+0.0074491j -0.00364465+0.00480045j -0.00689263+0.00485464j 0.00510188+0.00177653j -0.00170845+0.000765612j 0.000764449+0.00070445j -0.00188568+0.00350523j -0.00136612+0.00996077j 0.00752811-0.000762675j -0.00477456-0.00319967j 0.00443485+0.00691613j 0.00119312+0.00364145j 0.0032528-0.00163241j 0.00370459+0.000293236j 0.00202097-0.00365644j 0.00316897-0.00144207j -0.00236269+0.00125773j -0.00138948+0.000662832j 0.00805864-0.000109141j 0.000113424-0.000966022j 0.00389919+0.000458415j 0.000972707-0.0018668j -0.000434744+0.00170195j 0.00101866+0.00178639j -0.00241878+0.000627958j 0.000615984-0.0016569j -0.00138333+0.000614927j -0.00167357+0.00460248j 0.000393699+0.00200189j -0.00108563+0.00133004j 0.000655048-0.00077844j -0.00106689+0.00358565j -0.00162844-0.000785656j -0.00035061+0.000932956j 0.00116588-0.0018345j 0.00102799+5.37708e-05j -0.00185408+0.00378114j 0.00209885-0.00180778j -0.0027984+0.00151311j -0.00358823+0.00113765j -0.00236614+0.00233792j 0.00363642-0.00418093j -0.00102325+8.65595e-05j 0.0023735-0.0012737j 0.00332943+0.000509298j -0.00186841+0.000963062j 0.000636682+0.00374864j 0.000930908-0.00405248j 0.00181282+0.00126622j -0.000752113+0.000476776j 0.000325084+0.00166464j 0.000634235-3.65892e-05j -0.000568225+0.00102035j 0.00193996-0.00240207j 0.000883762-0.000640136j -0.00235334+0.00518185j 0.00232645+0.00251622j 0.00202829-0.00205628j 0.00160967-0.00354153j 0.00145192+0.00466479j -0.000439808+0.00153821j 4.754e-05+2.27049e-05j -0.00354602+0.0035635j 0.00206049+0.00143806j 0.000617828+0.00367734j -0.00297354-0.00135118j 0.00215499+0.00222842j -0.000254275-0.00411913j 0.00364401+0.00290255j -0.000991225-0.00220293j 0.00119857-0.000426195j 0.00320203-0.00300673j -0.00402104+0.00143166j 0.00187989+0.000720437j 8.82569e-05+0.000982801j 0.00246844-0.00400109j -0.00265965+0.000432557j -0.00415763-0.00454217j 0.00714558-0.00142928j 0.00609021-0.00499772j -0.0023991-0.000916207j 0.00132239+0.00524003j -0.00329771+0.00100276j -0.000963697+0.000264607j 0.00176666-0.00566296j 0.00219099+0.00199566j -0.00270882+0.0044977j -0.00501716+0.00285419j -0.00087613+0.00151912j -0.00306357-0.00262625j -0.00173244-0.00169386j -0.00197532+0.001824j 0.000262353-0.00729378j -0.00208626-0.00538178j 0.00258816+0.000326111j -0.00136141-0.00370471j 0.00141555-0.000121565j 0.000569407-0.00353192j -0.00172147-0.00559581j -0.00233579+0.00573208j -0.0041197-0.000948044j -0.00188879-0.00386129j 0.00115178+0.000617945j 0.000278991+0.000948642j 0.00961862-0.00339326j -0.000587679-0.00342926j -0.00652231+0.000973945j 0.00146254+0.00707152j 0.00317999-0.00315382j -0.00433316+0.00189544j -0.0035306-0.00284277j 0.00775634-0.00727868j 0.00377427+0.00218729j -0.0124503-0.00558705j -0.00900003+0.0123177j 0.000472426+0.014501j 0.0142913-0.00543367j 0.0106839+0.000383802j -0.00117781-0.00977617j 
0.0013032+0.00293277j -0.000132066+0.00209196j 0.00396779-0.00151201j -0.00172925-0.00550596j -0.00545875+0.00113314j -0.00203183-0.00100126j 0.00742814+0.00162974j -0.00196684-0.00178257j 0.00169181+0.00142409j -0.0010868+0.00179191j 0.00118627-0.00199611j 0.0104765+0.00133418j -0.00136394-0.00469966j 0.000227798-0.00852093j -0.0169149-0.0182637j 0.000807498+0.00293616j -0.0113861+0.000400914j -0.00899158+0.00568005j 0.000141503-0.00719755j 0.00343895+0.00606174j -0.000382655-0.00192117j 0.00173294+0.00441527j 0.00794962+0.000156935j 0.00143171+0.00227966j -0.00440491+0.0140806j 0.0016744+0.00310508j -0.00259587+0.00762587j 0.000377635+0.00845034j 0.0080357+0.00943849j -0.00661257+0.0134407j -0.00132048+0.00252294j -0.0158537-0.00734293j 0.00304939+0.00626736j -0.0111482-0.0103358j 0.00329713+0.00901448j 0.00609052-0.00520299j 0.0042615-0.00602312j 0.00299367-0.00704407j -0.00126375+5.90296e-05j 0.00259335-0.00471489j 0.00313776+7.74913e-05j 0.00827764-0.00231838j 0.0072951+0.00241993j 0.00191299+0.00506387j 8.4488e-05-0.00563521j -0.000113513+0.00322903j -0.00415914-0.0053235j 0.00464367-0.00438027j 0.0133805+0.00189832j -0.000893562-0.00831318j -0.000213327+0.00588158j 0.00500235+0.000234336j 0.0023886+0.00136698j 0.00217472-0.00430385j 0.00111163+0.000328731j 1.6961e-05-0.00290468j 0.000618312-0.00257531j -0.00279422+0.0042871j 0.00528969-0.000169614j -0.00245982+0.000565558j 0.00351332-0.0020559j 0.00308613-0.00234154j -0.000824576+0.00241082j 0.00146778-0.00249874j 0.0039603+0.00387526j 0.00410204-0.00236522j -0.000836936+0.000404391j 0.00101014+0.000130899j 0.00418217+0.00403779j 0.00218412-0.00228188j -0.00238385+0.00353007j -0.000431274-0.000159795j 0.00456103-0.00175824j 0.00167143+0.000283718j -0.00433032-0.00405021j 0.000130155-0.00024926j -0.00094786-0.00146978j 0.00636989-0.00159735j -0.00187562-0.00188796j -0.00155892+0.00495254j 0.00170448+0.00285078j 0.00703194+0.00340016j -0.00225442-0.00592009j -0.00308366-0.000650465j -0.00516604-0.00246075j 0.000144049-0.00510902j 0.00322318-0.000793182j 0.00151199-4.56879e-05j -0.00235121-0.0023151j 0.00377973-0.0012828j 0.000242011+0.00142571j 0.00176935-0.00143031j 0.00158107-0.00038211j -0.000167003-0.00107995j -0.00389226-0.00142692j -0.00050046-0.00482426j 0.00455904+0.00414565j 0.00292225-0.0040181j -0.00195985+0.00233585j -0.00441891+0.00122039j 0.0040991+0.00123292j 0.00271075-0.000121541j 0.00149054+0.00424088j 0.0024473+0.000114587j 0.00356455-0.00296561j 0.00257545-0.00149613j -0.00283253+0.0027011j 0.00482707-0.00388539j -0.00497896+0.00207771j 0.00511343-0.000635944j 0.000228063+0.00295723j -0.000125374+0.00376212j -0.00221703-0.00430428j 0.0014105+0.00359442j 0.00383015+0.00235181j 0.00107181-0.00111755j -0.00390255-0.00480995j 0.00233605+0.00106754j -0.00222914-0.00011971j -0.00307277-0.00287089j -0.00447785-0.0020036j 0.00109322+0.00250497j 0.0041298+0.00275524j -0.0014722+0.00132289j 0.0014578+0.00147259j -0.00524292-0.000928435j 0.000918168+0.00126702j -0.00322516-0.00164534j 0.00424403+0.00572107j -0.000753001-0.00172729j 0.000525796+0.00313938j -0.000415524+0.00281796j 0.00151667+0.00105334j -0.0068282-0.00207722j -0.00524252+0.00252023j -0.00273104-0.00292661j 0.00365548-0.00639266j 0.00221818-0.00325878j 0.00069081+0.00180214j -0.00243099-0.00098806j 0.00212324-0.00166147j -0.000362447+0.00377233j -0.00279286+0.000476563j 0.00167105+0.00119455j 0.00364956-0.000882818j -0.00838396-0.00554801j -0.00441193-0.00373992j -0.000372164+0.00395543j 0.00977738-0.00362518j -0.00198156-0.0017064j 0.00587036+0.00845844j 0.00289018-0.000971515j -0.00473009-0.00959216j 0.00280005-0.00495503j 0.000869306-0.00278731j -0.000416052+0.00372084j 0.0180979-0.00458276j -0.00640949-0.0159097j -0.00266959-0.00335147j -0.00824195+1.29418e-05j 
0.00148676-0.00261478j 0.00321305+0.000644259j 0.00107806+0.0018694j 0.00333615+0.00161353j -0.00157103-0.00524998j 0.00120547-0.00113576j -0.000590623+0.00596611j -0.000512841-0.0010347j 0.00142692+0.00040576j -0.00188803-0.00474754j -0.00280797+0.0022507j -4.90891e-05+0.00392473j -0.0033775-0.000792388j 0.00652242-0.00197818j 0.0188067-0.00943942j -0.0034765-8.02794e-05j 0.00589856-0.00663229j -0.0126814-0.00488978j -0.00264367+0.00459657j -0.00840758+0.00786571j 0.00294845-0.00175793j -0.00402346-0.00227651j 0.000670859+0.00715627j -0.00187441+0.00110625j -0.00762455-0.0027929j -0.00475711-0.00237288j -0.0149238-0.00777713j -0.00613555-0.00849924j -0.0175977+0.00709243j -0.0097725-0.00546619j 0.0111145+0.000488262j 0.00781746-0.00582256j -0.0143171+0.00565646j 0.00562769-0.00474825j -0.00584992+0.00224923j 0.00851258+0.00689016j 0.00256182+0.00301721j 0.00471172+0.00213981j -0.00318588+0.000209908j 0.00776937+7.19126e-05j 0.00141289+0.000443573j 0.00338912+0.00352502j 0.000487827+0.00381866j -0.00265814-0.000689603j 0.00165585-0.00110834j -0.00318143-0.00190319j 0.00715375-0.0028846j 0.0105466+0.00244611j -0.00157934+0.00704877j 0.00760046-0.00181191j -0.00193314+0.00498362j -0.0070804+0.00352584j -0.00492682+0.00298487j 0.00152846+0.00584343j -0.0042552+0.00599856j 0.00377409+0.00285522j 0.000332849-0.000489583j -0.00547378-0.00467944j -0.000559541+0.00438004j -0.00571895-0.00114026j 0.00368899+0.00125005j -0.00104529+0.00106721j -0.00539216+0.00308672j 0.00254636+0.000353336j -0.00741284+0.0039263j 0.00568671+0.00253267j -0.00166332-0.000406616j 0.00258533-0.000376735j -0.00672336-0.00217189j 0.00247737+0.00313864j -0.00526689-0.00599857j -0.00374216-0.00109746j 0.000134997+0.00332472j 0.00446568+0.00142321j 0.00276233-0.00578265j -0.000293617-0.000140715j 0.00179386-0.000722966j 0.00168195+0.00148447j -0.000239882-0.00142572j -0.00557152-0.00440238j -0.00190669-0.00060092j -0.00108852+0.00608788j 0.00687993+0.000634628j 0.00195127-0.000665154j 0.00172526-0.00478574j 0.00214809-0.00326675j 0.00325702+0.00305797j -0.00153134-0.00289918j 0.000347851+0.000917295j -0.00165289+0.00464484j -0.000756935+0.00251481j 0.00054111+0.00153589j -0.000990309+0.00117843j -0.00117671+9.27755e-05j -0.00124047-0.00193051j 0.00654377-0.000500473j -0.000114772-0.000101254j 0.00210526+0.000336673j -0.0061855-0.000658019j -0.00383043-0.0039294j -0.00226274+0.00284215j 0.000582349+0.00144878j -0.00540764+0.00059555j 0.00439424+0.00295575j -0.00085506+0.00270257j 0.00485554-0.000333494j -0.00395183-0.000980207j 0.00373328-0.000930586j -0.00161011-0.00365496j -0.00565247+0.00139797j -0.00349472+0.00364335j -0.00366489+0.00482003j 0.00341889-0.000832296j 0.000472379+0.000429106j -0.00314411+0.00502156j -0.000177426+6.37841e-05j 0.00147943+0.00147104j -0.000217255+0.00422322j 0.00731242+0.00297119j -0.0057182+0.000508557j -0.00371616-0.00131664j 0.000657243+0.00439685j -0.00716342-0.000583442j -0.00262912-0.00327332j -0.000342139+0.0029637j 0.00225694-0.00118904j -0.00311805+0.00152553j 0.00256505-0.00528167j 0.000124628+0.000407898j 0.00532019-0.00210474j -0.00401681+0.00272703j -0.00434936+0.00158756j 0.00374477-0.000583315j 0.000778858-0.00272881j -0.000238964+0.000625288j -0.00113773-0.00180774j 0.00826498+0.00374272j 0.00475947-0.00198391j -0.00227491+0.00104716j 0.00331168-0.00293089j 0.00268655-0.00218732j 0.00125919+0.00161989j -0.00181963+0.000575046j -0.00371593+0.00222358j 0.00183539+0.00764037j 0.00263474-0.00852647j 0.00717241-0.000444524j 0.00285987-0.00297325j 0.00254516+0.00881918j -0.000177771-0.00259504j -0.0106942+0.00486775j 0.000986265+0.0009396j 0.00531768-0.000352511j 0.00204137-0.00144038j 0.0169324+0.00190499j 0.000440433-0.013267j 0.003676+0.0101475j 0.00909351-0.0100025j -0.00405078+0.00126713j 0.00287396+0.00432533j 
0.00459824+0.00523624j -0.0034478+0.00549958j 0.000450431+0.00096102j -0.000196137-0.00229603j 0.00410189-0.000269703j -0.000577941+0.00190812j -0.00141314+6.37003e-05j 0.000458516-0.00129434j -0.00013873+0.000416084j 0.00235972-0.00160443j -0.00165977-0.00603108j 0.000238281+0.00338904j 0.000149338-0.00774868j 0.00523617-0.000558844j -0.000108411+0.007614j 0.00100725+0.000989089j -0.00183029+0.0061402j -0.00349017-0.010714j -0.00494221-0.00936357j -0.00806069-0.00533156j 0.000524681+0.00188931j 0.00459684-0.000623297j -0.00195087+0.00376246j -0.00115193+0.000195275j -0.00336854+0.00501958j 0.00483966-0.00288054j 0.00940883-0.0112921j 0.0111614+0.00113968j -0.0018881-0.0142866j 0.00164463-0.00413711j -0.00352762+0.0154657j -0.00658125+0.000872677j -0.00313648-0.014584j -0.00106795-0.00283636j -0.000523628+0.00189309j -0.0059113+0.00406349j -0.00105846-0.00419818j 0.000165867+0.0017238j -0.00117653-0.00405882j 0.00262161+0.00790979j 0.00390809+0.00291445j 0.00320523+0.00315179j 0.000957519+0.00610908j 0.00397209-0.00112668j 0.00130325-0.00227051j 0.00109495-0.00160658j 4.94322e-05+0.00646015j 0.0027421+0.00890235j 0.00147139-0.00109168j -0.000246463+0.001068j -0.00614288+0.00355485j 0.00401971-0.00739002j 0.000534177-0.00589209j -0.00354355-0.000435342j -0.00651247-0.00522727j -0.00326585-0.000604592j -0.000178637-0.00188828j 0.00360185-0.000759952j -0.000925619-0.00147572j 0.00451425-0.00663507j -0.00259668+0.00291913j 0.00163441-0.00219486j -0.00305184-0.00579162j 0.000598839+0.00297513j -0.00462104-0.00547745j -0.00411585+0.00781608j -0.00258692-0.00280331j 0.00215075+0.00159111j 0.00235478-0.00320852j 0.00108299+4.49813e-05j 0.00382129-0.00326253j 0.00129517-0.00248203j 0.000934028+0.00148863j -0.00040307+0.00323777j 0.00151256+0.00261899j -0.00134191-0.00140175j 0.00163292+0.000724542j 0.00272118+0.0034491j -0.000533141-0.00240628j 0.00532579-0.00202776j -0.000255789-0.000890081j -0.00391177+0.00151529j 0.000376668+0.00456213j -0.000409911+0.000955021j 0.00398824-5.10227e-05j 0.00210069-0.00171609j -0.00159277+0.00293544j 0.00440161+0.000420511j -0.000597523-0.000722705j -0.00178195-0.00340434j -0.000647209-0.00251153j 0.00129772-0.00442553j 0.00117546-0.00335135j -0.000349695+0.000198925j -0.00254183-0.00220437j 0.00161796+0.00122468j 0.000157923+0.000947607j 0.00439217-0.00143611j -0.000522379-0.00296269j 0.000742353-0.00325075j 0.00196116-0.00256028j 0.000529922-0.000522772j -0.00182332-0.00396431j 0.00430192-0.00101699j -0.00412318-0.000290234j 0.000880478+0.00323564j 0.000483869-0.00345521j 0.00228209+0.00228496j 0.00116457-0.00103434j 0.00301432-0.00718982j -0.00409035-0.0012477j -0.00693935-0.00249481j -0.000694409-0.00213643j 0.00275044+0.00123939j -0.00609215-0.00291454j 0.00129591-0.00221967j -0.00250829-0.00148196j -0.00523461+0.0034134j -0.00820974+0.0067778j 0.000193098-0.00659554j -0.000331594-0.00511565j -0.00144391+0.00533098j 0.00335997-0.00300972j 0.00334971-0.00602128j -0.00257807+0.00145067j -0.00261584-0.00102519j 0.000307915-0.00202845j 0.00241369+0.00282184j -0.000479515+0.00467618j -0.000948185-0.000735409j -0.00163844-0.00152112j 0.00402576-0.00423992j 0.00115691+0.00399139j 0.000341726-0.000469516j -0.00051836-0.00263031j -0.00353043-0.00585688j 0.000517424+0.00644787j -0.0016956+0.00410282j -0.00308057-0.00259974j 0.00085188+0.00188934j -0.00133515+0.00125249j -0.00172433+0.00130732j -0.000438109-0.00318997j -0.000774067+0.00101581j -0.00118552-0.00122787j -0.0033887+0.00148j -0.00269071+0.0064366j 0.00614494+0.00598744j -0.00145969+0.00215604j -0.000728238+0.00253247j -0.00211872-0.000792203j 0.00289139-0.00314031j 0.00286597+0.000811681j 0.000696834+0.00319646j -0.00118505+0.0151596j 0.0108776+0.000304608j -4.26619e-05+0.005068j 0.00614241+0.00408829j -0.00726658-0.00761211j -0.0114438+0.00317979j 
