3.0877e-17+0.25549j -7.5566e-17+0.409442j -4.57381e-17+0.141193j -5.72213e-17-0.00227239j -2.60008e-17+0.101013j -5.88452e-17-0.0378637j 1.44206e-17-0.0441687j -5.80715e-17+0.193385j -1.26383e-16+0.0899711j 2.5644e-19-0.0554189j -2.65052e-16+0.169682j 6.9134e-16-0.072343j -2.15622e-16+0.0854308j -1.09538e-16+0.152915j -8.4724e-16-0.0619893j 2.28997e-16-0.00731902j -9.609e-17+0.0776862j 4.57218e-16-0.0491912j 1.62005e-16-0.0117198j 2.20873e-16-0.0254656j 7.3712e-18+0.00874265j 1.75427e-17-0.022996j 1.62737e-16+0.00324044j -3.42765e-16+0.0884944j -1.92555e-15+0.0284551j -8.0933e-17+0.0373806j -2.04984e-15-0.0724106j 2.50792e-16+0.00856969j 2.56793e-16+0.00407999j -4.09496e-16+0.0775003j 4.53525e-17-0.0100428j -1.51447e-16-0.0273249j 6.59832e-15-0.0401204j -6.77814e-16+0.0256343j 7.75434e-17+0.0033799j 1.78269e-16+0.0278586j -5.3004e-16+0.00371396j -7.65745e-17+0.00712664j -7.35898e-17+0.0198165j 2.14879e-15+0.036178j 2.85424e-17+0.0375798j -3.64793e-16+0.000127413j -1.22374e-16+0.00149155j -1.06355e-16-0.00676077j 6.50922e-15-0.0406319j -4.07264e-16-0.00941682j 5.9432e-15-0.0139256j -1.02496e-15+0.045099j 4.24358e-16+0.0316343j 6.15349e-16-0.00562501j -4.07606e-16-0.00675334j -4.96574e-16+0.00592608j 3.65677e-16-0.0108491j -9.21351e-16+0.0255094j 3.89717e-16-0.0201161j -1.82199e-17-0.0153023j 1.84907e-17+0.0315426j -6.66858e-16+0.0141112j -2.73534e-15+0.0371055j 2.00862e-16+0.0125605j -1.05157e-15+0.00783644j -2.17041e-16+0.0313408j -1.02686e-16-0.00868363j 1.89832e-16-0.00120822j 2.70446e-15-0.0245723j -2.77696e-17-0.0067969j -4.44964e-17+0.000489995j 2.66811e-17-0.00493501j 1.37523e-16+0.001599j -1.01506e-15-0.010391j 1.37324e-16-0.00433039j 4.59187e-16-0.00706999j 6.10651e-16-0.00982018j 2.18451e-16+0.00839263j -3.07941e-17+0.00560421j 1.58458e-16+0.00167439j 4.64852e-16-0.0106215j -2.15237e-16-0.000221741j -8.91835e-17-0.0182063j 1.38897e-16-0.00557627j -1.49641e-16-0.00607938j 6.47376e-16+0.0323537j -8.19109e-18+0.0367717j -5.02652e-16-0.0114422j -2.52935e-16+0.00272572j 3.85109e-16-0.00477165j 7.02876e-17+0.0105905j 1.58479e-17-0.00796373j -2.71725e-17-0.00832285j 1.23878e-16-0.00312355j 4.91193e-17-0.000662371j -2.32845e-16-0.0269358j 1.229e-16+0.00107906j -3.78576e-17+0.00329189j 9.34835e-17-0.0102862j 1.77018e-17+0.0154233j -1.01151e-15+0.0203078j 2.47421e-16-0.0173618j 1.10521e-16-0.00332361j -3.07327e-18-0.020248j 6.42074e-17-0.00286712j -1.49625e-16-0.0231752j -4.79378e-18+0.0111182j -5.00536e-16-0.00167925j 3.34356e-17-0.00445146j 1.28773e-16+0.0207568j -3.17253e-16-0.0511409j 5.22477e-17-0.0121758j -9.25187e-18-0.0126464j 5.89133e-16-0.00989615j 1.07073e-15+0.049066j 5.76891e-18+0.0222753j 3.94417e-16-0.0016879j 3.55863e-17-0.000728824j -3.19753e-17-0.000187074j -6.3586e-17-0.0263989j 1.99386e-17+0.03282j -3.06672e-17-0.0138476j 4.54171e-16+0.00508037j -7.56566e-17+0.0103791j -4.52546e-17-0.0409726j 1.92366e-16-0.0839503j -6.62568e-17-0.0958136j 1.64144e-16+0.00886603j 3.34829e-17+0.0218949j -4.7282e-17+0.0121581j 3.61697e-16-0.0277239j -9.88227e-17-0.0347537j -8.02709e-18-0.00590972j 2.30006e-16-0.00265474j -1.37064e-17-0.0446066j -2.23983e-17-0.0400026j 7.54471e-18+0.113672j 5.51418e-18+0.0330614j 2.70779e-18-0.171506j 1.46683e-17-0.0679087j 
1.45182e-16+0.277084j -1.57377e-17-0.217753j 3.31476e-17-0.0487257j -2.04359e-16-0.0884071j -4.29579e-17+0.264104j -5.27273e-18+0.0943084j 9.61542e-18-0.0998069j 3.3771e-17-0.157771j -5.98878e-17-0.253069j -5.47628e-17+0.104866j -1.47854e-16+0.0706885j 8.48401e-16-0.0913477j -8.07464e-16+0.237317j 2.86331e-16-0.0181424j 7.63463e-16+0.0299219j -1.25367e-16-0.0572062j -2.98871e-17+0.0515745j 3.87524e-16-0.0311461j -3.06975e-16+0.00357753j 6.69931e-17-0.0520983j -1.7769e-16-0.00543751j 4.81218e-17-0.00597562j 5.91726e-16+0.0380831j -1.85548e-18+0.0076244j -1.39199e-15+0.0164958j -1.38915e-16+0.0178079j 1.78091e-15+0.0645926j -4.78158e-16+0.0181612j 1.98268e-16+0.0200265j -3.152e-16+0.0349928j -9.33777e-17+0.0355614j -2.46492e-16+0.0268897j -3.253e-15+0.0191641j -6.86864e-16+0.0162696j -6.64627e-16+0.00907455j 3.21532e-16-0.0661503j -1.29962e-15+0.0189077j 2.41453e-16+0.0106576j 1.76253e-16+0.0356532j -2.7682e-15-0.0428731j -4.37441e-16-0.00439057j 2.72755e-16+0.0426513j 2.90147e-16-0.00464219j -6.58149e-16+0.0346447j -5.54761e-16+0.0041634j -1.65955e-16+0.0133172j 4.85438e-15-0.0137455j -8.94157e-16+0.0324254j 1.49469e-16+0.0308324j 3.64235e-16+0.0200884j -2.76604e-16+0.0147129j 3.65584e-16-0.00730154j -2.40651e-16+0.00671537j -7.82395e-16+0.0302374j 4.88794e-17+0.0168313j -2.69139e-18+0.0365503j -3.62797e-16-0.0193789j -8.64818e-16+0.00752526j 2.13615e-15-0.0226017j 6.75256e-17-0.0233242j 6.94652e-16-0.0176865j 5.51651e-17-0.0232921j 1.0199e-16+0.0110547j -1.16315e-16-0.00736935j 9.39216e-17-0.00269575j 8.35708e-17+0.00502187j -3.0211e-16-0.000328104j -5.98199e-17+0.0128528j 1.26723e-16-0.00466648j -5.65821e-16-0.00501831j 4.44356e-18+0.0127364j 4.47463e-16-0.0264922j 5.43369e-16+0.00534301j -1.00112e-16-0.00642267j 1.56212e-16-0.00491421j 1.3823e-16-0.00437865j 5.83744e-16-0.0211929j 1.00076e-15+0.0324619j 4.73282e-16-0.0038248j 7.42138e-17+0.00189265j 4.65069e-16+0.0113199j 2.24057e-16+0.015712j -2.35173e-16+0.00566912j -3.72576e-16+0.0170305j 6.68435e-17+0.00239024j 1.93912e-15-0.024091j 3.56768e-16-0.0106132j 2.5526e-16+0.0190059j 5.54366e-17-0.00454425j 9.43635e-16+0.0268206j -7.12263e-15-0.0262611j 2.72655e-16-0.0191615j 2.52043e-16-0.0365079j 9.56544e-16+0.037004j 2.82267e-16-0.0224575j -1.48275e-16-0.0299762j -8.50288e-16+0.0214287j 1.31476e-15-0.0891892j 2.78951e-16+0.00430861j -3.68301e-16+0.00475186j -1.00081e-16-0.0137918j -2.08531e-16-0.0100939j -1.49205e-16-0.00069011j -4.59481e-15-0.0174467j -1.34107e-16-0.0172881j 5.54384e-17-0.000738018j -9.09589e-17-0.0171412j 8.26076e-17+0.00457339j 7.34014e-18-0.0518084j 3.82662e-15-0.0471672j 1.68727e-16+0.00377403j 1.34939e-16-0.00272857j 8.12441e-16-0.0101191j -1.28416e-16-0.0352195j 5.53443e-17+0.0116729j 8.96977e-18-0.00331121j 3.03941e-17+0.0085847j 5.00241e-17-0.00870523j -2.67316e-15-0.0330962j 2.23055e-16-0.0175016j 2.59692e-17+0.038988j -2.63454e-16+0.0564548j -1.27816e-16+0.0116383j 4.56249e-17+0.1178j -1.26489e-16-0.00727228j 7.1874e-17-0.0370095j -3.19767e-16+0.0256438j 7.69248e-17-0.0478025j -7.04905e-17-0.0388005j -6.16977e-15+0.0848781j -3.30342e-17-0.0109851j -4.07161e-17-0.0712809j 3.79114e-17-0.0118565j 6.59222e-18+0.0629203j 6.6163e-18-0.0148537j 4.96397e-17+0.116386j 
-1.02601e-18+0.000185945j 6.24942e-17-0.0318248j 5.16433e-17-0.348312j -1.31061e-16+0.285834j -2.27959e-16+0.116031j 1.40011e-17+0.0287888j -8.44679e-17+0.0927168j 3.34818e-17+0.0735149j 7.22424e-18-0.19858j -2.94427e-17+0.10178j 2.57359e-16-0.0841433j 1.06283e-16+0.0673244j -5.07376e-16+0.220424j 4.06035e-17-0.0381169j -2.07463e-15-0.125533j 5.57044e-16+0.0244739j -2.96607e-17+0.0630952j -1.40841e-19+0.0259959j -1.19344e-15+0.0745338j 1.79184e-16+0.0210912j -1.81268e-16-0.0458349j -8.10639e-16-0.0878844j -3.2506e-15-0.202714j -5.12093e-16+0.0465562j 1.04072e-15-0.0136916j -8.4204e-16+0.115955j -1.95792e-16-0.00702081j -3.73746e-16+0.037448j 4.38163e-16+0.0346381j 6.19646e-16-0.035605j 3.53635e-16-0.0494712j 4.89416e-16-0.0397362j -1.11575e-14+0.0630952j -1.0612e-15+0.0229262j 1.62382e-15-0.0609138j -4.25631e-16+0.0182698j 7.37234e-15-0.0932533j -8.75835e-17+0.00980029j 2.5848e-17+0.00334657j -1.24012e-15-0.0237853j 8.00086e-17+0.0066853j 2.14111e-16-0.0274651j 3.13701e-15-0.0591035j -1.66469e-15+0.0606591j 5.40367e-15-0.0326725j -5.51328e-16+0.0054987j -4.1437e-15+0.00810821j 1.07366e-15-0.0489781j 3.67573e-16+0.0120949j -1.19795e-16+0.0292434j -3.69577e-16+0.00589862j 7.82246e-16-0.00474537j -2.10886e-16+0.021091j -3.47382e-16-0.00477339j -5.93562e-16-0.0176541j 3.50191e-16+0.00715714j 1.88233e-16-0.00166658j 6.80435e-16-0.00566913j 4.02251e-16-0.00483617j -2.62749e-16+0.0428082j 2.33514e-16+0.016472j 9.5583e-17-0.00587928j -1.94597e-17-0.0558865j -1.65123e-15-0.0284183j -1.89491e-15+0.0207521j 4.04859e-16-0.00195193j 3.04796e-16-0.0126858j 5.38663e-16-0.0352409j -1.00773e-15-0.0248319j 3.60636e-15+0.0287154j 3.58936e-16-0.0234198j 1.17787e-16-0.00832305j 1.30356e-15-0.000746913j 1.22683e-15+0.0266573j 8.42161e-16+0.0202871j 3.3168e-18+0.035957j -6.98961e-16+0.00706922j 7.57089e-16+0.0291659j 3.79233e-16-0.00364021j -2.86704e-16-0.00651067j 7.82307e-16+0.02188j 1.10783e-15+0.0340455j -2.14023e-16-0.018646j -3.8434e-17-0.0202041j 1.24863e-16+0.0256542j -1.07177e-15+0.0109556j 9.47097e-17+0.0111946j 6.07538e-17+0.0241925j -2.54719e-17-0.0155724j -5.79872e-16+0.00931523j 1.04104e-14+0.0415367j -4.88982e-16-0.002854j -5.46558e-17-0.0163528j -2.79553e-16-0.0219064j 2.65732e-17+0.0462003j 4.45294e-16-0.00979113j 1.28451e-15-0.0237689j -6.49768e-16+0.0376216j -7.77421e-17+0.0300176j 2.32828e-17+0.00787523j 4.88704e-18+0.0474255j -2.74254e-17-0.0140036j -1.20284e-16-0.0046356j 1.04749e-14+0.0414433j 1.64161e-16-0.00028555j -1.82676e-16-0.0292923j 1.64433e-16+0.0515819j -8.50182e-17-0.0113388j 2.39426e-17+0.0464654j 1.19038e-15-0.0100552j 9.61354e-16+0.0520229j -1.50267e-16-0.0435403j 4.18506e-15-0.0629014j -1.46196e-16+0.0131716j -4.20534e-17+0.00289167j -4.19102e-17+0.0249696j 4.58901e-17+0.0413134j -1.63131e-17+0.0254059j -5.63419e-16-0.00697971j 1.14448e-16-0.00177847j -1.14425e-17+0.0310992j -2.14784e-16+0.0300738j -2.46751e-16+0.00351193j -3.61096e-17+0.0744664j -1.4678e-16-0.0137j 1.99488e-16+0.0147563j -5.02699e-16+0.112805j 7.64925e-17-0.027272j -1.25012e-17+0.0902621j -4.78767e-15+0.0646706j -8.60391e-18+0.0413272j -1.19194e-18+0.00186117j -1.8093e-17+0.00789719j -6.36273e-18+0.0876145j 4.00574e-17-0.129059j -2.30806e-17+0.0308647j 
-5.42911e-18+0.0275938j 2.20572e-18+0.0748915j -2.17241e-16+0.0984879j -4.14664e-16+0.123806j -9.77312e-17+0.196785j -4.06385e-16-0.205762j -3.49101e-16+0.192381j 2.56705e-16-0.156738j 3.48664e-17+0.0886313j 3.60758e-17-0.042675j 1.52184e-16+0.111304j -1.04464e-16+0.0523598j 1.42259e-16+0.0651525j -2.62749e-16+0.20556j 1.13283e-15+0.0491151j -2.96044e-16-0.0926438j 2.53488e-17-0.0233191j 6.43668e-16-0.0795035j 1.58557e-16-0.0461956j 2.59903e-16-0.135947j -4.59857e-16-0.0516534j 6.55168e-17-0.050149j -7.70053e-16-0.0219083j -3.34612e-17-0.0221583j -6.04267e-15+0.0842592j 3.09958e-16-0.0174196j -1.66966e-17-0.0031675j -5.12176e-16-0.00764068j 1.84512e-16+0.0357575j 7.00151e-17-0.00295929j 2.08244e-16-0.0285294j 2.63362e-16-0.0229954j -5.01237e-15+0.0267895j -4.16594e-15+0.0888355j -4.11971e-15+0.121147j 1.5258e-15-0.0593617j 9.06966e-15-0.0993222j 7.45265e-16+0.0807873j -6.09507e-16+0.0101892j 2.60042e-15+0.0431859j 3.51217e-16+0.0641276j 2.6018e-16+0.0354705j 2.23652e-16-0.0198054j -6.75568e-17-0.00149431j -3.75249e-15+0.0249818j -4.00775e-16-0.0309632j -6.69841e-15+0.0226679j 1.3181e-15-0.0274849j -3.17777e-16-0.0634365j -8.69277e-16+0.0246535j 1.02624e-15+0.0278644j 1.35732e-15+0.000894623j -4.09696e-16+0.0390649j 1.29018e-15-0.0158141j 1.00456e-15+0.0258077j -7.46928e-16-0.0380034j -1.41609e-16+0.0226013j -3.85037e-16+0.00612127j -3.7878e-16+0.0168383j -1.48699e-16+0.0488723j -1.40749e-15-0.0127386j 3.91215e-16-0.0258195j -3.10185e-17+0.073219j 1.05178e-15+0.0290971j 7.08925e-16-0.00770099j -9.3167e-17+0.0426322j -1.76482e-17+0.0153996j 1.77018e-16+0.00443098j 3.15233e-16-0.0164079j -1.80677e-15-0.0266251j -5.12735e-16+0.0357071j -5.37157e-17-0.00648341j 2.21108e-16-0.0104977j 1.28318e-16+0.0143241j 5.82712e-16-0.00252627j 1.77418e-16+0.00160416j -7.83616e-16+0.0127806j 1.08333e-15+0.0122812j 1.02655e-15+0.0603514j 2.4835e-16+0.0189725j 5.58025e-16+0.0121291j 1.27807e-16-0.0220226j 2.1979e-16+0.00177747j 5.1569e-16-0.0289171j 6.23547e-17+0.0308269j 2.30709e-16-0.00895571j 4.16424e-18+0.0350696j -5.75464e-17-0.00453327j -1.70252e-16-0.0251443j -3.77383e-16+0.00235993j 5.84006e-15+0.0217559j -3.79321e-16-0.0139398j 4.5588e-17-0.013039j -1.12956e-16+0.00252686j 2.21796e-16+0.0129989j 7.08705e-17+0.00709571j -6.98248e-16+0.0190851j -1.82208e-16+0.0127974j -1.36019e-17-0.00893905j -3.13827e-17+0.0302521j 9.07891e-17+0.013432j -5.21709e-17-0.0153948j 5.70144e-17+0.0103341j 7.13211e-15+0.0285685j 2.06309e-16+0.000112797j 1.94768e-17+0.00696527j 1.3209e-16+0.0184509j -2.21668e-16+0.0172634j -5.89757e-17+0.0420981j -1.57739e-16+0.00285337j 4.43454e-16+0.0266163j -1.71055e-16+0.0154077j 3.00396e-15-0.0430533j -5.09857e-17+0.0237185j -4.81582e-17-0.011805j 5.08838e-17+0.0196126j -7.42297e-17-0.0357115j 6.77891e-18+0.00271441j 2.07787e-15+0.0262366j -1.75146e-16+0.0376435j 1.0274e-16+0.00567447j 1.95099e-16-0.0411406j -1.34125e-16-0.0665994j 7.77373e-17-0.0603342j -1.56866e-17-0.0395741j -4.78507e-17+0.0539298j 1.48721e-16+0.0466422j -5.4916e-17+0.0312147j -2.19068e-17+0.0436052j 7.51812e-16-0.00916995j 4.85975e-17+0.057667j -3.78456e-17+0.136158j 2.01367e-17+0.047426j -3.98362e-17-0.0377255j 6.57668e-17-0.0387301j 1.15711e-16-0.090706j 
1.44325e-17-0.00457746j 2.76608e-18-0.0632828j -1.19399e-16+0.0773864j -1.49631e-16+0.202317j 1.13765e-17-0.21195j 4.55593e-16+0.39337j -1.29861e-18-0.0227806j 3.01476e-16-0.157038j 4.60574e-17-0.123318j 1.28017e-16+0.0155321j 5.92686e-16-0.27984j -1.01249e-15+0.106528j 2.95542e-16-0.0498806j 3.34216e-17-0.178026j -8.38693e-16-0.0424473j 2.48753e-16+0.0395224j -1.37052e-16+0.0329828j -1.1201e-16+0.0322724j -4.74966e-16+0.0416606j 1.98269e-16+0.0160325j 2.52759e-16+0.0431971j -1.60515e-17+0.044164j 1.06191e-15+0.0631872j 2.19002e-16-0.000954936j 3.6763e-16-0.0119005j -1.93994e-16+0.00114839j 1.01247e-15+0.0546374j -5.77864e-16+0.0672019j 3.27324e-16+0.0301155j -1.1244e-16+0.0162414j -1.54914e-16+0.00637525j -4.18254e-17+0.0117975j -1.57213e-15+0.00741679j -2.24485e-15+0.0483029j -2.45742e-15+0.085157j 9.64395e-16+0.00984953j 5.10899e-15-0.0580483j 8.65501e-17+0.0164566j -5.79222e-17+0.026676j 3.02843e-15+0.0471759j 6.80683e-17+0.0670618j -1.6539e-16+0.0348584j -1.82496e-16+0.0145803j -4.01846e-16+0.0512934j -4.09603e-16+0.00469583j -1.3089e-16-0.0305152j 7.56003e-16-0.00394116j 1.72884e-16-0.0133752j -5.99355e-16-0.00284338j 2.62709e-16-0.041519j 1.35502e-16+0.00432967j -3.68687e-16+0.0131609j 3.21407e-16-0.00811765j 7.85869e-16-0.00575324j 8.55989e-16+0.0134576j -4.29766e-16-0.0451036j 6.45369e-16+0.02423j 1.79742e-15-0.00546242j -6.49607e-15+0.068471j 4.52278e-16+0.00948858j -1.57971e-15+0.0227447j -3.43066e-16+0.00845631j -3.91871e-16+0.034938j 9.28869e-16+0.00754895j 3.33098e-15-0.0296141j -1.53419e-16+0.00459404j -1.51366e-16+0.0124117j 2.09731e-17+0.00284552j 2.94809e-16-0.022912j -1.32256e-15-0.0200232j 4.43406e-16-0.014521j 5.73949e-16-0.0129314j 7.34533e-16-0.00836293j 9.669e-17+0.00595551j 1.74298e-16+0.0020624j 2.54111e-16-0.0387647j 3.70071e-17-0.00597243j -7.40873e-17-0.009838j 8.02107e-16+0.0313353j 7.56401e-16+0.0299224j 5.13499e-16+0.0273475j 4.21042e-16-0.00212432j 9.72735e-17+0.0394843j -1.56457e-16-0.0101864j -5.48449e-16+0.0122041j -1.49676e-15+0.0163014j -1.46801e-16+0.0268285j 1.69319e-16-0.000827204j 4.62086e-17-0.0228175j 9.53938e-16+0.024001j -5.77682e-15-0.0209091j -6.35021e-17-0.00745548j 1.54595e-16-0.00379945j -3.36933e-16-0.00173613j 7.03025e-17-0.0287751j 1.75766e-16+0.0287507j 1.12563e-16-0.00789011j 4.41221e-16-0.020887j 1.05263e-16+0.00666671j -1.57493e-16+0.0297557j -1.27231e-16+0.0136104j -1.17367e-16+0.00945998j -2.50886e-17-0.0119228j 8.39418e-16+0.0039858j 1.5466e-16-0.0145761j 1.36482e-16+0.0226711j -8.41551e-17-0.0241764j -4.93831e-17+0.0253831j 5.69678e-17-0.0324017j 4.76654e-16-0.00680754j -1.39421e-15-0.0733107j 1.58608e-16-0.0153399j -1.76019e-15+0.0235231j 2.02362e-17-0.0161321j -3.08393e-17+0.00342417j -1.13199e-16-0.0536561j 3.0054e-17+0.0579294j 2.7505e-17-0.0214081j 1.31169e-15+0.0161118j -1.08539e-16-0.000416735j -3.30178e-17-0.0671955j 2.1315e-16-0.0404897j 1.76478e-16+0.0519162j 3.83032e-17-0.00249202j 9.80168e-17+0.0182593j -3.04068e-16-0.0176896j 4.72169e-16-0.117664j -7.45211e-17-0.0323085j -6.15181e-17+0.0094925j 4.01139e-15-0.0547172j 8.64381e-17-0.168988j -1.0971e-16-0.0274508j -3.27833e-17+0.00936076j -4.1764e-17+0.0673483j 1.16604e-16-0.0853996j 1.62728e-16-0.104543j 
3.59133e-17+0.0715256j -2.13957e-17-0.0348525j -1.9329e-17+0.0238068j -5.30179e-17-0.144888j -1.30007e-16+0.235817j 4.08896e-16+0.225786j -5.18242e-18+0.00145605j -2.53082e-17-0.0543147j -2.93879e-17+0.0328868j 3.8583e-18+0.362262j -2.6566e-16+0.15121j 8.54832e-16-0.00107065j -4.0916e-16+0.234248j 1.61282e-16+0.0618197j 2.35229e-16+0.0398713j -2.13209e-17+0.102356j 2.22257e-16-0.162686j -9.84242e-16+0.103039j 1.42556e-15-0.0928133j -5.01858e-16+0.0549956j 3.7082e-16+0.0702154j 3.58781e-16+0.210705j 1.39518e-15+0.0564731j 2.11551e-17-0.065921j -1.46423e-15+0.0225504j -1.77225e-16+0.0161011j 9.767e-16+0.046995j -6.31677e-16+0.0428045j -3.12253e-16-0.0453878j 1.40472e-17+0.00826423j 1.31968e-16-0.122976j 4.37803e-16-0.0300261j 9.3186e-15-0.0523337j 2.61052e-15-0.0720519j -4.58238e-16+0.0327367j 3.14814e-16+0.0263188j 1.20972e-15-0.0140753j 3.23584e-16+0.0317317j -5.4643e-17-0.0494874j 3.36975e-15+0.0615204j 3.65562e-16-0.055483j -4.03481e-16+0.00699324j -1.37581e-15+0.0288395j 6.44964e-16-0.0383411j 7.72874e-15-0.0487798j 7.48063e-16+0.0121326j 7.97581e-15-0.0394611j -8.39552e-16-0.041363j -1.1786e-15-0.0120534j -5.38273e-16-0.015125j 1.2133e-15+0.0380601j -3.01361e-15+0.023332j 8.51287e-16-0.0722087j 2.01835e-16-0.000780381j 7.13755e-16-0.00857146j 5.9868e-17-0.030358j 8.68888e-16-0.0119318j 1.93642e-15-0.0195905j -1.32499e-15+0.00494995j -4.02691e-16+0.0167949j 1.08483e-16+0.0194013j -2.1526e-16+0.0105851j 7.82005e-16-0.0525309j 1.64895e-15+0.0538574j 3.72164e-15-0.0376581j -9.00566e-16-0.0426861j 3.35027e-16-0.0290388j 1.13424e-16-0.00648338j -5.70665e-16+0.0284335j 1.24869e-15+0.0194004j 9.81083e-16-0.0190467j 1.99141e-15-0.0114436j 1.63982e-17-0.0187613j -1.55985e-15-0.0289124j -7.15114e-16-0.0153828j -5.73215e-16+0.00463098j -2.02169e-15+0.0462859j -5.19531e-16-0.00947103j 1.69035e-17+0.0129245j 2.15807e-16+0.00098853j 1.14051e-15+0.035191j 7.90395e-16+0.00622483j 1.93168e-16-0.0122731j 2.5658e-16-0.00460152j -5.20066e-16-0.0386938j -1.62596e-15+0.0325868j -7.85304e-17-0.0230085j -3.62085e-16+0.0202835j 2.98221e-16+0.0652267j -1.6982e-16+0.0300484j 1.02358e-14+0.0440764j -5.77012e-16+0.0419074j -2.75039e-16+0.0237439j -8.15168e-16-0.0638159j -1.67429e-16+0.0364527j -4.25968e-17-0.0171191j -2.56292e-16+0.00123314j -6.80732e-16+0.0572095j -2.75679e-16-0.0180888j 2.86733e-16-0.0301249j 1.07448e-16-0.0381987j 2.62404e-16+0.0120484j 2.45191e-16+0.0168388j -3.2143e-15-0.0148289j -1.75027e-16+0.0383444j -5.89969e-17-0.0424435j 9.55297e-17+0.0329295j 1.70379e-16-0.0826327j -1.60133e-17+0.0230607j 1.30101e-16-0.00247073j 1.53639e-15+0.0782264j 7.77999e-17+0.0480103j 5.59072e-16-0.00215396j 6.79058e-18+0.0211067j 3.42718e-17+0.00701118j 2.462e-16+0.071598j -8.6014e-18-0.0347511j 3.46026e-17-0.014503j -1.20932e-15-0.0155323j 5.13116e-17-0.00813043j 9.70778e-18-0.05453j 1.97844e-16-0.0335735j 1.49609e-16+0.0648335j 9.86789e-19-0.0576207j -4.3137e-18-0.00343075j 5.05764e-17+0.0198633j -3.5026e-17+0.0224546j 3.37207e-17+0.0555596j -3.44129e-18-0.0572223j 9.83019e-16-0.0121067j -2.25064e-17-0.0177691j -5.04634e-17-0.0533624j -2.81044e-18+0.0170182j 4.82709e-17+0.0453034j -3.60733e-17-0.0109466j -3.00206e-18-0.0474158j 
