-1.15102e-16+0.28655j 1.84691e-16+0.399028j 2.51629e-17-0.101405j -6.66459e-17+0.0679485j 1.39691e-17+0.0742165j 2.26958e-18+0.0956664j 1.20549e-17-0.217951j -7.9519e-17+0.0884212j -8.30558e-15-0.201516j 4.59358e-16-0.231014j 1.59593e-16+0.0772737j -1.39334e-17+0.0774876j -6.92985e-17+0.0473191j 1.78594e-16-0.0294251j 1.84952e-16+0.0698893j 9.13115e-17+0.00289261j -4.41637e-16+0.0211671j 7.57755e-15+0.0647356j -4.41246e-17+0.0192836j -1.68976e-17+0.0469992j 6.63525e-17+0.045136j -2.07475e-17-0.0176406j -4.31798e-16+0.0322314j -9.24334e-16-0.0116298j -2.25751e-15+0.0493936j 2.30196e-15+0.0531375j 6.54529e-16+0.00588027j -9.50446e-16+0.0551618j 4.50888e-16+0.00500034j -1.60829e-16-0.000904939j -4.39733e-18-0.00233356j 6.24777e-16-0.00749196j 1.49379e-16+0.00966904j -6.15991e-16+0.00328503j 1.20219e-15+0.0191303j 5.10287e-17-0.0394433j 2.11221e-16+0.000869316j -4.91199e-16-0.00767166j -1.15919e-17-0.0328422j 7.80066e-17+0.0111236j -6.59788e-16+0.0120811j -1.36251e-17+0.0136883j -2.72785e-16-0.012799j 8.96318e-16+0.0192371j 5.92768e-16-0.024692j -1.50137e-16-0.0230048j 5.38026e-16+0.0345993j -8.70167e-16+0.0256695j 2.8688e-16-0.0369939j 3.99954e-16+0.0158343j -9.63729e-18-0.0124326j 5.7596e-16-0.0106264j -3.43911e-17+0.0229577j -5.34793e-17-0.00917416j 3.9543e-17-0.00797084j 3.13401e-16+0.00370429j 2.31534e-18+0.0192336j 6.53527e-15+0.0086548j -8.81049e-16-0.0153891j -5.65297e-16-0.0446801j -3.80171e-16-0.0156367j -4.01436e-16-0.0196274j -2.99216e-16+0.00542219j -2.51159e-17+0.00144648j 6.48092e-16-0.0199827j 1.83294e-16-0.00503241j 7.90632e-17+0.0136852j -4.43542e-16-0.0148228j -1.83692e-16+0.017449j -1.15656e-17+0.0184795j 2.42508e-16+0.0040837j -6.95638e-17+0.0294034j -2.90459e-16+0.034389j -1.08466e-15-0.0285113j 1.13474e-16-0.0105971j 5.08816e-18-0.00421952j -3.12469e-16+0.00276755j 2.1867e-15-0.0300807j 8.67316e-17+0.0120648j -6.15763e-16+0.0112602j -1.67866e-16-0.0114662j 9.44204e-16-0.0251034j -2.79096e-17+0.0211388j -3.23957e-16-0.0240869j 5.87894e-16+0.0258859j 1.87924e-16+0.0388344j 1.12231e-15+0.0571547j 1.1488e-16-0.0225919j -2.42855e-17+0.0162396j -1.22077e-16-0.0105585j -8.84393e-17+0.0279162j -2.25571e-15-0.013368j 8.7787e-17-0.0343443j 1.13834e-16+0.0135028j 9.70244e-17+0.0189929j 3.45187e-17+0.0352288j 1.12834e-17+0.00818736j 8.15367e-18+0.00873121j -5.72426e-17+0.0286768j -4.63139e-17-0.00604553j 1.11011e-16-0.0253013j -1.06249e-17+0.00932243j 3.26547e-15+0.0679633j 4.60679e-16-0.0726556j -9.48908e-17-0.0436939j -2.90781e-16-0.0648671j -8.45313e-17+0.05433j 3.39781e-17-0.115362j 3.85751e-17+0.0991435j 4.20721e-17-0.0210285j -4.28472e-18-0.113392j 2.53858e-17-0.00513512j 1.16179e-16+0.103416j 5.39644e-17+0.150647j 
1.70324e-16+0.340903j -3.22338e-16-0.248402j -2.57778e-17+0.333685j 4.89965e-18-0.0217728j -2.32441e-18-0.119445j -5.72926e-17+0.0593772j -6.88747e-17+0.297374j 8.05409e-17-0.221866j -5.72096e-15-0.134004j 3.37768e-16-0.123736j -1.27717e-16+0.110974j 4.90774e-17+0.102954j 1.27533e-16-0.0247788j 8.91882e-17-0.024641j -3.06725e-17-0.0135932j -9.2933e-17-0.0622918j 3.7817e-16-0.0307523j -1.11099e-14-0.0929133j -1.82531e-17-0.01427j 1.7107e-16+0.0405161j -1.0976e-16+0.0147376j 2.25278e-16-0.0438819j -1.35562e-16-0.0291776j 1.13059e-15-0.0599689j 1.63134e-15+0.005052j 1.59265e-15+0.0345922j 4.71633e-16-0.00105826j 4.50311e-16-0.0118804j 2.01722e-15+0.0555224j -5.03272e-16-0.0141066j -6.79674e-17+0.022209j -1.61332e-15+0.00327261j -4.84443e-16+0.0579089j 1.13247e-15-0.00736987j -1.57406e-16-0.00736093j 3.25363e-16+0.0486266j -3.79636e-16+0.00656245j 1.20459e-15+0.0397572j 6.97213e-17+0.0183827j -1.37302e-17-0.0117483j -2.55008e-16+0.00322313j 1.23102e-16+0.0152646j 6.82589e-16-0.00857925j -1.54239e-15-0.0517932j -9.5021e-16-0.00232361j 1.50727e-15-0.0149783j 1.58124e-16+0.0105495j 1.38275e-16-0.00637218j -1.21145e-16+0.0127471j 1.8854e-16-0.0319701j -2.78214e-16-0.0140483j -1.08259e-15+0.0308535j -1.12926e-16-0.0246124j -1.59109e-16-0.0103488j 2.50338e-17+0.00297582j -4.18882e-17-0.0238993j -4.1363e-17-0.0103209j 4.51353e-15+0.00609284j -8.0128e-16-0.00807176j -5.50943e-16-0.0354463j 1.15738e-15+0.0212695j 8.36299e-16+0.0188682j 2.00187e-16-0.0142112j 2.11629e-16+0.00637297j -4.54751e-16+0.00478014j 1.88832e-16+0.00771759j 3.42161e-16+0.00654906j 7.75969e-16+0.0227514j 2.28627e-17+0.00869358j -1.20039e-16-0.0115707j -4.64918e-16-0.00844721j 1.51695e-16-0.0309518j 2.25624e-16-0.02068j -8.90307e-17-0.00193803j -1.54389e-16+0.00482342j -2.11108e-17-0.00494579j 8.82497e-17-0.000860058j -8.32504e-16+0.0134374j 1.98391e-16-0.0142176j 1.49133e-15-0.0298334j 9.19411e-17-0.00903331j -7.97237e-16+0.0280971j -8.29918e-17+0.00125479j -2.69349e-16-0.0332217j -8.3742e-17-0.050566j -3.431e-16+0.00601059j -6.7813e-16-0.0355082j 3.98811e-17+0.00304745j 5.63988e-17-0.0136084j 3.22272e-17+0.000629437j 1.61539e-16-0.0289588j 6.5266e-15+0.038633j -1.23293e-16+0.0178849j -3.24153e-17-0.00638081j -2.69157e-16-0.0374296j -1.21793e-16-0.0649965j 3.32483e-17+0.00986999j -1.27808e-16-0.0323051j -6.38933e-17+0.0388571j 2.51961e-17+0.0392826j 3.95866e-17-0.0075927j 2.34352e-18-0.038963j 1.17062e-15+0.0252391j 1.65665e-16-0.0398449j -9.70557e-17+0.0361591j -1.99352e-16-0.0555452j -3.1009e-17-0.045456j 3.30369e-18+0.107456j 1.73753e-17+0.0355364j -1.43762e-18-0.0374458j -3.15063e-17-0.0155786j 1.39517e-18+0.0704775j -4.61759e-17-0.131997j -8.3494e-18+0.140882j 
-1.06399e-17+0.0547506j -4.56017e-17-0.0274666j 1.87998e-16-0.283284j 5.65245e-16-0.448686j -1.64777e-16-0.00255156j -5.55063e-17-0.086731j -5.00369e-17-0.0150302j 7.0972e-17-0.10992j 8.54237e-15+0.207101j -5.7485e-16+0.186892j 7.34952e-17+0.0434821j -1.37819e-16+0.0403889j -1.10453e-16+0.0774588j 6.00276e-16-0.0622163j -5.46835e-16-0.0543948j -3.8367e-16-0.112579j -7.45334e-16+0.105395j 1.49893e-14+0.12812j 5.39877e-16-0.0955737j -4.17171e-16+0.10976j -2.64556e-17+0.0587278j -3.44626e-16+0.0173449j -5.35767e-16+0.0533363j -8.44211e-16-0.0132494j -1.47045e-15+0.0419367j -2.48804e-15-0.0503462j -2.57352e-17-0.0186658j -1.86635e-15+0.0592512j -3.02914e-15-0.0789481j 2.0327e-15+0.0842565j 5.19803e-17+0.079141j 2.12182e-15-0.016398j -6.28861e-17+0.0225844j -4.95815e-15+0.0279672j -2.14381e-15-0.0265438j 5.16354e-16-0.0592583j 1.0593e-16-0.00345134j 1.12623e-15+0.0929809j -3.30401e-16-0.0333171j -1.65093e-16+0.0336192j -2.10561e-15+0.0351159j 4.40361e-16+0.0455007j -2.09936e-16-0.0196268j 8.43394e-16-0.0197002j -8.76687e-16+0.0623675j 9.46283e-16+0.0071933j 9.55243e-16-0.000688146j -2.49072e-15+0.0238316j 8.42903e-16-0.0499814j 7.03555e-16+0.000722511j 7.99871e-17+0.00688623j 1.53429e-15-0.0405321j -2.99498e-16+0.0370333j -2.57952e-16-0.0432429j -4.1108e-16-0.0330644j -1.30012e-16-0.0160888j 1.67893e-16-0.0127968j -6.90692e-15-0.0100115j 2.3769e-16+0.0458501j 1.72648e-17-0.0408263j 3.58404e-16-0.00346841j 1.10331e-15+0.0354822j 3.48052e-16-0.017245j -1.88221e-18-0.0160352j 2.39911e-15-0.0695549j 2.18739e-17-0.0233901j -2.68498e-16-0.00897127j -1.35839e-15-0.0319717j -1.77452e-19-0.00116409j -1.26987e-16-0.0233013j -5.84273e-16-0.000101233j -3.07904e-16+0.0329285j -1.01605e-16+0.0255599j -7.82859e-16-0.0227188j 1.50543e-16-0.00679712j 5.81494e-17-0.00696676j -5.65632e-16+0.0137928j 2.24757e-15-0.0288162j -8.86635e-17-0.026212j -1.27112e-15+0.0346654j -1.55439e-16-0.0262377j 1.0259e-15-0.0274009j -6.40268e-17-0.0110098j -3.13827e-16-0.0258295j 5.5934e-16+0.0160505j 9.81794e-17+0.0482528j 6.77545e-16+0.0391913j 6.72514e-17-0.0040632j -7.63986e-17-0.00736679j -8.79962e-17+0.0108797j -8.22131e-17+0.00998736j -7.87244e-16-0.00439553j -5.01518e-17-0.0178457j -1.28152e-15-0.0773006j 2.01064e-16+0.0330767j 2.37829e-16+0.0532251j -1.78806e-16-0.044421j 9.83574e-17+0.0218541j -1.90604e-16+0.0357946j 1.08423e-16+0.0581129j -5.36199e-17-0.0153396j 5.56371e-17-0.013961j 2.27932e-15+0.0347542j 1.85395e-16+0.0543441j -4.77589e-17-0.0467905j -1.513e-16-0.00415976j 5.34012e-17-0.073254j -1.028e-16+0.05856j -6.02143e-17+0.0745143j -1.04556e-17+0.0506037j -4.17275e-17+0.0414689j 5.91384e-18-0.0485509j 3.18083e-17-0.147417j -9.38828e-17+0.0735393j 
-3.27326e-18+0.0547479j 3.0501e-17+0.075395j -1.45986e-17+0.140254j 9.09869e-17-0.0505473j -4.85985e-17+0.336241j 2.29393e-16-0.167982j 3.35458e-18-0.16635j 7.77341e-17-0.0844316j 2.19478e-15+0.050245j -1.20484e-16-0.101699j -7.92377e-17+0.122202j 1.32055e-16+0.0527288j -2.21142e-16+0.0266994j 7.71327e-16-0.149161j -1.62251e-16+0.0659341j 1.18314e-16-0.172206j -2.43579e-16+0.101163j -6.78356e-16-0.00271367j -1.52467e-16-0.0838023j -1.0091e-15-0.131025j 9.72301e-16+0.16265j -3.76817e-17+0.0624984j 3.2586e-16-0.00634518j -8.44158e-16+0.0496167j -3.97831e-16-0.0192138j -1.91816e-15-0.0407623j 5.56157e-16+0.00794687j -5.52157e-16+0.0363284j 6.40019e-16+0.0171783j -1.36106e-15-0.0433757j -7.71707e-17+0.0555902j 5.46173e-15-0.0351328j 1.2142e-15-0.0577609j 2.83794e-16+0.000666107j 8.64973e-16+0.0110958j 2.97846e-17+0.0312055j 2.07821e-16-0.0255029j -8.54487e-17-0.0202909j -2.44905e-16+0.0775695j -1.97552e-16+0.00481241j 4.22794e-16-0.00291555j 4.97717e-17+0.00145027j -4.93379e-16-0.0119878j 1.14692e-15+0.0085299j -1.34171e-15+0.0490962j 2.17457e-15-0.0166982j -2.20252e-16-0.0110442j 5.05396e-16+0.00084243j -3.55357e-16+0.0567302j 2.94067e-16-0.0286231j -8.71458e-18+0.0150447j 1.31948e-15-0.0345083j -6.36941e-18-0.00894444j 3.00092e-16+0.0216263j -4.06221e-17-0.0034896j 3.60464e-16+0.0123014j -1.11669e-16+0.0373681j 1.61536e-14+0.0212631j -1.20034e-15-0.0482617j -6.65501e-16-0.0141617j 4.59005e-17-0.00204355j -1.19888e-16-0.0248837j -3.05226e-16+0.00337497j -5.80547e-17+0.0324467j -2.37416e-16-0.00573164j 8.35625e-16+0.0334528j 5.8799e-16+0.0301386j -2.42094e-16-0.0138896j -1.23568e-16+0.0272237j 3.36599e-16+0.00978797j 9.68133e-16+0.0217039j 1.28052e-17-0.0197553j 2.90042e-16-0.0280216j 3.46465e-16+0.002572j -2.74512e-16+0.0193118j 4.94678e-17+0.00856946j 1.46006e-16-0.00435162j -1.77703e-16-0.00369627j -2.2088e-16+0.0237901j -1.22068e-15+0.0212573j 3.78075e-17+0.0242743j -6.01388e-16+0.0223021j -6.9232e-17+0.00177217j 1.54191e-16+0.00094822j -4.08169e-16-0.0590676j -3.49467e-16-0.0139599j -4.98216e-16-0.0256588j -6.03497e-17-0.0115063j 1.44666e-17-0.0201785j 1.5934e-16-0.0500642j -1.85351e-16+0.0513468j 7.52594e-15+0.0453739j 1.59395e-16+0.0309118j 1.40256e-15+0.0838085j 1.9605e-17-0.00453925j -5.63485e-17-0.0261298j 5.24828e-17-0.0526559j 3.78838e-17+0.0328925j 9.08509e-18+0.0166417j -1.24227e-17+0.00470641j 1.64056e-17+0.0868986j -8.53132e-17-0.0108195j -2.72889e-15-0.0381481j -2.61035e-16-0.10848j -1.49025e-17+0.0279443j -5.08106e-17-0.0364481j -4.98177e-17-0.0240423j 1.72003e-17+0.00586133j 7.45801e-17-0.112164j 6.50559e-17+0.0443865j 4.77048e-17-0.101238j 8.84199e-18+0.0629922j 2.14667e-17+0.0144876j -8.69075e-18+0.0814904j 
-6.10954e-18+0.0384557j 2.44213e-18+0.00477501j 5.41425e-17+0.0784345j 2.98509e-17+0.0443489j -1.18986e-16+0.27898j -3.08531e-16+0.367332j -8.68188e-17-0.0140635j -1.31575e-16-0.047525j -1.08715e-14-0.253089j 6.54965e-16-0.124947j 1.29046e-16+0.0881035j -1.6086e-16+0.0811494j -7.16757e-17+0.0889469j 1.99853e-16+0.00704457j -3.77057e-16-0.0441991j -2.63893e-16-0.0633236j -3.27472e-16-0.0275146j 1.13644e-14+0.0949775j 2.4843e-16-0.0386611j 2.78589e-16+0.0385123j -2.37484e-16-0.120375j -2.44275e-16+0.0506004j -3.166e-16+0.0554561j -1.81986e-15+0.0257804j -2.02169e-15+0.0361301j -7.06012e-15-0.13963j -7.35462e-16-0.0232122j 4.84812e-16-0.0514836j -1.65444e-15-0.0299874j 1.76554e-15+0.0555066j 2.18625e-16-0.000334615j -3.12175e-15+0.0291058j -7.21528e-16-0.00114227j 6.17902e-16-0.00444551j 1.93135e-15+0.022165j 7.69795e-17+0.0038147j 1.22119e-16-0.00209012j -2.72782e-17+0.00428153j -2.26505e-16-0.0198063j -2.57371e-16+0.0667826j 1.62386e-15-0.0288805j 4.04643e-16+0.0474001j 3.72516e-17+0.0247342j -3.62683e-16-0.0235143j -1.82834e-15+0.0888803j 1.51056e-15+0.0124775j 2.32817e-16+0.018784j -4.94619e-16+0.0325159j 3.41396e-16+0.0333099j 5.93077e-16-0.0203732j 2.35866e-16+0.0429414j 1.01928e-16+0.00017398j 7.4143e-16-0.0110576j 3.89623e-16+0.0673599j 6.07282e-16+0.0251263j -5.35149e-17-0.01967j 3.42162e-16-0.0175683j 1.48138e-14+0.0206582j 1.07758e-15+0.0278868j 8.24492e-16+0.0434837j -7.189e-16-0.0480833j -3.50845e-17+0.00596602j 1.25247e-16+0.0257494j -1.61555e-16-0.019418j 2.09165e-15-0.0626487j -3.48423e-16-0.0125676j -4.12639e-16-0.0380577j -1.87055e-15-0.0347922j -1.39258e-16+0.00768035j 5.05302e-16+0.0125645j 1.30451e-15+0.032157j -5.09557e-16-0.0166331j 2.8469e-16-0.0424209j 1.84316e-15+0.0377617j -4.9709e-16+0.0605749j 3.76378e-16+0.00532568j -3.70968e-16-0.00340483j 2.27153e-15-0.0366872j 2.77473e-16-0.0313884j 9.21109e-16-0.0171252j -3.2053e-17+0.0367178j 7.41794e-16-0.0258243j -1.26964e-16+0.0359429j 5.27461e-16+0.0203798j -2.91209e-17+0.0150479j -1.32211e-16+0.0123507j -1.25044e-15-0.0769819j -3.33236e-16+0.0393639j 1.44782e-17-0.038929j -1.01884e-17+0.00491084j -1.83037e-16-0.0194319j 6.74493e-15+0.0398057j -5.88665e-17+0.0151658j -6.59414e-16-0.055873j -9.06217e-17-0.0259636j 1.60944e-16-0.00882045j 1.47829e-16+0.0304457j -8.81734e-17-0.0159606j -1.05493e-17+0.022714j -6.07066e-17-0.0109689j 3.46643e-17+0.0254625j 2.37373e-17-0.113588j -3.56636e-15-0.0578323j -4.23187e-16-0.055292j 9.06461e-17-0.0404734j -3.10099e-17+0.0316342j 3.12824e-17-0.0248418j -9.7092e-18+0.0409391j 8.88694e-18-0.0274556j -3.56719e-17+0.115442j -1.39991e-17-0.00484847j 3.85658e-18+0.092j 1.35413e-18+0.0278754j 1.00005e-16-0.119464j 
4.78808e-17+0.0584257j -3.39502e-17-0.0717993j -6.22754e-17+0.26773j 1.81011e-16-0.180361j 1.90504e-16-0.256725j -1.02499e-16+0.164143j -9.61202e-17-0.0574774j -1.35492e-16-0.21262j -1.58859e-14-0.355923j 6.39404e-16+0.175222j 3.16547e-17+0.0929051j 7.80262e-17-0.131958j 5.3573e-16-0.0428332j -8.20663e-16+0.180712j -8.06858e-16-0.207264j -4.81618e-16-0.0117912j 8.64409e-17+0.16221j 2.39421e-16+0.00587035j -1.51721e-16+0.0769952j -2.12007e-16-0.0691892j 2.91674e-16+0.0601992j -9.25175e-17-0.0750156j -6.66907e-16+0.0892788j 2.35858e-15-0.0091121j 2.08298e-15-0.0527088j 2.87656e-15+0.0598632j 4.82411e-17+0.0565071j -6.22518e-16+0.0435919j -1.57414e-15-0.0529655j 1.68719e-15+0.0701565j 3.84069e-16+0.0391443j -3.65432e-15+0.0322403j -1.16289e-15+0.00943207j -7.61173e-15+0.0472655j 2.36118e-15+0.0308965j -8.40825e-16-0.080378j 6.32936e-16-0.00830768j -2.33745e-15-0.0842635j 6.00036e-17+0.0185803j 3.17457e-16+0.0182506j 3.54546e-15-0.0638274j -7.99888e-16-0.0707504j 2.93033e-16+0.0336686j -8.26087e-16+0.0237013j 1.34698e-15-0.0258248j -2.95582e-15+0.0474381j -1.01143e-15-0.0328936j 9.94634e-16-0.0204517j -2.19232e-17+0.00367407j -4.29619e-16-0.00420405j 6.03175e-16+0.0433706j 7.41499e-16-0.0217926j 1.74998e-16+0.0507773j 1.28555e-16+0.00107191j 2.22064e-17-0.0234927j 3.34299e-16-0.0260472j -1.68303e-16+0.0273959j 2.2434e-14+0.0296083j -6.99026e-17-0.00358995j -7.66778e-17-0.0315662j 1.10994e-16-0.0148032j -9.31562e-18-0.0242805j -5.28944e-16+0.012569j -5.745e-16+0.0580031j 3.9497e-16-0.000916762j -8.7494e-16-0.0344814j -1.36192e-15-0.0367j -2.55135e-15-0.0646549j 2.60531e-16-0.0219179j 5.12534e-16-0.0315732j 6.7377e-16+0.0360058j -4.75627e-17-0.00895626j -6.31822e-16+0.0769592j -1.01387e-15-0.0246188j 5.59636e-17-0.0070028j 1.30574e-16-0.0388908j -1.84821e-16+0.00448742j -1.03424e-15+0.0195894j 3.93269e-16-0.00658071j 3.00672e-15-0.0645176j 3.16786e-16+0.00132408j -3.20373e-16+0.000139513j 3.44106e-16-0.012915j 3.33326e-16+0.0534375j 9.22547e-17+0.0470841j 2.93551e-16-0.00877974j 6.22804e-16+0.0429098j 1.86603e-16-0.0100764j 3.0253e-16+0.076809j 1.69982e-16-0.041272j 5.4975e-16-0.0513595j -1.00459e-14-0.0604957j -1.30463e-16+0.0257435j -6.63485e-16-0.0366436j -1.88266e-16-0.074355j -1.16757e-16+0.0857893j -9.87978e-17+0.052646j 5.72075e-19-0.00805271j -1.4023e-16+0.0591224j -3.49091e-17-0.0070944j -4.0516e-17+0.0252272j -6.55876e-17+0.0361764j 1.38364e-15+0.0256884j 1.6295e-16-0.0160374j -1.20131e-16+0.0125876j -9.46516e-17-0.0539922j -2.03384e-16+0.117866j -2.73201e-17+0.0190173j -2.71735e-17-0.0123045j 2.97159e-17+0.069619j -2.36599e-17+0.0324825j -1.12984e-17+0.102986j 7.56897e-17+0.0757648j -2.16162e-17+0.0570212j 
-2.71397e-17-0.0138618j 1.514e-16+0.0172399j -6.26288e-17-0.0100877j 2.98234e-16+0.0733692j -1.49207e-16-0.0394967j 2.16501e-16+0.0425045j -5.63637e-16-0.125971j -7.68413e-16-0.176618j 8.83697e-16+0.00672322j -1.0517e-15-0.226358j -1.0475e-15-0.202442j -2.2449e-16-0.0490798j 2.18067e-16+0.0644739j 5.66087e-17+0.0400696j 5.094e-16+0.0676305j 9.44748e-17-0.059262j 6.37588e-16+0.00435908j -1.68059e-14-0.1339j -2.802e-16+0.0529377j -8.91103e-16-0.0587925j 1.06861e-15+0.136342j 1.71419e-17+0.0648744j 5.09225e-16-0.0356668j 2.40708e-15-0.0510991j 4.44043e-15-0.064352j 4.92342e-16+0.00792443j 6.27121e-16+0.00561165j -6.5075e-16+0.0607323j 9.04644e-18-0.0122205j -2.69997e-15-0.075929j 2.56605e-16-0.0142321j -1.05244e-14+0.0994506j -2.63112e-15-0.0142382j -5.16083e-15+0.0323594j -6.79696e-15-0.0714938j -1.29761e-15-0.0704976j 4.85039e-16+0.0363045j -1.23866e-15-0.0179545j 9.45231e-16+0.060665j -7.65952e-17+0.00204785j 4.94325e-15-0.0777906j 9.12978e-16+0.0744248j -1.63934e-15-0.0413062j 4.33176e-15+0.0737919j 4.32799e-16-0.0131447j 1.29708e-15-0.0373309j -1.1764e-16-0.0407228j -1.08233e-15+0.0864362j 2.00856e-15+0.0491532j 1.05964e-15+0.0128852j 5.24978e-16+0.00305369j 2.0782e-15-0.0628508j 3.06345e-16+0.00163653j -1.81489e-16-0.00917496j 2.36968e-16+0.0137221j 3.15782e-16-0.0122994j -8.53098e-17-0.028704j 5.04508e-14+0.0654741j -1.65966e-16+0.00846186j -3.30494e-16-0.0365308j 1.65388e-17-0.0468922j 1.70748e-15+0.0346182j 5.48399e-16+0.0333582j -2.24849e-16-0.0485622j 2.22209e-16-0.019234j -1.90754e-16+0.00297727j 2.33315e-16-0.0122691j 1.75015e-15+0.0457446j -1.92465e-16-0.00634298j 5.78813e-16+0.046771j 8.41561e-16+0.00810288j -4.64049e-16-0.0475645j -2.91191e-16+0.00963195j 7.18329e-16+0.0167222j 9.21215e-17-0.00779546j 3.72857e-16+0.0250724j 6.15639e-17-0.037703j 5.53944e-15-0.0916546j 5.36848e-16-0.0348913j 1.24715e-15-0.0241004j 3.86738e-16+0.0531951j 4.66992e-16-0.016415j 1.98322e-16+0.0400411j 5.71516e-16+0.0215291j 8.8207e-17+0.0120528j -2.55692e-16-0.0119615j -9.16874e-16-0.0455193j -2.08268e-16-0.0121903j -3.19689e-16-0.0270768j 2.54062e-16+0.0441803j -3.19724e-16-0.034136j 5.36722e-15+0.0308824j -4.3789e-16-0.0511051j -1.20441e-15-0.0641574j 7.75377e-17+0.0180163j -3.32181e-17-0.00946677j 3.20256e-16+0.0694627j -3.49889e-16-0.042841j -3.52518e-17-0.0198349j -3.69514e-16-0.0561404j -1.49885e-16-0.0370326j -2.64035e-16-0.0512307j -2.39267e-15-0.0430158j -1.59284e-16+0.0333012j -2.3653e-16-0.0158727j -6.67804e-16-0.0950981j 3.81277e-16+0.113364j -2.78176e-16-0.0647591j 1.39529e-16+0.0241089j -5.74181e-16-0.11269j 1.55727e-17+0.0037899j 3.10072e-16+0.067807j 7.20044e-16+0.135178j -1.73668e-16-0.0521145j 
2.07445e-17-0.0539028j -1.10553e-16-0.0792175j 2.16433e-17+0.000781857j -1.79373e-16-0.102379j 5.87924e-18-0.0607713j -8.77359e-17-0.064194j -1.07226e-18+0.150352j -1.58509e-16-0.127642j -6.72207e-15-0.164458j 2.51077e-16-0.234484j 1.15805e-16+0.186829j -2.51395e-16-0.12042j 1.62204e-16-0.0183985j 2.10482e-16-0.0319503j -5.12629e-16-0.169351j -1.61066e-16+0.139212j 3.50824e-16-0.00355123j -5.22449e-15-0.044218j -5.18365e-17+0.0430682j -4.38226e-16+0.104411j 3.67169e-16+0.168711j 1.09869e-16-0.01362j 9.3295e-16-0.0553297j 9.01499e-16-0.0310038j 1.46153e-15-0.0103077j 1.69909e-15+0.0305332j -2.09641e-15-0.0760946j 7.77504e-16-0.0523387j -3.06873e-15-0.0748141j -2.94636e-15-0.118722j 8.00214e-16-0.110963j -1.10217e-14+0.0967714j -2.32937e-15+0.0066129j -2.84392e-15+0.0173167j 7.78054e-15+0.0996648j 4.18855e-16-0.0865203j 4.51567e-16-0.00183292j -5.71223e-16+0.00273968j -1.11588e-16+0.0177174j -6.96806e-16+0.00361072j -7.33e-15+0.121069j 5.17545e-16-0.0101023j 2.72193e-15+0.139928j -5.54633e-15-0.0712078j -2.20878e-15+0.0392993j 1.79852e-15-0.00714907j -2.04148e-15+0.09186j 5.41429e-15+0.00333296j -1.94637e-15+0.185038j -3.22027e-16+0.035407j -7.30079e-16-0.00755003j -2.77628e-15+0.0530673j -3.79785e-17-0.0333169j 9.2921e-16+0.0365613j 2.73252e-15+0.0980312j -8.11141e-16-0.0446733j 1.99578e-16-0.00549061j 2.12749e-14+0.0296226j -4.91153e-16+0.0297288j -7.0373e-16-0.043293j 9.28646e-16-0.000342636j 7.17729e-16+0.00914178j -5.94083e-17+0.0281601j -2.76924e-16+0.0106924j 2.55078e-16-0.0270689j 1.01626e-15+0.0536153j 5.27263e-16+0.0564585j -4.00175e-15-0.104041j -9.96955e-17-0.0211956j 4.00578e-16+0.0142166j 7.30507e-16+0.0152595j -2.82636e-16+0.0282942j 7.25155e-16-0.0984306j 1.84924e-15+0.0331741j -7.07956e-16+0.0624246j 4.68967e-16-0.0781961j -8.81727e-16-0.00514146j 2.28387e-15-0.0309122j 7.82462e-16-0.0371298j 4.41443e-15-0.0928307j 9.1654e-17+0.0387783j -6.26963e-16+0.00658199j 1.64944e-16-0.038343j 8.99869e-16+0.0813711j -5.31968e-17+0.000365458j 2.60971e-17+0.0626813j -1.99113e-16-0.0132492j 2.88711e-16+0.00133061j 5.0146e-16+0.0428602j -1.07251e-17-0.0521217j 2.6945e-16-0.0101471j 2.42266e-15+0.0133257j -5.68264e-17+0.00759404j 2.23319e-17+0.00492075j -5.52996e-16-0.116578j -2.31212e-16+0.0701546j 1.948e-16+0.121068j -2.26443e-16-0.13325j -3.99996e-17+0.0515057j -2.61137e-16-0.116224j 3.94325e-17+0.103894j -5.43065e-17+0.00594765j 2.99954e-15+0.0498459j 2.63411e-16-0.00673854j -1.83399e-16+0.0907296j -4.07584e-16-0.147755j -2.69604e-16+0.0830393j 1.06527e-16+0.0858298j -1.36648e-16-0.023559j 1.25285e-16+0.0143822j 1.10574e-16+0.0872831j -2.98226e-17+0.0372046j -1.59409e-16-0.0749882j -7.41295e-17+0.0110655j 
