1.79935e-16-0.254279j -1.93426e-16+0.433811j -8.05055e-17-0.0685562j -3.83067e-17-0.00592696j 1.0273e-16+0.00103459j -2.21632e-16-0.118764j -3.34725e-17+0.0841974j 4.209e-17+0.180793j -2.58796e-16-0.110365j 2.5359e-16+0.123934j -5.31175e-15-0.239244j -1.76639e-16-0.185473j -2.27909e-16+0.124338j 3.99233e-16-0.017825j 4.90962e-18-0.010717j -8.1104e-15+0.0357726j -3.81739e-17+0.0424922j -7.95923e-16+0.0456812j 2.37181e-16+0.0351206j -2.59978e-16-0.0204953j 6.85003e-17-0.0556107j 1.41424e-16+0.0380661j -1.6105e-16-0.00555134j 7.48196e-17-0.0118753j 5.61265e-17-0.000589431j 3.93593e-16+0.0806946j 6.60779e-16+0.071103j -1.08706e-16+0.0140441j -3.15976e-16+0.0351704j 4.90895e-17+0.0117875j -7.13464e-16-0.0278064j 4.83612e-17+0.00991564j 6.68098e-16-0.00225584j -4.70476e-16+0.0115745j 2.8264e-17-0.00208584j -2.45481e-16+0.0192111j -1.75579e-17+0.0133665j 3.1365e-16+0.00468128j 7.76698e-16+0.0275865j -1.4694e-15+0.0189225j -2.25648e-15+0.0466555j 3.23194e-16+0.00389838j -1.92689e-16+0.0229738j 1.00705e-15-0.0154081j -4.83134e-16-0.00871924j -2.68153e-16+0.0181776j 2.74083e-16+0.0227789j -1.41295e-17+0.0215921j 2.38395e-15+0.00564975j 1.01949e-16-0.00745138j 4.38421e-17-0.00520702j -1.36535e-16-0.0260271j 3.1543e-16-0.00304962j 3.3002e-16+0.00542947j 2.39081e-16-0.00296842j -1.05567e-16-0.0120196j -1.21987e-16+0.00890803j -8.94312e-17+0.00866599j 4.09456e-15-0.00892573j 8.21359e-16-0.00526403j 6.58787e-16-0.0120361j -7.86552e-17+0.00731407j 2.92593e-17-0.0195133j -1.88916e-16+0.00710224j 1.19958e-15+0.00326333j 5.1551e-16+0.0189688j -2.8637e-16+0.0242779j 6.66798e-17+0.0089222j 4.22902e-16+0.00843313j 3.83367e-16-0.0100828j -5.11432e-16-0.00412662j 4.2535e-16+0.000537751j 6.81568e-16+0.0525074j 6.92555e-16-0.0084557j 5.76101e-16+0.0101853j -2.31627e-16-0.00166835j -4.58304e-16+0.00980839j -2.78987e-15+0.00455916j -1.97755e-16+0.00274643j -3.71119e-16+0.00264494j -1.68173e-15+0.010793j -1.75754e-17+0.0111293j -1.22017e-15-0.00507595j 1.72729e-16-0.000349537j 9.38027e-17+0.00707758j 3.75407e-16-0.00428064j 4.86881e-16-0.0167975j 4.60268e-16-0.017935j -3.29094e-16-0.000571232j 7.19525e-16+0.00705855j 3.82669e-15+0.0074536j -1.52057e-15+0.00133376j -7.60822e-17+0.00714552j -3.36256e-16+0.00744467j 3.89893e-16-0.0259624j 2.26314e-16+0.000769242j 1.25549e-15-0.0124724j 4.02556e-16+0.0017227j -1.15028e-16+0.00631514j -2.80433e-16-0.00615387j 9.90521e-17+0.0166037j 5.95914e-15-0.0134608j -9.28154e-17+0.00724799j 2.94839e-16+0.00618831j -2.40491e-16-0.0016334j 7.59429e-17+0.0132892j 2.70491e-16+0.0105315j -7.38259e-17-0.00355844j 4.67018e-16+0.0143603j 7.53254e-17-0.0211396j 1.74184e-15-0.00247654j -5.71009e-16-0.0153595j -8.39974e-17+0.0150228j -1.42248e-15+0.0117336j -1.22932e-15+0.00779233j -1.02513e-16+0.00464285j 4.57955e-16-0.0113499j 3.89913e-18+0.00995575j 6.7026e-17-0.00891324j 1.1535e-16+0.00742369j 1.33498e-15-0.0308395j 6.03567e-16-0.020852j -5.02936e-16-0.00263308j 2.77645e-16-0.0210156j 2.62243e-16-0.00947357j -1.16892e-16+0.0126868j 4.03633e-17-0.0164596j 6.8589e-16+0.00390076j 6.2484e-17+0.0044826j -3.42659e-16-0.00468187j 1.2674e-16+0.00233796j 2.83828e-16-0.00327868j 7.54968e-17-0.0136518j 3.23999e-16-0.00150494j 1.86364e-17+0.00815556j -6.62404e-17-0.0165351j 4.02938e-17+0.00197906j -1.1601e-16+0.00308795j 2.23105e-15+0.0207633j -8.3529e-17-0.00732809j -1.37191e-16-0.0106152j 3.04947e-15-0.0208374j -1.95913e-17-0.00834175j -1.4034e-17-0.0136548j 7.62751e-17-0.00166053j 1.5281e-15+0.00699183j -1.41682e-17-0.000222728j 1.26848e-16+0.00851884j 6.13831e-17+0.00203013j 1.42458e-16+0.0041372j 1.13333e-17+0.0189588j 1.3441e-16-0.0136898j -1.75408e-16+0.0271424j 8.38691e-15-0.018119j -3.37501e-17-0.0184219j 3.50548e-15-0.0424887j -1.52073e-16-0.00596619j -7.7281e-17-0.0171665j 3.25764e-17+0.00468333j 7.97323e-18+0.00383061j 6.78389e-17-0.0105722j 1.42585e-17+0.0044739j -4.95578e-17+0.00219203j -1.73585e-16+0.00450762j -9.28273e-16-0.00966478j -7.99516e-17-0.00681992j 6.75176e-19+0.00566107j -2.87783e-17-0.0134732j 2.74115e-17+0.00391507j 6.30381e-18+0.0167885j 1.3012e-17+0.00474577j -1.0875e-16+0.0352459j -4.37707e-18-0.0197988j -4.76528e-16-0.0567064j 5.32395e-17+0.00114922j -6.08302e-17-0.0385611j 1.30599e-17-0.0343747j -2.24359e-17+0.0670692j -2.63744e-15-0.0992712j 1.01167e-16+0.00674339j -3.39594e-18+0.0471849j -9.36188e-18-0.0580087j -8.62879e-17+0.0409553j -6.8816e-17+0.124693j 1.01991e-16-0.0283687j -4.28273e-17+0.0526272j -6.47115e-17+0.060313j -1.14488e-17+0.00791703j -6.67706e-17+0.189752j 
-9.0722e-17+0.360337j 1.26462e-17+0.223948j -9.4555e-17-0.292761j 2.77197e-17-0.0140529j -5.69195e-17+0.189434j -1.80086e-16-0.00463166j 1.68342e-16+0.0425773j -1.21627e-16+0.39905j -2.12008e-17-0.0695715j -1.41603e-16-0.0292076j 4.83747e-15+0.219926j -8.17683e-17+0.0201964j 1.82437e-16-0.0790501j 5.01801e-16-0.0291697j 1.7494e-16+0.00997346j -7.60338e-15+0.0337819j -1.61264e-17+0.0443962j 2.70821e-16-0.0217798j 1.64147e-16+0.0197109j -3.21333e-16-0.0179192j 3.49588e-17-0.021142j 6.24525e-18+0.0860102j -4.55569e-16-0.0317395j 2.10431e-16-0.0831351j 2.06008e-16-0.0134853j 1.6082e-16-0.0373875j -3.61023e-16-0.00636274j 1.36457e-16-0.00643237j 2.55524e-16-0.0370481j 2.15052e-16-0.0163775j 5.63481e-17+0.00314616j 6.45775e-18+0.0262612j 1.17525e-15-0.0435503j -1.00659e-15-0.0183897j 2.33282e-16-0.0131304j -4.70731e-16+0.0394933j 4.17738e-16+0.00446553j -1.15616e-15-0.0161394j -3.4854e-16-0.039493j -5.18101e-16+0.0325525j -1.56654e-15+0.00904312j -1.99835e-17-0.000100824j -3.15472e-16+0.0385249j 5.50945e-16-0.00112411j -4.07634e-16+0.00384153j -6.60579e-16+0.0064646j 4.18422e-16-0.0051338j -4.57856e-16-0.00678749j 4.59107e-16+0.00263478j -7.91079e-17-0.0359085j 1.46246e-16+0.0256956j -3.49901e-16+0.0107309j 1.40869e-15+0.0221766j 4.46367e-16-0.00178353j -2.98783e-16-0.00650754j 1.52357e-16+0.0226368j 4.40164e-17-0.00516519j -8.21352e-17-0.016069j 4.14281e-15-0.00838372j 4.5051e-16-0.000863355j 1.33645e-15-0.0278107j -7.12725e-17-0.0179407j 3.7628e-17-0.0082472j -3.11208e-16+0.0301336j -2.22333e-15-0.00527853j -6.57867e-16-0.0149201j 2.63846e-16-0.00454922j -1.55708e-16+0.000769209j 2.2881e-16+0.0151843j 8.46212e-16-0.0200223j 9.32329e-18-0.00115684j -4.07525e-15+0.0199051j 4.27644e-16+0.0136305j 3.44443e-16-0.00844102j 1.0183e-15+0.0118054j -3.90833e-16-0.0123236j -2.37336e-16+0.00159322j 1.21436e-15-0.00459757j 3.41576e-16+0.000138792j -1.2756e-16-0.00719475j -1.82284e-15+0.0143044j -8.94864e-17+0.0231233j -3.58837e-15-0.0140444j -7.38197e-17-0.00109278j -1.31772e-16-0.00269327j -1.61217e-17-0.00481682j 5.13668e-17+0.00447542j -5.5349e-16+0.0160152j 2.26584e-16-0.00631498j 4.84224e-16-0.00763664j 3.80427e-16+0.00309898j -3.85705e-15+0.00256743j 4.12059e-17+0.0228248j -3.46971e-17+0.0117645j -1.00668e-16+0.0126611j -5.24774e-16-0.00764283j -6.95987e-16+0.00756944j -9.53042e-17-0.00447829j -4.29014e-18-0.00275865j 3.51499e-17+0.0101812j -1.72886e-16-0.00884029j -4.76649e-15+0.0102673j 2.30833e-18-0.0071715j -2.14479e-16+0.00054475j -1.35947e-16-0.00731221j -2.90296e-17-0.0132342j 2.35314e-16+0.0129646j 2.80858e-16+0.00105531j 2.10009e-17-0.00757715j 6.48359e-16-0.00991491j 5.27729e-15-0.012703j 1.23119e-16+0.00690142j -1.29594e-16+0.0108876j 5.62488e-17+0.00596566j 1.58473e-16-0.00951173j 4.04322e-18+0.0118057j 1.62856e-16-0.00399554j -9.2836e-17+0.0127291j -1.25264e-16+0.00676047j 9.38787e-17+0.0117105j 2.20513e-16-0.00345818j 1.616e-16-0.0151248j 1.90732e-17+0.0086847j 4.15074e-16-0.0189488j 1.3028e-16+0.000825596j -2.59941e-17+0.0163169j 6.71487e-17-0.0226495j -3.26108e-16-0.000233034j -7.2998e-17+0.00149923j 2.7147e-17+0.0036607j 2.38874e-17+0.011621j -2.2756e-16+0.00873577j -6.41538e-17+0.0181394j -1.91694e-15+0.00913903j 1.51671e-16-0.000758677j -1.62583e-16-0.000285299j -3.43038e-17+0.000559295j 4.14501e-16-0.0153528j -1.52354e-15-0.0137948j -2.12584e-16-0.0115275j 5.82062e-17-0.0246873j -1.05154e-15+0.0061742j 2.58727e-17+0.00464597j -8.35575e-18+0.0242044j -1.71716e-16-0.0171801j 6.75157e-17+0.000199132j 2.07353e-16+0.00487445j 2.56417e-16+0.0217041j -9.19135e-17-0.0183251j 3.33996e-17-0.00268687j -1.09995e-16+0.0181528j 1.55576e-16-0.0295127j -1.42424e-16+0.0484571j 7.07753e-15-0.0151867j -8.29594e-17+0.00518537j 2.09862e-15-0.0247364j -6.70524e-17-0.0141715j -1.15015e-16-0.00975594j 3.81289e-17+0.0200996j -9.49646e-17-0.0247577j -1.0871e-16+0.024605j 1.40283e-16+0.0186901j 1.93228e-16-0.0280684j 4.50463e-16-0.0309853j 2.21548e-15+0.0271332j 2.5559e-17-0.041156j -8.30084e-17+0.00904879j -9.79187e-17-0.0398634j -8.40703e-17-0.00945699j -1.33098e-16-0.0572088j -2.62108e-16-0.0457023j 2.52593e-17-0.0120648j 1.22883e-17+0.0371741j -1.49433e-16-0.0151556j -1.88668e-17+0.00847341j -5.26204e-17-0.0322745j -7.02182e-17-0.00322967j -3.10396e-18-0.0446908j -9.46101e-16-0.0377411j -1.01969e-17+0.021101j 1.95319e-16+0.0828795j -9.51262e-17-0.101559j 5.79453e-17-0.0670314j 7.34627e-17-0.00169744j 2.70805e-18-0.0242214j -4.93867e-17+0.0650064j 4.15512e-17-0.0469096j -1.09324e-16-0.185835j 6.78483e-18-0.0348675j 
8.99348e-19-0.0321026j 2.71771e-18-0.0263951j -1.39276e-16-0.344988j 3.39859e-16+0.34705j -1.10734e-16-0.0717356j 5.04112e-16+0.111295j -1.64199e-16+0.175464j 1.02648e-16-0.0432808j 8.10738e-18-0.0058323j -1.90645e-16-0.152346j 1.85715e-15+0.0772554j 1.92567e-16+0.0326594j 7.80145e-17-0.0842687j 2.67239e-16-0.0173708j 1.03129e-16-0.00996287j 2.25207e-14-0.0998045j 2.34561e-16-0.13853j -8.65558e-16+0.0542753j -5.37234e-16+0.13528j 1.38801e-15+0.209981j -3.98722e-16-0.0980477j 4.08624e-16+0.0853859j -9.38973e-16-0.0723026j 2.47457e-16+0.0384068j -1.44713e-16-0.0212567j 2.66697e-16+0.0171962j -2.82666e-16-0.0198812j -5.36713e-16-0.00223573j -8.70349e-16+0.0943824j -2.80064e-16-0.0767469j 1.00801e-15+0.0588221j -4.12076e-16-0.0150557j 1.71651e-15+0.017246j -1.33905e-15+0.0530028j -3.64218e-16-0.00821898j -4.36408e-16+0.0382218j -5.45525e-16+0.0656564j 3.21984e-16-0.0471623j -7.43931e-16-0.0124709j 4.95742e-16-0.00885082j -1.15713e-15+0.0233j -1.17601e-16+0.0085798j 1.23731e-17+0.027074j 1.00735e-15+0.0240468j -1.34979e-15+0.0399631j 2.9401e-16+0.00731389j -1.66947e-16+0.0176463j -4.16147e-17+0.0149962j 2.84504e-15+0.00773651j 1.95985e-16+0.00012633j 2.5509e-16+0.0402169j 3.66346e-16+0.0187627j -4.07231e-16-0.000697152j -4.68166e-16-0.0217953j 6.72098e-17-0.0104015j -1.82433e-16+0.0093912j -1.93844e-16+0.0477008j 1.36242e-16+0.0497573j 7.08662e-15-0.0168536j -1.99348e-15+0.0302535j -6.2095e-17-0.00736304j 5.15412e-16+0.0212265j 3.59127e-16-0.0300947j -4.23026e-16+0.021643j 3.63082e-15+0.00978211j 7.30324e-16+0.0210304j -4.32298e-16+0.0276723j 5.04531e-16+0.0243086j 3.08256e-16+0.00864349j -1.20427e-16+0.00438802j -7.14436e-17+0.0206736j -5.40245e-16+0.00600989j 4.99524e-16+0.0444609j 3.06144e-15-0.0250726j 4.79458e-17+0.0109185j -3.14071e-16+0.00947245j -9.85211e-16+0.0209914j -8.86169e-15+0.0205619j -1.13702e-15-0.00473533j -2.2797e-16-0.000244818j 7.60235e-17-0.0073538j -2.41748e-16+0.0274259j 7.85537e-15+0.0307538j -3.73747e-16+0.00758883j -9.81988e-17+0.0168502j 2.45271e-16+0.00356156j -1.29591e-15+0.0397321j -1.10059e-16+0.0133101j 6.19912e-16-0.0177626j 9.30298e-16-0.000433853j 1.73644e-15+0.00368942j -7.24456e-16-0.000327701j 2.8998e-16+0.00998067j -3.88488e-17+0.00511813j 4.52104e-17+0.0025171j 1.14021e-16+0.00133734j -3.80775e-17+0.00412915j 1.34377e-16-0.00119061j -1.27819e-16+0.000761422j 1.42161e-15-0.0373074j 7.48282e-16-0.0227891j -3.57599e-15+0.006608j 4.07716e-16+0.011346j -4.52834e-16-0.00209111j -1.79023e-16-0.00185591j 3.77249e-17+0.002895j 4.68367e-16+0.0258952j 3.35774e-16+0.0203821j 4.76865e-16+0.014768j 4.0668e-16-0.0184792j 3.12958e-15-0.00694124j -6.72491e-16-0.0121233j -9.43138e-17-0.0117987j -1.7129e-15+0.00879716j -1.33381e-15+0.0196634j -3.53739e-16-0.0310172j -6.77295e-16-0.00012542j -1.86689e-16-0.0207843j 1.85137e-16+0.00318368j 2.50441e-16+0.0231606j 1.60457e-15-0.0415972j 7.37149e-16-0.0223343j 3.86188e-17+0.0139579j 6.19055e-16-0.0334249j 1.98025e-16+0.00297323j -1.22929e-16-0.00177079j 1.85667e-16-0.0128659j -1.34164e-15-0.00472611j 3.02053e-16+0.032924j -8.85488e-16-0.00412902j 8.96727e-17+0.00417442j 4.03424e-16-0.00879348j 1.01183e-16-0.026219j -3.82985e-15+0.0188656j 6.11243e-17-0.0232009j -1.93447e-16+0.00549758j 2.09133e-16+0.032088j 8.75953e-17+0.0030598j -1.91328e-16-2.2383e-05j 2.52413e-17-0.00449933j 3.7665e-17+0.0070135j -3.68975e-16+0.00264181j 8.70311e-17+0.000871888j 1.3655e-16+0.0105029j 1.35399e-17-0.00613843j 8.97308e-16+0.00330097j 2.32154e-16+0.0202273j 3.1825e-16+0.0178805j -1.39413e-16-0.0260349j 5.86679e-17-0.00214353j -6.45703e-18+0.0261671j 1.72874e-16-0.029877j -2.52144e-16+0.012274j 1.29469e-14-0.0286296j -1.71511e-16+0.00454441j 4.95839e-15-0.0588452j -1.56968e-16+0.0233691j -7.54822e-17-0.045341j 2.29024e-16+0.00370406j -1.17002e-16-0.0091482j -9.04849e-17+0.00873725j 2.3442e-16+0.0281953j 1.95416e-17+0.0151857j 4.11961e-16-0.0364527j 3.05562e-15+0.0337362j 1.80935e-16+0.0415092j 1.25002e-16+0.0525606j 1.31937e-16+0.0421022j 4.00731e-17+0.0333265j -1.18459e-17-0.0301404j 6.42556e-17+0.0143029j 6.32572e-17+0.00698696j -3.92447e-17-0.0198353j -5.65856e-16-0.0662101j 4.6832e-17-0.0115254j -2.47819e-17-0.00827551j 9.03465e-17+0.0811854j 4.72293e-18+0.0232663j 2.22017e-15+0.0837492j -7.97633e-17+0.00801697j 1.11924e-16+0.00919308j 5.50496e-17+0.048728j 5.28931e-17-0.000317326j -7.96352e-17+0.0264637j -4.89727e-17-0.105048j 1.87203e-19-0.0739163j 4.05776e-17-0.0506609j 8.69446e-17+0.0942279j 1.91646e-17-0.0702664j 
-2.41653e-18-0.0300392j -5.77484e-19+0.0358286j -1.40384e-16+0.164374j 2.26592e-17+0.226321j -5.82874e-17+0.249922j 9.40876e-17+0.0785096j -2.64409e-16+0.267716j 6.47515e-17+0.0312109j -1.04381e-16-0.00368302j -7.64945e-17-0.0535391j -1.74386e-15-0.0828036j 9.93654e-17+0.0911175j 2.14424e-17-0.0423709j -1.91174e-16+0.00192661j 1.12732e-16+0.0493115j 1.53062e-14-0.0677379j 1.85622e-16-0.185785j -3.32796e-15+0.20498j 5.73695e-16+0.0824122j -1.42406e-15-0.145319j 3.99672e-16-0.0720085j -3.08459e-16+0.00339213j 7.55547e-16+0.0979534j 2.20185e-16-0.080592j -6.29708e-17-0.00398804j -3.22192e-17-0.0320812j -3.71466e-16+0.00318546j 5.49829e-16+0.00553041j 2.33753e-16-0.054554j -3.95427e-16-0.100333j 1.27694e-15+0.0652367j -2.52952e-16-0.0133536j 4.938e-16-0.0212444j -3.72438e-16-0.0129242j 7.9896e-18-0.020091j 5.03036e-16-0.0507634j 2.81404e-16-0.0070734j 4.61609e-16+0.0303322j 1.54091e-15+0.021081j -2.1233e-15+0.00806391j -1.70899e-15+0.0551177j -5.042e-16+0.0586913j -3.88518e-16+0.00889595j 1.27937e-17-0.000176971j -2.79807e-16+0.00360188j -4.96446e-16+0.044545j 2.96902e-16+0.042979j 2.91696e-16-0.00527488j 8.40855e-15+0.0204752j 2.49256e-16+0.00359927j -4.11904e-16-0.00206378j 1.04276e-15+0.0303629j -1.33822e-15-0.00637476j -6.1112e-16-0.0440185j 4.8598e-16-0.0127169j -1.88036e-16-0.0108195j -6.36893e-16+0.0106974j -1.13474e-16-0.0197816j -7.32646e-15+0.0174186j 3.0483e-15-0.0368858j 3.54188e-16+0.018776j -1.1273e-15-0.0305296j -7.42486e-16-0.0205555j -3.51168e-16+0.011976j 1.38591e-14+0.0353072j 5.85138e-16+0.00508309j -3.75592e-16-0.00943692j -1.56257e-16+0.00984113j -1.99729e-17-0.0375747j -9.90567e-16+0.0274934j 3.70007e-16+0.0109208j 1.75714e-15-0.0108831j -7.64015e-16-0.0105602j -3.1168e-15+0.0254912j 1.39383e-15+0.025888j -3.08077e-16-0.00124157j -1.17488e-15+0.0213088j 2.97908e-15-0.0064325j 1.32057e-16+0.00327666j 7.53365e-17-0.00555905j 1.03679e-15-0.00664248j 1.10303e-16+0.0155291j -1.77617e-15-0.00779609j 1.99352e-16+0.0113891j 1.80976e-16+0.00397308j -7.75756e-17+0.00303399j 1.01104e-16-0.00944299j 9.90972e-16-0.0216677j -9.12911e-16+0.0313869j -2.62626e-15+0.0166126j -7.7462e-15-0.0216492j -6.78715e-15+0.00809241j -8.80608e-17+0.00928641j -2.47762e-16+0.0254636j 5.71124e-17+0.00329117j -4.85243e-17+0.00109704j 6.39751e-16-0.00846534j 3.66452e-16+0.00137215j 2.19614e-16+0.00761879j -2.96766e-16-0.00437147j -5.36846e-17+0.00889978j 1.17922e-14-0.0268739j -2.71934e-16+0.00214657j 1.50049e-16+0.00201609j -2.34868e-16-0.00438257j -5.14248e-17+0.00442908j 3.71146e-16+0.0155364j 4.24889e-17+0.0118724j 3.68242e-17+0.00303484j -7.04403e-16+0.012815j -4.73619e-15+0.0109022j 2.2436e-16-0.00386273j 4.14936e-17+0.0126966j -1.20915e-15+0.0134156j -1.0465e-15+0.00473627j -2.15813e-16+0.00955139j 7.44335e-16-0.0165451j 1.09029e-16+0.0274797j -7.14333e-17-0.0248763j -2.04559e-16+0.00973791j -4.32849e-16+0.0189335j -4.04479e-17-0.0149049j -1.49165e-15-0.0262021j -1.11743e-16-0.0243637j -1.37513e-16+0.014066j -2.87424e-16-0.00292798j -1.93409e-16+0.00573233j 9.37736e-16+0.00311289j 1.86996e-16-0.0181039j -2.31535e-16-0.0108444j 1.25273e-16+0.00839194j 1.76015e-16-0.00368197j -7.0674e-17+0.00162416j -1.78046e-15+0.00951045j -9.59111e-17+0.0132647j 5.93419e-17-0.0220749j 1.2051e-16+0.00573394j -7.32801e-16+0.0222005j -6.25842e-16-0.00539614j 6.63465e-17+0.000760082j -1.66786e-16+0.0118285j 4.67675e-15-0.0321023j 1.9649e-16+0.0157275j -1.1127e-17-0.00252707j -3.03093e-16-0.00740018j -3.36005e-15-0.0144546j -2.92087e-16-0.040959j 4.01569e-17+0.00739764j 3.81942e-16+0.0358189j 3.58308e-16+0.0331631j 2.88619e-16-0.00474464j -4.35298e-17+0.00521947j -2.99785e-17-0.00248145j 7.32761e-16-0.00121084j 3.00705e-17-0.0293063j -4.43066e-16+0.00459j 1.05853e-16+0.0107645j 9.4726e-17+0.0262527j -2.23049e-16-0.0128034j -4.5869e-17-0.0281747j -8.31452e-17-0.0250999j 2.66143e-16+0.0521382j 1.10684e-16-0.021518j -7.45397e-17+0.00236133j -7.21677e-16-0.00708223j -4.66083e-17-0.0221886j -1.93519e-17-0.020526j 5.90322e-17+0.0380423j -1.34217e-17-0.0278004j -1.02092e-16+0.00457615j -7.98158e-17-0.0157936j -1.29101e-16+0.0416153j 1.27988e-17-0.00143064j 5.43708e-16+0.0650763j -1.30319e-16+0.0358438j 9.29954e-17+0.0320743j -1.76073e-18-0.05886j 1.62038e-17+0.0253532j -9.15084e-16-0.0316719j 4.09012e-17+0.0175567j -5.46125e-17+0.0134554j 2.21703e-18+0.102199j 3.086e-17+0.04598j 4.13342e-17-0.0984598j -3.55313e-17+0.00404253j 1.28741e-17+0.0640644j -4.81839e-17+0.0260639j 1.28514e-16+0.115466j -2.10486e-17+0.0716353j 
