-1.67818e-15+0.0975696j -7.87262e-16+0.170502j 5.95981e-16-0.0974893j 1.42519e-15-0.0676555j 9.31442e-16-0.0359265j 3.90769e-15-0.397757j 7.66651e-16-0.0365862j 1.38029e-16-0.0259248j 6.39327e-16-0.0856027j 1.14407e-16-0.00136727j 1.96188e-16+0.0619523j -2.0354e-16+0.0526167j -1.55062e-15-0.0356697j -1.39345e-15+0.191472j 7.51509e-16-0.0683796j -1.8667e-17+0.0227635j -3.54617e-16+0.0491535j -4.21068e-18-0.0116926j -1.42516e-16-0.0368257j -5.17037e-17+0.00762463j 8.15607e-17+0.00805687j -1.5521e-16+0.0149745j 2.68123e-16+0.00551289j 2.71808e-16-0.0327598j -4.56366e-16+0.0173317j -2.62753e-16+4.92967e-05j 3.25951e-16+0.0208376j -1.0689e-15+0.0761049j -1.63811e-19+0.0289219j 3.44618e-16-0.0189517j -1.50745e-16-0.0163979j 2.9629e-16-0.0198527j 8.83273e-17-0.00673405j 8.95962e-16+0.040909j 8.99824e-17-0.00174215j -1.16763e-15+0.0451734j -4.26784e-16+0.0185257j 2.50045e-16+0.0187338j -4.14382e-16-0.0301864j 3.67441e-16-0.010638j -4.15461e-16+0.0196029j 2.90061e-14-0.0264505j -7.88404e-16-0.00585188j -4.50255e-17+0.00611831j 7.73276e-17+0.0176382j -2.9112e-16-0.0157899j -2.8999e-16+0.00201449j -2.84777e-16+0.0389812j -2.97839e-16+0.0161804j 6.82046e-17-0.00635293j -1.77556e-14+0.0161036j -4.60267e-16-0.0150111j -5.82715e-16+0.000127671j 9.61241e-16-0.00627228j -7.14471e-14+0.0175875j 3.75721e-15-0.0062138j -2.20582e-16+0.0195105j 1.63285e-19+0.00510641j -5.45271e-16+0.00572394j 6.80167e-16+0.00682882j 4.69114e-15-0.0209439j 2.7442e-16-0.019835j 1.2857e-16+0.0069074j -7.8198e-16+0.0146604j 8.88063e-17+0.00985352j 1.36074e-16+0.0217339j -2.6103e-16-0.000214334j 5.62176e-16-0.0171863j -2.32815e-16+0.00289962j -1.52229e-16+0.0139935j 9.23567e-17+0.0116858j -9.83547e-16+0.0110622j -4.55044e-16+0.00957624j 1.46267e-16+0.00175165j -1.59449e-16-0.0013724j 3.64042e-16-0.0033773j -4.14324e-16+0.00611097j 7.76354e-16+0.0213371j 2.39093e-16+0.00869525j 6.51455e-15-0.014387j 4.11962e-17-0.00387195j -2.84217e-16-0.0130038j 1.85389e-15+0.0100904j 2.62304e-16+0.0127089j -2.46511e-17-0.00690942j 9.91222e-16-0.0127469j -2.65101e-16-0.00697348j -9.04207e-17+0.00311568j -1.03553e-16-0.00567403j -1.01712e-16+0.000178022j -4.26687e-16+0.00481832j 1.6382e-16+0.00900628j 7.90915e-17+0.0124409j 5.41481e-16-0.0048594j 9.51678e-17-0.0127544j 2.34142e-16-0.00601655j 1.5996e-16-0.00644835j -1.26619e-16+0.00038614j -3.56839e-16+0.00792959j -3.85969e-17+0.00834945j 1.89809e-16+0.00179819j 8.38271e-17+0.00963783j 2.76441e-16-0.00849175j -3.40679e-17-0.0248223j -2.41555e-16-0.0257872j 2.53589e-16+0.0181966j -5.72019e-16-0.00807435j -4.57486e-16-0.00615052j -3.76547e-16+0.0142409j 3.23093e-15-0.00142103j 3.52866e-17-0.0094727j -2.06324e-16+0.00191979j -1.68535e-17-0.0017554j -2.49352e-17+0.00112954j 3.8967e-16-0.017439j 7.32988e-17+0.00871384j 7.22689e-17-0.0175787j 1.12511e-16-0.00909653j 3.451e-16-0.00461308j -1.69388e-16-0.000595687j -2.03265e-15-0.0164204j -2.35601e-16+0.000128382j -3.14285e-15-0.00623227j 1.94356e-16+0.00228189j -1.93479e-16+0.00841537j -2.13075e-16+0.0244663j -4.77365e-17+0.025838j -1.70692e-16+0.0130152j -8.3055e-17+0.00186255j 3.39798e-17+0.0108444j 1.29838e-16-0.0126884j -1.73986e-16+0.0205098j -9.30734e-16-0.0192478j -1.35124e-16+0.0217623j -2.17702e-17+0.000692587j -1.82609e-17+0.00359266j -1.54664e-15+0.016384j -1.55786e-17+0.0120477j 2.13052e-16-0.0101769j 1.51483e-17-0.0124458j 1.3422e-16-0.0227371j 1.66628e-17-0.00527784j -9.4399e-17+0.0233513j 6.31243e-17-9.77707e-05j 1.16672e-16-0.00384259j 2.0015e-17-0.00492274j 8.09948e-17-0.0202002j 1.96589e-16-0.0149009j 3.70738e-17-0.0107237j -3.48984e-16+0.0187987j 1.66478e-16-0.0270427j -2.27829e-16+0.0124922j 2.44415e-17-0.00124841j -9.91794e-17+0.00219778j -2.25081e-16+0.0291357j -5.91827e-16+0.0349956j -1.19423e-16+0.000374862j 6.6165e-17-0.00899025j -6.61154e-17+0.00620666j -5.35194e-17+0.000528275j 
-1.12335e-15+0.170332j -6.40247e-16-0.0943194j 4.24547e-16+0.0330693j 1.13511e-15-0.106836j 3.7669e-15-0.390853j 2.61686e-16+0.0524876j 4.76464e-16-0.0967788j -2.22138e-16-0.0395073j 1.46877e-16+0.0454935j 2.43766e-17-0.0132343j -3.39374e-16-0.0476954j -3.93935e-16-0.00338603j 1.88308e-16+0.218264j -1.69163e-15+0.0601385j 4.91192e-16-0.024798j -1.02666e-16+0.00237071j -2.80484e-16+0.00422148j -7.41023e-17+0.0249531j 1.92623e-16+0.0391063j -3.04942e-16+0.017403j -1.10689e-16-0.0264483j 7.06863e-17-0.0110675j 5.26722e-16+0.0343092j -5.89507e-17-0.0250403j -6.37712e-16+0.0703434j 2.95612e-16-0.0114084j -1.76248e-17+0.00795609j -5.08482e-16+0.0305066j 2.23956e-16-0.0449684j 4.82174e-16-0.0358312j 1.78459e-16+0.0143721j -6.25589e-17+0.00715757j -3.55542e-17+0.00849551j -1.00229e-15-0.0274675j 2.0283e-16-0.00628758j -2.09257e-16+0.0033324j 4.88798e-16-0.0231915j -1.78389e-16-0.0105247j 2.38902e-16-0.00123741j 1.66963e-16-0.0256259j -2.93275e-16+0.0120313j -1.05516e-14+0.00990519j 1.49337e-16+0.00343354j 5.53178e-18+0.0168765j -1.31552e-16-0.00858809j 4.18646e-16+0.028889j 4.63377e-16+0.022548j -1.70556e-16-0.0103903j -1.35208e-16-0.0077788j -5.95873e-17+0.0133329j 9.04972e-15-0.007543j -4.30972e-17-0.031114j -1.05298e-16+0.00971897j 2.88504e-16+0.00750817j -4.17762e-14+0.0105114j 9.32622e-15-0.0139195j -1.43033e-16-0.0023332j 7.2402e-18-0.0154794j -1.66248e-16+0.0207117j -2.28151e-16+0.00908402j -4.94388e-16+0.000898078j 1.40948e-16-0.00201951j 4.32097e-17-0.000224663j 8.42525e-16-0.0105799j -4.38617e-16+0.0199282j -2.20711e-16+0.00120908j -4.40349e-19+0.00314777j 2.50915e-16-0.0027022j 1.27155e-16-0.00458102j 4.0628e-17-0.00349577j -2.65136e-16+0.00433014j -1.20323e-15+0.0143025j -4.11008e-16+0.0181271j 2.97364e-16-0.0179288j 1.04488e-15-0.000853489j -3.67474e-16-0.00201376j -1.42155e-16-0.00300055j -5.53155e-16-0.00532574j 1.59516e-16-0.0182524j -4.76508e-15+0.0109826j -9.3091e-17-0.00413094j 3.32883e-16+0.002667j -1.85733e-15-0.0109831j -1.14223e-16-0.0204589j 9.21927e-17+0.0119631j -8.17752e-16+0.0100326j 3.04494e-16+0.00582435j 5.55811e-17-0.0108672j -3.52898e-16-0.00946276j -2.21363e-16+0.00174848j -7.41881e-16+0.00771892j 1.53222e-16-0.0115913j -2.29942e-17+0.00340739j -5.85458e-16+0.00687623j -1.44451e-17-0.00625458j 1.08403e-16-0.0285371j -2.69309e-16+0.0225238j -7.99726e-17-0.0125692j -1.3833e-16+0.00917729j -4.59269e-17-0.00516142j 1.40774e-17-0.00484846j -3.98322e-17+0.00476263j 1.48296e-16-0.0130846j 1.29065e-16-0.0060108j 1.99959e-16-0.00901477j -1.69767e-17+0.000473533j 8.47959e-16+0.00650572j 3.26109e-16+0.0123586j -6.85193e-16+0.020969j 1.35781e-14-0.00651916j 7.04125e-17+0.00762853j 4.7447e-16+0.00669214j -1.61109e-16+0.0122749j -1.20016e-16+0.000547018j 7.55532e-17-0.000196996j 3.9913e-17-0.0169825j 1.06433e-16+0.00617022j -2.67301e-17+0.0112689j 1.06373e-16-0.0053083j -5.79445e-17+0.00453103j -3.68008e-16-0.00372473j -2.78234e-16+0.0107051j -4.04903e-15-0.00844499j -1.20778e-15-0.0164384j -3.92894e-17+0.0191247j -5.46235e-17+0.00983312j -2.44419e-16-0.00575256j -8.0325e-17-0.00576536j -9.20366e-17+0.0112992j 4.34074e-17-0.0115441j 1.34258e-16-0.00244513j -1.02095e-16+0.00715745j -6.59407e-16-0.0111676j 4.78208e-17-0.0310959j -1.13028e-16+0.011002j 3.38103e-17-0.00954857j 9.63695e-16-0.0110888j 3.60751e-17-0.0218783j 1.95134e-18-0.0284587j 1.17151e-17-0.00938596j 6.14557e-17+0.016295j -3.88595e-18+0.00306144j -1.04614e-16-0.00764157j 4.02492e-17-0.011398j 1.2111e-16-0.0135154j -2.33376e-17+0.00311215j 4.37157e-17+0.0233862j 1.9657e-16-0.0222267j 4.37691e-18-0.00764496j -3.25268e-16+0.0327942j 8.95337e-17+0.0181149j -4.85305e-17-0.00131355j 1.2112e-16-0.00793419j -1.01242e-16+0.0226254j -3.86893e-17-0.0326851j -3.25776e-16+0.0269141j -1.76334e-16+0.0199858j 2.3559e-17+0.000835707j -4.4358e-17-9.07405e-05j -3.16529e-17+0.00693115j 
2.73437e-17-0.00926657j 4.04097e-17+0.0388462j 1.24657e-16+0.115185j 7.56862e-16-0.172463j -6.20601e-16+0.0739381j 4.20374e-16-0.0610102j 1.41175e-16-0.0893436j 1.60477e-15+0.172589j -2.76041e-16+0.0500829j 5.42352e-16+0.203675j -1.44019e-15-0.160952j -5.51035e-16-0.215063j -3.71909e-16-0.0119439j 3.78181e-16+0.153671j 1.61859e-16+0.00878541j 1.94212e-16+0.0225609j 1.11819e-16-0.00412967j 3.36132e-17-0.0489814j -1.749e-16-0.0342894j 8.52008e-17-0.0033116j -5.48827e-17-0.0274249j -1.86431e-16+0.0112524j 8.60304e-17-0.0614052j 2.82593e-16-0.0590354j 3.13106e-16-0.0748123j -2.26808e-15+0.100069j -2.67852e-15-0.0742341j -4.73895e-16-0.00825796j 5.44573e-17+0.0300329j -2.26207e-16-0.0175021j 9.74735e-17+0.000217539j -1.85708e-16+0.0170319j -1.72487e-16-0.00447232j -1.60669e-15-0.0553831j -7.42258e-17+0.0162854j 1.91603e-15-0.0772553j 3.56776e-16+0.00990104j -1.1262e-15+0.0287885j 1.24522e-15+0.0539451j -2.76022e-16+0.0106304j 3.93632e-16-0.014032j -3.06776e-14+0.0290375j 1.2505e-15+0.0397354j -1.68026e-16-0.0288918j -3.07901e-18+0.0211207j -3.77381e-16-0.00811625j -1.00718e-16+0.011143j 8.34838e-17+0.0156287j -9.88848e-17+0.0249613j -1.9651e-16-0.00275137j 2.79764e-14-0.0253981j 7.62598e-16+0.0178776j 9.00189e-16-0.0331065j 8.00125e-16+0.0297361j -9.45747e-14+0.0232322j -3.75487e-14+0.0533503j -6.16921e-16-0.00202264j 1.27717e-16-0.00407634j 5.90559e-17+0.0124518j -1.09325e-15+0.023878j -1.67359e-14+0.0532845j 3.42318e-15+0.0020942j -7.91605e-17+0.0101515j 1.67615e-15-0.0225738j -9.82374e-16+0.0178762j -3.17997e-17+0.0132065j -1.95593e-17+0.0197109j -1.21324e-16-0.00930727j 6.81031e-17-0.0156183j 1.1891e-16-0.0248024j -3.3123e-16-0.00832302j 1.92644e-16-0.00790089j -2.48634e-16+0.0220294j 8.07072e-16-0.00485324j -1.96085e-15-0.0141621j -2.44698e-16+0.0166124j -1.24671e-15-0.0360626j 1.10124e-15+0.00669189j -2.3386e-16-0.0264598j -1.47373e-14+0.0334728j -3.73459e-16-0.0135427j 8.2265e-17+0.00739546j -1.88347e-15-0.0114961j 2.35219e-17-0.0265911j -7.00209e-17+0.00642042j -5.46348e-16+0.0115551j 3.20496e-17+0.0132979j 1.7056e-16+0.000981586j 2.79161e-16-5.88497e-05j 3.01278e-16+0.0137768j 2.03412e-16-0.00126948j -1.4146e-16-0.0152787j -1.78832e-16-0.0113792j -1.69313e-15+0.0198038j -4.64859e-17+0.0168025j 1.70213e-16-0.0008253j 6.35827e-17+0.00464579j 2.89782e-16-0.00672274j 2.70012e-16-0.0147508j 1.31969e-16-0.0242281j 1.85466e-16-0.00269775j 2.88451e-16+0.00389735j -1.96296e-16-0.00484046j 2.4237e-16+0.000458606j 5.37326e-16+0.0343745j -3.23176e-16-0.014538j 4.57407e-16+0.00468185j 3.60928e-16+0.00690708j 1.55629e-16-0.0140959j -1.4936e-14+0.00738113j 1.16306e-16+0.0481118j 1.2801e-15+0.00222693j 9.48148e-17+0.0206578j -1.00484e-16-0.0157624j -2.31877e-16+0.0106299j -2.22159e-17-0.00135481j 8.97339e-17+0.0166351j 1.88721e-17+0.0270539j 6.51883e-16-0.0365266j 6.30619e-17+0.00467797j 8.52875e-16+0.00502951j -2.5531e-16+0.00988503j -2.29749e-15-0.0050136j -1.61037e-15-0.0204739j 1.70591e-16+0.00892941j 3.52712e-16+0.0212969j -4.86116e-16-0.0254353j -1.78708e-16+0.000481461j -8.09269e-17+0.0313025j 2.99763e-17-0.0168048j 6.80673e-17+0.0114892j 1.55895e-16+0.010238j 9.6251e-17+0.00229032j 1.50768e-17-0.0226208j 1.7011e-17+0.0106313j 1.77049e-16-0.0296942j 2.89149e-15-0.0319948j 8.17688e-18-0.00741029j -2.06258e-16-0.0200666j 2.36235e-16+0.0260487j -6.01617e-17+0.0271037j -6.77774e-17+0.0214215j -4.94029e-18+0.00280188j 8.66363e-18-0.0384299j -2.03468e-17-0.0330191j -3.90987e-17+0.0185578j -2.62449e-17+0.0158306j 6.39492e-17-0.0173363j 4.28284e-17+0.0270421j -1.44932e-16+0.0244347j -1.811e-17+0.0363655j -8.06185e-17+0.0144657j 1.28604e-16-0.0165221j -3.82793e-17+0.0405946j -9.98888e-17-0.0222861j -8.03201e-17+0.0413252j -1.76066e-16+0.0407843j -2.71628e-17-0.00136922j -3.14182e-17+0.00180669j 1.65675e-17+0.0186448j 
-7.07239e-17-0.0375122j -1.99007e-17-0.000263411j -3.86656e-16-0.149244j 2.69071e-16-0.0606326j -8.2541e-17+0.0987186j 4.07047e-16+0.0612563j -1.41728e-16-0.0846959j 5.89302e-16+0.05225j 3.0083e-17+0.0141834j -7.49314e-16-0.293003j -2.63641e-16-0.0479232j -5.98374e-16-0.197499j -3.93479e-16-0.0782725j 1.3669e-16+0.0471349j -1.8125e-16-0.0729224j -5.03189e-16-0.071893j -1.61745e-16-0.0366615j 7.10982e-17-0.0080469j 1.31339e-16+0.0123928j 3.71293e-17-0.0177964j -1.04932e-16+0.00849349j 4.25809e-16+0.186815j -7.80976e-16-0.0372827j 7.16349e-16+0.0457119j 4.59306e-16+0.0966454j 1.19279e-15-0.0771581j -1.93243e-15-0.0344913j 2.15629e-16+0.0836511j 1.94168e-16+0.0111407j -5.63848e-17+0.021352j 6.08743e-19+0.0121688j 2.0914e-16-0.0204977j -1.98778e-16-0.00607054j 6.43489e-16+0.0120313j 1.88849e-16-0.030126j 4.00316e-16-0.0304801j 5.89548e-16-0.024712j -7.37238e-16+0.0159261j 5.32632e-16+0.0192951j 5.75276e-17-0.00117258j 2.21105e-16+0.0287265j 6.16368e-16-0.00184455j -5.27468e-16-0.0437045j 3.2048e-16+0.00102506j -4.8709e-17-0.00603758j 2.17587e-16+0.0318172j 3.15847e-16-0.0115823j -1.53976e-16-0.00475156j -1.89674e-16+0.00257519j -4.53468e-17-0.0056753j -1.04779e-16+0.000549186j -6.91881e-16-0.0276639j -1.7269e-16+0.0183554j 1.72849e-15-0.025756j -1.58457e-13+0.0390817j 7.03897e-15-0.0115662j 8.43242e-17-0.0284112j 7.89196e-17-0.0197721j 3.9229e-16-0.0167626j -7.46656e-16+0.00695251j 2.21358e-15-0.00343744j -2.34801e-15+0.0155347j -9.53549e-17+0.0211708j -8.83831e-16+0.0204702j 8.03083e-16-0.00302422j -9.0237e-16-0.0490767j 4.39736e-16-0.000779578j 4.05079e-16-0.0170322j -2.60374e-16-0.0133807j -6.64429e-17-0.00127753j 2.43638e-17-0.00069751j 2.27379e-16-0.0117881j -3.04827e-16-0.00618571j 7.63445e-16+0.0195925j -5.31808e-15-0.0229371j -1.5453e-16+0.0062042j -2.11085e-16-0.00523973j -2.73468e-16-0.00778316j 6.23054e-17-0.029992j -4.12823e-15+0.00933876j -3.0651e-16-0.0144217j -3.20613e-16+0.00963464j 2.45025e-16+0.00411278j 3.50277e-16+0.0194065j 5.39713e-17+0.0142768j -6.96634e-17-0.00126238j -4.49371e-17-0.00343142j 1.8042e-16+0.0112523j -7.03074e-16-0.0102592j -2.62133e-16-0.00602742j -1.27408e-15+0.0157405j 2.10662e-17-0.0174633j 7.87416e-17-0.000725423j -4.72175e-17+0.00277622j 1.71265e-16-0.00581828j -9.76349e-17-0.0194156j -2.59907e-16+0.0196472j -2.51236e-16-0.00630473j -2.86364e-16+0.0393876j -5.38999e-17+0.0305877j -8.06259e-16-0.00449517j -7.49133e-16-0.0154055j 1.26134e-16+0.0160155j -1.57446e-16-0.0252668j -6.26165e-17-0.000546454j 1.53471e-16+0.0093277j -9.85331e-16-0.00416456j -6.04177e-16-0.0178657j -4.68519e-16+0.00366403j 4.13784e-14-0.0208033j -1.04368e-16+0.0223544j 2.15965e-16-0.0032205j 1.21929e-16+0.0110132j -1.36968e-16-0.0203165j 8.88319e-17-0.0129719j 8.95236e-17+0.0046547j -1.92759e-17-0.0176627j -3.23367e-17+0.00781612j 4.94707e-16-0.0201917j -3.26596e-16+0.00765975j -3.4342e-15-0.0272245j -2.94547e-16+0.00249727j -4.13658e-15-0.00810201j -3.44722e-17+8.72517e-05j -2.98645e-17-0.00453328j 2.39131e-16+0.0400565j 2.3819e-17+0.0170463j -1.96118e-16+0.0162122j 4.84326e-17+0.00960338j 3.30626e-16+0.0335187j 1.15828e-16-0.0130936j 1.83654e-16+0.0210231j -1.76642e-15-0.0260434j -1.62275e-17-0.000321757j -5.07369e-17+0.0181203j 1.31718e-16+0.00134439j 2.73493e-15-0.032986j 5.23234e-17+0.0131828j -1.22598e-16-0.0139228j -3.16245e-16-0.0259048j 4.09424e-17+0.00984444j 9.85232e-18+0.0292365j 7.7434e-17+0.0186797j 8.79655e-17+0.0417291j -9.11985e-17-0.034776j -1.01345e-16+0.000949787j -7.33273e-17-0.0120417j -4.33511e-18-0.00785887j -1.28793e-16+0.00300078j -7.69607e-17+0.0530984j 4.04182e-17+0.0112913j -6.62162e-17+0.0145911j 9.93628e-17-0.0283885j -2.02435e-17+0.0221563j -6.46605e-17+0.0545615j -2.56635e-16+0.0360641j -6.51386e-17+0.0195644j -8.37616e-17-0.0262247j 2.81196e-17+0.0226351j -1.37371e-17+0.00310134j 
-5.97447e-17-0.0242068j -6.13908e-17-0.0653597j 9.57593e-17+0.0370563j -1.74664e-16+0.042951j 8.93011e-16+0.00215384j -4.59455e-16+0.197j -1.31855e-17-0.0364578j 2.43365e-17+0.00426514j 9.70333e-17-0.023078j 1.91509e-16+0.000749344j -8.03817e-16-0.113253j -1.5306e-16-0.00215854j 1.35484e-17+0.00363918j -1.26972e-16-0.0404037j -1.76174e-18+0.0059254j -1.08122e-16-0.00250156j -3.618e-16-0.153977j -7.61834e-18+0.019257j -4.54019e-16-0.0949488j 3.00814e-16+0.0153655j -1.75412e-17+0.00715181j -5.49679e-17-0.036053j 3.70819e-17+0.0747074j -3.29449e-16+0.064408j 1.6947e-17+0.0277666j 8.96401e-16-0.0368811j -5.89867e-16-0.0106105j 5.55159e-16+0.00460271j -2.63074e-16+0.106005j -1.58804e-16+0.00903722j 1.57696e-16+0.0119549j -2.13085e-16+0.0102871j 2.2299e-16+0.0168319j 1.43163e-15+0.0562879j -6.44923e-16+0.0413401j 6.00456e-16-0.000886529j 2.27357e-16+0.000953338j -5.52302e-16+0.0475565j -8.49226e-16-0.0360194j -3.15234e-16-0.0096237j 3.07059e-16-0.0137762j -8.81753e-14+0.0817984j 2.96411e-15+0.0374613j 4.03e-18+0.00379479j 2.91259e-16-0.00660325j -1.51355e-15-0.092395j -1.16295e-15+0.0105241j 3.05632e-16+0.069702j -2.01068e-17+0.0408739j 5.03477e-16+0.0279316j 6.63721e-14-0.0614056j 2.25172e-15-0.0148767j 7.63912e-16+0.0606661j 8.09018e-16-0.00117523j -5.8008e-14+0.0144259j -2.11628e-15+0.00182503j 9.28264e-17+0.033877j -2.53274e-16+0.0040006j -4.49778e-16-0.000852115j 9.6173e-16-0.0264257j 8.30831e-15-0.0248764j -2.25907e-15+0.00189753j -6.5448e-16+0.0627322j -8.67452e-16+0.0143573j 4.37513e-16-0.00467548j 1.4066e-16+0.0114344j -1.17727e-16+0.00179164j 4.24775e-16-0.026006j -2.94433e-16-0.0291787j 3.00056e-16-0.0136905j 6.84761e-17+0.00393947j -4.74314e-16+0.00650754j 4.69968e-16-0.00608976j -5.55323e-16+0.023646j 1.27998e-15+0.0135862j -1.51454e-16+0.00346205j -3.22787e-16-0.0230931j 8.03007e-16+0.000459702j -5.40298e-17+0.00160227j 7.45099e-15-0.0162089j 3.50399e-16-0.00257998j -1.24907e-16+0.0130264j 1.03831e-15+0.00989046j -3.30175e-17-0.00808186j 1.23932e-17-0.0148532j 6.23603e-16+0.00242132j -1.18338e-16+0.0391378j -3.91828e-16+0.0258519j -1.38877e-17-0.00538571j 7.4213e-17+0.0094071j 4.47216e-16-0.00259298j 1.63409e-16-0.0211568j -2.0528e-16+0.00282016j 4.83505e-16-0.0054408j -1.15805e-16-0.0137331j -4.81889e-17-0.001754j -3.42497e-16+0.00559137j -2.04313e-16+0.00539034j -1.22572e-16-0.00144498j 2.35962e-18+0.000356999j -2.07347e-16-0.00565298j -2.70449e-16-0.00408224j 1.18072e-17+0.00131934j 1.42691e-16-0.000524527j 3.86517e-16+0.0118124j -3.05423e-16-0.0110639j -5.77522e-16+0.00909751j 8.60821e-17-0.0240529j -1.55916e-16+0.00872304j 7.44969e-15-0.00370719j 2.61043e-17+0.000906348j 1.35782e-16+0.00377419j 4.29788e-17+0.0036156j -6.82224e-17-0.00594926j 2.81198e-16-0.0144622j 1.58553e-17+0.0038991j 1.41145e-16-0.0195107j 2.06317e-17-0.00301663j -1.56038e-16+0.00571477j 1.58659e-16-0.00987522j 1.61396e-15+0.0131698j -2.71141e-16+0.00898479j -4.60188e-15-0.00939392j -1.34292e-15-0.0204382j 3.49813e-17-0.00376471j 1.02211e-16+0.00661793j -2.3128e-16-0.0211191j -2.27208e-16+0.00340486j 1.99308e-17+0.00491711j 1.95309e-16+0.024003j 1.16281e-16-0.00451378j 1.79893e-17-0.00871821j 7.19816e-16+0.0107617j 1.31729e-16-0.00879801j -4.59465e-17+0.00690716j 3.00506e-17+0.00573357j 2.45447e-15-0.0287304j 6.34897e-17-0.00813565j -1.37295e-17-0.0033875j -9.01743e-17-0.0100286j 3.16924e-17+0.016416j 2.80772e-17+0.0246853j -9.98803e-17-0.014619j 1.90409e-17+0.0238204j -3.75686e-18-0.00689894j -1.99759e-17+0.00375671j -3.30108e-17+0.00631691j 4.88205e-17+0.00627193j 1.63993e-17+0.00561869j -5.76476e-17+0.0251792j -1.06887e-17+0.0262402j 1.10985e-16-0.0124633j 7.4789e-17-0.00201332j -3.26524e-17+0.0113296j 7.96498e-17-0.000935707j 6.88671e-19-0.0195462j 1.71242e-17-0.00262204j -1.18761e-17+0.00481283j 1.11449e-17+0.00100101j 8.6779e-18-0.00607359j 
