-8.19694e-16+0.259604j -1.4955e-17-0.421757j -4.75979e-17+0.0700269j 1.91527e-17-0.153638j -6.38599e-17+0.0692598j 3.19634e-17-0.100534j -3.51414e-16+0.207435j -3.02025e-17+0.0507817j -4.0277e-17-0.353449j 3.2882e-17+0.0378605j -1.33723e-16+0.0911075j 1.42736e-16-0.0384017j 2.9982e-17+0.0526806j 6.83961e-19+0.0299771j -1.67289e-16+0.0894613j 1.94102e-16+0.00721952j 4.82913e-17+0.00868019j 1.95646e-15+0.0991648j -1.53316e-16+0.0413639j -1.24087e-15-0.0109374j -1.22575e-16+0.0559442j 2.37556e-17-0.0338693j 3.01003e-16+0.00857361j -6.35807e-17+0.0130948j -8.48616e-18+0.00155065j -6.62928e-16-0.00975836j 2.50124e-16-0.00430178j -3.19807e-16-0.0174881j -1.04084e-16-0.0281965j 7.38569e-17+0.0137788j 4.21072e-17-0.00517653j 3.05887e-16+0.00334486j -2.37817e-16+0.0307492j 8.35089e-17-0.00143399j -4.04653e-16+0.0152397j 1.04341e-16-0.00159388j 2.62045e-15-0.0189486j -6.68705e-16-0.0189652j -6.63555e-16-0.00979474j 6.48125e-16+0.000191116j 4.87802e-16-0.0301825j 1.71294e-16-0.0218955j -4.13539e-17-0.00703484j -8.23821e-16-0.00531315j 6.48721e-16+0.0139776j -9.08337e-17-0.00765386j 6.23071e-17+0.0123583j -5.01432e-16+0.0148004j -5.02041e-16+0.0156652j -1.34737e-16+0.0241018j 2.14258e-15-0.0118189j -2.79458e-16+0.00770414j -1.87944e-16+0.00537146j -2.5739e-17-0.00372024j 5.1378e-16+0.00646589j -8.90626e-17-0.0130967j -5.45228e-17-0.00053149j 1.52015e-17+0.0030074j 1.65533e-16+0.00869449j 5.94912e-17-0.00748698j -1.89573e-15+0.0103328j 1.82276e-15-0.0093941j 8.88271e-16-0.00393117j -1.78847e-16+0.00588302j 5.60336e-17-0.00918244j -1.05384e-15-0.0229065j 1.33425e-15-0.00842789j 1.70159e-16+0.0137474j 1.44531e-15-0.0154025j -1.77501e-16+0.000706037j 4.17239e-16+0.00222206j 1.77105e-17-0.0136023j 8.15812e-17-0.0134989j -3.10311e-16-0.00239871j -1.18829e-16-0.005814j -5.73203e-14-0.0217018j -8.81211e-16+0.0071975j -2.20756e-15+0.0239143j -4.36193e-16+0.000494137j 2.88012e-16-0.00258987j 1.13431e-15+0.0131709j -1.71414e-15-0.0130867j -3.23148e-16+0.0135389j 2.24437e-16-0.0128074j 9.86023e-17+0.0110957j 5.45729e-16-0.00671268j 2.1095e-16-0.0154624j -3.88914e-16+0.0231608j -2.38139e-16+0.00734736j -2.51764e-16+0.00749866j 1.29838e-16-0.0133974j 2.74949e-16+0.0121849j -1.42777e-17+0.00335202j 1.6646e-16+0.00464797j 4.66669e-16+0.00132682j -3.25272e-16-0.0279354j -9.52142e-16-0.0152397j 1.05415e-16-0.00530185j 1.07125e-16-0.00331486j 6.61354e-17+0.00741243j -6.18779e-16+0.0191082j -1.13186e-15+0.00986226j -6.63308e-18-0.00564803j -7.09773e-16-0.00990672j -7.26019e-16-0.00986329j -4.37799e-18-0.0103797j -1.64945e-16+0.0204386j 5.93296e-16+0.0103946j -1.78137e-17-0.0103854j 1.20967e-16+0.00211654j -1.22757e-16+0.00892032j -1.23885e-16+0.0135199j -8.28559e-17+0.0115331j -4.55464e-16-0.00759146j -6.4002e-17+0.0225265j 1.12736e-16+0.00942157j 2.13894e-17+0.00941961j -1.67573e-16-0.0352979j -2.18583e-16+0.0273152j 4.13046e-16-0.0109677j 1.59992e-16-0.0253375j 7.60901e-16-0.00455538j 1.93292e-16-0.0179721j 2.02282e-17+0.000928885j -6.01437e-17-0.0211468j 1.04843e-16-0.000907341j -3.91313e-17-0.00251149j -1.19462e-16+0.00369498j 2.00806e-17+0.00350818j 6.12239e-18+0.013818j -3.09918e-17+0.000610172j -9.21154e-17+0.0189688j -2.96509e-17-0.0243315j 2.03589e-17+0.00604663j 6.53254e-17-0.00421931j 2.3478e-18+0.01352j 6.39323e-18+0.00377207j 5.89849e-18-0.00607047j 1.19015e-16-0.0123906j 2.63025e-17-0.0405188j -2.11508e-15+0.0525094j 3.62925e-17-0.00463582j -7.32204e-17-0.00769589j -2.64791e-16-0.0848854j -1.14488e-16+0.00351307j 1.72739e-17-0.0195333j -1.51855e-17+0.017869j 3.41974e-17-0.0229905j 3.10287e-17+0.0571933j 1.2398e-17-0.00457069j -5.894e-18+0.0206835j -1.50483e-18+0.0442772j -2.01644e-18-0.0495181j -4.40893e-17-0.135172j -3.20977e-17+0.0573038j -3.09466e-17+0.0104188j 1.2339e-17+0.111145j 8.12058e-18+0.0392391j 1.84071e-17-0.132085j -3.65851e-16+0.105789j 
-1.27557e-15+0.387588j -2.61311e-17+0.24j 1.46445e-16-0.324815j -3.99953e-17+0.0230693j -9.54343e-18-0.113419j 4.18304e-17-0.0537121j 4.19374e-16-0.301551j -6.53385e-17-0.243749j -1.25017e-16-0.180154j -3.15087e-17+0.00968064j -1.22043e-16+0.0920949j 3.37518e-17-0.0346951j 8.41563e-18-0.0171158j -1.80501e-16-0.0417793j -1.20707e-16-0.0453297j 1.37019e-16-0.0799166j 1.61834e-16+0.0437515j -9.41045e-16-0.0357241j 4.45157e-16+0.0295204j 1.10523e-14+0.0889539j 5.43516e-17+0.0598085j -1.02441e-16-0.0182457j 4.1227e-16+0.00663177j -3.04026e-17+0.000322088j -3.59847e-17+0.00691989j 9.49607e-16+0.0114381j 5.73416e-16+0.0696372j -6.1264e-16-0.00472419j -1.26182e-16+0.0129545j -2.57124e-16+0.0126682j 2.98616e-16+0.0223494j -7.55301e-17-0.013533j -5.45901e-17+0.0161215j -5.66449e-16+0.0350707j -1.85304e-16-0.00346538j 3.31695e-16-0.000754368j -1.79935e-15-0.00835886j 1.75639e-15-0.0339295j 9.0582e-17-0.00937088j -5.15354e-16-0.0212157j -3.11374e-16-0.0215253j 1.69301e-15+0.053078j -2.57179e-15-0.00247445j -2.42842e-16-0.0127682j 7.63238e-16-0.00657685j 1.65198e-16-0.0177879j 3.57091e-16-0.00539339j 4.8257e-16+0.00441115j -1.95112e-17-0.00757177j -1.60404e-16-0.027723j -1.70672e-15+0.0079175j 4.9278e-17-0.0139932j -5.40094e-16+0.00883387j -6.49215e-18-0.00236683j -7.92937e-16-0.0108957j 2.9169e-17+0.00912069j 1.92083e-16+0.0197248j 4.45199e-16+0.0130614j 2.52851e-16+0.0179584j -1.80834e-16+0.0076691j 7.0468e-16+0.00725608j -1.40973e-15+0.01892j -7.05756e-16+0.0056804j 5.07143e-17+0.0207013j -1.22499e-16-0.00913633j 3.1926e-16+0.00485494j 2.4052e-17-0.000588663j -3.02587e-17-0.00474929j -7.44207e-16+0.00341236j 3.18746e-16-0.0195454j -9.56234e-16-0.0190445j 3.57362e-16-0.0127543j 2.00596e-16-0.0215963j 1.87818e-17+0.00807641j 9.95416e-17+0.0046495j 5.67645e-15+0.0018118j 6.98196e-16-0.0262487j 2.04037e-15-0.00947722j -3.6443e-16+0.00268894j 8.59964e-18-0.016097j -1.13144e-15-0.0147649j -9.58814e-16-0.00188014j 3.85865e-17-0.0132497j 5.16624e-16-0.0107638j 2.32059e-16+0.0203874j -5.80733e-16+0.0099569j -3.22087e-16+0.011333j 8.44837e-17-0.0155196j 1.89697e-16-0.00292066j 7.75923e-17-0.00218433j -1.72349e-17+0.00772539j -1.37612e-17-0.0130513j 5.37839e-16-0.0148935j -5.92951e-16+0.0177049j -5.977e-16+0.00957899j 3.54827e-16+0.0184168j 9.0885e-16+0.0234924j -2.66108e-16+0.0025067j -1.67873e-17-0.00820863j 1.42788e-16-0.00432269j -1.10068e-15-0.0125451j -2.28977e-16+0.0261218j 1.80171e-17-0.00627982j 6.62304e-16+0.0100014j 5.30016e-16+0.00398049j 9.70165e-17-0.0122865j 7.10332e-17+0.00467191j 3.81634e-17+0.00105687j -3.13498e-16+0.0181407j -6.05954e-16+0.0131712j -1.27396e-16+0.00107133j -1.36979e-17-0.0046538j 1.37526e-16+0.000858651j -5.39143e-16-0.0113192j 1.74858e-16-0.00470734j -6.37477e-17+0.00645529j -1.16283e-16-0.0370206j 1.22485e-16+0.000191597j 3.50484e-16-0.021022j -1.92773e-16+0.0055127j -1.22993e-16+0.00498668j 2.2609e-15-0.0255945j 4.05994e-16+0.0176353j 7.84969e-17+0.00413226j -9.63503e-18+0.00589363j -1.26531e-17-0.00955711j 4.54337e-17+0.000678165j -3.10303e-16+0.00345414j -5.1195e-17+0.0271456j 1.01505e-16-0.0112702j -6.47632e-17+0.00759823j -1.18893e-16+0.0383846j 9.81568e-17+0.00498986j -5.68089e-17+0.0104031j 5.74232e-18+0.00994788j -1.49357e-17-0.0357185j -2.54588e-16-0.017951j 6.82864e-18-0.00660206j -3.13711e-17-0.0153433j -1.85671e-17-0.00102779j 4.1565e-16-0.0112608j -9.71778e-17-0.0475239j 3.76446e-17-0.0334065j -1.17532e-18+0.0270873j 8.42305e-17-0.0370982j 8.22347e-18+0.0250769j 5.99882e-17-0.00665514j 6.2047e-17+0.0221957j -5.28189e-17-0.00878036j -4.03688e-16+0.0750805j -1.02033e-17+0.00570865j 6.28859e-17+0.0984793j -1.8659e-17+0.0147253j 2.96154e-17+0.0730758j -3.35044e-17+0.022195j -1.0701e-17+0.0345698j -1.11756e-18+0.058104j 2.21726e-17-0.0701915j 4.09037e-17+0.0939366j -4.47173e-16+0.151168j 
-2.59376e-16+0.0578286j 2.46774e-17+0.0224906j -1.37369e-16+0.266239j -1.38259e-16+0.490302j -1.4536e-16+0.0569551j -5.65352e-17+0.0358713j -9.85622e-17+0.0339845j 3.07592e-17-0.0613626j -6.14611e-17+0.278991j -2.39507e-17-0.0314886j -2.10672e-16+0.0491959j 2.15368e-16-0.0288404j 7.52317e-17+0.022242j 1.33132e-16+0.0130152j 2.29441e-16-0.0904538j -2.05684e-16-0.0116672j 7.69433e-16+0.21479j 3.62343e-15+0.192329j -4.63899e-16+0.0110283j -5.77248e-15-0.0464628j -6.75477e-17+0.0785702j -2.51075e-16-0.0323117j -1.89149e-15-0.0377624j -1.43927e-16-0.0580121j -1.00081e-16+0.0921453j 6.16306e-15+0.0933006j 5.1771e-16-0.0285254j 7.93666e-17-0.0470483j -3.89962e-17-0.0166365j 1.02245e-16-0.045064j -7.64117e-16-0.0535115j -4.18959e-16+0.0591941j 3.42043e-16+0.0127377j -6.65384e-16+0.0284318j -4.19656e-16+0.0863227j -4.89665e-16-0.00736228j -6.04893e-16+0.000348958j 1.22534e-15-0.00572775j 2.50568e-15+0.0275669j -9.7081e-16+0.00592431j 4.76578e-16-0.0473771j -6.51213e-16-0.0273722j 1.60044e-15+0.011911j -1.77216e-16+0.00330493j -3.21693e-16-0.00157092j -4.74743e-16+0.0452585j 1.16678e-16+0.0642779j -5.94295e-16-0.00292211j 4.38638e-17+0.0047742j 2.50755e-17+0.0295551j -3.31195e-15+0.0216182j 7.59106e-16+0.0230599j -4.55086e-16+0.0115491j -2.69395e-18+0.0152333j -3.34018e-16-0.000712019j -7.98527e-17-0.0163928j 2.18431e-17-0.0117749j -2.27985e-16-0.0118482j 3.20413e-17-0.00165726j 3.39354e-16-0.0178013j 4.10958e-16-0.0249911j 1.7612e-15-0.0308338j -1.35961e-15+0.0172904j -7.8544e-16+0.0249302j -4.23047e-16-0.0105352j -1.80309e-15-0.0399288j 9.72396e-16-0.00531737j 7.63914e-16+0.00232427j -2.96659e-16+0.00413246j -4.31525e-16+0.0186131j 2.64524e-15+0.0427743j -2.05871e-17+0.0292484j -8.97979e-17-0.0153774j -1.71914e-16+0.0105761j 3.61234e-16-0.0154711j 1.19084e-14+0.00426843j 4.72128e-16-0.0354005j 1.57805e-15-0.000558923j -3.94761e-16+0.00275299j 3.29613e-16-0.00137922j -6.57856e-16-0.0152759j -5.64285e-15-0.037469j -1.46968e-15+0.00804532j 1.0117e-16-0.0118785j 3.91789e-16+0.0289015j -6.32555e-16+0.014609j -3.60443e-16-0.00997572j -4.61911e-16+0.0348114j -3.75954e-16-0.000781078j -3.62566e-16+0.0162391j -1.47274e-17-0.0108461j -1.96495e-17+0.0222185j -3.89109e-16-0.0149579j 4.53093e-16-0.0141643j 4.34764e-16-0.00786065j 9.19807e-17-0.0319477j -7.04142e-16-0.00798171j 2.23589e-16-0.0195926j -1.16288e-15+0.0440583j -1.27846e-16+0.00578931j -4.60274e-16+0.0274185j -1.7028e-15+0.00484494j -2.51372e-16+0.034311j -1.15019e-15-0.00562739j -1.05308e-15-0.0197576j -4.79889e-17+0.00447684j 9.03681e-17+0.0323504j -1.17069e-15-0.0104028j 3.13863e-16-0.0142187j 2.31872e-16-0.00405104j 2.16474e-16+0.0268658j -2.2371e-16-0.00676621j -5.772e-17-0.00932676j 5.68825e-16+0.0137476j -9.71451e-17+0.0205541j -5.45427e-17-0.00853683j 1.53419e-16+0.0463193j -2.39171e-16-0.024179j -6.38125e-16+0.0547084j 5.85233e-16-0.0211619j 2.60193e-16-0.0335992j -2.43139e-15+0.0209711j -1.90005e-16+0.0122594j 6.14944e-17+0.0189028j 4.55073e-17+0.0104139j 9.69463e-17+0.00736948j 1.15709e-16-0.0193624j 1.09688e-15-0.0227197j 1.48307e-16+0.00567602j -1.64449e-16+0.0120654j -1.39819e-16+0.0208757j 3.35817e-16-0.0308127j 8.5194e-17+0.00822214j 1.44502e-16-0.0612499j -1.06354e-16+0.000123649j -1.77258e-17-0.0288567j 2.41991e-16+0.0121756j 1.16662e-16+0.0128897j -2.408e-17-0.00899766j -4.89569e-17+0.00761288j -5.55339e-16+0.0139326j 5.86661e-17+0.0423385j 3.79097e-17-0.0661851j -1.62402e-16-0.051873j -4.92334e-17-0.0132656j -3.77592e-17+0.0714651j 1.55809e-17+0.00285395j 6.70398e-17+0.0107546j 5.99174e-17+0.0714732j 2.06554e-16-0.0498422j 2.12681e-17+0.0252364j 3.40382e-17+0.0353388j -4.03005e-17+0.0300156j 5.77206e-17+0.04923j -1.78535e-17+0.0633817j 3.59914e-17-0.0310657j -2.96406e-17-0.00944425j -3.61445e-17+0.0482402j 4.28001e-18+0.115608j -3.91853e-16+0.120332j 
2.09809e-16-0.0566909j 2.78464e-17+0.0767838j -2.27172e-16+0.195822j 1.78347e-16-0.0455067j -4.6554e-17-0.27807j -6.8709e-17-0.194496j 4.87867e-16-0.217021j -2.64033e-16+0.190194j 3.11937e-17+0.0522074j -5.19179e-17-0.0451912j 1.96698e-16-0.124867j -1.84637e-16+0.0246324j 3.20587e-16-0.00397563j -1.04316e-16-0.0706633j 1.15897e-16+0.0413667j -7.59906e-16+0.219807j -4.98974e-16-0.111477j -2.57212e-15-0.103818j 4.21276e-16+0.169107j 8.85725e-15+0.0687648j 2.35204e-16+0.171626j 2.59412e-16-0.00511101j 3.47157e-15+0.0586363j -4.51216e-16+0.0247105j -7.58504e-17+0.00824071j -3.90793e-15-0.0604828j -6.75576e-16+0.00351725j 6.31603e-16+0.0376859j 7.5233e-17+0.0452363j -1.76798e-16-0.00124699j -6.74985e-16-0.0172653j -2.97668e-17+0.0450503j 4.4226e-16+0.076135j -6.07073e-16+0.0459799j 1.72786e-17-0.0269373j 2.38854e-16-0.00804813j -4.97485e-16+0.0054593j 3.86282e-16+0.00872709j -1.86682e-15-0.0154807j 8.45407e-16+0.0131031j 1.2436e-17-0.00220917j 1.42923e-15-0.00269706j -2.6266e-15-0.0274828j -1.5156e-16+0.00855694j 8.75706e-16+0.0305567j -2.35022e-16-0.020773j 4.67777e-16+0.0184211j -3.23615e-16-0.0132045j -1.09163e-16+0.00575303j 6.94537e-17+0.0246891j -5.5718e-15+0.0379198j 1.4765e-15+0.0419457j -1.17668e-15+0.0259044j 5.82568e-17-0.0145273j 4.70934e-17-0.00422043j -1.24173e-16-0.0339653j -2.45907e-16-0.030252j -1.8944e-16-0.0186487j 1.64459e-16+0.0188744j -4.22828e-16-0.000465943j -5.95194e-16+0.0236242j -9.31908e-16+0.0276213j 2.91445e-16-0.00387755j 2.33536e-17+0.0226375j -3.12361e-17+0.002137j -1.126e-15-0.0319648j -2.45917e-15+0.0188257j 2.01983e-16-0.00490764j -3.34731e-15+0.0273434j 7.49139e-16-0.0152551j 2.73963e-16-0.00102274j 1.40838e-16+0.0116506j -2.12081e-16+0.00641743j 3.1925e-16-0.00463698j -1.87738e-16+0.0179096j 2.46775e-14+0.00916765j 3.92552e-16-0.0229618j 1.51961e-15-0.00616694j -6.72798e-16+0.0160029j 1.92547e-16-0.000913327j -1.9588e-16-0.00646239j -1.62151e-15-0.0152051j -8.22632e-16+0.00780278j -8.75291e-16+0.0239018j 5.00743e-17-0.00363386j -7.15925e-16+0.00829138j -3.75912e-16+0.0154119j 9.55376e-17+0.0102j -2.7206e-18-0.0184399j -9.77916e-17+0.0128559j -2.21737e-16+0.0284349j -3.01654e-16-0.0116458j -4.45764e-16+0.00645637j 2.95769e-16-0.0181531j 1.3101e-16-0.0134145j 3.1828e-16+0.0139985j -1.94528e-16-0.0155959j -2.01244e-16-0.0163757j -8.86459e-16+0.0175009j 5.08753e-17+0.0140886j -1.03275e-15+0.0011356j -6.65798e-16+0.0224317j 1.19395e-16-0.0102877j -2.33975e-16-9.11942e-05j 1.28887e-17-0.00187659j 2.94736e-17+0.00396865j 1.4885e-16-0.037692j -6.70926e-16-0.0145002j 4.37096e-16-0.0175629j 4.65824e-16-0.0108525j 6.88182e-17+0.0147844j 7.20258e-17+0.00465572j 4.45101e-17-0.0167784j 1.24696e-16+0.00454235j -1.50467e-16-0.00110849j -1.06921e-17+0.0183632j 1.50037e-16+0.029661j -1.22778e-16-0.0290497j 2.73482e-16-0.01133j -2.87072e-16+0.0143475j -1.22211e-16-0.00157026j 2.51702e-15-0.0257959j 5.73226e-16+0.0101496j 9.64939e-17+0.0333367j -2.17217e-17+0.0353677j 5.73514e-17+0.000245319j 8.95294e-18-0.00912752j -1.59206e-15+0.0284628j -1.21334e-16+0.0374849j 1.50315e-16+0.00418404j -5.45123e-17+0.0116588j 1.19093e-16-0.014741j -2.11469e-18-0.00536399j 1.34674e-16+0.00105681j 1.04862e-16-0.00572909j 1.17147e-16-0.0106406j -3.11922e-17-0.0089655j -8.11149e-17+0.0158416j -1.8913e-16+0.0281837j -1.21167e-17-0.0562031j -1.46615e-15+0.0374872j 2.4042e-16+0.0691756j -9.76558e-18-0.00987686j 1.00975e-16+0.0341895j 3.84601e-17-0.0223282j 1.82812e-19+0.0080789j -1.34389e-16-0.0636109j -1.38981e-17+0.0274518j -1.4939e-17+0.0831168j 6.66312e-17-0.0247296j 6.69936e-17+0.00047265j 3.07682e-17-0.0643468j -6.94466e-17+0.0247621j 5.73327e-18+0.0429093j -1.21424e-16+0.10688j -1.00776e-16+0.0628464j 3.37913e-18-0.0667479j -6.67664e-17+0.0669656j -7.18796e-17+0.0717147j 2.43591e-16-0.0677424j 
-2.88687e-16+0.0680115j -4.30881e-17+0.0337674j 2.96103e-16-0.160983j -1.52377e-16-0.0462511j 7.35419e-17+0.222937j 2.53114e-16-0.379018j -9.21682e-17-0.0213534j 1.98503e-16-0.141065j -6.49704e-20-0.235898j 1.8888e-16-0.206355j 1.56657e-16-0.0279164j -4.80741e-17-0.0461063j 1.88711e-16+0.0468639j -1.37968e-16-0.0592734j 4.1447e-16-0.0979411j -4.60036e-16+0.124113j 6.66636e-16+0.135086j -1.12662e-15-0.0342303j -9.37241e-16+0.137308j -1.88178e-14-0.161817j 3.64135e-16-0.0411921j 1.23642e-16+0.103945j -4.50901e-16-0.00871813j 2.29883e-16+0.0148086j -1.10136e-16+0.0773187j 1.42658e-16+0.000537039j -1.07828e-15-0.053681j 1.46267e-15+0.0392504j 7.24414e-17+0.0263313j -4.75653e-16+0.0574515j -6.16798e-16-0.0644315j 4.46992e-16-0.0117453j -2.38393e-16-0.0196419j 6.09781e-16-0.022087j 2.17304e-16-0.00999341j -2.01479e-17-0.0168668j -1.48828e-14+0.0816717j 5.80972e-15+0.0571471j 8.14052e-16-0.00217136j -7.78733e-16-0.0226508j 2.46079e-16+0.0177955j -1.0584e-15+0.0064702j 2.45265e-15+0.0337659j 3.35825e-15+0.0527872j -1.92884e-15-0.0224061j 1.56114e-16-0.00240627j 1.98982e-16+0.0316641j -7.89486e-16+0.00490501j -2.58599e-15+0.0549359j 6.57866e-16+0.0116098j 1.99703e-16-0.00517579j -3.36011e-16-0.0234976j -2.90155e-16-0.00742885j 3.75146e-17-0.0463293j -8.70545e-16-0.011458j -7.68918e-17+0.0312891j -2.49741e-16-0.0140633j 4.85195e-16+0.0177523j 3.55618e-17-0.0257909j 1.25612e-16+0.0221969j 2.52248e-15-0.0327758j -1.22148e-15-0.00979761j 2.7515e-15-0.0315012j 1.36881e-16-0.0302874j 7.36536e-16+0.0275618j 6.0318e-17+0.00414591j -3.96563e-16+0.00423538j -1.39258e-16-0.00688799j -4.7761e-16+0.0120146j 4.23191e-16+0.0236296j -3.57797e-15-0.0485977j -2.55301e-16+0.029283j 3.82549e-16+0.0181378j 5.78046e-16+0.0156891j 4.44591e-16-0.0337389j -9.88532e-15-0.00372073j -1.28058e-16-0.00951248j 6.2889e-16+0.00365651j 1.65581e-15-0.0500488j -6.834e-16-0.00841386j 2.02489e-15+0.023724j -3.95459e-15-0.0251349j -1.34206e-15+0.00693666j -1.30733e-15+0.0274177j 2.09352e-16+0.0209366j 2.00049e-15-0.0278369j 6.31511e-16-0.0115622j 4.01275e-17-0.00112079j 2.16661e-16-0.0158455j -4.39963e-17+0.00220321j -5.03715e-17-0.0160422j -1.55452e-16-0.00336055j 7.61446e-17+0.00551846j -2.90834e-17-0.00665397j 3.48947e-16-0.00150222j -1.11016e-16-0.00369521j -1.40024e-16-0.000992439j 1.59041e-17+0.0157j 8.22987e-16-0.025485j 2.77148e-16-0.00382638j -2.40607e-16-0.00872039j 2.69237e-16+0.00294845j 7.23013e-17+0.00299371j 6.64307e-16+0.0110917j 5.21717e-16+0.00659555j 1.60204e-16-0.0193878j 1.25743e-16-0.0151383j -4.23578e-16-0.0102959j 6.69961e-17-0.0379875j 1.22157e-16+0.0121542j -4.63601e-16+0.0383356j -2.71252e-16+0.0571725j 1.40673e-16-0.0247479j 7.09247e-17+0.00306299j -1.62036e-16-0.0279107j -1.92821e-16-0.0126961j 7.80745e-17+0.0230356j -6.13822e-17+0.0176571j 4.31066e-16-0.0304905j 8.20882e-18-0.00213059j 1.03228e-16-0.0284307j 2.85724e-15-0.0312511j 4.95281e-16+0.0238057j 1.05125e-16-0.0148563j -1.15386e-16+0.0126852j -7.02092e-17+0.0506157j -2.5848e-16+0.0396208j -7.56031e-16+0.018864j 1.11981e-16-0.00657497j 1.08732e-16+0.0387836j -3.96426e-16+0.0495885j -2.05605e-16+0.0476436j 1.0146e-16+0.0161839j -4.73541e-17+0.032102j 4.12297e-16-0.0184351j 1.72403e-16-0.0188469j -3.52818e-16-0.0234874j -7.22569e-17-0.0391046j -6.76565e-17+0.031037j -3.38819e-17+0.0508966j -3.9535e-16+0.0110588j 2.09141e-17+0.0349559j -1.49087e-17-0.0126036j -7.40557e-17-0.0146311j 4.46027e-17-0.0135286j -6.37863e-17-0.0102437j 1.67202e-16+0.00531328j 1.85246e-16+0.0499056j -1.62622e-17-0.0784466j -2.19729e-16+0.0539575j 1.02226e-16+0.0836266j -4.25115e-17-0.00879717j 9.5239e-17-0.00221923j -1.27689e-17+0.036044j 5.53707e-17+0.0271013j 1.88565e-18-0.121576j 7.11219e-18-0.0149348j 1.02361e-16-0.0971741j 8.04489e-17-0.010341j 1.2462e-16-0.0611743j 
